"","date","WDFC"
"71","2007-04-16",36.560001
"72","2007-04-17",35.369999
"73","2007-04-18",35.18
"74","2007-04-19",34.970001
"75","2007-04-20",35.23
"76","2007-04-23",35.34
"77","2007-04-24",35.16
"78","2007-04-25",35.23
"79","2007-04-26",35.259998
"80","2007-04-27",35.130001
"81","2007-04-30",34.580002
"82","2007-05-01",34.689999
"83","2007-05-02",34.950001
"84","2007-05-03",34.73
"85","2007-05-04",34.93
"86","2007-05-07",34.27
"87","2007-05-08",34.23
"88","2007-05-09",34.27
"89","2007-05-10",33.43
"90","2007-05-11",34.439999
"91","2007-05-14",33.849998
"92","2007-05-15",33.060001
"93","2007-05-16",33.5
"94","2007-05-17",33.380001
"95","2007-05-18",33.41
"96","2007-05-21",33.610001
"97","2007-05-22",33.950001
"98","2007-05-23",33.169998
"99","2007-05-24",32.970001
"100","2007-05-25",33.040001
"101","2007-05-29",33.490002
"102","2007-05-30",33.59
"103","2007-05-31",33.330002
"104","2007-06-01",33.599998
"105","2007-06-04",33.57
"106","2007-06-05",33
"107","2007-06-06",32.59
"108","2007-06-07",32.07
"109","2007-06-08",32.459999
"110","2007-06-11",32.830002
"111","2007-06-12",32.080002
"112","2007-06-13",32.779999
"113","2007-06-14",33.470001
"114","2007-06-15",33.529999
"115","2007-06-18",32.98
"116","2007-06-19",33.32
"117","2007-06-20",33.439999
"118","2007-06-21",33.470001
"119","2007-06-22",33.009998
"120","2007-06-25",33.220001
"121","2007-06-26",33.32
"122","2007-06-27",33.330002
"123","2007-06-28",33.459999
"124","2007-06-29",32.869999
"125","2007-07-02",33.5
"126","2007-07-03",34.07
"127","2007-07-05",34.610001
"128","2007-07-06",34.27
"129","2007-07-09",36.970001
"130","2007-07-10",33.25
"131","2007-07-11",33.41
"132","2007-07-12",34.73
"133","2007-07-13",34.119999
"134","2007-07-16",34.009998
"135","2007-07-17",34.41
"136","2007-07-18",34.450001
"137","2007-07-19",35.02
"138","2007-07-20",34.709999
"139","2007-07-23",34.93
"140","2007-07-24",34.349998
"141","2007-07-25",34.5
"142","2007-07-26",34.040001
"143","2007-07-27",33.599998
"144","2007-07-30",33.869999
"145","2007-07-31",33.189999
"146","2007-08-01",33.490002
"147","2007-08-02",34.02
"148","2007-08-03",33.080002
"149","2007-08-06",35.23
"150","2007-08-07",36.07
"151","2007-08-08",36.529999
"152","2007-08-09",36.849998
"153","2007-08-10",37.040001
"154","2007-08-13",35.470001
"155","2007-08-14",34.299999
"156","2007-08-15",34.560001
"157","2007-08-16",35.5
"158","2007-08-17",35.93
"159","2007-08-20",35.799999
"160","2007-08-21",35.240002
"161","2007-08-22",35.18
"162","2007-08-23",34.540001
"163","2007-08-24",34.73
"164","2007-08-27",34.869999
"165","2007-08-28",34.509998
"166","2007-08-29",35.099998
"167","2007-08-30",34.77
"168","2007-08-31",34.77
"169","2007-09-04",34.75
"170","2007-09-05",34.93
"171","2007-09-06",35.130001
"172","2007-09-07",34.139999
"173","2007-09-10",34
"174","2007-09-11",34.549999
"175","2007-09-12",34.32
"176","2007-09-13",34.380001
"177","2007-09-14",34.110001
"178","2007-09-17",34.189999
"179","2007-09-18",35.209999
"180","2007-09-19",35.150002
"181","2007-09-20",34.970001
"182","2007-09-21",35.16
"183","2007-09-24",34.669998
"184","2007-09-25",34.139999
"185","2007-09-26",34.369999
"186","2007-09-27",34.470001
"187","2007-09-28",34.139999
"188","2007-10-01",35.299999
"189","2007-10-02",35.84
"190","2007-10-03",35.43
"191","2007-10-04",36.040001
"192","2007-10-05",35.93
"193","2007-10-08",35.900002
"194","2007-10-09",36.490002
"195","2007-10-10",36.560001
"196","2007-10-11",36.029999
"197","2007-10-12",36.43
"198","2007-10-15",36.060001
"199","2007-10-16",36.029999
"200","2007-10-17",36.470001
"201","2007-10-18",38.400002
"202","2007-10-19",37.240002
"203","2007-10-22",38.23
"204","2007-10-23",38.459999
"205","2007-10-24",39.02
"206","2007-10-25",39.029999
"207","2007-10-26",39.25
"208","2007-10-29",38.759998
"209","2007-10-30",38.5
"210","2007-10-31",39.599998
"211","2007-11-01",37.810001
"212","2007-11-02",38.299999
"213","2007-11-05",38.349998
"214","2007-11-06",38.48
"215","2007-11-07",37
"216","2007-11-08",37.790001
"217","2007-11-09",37.869999
"218","2007-11-12",39.099998
"219","2007-11-13",39.900002
"220","2007-11-14",40.18
"221","2007-11-15",40.009998
"222","2007-11-16",39.82
"223","2007-11-19",39.700001
"224","2007-11-20",39.759998
"225","2007-11-21",38.990002
"226","2007-11-23",39.689999
"227","2007-11-26",38.040001
"228","2007-11-27",38.209999
"229","2007-11-28",39.400002
"230","2007-11-29",39.110001
"231","2007-11-30",39.669998
"232","2007-12-03",40.119999
"233","2007-12-04",41.25
"234","2007-12-05",42.470001
"235","2007-12-06",42.200001
"236","2007-12-07",40.889999
"237","2007-12-10",40.959999
"238","2007-12-11",40.380001
"239","2007-12-12",40.43
"240","2007-12-13",40.150002
"241","2007-12-14",39.040001
"242","2007-12-17",38.880001
"243","2007-12-18",39.459999
"244","2007-12-19",39.380001
"245","2007-12-20",39.5
"246","2007-12-21",39.580002
"247","2007-12-24",39.459999
"248","2007-12-26",39.470001
"249","2007-12-27",38.110001
"250","2007-12-28",37.419998
"251","2007-12-31",37.970001
"252","2008-01-02",36.810001
"253","2008-01-03",37.209999
"254","2008-01-04",36.25
"255","2008-01-07",37.34
"256","2008-01-08",36.240002
"257","2008-01-09",36.34
"258","2008-01-10",31.66
"259","2008-01-11",32
"260","2008-01-14",32.650002
"261","2008-01-15",32.5
"262","2008-01-16",32.669998
"263","2008-01-17",32.59
"264","2008-01-18",32
"265","2008-01-22",32.619999
"266","2008-01-23",33.830002
"267","2008-01-24",33.5
"268","2008-01-25",34.119999
"269","2008-01-28",34.470001
"270","2008-01-29",33.91
"271","2008-01-30",33.310001
"272","2008-01-31",33.759998
"273","2008-02-01",35.209999
"274","2008-02-04",34.16
"275","2008-02-05",33.970001
"276","2008-02-06",33.830002
"277","2008-02-07",34.040001
"278","2008-02-08",33.689999
"279","2008-02-11",33.080002
"280","2008-02-12",34.02
"281","2008-02-13",34.349998
"282","2008-02-14",33.360001
"283","2008-02-15",32.990002
"284","2008-02-19",32.639999
"285","2008-02-20",33.09
"286","2008-02-21",31.83
"287","2008-02-22",31.68
"288","2008-02-25",32.84
"289","2008-02-26",33.07
"290","2008-02-27",32.700001
"291","2008-02-28",32.07
"292","2008-02-29",31.08
"293","2008-03-03",30.01
"294","2008-03-04",30.02
"295","2008-03-05",30.469999
"296","2008-03-06",29.83
"297","2008-03-07",29.91
"298","2008-03-10",29.540001
"299","2008-03-11",30.66
"300","2008-03-12",30.77
"301","2008-03-13",31.92
"302","2008-03-14",31.34
"303","2008-03-17",31.190001
"304","2008-03-18",32.34
"305","2008-03-19",32.150002
"306","2008-03-20",33.43
"307","2008-03-24",33.59
"308","2008-03-25",33.990002
"309","2008-03-26",33.970001
"310","2008-03-27",33.810001
"311","2008-03-28",33.59
"312","2008-03-31",33.25
"313","2008-04-01",33.849998
"314","2008-04-02",33.57
"315","2008-04-03",34.049999
"316","2008-04-04",33.459999
"317","2008-04-07",33.259998
"318","2008-04-08",33.439999
"319","2008-04-09",33.16
"320","2008-04-10",30.27
"321","2008-04-11",29.57
"322","2008-04-14",30.950001
"323","2008-04-15",31.030001
"324","2008-04-16",31.190001
"325","2008-04-17",30.799999
"326","2008-04-18",31.15
"327","2008-04-21",30.4
"328","2008-04-22",30.049999
"329","2008-04-23",30.15
"330","2008-04-24",30.93
"331","2008-04-25",30.709999
"332","2008-04-28",31.049999
"333","2008-04-29",31.02
"334","2008-04-30",31.120001
"335","2008-05-01",31.559999
"336","2008-05-02",31.370001
"337","2008-05-05",31.24
"338","2008-05-06",31.370001
"339","2008-05-07",31.219999
"340","2008-05-08",31.450001
"341","2008-05-09",31.5
"342","2008-05-12",32.73
"343","2008-05-13",33.389999
"344","2008-05-14",33.919998
"345","2008-05-15",34.240002
"346","2008-05-16",33.939999
"347","2008-05-19",33.75
"348","2008-05-20",34.049999
"349","2008-05-21",34.200001
"350","2008-05-22",34.48
"351","2008-05-23",34.080002
"352","2008-05-27",34.779999
"353","2008-05-28",34.470001
"354","2008-05-29",34.990002
"355","2008-05-30",34.639999
"356","2008-06-02",34.959999
"357","2008-06-03",34.52
"358","2008-06-04",34.66
"359","2008-06-05",35.080002
"360","2008-06-06",33.810001
"361","2008-06-09",33.369999
"362","2008-06-10",34.16
"363","2008-06-11",33.299999
"364","2008-06-12",33.810001
"365","2008-06-13",31.32
"366","2008-06-16",30.9
"367","2008-06-17",31.01
"368","2008-06-18",31.09
"369","2008-06-19",31.120001
"370","2008-06-20",30.709999
"371","2008-06-23",30.93
"372","2008-06-24",30.719999
"373","2008-06-25",31.23
"374","2008-06-26",30.66
"375","2008-06-27",30.25
"376","2008-06-30",29.25
"377","2008-07-01",27.93
"378","2008-07-02",27.09
"379","2008-07-03",28.33
"380","2008-07-07",26.860001
"381","2008-07-08",29.59
"382","2008-07-09",29.190001
"383","2008-07-10",29.77
"384","2008-07-11",30.08
"385","2008-07-14",29.959999
"386","2008-07-15",30.15
"387","2008-07-16",30.540001
"388","2008-07-17",31.309999
"389","2008-07-18",31.030001
"390","2008-07-21",31.549999
"391","2008-07-22",32.689999
"392","2008-07-23",33.639999
"393","2008-07-24",32.93
"394","2008-07-25",33.27
"395","2008-07-28",33.060001
"396","2008-07-29",34.790001
"397","2008-07-30",35.130001
"398","2008-07-31",34.169998
"399","2008-08-01",34.02
"400","2008-08-04",33.720001
"401","2008-08-05",34.880001
"402","2008-08-06",34.759998
"403","2008-08-07",34.98
"404","2008-08-08",37.93
"405","2008-08-11",37.849998
"406","2008-08-12",37.439999
"407","2008-08-13",37.349998
"408","2008-08-14",37.709999
"409","2008-08-15",35.84
"410","2008-08-18",35.48
"411","2008-08-19",34.889999
"412","2008-08-20",34.529999
"413","2008-08-21",34.080002
"414","2008-08-22",35.07
"415","2008-08-25",34.779999
"416","2008-08-26",34.490002
"417","2008-08-27",35.099998
"418","2008-08-28",35.759998
"419","2008-08-29",34.889999
"420","2008-09-02",35.189999
"421","2008-09-03",35.529999
"422","2008-09-04",34.310001
"423","2008-09-05",34.43
"424","2008-09-08",36.310001
"425","2008-09-09",35.669998
"426","2008-09-10",36.57
"427","2008-09-11",37.009998
"428","2008-09-12",36.68
"429","2008-09-15",36.419998
"430","2008-09-16",37.810001
"431","2008-09-17",37.209999
"432","2008-09-18",39.240002
"433","2008-09-19",36.810001
"434","2008-09-22",37.68
"435","2008-09-23",35.43
"436","2008-09-24",35.07
"437","2008-09-25",36.139999
"438","2008-09-26",36
"439","2008-09-29",35.279999
"440","2008-09-30",35.93
"441","2008-10-01",36.189999
"442","2008-10-02",36.23
"443","2008-10-03",35.939999
"444","2008-10-06",35.560001
"445","2008-10-07",32.09
"446","2008-10-08",31.49
"447","2008-10-09",27.6
"448","2008-10-10",30.27
"449","2008-10-13",33.349998
"450","2008-10-14",32.459999
"451","2008-10-15",28.1
"452","2008-10-16",27.6
"453","2008-10-17",27.67
"454","2008-10-20",29.01
"455","2008-10-21",27.719999
"456","2008-10-22",26.57
"457","2008-10-23",26.469999
"458","2008-10-24",26.309999
"459","2008-10-27",25.32
"460","2008-10-28",27.209999
"461","2008-10-29",27.4
"462","2008-10-30",28.549999
"463","2008-10-31",29.1
"464","2008-11-03",28.93
"465","2008-11-04",27.719999
"466","2008-11-05",26.049999
"467","2008-11-06",26.18
"468","2008-11-07",26.34
"469","2008-11-10",26.27
"470","2008-11-11",26.17
"471","2008-11-12",25.629999
"472","2008-11-13",27.620001
"473","2008-11-14",27.059999
"474","2008-11-17",27.01
"475","2008-11-18",26.76
"476","2008-11-19",25.08
"477","2008-11-20",24.120001
"478","2008-11-21",25.32
"479","2008-11-24",26.51
"480","2008-11-25",26.959999
"481","2008-11-26",28.200001
"482","2008-11-28",28.6
"483","2008-12-01",24.42
"484","2008-12-02",25.379999
"485","2008-12-03",25.200001
"486","2008-12-04",24.82
"487","2008-12-05",25.559999
"488","2008-12-08",27.07
"489","2008-12-09",26.190001
"490","2008-12-10",26.91
"491","2008-12-11",25.610001
"492","2008-12-12",26.799999
"493","2008-12-15",26.32
"494","2008-12-16",26.73
"495","2008-12-17",26.530001
"496","2008-12-18",25.99
"497","2008-12-19",26.299999
"498","2008-12-22",27.790001
"499","2008-12-23",27.870001
"500","2008-12-24",27.99
"501","2008-12-26",28.07
"502","2008-12-29",27.51
"503","2008-12-30",28.309999
"504","2008-12-31",28.290001
"505","2009-01-02",28.26
"506","2009-01-05",28.02
"507","2009-01-06",27.940001
"508","2009-01-07",26.790001
"509","2009-01-08",27.18
"510","2009-01-09",25.6
"511","2009-01-12",25.73
"512","2009-01-13",26.07
"513","2009-01-14",24.99
"514","2009-01-15",26.02
"515","2009-01-16",25.93
"516","2009-01-20",25.09
"517","2009-01-21",26.27
"518","2009-01-22",25.52
"519","2009-01-23",25.49
"520","2009-01-26",25.5
"521","2009-01-27",26.200001
"522","2009-01-28",27.200001
"523","2009-01-29",25.969999
"524","2009-01-30",25.07
"525","2009-02-02",25.99
"526","2009-02-03",26.709999
"527","2009-02-04",26.25
"528","2009-02-05",26.139999
"529","2009-02-06",27.02
"530","2009-02-09",26.120001
"531","2009-02-10",25.309999
"532","2009-02-11",25.459999
"533","2009-02-12",25.469999
"534","2009-02-13",25.52
"535","2009-02-17",24.77
"536","2009-02-18",24.870001
"537","2009-02-19",24.9
"538","2009-02-20",24.6
"539","2009-02-23",23.43
"540","2009-02-24",24.629999
"541","2009-02-25",24.110001
"542","2009-02-26",23.98
"543","2009-02-27",24.610001
"544","2009-03-02",25.02
"545","2009-03-03",24.77
"546","2009-03-04",24.67
"547","2009-03-05",22.98
"548","2009-03-06",22.82
"549","2009-03-09",21.879999
"550","2009-03-10",22.549999
"551","2009-03-11",22.370001
"552","2009-03-12",23.280001
"553","2009-03-13",23.379999
"554","2009-03-16",23.42
"555","2009-03-17",24.07
"556","2009-03-18",24.639999
"557","2009-03-19",24
"558","2009-03-20",23.68
"559","2009-03-23",23.82
"560","2009-03-24",23.309999
"561","2009-03-25",23.809999
"562","2009-03-26",24.809999
"563","2009-03-27",24.34
"564","2009-03-30",24.280001
"565","2009-03-31",24.139999
"566","2009-04-01",24.67
"567","2009-04-02",25.49
"568","2009-04-03",26.549999
"569","2009-04-06",26.049999
"570","2009-04-07",24.99
"571","2009-04-08",26.200001
"572","2009-04-09",25.030001
"573","2009-04-13",24.99
"574","2009-04-14",24.49
"575","2009-04-15",24.25
"576","2009-04-16",24.389999
"577","2009-04-17",24.65
"578","2009-04-20",24.049999
"579","2009-04-21",25.040001
"580","2009-04-22",25.440001
"581","2009-04-23",24.879999
"582","2009-04-24",25.65
"583","2009-04-27",25.74
"584","2009-04-28",25.68
"585","2009-04-29",26.9
"586","2009-04-30",27.059999
"587","2009-05-01",26.76
"588","2009-05-04",27.48
"589","2009-05-05",26.5
"590","2009-05-06",25.709999
"591","2009-05-07",25.84
"592","2009-05-08",26.120001
"593","2009-05-11",25.85
"594","2009-05-12",25.66
"595","2009-05-13",25.059999
"596","2009-05-14",25.559999
"597","2009-05-15",25.67
"598","2009-05-18",26.120001
"599","2009-05-19",26.15
"600","2009-05-20",25.85
"601","2009-05-21",25.27
"602","2009-05-22",24.9
"603","2009-05-26",25.940001
"604","2009-05-27",25.309999
"605","2009-05-28",25.530001
"606","2009-05-29",25.98
"607","2009-06-01",27.52
"608","2009-06-02",30.280001
"609","2009-06-03",29.42
"610","2009-06-04",30.290001
"611","2009-06-05",29.950001
"612","2009-06-08",29.85
"613","2009-06-09",29.73
"614","2009-06-10",29.34
"615","2009-06-11",29.629999
"616","2009-06-12",29.530001
"617","2009-06-15",29.030001
"618","2009-06-16",28.25
"619","2009-06-17",28.780001
"620","2009-06-18",28.33
"621","2009-06-19",28.280001
"622","2009-06-22",27.34
"623","2009-06-23",27.23
"624","2009-06-24",26.98
"625","2009-06-25",27.98
"626","2009-06-26",28.290001
"627","2009-06-29",28.77
"628","2009-06-30",29
"629","2009-07-01",29.9
"630","2009-07-02",28.42
"631","2009-07-06",28.68
"632","2009-07-07",28.440001
"633","2009-07-08",28.08
"634","2009-07-09",29.280001
"635","2009-07-10",29.190001
"636","2009-07-13",30.129999
"637","2009-07-14",30.450001
"638","2009-07-15",31.219999
"639","2009-07-16",31.639999
"640","2009-07-17",30.91
"641","2009-07-20",31.09
"642","2009-07-21",31.139999
"643","2009-07-22",31.17
"644","2009-07-23",31.48
"645","2009-07-24",31.139999
"646","2009-07-27",30.719999
"647","2009-07-28",31
"648","2009-07-29",30.879999
"649","2009-07-30",30.959999
"650","2009-07-31",30.23
"651","2009-08-03",30.9
"652","2009-08-04",30.629999
"653","2009-08-05",29.67
"654","2009-08-06",28.74
"655","2009-08-07",29.219999
"656","2009-08-10",29.049999
"657","2009-08-11",28.85
"658","2009-08-12",29.370001
"659","2009-08-13",29.450001
"660","2009-08-14",29.120001
"661","2009-08-17",28.35
"662","2009-08-18",28.700001
"663","2009-08-19",28.799999
"664","2009-08-20",28.76
"665","2009-08-21",29.17
"666","2009-08-24",29.200001
"667","2009-08-25",29.02
"668","2009-08-26",28.540001
"669","2009-08-27",28.07
"670","2009-08-28",27.41
"671","2009-08-31",26.98
"672","2009-09-01",26.6
"673","2009-09-02",26.77
"674","2009-09-03",27.129999
"675","2009-09-04",27.68
"676","2009-09-08",27.700001
"677","2009-09-09",27.91
"678","2009-09-10",28.02
"679","2009-09-11",27.719999
"680","2009-09-14",27.59
"681","2009-09-15",27.85
"682","2009-09-16",28.58
"683","2009-09-17",28.52
"684","2009-09-18",28.77
"685","2009-09-21",28.379999
"686","2009-09-22",28.049999
"687","2009-09-23",28.4
"688","2009-09-24",28.309999
"689","2009-09-25",28.26
"690","2009-09-28",28.82
"691","2009-09-29",28.42
"692","2009-09-30",28.4
"693","2009-10-01",27.940001
"694","2009-10-02",29.4
"695","2009-10-05",29.84
"696","2009-10-06",30.5
"697","2009-10-07",30.91
"698","2009-10-08",31.23
"699","2009-10-09",31.469999
"700","2009-10-12",31.870001
"701","2009-10-13",31.49
"702","2009-10-14",31.83
"703","2009-10-15",32.630001
"704","2009-10-16",32.34
"705","2009-10-19",33.049999
"706","2009-10-20",33.119999
"707","2009-10-21",33.34
"708","2009-10-22",33.450001
"709","2009-10-23",33.759998
"710","2009-10-26",33.299999
"711","2009-10-27",33.09
"712","2009-10-28",32.240002
"713","2009-10-29",32.360001
"714","2009-10-30",31.49
"715","2009-11-02",32.110001
"716","2009-11-03",32
"717","2009-11-04",31.280001
"718","2009-11-05",32.490002
"719","2009-11-06",32.59
"720","2009-11-09",33
"721","2009-11-10",32.639999
"722","2009-11-11",32.880001
"723","2009-11-12",32.110001
"724","2009-11-13",32.27
"725","2009-11-16",33.75
"726","2009-11-17",33.369999
"727","2009-11-18",33.5
"728","2009-11-19",33.060001
"729","2009-11-20",32.990002
"730","2009-11-23",33.509998
"731","2009-11-24",33.380001
"732","2009-11-25",32.639999
"733","2009-11-27",31.77
"734","2009-11-30",32.150002
"735","2009-12-01",32.400002
"736","2009-12-02",33.18
"737","2009-12-03",32.779999
"738","2009-12-04",34.139999
"739","2009-12-07",33.82
"740","2009-12-08",32.450001
"741","2009-12-09",33.02
"742","2009-12-10",32.32
"743","2009-12-11",32.32
"744","2009-12-14",32.049999
"745","2009-12-15",31.799999
"746","2009-12-16",31.84
"747","2009-12-17",31.17
"748","2009-12-18",31.52
"749","2009-12-21",31.83
"750","2009-12-22",31.709999
"751","2009-12-23",31.809999
"752","2009-12-24",32.200001
"753","2009-12-28",31.92
"754","2009-12-29",32.16
"755","2009-12-30",32.48
"756","2009-12-31",32.360001
"757","2010-01-04",32.48
"758","2010-01-05",31.719999
"759","2010-01-06",31.4
"760","2010-01-07",31.450001
"761","2010-01-08",31.879999
"762","2010-01-11",32.5
"763","2010-01-12",32.220001
"764","2010-01-13",32.18
"765","2010-01-14",32.16
"766","2010-01-15",31.92
"767","2010-01-19",32.779999
"768","2010-01-20",32.349998
"769","2010-01-21",31.75
"770","2010-01-22",31.780001
"771","2010-01-25",32.099998
"772","2010-01-26",31.65
"773","2010-01-27",31.84
"774","2010-01-28",31.23
"775","2010-01-29",30.77
"776","2010-02-01",31.059999
"777","2010-02-02",31.040001
"778","2010-02-03",30.41
"779","2010-02-04",29.83
"780","2010-02-05",29.9
"781","2010-02-08",29.799999
"782","2010-02-09",30.08
"783","2010-02-10",30.02
"784","2010-02-11",30.6
"785","2010-02-12",30.559999
"786","2010-02-16",30.85
"787","2010-02-17",31.24
"788","2010-02-18",31.940001
"789","2010-02-19",31.889999
"790","2010-02-22",31.889999
"791","2010-02-23",32.029999
"792","2010-02-24",32.34
"793","2010-02-25",32.110001
"794","2010-02-26",31.32
"795","2010-03-01",31.790001
"796","2010-03-02",31.799999
"797","2010-03-03",32.119999
"798","2010-03-04",32.259998
"799","2010-03-05",32.400002
"800","2010-03-08",32.610001
"801","2010-03-09",32.560001
"802","2010-03-10",32.57
"803","2010-03-11",32.759998
"804","2010-03-12",32.900002
"805","2010-03-15",33.07
"806","2010-03-16",33.220001
"807","2010-03-17",33.400002
"808","2010-03-18",33.369999
"809","2010-03-19",33.119999
"810","2010-03-22",33.290001
"811","2010-03-23",33.57
"812","2010-03-24",32.959999
"813","2010-03-25",32.869999
"814","2010-03-26",32.540001
"815","2010-03-29",32.610001
"816","2010-03-30",32.93
"817","2010-03-31",32.830002
"818","2010-04-01",32.880001
"819","2010-04-05",33.59
"820","2010-04-06",33.299999
"821","2010-04-07",33.470001
"822","2010-04-08",34.23
"823","2010-04-09",34.240002
"824","2010-04-12",34.41
"825","2010-04-13",35.279999
"826","2010-04-14",35.560001
"827","2010-04-15",35.389999
"828","2010-04-16",35.490002
"829","2010-04-19",35.790001
"830","2010-04-20",36.150002
"831","2010-04-21",36.610001
"832","2010-04-22",36.259998
"833","2010-04-23",36.41
"834","2010-04-26",35.779999
"835","2010-04-27",35.299999
"836","2010-04-28",35.52
"837","2010-04-29",36.349998
"838","2010-04-30",35.23
"839","2010-05-03",35.880001
"840","2010-05-04",35.389999
"841","2010-05-05",35.5
"842","2010-05-06",34.52
"843","2010-05-07",33.959999
"844","2010-05-10",35.82
"845","2010-05-11",35.540001
"846","2010-05-12",36.200001
"847","2010-05-13",35.830002
"848","2010-05-14",35.630001
"849","2010-05-17",36.02
"850","2010-05-18",35.299999
"851","2010-05-19",35.119999
"852","2010-05-20",33.75
"853","2010-05-21",33.560001
"854","2010-05-24",32.720001
"855","2010-05-25",32.23
"856","2010-05-26",32.299999
"857","2010-05-27",33.389999
"858","2010-05-28",32.639999
"859","2010-06-01",32.470001
"860","2010-06-02",33.389999
"861","2010-06-03",33.490002
"862","2010-06-04",32.049999
"863","2010-06-07",31.299999
"864","2010-06-08",31.52
"865","2010-06-09",31.309999
"866","2010-06-10",31.9
"867","2010-06-11",32.23
"868","2010-06-14",32.389999
"869","2010-06-15",33.25
"870","2010-06-16",33.150002
"871","2010-06-17",33.349998
"872","2010-06-18",33.400002
"873","2010-06-21",33.099998
"874","2010-06-22",32.990002
"875","2010-06-23",32.66
"876","2010-06-24",32.52
"877","2010-06-25",32.939999
"878","2010-06-28",33.59
"879","2010-06-29",33.43
"880","2010-06-30",33.400002
"881","2010-07-01",33.82
"882","2010-07-02",34.169998
"883","2010-07-06",33.720001
"884","2010-07-07",33.900002
"885","2010-07-08",35.57
"886","2010-07-09",36
"887","2010-07-12",35.790001
"888","2010-07-13",36.41
"889","2010-07-14",35.990002
"890","2010-07-15",35.700001
"891","2010-07-16",34.740002
"892","2010-07-19",35.360001
"893","2010-07-20",35.84
"894","2010-07-21",35.169998
"895","2010-07-22",35.799999
"896","2010-07-23",36.389999
"897","2010-07-26",37.119999
"898","2010-07-27",37.299999
"899","2010-07-28",36.75
"900","2010-07-29",36.959999
"901","2010-07-30",36.360001
"902","2010-08-02",36.32
"903","2010-08-03",36.209999
"904","2010-08-04",36.599998
"905","2010-08-05",35.77
"906","2010-08-06",35.75
"907","2010-08-09",36.189999
"908","2010-08-10",35.759998
"909","2010-08-11",35.09
"910","2010-08-12",35.689999
"911","2010-08-13",34.860001
"912","2010-08-16",34.93
"913","2010-08-17",35.209999
"914","2010-08-18",35.380001
"915","2010-08-19",35.189999
"916","2010-08-20",35.380001
"917","2010-08-23",34.77
"918","2010-08-24",34.990002
"919","2010-08-25",35.299999
"920","2010-08-26",35.150002
"921","2010-08-27",35.720001
"922","2010-08-30",34.900002
"923","2010-08-31",35.169998
"924","2010-09-01",36.009998
"925","2010-09-02",35.98
"926","2010-09-03",36.029999
"927","2010-09-07",35.549999
"928","2010-09-08",35.439999
"929","2010-09-09",35.650002
"930","2010-09-10",35.299999
"931","2010-09-13",35.91
"932","2010-09-14",35.77
"933","2010-09-15",36.279999
"934","2010-09-16",35.91
"935","2010-09-17",35.73
"936","2010-09-20",36.73
"937","2010-09-21",36.689999
"938","2010-09-22",36.560001
"939","2010-09-23",36.299999
"940","2010-09-24",37.169998
"941","2010-09-27",36.959999
"942","2010-09-28",37.619999
"943","2010-09-29",37.77
"944","2010-09-30",38.029999
"945","2010-10-01",37.880001
"946","2010-10-04",37.549999
"947","2010-10-05",39.09
"948","2010-10-06",39.040001
"949","2010-10-07",39.049999
"950","2010-10-08",39.470001
"951","2010-10-11",39.41
"952","2010-10-12",39.029999
"953","2010-10-13",39.41
"954","2010-10-14",39.810001
"955","2010-10-15",39.419998
"956","2010-10-18",40.869999
"957","2010-10-19",39.990002
"958","2010-10-20",39.16
"959","2010-10-21",37.740002
"960","2010-10-22",37.849998
