"","date","SONN"
"231","2007-11-30",1326
"232","2007-12-03",1820
"233","2007-12-04",1820
"234","2007-12-05",1820
"235","2007-12-06",1820
"236","2007-12-07",1820
"237","2007-12-10",1820
"238","2007-12-11",1820
"239","2007-12-12",1820
"240","2007-12-13",1820
"241","2007-12-14",1820
"242","2007-12-17",1820
"243","2007-12-18",1820
"244","2007-12-19",1820
"245","2007-12-20",1820
"246","2007-12-21",1820
"247","2007-12-24",1820
"248","2007-12-26",1820
"249","2007-12-27",1820
"250","2007-12-28",1820
"251","2007-12-31",1352
"252","2008-01-02",1300
"253","2008-01-03",1300
"254","2008-01-04",1950
"255","2008-01-07",1950
"256","2008-01-08",1950
"257","2008-01-09",1950
"258","2008-01-10",1950
"259","2008-01-11",1950
"260","2008-01-14",1950
"261","2008-01-15",1950
"262","2008-01-16",1950
"263","2008-01-17",1950
"264","2008-01-18",1794
"265","2008-01-22",1794
"266","2008-01-23",1430
"267","2008-01-24",1430
"268","2008-01-25",1430
"269","2008-01-28",1430
"270","2008-01-29",1430
"271","2008-01-30",1430
"272","2008-01-31",1690
"273","2008-02-01",1560
"274","2008-02-04",1950
"275","2008-02-05",1690
"276","2008-02-06",1690
"277","2008-02-07",1690
"278","2008-02-08",1690
"279","2008-02-11",1690
"280","2008-02-12",1690
"281","2008-02-13",1690
"282","2008-02-14",1560
"283","2008-02-15",1690
"284","2008-02-19",1690
"285","2008-02-20",1690
"286","2008-02-21",1690
"287","2008-02-22",1690
"288","2008-02-25",1690
"289","2008-02-26",1404
"290","2008-02-27",1404
"291","2008-02-28",1404
"292","2008-02-29",1430
"293","2008-03-03",1430
"294","2008-03-04",1430
"295","2008-03-05",1430
"296","2008-03-06",1430
"297","2008-03-07",1430
"298","2008-03-10",1430
"299","2008-03-11",2080
"300","2008-03-12",1950
"301","2008-03-13",1430
"302","2008-03-14",1430
"303","2008-03-17",1430
"304","2008-03-18",1456
"305","2008-03-19",1820
"306","2008-03-20",1820
"307","2008-03-24",1820
"308","2008-03-25",1690
"309","2008-03-26",1820
"310","2008-03-27",1820
"311","2008-03-28",1508
"312","2008-03-31",1690
"313","2008-04-01",1690
"314","2008-04-02",1690
"315","2008-04-03",1690
"316","2008-04-04",1456
"317","2008-04-07",1326
"318","2008-04-08",1326
"319","2008-04-09",1326
"320","2008-04-10",1820
"321","2008-04-11",1820
"322","2008-04-14",1820
"323","2008-04-15",1820
"324","2008-04-16",1820
"325","2008-04-17",1820
"326","2008-04-18",1820
"327","2008-04-21",1768
"328","2008-04-22",1794
"329","2008-04-23",1794
"330","2008-04-24",1820
"331","2008-04-25",1820
"332","2008-04-28",1508
"333","2008-04-29",1794
"334","2008-04-30",1794
"335","2008-05-01",1794
"336","2008-05-02",1794
"337","2008-05-05",1794
"338","2008-05-06",1794
"339","2008-05-07",1430
"340","2008-05-08",1820
"341","2008-05-09",1820
"342","2008-05-12",1820
"343","2008-05-13",1820
"344","2008-05-14",1820
"345","2008-05-15",1820
"346","2008-05-16",1820
"347","2008-05-19",1794
"348","2008-05-20",1794
"349","2008-05-21",1794
"350","2008-05-22",1794
"351","2008-05-23",1794
"352","2008-05-27",1794
"353","2008-05-28",1794
"354","2008-05-29",1820
"355","2008-05-30",1820
"356","2008-06-02",1820
"357","2008-06-03",1820
"358","2008-06-04",1820
"359","2008-06-05",1820
"360","2008-06-06",1820
"361","2008-06-09",1820
"362","2008-06-10",1820
"363","2008-06-11",1820
"364","2008-06-12",1820
"365","2008-06-13",1820
"366","2008-06-16",1820
"367","2008-06-17",1820
"368","2008-06-18",1820
"369","2008-06-19",1820
"370","2008-06-20",1560
"371","2008-06-23",1560
"372","2008-06-24",1820
"373","2008-06-25",1820
"374","2008-06-26",1820
"375","2008-06-27",1690
"376","2008-06-30",1820
"377","2008-07-01",1820
"378","2008-07-02",1690
"379","2008-07-03",1690
"380","2008-07-07",1690
"381","2008-07-08",1820
"382","2008-07-09",1820
"383","2008-07-10",1820
"384","2008-07-11",1820
"385","2008-07-14",1820
"386","2008-07-15",1820
"387","2008-07-16",1820
"388","2008-07-17",1820
"389","2008-07-18",1820
"390","2008-07-21",1820
"391","2008-07-22",1755
"392","2008-07-23",1791.400024
"393","2008-07-24",1820
"394","2008-07-25",1820
"395","2008-07-28",1820
"396","2008-07-29",1755
"397","2008-07-30",1781
"398","2008-07-31",1820
"399","2008-08-01",1820
"400","2008-08-04",1820
"401","2008-08-05",1820
"402","2008-08-06",1820
"403","2008-08-07",1820
"404","2008-08-08",1820
"405","2008-08-11",1820
"406","2008-08-12",1625
"407","2008-08-13",1820
"408","2008-08-14",1820
"409","2008-08-15",1820
"410","2008-08-18",1820
"411","2008-08-19",1820
"412","2008-08-20",1781
"413","2008-08-21",1781
"414","2008-08-22",1781
"415","2008-08-25",1781
"416","2008-08-26",1781
"417","2008-08-27",1781
"418","2008-08-28",1755
"419","2008-08-29",1807
"420","2008-09-02",1807
"421","2008-09-03",1807
"422","2008-09-04",1807
"423","2008-09-05",1731.599976
"424","2008-09-08",1469
"425","2008-09-09",1807
"426","2008-09-10",1807
"427","2008-09-11",1807
"428","2008-09-12",1807
"429","2008-09-15",1690
"430","2008-09-16",1495
"431","2008-09-17",1495
"432","2008-09-18",1495
"433","2008-09-19",1625
"434","2008-09-22",1820
"435","2008-09-23",1820
"436","2008-09-24",1820
"437","2008-09-25",1807
"438","2008-09-26",1807
"439","2008-09-29",1807
"440","2008-09-30",1820
"441","2008-10-01",1820
"442","2008-10-02",1820
"443","2008-10-03",1820
"444","2008-10-06",1469
"445","2008-10-07",1547
"446","2008-10-08",1547
"447","2008-10-09",1547
"448","2008-10-10",1469
"449","2008-10-13",1469
"450","2008-10-14",1469
"451","2008-10-15",1469
"452","2008-10-16",1430
"453","2008-10-17",1430
"454","2008-10-20",1430
"455","2008-10-21",1430
"456","2008-10-22",1560
"457","2008-10-23",1560
"458","2008-10-24",1690
"459","2008-10-27",1690
"460","2008-10-28",1560
"461","2008-10-29",1560
"462","2008-10-30",1560
"463","2008-10-31",1690
"464","2008-11-03",1690
"465","2008-11-04",1690
"466","2008-11-05",1690
"467","2008-11-06",1690
"468","2008-11-07",1690
"469","2008-11-10",1690
"470","2008-11-11",1690
"471","2008-11-12",1690
"472","2008-11-13",1560
"473","2008-11-14",1560
"474","2008-11-17",1560
"475","2008-11-18",1560
"476","2008-11-19",1560
"477","2008-11-20",1560
"478","2008-11-21",1560
"479","2008-11-24",1560
"480","2008-11-25",1560
"481","2008-11-26",1560
"482","2008-11-28",1495
"483","2008-12-01",1495
"484","2008-12-02",1495
"485","2008-12-03",1495
"486","2008-12-04",1495
"487","2008-12-05",1495
"488","2008-12-08",1495
"489","2008-12-09",1495
"490","2008-12-10",1495
"491","2008-12-11",1495
"492","2008-12-12",1495
"493","2008-12-15",1495
"494","2008-12-16",1495
"495","2008-12-17",1495
"496","2008-12-18",1495
"497","2008-12-19",1495
"498","2008-12-22",1495
"499","2008-12-23",1495
"500","2008-12-24",1495
"501","2008-12-26",1495
"502","2008-12-29",1495
"503","2008-12-30",1495
"504","2008-12-31",1495
"505","2009-01-02",1495
"506","2009-01-05",1495
"507","2009-01-06",1495
"508","2009-01-07",1365
"509","2009-01-08",1365
"510","2009-01-09",1365
"511","2009-01-12",1365
"512","2009-01-13",1365
"513","2009-01-14",1365
"514","2009-01-15",1365
"515","2009-01-16",1365
"516","2009-01-20",1365
"517","2009-01-21",1365
"518","2009-01-22",1365
"519","2009-01-23",1365
"520","2009-01-26",1365
"521","2009-01-27",1365
"522","2009-01-28",1365
"523","2009-01-29",1365
"524","2009-01-30",1365
"525","2009-02-02",1365
"526","2009-02-03",1365
"527","2009-02-04",1365
"528","2009-02-05",1365
"529","2009-02-06",1170
"530","2009-02-09",1170
"531","2009-02-10",1170
"532","2009-02-11",1170
"533","2009-02-12",1170
"534","2009-02-13",1170
"535","2009-02-17",1170
"536","2009-02-18",1170
"537","2009-02-19",1170
"538","2009-02-20",1170
"539","2009-02-23",1170
"540","2009-02-24",1170
"541","2009-02-25",1170
"542","2009-02-26",1170
"543","2009-02-27",1170
"544","2009-03-02",1170
"545","2009-03-03",1170
"546","2009-03-04",262.600006
"547","2009-03-05",1170
"548","2009-03-06",1170
"549","2009-03-09",1170
"550","2009-03-10",1170
"551","2009-03-11",1170
"552","2009-03-12",1170
"553","2009-03-13",1170
"554","2009-03-16",1170
"555","2009-03-17",1170
"556","2009-03-18",1170
"557","2009-03-19",1170
"558","2009-03-20",1170
"559","2009-03-23",1170
"560","2009-03-24",1170
"561","2009-03-25",1170
"562","2009-03-26",1170
"563","2009-03-27",1170
"564","2009-03-30",1170
"565","2009-03-31",1170
"566","2009-04-01",1040
"567","2009-04-02",1040
"568","2009-04-03",1040
"569","2009-04-06",1040
"570","2009-04-07",1040
"571","2009-04-08",1040
"572","2009-04-09",1040
"573","2009-04-13",1040
"574","2009-04-14",1040
"575","2009-04-15",1040
"576","2009-04-16",1040
"577","2009-04-17",1040
"578","2009-04-20",1040
"579","2009-04-21",1040
"580","2009-04-22",1040
"581","2009-04-23",1040
"582","2009-04-24",1040
"583","2009-04-27",1040
"584","2009-04-28",1040
"585","2009-04-29",1040
"586","2009-04-30",1040
"587","2009-05-01",1040
"588","2009-05-04",1040
"589","2009-05-05",1040
"590","2009-05-06",780
"591","2009-05-07",1157
"592","2009-05-08",1157
"593","2009-05-11",1157
"594","2009-05-12",1170
"595","2009-05-13",1170
"596","2009-05-14",1170
"597","2009-05-15",1170
"598","2009-05-18",1170
"599","2009-05-19",1170
"600","2009-05-20",1170
"601","2009-05-21",1170
"602","2009-05-22",1170
"603","2009-05-26",1170
"604","2009-05-27",1170
"605","2009-05-28",1170
"606","2009-05-29",1170
"607","2009-06-01",1170
"608","2009-06-02",1170
"609","2009-06-03",1170
"610","2009-06-04",1170
"611","2009-06-05",1170
"612","2009-06-08",1170
"613","2009-06-09",1040
"614","2009-06-10",1040
"615","2009-06-11",1040
"616","2009-06-12",1040
"617","2009-06-15",1105
"618","2009-06-16",1443
"619","2009-06-17",1300
"620","2009-06-18",1300
"621","2009-06-19",1300
"622","2009-06-22",1300
"623","2009-06-23",1300
"624","2009-06-24",1300
"625","2009-06-25",1300
"626","2009-06-26",1300
"627","2009-06-29",1404
"628","2009-06-30",1404
"629","2009-07-01",1404
"630","2009-07-02",1404
"631","2009-07-06",1040
"632","2009-07-07",1040
"633","2009-07-08",975
"634","2009-07-09",975
"635","2009-07-10",1170
"636","2009-07-13",780
"637","2009-07-14",780
"638","2009-07-15",780
"639","2009-07-16",728
"640","2009-07-17",650
"641","2009-07-20",780
"642","2009-07-21",780
"643","2009-07-22",936
"644","2009-07-23",936
"645","2009-07-24",897
"646","2009-07-27",897
"647","2009-07-28",897
"648","2009-07-29",897
"649","2009-07-30",777.400024
"650","2009-07-31",777.400024
"651","2009-08-03",754
"652","2009-08-04",754
"653","2009-08-05",754
"654","2009-08-06",754
"655","2009-08-07",715
"656","2009-08-10",715
"657","2009-08-11",715
"658","2009-08-12",751.400024
"659","2009-08-13",751.400024
"660","2009-08-14",751.400024
"661","2009-08-17",650
"662","2009-08-18",650
"663","2009-08-19",650
"664","2009-08-20",650
"665","2009-08-21",650
"666","2009-08-24",585
"667","2009-08-25",585
"668","2009-08-26",637
"669","2009-08-27",611
"670","2009-08-28",715
"671","2009-08-31",715
"672","2009-09-01",715
"673","2009-09-02",585
"674","2009-09-03",585
"675","2009-09-04",585
"676","2009-09-08",585
"677","2009-09-09",585
"678","2009-09-10",585
"679","2009-09-11",585
"680","2009-09-14",585
"681","2009-09-15",585
"682","2009-09-16",585
"683","2009-09-17",585
"684","2009-09-18",650
"685","2009-09-21",650
"686","2009-09-22",650
"687","2009-09-23",650
"688","2009-09-24",650
"689","2009-09-25",650
"690","2009-09-28",650
"691","2009-09-29",650
"692","2009-09-30",1037.400024
"693","2009-10-01",1037.400024
"694","2009-10-02",1037.400024
"695","2009-10-05",1037.400024
"696","2009-10-06",845
"697","2009-10-07",845
"698","2009-10-08",845
"699","2009-10-09",845
"700","2009-10-12",845
"701","2009-10-13",845
"702","2009-10-14",845
"703","2009-10-15",845
"704","2009-10-16",715
"705","2009-10-19",715
"706","2009-10-20",715
"707","2009-10-21",715
"708","2009-10-22",715
"709","2009-10-23",715
"710","2009-10-26",533
"711","2009-10-27",533
"712","2009-10-28",533
"713","2009-10-29",533
"714","2009-10-30",533
"715","2009-11-02",533
"716","2009-11-03",533
"717","2009-11-04",533
"718","2009-11-05",533
"719","2009-11-06",533
"720","2009-11-09",650
"721","2009-11-10",650
"722","2009-11-11",650
"723","2009-11-12",650
"724","2009-11-13",650
"725","2009-11-16",650
"726","2009-11-17",650
"727","2009-11-18",650
"728","2009-11-19",650
"729","2009-11-20",650
"730","2009-11-23",650
"731","2009-11-24",650
"732","2009-11-25",650
"733","2009-11-27",650
"734","2009-11-30",829.400024
"735","2009-12-01",829.400024
"736","2009-12-02",829.400024
"737","2009-12-03",845
"738","2009-12-04",845
"739","2009-12-07",845
"740","2009-12-08",845
"741","2009-12-09",1430
"742","2009-12-10",1430
"743","2009-12-11",1430
"744","2009-12-14",1430
"745","2009-12-15",1300
"746","2009-12-16",1300
"747","2009-12-17",1300
"748","2009-12-18",1300
"749","2009-12-21",1300
"750","2009-12-22",1300
"751","2009-12-23",1300
"752","2009-12-24",1300
"753","2009-12-28",1300
"754","2009-12-29",1300
"755","2009-12-30",1300
"756","2009-12-31",1040
"757","2010-01-04",1040
"758","2010-01-05",1040
"759","2010-01-06",780
"760","2010-01-07",1040
"761","2010-01-08",1040
"762","2010-01-11",1040
"763","2010-01-12",1040
"764","2010-01-13",1040
"765","2010-01-14",1040
"766","2010-01-15",1040
"767","2010-01-19",1037.400024
"768","2010-01-20",1037.400024
"769","2010-01-21",1037.400024
"770","2010-01-22",1037.400024
"771","2010-01-25",1040
"772","2010-01-26",1037.400024
"773","2010-01-27",1037.400024
"774","2010-01-28",1037.400024
"775","2010-01-29",1040
"776","2010-02-01",1040
"777","2010-02-02",1040
"778","2010-02-03",1040
"779","2010-02-04",1040
"780","2010-02-05",1040
"781","2010-02-08",1040
"782","2010-02-09",1040
"783","2010-02-10",1040
"784","2010-02-11",1040
"785","2010-02-12",1040
"786","2010-02-16",1040
"787","2010-02-17",1040
"788","2010-02-18",1040
"789","2010-02-19",1040
"790","2010-02-22",1040
"791","2010-02-23",1040
"792","2010-02-24",1040
"793","2010-02-25",1040
"794","2010-02-26",1040
"795","2010-03-01",910
"796","2010-03-02",910
"797","2010-03-03",910
"798","2010-03-04",910
"799","2010-03-05",910
"800","2010-03-08",1040
"801","2010-03-09",1040
"802","2010-03-10",1040
"803","2010-03-11",1040
"804","2010-03-12",1040
"805","2010-03-15",1037.400024
"806","2010-03-16",1040
"807","2010-03-17",1040
"808","2010-03-18",1040
"809","2010-03-19",1040
"810","2010-03-22",988
"811","2010-03-23",988
"812","2010-03-24",988
"813","2010-03-25",988
"814","2010-03-26",1066
"815","2010-03-29",1066
"816","2010-03-30",1066
"817","2010-03-31",1105
"818","2010-04-01",1105
"819","2010-04-05",1105
"820","2010-04-06",1105
"821","2010-04-07",1105
"822","2010-04-08",1105
"823","2010-04-09",1105
"824","2010-04-12",1105
"825","2010-04-13",1040
"826","2010-04-14",1040
"827","2010-04-15",1040
"828","2010-04-16",1040
"829","2010-04-19",1040
"830","2010-04-20",1040
"831","2010-04-21",1040
"832","2010-04-22",1040
"833","2010-04-23",1040
"834","2010-04-26",1105
"835","2010-04-27",1040
"836","2010-04-28",1040
"837","2010-04-29",1105
"838","2010-04-30",1105
"839","2010-05-03",1105
"840","2010-05-04",1105
"841","2010-05-05",1105
"842","2010-05-06",1105
"843","2010-05-07",1105
"844","2010-05-10",1105
"845","2010-05-11",1092
"846","2010-05-12",1040
"847","2010-05-13",1040
"848","2010-05-14",1066
"849","2010-05-17",1079
"850","2010-05-18",1079
"851","2010-05-19",1079
"852","2010-05-20",1040
"853","2010-05-21",1066
"854","2010-05-24",1066
"855","2010-05-25",1066
"856","2010-05-26",1066
"857","2010-05-27",1066
"858","2010-05-28",1066
"859","2010-06-01",1066
"860","2010-06-02",1066
"861","2010-06-03",1040
"862","2010-06-04",1040
"863","2010-06-07",1040
"864","2010-06-08",1040
"865","2010-06-09",1040
"866","2010-06-10",1040
"867","2010-06-11",1066
"868","2010-06-14",1066
"869","2010-06-15",1040
"870","2010-06-16",1040
"871","2010-06-17",1040
"872","2010-06-18",1040
"873","2010-06-21",1040
"874","2010-06-22",1040
"875","2010-06-23",910
"876","2010-06-24",1040
"877","2010-06-25",1040
"878","2010-06-28",1040
"879","2010-06-29",1040
"880","2010-06-30",1040
"881","2010-07-01",1040
"882","2010-07-02",1040
"883","2010-07-06",1040
"884","2010-07-07",1040
"885","2010-07-08",1040
"886","2010-07-09",910
"887","2010-07-12",975
"888","2010-07-13",975
"889","2010-07-14",975
"890","2010-07-15",975
"891","2010-07-16",975
"892","2010-07-19",975
"893","2010-07-20",975
"894","2010-07-21",975
"895","2010-07-22",975
"896","2010-07-23",975
"897","2010-07-26",975
"898","2010-07-27",975
"899","2010-07-28",975
"900","2010-07-29",975
"901","2010-07-30",975
"902","2010-08-02",975
"903","2010-08-03",975
"904","2010-08-04",975
"905","2010-08-05",975
"906","2010-08-06",975
"907","2010-08-09",975
"908","2010-08-10",975
"909","2010-08-11",1105
"910","2010-08-12",1105
"911","2010-08-13",1105
"912","2010-08-16",1105
"913","2010-08-17",1105
"914","2010-08-18",1105
"915","2010-08-19",1105
"916","2010-08-20",1105
"917","2010-08-23",1105
"918","2010-08-24",1105
"919","2010-08-25",1040
"920","2010-08-26",1040
"921","2010-08-27",1040
"922","2010-08-30",1040
"923","2010-08-31",1040
"924","2010-09-01",1040
"925","2010-09-02",1040
"926","2010-09-03",1040
"927","2010-09-07",1040
"928","2010-09-08",1040
"929","2010-09-09",1040
"930","2010-09-10",1040
"931","2010-09-13",1040
"932","2010-09-14",1040
"933","2010-09-15",1040
"934","2010-09-16",1040
"935","2010-09-17",1040
"936","2010-09-20",1040
"937","2010-09-21",1034.800049
"938","2010-09-22",1034.800049
"939","2010-09-23",1034.800049
"940","2010-09-24",1040
"941","2010-09-27",1040
"942","2010-09-28",1040
"943","2010-09-29",1040
"944","2010-09-30",1040
"945","2010-10-01",1040
"946","2010-10-04",1040
"947","2010-10-05",1040
"948","2010-10-06",1040
"949","2010-10-07",1040
"950","2010-10-08",1040
"951","2010-10-11",1040
"952","2010-10-12",975
"953","2010-10-13",975
"954","2010-10-14",975
"955","2010-10-15",975
"956","2010-10-18",780
"957","2010-10-19",975
"958","2010-10-20",975
"959","2010-10-21",975
"960","2010-10-22",782.599976
"961","2010-10-25",782.599976
"962","2010-10-26",782.599976
"963","2010-10-27",975
"964","2010-10-28",975
"965","2010-10-29",975
"966","2010-11-01",975
"967","2010-11-02",975
"968","2010-11-03",975
"969","2010-11-04",975
"970","2010-11-05",975
"971","2010-11-08",1040
"972","2010-11-09",1040
"973","2010-11-10",1040
"974","2010-11-11",915.200012
"975","2010-11-12",915.200012
"976","2010-11-15",847.599976
"977","2010-11-16",847.599976
"978","2010-11-17",910
"979","2010-11-18",910
"980","2010-11-19",910
"981","2010-11-22",936
"982","2010-11-23",936
"983","2010-11-24",936
"984","2010-11-26",936
"985","2010-11-29",936
"986","2010-11-30",1040
"987","2010-12-01",1040
"988","2010-12-02",1040
"989","2010-12-03",1040
"990","2010-12-06",1040
"991","2010-12-07",1105
"992","2010-12-08",1105
"993","2010-12-09",1105
"994","2010-12-10",1105
"995","2010-12-13",1105
"996","2010-12-14",1105
"997","2010-12-15",1105
"998","2010-12-16",1105
"999","2010-12-17",1105
"1000","2010-12-20",1040
"1001","2010-12-21",1040
"1002","2010-12-22",1040
"1003","2010-12-23",1040
"1004","2010-12-27",1040
"1005","2010-12-28",1040
"1006","2010-12-29",1040
"1007","2010-12-30",1105
"1008","2010-12-31",1105
"1009","2011-01-03",1105
"1010","2011-01-04",1105
"1011","2011-01-05",1105
"1012","2011-01-06",1105
"1013","2011-01-07",1105
"1014","2011-01-10",1105
"1015","2011-01-11",1105
"1016","2011-01-12",1105
"1017","2011-01-13",1118
"1018","2011-01-14",1118
"1019","2011-01-18",1118
"1020","2011-01-19",1118
"1021","2011-01-20",1131
"1022","2011-01-21",1131
"1023","2011-01-24",1625
"1024","2011-01-25",1586
"1025","2011-01-26",1755
"1026","2011-01-27",1755
"1027","2011-01-28",1755
"1028","2011-01-31",1755
"1029","2011-02-01",1755
"1030","2011-02-02",1755
"1031","2011-02-03",1755
"1032","2011-02-04",1625
"1033","2011-02-07",1625
"1034","2011-02-08",1755
"1035","2011-02-09",1755
"1036","2011-02-10",1755
"1037","2011-02-11",1690
"1038","2011-02-14",1690
"1039","2011-02-15",1625
"1040","2011-02-16",1690
"1041","2011-02-17",1690
"1042","2011-02-18",1690
"1043","2011-02-22",1690
"1044","2011-02-23",1625
"1045","2011-02-24",1625
"1046","2011-02-25",1625
"1047","2011-02-28",1625
"1048","2011-03-01",1690
"1049","2011-03-02",1690
"1050","2011-03-03",1690
"1051","2011-03-04",1690
"1052","2011-03-07",1690
"1053","2011-03-08",1664
"1054","2011-03-09",1664
"1055","2011-03-10",1664
"1056","2011-03-11",1664
"1057","2011-03-14",1664
"1058","2011-03-15",1664
"1059","2011-03-16",1664
"1060","2011-03-17",1664
"1061","2011-03-18",1664
"1062","2011-03-21",1664
"1063","2011-03-22",1664
"1064","2011-03-23",1664
"1065","2011-03-24",1560
"1066","2011-03-25",1664
"1067","2011-03-28",1565.199951
"1068","2011-03-29",1560
"1069","2011-03-30",1560
"1070","2011-03-31",1664
"1071","2011-04-01",1664
"1072","2011-04-04",1664
"1073","2011-04-05",1664
"1074","2011-04-06",1664
