"","date","QCOM"
"80","2007-04-27",44.630001
"81","2007-04-30",43.799999
"82","2007-05-01",43.77
"83","2007-05-02",44.27
"84","2007-05-03",44.279999
"85","2007-05-04",44.099998
"86","2007-05-07",43.950001
"87","2007-05-08",44.169998
"88","2007-05-09",44.27
"89","2007-05-10",43.91
"90","2007-05-11",44.860001
"91","2007-05-14",44.25
"92","2007-05-15",44.169998
"93","2007-05-16",45.049999
"94","2007-05-17",44.82
"95","2007-05-18",45.209999
"96","2007-05-21",46.130001
"97","2007-05-22",46.380001
"98","2007-05-23",44.84
"99","2007-05-24",43.59
"100","2007-05-25",43.349998
"101","2007-05-29",44.279999
"102","2007-05-30",42.82
"103","2007-05-31",42.950001
"104","2007-06-01",42.77
"105","2007-06-04",42.18
"106","2007-06-05",42.490002
"107","2007-06-06",42.23
"108","2007-06-07",41.02
"109","2007-06-08",41.869999
"110","2007-06-11",41.389999
"111","2007-06-12",41.810001
"112","2007-06-13",42.599998
"113","2007-06-14",42.619999
"114","2007-06-15",42.630001
"115","2007-06-18",42.330002
"116","2007-06-19",42.689999
"117","2007-06-20",43.07
"118","2007-06-21",43.560001
"119","2007-06-22",42.990002
"120","2007-06-25",42.529999
"121","2007-06-26",42.84
"122","2007-06-27",43.419998
"123","2007-06-28",43.459999
"124","2007-06-29",43.389999
"125","2007-07-02",43.93
"126","2007-07-03",43.860001
"127","2007-07-05",43.540001
"128","2007-07-06",43.580002
"129","2007-07-09",43.59
"130","2007-07-10",43.209999
"131","2007-07-11",43.84
"132","2007-07-12",45.25
"133","2007-07-13",45.349998
"134","2007-07-16",45.029999
"135","2007-07-17",45.029999
"136","2007-07-18",45.099998
"137","2007-07-19",43.349998
"138","2007-07-20",43
"139","2007-07-23",42.75
"140","2007-07-24",43.080002
"141","2007-07-25",42.450001
"142","2007-07-26",42.080002
"143","2007-07-27",41.669998
"144","2007-07-30",42.529999
"145","2007-07-31",41.650002
"146","2007-08-01",41.389999
"147","2007-08-02",42.040001
"148","2007-08-03",40.77
"149","2007-08-06",41.779999
"150","2007-08-07",40.5
"151","2007-08-08",40.150002
"152","2007-08-09",38.220001
"153","2007-08-10",37.889999
"154","2007-08-13",38.919998
"155","2007-08-14",37.779999
"156","2007-08-15",36.09
"157","2007-08-16",36.93
"158","2007-08-17",37.540001
"159","2007-08-20",37.419998
"160","2007-08-21",36.900002
"161","2007-08-22",37.27
"162","2007-08-23",37.860001
"163","2007-08-24",38.23
"164","2007-08-27",38.580002
"165","2007-08-28",37.869999
"166","2007-08-29",38.919998
"167","2007-08-30",39.080002
"168","2007-08-31",39.889999
"169","2007-09-04",40.009998
"170","2007-09-05",38.93
"171","2007-09-06",38.82
"172","2007-09-07",37.889999
"173","2007-09-10",36.77
"174","2007-09-11",38.009998
"175","2007-09-12",37.869999
"176","2007-09-13",39.169998
"177","2007-09-14",39.43
"178","2007-09-17",39
"179","2007-09-18",39.799999
"180","2007-09-19",40.040001
"181","2007-09-20",40.540001
"182","2007-09-21",40.830002
"183","2007-09-24",41.639999
"184","2007-09-25",41.549999
"185","2007-09-26",42.240002
"186","2007-09-27",42.23
"187","2007-09-28",42.259998
"188","2007-10-01",42.09
"189","2007-10-02",41.98
"190","2007-10-03",42.27
"191","2007-10-04",42.779999
"192","2007-10-05",43.360001
"193","2007-10-08",42.77
"194","2007-10-09",42.650002
"195","2007-10-10",42.299999
"196","2007-10-11",41.470001
"197","2007-10-12",42.16
"198","2007-10-15",41.290001
"199","2007-10-16",40.84
"200","2007-10-17",41.41
"201","2007-10-18",41.380001
"202","2007-10-19",40.310001
"203","2007-10-22",40.869999
"204","2007-10-23",41.130001
"205","2007-10-24",41.18
"206","2007-10-25",40.790001
"207","2007-10-26",41.330002
"208","2007-10-29",41.630001
"209","2007-10-30",41.779999
"210","2007-10-31",42.73
"211","2007-11-01",41.290001
"212","2007-11-02",41.34
"213","2007-11-05",40.849998
"214","2007-11-06",41.560001
"215","2007-11-07",41.189999
"216","2007-11-08",39.759998
"217","2007-11-09",38.099998
"218","2007-11-12",37.290001
"219","2007-11-13",39.16
"220","2007-11-14",40.040001
"221","2007-11-15",40.810001
"222","2007-11-16",41.360001
"223","2007-11-19",41.75
"224","2007-11-20",41.34
"225","2007-11-21",40.459999
"226","2007-11-23",40.529999
"227","2007-11-26",39.18
"228","2007-11-27",39.82
"229","2007-11-28",41.490002
"230","2007-11-29",41.419998
"231","2007-11-30",40.779999
"232","2007-12-03",39.959999
"233","2007-12-04",39.360001
"234","2007-12-05",40.369999
"235","2007-12-06",40.41
"236","2007-12-07",40.119999
"237","2007-12-10",40.57
"238","2007-12-11",40.18
"239","2007-12-12",41.009998
"240","2007-12-13",39.860001
"241","2007-12-14",39.380001
"242","2007-12-17",39.119999
"243","2007-12-18",38.720001
"244","2007-12-19",38.279999
"245","2007-12-20",39.119999
"246","2007-12-21",39.959999
"247","2007-12-24",40.310001
"248","2007-12-26",40.279999
"249","2007-12-27",39.68
"250","2007-12-28",39.57
"251","2007-12-31",39.349998
"252","2008-01-02",38.389999
"253","2008-01-03",37.900002
"254","2008-01-04",37.029999
"255","2008-01-07",36.450001
"256","2008-01-08",35.990002
"257","2008-01-09",37.790001
"258","2008-01-10",37.990002
"259","2008-01-11",38.630001
"260","2008-01-14",40
"261","2008-01-15",39.349998
"262","2008-01-16",39.959999
"263","2008-01-17",39.060001
"264","2008-01-18",38.349998
"265","2008-01-22",36.93
"266","2008-01-23",36.630001
"267","2008-01-24",40.41
"268","2008-01-25",40
"269","2008-01-28",40.5
"270","2008-01-29",40.299999
"271","2008-01-30",40.279999
"272","2008-01-31",42.419998
"273","2008-02-01",42.200001
"274","2008-02-04",41.849998
"275","2008-02-05",40.720001
"276","2008-02-06",39.650002
"277","2008-02-07",40.939999
"278","2008-02-08",41.919998
"279","2008-02-11",41.860001
"280","2008-02-12",40.939999
"281","2008-02-13",42.009998
"282","2008-02-14",40.869999
"283","2008-02-15",42.200001
"284","2008-02-19",41.950001
"285","2008-02-20",43.369999
"286","2008-02-21",42.419998
"287","2008-02-22",43.470001
"288","2008-02-25",43.720001
"289","2008-02-26",43.639999
"290","2008-02-27",43.790001
"291","2008-02-28",43.32
"292","2008-02-29",42.389999
"293","2008-03-03",41.119999
"294","2008-03-04",41.209999
"295","2008-03-05",41.5
"296","2008-03-06",40.43
"297","2008-03-07",40.240002
"298","2008-03-10",39.169998
"299","2008-03-11",39.419998
"300","2008-03-12",39.75
"301","2008-03-13",40.25
"302","2008-03-14",39.23
"303","2008-03-17",38.5
"304","2008-03-18",40.130001
"305","2008-03-19",37.849998
"306","2008-03-20",38.27
"307","2008-03-24",39.889999
"308","2008-03-25",40.799999
"309","2008-03-26",40.490002
"310","2008-03-27",39.720001
"311","2008-03-28",40.139999
"312","2008-03-31",41
"313","2008-04-01",42.220001
"314","2008-04-02",41.950001
"315","2008-04-03",41.889999
"316","2008-04-04",42.049999
"317","2008-04-07",41.669998
"318","2008-04-08",42.080002
"319","2008-04-09",41.509998
"320","2008-04-10",42.580002
"321","2008-04-11",41.400002
"322","2008-04-14",41.360001
"323","2008-04-15",41.189999
"324","2008-04-16",42.259998
"325","2008-04-17",42.07
"326","2008-04-18",42.549999
"327","2008-04-21",42.619999
"328","2008-04-22",41.549999
"329","2008-04-23",41.889999
"330","2008-04-24",43.16
"331","2008-04-25",43.240002
"332","2008-04-28",43.290001
"333","2008-04-29",43.759998
"334","2008-04-30",43.189999
"335","2008-05-01",44.360001
"336","2008-05-02",44.330002
"337","2008-05-05",43.93
"338","2008-05-06",44.549999
"339","2008-05-07",43.540001
"340","2008-05-08",44.099998
"341","2008-05-09",43.720001
"342","2008-05-12",44.630001
"343","2008-05-13",44.57
"344","2008-05-14",44.130001
"345","2008-05-15",45
"346","2008-05-16",46.900002
"347","2008-05-19",47.349998
"348","2008-05-20",46.060001
"349","2008-05-21",46.18
"350","2008-05-22",45.869999
"351","2008-05-23",47.759998
"352","2008-05-27",48.849998
"353","2008-05-28",48.32
"354","2008-05-29",49.220001
"355","2008-05-30",48.540001
"356","2008-06-02",47.700001
"357","2008-06-03",46.990002
"358","2008-06-04",48.450001
"359","2008-06-05",49.389999
"360","2008-06-06",47.139999
"361","2008-06-09",47.110001
"362","2008-06-10",47.419998
"363","2008-06-11",46.310001
"364","2008-06-12",48.98
"365","2008-06-13",49.990002
"366","2008-06-16",49.540001
"367","2008-06-17",48.630001
"368","2008-06-18",49.099998
"369","2008-06-19",50.360001
"370","2008-06-20",48.529999
"371","2008-06-23",47.810001
"372","2008-06-24",46.27
"373","2008-06-25",47.16
"374","2008-06-26",45.110001
"375","2008-06-27",45.650002
"376","2008-06-30",44.369999
"377","2008-07-01",45.82
"378","2008-07-02",45.049999
"379","2008-07-03",45.049999
"380","2008-07-07",45.360001
"381","2008-07-08",47.549999
"382","2008-07-09",46.580002
"383","2008-07-10",48.169998
"384","2008-07-11",48.330002
"385","2008-07-14",47.84
"386","2008-07-15",46.900002
"387","2008-07-16",46.98
"388","2008-07-17",45.560001
"389","2008-07-18",45.189999
"390","2008-07-21",45.279999
"391","2008-07-22",44.099998
"392","2008-07-23",44.82
"393","2008-07-24",52.43
"394","2008-07-25",54.450001
"395","2008-07-28",53.419998
"396","2008-07-29",54.919998
"397","2008-07-30",55.639999
"398","2008-07-31",55.34
"399","2008-08-01",55.470001
"400","2008-08-04",52.869999
"401","2008-08-05",55.73
"402","2008-08-06",55.560001
"403","2008-08-07",55.380001
"404","2008-08-08",55.860001
"405","2008-08-11",54.419998
"406","2008-08-12",54.209999
"407","2008-08-13",55.389999
"408","2008-08-14",56.349998
"409","2008-08-15",56.369999
"410","2008-08-18",55.34
"411","2008-08-19",54.790001
"412","2008-08-20",54.950001
"413","2008-08-21",54.709999
"414","2008-08-22",55.41
"415","2008-08-25",53.880001
"416","2008-08-26",53.5
"417","2008-08-27",54.080002
"418","2008-08-28",53.970001
"419","2008-08-29",52.650002
"420","2008-09-02",51.169998
"421","2008-09-03",49.259998
"422","2008-09-04",48.540001
"423","2008-09-05",47.669998
"424","2008-09-08",46.279999
"425","2008-09-09",45.610001
"426","2008-09-10",46.73
"427","2008-09-11",49.09
"428","2008-09-12",47.919998
"429","2008-09-15",46.82
"430","2008-09-16",47.919998
"431","2008-09-17",44.939999
"432","2008-09-18",46.700001
"433","2008-09-19",48.740002
"434","2008-09-22",45.959999
"435","2008-09-23",45.91
"436","2008-09-24",45.290001
"437","2008-09-25",46.540001
"438","2008-09-26",45.84
"439","2008-09-29",39.880001
"440","2008-09-30",42.970001
"441","2008-10-01",41.52
"442","2008-10-02",40.57
"443","2008-10-03",40.869999
"444","2008-10-06",40.23
"445","2008-10-07",39.18
"446","2008-10-08",41.07
"447","2008-10-09",39.68
"448","2008-10-10",38.98
"449","2008-10-13",42.299999
"450","2008-10-14",40.32
"451","2008-10-15",36.310001
"452","2008-10-16",38.889999
"453","2008-10-17",39.75
"454","2008-10-20",40.290001
"455","2008-10-21",36.630001
"456","2008-10-22",35.639999
"457","2008-10-23",35.27
"458","2008-10-24",34.990002
"459","2008-10-27",33.98
"460","2008-10-28",38.91
"461","2008-10-29",37.919998
"462","2008-10-30",39.720001
"463","2008-10-31",38.259998
"464","2008-11-03",37.200001
"465","2008-11-04",37.959999
"466","2008-11-05",35.169998
"467","2008-11-06",33.049999
"468","2008-11-07",35.66
"469","2008-11-10",35.310001
"470","2008-11-11",35.07
"471","2008-11-12",32.57
"472","2008-11-13",34.82
"473","2008-11-14",32.939999
"474","2008-11-17",31.65
"475","2008-11-18",31.809999
"476","2008-11-19",30.01
"477","2008-11-20",29.209999
"478","2008-11-21",30.17
"479","2008-11-24",32.82
"480","2008-11-25",32.689999
"481","2008-11-26",33.450001
"482","2008-11-28",33.57
"483","2008-12-01",29.959999
"484","2008-12-02",30.540001
"485","2008-12-03",30.299999
"486","2008-12-04",30.08
"487","2008-12-05",31.9
"488","2008-12-08",33.529999
"489","2008-12-09",33.48
"490","2008-12-10",34.470001
"491","2008-12-11",32.59
"492","2008-12-12",33.919998
"493","2008-12-15",33.810001
"494","2008-12-16",36.060001
"495","2008-12-17",35.099998
"496","2008-12-18",34.119999
"497","2008-12-19",35.029999
"498","2008-12-22",34.810001
"499","2008-12-23",34.18
"500","2008-12-24",34.16
"501","2008-12-26",34.43
"502","2008-12-29",34.099998
"503","2008-12-30",34.939999
"504","2008-12-31",35.830002
"505","2009-01-02",37.049999
"506","2009-01-05",36.450001
"507","2009-01-06",37.150002
"508","2009-01-07",35.549999
"509","2009-01-08",35.279999
"510","2009-01-09",35
"511","2009-01-12",34.860001
"512","2009-01-13",35.139999
"513","2009-01-14",33.759998
"514","2009-01-15",34.799999
"515","2009-01-16",36.02
"516","2009-01-20",34.139999
"517","2009-01-21",35.869999
"518","2009-01-22",36.060001
"519","2009-01-23",36.57
"520","2009-01-26",36.580002
"521","2009-01-27",35.630001
"522","2009-01-28",36.82
"523","2009-01-29",35.130001
"524","2009-01-30",34.549999
"525","2009-02-02",35.290001
"526","2009-02-03",34.220001
"527","2009-02-04",33.830002
"528","2009-02-05",35.040001
"529","2009-02-06",36.32
"530","2009-02-09",36.650002
"531","2009-02-10",35.02
"532","2009-02-11",34.610001
"533","2009-02-12",35.540001
"534","2009-02-13",35.68
"535","2009-02-17",34.720001
"536","2009-02-18",34.32
"537","2009-02-19",33.84
"538","2009-02-20",34.07
"539","2009-02-23",32.779999
"540","2009-02-24",34.490002
"541","2009-02-25",33.93
"542","2009-02-26",33.66
"543","2009-02-27",33.43
"544","2009-03-02",32.790001
"545","2009-03-03",33.450001
"546","2009-03-04",34.740002
"547","2009-03-05",34.630001
"548","2009-03-06",33.630001
"549","2009-03-09",33
"550","2009-03-10",35.360001
"551","2009-03-11",35.349998
"552","2009-03-12",36.790001
"553","2009-03-13",36.75
"554","2009-03-16",35.84
"555","2009-03-17",37.310001
"556","2009-03-18",37.950001
"557","2009-03-19",37.639999
"558","2009-03-20",37.060001
"559","2009-03-23",38.82
"560","2009-03-24",38.029999
"561","2009-03-25",38.5
"562","2009-03-26",39.540001
"563","2009-03-27",38.939999
"564","2009-03-30",37.869999
"565","2009-03-31",38.91
"566","2009-04-01",39.68
"567","2009-04-02",41.310001
"568","2009-04-03",41.189999
"569","2009-04-06",40.66
"570","2009-04-07",39.360001
"571","2009-04-08",40.220001
"572","2009-04-09",41.650002
"573","2009-04-13",40.880001
"574","2009-04-14",40.799999
"575","2009-04-15",40.900002
"576","2009-04-16",41.639999
"577","2009-04-17",40.98
"578","2009-04-20",39.630001
"579","2009-04-21",40.27
"580","2009-04-22",40.119999
"581","2009-04-23",40.73
"582","2009-04-24",41.360001
"583","2009-04-27",43.169998
"584","2009-04-28",42.240002
"585","2009-04-29",43.080002
"586","2009-04-30",42.32
"587","2009-05-01",42.66
"588","2009-05-04",43.349998
"589","2009-05-05",43.490002
"590","2009-05-06",43.73
"591","2009-05-07",42.34
"592","2009-05-08",41.790001
"593","2009-05-11",41.919998
"594","2009-05-12",40.93
"595","2009-05-13",39.919998
"596","2009-05-14",40.529999
"597","2009-05-15",40.720001
"598","2009-05-18",41.990002
"599","2009-05-19",42.34
"600","2009-05-20",42.57
"601","2009-05-21",41.689999
"602","2009-05-22",41.310001
"603","2009-05-26",43.290001
"604","2009-05-27",42.43
"605","2009-05-28",42.950001
"606","2009-05-29",43.59
"607","2009-06-01",44.400002
"608","2009-06-02",43.91
"609","2009-06-03",43.580002
"610","2009-06-04",45.290001
"611","2009-06-05",45.400002
"612","2009-06-08",45.369999
"613","2009-06-09",46.029999
"614","2009-06-10",46.07
"615","2009-06-11",45.98
"616","2009-06-12",46.049999
"617","2009-06-15",44.310001
"618","2009-06-16",43.450001
"619","2009-06-17",45.09
"620","2009-06-18",45.279999
"621","2009-06-19",46
"622","2009-06-22",44.400002
"623","2009-06-23",44.490002
"624","2009-06-24",45.27
"625","2009-06-25",46.34
"626","2009-06-26",46.189999
"627","2009-06-29",46.09
"628","2009-06-30",45.200001
"629","2009-07-01",45.16
"630","2009-07-02",44.68
"631","2009-07-06",45.200001
"632","2009-07-07",43.68
"633","2009-07-08",43.549999
"634","2009-07-09",43.060001
"635","2009-07-10",43.439999
"636","2009-07-13",44.310001
"637","2009-07-14",44.650002
"638","2009-07-15",46.060001
"639","2009-07-16",46.720001
"640","2009-07-17",47.400002
"641","2009-07-20",47.029999
"642","2009-07-21",47.98
"643","2009-07-22",48.450001
"644","2009-07-23",47.400002
"645","2009-07-24",47.349998
"646","2009-07-27",46.48
"647","2009-07-28",46.360001
"648","2009-07-29",46.25
"649","2009-07-30",46.52
"650","2009-07-31",46.209999
"651","2009-08-03",46.970001
"652","2009-08-04",46.310001
"653","2009-08-05",45.810001
"654","2009-08-06",45.599998
"655","2009-08-07",45.970001
"656","2009-08-10",45.740002
"657","2009-08-11",45.400002
"658","2009-08-12",46.369999
"659","2009-08-13",46.580002
"660","2009-08-14",46.130001
"661","2009-08-17",44.950001
"662","2009-08-18",45.150002
"663","2009-08-19",45.720001
"664","2009-08-20",47.09
"665","2009-08-21",47.290001
"666","2009-08-24",47.41
"667","2009-08-25",46.990002
"668","2009-08-26",47.529999
"669","2009-08-27",47.25
"670","2009-08-28",47.220001
"671","2009-08-31",46.419998
"672","2009-09-01",45.349998
"673","2009-09-02",45.419998
"674","2009-09-03",45.02
"675","2009-09-04",45.720001
"676","2009-09-08",46.02
"677","2009-09-09",46.220001
"678","2009-09-10",46.650002
"679","2009-09-11",46.610001
"680","2009-09-14",46.23
"681","2009-09-15",45.75
"682","2009-09-16",45.709999
"683","2009-09-17",45.02
"684","2009-09-18",44.459999
"685","2009-09-21",44.869999
"686","2009-09-22",44.59
"687","2009-09-23",44.23
"688","2009-09-24",44.66
"689","2009-09-25",44.700001
"690","2009-09-28",45.970001
"691","2009-09-29",45.5
"692","2009-09-30",44.98
"693","2009-10-01",42.700001
"694","2009-10-02",41.439999
"695","2009-10-05",41.939999
"696","2009-10-06",42.619999
"697","2009-10-07",42.18
"698","2009-10-08",41.450001
"699","2009-10-09",41.700001
"700","2009-10-12",41.540001
"701","2009-10-13",41.290001
"702","2009-10-14",42.23
"703","2009-10-15",42.450001
"704","2009-10-16",41.959999
"705","2009-10-19",42.060001
"706","2009-10-20",41.310001
"707","2009-10-21",41.41
"708","2009-10-22",41.080002
"709","2009-10-23",40.700001
"710","2009-10-26",40.68
"711","2009-10-27",41
"712","2009-10-28",41.630001
"713","2009-10-29",42.27
"714","2009-10-30",41.330002
"715","2009-11-02",41.810001
"716","2009-11-03",42.220001
"717","2009-11-04",41.599998
"718","2009-11-05",43.849998
"719","2009-11-06",43.900002
"720","2009-11-09",44.75
"721","2009-11-10",44.349998
"722","2009-11-11",44.66
"723","2009-11-12",44.849998
"724","2009-11-13",45.77
"725","2009-11-16",45.509998
"726","2009-11-17",45.990002
"727","2009-11-18",45.490002
"728","2009-11-19",45.09
"729","2009-11-20",45.099998
"730","2009-11-23",45.549999
"731","2009-11-24",45.560001
"732","2009-11-25",45.439999
"733","2009-11-27",44.990002
"734","2009-11-30",45
"735","2009-12-01",45.060001
"736","2009-12-02",45.060001
"737","2009-12-03",44.630001
"738","2009-12-04",45.16
"739","2009-12-07",44.889999
"740","2009-12-08",44.59
"741","2009-12-09",44.77
"742","2009-12-10",45.560001
"743","2009-12-11",44.900002
"744","2009-12-14",44.669998
"745","2009-12-15",44.880001
"746","2009-12-16",44.689999
"747","2009-12-17",44.310001
"748","2009-12-18",44.57
"749","2009-12-21",45.41
"750","2009-12-22",45.84
"751","2009-12-23",45.950001
"752","2009-12-24",46.099998
"753","2009-12-28",46.259998
"754","2009-12-29",46.650002
"755","2009-12-30",46.860001
"756","2009-12-31",46.259998
"757","2010-01-04",46.939999
"758","2010-01-05",48.07
"759","2010-01-06",47.599998
"760","2010-01-07",48.98
"761","2010-01-08",49.470001
"762","2010-01-11",49.290001
"763","2010-01-12",48.490002
"764","2010-01-13",48.700001
"765","2010-01-14",48.369999
"766","2010-01-15",48.529999
"767","2010-01-19",49.32
"768","2010-01-20",48.349998
"769","2010-01-21",48.09
"770","2010-01-22",46.779999
"771","2010-01-25",46.91
"772","2010-01-26",46.889999
"773","2010-01-27",47.200001
"774","2010-01-28",40.48
"775","2010-01-29",39.189999
"776","2010-02-01",39.77
"777","2010-02-02",39.259998
"778","2010-02-03",39.630001
"779","2010-02-04",38.169998
"780","2010-02-05",38.040001
"781","2010-02-08",37.509998
"782","2010-02-09",37.91
"783","2010-02-10",37.43
"784","2010-02-11",38.009998
"785","2010-02-12",38.84
"786","2010-02-16",39.02
"787","2010-02-17",39.43
"788","2010-02-18",39.810001
"789","2010-02-19",39.59
"790","2010-02-22",39.009998
"791","2010-02-23",38.540001
"792","2010-02-24",37.869999
"793","2010-02-25",37.18
"794","2010-02-26",36.68
"795","2010-03-01",35.560001
"796","2010-03-02",37.93
"797","2010-03-03",38.689999
"798","2010-03-04",39.25
"799","2010-03-05",38.759998
"800","2010-03-08",38.790001
"801","2010-03-09",38.68
"802","2010-03-10",38.880001
"803","2010-03-11",39.099998
"804","2010-03-12",38.950001
"805","2010-03-15",38.869999
"806","2010-03-16",39.009998
"807","2010-03-17",38.900002
"808","2010-03-18",40.43
"809","2010-03-19",40.049999
"810","2010-03-22",40.279999
"811","2010-03-23",40.52
"812","2010-03-24",40.189999
"813","2010-03-25",42.189999
"814","2010-03-26",41.830002
"815","2010-03-29",41.759998
"816","2010-03-30",42.130001
"817","2010-03-31",41.959999
"818","2010-04-01",42.27
"819","2010-04-05",42.529999
"820","2010-04-06",42.43
"821","2010-04-07",42.77
"822","2010-04-08",42.400002
"823","2010-04-09",42.169998
"824","2010-04-12",42.23
"825","2010-04-13",42.299999
"826","2010-04-14",42.599998
"827","2010-04-15",42.700001
"828","2010-04-16",42.740002
"829","2010-04-19",42.75
"830","2010-04-20",43.290001
"831","2010-04-21",42.630001
"832","2010-04-22",39.330002
"833","2010-04-23",38.25
"834","2010-04-26",38.110001
"835","2010-04-27",37.919998
"836","2010-04-28",38.82
"837","2010-04-29",38.98
"838","2010-04-30",38.68
"839","2010-05-03",38.639999
"840","2010-05-04",37.599998
"841","2010-05-05",37.630001
"842","2010-05-06",36.669998
"843","2010-05-07",36.5
"844","2010-05-10",37.369999
"845","2010-05-11",37.48
"846","2010-05-12",38.16
"847","2010-05-13",37.959999
"848","2010-05-14",37.299999
"849","2010-05-17",37.369999
"850","2010-05-18",36.709999
"851","2010-05-19",36.450001
"852","2010-05-20",35.59
"853","2010-05-21",35.889999
"854","2010-05-24",35.669998
"855","2010-05-25",35.610001
"856","2010-05-26",34.880001
"857","2010-05-27",35.560001
"858","2010-05-28",35.560001
"859","2010-06-01",35.07
"860","2010-06-02",36.02
"861","2010-06-03",36.470001
"862","2010-06-04",35.299999
"863","2010-06-07",35.009998
"864","2010-06-08",35.27
"865","2010-06-09",34.720001
"866","2010-06-10",35.029999
"867","2010-06-11",35.360001
"868","2010-06-14",34.790001
"869","2010-06-15",35.580002
"870","2010-06-16",35.080002
"871","2010-06-17",35.709999
"872","2010-06-18",35.689999
"873","2010-06-21",35.639999
"874","2010-06-22",35.57
"875","2010-06-23",35.419998
"876","2010-06-24",34.790001
"877","2010-06-25",34.57
"878","2010-06-28",34.040001
"879","2010-06-29",33.139999
"880","2010-06-30",32.84
"881","2010-07-01",31.959999
"882","2010-07-02",32.369999
"883","2010-07-06",32.650002
"884","2010-07-07",33.380001
"885","2010-07-08",33.93
"886","2010-07-09",33.91
"887","2010-07-12",35.099998
"888","2010-07-13",35.950001
"889","2010-07-14",36.900002
"890","2010-07-15",36.880001
"891","2010-07-16",35.959999
"892","2010-07-19",36.77
"893","2010-07-20",36.75
"894","2010-07-21",36.16
"895","2010-07-22",39.110001
"896","2010-07-23",39.080002
"897","2010-07-26",39.240002
"898","2010-07-27",39.220001
"899","2010-07-28",38.759998
"900","2010-07-29",38.779999
"901","2010-07-30",38.080002
"902","2010-08-02",38.759998
"903","2010-08-03",38.459999
"904","2010-08-04",38.43
"905","2010-08-05",38.5
"906","2010-08-06",38.650002
"907","2010-08-09",39.75
"908","2010-08-10",39.779999
"909","2010-08-11",39.360001
"910","2010-08-12",38.240002
"911","2010-08-13",37.950001
"912","2010-08-16",38.639999
"913","2010-08-17",39.139999
"914","2010-08-18",39.040001
"915","2010-08-19",38.110001
"916","2010-08-20",38.91
"917","2010-08-23",38.540001
"918","2010-08-24",38.040001
"919","2010-08-25",38.459999
"920","2010-08-26",38.279999
"921","2010-08-27",38.639999
"922","2010-08-30",38.290001
"923","2010-08-31",38.299999
"924","2010-09-01",39.599998
"925","2010-09-02",40.02
"926","2010-09-03",40.380001
"927","2010-09-07",40.57
"928","2010-09-08",40.919998
"929","2010-09-09",40.900002
"930","2010-09-10",40.419998
"931","2010-09-13",41
"932","2010-09-14",41.110001
"933","2010-09-15",41.98
"934","2010-09-16",41.970001
"935","2010-09-17",42.529999
"936","2010-09-20",43.009998
"937","2010-09-21",43.509998
"938","2010-09-22",43.299999
"939","2010-09-23",43.650002
"940","2010-09-24",44.549999
"941","2010-09-27",44.59
"942","2010-09-28",44.07
"943","2010-09-29",44.310001
"944","2010-09-30",45.130001
"945","2010-10-01",44.259998
"946","2010-10-04",43.889999
"947","2010-10-05",44.259998
"948","2010-10-06",44.650002
"949","2010-10-07",44.549999
"950","2010-10-08",44.759998
"951","2010-10-11",44.18
"952","2010-10-12",44.790001
