"","date","EA"
"119","2007-06-22",48.57
"120","2007-06-25",47.459999
"121","2007-06-26",47.540001
"122","2007-06-27",47.73
"123","2007-06-28",47.599998
"124","2007-06-29",47.32
"125","2007-07-02",48.169998
"126","2007-07-03",48.740002
"127","2007-07-05",50.900002
"128","2007-07-06",50.900002
"129","2007-07-09",50.349998
"130","2007-07-10",49.439999
"131","2007-07-11",49.599998
"132","2007-07-12",48.84
"133","2007-07-13",48.25
"134","2007-07-16",48.09
"135","2007-07-17",49.470001
"136","2007-07-18",50.060001
"137","2007-07-19",52.02
"138","2007-07-20",51.869999
"139","2007-07-23",51.849998
"140","2007-07-24",50.939999
"141","2007-07-25",51.66
"142","2007-07-26",50.650002
"143","2007-07-27",49.830002
"144","2007-07-30",49.610001
"145","2007-07-31",48.639999
"146","2007-08-01",48.099998
"147","2007-08-02",51.560001
"148","2007-08-03",50.040001
"149","2007-08-06",52.84
"150","2007-08-07",54.18
"151","2007-08-08",54.200001
"152","2007-08-09",54.169998
"153","2007-08-10",53.279999
"154","2007-08-13",51.959999
"155","2007-08-14",51.549999
"156","2007-08-15",50.040001
"157","2007-08-16",50.799999
"158","2007-08-17",52.470001
"159","2007-08-20",51.830002
"160","2007-08-21",51.959999
"161","2007-08-22",51.84
"162","2007-08-23",52.689999
"163","2007-08-24",52.549999
"164","2007-08-27",52.560001
"165","2007-08-28",51.5
"166","2007-08-29",52.360001
"167","2007-08-30",53.169998
"168","2007-08-31",52.939999
"169","2007-09-04",53.869999
"170","2007-09-05",52.860001
"171","2007-09-06",53.290001
"172","2007-09-07",51.360001
"173","2007-09-10",51.849998
"174","2007-09-11",54.099998
"175","2007-09-12",53.310001
"176","2007-09-13",54.110001
"177","2007-09-14",54.759998
"178","2007-09-17",53.73
"179","2007-09-18",55.720001
"180","2007-09-19",55.560001
"181","2007-09-20",56.419998
"182","2007-09-21",55.939999
"183","2007-09-24",55.049999
"184","2007-09-25",55.07
"185","2007-09-26",55.669998
"186","2007-09-27",56.25
"187","2007-09-28",55.990002
"188","2007-10-01",58.220001
"189","2007-10-02",58.349998
"190","2007-10-03",58.599998
"191","2007-10-04",58.41
"192","2007-10-05",58.959999
"193","2007-10-08",58.509998
"194","2007-10-09",59.939999
"195","2007-10-10",59.91
"196","2007-10-11",58.689999
"197","2007-10-12",61.400002
"198","2007-10-15",60.310001
"199","2007-10-16",59.630001
"200","2007-10-17",59.950001
"201","2007-10-18",59.470001
"202","2007-10-19",57.619999
"203","2007-10-22",58.209999
"204","2007-10-23",57.540001
"205","2007-10-24",57.25
"206","2007-10-25",56.849998
"207","2007-10-26",58.080002
"208","2007-10-29",57.259998
"209","2007-10-30",59
"210","2007-10-31",61.119999
"211","2007-11-01",58.740002
"212","2007-11-02",60.459999
"213","2007-11-05",58.759998
"214","2007-11-06",58.529999
"215","2007-11-07",58
"216","2007-11-08",57.139999
"217","2007-11-09",55.73
"218","2007-11-12",55
"219","2007-11-13",57.380001
"220","2007-11-14",55.560001
"221","2007-11-15",56.290001
"222","2007-11-16",56.57
"223","2007-11-19",55.75
"224","2007-11-20",55
"225","2007-11-21",53.810001
"226","2007-11-23",54.290001
"227","2007-11-26",53.779999
"228","2007-11-27",55.099998
"229","2007-11-28",57.290001
"230","2007-11-29",56.830002
"231","2007-11-30",56.189999
"232","2007-12-03",55.130001
"233","2007-12-04",54.419998
"234","2007-12-05",54.709999
"235","2007-12-06",54.580002
"236","2007-12-07",54.049999
"237","2007-12-10",55.740002
"238","2007-12-11",55.66
"239","2007-12-12",55.93
"240","2007-12-13",57.330002
"241","2007-12-14",58.080002
"242","2007-12-17",56.84
"243","2007-12-18",57.139999
"244","2007-12-19",58.560001
"245","2007-12-20",59.220001
"246","2007-12-21",58.93
"247","2007-12-24",59.389999
"248","2007-12-26",60.02
"249","2007-12-27",58.68
"250","2007-12-28",58.560001
"251","2007-12-31",58.41
"252","2008-01-02",56.759998
"253","2008-01-03",56.139999
"254","2008-01-04",54.509998
"255","2008-01-07",54.029999
"256","2008-01-08",53.5
"257","2008-01-09",53.25
"258","2008-01-10",53.720001
"259","2008-01-11",52.860001
"260","2008-01-14",53.32
"261","2008-01-15",51.470001
"262","2008-01-16",49.959999
"263","2008-01-17",50.599998
"264","2008-01-18",49.419998
"265","2008-01-22",49.490002
"266","2008-01-23",48.07
"267","2008-01-24",49.459999
"268","2008-01-25",47.220001
"269","2008-01-28",46.189999
"270","2008-01-29",45.57
"271","2008-01-30",47.23
"272","2008-01-31",47.369999
"273","2008-02-01",48.619999
"274","2008-02-04",46.5
"275","2008-02-05",45.41
"276","2008-02-06",44.41
"277","2008-02-07",44.779999
"278","2008-02-08",44.57
"279","2008-02-11",46.349998
"280","2008-02-12",48.849998
"281","2008-02-13",48.869999
"282","2008-02-14",48.43
"283","2008-02-15",48.720001
"284","2008-02-19",48.900002
"285","2008-02-20",49.5
"286","2008-02-21",48.950001
"287","2008-02-22",49.740002
"288","2008-02-25",47.139999
"289","2008-02-26",47.93
"290","2008-02-27",47.360001
"291","2008-02-28",47.23
"292","2008-02-29",47.290001
"293","2008-03-03",47.720001
"294","2008-03-04",47.049999
"295","2008-03-05",47.529999
"296","2008-03-06",46.779999
"297","2008-03-07",46.310001
"298","2008-03-10",44.68
"299","2008-03-11",47.119999
"300","2008-03-12",47.23
"301","2008-03-13",47.259998
"302","2008-03-14",46.91
"303","2008-03-17",45.860001
"304","2008-03-18",46.970001
"305","2008-03-19",46.869999
"306","2008-03-20",48.459999
"307","2008-03-24",49.689999
"308","2008-03-25",50.18
"309","2008-03-26",49.459999
"310","2008-03-27",48.150002
"311","2008-03-28",49.34
"312","2008-03-31",49.919998
"313","2008-04-01",51.93
"314","2008-04-02",51.48
"315","2008-04-03",50.849998
"316","2008-04-04",51.939999
"317","2008-04-07",52.299999
"318","2008-04-08",52.439999
"319","2008-04-09",51.009998
"320","2008-04-10",51.349998
"321","2008-04-11",50.209999
"322","2008-04-14",50.330002
"323","2008-04-15",50.880001
"324","2008-04-16",52.02
"325","2008-04-17",51.459999
"326","2008-04-18",52.009998
"327","2008-04-21",52.060001
"328","2008-04-22",51.919998
"329","2008-04-23",51.810001
"330","2008-04-24",51.490002
"331","2008-04-25",51.529999
"332","2008-04-28",51.830002
"333","2008-04-29",51.68
"334","2008-04-30",51.470001
"335","2008-05-01",53.189999
"336","2008-05-02",53.169998
"337","2008-05-05",52.09
"338","2008-05-06",52.18
"339","2008-05-07",52.110001
"340","2008-05-08",52.580002
"341","2008-05-09",52.610001
"342","2008-05-12",54.27
"343","2008-05-13",54.57
"344","2008-05-14",52.779999
"345","2008-05-15",51.52
"346","2008-05-16",49.599998
"347","2008-05-19",48.43
"348","2008-05-20",49.049999
"349","2008-05-21",48.950001
"350","2008-05-22",48.650002
"351","2008-05-23",48.34
"352","2008-05-27",49.669998
"353","2008-05-28",49.080002
"354","2008-05-29",50.049999
"355","2008-05-30",50.200001
"356","2008-06-02",49.029999
"357","2008-06-03",48.57
"358","2008-06-04",48.93
"359","2008-06-05",49.540001
"360","2008-06-06",47.549999
"361","2008-06-09",46.93
"362","2008-06-10",46.16
"363","2008-06-11",46.07
"364","2008-06-12",45.990002
"365","2008-06-13",46.990002
"366","2008-06-16",47.060001
"367","2008-06-17",46.759998
"368","2008-06-18",46.959999
"369","2008-06-19",48.439999
"370","2008-06-20",46.939999
"371","2008-06-23",46.040001
"372","2008-06-24",46.139999
"373","2008-06-25",45.830002
"374","2008-06-26",44.389999
"375","2008-06-27",43.939999
"376","2008-06-30",44.43
"377","2008-07-01",45.419998
"378","2008-07-02",43.619999
"379","2008-07-03",43.98
"380","2008-07-07",44.380001
"381","2008-07-08",46.32
"382","2008-07-09",44.470001
"383","2008-07-10",45.150002
"384","2008-07-11",44.099998
"385","2008-07-14",44.34
"386","2008-07-15",44.560001
"387","2008-07-16",46
"388","2008-07-17",47.860001
"389","2008-07-18",48.459999
"390","2008-07-21",48.150002
"391","2008-07-22",48.130001
"392","2008-07-23",49.07
"393","2008-07-24",47.220001
"394","2008-07-25",47.73
"395","2008-07-28",46.049999
"396","2008-07-29",47.400002
"397","2008-07-30",44.290001
"398","2008-07-31",43.18
"399","2008-08-01",42.900002
"400","2008-08-04",41.799999
"401","2008-08-05",43.830002
"402","2008-08-06",45.48
"403","2008-08-07",45.98
"404","2008-08-08",46.650002
"405","2008-08-11",47.52
"406","2008-08-12",48.57
"407","2008-08-13",48.459999
"408","2008-08-14",48.599998
"409","2008-08-15",48.240002
"410","2008-08-18",47.759998
"411","2008-08-19",46.43
"412","2008-08-20",47.060001
"413","2008-08-21",46.939999
"414","2008-08-22",47.75
"415","2008-08-25",46.82
"416","2008-08-26",47.240002
"417","2008-08-27",48.040001
"418","2008-08-28",48.880001
"419","2008-08-29",48.810001
"420","2008-09-02",48.970001
"421","2008-09-03",47.610001
"422","2008-09-04",46
"423","2008-09-05",46.48
"424","2008-09-08",45.939999
"425","2008-09-09",44.209999
"426","2008-09-10",45.599998
"427","2008-09-11",45.560001
"428","2008-09-12",44.990002
"429","2008-09-15",43.299999
"430","2008-09-16",42.959999
"431","2008-09-17",41.040001
"432","2008-09-18",43.790001
"433","2008-09-19",43.419998
"434","2008-09-22",40.799999
"435","2008-09-23",40.060001
"436","2008-09-24",39.459999
"437","2008-09-25",39.23
"438","2008-09-26",39.630001
"439","2008-09-29",36
"440","2008-09-30",36.990002
"441","2008-10-01",34.970001
"442","2008-10-02",33.970001
"443","2008-10-03",32.68
"444","2008-10-06",30.809999
"445","2008-10-07",29.110001
"446","2008-10-08",28.99
"447","2008-10-09",27.799999
"448","2008-10-10",27.99
"449","2008-10-13",31.27
"450","2008-10-14",29.629999
"451","2008-10-15",26.530001
"452","2008-10-16",27.49
"453","2008-10-17",29.790001
"454","2008-10-20",31.110001
"455","2008-10-21",28.18
"456","2008-10-22",26.74
"457","2008-10-23",26.790001
"458","2008-10-24",24.77
"459","2008-10-27",22.799999
"460","2008-10-28",26.620001
"461","2008-10-29",28.040001
"462","2008-10-30",27.73
"463","2008-10-31",22.780001
"464","2008-11-03",23.18
"465","2008-11-04",23.4
"466","2008-11-05",22.370001
"467","2008-11-06",22.209999
"468","2008-11-07",23.559999
"469","2008-11-10",22.93
"470","2008-11-11",23.48
"471","2008-11-12",20.75
"472","2008-11-13",22.219999
"473","2008-11-14",20.440001
"474","2008-11-17",19.299999
"475","2008-11-18",18.450001
"476","2008-11-19",17.110001
"477","2008-11-20",17.34
"478","2008-11-21",18.870001
"479","2008-11-24",20.43
"480","2008-11-25",18.719999
"481","2008-11-26",20.01
"482","2008-11-28",19.059999
"483","2008-12-01",17.77
"484","2008-12-02",19.030001
"485","2008-12-03",19.09
"486","2008-12-04",18.75
"487","2008-12-05",19.98
"488","2008-12-08",21.870001
"489","2008-12-09",19.35
"490","2008-12-10",17
"491","2008-12-11",17.01
"492","2008-12-12",17.01
"493","2008-12-15",16.299999
"494","2008-12-16",16.059999
"495","2008-12-17",17.219999
"496","2008-12-18",16.76
"497","2008-12-19",17.389999
"498","2008-12-22",16.379999
"499","2008-12-23",15.85
"500","2008-12-24",15.8
"501","2008-12-26",15.32
"502","2008-12-29",15.12
"503","2008-12-30",15.34
"504","2008-12-31",16.040001
"505","2009-01-02",17.440001
"506","2009-01-05",16.700001
"507","2009-01-06",18.559999
"508","2009-01-07",17.76
"509","2009-01-08",18.85
"510","2009-01-09",17.790001
"511","2009-01-12",17.51
"512","2009-01-13",17.209999
"513","2009-01-14",16.67
"514","2009-01-15",17.25
"515","2009-01-16",17.530001
"516","2009-01-20",16.629999
"517","2009-01-21",17.559999
"518","2009-01-22",16.5
"519","2009-01-23",16.950001
"520","2009-01-26",16.32
"521","2009-01-27",16.49
"522","2009-01-28",16.879999
"523","2009-01-29",16.190001
"524","2009-01-30",15.44
"525","2009-02-02",14.86
"526","2009-02-03",15.5
"527","2009-02-04",17.27
"528","2009-02-05",18.700001
"529","2009-02-06",19.34
"530","2009-02-09",18.58
"531","2009-02-10",16.84
"532","2009-02-11",17.030001
"533","2009-02-12",16.950001
"534","2009-02-13",16.93
"535","2009-02-17",16.450001
"536","2009-02-18",16.530001
"537","2009-02-19",16.190001
"538","2009-02-20",16.379999
"539","2009-02-23",16.02
"540","2009-02-24",17.120001
"541","2009-02-25",16.75
"542","2009-02-26",16.129999
"543","2009-02-27",16.309999
"544","2009-03-02",15.34
"545","2009-03-03",14.92
"546","2009-03-04",15.93
"547","2009-03-05",15.29
"548","2009-03-06",15.31
"549","2009-03-09",15.7
"550","2009-03-10",16.73
"551","2009-03-11",17.51
"552","2009-03-12",18
"553","2009-03-13",17.76
"554","2009-03-16",17.309999
"555","2009-03-17",18.379999
"556","2009-03-18",18.790001
"557","2009-03-19",18.940001
"558","2009-03-20",18.219999
"559","2009-03-23",19.65
"560","2009-03-24",19.15
"561","2009-03-25",18.99
"562","2009-03-26",19.5
"563","2009-03-27",18.690001
"564","2009-03-30",18.18
"565","2009-03-31",18.190001
"566","2009-04-01",18.389999
"567","2009-04-02",19.450001
"568","2009-04-03",20.700001
"569","2009-04-06",19.690001
"570","2009-04-07",19.17
"571","2009-04-08",19.620001
"572","2009-04-09",19.690001
"573","2009-04-13",19.42
"574","2009-04-14",18.77
"575","2009-04-15",19.16
"576","2009-04-16",19
"577","2009-04-17",18.620001
"578","2009-04-20",17.76
"579","2009-04-21",19.190001
"580","2009-04-22",19.25
"581","2009-04-23",19.389999
"582","2009-04-24",19.969999
"583","2009-04-27",19.969999
"584","2009-04-28",20.32
"585","2009-04-29",20.450001
"586","2009-04-30",20.35
"587","2009-05-01",20
"588","2009-05-04",21.040001
"589","2009-05-05",21.379999
"590","2009-05-06",20.32
"591","2009-05-07",19.459999
"592","2009-05-08",20.18
"593","2009-05-11",20.17
"594","2009-05-12",20.110001
"595","2009-05-13",19.48
"596","2009-05-14",20.08
"597","2009-05-15",21.030001
"598","2009-05-18",21.530001
"599","2009-05-19",22.07
"600","2009-05-20",22.08
"601","2009-05-21",22.01
"602","2009-05-22",21.9
"603","2009-05-26",22.440001
"604","2009-05-27",22.139999
"605","2009-05-28",22.32
"606","2009-05-29",22.99
"607","2009-06-01",23.459999
"608","2009-06-02",23.1
"609","2009-06-03",22.969999
"610","2009-06-04",23.129999
"611","2009-06-05",23
"612","2009-06-08",22.17
"613","2009-06-09",22
"614","2009-06-10",21.959999
"615","2009-06-11",21.870001
"616","2009-06-12",21.93
"617","2009-06-15",21.370001
"618","2009-06-16",20.799999
"619","2009-06-17",20.83
"620","2009-06-18",20.52
"621","2009-06-19",20.719999
"622","2009-06-22",19.969999
"623","2009-06-23",20.42
"624","2009-06-24",20.940001
"625","2009-06-25",21.049999
"626","2009-06-26",20.9
"627","2009-06-29",20.809999
"628","2009-06-30",21.719999
"629","2009-07-01",21.940001
"630","2009-07-02",21.4
"631","2009-07-06",21.16
"632","2009-07-07",20.25
"633","2009-07-08",20.26
"634","2009-07-09",20.809999
"635","2009-07-10",20.969999
"636","2009-07-13",21.48
"637","2009-07-14",21.17
"638","2009-07-15",21.4
"639","2009-07-16",21.450001
"640","2009-07-17",20.93
"641","2009-07-20",21.42
"642","2009-07-21",21.98
"643","2009-07-22",21.82
"644","2009-07-23",21.67
"645","2009-07-24",21.16
"646","2009-07-27",20.73
"647","2009-07-28",21.1
"648","2009-07-29",20.75
"649","2009-07-30",21.129999
"650","2009-07-31",21.469999
"651","2009-08-03",21.549999
"652","2009-08-04",21.889999
"653","2009-08-05",20.4
"654","2009-08-06",20.690001
"655","2009-08-07",20.709999
"656","2009-08-10",20.74
"657","2009-08-11",20.34
"658","2009-08-12",21.1
"659","2009-08-13",21.049999
"660","2009-08-14",21.290001
"661","2009-08-17",19.57
"662","2009-08-18",19.5
"663","2009-08-19",19.09
"664","2009-08-20",19.25
"665","2009-08-21",19.440001
"666","2009-08-24",19.450001
"667","2009-08-25",18.85
"668","2009-08-26",19.1
"669","2009-08-27",19
"670","2009-08-28",18.76
"671","2009-08-31",18.219999
"672","2009-09-01",17.82
"673","2009-09-02",18.209999
"674","2009-09-03",18.09
"675","2009-09-04",18.51
"676","2009-09-08",18.93
"677","2009-09-09",18.530001
"678","2009-09-10",18.049999
"679","2009-09-11",18.18
"680","2009-09-14",18.110001
"681","2009-09-15",18.049999
"682","2009-09-16",18.85
"683","2009-09-17",18.74
"684","2009-09-18",18.709999
"685","2009-09-21",18.34
"686","2009-09-22",18.52
"687","2009-09-23",19.83
"688","2009-09-24",19.290001
"689","2009-09-25",19.459999
"690","2009-09-28",19.280001
"691","2009-09-29",19.139999
"692","2009-09-30",19.049999
"693","2009-10-01",18.459999
"694","2009-10-02",18.32
"695","2009-10-05",18.67
"696","2009-10-06",19.219999
"697","2009-10-07",20
"698","2009-10-08",20.629999
"699","2009-10-09",20.41
"700","2009-10-12",20.58
"701","2009-10-13",20.77
"702","2009-10-14",20.91
"703","2009-10-15",20.35
"704","2009-10-16",20.559999
"705","2009-10-19",20.83
"706","2009-10-20",19.969999
"707","2009-10-21",19.73
"708","2009-10-22",19.959999
"709","2009-10-23",19.709999
"710","2009-10-26",19.469999
"711","2009-10-27",18.950001
"712","2009-10-28",18.52
"713","2009-10-29",18.700001
"714","2009-10-30",18.24
"715","2009-11-02",18.01
"716","2009-11-03",17.77
"717","2009-11-04",17.73
"718","2009-11-05",18.16
"719","2009-11-06",19
"720","2009-11-09",19.530001
"721","2009-11-10",18.290001
"722","2009-11-11",18.450001
"723","2009-11-12",18.219999
"724","2009-11-13",18.16
"725","2009-11-16",18.049999
"726","2009-11-17",17.85
"727","2009-11-18",17.67
"728","2009-11-19",17.43
"729","2009-11-20",17.299999
"730","2009-11-23",17.25
"731","2009-11-24",17.059999
"732","2009-11-25",17.51
"733","2009-11-27",17.01
"734","2009-11-30",16.889999
"735","2009-12-01",16.98
"736","2009-12-02",16.85
"737","2009-12-03",16.549999
"738","2009-12-04",16.200001
"739","2009-12-07",16.200001
"740","2009-12-08",16.360001
"741","2009-12-09",16.360001
"742","2009-12-10",16.440001
"743","2009-12-11",16.110001
"744","2009-12-14",16.43
"745","2009-12-15",16.459999
"746","2009-12-16",16.790001
"747","2009-12-17",16.51
"748","2009-12-18",16.719999
"749","2009-12-21",16.860001
"750","2009-12-22",17.07
"751","2009-12-23",17.709999
"752","2009-12-24",17.98
"753","2009-12-28",17.9
"754","2009-12-29",17.92
"755","2009-12-30",18.219999
"756","2009-12-31",17.75
"757","2010-01-04",18.15
"758","2010-01-05",18.66
"759","2010-01-06",18.18
"760","2010-01-07",18.040001
"761","2010-01-08",18.4
"762","2010-01-11",18.27
"763","2010-01-12",16.85
"764","2010-01-13",17.17
"765","2010-01-14",17.18
"766","2010-01-15",17.030001
"767","2010-01-19",17.17
"768","2010-01-20",17.209999
"769","2010-01-21",17.379999
"770","2010-01-22",16.77
"771","2010-01-25",16.83
"772","2010-01-26",16.74
"773","2010-01-27",17.129999
"774","2010-01-28",16.77
"775","2010-01-29",16.280001
"776","2010-02-01",16.74
"777","2010-02-02",17.07
"778","2010-02-03",17.27
"779","2010-02-04",16.98
"780","2010-02-05",17.26
"781","2010-02-08",17.49
"782","2010-02-09",15.96
"783","2010-02-10",15.94
"784","2010-02-11",16.120001
"785","2010-02-12",16.059999
"786","2010-02-16",16.309999
"787","2010-02-17",16.629999
"788","2010-02-18",16.59
"789","2010-02-19",16.75
"790","2010-02-22",16.59
"791","2010-02-23",16.309999
"792","2010-02-24",16.52
"793","2010-02-25",16.559999
"794","2010-02-26",16.58
"795","2010-03-01",16.870001
"796","2010-03-02",16.74
"797","2010-03-03",16.809999
"798","2010-03-04",16.82
"799","2010-03-05",17.120001
"800","2010-03-08",17.280001
"801","2010-03-09",17.58
"802","2010-03-10",17.889999
"803","2010-03-11",17.9
"804","2010-03-12",17.77
"805","2010-03-15",17.870001
"806","2010-03-16",17.92
"807","2010-03-17",18.139999
"808","2010-03-18",18.530001
"809","2010-03-19",18.42
"810","2010-03-22",18.559999
"811","2010-03-23",18.52
"812","2010-03-24",18.530001
"813","2010-03-25",18.559999
"814","2010-03-26",18.85
"815","2010-03-29",18.68
"816","2010-03-30",18.790001
"817","2010-03-31",18.66
"818","2010-04-01",18.84
"819","2010-04-05",19.1
"820","2010-04-06",19.110001
"821","2010-04-07",19.18
"822","2010-04-08",19.190001
"823","2010-04-09",19.360001
"824","2010-04-12",19.4
"825","2010-04-13",19.32
"826","2010-04-14",19.74
"827","2010-04-15",19.450001
"828","2010-04-16",19.57
"829","2010-04-19",19.709999
"830","2010-04-20",19.969999
"831","2010-04-21",19.75
"832","2010-04-22",19.84
"833","2010-04-23",19.969999
"834","2010-04-26",19.9
"835","2010-04-27",19.77
"836","2010-04-28",19.629999
"837","2010-04-29",19.799999
"838","2010-04-30",19.370001
"839","2010-05-03",19.719999
"840","2010-05-04",19.07
"841","2010-05-05",19.299999
"842","2010-05-06",18.18
"843","2010-05-07",17.629999
"844","2010-05-10",18.24
"845","2010-05-11",18.799999
"846","2010-05-12",17.709999
"847","2010-05-13",18.09
"848","2010-05-14",17.42
"849","2010-05-17",17.76
"850","2010-05-18",17.540001
"851","2010-05-19",17.120001
"852","2010-05-20",16.370001
"853","2010-05-21",16.700001
"854","2010-05-24",16.280001
"855","2010-05-25",16.24
"856","2010-05-26",16.26
"857","2010-05-27",16.719999
"858","2010-05-28",16.51
"859","2010-06-01",16.09
"860","2010-06-02",16.370001
"861","2010-06-03",16.73
"862","2010-06-04",15.81
"863","2010-06-07",15.36
"864","2010-06-08",15.49
"865","2010-06-09",15.21
"866","2010-06-10",15.92
"867","2010-06-11",16.32
"868","2010-06-14",16.360001
"869","2010-06-15",16.309999
"870","2010-06-16",16.01
"871","2010-06-17",16.17
"872","2010-06-18",16.030001
"873","2010-06-21",15.78
"874","2010-06-22",15.32
"875","2010-06-23",15.29
"876","2010-06-24",15.04
"877","2010-06-25",15.14
"878","2010-06-28",15.09
"879","2010-06-29",14.65
"880","2010-06-30",14.4
"881","2010-07-01",14.33
"882","2010-07-02",14.6
"883","2010-07-06",14.43
"884","2010-07-07",14.95
"885","2010-07-08",14.76
"886","2010-07-09",14.84
"887","2010-07-12",14.81
"888","2010-07-13",15.14
"889","2010-07-14",15.38
"890","2010-07-15",15.49
"891","2010-07-16",14.79
"892","2010-07-19",15.09
"893","2010-07-20",15.36
"894","2010-07-21",14.87
"895","2010-07-22",15.59
"896","2010-07-23",15.88
"897","2010-07-26",16.389999
"898","2010-07-27",16.52
"899","2010-07-28",16.16
"900","2010-07-29",16.01
"901","2010-07-30",15.93
"902","2010-08-02",16.5
"903","2010-08-03",16.18
"904","2010-08-04",17.379999
"905","2010-08-05",17.23
"906","2010-08-06",17.07
"907","2010-08-09",17.15
"908","2010-08-10",16.709999
"909","2010-08-11",16.08
"910","2010-08-12",15.76
"911","2010-08-13",15.67
"912","2010-08-16",16.049999
"913","2010-08-17",16.15
"914","2010-08-18",16.33
"915","2010-08-19",16.07
"916","2010-08-20",15.79
"917","2010-08-23",15.46
"918","2010-08-24",15.03
"919","2010-08-25",15.3
"920","2010-08-26",15.27
"921","2010-08-27",15.55
"922","2010-08-30",15.28
"923","2010-08-31",15.23
"924","2010-09-01",16.110001
"925","2010-09-02",16.360001
"926","2010-09-03",16.459999
"927","2010-09-07",16.059999
"928","2010-09-08",16.25
"929","2010-09-09",16.280001
"930","2010-09-10",16.24
"931","2010-09-13",16.530001
"932","2010-09-14",16.709999
"933","2010-09-15",16.639999
"934","2010-09-16",16.379999
"935","2010-09-17",16.26
"936","2010-09-20",16.35
"937","2010-09-21",16.290001
"938","2010-09-22",16.15
"939","2010-09-23",16.16
"940","2010-09-24",16.459999
"941","2010-09-27",16.57
"942","2010-09-28",16.549999
"943","2010-09-29",16.23
"944","2010-09-30",16.450001
"945","2010-10-01",16.440001
"946","2010-10-04",16.959999
"947","2010-10-05",17.82
"948","2010-10-06",17.41
"949","2010-10-07",17.58
"950","2010-10-08",17.65
"951","2010-10-11",17.66
"952","2010-10-12",16.610001
"953","2010-10-13",16.76
"954","2010-10-14",16.52
"955","2010-10-15",15.96
"956","2010-10-18",15.77
"957","2010-10-19",15.58
"958","2010-10-20",15.4
"959","2010-10-21",15.57
"960","2010-10-22",15.61
"961","2010-10-25",15.62
"962","2010-10-26",15.81
