"","date","EGAN"
"371","2008-06-23",0.9
"372","2008-06-24",0.9
"373","2008-06-25",0.9
"374","2008-06-26",0.85
"375","2008-06-27",0.77
"376","2008-06-30",0.79
"377","2008-07-01",0.79
"378","2008-07-02",0.79
"379","2008-07-03",0.79
"380","2008-07-07",0.71
"381","2008-07-08",0.71
"382","2008-07-09",0.7
"383","2008-07-10",0.7
"384","2008-07-11",0.75
"385","2008-07-14",0.75
"386","2008-07-15",0.75
"387","2008-07-16",0.75
"388","2008-07-17",0.75
"389","2008-07-18",0.75
"390","2008-07-21",0.75
"391","2008-07-22",0.75
"392","2008-07-23",0.75
"393","2008-07-24",0.75
"394","2008-07-25",0.75
"395","2008-07-28",0.75
"396","2008-07-29",0.78
"397","2008-07-30",0.78
"398","2008-07-31",0.78
"399","2008-08-01",0.78
"400","2008-08-04",0.78
"401","2008-08-05",0.79
"402","2008-08-06",0.79
"403","2008-08-07",0.79
"404","2008-08-08",0.79
"405","2008-08-11",0.8
"406","2008-08-12",0.8
"407","2008-08-13",0.8
"408","2008-08-14",0.8
"409","2008-08-15",0.8
"410","2008-08-18",0.8
"411","2008-08-19",0.8
"412","2008-08-20",0.8
"413","2008-08-21",0.8
"414","2008-08-22",0.75
"415","2008-08-25",0.75
"416","2008-08-26",0.75
"417","2008-08-27",0.75
"418","2008-08-28",0.75
"419","2008-08-29",0.79
"420","2008-09-02",0.8
"421","2008-09-03",0.8
"422","2008-09-04",0.8
"423","2008-09-05",0.8
"424","2008-09-08",0.8
"425","2008-09-09",0.8
"426","2008-09-10",0.8
"427","2008-09-11",0.84
"428","2008-09-12",0.84
"429","2008-09-15",0.84
"430","2008-09-16",0.69
"431","2008-09-17",0.59
"432","2008-09-18",0.6
"433","2008-09-19",0.65
"434","2008-09-22",0.6
"435","2008-09-23",0.6
"436","2008-09-24",0.5
"437","2008-09-25",0.52
"438","2008-09-26",0.52
"439","2008-09-29",0.5
"440","2008-09-30",0.5
"441","2008-10-01",0.5
"442","2008-10-02",0.5
"443","2008-10-03",0.5
"444","2008-10-06",0.45
"445","2008-10-07",0.51
"446","2008-10-08",0.35
"447","2008-10-09",0.45
"448","2008-10-10",0.45
"449","2008-10-13",0.51
"450","2008-10-14",0.5
"451","2008-10-15",0.5
"452","2008-10-16",0.5
"453","2008-10-17",0.5
"454","2008-10-20",0.52
"455","2008-10-21",0.52
"456","2008-10-22",0.52
"457","2008-10-23",0.52
"458","2008-10-24",0.52
"459","2008-10-27",0.52
"460","2008-10-28",0.51
"461","2008-10-29",0.5
"462","2008-10-30",0.5
"463","2008-10-31",0.5
"464","2008-11-03",0.5
"465","2008-11-04",0.5
"466","2008-11-05",0.5
"467","2008-11-06",0.5
"468","2008-11-07",0.5
"469","2008-11-10",0.5
"470","2008-11-11",0.45
"471","2008-11-12",0.45
"472","2008-11-13",0.4
"473","2008-11-14",0.5
"474","2008-11-17",0.5
"475","2008-11-18",0.5
"476","2008-11-19",0.5
"477","2008-11-20",0.5
"478","2008-11-21",0.49
"479","2008-11-24",0.49
"480","2008-11-25",0.49
"481","2008-11-26",0.49
"482","2008-11-28",0.49
"483","2008-12-01",0.49
"484","2008-12-02",0.49
"485","2008-12-03",0.49
"486","2008-12-04",0.49
"487","2008-12-05",0.49
"488","2008-12-08",0.37
"489","2008-12-09",0.38
"490","2008-12-10",0.37
"491","2008-12-11",0.38
"492","2008-12-12",0.3
"493","2008-12-15",0.3
"494","2008-12-16",0.29
"495","2008-12-17",0.29
"496","2008-12-18",0.29
"497","2008-12-19",0.29
"498","2008-12-22",0.29
"499","2008-12-23",0.29
"500","2008-12-24",0.25
"501","2008-12-26",0.25
"502","2008-12-29",0.25
"503","2008-12-30",0.25
"504","2008-12-31",0.25
"505","2009-01-02",0.29
"506","2009-01-05",0.29
"507","2009-01-06",0.29
"508","2009-01-07",0.29
"509","2009-01-08",0.29
"510","2009-01-09",0.29
"511","2009-01-12",0.29
"512","2009-01-13",0.28
"513","2009-01-14",0.36
"514","2009-01-15",0.36
"515","2009-01-16",0.36
"516","2009-01-20",0.36
"517","2009-01-21",0.44
"518","2009-01-22",0.44
"519","2009-01-23",0.42
"520","2009-01-26",0.42
"521","2009-01-27",0.42
"522","2009-01-28",0.42
"523","2009-01-29",0.42
"524","2009-01-30",0.42
"525","2009-02-02",0.42
"526","2009-02-03",0.42
"527","2009-02-04",0.42
"528","2009-02-05",0.39
"529","2009-02-06",0.59
"530","2009-02-09",0.5
"531","2009-02-10",0.42
"532","2009-02-11",0.5
"533","2009-02-12",0.5
"534","2009-02-13",0.45
"535","2009-02-17",0.49
"536","2009-02-18",0.51
"537","2009-02-19",0.51
"538","2009-02-20",0.51
"539","2009-02-23",0.51
"540","2009-02-24",0.51
"541","2009-02-25",0.5
"542","2009-02-26",0.5
"543","2009-02-27",0.5
"544","2009-03-02",0.5
"545","2009-03-03",0.41
"546","2009-03-04",0.5
"547","2009-03-05",0.5
"548","2009-03-06",0.5
"549","2009-03-09",0.5
"550","2009-03-10",0.48
"551","2009-03-11",0.5
"552","2009-03-12",0.5
"553","2009-03-13",0.5
"554","2009-03-16",0.5
"555","2009-03-17",0.5
"556","2009-03-18",0.5
"557","2009-03-19",0.48
"558","2009-03-20",0.48
"559","2009-03-23",0.48
"560","2009-03-24",0.48
"561","2009-03-25",0.48
"562","2009-03-26",0.48
"563","2009-03-27",0.48
"564","2009-03-30",0.48
"565","2009-03-31",0.45
"566","2009-04-01",0.45
"567","2009-04-02",0.45
"568","2009-04-03",0.5
"569","2009-04-06",0.5
"570","2009-04-07",0.5
"571","2009-04-08",0.5
"572","2009-04-09",0.5
"573","2009-04-13",0.48
"574","2009-04-14",0.48
"575","2009-04-15",0.5
"576","2009-04-16",0.5
"577","2009-04-17",0.5
"578","2009-04-20",0.5
"579","2009-04-21",0.5
"580","2009-04-22",0.4
"581","2009-04-23",0.51
"582","2009-04-24",0.51
"583","2009-04-27",0.51
"584","2009-04-28",0.5
"585","2009-04-29",0.5
"586","2009-04-30",0.5
"587","2009-05-01",0.51
"588","2009-05-04",0.51
"589","2009-05-05",0.51
"590","2009-05-06",0.51
"591","2009-05-07",0.49
"592","2009-05-08",0.5
"593","2009-05-11",0.5
"594","2009-05-12",0.5
"595","2009-05-13",0.5
"596","2009-05-14",0.5
"597","2009-05-15",0.5
"598","2009-05-18",0.5
"599","2009-05-19",0.5
"600","2009-05-20",0.5
"601","2009-05-21",0.5
"602","2009-05-22",0.5
"603","2009-05-26",0.5
"604","2009-05-27",0.5
"605","2009-05-28",0.5
"606","2009-05-29",0.5
"607","2009-06-01",0.5
"608","2009-06-02",0.5
"609","2009-06-03",0.5
"610","2009-06-04",0.5
"611","2009-06-05",0.5
"612","2009-06-08",0.5
"613","2009-06-09",0.49
"614","2009-06-10",0.49
"615","2009-06-11",0.5
"616","2009-06-12",0.5
"617","2009-06-15",0.5
"618","2009-06-16",0.5
"619","2009-06-17",0.5
"620","2009-06-18",0.21
"621","2009-06-19",0.5
"622","2009-06-22",0.35
"623","2009-06-23",0.35
"624","2009-06-24",0.44
"625","2009-06-25",0.5
"626","2009-06-26",0.5
"627","2009-06-29",0.5
"628","2009-06-30",0.5
"629","2009-07-01",0.44
"630","2009-07-02",0.5
"631","2009-07-06",0.5
"632","2009-07-07",0.48
"633","2009-07-08",0.48
"634","2009-07-09",0.48
"635","2009-07-10",0.48
"636","2009-07-13",0.48
"637","2009-07-14",0.5
"638","2009-07-15",0.5
"639","2009-07-16",0.5
"640","2009-07-17",0.5
"641","2009-07-20",0.5
"642","2009-07-21",0.5
"643","2009-07-22",0.25
"644","2009-07-23",0.4
"645","2009-07-24",0.4
"646","2009-07-27",0.4
"647","2009-07-28",0.5
"648","2009-07-29",0.5
"649","2009-07-30",0.5
"650","2009-07-31",0.52
"651","2009-08-03",0.53
"652","2009-08-04",0.65
"653","2009-08-05",0.53
"654","2009-08-06",0.64
"655","2009-08-07",0.6
"656","2009-08-10",0.6
"657","2009-08-11",0.67
"658","2009-08-12",0.68
"659","2009-08-13",0.64
"660","2009-08-14",0.64
"661","2009-08-17",0.64
"662","2009-08-18",0.68
"663","2009-08-19",0.65
"664","2009-08-20",0.74
"665","2009-08-21",0.69
"666","2009-08-24",0.71
"667","2009-08-25",0.69
"668","2009-08-26",0.72
"669","2009-08-27",0.65
"670","2009-08-28",0.74
"671","2009-08-31",0.7
"672","2009-09-01",0.7
"673","2009-09-02",0.7
"674","2009-09-03",0.68
"675","2009-09-04",0.66
"676","2009-09-08",0.74
"677","2009-09-09",0.72
"678","2009-09-10",0.77
"679","2009-09-11",0.77
"680","2009-09-14",0.8
"681","2009-09-15",0.8
"682","2009-09-16",0.74
"683","2009-09-17",0.73
"684","2009-09-18",0.85
"685","2009-09-21",0.8
"686","2009-09-22",0.8
"687","2009-09-23",0.81
"688","2009-09-24",0.81
"689","2009-09-25",0.84
"690","2009-09-28",0.85
"691","2009-09-29",0.84
"692","2009-09-30",0.84
"693","2009-10-01",0.9
"694","2009-10-02",0.9
"695","2009-10-05",0.9
"696","2009-10-06",0.9
"697","2009-10-07",0.9
"698","2009-10-08",0.9
"699","2009-10-09",0.9
"700","2009-10-12",0.9
"701","2009-10-13",0.88
"702","2009-10-14",0.9
"703","2009-10-15",0.88
"704","2009-10-16",0.9
"705","2009-10-19",0.9
"706","2009-10-20",0.9
"707","2009-10-21",0.9
"708","2009-10-22",0.9
"709","2009-10-23",0.88
"710","2009-10-26",0.97
"711","2009-10-27",0.94
"712","2009-10-28",0.95
"713","2009-10-29",0.88
"714","2009-10-30",0.82
"715","2009-11-02",0.82
"716","2009-11-03",0.85
"717","2009-11-04",0.9
"718","2009-11-05",0.9
"719","2009-11-06",0.9
"720","2009-11-09",0.95
"721","2009-11-10",1.1
"722","2009-11-11",1.22
"723","2009-11-12",1.19
"724","2009-11-13",1.1
"725","2009-11-16",1.08
"726","2009-11-17",1.06
"727","2009-11-18",1.06
"728","2009-11-19",1.06
"729","2009-11-20",1.06
"730","2009-11-23",1
"731","2009-11-24",1.04
"732","2009-11-25",1.01
"733","2009-11-27",1.01
"734","2009-11-30",1
"735","2009-12-01",1
"736","2009-12-02",1
"737","2009-12-03",1.05
"738","2009-12-04",1.05
"739","2009-12-07",1.05
"740","2009-12-08",0.9
"741","2009-12-09",1
"742","2009-12-10",1
"743","2009-12-11",1
"744","2009-12-14",0.92
"745","2009-12-15",1
"746","2009-12-16",1
"747","2009-12-17",1
"748","2009-12-18",0.95
"749","2009-12-21",1
"750","2009-12-22",0.87
"751","2009-12-23",0.97
"752","2009-12-24",0.97
"753","2009-12-28",0.85
"754","2009-12-29",0.87
"755","2009-12-30",0.98
"756","2009-12-31",1.04
"757","2010-01-04",1.04
"758","2010-01-05",1.05
"759","2010-01-06",1.04
"760","2010-01-07",1.05
"761","2010-01-08",1.05
"762","2010-01-11",1.05
"763","2010-01-12",1
"764","2010-01-13",1.05
"765","2010-01-14",1.05
"766","2010-01-15",1.05
"767","2010-01-19",1.01
"768","2010-01-20",1.15
"769","2010-01-21",0.99
"770","2010-01-22",1.05
"771","2010-01-25",1.05
"772","2010-01-26",1.02
"773","2010-01-27",1.02
"774","2010-01-28",1.02
"775","2010-01-29",1.02
"776","2010-02-01",1.02
"777","2010-02-02",0.95
"778","2010-02-03",1
"779","2010-02-04",1
"780","2010-02-05",1
"781","2010-02-08",1
"782","2010-02-09",1.05
"783","2010-02-10",1.15
"784","2010-02-11",1.29
"785","2010-02-12",0.92
"786","2010-02-16",0.95
"787","2010-02-17",1
"788","2010-02-18",0.92
"789","2010-02-19",0.92
"790","2010-02-22",0.98
"791","2010-02-23",0.98
"792","2010-02-24",0.91
"793","2010-02-25",0.91
"794","2010-02-26",0.91
"795","2010-03-01",0.91
"796","2010-03-02",0.91
"797","2010-03-03",1.1
"798","2010-03-04",0.93
"799","2010-03-05",1.06
"800","2010-03-08",1
"801","2010-03-09",1.01
"802","2010-03-10",1.01
"803","2010-03-11",1.01
"804","2010-03-12",1
"805","2010-03-15",1.01
"806","2010-03-16",1.01
"807","2010-03-17",1.05
"808","2010-03-18",1.02
"809","2010-03-19",1.02
"810","2010-03-22",1.02
"811","2010-03-23",0.95
"812","2010-03-24",0.91
"813","2010-03-25",0.91
"814","2010-03-26",0.91
"815","2010-03-29",0.91
"816","2010-03-30",0.92
"817","2010-03-31",0.92
"818","2010-04-01",0.92
"819","2010-04-05",0.92
"820","2010-04-06",0.93
"821","2010-04-07",0.93
"822","2010-04-08",0.93
"823","2010-04-09",0.93
"824","2010-04-12",0.92
"825","2010-04-13",0.92
"826","2010-04-14",0.92
"827","2010-04-15",0.91
"828","2010-04-16",0.91
"829","2010-04-19",0.91
"830","2010-04-20",0.9
"831","2010-04-21",0.9
"832","2010-04-22",0.82
"833","2010-04-23",0.78
"834","2010-04-26",0.78
"835","2010-04-27",0.78
"836","2010-04-28",1.15
"837","2010-04-29",0.9
"838","2010-04-30",0.91
"839","2010-05-03",0.92
"840","2010-05-04",0.91
"841","2010-05-05",0.91
"842","2010-05-06",0.91
"843","2010-05-07",1.04
"844","2010-05-10",1.03
"845","2010-05-11",1.03
"846","2010-05-12",0.91
"847","2010-05-13",0.77
"848","2010-05-14",0.77
"849","2010-05-17",0.9
"850","2010-05-18",0.9
"851","2010-05-19",0.9
"852","2010-05-20",0.81
"853","2010-05-21",0.89
"854","2010-05-24",0.89
"855","2010-05-25",0.8
"856","2010-05-26",0.78
"857","2010-05-27",0.78
"858","2010-05-28",0.79
"859","2010-06-01",0.78
"860","2010-06-02",0.78
"861","2010-06-03",0.75
"862","2010-06-04",0.78
"863","2010-06-07",0.78
"864","2010-06-08",0.78
"865","2010-06-09",0.78
"866","2010-06-10",0.78
"867","2010-06-11",0.78
"868","2010-06-14",0.78
"869","2010-06-15",0.78
"870","2010-06-16",0.78
"871","2010-06-17",0.78
"872","2010-06-18",0.78
"873","2010-06-21",0.77
"874","2010-06-22",0.77
"875","2010-06-23",0.77
"876","2010-06-24",0.55
"877","2010-06-25",0.78
"878","2010-06-28",0.78
"879","2010-06-29",0.78
"880","2010-06-30",0.78
"881","2010-07-01",0.89
"882","2010-07-02",0.87
"883","2010-07-06",0.87
"884","2010-07-07",0.87
"885","2010-07-08",0.87
"886","2010-07-09",0.87
"887","2010-07-12",0.87
"888","2010-07-13",0.84
"889","2010-07-14",0.84
"890","2010-07-15",0.84
"891","2010-07-16",0.84
"892","2010-07-19",0.84
"893","2010-07-20",0.84
"894","2010-07-21",0.83
"895","2010-07-22",0.83
"896","2010-07-23",0.83
"897","2010-07-26",0.8
"898","2010-07-27",0.8
"899","2010-07-28",0.8
"900","2010-07-29",0.8
"901","2010-07-30",0.79
"902","2010-08-02",0.79
"903","2010-08-03",0.79
"904","2010-08-04",0.79
"905","2010-08-05",0.79
"906","2010-08-06",0.79
"907","2010-08-09",0.79
"908","2010-08-10",0.79
"909","2010-08-11",0.79
"910","2010-08-12",0.79
"911","2010-08-13",0.79
"912","2010-08-16",0.79
"913","2010-08-17",0.79
"914","2010-08-18",0.79
"915","2010-08-19",0.79
"916","2010-08-20",0.79
"917","2010-08-23",0.82
"918","2010-08-24",0.82
"919","2010-08-25",0.82
"920","2010-08-26",0.82
"921","2010-08-27",0.9
"922","2010-08-30",0.9
"923","2010-08-31",0.56
"924","2010-09-01",0.9
"925","2010-09-02",0.9
"926","2010-09-03",0.9
"927","2010-09-07",0.9
"928","2010-09-08",0.9
"929","2010-09-09",0.9
"930","2010-09-10",0.79
"931","2010-09-13",0.79
"932","2010-09-14",0.55
"933","2010-09-15",0.56
"934","2010-09-16",0.7
"935","2010-09-17",0.85
"936","2010-09-20",0.89
"937","2010-09-21",0.89
"938","2010-09-22",0.88
"939","2010-09-23",0.7
"940","2010-09-24",0.79
"941","2010-09-27",0.82
"942","2010-09-28",0.82
"943","2010-09-29",0.82
"944","2010-09-30",0.82
"945","2010-10-01",0.88
"946","2010-10-04",0.82
"947","2010-10-05",0.82
"948","2010-10-06",0.82
"949","2010-10-07",1.15
"950","2010-10-08",1.1
"951","2010-10-11",1.11
"952","2010-10-12",1.25
"953","2010-10-13",1.28
"954","2010-10-14",1.51
"955","2010-10-15",1.35
"956","2010-10-18",1.51
"957","2010-10-19",1.4
"958","2010-10-20",1.46
"959","2010-10-21",1.4
"960","2010-10-22",1.35
"961","2010-10-25",1.35
"962","2010-10-26",1.35
"963","2010-10-27",1.3
"964","2010-10-28",1.3
"965","2010-10-29",1.4
"966","2010-11-01",1.4
"967","2010-11-02",1.4
"968","2010-11-03",1.4
"969","2010-11-04",1.4
"970","2010-11-05",1.42
"971","2010-11-08",1.42
"972","2010-11-09",1.42
"973","2010-11-10",1.05
"974","2010-11-11",1.1
"975","2010-11-12",1.15
"976","2010-11-15",1.15
"977","2010-11-16",1.06
"978","2010-11-17",1.07
"979","2010-11-18",1.14
"980","2010-11-19",1.19
"981","2010-11-22",1.1
"982","2010-11-23",1.19
"983","2010-11-24",1.2
"984","2010-11-26",1.15
"985","2010-11-29",1.25
"986","2010-11-30",1.15
"987","2010-12-01",1.21
"988","2010-12-02",1.42
"989","2010-12-03",1.36
"990","2010-12-06",1.35
"991","2010-12-07",1.3
"992","2010-12-08",1.31
"993","2010-12-09",1.3
"994","2010-12-10",1.32
"995","2010-12-13",1.41
"996","2010-12-14",1.4
"997","2010-12-15",1.3
"998","2010-12-16",1.36
"999","2010-12-17",1.41
"1000","2010-12-20",1.4
"1001","2010-12-21",1.4
"1002","2010-12-22",1.4
"1003","2010-12-23",1.4
