"","date","CMP"
"71","2007-04-16",32.889999
"72","2007-04-17",32.119999
"73","2007-04-18",31.959999
"74","2007-04-19",31.82
"75","2007-04-20",32.25
"76","2007-04-23",33.119999
"77","2007-04-24",34.68
"78","2007-04-25",35.049999
"79","2007-04-26",35.150002
"80","2007-04-27",35.040001
"81","2007-04-30",34.34
"82","2007-05-01",33.599998
"83","2007-05-02",33.630001
"84","2007-05-03",33.48
"85","2007-05-04",33.709999
"86","2007-05-07",34.27
"87","2007-05-08",34.549999
"88","2007-05-09",34.959999
"89","2007-05-10",34.900002
"90","2007-05-11",35.080002
"91","2007-05-14",35.25
"92","2007-05-15",35.619999
"93","2007-05-16",35.860001
"94","2007-05-17",35.5
"95","2007-05-18",35.400002
"96","2007-05-21",36.290001
"97","2007-05-22",35.459999
"98","2007-05-23",34.950001
"99","2007-05-24",34.029999
"100","2007-05-25",34.369999
"101","2007-05-29",35.060001
"102","2007-05-30",34.299999
"103","2007-05-31",34.150002
"104","2007-06-01",34.490002
"105","2007-06-04",34.630001
"106","2007-06-05",34.18
"107","2007-06-06",34.02
"108","2007-06-07",33.459999
"109","2007-06-08",33.84
"110","2007-06-11",33.490002
"111","2007-06-12",33.18
"112","2007-06-13",33.900002
"113","2007-06-14",33.599998
"114","2007-06-15",34.439999
"115","2007-06-18",35.119999
"116","2007-06-19",35.18
"117","2007-06-20",34.880001
"118","2007-06-21",34.66
"119","2007-06-22",34.25
"120","2007-06-25",34.040001
"121","2007-06-26",33.889999
"122","2007-06-27",34.189999
"123","2007-06-28",34.779999
"124","2007-06-29",34.66
"125","2007-07-02",35.290001
"126","2007-07-03",35.290001
"127","2007-07-05",35.419998
"128","2007-07-06",35.540001
"129","2007-07-09",36.029999
"130","2007-07-10",35.650002
"131","2007-07-11",36.209999
"132","2007-07-12",36.509998
"133","2007-07-13",36.630001
"134","2007-07-16",35.279999
"135","2007-07-17",35.59
"136","2007-07-18",35.5
"137","2007-07-19",35.799999
"138","2007-07-20",34.98
"139","2007-07-23",34.720001
"140","2007-07-24",33.150002
"141","2007-07-25",34.029999
"142","2007-07-26",33.02
"143","2007-07-27",32.029999
"144","2007-07-30",32.349998
"145","2007-07-31",32.84
"146","2007-08-01",33.27
"147","2007-08-02",33.02
"148","2007-08-03",31.190001
"149","2007-08-06",32.360001
"150","2007-08-07",32.330002
"151","2007-08-08",35.029999
"152","2007-08-09",33.23
"153","2007-08-10",32.66
"154","2007-08-13",33.580002
"155","2007-08-14",33.43
"156","2007-08-15",32.650002
"157","2007-08-16",32.389999
"158","2007-08-17",33.099998
"159","2007-08-20",33.560001
"160","2007-08-21",33.59
"161","2007-08-22",34.459999
"162","2007-08-23",33.529999
"163","2007-08-24",34.07
"164","2007-08-27",32.869999
"165","2007-08-28",32.349998
"166","2007-08-29",33.900002
"167","2007-08-30",33.619999
"168","2007-08-31",34.07
"169","2007-09-04",33.630001
"170","2007-09-05",33.439999
"171","2007-09-06",33.310001
"172","2007-09-07",32.889999
"173","2007-09-10",33.189999
"174","2007-09-11",33.669998
"175","2007-09-12",33.299999
"176","2007-09-13",34.119999
"177","2007-09-14",34.610001
"178","2007-09-17",33.759998
"179","2007-09-18",34.080002
"180","2007-09-19",34.330002
"181","2007-09-20",33.790001
"182","2007-09-21",33.900002
"183","2007-09-24",33.970001
"184","2007-09-25",34.27
"185","2007-09-26",34.349998
"186","2007-09-27",34.57
"187","2007-09-28",34.040001
"188","2007-10-01",35.279999
"189","2007-10-02",35.310001
"190","2007-10-03",35.98
"191","2007-10-04",36.610001
"192","2007-10-05",36.950001
"193","2007-10-08",36.450001
"194","2007-10-09",36.77
"195","2007-10-10",37.290001
"196","2007-10-11",36.84
"197","2007-10-12",36.73
"198","2007-10-15",36.990002
"199","2007-10-16",36.5
"200","2007-10-17",36.700001
"201","2007-10-18",36.669998
"202","2007-10-19",35.849998
"203","2007-10-22",36.34
"204","2007-10-23",36.400002
"205","2007-10-24",36.540001
"206","2007-10-25",36.529999
"207","2007-10-26",37.5
"208","2007-10-29",37.75
"209","2007-10-30",35.919998
"210","2007-10-31",36.91
"211","2007-11-01",36.07
"212","2007-11-02",36.060001
"213","2007-11-05",35.900002
"214","2007-11-06",36.82
"215","2007-11-07",35.509998
"216","2007-11-08",36.330002
"217","2007-11-09",36.299999
"218","2007-11-12",36
"219","2007-11-13",37
"220","2007-11-14",36.759998
"221","2007-11-15",36.169998
"222","2007-11-16",37.16
"223","2007-11-19",35.57
"224","2007-11-20",35.5
"225","2007-11-21",35.310001
"226","2007-11-23",35.310001
"227","2007-11-26",34.34
"228","2007-11-27",34.970001
"229","2007-11-28",36.900002
"230","2007-11-29",36.669998
"231","2007-11-30",36.720001
"232","2007-12-03",36.650002
"233","2007-12-04",36.32
"234","2007-12-05",36.59
"235","2007-12-06",37.650002
"236","2007-12-07",38.18
"237","2007-12-10",38.16
"238","2007-12-11",37.220001
"239","2007-12-12",37.830002
"240","2007-12-13",38.279999
"241","2007-12-14",38.709999
"242","2007-12-17",37.450001
"243","2007-12-18",39.610001
"244","2007-12-19",40.75
"245","2007-12-20",41.77
"246","2007-12-21",42.650002
"247","2007-12-24",43.299999
"248","2007-12-26",43.25
"249","2007-12-27",41.360001
"250","2007-12-28",41.389999
"251","2007-12-31",41
"252","2008-01-02",40.439999
"253","2008-01-03",40.009998
"254","2008-01-04",40.049999
"255","2008-01-07",40.029999
"256","2008-01-08",39.310001
"257","2008-01-09",40.139999
"258","2008-01-10",40.919998
"259","2008-01-11",41.369999
"260","2008-01-14",42.779999
"261","2008-01-15",42.139999
"262","2008-01-16",40.720001
"263","2008-01-17",39.310001
"264","2008-01-18",37.110001
"265","2008-01-22",37.580002
"266","2008-01-23",39.700001
"267","2008-01-24",40.189999
"268","2008-01-25",41.509998
"269","2008-01-28",42.360001
"270","2008-01-29",42.59
"271","2008-01-30",42.130001
"272","2008-01-31",42.439999
"273","2008-02-01",42.07
"274","2008-02-04",42.330002
"275","2008-02-05",40
"276","2008-02-06",40.599998
"277","2008-02-07",42.740002
"278","2008-02-08",42.66
"279","2008-02-11",46.009998
"280","2008-02-12",51.259998
"281","2008-02-13",53.43
"282","2008-02-14",54.310001
"283","2008-02-15",54.720001
"284","2008-02-19",54.759998
"285","2008-02-20",55.540001
"286","2008-02-21",54.68
"287","2008-02-22",55.689999
"288","2008-02-25",59.110001
"289","2008-02-26",57.939999
"290","2008-02-27",57.709999
"291","2008-02-28",57.939999
"292","2008-02-29",56.919998
"293","2008-03-03",59.040001
"294","2008-03-04",58.18
"295","2008-03-05",59.48
"296","2008-03-06",59.43
"297","2008-03-07",58.709999
"298","2008-03-10",55.119999
"299","2008-03-11",59.68
"300","2008-03-12",59.380001
"301","2008-03-13",60.759998
"302","2008-03-14",60.169998
"303","2008-03-17",58.25
"304","2008-03-18",61
"305","2008-03-19",58.950001
"306","2008-03-20",57.650002
"307","2008-03-24",60.549999
"308","2008-03-25",62.59
"309","2008-03-26",62.599998
"310","2008-03-27",61.580002
"311","2008-03-28",61.950001
"312","2008-03-31",58.98
"313","2008-04-01",62.220001
"314","2008-04-02",62.279999
"315","2008-04-03",64.050003
"316","2008-04-04",68.239998
"317","2008-04-07",67.360001
"318","2008-04-08",68.629997
"319","2008-04-09",67.25
"320","2008-04-10",68.190002
"321","2008-04-11",67.470001
"322","2008-04-14",69.529999
"323","2008-04-15",69
"324","2008-04-16",71.809998
"325","2008-04-17",72.129997
"326","2008-04-18",71.730003
"327","2008-04-21",76.040001
"328","2008-04-22",74.150002
"329","2008-04-23",74.25
"330","2008-04-24",68.510002
"331","2008-04-25",72.370003
"332","2008-04-28",72.019997
"333","2008-04-29",66.220001
"334","2008-04-30",63
"335","2008-05-01",63.599998
"336","2008-05-02",66.32
"337","2008-05-05",67.849998
"338","2008-05-06",67.599998
"339","2008-05-07",67.059998
"340","2008-05-08",67.230003
"341","2008-05-09",66.489998
"342","2008-05-12",68.519997
"343","2008-05-13",70.050003
"344","2008-05-14",69.68
"345","2008-05-15",70.690002
"346","2008-05-16",70.470001
"347","2008-05-19",72.129997
"348","2008-05-20",72.160004
"349","2008-05-21",72.68
"350","2008-05-22",73.790001
"351","2008-05-23",70.900002
"352","2008-05-27",72.889999
"353","2008-05-28",75.43
"354","2008-05-29",73.68
"355","2008-05-30",73
"356","2008-06-02",73.720001
"357","2008-06-03",77.449997
"358","2008-06-04",76.589996
"359","2008-06-05",79.43
"360","2008-06-06",81
"361","2008-06-09",81.199997
"362","2008-06-10",80.849998
"363","2008-06-11",81.040001
"364","2008-06-12",79.800003
"365","2008-06-13",81.970001
"366","2008-06-16",83.849998
"367","2008-06-17",85.400002
"368","2008-06-18",84.099998
"369","2008-06-19",85.610001
"370","2008-06-20",83.550003
"371","2008-06-23",82.480003
"372","2008-06-24",80.919998
"373","2008-06-25",81.580002
"374","2008-06-26",79.5
"375","2008-06-27",79.900002
"376","2008-06-30",80.559998
"377","2008-07-01",80.599998
"378","2008-07-02",75.440002
"379","2008-07-03",71.190002
"380","2008-07-07",71.459999
"381","2008-07-08",69.690002
"382","2008-07-09",72.18
"383","2008-07-10",72.43
"384","2008-07-11",72.629997
"385","2008-07-14",73.169998
"386","2008-07-15",72.160004
"387","2008-07-16",72.279999
"388","2008-07-17",73
"389","2008-07-18",73.589996
"390","2008-07-21",78.529999
"391","2008-07-22",77.419998
"392","2008-07-23",71.269997
"393","2008-07-24",66.919998
"394","2008-07-25",69.709999
"395","2008-07-28",69.860001
"396","2008-07-29",69.489998
"397","2008-07-30",76.889999
"398","2008-07-31",75.599998
"399","2008-08-01",74.699997
"400","2008-08-04",64.660004
"401","2008-08-05",65.220001
"402","2008-08-06",66.349998
"403","2008-08-07",63.669998
"404","2008-08-08",63.049999
"405","2008-08-11",61.849998
"406","2008-08-12",63.919998
"407","2008-08-13",66.440002
"408","2008-08-14",65.669998
"409","2008-08-15",63.810001
"410","2008-08-18",66.419998
"411","2008-08-19",65.779999
"412","2008-08-20",68.650002
"413","2008-08-21",68.839996
"414","2008-08-22",67.330002
"415","2008-08-25",66.400002
"416","2008-08-26",67.360001
"417","2008-08-27",70.089996
"418","2008-08-28",70.25
"419","2008-08-29",69.269997
"420","2008-09-02",63.389999
"421","2008-09-03",60.009998
"422","2008-09-04",56.919998
"423","2008-09-05",58.330002
"424","2008-09-08",55.66
"425","2008-09-09",50.889999
"426","2008-09-10",53.91
"427","2008-09-11",56.189999
"428","2008-09-12",61.779999
"429","2008-09-15",56.290001
"430","2008-09-16",58.41
"431","2008-09-17",55.009998
"432","2008-09-18",56.669998
"433","2008-09-19",61.450001
"434","2008-09-22",61.16
"435","2008-09-23",58.299999
"436","2008-09-24",58.27
"437","2008-09-25",57.869999
"438","2008-09-26",54.689999
"439","2008-09-29",47.060001
"440","2008-09-30",52.389999
"441","2008-10-01",48.18
"442","2008-10-02",42.279999
"443","2008-10-03",45.93
"444","2008-10-06",47.549999
"445","2008-10-07",46.389999
"446","2008-10-08",48.290001
"447","2008-10-09",45.400002
"448","2008-10-10",45.77
"449","2008-10-13",52.84
"450","2008-10-14",47.630001
"451","2008-10-15",42.849998
"452","2008-10-16",46.330002
"453","2008-10-17",46.029999
"454","2008-10-20",50.860001
"455","2008-10-21",47.990002
"456","2008-10-22",43.299999
"457","2008-10-23",40.09
"458","2008-10-24",40.91
"459","2008-10-27",39.889999
"460","2008-10-28",42.52
"461","2008-10-29",52.68
"462","2008-10-30",53.369999
"463","2008-10-31",54.93
"464","2008-11-03",55.560001
"465","2008-11-04",55.5
"466","2008-11-05",54.939999
"467","2008-11-06",54.869999
"468","2008-11-07",58.189999
"469","2008-11-10",57.68
"470","2008-11-11",52.959999
"471","2008-11-12",50.810001
"472","2008-11-13",55.080002
"473","2008-11-14",52.060001
"474","2008-11-17",54.209999
"475","2008-11-18",52.610001
"476","2008-11-19",47.779999
"477","2008-11-20",43.48
"478","2008-11-21",47.02
"479","2008-11-24",51.950001
"480","2008-11-25",50.950001
"481","2008-11-26",55.689999
"482","2008-11-28",55.990002
"483","2008-12-01",49.610001
"484","2008-12-02",50.25
"485","2008-12-03",46.77
"486","2008-12-04",44.040001
"487","2008-12-05",48.889999
"488","2008-12-08",49.68
"489","2008-12-09",48.830002
"490","2008-12-10",51.299999
"491","2008-12-11",51.610001
"492","2008-12-12",53.34
"493","2008-12-15",56.48
"494","2008-12-16",59.959999
"495","2008-12-17",58.970001
"496","2008-12-18",55.07
"497","2008-12-19",56.709999
"498","2008-12-22",55.009998
"499","2008-12-23",55.799999
"500","2008-12-24",56.049999
"501","2008-12-26",57.740002
"502","2008-12-29",56.580002
"503","2008-12-30",57.990002
"504","2008-12-31",58.66
"505","2009-01-02",60.889999
"506","2009-01-05",63.119999
"507","2009-01-06",64.300003
"508","2009-01-07",61.369999
"509","2009-01-08",63.369999
"510","2009-01-09",61.27
"511","2009-01-12",59.02
"512","2009-01-13",59.75
"513","2009-01-14",57.009998
"514","2009-01-15",51.009998
"515","2009-01-16",51.360001
"516","2009-01-20",46.509998
"517","2009-01-21",52.830002
"518","2009-01-22",53.799999
"519","2009-01-23",53.799999
"520","2009-01-26",54.34
"521","2009-01-27",54.59
"522","2009-01-28",56.369999
"523","2009-01-29",57.25
"524","2009-01-30",60.169998
"525","2009-02-02",63.200001
"526","2009-02-03",62.650002
"527","2009-02-04",61.880001
"528","2009-02-05",63.450001
"529","2009-02-06",63.900002
"530","2009-02-09",63.009998
"531","2009-02-10",57.939999
"532","2009-02-11",60.41
"533","2009-02-12",61.360001
"534","2009-02-13",59.139999
"535","2009-02-17",58.98
"536","2009-02-18",59.27
"537","2009-02-19",57.810001
"538","2009-02-20",56.169998
"539","2009-02-23",52.23
"540","2009-02-24",55.060001
"541","2009-02-25",53.759998
"542","2009-02-26",51.779999
"543","2009-02-27",52.220001
"544","2009-03-02",56.02
"545","2009-03-03",56.759998
"546","2009-03-04",60.029999
"547","2009-03-05",57.470001
"548","2009-03-06",57.77
"549","2009-03-09",57.07
"550","2009-03-10",58.990002
"551","2009-03-11",59.869999
"552","2009-03-12",61.669998
"553","2009-03-13",53.43
"554","2009-03-16",52.82
"555","2009-03-17",55.970001
"556","2009-03-18",55.599998
"557","2009-03-19",57.400002
"558","2009-03-20",55.330002
"559","2009-03-23",58.459999
"560","2009-03-24",57.07
"561","2009-03-25",57.43
"562","2009-03-26",58.900002
"563","2009-03-27",56.93
"564","2009-03-30",56.360001
"565","2009-03-31",56.369999
"566","2009-04-01",58.740002
"567","2009-04-02",54.740002
"568","2009-04-03",54.52
"569","2009-04-06",53.130001
"570","2009-04-07",50.860001
"571","2009-04-08",51.259998
"572","2009-04-09",53.259998
"573","2009-04-13",53.849998
"574","2009-04-14",50.02
"575","2009-04-15",49.77
"576","2009-04-16",49.130001
"577","2009-04-17",49.110001
"578","2009-04-20",47.619999
"579","2009-04-21",48.540001
"580","2009-04-22",49.98
"581","2009-04-23",50.34
"582","2009-04-24",52.02
"583","2009-04-27",51.540001
"584","2009-04-28",49.599998
"585","2009-04-29",49
"586","2009-04-30",48.220001
"587","2009-05-01",49.209999
"588","2009-05-04",50.740002
"589","2009-05-05",50.950001
"590","2009-05-06",50.439999
"591","2009-05-07",49.91
"592","2009-05-08",50.68
"593","2009-05-11",49.790001
"594","2009-05-12",50.43
"595","2009-05-13",48.860001
"596","2009-05-14",49.759998
"597","2009-05-15",50.16
"598","2009-05-18",53.75
"599","2009-05-19",53.459999
"600","2009-05-20",53.18
"601","2009-05-21",52.299999
"602","2009-05-22",52.580002
"603","2009-05-26",53.060001
"604","2009-05-27",52.189999
"605","2009-05-28",52.43
"606","2009-05-29",53.630001
"607","2009-06-01",54.470001
"608","2009-06-02",54.580002
"609","2009-06-03",53.580002
"610","2009-06-04",56.09
"611","2009-06-05",55.830002
"612","2009-06-08",55.549999
"613","2009-06-09",57.189999
"614","2009-06-10",57.200001
"615","2009-06-11",58.650002
"616","2009-06-12",58.279999
"617","2009-06-15",56.790001
"618","2009-06-16",56.810001
"619","2009-06-17",54.889999
"620","2009-06-18",55.740002
"621","2009-06-19",55.049999
"622","2009-06-22",53.98
"623","2009-06-23",54.52
"624","2009-06-24",54.619999
"625","2009-06-25",56.240002
"626","2009-06-26",52.919998
"627","2009-06-29",53.869999
"628","2009-06-30",54.91
"629","2009-07-01",55.200001
"630","2009-07-02",55.400002
"631","2009-07-06",53.82
"632","2009-07-07",52.560001
"633","2009-07-08",52.060001
"634","2009-07-09",52.790001
"635","2009-07-10",51.009998
"636","2009-07-13",48.529999
"637","2009-07-14",49.009998
"638","2009-07-15",49.68
"639","2009-07-16",49.93
"640","2009-07-17",50.02
"641","2009-07-20",50.5
"642","2009-07-21",50.299999
"643","2009-07-22",49.16
"644","2009-07-23",46.889999
"645","2009-07-24",48.790001
"646","2009-07-27",48.84
"647","2009-07-28",49.09
"648","2009-07-29",51.509998
"649","2009-07-30",50.549999
"650","2009-07-31",53.189999
"651","2009-08-03",53.990002
"652","2009-08-04",53.25
"653","2009-08-05",53.77
"654","2009-08-06",52.900002
"655","2009-08-07",53.779999
"656","2009-08-10",53.02
"657","2009-08-11",51.599998
"658","2009-08-12",51.73
"659","2009-08-13",52.580002
"660","2009-08-14",51.549999
"661","2009-08-17",50.5
"662","2009-08-18",51.049999
"663","2009-08-19",51.630001
"664","2009-08-20",51.91
"665","2009-08-21",52.18
"666","2009-08-24",52.560001
"667","2009-08-25",52.139999
"668","2009-08-26",52.630001
"669","2009-08-27",53.939999
"670","2009-08-28",54.330002
"671","2009-08-31",53.18
"672","2009-09-01",53.200001
"673","2009-09-02",54.57
"674","2009-09-03",55.580002
"675","2009-09-04",57.099998
"676","2009-09-08",57.59
"677","2009-09-09",57.599998
"678","2009-09-10",58.669998
"679","2009-09-11",58.57
"680","2009-09-14",58
"681","2009-09-15",58.639999
"682","2009-09-16",59.099998
"683","2009-09-17",58.169998
"684","2009-09-18",59.5
"685","2009-09-21",58.610001
"686","2009-09-22",59.900002
"687","2009-09-23",59.639999
"688","2009-09-24",59.349998
"689","2009-09-25",59.200001
"690","2009-09-28",60.82
"691","2009-09-29",61.52
"692","2009-09-30",61.619999
"693","2009-10-01",59.919998
"694","2009-10-02",59.25
"695","2009-10-05",60.18
"696","2009-10-06",62.34
"697","2009-10-07",61.849998
"698","2009-10-08",63.470001
"699","2009-10-09",63.310001
"700","2009-10-12",64.620003
"701","2009-10-13",64.790001
"702","2009-10-14",65.190002
"703","2009-10-15",64.589996
"704","2009-10-16",65.470001
"705","2009-10-19",66.199997
"706","2009-10-20",64.839996
"707","2009-10-21",64.389999
"708","2009-10-22",64.82
"709","2009-10-23",64.550003
"710","2009-10-26",63.25
"711","2009-10-27",62.759998
"712","2009-10-28",63
"713","2009-10-29",64.889999
"714","2009-10-30",62.32
"715","2009-11-02",61.900002
"716","2009-11-03",62.290001
"717","2009-11-04",62.43
"718","2009-11-05",64.050003
"719","2009-11-06",63.400002
"720","2009-11-09",64.639999
"721","2009-11-10",64.660004
"722","2009-11-11",64.949997
"723","2009-11-12",63.490002
"724","2009-11-13",63.5
"725","2009-11-16",64.449997
"726","2009-11-17",64.730003
"727","2009-11-18",65.760002
"728","2009-11-19",65.980003
"729","2009-11-20",65.730003
"730","2009-11-23",65.379997
"731","2009-11-24",66.57
"732","2009-11-25",66.599998
"733","2009-11-27",64.5
"734","2009-11-30",65.089996
"735","2009-12-01",64.589996
"736","2009-12-02",66.809998
"737","2009-12-03",65.839996
"738","2009-12-04",64.370003
"739","2009-12-07",65.900002
"740","2009-12-08",65.510002
"741","2009-12-09",67.080002
"742","2009-12-10",67.75
"743","2009-12-11",67.599998
"744","2009-12-14",68.190002
"745","2009-12-15",68.010002
"746","2009-12-16",67.699997
"747","2009-12-17",66.419998
"748","2009-12-18",66.540001
"749","2009-12-21",68.120003
"750","2009-12-22",68.760002
"751","2009-12-23",69.870003
"752","2009-12-24",67.779999
"753","2009-12-28",68.949997
"754","2009-12-29",68.349998
"755","2009-12-30",68.029999
"756","2009-12-31",67.190002
"757","2010-01-04",68.449997
"758","2010-01-05",71.010002
"759","2010-01-06",72.610001
"760","2010-01-07",71.660004
"761","2010-01-08",73.809998
"762","2010-01-11",72.669998
"763","2010-01-12",71.349998
"764","2010-01-13",72.389999
"765","2010-01-14",71.959999
"766","2010-01-15",71.419998
"767","2010-01-19",72.239998
"768","2010-01-20",69.589996
"769","2010-01-21",68.879997
"770","2010-01-22",67.269997
"771","2010-01-25",67.790001
"772","2010-01-26",66.870003
"773","2010-01-27",64.889999
"774","2010-01-28",63.73
"775","2010-01-29",63.040001
"776","2010-02-01",65.5
"777","2010-02-02",65.889999
"778","2010-02-03",65.449997
"779","2010-02-04",63.720001
"780","2010-02-05",65.870003
"781","2010-02-08",65.300003
"782","2010-02-09",71.989998
"783","2010-02-10",73.269997
"784","2010-02-11",72.239998
"785","2010-02-12",72.360001
"786","2010-02-16",74.720001
"787","2010-02-17",74.629997
"788","2010-02-18",74.980003
"789","2010-02-19",75.18
"790","2010-02-22",74.980003
"791","2010-02-23",73.650002
"792","2010-02-24",74.279999
"793","2010-02-25",74.559998
"794","2010-02-26",75.529999
"795","2010-03-01",75.550003
"796","2010-03-02",74.900002
"797","2010-03-03",75.900002
"798","2010-03-04",75.940002
"799","2010-03-05",76.970001
"800","2010-03-08",77.839996
"801","2010-03-09",78.470001
"802","2010-03-10",78.510002
"803","2010-03-11",78.120003
"804","2010-03-12",81.449997
"805","2010-03-15",80.580002
"806","2010-03-16",81.93
"807","2010-03-17",81.760002
"808","2010-03-18",81.480003
"809","2010-03-19",80.669998
"810","2010-03-22",80.989998
"811","2010-03-23",82.349998
"812","2010-03-24",81.410004
"813","2010-03-25",79.080002
"814","2010-03-26",79.290001
"815","2010-03-29",79.879997
"816","2010-03-30",80.120003
"817","2010-03-31",80.230003
"818","2010-04-01",79.769997
"819","2010-04-05",80.220001
"820","2010-04-06",80.010002
"821","2010-04-07",78.889999
"822","2010-04-08",78.849998
"823","2010-04-09",79.029999
"824","2010-04-12",77.839996
"825","2010-04-13",79.57
"826","2010-04-14",78.82
"827","2010-04-15",78.059998
"828","2010-04-16",77.860001
"829","2010-04-19",77.360001
"830","2010-04-20",78.449997
"831","2010-04-21",78.709999
"832","2010-04-22",78.209999
"833","2010-04-23",79.059998
"834","2010-04-26",79.169998
"835","2010-04-27",77.459999
"836","2010-04-28",75.75
"837","2010-04-29",76.669998
"838","2010-04-30",75.309998
"839","2010-05-03",76.169998
"840","2010-05-04",75.57
"841","2010-05-05",75.190002
"842","2010-05-06",75.410004
"843","2010-05-07",75.5
"844","2010-05-10",78.790001
"845","2010-05-11",76.949997
"846","2010-05-12",78.169998
"847","2010-05-13",79.919998
"848","2010-05-14",78.5
"849","2010-05-17",78.760002
"850","2010-05-18",77.559998
"851","2010-05-19",77.449997
"852","2010-05-20",74.739998
"853","2010-05-21",75.349998
"854","2010-05-24",74.379997
"855","2010-05-25",74.449997
"856","2010-05-26",74.970001
"857","2010-05-27",77.360001
"858","2010-05-28",75.860001
"859","2010-06-01",72.980003
"860","2010-06-02",75.599998
"861","2010-06-03",75.160004
"862","2010-06-04",73.43
"863","2010-06-07",72.849998
"864","2010-06-08",75.459999
"865","2010-06-09",75.639999
"866","2010-06-10",77.300003
"867","2010-06-11",77.809998
"868","2010-06-14",77.370003
"869","2010-06-15",78.68
"870","2010-06-16",78.559998
"871","2010-06-17",78.610001
"872","2010-06-18",78.25
"873","2010-06-21",77.550003
"874","2010-06-22",76.910004
"875","2010-06-23",77.959999
"876","2010-06-24",76.860001
"877","2010-06-25",75.699997
"878","2010-06-28",74.650002
"879","2010-06-29",71.870003
"880","2010-06-30",70.279999
"881","2010-07-01",73.32
"882","2010-07-02",73.449997
"883","2010-07-06",73.349998
"884","2010-07-07",74.830002
"885","2010-07-08",75.900002
"886","2010-07-09",76.75
"887","2010-07-12",75.519997
"888","2010-07-13",77.309998
"889","2010-07-14",76.900002
"890","2010-07-15",76.639999
"891","2010-07-16",75.220001
"892","2010-07-19",75.459999
"893","2010-07-20",76.629997
"894","2010-07-21",76.07
"895","2010-07-22",77.160004
"896","2010-07-23",77.709999
"897","2010-07-26",77.510002
"898","2010-07-27",75.220001
"899","2010-07-28",71.849998
"900","2010-07-29",70.779999
"901","2010-07-30",70.690002
"902","2010-08-02",72.279999
"903","2010-08-03",71.75
"904","2010-08-04",72.5
"905","2010-08-05",73.07
"906","2010-08-06",75.120003
"907","2010-08-09",74.57
"908","2010-08-10",73.589996
"909","2010-08-11",71.610001
"910","2010-08-12",71.970001
"911","2010-08-13",70.959999
"912","2010-08-16",71.779999
"913","2010-08-17",73.690002
"914","2010-08-18",73.290001
"915","2010-08-19",71.989998
"916","2010-08-20",71.870003
"917","2010-08-23",72.919998
"918","2010-08-24",71.519997
"919","2010-08-25",71.489998
"920","2010-08-26",70.68
"921","2010-08-27",71.919998
"922","2010-08-30",70.82
"923","2010-08-31",71.75
"924","2010-09-01",72.589996
"925","2010-09-02",72.940002
"926","2010-09-03",74.029999
"927","2010-09-07",75.339996
"928","2010-09-08",74.849998
"929","2010-09-09",72.809998
"930","2010-09-10",72.650002
"931","2010-09-13",73.129997
"932","2010-09-14",72.550003
"933","2010-09-15",72.470001
"934","2010-09-16",73.150002
"935","2010-09-17",72.300003
"936","2010-09-20",72.830002
"937","2010-09-21",73.010002
"938","2010-09-22",74.470001
"939","2010-09-23",77.650002
"940","2010-09-24",79.489998
"941","2010-09-27",78.580002
"942","2010-09-28",78.510002
"943","2010-09-29",78.110001
"944","2010-09-30",76.620003
"945","2010-10-01",76.129997
"946","2010-10-04",74.639999
"947","2010-10-05",74.760002
"948","2010-10-06",76.190002
"949","2010-10-07",77.349998
