"","date","FIT"
"1298","2020-08-11",6.34
"1299","2020-08-12",6.33
"1300","2020-08-13",6.34
"1301","2020-08-14",6.34
"1302","2020-08-17",6.35
"1303","2020-08-18",6.37
"1304","2020-08-19",6.38
"1305","2020-08-20",6.36
"1306","2020-08-21",6.35
"1307","2020-08-24",6.37
"1308","2020-08-25",6.46
"1309","2020-08-26",6.45
"1310","2020-08-27",6.45
"1311","2020-08-28",6.43
"1312","2020-08-31",6.36
"1313","2020-09-01",6.31
"1314","2020-09-02",6.4
"1315","2020-09-03",6.33
"1316","2020-09-04",6.33
"1317","2020-09-08",6.31
"1318","2020-09-09",6.35
"1319","2020-09-10",6.28
"1320","2020-09-11",6.29
"1321","2020-09-14",6.37
"1322","2020-09-15",6.38
"1323","2020-09-16",6.44
"1324","2020-09-17",6.43
"1325","2020-09-18",6.37
"1326","2020-09-21",6.31
"1327","2020-09-22",6.42
"1328","2020-09-23",6.43
"1329","2020-09-24",6.46
"1330","2020-09-25",6.53
"1331","2020-09-28",6.58
"1332","2020-09-29",6.96
"1333","2020-09-30",6.96
"1334","2020-10-01",6.98
"1335","2020-10-02",6.92
"1336","2020-10-05",6.89
"1337","2020-10-06",6.85
"1338","2020-10-07",6.91
"1339","2020-10-08",6.87
"1340","2020-10-09",6.86
"1341","2020-10-12",6.94
"1342","2020-10-13",6.94
"1343","2020-10-14",6.98
"1344","2020-10-15",6.97
"1345","2020-10-16",7.08
"1346","2020-10-19",7.01
"1347","2020-10-20",6.98
"1348","2020-10-21",6.96
"1349","2020-10-22",6.94
"1350","2020-10-23",6.95
"1351","2020-10-26",6.97
"1352","2020-10-27",6.96
"1353","2020-10-28",7.03
"1354","2020-10-29",7.02
"1355","2020-10-30",7.04
"1356","2020-11-02",7.05
"1357","2020-11-03",7.04
"1358","2020-11-04",6.95
"1359","2020-11-05",7.04
"1360","2020-11-06",7.04
"1361","2020-11-09",7
"1362","2020-11-10",7.04
"1363","2020-11-11",7.13
"1364","2020-11-12",7.09
"1365","2020-11-13",7.15
"1366","2020-11-16",7.16
"1367","2020-11-17",7.17
"1368","2020-11-18",7.14
"1369","2020-11-19",7.14
"1370","2020-11-20",7.14
"1371","2020-11-23",7.19
"1372","2020-11-24",7.17
"1373","2020-11-25",7.19
"1374","2020-11-27",7.18
