"","date","IRTC"
"163","2017-06-14",39.029999
"164","2017-06-15",38.139999
"165","2017-06-16",38.740002
"166","2017-06-19",39.959999
"167","2017-06-20",39.330002
"168","2017-06-21",39.639999
"169","2017-06-22",39.349998
"170","2017-06-23",40.380001
"171","2017-06-26",40.610001
"172","2017-06-27",40.310001
"173","2017-06-28",42.919998
"174","2017-06-29",42.32
"175","2017-06-30",42.490002
"176","2017-07-03",42.450001
"177","2017-07-05",42.889999
"178","2017-07-06",41.860001
"179","2017-07-07",42.549999
"180","2017-07-10",41.93
"181","2017-07-11",42.459999
"182","2017-07-12",42.169998
"183","2017-07-13",41.830002
"184","2017-07-14",42.040001
"185","2017-07-17",41.040001
"186","2017-07-18",41.029999
"187","2017-07-19",41.560001
"188","2017-07-20",42.200001
"189","2017-07-21",42.799999
"190","2017-07-24",42.799999
"191","2017-07-25",42.48
"192","2017-07-26",42.349998
"193","2017-07-27",41.299999
"194","2017-07-28",40.869999
"195","2017-07-31",41.360001
"196","2017-08-01",40.91
"197","2017-08-02",40.560001
"198","2017-08-03",44.23
"199","2017-08-04",43.880001
"200","2017-08-07",43.25
"201","2017-08-08",43.84
"202","2017-08-09",43.82
"203","2017-08-10",43.779999
"204","2017-08-11",44.07
"205","2017-08-14",44.959999
"206","2017-08-15",44.91
"207","2017-08-16",45.110001
"208","2017-08-17",43.849998
"209","2017-08-18",44.68
"210","2017-08-21",45.16
"211","2017-08-22",45.66
"212","2017-08-23",44.689999
"213","2017-08-24",45.060001
"214","2017-08-25",45.02
"215","2017-08-28",45.5
"216","2017-08-29",45.549999
"217","2017-08-30",46.009998
"218","2017-08-31",47.740002
"219","2017-09-01",47.849998
"220","2017-09-05",48.259998
"221","2017-09-06",47.939999
"222","2017-09-07",47.759998
"223","2017-09-08",48.5
"224","2017-09-11",49.16
"225","2017-09-12",49.25
"226","2017-09-13",49.27
"227","2017-09-14",49.09
"228","2017-09-15",48.689999
"229","2017-09-18",48.799999
"230","2017-09-19",48.380001
"231","2017-09-20",49.23
"232","2017-09-21",48.740002
"233","2017-09-22",51.610001
"234","2017-09-25",51.400002
"235","2017-09-26",51.099998
"236","2017-09-27",51.669998
"237","2017-09-28",51.759998
"238","2017-09-29",51.880001
"239","2017-10-02",51.669998
"240","2017-10-03",51.110001
"241","2017-10-04",50.060001
"242","2017-10-05",50.73
"243","2017-10-06",50.720001
"244","2017-10-09",49.990002
"245","2017-10-10",50.07
"246","2017-10-11",50.599998
"247","2017-10-12",52.130001
"248","2017-10-13",52.27
"249","2017-10-16",50.75
"250","2017-10-17",51.5
"251","2017-10-18",52.16
"252","2017-10-19",52.360001
"253","2017-10-20",52.990002
"254","2017-10-23",52.009998
"255","2017-10-24",52
"256","2017-10-25",51.310001
"257","2017-10-26",52.029999
"258","2017-10-27",50.759998
"259","2017-10-30",50.689999
"260","2017-10-31",50.950001
"261","2017-11-01",50.720001
"262","2017-11-02",51.150002
"263","2017-11-03",53.810001
"264","2017-11-06",52.59
"265","2017-11-07",50.880001
"266","2017-11-08",48.290001
"267","2017-11-09",48.209999
"268","2017-11-10",48.310001
"269","2017-11-13",48.330002
"270","2017-11-14",51.950001
"271","2017-11-15",51.139999
"272","2017-11-16",51.759998
"273","2017-11-17",54
"274","2017-11-20",54.990002
"275","2017-11-21",56.869999
"276","2017-11-22",57.200001
"277","2017-11-24",57.68
"278","2017-11-27",57.27
"279","2017-11-28",57.150002
"280","2017-11-29",55.830002
"281","2017-11-30",55.5
"282","2017-12-01",53.349998
"283","2017-12-04",52.290001
"284","2017-12-05",52.310001
"285","2017-12-06",51.959999
"286","2017-12-07",52.759998
"287","2017-12-08",52.400002
"288","2017-12-11",52.189999
"289","2017-12-12",52.139999
"290","2017-12-13",51.849998
"291","2017-12-14",51.5
"292","2017-12-15",51.77
"293","2017-12-18",51.439999
"294","2017-12-19",51.619999
"295","2017-12-20",51.209999
"296","2017-12-21",51.02
"297","2017-12-22",51.16
"298","2017-12-26",52.610001
"299","2017-12-27",54.91
"300","2017-12-28",55.41
"301","2017-12-29",56.049999
"302","2018-01-02",57.580002
"303","2018-01-03",58.02
"304","2018-01-04",58.549999
"305","2018-01-05",59.810001
"306","2018-01-08",60.110001
"307","2018-01-09",60.310001
"308","2018-01-10",60.040001
"309","2018-01-11",60.639999
"310","2018-01-12",62.619999
"311","2018-01-16",61.689999
"312","2018-01-17",61.34
"313","2018-01-18",61.93
"314","2018-01-19",62.75
"315","2018-01-22",63.23
"316","2018-01-23",65.419998
"317","2018-01-24",62.84
"318","2018-01-25",61.77
"319","2018-01-26",61.099998
"320","2018-01-29",59.764999
"321","2018-01-30",60.360001
"322","2018-01-31",59.630001
"323","2018-02-01",58.560001
"324","2018-02-02",58.34
"325","2018-02-05",57.849998
"326","2018-02-06",57.919998
"327","2018-02-07",57.900002
"328","2018-02-08",57.849998
"329","2018-02-09",58.360001
"330","2018-02-12",59.470001
"331","2018-02-13",59.060001
"332","2018-02-14",59.68
"333","2018-02-15",60.849998
"334","2018-02-16",62.610001
"335","2018-02-20",61.740002
"336","2018-02-21",64.599998
"337","2018-02-22",65.580002
"338","2018-02-23",66.480003
"339","2018-02-26",64.529999
"340","2018-02-27",63.950001
"341","2018-02-28",62.150002
"342","2018-03-01",62.240002
"343","2018-03-02",64.230003
"344","2018-03-05",63.66
"345","2018-03-06",64.709999
"346","2018-03-07",66.75
"347","2018-03-08",65.970001
"348","2018-03-09",66.940002
"349","2018-03-12",66.610001
"350","2018-03-13",64.519997
"351","2018-03-14",64.139999
"352","2018-03-15",63.200001
"353","2018-03-16",63.689999
"354","2018-03-19",62.25
"355","2018-03-20",63.110001
"356","2018-03-21",63.919998
"357","2018-03-22",63.549999
"358","2018-03-23",61.919998
"359","2018-03-26",62.66
"360","2018-03-27",61.330002
"361","2018-03-28",60.91
"362","2018-03-29",62.950001
"363","2018-04-02",61.990002
"364","2018-04-03",61.73
"365","2018-04-04",62.02
"366","2018-04-05",62
"367","2018-04-06",60.369999
"368","2018-04-09",60.889999
"369","2018-04-10",62.279999
"370","2018-04-11",63.990002
"371","2018-04-12",63.880001
"372","2018-04-13",63.080002
"373","2018-04-16",62.169998
"374","2018-04-17",63.200001
"375","2018-04-18",63.200001
"376","2018-04-19",62.34
"377","2018-04-20",61.650002
"378","2018-04-23",61.759998
"379","2018-04-24",59.23
"380","2018-04-25",57.889999
"381","2018-04-26",59.759998
"382","2018-04-27",58.619999
"383","2018-04-30",58.150002
"384","2018-05-01",59.279999
"385","2018-05-02",59.439999
"386","2018-05-03",65.709999
"387","2018-05-04",66.849998
"388","2018-05-07",65.910004
"389","2018-05-08",65.279999
"390","2018-05-09",68.860001
"391","2018-05-10",68.150002
"392","2018-05-11",68.220001
"393","2018-05-14",67.940002
"394","2018-05-15",67.970001
"395","2018-05-16",67.809998
"396","2018-05-17",68.169998
"397","2018-05-18",70.980003
"398","2018-05-21",69.470001
"399","2018-05-22",69.220001
"400","2018-05-23",71.18
"401","2018-05-24",70.25
"402","2018-05-25",70.949997
"403","2018-05-29",73.190002
"404","2018-05-30",76.199997
"405","2018-05-31",76.029999
"406","2018-06-01",74.709999
"407","2018-06-04",77.290001
"408","2018-06-05",79.82
"409","2018-06-06",80.860001
"410","2018-06-07",76.57
"411","2018-06-08",79.660004
"412","2018-06-11",80.190002
"413","2018-06-12",80.120003
"414","2018-06-13",81.419998
"415","2018-06-14",81.099998
"416","2018-06-15",83.459999
"417","2018-06-18",84.410004
"418","2018-06-19",81.790001
"419","2018-06-20",80.599998
"420","2018-06-21",78.919998
"421","2018-06-22",78.699997
"422","2018-06-25",76.610001
"423","2018-06-26",80.089996
"424","2018-06-27",78.379997
"425","2018-06-28",81.650002
"426","2018-06-29",81.129997
"427","2018-07-02",84.25
"428","2018-07-03",85.019997
"429","2018-07-05",87.099998
"430","2018-07-06",88.029999
"431","2018-07-09",88.290001
"432","2018-07-10",85.519997
"433","2018-07-11",84.540001
"434","2018-07-12",84.309998
"435","2018-07-13",85.160004
"436","2018-07-16",83.269997
"437","2018-07-17",84.32
"438","2018-07-18",83.720001
"439","2018-07-19",84.720001
"440","2018-07-20",83.190002
"441","2018-07-23",83.720001
"442","2018-07-24",80.239998
"443","2018-07-25",81.379997
"444","2018-07-26",76.949997
"445","2018-07-27",73.269997
"446","2018-07-30",74.75
"447","2018-07-31",75.550003
"448","2018-08-01",76.269997
"449","2018-08-02",85.040001
"450","2018-08-03",84.5
"451","2018-08-06",83.540001
"452","2018-08-07",82.5
"453","2018-08-08",81.769997
"454","2018-08-09",83.610001
"455","2018-08-10",83.889999
"456","2018-08-13",83.379997
"457","2018-08-14",84.339996
"458","2018-08-15",83.699997
"459","2018-08-16",83.050003
"460","2018-08-17",82.120003
"461","2018-08-20",83.199997
"462","2018-08-21",83.519997
"463","2018-08-22",85.370003
"464","2018-08-23",87.769997
"465","2018-08-24",90.900002
"466","2018-08-27",90.639999
"467","2018-08-28",90.82
"468","2018-08-29",91.519997
"469","2018-08-30",92.239998
"470","2018-08-31",93.089996
"471","2018-09-04",94.440002
"472","2018-09-05",93.739998
"473","2018-09-06",95.059998
"474","2018-09-07",93.830002
"475","2018-09-10",94.68
"476","2018-09-11",95.949997
"477","2018-09-12",89.589996
"478","2018-09-13",96.019997
"479","2018-09-14",96.889999
"480","2018-09-17",90.57
"481","2018-09-18",93.300003
"482","2018-09-19",92.949997
"483","2018-09-20",91.989998
"484","2018-09-21",91.410004
"485","2018-09-24",91.800003
"486","2018-09-25",95.25
"487","2018-09-26",95.300003
"488","2018-09-27",94.889999
"489","2018-09-28",94.660004
"490","2018-10-01",92.400002
"491","2018-10-02",91.720001
"492","2018-10-03",91.18
"493","2018-10-04",87.239998
"494","2018-10-05",85.839996
"495","2018-10-08",83.169998
"496","2018-10-09",82.93
"497","2018-10-10",81.199997
"498","2018-10-11",82.040001
"499","2018-10-12",86.639999
"500","2018-10-15",83.540001
"501","2018-10-16",88.269997
"502","2018-10-17",86.150002
"503","2018-10-18",82.690002
"504","2018-10-19",79.870003
"505","2018-10-22",80.07
"506","2018-10-23",80.720001
"507","2018-10-24",78.080002
"508","2018-10-25",76.839996
"509","2018-10-26",75.949997
"510","2018-10-29",76.519997
"511","2018-10-30",80.040001
"512","2018-10-31",77.260002
"513","2018-11-01",82.830002
"514","2018-11-02",82.300003
"515","2018-11-05",78.699997
"516","2018-11-06",77.809998
"517","2018-11-07",79.209999
"518","2018-11-08",81.440002
"519","2018-11-09",77.800003
"520","2018-11-12",70.589996
"521","2018-11-13",67.760002
"522","2018-11-14",67.989998
"523","2018-11-15",73.099998
"524","2018-11-16",74.269997
"525","2018-11-19",65.889999
"526","2018-11-20",66
"527","2018-11-21",66.769997
"528","2018-11-23",66.5
"529","2018-11-26",70.010002
"530","2018-11-27",68.879997
"531","2018-11-28",72.550003
"532","2018-11-29",74.25
"533","2018-11-30",74.080002
"534","2018-12-03",76.839996
"535","2018-12-04",74.07
"536","2018-12-06",76.800003
"537","2018-12-07",71.290001
"538","2018-12-10",72.760002
"539","2018-12-11",75.639999
"540","2018-12-12",76.870003
"541","2018-12-13",74.639999
"542","2018-12-14",72.339996
"543","2018-12-17",66.489998
"544","2018-12-18",66.93
"545","2018-12-19",65.5
"546","2018-12-20",62.669998
"547","2018-12-21",60.84
"548","2018-12-24",60.150002
"549","2018-12-26",67.120003
"550","2018-12-27",67.580002
"551","2018-12-28",68.860001
"552","2018-12-31",69.480003
"553","2019-01-02",69.330002
"554","2019-01-03",65.440002
"555","2019-01-04",68.82
"556","2019-01-07",72.809998
"557","2019-01-08",73.739998
"558","2019-01-09",78.230003
"559","2019-01-10",81.540001
"560","2019-01-11",81.919998
"561","2019-01-14",79.5
"562","2019-01-15",83.199997
"563","2019-01-16",85.07
"564","2019-01-17",82.440002
"565","2019-01-18",82.779999
"566","2019-01-22",80.169998
"567","2019-01-23",81.699997
"568","2019-01-24",82.949997
"569","2019-01-25",84.639999
"570","2019-01-28",84
"571","2019-01-29",83.800003
"572","2019-01-30",85.75
"573","2019-01-31",85
"574","2019-02-01",84.099998
"575","2019-02-04",84
"576","2019-02-05",84.220001
"577","2019-02-06",84.059998
"578","2019-02-07",81.870003
"579","2019-02-08",82.970001
"580","2019-02-11",83.190002
"581","2019-02-12",84.32
"582","2019-02-13",90.540001
"583","2019-02-14",90.510002
"584","2019-02-15",93.790001
"585","2019-02-19",91.760002
"586","2019-02-20",93.629997
"587","2019-02-21",93.230003
"588","2019-02-22",95.349998
"589","2019-02-25",96.480003
"590","2019-02-26",96.440002
"591","2019-02-27",96.010002
"592","2019-02-28",95.790001
"593","2019-03-01",97.339996
"594","2019-03-04",94.150002
"595","2019-03-05",95.18
"596","2019-03-06",91.589996
"597","2019-03-07",89.889999
"598","2019-03-08",88.18
"599","2019-03-11",87.419998
"600","2019-03-12",87.260002
"601","2019-03-13",87.339996
"602","2019-03-14",88.389999
"603","2019-03-15",90.440002
"604","2019-03-18",91.260002
"605","2019-03-19",94.010002
"606","2019-03-20",91.709999
"607","2019-03-21",91.220001
"608","2019-03-22",84.940002
"609","2019-03-25",84.82
"610","2019-03-26",80.739998
"611","2019-03-27",74.25
"612","2019-03-28",73.239998
"613","2019-03-29",74.959999
"614","2019-04-01",68.050003
"615","2019-04-02",69.339996
"616","2019-04-03",72.360001
"617","2019-04-04",70.93
"618","2019-04-05",71.470001
"619","2019-04-08",71.379997
"620","2019-04-09",71.769997
"621","2019-04-10",73.510002
"622","2019-04-11",72.190002
"623","2019-04-12",70.739998
"624","2019-04-15",69.739998
"625","2019-04-16",69.43
"626","2019-04-17",68.410004
"627","2019-04-18",68.919998
"628","2019-04-22",68.760002
"629","2019-04-23",71.230003
"630","2019-04-24",73.650002
"631","2019-04-25",74.120003
"632","2019-04-26",76.860001
"633","2019-04-29",77.07
"634","2019-04-30",76.309998
"635","2019-05-01",73.089996
"636","2019-05-02",76.190002
"637","2019-05-03",76.550003
"638","2019-05-06",78.559998
"639","2019-05-07",74.629997
"640","2019-05-08",74.5
"641","2019-05-09",71.919998
"642","2019-05-10",70.059998
"643","2019-05-13",68.300003
"644","2019-05-14",70.029999
"645","2019-05-15",70.790001
"646","2019-05-16",70.669998
"647","2019-05-17",69.480003
"648","2019-05-20",68.519997
"649","2019-05-21",69.980003
"650","2019-05-22",68.019997
"651","2019-05-23",66.639999
"652","2019-05-24",68.620003
"653","2019-05-28",69.599998
"654","2019-05-29",67.099998
"655","2019-05-30",69.18
"656","2019-05-31",68.459999
"657","2019-06-03",68.389999
"658","2019-06-04",70.970001
"659","2019-06-05",70.599998
"660","2019-06-06",71.849998
"661","2019-06-07",73.07
"662","2019-06-10",74.480003
"663","2019-06-11",73.029999
"664","2019-06-12",76.449997
"665","2019-06-13",78.449997
"666","2019-06-14",78.660004
"667","2019-06-17",77.620003
"668","2019-06-18",79.629997
"669","2019-06-19",80.010002
"670","2019-06-20",80.480003
"671","2019-06-21",79.599998
"672","2019-06-24",78.150002
"673","2019-06-25",77.419998
"674","2019-06-26",75.809998
"675","2019-06-27",77.150002
"676","2019-06-28",79.080002
"677","2019-07-01",77.230003
"678","2019-07-02",78.139999
"679","2019-07-03",78.050003
"680","2019-07-05",78.330002
"681","2019-07-08",78.239998
"682","2019-07-09",79.529999
"683","2019-07-10",80.980003
"684","2019-07-11",80.339996
"685","2019-07-12",80.160004
"686","2019-07-15",80.360001
"687","2019-07-16",82.75
"688","2019-07-17",80
"689","2019-07-18",82.800003
"690","2019-07-19",81.800003
"691","2019-07-22",81.790001
"692","2019-07-23",81
"693","2019-07-24",83.769997
"694","2019-07-25",81.529999
"695","2019-07-26",78.360001
"696","2019-07-29",80.839996
"697","2019-07-30",83.300003
"698","2019-07-31",83.139999
"699","2019-08-01",81.269997
"700","2019-08-02",76.230003
"701","2019-08-05",72.43
"702","2019-08-06",74.870003
"703","2019-08-07",74.879997
"704","2019-08-08",78.169998
"705","2019-08-09",78.059998
"706","2019-08-12",77.410004
"707","2019-08-13",80.809998
"708","2019-08-14",75.440002
"709","2019-08-15",72.610001
"710","2019-08-16",73.129997
"711","2019-08-19",74.730003
"712","2019-08-20",75.260002
"713","2019-08-21",75.349998
"714","2019-08-22",73.699997
"715","2019-08-23",68.589996
"716","2019-08-26",71.57
"717","2019-08-27",70.769997
"718","2019-08-28",73.309998
"719","2019-08-29",75.059998
"720","2019-08-30",76.120003
"721","2019-09-03",74.07
"722","2019-09-04",74.519997
"723","2019-09-05",73.330002
"724","2019-09-06",75.919998
"725","2019-09-09",74.57
"726","2019-09-10",72.620003
"727","2019-09-11",77.32
"728","2019-09-12",78.809998
"729","2019-09-13",78.620003
"730","2019-09-16",80.410004
"731","2019-09-17",79.720001
"732","2019-09-18",77.18
"733","2019-09-19",78.290001
"734","2019-09-20",81.150002
"735","2019-09-23",79.400002
"736","2019-09-24",77.150002
"737","2019-09-25",78.339996
"738","2019-09-26",76.080002
"739","2019-09-27",74.089996
"740","2019-09-30",74.110001
"741","2019-10-01",69.959999
"742","2019-10-02",68.129997
"743","2019-10-03",71.220001
"744","2019-10-04",69.480003
"745","2019-10-07",68.089996
"746","2019-10-08",64.269997
"747","2019-10-09",63.810001
"748","2019-10-10",63.450001
"749","2019-10-11",66.440002
"750","2019-10-14",65.5
"751","2019-10-15",68.739998
"752","2019-10-16",69.760002
"753","2019-10-17",72.220001
"754","2019-10-18",69.120003
"755","2019-10-21",66.260002
"756","2019-10-22",66.709999
"757","2019-10-23",64.029999
"758","2019-10-24",63.849998
"759","2019-10-25",66.519997
"760","2019-10-28",72.07
"761","2019-10-29",70.199997
"762","2019-10-30",68.089996
"763","2019-10-31",66.82
"764","2019-11-01",68.32
"765","2019-11-04",69.089996
"766","2019-11-05",71.029999
"767","2019-11-06",67.82
"768","2019-11-07",68.559998
"769","2019-11-08",69.019997
"770","2019-11-11",67.849998
"771","2019-11-12",67.419998
"772","2019-11-13",63.040001
"773","2019-11-14",65.519997
"774","2019-11-15",69.68
"775","2019-11-18",69.989998
"776","2019-11-19",70.610001
"777","2019-11-20",71.029999
"778","2019-11-21",69.470001
"779","2019-11-22",70.449997
"780","2019-11-25",72.059998
"781","2019-11-26",72.970001
"782","2019-11-27",72.959999
"783","2019-11-29",72.089996
"784","2019-12-02",72.470001
"785","2019-12-03",72.379997
"786","2019-12-04",70.199997
"787","2019-12-05",69.800003
"788","2019-12-06",70.209999
"789","2019-12-09",68.110001
"790","2019-12-10",66.610001
"791","2019-12-11",66.120003
"792","2019-12-12",65.440002
"793","2019-12-13",64.139999
"794","2019-12-16",63.509998
"795","2019-12-17",62.119999
"796","2019-12-18",62.049999
"797","2019-12-19",61.299999
"798","2019-12-20",61
"799","2019-12-23",67.720001
"800","2019-12-24",68
"801","2019-12-26",66.989998
"802","2019-12-27",66.07
"803","2019-12-30",66.370003
"804","2019-12-31",68.089996
"805","2020-01-02",68.370003
"806","2020-01-03",68.239998
"807","2020-01-06",70.529999
"808","2020-01-07",68.110001
"809","2020-01-08",70.639999
"810","2020-01-09",71.760002
"811","2020-01-10",75.220001
"812","2020-01-13",74.980003
"813","2020-01-14",79.980003
"814","2020-01-15",84
"815","2020-01-16",89.010002
"816","2020-01-17",84.989998
"817","2020-01-21",82.949997
"818","2020-01-22",86.089996
"819","2020-01-23",89.269997
"820","2020-01-24",88.620003
"821","2020-01-27",87.959999
"822","2020-01-28",87.349998
"823","2020-01-29",88.910004
"824","2020-01-30",86.870003
"825","2020-01-31",85.629997
"826","2020-02-03",86.099998
"827","2020-02-04",88.379997
"828","2020-02-05",88.720001
"829","2020-02-06",89.800003
"830","2020-02-07",86.5
"831","2020-02-10",87.209999
"832","2020-02-11",88.589996
"833","2020-02-12",87.519997
"834","2020-02-13",88.889999
"835","2020-02-14",89.220001
"836","2020-02-18",88.760002
"837","2020-02-19",87.419998
"838","2020-02-20",88
"839","2020-02-21",88
"840","2020-02-24",86.739998
"841","2020-02-25",82.660004
"842","2020-02-26",81.040001
"843","2020-02-27",80.400002
"844","2020-02-28",86.970001
"845","2020-03-02",88.019997
"846","2020-03-03",95.389999
"847","2020-03-04",99.349998
"848","2020-03-05",101.400002
"849","2020-03-06",95.720001
"850","2020-03-09",87.339996
"851","2020-03-10",89.099998
"852","2020-03-11",85.540001
"853","2020-03-12",77.260002
"854","2020-03-13",79.550003
"855","2020-03-16",62.82
"856","2020-03-17",66.139999
"857","2020-03-18",57.790001
"858","2020-03-19",69.349998
"859","2020-03-20",73.07
"860","2020-03-23",75.18
"861","2020-03-24",80.519997
"862","2020-03-25",79.949997
"863","2020-03-26",87.889999
"864","2020-03-27",81.779999
"865","2020-03-30",86.470001
"866","2020-03-31",81.349998
"867","2020-04-01",75.010002
"868","2020-04-02",74.889999
"869","2020-04-03",72.129997
"870","2020-04-06",76.769997
"871","2020-04-07",75.059998
"872","2020-04-08",80
"873","2020-04-09",82.559998
"874","2020-04-13",81.459999
"875","2020-04-14",88.860001
"876","2020-04-15",88.739998
"877","2020-04-16",89.150002
"878","2020-04-17",96.589996
"879","2020-04-20",99.040001
"880","2020-04-21",97.139999
"881","2020-04-22",98.230003
"882","2020-04-23",98.639999
"883","2020-04-24",100.449997
"884","2020-04-27",100.410004
"885","2020-04-28",100.580002
"886","2020-04-29",104.550003
"887","2020-04-30",105.639999
"888","2020-05-01",103.290001
"889","2020-05-04",106.739998
"890","2020-05-05",106.610001
"891","2020-05-06",109.870003
"892","2020-05-07",119.650002
"893","2020-05-08",124.519997
"894","2020-05-11",131.029999
"895","2020-05-12",126.120003
"896","2020-05-13",129.729996
"897","2020-05-14",125.769997
"898","2020-05-15",131.179993
"899","2020-05-18",128.210007
"900","2020-05-19",122.860001
"901","2020-05-20",124.589996
"902","2020-05-21",121.93
"903","2020-05-22",126.610001
"904","2020-05-26",124.760002
"905","2020-05-27",125.379997
"906","2020-05-28",123.900002
"907","2020-05-29",124.309998
"908","2020-06-01",124.980003
"909","2020-06-02",126.260002
"910","2020-06-03",127.459999
"911","2020-06-04",123.480003
"912","2020-06-05",120.089996
"913","2020-06-08",120.279999
"914","2020-06-09",114.699997
"915","2020-06-10",121.690002
"916","2020-06-11",115.400002
"917","2020-06-12",111.129997
"918","2020-06-15",117.220001
"919","2020-06-16",117.089996
"920","2020-06-17",116.019997
"921","2020-06-18",120.529999
"922","2020-06-19",127.75
"923","2020-06-22",126.5
"924","2020-06-23",122.989998
"925","2020-06-24",114.860001
"926","2020-06-25",114.059998
"927","2020-06-26",109.589996
"928","2020-06-29",114.970001
"929","2020-06-30",115.889999
"930","2020-07-01",114.669998
"931","2020-07-02",113.5
"932","2020-07-06",112.260002
"933","2020-07-07",112.290001
"934","2020-07-08",114.879997
"935","2020-07-09",116.529999
"936","2020-07-10",112.190002
"937","2020-07-13",111.599998
"938","2020-07-14",115.400002
"939","2020-07-15",123.370003
"940","2020-07-16",117.839996
"941","2020-07-17",119.370003
"942","2020-07-20",118.160004
"943","2020-07-21",117.760002
"944","2020-07-22",118.720001
"945","2020-07-23",123.589996
"946","2020-07-24",120.629997
"947","2020-07-27",123.709999
