"","date","BPMP"
"239","2018-10-09",19.18
"240","2018-10-10",18.469999
"241","2018-10-11",17.799999
"242","2018-10-12",17.790001
"243","2018-10-15",18.67
"244","2018-10-16",19.1
"245","2018-10-17",18.610001
"246","2018-10-18",18.629999
"247","2018-10-19",18.610001
"248","2018-10-22",18.709999
"249","2018-10-23",18.9
"250","2018-10-24",18.65
"251","2018-10-25",18.870001
"252","2018-10-26",18.309999
"253","2018-10-29",18.4
"254","2018-10-30",18.4
"255","2018-10-31",18.25
"256","2018-11-01",18.309999
"257","2018-11-02",17.98
"258","2018-11-05",17.01
"259","2018-11-06",16.879999
"260","2018-11-07",16.91
"261","2018-11-08",17.620001
"262","2018-11-09",17.200001
"263","2018-11-12",16.82
"264","2018-11-13",16.82
"265","2018-11-14",17.18
"266","2018-11-15",17.139999
"267","2018-11-16",16.33
"268","2018-11-19",16.370001
"269","2018-11-20",16.01
"270","2018-11-21",16.77
"271","2018-11-23",16.309999
"272","2018-11-26",16.43
"273","2018-11-27",16.42
"274","2018-11-28",16.68
"275","2018-11-29",16.690001
"276","2018-11-30",16.870001
"277","2018-12-03",17
"278","2018-12-04",16.92
"279","2018-12-06",17.030001
"280","2018-12-07",16.969999
"281","2018-12-10",16.76
"282","2018-12-11",16.83
"283","2018-12-12",16.75
"284","2018-12-13",16.629999
"285","2018-12-14",16.809999
"286","2018-12-17",15.55
"287","2018-12-18",15.96
"288","2018-12-19",15.94
"289","2018-12-20",15.56
"290","2018-12-21",14.83
"291","2018-12-24",14.86
"292","2018-12-26",15.72
"293","2018-12-27",14.91
"294","2018-12-28",14.5
"295","2018-12-31",15.54
"296","2019-01-02",16.02
"297","2019-01-03",15.95
"298","2019-01-04",16.780001
"299","2019-01-07",16.52
"300","2019-01-08",17.01
"301","2019-01-09",17.379999
"302","2019-01-10",16.799999
"303","2019-01-11",16.57
"304","2019-01-14",16.459999
"305","2019-01-15",16.799999
"306","2019-01-16",16.77
"307","2019-01-17",16.790001
"308","2019-01-18",16.85
"309","2019-01-22",16.58
"310","2019-01-23",16.280001
"311","2019-01-24",16.26
"312","2019-01-25",16.35
"313","2019-01-28",16.219999
"314","2019-01-29",16.360001
"315","2019-01-30",16.35
"316","2019-01-31",15.71
"317","2019-02-01",16.059999
"318","2019-02-04",16.15
"319","2019-02-05",16.67
"320","2019-02-06",16.42
"321","2019-02-07",15.78
"322","2019-02-08",15.66
"323","2019-02-11",15.58
"324","2019-02-12",16.049999
"325","2019-02-13",16.190001
"326","2019-02-14",16.459999
"327","2019-02-15",16.15
"328","2019-02-19",16.9
"329","2019-02-20",16.9
"330","2019-02-21",16.639999
"331","2019-02-22",16.379999
"332","2019-02-25",16.66
"333","2019-02-26",16.639999
"334","2019-02-27",16.65
"335","2019-02-28",16.389999
"336","2019-03-01",15.45
"337","2019-03-04",15.54
"338","2019-03-05",15.45
"339","2019-03-06",15.46
"340","2019-03-07",15.5
"341","2019-03-08",14.68
"342","2019-03-11",15.1
"343","2019-03-12",14.95
"344","2019-03-13",14.85
"345","2019-03-14",14.87
"346","2019-03-15",14.65
"347","2019-03-18",14.89
"348","2019-03-19",15
"349","2019-03-20",14.84
"350","2019-03-21",14.84
"351","2019-03-22",14.48
"352","2019-03-25",14.58
"353","2019-03-26",14.55
"354","2019-03-27",14.39
"355","2019-03-28",14.28
"356","2019-03-29",14.47
"357","2019-04-01",14.41
"358","2019-04-02",14.43
"359","2019-04-03",14.35
"360","2019-04-04",14.83
"361","2019-04-05",15.11
"362","2019-04-08",15.43
"363","2019-04-09",15.14
"364","2019-04-10",15.17
"365","2019-04-11",15.25
"366","2019-04-12",15.36
"367","2019-04-15",15.25
"368","2019-04-16",15.08
"369","2019-04-17",15.05
"370","2019-04-18",15.16
"371","2019-04-22",15.22
"372","2019-04-23",15.22
"373","2019-04-24",14.71
"374","2019-04-25",14.53
"375","2019-04-26",14.52
"376","2019-04-29",14.93
"377","2019-04-30",14.46
"378","2019-05-01",14.22
"379","2019-05-02",14.07
"380","2019-05-03",14.07
"381","2019-05-06",13.95
"382","2019-05-07",13.92
"383","2019-05-08",14.05
"384","2019-05-09",14.25
"385","2019-05-10",14.33
"386","2019-05-13",14.44
"387","2019-05-14",14.61
"388","2019-05-15",14.78
"389","2019-05-16",15.2
"390","2019-05-17",14.93
"391","2019-05-20",15.05
"392","2019-05-21",15.06
"393","2019-05-22",15.32
"394","2019-05-23",15.06
"395","2019-05-24",15.41
"396","2019-05-28",14.87
"397","2019-05-29",14.28
"398","2019-05-30",14.27
"399","2019-05-31",14.58
"400","2019-06-03",14.33
"401","2019-06-04",14.53
"402","2019-06-05",14.33
"403","2019-06-06",14.59
"404","2019-06-07",14.84
"405","2019-06-10",14.88
"406","2019-06-11",15.25
"407","2019-06-12",15.22
"408","2019-06-13",15.4
"409","2019-06-14",15.15
"410","2019-06-17",15.07
"411","2019-06-18",15.05
"412","2019-06-19",15.17
"413","2019-06-20",15.36
"414","2019-06-21",15.4
"415","2019-06-24",15.4
"416","2019-06-25",15.24
"417","2019-06-26",15.29
"418","2019-06-27",15.21
"419","2019-06-28",15.48
"420","2019-07-01",15.19
"421","2019-07-02",15.15
"422","2019-07-03",15.29
"423","2019-07-05",15.67
"424","2019-07-08",15.86
"425","2019-07-09",15.92
"426","2019-07-10",16.15
"427","2019-07-11",15.93
"428","2019-07-12",16.08
"429","2019-07-15",16.129999
"430","2019-07-16",16.129999
"431","2019-07-17",16.18
"432","2019-07-18",15.9
"433","2019-07-19",15.85
"434","2019-07-22",16.110001
"435","2019-07-23",16.4
"436","2019-07-24",16.049999
"437","2019-07-25",16.190001
"438","2019-07-26",16.290001
"439","2019-07-29",16.33
"440","2019-07-30",15.91
"441","2019-07-31",16.02
"442","2019-08-01",15.63
"443","2019-08-02",15.53
"444","2019-08-05",14.97
"445","2019-08-06",14.73
"446","2019-08-07",14.66
"447","2019-08-08",14.95
"448","2019-08-09",14.87
"449","2019-08-12",14.97
"450","2019-08-13",14.58
"451","2019-08-14",14.14
"452","2019-08-15",14.31
"453","2019-08-16",14.68
"454","2019-08-19",14.87
"455","2019-08-20",14.77
"456","2019-08-21",14.54
"457","2019-08-22",14.58
"458","2019-08-23",14.34
"459","2019-08-26",14.37
"460","2019-08-27",14.24
"461","2019-08-28",14.5
"462","2019-08-29",14.89
"463","2019-08-30",14.86
"464","2019-09-03",14.85
"465","2019-09-04",14.84
"466","2019-09-05",14.6
"467","2019-09-06",14.5
"468","2019-09-09",14.61
"469","2019-09-10",14.44
"470","2019-09-11",14.49
"471","2019-09-12",14.32
"472","2019-09-13",14.37
"473","2019-09-16",14.36
"474","2019-09-17",14.81
"475","2019-09-18",15.01
"476","2019-09-19",15.25
"477","2019-09-20",15.19
"478","2019-09-23",15.21
"479","2019-09-24",14.89
"480","2019-09-25",14.63
"481","2019-09-26",14.6
"482","2019-09-27",14.6
"483","2019-09-30",14.6
"484","2019-10-01",14.43
"485","2019-10-02",14.63
"486","2019-10-03",14.49
"487","2019-10-04",14.54
"488","2019-10-07",14.4
"489","2019-10-08",14.81
"490","2019-10-09",14.51
"491","2019-10-10",14.64
"492","2019-10-11",14.66
"493","2019-10-14",14.48
"494","2019-10-15",14.55
"495","2019-10-16",14.4
"496","2019-10-17",14.29
"497","2019-10-18",14.5
"498","2019-10-21",14.62
"499","2019-10-22",14.67
"500","2019-10-23",14.51
"501","2019-10-24",14.7
"502","2019-10-25",14.88
"503","2019-10-28",15.01
"504","2019-10-29",14.99
"505","2019-10-30",14.99
"506","2019-10-31",14.75
"507","2019-11-01",14.66
"508","2019-11-04",14.71
"509","2019-11-05",14.49
"510","2019-11-06",14.5
"511","2019-11-07",14.43
"512","2019-11-08",14.41
"513","2019-11-11",14.26
"514","2019-11-12",14.41
"515","2019-11-13",14.9
"516","2019-11-14",15
"517","2019-11-15",15.27
"518","2019-11-18",15.01
"519","2019-11-19",14.88
"520","2019-11-20",14.87
"521","2019-11-21",15.11
"522","2019-11-22",15.13
"523","2019-11-25",15.54
"524","2019-11-26",15.28
"525","2019-11-27",14.81
"526","2019-11-29",14.6
"527","2019-12-02",14.28
"528","2019-12-03",14.71
"529","2019-12-04",14.76
"530","2019-12-05",14.51
"531","2019-12-06",14.7
"532","2019-12-09",15.26
"533","2019-12-10",14.57
"534","2019-12-11",14.66
"535","2019-12-12",14.52
"536","2019-12-13",14.75
"537","2019-12-16",14.82
"538","2019-12-17",14.75
"539","2019-12-18",15.22
"540","2019-12-19",15.34
"541","2019-12-20",15.25
"542","2019-12-23",15.48
"543","2019-12-24",15.59
"544","2019-12-26",15.9
"545","2019-12-27",15.69
"546","2019-12-30",15.76
"547","2019-12-31",15.61
"548","2020-01-02",15.93
"549","2020-01-03",16.219999
"550","2020-01-06",16.200001
"551","2020-01-07",16.459999
"552","2020-01-08",16.450001
"553","2020-01-09",16.4
"554","2020-01-10",16.5
"555","2020-01-13",16.67
"556","2020-01-14",16.85
"557","2020-01-15",16.690001
"558","2020-01-16",16.93
"559","2020-01-17",16.870001
"560","2020-01-21",16.370001
"561","2020-01-22",15.96
"562","2020-01-23",15.53
"563","2020-01-24",15.29
"564","2020-01-27",15.1
"565","2020-01-28",15.25
"566","2020-01-29",14.75
"567","2020-01-30",14.63
"568","2020-01-31",14.43
"569","2020-02-03",14.39
"570","2020-02-04",14.47
"571","2020-02-05",14.58
"572","2020-02-06",14.39
"573","2020-02-07",14.23
"574","2020-02-10",13.96
"575","2020-02-11",14.05
"576","2020-02-12",14.28
"577","2020-02-13",14.2
"578","2020-02-14",14.18
"579","2020-02-18",14.23
"580","2020-02-19",14.15
"581","2020-02-20",14.41
"582","2020-02-21",14.19
"583","2020-02-24",14.03
"584","2020-02-25",13.6
"585","2020-02-26",12.66
"586","2020-02-27",12.75
"587","2020-02-28",13.32
"588","2020-03-02",13.06
"589","2020-03-03",12.87
"590","2020-03-04",12.59
"591","2020-03-05",12.45
"592","2020-03-06",10.92
"593","2020-03-09",8.15
"594","2020-03-10",9.34
"595","2020-03-11",8.93
"596","2020-03-12",7.99
"597","2020-03-13",9.29
"598","2020-03-16",8.26
"599","2020-03-17",7.89
"600","2020-03-18",6.89
"601","2020-03-19",7.45
"602","2020-03-20",8.31
"603","2020-03-23",7.87
"604","2020-03-24",8.1
"605","2020-03-25",8.92
"606","2020-03-26",9.02
"607","2020-03-27",8.58
"608","2020-03-30",8.25
"609","2020-03-31",9.31
"610","2020-04-01",8.96
"611","2020-04-02",9.52
"612","2020-04-03",8.84
"613","2020-04-06",9
"614","2020-04-07",9.2
"615","2020-04-08",9.15
"616","2020-04-09",9.35
"617","2020-04-13",9.65
"618","2020-04-14",9.97
"619","2020-04-15",9.38
"620","2020-04-16",10.24
"621","2020-04-17",10.99
"622","2020-04-20",10.86
"623","2020-04-21",10.59
"624","2020-04-22",10.86
"625","2020-04-23",11.36
"626","2020-04-24",11.44
"627","2020-04-27",11.71
"628","2020-04-28",11.96
"629","2020-04-29",12.39
"630","2020-04-30",11.44
"631","2020-05-01",11
"632","2020-05-04",11.7
"633","2020-05-05",11.27
"634","2020-05-06",11.14
"635","2020-05-07",10.87
"636","2020-05-08",11.85
"637","2020-05-11",11.35
"638","2020-05-12",11.42
"639","2020-05-13",11.08
"640","2020-05-14",10.94
"641","2020-05-15",11.52
"642","2020-05-18",11.76
"643","2020-05-19",12.19
"644","2020-05-20",12.15
"645","2020-05-21",12.09
"646","2020-05-22",12.36
"647","2020-05-26",12.73
"648","2020-05-27",12.64
"649","2020-05-28",12.84
"650","2020-05-29",12.51
"651","2020-06-01",12.76
"652","2020-06-02",12.79
"653","2020-06-03",13.03
"654","2020-06-04",13.07
"655","2020-06-05",13.2
"656","2020-06-08",12.96
"657","2020-06-09",12.25
"658","2020-06-10",12.22
"659","2020-06-11",11.41
"660","2020-06-12",11.51
"661","2020-06-15",11.96
"662","2020-06-16",11.86
"663","2020-06-17",11.95
"664","2020-06-18",12.27
"665","2020-06-19",12.07
"666","2020-06-22",11.89
"667","2020-06-23",11.97
"668","2020-06-24",11.73
"669","2020-06-25",11.54
"670","2020-06-26",11.29
"671","2020-06-29",11.48
"672","2020-06-30",11.47
"673","2020-07-01",11.67
"674","2020-07-02",11.44
"675","2020-07-06",10.97
"676","2020-07-07",11.14
"677","2020-07-08",10.8
"678","2020-07-09",10.42
"679","2020-07-10",10.48
"680","2020-07-13",10.29
"681","2020-07-14",10.48
"682","2020-07-15",11.24
"683","2020-07-16",11.29
"684","2020-07-17",10.9
"685","2020-07-20",10.89
"686","2020-07-21",11.29
"687","2020-07-22",11.16
"688","2020-07-23",11.04
"689","2020-07-24",10.88
"690","2020-07-27",11.15
"691","2020-07-28",11.33
"692","2020-07-29",11.1
"693","2020-07-30",10.97
"694","2020-07-31",10.9
"695","2020-08-03",10.63
"696","2020-08-04",10.49
"697","2020-08-05",10.63
"698","2020-08-06",11.43
"699","2020-08-07",11.05
"700","2020-08-10",11.63
"701","2020-08-11",11.67
"702","2020-08-12",11.81
"703","2020-08-13",11.58
"704","2020-08-14",11.7
"705","2020-08-17",11.46
"706","2020-08-18",11.43
"707","2020-08-19",11.92
"708","2020-08-20",11.76
"709","2020-08-21",11.58
"710","2020-08-24",11.24
"711","2020-08-25",11.12
"712","2020-08-26",10.83
"713","2020-08-27",11.21
"714","2020-08-28",11.7
"715","2020-08-31",11.79
"716","2020-09-01",11.71
"717","2020-09-02",11.49
"718","2020-09-03",10.99
"719","2020-09-04",10.94
"720","2020-09-08",10.93
"721","2020-09-09",10.95
"722","2020-09-10",11.03
"723","2020-09-11",10.85
"724","2020-09-14",10.76
"725","2020-09-15",10.56
"726","2020-09-16",10.81
"727","2020-09-17",10.79
"728","2020-09-18",10.29
"729","2020-09-21",10.05
"730","2020-09-22",10.14
"731","2020-09-23",9.87
"732","2020-09-24",9.51
"733","2020-09-25",9.5
"734","2020-09-28",9.67
"735","2020-09-29",10.03
"736","2020-09-30",9.91
"737","2020-10-01",9.9
"738","2020-10-02",9.84
"739","2020-10-05",10.09
"740","2020-10-06",9.67
"741","2020-10-07",9.61
"742","2020-10-08",9.88
"743","2020-10-09",10.06
"744","2020-10-12",9.94
"745","2020-10-13",9.96
"746","2020-10-14",10.09
"747","2020-10-15",10.32
"748","2020-10-16",10
"749","2020-10-19",9.86
"750","2020-10-20",9.83
"751","2020-10-21",9.71
"752","2020-10-22",10
"753","2020-10-23",10.04
"754","2020-10-26",10.04
"755","2020-10-27",10.05
"756","2020-10-28",9.52
"757","2020-10-29",9.7
"758","2020-10-30",9.7
"759","2020-11-02",9.62
"760","2020-11-03",9.75
"761","2020-11-04",9.78
"762","2020-11-05",9.76
"763","2020-11-06",9.54
"764","2020-11-09",10.49
"765","2020-11-10",10.58
"766","2020-11-11",10.62
"767","2020-11-12",10.51
"768","2020-11-13",10.68
"769","2020-11-16",10.99
"770","2020-11-17",10.97
"771","2020-11-18",11.01
"772","2020-11-19",10.94
"773","2020-11-20",10.91
"774","2020-11-23",11.27
"775","2020-11-24",11.44
"776","2020-11-25",11.4
"777","2020-11-27",11.4
