"","date","PEB"
"200","2010-09-24",18.139999
"201","2010-09-27",18.01
"202","2010-09-28",18.26
"203","2010-09-29",18.200001
"204","2010-09-30",18.01
"205","2010-10-01",18.09
"206","2010-10-04",18.01
"207","2010-10-05",18.41
"208","2010-10-06",18.120001
"209","2010-10-07",18.290001
"210","2010-10-08",18.49
"211","2010-10-11",18.639999
"212","2010-10-12",18.540001
"213","2010-10-13",18.99
"214","2010-10-14",18.77
"215","2010-10-15",18.540001
"216","2010-10-18",18.99
"217","2010-10-19",18.99
"218","2010-10-20",19.23
"219","2010-10-21",19.51
"220","2010-10-22",19.5
"221","2010-10-25",19.57
"222","2010-10-26",19.52
"223","2010-10-27",19.52
"224","2010-10-28",19.74
"225","2010-10-29",19.59
"226","2010-11-01",19.620001
"227","2010-11-02",19.799999
"228","2010-11-03",19.83
"229","2010-11-04",20.379999
"230","2010-11-05",20.33
"231","2010-11-08",20.200001
"232","2010-11-09",19.15
"233","2010-11-10",19.049999
"234","2010-11-11",19.25
"235","2010-11-12",18.51
"236","2010-11-15",18.719999
"237","2010-11-16",18.76
"238","2010-11-17",18.540001
"239","2010-11-18",18.610001
"240","2010-11-19",18.33
"241","2010-11-22",18.33
"242","2010-11-23",18.389999
"243","2010-11-24",18.66
"244","2010-11-26",18.370001
"245","2010-11-29",18.73
"246","2010-11-30",18.74
"247","2010-12-01",18.83
"248","2010-12-02",19.120001
"249","2010-12-03",19.35
"250","2010-12-06",19.120001
"251","2010-12-07",19.49
"252","2010-12-08",19.49
"253","2010-12-09",19.57
"254","2010-12-10",20.139999
"255","2010-12-13",20.24
"256","2010-12-14",19.65
"257","2010-12-15",19.559999
"258","2010-12-16",19.49
"259","2010-12-17",20.01
"260","2010-12-20",20.08
"261","2010-12-21",20.299999
"262","2010-12-22",20.59
"263","2010-12-23",20.57
"264","2010-12-27",20.959999
"265","2010-12-28",20.719999
"266","2010-12-29",20.85
"267","2010-12-30",20.41
"268","2010-12-31",20.32
"269","2011-01-03",20.959999
"270","2011-01-04",20.040001
"271","2011-01-05",20.889999
"272","2011-01-06",20.93
"273","2011-01-07",20.82
"274","2011-01-10",20.74
"275","2011-01-11",20.450001
"276","2011-01-12",20.4
"277","2011-01-13",20.440001
"278","2011-01-14",20.82
"279","2011-01-18",21.049999
"280","2011-01-19",20.799999
"281","2011-01-20",20.41
"282","2011-01-21",20.120001
"283","2011-01-24",20.389999
"284","2011-01-25",20.49
"285","2011-01-26",20.59
"286","2011-01-27",20.65
"287","2011-01-28",20.32
"288","2011-01-31",20.559999
"289","2011-02-01",21.299999
"290","2011-02-02",21.290001
"291","2011-02-03",22.02
"292","2011-02-04",21.809999
"293","2011-02-07",21.91
"294","2011-02-08",21.860001
"295","2011-02-09",22.15
"296","2011-02-10",22.08
"297","2011-02-11",22
"298","2011-02-14",22
"299","2011-02-15",21.83
"300","2011-02-16",21.75
"301","2011-02-17",21.709999
"302","2011-02-18",21.75
"303","2011-02-22",20.870001
"304","2011-02-23",21.360001
"305","2011-02-24",21.4
"306","2011-02-25",22.08
"307","2011-02-28",21.940001
"308","2011-03-01",21.049999
"309","2011-03-02",21.290001
"310","2011-03-03",22
"311","2011-03-04",21.92
"312","2011-03-07",21.52
"313","2011-03-08",21.870001
"314","2011-03-09",21.610001
"315","2011-03-10",21.450001
"316","2011-03-11",21.790001
"317","2011-03-14",21.629999
"318","2011-03-15",21.309999
"319","2011-03-16",20.790001
"320","2011-03-17",21.16
"321","2011-03-18",21.57
"322","2011-03-21",22.1
"323","2011-03-22",21.75
"324","2011-03-23",21.610001
"325","2011-03-24",21.389999
"326","2011-03-25",21.59
"327","2011-03-28",21.25
"328","2011-03-29",21.620001
"329","2011-03-30",22.219999
"330","2011-03-31",22.15
"331","2011-04-01",21.9
"332","2011-04-04",21.690001
"333","2011-04-05",21.74
"334","2011-04-06",21.610001
"335","2011-04-07",21.6
"336","2011-04-08",21.18
"337","2011-04-11",21.02
"338","2011-04-12",20.610001
"339","2011-04-13",20.58
"340","2011-04-14",20.83
"341","2011-04-15",21.110001
"342","2011-04-18",21.1
"343","2011-04-19",21.139999
"344","2011-04-20",21.17
"345","2011-04-21",21.610001
"346","2011-04-25",21.469999
"347","2011-04-26",21.51
"348","2011-04-27",21.58
"349","2011-04-28",21.6
"350","2011-04-29",21.450001
"351","2011-05-02",21.35
"352","2011-05-03",21.17
"353","2011-05-04",21.08
"354","2011-05-05",21.02
"355","2011-05-06",20.559999
"356","2011-05-09",20.809999
"357","2011-05-10",21.309999
"358","2011-05-11",20.889999
"359","2011-05-12",21.32
"360","2011-05-13",20.809999
"361","2011-05-16",20.809999
"362","2011-05-17",20.83
"363","2011-05-18",20.959999
"364","2011-05-19",21.120001
"365","2011-05-20",21.01
"366","2011-05-23",20.799999
"367","2011-05-24",20.860001
"368","2011-05-25",20.889999
"369","2011-05-26",21.610001
"370","2011-05-27",21.629999
"371","2011-05-31",21.74
"372","2011-06-01",21.200001
"373","2011-06-02",20.5
"374","2011-06-03",20.51
"375","2011-06-06",20.219999
"376","2011-06-07",20.299999
"377","2011-06-08",20.16
"378","2011-06-09",19.83
"379","2011-06-10",19.379999
"380","2011-06-13",19.459999
"381","2011-06-14",19.6
"382","2011-06-15",19.469999
"383","2011-06-16",19.51
"384","2011-06-17",19.82
"385","2011-06-20",19.66
"386","2011-06-21",20.370001
"387","2011-06-22",20.1
"388","2011-06-23",19.6
"389","2011-06-24",19.41
"390","2011-06-27",19.24
"391","2011-06-28",19.299999
"392","2011-06-29",19.690001
"393","2011-06-30",20.190001
"394","2011-07-01",20.440001
"395","2011-07-05",20.48
"396","2011-07-06",20.610001
"397","2011-07-07",20.5
"398","2011-07-08",20.450001
"399","2011-07-11",20.200001
"400","2011-07-12",20.23
"401","2011-07-13",20.190001
"402","2011-07-14",19.99
"403","2011-07-15",20.16
"404","2011-07-18",19.99
"405","2011-07-19",20.280001
"406","2011-07-20",20.25
"407","2011-07-21",20.450001
"408","2011-07-22",20.4
"409","2011-07-25",19.91
"410","2011-07-26",20.110001
"411","2011-07-27",19.799999
"412","2011-07-28",19.969999
"413","2011-07-29",19.77
"414","2011-08-01",19.5
"415","2011-08-02",18.33
"416","2011-08-03",18.360001
"417","2011-08-04",17.290001
"418","2011-08-05",16.67
"419","2011-08-08",15.32
"420","2011-08-09",15.5
"421","2011-08-10",15.06
"422","2011-08-11",15.7
"423","2011-08-12",15.92
"424","2011-08-15",16.58
"425","2011-08-16",16.299999
"426","2011-08-17",16.219999
"427","2011-08-18",15.01
"428","2011-08-19",14.17
"429","2011-08-22",14.2
"430","2011-08-23",14.71
"431","2011-08-24",15.02
"432","2011-08-25",14.71
"433","2011-08-26",14.97
"434","2011-08-29",15.85
"435","2011-08-30",15.85
"436","2011-08-31",16.07
"437","2011-09-01",15.6
"438","2011-09-02",14.82
"439","2011-09-06",14.52
"440","2011-09-07",15.36
"441","2011-09-08",14.97
"442","2011-09-09",14.36
"443","2011-09-12",14.26
"444","2011-09-13",14.33
"445","2011-09-14",14.5
"446","2011-09-15",15.37
"447","2011-09-16",16.120001
"448","2011-09-19",15.13
"449","2011-09-20",15.14
"450","2011-09-21",14.8
"451","2011-09-22",14.12
"452","2011-09-23",14.57
"453","2011-09-26",14.94
"454","2011-09-27",15.58
"455","2011-09-28",15.11
"456","2011-09-29",15.66
"457","2011-09-30",15.65
"458","2011-10-03",14.41
"459","2011-10-04",15.3
"460","2011-10-05",14.87
"461","2011-10-06",15.41
"462","2011-10-07",14.68
"463","2011-10-10",15.26
"464","2011-10-11",15.48
"465","2011-10-12",15.67
"466","2011-10-13",15.58
"467","2011-10-14",16.24
"468","2011-10-17",15.91
"469","2011-10-18",16.91
"470","2011-10-19",17.049999
"471","2011-10-20",17.049999
"472","2011-10-21",17.57
"473","2011-10-24",17.84
"474","2011-10-25",17.219999
"475","2011-10-26",17.51
"476","2011-10-27",18.83
"477","2011-10-28",19.26
"478","2011-10-31",19.030001
"479","2011-11-01",18.42
"480","2011-11-02",18.790001
"481","2011-11-03",18.85
"482","2011-11-04",18.950001
"483","2011-11-07",18.959999
"484","2011-11-08",19.02
"485","2011-11-09",18.02
"486","2011-11-10",18.370001
"487","2011-11-11",18.799999
"488","2011-11-14",18.51
"489","2011-11-15",19.030001
"490","2011-11-16",18.59
"491","2011-11-17",18.440001
"492","2011-11-18",18.379999
"493","2011-11-21",17.469999
"494","2011-11-22",17.43
"495","2011-11-23",16.9
"496","2011-11-25",16.77
"497","2011-11-28",17.700001
"498","2011-11-29",17.52
"499","2011-11-30",18.52
"500","2011-12-01",18.290001
"501","2011-12-02",18.43
"502","2011-12-05",18.719999
"503","2011-12-06",18.959999
"504","2011-12-07",18.969999
"505","2011-12-08",18.34
"506","2011-12-09",18.9
"507","2011-12-12",18.690001
"508","2011-12-13",18.280001
"509","2011-12-14",18.200001
"510","2011-12-15",18.620001
"511","2011-12-16",18.629999
"512","2011-12-19",18.549999
"513","2011-12-20",19.190001
"514","2011-12-21",19.23
"515","2011-12-22",19.379999
"516","2011-12-23",19.629999
"517","2011-12-27",19.6
"518","2011-12-28",19.200001
"519","2011-12-29",19.389999
"520","2011-12-30",19.18
"521","2012-01-03",19.5
"522","2012-01-04",19.33
"523","2012-01-05",19.33
"524","2012-01-06",19.299999
"525","2012-01-09",19.389999
"526","2012-01-10",19.57
"527","2012-01-11",19.52
"528","2012-01-12",19.700001
"529","2012-01-13",19.85
"530","2012-01-17",20.049999
"531","2012-01-18",20.280001
"532","2012-01-19",20.48
"533","2012-01-20",20.799999
"534","2012-01-23",21.040001
"535","2012-01-24",21.52
"536","2012-01-25",22
"537","2012-01-26",21.780001
"538","2012-01-27",21.92
"539","2012-01-30",21.870001
"540","2012-01-31",22.18
"541","2012-02-01",23.01
"542","2012-02-02",22.559999
"543","2012-02-03",23.360001
"544","2012-02-06",23.469999
"545","2012-02-07",23.35
"546","2012-02-08",23.15
"547","2012-02-09",22.92
"548","2012-02-10",22.360001
"549","2012-02-13",22.870001
"550","2012-02-14",22.360001
"551","2012-02-15",21.68
"552","2012-02-16",22.049999
"553","2012-02-17",22.1
"554","2012-02-21",22.17
"555","2012-02-22",21.950001
"556","2012-02-23",22.42
"557","2012-02-24",22.02
"558","2012-02-27",21.73
"559","2012-02-28",21.549999
"560","2012-02-29",21.43
"561","2012-03-01",21.389999
"562","2012-03-02",21.15
"563","2012-03-05",21.379999
"564","2012-03-06",21
"565","2012-03-07",21.139999
"566","2012-03-08",21.450001
"567","2012-03-09",21.93
"568","2012-03-12",22.33
"569","2012-03-13",23.27
"570","2012-03-14",23.219999
"571","2012-03-15",23.459999
"572","2012-03-16",23
"573","2012-03-19",23.040001
"574","2012-03-20",23.1
"575","2012-03-21",23.23
"576","2012-03-22",23.09
"577","2012-03-23",22.940001
"578","2012-03-26",23.200001
"579","2012-03-27",23.030001
"580","2012-03-28",22.74
"581","2012-03-29",22.459999
"582","2012-03-30",22.58
"583","2012-04-02",23.299999
"584","2012-04-03",23.1
"585","2012-04-04",22.49
"586","2012-04-05",22.75
"587","2012-04-09",22.139999
"588","2012-04-10",21.51
"589","2012-04-11",21.93
"590","2012-04-12",22.25
"591","2012-04-13",22.15
"592","2012-04-16",22.02
"593","2012-04-17",22.68
"594","2012-04-18",22.34
"595","2012-04-19",23.030001
"596","2012-04-20",23.16
"597","2012-04-23",22.860001
"598","2012-04-24",23.27
"599","2012-04-25",23.51
"600","2012-04-26",23.66
"601","2012-04-27",23.85
"602","2012-04-30",24.08
"603","2012-05-01",24.110001
"604","2012-05-02",23.9
"605","2012-05-03",23.610001
"606","2012-05-04",23.26
"607","2012-05-07",23.26
"608","2012-05-08",23.379999
"609","2012-05-09",23.1
"610","2012-05-10",23.02
"611","2012-05-11",23.030001
"612","2012-05-14",23.219999
"613","2012-05-15",22.73
"614","2012-05-16",22.379999
"615","2012-05-17",21.690001
"616","2012-05-18",21.129999
"617","2012-05-21",21.76
"618","2012-05-22",21.59
"619","2012-05-23",21.9
"620","2012-05-24",21.889999
"621","2012-05-25",21.690001
"622","2012-05-29",22.200001
"623","2012-05-30",21.620001
"624","2012-05-31",21.950001
"625","2012-06-01",20.73
"626","2012-06-04",20.77
"627","2012-06-05",21.059999
"628","2012-06-06",21.889999
"629","2012-06-07",21.52
"630","2012-06-08",22.15
"631","2012-06-11",21.49
"632","2012-06-12",21.860001
"633","2012-06-13",21.73
"634","2012-06-14",22.379999
"635","2012-06-15",22.459999
"636","2012-06-18",22.59
"637","2012-06-19",22.85
"638","2012-06-20",23.120001
"639","2012-06-21",22.860001
"640","2012-06-22",22.65
"641","2012-06-25",22.6
"642","2012-06-26",22.549999
"643","2012-06-27",22.75
"644","2012-06-28",22.549999
"645","2012-06-29",23.309999
"646","2012-07-02",23.129999
"647","2012-07-03",23.15
"648","2012-07-05",23.17
"649","2012-07-06",22.799999
"650","2012-07-09",22.68
"651","2012-07-10",22.549999
"652","2012-07-11",22.82
"653","2012-07-12",22.52
"654","2012-07-13",23
"655","2012-07-16",23.059999
"656","2012-07-17",23.24
"657","2012-07-18",23.190001
"658","2012-07-19",22.99
"659","2012-07-20",22.709999
"660","2012-07-23",22.360001
"661","2012-07-24",21.950001
"662","2012-07-25",21.540001
"663","2012-07-26",21.690001
"664","2012-07-27",22.34
"665","2012-07-30",22.48
"666","2012-07-31",22.719999
"667","2012-08-01",22.120001
"668","2012-08-02",21.99
"669","2012-08-03",22.719999
"670","2012-08-06",23.110001
"671","2012-08-07",23.059999
"672","2012-08-08",23.15
"673","2012-08-09",22.889999
"674","2012-08-10",22.860001
"675","2012-08-13",22.98
"676","2012-08-14",22.98
"677","2012-08-15",23.33
"678","2012-08-16",23.6
"679","2012-08-17",23.809999
"680","2012-08-20",23.77
"681","2012-08-21",23.74
"682","2012-08-22",23.59
"683","2012-08-23",23.190001
"684","2012-08-24",23.5
"685","2012-08-27",23.73
"686","2012-08-28",23.790001
"687","2012-08-29",23.99
"688","2012-08-30",23.709999
"689","2012-08-31",23.629999
"690","2012-09-04",23.83
"691","2012-09-05",23.76
"692","2012-09-06",24.18
"693","2012-09-07",24.51
"694","2012-09-10",24.48
"695","2012-09-11",24.549999
"696","2012-09-12",24.76
"697","2012-09-13",24.959999
"698","2012-09-14",25.290001
"699","2012-09-17",25.01
"700","2012-09-18",24.91
"701","2012-09-19",24.639999
"702","2012-09-20",24.700001
"703","2012-09-21",24.809999
"704","2012-09-24",24.59
"705","2012-09-25",23.84
"706","2012-09-26",23.58
"707","2012-09-27",23.690001
"708","2012-09-28",23.389999
"709","2012-10-01",23.379999
"710","2012-10-02",23.42
"711","2012-10-03",23.370001
"712","2012-10-04",23.43
"713","2012-10-05",23.389999
"714","2012-10-08",23.299999
"715","2012-10-09",23.120001
"716","2012-10-10",23.370001
"717","2012-10-11",23.18
"718","2012-10-12",22.83
"719","2012-10-15",23.09
"720","2012-10-16",23.379999
"721","2012-10-17",23.32
"722","2012-10-18",23
"723","2012-10-19",22.6
"724","2012-10-22",22.540001
"725","2012-10-23",22.33
"726","2012-10-24",22.299999
"727","2012-10-25",22.34
"728","2012-10-26",21.49
"729","2012-10-31",21.219999
"730","2012-11-01",21.200001
"731","2012-11-02",21.08
"732","2012-11-05",21.139999
"733","2012-11-06",21.280001
"734","2012-11-07",20.77
"735","2012-11-08",20.5
"736","2012-11-09",20.379999
"737","2012-11-12",20.33
"738","2012-11-13",20.08
"739","2012-11-14",19.879999
"740","2012-11-15",19.49
"741","2012-11-16",19.370001
"742","2012-11-19",20.040001
"743","2012-11-20",20.040001
"744","2012-11-21",20.200001
"745","2012-11-23",20.309999
"746","2012-11-26",20.43
"747","2012-11-27",20.190001
"748","2012-11-28",20.42
"749","2012-11-29",21.08
"750","2012-11-30",20.85
"751","2012-12-03",21.280001
"752","2012-12-04",21.26
"753","2012-12-05",21.309999
"754","2012-12-06",21.459999
"755","2012-12-07",21.450001
"756","2012-12-10",21.719999
"757","2012-12-11",21.73
"758","2012-12-12",21.68
"759","2012-12-13",21.49
"760","2012-12-14",21.360001
"761","2012-12-17",21.9
"762","2012-12-18",22.32
"763","2012-12-19",22.65
"764","2012-12-20",23.09
"765","2012-12-21",23.200001
"766","2012-12-24",23.16
"767","2012-12-26",23.030001
"768","2012-12-27",22.879999
"769","2012-12-28",22.780001
"770","2012-12-31",23.1
"771","2013-01-02",23.73
"772","2013-01-03",23.950001
"773","2013-01-04",24.07
"774","2013-01-07",24.35
"775","2013-01-08",24.02
"776","2013-01-09",24.18
"777","2013-01-10",24.25
"778","2013-01-11",24.290001
"779","2013-01-14",24.34
"780","2013-01-15",24.5
"781","2013-01-16",24.16
"782","2013-01-17",24.24
"783","2013-01-18",24.24
"784","2013-01-22",24.219999
"785","2013-01-23",24.66
"786","2013-01-24",24.610001
"787","2013-01-25",25.129999
"788","2013-01-28",25.370001
"789","2013-01-29",25.17
"790","2013-01-30",24.74
"791","2013-01-31",24.91
"792","2013-02-01",24.52
"793","2013-02-04",24.360001
"794","2013-02-05",24.4
"795","2013-02-06",24.389999
"796","2013-02-07",24.33
"797","2013-02-08",24.450001
"798","2013-02-11",24.5
"799","2013-02-12",24.620001
"800","2013-02-13",24.58
"801","2013-02-14",24.42
"802","2013-02-15",24.440001
"803","2013-02-19",24.75
"804","2013-02-20",24.27
"805","2013-02-21",23.77
"806","2013-02-22",24.299999
"807","2013-02-25",23.4
"808","2013-02-26",23.34
"809","2013-02-27",23.799999
"810","2013-02-28",23.91
"811","2013-03-01",24.26
"812","2013-03-04",23.82
"813","2013-03-05",23.83
"814","2013-03-06",23.65
"815","2013-03-07",23.879999
"816","2013-03-08",24.4
"817","2013-03-11",24.6
"818","2013-03-12",24.469999
"819","2013-03-13",24.4
"820","2013-03-14",24.790001
"821","2013-03-15",25.57
"822","2013-03-18",25.389999
"823","2013-03-19",25.299999
"824","2013-03-20",25.08
"825","2013-03-21",24.85
"826","2013-03-22",24.940001
"827","2013-03-25",25.200001
"828","2013-03-26",25.799999
"829","2013-03-27",25.77
"830","2013-03-28",25.790001
"831","2013-04-01",25.389999
"832","2013-04-02",25.290001
"833","2013-04-03",25.33
"834","2013-04-04",25.68
"835","2013-04-05",25.620001
"836","2013-04-08",25.940001
"837","2013-04-09",26.32
"838","2013-04-10",26.76
"839","2013-04-11",26.879999
"840","2013-04-12",26.950001
"841","2013-04-15",25.879999
"842","2013-04-16",26.52
"843","2013-04-17",25.77
"844","2013-04-18",25.4
"845","2013-04-19",25.639999
"846","2013-04-22",25.639999
"847","2013-04-23",26.360001
"848","2013-04-24",26.440001
"849","2013-04-25",26.530001
"850","2013-04-26",26.790001
"851","2013-04-29",26.82
"852","2013-04-30",27.16
"853","2013-05-01",26.75
"854","2013-05-02",26.99
"855","2013-05-03",27.27
"856","2013-05-06",27.68
"857","2013-05-07",28.139999
"858","2013-05-08",28.08
"859","2013-05-09",27.780001
"860","2013-05-10",28
"861","2013-05-13",27.719999
"862","2013-05-14",27.709999
"863","2013-05-15",28
"864","2013-05-16",27.84
"865","2013-05-17",28
"866","2013-05-20",27.99
"867","2013-05-21",28.01
"868","2013-05-22",27.530001
"869","2013-05-23",27.09
"870","2013-05-24",27.16
"871","2013-05-28",27.200001
"872","2013-05-29",26.42
"873","2013-05-30",26.209999
"874","2013-05-31",26.24
"875","2013-06-03",26.719999
"876","2013-06-04",26.059999
"877","2013-06-05",25.309999
"878","2013-06-06",25.74
"879","2013-06-07",26.059999
"880","2013-06-10",26.030001
"881","2013-06-11",25.49
"882","2013-06-12",25.030001
"883","2013-06-13",25.709999
"884","2013-06-14",25.65
"885","2013-06-17",25.59
"886","2013-06-18",26.09
"887","2013-06-19",25.459999
"888","2013-06-20",24.9
"889","2013-06-21",25.190001
"890","2013-06-24",24.85
"891","2013-06-25",25.42
"892","2013-06-26",26
"893","2013-06-27",26.49
"894","2013-06-28",25.85
"895","2013-07-01",25.870001
"896","2013-07-02",25.879999
"897","2013-07-03",25.75
"898","2013-07-05",26.1
"899","2013-07-08",26.120001
"900","2013-07-09",26.32
"901","2013-07-10",26.99
"902","2013-07-11",27.93
"903","2013-07-12",27.83
"904","2013-07-15",27.99
"905","2013-07-16",27.58
"906","2013-07-17",27.469999
"907","2013-07-18",27.950001
"908","2013-07-19",28.120001
"909","2013-07-22",28.030001
"910","2013-07-23",27.700001
"911","2013-07-24",27.01
"912","2013-07-25",27.389999
"913","2013-07-26",27.049999
"914","2013-07-29",26.65
"915","2013-07-30",26.98
"916","2013-07-31",26.65
"917","2013-08-01",27.139999
"918","2013-08-02",27.370001
"919","2013-08-05",27.389999
"920","2013-08-06",27.200001
"921","2013-08-07",27.200001
"922","2013-08-08",27.35
"923","2013-08-09",27.59
"924","2013-08-12",27.690001
"925","2013-08-13",27.639999
"926","2013-08-14",27.799999
"927","2013-08-15",27.1
"928","2013-08-16",27.07
"929","2013-08-19",26.540001
"930","2013-08-20",27.309999
"931","2013-08-21",27.17
"932","2013-08-22",27.32
"933","2013-08-23",27.27
"934","2013-08-26",27.4
"935","2013-08-27",26.41
"936","2013-08-28",26.01
"937","2013-08-29",26.07
"938","2013-08-30",25.6
"939","2013-09-03",25.83
"940","2013-09-04",26.049999
"941","2013-09-05",25.969999
"942","2013-09-06",26.360001
"943","2013-09-09",26.940001
"944","2013-09-10",27.67
"945","2013-09-11",27.76
"946","2013-09-12",27.799999
"947","2013-09-13",27.799999
"948","2013-09-16",27.889999
"949","2013-09-17",28.15
"950","2013-09-18",28.809999
"951","2013-09-19",28.73
"952","2013-09-20",28.639999
"953","2013-09-23",28.67
"954","2013-09-24",28.549999
"955","2013-09-25",28.690001
"956","2013-09-26",28.6
"957","2013-09-27",28.73
"958","2013-09-30",28.709999
"959","2013-10-01",28.77
"960","2013-10-02",28.4
"961","2013-10-03",27.790001
"962","2013-10-04",27.77
"963","2013-10-07",27.67
"964","2013-10-08",27.059999
"965","2013-10-09",26.799999
"966","2013-10-10",27.43
"967","2013-10-11",28.02
"968","2013-10-14",28
"969","2013-10-15",27.48
"970","2013-10-16",27.809999
