"","date","EBTC"
"306","2008-03-20",13.3
"307","2008-03-24",13.71
"308","2008-03-25",13.71
"309","2008-03-26",13.48
"310","2008-03-27",13.2
"311","2008-03-28",13.22
"312","2008-03-31",13
"313","2008-04-01",13
"314","2008-04-02",13.86
"315","2008-04-03",13.12
"316","2008-04-04",13.12
"317","2008-04-07",13.5
"318","2008-04-08",13.43
"319","2008-04-09",13.5
"320","2008-04-10",13.5
"321","2008-04-11",13.5
"322","2008-04-14",13.5
"323","2008-04-15",13.01
"324","2008-04-16",13.25
"325","2008-04-17",13.5
"326","2008-04-18",13.2
"327","2008-04-21",12.51
"328","2008-04-22",13.21
"329","2008-04-23",13.21
"330","2008-04-24",13.1
"331","2008-04-25",13.1
"332","2008-04-28",13.1
"333","2008-04-29",13.1
"334","2008-04-30",13.1
"335","2008-05-01",13.1
"336","2008-05-02",12.75
"337","2008-05-05",12.75
"338","2008-05-06",12.75
"339","2008-05-07",12.81
"340","2008-05-08",12.75
"341","2008-05-09",12.75
"342","2008-05-12",12.75
"343","2008-05-13",12.75
"344","2008-05-14",12.69
"345","2008-05-15",12.45
"346","2008-05-16",12.5
"347","2008-05-19",12.5
"348","2008-05-20",11.75
"349","2008-05-21",12.45
"350","2008-05-22",12.45
"351","2008-05-23",12.45
"352","2008-05-27",12.51
"353","2008-05-28",12.89
"354","2008-05-29",12.89
"355","2008-05-30",12.89
"356","2008-06-02",12.5
"357","2008-06-03",12.45
"358","2008-06-04",12.91
"359","2008-06-05",13.05
"360","2008-06-06",12.58
"361","2008-06-09",12.58
"362","2008-06-10",13.05
"363","2008-06-11",13.05
"364","2008-06-12",13.05
"365","2008-06-13",13.25
"366","2008-06-16",13.25
"367","2008-06-17",13.25
"368","2008-06-18",13.25
"369","2008-06-19",13.25
"370","2008-06-20",12.5
"371","2008-06-23",12.5
"372","2008-06-24",12.5
"373","2008-06-25",12.45
"374","2008-06-26",12.45
"375","2008-06-27",11.95
"376","2008-06-30",11.75
"377","2008-07-01",11.56
"378","2008-07-02",11.31
"379","2008-07-03",11.31
"380","2008-07-07",11.3
"381","2008-07-08",10.78
"382","2008-07-09",11.11
"383","2008-07-10",11.2
"384","2008-07-11",11.2
"385","2008-07-14",10.98
"386","2008-07-15",12
"387","2008-07-16",10.81
"388","2008-07-17",11.5
"389","2008-07-18",11.5
"390","2008-07-21",11.5
"391","2008-07-22",11.25
"392","2008-07-23",11.24
"393","2008-07-24",11.24
"394","2008-07-25",11.85
"395","2008-07-28",11.85
"396","2008-07-29",11.84
"397","2008-07-30",12
"398","2008-07-31",11.75
"399","2008-08-01",11.97
"400","2008-08-04",12.05
"401","2008-08-05",12.15
"402","2008-08-06",12.15
"403","2008-08-07",12.14
"404","2008-08-08",12.14
"405","2008-08-11",12.14
"406","2008-08-12",12.14
"407","2008-08-13",12.14
"408","2008-08-14",11.02
"409","2008-08-15",11.02
"410","2008-08-18",12.03
"411","2008-08-19",11.25
"412","2008-08-20",11.25
"413","2008-08-21",11.38
"414","2008-08-22",11.38
"415","2008-08-25",11.38
"416","2008-08-26",11.38
"417","2008-08-27",12
"418","2008-08-28",12
"419","2008-08-29",12
"420","2008-09-02",11.16
"421","2008-09-03",11.94
"422","2008-09-04",11.94
"423","2008-09-05",11.12
"424","2008-09-08",12
"425","2008-09-09",11.5
"426","2008-09-10",11.45
"427","2008-09-11",11.45
"428","2008-09-12",11.45
"429","2008-09-15",11.4
"430","2008-09-16",11.4
"431","2008-09-17",11
"432","2008-09-18",11.25
"433","2008-09-19",13
"434","2008-09-22",12.26
"435","2008-09-23",12.26
"436","2008-09-24",12.15
"437","2008-09-25",12.15
"438","2008-09-26",12.15
"439","2008-09-29",12.15
"440","2008-09-30",12.12
"441","2008-10-01",12.1
"442","2008-10-02",12.1
"443","2008-10-03",12.1
"444","2008-10-06",11.99
"445","2008-10-07",11.99
"446","2008-10-08",11.99
"447","2008-10-09",11.99
"448","2008-10-10",10.61
"449","2008-10-13",10.61
"450","2008-10-14",11.15
"451","2008-10-15",11.15
"452","2008-10-16",10.96
"453","2008-10-17",11.91
"454","2008-10-20",11
"455","2008-10-21",11.99
"456","2008-10-22",10.98
"457","2008-10-23",11.06
"458","2008-10-24",10.99
"459","2008-10-27",11
"460","2008-10-28",11.11
"461","2008-10-29",11.11
"462","2008-10-30",11.95
"463","2008-10-31",12.88
"464","2008-11-03",11.56
"465","2008-11-04",12
"466","2008-11-05",12
"467","2008-11-06",10.66
"468","2008-11-07",10.66
"469","2008-11-10",11.25
"470","2008-11-11",11.25
"471","2008-11-12",10.71
"472","2008-11-13",10.7
"473","2008-11-14",10.82
"474","2008-11-17",10.82
"475","2008-11-18",10.98
"476","2008-11-19",10.98
"477","2008-11-20",10.98
"478","2008-11-21",10.02
"479","2008-11-24",10.02
"480","2008-11-25",10.65
"481","2008-11-26",10
"482","2008-11-28",10.7
"483","2008-12-01",9.52
"484","2008-12-02",9.76
"485","2008-12-03",10.47
"486","2008-12-04",10.47
"487","2008-12-05",10.47
"488","2008-12-08",10.47
"489","2008-12-09",9.77
"490","2008-12-10",9.77
"491","2008-12-11",9.78
"492","2008-12-12",9.78
"493","2008-12-15",10.75
"494","2008-12-16",10
"495","2008-12-17",10.11
"496","2008-12-18",10.74
"497","2008-12-19",10.68
"498","2008-12-22",10.35
"499","2008-12-23",10
"500","2008-12-24",10
"501","2008-12-26",12
"502","2008-12-29",12
"503","2008-12-30",10.82
"504","2008-12-31",11.3
"505","2009-01-02",11.3
"506","2009-01-05",11.3
"507","2009-01-06",11
"508","2009-01-07",11
"509","2009-01-08",11.3
"510","2009-01-09",11.3
"511","2009-01-12",10.61
"512","2009-01-13",10.7
"513","2009-01-14",10.85
"514","2009-01-15",10.79
"515","2009-01-16",10.79
"516","2009-01-20",10.79
"517","2009-01-21",10.6
"518","2009-01-22",10
"519","2009-01-23",9.75
"520","2009-01-26",9.75
"521","2009-01-27",9.9
"522","2009-01-28",10
"523","2009-01-29",10.25
"524","2009-01-30",9.75
"525","2009-02-02",9.75
"526","2009-02-03",9.6
"527","2009-02-04",9.75
"528","2009-02-05",9.6
"529","2009-02-06",9.5
"530","2009-02-09",9.55
"531","2009-02-10",9.5
"532","2009-02-11",9.2
"533","2009-02-12",9.15
"534","2009-02-13",9.05
"535","2009-02-17",9.4
"536","2009-02-18",9.4
"537","2009-02-19",9.4
"538","2009-02-20",9.2
"539","2009-02-23",9.4
"540","2009-02-24",9.2
"541","2009-02-25",9
"542","2009-02-26",9
"543","2009-02-27",8.9
"544","2009-03-02",8.9
"545","2009-03-03",8.9
"546","2009-03-04",8.9
"547","2009-03-05",8.85
"548","2009-03-06",8.85
"549","2009-03-09",8.75
"550","2009-03-10",8.8
"551","2009-03-11",8.79
"552","2009-03-12",8.8
"553","2009-03-13",8.8
"554","2009-03-16",8.75
"555","2009-03-17",8.75
"556","2009-03-18",8.75
"557","2009-03-19",8.75
"558","2009-03-20",8.75
"559","2009-03-23",8.8
"560","2009-03-24",8.74
"561","2009-03-25",8.75
"562","2009-03-26",8.75
"563","2009-03-27",8.74
"564","2009-03-30",8.74
"565","2009-03-31",8.65
"566","2009-04-01",8.65
"567","2009-04-02",8.65
"568","2009-04-03",8.72
"569","2009-04-06",8.65
"570","2009-04-07",8.68
"571","2009-04-08",8.68
"572","2009-04-09",8.73
"573","2009-04-13",8.74
"574","2009-04-14",8.65
"575","2009-04-15",8.65
"576","2009-04-16",8.7
"577","2009-04-17",9.5
"578","2009-04-20",9.5
"579","2009-04-21",9
"580","2009-04-22",9.46
"581","2009-04-23",10.75
"582","2009-04-24",10.45
"583","2009-04-27",10.82
"584","2009-04-28",10.92
"585","2009-04-29",10.92
"586","2009-04-30",10.92
"587","2009-05-01",11.75
"588","2009-05-04",11.95
"589","2009-05-05",12
"590","2009-05-06",12
"591","2009-05-07",12
"592","2009-05-08",12
"593","2009-05-11",12.25
"594","2009-05-12",12.25
"595","2009-05-13",12.25
"596","2009-05-14",12.25
"597","2009-05-15",12.75
"598","2009-05-18",12.79
"599","2009-05-19",11.85
"600","2009-05-20",12.5
"601","2009-05-21",11.29
"602","2009-05-22",12.5
"603","2009-05-26",12.47
"604","2009-05-27",12.7
"605","2009-05-28",12.35
"606","2009-05-29",11.93
"607","2009-06-01",12.05
"608","2009-06-02",12
"609","2009-06-03",11.83
"610","2009-06-04",12
"611","2009-06-05",12
"612","2009-06-08",12
"613","2009-06-09",12
"614","2009-06-10",12
"615","2009-06-11",12.35
"616","2009-06-12",12.95
"617","2009-06-15",13.25
"618","2009-06-16",12.94
"619","2009-06-17",13.25
"620","2009-06-18",13.5
"621","2009-06-19",13.48
"622","2009-06-22",13.39
"623","2009-06-23",13.48
"624","2009-06-24",12.96
"625","2009-06-25",13.25
"626","2009-06-26",12.93
"627","2009-06-29",11.73
"628","2009-06-30",11.8
"629","2009-07-01",11.9
"630","2009-07-02",11.85
"631","2009-07-06",12.19
"632","2009-07-07",11.03
"633","2009-07-08",10.98
"634","2009-07-09",11.71
"635","2009-07-10",11.51
"636","2009-07-13",12
"637","2009-07-14",12.42
"638","2009-07-15",12.75
"639","2009-07-16",13.07
"640","2009-07-17",12.46
"641","2009-07-20",12.86
"642","2009-07-21",13.27
"643","2009-07-22",13.31
"644","2009-07-23",13.85
"645","2009-07-24",14.12
"646","2009-07-27",14
"647","2009-07-28",14.5
"648","2009-07-29",13.61
"649","2009-07-30",14.18
"650","2009-07-31",14.49
"651","2009-08-03",14.85
"652","2009-08-04",14.69
"653","2009-08-05",14.08
"654","2009-08-06",13.82
"655","2009-08-07",14.18
"656","2009-08-10",13.56
"657","2009-08-11",13.11
"658","2009-08-12",14.59
"659","2009-08-13",13.73
"660","2009-08-14",13.33
"661","2009-08-17",13.6
"662","2009-08-18",13.84
"663","2009-08-19",14.19
"664","2009-08-20",13.89
"665","2009-08-21",14.26
"666","2009-08-24",14.16
"667","2009-08-25",14.35
"668","2009-08-26",14.05
"669","2009-08-27",14.1
"670","2009-08-28",13.82
"671","2009-08-31",13.36
"672","2009-09-01",13.16
"673","2009-09-02",13.58
"674","2009-09-03",13.47
"675","2009-09-04",13.8
"676","2009-09-08",13.7
"677","2009-09-09",13.45
"678","2009-09-10",14.08
"679","2009-09-11",13.75
"680","2009-09-14",13.72
"681","2009-09-15",13.75
"682","2009-09-16",13.99
"683","2009-09-17",14
"684","2009-09-18",13.45
"685","2009-09-21",13.17
"686","2009-09-22",13.36
"687","2009-09-23",12.86
"688","2009-09-24",13.06
"689","2009-09-25",13.1
"690","2009-09-28",13.54
"691","2009-09-29",13.36
"692","2009-09-30",12.8
"693","2009-10-01",12.66
"694","2009-10-02",12.77
"695","2009-10-05",12.97
"696","2009-10-06",13.09
"697","2009-10-07",12.5
"698","2009-10-08",12.67
"699","2009-10-09",12.19
"700","2009-10-12",11.51
"701","2009-10-13",10.69
"702","2009-10-14",11.61
"703","2009-10-15",11.33
"704","2009-10-16",11.07
"705","2009-10-19",11.34
"706","2009-10-20",11
"707","2009-10-21",10.85
"708","2009-10-22",11.13
"709","2009-10-23",10.76
"710","2009-10-26",10.57
"711","2009-10-27",10.65
"712","2009-10-28",10.67
"713","2009-10-29",10.79
"714","2009-10-30",10.67
"715","2009-11-02",10.8
"716","2009-11-03",10.69
"717","2009-11-04",10.41
"718","2009-11-05",10.49
"719","2009-11-06",10.38
"720","2009-11-09",10.57
"721","2009-11-10",10.48
"722","2009-11-11",10.68
"723","2009-11-12",10.01
"724","2009-11-13",10.05
"725","2009-11-16",10.51
"726","2009-11-17",10.72
"727","2009-11-18",11.28
"728","2009-11-19",10.86
"729","2009-11-20",10.83
"730","2009-11-23",11.09
"731","2009-11-24",11.15
"732","2009-11-25",11.02
"733","2009-11-27",10.55
"734","2009-11-30",10.6
"735","2009-12-01",10.93
"736","2009-12-02",10.98
"737","2009-12-03",10.57
"738","2009-12-04",10.91
"739","2009-12-07",11.07
"740","2009-12-08",10.66
"741","2009-12-09",10.74
"742","2009-12-10",10.55
"743","2009-12-11",10.53
"744","2009-12-14",10.69
"745","2009-12-15",10.75
"746","2009-12-16",10.59
"747","2009-12-17",10.65
"748","2009-12-18",10.76
"749","2009-12-21",10.81
"750","2009-12-22",10.76
"751","2009-12-23",10.92
"752","2009-12-24",10.76
"753","2009-12-28",10.55
"754","2009-12-29",10.76
"755","2009-12-30",11
"756","2009-12-31",10.95
"757","2010-01-04",11.26
"758","2010-01-05",11.04
"759","2010-01-06",10.57
"760","2010-01-07",10.66
"761","2010-01-08",10.63
"762","2010-01-11",10.69
"763","2010-01-12",10.64
"764","2010-01-13",10.42
"765","2010-01-14",10.56
"766","2010-01-15",10.4
"767","2010-01-19",10.52
"768","2010-01-20",10.53
"769","2010-01-21",10.51
"770","2010-01-22",10.41
"771","2010-01-25",10.53
"772","2010-01-26",10.29
"773","2010-01-27",10.69
"774","2010-01-28",10.61
"775","2010-01-29",10.38
"776","2010-02-01",10.62
"777","2010-02-02",10.75
"778","2010-02-03",10.76
"779","2010-02-04",10.65
"780","2010-02-05",10.7
"781","2010-02-08",10.65
"782","2010-02-09",10.88
"783","2010-02-10",10.87
"784","2010-02-11",10.79
"785","2010-02-12",10.81
"786","2010-02-16",10.92
"787","2010-02-17",11.41
"788","2010-02-18",11.29
"789","2010-02-19",11.57
"790","2010-02-22",11.5
"791","2010-02-23",11.5
"792","2010-02-24",11.85
"793","2010-02-25",11.75
"794","2010-02-26",11.78
"795","2010-03-01",12.53
"796","2010-03-02",12.27
"797","2010-03-03",12.33
"798","2010-03-04",12.14
"799","2010-03-05",12.07
"800","2010-03-08",12.16
"801","2010-03-09",12.51
"802","2010-03-10",12.33
"803","2010-03-11",12.47
"804","2010-03-12",12.12
"805","2010-03-15",12.18
"806","2010-03-16",12.51
"807","2010-03-17",12.64
"808","2010-03-18",12.02
"809","2010-03-19",12.08
"810","2010-03-22",12.63
"811","2010-03-23",12.96
"812","2010-03-24",12.86
"813","2010-03-25",12.63
"814","2010-03-26",13
"815","2010-03-29",13.01
"816","2010-03-30",12.62
"817","2010-03-31",12.21
"818","2010-04-01",11.85
"819","2010-04-05",12.01
"820","2010-04-06",11.96
"821","2010-04-07",11.83
"822","2010-04-08",11.79
"823","2010-04-09",11.63
"824","2010-04-12",11.56
"825","2010-04-13",11.64
"826","2010-04-14",11.84
"827","2010-04-15",11.8
"828","2010-04-16",11.9
"829","2010-04-19",11.94
"830","2010-04-20",12
"831","2010-04-21",11.94
"832","2010-04-22",12.06
"833","2010-04-23",12.31
"834","2010-04-26",12.82
"835","2010-04-27",12.31
"836","2010-04-28",12.72
"837","2010-04-29",12.62
"838","2010-04-30",12.43
"839","2010-05-03",12.75
"840","2010-05-04",12.37
"841","2010-05-05",11.65
"842","2010-05-06",11.68
"843","2010-05-07",11.65
"844","2010-05-10",12
"845","2010-05-11",12.1
"846","2010-05-12",12.03
"847","2010-05-13",11.89
"848","2010-05-14",11.56
"849","2010-05-17",11.82
"850","2010-05-18",11.38
"851","2010-05-19",11.38
"852","2010-05-20",10.87
"853","2010-05-21",10.77
"854","2010-05-24",10.63
"855","2010-05-25",10.75
"856","2010-05-26",11.01
"857","2010-05-27",11.24
"858","2010-05-28",11.14
"859","2010-06-01",10.5
"860","2010-06-02",11.09
"861","2010-06-03",10.81
"862","2010-06-04",10.6
"863","2010-06-07",10.54
"864","2010-06-08",10.52
"865","2010-06-09",10.38
"866","2010-06-10",10.5
"867","2010-06-11",10.83
"868","2010-06-14",10.67
"869","2010-06-15",11.03
"870","2010-06-16",10.56
"871","2010-06-17",10.68
"872","2010-06-18",10.85
"873","2010-06-21",10.74
"874","2010-06-22",10.62
"875","2010-06-23",10.72
"876","2010-06-24",10.16
"877","2010-06-25",10.79
"878","2010-06-28",10.37
"879","2010-06-29",10.4
"880","2010-06-30",10.5
"881","2010-07-01",10.55
"882","2010-07-02",10.56
"883","2010-07-06",10.47
"884","2010-07-07",10.67
"885","2010-07-08",10.5
"886","2010-07-09",10.31
"887","2010-07-12",10.73
"888","2010-07-13",10.75
"889","2010-07-14",10.79
"890","2010-07-15",10.81
"891","2010-07-16",11.22
"892","2010-07-19",11.35
"893","2010-07-20",11.01
"894","2010-07-21",11.08
"895","2010-07-22",11.14
"896","2010-07-23",11.22
"897","2010-07-26",11.21
"898","2010-07-27",11.11
"899","2010-07-28",11.21
"900","2010-07-29",11.3
"901","2010-07-30",11.1
"902","2010-08-02",11.2
"903","2010-08-03",11.2
"904","2010-08-04",11.2
"905","2010-08-05",11.15
"906","2010-08-06",11.31
"907","2010-08-09",11.26
"908","2010-08-10",11.25
"909","2010-08-11",11.2
"910","2010-08-12",11.18
"911","2010-08-13",11.3
"912","2010-08-16",11
"913","2010-08-17",10.86
"914","2010-08-18",11
"915","2010-08-19",10.84
"916","2010-08-20",10.8
"917","2010-08-23",10.88
"918","2010-08-24",10.88
"919","2010-08-25",10.8
"920","2010-08-26",10.8
"921","2010-08-27",10.82
"922","2010-08-30",10.65
"923","2010-08-31",10.65
"924","2010-09-01",10.92
"925","2010-09-02",10.8
"926","2010-09-03",11.03
"927","2010-09-07",11
"928","2010-09-08",11
"929","2010-09-09",10.98
"930","2010-09-10",10.9
"931","2010-09-13",11
"932","2010-09-14",10.9
"933","2010-09-15",11
"934","2010-09-16",10.8
"935","2010-09-17",10.85
"936","2010-09-20",10.93
"937","2010-09-21",10.89
"938","2010-09-22",10.76
"939","2010-09-23",10.76
"940","2010-09-24",10.9
"941","2010-09-27",10.86
"942","2010-09-28",10.9
"943","2010-09-29",10.83
"944","2010-09-30",10.89
"945","2010-10-01",10.9
"946","2010-10-04",10.9
"947","2010-10-05",10.75
"948","2010-10-06",10.87
"949","2010-10-07",10.95
"950","2010-10-08",10.98
"951","2010-10-11",11
"952","2010-10-12",10.99
"953","2010-10-13",11.17
"954","2010-10-14",11.25
"955","2010-10-15",11.25
"956","2010-10-18",11.25
"957","2010-10-19",11.3
"958","2010-10-20",11.09
"959","2010-10-21",11.18
"960","2010-10-22",11
"961","2010-10-25",11.02
"962","2010-10-26",11
"963","2010-10-27",11.14
"964","2010-10-28",11.4
"965","2010-10-29",11.48
"966","2010-11-01",11.41
"967","2010-11-02",11.32
"968","2010-11-03",11.25
"969","2010-11-04",11.48
"970","2010-11-05",11.95
"971","2010-11-08",11.55
"972","2010-11-09",11.44
"973","2010-11-10",11.37
"974","2010-11-11",11.37
"975","2010-11-12",11.36
"976","2010-11-15",11.6
"977","2010-11-16",11.53
"978","2010-11-17",11.38
"979","2010-11-18",11.45
"980","2010-11-19",11.36
"981","2010-11-22",11.46
"982","2010-11-23",11.4
"983","2010-11-24",11.35
"984","2010-11-26",11.49
"985","2010-11-29",11.49
"986","2010-11-30",11.44
"987","2010-12-01",11.5
"988","2010-12-02",11.64
"989","2010-12-03",11.82
"990","2010-12-06",12.13
"991","2010-12-07",12.13
"992","2010-12-08",12.13
"993","2010-12-09",10.96
"994","2010-12-10",11.4
"995","2010-12-13",11.37
"996","2010-12-14",11.53
"997","2010-12-15",11.53
"998","2010-12-16",11.55
"999","2010-12-17",11.65
"1000","2010-12-20",11.5
"1001","2010-12-21",12
"1002","2010-12-22",12.2
"1003","2010-12-23",12.26
"1004","2010-12-27",12.88
"1005","2010-12-28",13.45
"1006","2010-12-29",13.65
"1007","2010-12-30",13.5
"1008","2010-12-31",13.6
"1009","2011-01-03",13.65
