"","date","LOCO"
"76","2014-11-10",36.59
"77","2014-11-11",35.220001
"78","2014-11-12",35.490002
"79","2014-11-13",34.5
"80","2014-11-14",34.330002
"81","2014-11-17",32.709999
"82","2014-11-18",32.169998
"83","2014-11-19",29.620001
"84","2014-11-20",28.559999
"85","2014-11-21",28.15
"86","2014-11-24",29.059999
"87","2014-11-25",29.139999
"88","2014-11-26",27.959999
"89","2014-11-28",27.42
"90","2014-12-01",25.870001
"91","2014-12-02",25.65
"92","2014-12-03",25.99
"93","2014-12-04",25.42
"94","2014-12-05",25.07
"95","2014-12-08",23.719999
"96","2014-12-09",24.16
"97","2014-12-10",23.07
"98","2014-12-11",22.280001
"99","2014-12-12",22.879999
"100","2014-12-15",21.59
"101","2014-12-16",20.389999
"102","2014-12-17",21.379999
"103","2014-12-18",21.299999
"104","2014-12-19",21.1
"105","2014-12-22",21.16
"106","2014-12-23",20.68
"107","2014-12-24",21.07
"108","2014-12-26",20.9
"109","2014-12-29",20.75
"110","2014-12-30",20.82
"111","2014-12-31",19.969999
"112","2015-01-02",20.26
"113","2015-01-05",20.860001
"114","2015-01-06",22.52
"115","2015-01-07",23.84
"116","2015-01-08",23.76
"117","2015-01-09",23.450001
"118","2015-01-12",23.370001
"119","2015-01-13",24.5
"120","2015-01-14",24.450001
"121","2015-01-15",23.370001
"122","2015-01-16",23.73
"123","2015-01-20",23.4
"124","2015-01-21",24.309999
"125","2015-01-22",25.52
"126","2015-01-23",26.27
"127","2015-01-26",26.16
"128","2015-01-27",25.629999
"129","2015-01-28",25.33
"130","2015-01-29",26.790001
"131","2015-01-30",25.73
"132","2015-02-02",25.360001
"133","2015-02-03",25.75
"134","2015-02-04",25.610001
"135","2015-02-05",25.23
"136","2015-02-06",25.530001
"137","2015-02-09",24.93
"138","2015-02-10",24.84
"139","2015-02-11",24.450001
"140","2015-02-12",24.139999
"141","2015-02-13",24.200001
"142","2015-02-17",24.290001
"143","2015-02-18",25.59
"144","2015-02-19",25.299999
"145","2015-02-20",24.780001
"146","2015-02-23",24.719999
"147","2015-02-24",24.66
"148","2015-02-25",24.950001
"149","2015-02-26",24.860001
"150","2015-02-27",24.59
"151","2015-03-02",24.620001
"152","2015-03-03",24.98
"153","2015-03-04",24.870001
"154","2015-03-05",24.620001
"155","2015-03-06",24.59
"156","2015-03-09",24
"157","2015-03-10",23.93
"158","2015-03-11",23.459999
"159","2015-03-12",24
"160","2015-03-13",27.1
"161","2015-03-16",26.34
"162","2015-03-17",26.370001
"163","2015-03-18",26.15
"164","2015-03-19",25.889999
"165","2015-03-20",27
"166","2015-03-23",27.059999
"167","2015-03-24",27.15
"168","2015-03-25",26.66
"169","2015-03-26",26.07
"170","2015-03-27",25.969999
"171","2015-03-30",25.809999
"172","2015-03-31",25.610001
"173","2015-04-01",25.209999
"174","2015-04-02",25.629999
"175","2015-04-06",25.6
"176","2015-04-07",25.790001
"177","2015-04-08",26.860001
"178","2015-04-09",28.049999
"179","2015-04-10",27.629999
"180","2015-04-13",27.25
"181","2015-04-14",27.040001
"182","2015-04-15",27.049999
"183","2015-04-16",28.309999
"184","2015-04-17",27.559999
"185","2015-04-20",28.75
"186","2015-04-21",28.559999
"187","2015-04-22",28.219999
"188","2015-04-23",28
"189","2015-04-24",28
"190","2015-04-27",28.110001
"191","2015-04-28",28.27
"192","2015-04-29",26.559999
"193","2015-04-30",26.18
"194","2015-05-01",26.49
"195","2015-05-04",26.66
"196","2015-05-05",26.16
"197","2015-05-06",25.860001
"198","2015-05-07",26.76
"199","2015-05-08",26.799999
"200","2015-05-11",27.84
"201","2015-05-12",27.85
"202","2015-05-13",28.219999
"203","2015-05-14",29.059999
"204","2015-05-15",24.700001
"205","2015-05-18",24.27
"206","2015-05-19",23.309999
"207","2015-05-20",22.35
"208","2015-05-21",22.799999
"209","2015-05-22",22.530001
"210","2015-05-26",22.15
"211","2015-05-27",21.719999
"212","2015-05-28",21.280001
"213","2015-05-29",20.74
"214","2015-06-01",20.780001
"215","2015-06-02",20.950001
"216","2015-06-03",21.139999
"217","2015-06-04",20.879999
"218","2015-06-05",20.879999
"219","2015-06-08",20.780001
"220","2015-06-09",20.67
"221","2015-06-10",20.700001
"222","2015-06-11",20.65
"223","2015-06-12",20.65
"224","2015-06-15",20.709999
"225","2015-06-16",20.74
"226","2015-06-17",20.889999
"227","2015-06-18",20.93
"228","2015-06-19",21.450001
"229","2015-06-22",20.76
"230","2015-06-23",20.809999
"231","2015-06-24",20.610001
"232","2015-06-25",20.700001
"233","2015-06-26",21
"234","2015-06-29",20.76
"235","2015-06-30",20.709999
"236","2015-07-01",20.469999
"237","2015-07-02",20.379999
"238","2015-07-06",20.41
"239","2015-07-07",20.030001
"240","2015-07-08",19.5
"241","2015-07-09",19.26
"242","2015-07-10",19.66
"243","2015-07-13",20.389999
"244","2015-07-14",19.92
"245","2015-07-15",19.219999
"246","2015-07-16",19.51
"247","2015-07-17",18.93
"248","2015-07-20",18.799999
"249","2015-07-21",18.700001
"250","2015-07-22",19.360001
"251","2015-07-23",18.860001
"252","2015-07-24",18.52
"253","2015-07-27",18.190001
"254","2015-07-28",18.370001
"255","2015-07-29",18.969999
"256","2015-07-30",18.290001
"257","2015-07-31",18.790001
"258","2015-08-03",18.73
"259","2015-08-04",19.110001
"260","2015-08-05",19.57
"261","2015-08-06",18.969999
"262","2015-08-07",18.5
"263","2015-08-10",18.4
"264","2015-08-11",17.93
"265","2015-08-12",17.84
"266","2015-08-13",18.360001
"267","2015-08-14",14.56
"268","2015-08-17",14.69
"269","2015-08-18",14.1
"270","2015-08-19",13.32
"271","2015-08-20",12.45
"272","2015-08-21",12.26
"273","2015-08-24",11.37
"274","2015-08-25",12.15
"275","2015-08-26",11.79
"276","2015-08-27",12.62
"277","2015-08-28",13.7
"278","2015-08-31",13.01
"279","2015-09-01",12.79
"280","2015-09-02",12.68
"281","2015-09-03",12.51
"282","2015-09-04",12.69
"283","2015-09-08",12.55
"284","2015-09-09",12.35
"285","2015-09-10",12.3
"286","2015-09-11",12.3
"287","2015-09-14",12.29
"288","2015-09-15",12.39
"289","2015-09-16",12.63
"290","2015-09-17",12.49
"291","2015-09-18",12.28
"292","2015-09-21",12.28
"293","2015-09-22",12.03
"294","2015-09-23",11.6
"295","2015-09-24",11.2
"296","2015-09-25",11.1
"297","2015-09-28",10.64
"298","2015-09-29",10.98
"299","2015-09-30",10.78
"300","2015-10-01",10.38
"301","2015-10-02",10.91
"302","2015-10-05",11.27
"303","2015-10-06",11.03
"304","2015-10-07",11.07
"305","2015-10-08",12.28
"306","2015-10-09",13
"307","2015-10-12",11.79
"308","2015-10-13",11.74
"309","2015-10-14",11.56
"310","2015-10-15",11.69
"311","2015-10-16",11.76
"312","2015-10-19",12.12
"313","2015-10-20",12.02
"314","2015-10-21",11.64
"315","2015-10-22",11.51
"316","2015-10-23",11.8
"317","2015-10-26",11.48
"318","2015-10-27",11.06
"319","2015-10-28",11.52
"320","2015-10-29",11.6
"321","2015-10-30",11.48
"322","2015-11-02",11.96
"323","2015-11-03",11.78
"324","2015-11-04",11.47
"325","2015-11-05",11.36
"326","2015-11-06",11.61
"327","2015-11-09",11.73
"328","2015-11-10",11.62
"329","2015-11-11",12.09
"330","2015-11-12",11.52
"331","2015-11-13",10.2
"332","2015-11-16",10.61
"333","2015-11-17",10.6
"334","2015-11-18",10.64
"335","2015-11-19",11.15
"336","2015-11-20",11.12
"337","2015-11-23",11.56
"338","2015-11-24",11.62
"339","2015-11-25",11.88
"340","2015-11-27",11.74
"341","2015-11-30",12.28
"342","2015-12-01",12.65
"343","2015-12-02",12.3
"344","2015-12-03",12.09
"345","2015-12-04",12.04
"346","2015-12-07",12.16
"347","2015-12-08",12.4
"348","2015-12-09",12.44
"349","2015-12-10",12.67
"350","2015-12-11",12.43
"351","2015-12-14",12.32
"352","2015-12-15",12.71
"353","2015-12-16",13
"354","2015-12-17",12.66
"355","2015-12-18",12.76
"356","2015-12-21",12.81
"357","2015-12-22",12.77
"358","2015-12-23",13.04
"359","2015-12-24",13.11
"360","2015-12-28",12.8
"361","2015-12-29",12.9
"362","2015-12-30",12.68
"363","2015-12-31",12.63
"364","2016-01-04",12.6
"365","2016-01-05",12.72
"366","2016-01-06",12.69
"367","2016-01-07",12.32
"368","2016-01-08",12.34
"369","2016-01-11",12.51
"370","2016-01-12",12.27
"371","2016-01-13",12.58
"372","2016-01-14",13.55
"373","2016-01-15",12.9
"374","2016-01-19",11.92
"375","2016-01-20",11.28
"376","2016-01-21",11.72
"377","2016-01-22",12.12
"378","2016-01-25",11.9
"379","2016-01-26",12.16
"380","2016-01-27",12.01
"381","2016-01-28",11.61
"382","2016-01-29",12.12
"383","2016-02-01",12.47
"384","2016-02-02",12
"385","2016-02-03",11.79
"386","2016-02-04",12
"387","2016-02-05",11.52
"388","2016-02-08",11.11
"389","2016-02-09",10.83
"390","2016-02-10",10.52
"391","2016-02-11",10.56
"392","2016-02-12",10.98
"393","2016-02-16",11.52
"394","2016-02-17",11.89
"395","2016-02-18",12.11
"396","2016-02-19",12.08
"397","2016-02-22",12.37
"398","2016-02-23",12.4
"399","2016-02-24",12.64
"400","2016-02-25",12.66
"401","2016-02-26",12.66
"402","2016-02-29",12.91
"403","2016-03-01",13.31
"404","2016-03-02",13.74
"405","2016-03-03",13.74
"406","2016-03-04",14.25
"407","2016-03-07",14.89
"408","2016-03-08",15.05
"409","2016-03-09",14.9
"410","2016-03-10",15.13
"411","2016-03-11",13.89
"412","2016-03-14",13.15
"413","2016-03-15",13.08
"414","2016-03-16",12.88
"415","2016-03-17",13.08
"416","2016-03-18",13.26
"417","2016-03-21",12.97
"418","2016-03-22",12.87
"419","2016-03-23",12.41
"420","2016-03-24",12.27
"421","2016-03-28",12.37
"422","2016-03-29",13.05
"423","2016-03-30",13.45
"424","2016-03-31",13.34
"425","2016-04-01",13.73
"426","2016-04-04",13.38
"427","2016-04-05",13.01
"428","2016-04-06",13.01
"429","2016-04-07",12.81
"430","2016-04-08",12.94
"431","2016-04-11",13.19
"432","2016-04-12",13.52
"433","2016-04-13",14.21
"434","2016-04-14",14.14
"435","2016-04-15",14.38
"436","2016-04-18",14.22
"437","2016-04-19",14.31
"438","2016-04-20",14.55
"439","2016-04-21",14.45
"440","2016-04-22",14.59
"441","2016-04-25",14.34
"442","2016-04-26",14.91
"443","2016-04-27",13.71
"444","2016-04-28",13.12
"445","2016-04-29",13.19
"446","2016-05-02",13.3
"447","2016-05-03",13.39
"448","2016-05-04",13.41
"449","2016-05-05",13.16
"450","2016-05-06",11.15
"451","2016-05-09",11.71
"452","2016-05-10",11.94
"453","2016-05-11",11.2
"454","2016-05-12",11.2
"455","2016-05-13",10.97
"456","2016-05-16",11.1
"457","2016-05-17",10.92
"458","2016-05-18",10.67
"459","2016-05-19",10.64
"460","2016-05-20",10.77
"461","2016-05-23",10.84
"462","2016-05-24",10.9
"463","2016-05-25",11
"464","2016-05-26",11.07
"465","2016-05-27",11.18
"466","2016-05-31",11.13
"467","2016-06-01",11.2
"468","2016-06-02",11.46
"469","2016-06-03",11.33
"470","2016-06-06",11.7
"471","2016-06-07",11.67
"472","2016-06-08",11.72
"473","2016-06-09",11.99
"474","2016-06-10",11.56
"475","2016-06-13",11.28
"476","2016-06-14",11.58
"477","2016-06-15",11.64
"478","2016-06-16",11.7
"479","2016-06-17",11.85
"480","2016-06-20",12.24
"481","2016-06-21",12.35
"482","2016-06-22",12.34
"483","2016-06-23",12.57
"484","2016-06-24",12.09
"485","2016-06-27",11.465
"486","2016-06-28",12.06
"487","2016-06-29",12.67
"488","2016-06-30",13
"489","2016-07-01",13.15
"490","2016-07-05",12.79
"491","2016-07-06",12.79
"492","2016-07-07",12.85
"493","2016-07-08",13.16
"494","2016-07-11",13.32
"495","2016-07-12",13.28
"496","2016-07-13",13.26
"497","2016-07-14",13.4
"498","2016-07-15",13.45
"499","2016-07-18",13.61
"500","2016-07-19",13.46
"501","2016-07-20",13.48
"502","2016-07-21",13.57
"503","2016-07-22",13.75
"504","2016-07-25",13.87
"505","2016-07-26",12.94
"506","2016-07-27",13.04
"507","2016-07-28",13.26
"508","2016-07-29",13.16
"509","2016-08-01",13.28
"510","2016-08-02",12.5
"511","2016-08-03",13.1
"512","2016-08-04",13.08
"513","2016-08-05",13.45
"514","2016-08-08",13.47
"515","2016-08-09",13.52
"516","2016-08-10",13.75
"517","2016-08-11",13.77
"518","2016-08-12",13.78
"519","2016-08-15",13.92
"520","2016-08-16",13.73
"521","2016-08-17",13.53
"522","2016-08-18",13.62
"523","2016-08-19",13.79
"524","2016-08-22",13.88
"525","2016-08-23",13.87
"526","2016-08-24",13.75
"527","2016-08-25",13.7
"528","2016-08-26",13.71
"529","2016-08-29",13.78
"530","2016-08-30",13.72
"531","2016-08-31",13.62
"532","2016-09-01",13.62
"533","2016-09-02",13.66
"534","2016-09-06",13.67
"535","2016-09-07",13.76
"536","2016-09-08",13.52
"537","2016-09-09",13.73
"538","2016-09-12",13.7
"539","2016-09-13",13.24
"540","2016-09-14",12.89
"541","2016-09-15",12.88
"542","2016-09-16",13.18
"543","2016-09-19",13.38
"544","2016-09-20",13.24
"545","2016-09-21",13.46
"546","2016-09-22",13.66
"547","2016-09-23",13.88
"548","2016-09-26",13.7
"549","2016-09-27",13.51
"550","2016-09-28",13.06
"551","2016-09-29",12.63
"552","2016-09-30",12.59
"553","2016-10-03",12.3
"554","2016-10-04",11.89
"555","2016-10-05",11.92
"556","2016-10-06",11.9
"557","2016-10-07",11.74
"558","2016-10-10",11.7
"559","2016-10-11",11.75
"560","2016-10-12",11.65
"561","2016-10-13",11.5
"562","2016-10-14",11.85
"563","2016-10-17",11.65
"564","2016-10-18",12
"565","2016-10-19",12.35
"566","2016-10-20",12.2
"567","2016-10-21",12.2
"568","2016-10-24",12.5
"569","2016-10-25",12.15
"570","2016-10-26",11.8
"571","2016-10-27",12
"572","2016-10-28",12
"573","2016-10-31",12.2
"574","2016-11-01",11.85
"575","2016-11-02",12
"576","2016-11-03",12.2
"577","2016-11-04",10.85
"578","2016-11-07",11
"579","2016-11-08",10.7
"580","2016-11-09",11.05
"581","2016-11-10",11.75
"582","2016-11-11",12.2
"583","2016-11-14",12.7
"584","2016-11-15",12.6
"585","2016-11-16",12.55
"586","2016-11-17",12.35
"587","2016-11-18",12.5
"588","2016-11-21",12.65
"589","2016-11-22",12.8
"590","2016-11-23",12.95
"591","2016-11-25",13.1
"592","2016-11-28",12.9
"593","2016-11-29",12.75
"594","2016-11-30",12.6
"595","2016-12-01",12.75
"596","2016-12-02",12.55
"597","2016-12-05",12.95
"598","2016-12-06",12.95
"599","2016-12-07",13.05
"600","2016-12-08",13.35
"601","2016-12-09",13.1
"602","2016-12-12",13.2
"603","2016-12-13",13.15
"604","2016-12-14",13.2
"605","2016-12-15",13.2
"606","2016-12-16",13.2
"607","2016-12-19",13.2
"608","2016-12-20",13.15
"609","2016-12-21",13
"610","2016-12-22",12.65
"611","2016-12-23",12.75
"612","2016-12-27",12.85
"613","2016-12-28",12.6
"614","2016-12-29",12.55
"615","2016-12-30",12.3
"616","2017-01-03",12.7
"617","2017-01-04",13.1
"618","2017-01-05",12.85
"619","2017-01-06",12.5
"620","2017-01-09",12.35
"621","2017-01-10",12.7
"622","2017-01-11",12.75
"623","2017-01-12",12.5
"624","2017-01-13",12.45
"625","2017-01-17",12.5
"626","2017-01-18",12.6
"627","2017-01-19",12.4
"628","2017-01-20",12.5
"629","2017-01-23",12.65
"630","2017-01-24",12.6
"631","2017-01-25",12.7
"632","2017-01-26",12.55
"633","2017-01-27",12.45
"634","2017-01-30",12.5
"635","2017-01-31",12.45
"636","2017-02-01",12.05
"637","2017-02-02",12.05
"638","2017-02-03",12.2
"639","2017-02-06",12.05
"640","2017-02-07",12
"641","2017-02-08",12.3
"642","2017-02-09",12.25
"643","2017-02-10",12.75
"644","2017-02-13",12.85
"645","2017-02-14",13.05
"646","2017-02-15",13.3
"647","2017-02-16",13.5
"648","2017-02-17",13.4
"649","2017-02-21",13.1
"650","2017-02-22",13
"651","2017-02-23",12.75
"652","2017-02-24",12.65
"653","2017-02-27",12.7
"654","2017-02-28",12.5
"655","2017-03-01",12.55
"656","2017-03-02",12.15
"657","2017-03-03",12.2
"658","2017-03-06",12.15
"659","2017-03-07",12.05
"660","2017-03-08",11.8
"661","2017-03-09",11.35
"662","2017-03-10",11.05
"663","2017-03-13",10.85
"664","2017-03-14",10.9
"665","2017-03-15",11.1
"666","2017-03-16",11.4
"667","2017-03-17",11.65
"668","2017-03-20",11.45
"669","2017-03-21",11.3
"670","2017-03-22",11.5
"671","2017-03-23",11.6
"672","2017-03-24",11.65
"673","2017-03-27",11.6
"674","2017-03-28",11.8
"675","2017-03-29",12
"676","2017-03-30",12.1
"677","2017-03-31",11.95
"678","2017-04-03",11.6
"679","2017-04-04",11.6
"680","2017-04-05",12.05
"681","2017-04-06",12.1
"682","2017-04-07",12.3
"683","2017-04-10",12.2
"684","2017-04-11",12.25
"685","2017-04-12",12.25
"686","2017-04-13",11.95
"687","2017-04-17",12.05
"688","2017-04-18",12.1
"689","2017-04-19",12.1
"690","2017-04-20",12.35
"691","2017-04-21",12.25
"692","2017-04-24",12.6
"693","2017-04-25",12.65
"694","2017-04-26",12.75
"695","2017-04-27",12.75
"696","2017-04-28",12.55
"697","2017-05-01",12.6
"698","2017-05-02",12.75
"699","2017-05-03",12.4
"700","2017-05-04",12.5
"701","2017-05-05",13.9
"702","2017-05-08",13.95
"703","2017-05-09",13.95
"704","2017-05-10",14
"705","2017-05-11",14
"706","2017-05-12",13.95
"707","2017-05-15",13.9
"708","2017-05-16",13.95
"709","2017-05-17",13.65
"710","2017-05-18",13.55
"711","2017-05-19",13.65
"712","2017-05-22",13.7
"713","2017-05-23",13.45
"714","2017-05-24",13.55
"715","2017-05-25",13.55
"716","2017-05-26",13.45
"717","2017-05-30",13.5
"718","2017-05-31",13.65
"719","2017-06-01",13.85
"720","2017-06-02",13.75
"721","2017-06-05",13.6
"722","2017-06-06",13.5
"723","2017-06-07",13.55
"724","2017-06-08",13.9
"725","2017-06-09",14.2
"726","2017-06-12",14.1
"727","2017-06-13",14.35
"728","2017-06-14",14.4
"729","2017-06-15",14.15
"730","2017-06-16",14.1
"731","2017-06-19",14.35
"732","2017-06-20",14.1
"733","2017-06-21",13.95
"734","2017-06-22",14.15
"735","2017-06-23",14.05
"736","2017-06-26",14.25
"737","2017-06-27",14.35
"738","2017-06-28",14.2
"739","2017-06-29",14.3
"740","2017-06-30",13.85
"741","2017-07-03",13.9
"742","2017-07-05",13.75
"743","2017-07-06",13.55
"744","2017-07-07",13.7
"745","2017-07-10",13.4
"746","2017-07-11",13.3
"747","2017-07-12",13.45
"748","2017-07-13",13.65
"749","2017-07-14",13.5
"750","2017-07-17",13.4
"751","2017-07-18",13.25
"752","2017-07-19",13.2
"753","2017-07-20",13
"754","2017-07-21",13
"755","2017-07-24",13.1
"756","2017-07-25",13.5
"757","2017-07-26",13.3
"758","2017-07-27",13.25
"759","2017-07-28",13.05
"760","2017-07-31",13
"761","2017-08-01",13.4
"762","2017-08-02",13.25
"763","2017-08-03",12.95
"764","2017-08-04",12.1
"765","2017-08-07",12
"766","2017-08-08",12.05
"767","2017-08-09",12.05
"768","2017-08-10",12.05
"769","2017-08-11",12.2
"770","2017-08-14",12.2
"771","2017-08-15",11.95
"772","2017-08-16",11.9
"773","2017-08-17",11.85
"774","2017-08-18",11.55
"775","2017-08-21",11.45
"776","2017-08-22",11.45
"777","2017-08-23",11.4
"778","2017-08-24",11.5
"779","2017-08-25",11.6
"780","2017-08-28",11.55
"781","2017-08-29",11.45
"782","2017-08-30",11.35
"783","2017-08-31",11.35
"784","2017-09-01",11.5
"785","2017-09-05",11.35
"786","2017-09-06",11.35
"787","2017-09-07",11.15
"788","2017-09-08",11.2
"789","2017-09-11",11.3
"790","2017-09-12",11.35
"791","2017-09-13",11.55
"792","2017-09-14",11.45
"793","2017-09-15",11.85
"794","2017-09-18",11.9
"795","2017-09-19",11.75
"796","2017-09-20",11.8
"797","2017-09-21",11.7
"798","2017-09-22",11.8
"799","2017-09-25",11.85
"800","2017-09-26",11.9
"801","2017-09-27",12
"802","2017-09-28",12.1
"803","2017-09-29",12.15
"804","2017-10-02",12.3
"805","2017-10-03",12.2
"806","2017-10-04",12.2
"807","2017-10-05",12.35
"808","2017-10-06",12.4
"809","2017-10-09",12.25
"810","2017-10-10",12.3
"811","2017-10-11",12
"812","2017-10-12",11.8
"813","2017-10-13",11.6
"814","2017-10-16",11.45
"815","2017-10-17",11.5
"816","2017-10-18",11.65
"817","2017-10-19",11.7
"818","2017-10-20",11.8
"819","2017-10-23",11.7
"820","2017-10-24",11.7
"821","2017-10-25",11.4
"822","2017-10-26",11.6
"823","2017-10-27",11.7
"824","2017-10-30",11.6
"825","2017-10-31",11.5
"826","2017-11-01",11.35
"827","2017-11-02",11.25
"828","2017-11-03",9.8
"829","2017-11-06",9.725
"830","2017-11-07",9.65
"831","2017-11-08",9.8
"832","2017-11-09",10
"833","2017-11-10",10.1
"834","2017-11-13",10.1
"835","2017-11-14",10.25
"836","2017-11-15",10.2
"837","2017-11-16",10.25
"838","2017-11-17",10.225
"839","2017-11-20",10.2
"840","2017-11-21",10.1
"841","2017-11-22",10.15
"842","2017-11-24",10.1
"843","2017-11-27",9.95
"844","2017-11-28",10.2
"845","2017-11-29",10.55
"846","2017-11-30",10.55
"847","2017-12-01",10.35
"848","2017-12-04",10.7
"849","2017-12-05",10.7
"850","2017-12-06",10.45
"851","2017-12-07",10.45
"852","2017-12-08",10.6
"853","2017-12-11",10.4
"854","2017-12-12",10.15
"855","2017-12-13",10.3
"856","2017-12-14",10.15
"857","2017-12-15",10.2
"858","2017-12-18",10.2
"859","2017-12-19",10.3
"860","2017-12-20",10.1
"861","2017-12-21",10.15
"862","2017-12-22",10.025
"863","2017-12-26",9.95
"864","2017-12-27",10
"865","2017-12-28",10.15
"866","2017-12-29",9.9
"867","2018-01-02",10.2
"868","2018-01-03",10.8
"869","2018-01-04",10.8
"870","2018-01-05",10.85
"871","2018-01-08",10.65
"872","2018-01-09",10.15
"873","2018-01-10",10.5
"874","2018-01-11",10.4
"875","2018-01-12",10.3
"876","2018-01-16",10.1
"877","2018-01-17",10.45
"878","2018-01-18",10.25
"879","2018-01-19",10.35
"880","2018-01-22",10.2
"881","2018-01-23",10.35
"882","2018-01-24",10.35
"883","2018-01-25",10.35
"884","2018-01-26",10.25
"885","2018-01-29",10.25
"886","2018-01-30",10.1
"887","2018-01-31",10.05
"888","2018-02-01",10.05
"889","2018-02-02",9.9
"890","2018-02-05",9.475
"891","2018-02-06",9.45
"892","2018-02-07",9.4
"893","2018-02-08",9.3
"894","2018-02-09",9.25
"895","2018-02-12",9.4
"896","2018-02-13",9.4
"897","2018-02-14",9.5
"898","2018-02-15",9.55
"899","2018-02-16",9.45
"900","2018-02-20",9.3
"901","2018-02-21",9.5
"902","2018-02-22",9.45
"903","2018-02-23",9.55
"904","2018-02-26",9.7
"905","2018-02-27",9.85
"906","2018-02-28",9.75
"907","2018-03-01",9.8
"908","2018-03-02",9.5
"909","2018-03-05",9.6
"910","2018-03-06",9.5
"911","2018-03-07",9.65
"912","2018-03-08",9.6
"913","2018-03-09",10.35
"914","2018-03-12",10.55
"915","2018-03-13",10.7
"916","2018-03-14",10.3
"917","2018-03-15",10.15
"918","2018-03-16",10.05
"919","2018-03-19",9.8
"920","2018-03-20",9.75
"921","2018-03-21",9.75
"922","2018-03-22",9.65
"923","2018-03-23",9.35
"924","2018-03-26",9.5
"925","2018-03-27",9.45
"926","2018-03-28",9.5
"927","2018-03-29",9.5
"928","2018-04-02",9.35
"929","2018-04-03",9.55
"930","2018-04-04",9.8
"931","2018-04-05",9.8
"932","2018-04-06",9.6
"933","2018-04-09",9.5
"934","2018-04-10",9.7
"935","2018-04-11",9.6
"936","2018-04-12",9.55
"937","2018-04-13",9.45
"938","2018-04-16",9.8
"939","2018-04-17",9.8
"940","2018-04-18",9.85
"941","2018-04-19",9.7
"942","2018-04-20",9.8
"943","2018-04-23",9.7
"944","2018-04-24",9.75
"945","2018-04-25",9.7
"946","2018-04-26",9.75
"947","2018-04-27",10.2
"948","2018-04-30",10
"949","2018-05-01",9.925
"950","2018-05-02",9.8
"951","2018-05-03",9.85
"952","2018-05-04",10.45
"953","2018-05-07",10.55
"954","2018-05-08",10.4
"955","2018-05-09",10.2
"956","2018-05-10",10.15
"957","2018-05-11",10.15
"958","2018-05-14",10.1
"959","2018-05-15",10.3
"960","2018-05-16",10.5
"961","2018-05-17",10.8
"962","2018-05-18",10.85
"963","2018-05-21",10.85
"964","2018-05-22",10.6
"965","2018-05-23",10.8
"966","2018-05-24",10.9
"967","2018-05-25",10.8
"968","2018-05-29",10.7
"969","2018-05-30",10.8
"970","2018-05-31",10.6
"971","2018-06-01",10.65
"972","2018-06-04",10.6
"973","2018-06-05",11.25
"974","2018-06-06",11.35
"975","2018-06-07",11
"976","2018-06-08",10.9
"977","2018-06-11",10.7
"978","2018-06-12",10.8
"979","2018-06-13",10.75
"980","2018-06-14",10.8
"981","2018-06-15",10.85
"982","2018-06-18",10.95
"983","2018-06-19",11
"984","2018-06-20",11.05
"985","2018-06-21",11.15
"986","2018-06-22",11.55
"987","2018-06-25",11.55
"988","2018-06-26",11.7
"989","2018-06-27",11.3
"990","2018-06-28",11.05
"991","2018-06-29",11.4
"992","2018-07-02",11.5
