"","date","SNBR"
"206","2007-10-25",11.45
"207","2007-10-26",11.57
"208","2007-10-29",11.11
"209","2007-10-30",10.87
"210","2007-10-31",11.43
"211","2007-11-01",11.07
"212","2007-11-02",11.24
"213","2007-11-05",10.97
"214","2007-11-06",10.94
"215","2007-11-07",10.6
"216","2007-11-08",10.49
"217","2007-11-09",10.36
"218","2007-11-12",10.87
"219","2007-11-13",11.4
"220","2007-11-14",11.51
"221","2007-11-15",11.05
"222","2007-11-16",10.99
"223","2007-11-19",10.76
"224","2007-11-20",10.98
"225","2007-11-21",10.91
"226","2007-11-23",11.12
"227","2007-11-26",10.74
"228","2007-11-27",10.63
"229","2007-11-28",10.85
"230","2007-11-29",10.62
"231","2007-11-30",10.64
"232","2007-12-03",10.43
"233","2007-12-04",10.15
"234","2007-12-05",10.06
"235","2007-12-06",10.34
"236","2007-12-07",10.45
"237","2007-12-10",10.39
"238","2007-12-11",9.98
"239","2007-12-12",10.08
"240","2007-12-13",6.63
"241","2007-12-14",6.21
"242","2007-12-17",6.61
"243","2007-12-18",7
"244","2007-12-19",7.08
"245","2007-12-20",7.36
"246","2007-12-21",7.38
"247","2007-12-24",7.39
"248","2007-12-26",7.54
"249","2007-12-27",7.28
"250","2007-12-28",7.15
"251","2007-12-31",7.01
"252","2008-01-02",7.01
"253","2008-01-03",7.01
"254","2008-01-04",6.93
"255","2008-01-07",6.78
"256","2008-01-08",6.48
"257","2008-01-09",6.57
"258","2008-01-10",6.64
"259","2008-01-11",6.48
"260","2008-01-14",6.5
"261","2008-01-15",6.45
"262","2008-01-16",6.53
"263","2008-01-17",6.5
"264","2008-01-18",6.64
"265","2008-01-22",6.83
"266","2008-01-23",7.31
"267","2008-01-24",7.42
"268","2008-01-25",6.96
"269","2008-01-28",7.51
"270","2008-01-29",7.85
"271","2008-01-30",7.59
"272","2008-01-31",7.86
"273","2008-02-01",8.19
"274","2008-02-04",7.66
"275","2008-02-05",7.34
"276","2008-02-06",7.15
"277","2008-02-07",4.94
"278","2008-02-08",4.79
"279","2008-02-11",4.76
"280","2008-02-12",5.01
"281","2008-02-13",5.07
"282","2008-02-14",4.89
"283","2008-02-15",4.76
"284","2008-02-19",4.7
"285","2008-02-20",4.9
"286","2008-02-21",4.66
"287","2008-02-22",4.45
"288","2008-02-25",4.74
"289","2008-02-26",5.08
"290","2008-02-27",4.96
"291","2008-02-28",4.6
"292","2008-02-29",4.28
"293","2008-03-03",4.65
"294","2008-03-04",4.47
"295","2008-03-05",4.4
"296","2008-03-06",3.92
"297","2008-03-07",3.76
"298","2008-03-10",3.39
"299","2008-03-11",4
"300","2008-03-12",3.73
"301","2008-03-13",3.98
"302","2008-03-14",3.79
"303","2008-03-17",3.5
"304","2008-03-18",3.75
"305","2008-03-19",3.45
"306","2008-03-20",3.52
"307","2008-03-24",3.93
"308","2008-03-25",4.06
"309","2008-03-26",3.95
"310","2008-03-27",3.88
"311","2008-03-28",3.59
"312","2008-03-31",3.6
"313","2008-04-01",3.81
"314","2008-04-02",3.72
"315","2008-04-03",3.77
"316","2008-04-04",3.69
"317","2008-04-07",3.68
"318","2008-04-08",3.61
"319","2008-04-09",3.6
"320","2008-04-10",3.66
"321","2008-04-11",3.57
"322","2008-04-14",3.41
"323","2008-04-15",3.27
"324","2008-04-16",3.29
"325","2008-04-17",3.35
"326","2008-04-18",3.48
"327","2008-04-21",3.33
"328","2008-04-22",3.13
"329","2008-04-23",3.24
"330","2008-04-24",2.62
"331","2008-04-25",2.79
"332","2008-04-28",2.91
"333","2008-04-29",2.96
"334","2008-04-30",3.02
"335","2008-05-01",3.09
"336","2008-05-02",3.18
"337","2008-05-05",3.07
"338","2008-05-06",3
"339","2008-05-07",2.84
"340","2008-05-08",2.84
"341","2008-05-09",2.9
"342","2008-05-12",2.85
"343","2008-05-13",2.96
"344","2008-05-14",2.97
"345","2008-05-15",2.95
"346","2008-05-16",2.91
"347","2008-05-19",2.84
"348","2008-05-20",2.8
"349","2008-05-21",2.78
"350","2008-05-22",2.72
"351","2008-05-23",2.64
"352","2008-05-27",2.57
"353","2008-05-28",2.67
"354","2008-05-29",2.8
"355","2008-05-30",2.95
"356","2008-06-02",2.81
"357","2008-06-03",2.99
"358","2008-06-04",2.98
"359","2008-06-05",3.06
"360","2008-06-06",2.87
"361","2008-06-09",2.64
"362","2008-06-10",2.49
"363","2008-06-11",2.35
"364","2008-06-12",2.26
"365","2008-06-13",2.36
"366","2008-06-16",2.47
"367","2008-06-17",2.31
"368","2008-06-18",2.29
"369","2008-06-19",2.43
"370","2008-06-20",2.32
"371","2008-06-23",2.35
"372","2008-06-24",2.25
"373","2008-06-25",2.2
"374","2008-06-26",1.93
"375","2008-06-27",1.59
"376","2008-06-30",1.64
"377","2008-07-01",1.6
"378","2008-07-02",1.63
"379","2008-07-03",1.6
"380","2008-07-07",1.55
"381","2008-07-08",1.53
"382","2008-07-09",1.38
"383","2008-07-10",1.22
"384","2008-07-11",1.3
"385","2008-07-14",1.35
"386","2008-07-15",1.36
"387","2008-07-16",1.35
"388","2008-07-17",1.38
"389","2008-07-18",1.34
"390","2008-07-21",1.41
"391","2008-07-22",1.52
"392","2008-07-23",1.58
"393","2008-07-24",1.64
"394","2008-07-25",1.68
"395","2008-07-28",1.81
"396","2008-07-29",1.99
"397","2008-07-30",2
"398","2008-07-31",1.98
"399","2008-08-01",2.01
"400","2008-08-04",2.02
"401","2008-08-05",2.03
"402","2008-08-06",1.93
"403","2008-08-07",1.97
"404","2008-08-08",1.96
"405","2008-08-11",1.98
"406","2008-08-12",2
"407","2008-08-13",2.13
"408","2008-08-14",2.2
"409","2008-08-15",2.3
"410","2008-08-18",2.38
"411","2008-08-19",2.1
"412","2008-08-20",2.22
"413","2008-08-21",2.2
"414","2008-08-22",2.26
"415","2008-08-25",2.18
"416","2008-08-26",2.26
"417","2008-08-27",2.33
"418","2008-08-28",2.4
"419","2008-08-29",2.4
"420","2008-09-02",2.51
"421","2008-09-03",2.52
"422","2008-09-04",2.7
"423","2008-09-05",2.78
"424","2008-09-08",2.8
"425","2008-09-09",2.51
"426","2008-09-10",2.46
"427","2008-09-11",2.54
"428","2008-09-12",2.37
"429","2008-09-15",2.14
"430","2008-09-16",2.13
"431","2008-09-17",1.86
"432","2008-09-18",1.91
"433","2008-09-19",1.92
"434","2008-09-22",2.02
"435","2008-09-23",1.94
"436","2008-09-24",1.97
"437","2008-09-25",1.98
"438","2008-09-26",1.99
"439","2008-09-29",1.96
"440","2008-09-30",1.65
"441","2008-10-01",1.75
"442","2008-10-02",1.54
"443","2008-10-03",1.49
"444","2008-10-06",1.4
"445","2008-10-07",1.31
"446","2008-10-08",1.02
"447","2008-10-09",0.82
"448","2008-10-10",0.98
"449","2008-10-13",1.1
"450","2008-10-14",1.02
"451","2008-10-15",0.89
"452","2008-10-16",0.8
"453","2008-10-17",0.9
"454","2008-10-20",0.98
"455","2008-10-21",0.83
"456","2008-10-22",0.8
"457","2008-10-23",0.6
"458","2008-10-24",0.55
"459","2008-10-27",0.5
"460","2008-10-28",0.48
"461","2008-10-29",0.5
"462","2008-10-30",0.6
"463","2008-10-31",0.48
"464","2008-11-03",0.56
"465","2008-11-04",0.65
"466","2008-11-05",0.62
"467","2008-11-06",0.61
"468","2008-11-07",0.63
"469","2008-11-10",0.61
"470","2008-11-11",0.53
"471","2008-11-12",0.47
"472","2008-11-13",0.45
"473","2008-11-14",0.51
"474","2008-11-17",0.45
"475","2008-11-18",0.42
"476","2008-11-19",0.45
"477","2008-11-20",0.35
"478","2008-11-21",0.24
"479","2008-11-24",0.21
"480","2008-11-25",0.27
"481","2008-11-26",0.32
"482","2008-11-28",0.36
"483","2008-12-01",0.43
"484","2008-12-02",0.35
"485","2008-12-03",0.35
"486","2008-12-04",0.33
"487","2008-12-05",0.29
"488","2008-12-08",0.29
"489","2008-12-09",0.29
"490","2008-12-10",0.28
"491","2008-12-11",0.25
"492","2008-12-12",0.25
"493","2008-12-15",0.24
"494","2008-12-16",0.26
"495","2008-12-17",0.25
"496","2008-12-18",0.24
"497","2008-12-19",0.19
"498","2008-12-22",0.21
"499","2008-12-23",0.2
"500","2008-12-24",0.2
"501","2008-12-26",0.23
"502","2008-12-29",0.25
"503","2008-12-30",0.25
"504","2008-12-31",0.25
"505","2009-01-02",0.26
"506","2009-01-05",0.26
"507","2009-01-06",0.34
"508","2009-01-07",0.33
"509","2009-01-08",0.36
"510","2009-01-09",0.43
"511","2009-01-12",0.38
"512","2009-01-13",0.33
"513","2009-01-14",0.33
"514","2009-01-15",0.28
"515","2009-01-16",0.33
"516","2009-01-20",0.28
"517","2009-01-21",0.31
"518","2009-01-22",0.3
"519","2009-01-23",0.29
"520","2009-01-26",0.28
"521","2009-01-27",0.31
"522","2009-01-28",0.35
"523","2009-01-29",0.32
"524","2009-01-30",0.31
"525","2009-02-02",0.33
"526","2009-02-03",0.31
"527","2009-02-04",0.31
"528","2009-02-05",0.31
"529","2009-02-06",0.27
"530","2009-02-09",0.28
"531","2009-02-10",0.28
"532","2009-02-11",0.29
"533","2009-02-12",0.3
"534","2009-02-13",0.28
"535","2009-02-17",0.29
"536","2009-02-18",0.29
"537","2009-02-19",0.3
"538","2009-02-20",0.27
"539","2009-02-23",0.29
"540","2009-02-24",0.29
"541","2009-02-25",0.29
"542","2009-02-26",0.3
"543","2009-02-27",0.28
"544","2009-03-02",0.29
"545","2009-03-03",0.23
"546","2009-03-04",0.22
"547","2009-03-05",0.21
"548","2009-03-06",0.2
"549","2009-03-09",0.25
"550","2009-03-10",0.21
"551","2009-03-11",0.23
"552","2009-03-12",0.27
"553","2009-03-13",0.25
"554","2009-03-16",0.27
"555","2009-03-17",0.28
"556","2009-03-18",0.31
"557","2009-03-19",0.3
"558","2009-03-20",0.42
"559","2009-03-23",0.42
"560","2009-03-24",0.43
"561","2009-03-25",0.41
"562","2009-03-26",0.46
"563","2009-03-27",0.6
"564","2009-03-30",0.56
"565","2009-03-31",0.72
"566","2009-04-01",0.85
"567","2009-04-02",0.98
"568","2009-04-03",0.77
"569","2009-04-06",0.62
"570","2009-04-07",0.55
"571","2009-04-08",0.65
"572","2009-04-09",0.77
"573","2009-04-13",0.81
"574","2009-04-14",0.7
"575","2009-04-15",0.75
"576","2009-04-16",0.83
"577","2009-04-17",0.75
"578","2009-04-20",0.75
"579","2009-04-21",0.72
"580","2009-04-22",0.77
"581","2009-04-23",0.72
"582","2009-04-24",0.78
"583","2009-04-27",0.86
"584","2009-04-28",1.02
"585","2009-04-29",1.25
"586","2009-04-30",1.01
"587","2009-05-01",1.12
"588","2009-05-04",1.15
"589","2009-05-05",1.14
"590","2009-05-06",1
"591","2009-05-07",1.08
"592","2009-05-08",1.08
"593","2009-05-11",1.09
"594","2009-05-12",1.13
"595","2009-05-13",1.13
"596","2009-05-14",1
"597","2009-05-15",1.02
"598","2009-05-18",1
"599","2009-05-19",0.92
"600","2009-05-20",0.81
"601","2009-05-21",0.8
"602","2009-05-22",0.8
"603","2009-05-26",1
"604","2009-05-27",1.01
"605","2009-05-28",0.95
"606","2009-05-29",0.96
"607","2009-06-01",0.94
"608","2009-06-02",0.91
"609","2009-06-03",0.93
"610","2009-06-04",0.89
"611","2009-06-05",0.95
"612","2009-06-08",0.91
"613","2009-06-09",0.94
"614","2009-06-10",0.95
"615","2009-06-11",0.96
"616","2009-06-12",0.91
"617","2009-06-15",0.91
"618","2009-06-16",0.88
"619","2009-06-17",0.87
"620","2009-06-18",0.79
"621","2009-06-19",0.82
"622","2009-06-22",0.74
"623","2009-06-23",0.76
"624","2009-06-24",0.8
"625","2009-06-25",0.83
"626","2009-06-26",0.89
"627","2009-06-29",0.86
"628","2009-06-30",0.84
"629","2009-07-01",0.83
"630","2009-07-02",0.88
"631","2009-07-06",0.81
"632","2009-07-07",0.83
"633","2009-07-08",0.8
"634","2009-07-09",0.79
"635","2009-07-10",0.88
"636","2009-07-13",0.8
"637","2009-07-14",0.89
"638","2009-07-15",0.83
"639","2009-07-16",0.9
"640","2009-07-17",0.95
"641","2009-07-20",0.9
"642","2009-07-21",0.9
"643","2009-07-22",0.94
"644","2009-07-23",1.03
"645","2009-07-24",1.25
"646","2009-07-27",1.82
"647","2009-07-28",1.75
"648","2009-07-29",2.1
"649","2009-07-30",2.08
"650","2009-07-31",2.46
"651","2009-08-03",2.48
"652","2009-08-04",2.3
"653","2009-08-05",2.56
"654","2009-08-06",2.8
"655","2009-08-07",2.74
"656","2009-08-10",2.73
"657","2009-08-11",2.88
"658","2009-08-12",2.92
"659","2009-08-13",2.85
"660","2009-08-14",3.11
"661","2009-08-17",3
"662","2009-08-18",3
"663","2009-08-19",3.05
"664","2009-08-20",2.97
"665","2009-08-21",2.77
"666","2009-08-24",2.55
"667","2009-08-25",2.57
"668","2009-08-26",2.77
"669","2009-08-27",2.83
"670","2009-08-28",3.23
"671","2009-08-31",3.16
"672","2009-09-01",2.8
"673","2009-09-02",2.77
"674","2009-09-03",2.87
"675","2009-09-04",3.05
"676","2009-09-08",3.29
"677","2009-09-09",3.51
"678","2009-09-10",3.8
"679","2009-09-11",4.26
"680","2009-09-14",4.7
"681","2009-09-15",4.73
"682","2009-09-16",4.71
"683","2009-09-17",4.58
"684","2009-09-18",4.99
"685","2009-09-21",4.87
"686","2009-09-22",5
"687","2009-09-23",4.9
"688","2009-09-24",4.67
"689","2009-09-25",4.65
"690","2009-09-28",4.88
"691","2009-09-29",4.89
"692","2009-09-30",4.75
"693","2009-10-01",4.51
"694","2009-10-02",4.73
"695","2009-10-05",5.42
"696","2009-10-06",5.99
"697","2009-10-07",6.15
"698","2009-10-08",6.1
"699","2009-10-09",6.32
"700","2009-10-12",6.28
"701","2009-10-13",6.33
"702","2009-10-14",6.63
"703","2009-10-15",6.49
"704","2009-10-16",6.43
"705","2009-10-19",6.32
"706","2009-10-20",5.75
"707","2009-10-21",5.77
"708","2009-10-22",5.78
"709","2009-10-23",6.76
"710","2009-10-26",6.79
"711","2009-10-27",6.17
"712","2009-10-28",5.88
"713","2009-10-29",5.84
"714","2009-10-30",5.47
"715","2009-11-02",5.57
"716","2009-11-03",5.79
"717","2009-11-04",5.52
"718","2009-11-05",5.79
"719","2009-11-06",5.58
"720","2009-11-09",5.34
"721","2009-11-10",5.28
"722","2009-11-11",5.35
"723","2009-11-12",5.21
"724","2009-11-13",5.14
"725","2009-11-16",4.84
"726","2009-11-17",5.22
"727","2009-11-18",5.28
"728","2009-11-19",5.52
"729","2009-11-20",5.3
"730","2009-11-23",5.39
"731","2009-11-24",5.46
"732","2009-11-25",5.43
"733","2009-11-27",5.37
"734","2009-11-30",5.15
"735","2009-12-01",4.8
"736","2009-12-02",4.76
"737","2009-12-03",4.8
"738","2009-12-04",5.06
"739","2009-12-07",5.01
"740","2009-12-08",5.64
"741","2009-12-09",5.61
"742","2009-12-10",5.82
"743","2009-12-11",6.21
"744","2009-12-14",6.23
"745","2009-12-15",6.2
"746","2009-12-16",6.28
"747","2009-12-17",6.14
"748","2009-12-18",6.14
"749","2009-12-21",6.41
"750","2009-12-22",6.5
"751","2009-12-23",6.57
"752","2009-12-24",6.58
"753","2009-12-28",6.6
"754","2009-12-29",6.6
"755","2009-12-30",6.53
"756","2009-12-31",6.52
"757","2010-01-04",6.59
"758","2010-01-05",6.45
"759","2010-01-06",7.01
"760","2010-01-07",7.09
"761","2010-01-08",6.93
"762","2010-01-11",6.8
"763","2010-01-12",6.47
"764","2010-01-13",6.61
"765","2010-01-14",6.73
"766","2010-01-15",6.81
"767","2010-01-19",6.86
"768","2010-01-20",6.74
"769","2010-01-21",6.8
"770","2010-01-22",6.8
"771","2010-01-25",6.6
"772","2010-01-26",6.65
"773","2010-01-27",6.8
"774","2010-01-28",6.64
"775","2010-01-29",6.47
"776","2010-02-01",6.99
"777","2010-02-02",7.69
"778","2010-02-03",7.42
"779","2010-02-04",7.13
"780","2010-02-05",7.1
"781","2010-02-08",7.23
"782","2010-02-09",7.36
"783","2010-02-10",7.39
"784","2010-02-11",7.32
"785","2010-02-12",7.45
"786","2010-02-16",7.73
"787","2010-02-17",7.72
"788","2010-02-18",7.54
"789","2010-02-19",7.49
"790","2010-02-22",7.8
"791","2010-02-23",7.68
"792","2010-02-24",7.67
"793","2010-02-25",7.74
"794","2010-02-26",7.7
"795","2010-03-01",7.95
"796","2010-03-02",8.18
"797","2010-03-03",8.29
"798","2010-03-04",8.18
"799","2010-03-05",8.5
"800","2010-03-08",8.65
"801","2010-03-09",8.5
"802","2010-03-10",8.49
"803","2010-03-11",8.39
"804","2010-03-12",8.21
"805","2010-03-15",7.68
"806","2010-03-16",7.83
"807","2010-03-17",7.91
"808","2010-03-18",7.75
"809","2010-03-19",6.86
"810","2010-03-22",7.16
"811","2010-03-23",7.19
"812","2010-03-24",7.17
"813","2010-03-25",6.86
"814","2010-03-26",7.14
"815","2010-03-29",7.9
"816","2010-03-30",8.03
"817","2010-03-31",7.97
"818","2010-04-01",7.96
"819","2010-04-05",8.09
"820","2010-04-06",8.11
"821","2010-04-07",8.24
"822","2010-04-08",8.38
"823","2010-04-09",8.64
"824","2010-04-12",8.87
"825","2010-04-13",8.49
"826","2010-04-14",8.78
"827","2010-04-15",9
"828","2010-04-16",8.7
"829","2010-04-19",8.54
"830","2010-04-20",8.65
"831","2010-04-21",9.32
"832","2010-04-22",11.18
"833","2010-04-23",11.38
"834","2010-04-26",10.82
"835","2010-04-27",10.44
"836","2010-04-28",10.71
"837","2010-04-29",11.6
"838","2010-04-30",11.32
"839","2010-05-03",11.78
"840","2010-05-04",11.12
"841","2010-05-05",10.54
"842","2010-05-06",10.22
"843","2010-05-07",9.5
"844","2010-05-10",9.7
"845","2010-05-11",9.84
"846","2010-05-12",10.59
"847","2010-05-13",10.88
"848","2010-05-14",10.23
"849","2010-05-17",10.49
"850","2010-05-18",10.17
"851","2010-05-19",9.95
"852","2010-05-20",9.17
"853","2010-05-21",9.6
"854","2010-05-24",9.67
"855","2010-05-25",9.93
"856","2010-05-26",10.14
"857","2010-05-27",10.93
"858","2010-05-28",11.22
"859","2010-06-01",10.71
"860","2010-06-02",10.59
"861","2010-06-03",10.49
"862","2010-06-04",9.75
"863","2010-06-07",9.1
"864","2010-06-08",8.93
"865","2010-06-09",8.68
"866","2010-06-10",9.16
"867","2010-06-11",9.37
"868","2010-06-14",9.72
"869","2010-06-15",10.23
"870","2010-06-16",10.08
"871","2010-06-17",10.07
"872","2010-06-18",10.24
"873","2010-06-21",10.35
"874","2010-06-22",10.29
"875","2010-06-23",10.05
"876","2010-06-24",9.32
"877","2010-06-25",9.49
"878","2010-06-28",9.68
"879","2010-06-29",8.89
"880","2010-06-30",8.75
"881","2010-07-01",8.28
"882","2010-07-02",8.3
"883","2010-07-06",7.55
"884","2010-07-07",8.04
"885","2010-07-08",8.1
"886","2010-07-09",8.42
"887","2010-07-12",8.27
"888","2010-07-13",8.82
"889","2010-07-14",8.57
"890","2010-07-15",8.31
"891","2010-07-16",7.85
"892","2010-07-19",7.75
"893","2010-07-20",7.99
"894","2010-07-21",7.8
"895","2010-07-22",7.87
"896","2010-07-23",8.19
"897","2010-07-26",8.4
"898","2010-07-27",8.12
"899","2010-07-28",7.82
"900","2010-07-29",7.92
"901","2010-07-30",7.8
"902","2010-08-02",8.15
"903","2010-08-03",7.74
"904","2010-08-04",7.75
"905","2010-08-05",7.66
"906","2010-08-06",7.48
"907","2010-08-09",7.56
"908","2010-08-10",6.81
"909","2010-08-11",6.36
"910","2010-08-12",6.5
"911","2010-08-13",6.16
"912","2010-08-16",6.03
"913","2010-08-17",6.33
"914","2010-08-18",6.35
"915","2010-08-19",6.21
"916","2010-08-20",6.18
"917","2010-08-23",5.99
"918","2010-08-24",5.2
"919","2010-08-25",5.12
"920","2010-08-26",4.95
"921","2010-08-27",5.26
"922","2010-08-30",5.03
"923","2010-08-31",5.37
"924","2010-09-01",5.83
"925","2010-09-02",5.92
"926","2010-09-03",6.32
"927","2010-09-07",5.88
"928","2010-09-08",6.1
"929","2010-09-09",5.83
"930","2010-09-10",5.9
"931","2010-09-13",6.27
"932","2010-09-14",6.15
"933","2010-09-15",5.9
"934","2010-09-16",5.85
"935","2010-09-17",5.94
"936","2010-09-20",6.45
"937","2010-09-21",6.37
"938","2010-09-22",6.1
"939","2010-09-23",6.31
"940","2010-09-24",6.54
"941","2010-09-27",6.93
"942","2010-09-28",7.03
"943","2010-09-29",7.09
"944","2010-09-30",6.78
"945","2010-10-01",6.95
"946","2010-10-04",6.64
"947","2010-10-05",6.83
"948","2010-10-06",6.81
"949","2010-10-07",6.85
"950","2010-10-08",7.04
"951","2010-10-11",6.88
"952","2010-10-12",6.81
"953","2010-10-13",7.08
"954","2010-10-14",6.85
"955","2010-10-15",7.03
"956","2010-10-18",7.22
"957","2010-10-19",6.75
"958","2010-10-20",6.68
"959","2010-10-21",7.87
"960","2010-10-22",8.24
"961","2010-10-25",8.49
"962","2010-10-26",8.84
"963","2010-10-27",8.52
"964","2010-10-28",8.37
"965","2010-10-29",8.31
"966","2010-11-01",8.16
"967","2010-11-02",8.48
"968","2010-11-03",8.5
"969","2010-11-04",8.91
"970","2010-11-05",8.79
"971","2010-11-08",8.86
"972","2010-11-09",8.49
"973","2010-11-10",8.7
"974","2010-11-11",8.47
"975","2010-11-12",8.19
"976","2010-11-15",8.2
"977","2010-11-16",7.83
"978","2010-11-17",7.95
"979","2010-11-18",8.37
"980","2010-11-19",8.47
"981","2010-11-22",8.47
"982","2010-11-23",8.45
"983","2010-11-24",9.13
"984","2010-11-26",9.05
"985","2010-11-29",8.9
"986","2010-11-30",8.79
"987","2010-12-01",8.96
"988","2010-12-02",9.09
"989","2010-12-03",8.97
"990","2010-12-06",9.11
"991","2010-12-07",9.09
"992","2010-12-08",8.98
"993","2010-12-09",8.93
"994","2010-12-10",9.18
"995","2010-12-13",8.97
