"","date","VSTM"
"1002","2016-01-21",1.46
"1003","2016-01-22",1.48
"1004","2016-01-25",1.39
"1005","2016-01-26",1.39
"1006","2016-01-27",1.33
"1007","2016-01-28",1.25
"1008","2016-01-29",1.2
"1009","2016-02-01",1.23
"1010","2016-02-02",1.18
"1011","2016-02-03",1.11
"1012","2016-02-04",1.19
"1013","2016-02-05",1.13
"1014","2016-02-08",1.1
"1015","2016-02-09",1.15
"1016","2016-02-10",1.12
"1017","2016-02-11",1.13
"1018","2016-02-12",1.11
"1019","2016-02-16",1.18
"1020","2016-02-17",1.18
"1021","2016-02-18",1.29
"1022","2016-02-19",1.18
"1023","2016-02-22",1.19
"1024","2016-02-23",1.12
"1025","2016-02-24",1.14
"1026","2016-02-25",1.12
"1027","2016-02-26",1.13
"1028","2016-02-29",1.12
"1029","2016-03-01",1.14
"1030","2016-03-02",1.26
"1031","2016-03-03",1.43
"1032","2016-03-04",1.37
"1033","2016-03-07",1.53
"1034","2016-03-08",1.41
"1035","2016-03-09",1.46
"1036","2016-03-10",1.42
"1037","2016-03-11",1.46
"1038","2016-03-14",1.47
"1039","2016-03-15",1.36
"1040","2016-03-16",1.38
"1041","2016-03-17",1.35
"1042","2016-03-18",1.43
"1043","2016-03-21",1.43
"1044","2016-03-22",1.47
"1045","2016-03-23",1.37
"1046","2016-03-24",1.41
"1047","2016-03-28",1.38
"1048","2016-03-29",1.44
"1049","2016-03-30",1.43
"1050","2016-03-31",1.58
"1051","2016-04-01",1.58
"1052","2016-04-04",1.53
"1053","2016-04-05",1.48
"1054","2016-04-06",1.54
"1055","2016-04-07",1.51
"1056","2016-04-08",1.47
"1057","2016-04-11",1.44
"1058","2016-04-12",1.38
"1059","2016-04-13",1.47
"1060","2016-04-14",1.51
"1061","2016-04-15",1.51
"1062","2016-04-18",1.5
"1063","2016-04-19",1.48
"1064","2016-04-20",1.47
"1065","2016-04-21",1.53
"1066","2016-04-22",1.58
"1067","2016-04-25",1.86
"1068","2016-04-26",1.7
"1069","2016-04-27",1.68
"1070","2016-04-28",1.68
"1071","2016-04-29",1.65
"1072","2016-05-02",1.56
"1073","2016-05-03",1.51
"1074","2016-05-04",1.46
"1075","2016-05-05",1.37
"1076","2016-05-06",1.42
"1077","2016-05-09",1.4
"1078","2016-05-10",1.45
"1079","2016-05-11",1.42
"1080","2016-05-12",1.39
"1081","2016-05-13",1.38
"1082","2016-05-16",1.43
"1083","2016-05-17",1.39
"1084","2016-05-18",1.41
"1085","2016-05-19",1.37
"1086","2016-05-20",1.43
"1087","2016-05-23",1.43
"1088","2016-05-24",1.57
"1089","2016-05-25",1.56
"1090","2016-05-26",1.42
"1091","2016-05-27",1.49
"1092","2016-05-31",1.49
"1093","2016-06-01",1.53
"1094","2016-06-02",1.58
"1095","2016-06-03",1.54
"1096","2016-06-06",1.62
"1097","2016-06-07",1.61
"1098","2016-06-08",1.6
"1099","2016-06-09",1.51
"1100","2016-06-10",1.44
"1101","2016-06-13",1.38
"1102","2016-06-14",1.37
"1103","2016-06-15",1.39
"1104","2016-06-16",1.37
"1105","2016-06-17",1.38
"1106","2016-06-20",1.39
"1107","2016-06-21",1.33
"1108","2016-06-22",1.3
"1109","2016-06-23",1.34
"1110","2016-06-24",1.31
"1111","2016-06-27",1.23
"1112","2016-06-28",1.26
"1113","2016-06-29",1.27
"1114","2016-06-30",1.3
"1115","2016-07-01",1.36
"1116","2016-07-05",1.34
"1117","2016-07-06",1.34
"1118","2016-07-07",1.29
"1119","2016-07-08",1.31
"1120","2016-07-11",1.3
"1121","2016-07-12",1.33
"1122","2016-07-13",1.3
"1123","2016-07-14",1.31
"1124","2016-07-15",1.3
"1125","2016-07-18",1.33
"1126","2016-07-19",1.34
"1127","2016-07-20",1.34
"1128","2016-07-21",1.31
"1129","2016-07-22",1.3
"1130","2016-07-25",1.29
"1131","2016-07-26",1.27
"1132","2016-07-27",1.3
"1133","2016-07-28",1.48
"1134","2016-07-29",1.4
"1135","2016-08-01",1.37
"1136","2016-08-02",1.35
"1137","2016-08-03",1.37
"1138","2016-08-04",1.36
"1139","2016-08-05",1.36
"1140","2016-08-08",1.32
"1141","2016-08-09",1.35
"1142","2016-08-10",1.31
"1143","2016-08-11",1.32
"1144","2016-08-12",1.3
"1145","2016-08-15",1.31
"1146","2016-08-16",1.37
"1147","2016-08-17",1.35
"1148","2016-08-18",1.32
"1149","2016-08-19",1.33
"1150","2016-08-22",1.38
"1151","2016-08-23",1.42
"1152","2016-08-24",1.36
"1153","2016-08-25",1.39
"1154","2016-08-26",1.36
"1155","2016-08-29",1.37
"1156","2016-08-30",1.38
"1157","2016-08-31",1.35
"1158","2016-09-01",1.34
"1159","2016-09-02",1.33
"1160","2016-09-06",1.32
"1161","2016-09-07",1.34
"1162","2016-09-08",1.34
"1163","2016-09-09",1.32
"1164","2016-09-12",1.32
"1165","2016-09-13",1.31
"1166","2016-09-14",1.32
"1167","2016-09-15",1.35
"1168","2016-09-16",1.36
"1169","2016-09-19",1.38
"1170","2016-09-20",1.36
"1171","2016-09-21",1.34
"1172","2016-09-22",1.37
"1173","2016-09-23",1.4
"1174","2016-09-26",1.38
"1175","2016-09-27",1.37
"1176","2016-09-28",1.36
"1177","2016-09-29",1.32
"1178","2016-09-30",1.33
"1179","2016-10-03",1.32
"1180","2016-10-04",1.33
"1181","2016-10-05",1.39
"1182","2016-10-06",1.49
"1183","2016-10-07",1.47
"1184","2016-10-10",1.51
"1185","2016-10-11",1.47
"1186","2016-10-12",1.49
"1187","2016-10-13",1.43
"1188","2016-10-14",1.37
"1189","2016-10-17",1.38
"1190","2016-10-18",1.37
"1191","2016-10-19",1.38
"1192","2016-10-20",1.42
"1193","2016-10-21",1.4
"1194","2016-10-24",1.34
"1195","2016-10-25",1.29
"1196","2016-10-26",1.23
"1197","2016-10-27",1.22
"1198","2016-10-28",1.27
"1199","2016-10-31",1.25
"1200","2016-11-01",1.26
"1201","2016-11-02",1.21
"1202","2016-11-03",1.13
"1203","2016-11-04",1.13
"1204","2016-11-07",1.13
"1205","2016-11-08",1.13
"1206","2016-11-09",1.19
"1207","2016-11-10",1.25
"1208","2016-11-11",1.25
"1209","2016-11-14",1.27
"1210","2016-11-15",1.26
"1211","2016-11-16",1.25
"1212","2016-11-17",1.23
"1213","2016-11-18",1.24
"1214","2016-11-21",1.21
"1215","2016-11-22",1.22
"1216","2016-11-23",1.19
"1217","2016-11-25",1.23
"1218","2016-11-28",1.17
"1219","2016-11-29",1.17
"1220","2016-11-30",1.14
"1221","2016-12-01",1.11
"1222","2016-12-02",1.12
"1223","2016-12-05",1.07
"1224","2016-12-06",1.15
"1225","2016-12-07",1.18
"1226","2016-12-08",1.16
"1227","2016-12-09",1.2
"1228","2016-12-12",1.17
"1229","2016-12-13",1.16
"1230","2016-12-14",1.15
"1231","2016-12-15",1.16
"1232","2016-12-16",1.14
"1233","2016-12-19",1.19
"1234","2016-12-20",1.17
"1235","2016-12-21",1.15
"1236","2016-12-22",1.14
"1237","2016-12-23",1.17
"1238","2016-12-27",1.15
"1239","2016-12-28",1.12
"1240","2016-12-29",1.08
"1241","2016-12-30",1.12
"1242","2017-01-03",1.15
"1243","2017-01-04",1.17
"1244","2017-01-05",1.16
"1245","2017-01-06",1.16
"1246","2017-01-09",1.2
"1247","2017-01-10",1.21
"1248","2017-01-11",1.19
"1249","2017-01-12",1.2
"1250","2017-01-13",1.19
"1251","2017-01-17",1.17
"1252","2017-01-18",1.16
"1253","2017-01-19",1.15
"1254","2017-01-20",1.13
"1255","2017-01-23",1.15
"1256","2017-01-24",1.3
"1257","2017-01-25",1.25
"1258","2017-01-26",1.3
"1259","2017-01-27",1.31
"1260","2017-01-30",1.26
"1261","2017-01-31",1.27
"1262","2017-02-01",1.28
"1263","2017-02-02",1.26
"1264","2017-02-03",1.24
"1265","2017-02-06",1.25
"1266","2017-02-07",1.24
"1267","2017-02-08",1.2
"1268","2017-02-09",1.21
"1269","2017-02-10",1.21
"1270","2017-02-13",1.25
"1271","2017-02-14",1.24
"1272","2017-02-15",1.24
"1273","2017-02-16",1.23
"1274","2017-02-17",1.23
"1275","2017-02-21",1.25
"1276","2017-02-22",1.21
"1277","2017-02-23",1.2
"1278","2017-02-24",1.13
"1279","2017-02-27",1.18
"1280","2017-02-28",1.14
"1281","2017-03-01",1.15
"1282","2017-03-02",1.13
"1283","2017-03-03",1.16
"1284","2017-03-06",1.18
"1285","2017-03-07",1.19
"1286","2017-03-08",1.23
"1287","2017-03-09",1.25
"1288","2017-03-10",1.24
"1289","2017-03-13",1.54
"1290","2017-03-14",1.37
"1291","2017-03-15",1.44
"1292","2017-03-16",1.46
"1293","2017-03-17",1.5
"1294","2017-03-20",1.62
"1295","2017-03-21",1.54
"1296","2017-03-22",1.45
"1297","2017-03-23",1.51
"1298","2017-03-24",1.66
"1299","2017-03-27",1.93
"1300","2017-03-28",1.9
"1301","2017-03-29",2.05
"1302","2017-03-30",2.21
"1303","2017-03-31",2.07
"1304","2017-04-03",2.04
"1305","2017-04-04",1.98
"1306","2017-04-05",1.86
"1307","2017-04-06",1.89
"1308","2017-04-07",1.83
"1309","2017-04-10",1.79
"1310","2017-04-11",1.74
"1311","2017-04-12",1.62
"1312","2017-04-13",1.85
"1313","2017-04-17",2.1
"1314","2017-04-18",1.94
"1315","2017-04-19",1.93
"1316","2017-04-20",1.91
"1317","2017-04-21",1.88
"1318","2017-04-24",1.79
"1319","2017-04-25",1.79
"1320","2017-04-26",1.89
"1321","2017-04-27",1.87
"1322","2017-04-28",1.94
"1323","2017-05-01",2.16
"1324","2017-05-02",2.08
"1325","2017-05-03",2.13
"1326","2017-05-04",2.02
"1327","2017-05-05",2.06
"1328","2017-05-08",2.16
"1329","2017-05-09",2.06
"1330","2017-05-10",2.44
"1331","2017-05-11",2.38
"1332","2017-05-12",2.45
"1333","2017-05-15",2.41
"1334","2017-05-16",2.35
"1335","2017-05-17",2.24
"1336","2017-05-18",2.28
"1337","2017-05-19",2.35
"1338","2017-05-22",2.48
"1339","2017-05-23",2.4
"1340","2017-05-24",2.4
"1341","2017-05-25",2.37
"1342","2017-05-26",2.37
"1343","2017-05-30",2.34
"1344","2017-05-31",2.06
"1345","2017-06-01",2.18
"1346","2017-06-02",2.19
"1347","2017-06-05",2.15
"1348","2017-06-06",2.17
"1349","2017-06-07",2.12
"1350","2017-06-08",2.2
"1351","2017-06-09",2.13
"1352","2017-06-12",2.13
"1353","2017-06-13",2.09
"1354","2017-06-14",2.09
"1355","2017-06-15",2.01
"1356","2017-06-16",2.02
"1357","2017-06-19",2.11
"1358","2017-06-20",2.18
"1359","2017-06-21",2.3
"1360","2017-06-22",2.38
"1361","2017-06-23",2.32
"1362","2017-06-26",2.37
"1363","2017-06-27",2.28
"1364","2017-06-28",2.21
"1365","2017-06-29",2.08
"1366","2017-06-30",2.18
"1367","2017-07-03",2.19
"1368","2017-07-05",2.43
"1369","2017-07-06",3.45
"1370","2017-07-07",3.62
"1371","2017-07-10",3.45
"1372","2017-07-11",4.01
"1373","2017-07-12",4.09
"1374","2017-07-13",4.12
"1375","2017-07-14",3.72
"1376","2017-07-17",3.58
"1377","2017-07-18",3.46
"1378","2017-07-19",3.43
"1379","2017-07-20",3.51
"1380","2017-07-21",3.53
"1381","2017-07-24",3.67
"1382","2017-07-25",3.57
"1383","2017-07-26",3.58
"1384","2017-07-27",3.6
"1385","2017-07-28",3.61
"1386","2017-07-31",3.63
"1387","2017-08-01",3.68
"1388","2017-08-02",3.67
"1389","2017-08-03",3.65
"1390","2017-08-04",3.65
"1391","2017-08-07",3.83
"1392","2017-08-08",3.91
"1393","2017-08-09",3.56
"1394","2017-08-10",3.15
"1395","2017-08-11",3.01
"1396","2017-08-14",3.11
"1397","2017-08-15",3.16
"1398","2017-08-16",3.24
"1399","2017-08-17",3.15
"1400","2017-08-18",3.17
"1401","2017-08-21",3.22
"1402","2017-08-22",3.32
"1403","2017-08-23",3.55
"1404","2017-08-24",3.3
"1405","2017-08-25",3.29
"1406","2017-08-28",3.28
"1407","2017-08-29",3.43
"1408","2017-08-30",3.85
"1409","2017-08-31",3.9
"1410","2017-09-01",3.92
"1411","2017-09-05",3.84
"1412","2017-09-06",4.92
"1413","2017-09-07",4.94
"1414","2017-09-08",5.29
"1415","2017-09-11",5.41
"1416","2017-09-12",5.24
"1417","2017-09-13",5.25
"1418","2017-09-14",5.37
"1419","2017-09-15",5.41
"1420","2017-09-18",5.34
"1421","2017-09-19",5.32
"1422","2017-09-20",5.15
"1423","2017-09-21",4.85
"1424","2017-09-22",4.76
"1425","2017-09-25",4.82
"1426","2017-09-26",4.5
"1427","2017-09-27",4.67
"1428","2017-09-28",4.68
"1429","2017-09-29",4.7
"1430","2017-10-02",4.78
"1431","2017-10-03",4.85
"1432","2017-10-04",4.82
"1433","2017-10-05",4.78
"1434","2017-10-06",4.64
"1435","2017-10-09",4.63
"1436","2017-10-10",4.69
"1437","2017-10-11",4.62
"1438","2017-10-12",4.53
"1439","2017-10-13",4.35
"1440","2017-10-16",4.21
"1441","2017-10-17",4.15
"1442","2017-10-18",3.9
"1443","2017-10-19",3.95
"1444","2017-10-20",3.95
"1445","2017-10-23",3.88
"1446","2017-10-24",3.78
"1447","2017-10-25",3.8
"1448","2017-10-26",3.55
"1449","2017-10-27",3.76
"1450","2017-10-30",3.66
"1451","2017-10-31",3.82
"1452","2017-11-01",3.47
"1453","2017-11-02",3.5
"1454","2017-11-03",3.57
"1455","2017-11-06",3.55
"1456","2017-11-07",3.37
"1457","2017-11-08",3.32
"1458","2017-11-09",3.37
"1459","2017-11-10",3.47
"1460","2017-11-13",3.39
"1461","2017-11-14",3.27
"1462","2017-11-15",3.27
"1463","2017-11-16",3.46
"1464","2017-11-17",3.43
"1465","2017-11-20",3.62
"1466","2017-11-21",3.66
"1467","2017-11-22",3.68
"1468","2017-11-24",3.65
"1469","2017-11-27",3.61
"1470","2017-11-28",3.55
"1471","2017-11-29",3.66
"1472","2017-11-30",4.21
"1473","2017-12-01",4.14
"1474","2017-12-04",3.84
"1475","2017-12-05",3.9
"1476","2017-12-06",3.81
"1477","2017-12-07",3.97
"1478","2017-12-08",4.33
"1479","2017-12-11",3.6
"1480","2017-12-12",3.72
"1481","2017-12-13",3.8
"1482","2017-12-14",3.65
"1483","2017-12-15",3.14
"1484","2017-12-18",3.16
"1485","2017-12-19",3.16
"1486","2017-12-20",3.06
"1487","2017-12-21",3.05
"1488","2017-12-22",2.99
"1489","2017-12-26",3.14
"1490","2017-12-27",3.2
"1491","2017-12-28",3.16
"1492","2017-12-29",3.07
"1493","2018-01-02",3.21
"1494","2018-01-03",3.14
"1495","2018-01-04",3.05
"1496","2018-01-05",2.97
"1497","2018-01-08",2.92
"1498","2018-01-09",2.94
"1499","2018-01-10",2.96
"1500","2018-01-11",3.01
"1501","2018-01-12",3.05
"1502","2018-01-16",3
"1503","2018-01-17",3.01
"1504","2018-01-18",3.04
"1505","2018-01-19",3.12
"1506","2018-01-22",3.28
"1507","2018-01-23",3.49
"1508","2018-01-24",3.29
"1509","2018-01-25",3.23
"1510","2018-01-26",3.4
"1511","2018-01-29",3.81
"1512","2018-01-30",3.59
"1513","2018-01-31",3.55
"1514","2018-02-01",3.55
"1515","2018-02-02",3.48
"1516","2018-02-05",3.26
"1517","2018-02-06",3.36
"1518","2018-02-07",3.42
"1519","2018-02-08",3.31
"1520","2018-02-09",3.16
"1521","2018-02-12",3.19
"1522","2018-02-13",3.24
"1523","2018-02-14",3.3
"1524","2018-02-15",3.23
"1525","2018-02-16",3.31
"1526","2018-02-20",3.28
"1527","2018-02-21",3.18
"1528","2018-02-22",3.27
"1529","2018-02-23",3.2
"1530","2018-02-26",3.21
"1531","2018-02-27",3.2
"1532","2018-02-28",3.06
"1533","2018-03-01",3.05
"1534","2018-03-02",3.12
"1535","2018-03-05",3.26
"1536","2018-03-06",3.26
"1537","2018-03-07",3.4
"1538","2018-03-08",3.53
"1539","2018-03-09",3.45
"1540","2018-03-12",3.55
"1541","2018-03-13",3.36
"1542","2018-03-14",3.38
"1543","2018-03-15",3.28
"1544","2018-03-16",3.25
"1545","2018-03-19",3.15
"1546","2018-03-20",3.11
"1547","2018-03-21",3.14
"1548","2018-03-22",3.12
"1549","2018-03-23",3.11
"1550","2018-03-26",3.1
"1551","2018-03-27",3.06
"1552","2018-03-28",2.99
"1553","2018-03-29",2.98
"1554","2018-04-02",2.88
"1555","2018-04-03",2.93
"1556","2018-04-04",3.02
"1557","2018-04-05",3.04
"1558","2018-04-06",2.96
"1559","2018-04-09",3.28
"1560","2018-04-10",3.43
"1561","2018-04-11",3.77
"1562","2018-04-12",4.07
"1563","2018-04-13",4.14
"1564","2018-04-16",4.14
"1565","2018-04-17",4.17
"1566","2018-04-18",4.14
"1567","2018-04-19",4.15
"1568","2018-04-20",4.2
"1569","2018-04-23",4.3
"1570","2018-04-24",4.33
"1571","2018-04-25",4.11
"1572","2018-04-26",4.22
"1573","2018-04-27",4.29
"1574","2018-04-30",4.17
"1575","2018-05-01",4.19
"1576","2018-05-02",4.39
"1577","2018-05-03",4.34
"1578","2018-05-04",4.29
"1579","2018-05-07",4.07
"1580","2018-05-08",4.22
"1581","2018-05-09",4.23
"1582","2018-05-10",4.37
"1583","2018-05-11",4.93
"1584","2018-05-14",5.15
"1585","2018-05-15",5.24
"1586","2018-05-16",4.61
"1587","2018-05-17",4.75
"1588","2018-05-18",5.02
"1589","2018-05-21",5.16
"1590","2018-05-22",5.32
"1591","2018-05-23",5.33
"1592","2018-05-24",5.73
"1593","2018-05-25",5.38
"1594","2018-05-29",5.41
"1595","2018-05-30",5.54
"1596","2018-05-31",5.59
"1597","2018-06-01",5.33
"1598","2018-06-04",5.14
"1599","2018-06-05",5.52
"1600","2018-06-06",6.2
"1601","2018-06-07",5.89
"1602","2018-06-08",5.68
"1603","2018-06-11",5.59
"1604","2018-06-12",5.53
"1605","2018-06-13",5.66
"1606","2018-06-14",5.58
"1607","2018-06-15",6.53
"1608","2018-06-18",8.58
"1609","2018-06-19",8.67
"1610","2018-06-20",8.44
"1611","2018-06-21",7.66
"1612","2018-06-22",7.66
"1613","2018-06-25",7.43
"1614","2018-06-26",7.5
"1615","2018-06-27",7.1
"1616","2018-06-28",6.92
"1617","2018-06-29",6.88
"1618","2018-07-02",6.95
"1619","2018-07-03",7.02
"1620","2018-07-05",6.88
"1621","2018-07-06",6.86
"1622","2018-07-09",7.23
"1623","2018-07-10",7.8
"1624","2018-07-11",7.84
"1625","2018-07-12",8.06
"1626","2018-07-13",8.5
"1627","2018-07-16",8.24
"1628","2018-07-17",8.1
"1629","2018-07-18",8.07
"1630","2018-07-19",8.13
"1631","2018-07-20",8.31
"1632","2018-07-23",7.94
"1633","2018-07-24",7.89
"1634","2018-07-25",7.81
"1635","2018-07-26",7.98
"1636","2018-07-27",7.66
"1637","2018-07-30",7.52
"1638","2018-07-31",7.7
"1639","2018-08-01",7.74
"1640","2018-08-02",7.87
"1641","2018-08-03",7.79
"1642","2018-08-06",7.5
"1643","2018-08-07",7.69
"1644","2018-08-08",7.79
"1645","2018-08-09",8.67
"1646","2018-08-10",8.14
"1647","2018-08-13",8.06
"1648","2018-08-14",8.02
"1649","2018-08-15",8.02
"1650","2018-08-16",8.38
"1651","2018-08-17",8.28
"1652","2018-08-20",8.28
"1653","2018-08-21",8.58
"1654","2018-08-22",8.82
"1655","2018-08-23",9.1
"1656","2018-08-24",9.38
"1657","2018-08-27",9.66
"1658","2018-08-28",9.43
"1659","2018-08-29",9.65
"1660","2018-08-30",9.97
"1661","2018-08-31",9.96
"1662","2018-09-04",9.87
"1663","2018-09-05",9.24
"1664","2018-09-06",8.79
"1665","2018-09-07",8.99
"1666","2018-09-10",9.05
"1667","2018-09-11",9.17
"1668","2018-09-12",8.86
"1669","2018-09-13",8.8
"1670","2018-09-14",8.94
"1671","2018-09-17",8.24
"1672","2018-09-18",8.76
"1673","2018-09-19",8.83
"1674","2018-09-20",8.75
"1675","2018-09-21",8.65
"1676","2018-09-24",8.94
"1677","2018-09-25",7.15
"1678","2018-09-26",7.37
"1679","2018-09-27",7.09
"1680","2018-09-28",7.25
"1681","2018-10-01",6.52
"1682","2018-10-02",6.67
"1683","2018-10-03",7.01
"1684","2018-10-04",6.8
"1685","2018-10-05",6.93
"1686","2018-10-08",6.69
"1687","2018-10-09",6.86
"1688","2018-10-10",6.26
"1689","2018-10-11",6.23
"1690","2018-10-12",5.65
"1691","2018-10-15",5.95
"1692","2018-10-16",6.09
"1693","2018-10-17",6.03
"1694","2018-10-18",5.85
"1695","2018-10-19",5.69
"1696","2018-10-22",5.64
"1697","2018-10-23",5.6
"1698","2018-10-24",5.06
"1699","2018-10-25",5.24
"1700","2018-10-26",5.11
"1701","2018-10-29",4.98
"1702","2018-10-30",4.81
"1703","2018-10-31",5.07
"1704","2018-11-01",5.18
"1705","2018-11-02",5.17
"1706","2018-11-05",5.11
"1707","2018-11-06",5.09
"1708","2018-11-07",5.85
"1709","2018-11-08",5.72
"1710","2018-11-09",5.51
"1711","2018-11-12",5.08
"1712","2018-11-13",5.06
"1713","2018-11-14",4.79
"1714","2018-11-15",5.11
"1715","2018-11-16",5.41
"1716","2018-11-19",5.19
"1717","2018-11-20",5.04
"1718","2018-11-21",5.16
"1719","2018-11-23",5.17
"1720","2018-11-26",5.04
"1721","2018-11-27",4.88
"1722","2018-11-28",5.09
"1723","2018-11-29",4.95
"1724","2018-11-30",5.1
"1725","2018-12-03",5.21
"1726","2018-12-04",4.84
"1727","2018-12-06",4.61
"1728","2018-12-07",4.44
"1729","2018-12-10",4.46
"1730","2018-12-11",4.37
"1731","2018-12-12",4.39
"1732","2018-12-13",4.13
"1733","2018-12-14",4.05
"1734","2018-12-17",3.86
"1735","2018-12-18",3.67
"1736","2018-12-19",3.44
"1737","2018-12-20",3.4
"1738","2018-12-21",3.23
"1739","2018-12-24",3.35
"1740","2018-12-26",3.41
"1741","2018-12-27",3.33
"1742","2018-12-28",3.51
"1743","2018-12-31",3.36
"1744","2019-01-02",3.61
"1745","2019-01-03",3.51
"1746","2019-01-04",3.77
"1747","2019-01-07",3.98
"1748","2019-01-08",4.04
"1749","2019-01-09",4.09
"1750","2019-01-10",4.05
"1751","2019-01-11",3.72
"1752","2019-01-14",3.41
"1753","2019-01-15",3.44
"1754","2019-01-16",3.38
"1755","2019-01-17",3.38
"1756","2019-01-18",3.46
"1757","2019-01-22",3.29
"1758","2019-01-23",3.45
"1759","2019-01-24",3.58
"1760","2019-01-25",3.3
"1761","2019-01-28",3.09
"1762","2019-01-29",3.06
"1763","2019-01-30",3.22
"1764","2019-01-31",3.28
"1765","2019-02-01",3.22
"1766","2019-02-04",3.34
"1767","2019-02-05",3.26
"1768","2019-02-06",3.26
"1769","2019-02-07",3.12
"1770","2019-02-08",3.15
"1771","2019-02-11",3.04
"1772","2019-02-12",3.12
"1773","2019-02-13",3.1
"1774","2019-02-14",3.08
"1775","2019-02-15",3.3
"1776","2019-02-19",3.3
"1777","2019-02-20",3.13
"1778","2019-02-21",3.18
"1779","2019-02-22",3.2
"1780","2019-02-25",3.28
"1781","2019-02-26",3.12
"1782","2019-02-27",3.1
"1783","2019-02-28",3.01
"1784","2019-03-01",3.1
"1785","2019-03-04",3.06
"1786","2019-03-05",3.12
"1787","2019-03-06",2.82
"1788","2019-03-07",2.81
"1789","2019-03-08",2.79
"1790","2019-03-11",2.97
"1791","2019-03-12",3.24
"1792","2019-03-13",3.35
"1793","2019-03-14",3.17
"1794","2019-03-15",3.11
"1795","2019-03-18",3.38
"1796","2019-03-19",3.41
"1797","2019-03-20",3.58
"1798","2019-03-21",3.48
"1799","2019-03-22",3.24
"1800","2019-03-25",3.33
"1801","2019-03-26",3.4
"1802","2019-03-27",3.17
"1803","2019-03-28",2.93
"1804","2019-03-29",2.96
"1805","2019-04-01",2.95
"1806","2019-04-02",3.03
"1807","2019-04-03",3.06
"1808","2019-04-04",3.12
"1809","2019-04-05",3.14
"1810","2019-04-08",3.01
"1811","2019-04-09",2.84
"1812","2019-04-10",2.86
"1813","2019-04-11",2.72
"1814","2019-04-12",2.63
"1815","2019-04-15",2.37
"1816","2019-04-16",2.37
"1817","2019-04-17",2.23
"1818","2019-04-18",2.17
"1819","2019-04-22",2.14
"1820","2019-04-23",2.27
"1821","2019-04-24",2.13
"1822","2019-04-25",2.16
"1823","2019-04-26",2.2
"1824","2019-04-29",2.23
"1825","2019-04-30",2.13
"1826","2019-05-01",2.09
"1827","2019-05-02",2.06
"1828","2019-05-03",2.03
"1829","2019-05-06",2.07
"1830","2019-05-07",1.95
"1831","2019-05-08",1.99
"1832","2019-05-09",1.89
"1833","2019-05-10",1.36
"1834","2019-05-13",1.29
"1835","2019-05-14",1.5
"1836","2019-05-15",1.54
"1837","2019-05-16",1.54
"1838","2019-05-17",1.53
"1839","2019-05-20",1.54
"1840","2019-05-21",1.54
"1841","2019-05-22",1.49
"1842","2019-05-23",1.38
"1843","2019-05-24",1.33
"1844","2019-05-28",1.26
"1845","2019-05-29",1.26
"1846","2019-05-30",1.32
"1847","2019-05-31",1.32
"1848","2019-06-03",1.28
"1849","2019-06-04",1.32
"1850","2019-06-05",1.28
"1851","2019-06-06",1.26
"1852","2019-06-07",1.25
"1853","2019-06-10",1.26
"1854","2019-06-11",1.26
"1855","2019-06-12",1.25
"1856","2019-06-13",1.27
"1857","2019-06-14",1.4
"1858","2019-06-17",1.75
"1859","2019-06-18",1.82
"1860","2019-06-19",1.9
"1861","2019-06-20",1.59
"1862","2019-06-21",1.81
"1863","2019-06-24",1.76
"1864","2019-06-25",1.72
"1865","2019-06-26",1.59
"1866","2019-06-27",1.6
"1867","2019-06-28",1.51
"1868","2019-07-01",1.41
"1869","2019-07-02",1.38
"1870","2019-07-03",1.38
"1871","2019-07-05",1.4
"1872","2019-07-08",1.33
"1873","2019-07-09",1.36
"1874","2019-07-10",1.41
"1875","2019-07-11",1.55
"1876","2019-07-12",1.51
"1877","2019-07-15",1.46
"1878","2019-07-16",1.54
"1879","2019-07-17",1.49
"1880","2019-07-18",1.59
"1881","2019-07-19",1.43
"1882","2019-07-22",1.4
"1883","2019-07-23",1.33
"1884","2019-07-24",1.32
"1885","2019-07-25",1.31
"1886","2019-07-26",1.47
"1887","2019-07-29",1.43
"1888","2019-07-30",1.43
"1889","2019-07-31",1.5
"1890","2019-08-01",1.59
"1891","2019-08-02",1.4
"1892","2019-08-05",1.33
"1893","2019-08-06",1.36
"1894","2019-08-07",1.31
"1895","2019-08-08",1.29
"1896","2019-08-09",1.26
"1897","2019-08-12",1.31
"1898","2019-08-13",1.33
"1899","2019-08-14",1.33
"1900","2019-08-15",1.29
"1901","2019-08-16",1.28
"1902","2019-08-19",1.3
"1903","2019-08-20",1.29
"1904","2019-08-21",1.39
"1905","2019-08-22",1.35
"1906","2019-08-23",1.35
"1907","2019-08-26",1.36
"1908","2019-08-27",1.42
"1909","2019-08-28",1.38
"1910","2019-08-29",1.31
"1911","2019-08-30",1.26
"1912","2019-09-03",1.22
"1913","2019-09-04",1.21
"1914","2019-09-05",1.21
"1915","2019-09-06",1.23
"1916","2019-09-09",1.23
"1917","2019-09-10",1.3
"1918","2019-09-11",1.35
"1919","2019-09-12",1.31
"1920","2019-09-13",1.34
"1921","2019-09-16",1.38
"1922","2019-09-17",1.34
"1923","2019-09-18",1.3
"1924","2019-09-19",1.3
"1925","2019-09-20",1.33
"1926","2019-09-23",1.37
"1927","2019-09-24",1.3
"1928","2019-09-25",1.25
"1929","2019-09-26",1.28
"1930","2019-09-27",1.26
"1931","2019-09-30",1.21
"1932","2019-10-01",1.17
"1933","2019-10-02",1.12
