"","date","PHI"
"97","2007-05-22",54.669998
"98","2007-05-23",54.889999
"99","2007-05-24",53.5
"100","2007-05-25",55.220001
"101","2007-05-29",55.400002
"102","2007-05-30",55.009998
"103","2007-05-31",56.310001
"104","2007-06-01",57.849998
"105","2007-06-04",57.07
"106","2007-06-05",57.470001
"107","2007-06-06",56.27
"108","2007-06-07",55.060001
"109","2007-06-08",56.459999
"110","2007-06-11",56.549999
"111","2007-06-12",56.759998
"112","2007-06-13",57.349998
"113","2007-06-14",58.139999
"114","2007-06-15",58.299999
"115","2007-06-18",57.52
"116","2007-06-19",58.799999
"117","2007-06-20",57.02
"118","2007-06-21",58.07
"119","2007-06-22",57.650002
"120","2007-06-25",57.049999
"121","2007-06-26",56.889999
"122","2007-06-27",57.060001
"123","2007-06-28",58.150002
"124","2007-06-29",57.200001
"125","2007-07-02",58.220001
"126","2007-07-03",58.75
"127","2007-07-05",58.740002
"128","2007-07-06",58.91
"129","2007-07-09",58.740002
"130","2007-07-10",57.240002
"131","2007-07-11",58.189999
"132","2007-07-12",58.759998
"133","2007-07-13",58.790001
"134","2007-07-16",58.549999
"135","2007-07-17",59
"136","2007-07-18",58.93
"137","2007-07-19",59.310001
"138","2007-07-20",58.880001
"139","2007-07-23",59.849998
"140","2007-07-24",59.02
"141","2007-07-25",58.799999
"142","2007-07-26",57.639999
"143","2007-07-27",57.299999
"144","2007-07-30",58
"145","2007-07-31",57.16
"146","2007-08-01",56.599998
"147","2007-08-02",58.150002
"148","2007-08-03",56.77
"149","2007-08-06",57.630001
"150","2007-08-07",59.610001
"151","2007-08-08",58.900002
"152","2007-08-09",55.68
"153","2007-08-10",57.900002
"154","2007-08-13",56.700001
"155","2007-08-14",56
"156","2007-08-15",53.700001
"157","2007-08-16",49.23
"158","2007-08-17",52.540001
"159","2007-08-20",53.84
"160","2007-08-21",54.580002
"161","2007-08-22",54.939999
"162","2007-08-23",56
"163","2007-08-24",56.66
"164","2007-08-27",55.580002
"165","2007-08-28",55.73
"166","2007-08-29",57.150002
"167","2007-08-30",57.610001
"168","2007-08-31",58.73
"169","2007-09-04",59.380001
"170","2007-09-05",57.869999
"171","2007-09-06",58.099998
"172","2007-09-07",57.310001
"173","2007-09-10",57.200001
"174","2007-09-11",56.82
"175","2007-09-12",57.700001
"176","2007-09-13",57.82
"177","2007-09-14",58.02
"178","2007-09-17",58.389999
"179","2007-09-18",59.610001
"180","2007-09-19",61.099998
"181","2007-09-20",61.900002
"182","2007-09-21",61.91
"183","2007-09-24",61.380001
"184","2007-09-25",62.59
"185","2007-09-26",63.849998
"186","2007-09-27",64.57
"187","2007-09-28",64.339996
"188","2007-10-01",66.540001
"189","2007-10-02",67.099998
"190","2007-10-03",65.599998
"191","2007-10-04",69.110001
"192","2007-10-05",70.419998
"193","2007-10-08",71.019997
"194","2007-10-09",70.720001
"195","2007-10-10",69.110001
"196","2007-10-11",67.07
"197","2007-10-12",68.519997
"198","2007-10-15",67.800003
"199","2007-10-16",67.989998
"200","2007-10-17",67.260002
"201","2007-10-18",67.699997
"202","2007-10-19",66.800003
"203","2007-10-22",67.25
"204","2007-10-23",68.959999
"205","2007-10-24",68.199997
"206","2007-10-25",68.199997
"207","2007-10-26",68.839996
"208","2007-10-29",68.699997
"209","2007-10-30",68
"210","2007-10-31",68.599998
"211","2007-11-01",67.75
"212","2007-11-02",67.989998
"213","2007-11-05",67.959999
"214","2007-11-06",69
"215","2007-11-07",68.459999
"216","2007-11-08",68.75
"217","2007-11-09",69.5
"218","2007-11-12",69.349998
"219","2007-11-13",71.25
"220","2007-11-14",71.5
"221","2007-11-15",71.5
"222","2007-11-16",71.129997
"223","2007-11-19",71.129997
"224","2007-11-20",71.010002
"225","2007-11-21",69.900002
"226","2007-11-23",70.290001
"227","2007-11-26",70
"228","2007-11-27",71.300003
"229","2007-11-28",72.519997
"230","2007-11-29",71.910004
"231","2007-11-30",72.629997
"232","2007-12-03",71.559998
"233","2007-12-04",71.519997
"234","2007-12-05",72.010002
"235","2007-12-06",73.150002
"236","2007-12-07",73.379997
"237","2007-12-10",71.900002
"238","2007-12-11",71.800003
"239","2007-12-12",72.629997
"240","2007-12-13",73.75
"241","2007-12-14",72.269997
"242","2007-12-17",71.139999
"243","2007-12-18",70.300003
"244","2007-12-19",71.879997
"245","2007-12-20",71.82
"246","2007-12-21",74.080002
"247","2007-12-24",74.839996
"248","2007-12-26",75.160004
"249","2007-12-27",74.43
"250","2007-12-28",75.209999
"251","2007-12-31",75.720001
"252","2008-01-02",74.660004
"253","2008-01-03",73.620003
"254","2008-01-04",73.32
"255","2008-01-07",73.339996
"256","2008-01-08",73.199997
"257","2008-01-09",75.300003
"258","2008-01-10",75.330002
"259","2008-01-11",74.779999
"260","2008-01-14",75.309998
"261","2008-01-15",74.059998
"262","2008-01-16",71.940002
"263","2008-01-17",69.669998
"264","2008-01-18",67.580002
"265","2008-01-22",65.379997
"266","2008-01-23",63.009998
"267","2008-01-24",67.110001
"268","2008-01-25",67.580002
"269","2008-01-28",69.980003
"270","2008-01-29",72.980003
"271","2008-01-30",74.199997
"272","2008-01-31",75.25
"273","2008-02-01",75.300003
"274","2008-02-04",75
"275","2008-02-05",73.169998
"276","2008-02-06",72.910004
"277","2008-02-07",72.32
"278","2008-02-08",72.360001
"279","2008-02-11",72.110001
"280","2008-02-12",73.489998
"281","2008-02-13",74.269997
"282","2008-02-14",72.669998
"283","2008-02-15",72
"284","2008-02-19",72
"285","2008-02-20",72.779999
"286","2008-02-21",72.470001
"287","2008-02-22",71.800003
"288","2008-02-25",72.349998
"289","2008-02-26",72.419998
"290","2008-02-27",72.25
"291","2008-02-28",72.260002
"292","2008-02-29",70.949997
"293","2008-03-03",70.139999
"294","2008-03-04",70.040001
"295","2008-03-05",70.169998
"296","2008-03-06",70.160004
"297","2008-03-07",68.739998
"298","2008-03-10",66.120003
"299","2008-03-11",67.910004
"300","2008-03-12",67.480003
"301","2008-03-13",68.199997
"302","2008-03-14",66.25
"303","2008-03-17",63.540001
"304","2008-03-18",65.080002
"305","2008-03-19",62.360001
"306","2008-03-20",62.959999
"307","2008-03-24",63.529999
"308","2008-03-25",66.160004
"309","2008-03-26",64.699997
"310","2008-03-27",65.269997
"311","2008-03-28",65.949997
"312","2008-03-31",66.459999
"313","2008-04-01",67.5
"314","2008-04-02",67.059998
"315","2008-04-03",67.610001
"316","2008-04-04",67.419998
"317","2008-04-07",67.730003
"318","2008-04-08",67.769997
"319","2008-04-09",66.199997
"320","2008-04-10",66.529999
"321","2008-04-11",65.470001
"322","2008-04-14",65.019997
"323","2008-04-15",64.839996
"324","2008-04-16",66.010002
"325","2008-04-17",64.669998
"326","2008-04-18",64.620003
"327","2008-04-21",63.689999
"328","2008-04-22",62.869999
"329","2008-04-23",62.310001
"330","2008-04-24",61.369999
"331","2008-04-25",60.400002
"332","2008-04-28",59.759998
"333","2008-04-29",60.200001
"334","2008-04-30",61.099998
"335","2008-05-01",61.73
"336","2008-05-02",60.970001
"337","2008-05-05",61.709999
"338","2008-05-06",62.139999
"339","2008-05-07",60.82
"340","2008-05-08",61.529999
"341","2008-05-09",60.59
"342","2008-05-12",60.93
"343","2008-05-13",61.740002
"344","2008-05-14",62.959999
"345","2008-05-15",63.150002
"346","2008-05-16",62.900002
"347","2008-05-19",63.080002
"348","2008-05-20",62.099998
"349","2008-05-21",61.349998
"350","2008-05-22",61.27
"351","2008-05-23",61
"352","2008-05-27",60.509998
"353","2008-05-28",60.009998
"354","2008-05-29",59.360001
"355","2008-05-30",60.389999
"356","2008-06-02",59.529999
"357","2008-06-03",58.779999
"358","2008-06-04",58.330002
"359","2008-06-05",57.669998
"360","2008-06-06",53.919998
"361","2008-06-09",54.68
"362","2008-06-10",53.52
"363","2008-06-11",51.52
"364","2008-06-12",52.73
"365","2008-06-13",52.950001
"366","2008-06-16",53.720001
"367","2008-06-17",55.049999
"368","2008-06-18",55.02
"369","2008-06-19",55.369999
"370","2008-06-20",54.849998
"371","2008-06-23",53.66
"372","2008-06-24",53.009998
"373","2008-06-25",54.439999
"374","2008-06-26",53
"375","2008-06-27",52.849998
"376","2008-06-30",53.419998
"377","2008-07-01",53.080002
"378","2008-07-02",52.099998
"379","2008-07-03",52.150002
"380","2008-07-07",53.650002
"381","2008-07-08",53.919998
"382","2008-07-09",53.610001
"383","2008-07-10",53.48
"384","2008-07-11",53.330002
"385","2008-07-14",53
"386","2008-07-15",52.860001
"387","2008-07-16",53.34
"388","2008-07-17",53.82
"389","2008-07-18",53.900002
"390","2008-07-21",54.110001
"391","2008-07-22",54.220001
"392","2008-07-23",54.5
"393","2008-07-24",54.830002
"394","2008-07-25",57.240002
"395","2008-07-28",55.759998
"396","2008-07-29",56.509998
"397","2008-07-30",57.32
"398","2008-07-31",56.849998
"399","2008-08-01",56.950001
"400","2008-08-04",56.75
"401","2008-08-05",57.84
"402","2008-08-06",59.009998
"403","2008-08-07",59.43
"404","2008-08-08",59.490002
"405","2008-08-11",61.790001
"406","2008-08-12",60.34
"407","2008-08-13",61.799999
"408","2008-08-14",61.799999
"409","2008-08-15",62.169998
"410","2008-08-18",62.110001
"411","2008-08-19",58.73
"412","2008-08-20",59.400002
"413","2008-08-21",59.41
"414","2008-08-22",60.23
"415","2008-08-25",58.799999
"416","2008-08-26",58.240002
"417","2008-08-27",58.66
"418","2008-08-28",59.740002
"419","2008-08-29",59.290001
"420","2008-09-02",59.150002
"421","2008-09-03",58.880001
"422","2008-09-04",58.650002
"423","2008-09-05",57.369999
"424","2008-09-08",59
"425","2008-09-09",57.790001
"426","2008-09-10",57.970001
"427","2008-09-11",55.970001
"428","2008-09-12",56.34
"429","2008-09-15",53.419998
"430","2008-09-16",53.439999
"431","2008-09-17",51.939999
"432","2008-09-18",53.139999
"433","2008-09-19",58.580002
"434","2008-09-22",54.18
"435","2008-09-23",54.599998
"436","2008-09-24",55.830002
"437","2008-09-25",57.84
"438","2008-09-26",56.73
"439","2008-09-29",53.130001
"440","2008-09-30",56.34
"441","2008-10-01",56.630001
"442","2008-10-02",57.060001
"443","2008-10-03",56.23
"444","2008-10-06",53.389999
"445","2008-10-07",52.779999
"446","2008-10-08",50.75
"447","2008-10-09",48
"448","2008-10-10",46
"449","2008-10-13",51.349998
"450","2008-10-14",52.290001
"451","2008-10-15",47.369999
"452","2008-10-16",48.23
"453","2008-10-17",46.98
"454","2008-10-20",49.18
"455","2008-10-21",46.860001
"456","2008-10-22",43.110001
"457","2008-10-23",44.810001
"458","2008-10-24",42.009998
"459","2008-10-27",37.779999
"460","2008-10-28",39.529999
"461","2008-10-29",38.330002
"462","2008-10-30",41.25
"463","2008-10-31",40.900002
"464","2008-11-03",42.5
"465","2008-11-04",42.650002
"466","2008-11-05",39.799999
"467","2008-11-06",38.41
"468","2008-11-07",40.950001
"469","2008-11-10",42.040001
"470","2008-11-11",41.389999
"471","2008-11-12",41.98
"472","2008-11-13",45.380001
"473","2008-11-14",45.639999
"474","2008-11-17",44.619999
"475","2008-11-18",44.529999
"476","2008-11-19",44.400002
"477","2008-11-20",41.23
"478","2008-11-21",43.950001
"479","2008-11-24",46.310001
"480","2008-11-25",47.119999
"481","2008-11-26",48.869999
"482","2008-11-28",47.950001
"483","2008-12-01",44.75
"484","2008-12-02",47.439999
"485","2008-12-03",48
"486","2008-12-04",48.25
"487","2008-12-05",48.939999
"488","2008-12-08",50.330002
"489","2008-12-09",47.389999
"490","2008-12-10",47.549999
"491","2008-12-11",46.529999
"492","2008-12-12",47
"493","2008-12-15",46.400002
"494","2008-12-16",47.66
"495","2008-12-17",45.619999
"496","2008-12-18",44.639999
"497","2008-12-19",45.349998
"498","2008-12-22",44.509998
"499","2008-12-23",45.02
"500","2008-12-24",45
"501","2008-12-26",45.150002
"502","2008-12-29",46.650002
"503","2008-12-30",46.34
"504","2008-12-31",46.950001
"505","2009-01-02",47.400002
"506","2009-01-05",48
"507","2009-01-06",47.450001
"508","2009-01-07",46.869999
"509","2009-01-08",46.18
"510","2009-01-09",45.560001
"511","2009-01-12",46.049999
"512","2009-01-13",46.799999
"513","2009-01-14",45.27
"514","2009-01-15",46.75
"515","2009-01-16",46.759998
"516","2009-01-20",43.869999
"517","2009-01-21",43.950001
"518","2009-01-22",43
"519","2009-01-23",43.68
"520","2009-01-26",44.700001
"521","2009-01-27",45.080002
"522","2009-01-28",45.209999
"523","2009-01-29",43.5
"524","2009-01-30",44.25
"525","2009-02-02",44.950001
"526","2009-02-03",46
"527","2009-02-04",46.810001
"528","2009-02-05",48.689999
"529","2009-02-06",48.880001
"530","2009-02-09",48
"531","2009-02-10",45.619999
"532","2009-02-11",46.77
"533","2009-02-12",47.07
"534","2009-02-13",46.060001
"535","2009-02-17",45.07
"536","2009-02-18",45.419998
"537","2009-02-19",45.459999
"538","2009-02-20",45.27
"539","2009-02-23",45.029999
"540","2009-02-24",46.16
"541","2009-02-25",45.580002
"542","2009-02-26",44.959999
"543","2009-02-27",44.450001
"544","2009-03-02",43.389999
"545","2009-03-03",44.549999
"546","2009-03-04",47.400002
"547","2009-03-05",46.029999
"548","2009-03-06",46.490002
"549","2009-03-09",45.27
"550","2009-03-10",46.75
"551","2009-03-11",47.639999
"552","2009-03-12",47.75
"553","2009-03-13",42.610001
"554","2009-03-16",39.119999
"555","2009-03-17",39.599998
"556","2009-03-18",39.349998
"557","2009-03-19",40.580002
"558","2009-03-20",40.990002
"559","2009-03-23",43.049999
"560","2009-03-24",41.82
"561","2009-03-25",42.75
"562","2009-03-26",44.700001
"563","2009-03-27",45.59
"564","2009-03-30",43.779999
"565","2009-03-31",44.130001
"566","2009-04-01",46.5
"567","2009-04-02",46.27
"568","2009-04-03",46.450001
"569","2009-04-06",46.34
"570","2009-04-07",46.650002
"571","2009-04-08",47.279999
"572","2009-04-09",46.740002
"573","2009-04-13",47.16
"574","2009-04-14",45.110001
"575","2009-04-15",45.439999
"576","2009-04-16",45.82
"577","2009-04-17",45.450001
"578","2009-04-20",44.369999
"579","2009-04-21",43.73
"580","2009-04-22",44.060001
"581","2009-04-23",44.970001
"582","2009-04-24",45.59
"583","2009-04-27",45.119999
"584","2009-04-28",44.52
"585","2009-04-29",45.639999
"586","2009-04-30",45.869999
"587","2009-05-01",47.099998
"588","2009-05-04",45.75
"589","2009-05-05",45.720001
"590","2009-05-06",45.75
"591","2009-05-07",45.689999
"592","2009-05-08",46.34
"593","2009-05-11",47.009998
"594","2009-05-12",48.240002
"595","2009-05-13",47.23
"596","2009-05-14",47.349998
"597","2009-05-15",46.900002
"598","2009-05-18",48.150002
"599","2009-05-19",47.77
"600","2009-05-20",47.68
"601","2009-05-21",47.18
"602","2009-05-22",47.310001
"603","2009-05-26",47.900002
"604","2009-05-27",47.200001
"605","2009-05-28",47.830002
"606","2009-05-29",47.400002
"607","2009-06-01",48.130001
"608","2009-06-02",48.040001
"609","2009-06-03",47.380001
"610","2009-06-04",47.470001
"611","2009-06-05",47.209999
"612","2009-06-08",46.970001
"613","2009-06-09",47.709999
"614","2009-06-10",49.130001
"615","2009-06-11",51.5
"616","2009-06-12",51.639999
"617","2009-06-15",51.810001
"618","2009-06-16",49.75
"619","2009-06-17",48.68
"620","2009-06-18",48.130001
"621","2009-06-19",48.34
"622","2009-06-22",48.75
"623","2009-06-23",48.459999
"624","2009-06-24",49.779999
"625","2009-06-25",50.389999
"626","2009-06-26",49.810001
"627","2009-06-29",50.220001
"628","2009-06-30",49.720001
"629","2009-07-01",50.490002
"630","2009-07-02",49.509998
"631","2009-07-06",49.470001
"632","2009-07-07",48.849998
"633","2009-07-08",48.98
"634","2009-07-09",48.959999
"635","2009-07-10",48.77
"636","2009-07-13",48.950001
"637","2009-07-14",49.099998
"638","2009-07-15",49.220001
"639","2009-07-16",49.599998
"640","2009-07-17",50.299999
"641","2009-07-20",50.139999
"642","2009-07-21",49.799999
"643","2009-07-22",49.330002
"644","2009-07-23",50.82
"645","2009-07-24",50.07
"646","2009-07-27",50.23
"647","2009-07-28",50.25
"648","2009-07-29",52.32
"649","2009-07-30",52.759998
"650","2009-07-31",52.669998
"651","2009-08-03",53.400002
"652","2009-08-04",54.380001
"653","2009-08-05",54.130001
"654","2009-08-06",52.200001
"655","2009-08-07",52.709999
"656","2009-08-10",52.41
"657","2009-08-11",52.419998
"658","2009-08-12",52.880001
"659","2009-08-13",53.290001
"660","2009-08-14",53.139999
"661","2009-08-17",50.439999
"662","2009-08-18",50.720001
"663","2009-08-19",50.799999
"664","2009-08-20",50.709999
"665","2009-08-21",51.43
"666","2009-08-24",52.259998
"667","2009-08-25",52.139999
"668","2009-08-26",52.09
"669","2009-08-27",52.16
"670","2009-08-28",51.630001
"671","2009-08-31",51.450001
"672","2009-09-01",50.950001
"673","2009-09-02",49.959999
"674","2009-09-03",49.779999
"675","2009-09-04",50.529999
"676","2009-09-08",50.709999
"677","2009-09-09",50
"678","2009-09-10",50.02
"679","2009-09-11",49.849998
"680","2009-09-14",49.130001
"681","2009-09-15",48.630001
"682","2009-09-16",48.639999
"683","2009-09-17",48.369999
"684","2009-09-18",48.84
"685","2009-09-21",48.59
"686","2009-09-22",49.709999
"687","2009-09-23",50.700001
"688","2009-09-24",50.98
"689","2009-09-25",51.299999
"690","2009-09-28",51.07
"691","2009-09-29",50.599998
"692","2009-09-30",51.400002
"693","2009-10-01",51.630001
"694","2009-10-02",51.900002
"695","2009-10-05",54.09
"696","2009-10-06",56.5
"697","2009-10-07",56.580002
"698","2009-10-08",56.110001
"699","2009-10-09",56.220001
"700","2009-10-12",56.950001
"701","2009-10-13",56.369999
"702","2009-10-14",57.150002
"703","2009-10-15",56.950001
"704","2009-10-16",55.950001
"705","2009-10-19",55.990002
"706","2009-10-20",55.59
"707","2009-10-21",55.459999
"708","2009-10-22",54.98
"709","2009-10-23",54.68
"710","2009-10-26",54.209999
"711","2009-10-27",54.389999
"712","2009-10-28",53.209999
"713","2009-10-29",54.43
"714","2009-10-30",53.299999
"715","2009-11-02",54.139999
"716","2009-11-03",53.950001
"717","2009-11-04",54.09
"718","2009-11-05",54.450001
"719","2009-11-06",51.900002
"720","2009-11-09",52.93
"721","2009-11-10",53.860001
"722","2009-11-11",54.619999
"723","2009-11-12",53.849998
"724","2009-11-13",54.700001
"725","2009-11-16",54.560001
"726","2009-11-17",54.66
"727","2009-11-18",54.759998
"728","2009-11-19",53.869999
"729","2009-11-20",54.950001
"730","2009-11-23",55.599998
"731","2009-11-24",55.639999
"732","2009-11-25",56.200001
"733","2009-11-27",55.060001
"734","2009-11-30",55.240002
"735","2009-12-01",56.380001
"736","2009-12-02",56.810001
"737","2009-12-03",56.740002
"738","2009-12-04",57.25
"739","2009-12-07",57.599998
"740","2009-12-08",56.450001
"741","2009-12-09",56.380001
"742","2009-12-10",57.240002
"743","2009-12-11",56.970001
"744","2009-12-14",57.23
"745","2009-12-15",56.689999
"746","2009-12-16",56.599998
"747","2009-12-17",55.439999
"748","2009-12-18",55.139999
"749","2009-12-21",55.84
"750","2009-12-22",56.060001
"751","2009-12-23",55.75
"752","2009-12-24",56.220001
"753","2009-12-28",55.91
"754","2009-12-29",55.830002
"755","2009-12-30",56.099998
"756","2009-12-31",56.669998
"757","2010-01-04",57.59
"758","2010-01-05",57.650002
"759","2010-01-06",57.619999
"760","2010-01-07",58.110001
"761","2010-01-08",58.68
"762","2010-01-11",60.029999
"763","2010-01-12",60.34
"764","2010-01-13",59.779999
"765","2010-01-14",59.91
"766","2010-01-15",59.73
"767","2010-01-19",59.580002
"768","2010-01-20",59.18
"769","2010-01-21",58.700001
"770","2010-01-22",58.799999
"771","2010-01-25",58.509998
"772","2010-01-26",57.599998
"773","2010-01-27",57.389999
"774","2010-01-28",56.869999
"775","2010-01-29",55.970001
"776","2010-02-01",55.950001
"777","2010-02-02",56.02
"778","2010-02-03",55.959999
"779","2010-02-04",54.32
"780","2010-02-05",53.869999
"781","2010-02-08",53.950001
"782","2010-02-09",54.029999
"783","2010-02-10",54.150002
"784","2010-02-11",54.639999
"785","2010-02-12",54.790001
"786","2010-02-16",55.43
"787","2010-02-17",55.509998
"788","2010-02-18",55.189999
"789","2010-02-19",54.810001
"790","2010-02-22",54.91
"791","2010-02-23",55.189999
"792","2010-02-24",55.169998
"793","2010-02-25",55.650002
"794","2010-02-26",56.299999
"795","2010-03-01",57.549999
"796","2010-03-02",57.759998
"797","2010-03-03",57.959999
"798","2010-03-04",57.07
"799","2010-03-05",57.860001
"800","2010-03-08",58.220001
"801","2010-03-09",58.139999
"802","2010-03-10",58.220001
"803","2010-03-11",58.689999
"804","2010-03-12",55.740002
"805","2010-03-15",55.16
"806","2010-03-16",55.34
"807","2010-03-17",56.18
"808","2010-03-18",56.220001
"809","2010-03-19",55.810001
"810","2010-03-22",55.060001
"811","2010-03-23",55.639999
"812","2010-03-24",55.189999
"813","2010-03-25",55.549999
"814","2010-03-26",54.91
"815","2010-03-29",55.029999
"816","2010-03-30",54.200001
"817","2010-03-31",53.279999
"818","2010-04-01",53.529999
"819","2010-04-05",54.779999
"820","2010-04-06",54.900002
"821","2010-04-07",55.32
"822","2010-04-08",55.549999
"823","2010-04-09",56.93
"824","2010-04-12",56.560001
"825","2010-04-13",56.18
"826","2010-04-14",56.84
"827","2010-04-15",56.299999
"828","2010-04-16",55.990002
"829","2010-04-19",55.810001
"830","2010-04-20",54.619999
"831","2010-04-21",54.759998
"832","2010-04-22",54.900002
"833","2010-04-23",54.650002
"834","2010-04-26",55.439999
"835","2010-04-27",55.93
"836","2010-04-28",55.650002
"837","2010-04-29",56.25
"838","2010-04-30",56.240002
"839","2010-05-03",56.310001
"840","2010-05-04",56.380001
"841","2010-05-05",54.880001
"842","2010-05-06",54.060001
"843","2010-05-07",53.07
"844","2010-05-10",55.290001
"845","2010-05-11",55.360001
"846","2010-05-12",55.709999
"847","2010-05-13",55.849998
"848","2010-05-14",55.080002
"849","2010-05-17",55.490002
"850","2010-05-18",54.080002
"851","2010-05-19",53.52
"852","2010-05-20",52.220001
"853","2010-05-21",52.099998
"854","2010-05-24",52.310001
"855","2010-05-25",51.02
"856","2010-05-26",50.5
"857","2010-05-27",51.689999
"858","2010-05-28",51.509998
"859","2010-06-01",52.43
"860","2010-06-02",53.400002
"861","2010-06-03",53.25
"862","2010-06-04",52.119999
"863","2010-06-07",51.619999
"864","2010-06-08",52.349998
"865","2010-06-09",51.650002
"866","2010-06-10",52.150002
"867","2010-06-11",52.799999
"868","2010-06-14",52.52
"869","2010-06-15",52.900002
"870","2010-06-16",53.18
"871","2010-06-17",52.900002
"872","2010-06-18",53
"873","2010-06-21",52.75
"874","2010-06-22",52.299999
"875","2010-06-23",52
"876","2010-06-24",51.5
"877","2010-06-25",52.150002
"878","2010-06-28",51.919998
"879","2010-06-29",51.299999
"880","2010-06-30",50.970001
"881","2010-07-01",51.689999
"882","2010-07-02",51.759998
"883","2010-07-06",52.599998
"884","2010-07-07",53.349998
"885","2010-07-08",53.380001
"886","2010-07-09",53.419998
"887","2010-07-12",52.880001
"888","2010-07-13",53.599998
"889","2010-07-14",53.549999
"890","2010-07-15",53.57
"891","2010-07-16",53.150002
"892","2010-07-19",52.919998
"893","2010-07-20",52.950001
"894","2010-07-21",52.07
"895","2010-07-22",52.459999
"896","2010-07-23",53.16
"897","2010-07-26",53.41
"898","2010-07-27",53.43
"899","2010-07-28",53.080002
"900","2010-07-29",52.98
"901","2010-07-30",53.700001
"902","2010-08-02",54.110001
"903","2010-08-03",54.450001
"904","2010-08-04",54.709999
"905","2010-08-05",54.619999
"906","2010-08-06",54.389999
"907","2010-08-09",54.75
"908","2010-08-10",54.52
"909","2010-08-11",53.48
"910","2010-08-12",53.990002
"911","2010-08-13",54.549999
"912","2010-08-16",53.720001
"913","2010-08-17",53.610001
"914","2010-08-18",52.720001
"915","2010-08-19",53.07
"916","2010-08-20",54.060001
"917","2010-08-23",54.23
"918","2010-08-24",53.950001
"919","2010-08-25",54.02
"920","2010-08-26",54.439999
"921","2010-08-27",54.810001
"922","2010-08-30",54.91
"923","2010-08-31",53.919998
"924","2010-09-01",56.02
"925","2010-09-02",54.380001
"926","2010-09-03",54.669998
"927","2010-09-07",54.380001
"928","2010-09-08",54.73
"929","2010-09-09",55.330002
"930","2010-09-10",55.900002
"931","2010-09-13",55.900002
"932","2010-09-14",56.32
"933","2010-09-15",57
"934","2010-09-16",56.82
"935","2010-09-17",56.68
"936","2010-09-20",58.130001
"937","2010-09-21",58.84
"938","2010-09-22",58.91
"939","2010-09-23",59.200001
"940","2010-09-24",59.75
"941","2010-09-27",59.150002
"942","2010-09-28",59.349998
"943","2010-09-29",59.23
"944","2010-09-30",59.860001
"945","2010-10-01",59.810001
"946","2010-10-04",61.599998
"947","2010-10-05",62.779999
"948","2010-10-06",62.779999
"949","2010-10-07",63.57
"950","2010-10-08",63.459999
"951","2010-10-11",63.400002
"952","2010-10-12",62.200001
"953","2010-10-13",62.599998
