"","date","ACB"
"209","2015-05-12",3.852
"210","2015-05-13",3.852
"211","2015-05-14",3.852
"212","2015-05-15",3.852
"213","2015-05-18",3.852
"214","2015-05-19",3.852
"215","2015-05-20",3.852
"216","2015-05-21",3.852
"217","2015-05-22",3.852
"218","2015-05-26",3.852
"219","2015-05-27",3.852
"220","2015-05-28",3.852
"221","2015-05-29",3.852
"222","2015-06-01",3.852
"223","2015-06-02",3.852
"224","2015-06-03",2.784
"225","2015-06-04",2.784
"226","2015-06-05",2.784
"227","2015-06-08",2.784
"228","2015-06-09",2.916
"229","2015-06-10",2.916
"230","2015-06-11",2.796
"231","2015-06-12",2.52
"232","2015-06-15",2.52
"233","2015-06-16",2.52
"234","2015-06-17",2.52
"235","2015-06-18",2.52
"236","2015-06-19",2.52
"237","2015-06-22",2.52
"238","2015-06-23",2.52
"239","2015-06-24",2.52
"240","2015-06-25",2.52
"241","2015-06-26",2.52
"242","2015-06-29",2.868
"243","2015-06-30",2.868
"244","2015-07-01",2.868
"245","2015-07-02",2.868
"246","2015-07-06",2.868
"247","2015-07-07",2.892
"248","2015-07-08",2.892
"249","2015-07-09",2.892
"250","2015-07-10",3.024
"251","2015-07-13",3.024
"252","2015-07-14",3.024
"253","2015-07-15",3.06
"254","2015-07-16",3.06
"255","2015-07-17",3.06
"256","2015-07-20",3.06
"257","2015-07-21",3.06
"258","2015-07-22",2.964
"259","2015-07-23",2.964
"260","2015-07-24",2.964
"261","2015-07-27",2.964
"262","2015-07-28",2.964
"263","2015-07-29",2.964
"264","2015-07-30",2.64
"265","2015-07-31",2.64
"266","2015-08-03",2.64
"267","2015-08-04",2.64
"268","2015-08-05",2.64
"269","2015-08-06",2.64
"270","2015-08-07",2.64
"271","2015-08-10",2.772
"272","2015-08-11",2.748
"273","2015-08-12",2.856
"274","2015-08-13",2.868
"275","2015-08-14",2.808
"276","2015-08-17",2.808
"277","2015-08-18",2.808
"278","2015-08-19",2.808
"279","2015-08-20",2.808
"280","2015-08-21",2.76
"281","2015-08-24",2.4
"282","2015-08-25",2.4
"283","2015-08-26",2.4
"284","2015-08-27",2.688
"285","2015-08-28",2.592
"286","2015-08-31",2.592
"287","2015-09-01",2.664
"288","2015-09-02",2.664
"289","2015-09-03",2.664
"290","2015-09-04",2.4
"291","2015-09-08",2.4
"292","2015-09-09",3.156
"293","2015-09-10",3.072
"294","2015-09-11",3.072
"295","2015-09-14",3.072
"296","2015-09-15",3.072
"297","2015-09-16",3.072
"298","2015-09-17",3.072
"299","2015-09-18",2.976
"300","2015-09-21",3.144
"301","2015-09-22",3.144
"302","2015-09-23",3.144
"303","2015-09-24",3.144
"304","2015-09-25",3.312
"305","2015-09-28",3.312
"306","2015-09-29",3.336
"307","2015-09-30",3.48
"308","2015-10-01",3.864
"309","2015-10-02",3.84
"310","2015-10-05",3.684
"311","2015-10-06",3.6
"312","2015-10-07",3.156
"313","2015-10-08",3.192
"314","2015-10-09",3.192
"315","2015-10-12",3.192
"316","2015-10-13",3.66
"317","2015-10-14",3.54
"318","2015-10-15",3.54
"319","2015-10-16",3.54
"320","2015-10-19",3.528
"321","2015-10-20",3.84
"322","2015-10-21",3.768
"323","2015-10-22",3.876
"324","2015-10-23",3.948
"325","2015-10-26",4.44
"326","2015-10-27",4.692
"327","2015-10-28",4.944
"328","2015-10-29",4.944
"329","2015-10-30",5.028
"330","2015-11-02",5.1
"331","2015-11-03",5.208
"332","2015-11-04",5.58
"333","2015-11-05",6.444
"334","2015-11-06",5.796
"335","2015-11-09",5.916
"336","2015-11-10",5.916
"337","2015-11-11",5.916
"338","2015-11-12",5.712
"339","2015-11-13",5.328
"340","2015-11-16",5.832
"341","2015-11-17",6
"342","2015-11-18",6.012
"343","2015-11-19",6.012
"344","2015-11-20",5.808
"345","2015-11-23",5.808
"346","2015-11-24",5.808
"347","2015-11-25",5.808
"348","2015-11-27",5.808
"349","2015-11-30",6.72
"350","2015-12-01",6.252
"351","2015-12-02",6.228
"352","2015-12-03",6.084
"353","2015-12-04",6.072
"354","2015-12-07",6
"355","2015-12-08",5.892
"356","2015-12-09",5.82
"357","2015-12-10",5.148
"358","2015-12-11",5.064
"359","2015-12-14",5.064
"360","2015-12-15",4.92
"361","2015-12-16",5.064
"362","2015-12-17",4.8
"363","2015-12-18",4.884
"364","2015-12-21",4.536
"365","2015-12-22",4.452
"366","2015-12-23",4.428
"367","2015-12-24",4.428
"368","2015-12-28",4.428
"369","2015-12-29",4.872
"370","2015-12-30",5.028
"371","2015-12-31",5.028
"372","2016-01-04",5.028
"373","2016-01-05",5.268
"374","2016-01-06",5.232
"375","2016-01-07",4.92
"376","2016-01-08",5.052
"377","2016-01-11",5.04
"378","2016-01-12",5.1
"379","2016-01-13",4.92
"380","2016-01-14",4.752
"381","2016-01-15",4.428
"382","2016-01-19",4.596
"383","2016-01-20",4.404
"384","2016-01-21",4.38
"385","2016-01-22",4.812
"386","2016-01-25",4.692
"387","2016-01-26",4.668
"388","2016-01-27",4.62
"389","2016-01-28",4.632
"390","2016-01-29",4.56
"391","2016-02-01",4.752
"392","2016-02-02",4.776
"393","2016-02-03",4.716
"394","2016-02-04",4.788
"395","2016-02-05",4.548
"396","2016-02-08",4.752
"397","2016-02-09",5.172
"398","2016-02-10",4.872
"399","2016-02-11",4.872
"400","2016-02-12",5.136
"401","2016-02-16",5.34
"402","2016-02-17",5.568
"403","2016-02-18",5.736
"404","2016-02-19",5.4
"405","2016-02-22",5.376
"406","2016-02-23",5.424
"407","2016-02-24",5.052
"408","2016-02-25",5.148
"409","2016-02-26",5.52
"410","2016-02-29",5.364
"411","2016-03-01",5.304
"412","2016-03-02",5.4
"413","2016-03-03",5.4
"414","2016-03-04",5.352
"415","2016-03-07",5.1
"416","2016-03-08",5.256
"417","2016-03-09",5.04
"418","2016-03-10",4.98
"419","2016-03-11",4.98
"420","2016-03-14",5.268
"421","2016-03-15",5.172
"422","2016-03-16",5.22
"423","2016-03-17",5.04
"424","2016-03-18",5.088
"425","2016-03-21",5.088
"426","2016-03-22",5.028
"427","2016-03-23",5.04
"428","2016-03-24",4.872
"429","2016-03-28",4.992
"430","2016-03-29",4.8
"431","2016-03-30",5.064
"432","2016-03-31",5.064
"433","2016-04-01",4.92
"434","2016-04-04",5.076
"435","2016-04-05",5.088
"436","2016-04-06",4.968
"437","2016-04-07",4.764
"438","2016-04-08",4.92
"439","2016-04-11",5.028
"440","2016-04-12",5.16
"441","2016-04-13",5.22
"442","2016-04-14",5.34
"443","2016-04-15",5.124
"444","2016-04-18",5.22
"445","2016-04-19",5.04
"446","2016-04-20",5.64
"447","2016-04-21",5.124
"448","2016-04-22",5.136
"449","2016-04-25",5.04
"450","2016-04-26",5.22
"451","2016-04-27",5.076
"452","2016-04-28",5.1
"453","2016-04-29",5.232
"454","2016-05-02",5.22
"455","2016-05-03",4.956
"456","2016-05-04",4.8
"457","2016-05-05",4.824
"458","2016-05-06",4.524
"459","2016-05-09",4.308
"460","2016-05-10",4.416
"461","2016-05-11",4.536
"462","2016-05-12",4.284
"463","2016-05-13",4.512
"464","2016-05-16",4.368
"465","2016-05-17",4.128
"466","2016-05-18",3.996
"467","2016-05-19",3.84
"468","2016-05-20",3.984
"469","2016-05-23",3.96
"470","2016-05-24",4.356
"471","2016-05-25",4.356
"472","2016-05-26",4.464
"473","2016-05-27",4.44
"474","2016-05-31",4.512
"475","2016-06-01",4.932
"476","2016-06-02",4.752
"477","2016-06-03",4.572
"478","2016-06-06",4.896
"479","2016-06-07",4.908
"480","2016-06-08",5.04
"481","2016-06-09",4.764
"482","2016-06-10",4.728
"483","2016-06-13",4.56
"484","2016-06-14",4.728
"485","2016-06-15",4.56
"486","2016-06-16",4.5
"487","2016-06-17",4.548
"488","2016-06-20",4.44
"489","2016-06-21",4.644
"490","2016-06-22",4.512
"491","2016-06-23",4.512
"492","2016-06-24",4.38
"493","2016-06-27",4.356
"494","2016-06-28",4.32
"495","2016-06-29",4.32
"496","2016-06-30",4.416
"497","2016-07-01",4.08
"498","2016-07-05",4.428
"499","2016-07-06",4.464
"500","2016-07-07",4.356
"501","2016-07-08",4.164
"502","2016-07-11",4.104
"503","2016-07-12",4.296
"504","2016-07-13",4.284
"505","2016-07-14",4.32
"506","2016-07-15",4.26
"507","2016-07-18",3.972
"508","2016-07-19",4.032
"509","2016-07-20",4.092
"510","2016-07-21",4.14
"511","2016-07-22",4.08
"512","2016-07-25",4.032
"513","2016-07-26",4.068
"514","2016-07-27",3.84
"515","2016-07-28",4.08
"516","2016-07-29",4.128
"517","2016-08-01",4.08
"518","2016-08-02",4.104
"519","2016-08-03",4.356
"520","2016-08-04",5.208
"521","2016-08-05",6
"522","2016-08-08",5.7
"523","2016-08-09",5.76
"524","2016-08-10",6.12
"525","2016-08-11",6.06
"526","2016-08-12",5.604
"527","2016-08-15",6.06
"528","2016-08-16",6.228
"529","2016-08-17",5.904
"530","2016-08-18",6.036
"531","2016-08-19",6
"532","2016-08-22",5.82
"533","2016-08-23",6.24
"534","2016-08-24",6.624
"535","2016-08-25",6.912
"536","2016-08-26",7.776
"537","2016-08-29",9.612
"538","2016-08-30",8.292
"539","2016-08-31",7.548
"540","2016-09-01",8.028
"541","2016-09-02",8.76
"542","2016-09-06",9.132
"543","2016-09-07",9.792
"544","2016-09-08",9.864
"545","2016-09-09",9.696
"546","2016-09-12",9.948
"547","2016-09-13",9.708
"548","2016-09-14",9.756
"549","2016-09-15",10.548
"550","2016-09-16",10.836
"551","2016-09-19",11.34
"552","2016-09-20",12.168
"553","2016-09-21",13.02
"554","2016-09-22",12
"555","2016-09-23",12.072
"556","2016-09-26",12.24
"557","2016-09-27",12.3
"558","2016-09-28",12.48
"559","2016-09-29",12.48
"560","2016-09-30",12.72
"561","2016-10-03",13.416
"562","2016-10-04",13.872
"563","2016-10-05",16.308001
"564","2016-10-06",18.264
"565","2016-10-07",20.4
"566","2016-10-10",21.6
"567","2016-10-11",21.6
"568","2016-10-12",19.68
"569","2016-10-13",18.24
"570","2016-10-14",18.84
"571","2016-10-17",19.440001
"572","2016-10-18",20.52
"573","2016-10-19",19.896
"574","2016-10-20",20.52
"575","2016-10-21",20.172001
"576","2016-10-24",21.120001
"577","2016-10-25",20.268
"578","2016-10-26",19.92
"579","2016-10-27",20.639999
"580","2016-10-28",20.280001
"581","2016-10-31",19.896
"582","2016-11-01",19.403999
"583","2016-11-02",18.84
"584","2016-11-03",16.799999
"585","2016-11-04",17.639999
"586","2016-11-07",19.704
"587","2016-11-08",19.176001
"588","2016-11-09",18.167999
"589","2016-11-10",18.84
"590","2016-11-11",18.648001
"591","2016-11-14",19.032
"592","2016-11-15",23.639999
"593","2016-11-16",26.375999
"594","2016-11-17",28.74
"595","2016-11-18",28.908001
"596","2016-11-21",25.091999
"597","2016-11-22",21.84
"598","2016-11-23",25.284
"599","2016-11-25",24.360001
"600","2016-11-28",24.48
"601","2016-11-29",23.712
"602","2016-11-30",24.059999
"603","2016-12-01",23.327999
"604","2016-12-02",21.84
"605","2016-12-05",19.799999
"606","2016-12-06",18.719999
"607","2016-12-07",19.68
"608","2016-12-08",18.323999
"609","2016-12-09",18.587999
"610","2016-12-12",21.059999
"611","2016-12-13",22.247999
"612","2016-12-14",21
"613","2016-12-15",21.275999
"614","2016-12-16",21.360001
"615","2016-12-19",19.488001
"616","2016-12-20",19.056
"617","2016-12-21",18.851999
"618","2016-12-22",19.92
"619","2016-12-23",20.040001
"620","2016-12-27",20.76
"621","2016-12-28",20.4
"622","2016-12-29",20.448
"623","2016-12-30",20.639999
"624","2017-01-03",21.360001
"625","2017-01-04",21.84
"626","2017-01-05",22.32
"627","2017-01-06",22.32
"628","2017-01-09",23.544001
"629","2017-01-10",23.184
"630","2017-01-11",22.68
"631","2017-01-12",22.608
"632","2017-01-13",22.908001
"633","2017-01-17",24
"634","2017-01-18",23.16
"635","2017-01-19",23.136
"636","2017-01-20",23.280001
"637","2017-01-23",24.24
"638","2017-01-24",23.639999
"639","2017-01-25",22.200001
"640","2017-01-26",21.756001
"641","2017-01-27",21.719999
"642","2017-01-30",20.879999
"643","2017-01-31",21
"644","2017-02-01",21.24
"645","2017-02-02",21.24
"646","2017-02-03",21.120001
"647","2017-02-06",21.323999
"648","2017-02-07",22.200001
"649","2017-02-08",23.040001
"650","2017-02-09",23.4
"651","2017-02-10",23.375999
"652","2017-02-13",23.736
"653","2017-02-14",23.52
"654","2017-02-15",23.52
"655","2017-02-16",23.76
"656","2017-02-17",24.120001
"657","2017-02-21",25.176001
"658","2017-02-22",25.416
"659","2017-02-23",24.6
"660","2017-02-24",23.879999
"661","2017-02-27",24.059999
"662","2017-02-28",23.040001
"663","2017-03-01",23.268
"664","2017-03-02",22.608
"665","2017-03-03",23.040001
"666","2017-03-06",22.908001
"667","2017-03-07",21.360001
"668","2017-03-08",20.16
"669","2017-03-09",21.360001
"670","2017-03-10",21.455999
"671","2017-03-13",21.540001
"672","2017-03-14",21.48
"673","2017-03-15",21.6
"674","2017-03-16",21.6
"675","2017-03-17",21.360001
"676","2017-03-20",20.52
"677","2017-03-21",20.388
"678","2017-03-22",20.52
"679","2017-03-23",20.639999
"680","2017-03-24",20.4
"681","2017-03-27",22.752001
"682","2017-03-28",23.280001
"683","2017-03-29",23.375999
"684","2017-03-30",23.280001
"685","2017-03-31",23.34
"686","2017-04-03",23.268
"687","2017-04-04",23.280001
"688","2017-04-05",23.76
"689","2017-04-06",24.24
"690","2017-04-07",25.200001
"691","2017-04-10",29.52
"692","2017-04-11",27
"693","2017-04-12",27.6
"694","2017-04-13",25.440001
"695","2017-04-17",24.48
"696","2017-04-18",23.280001
"697","2017-04-19",25.26
"698","2017-04-20",24.360001
"699","2017-04-21",24.6
"700","2017-04-24",24.6
"701","2017-04-25",23.52
"702","2017-04-26",23.028
"703","2017-04-27",22.247999
"704","2017-04-28",22.92
"705","2017-05-01",23.664
"706","2017-05-02",23.664
"707","2017-05-03",24
"708","2017-05-04",23.52
"709","2017-05-05",23.16
"710","2017-05-08",23.52
"711","2017-05-09",22.799999
"712","2017-05-10",21.948
"713","2017-05-11",22.559999
"714","2017-05-12",21.719999
"715","2017-05-15",22.200001
"716","2017-05-16",22.200001
"717","2017-05-17",22.08
"718","2017-05-18",22.02
"719","2017-05-19",22.091999
"720","2017-05-22",22.68
"721","2017-05-23",22.32
"722","2017-05-24",22.32
"723","2017-05-25",22.32
"724","2017-05-26",22.32
"725","2017-05-30",21.936001
"726","2017-05-31",20.736
"727","2017-06-01",20.639999
"728","2017-06-02",19.788
"729","2017-06-05",18.84
"730","2017-06-06",17.892
"731","2017-06-07",19.056
"732","2017-06-08",20.52
"733","2017-06-09",20.004
"734","2017-06-12",19.836
"735","2017-06-13",19.356001
"736","2017-06-14",19.32
"737","2017-06-15",18.455999
"738","2017-06-16",19.08
"739","2017-06-19",19.656
"740","2017-06-20",19.440001
"741","2017-06-21",19.200001
"742","2017-06-22",19.908001
"743","2017-06-23",19.559999
"744","2017-06-26",19.68
"745","2017-06-27",19.68
"746","2017-06-28",20.040001
"747","2017-06-29",19.884001
"748","2017-06-30",20.028
"749","2017-07-03",20.52
"750","2017-07-05",19.799999
"751","2017-07-06",19.799999
"752","2017-07-07",19.32
"753","2017-07-10",20.16
"754","2017-07-11",20.483999
"755","2017-07-12",22.440001
"756","2017-07-13",22.308001
"757","2017-07-14",22.440001
"758","2017-07-17",23.375999
"759","2017-07-18",23.4
"760","2017-07-19",23.615999
"761","2017-07-20",23.1
"762","2017-07-21",24.84
"763","2017-07-24",26.16
"764","2017-07-25",25.92
"765","2017-07-26",25.92
"766","2017-07-27",25.92
"767","2017-07-28",25.896
"768","2017-07-31",26.16
"769","2017-08-01",25.68
"770","2017-08-02",24.48
"771","2017-08-03",23.280001
"772","2017-08-04",22.799999
"773","2017-08-07",23.52
"774","2017-08-08",23.639999
"775","2017-08-09",23.76
"776","2017-08-10",23.280001
"777","2017-08-11",23.040001
"778","2017-08-14",23.639999
"779","2017-08-15",23.747999
"780","2017-08-16",23.879999
"781","2017-08-17",23.459999
"782","2017-08-18",23.4
"783","2017-08-21",23.16
"784","2017-08-22",23.280001
"785","2017-08-23",23.52
"786","2017-08-24",23.4
"787","2017-08-25",23.507999
"788","2017-08-28",23.4
"789","2017-08-29",23.280001
"790","2017-08-30",23.16
"791","2017-08-31",24
"792","2017-09-01",24.24
"793","2017-09-05",24.360001
"794","2017-09-06",24.6
"795","2017-09-07",24.84
"796","2017-09-08",25.440001
"797","2017-09-11",26.639999
"798","2017-09-12",27
"799","2017-09-13",26.016001
"800","2017-09-14",25.68
"801","2017-09-15",26.507999
"802","2017-09-18",26.556
"803","2017-09-19",27.24
"804","2017-09-20",27.48
"805","2017-09-21",26.76
"806","2017-09-22",27.120001
"807","2017-09-25",27.6
"808","2017-09-26",27.360001
"809","2017-09-27",26.940001
"810","2017-09-28",26.879999
"811","2017-09-29",26.76
"812","2017-10-02",27.336
"813","2017-10-03",27.48
"814","2017-10-04",28.08
"815","2017-10-05",29.664
"816","2017-10-06",29.040001
"817","2017-10-09",30.120001
"818","2017-10-10",28.559999
"819","2017-10-11",28.92
"820","2017-10-12",28.440001
"821","2017-10-13",28.044001
"822","2017-10-16",27.719999
"823","2017-10-17",26.448
"824","2017-10-18",27.204
"825","2017-10-19",26.4
"826","2017-10-20",26.747999
"827","2017-10-23",27.348
"828","2017-10-24",27.120001
"829","2017-10-25",27.24
"830","2017-10-26",26.879999
"831","2017-10-27",26.639999
"832","2017-10-30",27.959999
"833","2017-10-31",28.308001
"834","2017-11-01",28.667999
"835","2017-11-02",28.799999
"836","2017-11-03",29.639999
"837","2017-11-06",33
"838","2017-11-07",35.279999
"839","2017-11-08",36.959999
"840","2017-11-09",38.279999
"841","2017-11-10",44.124001
"842","2017-11-13",56.16
"843","2017-11-14",60.48
"844","2017-11-15",58.560001
"845","2017-11-16",50.939999
"846","2017-11-17",52.080002
"847","2017-11-20",54.948002
"848","2017-11-21",56.759998
"849","2017-11-22",60.84
"850","2017-11-24",67.919998
"851","2017-11-27",77.760002
"852","2017-11-28",73.199997
"853","2017-11-29",63
"854","2017-11-30",72
"855","2017-12-01",71.040001
"856","2017-12-04",70.199997
"857","2017-12-05",69.839996
"858","2017-12-06",65.639999
"859","2017-12-07",62.400002
"860","2017-12-08",66.216003
"861","2017-12-11",68.279999
"862","2017-12-12",67.536003
"863","2017-12-13",65.627998
"864","2017-12-14",66.959999
"865","2017-12-15",65.748001
"866","2017-12-18",65.519997
"867","2017-12-19",66.18
"868","2017-12-20",65.639999
"869","2017-12-21",66
"870","2017-12-22",68.040001
"871","2017-12-26",73.919998
"872","2017-12-27",76.440002
"873","2017-12-28",86.040001
"874","2017-12-29",91.559998
"875","2018-01-02",113.760002
"876","2018-01-03",135.720001
"877","2018-01-04",125.400002
"878","2018-01-05",127.32
"879","2018-01-08",134.220001
"880","2018-01-09",131.292007
"881","2018-01-10",127.68
"882","2018-01-11",117
"883","2018-01-12",99.599998
"884","2018-01-16",115.440002
"885","2018-01-17",119.040001
"886","2018-01-18",125.615997
"887","2018-01-19",129.240005
"888","2018-01-22",139.800003
"889","2018-01-23",143.268005
"890","2018-01-24",136.212006
"891","2018-01-25",127.68
"892","2018-01-26",129.720001
"893","2018-01-29",125.879997
"894","2018-01-30",113.351997
"895","2018-01-31",114.564003
"896","2018-02-01",100.199997
"897","2018-02-02",82.32
"898","2018-02-05",88.440002
"899","2018-02-06",110.639999
"900","2018-02-07",106.440002
"901","2018-02-08",106.080002
"902","2018-02-09",107.867996
"903","2018-02-12",108
"904","2018-02-13",106.199997
"905","2018-02-14",106.800003
"906","2018-02-15",104.568001
"907","2018-02-16",96.839996
"908","2018-02-20",104.388
"909","2018-02-21",101.040001
"910","2018-02-22",101.519997
"911","2018-02-23",100.211998
"912","2018-02-26",96.480003
"913","2018-02-27",93
"914","2018-02-28",97.199997
"915","2018-03-01",100.800003
"916","2018-03-02",98.760002
"917","2018-03-05",103.919998
"918","2018-03-06",109.559998
"919","2018-03-07",104.639999
"920","2018-03-08",104.279999
"921","2018-03-09",106.199997
"922","2018-03-12",108.959999
"923","2018-03-13",105.720001
"924","2018-03-14",104.760002
"925","2018-03-15",103.440002
"926","2018-03-16",99.480003
"927","2018-03-19",99.360001
"928","2018-03-20",94.68
"929","2018-03-21",93.828003
"930","2018-03-22",89.639999
"931","2018-03-23",94.428001
"932","2018-03-26",92.412003
"933","2018-03-27",88.764
"934","2018-03-28",84
"935","2018-03-29",87.239998
"936","2018-04-02",82.199997
"937","2018-04-03",75.239998
"938","2018-04-04",72
"939","2018-04-05",79.764
"940","2018-04-06",75.875999
"941","2018-04-09",69.888
"942","2018-04-10",74.760002
"943","2018-04-11",75.959999
"944","2018-04-12",76.68
"945","2018-04-13",82.919998
"946","2018-04-16",85.283997
"947","2018-04-17",81.120003
"948","2018-04-18",82.199997
"949","2018-04-19",82.68
"950","2018-04-20",81
"951","2018-04-23",74.879997
"952","2018-04-24",77.400002
"953","2018-04-25",72.720001
"954","2018-04-26",72.239998
"955","2018-04-27",71.760002
"956","2018-04-30",75.587997
"957","2018-05-01",73.440002
"958","2018-05-02",74.148003
"959","2018-05-03",74.760002
"960","2018-05-04",75.096001
"961","2018-05-07",75.360001
"962","2018-05-08",72.323997
"963","2018-05-09",74.652
"964","2018-05-10",74.760002
"965","2018-05-11",75.599998
"966","2018-05-14",74.160004
"967","2018-05-15",72.480003
"968","2018-05-16",70.188004
"969","2018-05-17",67.5
"970","2018-05-18",73.800003
"971","2018-05-21",80.160004
"972","2018-05-22",78.360001
"973","2018-05-23",79.199997
"974","2018-05-24",77.040001
"975","2018-05-25",74.400002
"976","2018-05-29",74.760002
"977","2018-05-30",76.199997
"978","2018-05-31",75
"979","2018-06-01",74.891998
"980","2018-06-04",75.720001
"981","2018-06-05",80.400002
"982","2018-06-06",90.720001
"983","2018-06-07",89.040001
"984","2018-06-08",86.040001
