"","date","KFRC"
"997","2010-12-15",16.559999
"998","2010-12-16",16.790001
"999","2010-12-17",16.809999
"1000","2010-12-20",16.92
"1001","2010-12-21",16.85
"1002","2010-12-22",16.75
"1003","2010-12-23",16.74
"1004","2010-12-27",16.76
"1005","2010-12-28",16.52
"1006","2010-12-29",16.549999
"1007","2010-12-30",16.540001
"1008","2010-12-31",16.18
"1009","2011-01-03",16.370001
"1010","2011-01-04",16.16
"1011","2011-01-05",16.67
"1012","2011-01-06",17.299999
"1013","2011-01-07",17.620001
"1014","2011-01-10",17.639999
"1015","2011-01-11",17.719999
"1016","2011-01-12",17.99
"1017","2011-01-13",18.08
"1018","2011-01-14",18.33
"1019","2011-01-18",18.620001
"1020","2011-01-19",18.23
"1021","2011-01-20",17.75
"1022","2011-01-21",17.190001
"1023","2011-01-24",17.1
"1024","2011-01-25",17.360001
"1025","2011-01-26",18.049999
"1026","2011-01-27",17.940001
"1027","2011-01-28",17.59
"1028","2011-01-31",17.879999
"1029","2011-02-01",18.25
"1030","2011-02-02",18.120001
"1031","2011-02-03",18.459999
"1032","2011-02-04",18.5
"1033","2011-02-07",18.959999
"1034","2011-02-08",18.719999
"1035","2011-02-09",18.540001
"1036","2011-02-10",18.16
"1037","2011-02-11",18.049999
"1038","2011-02-14",18.040001
"1039","2011-02-15",17.74
"1040","2011-02-16",17.77
"1041","2011-02-17",17.82
"1042","2011-02-18",18
"1043","2011-02-22",17.65
"1044","2011-02-23",17.549999
"1045","2011-02-24",17.629999
"1046","2011-02-25",17.799999
"1047","2011-02-28",17.860001
"1048","2011-03-01",17.379999
"1049","2011-03-02",17.51
"1050","2011-03-03",18.059999
"1051","2011-03-04",18.049999
"1052","2011-03-07",17.51
"1053","2011-03-08",17.809999
"1054","2011-03-09",17.629999
"1055","2011-03-10",16.950001
"1056","2011-03-11",17.1
"1057","2011-03-14",16.91
"1058","2011-03-15",16.780001
"1059","2011-03-16",16.209999
"1060","2011-03-17",16.110001
"1061","2011-03-18",16.34
"1062","2011-03-21",17.09
"1063","2011-03-22",16.68
"1064","2011-03-23",17.26
"1065","2011-03-24",17.610001
"1066","2011-03-25",17.51
"1067","2011-03-28",17.52
"1068","2011-03-29",17.68
"1069","2011-03-30",18.040001
"1070","2011-03-31",18.299999
"1071","2011-04-01",18.309999
"1072","2011-04-04",18.309999
"1073","2011-04-05",18.4
"1074","2011-04-06",18.32
"1075","2011-04-07",18.120001
"1076","2011-04-08",17.51
"1077","2011-04-11",17.129999
"1078","2011-04-12",16.780001
"1079","2011-04-13",16.719999
"1080","2011-04-14",16.629999
"1081","2011-04-15",16.530001
"1082","2011-04-18",15.81
"1083","2011-04-19",15.84
"1084","2011-04-20",16.110001
"1085","2011-04-21",15.96
"1086","2011-04-25",16.07
"1087","2011-04-26",15.99
"1088","2011-04-27",15.73
"1089","2011-04-28",15.53
"1090","2011-04-29",15.65
"1091","2011-05-02",15.24
"1092","2011-05-03",14.96
"1093","2011-05-04",14.41
"1094","2011-05-05",14.09
"1095","2011-05-06",14.23
"1096","2011-05-09",14.18
"1097","2011-05-10",14.33
"1098","2011-05-11",14.08
"1099","2011-05-12",14.19
"1100","2011-05-13",13.49
"1101","2011-05-16",12.93
"1102","2011-05-17",12.68
"1103","2011-05-18",13
"1104","2011-05-19",12.94
"1105","2011-05-20",12.84
"1106","2011-05-23",12.99
"1107","2011-05-24",12.99
"1108","2011-05-25",13.33
"1109","2011-05-26",13.24
"1110","2011-05-27",13.36
"1111","2011-05-31",13.49
"1112","2011-06-01",13.01
"1113","2011-06-02",13.21
"1114","2011-06-03",12.97
"1115","2011-06-06",12.99
"1116","2011-06-07",12.83
"1117","2011-06-08",12.85
"1118","2011-06-09",12.81
"1119","2011-06-10",12.42
"1120","2011-06-13",12.25
"1121","2011-06-14",12.56
"1122","2011-06-15",12.27
"1123","2011-06-16",12.73
"1124","2011-06-17",13.08
"1125","2011-06-20",13.06
"1126","2011-06-21",13.36
"1127","2011-06-22",13.18
"1128","2011-06-23",13.23
"1129","2011-06-24",12.92
"1130","2011-06-27",13.05
"1131","2011-06-28",13.16
"1132","2011-06-29",13.06
"1133","2011-06-30",13.08
"1134","2011-07-01",13.46
"1135","2011-07-05",13.31
"1136","2011-07-06",13.28
"1137","2011-07-07",14.11
"1138","2011-07-08",13.57
"1139","2011-07-11",13.13
"1140","2011-07-12",13.25
"1141","2011-07-13",13.27
"1142","2011-07-14",13.04
"1143","2011-07-15",13.48
"1144","2011-07-18",13.37
"1145","2011-07-19",13.8
"1146","2011-07-20",13.59
"1147","2011-07-21",14.5
"1148","2011-07-22",14.74
"1149","2011-07-25",14.73
"1150","2011-07-26",14.38
"1151","2011-07-27",14.02
"1152","2011-07-28",13.83
"1153","2011-07-29",13.78
"1154","2011-08-01",13.65
"1155","2011-08-02",12.95
"1156","2011-08-03",8.74
"1157","2011-08-04",8.64
"1158","2011-08-05",8.88
"1159","2011-08-08",8.33
"1160","2011-08-09",9
"1161","2011-08-10",8.75
"1162","2011-08-11",8.88
"1163","2011-08-12",8.91
"1164","2011-08-15",9.52
"1165","2011-08-16",9.47
"1166","2011-08-17",9.41
"1167","2011-08-18",8.91
"1168","2011-08-19",8.86
"1169","2011-08-22",8.86
"1170","2011-08-23",9.29
"1171","2011-08-24",9.58
"1172","2011-08-25",9.48
"1173","2011-08-26",9.93
"1174","2011-08-29",10.51
"1175","2011-08-30",10.47
"1176","2011-08-31",10.38
"1177","2011-09-01",9.73
"1178","2011-09-02",9.62
"1179","2011-09-06",9.44
"1180","2011-09-07",10.1
"1181","2011-09-08",9.65
"1182","2011-09-09",9.27
"1183","2011-09-12",9.18
"1184","2011-09-13",9.46
"1185","2011-09-14",9.53
"1186","2011-09-15",9.54
"1187","2011-09-16",10.2
"1188","2011-09-19",9.7
"1189","2011-09-20",9.37
"1190","2011-09-21",8.91
"1191","2011-09-22",8.69
"1192","2011-09-23",9.03
"1193","2011-09-26",9.36
"1194","2011-09-27",9.94
"1195","2011-09-28",9.43
"1196","2011-09-29",10.13
"1197","2011-09-30",9.81
"1198","2011-10-03",9.55
"1199","2011-10-04",10.47
"1200","2011-10-05",11.32
"1201","2011-10-06",11.4
"1202","2011-10-07",11.26
"1203","2011-10-10",11.43
"1204","2011-10-11",11.39
"1205","2011-10-12",11.67
"1206","2011-10-13",11.68
"1207","2011-10-14",12.51
"1208","2011-10-17",12.26
"1209","2011-10-18",12.48
"1210","2011-10-19",12.07
"1211","2011-10-20",11.91
"1212","2011-10-21",12.18
"1213","2011-10-24",12.66
"1214","2011-10-25",11.92
"1215","2011-10-26",12.66
"1216","2011-10-27",13.6
"1217","2011-10-28",13.51
"1218","2011-10-31",12.76
"1219","2011-11-01",12.25
"1220","2011-11-02",12.79
"1221","2011-11-03",12.25
"1222","2011-11-04",11.95
"1223","2011-11-07",11.66
"1224","2011-11-08",11.59
"1225","2011-11-09",11.43
"1226","2011-11-10",12.2
"1227","2011-11-11",12.78
"1228","2011-11-14",12.2
"1229","2011-11-15",12.21
"1230","2011-11-16",11.98
"1231","2011-11-17",11.8
"1232","2011-11-18",12
"1233","2011-11-21",11.78
"1234","2011-11-22",11.38
"1235","2011-11-23",10.52
"1236","2011-11-25",10.24
"1237","2011-11-28",10.87
"1238","2011-11-29",10.85
"1239","2011-11-30",12.25
"1240","2011-12-01",12.09
"1241","2011-12-02",12.21
"1242","2011-12-05",12.22
"1243","2011-12-06",12.21
"1244","2011-12-07",12.07
"1245","2011-12-08",11.74
"1246","2011-12-09",12.19
"1247","2011-12-12",11.75
"1248","2011-12-13",11.5
"1249","2011-12-14",10.92
"1250","2011-12-15",11.2
"1251","2011-12-16",11.16
"1252","2011-12-19",10.72
"1253","2011-12-20",11.57
"1254","2011-12-21",12.02
"1255","2011-12-22",12.3
"1256","2011-12-23",12.31
"1257","2011-12-27",12.44
"1258","2011-12-28",12.06
"1259","2011-12-29",12.41
"1260","2011-12-30",12.33
"1261","2012-01-03",12.76
"1262","2012-01-04",12.66
"1263","2012-01-05",12.75
"1264","2012-01-06",12.67
"1265","2012-01-09",12.76
"1266","2012-01-10",12.97
"1267","2012-01-11",12.98
"1268","2012-01-12",13
"1269","2012-01-13",12.74
"1270","2012-01-17",12.88
"1271","2012-01-18",13
"1272","2012-01-19",12.99
"1273","2012-01-20",12.98
"1274","2012-01-23",12.98
"1275","2012-01-24",13
"1276","2012-01-25",12.97
"1277","2012-01-26",12.61
"1278","2012-01-27",12.45
"1279","2012-01-30",12.57
"1280","2012-01-31",12.43
"1281","2012-02-01",13
"1282","2012-02-02",12.57
"1283","2012-02-03",13.36
"1284","2012-02-06",13.37
"1285","2012-02-07",13.01
"1286","2012-02-08",14.34
"1287","2012-02-09",14.02
"1288","2012-02-10",14.09
"1289","2012-02-13",14
"1290","2012-02-14",14.11
"1291","2012-02-15",14.12
"1292","2012-02-16",14.02
"1293","2012-02-17",14.16
"1294","2012-02-21",14.2
"1295","2012-02-22",14.22
"1296","2012-02-23",14.19
"1297","2012-02-24",14.26
"1298","2012-02-27",14.16
"1299","2012-02-28",14.14
"1300","2012-02-29",14.08
"1301","2012-03-01",14.2
"1302","2012-03-02",13.81
"1303","2012-03-05",14.03
"1304","2012-03-06",14.03
"1305","2012-03-07",14.23
"1306","2012-03-08",14.6
"1307","2012-03-09",14.52
"1308","2012-03-12",14.38
"1309","2012-03-13",14.5
"1310","2012-03-14",14.42
"1311","2012-03-15",14.7
"1312","2012-03-16",14.57
"1313","2012-03-19",14.8
"1314","2012-03-20",14.6
"1315","2012-03-21",14.62
"1316","2012-03-22",14.25
"1317","2012-03-23",14.51
"1318","2012-03-26",14.97
"1319","2012-03-27",14.73
"1320","2012-03-28",14.82
"1321","2012-03-29",14.89
"1322","2012-03-30",14.9
"1323","2012-04-02",15.39
"1324","2012-04-03",15.17
"1325","2012-04-04",15.15
"1326","2012-04-05",15.09
"1327","2012-04-09",14.73
"1328","2012-04-10",14.21
"1329","2012-04-11",14.51
"1330","2012-04-12",14.9
"1331","2012-04-13",14.33
"1332","2012-04-16",14.49
"1333","2012-04-17",14.9
"1334","2012-04-18",14.45
"1335","2012-04-19",14.22
"1336","2012-04-20",14.55
"1337","2012-04-23",14.27
"1338","2012-04-24",14.6
"1339","2012-04-25",14.81
"1340","2012-04-26",14.74
"1341","2012-04-27",14.95
"1342","2012-04-30",14.47
"1343","2012-05-01",14.46
"1344","2012-05-02",13.75
"1345","2012-05-03",13.1
"1346","2012-05-04",12.9
"1347","2012-05-07",12.97
"1348","2012-05-08",13.02
"1349","2012-05-09",13.09
"1350","2012-05-10",13.43
"1351","2012-05-11",13.55
"1352","2012-05-14",13.64
"1353","2012-05-15",13.84
"1354","2012-05-16",13.96
"1355","2012-05-17",13.79
"1356","2012-05-18",13.66
"1357","2012-05-21",13.95
"1358","2012-05-22",13.99
"1359","2012-05-23",13.92
"1360","2012-05-24",13.93
"1361","2012-05-25",13.82
"1362","2012-05-29",13.99
"1363","2012-05-30",13.41
"1364","2012-05-31",13.33
"1365","2012-06-01",12.33
"1366","2012-06-04",12.34
"1367","2012-06-05",12.39
"1368","2012-06-06",12.82
"1369","2012-06-07",12.64
"1370","2012-06-08",12.76
"1371","2012-06-11",12.33
"1372","2012-06-12",12.52
"1373","2012-06-13",12.25
"1374","2012-06-14",12.41
"1375","2012-06-15",12.77
"1376","2012-06-18",12.73
"1377","2012-06-19",13.19
"1378","2012-06-20",13.2
"1379","2012-06-21",12.8
"1380","2012-06-22",13.19
"1381","2012-06-25",12.44
"1382","2012-06-26",12.25
"1383","2012-06-27",12.43
"1384","2012-06-28",12.56
"1385","2012-06-29",13.46
"1386","2012-07-02",13.87
"1387","2012-07-03",14.2
"1388","2012-07-05",13.6
"1389","2012-07-06",12.99
"1390","2012-07-09",12.99
"1391","2012-07-10",13.37
"1392","2012-07-11",13.21
"1393","2012-07-12",13.28
"1394","2012-07-13",13.4
"1395","2012-07-16",13.16
"1396","2012-07-17",13.17
"1397","2012-07-18",13.3
"1398","2012-07-19",13.19
"1399","2012-07-20",13.01
"1400","2012-07-23",12.97
"1401","2012-07-24",12.41
"1402","2012-07-25",12.06
"1403","2012-07-26",11.95
"1404","2012-07-27",12.01
"1405","2012-07-30",11.93
"1406","2012-07-31",11.57
"1407","2012-08-01",10.87
"1408","2012-08-02",10.8
"1409","2012-08-03",11.03
"1410","2012-08-06",11.76
"1411","2012-08-07",11.9
"1412","2012-08-08",12.28
"1413","2012-08-09",12.31
"1414","2012-08-10",12.15
"1415","2012-08-13",12.07
"1416","2012-08-14",12.11
"1417","2012-08-15",12.01
"1418","2012-08-16",12.05
"1419","2012-08-17",12.76
"1420","2012-08-20",12.83
"1421","2012-08-21",12.53
"1422","2012-08-22",12.49
"1423","2012-08-23",12.35
"1424","2012-08-24",12.32
"1425","2012-08-27",11.95
"1426","2012-08-28",12.03
"1427","2012-08-29",11.84
"1428","2012-08-30",11.83
"1429","2012-08-31",11.72
"1430","2012-09-04",11.49
"1431","2012-09-05",11.3
"1432","2012-09-06",11.92
"1433","2012-09-07",12.35
"1434","2012-09-10",12.43
"1435","2012-09-11",12.47
"1436","2012-09-12",12.37
"1437","2012-09-13",12.51
"1438","2012-09-14",12.65
"1439","2012-09-17",12.59
"1440","2012-09-18",12.22
"1441","2012-09-19",12.42
"1442","2012-09-20",12.35
"1443","2012-09-21",12.38
"1444","2012-09-24",12.54
"1445","2012-09-25",12.26
"1446","2012-09-26",12.06
"1447","2012-09-27",12.24
"1448","2012-09-28",11.79
"1449","2012-10-01",11.51
"1450","2012-10-02",11.42
"1451","2012-10-03",11.35
"1452","2012-10-04",11.57
"1453","2012-10-05",11.8
"1454","2012-10-08",11.64
"1455","2012-10-09",11.11
"1456","2012-10-10",11.27
"1457","2012-10-11",11.36
"1458","2012-10-12",11.22
"1459","2012-10-15",11.43
"1460","2012-10-16",11.53
"1461","2012-10-17",11.73
"1462","2012-10-18",11.45
"1463","2012-10-19",11.43
"1464","2012-10-22",11.41
"1465","2012-10-23",11.56
"1466","2012-10-24",11.6
"1467","2012-10-25",11.75
"1468","2012-10-26",11.85
"1469","2012-10-31",11.15
"1470","2012-11-01",11.62
"1471","2012-11-02",11.79
"1472","2012-11-05",12.11
"1473","2012-11-06",12.21
"1474","2012-11-07",12.13
"1475","2012-11-08",12
"1476","2012-11-09",12.06
"1477","2012-11-12",12.19
"1478","2012-11-13",12.35
"1479","2012-11-14",12.09
"1480","2012-11-15",12.07
"1481","2012-11-16",12.11
"1482","2012-11-19",12.45
"1483","2012-11-20",12.29
"1484","2012-11-21",12.5
"1485","2012-11-23",12.49
"1486","2012-11-26",12.5
"1487","2012-11-27",12.45
"1488","2012-11-28",12.5
"1489","2012-11-29",12.58
"1490","2012-11-30",12.86
"1491","2012-12-03",12.57
"1492","2012-12-04",12.61
"1493","2012-12-05",12.84
"1494","2012-12-06",12.79
"1495","2012-12-07",12.98
"1496","2012-12-10",13.02
"1497","2012-12-11",13.32
"1498","2012-12-12",13.54
"1499","2012-12-13",12.74
"1500","2012-12-14",13.15
"1501","2012-12-17",13.41
"1502","2012-12-18",13.64
"1503","2012-12-19",13.75
"1504","2012-12-20",13.87
"1505","2012-12-21",13.94
"1506","2012-12-24",14.15
"1507","2012-12-26",14.3
"1508","2012-12-27",14.26
"1509","2012-12-28",14.54
"1510","2012-12-31",14.34
"1511","2013-01-02",14.58
"1512","2013-01-03",14.54
"1513","2013-01-04",14.54
"1514","2013-01-07",14.31
"1515","2013-01-08",14.27
"1516","2013-01-09",14.3
"1517","2013-01-10",14.23
"1518","2013-01-11",14.07
"1519","2013-01-14",14
"1520","2013-01-15",13.96
"1521","2013-01-16",13.76
"1522","2013-01-17",13.85
"1523","2013-01-18",13.81
"1524","2013-01-22",13.72
"1525","2013-01-23",13.71
"1526","2013-01-24",13.98
"1527","2013-01-25",13.99
"1528","2013-01-28",13.86
"1529","2013-01-29",13.73
"1530","2013-01-30",13.7
"1531","2013-01-31",13.76
"1532","2013-02-01",13.82
"1533","2013-02-04",13.48
"1534","2013-02-05",13.52
"1535","2013-02-06",15.67
"1536","2013-02-07",14.86
"1537","2013-02-08",14.74
"1538","2013-02-11",14.94
"1539","2013-02-12",15
"1540","2013-02-13",14.69
"1541","2013-02-14",14.9
"1542","2013-02-15",14.8
"1543","2013-02-19",14.87
"1544","2013-02-20",14.62
"1545","2013-02-21",14.52
"1546","2013-02-22",14.54
"1547","2013-02-25",14.17
"1548","2013-02-26",14.3
"1549","2013-02-27",14.35
"1550","2013-02-28",14.54
"1551","2013-03-01",15.07
"1552","2013-03-04",15.5
"1553","2013-03-05",15.75
"1554","2013-03-06",15.84
"1555","2013-03-07",15.75
"1556","2013-03-08",15.99
"1557","2013-03-11",15.81
"1558","2013-03-12",15.91
"1559","2013-03-13",15.95
"1560","2013-03-14",16.219999
"1561","2013-03-15",16.16
"1562","2013-03-18",16.25
"1563","2013-03-19",16.24
"1564","2013-03-20",16.48
"1565","2013-03-21",16.360001
"1566","2013-03-22",16.280001
"1567","2013-03-25",16.530001
"1568","2013-03-26",16.440001
"1569","2013-03-27",16.389999
"1570","2013-03-28",16.370001
"1571","2013-04-01",16.18
"1572","2013-04-02",15.85
"1573","2013-04-03",15.73
"1574","2013-04-04",15.88
"1575","2013-04-05",15.49
"1576","2013-04-08",15.82
"1577","2013-04-09",15.27
"1578","2013-04-10",16.08
"1579","2013-04-11",16.030001
"1580","2013-04-12",15.89
"1581","2013-04-15",14.83
"1582","2013-04-16",15.18
"1583","2013-04-17",14.92
"1584","2013-04-18",14.62
"1585","2013-04-19",14.84
"1586","2013-04-22",14.88
"1587","2013-04-23",15.07
"1588","2013-04-24",14.71
"1589","2013-04-25",14.8
"1590","2013-04-26",14.66
"1591","2013-04-29",14.93
"1592","2013-04-30",15.12
"1593","2013-05-01",12.51
"1594","2013-05-02",12.78
"1595","2013-05-03",13.18
"1596","2013-05-06",12.98
"1597","2013-05-07",13.01
"1598","2013-05-08",12.96
"1599","2013-05-09",13.29
"1600","2013-05-10",13.39
"1601","2013-05-13",13.63
"1602","2013-05-14",13.55
"1603","2013-05-15",13.89
"1604","2013-05-16",14
"1605","2013-05-17",14.2
"1606","2013-05-20",14.3
"1607","2013-05-21",14.43
"1608","2013-05-22",14.86
"1609","2013-05-23",14.76
"1610","2013-05-24",14.63
"1611","2013-05-28",15
"1612","2013-05-29",14.53
"1613","2013-05-30",14.89
"1614","2013-05-31",14.89
"1615","2013-06-03",14.82
"1616","2013-06-04",14.82
"1617","2013-06-05",14.8
"1618","2013-06-06",15.11
"1619","2013-06-07",14.97
"1620","2013-06-10",14.79
"1621","2013-06-11",14.71
"1622","2013-06-12",14.58
"1623","2013-06-13",15.04
"1624","2013-06-14",15.1
"1625","2013-06-17",15.2
"1626","2013-06-18",15.32
"1627","2013-06-19",15.15
"1628","2013-06-20",14.86
"1629","2013-06-21",15.04
"1630","2013-06-24",14.98
"1631","2013-06-25",14.33
"1632","2013-06-26",14.37
"1633","2013-06-27",14.74
"1634","2013-06-28",14.6
"1635","2013-07-01",14.83
"1636","2013-07-02",15.05
"1637","2013-07-03",14.95
"1638","2013-07-05",15.32
"1639","2013-07-08",15.42
"1640","2013-07-09",15.67
"1641","2013-07-10",15.99
"1642","2013-07-11",15.85
"1643","2013-07-12",15.8
"1644","2013-07-15",15.78
"1645","2013-07-16",15.64
"1646","2013-07-17",15.5
"1647","2013-07-18",15.52
"1648","2013-07-19",15.57
"1649","2013-07-22",15.49
"1650","2013-07-23",15.25
"1651","2013-07-24",15.41
"1652","2013-07-25",15.82
"1653","2013-07-26",15.29
"1654","2013-07-29",15.03
"1655","2013-07-30",15.44
"1656","2013-07-31",16.68
"1657","2013-08-01",17
"1658","2013-08-02",16.99
"1659","2013-08-05",17
"1660","2013-08-06",16.92
"1661","2013-08-07",16.66
"1662","2013-08-08",16.74
"1663","2013-08-09",16.58
"1664","2013-08-12",16.610001
"1665","2013-08-13",16.76
"1666","2013-08-14",16.870001
"1667","2013-08-15",16.549999
"1668","2013-08-16",17.049999
"1669","2013-08-19",16.799999
"1670","2013-08-20",16.959999
"1671","2013-08-21",16.98
"1672","2013-08-22",17
"1673","2013-08-23",16.98
"1674","2013-08-26",16.940001
"1675","2013-08-27",16.5
"1676","2013-08-28",16.57
"1677","2013-08-29",16.83
"1678","2013-08-30",16.27
"1679","2013-09-03",16.700001
"1680","2013-09-04",16.65
"1681","2013-09-05",16.620001
"1682","2013-09-06",16.719999
"1683","2013-09-09",17.1
"1684","2013-09-10",17.290001
"1685","2013-09-11",17.08
"1686","2013-09-12",16.870001
"1687","2013-09-13",16.99
"1688","2013-09-16",17
"1689","2013-09-17",17.17
"1690","2013-09-18",17.4
"1691","2013-09-19",17.780001
"1692","2013-09-20",17.559999
"1693","2013-09-23",17.610001
"1694","2013-09-24",17.65
"1695","2013-09-25",17.719999
"1696","2013-09-26",17.76
"1697","2013-09-27",17.67
"1698","2013-09-30",17.690001
"1699","2013-10-01",17.84
"1700","2013-10-02",17.870001
"1701","2013-10-03",17.68
"1702","2013-10-04",17.719999
"1703","2013-10-07",17.35
"1704","2013-10-08",17.1
"1705","2013-10-09",17.059999
"1706","2013-10-10",17.48
"1707","2013-10-11",17.879999
"1708","2013-10-14",17.959999
"1709","2013-10-15",17.92
"1710","2013-10-16",17.969999
"1711","2013-10-17",18.02
"1712","2013-10-18",18
"1713","2013-10-21",17.93
"1714","2013-10-22",17.9
"1715","2013-10-23",17.719999
"1716","2013-10-24",17.83
"1717","2013-10-25",17.67
"1718","2013-10-28",17.4
"1719","2013-10-29",17.33
"1720","2013-10-30",19.629999
"1721","2013-10-31",19.690001
"1722","2013-11-01",19.959999
"1723","2013-11-04",19.940001
"1724","2013-11-05",20.040001
"1725","2013-11-06",20
"1726","2013-11-07",19.51
"1727","2013-11-08",19.99
"1728","2013-11-11",20.030001
"1729","2013-11-12",20.26
"1730","2013-11-13",20
"1731","2013-11-14",20
"1732","2013-11-15",20.030001
"1733","2013-11-18",20.01
"1734","2013-11-19",19.74
"1735","2013-11-20",19.77
"1736","2013-11-21",19.780001
"1737","2013-11-22",20.209999
"1738","2013-11-25",20.27
"1739","2013-11-26",20.209999
"1740","2013-11-27",20.360001
"1741","2013-11-29",20.18
"1742","2013-12-02",19.6
"1743","2013-12-03",19.440001
"1744","2013-12-04",19.25
"1745","2013-12-05",18.99
"1746","2013-12-06",19.190001
"1747","2013-12-09",19.379999
"1748","2013-12-10",19.25
"1749","2013-12-11",18.6
"1750","2013-12-12",18.549999
"1751","2013-12-13",18.91
"1752","2013-12-16",20.190001
"1753","2013-12-17",20.18
"1754","2013-12-18",20.469999
"1755","2013-12-19",20.16
"1756","2013-12-20",20.969999
"1757","2013-12-23",20.9
"1758","2013-12-24",20.98
"1759","2013-12-26",20.940001
"1760","2013-12-27",20.809999
"1761","2013-12-30",20.879999
"1762","2013-12-31",20.459999
"1763","2014-01-02",20.120001
"1764","2014-01-03",20.219999
"1765","2014-01-06",20.15
"1766","2014-01-07",20.67
"1767","2014-01-08",20.190001
"1768","2014-01-09",20.110001
"1769","2014-01-10",19.99
"1770","2014-01-13",19.370001
"1771","2014-01-14",19.860001
"1772","2014-01-15",19.98
"1773","2014-01-16",19.700001
"1774","2014-01-17",19.74
"1775","2014-01-21",19.99
"1776","2014-01-22",20.139999
"1777","2014-01-23",19.959999
"1778","2014-01-24",19.07
"1779","2014-01-27",18.379999
"1780","2014-01-28",19.17
"1781","2014-01-29",18.540001
"1782","2014-01-30",18.9
"1783","2014-01-31",18.129999
"1784","2014-02-03",17.68
"1785","2014-02-04",17.940001
"1786","2014-02-05",18.040001
"1787","2014-02-06",18.209999
"1788","2014-02-07",17.709999
"1789","2014-02-10",18.200001
"1790","2014-02-11",18.42
"1791","2014-02-12",21.02
"1792","2014-02-13",21.4
"1793","2014-02-14",20.98
"1794","2014-02-18",21.27
"1795","2014-02-19",20.66
"1796","2014-02-20",20.860001
"1797","2014-02-21",21.110001
"1798","2014-02-24",20.76
"1799","2014-02-25",20.9
"1800","2014-02-26",21.5
"1801","2014-02-27",21.75
"1802","2014-02-28",21.91
"1803","2014-03-03",21.68
"1804","2014-03-04",21.950001
"1805","2014-03-05",21.9
"1806","2014-03-06",21.84
"1807","2014-03-07",22.23
"1808","2014-03-10",22.16
"1809","2014-03-11",21.83
"1810","2014-03-12",21.58
"1811","2014-03-13",21.51
"1812","2014-03-14",21.4
"1813","2014-03-17",21.32
"1814","2014-03-18",21.85
"1815","2014-03-19",21.82
"1816","2014-03-20",21.93
"1817","2014-03-21",21.389999
"1818","2014-03-24",21.32
"1819","2014-03-25",21.27
"1820","2014-03-26",21
"1821","2014-03-27",21.18
"1822","2014-03-28",20.780001
"1823","2014-03-31",21.32
"1824","2014-04-01",21.639999
"1825","2014-04-02",21.709999
"1826","2014-04-03",21.35
"1827","2014-04-04",20.74
"1828","2014-04-07",20.76
"1829","2014-04-08",20.969999
"1830","2014-04-09",21.4
"1831","2014-04-10",20.549999
"1832","2014-04-11",20.57
"1833","2014-04-14",20.469999
"1834","2014-04-15",20.57
"1835","2014-04-16",20.719999
"1836","2014-04-17",21.280001
"1837","2014-04-21",21.17
"1838","2014-04-22",21.389999
"1839","2014-04-23",21.35
"1840","2014-04-24",21.67
"1841","2014-04-25",21.43
"1842","2014-04-28",21.17
"1843","2014-04-29",21.030001
"1844","2014-04-30",23.120001
"1845","2014-05-01",23.5
"1846","2014-05-02",22.950001
"1847","2014-05-05",22.190001
"1848","2014-05-06",21.950001
"1849","2014-05-07",22.690001
"1850","2014-05-08",22.200001
"1851","2014-05-09",22.040001
"1852","2014-05-12",22.35
"1853","2014-05-13",22.190001
"1854","2014-05-14",21.75
"1855","2014-05-15",21.59
"1856","2014-05-16",21.379999
"1857","2014-05-19",21.299999
"1858","2014-05-20",21.16
"1859","2014-05-21",21.24
"1860","2014-05-22",21.51
"1861","2014-05-23",22.01
"1862","2014-05-27",22.49
"1863","2014-05-28",22.440001
"1864","2014-05-29",22.139999
"1865","2014-05-30",22.030001
"1866","2014-06-02",22.110001
"1867","2014-06-03",21.77
"1868","2014-06-04",21.690001
"1869","2014-06-05",22.440001
"1870","2014-06-06",22.959999
"1871","2014-06-09",23.17
"1872","2014-06-10",22.879999
"1873","2014-06-11",22.030001
"1874","2014-06-12",21.809999
"1875","2014-06-13",21.799999
"1876","2014-06-16",22.309999
"1877","2014-06-17",22.01
"1878","2014-06-18",21.66
"1879","2014-06-19",21.65
"1880","2014-06-20",21.91
"1881","2014-06-23",21.469999
"1882","2014-06-24",21.690001
"1883","2014-06-25",21.889999
"1884","2014-06-26",21.58
"1885","2014-06-27",21.42
"1886","2014-06-30",21.65
"1887","2014-07-01",22.049999
"1888","2014-07-02",21.940001
"1889","2014-07-03",22.389999
"1890","2014-07-07",22.120001
"1891","2014-07-08",22.030001
"1892","2014-07-09",22.139999
"1893","2014-07-10",21.77
"1894","2014-07-11",21.76
"1895","2014-07-14",22.27
"1896","2014-07-15",21.77
"1897","2014-07-16",21.77
"1898","2014-07-17",21.49
"1899","2014-07-18",22.139999
"1900","2014-07-21",21.75
"1901","2014-07-22",22.139999
"1902","2014-07-23",22.4
"1903","2014-07-24",22.09
"1904","2014-07-25",21.690001
"1905","2014-07-28",21.51
"1906","2014-07-29",21.799999
"1907","2014-07-30",21.719999
"1908","2014-07-31",19.889999
"1909","2014-08-01",19.549999
"1910","2014-08-04",20.01
"1911","2014-08-05",18.48
"1912","2014-08-06",18.17
"1913","2014-08-07",18.219999
"1914","2014-08-08",18.68
"1915","2014-08-11",18.75
"1916","2014-08-12",18.709999
"1917","2014-08-13",18.84
"1918","2014-08-14",18.76
"1919","2014-08-15",18.620001
"1920","2014-08-18",18.99
