"","date","NYMX"
"1003","2010-12-23",6.6
"1004","2010-12-27",6.72
"1005","2010-12-28",6.64
"1006","2010-12-29",6.58
"1007","2010-12-30",6.66
"1008","2010-12-31",7.04
"1009","2011-01-03",7.7
"1010","2011-01-04",8.37
"1011","2011-01-05",8.12
"1012","2011-01-06",8.35
"1013","2011-01-07",8.21
"1014","2011-01-10",8.17
"1015","2011-01-11",8.25
"1016","2011-01-12",8.45
"1017","2011-01-13",8.3
"1018","2011-01-14",8.44
"1019","2011-01-18",8.52
"1020","2011-01-19",8.2
"1021","2011-01-20",7.57
"1022","2011-01-21",7.02
"1023","2011-01-24",7.08
"1024","2011-01-25",6.84
"1025","2011-01-26",7.09
"1026","2011-01-27",6.99
"1027","2011-01-28",6.81
"1028","2011-01-31",7.28
"1029","2011-02-01",7.17
"1030","2011-02-02",7.1
"1031","2011-02-03",7.22
"1032","2011-02-04",7.35
"1033","2011-02-07",7.13
"1034","2011-02-08",7.11
"1035","2011-02-09",6.89
"1036","2011-02-10",6.68
"1037","2011-02-11",6.49
"1038","2011-02-14",6.54
"1039","2011-02-15",6.18
"1040","2011-02-16",6.22
"1041","2011-02-17",6.69
"1042","2011-02-18",6.52
"1043","2011-02-22",6.13
"1044","2011-02-23",6.09
"1045","2011-02-24",6.53
"1046","2011-02-25",6.47
"1047","2011-02-28",6.49
"1048","2011-03-01",6.21
"1049","2011-03-02",6.33
"1050","2011-03-03",6.67
"1051","2011-03-04",6.69
"1052","2011-03-07",6.64
"1053","2011-03-08",6.67
"1054","2011-03-09",6.69
"1055","2011-03-10",6.49
"1056","2011-03-11",6.74
"1057","2011-03-14",6.49
"1058","2011-03-15",6.41
"1059","2011-03-16",6.27
"1060","2011-03-17",6.51
"1061","2011-03-18",6.58
"1062","2011-03-21",6.76
"1063","2011-03-22",7.08
"1064","2011-03-23",7.17
"1065","2011-03-24",7.16
"1066","2011-03-25",7.16
"1067","2011-03-28",7.21
"1068","2011-03-29",7.21
"1069","2011-03-30",7.31
"1070","2011-03-31",7.89
"1071","2011-04-01",8.17
"1072","2011-04-04",7.78
"1073","2011-04-05",8.21
"1074","2011-04-06",8.2
"1075","2011-04-07",7.97
"1076","2011-04-08",8.01
"1077","2011-04-11",7.38
"1078","2011-04-12",7.22
"1079","2011-04-13",7.45
"1080","2011-04-14",7.71
"1081","2011-04-15",7.94
"1082","2011-04-18",7.92
"1083","2011-04-19",7.69
"1084","2011-04-20",7.83
"1085","2011-04-21",7.95
"1086","2011-04-25",7.62
"1087","2011-04-26",7.58
"1088","2011-04-27",7.54
"1089","2011-04-28",7.53
"1090","2011-04-29",7.59
"1091","2011-05-02",7.37
"1092","2011-05-03",7.15
"1093","2011-05-04",6.94
"1094","2011-05-05",6.79
"1095","2011-05-06",6.87
"1096","2011-05-09",6.96
"1097","2011-05-10",7.17
"1098","2011-05-11",7.29
"1099","2011-05-12",7.84
"1100","2011-05-13",7.75
"1101","2011-05-16",8
"1102","2011-05-17",7.98
"1103","2011-05-18",8.21
"1104","2011-05-19",8.17
"1105","2011-05-20",7.99
"1106","2011-05-23",7.81
"1107","2011-05-24",7.63
"1108","2011-05-25",7.54
"1109","2011-05-26",7.86
"1110","2011-05-27",8
"1111","2011-05-31",8.24
"1112","2011-06-01",7.8
"1113","2011-06-02",7.79
"1114","2011-06-03",7.27
"1115","2011-06-06",7.3
"1116","2011-06-07",7.3
"1117","2011-06-08",7.41
"1118","2011-06-09",7.51
"1119","2011-06-10",7.33
"1120","2011-06-13",7.14
"1121","2011-06-14",7.3
"1122","2011-06-15",6.99
"1123","2011-06-16",7.36
"1124","2011-06-17",7.07
"1125","2011-06-20",6.81
"1126","2011-06-21",7.31
"1127","2011-06-22",7.26
"1128","2011-06-23",7.55
"1129","2011-06-24",8.9
"1130","2011-06-27",8.42
"1131","2011-06-28",8.37
"1132","2011-06-29",8.33
"1133","2011-06-30",8.35
"1134","2011-07-01",8.19
"1135","2011-07-05",8.54
"1136","2011-07-06",8.52
"1137","2011-07-07",8.65
"1138","2011-07-08",8.99
"1139","2011-07-11",8.84
"1140","2011-07-12",9.02
"1141","2011-07-13",9.13
"1142","2011-07-14",9.01
"1143","2011-07-15",9.1
"1144","2011-07-18",8.8
"1145","2011-07-19",9.03
"1146","2011-07-20",8.91
"1147","2011-07-21",9.01
"1148","2011-07-22",8.99
"1149","2011-07-25",8.38
"1150","2011-07-26",8.22
"1151","2011-07-27",7.79
"1152","2011-07-28",7.89
"1153","2011-07-29",7.99
"1154","2011-08-01",8.19
"1155","2011-08-02",7.96
"1156","2011-08-03",7.89
"1157","2011-08-04",7.58
"1158","2011-08-05",7.68
"1159","2011-08-08",7.25
"1160","2011-08-09",7.72
"1161","2011-08-10",6.93
"1162","2011-08-11",7.5
"1163","2011-08-12",7.38
"1164","2011-08-15",7.74
"1165","2011-08-16",7.19
"1166","2011-08-17",7.46
"1167","2011-08-18",7.23
"1168","2011-08-19",7.4
"1169","2011-08-22",7.34
"1170","2011-08-23",7.74
"1171","2011-08-24",8
"1172","2011-08-25",7.75
"1173","2011-08-26",7.89
"1174","2011-08-29",8.16
"1175","2011-08-30",8.19
"1176","2011-08-31",7.9
"1177","2011-09-01",8.06
"1178","2011-09-02",7.6
"1179","2011-09-06",7.74
"1180","2011-09-07",8.01
"1181","2011-09-08",7.86
"1182","2011-09-09",7.88
"1183","2011-09-12",7.96
"1184","2011-09-13",8.34
"1185","2011-09-14",8.47
"1186","2011-09-15",8.43
"1187","2011-09-16",8.33
"1188","2011-09-19",7.97
"1189","2011-09-20",8
"1190","2011-09-21",8
"1191","2011-09-22",7.94
"1192","2011-09-23",7.79
"1193","2011-09-26",8.18
"1194","2011-09-27",8.35
"1195","2011-09-28",7.9
"1196","2011-09-29",8.13
"1197","2011-09-30",8.18
"1198","2011-10-03",8
"1199","2011-10-04",8.48
"1200","2011-10-05",8.32
"1201","2011-10-06",8.28
"1202","2011-10-07",8.26
"1203","2011-10-10",8.36
"1204","2011-10-11",8.4
"1205","2011-10-12",8.5
"1206","2011-10-13",8.52
"1207","2011-10-14",8.7
"1208","2011-10-17",8.49
"1209","2011-10-18",9.2
"1210","2011-10-19",8.99
"1211","2011-10-20",8.79
"1212","2011-10-21",8.95
"1213","2011-10-24",9.09
"1214","2011-10-25",8.86
"1215","2011-10-26",9.1
"1216","2011-10-27",9.34
"1217","2011-10-28",9.29
"1218","2011-10-31",9.23
"1219","2011-11-01",8.71
"1220","2011-11-02",8.75
"1221","2011-11-03",9.12
"1222","2011-11-04",8.89
"1223","2011-11-07",8.68
"1224","2011-11-08",9
"1225","2011-11-09",8.48
"1226","2011-11-10",8.58
"1227","2011-11-11",8.82
"1228","2011-11-14",8.45
"1229","2011-11-15",8.6
"1230","2011-11-16",8.51
"1231","2011-11-17",8.47
"1232","2011-11-18",8.27
"1233","2011-11-21",8.12
"1234","2011-11-22",8.06
"1235","2011-11-23",7.64
"1236","2011-11-25",7.4
"1237","2011-11-28",7.63
"1238","2011-11-29",7.53
"1239","2011-11-30",8.22
"1240","2011-12-01",8.11
"1241","2011-12-02",8.09
"1242","2011-12-05",8.08
"1243","2011-12-06",8.13
"1244","2011-12-07",7.88
"1245","2011-12-08",7.54
"1246","2011-12-09",8.08
"1247","2011-12-12",7.87
"1248","2011-12-13",7.58
"1249","2011-12-14",8.1
"1250","2011-12-15",8.06
"1251","2011-12-16",8.15
"1252","2011-12-19",8.03
"1253","2011-12-20",8.29
"1254","2011-12-21",8.03
"1255","2011-12-22",8.07
"1256","2011-12-23",8.02
"1257","2011-12-27",8.18
"1258","2011-12-28",8.07
"1259","2011-12-29",8.16
"1260","2011-12-30",8.22
"1261","2012-01-03",8.18
"1262","2012-01-04",8.1
"1263","2012-01-05",8.09
"1264","2012-01-06",8.06
"1265","2012-01-09",8.09
"1266","2012-01-10",8.29
"1267","2012-01-11",8.31
"1268","2012-01-12",8.41
"1269","2012-01-13",8.21
"1270","2012-01-17",8.02
"1271","2012-01-18",8.06
"1272","2012-01-19",8
"1273","2012-01-20",8.06
"1274","2012-01-23",7.95
"1275","2012-01-24",8.01
"1276","2012-01-25",8.1
"1277","2012-01-26",8.01
"1278","2012-01-27",8.1
"1279","2012-01-30",7.98
"1280","2012-01-31",7.96
"1281","2012-02-01",8.14
"1282","2012-02-02",8.69
"1283","2012-02-03",8.82
"1284","2012-02-06",8.77
"1285","2012-02-07",8.77
"1286","2012-02-08",8.71
"1287","2012-02-09",8.6
"1288","2012-02-10",8.6
"1289","2012-02-13",8.24
"1290","2012-02-14",8.07
"1291","2012-02-15",7.98
"1292","2012-02-16",8.11
"1293","2012-02-17",8.06
"1294","2012-02-21",7.92
"1295","2012-02-22",7.94
"1296","2012-02-23",8.17
"1297","2012-02-24",8.12
"1298","2012-02-27",8.08
"1299","2012-02-28",8.1
"1300","2012-02-29",7.91
"1301","2012-03-01",8.03
"1302","2012-03-02",7.6
"1303","2012-03-05",8.07
"1304","2012-03-06",7.82
"1305","2012-03-07",8.3
"1306","2012-03-08",8.2
"1307","2012-03-09",8.26
"1308","2012-03-12",8.24
"1309","2012-03-13",8.29
"1310","2012-03-14",7.83
"1311","2012-03-15",8.1
"1312","2012-03-16",7.99
"1313","2012-03-19",8.23
"1314","2012-03-20",8.18
"1315","2012-03-21",8.33
"1316","2012-03-22",8.08
"1317","2012-03-23",8.24
"1318","2012-03-26",8.39
"1319","2012-03-27",8.19
"1320","2012-03-28",8.07
"1321","2012-03-29",8.25
"1322","2012-03-30",8.04
"1323","2012-04-02",8.24
"1324","2012-04-03",8.05
"1325","2012-04-04",7.96
"1326","2012-04-05",7.87
"1327","2012-04-09",7.66
"1328","2012-04-10",7.51
"1329","2012-04-11",7.62
"1330","2012-04-12",7.8
"1331","2012-04-13",7.52
"1332","2012-04-16",7.71
"1333","2012-04-17",7.61
"1334","2012-04-18",7.61
"1335","2012-04-19",7.55
"1336","2012-04-20",7.65
"1337","2012-04-23",7.57
"1338","2012-04-24",7.82
"1339","2012-04-25",7.85
"1340","2012-04-26",7.93
"1341","2012-04-27",8
"1342","2012-04-30",8.15
"1343","2012-05-01",8.09
"1344","2012-05-02",8.36
"1345","2012-05-03",8.08
"1346","2012-05-04",8.01
"1347","2012-05-07",8.24
"1348","2012-05-08",8.28
"1349","2012-05-09",8.12
"1350","2012-05-10",8.15
"1351","2012-05-11",8.08
"1352","2012-05-14",7.66
"1353","2012-05-15",7.63
"1354","2012-05-16",7.51
"1355","2012-05-17",7.51
"1356","2012-05-18",7.69
"1357","2012-05-21",7.95
"1358","2012-05-22",7.83
"1359","2012-05-23",7.72
"1360","2012-05-24",7.68
"1361","2012-05-25",7.62
"1362","2012-05-29",7.51
"1363","2012-05-30",7.34
"1364","2012-05-31",7.3
"1365","2012-06-01",7.09
"1366","2012-06-04",7.25
"1367","2012-06-05",7.72
"1368","2012-06-06",8.04
"1369","2012-06-07",7.67
"1370","2012-06-08",7.44
"1371","2012-06-11",7.01
"1372","2012-06-12",7.24
"1373","2012-06-13",6.96
"1374","2012-06-14",6.87
"1375","2012-06-15",7.1
"1376","2012-06-18",6.81
"1377","2012-06-19",7.19
"1378","2012-06-20",7.09
"1379","2012-06-21",6.73
"1380","2012-06-22",6.61
"1381","2012-06-25",6.51
"1382","2012-06-26",6.53
"1383","2012-06-27",6.52
"1384","2012-06-28",6.42
"1385","2012-06-29",6.53
"1386","2012-07-02",6.5
"1387","2012-07-03",6.5
"1388","2012-07-05",6.52
"1389","2012-07-06",6.44
"1390","2012-07-09",6.25
"1391","2012-07-10",6.19
"1392","2012-07-11",6.51
"1393","2012-07-12",6.54
"1394","2012-07-13",6.8
"1395","2012-07-16",6.88
"1396","2012-07-17",6.8
"1397","2012-07-18",6.8
"1398","2012-07-19",6.74
"1399","2012-07-20",6.54
"1400","2012-07-23",6.4
"1401","2012-07-24",6.19
"1402","2012-07-25",6.17
"1403","2012-07-26",6.09
"1404","2012-07-27",6.1
"1405","2012-07-30",6.15
"1406","2012-07-31",6.19
"1407","2012-08-01",6.05
"1408","2012-08-02",5.91
"1409","2012-08-03",6.1
"1410","2012-08-06",6.16
"1411","2012-08-07",6.24
"1412","2012-08-08",6.03
"1413","2012-08-09",6.13
"1414","2012-08-10",6.04
"1415","2012-08-13",6.08
"1416","2012-08-14",6
"1417","2012-08-15",6.01
"1418","2012-08-16",6.24
"1419","2012-08-17",6.08
"1420","2012-08-20",6.1
"1421","2012-08-21",5.98
"1422","2012-08-22",5.98
"1423","2012-08-23",6.08
"1424","2012-08-24",6.11
"1425","2012-08-27",6.14
"1426","2012-08-28",6.21
"1427","2012-08-29",6.16
"1428","2012-08-30",6.17
"1429","2012-08-31",6.12
"1430","2012-09-04",6.21
"1431","2012-09-05",6.14
"1432","2012-09-06",6.21
"1433","2012-09-07",6.13
"1434","2012-09-10",5.9
"1435","2012-09-11",5.9
"1436","2012-09-12",5.9
"1437","2012-09-13",5.9
"1438","2012-09-14",6.05
"1439","2012-09-17",6.17
"1440","2012-09-18",6.35
"1441","2012-09-19",6.71
"1442","2012-09-20",6.8
"1443","2012-09-21",6.85
"1444","2012-09-24",6.8
"1445","2012-09-25",6.65
"1446","2012-09-26",6.48
"1447","2012-09-27",6.36
"1448","2012-09-28",6.88
"1449","2012-10-01",6.83
"1450","2012-10-02",6.65
"1451","2012-10-03",6.51
"1452","2012-10-04",6.59
"1453","2012-10-05",6.46
"1454","2012-10-08",6.46
"1455","2012-10-09",6.42
"1456","2012-10-10",6.48
"1457","2012-10-11",6.5
"1458","2012-10-12",6.51
"1459","2012-10-15",6.39
"1460","2012-10-16",6.36
"1461","2012-10-17",6.27
"1462","2012-10-18",6.26
"1463","2012-10-19",6.15
"1464","2012-10-22",6.2
"1465","2012-10-23",6.2
"1466","2012-10-24",6.26
"1467","2012-10-25",7.22
"1468","2012-10-26",7.17
"1469","2012-10-31",7.11
"1470","2012-11-01",7.15
"1471","2012-11-02",7.2
"1472","2012-11-05",7.29
"1473","2012-11-06",7.31
"1474","2012-11-07",7.34
"1475","2012-11-08",7.41
"1476","2012-11-09",8.4
"1477","2012-11-12",8.14
"1478","2012-11-13",7.29
"1479","2012-11-14",6.88
"1480","2012-11-15",6.63
"1481","2012-11-16",6.37
"1482","2012-11-19",6.35
"1483","2012-11-20",6.53
"1484","2012-11-21",6.39
"1485","2012-11-23",6.4
"1486","2012-11-26",6.53
"1487","2012-11-27",6.53
"1488","2012-11-28",7.39
"1489","2012-11-29",7.37
"1490","2012-11-30",7.39
"1491","2012-12-03",7.16
"1492","2012-12-04",7.2
"1493","2012-12-05",7.16
"1494","2012-12-06",7.24
"1495","2012-12-07",6.88
"1496","2012-12-10",6.99
"1497","2012-12-11",6.98
"1498","2012-12-12",7
"1499","2012-12-13",6.94
"1500","2012-12-14",6.81
"1501","2012-12-17",6.9
"1502","2012-12-18",6.71
"1503","2012-12-19",6.9
"1504","2012-12-20",6.95
"1505","2012-12-21",6.85
"1506","2012-12-24",6.85
"1507","2012-12-26",6.85
"1508","2012-12-27",6.74
"1509","2012-12-28",6.75
"1510","2012-12-31",6.86
"1511","2013-01-02",7.04
"1512","2013-01-03",7.09
"1513","2013-01-04",7.2
"1514","2013-01-07",7.36
"1515","2013-01-08",7.35
"1516","2013-01-09",7.28
"1517","2013-01-10",7.28
"1518","2013-01-11",7.17
"1519","2013-01-14",7.29
"1520","2013-01-15",7.04
"1521","2013-01-16",7.06
"1522","2013-01-17",6.98
"1523","2013-01-18",6.95
"1524","2013-01-22",6.86
"1525","2013-01-23",6.88
"1526","2013-01-24",6.75
"1527","2013-01-25",6.78
"1528","2013-01-28",6.76
"1529","2013-01-29",6.63
"1530","2013-01-30",6.65
"1531","2013-01-31",6.7
"1532","2013-02-01",6.5
"1533","2013-02-04",6.24
"1534","2013-02-05",6.28
"1535","2013-02-06",6.21
"1536","2013-02-07",6.33
"1537","2013-02-08",6.64
"1538","2013-02-11",6.65
"1539","2013-02-12",6.66
"1540","2013-02-13",6.56
"1541","2013-02-14",6.31
"1542","2013-02-15",6.24
"1543","2013-02-19",6.31
"1544","2013-02-20",6
"1545","2013-02-21",5.88
"1546","2013-02-22",6.13
"1547","2013-02-25",6.11
"1548","2013-02-26",6.2
"1549","2013-02-27",6.36
"1550","2013-02-28",5.83
"1551","2013-03-01",5.32
"1552","2013-03-04",4.99
"1553","2013-03-05",5.18
"1554","2013-03-06",5.24
"1555","2013-03-07",5.14
"1556","2013-03-08",5
"1557","2013-03-11",4.92
"1558","2013-03-12",4.81
"1559","2013-03-13",4.83
"1560","2013-03-14",4.8
"1561","2013-03-15",4.65
"1562","2013-03-18",5.84
"1563","2013-03-19",5.65
"1564","2013-03-20",5.58
"1565","2013-03-21",5.47
"1566","2013-03-22",5.2
"1567","2013-03-25",5.1
"1568","2013-03-26",5.29
"1569","2013-03-27",5.36
"1570","2013-03-28",5.39
"1571","2013-04-01",5.46
"1572","2013-04-02",5.32
"1573","2013-04-03",5.02
"1574","2013-04-04",5.1
"1575","2013-04-05",5.09
"1576","2013-04-08",4.93
"1577","2013-04-09",4.91
"1578","2013-04-10",4.85
"1579","2013-04-11",4.98
"1580","2013-04-12",5.03
"1581","2013-04-15",4.89
"1582","2013-04-16",4.81
"1583","2013-04-17",4.73
"1584","2013-04-18",4.68
"1585","2013-04-19",4.62
"1586","2013-04-22",4.84
"1587","2013-04-23",4.84
"1588","2013-04-24",4.91
"1589","2013-04-25",4.74
"1590","2013-04-26",4.76
"1591","2013-04-29",5.39
"1592","2013-04-30",5.15
"1593","2013-05-01",5.14
"1594","2013-05-02",5.05
"1595","2013-05-03",5.38
"1596","2013-05-06",4.96
"1597","2013-05-07",5.03
"1598","2013-05-08",5.02
"1599","2013-05-09",5.02
"1600","2013-05-10",4.9
"1601","2013-05-13",4.95
"1602","2013-05-14",4.87
"1603","2013-05-15",5.09
"1604","2013-05-16",5.05
"1605","2013-05-17",5.15
"1606","2013-05-20",5.14
"1607","2013-05-21",5.26
"1608","2013-05-22",5.19
"1609","2013-05-23",5.23
"1610","2013-05-24",5.28
"1611","2013-05-28",5.2
"1612","2013-05-29",5.18
"1613","2013-05-30",5.23
"1614","2013-05-31",5.16
"1615","2013-06-03",5.11
"1616","2013-06-04",5.21
"1617","2013-06-05",5.15
"1618","2013-06-06",5.1
"1619","2013-06-07",5.1
"1620","2013-06-10",5.15
"1621","2013-06-11",5.14
"1622","2013-06-12",5.08
"1623","2013-06-13",5.13
"1624","2013-06-14",5.21
"1625","2013-06-17",5.21
"1626","2013-06-18",5.35
"1627","2013-06-19",5.37
"1628","2013-06-20",5.22
"1629","2013-06-21",5.06
"1630","2013-06-24",5
"1631","2013-06-25",5.05
"1632","2013-06-26",4.94
"1633","2013-06-27",5.11
"1634","2013-06-28",5.07
"1635","2013-07-01",5.31
"1636","2013-07-02",5.16
"1637","2013-07-03",5.29
"1638","2013-07-05",5.23
"1639","2013-07-08",5.25
"1640","2013-07-09",5.22
"1641","2013-07-10",5.2
"1642","2013-07-11",5.19
"1643","2013-07-12",5.34
"1644","2013-07-15",5.83
"1645","2013-07-16",6.17
"1646","2013-07-17",5.83
"1647","2013-07-18",6
"1648","2013-07-19",6.19
"1649","2013-07-22",6.49
"1650","2013-07-23",6.63
"1651","2013-07-24",6.63
"1652","2013-07-25",6.59
"1653","2013-07-26",6.61
"1654","2013-07-29",6.66
"1655","2013-07-30",6.87
"1656","2013-07-31",6.86
"1657","2013-08-01",6.9
"1658","2013-08-02",6.85
"1659","2013-08-05",6.52
"1660","2013-08-06",6.69
"1661","2013-08-07",6.66
"1662","2013-08-08",6.55
"1663","2013-08-09",6.5
"1664","2013-08-12",6.53
"1665","2013-08-13",6.57
"1666","2013-08-14",6.5
"1667","2013-08-15",6.68
"1668","2013-08-16",6.5
"1669","2013-08-19",6.58
"1670","2013-08-20",6.69
"1671","2013-08-21",6.7
"1672","2013-08-22",7.04
"1673","2013-08-23",7.34
"1674","2013-08-26",7.99
"1675","2013-08-27",7.62
"1676","2013-08-28",7.7
"1677","2013-08-29",7.85
"1678","2013-08-30",7.79
"1679","2013-09-03",7.97
"1680","2013-09-04",8.04
"1681","2013-09-05",7.92
"1682","2013-09-06",7.71
"1683","2013-09-09",6.99
"1684","2013-09-10",6.71
"1685","2013-09-11",6.5
"1686","2013-09-12",6.51
"1687","2013-09-13",6.53
"1688","2013-09-16",6.36
"1689","2013-09-17",6.33
"1690","2013-09-18",6.33
"1691","2013-09-19",6.31
"1692","2013-09-20",6.37
"1693","2013-09-23",6.25
"1694","2013-09-24",6.06
"1695","2013-09-25",6.13
"1696","2013-09-26",6.58
"1697","2013-09-27",6.5
"1698","2013-09-30",6.62
"1699","2013-10-01",6.8
"1700","2013-10-02",6.75
"1701","2013-10-03",6.85
"1702","2013-10-04",6.75
"1703","2013-10-07",6.87
"1704","2013-10-08",7.14
"1705","2013-10-09",7.22
"1706","2013-10-10",7.11
"1707","2013-10-11",7.19
"1708","2013-10-14",7.34
"1709","2013-10-15",7.77
"1710","2013-10-16",7.7
"1711","2013-10-17",7.81
"1712","2013-10-18",7.81
"1713","2013-10-21",7.35
"1714","2013-10-22",7.44
"1715","2013-10-23",7.5
"1716","2013-10-24",7.64
"1717","2013-10-25",7.55
"1718","2013-10-28",7.43
"1719","2013-10-29",7.31
"1720","2013-10-30",7.03
"1721","2013-10-31",7.04
"1722","2013-11-01",7.06
"1723","2013-11-04",7
"1724","2013-11-05",7.01
"1725","2013-11-06",6.9
"1726","2013-11-07",6.79
"1727","2013-11-08",6.87
"1728","2013-11-11",6.64
"1729","2013-11-12",6.38
"1730","2013-11-13",6.5
"1731","2013-11-14",6.66
"1732","2013-11-15",6.64
"1733","2013-11-18",6.65
"1734","2013-11-19",6.78
"1735","2013-11-20",6.98
"1736","2013-11-21",7.08
"1737","2013-11-22",6.97
"1738","2013-11-25",6.94
"1739","2013-11-26",6.83
"1740","2013-11-27",6.99
"1741","2013-11-29",7
"1742","2013-12-02",6.96
"1743","2013-12-03",6.73
"1744","2013-12-04",6.7
"1745","2013-12-05",6.58
"1746","2013-12-06",6.52
"1747","2013-12-09",6.4
"1748","2013-12-10",6.5
"1749","2013-12-11",6.43
"1750","2013-12-12",6.3
"1751","2013-12-13",6.22
"1752","2013-12-16",6.2
"1753","2013-12-17",6.06
"1754","2013-12-18",5.99
"1755","2013-12-19",6.07
"1756","2013-12-20",6.11
"1757","2013-12-23",6.18
"1758","2013-12-24",6.1
"1759","2013-12-26",6
"1760","2013-12-27",6
"1761","2013-12-30",6.07
"1762","2013-12-31",6.07
"1763","2014-01-02",6
"1764","2014-01-03",6.01
"1765","2014-01-06",5.97
"1766","2014-01-07",5.79
"1767","2014-01-08",5.88
"1768","2014-01-09",5.95
"1769","2014-01-10",6
"1770","2014-01-13",6.57
"1771","2014-01-14",6.35
"1772","2014-01-15",6.31
"1773","2014-01-16",6.58
"1774","2014-01-17",6.71
"1775","2014-01-21",6.65
"1776","2014-01-22",6.62
"1777","2014-01-23",6.47
"1778","2014-01-24",6.42
"1779","2014-01-27",6.15
"1780","2014-01-28",5.85
"1781","2014-01-29",5.82
"1782","2014-01-30",5.7
"1783","2014-01-31",5.79
"1784","2014-02-03",5.3
"1785","2014-02-04",5.71
"1786","2014-02-05",5.72
"1787","2014-02-06",5.61
"1788","2014-02-07",5.56
"1789","2014-02-10",5.78
"1790","2014-02-11",5.73
"1791","2014-02-12",5.68
"1792","2014-02-13",5.9
"1793","2014-02-14",5.82
"1794","2014-02-18",5.81
"1795","2014-02-19",5.85
"1796","2014-02-20",5.76
"1797","2014-02-21",5.76
"1798","2014-02-24",5.85
"1799","2014-02-25",5.74
"1800","2014-02-26",5.56
"1801","2014-02-27",5.56
"1802","2014-02-28",5.45
"1803","2014-03-03",5.4
"1804","2014-03-04",5.49
"1805","2014-03-05",5.51
"1806","2014-03-06",5.52
"1807","2014-03-07",5.6
"1808","2014-03-10",5.72
"1809","2014-03-11",5.47
"1810","2014-03-12",5.78
"1811","2014-03-13",5.67
"1812","2014-03-14",5.67
"1813","2014-03-17",5.61
"1814","2014-03-18",5.35
"1815","2014-03-19",5.5
"1816","2014-03-20",5.45
"1817","2014-03-21",5.41
"1818","2014-03-24",5.5
"1819","2014-03-25",5.6
"1820","2014-03-26",5.59
"1821","2014-03-27",5.51
"1822","2014-03-28",5.34
"1823","2014-03-31",5.46
"1824","2014-04-01",5.56
"1825","2014-04-02",5.62
"1826","2014-04-03",5.48
"1827","2014-04-04",5.3
"1828","2014-04-07",5.35
"1829","2014-04-08",5.41
"1830","2014-04-09",5.61
"1831","2014-04-10",5.64
"1832","2014-04-11",5.6
"1833","2014-04-14",5.47
"1834","2014-04-15",5.29
"1835","2014-04-16",5.26
"1836","2014-04-17",5.04
"1837","2014-04-21",5.16
"1838","2014-04-22",5.15
"1839","2014-04-23",5.24
"1840","2014-04-24",5.22
"1841","2014-04-25",5.16
"1842","2014-04-28",5.06
"1843","2014-04-29",5.16
"1844","2014-04-30",4.74
"1845","2014-05-01",4.71
"1846","2014-05-02",4.79
"1847","2014-05-05",4.93
"1848","2014-05-06",5.03
"1849","2014-05-07",5.09
"1850","2014-05-08",5.2
"1851","2014-05-09",5.33
"1852","2014-05-12",5.3
"1853","2014-05-13",5.44
"1854","2014-05-14",5.55
"1855","2014-05-15",5.39
"1856","2014-05-16",5.45
"1857","2014-05-19",5.34
"1858","2014-05-20",5.26
"1859","2014-05-21",5.24
"1860","2014-05-22",5.35
"1861","2014-05-23",5.35
"1862","2014-05-27",5.27
"1863","2014-05-28",5.22
"1864","2014-05-29",5.1
"1865","2014-05-30",5.12
"1866","2014-06-02",5.05
"1867","2014-06-03",4.99
"1868","2014-06-04",4.92
"1869","2014-06-05",4.96
"1870","2014-06-06",5.05
"1871","2014-06-09",4.97
"1872","2014-06-10",4.95
"1873","2014-06-11",4.93
"1874","2014-06-12",4.96
"1875","2014-06-13",5
"1876","2014-06-16",4.94
"1877","2014-06-17",4.85
"1878","2014-06-18",4.98
"1879","2014-06-19",4.93
"1880","2014-06-20",4.96
"1881","2014-06-23",4.98
"1882","2014-06-24",4.78
"1883","2014-06-25",4.67
"1884","2014-06-26",4.68
"1885","2014-06-27",4.87
"1886","2014-06-30",4.95
"1887","2014-07-01",4.95
"1888","2014-07-02",4.98
"1889","2014-07-03",4.89
"1890","2014-07-07",4.73
"1891","2014-07-08",4.68
"1892","2014-07-09",4.72
"1893","2014-07-10",4.61
"1894","2014-07-11",4.64
"1895","2014-07-14",4.7
"1896","2014-07-15",4.72
"1897","2014-07-16",4.78
"1898","2014-07-17",4.76
"1899","2014-07-18",4.97
"1900","2014-07-21",4.85
"1901","2014-07-22",5.05
"1902","2014-07-23",5.04
"1903","2014-07-24",4.93
"1904","2014-07-25",4.9
"1905","2014-07-28",4.99
"1906","2014-07-29",4.95
"1907","2014-07-30",5.01
"1908","2014-07-31",4.95
"1909","2014-08-01",5.01
"1910","2014-08-04",5.05
"1911","2014-08-05",5.36
"1912","2014-08-06",5.72
"1913","2014-08-07",5.03
"1914","2014-08-08",5.43
"1915","2014-08-11",5.58
"1916","2014-08-12",5.41
"1917","2014-08-13",5.15
"1918","2014-08-14",5.65
"1919","2014-08-15",5.34
"1920","2014-08-18",5.18
"1921","2014-08-19",5.2
"1922","2014-08-20",5.19
"1923","2014-08-21",5.11
"1924","2014-08-22",5.07
"1925","2014-08-25",5.26
"1926","2014-08-26",5.06
"1927","2014-08-27",4.98
"1928","2014-08-28",4.95
"1929","2014-08-29",5.06
"1930","2014-09-02",4.96
"1931","2014-09-03",5.05
"1932","2014-09-04",5.04
"1933","2014-09-05",4.94
"1934","2014-09-08",4.96
"1935","2014-09-09",4.91
"1936","2014-09-10",4.9
"1937","2014-09-11",5.02
