"","date","APHA"
"206","2016-01-08",0.855
"207","2016-01-11",0.85
"208","2016-01-12",0.85
"209","2016-01-13",0.852
"210","2016-01-14",0.85
"211","2016-01-15",0.85
"212","2016-01-19",0.84
"213","2016-01-20",0.827
"214","2016-01-21",0.841
"215","2016-01-22",0.843
"216","2016-01-25",0.84
"217","2016-01-26",0.835
"218","2016-01-27",0.84
"219","2016-01-28",0.84
"220","2016-01-29",0.84
"221","2016-02-01",0.861
"222","2016-02-02",0.86
"223","2016-02-03",0.815
"224","2016-02-04",0.81
"225","2016-02-05",0.785
"226","2016-02-08",0.79
"227","2016-02-09",0.776
"228","2016-02-10",0.78
"229","2016-02-11",0.769
"230","2016-02-12",0.778
"231","2016-02-16",0.78
"232","2016-02-17",0.85
"233","2016-02-18",0.855
"234","2016-02-19",0.86
"235","2016-02-22",0.89
"236","2016-02-23",0.891
"237","2016-02-24",0.846
"238","2016-02-25",0.785
"239","2016-02-26",0.818
"240","2016-02-29",0.82
"241","2016-03-01",0.89
"242","2016-03-02",0.89
"243","2016-03-03",0.887
"244","2016-03-04",0.868
"245","2016-03-07",0.87
"246","2016-03-08",0.87
"247","2016-03-09",0.87
"248","2016-03-10",0.902
"249","2016-03-11",0.95
"250","2016-03-14",0.95
"251","2016-03-15",0.942
"252","2016-03-16",0.923
"253","2016-03-17",0.92
"254","2016-03-18",0.92
"255","2016-03-21",1.015
"256","2016-03-22",1.01
"257","2016-03-23",1.01
"258","2016-03-24",1.01
"259","2016-03-28",0.983
"260","2016-03-29",0.977
"261","2016-03-30",0.984
"262","2016-03-31",1.05
"263","2016-04-01",1.039
"264","2016-04-04",1.045
"265","2016-04-05",1.022
"266","2016-04-06",0.996
"267","2016-04-07",1.007
"268","2016-04-08",1.087
"269","2016-04-11",1.091
"270","2016-04-12",1.14
"271","2016-04-13",1.181
"272","2016-04-14",1.24
"273","2016-04-15",1.201
"274","2016-04-18",1.168
"275","2016-04-19",1.227
"276","2016-04-20",1.283
"277","2016-04-21",1.333
"278","2016-04-22",1.28
"279","2016-04-25",1.35
"280","2016-04-26",1.304
"281","2016-04-27",1.233
"282","2016-04-28",1.227
"283","2016-04-29",1.193
"284","2016-05-02",1.216
"285","2016-05-03",1.168
"286","2016-05-04",1.147
"287","2016-05-05",1.086
"288","2016-05-06",1.1
"289","2016-05-09",1.128
"290","2016-05-10",1.142
"291","2016-05-11",1.147
"292","2016-05-12",1.15
"293","2016-05-13",1.15
"294","2016-05-16",1.128
"295","2016-05-17",1.122
"296","2016-05-18",1.121
"297","2016-05-19",1.092
"298","2016-05-20",1.09
"299","2016-05-23",1.09
"300","2016-05-24",1.114
"301","2016-05-25",1.076
"302","2016-05-26",1.08
"303","2016-05-27",1.08
"304","2016-05-31",1.042
"305","2016-06-01",1.066
"306","2016-06-02",1.105
"307","2016-06-03",1.148
"308","2016-06-06",1.15
"309","2016-06-07",1.154
"310","2016-06-08",1.145
"311","2016-06-09",1.14
"312","2016-06-10",1.154
"313","2016-06-13",1.113
"314","2016-06-14",1.108
"315","2016-06-15",1.1
"316","2016-06-16",1.118
"317","2016-06-17",1.092
"318","2016-06-20",1.137
"319","2016-06-21",1.112
"320","2016-06-22",1.17
"321","2016-06-23",1.164
"322","2016-06-24",1.168
"323","2016-06-27",1.158
"324","2016-06-28",1.203
"325","2016-06-29",1.197
"326","2016-06-30",1.187
"327","2016-07-01",1.19
"328","2016-07-05",1.234
"329","2016-07-06",1.252
"330","2016-07-07",1.245
"331","2016-07-08",1.26
"332","2016-07-11",1.254
"333","2016-07-12",1.262
"334","2016-07-13",1.26
"335","2016-07-14",1.274
"336","2016-07-15",1.364
"337","2016-07-18",1.473
"338","2016-07-19",1.486
"339","2016-07-20",1.544
"340","2016-07-21",1.587
"341","2016-07-22",1.716
"342","2016-07-25",1.85
"343","2016-07-26",1.733
"344","2016-07-27",1.643
"345","2016-07-28",1.805
"346","2016-07-29",1.7
"347","2016-08-01",1.8
"348","2016-08-02",1.779
"349","2016-08-03",1.837
"350","2016-08-04",1.93
"351","2016-08-05",1.942
"352","2016-08-08",2.04
"353","2016-08-09",2.053
"354","2016-08-10",2.1
"355","2016-08-11",2.06
"356","2016-08-12",1.84
"357","2016-08-15",1.777
"358","2016-08-16",1.86
"359","2016-08-17",1.872
"360","2016-08-18",1.83
"361","2016-08-19",1.831
"362","2016-08-22",1.835
"363","2016-08-23",1.917
"364","2016-08-24",1.98
"365","2016-08-25",2.01
"366","2016-08-26",2.002
"367","2016-08-29",1.894
"368","2016-08-30",1.94
"369","2016-08-31",1.97
"370","2016-09-01",2.035
"371","2016-09-02",2.06
"372","2016-09-06",2.18
"373","2016-09-07",2.31
"374","2016-09-08",2.26
"375","2016-09-09",2.308
"376","2016-09-12",2.248
"377","2016-09-13",2.27
"378","2016-09-14",2.312
"379","2016-09-15",2.38
"380","2016-09-16",2.373
"381","2016-09-19",2.435
"382","2016-09-20",2.38
"383","2016-09-21",2.397
"384","2016-09-22",2.39
"385","2016-09-23",2.43
"386","2016-09-26",2.55
"387","2016-09-27",2.63
"388","2016-09-28",2.651
"389","2016-09-29",2.636
"390","2016-09-30",2.61
"391","2016-10-03",2.66
"392","2016-10-04",2.74
"393","2016-10-05",2.91
"394","2016-10-06",2.575
"395","2016-10-07",2.675
"396","2016-10-10",2.82
"397","2016-10-11",2.782
"398","2016-10-12",2.65
"399","2016-10-13",2.534
"400","2016-10-14",2.647
"401","2016-10-17",2.814
"402","2016-10-18",3.022
"403","2016-10-19",2.92
"404","2016-10-20",2.955
"405","2016-10-21",2.87
"406","2016-10-24",2.835
"407","2016-10-25",2.69
"408","2016-10-26",2.751
"409","2016-10-27",2.74
"410","2016-10-28",2.73
"411","2016-10-31",2.821
"412","2016-11-01",2.92
"413","2016-11-02",2.812
"414","2016-11-03",2.829
"415","2016-11-04",2.831
"416","2016-11-07",2.964
"417","2016-11-08",2.988
"418","2016-11-09",3.009
"419","2016-11-10",3.4
"420","2016-11-11",3.43
"421","2016-11-14",3.84
"422","2016-11-15",4.69
"423","2016-11-16",4.313
"424","2016-11-17",4.78
"425","2016-11-18",4.8
"426","2016-11-21",4.199
"427","2016-11-22",3.376
"428","2016-11-23",4.102
"429","2016-11-25",3.844
"430","2016-11-28",3.753
"431","2016-11-29",3.622
"432","2016-11-30",3.91
"433","2016-12-01",4.025
"434","2016-12-02",4.041
"435","2016-12-05",3.941
"436","2016-12-06",3.712
"437","2016-12-07",3.94
"438","2016-12-08",3.869
"439","2016-12-09",3.829
"440","2016-12-12",3.88
"441","2016-12-13",4.053
"442","2016-12-14",3.95
"443","2016-12-15",3.916
"444","2016-12-16",3.849
"445","2016-12-19",3.409
"446","2016-12-20",3.37
"447","2016-12-21",3.339
"448","2016-12-22",3.49
"449","2016-12-23",3.537
"450","2016-12-27",3.71
"451","2016-12-28",3.65
"452","2016-12-29",3.74
"453","2016-12-30",3.76
"454","2017-01-03",3.81
"455","2017-01-04",3.924
"456","2017-01-05",3.955
"457","2017-01-06",4.02
"458","2017-01-09",4.121
"459","2017-01-10",4.31
"460","2017-01-11",4.123
"461","2017-01-12",4.056
"462","2017-01-13",4.132
"463","2017-01-17",4.306
"464","2017-01-18",4.157
"465","2017-01-19",4.18
"466","2017-01-20",4.185
"467","2017-01-23",4.172
"468","2017-01-24",4.17
"469","2017-01-25",4.1
"470","2017-01-26",4.109
"471","2017-01-27",4
"472","2017-01-30",3.854
"473","2017-01-31",3.97
"474","2017-02-01",4.143
"475","2017-02-02",4.19
"476","2017-02-03",4.22
"477","2017-02-06",4.07
"478","2017-02-07",4.073
"479","2017-02-08",4.124
"480","2017-02-09",4.18
"481","2017-02-10",4.21
"482","2017-02-13",4.434
"483","2017-02-14",4.58
"484","2017-02-15",5.015
"485","2017-02-16",4.97
"486","2017-02-17",5.011
"487","2017-02-21",5.048
"488","2017-02-22",4.92
"489","2017-02-23",4.859
"490","2017-02-24",4.81
"491","2017-02-27",5.08
"492","2017-02-28",5.024
"493","2017-03-01",4.952
"494","2017-03-02",4.952
"495","2017-03-03",5.123
"496","2017-03-06",5.192
"497","2017-03-07",4.95
"498","2017-03-08",4.656
"499","2017-03-09",4.942
"500","2017-03-10",4.93
"501","2017-03-13",4.905
"502","2017-03-14",4.9
"503","2017-03-15",4.791
"504","2017-03-16",4.935
"505","2017-03-17",4.86
"506","2017-03-20",4.69
"507","2017-03-21",4.755
"508","2017-03-22",4.655
"509","2017-03-23",4.7
"510","2017-03-24",4.65
"511","2017-03-27",5.007
"512","2017-03-28",4.9
"513","2017-03-29",4.924
"514","2017-03-30",4.922
"515","2017-03-31",5.04
"516","2017-04-03",5.03
"517","2017-04-04",5.112
"518","2017-04-05",5.395
"519","2017-04-06",5.601
"520","2017-04-07",5.908
"521","2017-04-10",6.299
"522","2017-04-11",5.841
"523","2017-04-12",5.925
"524","2017-04-13",5.424
"525","2017-04-17",5.15
"526","2017-04-18",4.999
"527","2017-04-19",5.188
"528","2017-04-20",4.96
"529","2017-04-21",4.96
"530","2017-04-24",4.94
"531","2017-04-25",4.779
"532","2017-04-26",4.63
"533","2017-04-27",4.43
"534","2017-04-28",4.53
"535","2017-05-01",4.79
"536","2017-05-02",4.84
"537","2017-05-03",4.758
"538","2017-05-04",4.64
"539","2017-05-05",4.51
"540","2017-05-08",4.481
"541","2017-05-09",4.3
"542","2017-05-10",4.08
"543","2017-05-11",4.51
"544","2017-05-12",4.31
"545","2017-05-15",4.459
"546","2017-05-16",4.398
"547","2017-05-17",4.241
"548","2017-05-18",4.206
"549","2017-05-19",4.19
"550","2017-05-22",4.34
"551","2017-05-23",4.22
"552","2017-05-24",4.2
"553","2017-05-25",4.06
"554","2017-05-26",4.18
"555","2017-05-30",4.03
"556","2017-05-31",3.87
"557","2017-06-01",3.999
"558","2017-06-02",3.924
"559","2017-06-05",3.787
"560","2017-06-06",3.52
"561","2017-06-07",3.65
"562","2017-06-08",3.667
"563","2017-06-09",3.88
"564","2017-06-12",4.1
"565","2017-06-13",4.016
"566","2017-06-14",3.976
"567","2017-06-15",3.87
"568","2017-06-16",4.05
"569","2017-06-19",4.1
"570","2017-06-20",4
"571","2017-06-21",4.07
"572","2017-06-22",4.25
"573","2017-06-23",4.14
"574","2017-06-26",4.117
"575","2017-06-27",4.079
"576","2017-06-28",4.189
"577","2017-06-29",4.089
"578","2017-06-30",4.1
"579","2017-07-03",4.16
"580","2017-07-05",4.15
"581","2017-07-06",4.087
"582","2017-07-07",4.017
"583","2017-07-10",4.041
"584","2017-07-11",4.02
"585","2017-07-12",4.67
"586","2017-07-13",4.46
"587","2017-07-14",4.55
"588","2017-07-17",4.94
"589","2017-07-18",5.04
"590","2017-07-19",4.99
"591","2017-07-20",4.91
"592","2017-07-21",4.98
"593","2017-07-24",5.093
"594","2017-07-25",5.179
"595","2017-07-26",5.33
"596","2017-07-27",5.125
"597","2017-07-28",5.23
"598","2017-07-31",5.2
"599","2017-08-01",5.117
"600","2017-08-02",5.017
"601","2017-08-03",4.72
"602","2017-08-04",4.549
"603","2017-08-07",4.61
"604","2017-08-08",4.72
"605","2017-08-09",4.67
"606","2017-08-10",4.63
"607","2017-08-11",4.63
"608","2017-08-14",4.689
"609","2017-08-15",4.719
"610","2017-08-16",4.739
"611","2017-08-17",4.65
"612","2017-08-18",4.64
"613","2017-08-21",4.57
"614","2017-08-22",4.65
"615","2017-08-23",4.83
"616","2017-08-24",4.822
"617","2017-08-25",4.74
"618","2017-08-28",4.75
"619","2017-08-29",4.77
"620","2017-08-30",4.75
"621","2017-08-31",4.781
"622","2017-09-01",4.835
"623","2017-09-05",4.82
"624","2017-09-06",4.88
"625","2017-09-07",4.9
"626","2017-09-08",4.93
"627","2017-09-11",4.959
"628","2017-09-12",5.24
"629","2017-09-13",5.13
"630","2017-09-14",5.14
"631","2017-09-15",5.23
"632","2017-09-18",5.5
"633","2017-09-19",5.601
"634","2017-09-20",5.48
"635","2017-09-21",5.359
"636","2017-09-22",5.4
"637","2017-09-25",5.4
"638","2017-09-26",5.39
"639","2017-09-27",5.457
"640","2017-09-28",5.51
"641","2017-09-29",5.7
"642","2017-10-02",5.85
"643","2017-10-03",5.74
"644","2017-10-04",5.88
"645","2017-10-05",6.13
"646","2017-10-06",5.95
"647","2017-10-09",6.06
"648","2017-10-10",6.08
"649","2017-10-11",6.309
"650","2017-10-12",6.23
"651","2017-10-13",6.215
"652","2017-10-16",6.32
"653","2017-10-17",5.48
"654","2017-10-18",5.41
"655","2017-10-19",5.181
"656","2017-10-20",5.49
"657","2017-10-23",5.53
"658","2017-10-24",5.46
"659","2017-10-25",5.391
"660","2017-10-26",5.33
"661","2017-10-27",5.26
"662","2017-10-30",5.68
"663","2017-10-31",5.97
"664","2017-11-01",6.059
"665","2017-11-02",5.924
"666","2017-11-03",6.061
"667","2017-11-06",6.633
"668","2017-11-07",6.63
"669","2017-11-08",6.57
"670","2017-11-09",6.482
"671","2017-11-10",6.739
"672","2017-11-13",7.19
"673","2017-11-14",7.129
"674","2017-11-15",7.022
"675","2017-11-16",6.75
"676","2017-11-17",6.921
"677","2017-11-20",6.945
"678","2017-11-21",6.941
"679","2017-11-22",7.089
"680","2017-11-24",7.7
"681","2017-11-27",9.437
"682","2017-11-28",8.941
"683","2017-11-29",8.21
"684","2017-11-30",8.772
"685","2017-12-01",8.95
"686","2017-12-04",9.17
"687","2017-12-05",10.66
"688","2017-12-06",10.41
"689","2017-12-07",10.131
"690","2017-12-08",10.487
"691","2017-12-11",10.929
"692","2017-12-12",11.769
"693","2017-12-13",11.05
"694","2017-12-14",11.137
"695","2017-12-15",11.04
"696","2017-12-18",11.203
"697","2017-12-19",11.53
"698","2017-12-20",11.295
"699","2017-12-21",11.723
"700","2017-12-22",12.03
"701","2017-12-26",13.23
"702","2017-12-27",13.35
"703","2017-12-28",14.329
"704","2017-12-29",14.75
"705","2018-01-02",16.15
"706","2018-01-03",17.167999
"707","2018-01-04",14.91
"708","2018-01-05",15.385
"709","2018-01-08",17.709
"710","2018-01-09",18.452999
"711","2018-01-10",18.1
"712","2018-01-11",16.5
"713","2018-01-12",14.46
"714","2018-01-16",17.441999
"715","2018-01-17",17.709999
"716","2018-01-18",17.622999
"717","2018-01-19",17.73
"718","2018-01-22",17.780001
"719","2018-01-23",17.451
"720","2018-01-24",16.809999
"721","2018-01-25",15.47
"722","2018-01-26",16.35
"723","2018-01-29",15.401
"724","2018-01-30",14.385
"725","2018-01-31",14.301
"726","2018-02-01",12.64
"727","2018-02-02",11.106
"728","2018-02-05",11.31
"729","2018-02-06",13.275
"730","2018-02-07",12.818
"731","2018-02-08",12.63
"732","2018-02-09",12.822
"733","2018-02-12",12.489
"734","2018-02-13",12.35
"735","2018-02-14",12.401
"736","2018-02-15",11.946
"737","2018-02-16",11.12
"738","2018-02-20",11.833
"739","2018-02-21",11.373
"740","2018-02-22",11.15
"741","2018-02-23",10.93
"742","2018-02-26",10.17
"743","2018-02-27",9.705
"744","2018-02-28",10.405
"745","2018-03-01",10.93
"746","2018-03-02",10.65
"747","2018-03-05",11.013
"748","2018-03-06",10.992
"749","2018-03-07",10.59
"750","2018-03-08",10.651
"751","2018-03-09",10.93
"752","2018-03-12",11.194
"753","2018-03-13",10.992
"754","2018-03-14",10.81
"755","2018-03-15",11.03
"756","2018-03-16",11.13
"757","2018-03-19",11.32
"758","2018-03-20",11.08
"759","2018-03-21",10.77
"760","2018-03-22",10.35
"761","2018-03-23",10.25
"762","2018-03-26",10.1
"763","2018-03-27",9.814
"764","2018-03-28",9.257
"765","2018-03-29",8.96
"766","2018-04-02",8.669
"767","2018-04-03",7.81
"768","2018-04-04",7.75
"769","2018-04-05",8.53
"770","2018-04-06",7.93
"771","2018-04-09",7.618
"772","2018-04-10",7.82
"773","2018-04-11",8
"774","2018-04-12",7.86
"775","2018-04-13",9.02
"776","2018-04-16",9.699
"777","2018-04-17",9.09
"778","2018-04-18",8.834
"779","2018-04-19",8.706
"780","2018-04-20",8.32
"781","2018-04-23",7.85
"782","2018-04-24",7.87
"783","2018-04-25",7.64
"784","2018-04-26",7.615
"785","2018-04-27",7.6
"786","2018-04-30",7.81
"787","2018-05-01",7.66
"788","2018-05-02",7.654
"789","2018-05-03",7.721
"790","2018-05-04",7.645
"791","2018-05-07",8
"792","2018-05-08",8.39
"793","2018-05-09",8.92
"794","2018-05-10",8.7
"795","2018-05-11",8.949
"796","2018-05-14",9.48
"797","2018-05-15",10.139
"798","2018-05-16",10
"799","2018-05-17",9.277
"800","2018-05-18",9.53
"801","2018-05-21",10.15
"802","2018-05-22",10.04
"803","2018-05-23",9.9
"804","2018-05-24",9.5
"805","2018-05-25",9.19
"806","2018-05-29",8.99
"807","2018-05-30",9.08
"808","2018-05-31",8.86
"809","2018-06-01",9.085
"810","2018-06-04",9.288
"811","2018-06-05",9.4
"812","2018-06-06",9.81
"813","2018-06-07",9.27
"814","2018-06-08",9.31
"815","2018-06-11",9.032
"816","2018-06-12",8.83
"817","2018-06-13",8.81
"818","2018-06-14",8.82
"819","2018-06-15",8.88
"820","2018-06-18",8.947
"821","2018-06-19",8.994
"822","2018-06-20",9.334
"823","2018-06-21",9.85
"824","2018-06-22",9.571
"825","2018-06-25",9.79
"826","2018-06-26",9.54
"827","2018-06-27",8.785
"828","2018-06-28",9.301
"829","2018-06-29",9.03
"830","2018-07-02",9.17
"831","2018-07-03",8.889
"832","2018-07-05",8.91
"833","2018-07-06",8.929
"834","2018-07-09",9.03
"835","2018-07-10",9.18
"836","2018-07-11",9.05
"837","2018-07-12",9.12
"838","2018-07-13",8.95
"839","2018-07-16",8.297
"840","2018-07-17",7.94
"841","2018-07-18",8.543
"842","2018-07-19",8.1
"843","2018-07-20",7.938
"844","2018-07-23",8.438
"845","2018-07-24",8.12
"846","2018-07-25",7.982
"847","2018-07-26",8
"848","2018-07-27",8.5
"849","2018-07-30",8.544
"850","2018-07-31",8.828
"851","2018-08-01",8.14
"852","2018-08-02",8.07
"853","2018-08-03",7.899
"854","2018-08-06",7.99
"855","2018-08-07",7.526
"856","2018-08-08",7.6
"857","2018-08-09",7.95
"858","2018-08-10",7.78
"859","2018-08-13",7.34
"860","2018-08-14",6.69
"861","2018-08-15",8.02
"862","2018-08-16",7.88
"863","2018-08-17",8.07
"864","2018-08-20",8.72
"865","2018-08-21",8.747
"866","2018-08-22",8.67
"867","2018-08-23",8.721
"868","2018-08-24",10.753
"869","2018-08-27",11.67
"870","2018-08-28",11.28
"871","2018-08-29",12.6
"872","2018-08-30",12.31
"873","2018-08-31",12.96
"874","2018-09-04",14.06
"875","2018-09-05",14.03
"876","2018-09-06",16.257
"877","2018-09-07",15.49
"878","2018-09-10",16.49
"879","2018-09-11",16.5
"880","2018-09-12",15.972
"881","2018-09-13",13.287
"882","2018-09-14",14.982
"883","2018-09-17",15
"884","2018-09-18",16.000999
"885","2018-09-19",14.99
"886","2018-09-20",15.45
"887","2018-09-21",15.306
"888","2018-09-24",15.401
"889","2018-09-25",15.082
"890","2018-09-26",14.63
"891","2018-09-27",13.64
"892","2018-09-28",13.935
"893","2018-10-01",13.85
"894","2018-10-02",12.509
"895","2018-10-03",13.199
"896","2018-10-04",12.68
"897","2018-10-05",12.59
"898","2018-10-08",13.29
"899","2018-10-09",13.405
"900","2018-10-10",15.299
"901","2018-10-11",15.1
"902","2018-10-12",14.65
"903","2018-10-15",15.35
"904","2018-10-16",14.43
"905","2018-10-17",14.918
"906","2018-10-18",14.889
"907","2018-10-19",13.939
"908","2018-10-22",12.03
"909","2018-10-23",12.144
"910","2018-10-24",11.27
"911","2018-10-25",12.39
"912","2018-10-26",11.79
"913","2018-10-29",9.76
"914","2018-10-30",10.13
"915","2018-10-31",11.934
"916","2018-11-01",11.57
"917","2018-11-02",12
"918","2018-11-05",12.25
"919","2018-11-06",12.72
"920","2018-11-07",13.22
"921","2018-11-08",12.61
"922","2018-11-09",12.31
"923","2018-11-12",11.28
"924","2018-11-13",10.3
"925","2018-11-14",9.54
"926","2018-11-15",10.29
"927","2018-11-16",9.74
"928","2018-11-19",9.05
"929","2018-11-20",8.81
"930","2018-11-21",8.83
"931","2018-11-23",8.84
"932","2018-11-26",8.08
"933","2018-11-27",7.74
"934","2018-11-28",8.49
"935","2018-11-29",7.93
"936","2018-11-30",7.9
"937","2018-12-03",6.05
"938","2018-12-04",4.51
"939","2018-12-06",5.54
"940","2018-12-07",5.23
"941","2018-12-10",5.61
"942","2018-12-11",6.14
"943","2018-12-12",5.81
"944","2018-12-13",5.23
"945","2018-12-14",5.6
"946","2018-12-17",5.43
"947","2018-12-18",5.85
"948","2018-12-19",5.4
"949","2018-12-20",5.23
"950","2018-12-21",4.85
"951","2018-12-24",5.55
"952","2018-12-26",5.82
"953","2018-12-27",5.57
"954","2018-12-28",6.26
"955","2018-12-31",5.69
"956","2019-01-02",6.01
"957","2019-01-03",5.97
"958","2019-01-04",6.04
"959","2019-01-07",6.41
"960","2019-01-08",6.33
"961","2019-01-09",6.79
"962","2019-01-10",6.58
"963","2019-01-11",6.92
"964","2019-01-14",7.05
"965","2019-01-15",6.7
"966","2019-01-16",6.65
"967","2019-01-17",6.48
"968","2019-01-18",6.68
"969","2019-01-22",7.08
"970","2019-01-23",6.92
"971","2019-01-24",6.94
"972","2019-01-25",7.16
"973","2019-01-28",7.37
"974","2019-01-29",7.27
"975","2019-01-30",7.66
"976","2019-01-31",8.74
"977","2019-02-01",9.62
"978","2019-02-04",10.84
"979","2019-02-05",10.71
"980","2019-02-06",9.7
"981","2019-02-07",9.57
"982","2019-02-08",9.43
"983","2019-02-11",8.38
"984","2019-02-12",9.05
"985","2019-02-13",9.24
"986","2019-02-14",9.09
"987","2019-02-15",9.6
"988","2019-02-19",9.71
"989","2019-02-20",10.15
"990","2019-02-21",10.38
"991","2019-02-22",10.18
"992","2019-02-25",9.69
"993","2019-02-26",10.32
"994","2019-02-27",10.19
"995","2019-02-28",10.36
"996","2019-03-01",10.14
"997","2019-03-04",10.42
"998","2019-03-05",10.37
"999","2019-03-06",10.08
