"","date","FRBA"
"248","2011-10-07",3.52
"249","2011-10-10",3.62
"250","2011-10-11",3.62
"251","2011-10-12",4
"252","2011-10-13",4
"253","2011-10-14",4
"254","2011-10-17",4
"255","2011-10-18",3.94
"256","2011-10-19",3.94
"257","2011-10-20",3.36
"258","2011-10-21",3.36
"259","2011-10-24",3.36
"260","2011-10-25",3.36
"261","2011-10-26",3.4
"262","2011-10-27",3.4
"263","2011-10-28",3.4
"264","2011-10-31",4
"265","2011-11-01",4
"266","2011-11-02",3.5
"267","2011-11-03",3.5
"268","2011-11-04",4
"269","2011-11-07",4
"270","2011-11-08",4
"271","2011-11-09",4
"272","2011-11-10",4
"273","2011-11-11",4
"274","2011-11-14",4
"275","2011-11-15",4
"276","2011-11-16",4
"277","2011-11-17",4
"278","2011-11-18",4
"279","2011-11-21",4
"280","2011-11-22",4
"281","2011-11-23",4
"282","2011-11-25",4
"283","2011-11-28",4
"284","2011-11-29",4
"285","2011-11-30",4.8
"286","2011-12-01",4.8
"287","2011-12-02",4.01
"288","2011-12-05",4
"289","2011-12-06",4
"290","2011-12-07",4
"291","2011-12-08",4
"292","2011-12-09",4
"293","2011-12-12",4
"294","2011-12-13",4
"295","2011-12-14",4
"296","2011-12-15",4
"297","2011-12-16",4
"298","2011-12-19",4
"299","2011-12-20",4.5
"300","2011-12-21",4.5
"301","2011-12-22",4.5
"302","2011-12-23",4
"303","2011-12-27",4
"304","2011-12-28",4
"305","2011-12-29",3.8
"306","2011-12-30",4.75
"307","2012-01-03",4.75
"308","2012-01-04",4.85
"309","2012-01-05",4.85
"310","2012-01-06",4.85
"311","2012-01-09",4.85
"312","2012-01-10",4.3
"313","2012-01-11",4.5
"314","2012-01-12",4.5
"315","2012-01-13",4.5
"316","2012-01-17",4.9
"317","2012-01-18",4.9
"318","2012-01-19",4.2
"319","2012-01-20",4.75
"320","2012-01-23",4.75
"321","2012-01-24",4.75
"322","2012-01-25",4.75
"323","2012-01-26",4.75
"324","2012-01-27",5
"325","2012-01-30",5
"326","2012-01-31",5
"327","2012-02-01",5
"328","2012-02-02",4.5
"329","2012-02-03",4.5
"330","2012-02-06",4.8
"331","2012-02-07",4.8
"332","2012-02-08",4.8
"333","2012-02-09",4.8
"334","2012-02-10",4.8
"335","2012-02-13",4.8
"336","2012-02-14",4.8
"337","2012-02-15",4.62
"338","2012-02-16",4.8
"339","2012-02-17",5
"340","2012-02-21",5
"341","2012-02-22",4.8
"342","2012-02-23",5
"343","2012-02-24",4.85
"344","2012-02-27",4.85
"345","2012-02-28",5.1
"346","2012-02-29",5.1
"347","2012-03-01",4.85
"348","2012-03-02",4.85
"349","2012-03-05",4.85
"350","2012-03-06",4.85
"351","2012-03-07",4.85
"352","2012-03-08",4.85
"353","2012-03-09",5.4
"354","2012-03-12",5.4
"355","2012-03-13",5.4
"356","2012-03-14",5
"357","2012-03-15",5.35
"358","2012-03-16",5.35
"359","2012-03-19",5.35
"360","2012-03-20",5
"361","2012-03-21",5
"362","2012-03-22",5
"363","2012-03-23",5
"364","2012-03-26",5
"365","2012-03-27",5
"366","2012-03-28",5
"367","2012-03-29",5
"368","2012-03-30",5.34
"369","2012-04-02",5.34
"370","2012-04-03",5
"371","2012-04-04",5
"372","2012-04-05",5
"373","2012-04-09",5
"374","2012-04-10",5
"375","2012-04-11",5
"376","2012-04-12",5
"377","2012-04-13",5
"378","2012-04-16",5
"379","2012-04-17",5.29
"380","2012-04-18",5.29
"381","2012-04-19",5.15
"382","2012-04-20",5.15
"383","2012-04-23",5.15
"384","2012-04-24",5.15
"385","2012-04-25",5.15
"386","2012-04-26",5.15
"387","2012-04-27",5.15
"388","2012-04-30",5.15
"389","2012-05-01",5.15
"390","2012-05-02",5.15
"391","2012-05-03",5.15
"392","2012-05-04",5.15
"393","2012-05-07",5.15
"394","2012-05-08",5.15
"395","2012-05-09",4.9
"396","2012-05-10",5.1
"397","2012-05-11",5.1
"398","2012-05-14",5.1
"399","2012-05-15",5.1
"400","2012-05-16",5.1
"401","2012-05-17",4.9
"402","2012-05-18",4.9
"403","2012-05-21",4.9
"404","2012-05-22",4.9
"405","2012-05-23",4.9
"406","2012-05-24",4.9
"407","2012-05-25",4.9
"408","2012-05-29",4.9
"409","2012-05-30",4.9
"410","2012-05-31",4.9
"411","2012-06-01",4.62
"412","2012-06-04",4.62
"413","2012-06-05",4.62
"414","2012-06-06",4.62
"415","2012-06-07",4.62
"416","2012-06-08",4.62
"417","2012-06-11",5
"418","2012-06-12",5
"419","2012-06-13",5
"420","2012-06-14",5
"421","2012-06-15",5
"422","2012-06-18",5
"423","2012-06-19",5
"424","2012-06-20",5
"425","2012-06-21",5
"426","2012-06-22",4.6
"427","2012-06-25",5.14
"428","2012-06-26",5.14
"429","2012-06-27",5.14
"430","2012-06-28",5.14
"431","2012-06-29",4.75
"432","2012-07-02",4.75
"433","2012-07-03",4.75
"434","2012-07-05",4.75
"435","2012-07-06",4.75
"436","2012-07-09",4.75
"437","2012-07-10",4.75
"438","2012-07-11",4.75
"439","2012-07-12",4.75
"440","2012-07-13",4.75
"441","2012-07-16",4.75
"442","2012-07-17",4.75
"443","2012-07-18",4.75
"444","2012-07-19",4.75
"445","2012-07-20",4.75
"446","2012-07-23",5.14
"447","2012-07-24",5
"448","2012-07-25",5
"449","2012-07-26",5
"450","2012-07-27",5
"451","2012-07-30",4.76
"452","2012-07-31",5.25
"453","2012-08-01",5.25
"454","2012-08-02",5.25
"455","2012-08-03",4.75
"456","2012-08-06",4.75
"457","2012-08-07",4.75
"458","2012-08-08",4.75
"459","2012-08-09",4.75
"460","2012-08-10",4.75
"461","2012-08-13",4.75
"462","2012-08-14",4.75
"463","2012-08-15",4.75
"464","2012-08-16",4.75
"465","2012-08-17",4.75
"466","2012-08-20",4.75
"467","2012-08-21",4.75
"468","2012-08-22",4.75
"469","2012-08-23",4.61
"470","2012-08-24",4.75
"471","2012-08-27",4.75
"472","2012-08-28",4.75
"473","2012-08-29",4.75
"474","2012-08-30",5.2
"475","2012-08-31",5.2
"476","2012-09-04",5.2
"477","2012-09-05",5.2
"478","2012-09-06",4.77
"479","2012-09-07",5
"480","2012-09-10",5
"481","2012-09-11",5
"482","2012-09-12",5
"483","2012-09-13",5
"484","2012-09-14",5
"485","2012-09-17",5
"486","2012-09-18",5.01
"487","2012-09-19",5.01
"488","2012-09-20",5.01
"489","2012-09-21",5.01
"490","2012-09-24",5.19
"491","2012-09-25",5
"492","2012-09-26",5
"493","2012-09-27",5
"494","2012-09-28",5
"495","2012-10-01",5
"496","2012-10-02",5
"497","2012-10-03",5
"498","2012-10-04",5
"499","2012-10-05",5
"500","2012-10-08",5
"501","2012-10-09",5
"502","2012-10-10",5
"503","2012-10-11",5
"504","2012-10-12",5
"505","2012-10-15",5
"506","2012-10-16",5
"507","2012-10-17",5
"508","2012-10-18",5.1
"509","2012-10-19",5.1
"510","2012-10-22",5.15
"511","2012-10-23",5.15
"512","2012-10-24",5.15
"513","2012-10-25",5.15
"514","2012-10-26",5
"515","2012-10-31",5
"516","2012-11-01",5
"517","2012-11-02",5
"518","2012-11-05",5
"519","2012-11-06",5
"520","2012-11-07",5
"521","2012-11-08",5
"522","2012-11-09",5
"523","2012-11-12",5
"524","2012-11-13",4.8
"525","2012-11-14",5
"526","2012-11-15",5
"527","2012-11-16",5
"528","2012-11-19",4.85
"529","2012-11-20",5
"530","2012-11-21",5
"531","2012-11-23",5
"532","2012-11-26",5
"533","2012-11-27",5
"534","2012-11-28",4.95
"535","2012-11-29",4.95
"536","2012-11-30",5.05
"537","2012-12-03",5.05
"538","2012-12-04",5.15
"539","2012-12-05",5.2
"540","2012-12-06",5.2
"541","2012-12-07",5.25
"542","2012-12-10",5.25
"543","2012-12-11",5.25
"544","2012-12-12",5.25
"545","2012-12-13",5.25
"546","2012-12-14",5.25
"547","2012-12-17",5.37
"548","2012-12-18",5.37
"549","2012-12-19",5.45
"550","2012-12-20",5.45
"551","2012-12-21",5.45
"552","2012-12-24",5.45
"553","2012-12-26",5.45
"554","2012-12-27",5.25
"555","2012-12-28",5.45
"556","2012-12-31",5.45
"557","2013-01-02",5.45
"558","2013-01-03",5.45
"559","2013-01-04",5.5
"560","2013-01-07",5.25
"561","2013-01-08",5.25
"562","2013-01-09",5.25
"563","2013-01-10",5.25
"564","2013-01-11",5.25
"565","2013-01-14",5.3
"566","2013-01-15",5.3
"567","2013-01-16",5.3
"568","2013-01-17",5.3
"569","2013-01-18",5.25
"570","2013-01-22",5.25
"571","2013-01-23",5.25
"572","2013-01-24",5.25
"573","2013-01-25",5.25
"574","2013-01-28",5.25
"575","2013-01-29",5.25
"576","2013-01-30",5.25
"577","2013-01-31",5.25
"578","2013-02-01",5.25
"579","2013-02-04",5.25
"580","2013-02-05",5.25
"581","2013-02-06",5.25
"582","2013-02-07",5.25
"583","2013-02-08",5.25
"584","2013-02-11",5.25
"585","2013-02-12",5.25
"586","2013-02-13",5.1
"587","2013-02-14",5.1
"588","2013-02-15",5.35
"589","2013-02-19",5.35
"590","2013-02-20",5.25
"591","2013-02-21",5.35
"592","2013-02-22",5.25
"593","2013-02-25",5.25
"594","2013-02-26",5.25
"595","2013-02-27",5.25
"596","2013-02-28",5.25
"597","2013-03-01",5.25
"598","2013-03-04",5.25
"599","2013-03-05",5.15
"600","2013-03-06",5.15
"601","2013-03-07",5.15
"602","2013-03-08",5.15
"603","2013-03-11",5.15
"604","2013-03-12",5.15
"605","2013-03-13",5.15
"606","2013-03-14",5.15
"607","2013-03-15",5.15
"608","2013-03-18",5.1
"609","2013-03-19",5.1
"610","2013-03-20",5.1
"611","2013-03-21",5.25
"612","2013-03-22",5.25
"613","2013-03-25",5.25
"614","2013-03-26",5.25
"615","2013-03-27",5.25
"616","2013-03-28",5.35
"617","2013-04-01",5.25
"618","2013-04-02",5.25
"619","2013-04-03",5.25
"620","2013-04-04",5.25
"621","2013-04-05",5.25
"622","2013-04-08",5.25
"623","2013-04-09",5.25
"624","2013-04-10",5.1
"625","2013-04-11",5.1
"626","2013-04-12",5.1
"627","2013-04-15",5.1
"628","2013-04-16",5.25
"629","2013-04-17",5.25
"630","2013-04-18",5.25
"631","2013-04-19",5.25
"632","2013-04-22",5.25
"633","2013-04-23",5.2
"634","2013-04-24",5.2
"635","2013-04-25",5.2
"636","2013-04-26",5.25
"637","2013-04-29",5.25
"638","2013-04-30",5.25
"639","2013-05-01",5.25
"640","2013-05-02",5.25
"641","2013-05-03",5.25
"642","2013-05-06",5.25
"643","2013-05-07",5.25
"644","2013-05-08",5.25
"645","2013-05-09",5.25
"646","2013-05-10",5.25
"647","2013-05-13",5.2
"648","2013-05-14",5.2
"649","2013-05-15",5.2
"650","2013-05-16",5.3
"651","2013-05-17",5.74
"652","2013-05-20",5.74
"653","2013-05-21",5.74
"654","2013-05-22",5.74
"655","2013-05-23",5.74
"656","2013-05-24",5.74
"657","2013-05-28",5.75
"658","2013-05-29",5.75
"659","2013-05-30",5.1
"660","2013-05-31",5.5
"661","2013-06-03",5.5
"662","2013-06-04",5.5
"663","2013-06-05",5.5
"664","2013-06-06",5.5
"665","2013-06-07",5.5
"666","2013-06-10",5.75
"667","2013-06-11",5.5
"668","2013-06-12",5.5
"669","2013-06-13",5.5
"670","2013-06-14",5.5
"671","2013-06-17",5.5
"672","2013-06-18",5.5
"673","2013-06-19",5.5
"674","2013-06-20",5.5
"675","2013-06-21",5.5
"676","2013-06-24",5.5
"677","2013-06-25",5.5
"678","2013-06-26",5.5
"679","2013-06-27",5.5
"680","2013-06-28",5.5
"681","2013-07-01",5.5
"682","2013-07-02",5.5
"683","2013-07-03",5.5
"684","2013-07-05",5.5
"685","2013-07-08",5.5
"686","2013-07-09",5.5
"687","2013-07-10",5.5
"688","2013-07-11",5.5
"689","2013-07-12",5.5
"690","2013-07-15",5.5
"691","2013-07-16",6.5
"692","2013-07-17",5.95
"693","2013-07-18",5.8
"694","2013-07-19",5.72
"695","2013-07-22",5.72
"696","2013-07-23",5.99
"697","2013-07-24",5.99
"698","2013-07-25",5.99
"699","2013-07-26",5.65
"700","2013-07-29",5.65
"701","2013-07-30",5.75
"702","2013-07-31",5.75
"703","2013-08-01",5.75
"704","2013-08-02",5.75
"705","2013-08-05",5.75
"706","2013-08-06",5.7
"707","2013-08-07",5.8
"708","2013-08-08",5.94
"709","2013-08-09",5.94
"710","2013-08-12",5.94
"711","2013-08-13",5.94
"712","2013-08-14",5.94
"713","2013-08-15",5.94
"714","2013-08-16",5.94
"715","2013-08-19",5.95
"716","2013-08-20",5.95
"717","2013-08-21",5.95
"718","2013-08-22",5.95
"719","2013-08-23",5.95
"720","2013-08-26",5.95
"721","2013-08-27",5.97
"722","2013-08-28",5.97
"723","2013-08-29",5.97
"724","2013-08-30",5.97
"725","2013-09-03",5.97
"726","2013-09-04",5.97
"727","2013-09-05",5.97
"728","2013-09-06",5.97
"729","2013-09-09",5.97
"730","2013-09-10",6
"731","2013-09-11",6
"732","2013-09-12",5.95
"733","2013-09-13",6
"734","2013-09-16",6
"735","2013-09-17",6
"736","2013-09-18",6
"737","2013-09-19",6
"738","2013-09-20",6
"739","2013-09-23",6
"740","2013-09-24",6
"741","2013-09-25",6
"742","2013-09-26",6
"743","2013-09-27",6
"744","2013-09-30",6
"745","2013-10-01",6
"746","2013-10-02",6
"747","2013-10-03",6
"748","2013-10-04",6.2
"749","2013-10-07",6.2
"750","2013-10-08",6.2
"751","2013-10-09",6.2
"752","2013-10-10",6.2
"753","2013-10-11",6.2
"754","2013-10-14",6.2
"755","2013-10-15",6.15
"756","2013-10-16",6.15
"757","2013-10-17",6.03
"758","2013-10-18",6
"759","2013-10-21",6
"760","2013-10-22",6.15
"761","2013-10-23",6.15
"762","2013-10-24",6.15
"763","2013-10-25",6.15
"764","2013-10-28",6.15
"765","2013-10-29",6.15
"766","2013-10-30",6.1
"767","2013-10-31",5.8
"768","2013-11-01",5.8
"769","2013-11-04",6
"770","2013-11-05",6
"771","2013-11-06",6
"772","2013-11-07",6
"773","2013-11-08",6
"774","2013-11-11",6.05
"775","2013-11-12",6.05
"776","2013-11-13",6
"777","2013-11-14",6
"778","2013-11-15",6
"779","2013-11-18",6.12
"780","2013-11-19",6
"781","2013-11-20",6.1
"782","2013-11-21",6.11
"783","2013-11-22",6.15
"784","2013-11-25",6.01
"785","2013-11-26",6.09
"786","2013-11-27",6.05
"787","2013-11-29",6.05
"788","2013-12-02",6.05
"789","2013-12-03",6.05
"790","2013-12-04",6.05
"791","2013-12-05",6.11
"792","2013-12-06",6.06
"793","2013-12-09",6.15
"794","2013-12-10",6.2
"795","2013-12-11",6.25
"796","2013-12-12",6.19
"797","2013-12-13",6.15
"798","2013-12-16",6.15
"799","2013-12-17",6.07
"800","2013-12-18",6.62
"801","2013-12-19",6.21
"802","2013-12-20",6.07
"803","2013-12-23",6.09
"804","2013-12-24",6.1
"805","2013-12-26",6.23
"806","2013-12-27",6.17
"807","2013-12-30",6.2
"808","2013-12-31",6.34
"809","2014-01-02",6
"810","2014-01-03",6
"811","2014-01-06",6.1
"812","2014-01-07",6.22
"813","2014-01-08",6.15
"814","2014-01-09",6.17
"815","2014-01-10",6.15
"816","2014-01-13",6.17
"817","2014-01-14",6.35
"818","2014-01-15",6.35
"819","2014-01-16",6.15
"820","2014-01-17",6.15
"821","2014-01-21",6.2
"822","2014-01-22",6.3
"823","2014-01-23",6.3
"824","2014-01-24",6.21
"825","2014-01-27",6.22
"826","2014-01-28",6.2
"827","2014-01-29",6.2
"828","2014-01-30",6.05
"829","2014-01-31",6.05
"830","2014-02-03",6.2
"831","2014-02-04",6.22
"832","2014-02-05",6.26
"833","2014-02-06",6.25
"834","2014-02-07",6.25
"835","2014-02-10",6.25
"836","2014-02-11",6.25
"837","2014-02-12",6.25
"838","2014-02-13",6.25
"839","2014-02-14",6.26
"840","2014-02-18",6.26
"841","2014-02-19",6.28
"842","2014-02-20",6.25
"843","2014-02-21",6.35
"844","2014-02-24",6.25
"845","2014-02-25",6.26
"846","2014-02-26",6.28
"847","2014-02-27",6.36
"848","2014-02-28",6.28
"849","2014-03-03",6.16
"850","2014-03-04",6.4
"851","2014-03-05",6.39
"852","2014-03-06",6.35
"853","2014-03-07",6.28
"854","2014-03-10",6.32
"855","2014-03-11",6.2
"856","2014-03-12",6.2
"857","2014-03-13",6.29
"858","2014-03-14",6.2
"859","2014-03-17",6.2
"860","2014-03-18",6.77
"861","2014-03-19",6.73
"862","2014-03-20",6.66
"863","2014-03-21",6.67
"864","2014-03-24",6.86
"865","2014-03-25",6.8
"866","2014-03-26",6.73
"867","2014-03-27",6.75
"868","2014-03-28",6.75
"869","2014-03-31",6.5
"870","2014-04-01",6.5
"871","2014-04-02",6.45
"872","2014-04-03",6.45
"873","2014-04-04",6.45
"874","2014-04-07",6.63
"875","2014-04-08",6.41
"876","2014-04-09",6.5
"877","2014-04-10",6.51
"878","2014-04-11",6.36
"879","2014-04-14",6.45
"880","2014-04-15",6.42
"881","2014-04-16",6.42
"882","2014-04-17",6.47
"883","2014-04-21",6.47
"884","2014-04-22",6.48
"885","2014-04-23",6.51
"886","2014-04-24",6.48
"887","2014-04-25",6.45
"888","2014-04-28",6.41
"889","2014-04-29",6.41
"890","2014-04-30",6.38
"891","2014-05-01",6.35
"892","2014-05-02",6.39
"893","2014-05-05",6.4
"894","2014-05-06",6.65
"895","2014-05-07",6.49
"896","2014-05-08",6.5
"897","2014-05-09",6.5
"898","2014-05-12",6.34
"899","2014-05-13",6.39
"900","2014-05-14",6.39
"901","2014-05-15",6.07
"902","2014-05-16",6.47
"903","2014-05-19",6.25
"904","2014-05-20",6.16
"905","2014-05-21",6.16
"906","2014-05-22",6.1
"907","2014-05-23",6.11
"908","2014-05-27",6.15
"909","2014-05-28",6.2
"910","2014-05-29",6.29
"911","2014-05-30",6.42
"912","2014-06-02",6.42
"913","2014-06-03",6.21
"914","2014-06-04",6.25
"915","2014-06-05",6.12
"916","2014-06-06",6.13
"917","2014-06-09",6.11
"918","2014-06-10",6.13
"919","2014-06-11",6.09
"920","2014-06-12",6.1
"921","2014-06-13",6.17
"922","2014-06-16",6.08
"923","2014-06-17",6.06
"924","2014-06-18",6.07
"925","2014-06-19",6.34
"926","2014-06-20",6.23
"927","2014-06-23",6.23
"928","2014-06-24",6.18
"929","2014-06-25",6.21
"930","2014-06-26",6.05
"931","2014-06-27",6.06
"932","2014-06-30",6
"933","2014-07-01",6.13
"934","2014-07-02",6.15
"935","2014-07-03",6.14
"936","2014-07-07",6.21
"937","2014-07-08",6.11
"938","2014-07-09",6.11
"939","2014-07-10",6.1
"940","2014-07-11",6.1
"941","2014-07-14",6.12
"942","2014-07-15",6.03
"943","2014-07-16",6.09
"944","2014-07-17",6.05
"945","2014-07-18",6
"946","2014-07-21",6.04
"947","2014-07-22",6.05
"948","2014-07-23",6
"949","2014-07-24",6.01
"950","2014-07-25",6.03
"951","2014-07-28",6.06
"952","2014-07-29",6.04
"953","2014-07-30",6.05
"954","2014-07-31",6.05
"955","2014-08-01",6.09
"956","2014-08-04",6.03
"957","2014-08-05",6.02
"958","2014-08-06",6.07
"959","2014-08-07",6
"960","2014-08-08",6.06
"961","2014-08-11",6.07
"962","2014-08-12",6.15
"963","2014-08-13",6.22
"964","2014-08-14",6.16
"965","2014-08-15",6.29
"966","2014-08-18",6.23
"967","2014-08-19",6.23
"968","2014-08-20",6.17
"969","2014-08-21",6.15
"970","2014-08-22",6.15
"971","2014-08-25",6.15
"972","2014-08-26",6.15
"973","2014-08-27",6.15
"974","2014-08-28",6.15
"975","2014-08-29",6.15
"976","2014-09-02",6.16
"977","2014-09-03",6.09
"978","2014-09-04",6.09
"979","2014-09-05",6.08
"980","2014-09-08",6.29
"981","2014-09-09",6.16
"982","2014-09-10",6.16
"983","2014-09-11",6.19
"984","2014-09-12",6.09
"985","2014-09-15",6.19
"986","2014-09-16",6.18
"987","2014-09-17",6.06
"988","2014-09-18",6.07
"989","2014-09-19",6.16
"990","2014-09-22",6.09
"991","2014-09-23",6.09
"992","2014-09-24",6.12
"993","2014-09-25",6.05
"994","2014-09-26",6.2
"995","2014-09-29",6.2
"996","2014-09-30",6.15
"997","2014-10-01",6.15
"998","2014-10-02",6
"999","2014-10-03",6.1
"1000","2014-10-06",6.07
"1001","2014-10-07",6.1
"1002","2014-10-08",6.1
"1003","2014-10-09",6.12
"1004","2014-10-10",6.05
"1005","2014-10-13",5.97
"1006","2014-10-14",6.07
"1007","2014-10-15",6.02
"1008","2014-10-16",6.14
"1009","2014-10-17",6.05
"1010","2014-10-20",6.05
"1011","2014-10-21",6.07
"1012","2014-10-22",6.02
"1013","2014-10-23",6.04
"1014","2014-10-24",6.01
"1015","2014-10-27",6.05
"1016","2014-10-28",6.07
"1017","2014-10-29",6.06
"1018","2014-10-30",6.04
"1019","2014-10-31",6.06
"1020","2014-11-03",6.05
"1021","2014-11-04",6.01
"1022","2014-11-05",6.07
"1023","2014-11-06",6.06
"1024","2014-11-07",6.06
