"","date","PLUS"
"348","2008-05-20",6
"349","2008-05-21",6
"350","2008-05-22",5.96
"351","2008-05-23",5.75
"352","2008-05-27",5.6
"353","2008-05-28",5.75
"354","2008-05-29",5.95
"355","2008-05-30",5.95
"356","2008-06-02",5.76
"357","2008-06-03",5.725
"358","2008-06-04",5.625
"359","2008-06-05",5.55
"360","2008-06-06",5.45
"361","2008-06-09",5.375
"362","2008-06-10",5.95
"363","2008-06-11",6.125
"364","2008-06-12",6.575
"365","2008-06-13",6.7
"366","2008-06-16",6.9
"367","2008-06-17",6.75
"368","2008-06-18",6.75
"369","2008-06-19",6.655
"370","2008-06-20",6.7
"371","2008-06-23",6.85
"372","2008-06-24",6.8
"373","2008-06-25",6.75
"374","2008-06-26",6.65
"375","2008-06-27",6.675
"376","2008-06-30",6.765
"377","2008-07-01",6.925
"378","2008-07-02",6.375
"379","2008-07-03",6.375
"380","2008-07-07",6.075
"381","2008-07-08",6.08
"382","2008-07-09",6.08
"383","2008-07-10",6
"384","2008-07-11",6
"385","2008-07-14",5.975
"386","2008-07-15",5.75
"387","2008-07-16",5.75
"388","2008-07-17",5.85
"389","2008-07-18",5.875
"390","2008-07-21",5.875
"391","2008-07-22",6.025
"392","2008-07-23",6.1
"393","2008-07-24",6.25
"394","2008-07-25",6.375
"395","2008-07-28",6.27
"396","2008-07-29",6.27
"397","2008-07-30",6.075
"398","2008-07-31",6.29
"399","2008-08-01",6.425
"400","2008-08-04",6.425
"401","2008-08-05",6.5
"402","2008-08-06",6.4
"403","2008-08-07",6.4
"404","2008-08-08",6.4
"405","2008-08-11",6.475
"406","2008-08-12",6.475
"407","2008-08-13",6.495
"408","2008-08-14",6.45
"409","2008-08-15",6.425
"410","2008-08-18",6.4
"411","2008-08-19",6.45
"412","2008-08-20",6.5
"413","2008-08-21",6.5
"414","2008-08-22",6.625
"415","2008-08-25",6.75
"416","2008-08-26",6.725
"417","2008-08-27",6.725
"418","2008-08-28",6.75
"419","2008-08-29",6.775
"420","2008-09-02",6.725
"421","2008-09-03",6.735
"422","2008-09-04",6.79
"423","2008-09-05",6.625
"424","2008-09-08",6.73
"425","2008-09-09",6.69
"426","2008-09-10",6.425
"427","2008-09-11",6.25
"428","2008-09-12",6.135
"429","2008-09-15",6.1
"430","2008-09-16",5.95
"431","2008-09-17",5.755
"432","2008-09-18",5.41
"433","2008-09-19",5.725
"434","2008-09-22",5.705
"435","2008-09-23",5.59
"436","2008-09-24",5.5
"437","2008-09-25",5.45
"438","2008-09-26",5.425
"439","2008-09-29",5.5
"440","2008-09-30",5.45
"441","2008-10-01",5.495
"442","2008-10-02",5.23
"443","2008-10-03",5.03
"444","2008-10-06",4.57
"445","2008-10-07",4.375
"446","2008-10-08",4.37
"447","2008-10-09",4.375
"448","2008-10-10",4.21
"449","2008-10-13",4.63
"450","2008-10-14",4.875
"451","2008-10-15",4.66
"452","2008-10-16",4.655
"453","2008-10-17",4.87
"454","2008-10-20",4.74
"455","2008-10-21",4.57
"456","2008-10-22",4.39
"457","2008-10-23",4.62
"458","2008-10-24",4.375
"459","2008-10-27",4.115
"460","2008-10-28",4.25
"461","2008-10-29",4.005
"462","2008-10-30",4.1
"463","2008-10-31",4.155
"464","2008-11-03",4.305
"465","2008-11-04",4.275
"466","2008-11-05",4.275
"467","2008-11-06",4.205
"468","2008-11-07",4.16
"469","2008-11-10",4.175
"470","2008-11-11",4.2
"471","2008-11-12",4.25
"472","2008-11-13",4.535
"473","2008-11-14",4.76
"474","2008-11-17",4.86
"475","2008-11-18",4.95
"476","2008-11-19",4.85
"477","2008-11-20",4.735
"478","2008-11-21",4.535
"479","2008-11-24",4.5
"480","2008-11-25",4.75
"481","2008-11-26",4.755
"482","2008-11-28",4.885
"483","2008-12-01",5.125
"484","2008-12-02",5.035
"485","2008-12-03",5.235
"486","2008-12-04",5.235
"487","2008-12-05",5.44
"488","2008-12-08",5.44
"489","2008-12-09",5.035
"490","2008-12-10",5.255
"491","2008-12-11",5.07
"492","2008-12-12",5.125
"493","2008-12-15",5.26
"494","2008-12-16",5.295
"495","2008-12-17",5.225
"496","2008-12-18",5.365
"497","2008-12-19",5.135
"498","2008-12-22",5.16
"499","2008-12-23",5.015
"500","2008-12-24",5.125
"501","2008-12-26",5.16
"502","2008-12-29",5.155
"503","2008-12-30",5.29
"504","2008-12-31",5.255
"505","2009-01-02",5.375
"506","2009-01-05",5.315
"507","2009-01-06",5.455
"508","2009-01-07",5.455
"509","2009-01-08",5.315
"510","2009-01-09",5.365
"511","2009-01-12",5.255
"512","2009-01-13",5.25
"513","2009-01-14",5.2
"514","2009-01-15",5.225
"515","2009-01-16",5.23
"516","2009-01-20",5.15
"517","2009-01-21",5.17
"518","2009-01-22",5.2
"519","2009-01-23",5.15
"520","2009-01-26",5.16
"521","2009-01-27",5.255
"522","2009-01-28",5.12
"523","2009-01-29",5.275
"524","2009-01-30",5.33
"525","2009-02-02",5.19
"526","2009-02-03",5.2
"527","2009-02-04",5.2
"528","2009-02-05",5.17
"529","2009-02-06",5.165
"530","2009-02-09",5.16
"531","2009-02-10",5.13
"532","2009-02-11",5.15
"533","2009-02-12",5.125
"534","2009-02-13",5.1
"535","2009-02-17",5.08
"536","2009-02-18",5.355
"537","2009-02-19",5.3
"538","2009-02-20",5.155
"539","2009-02-23",5.485
"540","2009-02-24",5.45
"541","2009-02-25",5.495
"542","2009-02-26",5.495
"543","2009-02-27",5.495
"544","2009-03-02",5.475
"545","2009-03-03",5.5
"546","2009-03-04",5.49
"547","2009-03-05",5.495
"548","2009-03-06",5.405
"549","2009-03-09",5.485
"550","2009-03-10",5.535
"551","2009-03-11",5.545
"552","2009-03-12",5.525
"553","2009-03-13",5.745
"554","2009-03-16",5.875
"555","2009-03-17",5.875
"556","2009-03-18",6.025
"557","2009-03-19",6.14
"558","2009-03-20",6.165
"559","2009-03-23",6.125
"560","2009-03-24",5.9
"561","2009-03-25",6.125
"562","2009-03-26",5.88
"563","2009-03-27",5.95
"564","2009-03-30",6
"565","2009-03-31",5.845
"566","2009-04-01",5.845
"567","2009-04-02",5.75
"568","2009-04-03",5.86
"569","2009-04-06",5.985
"570","2009-04-07",5.89
"571","2009-04-08",5.9
"572","2009-04-09",5.985
"573","2009-04-13",6.1
"574","2009-04-14",6.09
"575","2009-04-15",6.09
"576","2009-04-16",6.045
"577","2009-04-17",5.995
"578","2009-04-20",5.915
"579","2009-04-21",5.975
"580","2009-04-22",5.975
"581","2009-04-23",5.925
"582","2009-04-24",5.95
"583","2009-04-27",6
"584","2009-04-28",6
"585","2009-04-29",5.975
"586","2009-04-30",6
"587","2009-05-01",6.07
"588","2009-05-04",6.215
"589","2009-05-05",6.475
"590","2009-05-06",7.01
"591","2009-05-07",7
"592","2009-05-08",7.1
"593","2009-05-11",7.21
"594","2009-05-12",7.005
"595","2009-05-13",7.125
"596","2009-05-14",7.1
"597","2009-05-15",7.135
"598","2009-05-18",7.08
"599","2009-05-19",7.1
"600","2009-05-20",7.125
"601","2009-05-21",7.125
"602","2009-05-22",7.125
"603","2009-05-26",7.115
"604","2009-05-27",7.45
"605","2009-05-28",7.455
"606","2009-05-29",7.15
"607","2009-06-01",7.365
"608","2009-06-02",7.475
"609","2009-06-03",7.45
"610","2009-06-04",7.49
"611","2009-06-05",7.47
"612","2009-06-08",7.395
"613","2009-06-09",7.365
"614","2009-06-10",7.46
"615","2009-06-11",7.61
"616","2009-06-12",7.72
"617","2009-06-15",7.725
"618","2009-06-16",7.685
"619","2009-06-17",6.93
"620","2009-06-18",7.215
"621","2009-06-19",7.245
"622","2009-06-22",7
"623","2009-06-23",7
"624","2009-06-24",6.955
"625","2009-06-25",6.925
"626","2009-06-26",7.565
"627","2009-06-29",7.58
"628","2009-06-30",7.285
"629","2009-07-01",7.45
"630","2009-07-02",7.4
"631","2009-07-06",7.42
"632","2009-07-07",7.305
"633","2009-07-08",7.375
"634","2009-07-09",7.295
"635","2009-07-10",7.375
"636","2009-07-13",7.375
"637","2009-07-14",7.415
"638","2009-07-15",7.5
"639","2009-07-16",7.5
"640","2009-07-17",7.445
"641","2009-07-20",7.445
"642","2009-07-21",7.49
"643","2009-07-22",7.61
"644","2009-07-23",7.625
"645","2009-07-24",7.56
"646","2009-07-27",7.625
"647","2009-07-28",7.675
"648","2009-07-29",7.815
"649","2009-07-30",8.115
"650","2009-07-31",8.185
"651","2009-08-03",8.4
"652","2009-08-04",8.44
"653","2009-08-05",7.925
"654","2009-08-06",8.085
"655","2009-08-07",8.16
"656","2009-08-10",8.115
"657","2009-08-11",7.94
"658","2009-08-12",7.75
"659","2009-08-13",7.755
"660","2009-08-14",7.88
"661","2009-08-17",7.875
"662","2009-08-18",8.005
"663","2009-08-19",8.07
"664","2009-08-20",8.01
"665","2009-08-21",8.265
"666","2009-08-24",8.115
"667","2009-08-25",8.05
"668","2009-08-26",8.135
"669","2009-08-27",8
"670","2009-08-28",7.855
"671","2009-08-31",7.9
"672","2009-09-01",7.77
"673","2009-09-02",7.845
"674","2009-09-03",7.79
"675","2009-09-04",7.9
"676","2009-09-08",7.975
"677","2009-09-09",7.965
"678","2009-09-10",7.925
"679","2009-09-11",7.805
"680","2009-09-14",7.75
"681","2009-09-15",7.62
"682","2009-09-16",7.645
"683","2009-09-17",7.715
"684","2009-09-18",7.615
"685","2009-09-21",7.725
"686","2009-09-22",7.665
"687","2009-09-23",7.74
"688","2009-09-24",7.785
"689","2009-09-25",7.71
"690","2009-09-28",7.725
"691","2009-09-29",7.715
"692","2009-09-30",7.775
"693","2009-10-01",7.68
"694","2009-10-02",7.645
"695","2009-10-05",7.81
"696","2009-10-06",7.785
"697","2009-10-07",7.82
"698","2009-10-08",7.88
"699","2009-10-09",7.85
"700","2009-10-12",7.91
"701","2009-10-13",7.87
"702","2009-10-14",7.95
"703","2009-10-15",7.88
"704","2009-10-16",7.735
"705","2009-10-19",7.745
"706","2009-10-20",7.745
"707","2009-10-21",7.72
"708","2009-10-22",7.745
"709","2009-10-23",7.72
"710","2009-10-26",7.62
"711","2009-10-27",7.61
"712","2009-10-28",7.535
"713","2009-10-29",7.535
"714","2009-10-30",7.52
"715","2009-11-02",7.6
"716","2009-11-03",7.555
"717","2009-11-04",7.55
"718","2009-11-05",7.51
"719","2009-11-06",7.65
"720","2009-11-09",7.94
"721","2009-11-10",7.87
"722","2009-11-11",7.875
"723","2009-11-12",7.875
"724","2009-11-13",7.995
"725","2009-11-16",8.05
"726","2009-11-17",8.12
"727","2009-11-18",8.095
"728","2009-11-19",7.965
"729","2009-11-20",7.95
"730","2009-11-23",8.01
"731","2009-11-24",8.025
"732","2009-11-25",8.045
"733","2009-11-27",7.815
"734","2009-11-30",7.91
"735","2009-12-01",8.225
"736","2009-12-02",8.03
"737","2009-12-03",7.875
"738","2009-12-04",8.01
"739","2009-12-07",8.09
"740","2009-12-08",8
"741","2009-12-09",8.05
"742","2009-12-10",7.96
"743","2009-12-11",7.98
"744","2009-12-14",8.08
"745","2009-12-15",8.055
"746","2009-12-16",8.2
"747","2009-12-17",8.205
"748","2009-12-18",8.15
"749","2009-12-21",8.13
"750","2009-12-22",8.045
"751","2009-12-23",8.125
"752","2009-12-24",8.25
"753","2009-12-28",8.18
"754","2009-12-29",8.295
"755","2009-12-30",8.325
"756","2009-12-31",8.255
"757","2010-01-04",8.365
"758","2010-01-05",8.37
"759","2010-01-06",8.31
"760","2010-01-07",8.065
"761","2010-01-08",8.25
"762","2010-01-11",8.245
"763","2010-01-12",8.105
"764","2010-01-13",8.185
"765","2010-01-14",8.19
"766","2010-01-15",8.21
"767","2010-01-19",8.305
"768","2010-01-20",8.29
"769","2010-01-21",8.07
"770","2010-01-22",8.065
"771","2010-01-25",8.105
"772","2010-01-26",8.065
"773","2010-01-27",8.065
"774","2010-01-28",7.955
"775","2010-01-29",7.86
"776","2010-02-01",7.96
"777","2010-02-02",7.77
"778","2010-02-03",7.89
"779","2010-02-04",7.84
"780","2010-02-05",7.93
"781","2010-02-08",7.775
"782","2010-02-09",7.865
"783","2010-02-10",8.12
"784","2010-02-11",8.16
"785","2010-02-12",8.155
"786","2010-02-16",8.085
"787","2010-02-17",8
"788","2010-02-18",7.895
"789","2010-02-19",7.825
"790","2010-02-22",8.15
"791","2010-02-23",8.105
"792","2010-02-24",8.205
"793","2010-02-25",8.265
"794","2010-02-26",8.2
"795","2010-03-01",8.25
"796","2010-03-02",8.345
"797","2010-03-03",8.375
"798","2010-03-04",8.325
"799","2010-03-05",8.49
"800","2010-03-08",8.345
"801","2010-03-09",8.445
"802","2010-03-10",8.445
"803","2010-03-11",8.48
"804","2010-03-12",8.375
"805","2010-03-15",8.5
"806","2010-03-16",8.425
"807","2010-03-17",8.345
"808","2010-03-18",8.36
"809","2010-03-19",8.48
"810","2010-03-22",8.66
"811","2010-03-23",8.63
"812","2010-03-24",8.55
"813","2010-03-25",8.475
"814","2010-03-26",8.55
"815","2010-03-29",8.61
"816","2010-03-30",8.745
"817","2010-03-31",8.775
"818","2010-04-01",8.85
"819","2010-04-05",8.975
"820","2010-04-06",8.995
"821","2010-04-07",8.84
"822","2010-04-08",8.605
"823","2010-04-09",8.665
"824","2010-04-12",8.85
"825","2010-04-13",8.7
"826","2010-04-14",8.835
"827","2010-04-15",8.86
"828","2010-04-16",8.73
"829","2010-04-19",8.62
"830","2010-04-20",8.73
"831","2010-04-21",8.93
"832","2010-04-22",8.95
"833","2010-04-23",9.21
"834","2010-04-26",9.47
"835","2010-04-27",9.32
"836","2010-04-28",9.22
"837","2010-04-29",9.385
"838","2010-04-30",9.305
"839","2010-05-03",9.225
"840","2010-05-04",9.115
"841","2010-05-05",9.055
"842","2010-05-06",8.875
"843","2010-05-07",8.755
"844","2010-05-10",9.16
"845","2010-05-11",9.23
"846","2010-05-12",9.25
"847","2010-05-13",9.23
"848","2010-05-14",9.115
"849","2010-05-17",9.195
"850","2010-05-18",9.125
"851","2010-05-19",9.035
"852","2010-05-20",8.675
"853","2010-05-21",8.785
"854","2010-05-24",8.75
"855","2010-05-25",8.5
"856","2010-05-26",8.275
"857","2010-05-27",8.715
"858","2010-05-28",8.75
"859","2010-06-01",8.58
"860","2010-06-02",8.8
"861","2010-06-03",8.95
"862","2010-06-04",8.785
"863","2010-06-07",8.99
"864","2010-06-08",8.665
"865","2010-06-09",8.865
"866","2010-06-10",8.77
"867","2010-06-11",8.95
"868","2010-06-14",9.015
"869","2010-06-15",9.22
"870","2010-06-16",9.16
"871","2010-06-17",9.23
"872","2010-06-18",9.38
"873","2010-06-21",9.285
"874","2010-06-22",9.475
"875","2010-06-23",9.49
"876","2010-06-24",8.94
"877","2010-06-25",8.615
"878","2010-06-28",8.545
"879","2010-06-29",8.565
"880","2010-06-30",8.75
"881","2010-07-01",8.645
"882","2010-07-02",8.625
"883","2010-07-06",8.525
"884","2010-07-07",8.575
"885","2010-07-08",8.525
"886","2010-07-09",8.825
"887","2010-07-12",8.59
"888","2010-07-13",8.75
"889","2010-07-14",8.745
"890","2010-07-15",8.575
"891","2010-07-16",8.555
"892","2010-07-19",8.625
"893","2010-07-20",8.625
"894","2010-07-21",8.695
"895","2010-07-22",8.775
"896","2010-07-23",8.99
"897","2010-07-26",9
"898","2010-07-27",9.045
"899","2010-07-28",9.045
"900","2010-07-29",9.025
"901","2010-07-30",8.955
"902","2010-08-02",8.755
"903","2010-08-03",8.985
"904","2010-08-04",9.14
"905","2010-08-05",8.75
"906","2010-08-06",9.045
"907","2010-08-09",9.1
"908","2010-08-10",9.005
"909","2010-08-11",8.885
"910","2010-08-12",9.05
"911","2010-08-13",8.98
"912","2010-08-16",9.115
"913","2010-08-17",9.34
"914","2010-08-18",9.33
"915","2010-08-19",9.165
"916","2010-08-20",9.175
"917","2010-08-23",9.07
"918","2010-08-24",9.025
"919","2010-08-25",9.255
"920","2010-08-26",9.33
"921","2010-08-27",9.04
"922","2010-08-30",9.065
"923","2010-08-31",9.03
"924","2010-09-01",9.08
"925","2010-09-02",9.235
"926","2010-09-03",9.405
"927","2010-09-07",9.295
"928","2010-09-08",9.4
"929","2010-09-09",9.48
"930","2010-09-10",9.515
"931","2010-09-13",9.5
"932","2010-09-14",10.325
"933","2010-09-15",11.025
"934","2010-09-16",11.095
"935","2010-09-17",10.94
"936","2010-09-20",10.785
"937","2010-09-21",10.815
"938","2010-09-22",10.67
"939","2010-09-23",10.065
"940","2010-09-24",10.62
"941","2010-09-27",10.695
"942","2010-09-28",10.745
"943","2010-09-29",10.67
"944","2010-09-30",10.725
"945","2010-10-01",10.525
"946","2010-10-04",10.075
"947","2010-10-05",10.39
"948","2010-10-06",10.415
"949","2010-10-07",10.345
"950","2010-10-08",10.55
"951","2010-10-11",10.415
"952","2010-10-12",10.185
"953","2010-10-13",10.075
"954","2010-10-14",10.085
"955","2010-10-15",10.105
"956","2010-10-18",10.49
"957","2010-10-19",10.195
"958","2010-10-20",10.32
"959","2010-10-21",10.14
"960","2010-10-22",10.275
"961","2010-10-25",10.28
"962","2010-10-26",10.505
"963","2010-10-27",10.35
"964","2010-10-28",10.445
"965","2010-10-29",10.515
"966","2010-11-01",10.23
"967","2010-11-02",10.475
"968","2010-11-03",10.505
"969","2010-11-04",10.5
"970","2010-11-05",12.815
"971","2010-11-08",12.41
"972","2010-11-09",12.45
"973","2010-11-10",12.505
"974","2010-11-11",12.21
"975","2010-11-12",11.735
"976","2010-11-15",11.99
"977","2010-11-16",11.61
"978","2010-11-17",11.76
"979","2010-11-18",11.905
"980","2010-11-19",11.945
"981","2010-11-22",12.06
"982","2010-11-23",11.75
"983","2010-11-24",11.975
"984","2010-11-26",11.93
"985","2010-11-29",11.77
"986","2010-11-30",11.6
"987","2010-12-01",11.775
"988","2010-12-02",11.76
"989","2010-12-03",11.715
"990","2010-12-06",11.64
"991","2010-12-07",11.9
"992","2010-12-08",11.695
"993","2010-12-09",11.64
"994","2010-12-10",11.71
"995","2010-12-13",11.655
"996","2010-12-14",11.8
"997","2010-12-15",11.735
"998","2010-12-16",11.785
"999","2010-12-17",12.005
"1000","2010-12-20",12.265
"1001","2010-12-21",12.415
"1002","2010-12-22",12.4
