"","date","RMAX"
"236","2014-09-09",31.18
"237","2014-09-10",31.42
"238","2014-09-11",31.68
"239","2014-09-12",31.379999
"240","2014-09-15",30.83
"241","2014-09-16",30.690001
"242","2014-09-17",30.57
"243","2014-09-18",30.93
"244","2014-09-19",30.290001
"245","2014-09-22",29.629999
"246","2014-09-23",29.18
"247","2014-09-24",28.969999
"248","2014-09-25",28.959999
"249","2014-09-26",29.18
"250","2014-09-29",29.57
"251","2014-09-30",29.73
"252","2014-10-01",29.92
"253","2014-10-02",29.530001
"254","2014-10-03",30.280001
"255","2014-10-06",29.75
"256","2014-10-07",29.5
"257","2014-10-08",30.26
"258","2014-10-09",29.629999
"259","2014-10-10",29.82
"260","2014-10-13",29.940001
"261","2014-10-14",29.93
"262","2014-10-15",30.200001
"263","2014-10-16",31.059999
"264","2014-10-17",30.98
"265","2014-10-20",31.49
"266","2014-10-21",31.440001
"267","2014-10-22",31.719999
"268","2014-10-23",31.08
"269","2014-10-24",31.790001
"270","2014-10-27",31.700001
"271","2014-10-28",31.75
"272","2014-10-29",31.950001
"273","2014-10-30",31.66
"274","2014-10-31",32
"275","2014-11-03",32.169998
"276","2014-11-04",31.98
"277","2014-11-05",31.700001
"278","2014-11-06",31.4
"279","2014-11-07",31.370001
"280","2014-11-10",30.51
"281","2014-11-11",30.48
"282","2014-11-12",30.51
"283","2014-11-13",29.84
"284","2014-11-14",30.84
"285","2014-11-17",30.4
"286","2014-11-18",30.280001
"287","2014-11-19",30.969999
"288","2014-11-20",31.43
"289","2014-11-21",32.310001
"290","2014-11-24",32.720001
"291","2014-11-25",33.099998
"292","2014-11-26",33.57
"293","2014-11-28",33.450001
"294","2014-12-01",35.18
"295","2014-12-02",35.380001
"296","2014-12-03",35.080002
"297","2014-12-04",34.849998
"298","2014-12-05",37.18
"299","2014-12-08",36.669998
"300","2014-12-09",36.970001
"301","2014-12-10",36.41
"302","2014-12-11",36.82
"303","2014-12-12",34.189999
"304","2014-12-15",33.369999
"305","2014-12-16",33.57
"306","2014-12-17",34.049999
"307","2014-12-18",34.450001
"308","2014-12-19",34.240002
"309","2014-12-22",34.59
"310","2014-12-23",34.080002
"311","2014-12-24",34.529999
"312","2014-12-26",34.57
"313","2014-12-29",35.110001
"314","2014-12-30",34.66
"315","2014-12-31",34.25
"316","2015-01-02",34.560001
"317","2015-01-05",33.310001
"318","2015-01-06",33.099998
"319","2015-01-07",33.650002
"320","2015-01-08",34.27
"321","2015-01-09",35.16
"322","2015-01-12",36.110001
"323","2015-01-13",36.689999
"324","2015-01-14",37.07
"325","2015-01-15",36.860001
"326","2015-01-16",36.82
"327","2015-01-20",36.57
"328","2015-01-21",36.66
"329","2015-01-22",38.619999
"330","2015-01-23",38.369999
"331","2015-01-26",37.52
"332","2015-01-27",38.299999
"333","2015-01-28",35.240002
"334","2015-01-29",33.939999
"335","2015-01-30",33.279999
"336","2015-02-02",33.23
"337","2015-02-03",33.360001
"338","2015-02-04",32.830002
"339","2015-02-05",33.490002
"340","2015-02-06",33.540001
"341","2015-02-09",33.02
"342","2015-02-10",33.23
"343","2015-02-11",33.330002
"344","2015-02-12",34.25
"345","2015-02-13",34.130001
"346","2015-02-17",34.080002
"347","2015-02-18",34.07
"348","2015-02-19",33.889999
"349","2015-02-20",34.139999
"350","2015-02-23",34.220001
"351","2015-02-24",34.240002
"352","2015-02-25",34.23
"353","2015-02-26",33.830002
"354","2015-02-27",32.759998
"355","2015-03-02",33.029999
"356","2015-03-03",32.740002
"357","2015-03-04",33.040001
"358","2015-03-05",32.950001
"359","2015-03-06",32.580002
"360","2015-03-09",32.810001
"361","2015-03-10",32.09
"362","2015-03-11",32.450001
"363","2015-03-12",33.360001
"364","2015-03-13",33.700001
"365","2015-03-16",33.360001
"366","2015-03-17",33.439999
"367","2015-03-18",33.639999
"368","2015-03-19",32.240002
"369","2015-03-20",32.610001
"370","2015-03-23",33.139999
"371","2015-03-24",32.950001
"372","2015-03-25",32.09
"373","2015-03-26",32.380001
"374","2015-03-27",33
"375","2015-03-30",33.259998
"376","2015-03-31",33.209999
"377","2015-04-01",33.18
"378","2015-04-02",33.009998
"379","2015-04-06",33.490002
"380","2015-04-07",33.060001
"381","2015-04-08",33.360001
"382","2015-04-09",33.48
"383","2015-04-10",33.540001
"384","2015-04-13",33.509998
"385","2015-04-14",33.450001
"386","2015-04-15",33.869999
"387","2015-04-16",33.84
"388","2015-04-17",33.580002
"389","2015-04-20",33.630001
"390","2015-04-21",33.549999
"391","2015-04-22",33.650002
"392","2015-04-23",34.209999
"393","2015-04-24",34.290001
"394","2015-04-27",34.740002
"395","2015-04-28",34.93
"396","2015-04-29",34.419998
"397","2015-04-30",33.790001
"398","2015-05-01",34.330002
"399","2015-05-04",33.98
"400","2015-05-05",33.669998
"401","2015-05-06",33.110001
"402","2015-05-07",33.700001
"403","2015-05-08",35.09
"404","2015-05-11",34.82
"405","2015-05-12",33.82
"406","2015-05-13",33.290001
"407","2015-05-14",34.529999
"408","2015-05-15",34.91
"409","2015-05-18",34.939999
"410","2015-05-19",34.360001
"411","2015-05-20",34.189999
"412","2015-05-21",33.650002
"413","2015-05-22",33.73
"414","2015-05-26",33.139999
"415","2015-05-27",33.91
"416","2015-05-28",33.990002
"417","2015-05-29",33.450001
"418","2015-06-01",34.060001
"419","2015-06-02",34.310001
"420","2015-06-03",34.540001
"421","2015-06-04",34.450001
"422","2015-06-05",34.169998
"423","2015-06-08",33.34
"424","2015-06-09",33.669998
"425","2015-06-10",34.029999
"426","2015-06-11",33.77
"427","2015-06-12",34.080002
"428","2015-06-15",34.16
"429","2015-06-16",34.25
"430","2015-06-17",34
"431","2015-06-18",34.169998
"432","2015-06-19",34.110001
"433","2015-06-22",34.299999
"434","2015-06-23",34.009998
"435","2015-06-24",34.91
"436","2015-06-25",34.790001
"437","2015-06-26",34.59
"438","2015-06-29",34.290001
"439","2015-06-30",35.509998
"440","2015-07-01",36.599998
"441","2015-07-02",36.41
"442","2015-07-06",36.970001
"443","2015-07-07",37.07
"444","2015-07-08",37.119999
"445","2015-07-09",37.169998
"446","2015-07-10",37.790001
"447","2015-07-13",38.619999
"448","2015-07-14",38.389999
"449","2015-07-15",37.919998
"450","2015-07-16",38
"451","2015-07-17",38.029999
"452","2015-07-20",39.189999
"453","2015-07-21",38.619999
"454","2015-07-22",39.279999
"455","2015-07-23",38.630001
"456","2015-07-24",38.529999
"457","2015-07-27",38.549999
"458","2015-07-28",38.529999
"459","2015-07-29",38.5
"460","2015-07-30",38.060001
"461","2015-07-31",37.82
"462","2015-08-03",38.040001
"463","2015-08-04",39.459999
"464","2015-08-05",39.09
"465","2015-08-06",38.610001
"466","2015-08-07",38.810001
"467","2015-08-10",38.400002
"468","2015-08-11",39
"469","2015-08-12",38.869999
"470","2015-08-13",39.080002
"471","2015-08-14",39.139999
"472","2015-08-17",39.07
"473","2015-08-18",37.959999
"474","2015-08-19",36.889999
"475","2015-08-20",37.57
"476","2015-08-21",38.040001
"477","2015-08-24",36.610001
"478","2015-08-25",35.169998
"479","2015-08-26",36.279999
"480","2015-08-27",36.470001
"481","2015-08-28",36.700001
"482","2015-08-31",36.68
"483","2015-09-01",36.41
"484","2015-09-02",36.66
"485","2015-09-03",36.799999
"486","2015-09-04",35.959999
"487","2015-09-08",36
"488","2015-09-09",36
"489","2015-09-10",36.200001
"490","2015-09-11",37.25
"491","2015-09-14",37.580002
"492","2015-09-15",37.119999
"493","2015-09-16",37.200001
"494","2015-09-17",37.529999
"495","2015-09-18",36.709999
"496","2015-09-21",37.060001
"497","2015-09-22",36.720001
"498","2015-09-23",37.130001
"499","2015-09-24",36.939999
"500","2015-09-25",36.34
"501","2015-09-28",35.849998
"502","2015-09-29",34.720001
"503","2015-09-30",35.98
"504","2015-10-01",35.110001
"505","2015-10-02",34.900002
"506","2015-10-05",35.400002
"507","2015-10-06",35.080002
"508","2015-10-07",35.290001
"509","2015-10-08",34.970001
"510","2015-10-09",34.98
"511","2015-10-12",34.84
"512","2015-10-13",35.23
"513","2015-10-14",34.580002
"514","2015-10-15",34.619999
"515","2015-10-16",34.720001
"516","2015-10-19",35.029999
"517","2015-10-20",35.25
"518","2015-10-21",35.380001
"519","2015-10-22",35.509998
"520","2015-10-23",35.5
"521","2015-10-26",36.209999
"522","2015-10-27",36.150002
"523","2015-10-28",37.07
"524","2015-10-29",37.700001
"525","2015-10-30",37.669998
"526","2015-11-02",38.400002
"527","2015-11-03",38.220001
"528","2015-11-04",38.709999
"529","2015-11-05",38.959999
"530","2015-11-06",39.82
"531","2015-11-09",41.25
"532","2015-11-10",42.009998
"533","2015-11-11",43.110001
"534","2015-11-12",41.490002
"535","2015-11-13",40.580002
"536","2015-11-16",41.950001
"537","2015-11-17",38.389999
"538","2015-11-18",36.759998
"539","2015-11-19",36.580002
"540","2015-11-20",36.23
"541","2015-11-23",36.610001
"542","2015-11-24",36.669998
"543","2015-11-25",37.560001
"544","2015-11-27",37.540001
"545","2015-11-30",37.509998
"546","2015-12-01",38.080002
"547","2015-12-02",38.09
"548","2015-12-03",37.41
"549","2015-12-04",37.400002
"550","2015-12-07",38.25
"551","2015-12-08",38.889999
"552","2015-12-09",39.09
"553","2015-12-10",39.419998
"554","2015-12-11",38.48
"555","2015-12-14",37.310001
"556","2015-12-15",37.970001
"557","2015-12-16",38.240002
"558","2015-12-17",37.360001
"559","2015-12-18",36.84
"560","2015-12-21",37.220001
"561","2015-12-22",37.860001
"562","2015-12-23",37.790001
"563","2015-12-24",37.75
"564","2015-12-28",37.279999
"565","2015-12-29",37.880001
"566","2015-12-30",37.709999
"567","2015-12-31",37.299999
"568","2016-01-04",36.52
"569","2016-01-05",36.540001
"570","2016-01-06",36.360001
"571","2016-01-07",35.73
"572","2016-01-08",34.709999
"573","2016-01-11",33.52
"574","2016-01-12",33.700001
"575","2016-01-13",33.5
"576","2016-01-14",34.529999
"577","2016-01-15",34.07
"578","2016-01-19",35.029999
"579","2016-01-20",33.549999
"580","2016-01-21",32.439999
"581","2016-01-22",32.299999
"582","2016-01-25",32.849998
"583","2016-01-26",32.860001
"584","2016-01-27",34.400002
"585","2016-01-28",33.700001
"586","2016-01-29",34.82
"587","2016-02-01",34.75
"588","2016-02-02",34
"589","2016-02-03",32
"590","2016-02-04",32.060001
"591","2016-02-05",31.950001
"592","2016-02-08",30.68
"593","2016-02-09",30.540001
"594","2016-02-10",30.83
"595","2016-02-11",30.58
"596","2016-02-12",30.950001
"597","2016-02-16",31.74
"598","2016-02-17",33.400002
"599","2016-02-18",32.68
"600","2016-02-19",33.43
"601","2016-02-22",33.630001
"602","2016-02-23",33.18
"603","2016-02-24",33.34
"604","2016-02-25",34.330002
"605","2016-02-26",32.950001
"606","2016-02-29",32.060001
"607","2016-03-01",33.099998
"608","2016-03-02",33.689999
"609","2016-03-03",34.549999
"610","2016-03-04",33.68
"611","2016-03-07",33.669998
"612","2016-03-08",33.470001
"613","2016-03-09",33.860001
"614","2016-03-10",33.75
"615","2016-03-11",34.549999
"616","2016-03-14",34.330002
"617","2016-03-15",33.98
"618","2016-03-16",34.130001
"619","2016-03-17",35.009998
"620","2016-03-18",34.27
"621","2016-03-21",34.220001
"622","2016-03-22",34.220001
"623","2016-03-23",33.91
"624","2016-03-24",34.02
"625","2016-03-28",33.990002
"626","2016-03-29",34.48
"627","2016-03-30",35.09
"628","2016-03-31",34.299999
"629","2016-04-01",34.75
"630","2016-04-04",34.779999
"631","2016-04-05",34.68
"632","2016-04-06",34.599998
"633","2016-04-07",34.529999
"634","2016-04-08",34.810001
"635","2016-04-11",35
"636","2016-04-12",35.220001
"637","2016-04-13",35.93
"638","2016-04-14",35.849998
"639","2016-04-15",36.060001
"640","2016-04-18",36.209999
"641","2016-04-19",36.509998
"642","2016-04-20",36.130001
"643","2016-04-21",35.93
"644","2016-04-22",35.860001
"645","2016-04-25",35.73
"646","2016-04-26",36.740002
"647","2016-04-27",36.689999
"648","2016-04-28",36.75
"649","2016-04-29",36.799999
"650","2016-05-02",36.98
"651","2016-05-03",36.57
"652","2016-05-04",36.73
"653","2016-05-05",36.610001
"654","2016-05-06",37.400002
"655","2016-05-09",38.23
"656","2016-05-10",38.5
"657","2016-05-11",38.07
"658","2016-05-12",38.400002
"659","2016-05-13",38.549999
"660","2016-05-16",39.029999
"661","2016-05-17",38.84
"662","2016-05-18",38.720001
"663","2016-05-19",38.27
"664","2016-05-20",38.82
"665","2016-05-23",38.75
"666","2016-05-24",39.459999
"667","2016-05-25",39.889999
"668","2016-05-26",40.189999
"669","2016-05-27",40.259998
"670","2016-05-31",40.389999
"671","2016-06-01",40.68
"672","2016-06-02",40.82
"673","2016-06-03",40.709999
"674","2016-06-06",41.259998
"675","2016-06-07",41.560001
"676","2016-06-08",42.09
"677","2016-06-09",42.25
"678","2016-06-10",41.869999
"679","2016-06-13",41.110001
"680","2016-06-14",41.200001
"681","2016-06-15",41.209999
"682","2016-06-16",40.889999
"683","2016-06-17",40.759998
"684","2016-06-20",41.189999
"685","2016-06-21",42.200001
"686","2016-06-22",41.830002
"687","2016-06-23",41.990002
"688","2016-06-24",39.630001
"689","2016-06-27",38.189999
"690","2016-06-28",38.91
"691","2016-06-29",39.209999
"692","2016-06-30",40.259998
"693","2016-07-01",39.740002
"694","2016-07-05",39.470001
"695","2016-07-06",39.599998
"696","2016-07-07",39.529999
"697","2016-07-08",41
"698","2016-07-11",40.950001
"699","2016-07-12",41.84
"700","2016-07-13",42.299999
"701","2016-07-14",42.18
"702","2016-07-15",42.369999
"703","2016-07-18",42.66
"704","2016-07-19",42.689999
"705","2016-07-20",42.599998
"706","2016-07-21",43.209999
"707","2016-07-22",43.509998
"708","2016-07-25",43.490002
"709","2016-07-26",43.59
"710","2016-07-27",43.830002
"711","2016-07-28",43.419998
"712","2016-07-29",43.32
"713","2016-08-01",43.330002
"714","2016-08-02",42.459999
"715","2016-08-03",42.619999
"716","2016-08-04",42.799999
"717","2016-08-05",43.23
"718","2016-08-08",43.34
"719","2016-08-09",43.09
"720","2016-08-10",42.360001
"721","2016-08-11",42.200001
"722","2016-08-12",42.200001
"723","2016-08-15",42.25
"724","2016-08-16",41.34
"725","2016-08-17",41.23
"726","2016-08-18",41.029999
"727","2016-08-19",40.759998
"728","2016-08-22",41.5
"729","2016-08-23",41.98
"730","2016-08-24",41.419998
"731","2016-08-25",41.919998
"732","2016-08-26",41.41
"733","2016-08-29",41.509998
"734","2016-08-30",41.849998
"735","2016-08-31",41.639999
"736","2016-09-01",41.91
"737","2016-09-02",42.669998
"738","2016-09-06",43.169998
"739","2016-09-07",43.779999
"740","2016-09-08",43.169998
"741","2016-09-09",41.5
"742","2016-09-12",42.369999
"743","2016-09-13",41.549999
"744","2016-09-14",41.009998
"745","2016-09-15",41.830002
"746","2016-09-16",41.77
"747","2016-09-19",42.360001
"748","2016-09-20",42.040001
"749","2016-09-21",42.59
"750","2016-09-22",44.330002
"751","2016-09-23",43.98
"752","2016-09-26",43.400002
"753","2016-09-27",43.41
"754","2016-09-28",44.099998
"755","2016-09-29",43.41
"756","2016-09-30",43.779999
"757","2016-10-03",43.68
"758","2016-10-04",44.299999
"759","2016-10-05",43.990002
"760","2016-10-06",43.200001
"761","2016-10-07",42.189999
"762","2016-10-10",43.029999
"763","2016-10-11",41.669998
"764","2016-10-12",42.380001
"765","2016-10-13",42.490002
"766","2016-10-14",42.279999
"767","2016-10-17",42.299999
"768","2016-10-18",43.200001
"769","2016-10-19",43.599998
"770","2016-10-20",43.700001
"771","2016-10-21",43.950001
"772","2016-10-24",45.299999
"773","2016-10-25",44.200001
"774","2016-10-26",42.75
"775","2016-10-27",42.75
"776","2016-10-28",42.75
"777","2016-10-31",43.450001
"778","2016-11-01",42.400002
"779","2016-11-02",42.450001
"780","2016-11-03",42.599998
"781","2016-11-04",44.950001
"782","2016-11-07",47.299999
"783","2016-11-08",46.450001
"784","2016-11-09",48.400002
"785","2016-11-10",49
"786","2016-11-11",49.150002
"787","2016-11-14",49.200001
"788","2016-11-15",47
"789","2016-11-16",46.450001
"790","2016-11-17",47.049999
"791","2016-11-18",47.349998
"792","2016-11-21",48.200001
"793","2016-11-22",48.450001
"794","2016-11-23",48.599998
"795","2016-11-25",49.150002
"796","2016-11-28",48.799999
"797","2016-11-29",50.150002
"798","2016-11-30",49
"799","2016-12-01",50.950001
"800","2016-12-02",52.349998
"801","2016-12-05",53.650002
"802","2016-12-06",53.5
"803","2016-12-07",54.5
"804","2016-12-08",56
"805","2016-12-09",55.450001
"806","2016-12-12",54.349998
"807","2016-12-13",55.099998
"808","2016-12-14",53.900002
"809","2016-12-15",54.049999
"810","2016-12-16",54.200001
"811","2016-12-19",55
"812","2016-12-20",56
"813","2016-12-21",56.099998
"814","2016-12-22",55.549999
"815","2016-12-23",55.75
"816","2016-12-27",56.400002
"817","2016-12-28",56
"818","2016-12-29",56.049999
"819","2016-12-30",56
"820","2017-01-03",56
"821","2017-01-04",56.900002
"822","2017-01-05",56.700001
"823","2017-01-06",56.049999
"824","2017-01-09",55.700001
"825","2017-01-10",56.349998
"826","2017-01-11",55.900002
"827","2017-01-12",55.5
"828","2017-01-13",55.349998
"829","2017-01-17",55
"830","2017-01-18",54.650002
"831","2017-01-19",53.349998
"832","2017-01-20",53.900002
"833","2017-01-23",53.849998
"834","2017-01-24",54.25
"835","2017-01-25",55.950001
"836","2017-01-26",55.700001
"837","2017-01-27",55.450001
"838","2017-01-30",55.049999
"839","2017-01-31",56.049999
"840","2017-02-01",56.349998
"841","2017-02-02",56
"842","2017-02-03",56.799999
"843","2017-02-06",57.700001
"844","2017-02-07",57.5
"845","2017-02-08",57
"846","2017-02-09",56.900002
"847","2017-02-10",57.650002
"848","2017-02-13",58.549999
"849","2017-02-14",58.650002
"850","2017-02-15",58.75
"851","2017-02-16",58.700001
"852","2017-02-17",59.799999
"853","2017-02-21",60.400002
"854","2017-02-22",60.450001
"855","2017-02-23",60.900002
"856","2017-02-24",58.5
"857","2017-02-27",58.5
"858","2017-02-28",57.5
"859","2017-03-01",58.799999
"860","2017-03-02",57.25
"861","2017-03-03",57.200001
"862","2017-03-06",55.450001
"863","2017-03-07",55.849998
"864","2017-03-08",55.75
"865","2017-03-09",53.099998
"866","2017-03-10",55.200001
"867","2017-03-13",55.549999
"868","2017-03-14",55.150002
"869","2017-03-15",56.200001
"870","2017-03-16",56.650002
"871","2017-03-17",57.599998
"872","2017-03-20",56.75
"873","2017-03-21",55.75
"874","2017-03-22",56.299999
"875","2017-03-23",57.299999
"876","2017-03-24",56.75
"877","2017-03-27",56.5
"878","2017-03-28",57.900002
"879","2017-03-29",57.700001
"880","2017-03-30",57.849998
"881","2017-03-31",59.450001
"882","2017-04-03",57.400002
"883","2017-04-04",57.900002
"884","2017-04-05",56.599998
"885","2017-04-06",56.450001
"886","2017-04-07",56.799999
"887","2017-04-10",56.5
"888","2017-04-11",57.75
"889","2017-04-12",57
"890","2017-04-13",55.950001
"891","2017-04-17",57.049999
"892","2017-04-18",57.75
"893","2017-04-19",57.849998
"894","2017-04-20",59
"895","2017-04-21",59.650002
"896","2017-04-24",59.549999
"897","2017-04-25",59.349998
"898","2017-04-26",59.950001
"899","2017-04-27",60.25
"900","2017-04-28",59.150002
"901","2017-05-01",59.700001
"902","2017-05-02",60
"903","2017-05-03",59
"904","2017-05-04",59.25
"905","2017-05-05",57.849998
"906","2017-05-08",58.099998
"907","2017-05-09",57.349998
"908","2017-05-10",56.549999
"909","2017-05-11",55.650002
"910","2017-05-12",55.25
"911","2017-05-15",55.549999
"912","2017-05-16",55
"913","2017-05-17",53.450001
"914","2017-05-18",53.650002
"915","2017-05-19",53.900002
"916","2017-05-22",54.25
"917","2017-05-23",54.5
"918","2017-05-24",54.299999
"919","2017-05-25",54.299999
"920","2017-05-26",55.200001
"921","2017-05-30",54
"922","2017-05-31",53.150002
"923","2017-06-01",53.900002
"924","2017-06-02",54.599998
"925","2017-06-05",53.150002
"926","2017-06-06",53.849998
"927","2017-06-07",53.900002
"928","2017-06-08",54.25
"929","2017-06-09",55.099998
"930","2017-06-12",55.099998
"931","2017-06-13",54.950001
"932","2017-06-14",54.5
"933","2017-06-15",54.549999
"934","2017-06-16",54.700001
"935","2017-06-19",54.849998
"936","2017-06-20",54.700001
"937","2017-06-21",54.900002
"938","2017-06-22",55.549999
"939","2017-06-23",56.5
"940","2017-06-26",57.150002
"941","2017-06-27",56.700001
"942","2017-06-28",58.049999
"943","2017-06-29",57.75
"944","2017-06-30",56.049999
"945","2017-07-03",56.700001
"946","2017-07-05",56.75
"947","2017-07-06",56.549999
"948","2017-07-07",56.950001
"949","2017-07-10",56.5
"950","2017-07-11",56.599998
"951","2017-07-12",57.25
"952","2017-07-13",56.849998
"953","2017-07-14",57.200001
"954","2017-07-17",57.25
"955","2017-07-18",57.5
"956","2017-07-19",58.700001
"957","2017-07-20",58.5
"958","2017-07-21",58.150002
"959","2017-07-24",58.049999
"960","2017-07-25",58.150002
