"","date","TK"
"205","2007-10-24",53.75
"206","2007-10-25",53.880001
"207","2007-10-26",54.360001
"208","2007-10-29",54.560001
"209","2007-10-30",54.439999
"210","2007-10-31",55.950001
"211","2007-11-01",55.16
"212","2007-11-02",54.299999
"213","2007-11-05",54.450001
"214","2007-11-06",56.77
"215","2007-11-07",55.009998
"216","2007-11-08",54.009998
"217","2007-11-09",52.330002
"218","2007-11-12",49.84
"219","2007-11-13",50.02
"220","2007-11-14",48.919998
"221","2007-11-15",48.799999
"222","2007-11-16",48.720001
"223","2007-11-19",47.200001
"224","2007-11-20",47.630001
"225","2007-11-21",48.32
"226","2007-11-23",53.200001
"227","2007-11-26",54.099998
"228","2007-11-27",54.970001
"229","2007-11-28",56.240002
"230","2007-11-29",56.950001
"231","2007-11-30",56.25
"232","2007-12-03",54.150002
"233","2007-12-04",53.150002
"234","2007-12-05",55.150002
"235","2007-12-06",56.810001
"236","2007-12-07",59.639999
"237","2007-12-10",58.200001
"238","2007-12-11",55.990002
"239","2007-12-12",55.82
"240","2007-12-13",54.98
"241","2007-12-14",55.330002
"242","2007-12-17",55.110001
"243","2007-12-18",55.43
"244","2007-12-19",54
"245","2007-12-20",54.299999
"246","2007-12-21",53.220001
"247","2007-12-24",54.200001
"248","2007-12-26",53.830002
"249","2007-12-27",53.25
"250","2007-12-28",53.91
"251","2007-12-31",53.209999
"252","2008-01-02",53.299999
"253","2008-01-03",52.66
"254","2008-01-04",50.560001
"255","2008-01-07",48.959999
"256","2008-01-08",48.52
"257","2008-01-09",48.43
"258","2008-01-10",47.779999
"259","2008-01-11",48.09
"260","2008-01-14",48.52
"261","2008-01-15",45.25
"262","2008-01-16",44.139999
"263","2008-01-17",41.48
"264","2008-01-18",42.259998
"265","2008-01-22",41.25
"266","2008-01-23",42.07
"267","2008-01-24",43.16
"268","2008-01-25",43.959999
"269","2008-01-28",44.110001
"270","2008-01-29",46.130001
"271","2008-01-30",46.27
"272","2008-01-31",47.27
"273","2008-02-01",46.150002
"274","2008-02-04",46.830002
"275","2008-02-05",44.349998
"276","2008-02-06",46.369999
"277","2008-02-07",46.700001
"278","2008-02-08",45.099998
"279","2008-02-11",45.029999
"280","2008-02-12",44.369999
"281","2008-02-13",46.299999
"282","2008-02-14",45.93
"283","2008-02-15",44.5
"284","2008-02-19",45.419998
"285","2008-02-20",45.630001
"286","2008-02-21",45.099998
"287","2008-02-22",44.759998
"288","2008-02-25",45.169998
"289","2008-02-26",46.900002
"290","2008-02-27",46.619999
"291","2008-02-28",44.950001
"292","2008-02-29",42.98
"293","2008-03-03",42
"294","2008-03-04",41.200001
"295","2008-03-05",42.110001
"296","2008-03-06",40.849998
"297","2008-03-07",40.41
"298","2008-03-10",39.119999
"299","2008-03-11",40.869999
"300","2008-03-12",39.009998
"301","2008-03-13",39.880001
"302","2008-03-14",38.889999
"303","2008-03-17",36.209999
"304","2008-03-18",41.040001
"305","2008-03-19",39.360001
"306","2008-03-20",43.419998
"307","2008-03-24",44.049999
"308","2008-03-25",44.84
"309","2008-03-26",43.43
"310","2008-03-27",44.080002
"311","2008-03-28",42.619999
"312","2008-03-31",42.470001
"313","2008-04-01",44.27
"314","2008-04-02",43.52
"315","2008-04-03",44.610001
"316","2008-04-04",44.740002
"317","2008-04-07",44.939999
"318","2008-04-08",45.549999
"319","2008-04-09",43.900002
"320","2008-04-10",44.349998
"321","2008-04-11",43.18
"322","2008-04-14",42.880001
"323","2008-04-15",45.290001
"324","2008-04-16",46.360001
"325","2008-04-17",47.259998
"326","2008-04-18",47.189999
"327","2008-04-21",46.990002
"328","2008-04-22",46.669998
"329","2008-04-23",46.220001
"330","2008-04-24",45.48
"331","2008-04-25",44.919998
"332","2008-04-28",47.610001
"333","2008-04-29",46.369999
"334","2008-04-30",45.639999
"335","2008-05-01",47.18
"336","2008-05-02",46.209999
"337","2008-05-05",45.619999
"338","2008-05-06",47.549999
"339","2008-05-07",46.509998
"340","2008-05-08",46.240002
"341","2008-05-09",45.68
"342","2008-05-12",47.610001
"343","2008-05-13",46.549999
"344","2008-05-14",47.919998
"345","2008-05-15",49.889999
"346","2008-05-16",51.119999
"347","2008-05-19",51.240002
"348","2008-05-20",52.470001
"349","2008-05-21",52.48
"350","2008-05-22",51.16
"351","2008-05-23",49.639999
"352","2008-05-27",50.25
"353","2008-05-28",49.740002
"354","2008-05-29",49.689999
"355","2008-05-30",50.279999
"356","2008-06-02",49.490002
"357","2008-06-03",48.5
"358","2008-06-04",47.599998
"359","2008-06-05",47.75
"360","2008-06-06",46.209999
"361","2008-06-09",47.25
"362","2008-06-10",45.57
"363","2008-06-11",44.41
"364","2008-06-12",44.040001
"365","2008-06-13",45.860001
"366","2008-06-16",47.599998
"367","2008-06-17",48.66
"368","2008-06-18",48.700001
"369","2008-06-19",49.470001
"370","2008-06-20",48.75
"371","2008-06-23",49.080002
"372","2008-06-24",48.259998
"373","2008-06-25",47.48
"374","2008-06-26",45.57
"375","2008-06-27",46.060001
"376","2008-06-30",45.18
"377","2008-07-01",44.970001
"378","2008-07-02",42.509998
"379","2008-07-03",42.25
"380","2008-07-07",40.5
"381","2008-07-08",41.580002
"382","2008-07-09",40.18
"383","2008-07-10",40.099998
"384","2008-07-11",40.459999
"385","2008-07-14",40.639999
"386","2008-07-15",39.880001
"387","2008-07-16",40.209999
"388","2008-07-17",42.200001
"389","2008-07-18",42.18
"390","2008-07-21",42.990002
"391","2008-07-22",42.619999
"392","2008-07-23",43.27
"393","2008-07-24",41.25
"394","2008-07-25",42.900002
"395","2008-07-28",43.119999
"396","2008-07-29",43.290001
"397","2008-07-30",43.299999
"398","2008-07-31",43.669998
"399","2008-08-01",41.970001
"400","2008-08-04",39.990002
"401","2008-08-05",40.029999
"402","2008-08-06",41.82
"403","2008-08-07",35.139999
"404","2008-08-08",36.5
"405","2008-08-11",35.150002
"406","2008-08-12",33.900002
"407","2008-08-13",35.540001
"408","2008-08-14",34.950001
"409","2008-08-15",34.650002
"410","2008-08-18",34.299999
"411","2008-08-19",33.32
"412","2008-08-20",33.599998
"413","2008-08-21",34.91
"414","2008-08-22",34.580002
"415","2008-08-25",33.759998
"416","2008-08-26",34.099998
"417","2008-08-27",35.099998
"418","2008-08-28",35.57
"419","2008-08-29",35.560001
"420","2008-09-02",34.110001
"421","2008-09-03",34.5
"422","2008-09-04",33.48
"423","2008-09-05",33.130001
"424","2008-09-08",33.130001
"425","2008-09-09",30.91
"426","2008-09-10",31.33
"427","2008-09-11",31.48
"428","2008-09-12",31.85
"429","2008-09-15",29.309999
"430","2008-09-16",30.209999
"431","2008-09-17",27.889999
"432","2008-09-18",28.35
"433","2008-09-19",32.330002
"434","2008-09-22",29.389999
"435","2008-09-23",28.26
"436","2008-09-24",28.75
"437","2008-09-25",29.559999
"438","2008-09-26",28.209999
"439","2008-09-29",23.75
"440","2008-09-30",26.379999
"441","2008-10-01",26.08
"442","2008-10-02",23.190001
"443","2008-10-03",22.77
"444","2008-10-06",19.42
"445","2008-10-07",19.65
"446","2008-10-08",20.360001
"447","2008-10-09",19.280001
"448","2008-10-10",18.809999
"449","2008-10-13",22.459999
"450","2008-10-14",23.26
"451","2008-10-15",18.870001
"452","2008-10-16",19.65
"453","2008-10-17",19.610001
"454","2008-10-20",21.6
"455","2008-10-21",21.17
"456","2008-10-22",18.65
"457","2008-10-23",17.950001
"458","2008-10-24",17.200001
"459","2008-10-27",16.700001
"460","2008-10-28",17.25
"461","2008-10-29",18.450001
"462","2008-10-30",19.34
"463","2008-10-31",21.35
"464","2008-11-03",20.67
"465","2008-11-04",22.24
"466","2008-11-05",20.17
"467","2008-11-06",16.51
"468","2008-11-07",16.719999
"469","2008-11-10",16.629999
"470","2008-11-11",15.81
"471","2008-11-12",14.27
"472","2008-11-13",16.01
"473","2008-11-14",13.86
"474","2008-11-17",15.08
"475","2008-11-18",15.11
"476","2008-11-19",13.89
"477","2008-11-20",11.51
"478","2008-11-21",12.05
"479","2008-11-24",14.07
"480","2008-11-25",14.78
"481","2008-11-26",16.049999
"482","2008-11-28",16.389999
"483","2008-12-01",13.94
"484","2008-12-02",14.58
"485","2008-12-03",14.62
"486","2008-12-04",14
"487","2008-12-05",14.24
"488","2008-12-08",15.71
"489","2008-12-09",16.01
"490","2008-12-10",16.700001
"491","2008-12-11",15.62
"492","2008-12-12",16.389999
"493","2008-12-15",15.88
"494","2008-12-16",16.389999
"495","2008-12-17",16.799999
"496","2008-12-18",15.42
"497","2008-12-19",15.67
"498","2008-12-22",14.75
"499","2008-12-23",14.5
"500","2008-12-24",14.64
"501","2008-12-26",15.94
"502","2008-12-29",16.700001
"503","2008-12-30",18.709999
"504","2008-12-31",19.65
"505","2009-01-02",21.58
"506","2009-01-05",21.440001
"507","2009-01-06",22.030001
"508","2009-01-07",20.93
"509","2009-01-08",21.42
"510","2009-01-09",20.790001
"511","2009-01-12",18.77
"512","2009-01-13",19.48
"513","2009-01-14",17.780001
"514","2009-01-15",18.389999
"515","2009-01-16",17.99
"516","2009-01-20",16.17
"517","2009-01-21",16.98
"518","2009-01-22",17.35
"519","2009-01-23",17.51
"520","2009-01-26",18.129999
"521","2009-01-27",18.629999
"522","2009-01-28",20.57
"523","2009-01-29",18.84
"524","2009-01-30",17.52
"525","2009-02-02",17.120001
"526","2009-02-03",17.35
"527","2009-02-04",18
"528","2009-02-05",18.51
"529","2009-02-06",19.5
"530","2009-02-09",20.08
"531","2009-02-10",19.01
"532","2009-02-11",18.690001
"533","2009-02-12",18.83
"534","2009-02-13",17.59
"535","2009-02-17",16.08
"536","2009-02-18",16.139999
"537","2009-02-19",16.299999
"538","2009-02-20",16.629999
"539","2009-02-23",16.540001
"540","2009-02-24",17.49
"541","2009-02-25",17.09
"542","2009-02-26",15.99
"543","2009-02-27",15.79
"544","2009-03-02",13.67
"545","2009-03-03",13.13
"546","2009-03-04",13.94
"547","2009-03-05",11.89
"548","2009-03-06",11.84
"549","2009-03-09",12.56
"550","2009-03-10",13.18
"551","2009-03-11",12.88
"552","2009-03-12",14.02
"553","2009-03-13",13.96
"554","2009-03-16",14.63
"555","2009-03-17",15.52
"556","2009-03-18",15.97
"557","2009-03-19",16.549999
"558","2009-03-20",15.1
"559","2009-03-23",16.629999
"560","2009-03-24",15.61
"561","2009-03-25",15.86
"562","2009-03-26",16.49
"563","2009-03-27",15.44
"564","2009-03-30",14.51
"565","2009-03-31",14.23
"566","2009-04-01",14.51
"567","2009-04-02",14.13
"568","2009-04-03",14.05
"569","2009-04-06",14
"570","2009-04-07",13.18
"571","2009-04-08",13.89
"572","2009-04-09",13.67
"573","2009-04-13",13.69
"574","2009-04-14",13.49
"575","2009-04-15",13.39
"576","2009-04-16",13.78
"577","2009-04-17",13.91
"578","2009-04-20",12.86
"579","2009-04-21",13.71
"580","2009-04-22",13.66
"581","2009-04-23",14.05
"582","2009-04-24",14.2
"583","2009-04-27",13.74
"584","2009-04-28",13.5
"585","2009-04-29",13.9
"586","2009-04-30",14.44
"587","2009-05-01",15.66
"588","2009-05-04",16.809999
"589","2009-05-05",16.110001
"590","2009-05-06",16.549999
"591","2009-05-07",15.88
"592","2009-05-08",16.98
"593","2009-05-11",15.65
"594","2009-05-12",15.68
"595","2009-05-13",14.2
"596","2009-05-14",14.8
"597","2009-05-15",14.2
"598","2009-05-18",14.72
"599","2009-05-19",14.72
"600","2009-05-20",15.24
"601","2009-05-21",14.56
"602","2009-05-22",14
"603","2009-05-26",14.19
"604","2009-05-27",13.9
"605","2009-05-28",15
"606","2009-05-29",16.040001
"607","2009-06-01",16.85
"608","2009-06-02",16.629999
"609","2009-06-03",15.55
"610","2009-06-04",17.049999
"611","2009-06-05",17.530001
"612","2009-06-08",18.49
"613","2009-06-09",20.51
"614","2009-06-10",21.139999
"615","2009-06-11",23.48
"616","2009-06-12",22.969999
"617","2009-06-15",21.860001
"618","2009-06-16",21.620001
"619","2009-06-17",20.58
"620","2009-06-18",20.549999
"621","2009-06-19",21.209999
"622","2009-06-22",19.290001
"623","2009-06-23",19.709999
"624","2009-06-24",20.68
"625","2009-06-25",21.23
"626","2009-06-26",21.15
"627","2009-06-29",21.620001
"628","2009-06-30",21.030001
"629","2009-07-01",21.16
"630","2009-07-02",20.389999
"631","2009-07-06",19.77
"632","2009-07-07",19.16
"633","2009-07-08",18.08
"634","2009-07-09",18.530001
"635","2009-07-10",18.209999
"636","2009-07-13",18.5
"637","2009-07-14",18.75
"638","2009-07-15",19.1
"639","2009-07-16",19.09
"640","2009-07-17",18.700001
"641","2009-07-20",19.01
"642","2009-07-21",18.23
"643","2009-07-22",18.26
"644","2009-07-23",18.76
"645","2009-07-24",18.74
"646","2009-07-27",18.91
"647","2009-07-28",18.200001
"648","2009-07-29",17.25
"649","2009-07-30",17.6
"650","2009-07-31",17.799999
"651","2009-08-03",18.84
"652","2009-08-04",18.91
"653","2009-08-05",18.700001
"654","2009-08-06",18.299999
"655","2009-08-07",18.5
"656","2009-08-10",18.780001
"657","2009-08-11",18
"658","2009-08-12",18.200001
"659","2009-08-13",18.6
"660","2009-08-14",18.549999
"661","2009-08-17",17.879999
"662","2009-08-18",17.9
"663","2009-08-19",17.9
"664","2009-08-20",17.91
"665","2009-08-21",18.9
"666","2009-08-24",18.639999
"667","2009-08-25",18.620001
"668","2009-08-26",18.83
"669","2009-08-27",18.559999
"670","2009-08-28",18.82
"671","2009-08-31",18
"672","2009-09-01",17.25
"673","2009-09-02",17.68
"674","2009-09-03",18.049999
"675","2009-09-04",19
"676","2009-09-08",19
"677","2009-09-09",19.42
"678","2009-09-10",20.26
"679","2009-09-11",20.299999
"680","2009-09-14",20.34
"681","2009-09-15",20.74
"682","2009-09-16",21.639999
"683","2009-09-17",20.66
"684","2009-09-18",21.290001
"685","2009-09-21",21.4
"686","2009-09-22",21.99
"687","2009-09-23",21.870001
"688","2009-09-24",21.48
"689","2009-09-25",21.93
"690","2009-09-28",21.77
"691","2009-09-29",21.889999
"692","2009-09-30",21.870001
"693","2009-10-01",21.190001
"694","2009-10-02",21.41
"695","2009-10-05",21.809999
"696","2009-10-06",23.219999
"697","2009-10-07",23.549999
"698","2009-10-08",24.870001
"699","2009-10-09",24.92
"700","2009-10-12",24.75
"701","2009-10-13",25.030001
"702","2009-10-14",25.07
"703","2009-10-15",25.15
"704","2009-10-16",25.24
"705","2009-10-19",24.799999
"706","2009-10-20",24.780001
"707","2009-10-21",24.17
"708","2009-10-22",24.469999
"709","2009-10-23",23.700001
"710","2009-10-26",22.799999
"711","2009-10-27",22.639999
"712","2009-10-28",21
"713","2009-10-29",21.9
"714","2009-10-30",20.75
"715","2009-11-02",19.77
"716","2009-11-03",20.129999
"717","2009-11-04",20.200001
"718","2009-11-05",20.959999
"719","2009-11-06",20.9
"720","2009-11-09",21.82
"721","2009-11-10",21.74
"722","2009-11-11",22.5
"723","2009-11-12",22.889999
"724","2009-11-13",22.709999
"725","2009-11-16",24.299999
"726","2009-11-17",24
"727","2009-11-18",23.940001
"728","2009-11-19",24.139999
"729","2009-11-20",24.35
"730","2009-11-23",24.709999
"731","2009-11-24",24.639999
"732","2009-11-25",24.65
"733","2009-11-27",24.34
"734","2009-11-30",24
"735","2009-12-01",25.08
"736","2009-12-02",24.860001
"737","2009-12-03",25
"738","2009-12-04",24.65
"739","2009-12-07",24.559999
"740","2009-12-08",23.98
"741","2009-12-09",23.6
"742","2009-12-10",23.52
"743","2009-12-11",23.33
"744","2009-12-14",24.08
"745","2009-12-15",24.129999
"746","2009-12-16",24.299999
"747","2009-12-17",23.870001
"748","2009-12-18",24.07
"749","2009-12-21",24.27
"750","2009-12-22",24
"751","2009-12-23",24.66
"752","2009-12-24",24.17
"753","2009-12-28",23.74
"754","2009-12-29",23.790001
"755","2009-12-30",23.74
"756","2009-12-31",23.209999
"757","2010-01-04",24.02
"758","2010-01-05",24.040001
"759","2010-01-06",24
"760","2010-01-07",23.309999
"761","2010-01-08",24.940001
"762","2010-01-11",26.870001
"763","2010-01-12",26.389999
"764","2010-01-13",26.299999
"765","2010-01-14",26.24
"766","2010-01-15",25.58
"767","2010-01-19",26.16
"768","2010-01-20",25.1
"769","2010-01-21",23.610001
"770","2010-01-22",23.58
"771","2010-01-25",24.889999
"772","2010-01-26",24.860001
"773","2010-01-27",25.459999
"774","2010-01-28",24.84
"775","2010-01-29",24.959999
"776","2010-02-01",25
"777","2010-02-02",24.25
"778","2010-02-03",23.57
"779","2010-02-04",22.35
"780","2010-02-05",21.4
"781","2010-02-08",21.889999
"782","2010-02-09",22.6
"783","2010-02-10",22.34
"784","2010-02-11",22.65
"785","2010-02-12",22.809999
"786","2010-02-16",24.219999
"787","2010-02-17",24.07
"788","2010-02-18",24.66
"789","2010-02-19",24.459999
"790","2010-02-22",24.09
"791","2010-02-23",23.709999
"792","2010-02-24",24.6
"793","2010-02-25",24.959999
"794","2010-02-26",25.139999
"795","2010-03-01",24.85
"796","2010-03-02",24.940001
"797","2010-03-03",25.09
"798","2010-03-04",24.030001
"799","2010-03-05",24.059999
"800","2010-03-08",24.42
"801","2010-03-09",24.139999
"802","2010-03-10",24.59
"803","2010-03-11",24.370001
"804","2010-03-12",24.83
"805","2010-03-15",24.370001
"806","2010-03-16",24.35
"807","2010-03-17",24.35
"808","2010-03-18",24.08
"809","2010-03-19",23.889999
"810","2010-03-22",24.040001
"811","2010-03-23",24.07
"812","2010-03-24",24
"813","2010-03-25",23.450001
"814","2010-03-26",23.299999
"815","2010-03-29",23.469999
"816","2010-03-30",22.99
"817","2010-03-31",22.74
"818","2010-04-01",23.68
"819","2010-04-05",24.48
"820","2010-04-06",25.02
"821","2010-04-07",24.5
"822","2010-04-08",24.549999
"823","2010-04-09",25.5
"824","2010-04-12",25.51
"825","2010-04-13",25.15
"826","2010-04-14",25.26
"827","2010-04-15",25.93
"828","2010-04-16",25.940001
"829","2010-04-19",25.77
"830","2010-04-20",25.92
"831","2010-04-21",26.540001
"832","2010-04-22",26.860001
"833","2010-04-23",27.35
"834","2010-04-26",27.030001
"835","2010-04-27",25.790001
"836","2010-04-28",25.34
"837","2010-04-29",25.129999
"838","2010-04-30",25.049999
"839","2010-05-03",26.76
"840","2010-05-04",26
"841","2010-05-05",25.620001
"842","2010-05-06",23.940001
"843","2010-05-07",23.09
"844","2010-05-10",24.959999
"845","2010-05-11",24.629999
"846","2010-05-12",24.709999
"847","2010-05-13",24.860001
"848","2010-05-14",24.040001
"849","2010-05-17",24.610001
"850","2010-05-18",25.32
"851","2010-05-19",25.200001
"852","2010-05-20",24.040001
"853","2010-05-21",24.360001
"854","2010-05-24",23.98
"855","2010-05-25",23.5
"856","2010-05-26",24.08
"857","2010-05-27",25.879999
"858","2010-05-28",25.23
"859","2010-06-01",24.75
"860","2010-06-02",25.92
"861","2010-06-03",26.42
"862","2010-06-04",25.690001
"863","2010-06-07",24.65
"864","2010-06-08",25.059999
"865","2010-06-09",25.1
"866","2010-06-10",26.200001
"867","2010-06-11",27.42
"868","2010-06-14",27.9
"869","2010-06-15",28.91
"870","2010-06-16",28.780001
"871","2010-06-17",28.49
"872","2010-06-18",29.030001
"873","2010-06-21",29.139999
"874","2010-06-22",27.85
"875","2010-06-23",28.23
"876","2010-06-24",28.07
"877","2010-06-25",28.549999
"878","2010-06-28",28.82
"879","2010-06-29",27.01
"880","2010-06-30",26.17
"881","2010-07-01",25.49
"882","2010-07-02",25.15
"883","2010-07-06",25.1
"884","2010-07-07",26.18
"885","2010-07-08",27.02
"886","2010-07-09",27.799999
"887","2010-07-12",26.870001
"888","2010-07-13",27.01
"889","2010-07-14",26.98
"890","2010-07-15",26.99
"891","2010-07-16",26.23
"892","2010-07-19",26.24
"893","2010-07-20",26.65
"894","2010-07-21",27.49
"895","2010-07-22",28.23
"896","2010-07-23",28.620001
"897","2010-07-26",28.98
"898","2010-07-27",28.27
"899","2010-07-28",27.85
"900","2010-07-29",27.91
"901","2010-07-30",27.620001
"902","2010-08-02",28.200001
"903","2010-08-03",27.629999
"904","2010-08-04",27.639999
"905","2010-08-05",27.129999
"906","2010-08-06",27.309999
"907","2010-08-09",26.620001
"908","2010-08-10",26.15
"909","2010-08-11",25.530001
"910","2010-08-12",26.33
"911","2010-08-13",26.129999
"912","2010-08-16",25.82
"913","2010-08-17",26.469999
"914","2010-08-18",26.959999
"915","2010-08-19",26.309999
"916","2010-08-20",26.01
"917","2010-08-23",25.26
"918","2010-08-24",24.530001
"919","2010-08-25",24.040001
"920","2010-08-26",24.110001
"921","2010-08-27",24.549999
"922","2010-08-30",24.02
"923","2010-08-31",24.309999
"924","2010-09-01",24.75
"925","2010-09-02",25.75
"926","2010-09-03",26.190001
"927","2010-09-07",25.459999
"928","2010-09-08",25.799999
"929","2010-09-09",25.5
"930","2010-09-10",26.1
"931","2010-09-13",27.01
"932","2010-09-14",26.780001
"933","2010-09-15",26.66
"934","2010-09-16",27.1
"935","2010-09-17",27.450001
"936","2010-09-20",27.459999
"937","2010-09-21",27.49
"938","2010-09-22",27.33
"939","2010-09-23",26.959999
"940","2010-09-24",27.16
"941","2010-09-27",27.299999
"942","2010-09-28",27.469999
"943","2010-09-29",27.129999
"944","2010-09-30",26.73
"945","2010-10-01",26.59
"946","2010-10-04",26.59
"947","2010-10-05",26.700001
"948","2010-10-06",26.639999
"949","2010-10-07",26.85
"950","2010-10-08",27.209999
"951","2010-10-11",26.91
"952","2010-10-12",26.49
"953","2010-10-13",27.15
"954","2010-10-14",27.299999
"955","2010-10-15",27.77
"956","2010-10-18",28.389999
"957","2010-10-19",30.360001
"958","2010-10-20",30.4
"959","2010-10-21",31.26
"960","2010-10-22",31.33
"961","2010-10-25",31.26
"962","2010-10-26",31.190001
"963","2010-10-27",31.08
"964","2010-10-28",31.83
"965","2010-10-29",31.799999
"966","2010-11-01",32.200001
