"","date","ORI"
"124","2007-06-29",21.26
"125","2007-07-02",21.639999
"126","2007-07-03",21.73
"127","2007-07-05",21.57
"128","2007-07-06",21.57
"129","2007-07-09",21.440001
"130","2007-07-10",20.700001
"131","2007-07-11",20.860001
"132","2007-07-12",21.139999
"133","2007-07-13",21.190001
"134","2007-07-16",21
"135","2007-07-17",20.700001
"136","2007-07-18",20.719999
"137","2007-07-19",20.709999
"138","2007-07-20",20.379999
"139","2007-07-23",20.26
"140","2007-07-24",19.809999
"141","2007-07-25",19.940001
"142","2007-07-26",19.26
"143","2007-07-27",18.950001
"144","2007-07-30",18.690001
"145","2007-07-31",18.360001
"146","2007-08-01",18.35
"147","2007-08-02",18.35
"148","2007-08-03",17.93
"149","2007-08-06",18.190001
"150","2007-08-07",17.98
"151","2007-08-08",18.4
"152","2007-08-09",17.969999
"153","2007-08-10",17.700001
"154","2007-08-13",18.110001
"155","2007-08-14",17.940001
"156","2007-08-15",17.99
"157","2007-08-16",17.879999
"158","2007-08-17",18.190001
"159","2007-08-20",18.1
"160","2007-08-21",18.09
"161","2007-08-22",18.360001
"162","2007-08-23",18.67
"163","2007-08-24",18.85
"164","2007-08-27",18.639999
"165","2007-08-28",18.1
"166","2007-08-29",18.219999
"167","2007-08-30",18.129999
"168","2007-08-31",18.190001
"169","2007-09-04",18.35
"170","2007-09-05",18.290001
"171","2007-09-06",18.299999
"172","2007-09-07",18.17
"173","2007-09-10",18.120001
"174","2007-09-11",18.26
"175","2007-09-12",18.190001
"176","2007-09-13",18.27
"177","2007-09-14",18.299999
"178","2007-09-17",18.26
"179","2007-09-18",18.98
"180","2007-09-19",19.15
"181","2007-09-20",19.049999
"182","2007-09-21",18.82
"183","2007-09-24",18.51
"184","2007-09-25",18.33
"185","2007-09-26",18.4
"186","2007-09-27",18.719999
"187","2007-09-28",18.74
"188","2007-10-01",19.07
"189","2007-10-02",19.209999
"190","2007-10-03",19.370001
"191","2007-10-04",19.219999
"192","2007-10-05",19.459999
"193","2007-10-08",19.43
"194","2007-10-09",19.389999
"195","2007-10-10",19.25
"196","2007-10-11",19.030001
"197","2007-10-12",19.110001
"198","2007-10-15",18.709999
"199","2007-10-16",18.309999
"200","2007-10-17",18.040001
"201","2007-10-18",17.469999
"202","2007-10-19",16.559999
"203","2007-10-22",15.97
"204","2007-10-23",15.88
"205","2007-10-24",15.62
"206","2007-10-25",14.93
"207","2007-10-26",15.01
"208","2007-10-29",14.87
"209","2007-10-30",15.14
"210","2007-10-31",15.33
"211","2007-11-01",14.99
"212","2007-11-02",14.43
"213","2007-11-05",14.31
"214","2007-11-06",14.22
"215","2007-11-07",13.73
"216","2007-11-08",14.17
"217","2007-11-09",15.07
"218","2007-11-12",15.04
"219","2007-11-13",15.79
"220","2007-11-14",15.41
"221","2007-11-15",15.04
"222","2007-11-16",14.97
"223","2007-11-19",14.35
"224","2007-11-20",14.16
"225","2007-11-21",14.1
"226","2007-11-23",14.28
"227","2007-11-26",13.82
"228","2007-11-27",13.9
"229","2007-11-28",14.76
"230","2007-11-29",14.56
"231","2007-11-30",15.01
"232","2007-12-03",14.8
"233","2007-12-04",14.91
"234","2007-12-05",15.22
"235","2007-12-06",16.040001
"236","2007-12-07",16.040001
"237","2007-12-10",16.41
"238","2007-12-11",15.65
"239","2007-12-12",15.3
"240","2007-12-13",15.08
"241","2007-12-14",14.7
"242","2007-12-17",14.57
"243","2007-12-18",14.65
"244","2007-12-19",14.68
"245","2007-12-20",14.87
"246","2007-12-21",15.38
"247","2007-12-24",15.72
"248","2007-12-26",15.75
"249","2007-12-27",15.5
"250","2007-12-28",15.62
"251","2007-12-31",15.41
"252","2008-01-02",15.06
"253","2008-01-03",15.09
"254","2008-01-04",14.58
"255","2008-01-07",14.78
"256","2008-01-08",14.09
"257","2008-01-09",14.22
"258","2008-01-10",14.7
"259","2008-01-11",14.1
"260","2008-01-14",14.42
"261","2008-01-15",14.08
"262","2008-01-16",14.34
"263","2008-01-17",13.45
"264","2008-01-18",13.17
"265","2008-01-22",13.43
"266","2008-01-23",14.01
"267","2008-01-24",13.65
"268","2008-01-25",13.3
"269","2008-01-28",13.94
"270","2008-01-29",14.37
"271","2008-01-30",14.2
"272","2008-01-31",14.93
"273","2008-02-01",15.91
"274","2008-02-04",15.46
"275","2008-02-05",15.08
"276","2008-02-06",15.22
"277","2008-02-07",15.17
"278","2008-02-08",15.16
"279","2008-02-11",14.44
"280","2008-02-12",14.53
"281","2008-02-13",14.01
"282","2008-02-14",13.94
"283","2008-02-15",14.1
"284","2008-02-19",13.83
"285","2008-02-20",14.06
"286","2008-02-21",13.87
"287","2008-02-22",14.05
"288","2008-02-25",14.59
"289","2008-02-26",14.63
"290","2008-02-27",14.65
"291","2008-02-28",14.31
"292","2008-02-29",13.72
"293","2008-03-03",13.41
"294","2008-03-04",13.37
"295","2008-03-05",13.16
"296","2008-03-06",12.98
"297","2008-03-07",13.09
"298","2008-03-10",12.83
"299","2008-03-11",13.44
"300","2008-03-12",13
"301","2008-03-13",13.01
"302","2008-03-14",12.56
"303","2008-03-17",12.31
"304","2008-03-18",12.95
"305","2008-03-19",12.94
"306","2008-03-20",13.49
"307","2008-03-24",13.57
"308","2008-03-25",13.56
"309","2008-03-26",13.12
"310","2008-03-27",12.81
"311","2008-03-28",12.73
"312","2008-03-31",12.91
"313","2008-04-01",13.76
"314","2008-04-02",14.12
"315","2008-04-03",14.25
"316","2008-04-04",14.03
"317","2008-04-07",14.35
"318","2008-04-08",14.09
"319","2008-04-09",13.68
"320","2008-04-10",13.86
"321","2008-04-11",14.38
"322","2008-04-14",14.02
"323","2008-04-15",14.19
"324","2008-04-16",14.57
"325","2008-04-17",14.92
"326","2008-04-18",15.46
"327","2008-04-21",14.95
"328","2008-04-22",14.74
"329","2008-04-23",14.94
"330","2008-04-24",15.12
"331","2008-04-25",15.03
"332","2008-04-28",15.29
"333","2008-04-29",14.85
"334","2008-04-30",14.35
"335","2008-05-01",15.2
"336","2008-05-02",15.12
"337","2008-05-05",14.84
"338","2008-05-06",15
"339","2008-05-07",14.57
"340","2008-05-08",14.55
"341","2008-05-09",14.42
"342","2008-05-12",14.72
"343","2008-05-13",14.58
"344","2008-05-14",14.87
"345","2008-05-15",15.05
"346","2008-05-16",14.88
"347","2008-05-19",14.98
"348","2008-05-20",14.86
"349","2008-05-21",14.58
"350","2008-05-22",14.73
"351","2008-05-23",14.47
"352","2008-05-27",15.01
"353","2008-05-28",14.64
"354","2008-05-29",15
"355","2008-05-30",15.05
"356","2008-06-02",14.91
"357","2008-06-03",14.99
"358","2008-06-04",14.89
"359","2008-06-05",15.2
"360","2008-06-06",14.79
"361","2008-06-09",14.49
"362","2008-06-10",14.5
"363","2008-06-11",13.74
"364","2008-06-12",13.82
"365","2008-06-13",14.06
"366","2008-06-16",14.19
"367","2008-06-17",13.87
"368","2008-06-18",13.71
"369","2008-06-19",13.46
"370","2008-06-20",13.25
"371","2008-06-23",12.9
"372","2008-06-24",12.9
"373","2008-06-25",12.88
"374","2008-06-26",12.5
"375","2008-06-27",12.22
"376","2008-06-30",11.84
"377","2008-07-01",11.7
"378","2008-07-02",11.67
"379","2008-07-03",11.12
"380","2008-07-07",10.41
"381","2008-07-08",10.95
"382","2008-07-09",10.64
"383","2008-07-10",10.17
"384","2008-07-11",9.76
"385","2008-07-14",9.6
"386","2008-07-15",9.32
"387","2008-07-16",9.8
"388","2008-07-17",10.64
"389","2008-07-18",11.07
"390","2008-07-21",11.2
"391","2008-07-22",11.57
"392","2008-07-23",11.8
"393","2008-07-24",10.72
"394","2008-07-25",10.39
"395","2008-07-28",9.7
"396","2008-07-29",10.4
"397","2008-07-30",10.37
"398","2008-07-31",10.5
"399","2008-08-01",10.25
"400","2008-08-04",10.31
"401","2008-08-05",10.84
"402","2008-08-06",10.86
"403","2008-08-07",10.48
"404","2008-08-08",10.8
"405","2008-08-11",10.78
"406","2008-08-12",10.59
"407","2008-08-13",10.37
"408","2008-08-14",10.63
"409","2008-08-15",10.84
"410","2008-08-18",10.53
"411","2008-08-19",10.11
"412","2008-08-20",10.2
"413","2008-08-21",10.19
"414","2008-08-22",10.44
"415","2008-08-25",10.13
"416","2008-08-26",10.19
"417","2008-08-27",10.38
"418","2008-08-28",10.85
"419","2008-08-29",10.93
"420","2008-09-02",10.77
"421","2008-09-03",11
"422","2008-09-04",10.98
"423","2008-09-05",11.06
"424","2008-09-08",12.45
"425","2008-09-09",11.72
"426","2008-09-10",11.9
"427","2008-09-11",11.78
"428","2008-09-12",11.93
"429","2008-09-15",11.56
"430","2008-09-16",11.72
"431","2008-09-17",10.88
"432","2008-09-18",14.98
"433","2008-09-19",16.5
"434","2008-09-22",12.32
"435","2008-09-23",12.65
"436","2008-09-24",11.79
"437","2008-09-25",12.14
"438","2008-09-26",12.03
"439","2008-09-29",10.35
"440","2008-09-30",12.75
"441","2008-10-01",12.07
"442","2008-10-02",11.02
"443","2008-10-03",10.44
"444","2008-10-06",10.71
"445","2008-10-07",10.65
"446","2008-10-08",10
"447","2008-10-09",8.11
"448","2008-10-10",8.85
"449","2008-10-13",10.16
"450","2008-10-14",10.44
"451","2008-10-15",9.22
"452","2008-10-16",8.4
"453","2008-10-17",8.68
"454","2008-10-20",9.09
"455","2008-10-21",8.72
"456","2008-10-22",8.12
"457","2008-10-23",7.74
"458","2008-10-24",8.09
"459","2008-10-27",7.73
"460","2008-10-28",7.96
"461","2008-10-29",7.94
"462","2008-10-30",8.37
"463","2008-10-31",9.21
"464","2008-11-03",9.22
"465","2008-11-04",9.33
"466","2008-11-05",8.81
"467","2008-11-06",8.27
"468","2008-11-07",8.93
"469","2008-11-10",8.48
"470","2008-11-11",8.72
"471","2008-11-12",8.62
"472","2008-11-13",9.82
"473","2008-11-14",9.65
"474","2008-11-17",9.76
"475","2008-11-18",9.19
"476","2008-11-19",8.02
"477","2008-11-20",7.39
"478","2008-11-21",7.94
"479","2008-11-24",8.63
"480","2008-11-25",8.95
"481","2008-11-26",9.68
"482","2008-11-28",10.26
"483","2008-12-01",8.39
"484","2008-12-02",9.11
"485","2008-12-03",9.6
"486","2008-12-04",9.44
"487","2008-12-05",9.77
"488","2008-12-08",9.93
"489","2008-12-09",9.41
"490","2008-12-10",9.78
"491","2008-12-11",9.09
"492","2008-12-12",9.91
"493","2008-12-15",9.43
"494","2008-12-16",10.83
"495","2008-12-17",10.77
"496","2008-12-18",10.81
"497","2008-12-19",10.71
"498","2008-12-22",10.38
"499","2008-12-23",10.75
"500","2008-12-24",10.85
"501","2008-12-26",11.05
"502","2008-12-29",11.06
"503","2008-12-30",11.43
"504","2008-12-31",11.92
"505","2009-01-02",11.87
"506","2009-01-05",12.4
"507","2009-01-06",12.61
"508","2009-01-07",12.28
"509","2009-01-08",12.49
"510","2009-01-09",12.32
"511","2009-01-12",11.79
"512","2009-01-13",12.05
"513","2009-01-14",11.63
"514","2009-01-15",11.55
"515","2009-01-16",11.88
"516","2009-01-20",11.21
"517","2009-01-21",12.11
"518","2009-01-22",10.99
"519","2009-01-23",11.05
"520","2009-01-26",11.42
"521","2009-01-27",11.31
"522","2009-01-28",11.88
"523","2009-01-29",11.37
"524","2009-01-30",10.32
"525","2009-02-02",10.83
"526","2009-02-03",11.07
"527","2009-02-04",10.86
"528","2009-02-05",11.01
"529","2009-02-06",11.23
"530","2009-02-09",11.24
"531","2009-02-10",10.7
"532","2009-02-11",11.05
"533","2009-02-12",10.99
"534","2009-02-13",10.66
"535","2009-02-17",10.15
"536","2009-02-18",10.19
"537","2009-02-19",9.6
"538","2009-02-20",9.46
"539","2009-02-23",9.02
"540","2009-02-24",9.57
"541","2009-02-25",9.2
"542","2009-02-26",9.14
"543","2009-02-27",9.08
"544","2009-03-02",8.64
"545","2009-03-03",8.25
"546","2009-03-04",8.23
"547","2009-03-05",7.4
"548","2009-03-06",7.66
"549","2009-03-09",7.77
"550","2009-03-10",8.29
"551","2009-03-11",8.34
"552","2009-03-12",8.9
"553","2009-03-13",9.3
"554","2009-03-16",9.34
"555","2009-03-17",9.82
"556","2009-03-18",10.55
"557","2009-03-19",10.26
"558","2009-03-20",10.09
"559","2009-03-23",11.31
"560","2009-03-24",10.48
"561","2009-03-25",11.1
"562","2009-03-26",11.02
"563","2009-03-27",10.86
"564","2009-03-30",10.28
"565","2009-03-31",10.82
"566","2009-04-01",11.2
"567","2009-04-02",11.32
"568","2009-04-03",11.19
"569","2009-04-06",11.07
"570","2009-04-07",10.48
"571","2009-04-08",10.59
"572","2009-04-09",11.3
"573","2009-04-13",11.64
"574","2009-04-14",10.79
"575","2009-04-15",11.33
"576","2009-04-16",11.44
"577","2009-04-17",11.48
"578","2009-04-20",11.01
"579","2009-04-21",12.17
"580","2009-04-22",11.37
"581","2009-04-23",9.6
"582","2009-04-24",9.46
"583","2009-04-27",9
"584","2009-04-28",9.11
"585","2009-04-29",9.54
"586","2009-04-30",9.37
"587","2009-05-01",9.63
"588","2009-05-04",10.04
"589","2009-05-05",10.07
"590","2009-05-06",10.26
"591","2009-05-07",9.98
"592","2009-05-08",10.32
"593","2009-05-11",9.99
"594","2009-05-12",9.98
"595","2009-05-13",9.7
"596","2009-05-14",10.1
"597","2009-05-15",9.74
"598","2009-05-18",10.19
"599","2009-05-19",9.97
"600","2009-05-20",9.98
"601","2009-05-21",10.12
"602","2009-05-22",10.09
"603","2009-05-26",10.38
"604","2009-05-27",9.81
"605","2009-05-28",9.85
"606","2009-05-29",10.23
"607","2009-06-01",10.62
"608","2009-06-02",10.8
"609","2009-06-03",10.41
"610","2009-06-04",10.54
"611","2009-06-05",10.4
"612","2009-06-08",10.39
"613","2009-06-09",10.11
"614","2009-06-10",9.89
"615","2009-06-11",10.03
"616","2009-06-12",9.77
"617","2009-06-15",9.7
"618","2009-06-16",9.68
"619","2009-06-17",9.73
"620","2009-06-18",9.85
"621","2009-06-19",9.76
"622","2009-06-22",9.58
"623","2009-06-23",9.45
"624","2009-06-24",9.6
"625","2009-06-25",9.76
"626","2009-06-26",9.75
"627","2009-06-29",9.78
"628","2009-06-30",9.85
"629","2009-07-01",9.83
"630","2009-07-02",9.42
"631","2009-07-06",9.56
"632","2009-07-07",9.27
"633","2009-07-08",9.15
"634","2009-07-09",9.25
"635","2009-07-10",9.22
"636","2009-07-13",9.52
"637","2009-07-14",9.48
"638","2009-07-15",9.57
"639","2009-07-16",9.37
"640","2009-07-17",9.3
"641","2009-07-20",9.32
"642","2009-07-21",9.36
"643","2009-07-22",9.57
"644","2009-07-23",10.16
"645","2009-07-24",10.12
"646","2009-07-27",10.27
"647","2009-07-28",10.31
"648","2009-07-29",10.1
"649","2009-07-30",10.2
"650","2009-07-31",10.34
"651","2009-08-03",10.86
"652","2009-08-04",11.15
"653","2009-08-05",11.28
"654","2009-08-06",11.15
"655","2009-08-07",11.51
"656","2009-08-10",11.49
"657","2009-08-11",11.1
"658","2009-08-12",11.45
"659","2009-08-13",11.59
"660","2009-08-14",11.31
"661","2009-08-17",10.87
"662","2009-08-18",10.85
"663","2009-08-19",11.14
"664","2009-08-20",11.13
"665","2009-08-21",11.4
"666","2009-08-24",11.33
"667","2009-08-25",11.86
"668","2009-08-26",11.93
"669","2009-08-27",11.96
"670","2009-08-28",11.93
"671","2009-08-31",11.91
"672","2009-09-01",11.53
"673","2009-09-02",11.4
"674","2009-09-03",11.46
"675","2009-09-04",11.48
"676","2009-09-08",11.6
"677","2009-09-09",11.73
"678","2009-09-10",11.72
"679","2009-09-11",12
"680","2009-09-14",12.04
"681","2009-09-15",12.4
"682","2009-09-16",12.71
"683","2009-09-17",12.62
"684","2009-09-18",12.63
"685","2009-09-21",12.6
"686","2009-09-22",12.46
"687","2009-09-23",12.3
"688","2009-09-24",12.08
"689","2009-09-25",12.02
"690","2009-09-28",12.35
"691","2009-09-29",12.33
"692","2009-09-30",12.18
"693","2009-10-01",11.76
"694","2009-10-02",11.92
"695","2009-10-05",11.95
"696","2009-10-06",12.1
"697","2009-10-07",12.23
"698","2009-10-08",12.14
"699","2009-10-09",12.38
"700","2009-10-12",12.3
"701","2009-10-13",12.09
"702","2009-10-14",12.41
"703","2009-10-15",12.17
"704","2009-10-16",11.75
"705","2009-10-19",12.05
"706","2009-10-20",11.7
"707","2009-10-21",11.46
"708","2009-10-22",11.63
"709","2009-10-23",11.23
"710","2009-10-26",11.09
"711","2009-10-27",10.97
"712","2009-10-28",10.5
"713","2009-10-29",11.01
"714","2009-10-30",10.68
"715","2009-11-02",10.72
"716","2009-11-03",10.77
"717","2009-11-04",10.82
"718","2009-11-05",10.83
"719","2009-11-06",10.82
"720","2009-11-09",11.11
"721","2009-11-10",10.97
"722","2009-11-11",11.07
"723","2009-11-12",10.87
"724","2009-11-13",11
"725","2009-11-16",11.08
"726","2009-11-17",11.16
"727","2009-11-18",11.05
"728","2009-11-19",10.81
"729","2009-11-20",10.71
"730","2009-11-23",10.82
"731","2009-11-24",10.83
"732","2009-11-25",10.73
"733","2009-11-27",10.59
"734","2009-11-30",10.64
"735","2009-12-01",10.93
"736","2009-12-02",10.73
"737","2009-12-03",10.47
"738","2009-12-04",10.71
"739","2009-12-07",10.33
"740","2009-12-08",10.39
"741","2009-12-09",10.45
"742","2009-12-10",10.44
"743","2009-12-11",10.45
"744","2009-12-14",10.53
"745","2009-12-15",10.41
"746","2009-12-16",10.36
"747","2009-12-17",10.08
"748","2009-12-18",10.21
"749","2009-12-21",10.37
"750","2009-12-22",10.29
"751","2009-12-23",10.19
"752","2009-12-24",10.22
"753","2009-12-28",10.17
"754","2009-12-29",10.2
"755","2009-12-30",10.19
"756","2009-12-31",10.04
"757","2010-01-04",10.16
"758","2010-01-05",10.12
"759","2010-01-06",10.13
"760","2010-01-07",10.34
"761","2010-01-08",10.33
"762","2010-01-11",10.35
"763","2010-01-12",10.24
"764","2010-01-13",10.45
"765","2010-01-14",10.56
"766","2010-01-15",10.37
"767","2010-01-19",10.62
"768","2010-01-20",10.79
"769","2010-01-21",10.8
"770","2010-01-22",10.64
"771","2010-01-25",10.56
"772","2010-01-26",10.67
"773","2010-01-27",10.75
"774","2010-01-28",10.58
"775","2010-01-29",10.59
"776","2010-02-01",10.75
"777","2010-02-02",10.96
"778","2010-02-03",10.76
"779","2010-02-04",10.51
"780","2010-02-05",10.44
"781","2010-02-08",10.25
"782","2010-02-09",10.23
"783","2010-02-10",10.4
"784","2010-02-11",10.41
"785","2010-02-12",10.48
"786","2010-02-16",10.81
"787","2010-02-17",10.9
"788","2010-02-18",11.14
"789","2010-02-19",11.29
"790","2010-02-22",11.25
"791","2010-02-23",11.23
"792","2010-02-24",11.15
"793","2010-02-25",11.25
"794","2010-02-26",11.29
"795","2010-03-01",11.47
"796","2010-03-02",11.53
"797","2010-03-03",11.64
"798","2010-03-04",11.44
"799","2010-03-05",11.41
"800","2010-03-08",11.42
"801","2010-03-09",11.53
"802","2010-03-10",11.73
"803","2010-03-11",11.88
"804","2010-03-12",11.94
"805","2010-03-15",12.02
"806","2010-03-16",12.03
"807","2010-03-17",12.29
"808","2010-03-18",12.31
"809","2010-03-19",12.25
"810","2010-03-22",11.99
"811","2010-03-23",12.08
"812","2010-03-24",12.39
"813","2010-03-25",12.2
"814","2010-03-26",12.41
"815","2010-03-29",12.44
"816","2010-03-30",12.31
"817","2010-03-31",12.68
"818","2010-04-01",12.83
"819","2010-04-05",12.98
"820","2010-04-06",13.19
"821","2010-04-07",13.31
"822","2010-04-08",13.22
"823","2010-04-09",13.3
"824","2010-04-12",13.39
"825","2010-04-13",13.39
"826","2010-04-14",14.23
"827","2010-04-15",14.2
"828","2010-04-16",13.73
"829","2010-04-19",13.88
"830","2010-04-20",14
"831","2010-04-21",13.76
"832","2010-04-22",14.85
"833","2010-04-23",15.07
"834","2010-04-26",14.96
"835","2010-04-27",14.49
"836","2010-04-28",15.17
"837","2010-04-29",15.29
"838","2010-04-30",15.01
"839","2010-05-03",15.18
"840","2010-05-04",14.64
"841","2010-05-05",14.16
"842","2010-05-06",13.75
"843","2010-05-07",13.36
"844","2010-05-10",14.17
"845","2010-05-11",14.06
"846","2010-05-12",14.21
"847","2010-05-13",14.05
"848","2010-05-14",13.74
"849","2010-05-17",13.89
"850","2010-05-18",13.69
"851","2010-05-19",13.86
"852","2010-05-20",12.93
"853","2010-05-21",13.3
"854","2010-05-24",13.3
"855","2010-05-25",13.3
"856","2010-05-26",13.32
"857","2010-05-27",14.24
"858","2010-05-28",13.86
"859","2010-06-01",13.41
"860","2010-06-02",13.7
"861","2010-06-03",13.83
"862","2010-06-04",13.1
"863","2010-06-07",12.72
"864","2010-06-08",12.86
"865","2010-06-09",12.91
"866","2010-06-10",12.8
"867","2010-06-11",13.23
"868","2010-06-14",13.26
"869","2010-06-15",13.62
"870","2010-06-16",13.33
"871","2010-06-17",13.24
"872","2010-06-18",13.25
"873","2010-06-21",13.12
"874","2010-06-22",12.94
"875","2010-06-23",12.86
"876","2010-06-24",12.68
"877","2010-06-25",12.83
"878","2010-06-28",12.8
"879","2010-06-29",12.34
"880","2010-06-30",12.13
"881","2010-07-01",12.1
"882","2010-07-02",12.04
"883","2010-07-06",12.06
"884","2010-07-07",12.61
"885","2010-07-08",12.65
"886","2010-07-09",12.85
"887","2010-07-12",12.64
"888","2010-07-13",12.97
"889","2010-07-14",12.98
"890","2010-07-15",12.93
"891","2010-07-16",12.58
"892","2010-07-19",12.63
"893","2010-07-20",12.85
"894","2010-07-21",12.67
"895","2010-07-22",12.59
"896","2010-07-23",12.63
"897","2010-07-26",12.78
"898","2010-07-27",12.91
"899","2010-07-28",12.69
"900","2010-07-29",12.48
"901","2010-07-30",12.51
"902","2010-08-02",12.67
"903","2010-08-03",12.43
"904","2010-08-04",12.65
"905","2010-08-05",12.92
"906","2010-08-06",12.99
"907","2010-08-09",13.06
"908","2010-08-10",12.87
"909","2010-08-11",12.5
"910","2010-08-12",12.44
"911","2010-08-13",12.45
"912","2010-08-16",12.45
"913","2010-08-17",12.46
"914","2010-08-18",12.59
"915","2010-08-19",12.45
"916","2010-08-20",12.49
"917","2010-08-23",12.41
"918","2010-08-24",12.23
"919","2010-08-25",12.34
"920","2010-08-26",12.46
"921","2010-08-27",12.76
"922","2010-08-30",12.61
"923","2010-08-31",12.78
"924","2010-09-01",12.92
"925","2010-09-02",12.96
"926","2010-09-03",13.06
"927","2010-09-07",12.77
"928","2010-09-08",12.93
"929","2010-09-09",13.03
"930","2010-09-10",13.05
"931","2010-09-13",13.32
"932","2010-09-14",13.35
"933","2010-09-15",13.43
"934","2010-09-16",13.49
"935","2010-09-17",13.45
"936","2010-09-20",13.47
"937","2010-09-21",13.41
"938","2010-09-22",13.42
"939","2010-09-23",13.36
"940","2010-09-24",13.63
"941","2010-09-27",13.66
"942","2010-09-28",13.78
"943","2010-09-29",13.85
"944","2010-09-30",13.85
"945","2010-10-01",13.67
"946","2010-10-04",13.73
"947","2010-10-05",13.7
"948","2010-10-06",13.77
"949","2010-10-07",13.6
"950","2010-10-08",13.58
"951","2010-10-11",13.61
"952","2010-10-12",13.68
"953","2010-10-13",13.87
"954","2010-10-14",13.85
"955","2010-10-15",13.92
"956","2010-10-18",14.11
"957","2010-10-19",13.96
"958","2010-10-20",13.91
"959","2010-10-21",13.92
"960","2010-10-22",13.98
"961","2010-10-25",13.91
"962","2010-10-26",13.94
"963","2010-10-27",13.87
"964","2010-10-28",13
"965","2010-10-29",13.2
"966","2010-11-01",12.96
"967","2010-11-02",12.95
"968","2010-11-03",13.02
"969","2010-11-04",13.12
"970","2010-11-05",13.05
"971","2010-11-08",12.9
"972","2010-11-09",12.75
"973","2010-11-10",12.9
"974","2010-11-11",12.84
"975","2010-11-12",12.7
"976","2010-11-15",12.66
"977","2010-11-16",12.52
"978","2010-11-17",12.58
"979","2010-11-18",12.79
"980","2010-11-19",12.77
"981","2010-11-22",12.82
"982","2010-11-23",12.54
"983","2010-11-24",12.8
"984","2010-11-26",12.6
"985","2010-11-29",12.68
"986","2010-11-30",12.66
"987","2010-12-01",12.92
"988","2010-12-02",12.96
"989","2010-12-03",12.86
"990","2010-12-06",12.87
"991","2010-12-07",12.83
"992","2010-12-08",12.95
