"","date","CACI"
"115","2007-06-18",50.959999
"116","2007-06-19",51.169998
"117","2007-06-20",50.43
"118","2007-06-21",51.900002
"119","2007-06-22",51.25
"120","2007-06-25",51.310001
"121","2007-06-26",50.549999
"122","2007-06-27",51.220001
"123","2007-06-28",49.360001
"124","2007-06-29",48.849998
"125","2007-07-02",48.830002
"126","2007-07-03",48.43
"127","2007-07-05",48.220001
"128","2007-07-06",48.66
"129","2007-07-09",48.919998
"130","2007-07-10",48.549999
"131","2007-07-11",48.709999
"132","2007-07-12",49.360001
"133","2007-07-13",49.150002
"134","2007-07-16",48.709999
"135","2007-07-17",48.529999
"136","2007-07-18",48.07
"137","2007-07-19",47.799999
"138","2007-07-20",47.5
"139","2007-07-23",47.200001
"140","2007-07-24",46.279999
"141","2007-07-25",46.220001
"142","2007-07-26",45.5
"143","2007-07-27",44.740002
"144","2007-07-30",45.060001
"145","2007-07-31",44.439999
"146","2007-08-01",44.48
"147","2007-08-02",45.110001
"148","2007-08-03",44.040001
"149","2007-08-06",45.09
"150","2007-08-07",45.330002
"151","2007-08-08",45.52
"152","2007-08-09",46.130001
"153","2007-08-10",47.189999
"154","2007-08-13",46.25
"155","2007-08-14",45.639999
"156","2007-08-15",45.330002
"157","2007-08-16",48.310001
"158","2007-08-17",51.200001
"159","2007-08-20",51.57
"160","2007-08-21",51.66
"161","2007-08-22",51.09
"162","2007-08-23",50.619999
"163","2007-08-24",51.299999
"164","2007-08-27",50.400002
"165","2007-08-28",49.82
"166","2007-08-29",50.860001
"167","2007-08-30",51
"168","2007-08-31",51.02
"169","2007-09-04",52.240002
"170","2007-09-05",51.59
"171","2007-09-06",51
"172","2007-09-07",49.619999
"173","2007-09-10",49.950001
"174","2007-09-11",50.720001
"175","2007-09-12",50.049999
"176","2007-09-13",49.52
"177","2007-09-14",49.919998
"178","2007-09-17",49.639999
"179","2007-09-18",50.029999
"180","2007-09-19",50.209999
"181","2007-09-20",51.169998
"182","2007-09-21",50.900002
"183","2007-09-24",50.98
"184","2007-09-25",49.689999
"185","2007-09-26",49.98
"186","2007-09-27",50.880001
"187","2007-09-28",51.09
"188","2007-10-01",51.810001
"189","2007-10-02",51.27
"190","2007-10-03",50.73
"191","2007-10-04",50.48
"192","2007-10-05",51.310001
"193","2007-10-08",51.029999
"194","2007-10-09",51.759998
"195","2007-10-10",51.740002
"196","2007-10-11",51.43
"197","2007-10-12",51.73
"198","2007-10-15",50.57
"199","2007-10-16",51.400002
"200","2007-10-17",51.759998
"201","2007-10-18",51.919998
"202","2007-10-19",50.330002
"203","2007-10-22",52.189999
"204","2007-10-23",52.080002
"205","2007-10-24",51.990002
"206","2007-10-25",52.200001
"207","2007-10-26",52.5
"208","2007-10-29",52.220001
"209","2007-10-30",51.959999
"210","2007-10-31",53.849998
"211","2007-11-01",52.139999
"212","2007-11-02",50.200001
"213","2007-11-05",49.830002
"214","2007-11-06",49.48
"215","2007-11-07",48.299999
"216","2007-11-08",48.720001
"217","2007-11-09",47.48
"218","2007-11-12",47.23
"219","2007-11-13",47.810001
"220","2007-11-14",47.560001
"221","2007-11-15",47.59
"222","2007-11-16",48.099998
"223","2007-11-19",45.869999
"224","2007-11-20",45
"225","2007-11-21",44.310001
"226","2007-11-23",45.07
"227","2007-11-26",43.209999
"228","2007-11-27",45
"229","2007-11-28",45.689999
"230","2007-11-29",45.439999
"231","2007-11-30",45.389999
"232","2007-12-03",45.52
"233","2007-12-04",46.09
"234","2007-12-05",46.099998
"235","2007-12-06",47.41
"236","2007-12-07",46.169998
"237","2007-12-10",46.68
"238","2007-12-11",45.59
"239","2007-12-12",45.740002
"240","2007-12-13",45.91
"241","2007-12-14",44.41
"242","2007-12-17",44.169998
"243","2007-12-18",44.57
"244","2007-12-19",43.790001
"245","2007-12-20",44.720001
"246","2007-12-21",45.380001
"247","2007-12-24",45.75
"248","2007-12-26",46.049999
"249","2007-12-27",44.040001
"250","2007-12-28",44.529999
"251","2007-12-31",44.77
"252","2008-01-02",43.139999
"253","2008-01-03",41.650002
"254","2008-01-04",38.970001
"255","2008-01-07",40.599998
"256","2008-01-08",39.130001
"257","2008-01-09",40.540001
"258","2008-01-10",41.130001
"259","2008-01-11",40.48
"260","2008-01-14",41.220001
"261","2008-01-15",41.279999
"262","2008-01-16",42.09
"263","2008-01-17",41
"264","2008-01-18",41.110001
"265","2008-01-22",40.580002
"266","2008-01-23",42.279999
"267","2008-01-24",41.580002
"268","2008-01-25",42.099998
"269","2008-01-28",42.970001
"270","2008-01-29",42.970001
"271","2008-01-30",42.049999
"272","2008-01-31",43.59
"273","2008-02-01",43.830002
"274","2008-02-04",43.25
"275","2008-02-05",43.889999
"276","2008-02-06",42.889999
"277","2008-02-07",43.099998
"278","2008-02-08",43.009998
"279","2008-02-11",42.98
"280","2008-02-12",43.09
"281","2008-02-13",43.540001
"282","2008-02-14",44.259998
"283","2008-02-15",43.830002
"284","2008-02-19",43.380001
"285","2008-02-20",43.830002
"286","2008-02-21",43.060001
"287","2008-02-22",43.389999
"288","2008-02-25",43.41
"289","2008-02-26",43.849998
"290","2008-02-27",43.84
"291","2008-02-28",44.029999
"292","2008-02-29",43.66
"293","2008-03-03",44.07
"294","2008-03-04",45.73
"295","2008-03-05",45.869999
"296","2008-03-06",45.59
"297","2008-03-07",45.040001
"298","2008-03-10",44.5
"299","2008-03-11",45.360001
"300","2008-03-12",44.619999
"301","2008-03-13",44.610001
"302","2008-03-14",44.150002
"303","2008-03-17",44.110001
"304","2008-03-18",44.970001
"305","2008-03-19",44.91
"306","2008-03-20",46.599998
"307","2008-03-24",46.41
"308","2008-03-25",45.959999
"309","2008-03-26",45.740002
"310","2008-03-27",45.389999
"311","2008-03-28",45.16
"312","2008-03-31",45.549999
"313","2008-04-01",47.029999
"314","2008-04-02",47.189999
"315","2008-04-03",47.060001
"316","2008-04-04",46.450001
"317","2008-04-07",45.900002
"318","2008-04-08",45.810001
"319","2008-04-09",45.16
"320","2008-04-10",45.599998
"321","2008-04-11",43.830002
"322","2008-04-14",44.389999
"323","2008-04-15",44.689999
"324","2008-04-16",45.880001
"325","2008-04-17",45.810001
"326","2008-04-18",47.049999
"327","2008-04-21",47.290001
"328","2008-04-22",46.330002
"329","2008-04-23",47.029999
"330","2008-04-24",48.259998
"331","2008-04-25",48.73
"332","2008-04-28",49.169998
"333","2008-04-29",49.330002
"334","2008-04-30",50.119999
"335","2008-05-01",48.970001
"336","2008-05-02",51.470001
"337","2008-05-05",51.5
"338","2008-05-06",52.509998
"339","2008-05-07",51.599998
"340","2008-05-08",51.700001
"341","2008-05-09",51.07
"342","2008-05-12",52.25
"343","2008-05-13",52.240002
"344","2008-05-14",51.849998
"345","2008-05-15",52.099998
"346","2008-05-16",51.509998
"347","2008-05-19",51.099998
"348","2008-05-20",50.950001
"349","2008-05-21",50.080002
"350","2008-05-22",49.630001
"351","2008-05-23",49.610001
"352","2008-05-27",50.25
"353","2008-05-28",49.720001
"354","2008-05-29",50.259998
"355","2008-05-30",50.970001
"356","2008-06-02",50.299999
"357","2008-06-03",50.540001
"358","2008-06-04",51.07
"359","2008-06-05",53.330002
"360","2008-06-06",52.18
"361","2008-06-09",52.09
"362","2008-06-10",52.130001
"363","2008-06-11",51
"364","2008-06-12",50.869999
"365","2008-06-13",50.16
"366","2008-06-16",51.57
"367","2008-06-17",51.560001
"368","2008-06-18",51.099998
"369","2008-06-19",52
"370","2008-06-20",51.630001
"371","2008-06-23",50.650002
"372","2008-06-24",49.509998
"373","2008-06-25",51.200001
"374","2008-06-26",46.360001
"375","2008-06-27",45.049999
"376","2008-06-30",45.77
"377","2008-07-01",46.169998
"378","2008-07-02",45.389999
"379","2008-07-03",45.509998
"380","2008-07-07",44.630001
"381","2008-07-08",45
"382","2008-07-09",43.990002
"383","2008-07-10",44.18
"384","2008-07-11",43.84
"385","2008-07-14",43.119999
"386","2008-07-15",42.720001
"387","2008-07-16",42.900002
"388","2008-07-17",43.630001
"389","2008-07-18",43.009998
"390","2008-07-21",43.290001
"391","2008-07-22",44.740002
"392","2008-07-23",44.799999
"393","2008-07-24",44.540001
"394","2008-07-25",45.009998
"395","2008-07-28",44.91
"396","2008-07-29",45.759998
"397","2008-07-30",46.16
"398","2008-07-31",44.959999
"399","2008-08-01",45.389999
"400","2008-08-04",43.98
"401","2008-08-05",45.73
"402","2008-08-06",45.560001
"403","2008-08-07",45.75
"404","2008-08-08",47.650002
"405","2008-08-11",48.75
"406","2008-08-12",48.68
"407","2008-08-13",48.900002
"408","2008-08-14",49.279999
"409","2008-08-15",50.310001
"410","2008-08-18",49.360001
"411","2008-08-19",50.150002
"412","2008-08-20",49.880001
"413","2008-08-21",50.439999
"414","2008-08-22",51.060001
"415","2008-08-25",50.450001
"416","2008-08-26",49.970001
"417","2008-08-27",51.41
"418","2008-08-28",51.709999
"419","2008-08-29",50.650002
"420","2008-09-02",50.869999
"421","2008-09-03",50.41
"422","2008-09-04",50.200001
"423","2008-09-05",49.330002
"424","2008-09-08",50.540001
"425","2008-09-09",50.060001
"426","2008-09-10",49.619999
"427","2008-09-11",49.310001
"428","2008-09-12",48.849998
"429","2008-09-15",46.32
"430","2008-09-16",46.09
"431","2008-09-17",44.080002
"432","2008-09-18",46.939999
"433","2008-09-19",49.779999
"434","2008-09-22",49.470001
"435","2008-09-23",49.32
"436","2008-09-24",49.810001
"437","2008-09-25",50.240002
"438","2008-09-26",50.66
"439","2008-09-29",48.18
"440","2008-09-30",50.099998
"441","2008-10-01",50.439999
"442","2008-10-02",50.66
"443","2008-10-03",50.509998
"444","2008-10-06",49.130001
"445","2008-10-07",47
"446","2008-10-08",44.48
"447","2008-10-09",41
"448","2008-10-10",40.59
"449","2008-10-13",44.110001
"450","2008-10-14",45.130001
"451","2008-10-15",40.02
"452","2008-10-16",40.740002
"453","2008-10-17",40.919998
"454","2008-10-20",42.689999
"455","2008-10-21",41.57
"456","2008-10-22",40
"457","2008-10-23",39.509998
"458","2008-10-24",38.700001
"459","2008-10-27",37.77
"460","2008-10-28",38.32
"461","2008-10-29",37.900002
"462","2008-10-30",39.07
"463","2008-10-31",41.18
"464","2008-11-03",42.950001
"465","2008-11-04",44.709999
"466","2008-11-05",42.799999
"467","2008-11-06",40.490002
"468","2008-11-07",40.810001
"469","2008-11-10",41.060001
"470","2008-11-11",41.919998
"471","2008-11-12",40.860001
"472","2008-11-13",43.720001
"473","2008-11-14",41.68
"474","2008-11-17",40.860001
"475","2008-11-18",41.34
"476","2008-11-19",39.080002
"477","2008-11-20",37.669998
"478","2008-11-21",39.779999
"479","2008-11-24",41.560001
"480","2008-11-25",42.52
"481","2008-11-26",44.59
"482","2008-11-28",44.41
"483","2008-12-01",42.860001
"484","2008-12-02",43.32
"485","2008-12-03",44.240002
"486","2008-12-04",41.790001
"487","2008-12-05",42.810001
"488","2008-12-08",42.73
"489","2008-12-09",41.25
"490","2008-12-10",41.240002
"491","2008-12-11",40.189999
"492","2008-12-12",41.400002
"493","2008-12-15",41.209999
"494","2008-12-16",42.529999
"495","2008-12-17",42.439999
"496","2008-12-18",42.459999
"497","2008-12-19",42.23
"498","2008-12-22",42.41
"499","2008-12-23",41.529999
"500","2008-12-24",41.509998
"501","2008-12-26",41.779999
"502","2008-12-29",42.689999
"503","2008-12-30",44.669998
"504","2008-12-31",45.09
"505","2009-01-02",45.389999
"506","2009-01-05",45.400002
"507","2009-01-06",46.740002
"508","2009-01-07",46.400002
"509","2009-01-08",46.68
"510","2009-01-09",45.900002
"511","2009-01-12",46.259998
"512","2009-01-13",46.939999
"513","2009-01-14",45.830002
"514","2009-01-15",47.259998
"515","2009-01-16",45.400002
"516","2009-01-20",41.439999
"517","2009-01-21",42.139999
"518","2009-01-22",41.330002
"519","2009-01-23",40.310001
"520","2009-01-26",41.950001
"521","2009-01-27",42.290001
"522","2009-01-28",43.310001
"523","2009-01-29",45.82
"524","2009-01-30",45.150002
"525","2009-02-02",45.919998
"526","2009-02-03",45.650002
"527","2009-02-04",45.560001
"528","2009-02-05",45.799999
"529","2009-02-06",46.34
"530","2009-02-09",45.740002
"531","2009-02-10",45.18
"532","2009-02-11",45.049999
"533","2009-02-12",44.919998
"534","2009-02-13",44.700001
"535","2009-02-17",43.68
"536","2009-02-18",43.450001
"537","2009-02-19",42.970001
"538","2009-02-20",42.610001
"539","2009-02-23",41.830002
"540","2009-02-24",42.73
"541","2009-02-25",41.849998
"542","2009-02-26",41.860001
"543","2009-02-27",42.77
"544","2009-03-02",41.389999
"545","2009-03-03",40.860001
"546","2009-03-04",41.369999
"547","2009-03-05",41.439999
"548","2009-03-06",40.98
"549","2009-03-09",39.459999
"550","2009-03-10",40.02
"551","2009-03-11",38.790001
"552","2009-03-12",39.57
"553","2009-03-13",39.970001
"554","2009-03-16",38.5
"555","2009-03-17",39.09
"556","2009-03-18",39.68
"557","2009-03-19",37.709999
"558","2009-03-20",33.990002
"559","2009-03-23",34.650002
"560","2009-03-24",36.040001
"561","2009-03-25",37
"562","2009-03-26",37.110001
"563","2009-03-27",36.16
"564","2009-03-30",36.25
"565","2009-03-31",36.490002
"566","2009-04-01",36.060001
"567","2009-04-02",36.93
"568","2009-04-03",37.060001
"569","2009-04-06",36.439999
"570","2009-04-07",34.900002
"571","2009-04-08",34.790001
"572","2009-04-09",36.080002
"573","2009-04-13",36.389999
"574","2009-04-14",36.470001
"575","2009-04-15",36.169998
"576","2009-04-16",36.369999
"577","2009-04-17",36.830002
"578","2009-04-20",35.68
"579","2009-04-21",35.25
"580","2009-04-22",34.900002
"581","2009-04-23",35.029999
"582","2009-04-24",35.650002
"583","2009-04-27",34.860001
"584","2009-04-28",35.849998
"585","2009-04-29",37.41
"586","2009-04-30",39.549999
"587","2009-05-01",39.830002
"588","2009-05-04",39.939999
"589","2009-05-05",39.93
"590","2009-05-06",39.709999
"591","2009-05-07",39.650002
"592","2009-05-08",40
"593","2009-05-11",39.790001
"594","2009-05-12",39.630001
"595","2009-05-13",38.720001
"596","2009-05-14",39.349998
"597","2009-05-15",39.049999
"598","2009-05-18",40.639999
"599","2009-05-19",40.169998
"600","2009-05-20",40.009998
"601","2009-05-21",39.650002
"602","2009-05-22",39.599998
"603","2009-05-26",40.619999
"604","2009-05-27",39.490002
"605","2009-05-28",38.869999
"606","2009-05-29",38.369999
"607","2009-06-01",39.130001
"608","2009-06-02",40.310001
"609","2009-06-03",40.349998
"610","2009-06-04",41.139999
"611","2009-06-05",40.610001
"612","2009-06-08",40.759998
"613","2009-06-09",39.919998
"614","2009-06-10",40.040001
"615","2009-06-11",40.09
"616","2009-06-12",40.18
"617","2009-06-15",39.630001
"618","2009-06-16",39.02
"619","2009-06-17",39.959999
"620","2009-06-18",40.48
"621","2009-06-19",40.279999
"622","2009-06-22",39.759998
"623","2009-06-23",39.119999
"624","2009-06-24",39.09
"625","2009-06-25",39.720001
"626","2009-06-26",42.27
"627","2009-06-29",42.110001
"628","2009-06-30",42.709999
"629","2009-07-01",43.599998
"630","2009-07-02",42.5
"631","2009-07-06",42.709999
"632","2009-07-07",42.400002
"633","2009-07-08",42.509998
"634","2009-07-09",42.360001
"635","2009-07-10",43.040001
"636","2009-07-13",42.790001
"637","2009-07-14",42.639999
"638","2009-07-15",43.790001
"639","2009-07-16",44.279999
"640","2009-07-17",44.110001
"641","2009-07-20",44.799999
"642","2009-07-21",44.959999
"643","2009-07-22",45.279999
"644","2009-07-23",46.240002
"645","2009-07-24",45.34
"646","2009-07-27",44.549999
"647","2009-07-28",45.209999
"648","2009-07-29",46.029999
"649","2009-07-30",46.040001
"650","2009-07-31",46.200001
"651","2009-08-03",46.759998
"652","2009-08-04",47.040001
"653","2009-08-05",46.759998
"654","2009-08-06",46.52
"655","2009-08-07",46.630001
"656","2009-08-10",46.470001
"657","2009-08-11",46.330002
"658","2009-08-12",47.360001
"659","2009-08-13",47
"660","2009-08-14",45.869999
"661","2009-08-17",45.619999
"662","2009-08-18",45.91
"663","2009-08-19",46.599998
"664","2009-08-20",46.34
"665","2009-08-21",46.419998
"666","2009-08-24",46.77
"667","2009-08-25",47.23
"668","2009-08-26",46.57
"669","2009-08-27",46.700001
"670","2009-08-28",46.09
"671","2009-08-31",45.959999
"672","2009-09-01",45.630001
"673","2009-09-02",45.52
"674","2009-09-03",45.889999
"675","2009-09-04",45.689999
"676","2009-09-08",45.52
"677","2009-09-09",45.529999
"678","2009-09-10",45.57
"679","2009-09-11",45.299999
"680","2009-09-14",45.5
"681","2009-09-15",46.029999
"682","2009-09-16",46.400002
"683","2009-09-17",46.59
"684","2009-09-18",46.889999
"685","2009-09-21",46.720001
"686","2009-09-22",46.84
"687","2009-09-23",46.970001
"688","2009-09-24",46.919998
"689","2009-09-25",47.07
"690","2009-09-28",48.200001
"691","2009-09-29",47.889999
"692","2009-09-30",47.27
"693","2009-10-01",46.32
"694","2009-10-02",45.919998
"695","2009-10-05",46.110001
"696","2009-10-06",46.57
"697","2009-10-07",47.169998
"698","2009-10-08",47.009998
"699","2009-10-09",46.98
"700","2009-10-12",46.439999
"701","2009-10-13",46.369999
"702","2009-10-14",46.91
"703","2009-10-15",47.240002
"704","2009-10-16",46.509998
"705","2009-10-19",46.549999
"706","2009-10-20",46.41
"707","2009-10-21",46.200001
"708","2009-10-22",46.720001
"709","2009-10-23",47.139999
"710","2009-10-26",47.549999
"711","2009-10-27",48.16
"712","2009-10-28",47.869999
"713","2009-10-29",47
"714","2009-10-30",47.619999
"715","2009-11-02",47.509998
"716","2009-11-03",48.290001
"717","2009-11-04",47.91
"718","2009-11-05",49.200001
"719","2009-11-06",48.360001
"720","2009-11-09",49.5
"721","2009-11-10",48.98
"722","2009-11-11",48.830002
"723","2009-11-12",47.900002
"724","2009-11-13",47.73
"725","2009-11-16",48.759998
"726","2009-11-17",48.73
"727","2009-11-18",48.310001
"728","2009-11-19",47.209999
"729","2009-11-20",46.619999
"730","2009-11-23",47.549999
"731","2009-11-24",47.259998
"732","2009-11-25",46.880001
"733","2009-11-27",46.150002
"734","2009-11-30",46.419998
"735","2009-12-01",46.009998
"736","2009-12-02",46.459999
"737","2009-12-03",45.529999
"738","2009-12-04",45.75
"739","2009-12-07",46.490002
"740","2009-12-08",46.540001
"741","2009-12-09",46.639999
"742","2009-12-10",46.669998
"743","2009-12-11",46.369999
"744","2009-12-14",46.630001
"745","2009-12-15",46.93
"746","2009-12-16",47.93
"747","2009-12-17",47.130001
"748","2009-12-18",47.700001
"749","2009-12-21",48.369999
"750","2009-12-22",48.700001
"751","2009-12-23",49.220001
"752","2009-12-24",49.07
"753","2009-12-28",49.27
"754","2009-12-29",49.299999
"755","2009-12-30",49.68
"756","2009-12-31",48.849998
"757","2010-01-04",49.580002
"758","2010-01-05",48.610001
"759","2010-01-06",48.509998
"760","2010-01-07",47.82
"761","2010-01-08",47.599998
"762","2010-01-11",47.610001
"763","2010-01-12",47.779999
"764","2010-01-13",48.150002
"765","2010-01-14",48.630001
"766","2010-01-15",48.529999
"767","2010-01-19",49.34
"768","2010-01-20",48.82
"769","2010-01-21",48.189999
"770","2010-01-22",47.41
"771","2010-01-25",47.400002
"772","2010-01-26",47.610001
"773","2010-01-27",48.52
"774","2010-01-28",47.880001
"775","2010-01-29",47.970001
"776","2010-02-01",48.009998
"777","2010-02-02",47.099998
"778","2010-02-03",47.369999
"779","2010-02-04",46.419998
"780","2010-02-05",47.07
"781","2010-02-08",46.490002
"782","2010-02-09",46.27
"783","2010-02-10",46.619999
"784","2010-02-11",45.970001
"785","2010-02-12",46.240002
"786","2010-02-16",46.650002
"787","2010-02-17",47.09
"788","2010-02-18",47.82
"789","2010-02-19",47.939999
"790","2010-02-22",48.240002
"791","2010-02-23",48.34
"792","2010-02-24",48.889999
"793","2010-02-25",49.330002
"794","2010-02-26",49.560001
"795","2010-03-01",49.93
"796","2010-03-02",49.799999
"797","2010-03-03",50.32
"798","2010-03-04",50.439999
"799","2010-03-05",51.540001
"800","2010-03-08",51.049999
"801","2010-03-09",51.25
"802","2010-03-10",51.200001
"803","2010-03-11",51.259998
"804","2010-03-12",50.529999
"805","2010-03-15",50.34
"806","2010-03-16",51.130001
"807","2010-03-17",52.369999
"808","2010-03-18",52.049999
"809","2010-03-19",52.240002
"810","2010-03-22",51.759998
"811","2010-03-23",51.599998
"812","2010-03-24",50.380001
"813","2010-03-25",50.450001
"814","2010-03-26",50.75
"815","2010-03-29",50.299999
"816","2010-03-30",49.799999
"817","2010-03-31",48.849998
"818","2010-04-01",48.880001
"819","2010-04-05",48.900002
"820","2010-04-06",49.43
"821","2010-04-07",48.990002
"822","2010-04-08",48.43
"823","2010-04-09",48.599998
"824","2010-04-12",49.700001
"825","2010-04-13",49.169998
"826","2010-04-14",49.98
"827","2010-04-15",49.790001
"828","2010-04-16",49.07
"829","2010-04-19",48.900002
"830","2010-04-20",49.5
"831","2010-04-21",50.43
"832","2010-04-22",50.75
"833","2010-04-23",51
"834","2010-04-26",51
"835","2010-04-27",51.259998
"836","2010-04-28",50.509998
"837","2010-04-29",47.93
"838","2010-04-30",47.43
"839","2010-05-03",48.360001
"840","2010-05-04",47.82
"841","2010-05-05",47.849998
"842","2010-05-06",47.18
"843","2010-05-07",47.16
"844","2010-05-10",48.02
"845","2010-05-11",47.970001
"846","2010-05-12",48.709999
"847","2010-05-13",49.099998
"848","2010-05-14",48.389999
"849","2010-05-17",49.220001
"850","2010-05-18",48.66
"851","2010-05-19",48.450001
"852","2010-05-20",47.5
"853","2010-05-21",46.5
"854","2010-05-24",45.709999
"855","2010-05-25",45.080002
"856","2010-05-26",45.779999
"857","2010-05-27",46.619999
"858","2010-05-28",46.240002
"859","2010-06-01",45.93
"860","2010-06-02",45.959999
"861","2010-06-03",46.73
"862","2010-06-04",45.290001
"863","2010-06-07",44.73
"864","2010-06-08",44.720001
"865","2010-06-09",44.200001
"866","2010-06-10",45.099998
"867","2010-06-11",45.59
"868","2010-06-14",45.5
"869","2010-06-15",46.049999
"870","2010-06-16",45.970001
"871","2010-06-17",45.900002
"872","2010-06-18",45.080002
"873","2010-06-21",44.450001
"874","2010-06-22",43.509998
"875","2010-06-23",42.970001
"876","2010-06-24",42.369999
"877","2010-06-25",42.619999
"878","2010-06-28",42.400002
"879","2010-06-29",41.619999
"880","2010-06-30",42.48
"881","2010-07-01",41.990002
"882","2010-07-02",41.720001
"883","2010-07-06",40.580002
"884","2010-07-07",41.23
"885","2010-07-08",43.110001
"886","2010-07-09",43.41
"887","2010-07-12",43.610001
"888","2010-07-13",44.169998
"889","2010-07-14",44.369999
"890","2010-07-15",44.200001
"891","2010-07-16",43.490002
"892","2010-07-19",44.32
"893","2010-07-20",44.43
"894","2010-07-21",44.48
"895","2010-07-22",46.130001
"896","2010-07-23",47.169998
"897","2010-07-26",47.82
"898","2010-07-27",47.810001
"899","2010-07-28",47.369999
"900","2010-07-29",47.23
"901","2010-07-30",47.02
"902","2010-08-02",47.860001
"903","2010-08-03",47.619999
"904","2010-08-04",48.549999
"905","2010-08-05",48.169998
"906","2010-08-06",48.02
"907","2010-08-09",48.189999
"908","2010-08-10",45.889999
"909","2010-08-11",43.41
"910","2010-08-12",42.540001
"911","2010-08-13",41.450001
"912","2010-08-16",40.360001
"913","2010-08-17",40.75
"914","2010-08-18",43.439999
"915","2010-08-19",42.5
"916","2010-08-20",42.889999
"917","2010-08-23",41.919998
"918","2010-08-24",41.939999
"919","2010-08-25",41.849998
"920","2010-08-26",41.77
"921","2010-08-27",41.91
"922","2010-08-30",42.099998
"923","2010-08-31",40.810001
"924","2010-09-01",42.150002
"925","2010-09-02",42.119999
"926","2010-09-03",42.990002
"927","2010-09-07",42.130001
"928","2010-09-08",42.330002
"929","2010-09-09",42.619999
"930","2010-09-10",43.16
"931","2010-09-13",44.029999
"932","2010-09-14",43.290001
"933","2010-09-15",43.360001
"934","2010-09-16",42.740002
"935","2010-09-17",43.029999
"936","2010-09-20",43.919998
"937","2010-09-21",43.779999
"938","2010-09-22",43.209999
"939","2010-09-23",42.639999
"940","2010-09-24",43.869999
"941","2010-09-27",43.73
"942","2010-09-28",44.299999
"943","2010-09-29",44.669998
"944","2010-09-30",45.259998
"945","2010-10-01",45.669998
"946","2010-10-04",44.400002
"947","2010-10-05",45.110001
"948","2010-10-06",45
"949","2010-10-07",43.98
"950","2010-10-08",44.25
"951","2010-10-11",44.810001
"952","2010-10-12",44.970001
"953","2010-10-13",45.360001
