"","date","SSKN"
"1070","2011-03-31",176
"1071","2011-04-01",177
"1072","2011-04-04",172
"1073","2011-04-05",176
"1074","2011-04-06",171
"1075","2011-04-07",174.5
"1076","2011-04-08",178
"1077","2011-04-11",178.5
"1078","2011-04-12",172.5
"1079","2011-04-13",173
"1080","2011-04-14",173
"1081","2011-04-15",183
"1082","2011-04-18",170
"1083","2011-04-19",171.5
"1084","2011-04-20",172.5
"1085","2011-04-21",182
"1086","2011-04-25",190.5
"1087","2011-04-26",182
"1088","2011-04-27",179
"1089","2011-04-28",186
"1090","2011-04-29",185.5
"1091","2011-05-02",176.5
"1092","2011-05-03",170.5
"1093","2011-05-04",170
"1094","2011-05-05",167.5
"1095","2011-05-06",168
"1096","2011-05-09",167.5
"1097","2011-05-10",164.5
"1098","2011-05-11",162
"1099","2011-05-12",163.5
"1100","2011-05-13",157.5
"1101","2011-05-16",154.5
"1102","2011-05-17",151
"1103","2011-05-18",164
"1104","2011-05-19",164.5
"1105","2011-05-20",163.5
"1106","2011-05-23",152.5
"1107","2011-05-24",149.5
"1108","2011-05-25",144.5
"1109","2011-05-26",149
"1110","2011-05-27",145
"1111","2011-05-31",148
"1112","2011-06-01",139
"1113","2011-06-02",137.5
"1114","2011-06-03",135.5
"1115","2011-06-06",128
"1116","2011-06-07",129
"1117","2011-06-08",122
"1118","2011-06-09",123
"1119","2011-06-10",119
"1120","2011-06-13",120
"1121","2011-06-14",122
"1122","2011-06-15",117.5
"1123","2011-06-16",120.5
"1124","2011-06-17",124
"1125","2011-06-20",120.5
"1126","2011-06-21",121.5
"1127","2011-06-22",118
"1128","2011-06-23",119.5
"1129","2011-06-24",116.5
"1130","2011-06-27",118
"1131","2011-06-28",122
"1132","2011-06-29",123.5
"1133","2011-06-30",117
"1134","2011-07-01",111
"1135","2011-07-05",111
"1136","2011-07-06",108
"1137","2011-07-07",112
"1138","2011-07-08",126.5
"1139","2011-07-11",119.5
"1140","2011-07-12",116.5
"1141","2011-07-13",111.5
"1142","2011-07-14",108.5
"1143","2011-07-15",110
"1144","2011-07-18",109
"1145","2011-07-19",109
"1146","2011-07-20",131.5
"1147","2011-07-21",125.5
"1148","2011-07-22",130
"1149","2011-07-25",125.5
"1150","2011-07-26",123
"1151","2011-07-27",132.5
"1152","2011-07-28",124.5
"1153","2011-07-29",124
"1154","2011-08-01",120
"1155","2011-08-02",119
"1156","2011-08-03",117
"1157","2011-08-04",112.5
"1158","2011-08-05",108
"1159","2011-08-08",90.5
"1160","2011-08-09",92.5
"1161","2011-08-10",87.5
"1162","2011-08-11",97
"1163","2011-08-12",95
"1164","2011-08-15",98
"1165","2011-08-16",94
"1166","2011-08-17",107
"1167","2011-08-18",102.5
"1168","2011-08-19",100.5
"1169","2011-08-22",94.5
"1170","2011-08-23",105.5
"1171","2011-08-24",103
"1172","2011-08-25",103
"1173","2011-08-26",103.5
"1174","2011-08-29",105.5
"1175","2011-08-30",108.5
"1176","2011-08-31",110
"1177","2011-09-01",105.5
"1178","2011-09-02",108
"1179","2011-09-06",112
"1180","2011-09-07",175
"1181","2011-09-08",174
"1182","2011-09-09",162
"1183","2011-09-12",147.5
"1184","2011-09-13",149
"1185","2011-09-14",150.5
"1186","2011-09-15",149
"1187","2011-09-16",171.5
"1188","2011-09-19",165
"1189","2011-09-20",167
"1190","2011-09-21",163
"1191","2011-09-22",156
"1192","2011-09-23",159
"1193","2011-09-26",246.5
"1194","2011-09-27",244.5
"1195","2011-09-28",226.5
"1196","2011-09-29",231.5
"1197","2011-09-30",221.5
"1198","2011-10-03",231.5
"1199","2011-10-04",296
"1200","2011-10-05",274.5
"1201","2011-10-06",281
"1202","2011-10-07",278.5
"1203","2011-10-10",267.5
"1204","2011-10-11",288
"1205","2011-10-12",310.5
"1206","2011-10-13",326
"1207","2011-10-14",331
"1208","2011-10-17",323.5
"1209","2011-10-18",322
"1210","2011-10-19",314.5
"1211","2011-10-20",323.5
"1212","2011-10-21",315.5
"1213","2011-10-24",315
"1214","2011-10-25",292.5
"1215","2011-10-26",298
"1216","2011-10-27",306.5
"1217","2011-10-28",294.5
"1218","2011-10-31",287
"1219","2011-11-01",269.5
"1220","2011-11-02",278
"1221","2011-11-03",268.5
"1222","2011-11-04",233
"1223","2011-11-07",258
"1224","2011-11-08",255
"1225","2011-11-09",250
"1226","2011-11-10",252
"1227","2011-11-11",249
"1228","2011-11-14",262.5
"1229","2011-11-15",255.5
"1230","2011-11-16",259
"1231","2011-11-17",259
"1232","2011-11-18",251
"1233","2011-11-21",244
"1234","2011-11-22",244
"1235","2011-11-23",235
"1236","2011-11-25",231
"1237","2011-11-28",238.5
"1238","2011-11-29",241.5
"1239","2011-11-30",241
"1240","2011-12-01",230
"1241","2011-12-02",232
"1242","2011-12-05",229.5
"1243","2011-12-06",220.5
"1244","2011-12-07",227
"1245","2011-12-08",215
"1246","2011-12-09",227
"1247","2011-12-12",228
"1248","2011-12-13",223
"1249","2011-12-14",214.5
"1250","2011-12-15",198.5
"1251","2011-12-16",175
"1252","2011-12-19",175
"1253","2011-12-20",180
"1254","2011-12-21",199
"1255","2011-12-22",188.5
"1256","2011-12-23",189.5
"1257","2011-12-27",180
"1258","2011-12-28",181
"1259","2011-12-29",181
"1260","2011-12-30",184.5
"1261","2012-01-03",179
"1262","2012-01-04",171
"1263","2012-01-05",172.5
"1264","2012-01-06",169
"1265","2012-01-09",160.5
"1266","2012-01-10",166.5
"1267","2012-01-11",185
"1268","2012-01-12",182.5
"1269","2012-01-13",195.5
"1270","2012-01-17",195
"1271","2012-01-18",205
"1272","2012-01-19",215
"1273","2012-01-20",220
"1274","2012-01-23",227.5
"1275","2012-01-24",215.5
"1276","2012-01-25",215
"1277","2012-01-26",210
"1278","2012-01-27",207.5
"1279","2012-01-30",237.5
"1280","2012-01-31",233.5
"1281","2012-02-01",229.5
"1282","2012-02-02",222
"1283","2012-02-03",224
"1284","2012-02-06",222.5
"1285","2012-02-07",224.5
"1286","2012-02-08",217.5
"1287","2012-02-09",212.5
"1288","2012-02-10",204
"1289","2012-02-13",216.5
"1290","2012-02-14",214
"1291","2012-02-15",213.5
"1292","2012-02-16",215.5
"1293","2012-02-17",213
"1294","2012-02-21",214.5
"1295","2012-02-22",215.5
"1296","2012-02-23",239.5
"1297","2012-02-24",230.5
"1298","2012-02-27",224.5
"1299","2012-02-28",240
"1300","2012-02-29",231
"1301","2012-03-01",243
"1302","2012-03-02",233.5
"1303","2012-03-05",234.5
"1304","2012-03-06",234
"1305","2012-03-07",238.5
"1306","2012-03-08",237
"1307","2012-03-09",241
"1308","2012-03-12",235.5
"1309","2012-03-13",227.5
"1310","2012-03-14",224.5
"1311","2012-03-15",234
"1312","2012-03-16",229.5
"1313","2012-03-19",225
"1314","2012-03-20",228
"1315","2012-03-21",221
"1316","2012-03-22",212
"1317","2012-03-23",215.5
"1318","2012-03-26",222.5
"1319","2012-03-27",221
"1320","2012-03-28",219
"1321","2012-03-29",223.5
"1322","2012-03-30",224
"1323","2012-04-02",229
"1324","2012-04-03",234.5
"1325","2012-04-04",233
"1326","2012-04-05",230
"1327","2012-04-09",224.5
"1328","2012-04-10",224
"1329","2012-04-11",225
"1330","2012-04-12",223
"1331","2012-04-13",222.5
"1332","2012-04-16",220.5
"1333","2012-04-17",225
"1334","2012-04-18",219
"1335","2012-04-19",219
"1336","2012-04-20",221.5
"1337","2012-04-23",217.5
"1338","2012-04-24",218
"1339","2012-04-25",213.5
"1340","2012-04-26",207.5
"1341","2012-04-27",220
"1342","2012-04-30",224
"1343","2012-05-01",227.5
"1344","2012-05-02",232.5
"1345","2012-05-03",228
"1346","2012-05-04",208
"1347","2012-05-07",195.5
"1348","2012-05-08",193.5
"1349","2012-05-09",187
"1350","2012-05-10",190
"1351","2012-05-11",184
"1352","2012-05-14",171
"1353","2012-05-15",163
"1354","2012-05-16",149.5
"1355","2012-05-17",148.5
"1356","2012-05-18",142
"1357","2012-05-21",129
"1358","2012-05-22",125
"1359","2012-05-23",146.5
"1360","2012-05-24",138.5
"1361","2012-05-25",134.5
"1362","2012-05-29",130.5
"1363","2012-05-30",127.5
"1364","2012-05-31",133
"1365","2012-06-01",140.5
"1366","2012-06-04",132.5
"1367","2012-06-05",140
"1368","2012-06-06",144.5
"1369","2012-06-07",139
"1370","2012-06-08",137.5
"1371","2012-06-11",135
"1372","2012-06-12",130
"1373","2012-06-13",128.5
"1374","2012-06-14",126
"1375","2012-06-15",137
"1376","2012-06-18",140
"1377","2012-06-19",135.5
"1378","2012-06-20",134
"1379","2012-06-21",134.5
"1380","2012-06-22",133.5
"1381","2012-06-25",135
"1382","2012-06-26",142
"1383","2012-06-27",138.5
"1384","2012-06-28",144.5
"1385","2012-06-29",163
"1386","2012-07-02",172.5
"1387","2012-07-03",165.5
"1388","2012-07-05",156.5
"1389","2012-07-06",158
"1390","2012-07-09",168
"1391","2012-07-10",177.5
"1392","2012-07-11",182
"1393","2012-07-12",194.5
"1394","2012-07-13",199.5
"1395","2012-07-16",211
"1396","2012-07-17",206.5
"1397","2012-07-18",202.5
"1398","2012-07-19",195
"1399","2012-07-20",186
"1400","2012-07-23",188
"1401","2012-07-24",175
"1402","2012-07-25",176.5
"1403","2012-07-26",178
"1404","2012-07-27",177.5
"1405","2012-07-30",172
"1406","2012-07-31",177.5
"1407","2012-08-01",176
"1408","2012-08-02",166.5
"1409","2012-08-03",169.5
"1410","2012-08-06",173.5
"1411","2012-08-07",163
"1412","2012-08-08",169
"1413","2012-08-09",170.5
"1414","2012-08-10",170
"1415","2012-08-13",170
"1416","2012-08-14",169
"1417","2012-08-15",170
"1418","2012-08-16",170
"1419","2012-08-17",172.5
"1420","2012-08-20",172.5
"1421","2012-08-21",172
"1422","2012-08-22",164.5
"1423","2012-08-23",170
"1424","2012-08-24",170
"1425","2012-08-27",168
"1426","2012-08-28",165
"1427","2012-08-29",167.5
"1428","2012-08-30",170
"1429","2012-08-31",169
"1430","2012-09-04",172.5
"1431","2012-09-05",165.5
"1432","2012-09-06",169.5
"1433","2012-09-07",171
"1434","2012-09-10",165.5
"1435","2012-09-11",166.5
"1436","2012-09-12",165
"1437","2012-09-13",165
"1438","2012-09-14",162
"1439","2012-09-17",166
"1440","2012-09-18",163
"1441","2012-09-19",163.5
"1442","2012-09-20",164
"1443","2012-09-21",164
"1444","2012-09-24",166.5
"1445","2012-09-25",162
"1446","2012-09-26",162
"1447","2012-09-27",162
"1448","2012-09-28",160.5
"1449","2012-10-01",153.5
"1450","2012-10-02",150.5
"1451","2012-10-03",162.5
"1452","2012-10-04",164.5
"1453","2012-10-05",164.5
"1454","2012-10-08",165.5
"1455","2012-10-09",163.5
"1456","2012-10-10",157
"1457","2012-10-11",154.5
"1458","2012-10-12",153
"1459","2012-10-15",154.5
"1460","2012-10-16",161
"1461","2012-10-17",159.5
"1462","2012-10-18",156.5
"1463","2012-10-19",158.5
"1464","2012-10-22",159
"1465","2012-10-23",156.5
"1466","2012-10-24",154.5
"1467","2012-10-25",157.5
"1468","2012-10-26",157.5
"1469","2012-10-31",154.5
"1470","2012-11-01",156
"1471","2012-11-02",149.5
"1472","2012-11-05",148.5
"1473","2012-11-06",156
"1474","2012-11-07",149.5
"1475","2012-11-08",134
"1476","2012-11-09",130
"1477","2012-11-12",130.5
"1478","2012-11-13",129
"1479","2012-11-14",126
"1480","2012-11-15",125.5
"1481","2012-11-16",123
"1482","2012-11-19",121.5
"1483","2012-11-20",120.5
"1484","2012-11-21",119.5
"1485","2012-11-23",119.5
"1486","2012-11-26",118
"1487","2012-11-27",117
"1488","2012-11-28",114.5
"1489","2012-11-29",115
"1490","2012-11-30",113
"1491","2012-12-03",106
"1492","2012-12-04",108
"1493","2012-12-05",108
"1494","2012-12-06",105.5
"1495","2012-12-07",105.5
"1496","2012-12-10",107
"1497","2012-12-11",107
"1498","2012-12-12",107.5
"1499","2012-12-13",102.5
"1500","2012-12-14",103.5
"1501","2012-12-17",105
"1502","2012-12-18",103.5
"1503","2012-12-19",100.5
"1504","2012-12-20",100
"1505","2012-12-21",99.5
"1506","2012-12-24",99
"1507","2012-12-26",96.5
"1508","2012-12-27",95
"1509","2012-12-28",91
"1510","2012-12-31",89.5
"1511","2013-01-02",87.5
"1512","2013-01-03",84.5
"1513","2013-01-04",85.5
"1514","2013-01-07",90
"1515","2013-01-08",94
"1516","2013-01-09",88
"1517","2013-01-10",92
"1518","2013-01-11",94.5
"1519","2013-01-14",101
"1520","2013-01-15",106
"1521","2013-01-16",99
"1522","2013-01-17",91.5
"1523","2013-01-18",89.5
"1524","2013-01-22",87.5
"1525","2013-01-23",86.5
"1526","2013-01-24",86
"1527","2013-01-25",83.5
"1528","2013-01-28",85
"1529","2013-01-29",85
"1530","2013-01-30",84
"1531","2013-01-31",83.5
"1532","2013-02-01",85.5
"1533","2013-02-04",84.5
"1534","2013-02-05",85.5
"1535","2013-02-06",84
"1536","2013-02-07",84
"1537","2013-02-08",83
"1538","2013-02-11",84.5
"1539","2013-02-12",77.5
"1540","2013-02-13",74.5
"1541","2013-02-14",74.5
"1542","2013-02-15",79
"1543","2013-02-19",80
"1544","2013-02-20",78.5
"1545","2013-02-21",75.5
"1546","2013-02-22",76
"1547","2013-02-25",76
"1548","2013-02-26",74
"1549","2013-02-27",74
"1550","2013-02-28",74.5
"1551","2013-03-01",75
"1552","2013-03-04",72
"1553","2013-03-05",74.5
"1554","2013-03-06",62.5
"1555","2013-03-07",63
"1556","2013-03-08",61.5
"1557","2013-03-11",60
"1558","2013-03-12",59.5
"1559","2013-03-13",56
"1560","2013-03-14",56.5
"1561","2013-03-15",59
"1562","2013-03-18",58.5
"1563","2013-03-19",56.5
"1564","2013-03-20",57.5
"1565","2013-03-21",59.5
"1566","2013-03-22",61
"1567","2013-03-25",61.5
"1568","2013-03-26",59
"1569","2013-03-27",58
"1570","2013-03-28",58
"1571","2013-04-01",58
"1572","2013-04-02",58.5
"1573","2013-04-03",59
"1574","2013-04-04",58.5
"1575","2013-04-05",56.5
"1576","2013-04-08",56.5
"1577","2013-04-09",57.5
"1578","2013-04-10",57
"1579","2013-04-11",58.5
"1580","2013-04-12",60
"1581","2013-04-15",56
"1582","2013-04-16",57
"1583","2013-04-17",55.5
"1584","2013-04-18",55.5
"1585","2013-04-19",58
"1586","2013-04-22",57.5
"1587","2013-04-23",58
"1588","2013-04-24",59
"1589","2013-04-25",62
"1590","2013-04-26",66
"1591","2013-04-29",64
"1592","2013-04-30",61.5
"1593","2013-05-01",54.5
"1594","2013-05-02",53
"1595","2013-05-03",55
"1596","2013-05-06",55
"1597","2013-05-07",54.5
"1598","2013-05-08",55.5
"1599","2013-05-09",55
"1600","2013-05-10",55
"1601","2013-05-13",55.5
"1602","2013-05-14",55
"1603","2013-05-15",55.5
"1604","2013-05-16",55
"1605","2013-05-17",53.5
"1606","2013-05-20",54
"1607","2013-05-21",54.5
"1608","2013-05-22",54
"1609","2013-05-23",55.5
"1610","2013-05-24",55
"1611","2013-05-28",57.5
"1612","2013-05-29",55
"1613","2013-05-30",55
"1614","2013-05-31",55
"1615","2013-06-03",57.5
"1616","2013-06-04",57.5
"1617","2013-06-05",57
"1618","2013-06-06",54
"1619","2013-06-07",52.5
"1620","2013-06-10",51.5
"1621","2013-06-11",51.5
"1622","2013-06-12",48.5
"1623","2013-06-13",44
"1624","2013-06-14",44.5
"1625","2013-06-17",42.5
"1626","2013-06-18",41.5
"1627","2013-06-19",40
"1628","2013-06-20",39.5
"1629","2013-06-21",36.5
"1630","2013-06-24",40
"1631","2013-06-25",40.5
"1632","2013-06-26",39
"1633","2013-06-27",46
"1634","2013-06-28",46.5
"1635","2013-07-01",45.5
"1636","2013-07-02",45.5
"1637","2013-07-03",48
"1638","2013-07-05",49.5
"1639","2013-07-08",51.5
"1640","2013-07-09",49.5
"1641","2013-07-10",50.5
"1642","2013-07-11",47.5
"1643","2013-07-12",46
"1644","2013-07-15",47.5
"1645","2013-07-16",48.5
"1646","2013-07-17",48
"1647","2013-07-18",48
"1648","2013-07-19",48
"1649","2013-07-22",46.5
"1650","2013-07-23",46.5
"1651","2013-07-24",47
"1652","2013-07-25",45.5
"1653","2013-07-26",46
"1654","2013-07-29",45.5
"1655","2013-07-30",44
"1656","2013-07-31",44.5
"1657","2013-08-01",47
"1658","2013-08-02",47
"1659","2013-08-05",46
"1660","2013-08-06",45
"1661","2013-08-07",42.5
"1662","2013-08-08",37
"1663","2013-08-09",37
"1664","2013-08-12",38
"1665","2013-08-13",38.5
"1666","2013-08-14",38
"1667","2013-08-15",37
"1668","2013-08-16",36.5
"1669","2013-08-19",35.5
"1670","2013-08-20",33.5
"1671","2013-08-21",34.5
"1672","2013-08-22",35.5
"1673","2013-08-23",35
"1674","2013-08-26",35
"1675","2013-08-27",34
"1676","2013-08-28",32.5
"1677","2013-08-29",33
"1678","2013-08-30",32.5
"1679","2013-09-03",33
"1680","2013-09-04",33
"1681","2013-09-05",34.5
"1682","2013-09-06",35
"1683","2013-09-09",33.5
"1684","2013-09-10",33
"1685","2013-09-11",33.5
"1686","2013-09-12",34
"1687","2013-09-13",36
"1688","2013-09-16",37.5
"1689","2013-09-17",35.5
"1690","2013-09-18",36
"1691","2013-09-19",36
"1692","2013-09-20",35.5
"1693","2013-09-23",33
"1694","2013-09-24",33.5
"1695","2013-09-25",33
"1696","2013-09-26",35
"1697","2013-09-27",35
"1698","2013-09-30",36.5
"1699","2013-10-01",37.5
"1700","2013-10-02",38
"1701","2013-10-03",40.5
"1702","2013-10-04",39.5
"1703","2013-10-07",39
"1704","2013-10-08",40
"1705","2013-10-09",37.5
"1706","2013-10-10",38
"1707","2013-10-11",38.5
"1708","2013-10-14",38.5
"1709","2013-10-15",37.5
"1710","2013-10-16",38.5
"1711","2013-10-17",38
"1712","2013-10-18",38.5
"1713","2013-10-21",40
"1714","2013-10-22",39.5
"1715","2013-10-23",39.5
"1716","2013-10-24",49.5
"1717","2013-10-25",44.5
"1718","2013-10-28",43
"1719","2013-10-29",42
"1720","2013-10-30",36
"1721","2013-10-31",36
"1722","2013-11-01",36.5
"1723","2013-11-04",35.5
"1724","2013-11-05",36.5
"1725","2013-11-06",34.5
"1726","2013-11-07",37
"1727","2013-11-08",35.5
"1728","2013-11-11",35
"1729","2013-11-12",33.5
"1730","2013-11-13",33.5
"1731","2013-11-14",35
"1732","2013-11-15",33.5
"1733","2013-11-18",33
"1734","2013-11-19",33
"1735","2013-11-20",32.5
"1736","2013-11-21",35
"1737","2013-11-22",34
"1738","2013-11-25",34
"1739","2013-11-26",33.5
"1740","2013-11-27",33.5
"1741","2013-11-29",34
"1742","2013-12-02",34
"1743","2013-12-03",33
"1744","2013-12-04",32.5
"1745","2013-12-05",33
"1746","2013-12-06",34
"1747","2013-12-09",33
"1748","2013-12-10",33
"1749","2013-12-11",33
"1750","2013-12-12",33
"1751","2013-12-13",33
"1752","2013-12-16",32.5
"1753","2013-12-17",33
"1754","2013-12-18",33.5
"1755","2013-12-19",33.5
"1756","2013-12-20",35
"1757","2013-12-23",33.5
"1758","2013-12-24",32.5
"1759","2013-12-26",33.5
"1760","2013-12-27",32.5
"1761","2013-12-30",32.5
"1762","2013-12-31",32
"1763","2014-01-02",33
"1764","2014-01-03",32.5
"1765","2014-01-06",35
"1766","2014-01-07",37.5
"1767","2014-01-08",37
"1768","2014-01-09",36
"1769","2014-01-10",35
"1770","2014-01-13",35.5
"1771","2014-01-14",35.5
"1772","2014-01-15",34
"1773","2014-01-16",36.5
"1774","2014-01-17",35.5
"1775","2014-01-21",36
"1776","2014-01-22",36
"1777","2014-01-23",36
"1778","2014-01-24",34.5
"1779","2014-01-27",32.5
"1780","2014-01-28",33
"1781","2014-01-29",34.5
"1782","2014-01-30",37.5
"1783","2014-01-31",36.5
"1784","2014-02-03",36.5
"1785","2014-02-04",36
"1786","2014-02-05",34.5
"1787","2014-02-06",36.5
"1788","2014-02-07",36.5
"1789","2014-02-10",36
"1790","2014-02-11",36
"1791","2014-02-12",36.5
"1792","2014-02-13",36.5
"1793","2014-02-14",36.5
"1794","2014-02-18",37.5
"1795","2014-02-19",36.5
"1796","2014-02-20",36.5
"1797","2014-02-21",36.5
"1798","2014-02-24",36
"1799","2014-02-25",35.5
"1800","2014-02-26",35
"1801","2014-02-27",36
"1802","2014-02-28",35.5
"1803","2014-03-03",35
"1804","2014-03-04",34
"1805","2014-03-05",35.5
"1806","2014-03-06",37
"1807","2014-03-07",39
"1808","2014-03-10",38.5
"1809","2014-03-11",35.5
"1810","2014-03-12",36
"1811","2014-03-13",35.5
"1812","2014-03-14",33
"1813","2014-03-17",34.5
"1814","2014-03-18",34
"1815","2014-03-19",33.5
"1816","2014-03-20",35
"1817","2014-03-21",35
"1818","2014-03-24",33
"1819","2014-03-25",33
"1820","2014-03-26",32
"1821","2014-03-27",30.5
"1822","2014-03-28",31.5
"1823","2014-03-31",31
"1824","2014-04-01",31.5
"1825","2014-04-02",31.5
"1826","2014-04-03",30
"1827","2014-04-04",28
"1828","2014-04-07",27.5
"1829","2014-04-08",27
"1830","2014-04-09",28.5
"1831","2014-04-10",27.5
"1832","2014-04-11",28.5
"1833","2014-04-14",28
"1834","2014-04-15",25.5
"1835","2014-04-16",26
"1836","2014-04-17",27
"1837","2014-04-21",27
"1838","2014-04-22",28.5
"1839","2014-04-23",28.5
"1840","2014-04-24",27
"1841","2014-04-25",25.5
"1842","2014-04-28",26.5
"1843","2014-04-29",26
"1844","2014-04-30",26
"1845","2014-05-01",26.5
"1846","2014-05-02",27.5
"1847","2014-05-05",26.5
"1848","2014-05-06",25.5
"1849","2014-05-07",25
"1850","2014-05-08",26
"1851","2014-05-09",26.5
"1852","2014-05-12",26.5
"1853","2014-05-13",26
"1854","2014-05-14",22
"1855","2014-05-15",20.5
"1856","2014-05-16",19.5
"1857","2014-05-19",19.5
"1858","2014-05-20",19.5
"1859","2014-05-21",18.5
"1860","2014-05-22",19
"1861","2014-05-23",18.5
"1862","2014-05-27",19.5
"1863","2014-05-28",19
"1864","2014-05-29",20
"1865","2014-05-30",19
"1866","2014-06-02",19
"1867","2014-06-03",19
"1868","2014-06-04",17.5
"1869","2014-06-05",16.5
"1870","2014-06-06",18
"1871","2014-06-09",18.5
"1872","2014-06-10",18.5
"1873","2014-06-11",20
"1874","2014-06-12",19
"1875","2014-06-13",19.5
"1876","2014-06-16",19
"1877","2014-06-17",19
"1878","2014-06-18",18
"1879","2014-06-19",18
"1880","2014-06-20",17
"1881","2014-06-23",17
"1882","2014-06-24",17
"1883","2014-06-25",17.5
"1884","2014-06-26",16.5
"1885","2014-06-27",15.5
"1886","2014-06-30",16
"1887","2014-07-01",16.5
"1888","2014-07-02",17
"1889","2014-07-03",15.5
"1890","2014-07-07",14.5
"1891","2014-07-08",14
"1892","2014-07-09",13
"1893","2014-07-10",12.75
"1894","2014-07-11",12.25
"1895","2014-07-14",12.1
"1896","2014-07-15",11.8
"1897","2014-07-16",12.15
"1898","2014-07-17",11.8
"1899","2014-07-18",12.5
"1900","2014-07-21",14.05
"1901","2014-07-22",12.4
"1902","2014-07-23",12.15
"1903","2014-07-24",12.6
"1904","2014-07-25",12.4
"1905","2014-07-28",13.7
"1906","2014-07-29",12.8
"1907","2014-07-30",12.45
"1908","2014-07-31",12.3
"1909","2014-08-01",12.1
"1910","2014-08-04",12.6
"1911","2014-08-05",12.05
"1912","2014-08-06",11.65
"1913","2014-08-07",11.6
"1914","2014-08-08",11.6
"1915","2014-08-11",11.95
"1916","2014-08-12",12.1
"1917","2014-08-13",12.35
"1918","2014-08-14",11.45
"1919","2014-08-15",11.5
"1920","2014-08-18",11.95
"1921","2014-08-19",12.05
"1922","2014-08-20",11.55
"1923","2014-08-21",11.4
"1924","2014-08-22",11.3
"1925","2014-08-25",11
"1926","2014-08-26",11.25
"1927","2014-08-27",11.5
"1928","2014-08-28",11.55
"1929","2014-08-29",11.75
"1930","2014-09-02",11.7
"1931","2014-09-03",11.4
"1932","2014-09-04",11.35
"1933","2014-09-05",11.35
"1934","2014-09-08",11.35
"1935","2014-09-09",10.85
"1936","2014-09-10",11.05
"1937","2014-09-11",11
"1938","2014-09-12",10.95
"1939","2014-09-15",10.65
"1940","2014-09-16",10.5
"1941","2014-09-17",10.3
"1942","2014-09-18",9.45
"1943","2014-09-19",9.3
"1944","2014-09-22",8.95
"1945","2014-09-23",8.85
"1946","2014-09-24",8.95
"1947","2014-09-25",9
"1948","2014-09-26",9.1
"1949","2014-09-29",8.65
"1950","2014-09-30",8.6
"1951","2014-10-01",8.6
"1952","2014-10-02",8.85
"1953","2014-10-03",8.6
"1954","2014-10-06",9
"1955","2014-10-07",9.75
"1956","2014-10-08",9.4
"1957","2014-10-09",9.75
"1958","2014-10-10",9.35
"1959","2014-10-13",9.4
"1960","2014-10-14",9.15
"1961","2014-10-15",8.85
"1962","2014-10-16",8.95
"1963","2014-10-17",9.05
"1964","2014-10-20",9.25
"1965","2014-10-21",10.75
"1966","2014-10-22",9.6
"1967","2014-10-23",9.75
"1968","2014-10-24",9.75
"1969","2014-10-27",9.25
"1970","2014-10-28",9.2
"1971","2014-10-29",9.25
"1972","2014-10-30",9.2
"1973","2014-10-31",9.2
"1974","2014-11-03",9.35
"1975","2014-11-04",9.35
"1976","2014-11-05",9.15
"1977","2014-11-06",9.25
"1978","2014-11-07",9
"1979","2014-11-10",8
"1980","2014-11-11",7.85
"1981","2014-11-12",8.05
"1982","2014-11-13",8.55
"1983","2014-11-14",8.5
"1984","2014-11-17",8.1
"1985","2014-11-18",7.95
"1986","2014-11-19",7.85
"1987","2014-11-20",8.35
"1988","2014-11-21",8.4
"1989","2014-11-24",7.85
"1990","2014-11-25",8.25
"1991","2014-11-26",8.15
"1992","2014-11-28",8
"1993","2014-12-01",7.9
"1994","2014-12-02",7.9
"1995","2014-12-03",7.6
"1996","2014-12-04",7.6
"1997","2014-12-05",7.45
"1998","2014-12-08",7.45
"1999","2014-12-09",7.2
"2000","2014-12-10",7.15
"2001","2014-12-11",6.95
"2002","2014-12-12",6.85
"2003","2014-12-15",6.55
"2004","2014-12-16",6.7
"2005","2014-12-17",6.65
"2006","2014-12-18",6.55
"2007","2014-12-19",6.5
"2008","2014-12-22",6.4
"2009","2014-12-23",6.15
"2010","2014-12-24",6.25
"2011","2014-12-26",6.45
"2012","2014-12-29",6.5
"2013","2014-12-30",6.25
"2014","2014-12-31",6
"2015","2015-01-02",8.05
"2016","2015-01-05",8.1
"2017","2015-01-06",7.85
"2018","2015-01-07",7.55
"2019","2015-01-08",8.05
"2020","2015-01-09",7.55
"2021","2015-01-12",7.7
"2022","2015-01-13",7.65
"2023","2015-01-14",7.05
"2024","2015-01-15",6.95
"2025","2015-01-16",6.75
"2026","2015-01-20",6.8
"2027","2015-01-21",6.1
"2028","2015-01-22",6.15
"2029","2015-01-23",6.6
"2030","2015-01-26",7.4
"2031","2015-01-27",7.35
"2032","2015-01-28",7.05
"2033","2015-01-29",6.95
"2034","2015-01-30",6.9
"2035","2015-02-02",6.85
"2036","2015-02-03",6.9
"2037","2015-02-04",7
"2038","2015-02-05",7
"2039","2015-02-06",6.85
"2040","2015-02-09",7.25
"2041","2015-02-10",7.4
"2042","2015-02-11",7.5
"2043","2015-02-12",7.3
"2044","2015-02-13",7.75
"2045","2015-02-17",8.05
"2046","2015-02-18",9.9
"2047","2015-02-19",10.8
"2048","2015-02-20",10.45
"2049","2015-02-23",9.55
"2050","2015-02-24",9.6
"2051","2015-02-25",9.9
"2052","2015-02-26",9.2
"2053","2015-02-27",8.85
"2054","2015-03-02",9.3
"2055","2015-03-03",9.15
"2056","2015-03-04",9.1
"2057","2015-03-05",9.05
"2058","2015-03-06",9.15
"2059","2015-03-09",11.15
