"","date","AXL"
"111","2007-06-12",28.219999
"112","2007-06-13",28.549999
"113","2007-06-14",28.799999
"114","2007-06-15",28.969999
"115","2007-06-18",29.02
"116","2007-06-19",29.4
"117","2007-06-20",29.52
"118","2007-06-21",30.01
"119","2007-06-22",29.6
"120","2007-06-25",29
"121","2007-06-26",29.280001
"122","2007-06-27",29.73
"123","2007-06-28",29.73
"124","2007-06-29",29.620001
"125","2007-07-02",30.530001
"126","2007-07-03",30.34
"127","2007-07-05",29.610001
"128","2007-07-06",29.780001
"129","2007-07-09",30.379999
"130","2007-07-10",29.66
"131","2007-07-11",29.91
"132","2007-07-12",30.59
"133","2007-07-13",30.25
"134","2007-07-16",30.17
"135","2007-07-17",29.9
"136","2007-07-18",29.610001
"137","2007-07-19",29.610001
"138","2007-07-20",28.620001
"139","2007-07-23",28.719999
"140","2007-07-24",27.969999
"141","2007-07-25",26.049999
"142","2007-07-26",23.690001
"143","2007-07-27",24.360001
"144","2007-07-30",24.09
"145","2007-07-31",24.200001
"146","2007-08-01",24.25
"147","2007-08-02",24.950001
"148","2007-08-03",23.33
"149","2007-08-06",22.530001
"150","2007-08-07",23.82
"151","2007-08-08",24.82
"152","2007-08-09",22.209999
"153","2007-08-10",23.200001
"154","2007-08-13",24.73
"155","2007-08-14",24.459999
"156","2007-08-15",23.690001
"157","2007-08-16",22.34
"158","2007-08-17",23.57
"159","2007-08-20",23.84
"160","2007-08-21",23.030001
"161","2007-08-22",23.32
"162","2007-08-23",22.4
"163","2007-08-24",23.02
"164","2007-08-27",22.940001
"165","2007-08-28",22
"166","2007-08-29",22.92
"167","2007-08-30",22.9
"168","2007-08-31",23.32
"169","2007-09-04",22.799999
"170","2007-09-05",22.68
"171","2007-09-06",22.85
"172","2007-09-07",21.99
"173","2007-09-10",21.799999
"174","2007-09-11",21.879999
"175","2007-09-12",21.549999
"176","2007-09-13",22.209999
"177","2007-09-14",22.360001
"178","2007-09-17",21.9
"179","2007-09-18",22.41
"180","2007-09-19",23.969999
"181","2007-09-20",23.75
"182","2007-09-21",24.51
"183","2007-09-24",24.360001
"184","2007-09-25",23.26
"185","2007-09-26",24.940001
"186","2007-09-27",24.790001
"187","2007-09-28",25.25
"188","2007-10-01",25.030001
"189","2007-10-02",26.360001
"190","2007-10-03",27.35
"191","2007-10-04",26.530001
"192","2007-10-05",27.18
"193","2007-10-08",26.879999
"194","2007-10-09",26.74
"195","2007-10-10",26.780001
"196","2007-10-11",26.73
"197","2007-10-12",27.15
"198","2007-10-15",26.809999
"199","2007-10-16",25.6
"200","2007-10-17",24.92
"201","2007-10-18",24.620001
"202","2007-10-19",23.76
"203","2007-10-22",23.860001
"204","2007-10-23",24.280001
"205","2007-10-24",24.129999
"206","2007-10-25",23.76
"207","2007-10-26",23.73
"208","2007-10-29",26.58
"209","2007-10-30",27.1
"210","2007-10-31",27.459999
"211","2007-11-01",26.92
"212","2007-11-02",26.940001
"213","2007-11-05",26.9
"214","2007-11-06",27.91
"215","2007-11-07",26.700001
"216","2007-11-08",27.299999
"217","2007-11-09",25.99
"218","2007-11-12",24.77
"219","2007-11-13",25.02
"220","2007-11-14",24.870001
"221","2007-11-15",24.549999
"222","2007-11-16",23.83
"223","2007-11-19",22.969999
"224","2007-11-20",23.120001
"225","2007-11-21",22.860001
"226","2007-11-23",23.16
"227","2007-11-26",22.969999
"228","2007-11-27",22.950001
"229","2007-11-28",23.709999
"230","2007-11-29",23.200001
"231","2007-11-30",23.120001
"232","2007-12-03",20.639999
"233","2007-12-04",19.65
"234","2007-12-05",19.540001
"235","2007-12-06",20.120001
"236","2007-12-07",19.799999
"237","2007-12-10",20.719999
"238","2007-12-11",19.58
"239","2007-12-12",19.08
"240","2007-12-13",19.610001
"241","2007-12-14",19.129999
"242","2007-12-17",18.780001
"243","2007-12-18",19.059999
"244","2007-12-19",18.940001
"245","2007-12-20",19.15
"246","2007-12-21",19.66
"247","2007-12-24",19.370001
"248","2007-12-26",19.48
"249","2007-12-27",18.82
"250","2007-12-28",18.67
"251","2007-12-31",18.620001
"252","2008-01-02",18.15
"253","2008-01-03",17.370001
"254","2008-01-04",16.280001
"255","2008-01-07",16.219999
"256","2008-01-08",16.24
"257","2008-01-09",16.68
"258","2008-01-10",17
"259","2008-01-11",16.77
"260","2008-01-14",17.799999
"261","2008-01-15",17.219999
"262","2008-01-16",17.42
"263","2008-01-17",17.25
"264","2008-01-18",17.51
"265","2008-01-22",18.059999
"266","2008-01-23",19.58
"267","2008-01-24",19.17
"268","2008-01-25",20.450001
"269","2008-01-28",20.25
"270","2008-01-29",21.24
"271","2008-01-30",21.65
"272","2008-01-31",21.809999
"273","2008-02-01",23.08
"274","2008-02-04",21.27
"275","2008-02-05",20.98
"276","2008-02-06",20.51
"277","2008-02-07",21.059999
"278","2008-02-08",20.48
"279","2008-02-11",20.889999
"280","2008-02-12",20.709999
"281","2008-02-13",20.99
"282","2008-02-14",20.4
"283","2008-02-15",21.1
"284","2008-02-19",21.440001
"285","2008-02-20",21.190001
"286","2008-02-21",21.15
"287","2008-02-22",22.040001
"288","2008-02-25",22.969999
"289","2008-02-26",22.940001
"290","2008-02-27",21.9
"291","2008-02-28",21.370001
"292","2008-02-29",19.68
"293","2008-03-03",19.76
"294","2008-03-04",21.610001
"295","2008-03-05",21.139999
"296","2008-03-06",20.15
"297","2008-03-07",22.280001
"298","2008-03-10",21.01
"299","2008-03-11",22.66
"300","2008-03-12",22.110001
"301","2008-03-13",22.540001
"302","2008-03-14",21.370001
"303","2008-03-17",20.83
"304","2008-03-18",22.110001
"305","2008-03-19",20.950001
"306","2008-03-20",22.75
"307","2008-03-24",22.780001
"308","2008-03-25",22.85
"309","2008-03-26",22.440001
"310","2008-03-27",21.030001
"311","2008-03-28",20.639999
"312","2008-03-31",20.5
"313","2008-04-01",20.370001
"314","2008-04-02",20.719999
"315","2008-04-03",20.49
"316","2008-04-04",21.200001
"317","2008-04-07",20.76
"318","2008-04-08",21.9
"319","2008-04-09",20.969999
"320","2008-04-10",22.17
"321","2008-04-11",21.209999
"322","2008-04-14",20.870001
"323","2008-04-15",20.360001
"324","2008-04-16",21.879999
"325","2008-04-17",22.139999
"326","2008-04-18",22.75
"327","2008-04-21",22.34
"328","2008-04-22",21.610001
"329","2008-04-23",21.549999
"330","2008-04-24",21.83
"331","2008-04-25",20.959999
"332","2008-04-28",20.68
"333","2008-04-29",21.209999
"334","2008-04-30",20.139999
"335","2008-05-01",22.709999
"336","2008-05-02",22.190001
"337","2008-05-05",21.809999
"338","2008-05-06",21.83
"339","2008-05-07",21.360001
"340","2008-05-08",21.799999
"341","2008-05-09",21.51
"342","2008-05-12",21.379999
"343","2008-05-13",21.52
"344","2008-05-14",21.68
"345","2008-05-15",22.57
"346","2008-05-16",22.549999
"347","2008-05-19",21.42
"348","2008-05-20",19.82
"349","2008-05-21",19.700001
"350","2008-05-22",19.25
"351","2008-05-23",18.440001
"352","2008-05-27",19.030001
"353","2008-05-28",17.92
"354","2008-05-29",18.98
"355","2008-05-30",18.59
"356","2008-06-02",17.91
"357","2008-06-03",16.370001
"358","2008-06-04",16.389999
"359","2008-06-05",16.059999
"360","2008-06-06",15.59
"361","2008-06-09",15.21
"362","2008-06-10",14.75
"363","2008-06-11",13.7
"364","2008-06-12",14.12
"365","2008-06-13",14
"366","2008-06-16",13.84
"367","2008-06-17",12.92
"368","2008-06-18",11.79
"369","2008-06-19",11.49
"370","2008-06-20",11.03
"371","2008-06-23",10.44
"372","2008-06-24",9.66
"373","2008-06-25",10.08
"374","2008-06-26",8.6
"375","2008-06-27",8.43
"376","2008-06-30",7.99
"377","2008-07-01",8.74
"378","2008-07-02",7.6
"379","2008-07-03",7.52
"380","2008-07-07",6.98
"381","2008-07-08",8.27
"382","2008-07-09",6.88
"383","2008-07-10",6.28
"384","2008-07-11",6.48
"385","2008-07-14",6.01
"386","2008-07-15",5.8
"387","2008-07-16",6.54
"388","2008-07-17",7.13
"389","2008-07-18",6.95
"390","2008-07-21",7.17
"391","2008-07-22",7.44
"392","2008-07-23",7.72
"393","2008-07-24",6.42
"394","2008-07-25",6.51
"395","2008-07-28",5.38
"396","2008-07-29",5.91
"397","2008-07-30",5.79
"398","2008-07-31",5.88
"399","2008-08-01",5.77
"400","2008-08-04",5.55
"401","2008-08-05",6.01
"402","2008-08-06",6.39
"403","2008-08-07",5.66
"404","2008-08-08",5.71
"405","2008-08-11",6.59
"406","2008-08-12",6.13
"407","2008-08-13",5.77
"408","2008-08-14",6.25
"409","2008-08-15",6.27
"410","2008-08-18",5.94
"411","2008-08-19",5.57
"412","2008-08-20",5.66
"413","2008-08-21",5.32
"414","2008-08-22",5.39
"415","2008-08-25",5.16
"416","2008-08-26",5.08
"417","2008-08-27",4.98
"418","2008-08-28",5.1
"419","2008-08-29",4.86
"420","2008-09-02",5.12
"421","2008-09-03",5.49
"422","2008-09-04",5.74
"423","2008-09-05",5.95
"424","2008-09-08",6.31
"425","2008-09-09",6.25
"426","2008-09-10",6.6
"427","2008-09-11",6.97
"428","2008-09-12",7.24
"429","2008-09-15",6.57
"430","2008-09-16",6.97
"431","2008-09-17",7.18
"432","2008-09-18",7.32
"433","2008-09-19",7.74
"434","2008-09-22",7.52
"435","2008-09-23",6.96
"436","2008-09-24",6.42
"437","2008-09-25",6.35
"438","2008-09-26",6.32
"439","2008-09-29",5.65
"440","2008-09-30",5.36
"441","2008-10-01",5.38
"442","2008-10-02",5.02
"443","2008-10-03",4.68
"444","2008-10-06",4.39
"445","2008-10-07",4.02
"446","2008-10-08",3.81
"447","2008-10-09",3.46
"448","2008-10-10",3.81
"449","2008-10-13",2.99
"450","2008-10-14",2.39
"451","2008-10-15",1.75
"452","2008-10-16",1.63
"453","2008-10-17",1.78
"454","2008-10-20",2
"455","2008-10-21",2.15
"456","2008-10-22",1.94
"457","2008-10-23",1.76
"458","2008-10-24",1.96
"459","2008-10-27",2.09
"460","2008-10-28",2.07
"461","2008-10-29",2.49
"462","2008-10-30",2.53
"463","2008-10-31",3.59
"464","2008-11-03",2.81
"465","2008-11-04",3.15
"466","2008-11-05",2.6
"467","2008-11-06",2.34
"468","2008-11-07",2.15
"469","2008-11-10",1.93
"470","2008-11-11",1.76
"471","2008-11-12",1.44
"472","2008-11-13",2.01
"473","2008-11-14",1.5
"474","2008-11-17",1.49
"475","2008-11-18",1.36
"476","2008-11-19",1.03
"477","2008-11-20",1.07
"478","2008-11-21",1.4
"479","2008-11-24",1.93
"480","2008-11-25",2.22
"481","2008-11-26",2.52
"482","2008-11-28",2.52
"483","2008-12-01",2.28
"484","2008-12-02",2.24
"485","2008-12-03",2.56
"486","2008-12-04",2.35
"487","2008-12-05",2.82
"488","2008-12-08",2.98
"489","2008-12-09",2.86
"490","2008-12-10",2.79
"491","2008-12-11",2.61
"492","2008-12-12",2.23
"493","2008-12-15",2.25
"494","2008-12-16",2.43
"495","2008-12-17",2.43
"496","2008-12-18",2.44
"497","2008-12-19",2.4
"498","2008-12-22",2.36
"499","2008-12-23",2.18
"500","2008-12-24",2.16
"501","2008-12-26",2.21
"502","2008-12-29",2.18
"503","2008-12-30",2.33
"504","2008-12-31",2.89
"505","2009-01-02",2.75
"506","2009-01-05",2.71
"507","2009-01-06",2.81
"508","2009-01-07",2.64
"509","2009-01-08",2.83
"510","2009-01-09",2.69
"511","2009-01-12",2.53
"512","2009-01-13",2.19
"513","2009-01-14",1.83
"514","2009-01-15",1.67
"515","2009-01-16",1.41
"516","2009-01-20",1.3
"517","2009-01-21",1.47
"518","2009-01-22",1.63
"519","2009-01-23",1.81
"520","2009-01-26",1.67
"521","2009-01-27",1.43
"522","2009-01-28",1.45
"523","2009-01-29",1.4
"524","2009-01-30",1.09
"525","2009-02-02",1.02
"526","2009-02-03",1
"527","2009-02-04",1.03
"528","2009-02-05",1.04
"529","2009-02-06",1.04
"530","2009-02-09",1.2
"531","2009-02-10",1.08
"532","2009-02-11",1.06
"533","2009-02-12",1
"534","2009-02-13",0.98
"535","2009-02-17",0.98
"536","2009-02-18",0.94
"537","2009-02-19",0.85
"538","2009-02-20",0.84
"539","2009-02-23",0.87
"540","2009-02-24",1.14
"541","2009-02-25",0.77
"542","2009-02-26",0.86
"543","2009-02-27",0.93
"544","2009-03-02",0.76
"545","2009-03-03",0.74
"546","2009-03-04",0.79
"547","2009-03-05",0.56
"548","2009-03-06",0.4
"549","2009-03-09",0.29
"550","2009-03-10",0.33
"551","2009-03-11",0.45
"552","2009-03-12",0.75
"553","2009-03-13",0.79
"554","2009-03-16",1.11
"555","2009-03-17",1.25
"556","2009-03-18",1.55
"557","2009-03-19",1.56
"558","2009-03-20",1.76
"559","2009-03-23",1.84
"560","2009-03-24",1.72
"561","2009-03-25",1.69
"562","2009-03-26",1.95
"563","2009-03-27",1.76
"564","2009-03-30",1.37
"565","2009-03-31",1.32
"566","2009-04-01",1.23
"567","2009-04-02",1.43
"568","2009-04-03",1.55
"569","2009-04-06",1.62
"570","2009-04-07",1.4
"571","2009-04-08",1.49
"572","2009-04-09",1.6
"573","2009-04-13",1.58
"574","2009-04-14",1.55
"575","2009-04-15",1.49
"576","2009-04-16",1.5
"577","2009-04-17",1.34
"578","2009-04-20",1.21
"579","2009-04-21",1.38
"580","2009-04-22",1.35
"581","2009-04-23",1.07
"582","2009-04-24",1
"583","2009-04-27",1.03
"584","2009-04-28",1.06
"585","2009-04-29",1.12
"586","2009-04-30",1
"587","2009-05-01",1.09
"588","2009-05-04",1.06
"589","2009-05-05",1.03
"590","2009-05-06",1.59
"591","2009-05-07",1.51
"592","2009-05-08",4
"593","2009-05-11",3.02
"594","2009-05-12",2.36
"595","2009-05-13",2.1
"596","2009-05-14",2.22
"597","2009-05-15",2.09
"598","2009-05-18",2.23
"599","2009-05-19",2.39
"600","2009-05-20",2.35
"601","2009-05-21",2.4
"602","2009-05-22",2.25
"603","2009-05-26",2.31
"604","2009-05-27",2.24
"605","2009-05-28",2.16
"606","2009-05-29",2.04
"607","2009-06-01",2.51
"608","2009-06-02",2.54
"609","2009-06-03",2.3
"610","2009-06-04",2.56
"611","2009-06-05",2.86
"612","2009-06-08",2.94
"613","2009-06-09",3.58
"614","2009-06-10",4.5
"615","2009-06-11",4.3
"616","2009-06-12",3.95
"617","2009-06-15",3.59
"618","2009-06-16",3.52
"619","2009-06-17",3.44
"620","2009-06-18",3.3
"621","2009-06-19",3.31
"622","2009-06-22",3
"623","2009-06-23",2.8
"624","2009-06-24",3.2
"625","2009-06-25",3.27
"626","2009-06-26",3.36
"627","2009-06-29",3.56
"628","2009-06-30",3.44
"629","2009-07-01",3.58
"630","2009-07-02",3.26
"631","2009-07-06",2.84
"632","2009-07-07",2.38
"633","2009-07-08",1.81
"634","2009-07-09",1.95
"635","2009-07-10",1.79
"636","2009-07-13",1.52
"637","2009-07-14",1.42
"638","2009-07-15",1.5
"639","2009-07-16",1.41
"640","2009-07-17",1.36
"641","2009-07-20",1.49
"642","2009-07-21",1.41
"643","2009-07-22",1.28
"644","2009-07-23",1.13
"645","2009-07-24",1.21
"646","2009-07-27",1.28
"647","2009-07-28",1.34
"648","2009-07-29",2.01
"649","2009-07-30",1.74
"650","2009-07-31",2.2
"651","2009-08-03",2.77
"652","2009-08-04",2.61
"653","2009-08-05",3.75
"654","2009-08-06",3.15
"655","2009-08-07",3.21
"656","2009-08-10",3.4
"657","2009-08-11",3.43
"658","2009-08-12",3.24
"659","2009-08-13",3.08
"660","2009-08-14",2.91
"661","2009-08-17",2.62
"662","2009-08-18",5.7
"663","2009-08-19",6.26
"664","2009-08-20",6.61
"665","2009-08-21",6.38
"666","2009-08-24",5.96
"667","2009-08-25",6.18
"668","2009-08-26",6.22
"669","2009-08-27",6.34
"670","2009-08-28",6.51
"671","2009-08-31",6.18
"672","2009-09-01",5.56
"673","2009-09-02",5.49
"674","2009-09-03",5.92
"675","2009-09-04",5.87
"676","2009-09-08",5.87
"677","2009-09-09",6.06
"678","2009-09-10",6.32
"679","2009-09-11",7.34
"680","2009-09-14",7.66
"681","2009-09-15",7.9
"682","2009-09-16",8.13
"683","2009-09-17",7.68
"684","2009-09-18",7.5
"685","2009-09-21",7.41
"686","2009-09-22",7.8
"687","2009-09-23",7.62
"688","2009-09-24",7.13
"689","2009-09-25",7.25
"690","2009-09-28",7.41
"691","2009-09-29",7.35
"692","2009-09-30",7.08
"693","2009-10-01",6.71
"694","2009-10-02",6.34
"695","2009-10-05",6.88
"696","2009-10-06",6.96
"697","2009-10-07",6.86
"698","2009-10-08",6.97
"699","2009-10-09",7.19
"700","2009-10-12",7.17
"701","2009-10-13",6.82
"702","2009-10-14",6.66
"703","2009-10-15",6.58
"704","2009-10-16",6.13
"705","2009-10-19",6.18
"706","2009-10-20",6
"707","2009-10-21",6.61
"708","2009-10-22",7.02
"709","2009-10-23",6.83
"710","2009-10-26",6.83
"711","2009-10-27",6.45
"712","2009-10-28",5.63
"713","2009-10-29",6.59
"714","2009-10-30",5.99
"715","2009-11-02",6.06
"716","2009-11-03",6.33
"717","2009-11-04",6.46
"718","2009-11-05",6.89
"719","2009-11-06",7
"720","2009-11-09",7.19
"721","2009-11-10",7.28
"722","2009-11-11",7.17
"723","2009-11-12",6.8
"724","2009-11-13",6.62
"725","2009-11-16",6.94
"726","2009-11-17",6.96
"727","2009-11-18",6.84
"728","2009-11-19",6.61
"729","2009-11-20",6.43
"730","2009-11-23",6.4
"731","2009-11-24",6.31
"732","2009-11-25",6.4
"733","2009-11-27",6.2
"734","2009-11-30",6.25
"735","2009-12-01",6.67
"736","2009-12-02",6.94
"737","2009-12-03",6.66
"738","2009-12-04",7.15
"739","2009-12-07",7.57
"740","2009-12-08",7.7
"741","2009-12-09",7.41
"742","2009-12-10",7.01
"743","2009-12-11",6.91
"744","2009-12-14",7.11
"745","2009-12-15",7.17
"746","2009-12-16",7.4
"747","2009-12-17",7.2
"748","2009-12-18",7.42
"749","2009-12-21",8.1
"750","2009-12-22",8.41
"751","2009-12-23",8.25
"752","2009-12-24",8.32
"753","2009-12-28",8.13
"754","2009-12-29",8.12
"755","2009-12-30",8.08
"756","2009-12-31",8.02
"757","2010-01-04",8.76
"758","2010-01-05",9.48
"759","2010-01-06",9.57
"760","2010-01-07",9.71
"761","2010-01-08",10.28
"762","2010-01-11",10.19
"763","2010-01-12",9.6
"764","2010-01-13",10.31
"765","2010-01-14",10.11
"766","2010-01-15",9.82
"767","2010-01-19",10.25
"768","2010-01-20",10.14
"769","2010-01-21",9.59
"770","2010-01-22",9.08
"771","2010-01-25",8.95
"772","2010-01-26",9.17
"773","2010-01-27",9.38
"774","2010-01-28",9.54
"775","2010-01-29",9.35
"776","2010-02-01",10.11
"777","2010-02-02",10.23
"778","2010-02-03",9.99
"779","2010-02-04",9.42
"780","2010-02-05",8.42
"781","2010-02-08",8.6
"782","2010-02-09",8.92
"783","2010-02-10",8.65
"784","2010-02-11",8.67
"785","2010-02-12",8.7
"786","2010-02-16",9.02
"787","2010-02-17",8.79
"788","2010-02-18",9.12
"789","2010-02-19",9.03
"790","2010-02-22",9.4
"791","2010-02-23",9.19
"792","2010-02-24",9.54
"793","2010-02-25",9.75
"794","2010-02-26",9.81
"795","2010-03-01",10.17
"796","2010-03-02",10.02
"797","2010-03-03",9.7
"798","2010-03-04",9.6
"799","2010-03-05",9.87
"800","2010-03-08",9.93
"801","2010-03-09",10.22
"802","2010-03-10",9.98
"803","2010-03-11",9.66
"804","2010-03-12",10.11
"805","2010-03-15",10.05
"806","2010-03-16",10.31
"807","2010-03-17",10.93
"808","2010-03-18",10.82
"809","2010-03-19",10.55
"810","2010-03-22",10.98
"811","2010-03-23",11.28
"812","2010-03-24",11.07
"813","2010-03-25",10.52
"814","2010-03-26",10.4
"815","2010-03-29",10.39
"816","2010-03-30",10.28
"817","2010-03-31",9.98
"818","2010-04-01",9.93
"819","2010-04-05",10.44
"820","2010-04-06",10.58
"821","2010-04-07",10.39
"822","2010-04-08",10.19
"823","2010-04-09",10.09
"824","2010-04-12",10.74
"825","2010-04-13",10.55
"826","2010-04-14",11.09
"827","2010-04-15",11.67
"828","2010-04-16",11.1
"829","2010-04-19",10.99
"830","2010-04-20",11
"831","2010-04-21",11.21
"832","2010-04-22",11.38
"833","2010-04-23",11.79
"834","2010-04-26",11.73
"835","2010-04-27",10.77
"836","2010-04-28",10.92
"837","2010-04-29",11.74
"838","2010-04-30",10.76
"839","2010-05-03",11.11
"840","2010-05-04",10.36
"841","2010-05-05",9.65
"842","2010-05-06",9.52
"843","2010-05-07",8.85
"844","2010-05-10",9.28
"845","2010-05-11",9.75
"846","2010-05-12",10.25
"847","2010-05-13",9.82
"848","2010-05-14",9.03
"849","2010-05-17",8.54
"850","2010-05-18",8.4
"851","2010-05-19",8.29
"852","2010-05-20",7.91
"853","2010-05-21",8.26
"854","2010-05-24",8.87
"855","2010-05-25",8.86
"856","2010-05-26",8.63
"857","2010-05-27",9.26
"858","2010-05-28",8.97
"859","2010-06-01",8.47
"860","2010-06-02",9.1
"861","2010-06-03",9.54
"862","2010-06-04",8.82
"863","2010-06-07",8.37
"864","2010-06-08",8.39
"865","2010-06-09",8.13
"866","2010-06-10",8.73
"867","2010-06-11",9.02
"868","2010-06-14",9.08
"869","2010-06-15",9.46
"870","2010-06-16",9.55
"871","2010-06-17",9.31
"872","2010-06-18",9.36
"873","2010-06-21",9.3
"874","2010-06-22",9.06
"875","2010-06-23",8.8
"876","2010-06-24",8.5
"877","2010-06-25",8.6
"878","2010-06-28",8.45
"879","2010-06-29",7.53
"880","2010-06-30",7.33
"881","2010-07-01",7.2
"882","2010-07-02",7.01
"883","2010-07-06",6.96
"884","2010-07-07",7.48
"885","2010-07-08",7.52
"886","2010-07-09",7.74
"887","2010-07-12",7.54
"888","2010-07-13",8.15
"889","2010-07-14",8.44
"890","2010-07-15",8.33
"891","2010-07-16",7.73
"892","2010-07-19",7.93
"893","2010-07-20",8.12
"894","2010-07-21",7.99
"895","2010-07-22",8.7
"896","2010-07-23",9.14
"897","2010-07-26",9.3
"898","2010-07-27",8.91
"899","2010-07-28",8.78
"900","2010-07-29",9.1
"901","2010-07-30",9.31
"902","2010-08-02",10
"903","2010-08-03",9.82
"904","2010-08-04",9.95
"905","2010-08-05",10.14
"906","2010-08-06",10.11
"907","2010-08-09",10.37
"908","2010-08-10",9.95
"909","2010-08-11",9.26
"910","2010-08-12",9.14
"911","2010-08-13",9.01
"912","2010-08-16",9.18
"913","2010-08-17",9.44
"914","2010-08-18",9.52
"915","2010-08-19",9
"916","2010-08-20",8.85
"917","2010-08-23",9.04
"918","2010-08-24",8.59
"919","2010-08-25",8.65
"920","2010-08-26",8.43
"921","2010-08-27",8.78
"922","2010-08-30",8.41
"923","2010-08-31",8.37
"924","2010-09-01",8.84
"925","2010-09-02",9.19
"926","2010-09-03",9.44
"927","2010-09-07",8.91
"928","2010-09-08",8.74
"929","2010-09-09",8.48
"930","2010-09-10",8.55
"931","2010-09-13",8.75
"932","2010-09-14",8.5
"933","2010-09-15",8.69
"934","2010-09-16",8.79
"935","2010-09-17",8.84
"936","2010-09-20",9.2
"937","2010-09-21",9.28
"938","2010-09-22",9.17
"939","2010-09-23",8.85
"940","2010-09-24",9.16
"941","2010-09-27",9.36
"942","2010-09-28",9.41
"943","2010-09-29",9.27
"944","2010-09-30",9.02
"945","2010-10-01",8.75
"946","2010-10-04",8.58
"947","2010-10-05",8.91
"948","2010-10-06",8.77
"949","2010-10-07",8.69
"950","2010-10-08",9.06
"951","2010-10-11",8.99
"952","2010-10-12",9.08
"953","2010-10-13",9.17
"954","2010-10-14",8.95
"955","2010-10-15",8.99
"956","2010-10-18",9.1
"957","2010-10-19",8.73
"958","2010-10-20",9.1
"959","2010-10-21",9.23
"960","2010-10-22",9.21
"961","2010-10-25",9.53
"962","2010-10-26",9.6
"963","2010-10-27",9.49
"964","2010-10-28",9.83
"965","2010-10-29",9.22
"966","2010-11-01",8.86
"967","2010-11-02",8.97
"968","2010-11-03",9.55
"969","2010-11-04",9.99
"970","2010-11-05",10.11
"971","2010-11-08",10.53
"972","2010-11-09",10.46
"973","2010-11-10",10.73
"974","2010-11-11",10.91
"975","2010-11-12",10.65
"976","2010-11-15",10.84
"977","2010-11-16",10.39
"978","2010-11-17",11.18
"979","2010-11-18",10.87
"980","2010-11-19",11.07
"981","2010-11-22",11.08
"982","2010-11-23",10.9
"983","2010-11-24",10.99
"984","2010-11-26",10.96
"985","2010-11-29",10.76
"986","2010-11-30",10.74
"987","2010-12-01",10.66
"988","2010-12-02",11
"989","2010-12-03",11.47
