"","date","TNK"
"241","2008-11-25",63.919998
"242","2008-11-26",70.080002
"243","2008-11-28",87.360001
"244","2008-12-01",64.239998
"245","2008-12-02",68.160004
"246","2008-12-03",63.919998
"247","2008-12-04",65.440002
"248","2008-12-05",69.839996
"249","2008-12-08",72.959999
"250","2008-12-09",76.080002
"251","2008-12-10",83.599998
"252","2008-12-11",80.32
"253","2008-12-12",83.279999
"254","2008-12-15",80.720001
"255","2008-12-16",93.599998
"256","2008-12-17",102.239998
"257","2008-12-18",90.400002
"258","2008-12-19",89.279999
"259","2008-12-22",83.120003
"260","2008-12-23",81.279999
"261","2008-12-24",80.32
"262","2008-12-26",88.879997
"263","2008-12-29",88.800003
"264","2008-12-30",96.879997
"265","2008-12-31",101.599998
"266","2009-01-02",102.400002
"267","2009-01-05",111.760002
"268","2009-01-06",114.480003
"269","2009-01-07",104.239998
"270","2009-01-08",106.480003
"271","2009-01-09",107.279999
"272","2009-01-12",95.360001
"273","2009-01-13",101.360001
"274","2009-01-14",95.360001
"275","2009-01-15",94.080002
"276","2009-01-16",96
"277","2009-01-20",86.080002
"278","2009-01-21",92
"279","2009-01-22",88.400002
"280","2009-01-23",88
"281","2009-01-26",89.199997
"282","2009-01-27",90.160004
"283","2009-01-28",96.559998
"284","2009-01-29",93.040001
"285","2009-01-30",93.839996
"286","2009-02-02",92.639999
"287","2009-02-03",95.120003
"288","2009-02-04",94.559998
"289","2009-02-05",98.32
"290","2009-02-06",100
"291","2009-02-09",97.199997
"292","2009-02-10",95.040001
"293","2009-02-11",94.239998
"294","2009-02-12",94.639999
"295","2009-02-13",95.360001
"296","2009-02-17",84.639999
"297","2009-02-18",80.959999
"298","2009-02-19",82
"299","2009-02-20",79.599998
"300","2009-02-23",71.68
"301","2009-02-24",78.080002
"302","2009-02-25",86.879997
"303","2009-02-26",92.480003
"304","2009-02-27",92
"305","2009-03-02",85.760002
"306","2009-03-03",86.32
"307","2009-03-04",79.279999
"308","2009-03-05",67.279999
"309","2009-03-06",66.32
"310","2009-03-09",61.040001
"311","2009-03-10",72.400002
"312","2009-03-11",74.400002
"313","2009-03-12",74.480003
"314","2009-03-13",75.440002
"315","2009-03-16",72.879997
"316","2009-03-17",77.120003
"317","2009-03-18",81.839996
"318","2009-03-19",82.160004
"319","2009-03-20",74.639999
"320","2009-03-23",83.360001
"321","2009-03-24",76.480003
"322","2009-03-25",78.32
"323","2009-03-26",81.199997
"324","2009-03-27",78.080002
"325","2009-03-30",74.400002
"326","2009-03-31",76.080002
"327","2009-04-01",74.080002
"328","2009-04-02",79.199997
"329","2009-04-03",83.199997
"330","2009-04-06",80.879997
"331","2009-04-07",79.839996
"332","2009-04-08",81.599998
"333","2009-04-09",85.599998
"334","2009-04-13",86.400002
"335","2009-04-14",80.400002
"336","2009-04-15",84.239998
"337","2009-04-16",86.879997
"338","2009-04-17",87.519997
"339","2009-04-20",80.480003
"340","2009-04-21",88
"341","2009-04-22",89.519997
"342","2009-04-23",93.599998
"343","2009-04-24",101.199997
"344","2009-04-27",94.720001
"345","2009-04-28",93.440002
"346","2009-04-29",96.160004
"347","2009-04-30",96.480003
"348","2009-05-01",97.440002
"349","2009-05-04",103.919998
"350","2009-05-05",102.800003
"351","2009-05-06",106.32
"352","2009-05-07",101.919998
"353","2009-05-08",111.360001
"354","2009-05-11",108
"355","2009-05-12",102.32
"356","2009-05-13",94.32
"357","2009-05-14",95.68
"358","2009-05-15",97.760002
"359","2009-05-18",102.400002
"360","2009-05-19",103.279999
"361","2009-05-20",94.879997
"362","2009-05-21",91.919998
"363","2009-05-22",88.720001
"364","2009-05-26",92.959999
"365","2009-05-27",93.040001
"366","2009-05-28",95.839996
"367","2009-05-29",98.639999
"368","2009-06-01",99.68
"369","2009-06-02",96.559998
"370","2009-06-03",97.919998
"371","2009-06-04",100.559998
"372","2009-06-05",99.199997
"373","2009-06-08",96.559998
"374","2009-06-09",95.68
"375","2009-06-10",99.279999
"376","2009-06-11",98
"377","2009-06-12",97.839996
"378","2009-06-15",93.760002
"379","2009-06-16",87.360001
"380","2009-06-17",86.800003
"381","2009-06-18",84.879997
"382","2009-06-19",73.599998
"383","2009-06-22",73.440002
"384","2009-06-23",72
"385","2009-06-24",72.400002
"386","2009-06-25",72.800003
"387","2009-06-26",72
"388","2009-06-29",73.919998
"389","2009-06-30",74.32
"390","2009-07-01",75.919998
"391","2009-07-02",75.68
"392","2009-07-06",73.519997
"393","2009-07-07",72
"394","2009-07-08",71.760002
"395","2009-07-09",71.599998
"396","2009-07-10",71.519997
"397","2009-07-13",72
"398","2009-07-14",70.800003
"399","2009-07-15",74.160004
"400","2009-07-16",71.919998
"401","2009-07-17",75.040001
"402","2009-07-20",73.519997
"403","2009-07-21",76.639999
"404","2009-07-22",76.400002
"405","2009-07-23",75.760002
"406","2009-07-24",77.599998
"407","2009-07-27",78.239998
"408","2009-07-28",77.919998
"409","2009-07-29",76.879997
"410","2009-07-30",76.559998
"411","2009-07-31",77.440002
"412","2009-08-03",78.32
"413","2009-08-04",77.199997
"414","2009-08-05",78
"415","2009-08-06",75.68
"416","2009-08-07",76.959999
"417","2009-08-10",78.080002
"418","2009-08-11",75.440002
"419","2009-08-12",75.839996
"420","2009-08-13",74.879997
"421","2009-08-14",75.360001
"422","2009-08-17",72.959999
"423","2009-08-18",76.160004
"424","2009-08-19",76
"425","2009-08-20",73.919998
"426","2009-08-21",74.480003
"427","2009-08-24",73.199997
"428","2009-08-25",72.32
"429","2009-08-26",71.440002
"430","2009-08-27",71.199997
"431","2009-08-28",70.400002
"432","2009-08-31",68.239998
"433","2009-09-01",65.760002
"434","2009-09-02",63.919998
"435","2009-09-03",67.68
"436","2009-09-04",70.559998
"437","2009-09-08",69.519997
"438","2009-09-09",68.239998
"439","2009-09-10",68.160004
"440","2009-09-11",68.959999
"441","2009-09-14",68.959999
"442","2009-09-15",67.519997
"443","2009-09-16",67.040001
"444","2009-09-17",66.400002
"445","2009-09-18",66.400002
"446","2009-09-21",66.400002
"447","2009-09-22",66.800003
"448","2009-09-23",66.239998
"449","2009-09-24",66.32
"450","2009-09-25",66.800003
"451","2009-09-28",66.400002
"452","2009-09-29",66.559998
"453","2009-09-30",66.800003
"454","2009-10-01",64.800003
"455","2009-10-02",65.440002
"456","2009-10-05",66.32
"457","2009-10-06",67.68
"458","2009-10-07",69.68
"459","2009-10-08",70.480003
"460","2009-10-09",70.400002
"461","2009-10-12",71.199997
"462","2009-10-13",70.480003
"463","2009-10-14",70.160004
"464","2009-10-15",69.919998
"465","2009-10-16",70.639999
"466","2009-10-19",70.400002
"467","2009-10-20",69.68
"468","2009-10-21",69.919998
"469","2009-10-22",71.199997
"470","2009-10-23",69.519997
"471","2009-10-26",68.32
"472","2009-10-27",67.839996
"473","2009-10-28",64.080002
"474","2009-10-29",66.239998
"475","2009-10-30",64.800003
"476","2009-11-02",64.239998
"477","2009-11-03",65.279999
"478","2009-11-04",65.919998
"479","2009-11-05",67.199997
"480","2009-11-06",66.239998
"481","2009-11-09",68.400002
"482","2009-11-10",67.919998
"483","2009-11-11",68.160004
"484","2009-11-12",67.279999
"485","2009-11-13",65.440002
"486","2009-11-16",66.959999
"487","2009-11-17",66.400002
"488","2009-11-18",68
"489","2009-11-19",66.239998
"490","2009-11-20",67.120003
"491","2009-11-23",65.839996
"492","2009-11-24",65.440002
"493","2009-11-25",64.800003
"494","2009-11-27",63.52
"495","2009-11-30",63.759998
"496","2009-12-01",64.160004
"497","2009-12-02",64.239998
"498","2009-12-03",64
"499","2009-12-04",66.480003
"500","2009-12-07",66
"501","2009-12-08",64.879997
"502","2009-12-09",64.879997
"503","2009-12-10",64.720001
"504","2009-12-11",64.879997
"505","2009-12-14",65.279999
"506","2009-12-15",64.639999
"507","2009-12-16",65.599998
"508","2009-12-17",65.199997
"509","2009-12-18",69.040001
"510","2009-12-21",70.959999
"511","2009-12-22",71.279999
"512","2009-12-23",70.480003
"513","2009-12-24",71.279999
"514","2009-12-28",70
"515","2009-12-29",69.440002
"516","2009-12-30",69.599998
"517","2009-12-31",68.239998
"518","2010-01-04",69.519997
"519","2010-01-05",69.279999
"520","2010-01-06",71.120003
"521","2010-01-07",71.120003
"522","2010-01-08",74.959999
"523","2010-01-11",76
"524","2010-01-12",77.120003
"525","2010-01-13",76.239998
"526","2010-01-14",76.800003
"527","2010-01-15",78
"528","2010-01-19",78.160004
"529","2010-01-20",77.199997
"530","2010-01-21",74.559998
"531","2010-01-22",72.800003
"532","2010-01-25",72.400002
"533","2010-01-26",71.68
"534","2010-01-27",72.400002
"535","2010-01-28",70
"536","2010-01-29",68.879997
"537","2010-02-01",69.040001
"538","2010-02-02",71.120003
"539","2010-02-03",71.919998
"540","2010-02-04",73.199997
"541","2010-02-05",73.519997
"542","2010-02-08",72.400002
"543","2010-02-09",73.040001
"544","2010-02-10",74
"545","2010-02-11",75.199997
"546","2010-02-12",75.040001
"547","2010-02-16",76.639999
"548","2010-02-17",76.559998
"549","2010-02-18",76
"550","2010-02-19",76.559998
"551","2010-02-22",76.639999
"552","2010-02-23",76.720001
"553","2010-02-24",77.360001
"554","2010-02-25",79.279999
"555","2010-02-26",81.760002
"556","2010-03-01",82.720001
"557","2010-03-02",84
"558","2010-03-03",84
"559","2010-03-04",80.239998
"560","2010-03-05",81.760002
"561","2010-03-08",85.199997
"562","2010-03-09",85.519997
"563","2010-03-10",88.800003
"564","2010-03-11",89.279999
"565","2010-03-12",90.559998
"566","2010-03-15",91.599998
"567","2010-03-16",91.68
"568","2010-03-17",92
"569","2010-03-18",92
"570","2010-03-19",92.720001
"571","2010-03-22",91.919998
"572","2010-03-23",93.68
"573","2010-03-24",94.959999
"574","2010-03-25",96.480003
"575","2010-03-26",95.760002
"576","2010-03-29",97.199997
"577","2010-03-30",99.360001
"578","2010-03-31",100.559998
"579","2010-04-01",103.919998
"580","2010-04-05",104.32
"581","2010-04-06",97.199997
"582","2010-04-07",94.480003
"583","2010-04-08",97.68
"584","2010-04-09",98.32
"585","2010-04-12",99.279999
"586","2010-04-13",100.239998
"587","2010-04-14",100.239998
"588","2010-04-15",99.279999
"589","2010-04-16",99.519997
"590","2010-04-19",97.68
"591","2010-04-20",99.199997
"592","2010-04-21",99.120003
"593","2010-04-22",102.639999
"594","2010-04-23",103.279999
"595","2010-04-26",104.239998
"596","2010-04-27",104.639999
"597","2010-04-28",103.440002
"598","2010-04-29",103.760002
"599","2010-04-30",101.919998
"600","2010-05-03",105.440002
"601","2010-05-04",101.919998
"602","2010-05-05",96.720001
"603","2010-05-06",89.839996
"604","2010-05-07",85.68
"605","2010-05-10",91.279999
"606","2010-05-11",90.559998
"607","2010-05-12",93.839996
"608","2010-05-13",99.599998
"609","2010-05-14",96.160004
"610","2010-05-17",96.160004
"611","2010-05-18",95.199997
"612","2010-05-19",88.639999
"613","2010-05-20",84
"614","2010-05-21",85.519997
"615","2010-05-24",83.760002
"616","2010-05-25",82.32
"617","2010-05-26",84.639999
"618","2010-05-27",89.279999
"619","2010-05-28",87.599998
"620","2010-06-01",83.279999
"621","2010-06-02",88.639999
"622","2010-06-03",91.919998
"623","2010-06-04",87.120003
"624","2010-06-07",84.32
"625","2010-06-08",81.120003
"626","2010-06-09",83.199997
"627","2010-06-10",90.239998
"628","2010-06-11",91.599998
"629","2010-06-14",94.480003
"630","2010-06-15",96.32
"631","2010-06-16",95.519997
"632","2010-06-17",95.120003
"633","2010-06-18",97.68
"634","2010-06-21",96.080002
"635","2010-06-22",92.239998
"636","2010-06-23",92.639999
"637","2010-06-24",91.440002
"638","2010-06-25",97.519997
"639","2010-06-28",94.480003
"640","2010-06-29",90.639999
"641","2010-06-30",89.040001
"642","2010-07-01",86.720001
"643","2010-07-02",85.760002
"644","2010-07-06",85.519997
"645","2010-07-07",91.279999
"646","2010-07-08",92.800003
"647","2010-07-09",95.919998
"648","2010-07-12",95.519997
"649","2010-07-13",97.040001
"650","2010-07-14",96.879997
"651","2010-07-15",96.559998
"652","2010-07-16",95.199997
"653","2010-07-19",98.32
"654","2010-07-20",98.160004
"655","2010-07-21",98
"656","2010-07-22",101.68
"657","2010-07-23",104.879997
"658","2010-07-26",108.639999
"659","2010-07-27",106.480003
"660","2010-07-28",106.559998
"661","2010-07-29",106.879997
"662","2010-07-30",106.720001
"663","2010-08-02",106.959999
"664","2010-08-03",107.760002
"665","2010-08-04",111.519997
"666","2010-08-05",108.800003
"667","2010-08-06",108.800003
"668","2010-08-09",110.400002
"669","2010-08-10",109.599998
"670","2010-08-11",104.239998
"671","2010-08-12",105.519997
"672","2010-08-13",105.040001
"673","2010-08-16",109.360001
"674","2010-08-17",109.68
"675","2010-08-18",105.279999
"676","2010-08-19",102.239998
"677","2010-08-20",98.800003
"678","2010-08-23",97.040001
"679","2010-08-24",95.599998
"680","2010-08-25",94.800003
"681","2010-08-26",94.160004
"682","2010-08-27",96.879997
"683","2010-08-30",92.959999
"684","2010-08-31",92.400002
"685","2010-09-01",95.919998
"686","2010-09-02",95.599998
"687","2010-09-03",95.599998
"688","2010-09-07",93.519997
"689","2010-09-08",100.480003
"690","2010-09-09",100.879997
"691","2010-09-10",99.839996
"692","2010-09-13",102.480003
"693","2010-09-14",102.720001
"694","2010-09-15",103.760002
"695","2010-09-16",103.279999
"696","2010-09-17",102.480003
"697","2010-09-20",104.160004
"698","2010-09-21",102.800003
"699","2010-09-22",103.519997
"700","2010-09-23",101.519997
"701","2010-09-24",104
"702","2010-09-27",105.360001
"703","2010-09-28",105.919998
"704","2010-09-29",105.760002
"705","2010-09-30",104.080002
"706","2010-10-01",96
"707","2010-10-04",95.760002
"708","2010-10-05",96.480003
"709","2010-10-06",96.480003
"710","2010-10-07",96
"711","2010-10-08",95.199997
"712","2010-10-11",96.720001
"713","2010-10-12",96.800003
"714","2010-10-13",97.199997
"715","2010-10-14",96.32
"716","2010-10-15",96.160004
"717","2010-10-18",96.400002
"718","2010-10-19",96.239998
"719","2010-10-20",97.440002
"720","2010-10-21",97.760002
"721","2010-10-22",98.879997
"722","2010-10-25",98.32
"723","2010-10-26",96.720001
"724","2010-10-27",96.639999
"725","2010-10-28",95.599998
"726","2010-10-29",95.040001
"727","2010-11-01",96.239998
"728","2010-11-02",97.440002
"729","2010-11-03",98.720001
"730","2010-11-04",99.839996
"731","2010-11-05",101.120003
"732","2010-11-08",100.639999
"733","2010-11-09",101.040001
"734","2010-11-10",101.040001
"735","2010-11-11",100.879997
"736","2010-11-12",97.599998
"737","2010-11-15",96.559998
"738","2010-11-16",96
"739","2010-11-17",96.400002
"740","2010-11-18",96.639999
"741","2010-11-19",97.599998
"742","2010-11-22",97.199997
"743","2010-11-23",96.480003
"744","2010-11-24",97.360001
"745","2010-11-26",96
"746","2010-11-29",95.919998
"747","2010-11-30",94.800003
"748","2010-12-01",96.160004
"749","2010-12-02",96.160004
"750","2010-12-03",96.879997
"751","2010-12-06",97.279999
"752","2010-12-07",97.919998
"753","2010-12-08",98.080002
"754","2010-12-09",97.839996
"755","2010-12-10",98.160004
"756","2010-12-13",96
"757","2010-12-14",96
"758","2010-12-15",95.599998
"759","2010-12-16",94.959999
"760","2010-12-17",95.360001
"761","2010-12-20",96.639999
"762","2010-12-21",97.919998
"763","2010-12-22",98.080002
"764","2010-12-23",98.080002
"765","2010-12-27",98
"766","2010-12-28",97.599998
"767","2010-12-29",98.080002
"768","2010-12-30",98
"769","2010-12-31",98.720001
"770","2011-01-03",100.879997
"771","2011-01-04",99.599998
"772","2011-01-05",100.879997
"773","2011-01-06",102.879997
"774","2011-01-07",102.879997
"775","2011-01-10",103.440002
"776","2011-01-11",102.080002
"777","2011-01-12",102.959999
"778","2011-01-13",102.400002
"779","2011-01-14",102.32
"780","2011-01-18",102.720001
"781","2011-01-19",94.879997
"782","2011-01-20",90.720001
"783","2011-01-21",90.32
"784","2011-01-24",89.599998
"785","2011-01-25",93.440002
"786","2011-01-26",93.839996
"787","2011-01-27",94.480003
"788","2011-01-28",95.120003
"789","2011-01-31",95.599998
"790","2011-02-01",96.32
"791","2011-02-02",96.239998
"792","2011-02-03",96.400002
"793","2011-02-04",90.400002
"794","2011-02-07",90.800003
"795","2011-02-08",90.720001
"796","2011-02-09",89.68
"797","2011-02-10",89.68
"798","2011-02-11",89.919998
"799","2011-02-14",90.480003
"800","2011-02-15",90
"801","2011-02-16",91.279999
"802","2011-02-17",91.120003
"803","2011-02-18",90.800003
"804","2011-02-22",88.239998
"805","2011-02-23",88.080002
"806","2011-02-24",84.480003
"807","2011-02-25",85.360001
"808","2011-02-28",85.519997
"809","2011-03-01",85.279999
"810","2011-03-02",86.800003
"811","2011-03-03",86.879997
"812","2011-03-04",85.040001
"813","2011-03-07",82.480003
"814","2011-03-08",81.839996
"815","2011-03-09",82
"816","2011-03-10",79.199997
"817","2011-03-11",80.400002
"818","2011-03-14",77.440002
"819","2011-03-15",76.480003
"820","2011-03-16",77.599998
"821","2011-03-17",76.400002
"822","2011-03-18",77.440002
"823","2011-03-21",77.760002
"824","2011-03-22",78.400002
"825","2011-03-23",78.080002
"826","2011-03-24",78.080002
"827","2011-03-25",78.639999
"828","2011-03-28",78
"829","2011-03-29",85.599998
"830","2011-03-30",83.279999
"831","2011-03-31",83.68
"832","2011-04-01",84.160004
"833","2011-04-04",84.160004
"834","2011-04-05",85.040001
"835","2011-04-06",86
"836","2011-04-07",86.080002
"837","2011-04-08",84.879997
"838","2011-04-11",83.360001
"839","2011-04-12",82.639999
"840","2011-04-13",81.599998
"841","2011-04-14",81.279999
"842","2011-04-15",82.639999
"843","2011-04-18",79.519997
"844","2011-04-19",78.879997
"845","2011-04-20",78.559998
"846","2011-04-21",78.400002
"847","2011-04-25",78.879997
"848","2011-04-26",77.760002
"849","2011-04-27",78.32
"850","2011-04-28",73.519997
"851","2011-04-29",75.199997
"852","2011-05-02",73.599998
"853","2011-05-03",74.32
"854","2011-05-04",72.080002
"855","2011-05-05",74.239998
"856","2011-05-06",73.519997
"857","2011-05-09",74.32
"858","2011-05-10",77.199997
"859","2011-05-11",75.599998
"860","2011-05-12",78.639999
"861","2011-05-13",77.440002
"862","2011-05-16",74.480003
"863","2011-05-17",73.440002
"864","2011-05-18",74
"865","2011-05-19",74.480003
"866","2011-05-20",73.519997
"867","2011-05-23",71.919998
"868","2011-05-24",70.239998
"869","2011-05-25",68.080002
"870","2011-05-26",69.279999
"871","2011-05-27",71.440002
"872","2011-05-31",73.839996
"873","2011-06-01",74.080002
"874","2011-06-02",74.080002
"875","2011-06-03",73.68
"876","2011-06-06",72.239998
"877","2011-06-07",73.040001
"878","2011-06-08",67.839996
"879","2011-06-09",69.519997
"880","2011-06-10",67.760002
"881","2011-06-13",68.559998
"882","2011-06-14",70.400002
"883","2011-06-15",68.480003
"884","2011-06-16",69.519997
"885","2011-06-17",72.559998
"886","2011-06-20",73.760002
"887","2011-06-21",75.760002
"888","2011-06-22",73.519997
"889","2011-06-23",74.160004
"890","2011-06-24",73.68
"891","2011-06-27",75.120003
"892","2011-06-28",74.32
"893","2011-06-29",75.120003
"894","2011-06-30",75.199997
"895","2011-07-01",74.639999
"896","2011-07-05",74
"897","2011-07-06",73.599998
"898","2011-07-07",73.760002
"899","2011-07-08",73.120003
"900","2011-07-11",71.519997
"901","2011-07-12",70.879997
"902","2011-07-13",71.599998
"903","2011-07-14",70.400002
"904","2011-07-15",71.440002
"905","2011-07-18",69.519997
"906","2011-07-19",68.239998
"907","2011-07-20",68.400002
"908","2011-07-21",68.639999
"909","2011-07-22",69.919998
"910","2011-07-25",68.32
"911","2011-07-26",67.040001
"912","2011-07-27",64.559998
"913","2011-07-28",64.559998
"914","2011-07-29",65.519997
"915","2011-08-01",67.120003
"916","2011-08-02",61.84
"917","2011-08-03",60.400002
"918","2011-08-04",55.68
"919","2011-08-05",54.959999
"920","2011-08-08",49.360001
"921","2011-08-09",53.599998
"922","2011-08-10",50.16
"923","2011-08-11",54.560001
"924","2011-08-12",55.68
"925","2011-08-15",56.080002
"926","2011-08-16",54.880001
"927","2011-08-17",54.16
"928","2011-08-18",50.959999
"929","2011-08-19",50.080002
"930","2011-08-22",48.720001
"931","2011-08-23",47.759998
"932","2011-08-24",48.880001
"933","2011-08-25",47.84
"934","2011-08-26",48.880001
"935","2011-08-29",51.599998
"936","2011-08-30",53.84
"937","2011-08-31",52
"938","2011-09-01",49.68
"939","2011-09-02",48.48
"940","2011-09-06",47.68
"941","2011-09-07",49.52
"942","2011-09-08",47.279999
"943","2011-09-09",45.84
"944","2011-09-12",45.919998
"945","2011-09-13",47.599998
"946","2011-09-14",48
"947","2011-09-15",49.52
"948","2011-09-16",48.32
"949","2011-09-19",48
"950","2011-09-20",46.48
"951","2011-09-21",44.799999
"952","2011-09-22",41.52
