"","date","TSBK"
"133","2007-07-13",15.8
"134","2007-07-16",15.92
"135","2007-07-17",15.8
"136","2007-07-18",15.47
"137","2007-07-19",15.82
"138","2007-07-20",15.54
"139","2007-07-23",15.54
"140","2007-07-24",15.1
"141","2007-07-25",16.01
"142","2007-07-26",15.85
"143","2007-07-27",15.9
"144","2007-07-30",16
"145","2007-07-31",16.4
"146","2007-08-01",16.190001
"147","2007-08-02",16.27
"148","2007-08-03",16.15
"149","2007-08-06",15.85
"150","2007-08-07",16
"151","2007-08-08",16.139999
"152","2007-08-09",15.89
"153","2007-08-10",15.75
"154","2007-08-13",15.6
"155","2007-08-14",15.71
"156","2007-08-15",15.69
"157","2007-08-16",15.79
"158","2007-08-17",15.99
"159","2007-08-20",15.55
"160","2007-08-21",15.6
"161","2007-08-22",15.75
"162","2007-08-23",15.78
"163","2007-08-24",15.76
"164","2007-08-27",15.76
"165","2007-08-28",15.75
"166","2007-08-29",15.8
"167","2007-08-30",15.86
"168","2007-08-31",15.91
"169","2007-09-04",15.83
"170","2007-09-05",15.99
"171","2007-09-06",16.01
"172","2007-09-07",15.94
"173","2007-09-10",15.98
"174","2007-09-11",15.97
"175","2007-09-12",15.76
"176","2007-09-13",15.67
"177","2007-09-14",15.74
"178","2007-09-17",15.75
"179","2007-09-18",15.81
"180","2007-09-19",15.76
"181","2007-09-20",15.89
"182","2007-09-21",15.9
"183","2007-09-24",16.18
"184","2007-09-25",16.18
"185","2007-09-26",16.040001
"186","2007-09-27",16.030001
"187","2007-09-28",15.65
"188","2007-10-01",16.17
"189","2007-10-02",16.17
"190","2007-10-03",15.88
"191","2007-10-04",16.120001
"192","2007-10-05",16.01
"193","2007-10-08",16.01
"194","2007-10-09",15.81
"195","2007-10-10",15.81
"196","2007-10-11",15.82
"197","2007-10-12",15.82
"198","2007-10-15",15.7
"199","2007-10-16",15.7
"200","2007-10-17",15.35
"201","2007-10-18",15
"202","2007-10-19",14.9
"203","2007-10-22",14.9
"204","2007-10-23",14.79
"205","2007-10-24",14.72
"206","2007-10-25",15.1
"207","2007-10-26",15.19
"208","2007-10-29",15.04
"209","2007-10-30",14.85
"210","2007-10-31",14.62
"211","2007-11-01",14.16
"212","2007-11-02",13.9
"213","2007-11-05",13.89
"214","2007-11-06",14.24
"215","2007-11-07",14.3
"216","2007-11-08",14.25
"217","2007-11-09",14.51
"218","2007-11-12",14.4
"219","2007-11-13",14.37
"220","2007-11-14",14.66
"221","2007-11-15",14.66
"222","2007-11-16",14.66
"223","2007-11-19",14.45
"224","2007-11-20",13.43
"225","2007-11-21",13.86
"226","2007-11-23",14.25
"227","2007-11-26",14
"228","2007-11-27",14.64
"229","2007-11-28",14.69
"230","2007-11-29",14.77
"231","2007-11-30",15.21
"232","2007-12-03",15.57
"233","2007-12-04",15.37
"234","2007-12-05",15.16
"235","2007-12-06",15.01
"236","2007-12-07",14.99
"237","2007-12-10",15
"238","2007-12-11",14.35
"239","2007-12-12",14.4
"240","2007-12-13",14.1
"241","2007-12-14",13.71
"242","2007-12-17",14.25
"243","2007-12-18",13.62
"244","2007-12-19",12.82
"245","2007-12-20",12.51
"246","2007-12-21",12.11
"247","2007-12-24",12.53
"248","2007-12-26",12.53
"249","2007-12-27",12.23
"250","2007-12-28",11.97
"251","2007-12-31",12.18
"252","2008-01-02",11.94
"253","2008-01-03",11.37
"254","2008-01-04",10.89
"255","2008-01-07",10.68
"256","2008-01-08",11
"257","2008-01-09",11.75
"258","2008-01-10",12.33
"259","2008-01-11",12.59
"260","2008-01-14",12.17
"261","2008-01-15",12.39
"262","2008-01-16",12.95
"263","2008-01-17",12.51
"264","2008-01-18",12.63
"265","2008-01-22",12.17
"266","2008-01-23",12.45
"267","2008-01-24",12.35
"268","2008-01-25",12.74
"269","2008-01-28",12.7
"270","2008-01-29",12.79
"271","2008-01-30",12.75
"272","2008-01-31",12.87
"273","2008-02-01",12.91
"274","2008-02-04",12.73
"275","2008-02-05",12.88
"276","2008-02-06",12.65
"277","2008-02-07",12.65
"278","2008-02-08",12.62
"279","2008-02-11",12.87
"280","2008-02-12",12.84
"281","2008-02-13",12.71
"282","2008-02-14",12.61
"283","2008-02-15",12.61
"284","2008-02-19",12.91
"285","2008-02-20",12.8
"286","2008-02-21",12.8
"287","2008-02-22",12.8
"288","2008-02-25",12.75
"289","2008-02-26",12.94
"290","2008-02-27",12.81
"291","2008-02-28",12.89
"292","2008-02-29",12.5
"293","2008-03-03",12.9
"294","2008-03-04",12.28
"295","2008-03-05",12.76
"296","2008-03-06",12.85
"297","2008-03-07",12.25
"298","2008-03-10",12.25
"299","2008-03-11",12.4
"300","2008-03-12",12.44
"301","2008-03-13",12.44
"302","2008-03-14",12.23
"303","2008-03-17",12
"304","2008-03-18",11.9
"305","2008-03-19",11.8
"306","2008-03-20",12.15
"307","2008-03-24",12.12
"308","2008-03-25",12.54
"309","2008-03-26",12.19
"310","2008-03-27",12.4
"311","2008-03-28",11.89
"312","2008-03-31",11.65
"313","2008-04-01",12.35
"314","2008-04-02",11.78
"315","2008-04-03",11.38
"316","2008-04-04",11.45
"317","2008-04-07",11.5
"318","2008-04-08",11.74
"319","2008-04-09",11.97
"320","2008-04-10",11.53
"321","2008-04-11",11.53
"322","2008-04-14",11.64
"323","2008-04-15",11.34
"324","2008-04-16",12
"325","2008-04-17",11.6
"326","2008-04-18",11.47
"327","2008-04-21",11.03
"328","2008-04-22",11.38
"329","2008-04-23",10.6
"330","2008-04-24",10.15
"331","2008-04-25",10.56
"332","2008-04-28",10.59
"333","2008-04-29",11.44
"334","2008-04-30",11.16
"335","2008-05-01",11.34
"336","2008-05-02",11.34
"337","2008-05-05",11.34
"338","2008-05-06",11.17
"339","2008-05-07",11.12
"340","2008-05-08",11.21
"341","2008-05-09",11.1
"342","2008-05-12",11.59
"343","2008-05-13",11.37
"344","2008-05-14",11.61
"345","2008-05-15",10.9
"346","2008-05-16",11.4
"347","2008-05-19",11.62
"348","2008-05-20",11.7
"349","2008-05-21",10.99
"350","2008-05-22",10.7
"351","2008-05-23",10.71
"352","2008-05-27",10.99
"353","2008-05-28",10.84
"354","2008-05-29",10.79
"355","2008-05-30",10.98
"356","2008-06-02",10.68
"357","2008-06-03",10.38
"358","2008-06-04",9.5
"359","2008-06-05",9.67
"360","2008-06-06",10.29
"361","2008-06-09",9.25
"362","2008-06-10",10.01
"363","2008-06-11",9.72
"364","2008-06-12",9.26
"365","2008-06-13",9.6
"366","2008-06-16",9.4
"367","2008-06-17",9.4
"368","2008-06-18",9.35
"369","2008-06-19",9.26
"370","2008-06-20",9
"371","2008-06-23",8.6
"372","2008-06-24",8.01
"373","2008-06-25",7.85
"374","2008-06-26",8.1
"375","2008-06-27",8.22
"376","2008-06-30",8.09
"377","2008-07-01",7.5
"378","2008-07-02",7.27
"379","2008-07-03",6.7
"380","2008-07-07",6.58
"381","2008-07-08",6.95
"382","2008-07-09",7.24
"383","2008-07-10",6.92
"384","2008-07-11",7.24
"385","2008-07-14",7.02
"386","2008-07-15",7.04
"387","2008-07-16",7.16
"388","2008-07-17",7.38
"389","2008-07-18",7.45
"390","2008-07-21",7.73
"391","2008-07-22",7.95
"392","2008-07-23",7.56
"393","2008-07-24",6.55
"394","2008-07-25",6.45
"395","2008-07-28",5.9
"396","2008-07-29",6.2
"397","2008-07-30",6.21
"398","2008-07-31",6.8
"399","2008-08-01",7.59
"400","2008-08-04",7.2
"401","2008-08-05",7.2
"402","2008-08-06",7.25
"403","2008-08-07",7.16
"404","2008-08-08",7.2
"405","2008-08-11",7.2
"406","2008-08-12",7.35
"407","2008-08-13",7.02
"408","2008-08-14",8
"409","2008-08-15",8.79
"410","2008-08-18",9.25
"411","2008-08-19",8.93
"412","2008-08-20",8.81
"413","2008-08-21",8.6
"414","2008-08-22",8.24
"415","2008-08-25",7.83
"416","2008-08-26",7.81
"417","2008-08-27",7.71
"418","2008-08-28",7.7
"419","2008-08-29",7.84
"420","2008-09-02",7.84
"421","2008-09-03",7.85
"422","2008-09-04",8.04
"423","2008-09-05",7.75
"424","2008-09-08",7.68
"425","2008-09-09",7.31
"426","2008-09-10",7.82
"427","2008-09-11",8.13
"428","2008-09-12",7.89
"429","2008-09-15",8.5
"430","2008-09-16",8.64
"431","2008-09-17",8.05
"432","2008-09-18",6.89
"433","2008-09-19",8.1
"434","2008-09-22",7.2
"435","2008-09-23",7.55
"436","2008-09-24",7.6
"437","2008-09-25",7.5
"438","2008-09-26",7.4
"439","2008-09-29",7.95
"440","2008-09-30",7.55
"441","2008-10-01",7.02
"442","2008-10-02",7
"443","2008-10-03",7
"444","2008-10-06",6.51
"445","2008-10-07",6.36
"446","2008-10-08",5.85
"447","2008-10-09",5.76
"448","2008-10-10",5.66
"449","2008-10-13",5.5
"450","2008-10-14",5.85
"451","2008-10-15",5.8
"452","2008-10-16",5.89
"453","2008-10-17",5.77
"454","2008-10-20",5.63
"455","2008-10-21",5.5
"456","2008-10-22",5.46
"457","2008-10-23",5.5
"458","2008-10-24",5.55
"459","2008-10-27",5.5
"460","2008-10-28",5.25
"461","2008-10-29",5.25
"462","2008-10-30",5.8
"463","2008-10-31",5.87
"464","2008-11-03",5.84
"465","2008-11-04",6.7
"466","2008-11-05",6.4
"467","2008-11-06",6.26
"468","2008-11-07",6.31
"469","2008-11-10",6.55
"470","2008-11-11",7.01
"471","2008-11-12",6.86
"472","2008-11-13",6.95
"473","2008-11-14",6.88
"474","2008-11-17",6.46
"475","2008-11-18",7
"476","2008-11-19",6.05
"477","2008-11-20",5.5
"478","2008-11-21",6.28
"479","2008-11-24",6.85
"480","2008-11-25",6.69
"481","2008-11-26",6.85
"482","2008-11-28",6.85
"483","2008-12-01",6.91
"484","2008-12-02",6.95
"485","2008-12-03",6.99
"486","2008-12-04",7.05
"487","2008-12-05",7.05
"488","2008-12-08",6.81
"489","2008-12-09",6.99
"490","2008-12-10",6.76
"491","2008-12-11",6.76
"492","2008-12-12",6.77
"493","2008-12-15",6.63
"494","2008-12-16",7.05
"495","2008-12-17",7.09
"496","2008-12-18",7.09
"497","2008-12-19",7.21
"498","2008-12-22",7.5
"499","2008-12-23",7.45
"500","2008-12-24",7.45
"501","2008-12-26",7.01
"502","2008-12-29",7.25
"503","2008-12-30",7.05
"504","2008-12-31",7.45
"505","2009-01-02",7.75
"506","2009-01-05",7.76
"507","2009-01-06",7.77
"508","2009-01-07",7.2
"509","2009-01-08",7.25
"510","2009-01-09",7.73
"511","2009-01-12",7.48
"512","2009-01-13",7.63
"513","2009-01-14",6.61
"514","2009-01-15",7
"515","2009-01-16",7.32
"516","2009-01-20",7.5
"517","2009-01-21",7.05
"518","2009-01-22",6.8
"519","2009-01-23",6.82
"520","2009-01-26",6.07
"521","2009-01-27",6.2
"522","2009-01-28",6.99
"523","2009-01-29",6.5
"524","2009-01-30",5.87
"525","2009-02-02",6.28
"526","2009-02-03",5.9
"527","2009-02-04",5.9
"528","2009-02-05",6.53
"529","2009-02-06",6.42
"530","2009-02-09",6.8
"531","2009-02-10",6.19
"532","2009-02-11",5.92
"533","2009-02-12",5.32
"534","2009-02-13",5.8
"535","2009-02-17",5.25
"536","2009-02-18",4.98
"537","2009-02-19",4.65
"538","2009-02-20",3.35
"539","2009-02-23",2.44
"540","2009-02-24",3.13
"541","2009-02-25",4.2
"542","2009-02-26",3.92
"543","2009-02-27",4.17
"544","2009-03-02",4
"545","2009-03-03",3.97
"546","2009-03-04",3.52
"547","2009-03-05",3.84
"548","2009-03-06",3.97
"549","2009-03-09",3.72
"550","2009-03-10",3.7
"551","2009-03-11",3.84
"552","2009-03-12",3.67
"553","2009-03-13",4.47
"554","2009-03-16",4.58
"555","2009-03-17",4.94
"556","2009-03-18",4.83
"557","2009-03-19",5.2
"558","2009-03-20",4.9
"559","2009-03-23",5.14
"560","2009-03-24",5.44
"561","2009-03-25",5.55
"562","2009-03-26",5
"563","2009-03-27",5.22
"564","2009-03-30",5.09
"565","2009-03-31",5.16
"566","2009-04-01",5.29
"567","2009-04-02",5.47
"568","2009-04-03",5.44
"569","2009-04-06",5.4
"570","2009-04-07",5.43
"571","2009-04-08",5.53
"572","2009-04-09",5.61
"573","2009-04-13",5.7
"574","2009-04-14",5.54
"575","2009-04-15",5.68
"576","2009-04-16",5.51
"577","2009-04-17",5.42
"578","2009-04-20",5.88
"579","2009-04-21",5.34
"580","2009-04-22",5.62
"581","2009-04-23",5.3
"582","2009-04-24",5.75
"583","2009-04-27",5.85
"584","2009-04-28",5.87
"585","2009-04-29",5.5
"586","2009-04-30",5.43
"587","2009-05-01",5.43
"588","2009-05-04",5.62
"589","2009-05-05",5.59
"590","2009-05-06",5.44
"591","2009-05-07",5.39
"592","2009-05-08",5.51
"593","2009-05-11",5.53
"594","2009-05-12",5.4
"595","2009-05-13",4.86
"596","2009-05-14",4.9
"597","2009-05-15",4.74
"598","2009-05-18",5.15
"599","2009-05-19",5.07
"600","2009-05-20",4.97
"601","2009-05-21",5.21
"602","2009-05-22",5.25
"603","2009-05-26",5.19
"604","2009-05-27",4.75
"605","2009-05-28",4.82
"606","2009-05-29",4.8
"607","2009-06-01",4.97
"608","2009-06-02",4.88
"609","2009-06-03",4.88
"610","2009-06-04",5.07
"611","2009-06-05",5.11
"612","2009-06-08",5.04
"613","2009-06-09",5.04
"614","2009-06-10",4.87
"615","2009-06-11",4.81
"616","2009-06-12",4.81
"617","2009-06-15",5
"618","2009-06-16",5
"619","2009-06-17",4.76
"620","2009-06-18",4.76
"621","2009-06-19",4.75
"622","2009-06-22",4.26
"623","2009-06-23",4.48
"624","2009-06-24",4.2
"625","2009-06-25",3.74
"626","2009-06-26",4.1
"627","2009-06-29",4.05
"628","2009-06-30",4.1
"629","2009-07-01",4.1
"630","2009-07-02",4.15
"631","2009-07-06",4.56
"632","2009-07-07",4.48
"633","2009-07-08",4.42
"634","2009-07-09",4.44
"635","2009-07-10",4.44
"636","2009-07-13",4.43
"637","2009-07-14",4.45
"638","2009-07-15",4.48
"639","2009-07-16",4.16
"640","2009-07-17",4
"641","2009-07-20",4.2
"642","2009-07-21",4.13
"643","2009-07-22",3.96
"644","2009-07-23",4.03
"645","2009-07-24",4.98
"646","2009-07-27",4.74
"647","2009-07-28",4.74
"648","2009-07-29",4.9
"649","2009-07-30",4.85
"650","2009-07-31",4.98
"651","2009-08-03",4.86
"652","2009-08-04",4.85
"653","2009-08-05",4.96
"654","2009-08-06",4.15
"655","2009-08-07",3.9
"656","2009-08-10",4.28
"657","2009-08-11",4.1
"658","2009-08-12",4.05
"659","2009-08-13",4.11
"660","2009-08-14",4.26
"661","2009-08-17",4.28
"662","2009-08-18",4.39
"663","2009-08-19",4.49
"664","2009-08-20",4.62
"665","2009-08-21",4.63
"666","2009-08-24",4.69
"667","2009-08-25",4.9
"668","2009-08-26",4.85
"669","2009-08-27",4.53
"670","2009-08-28",4.58
"671","2009-08-31",4.57
"672","2009-09-01",4.7
"673","2009-09-02",4.7
"674","2009-09-03",4.81
"675","2009-09-04",4.86
"676","2009-09-08",4.87
"677","2009-09-09",4.84
"678","2009-09-10",4.84
"679","2009-09-11",4.72
"680","2009-09-14",4.92
"681","2009-09-15",4.99
"682","2009-09-16",5
"683","2009-09-17",4.68
"684","2009-09-18",4.77
"685","2009-09-21",4.54
"686","2009-09-22",4.3
"687","2009-09-23",4.49
"688","2009-09-24",4.5
"689","2009-09-25",4.58
"690","2009-09-28",4.57
"691","2009-09-29",4.75
"692","2009-09-30",4.64
"693","2009-10-01",4.12
"694","2009-10-02",4.75
"695","2009-10-05",4.63
"696","2009-10-06",4.63
"697","2009-10-07",4.69
"698","2009-10-08",4.75
"699","2009-10-09",4.63
"700","2009-10-12",4.52
"701","2009-10-13",4.72
"702","2009-10-14",4.67
"703","2009-10-15",4.74
"704","2009-10-16",4.73
"705","2009-10-19",4.66
"706","2009-10-20",4.55
"707","2009-10-21",4.7
"708","2009-10-22",4.56
"709","2009-10-23",4.61
"710","2009-10-26",4.55
"711","2009-10-27",4.62
"712","2009-10-28",4.56
"713","2009-10-29",4.56
"714","2009-10-30",4.57
"715","2009-11-02",4.56
"716","2009-11-03",4.55
"717","2009-11-04",4.4
"718","2009-11-05",4.43
"719","2009-11-06",4.45
"720","2009-11-09",4.46
"721","2009-11-10",4.31
"722","2009-11-11",4.4
"723","2009-11-12",4.31
"724","2009-11-13",4.31
"725","2009-11-16",4.18
"726","2009-11-17",4
"727","2009-11-18",4.02
"728","2009-11-19",4.05
"729","2009-11-20",3.95
"730","2009-11-23",4.23
"731","2009-11-24",4.49
"732","2009-11-25",4.49
"733","2009-11-27",4.65
"734","2009-11-30",4.5
"735","2009-12-01",4.65
"736","2009-12-02",4.75
"737","2009-12-03",4.54
"738","2009-12-04",4.69
"739","2009-12-07",4.74
"740","2009-12-08",4.11
"741","2009-12-09",4.15
"742","2009-12-10",4.12
"743","2009-12-11",4.12
"744","2009-12-14",4.46
"745","2009-12-15",4.53
"746","2009-12-16",4.39
"747","2009-12-17",4.42
"748","2009-12-18",4.49
"749","2009-12-21",4.3
"750","2009-12-22",4.5
"751","2009-12-23",4.23
"752","2009-12-24",4.15
"753","2009-12-28",4.19
"754","2009-12-29",4.18
"755","2009-12-30",4.12
"756","2009-12-31",4.44
"757","2010-01-04",4.16
"758","2010-01-05",4.21
"759","2010-01-06",4.2
"760","2010-01-07",4.09
"761","2010-01-08",4.15
"762","2010-01-11",4.22
"763","2010-01-12",4.1
"764","2010-01-13",4.16
"765","2010-01-14",4.02
"766","2010-01-15",4.02
"767","2010-01-19",4.01
"768","2010-01-20",4.05
"769","2010-01-21",4.01
"770","2010-01-22",4.01
"771","2010-01-25",3.94
"772","2010-01-26",4.15
"773","2010-01-27",4.12
"774","2010-01-28",4.12
"775","2010-01-29",4.42
"776","2010-02-01",4.31
"777","2010-02-02",4.3
"778","2010-02-03",4.01
"779","2010-02-04",4.06
"780","2010-02-05",4.01
"781","2010-02-08",4.01
"782","2010-02-09",3.81
"783","2010-02-10",3.81
"784","2010-02-11",3.59
"785","2010-02-12",3.78
"786","2010-02-16",3.81
"787","2010-02-17",3.98
"788","2010-02-18",3.9
"789","2010-02-19",3.9
"790","2010-02-22",4.1
"791","2010-02-23",4.1
"792","2010-02-24",4
"793","2010-02-25",4.11
"794","2010-02-26",4.12
"795","2010-03-01",3.95
"796","2010-03-02",3.94
"797","2010-03-03",4.12
"798","2010-03-04",3.88
"799","2010-03-05",4.12
"800","2010-03-08",4.12
"801","2010-03-09",4.13
"802","2010-03-10",4.1
"803","2010-03-11",4.1
"804","2010-03-12",3.99
"805","2010-03-15",3.87
"806","2010-03-16",4.02
"807","2010-03-17",4.02
"808","2010-03-18",3.85
"809","2010-03-19",3.87
"810","2010-03-22",3.87
"811","2010-03-23",4.2
"812","2010-03-24",4.14
"813","2010-03-25",3.91
"814","2010-03-26",4.2
"815","2010-03-29",4.1
"816","2010-03-30",4
"817","2010-03-31",4
"818","2010-04-01",4.12
"819","2010-04-05",4.08
"820","2010-04-06",3.99
"821","2010-04-07",3.99
"822","2010-04-08",4.3
"823","2010-04-09",4.09
"824","2010-04-12",4.09
"825","2010-04-13",4.26
"826","2010-04-14",4.19
"827","2010-04-15",4.57
"828","2010-04-16",4.57
"829","2010-04-19",4.41
"830","2010-04-20",4.42
"831","2010-04-21",4.64
"832","2010-04-22",5.21
"833","2010-04-23",4.99
"834","2010-04-26",5.28
"835","2010-04-27",5.25
"836","2010-04-28",5
"837","2010-04-29",4.88
"838","2010-04-30",4.59
"839","2010-05-03",4.83
"840","2010-05-04",4.76
"841","2010-05-05",4.47
"842","2010-05-06",4.27
"843","2010-05-07",4.3
"844","2010-05-10",4.72
"845","2010-05-11",4.94
"846","2010-05-12",4.2
"847","2010-05-13",4.8
"848","2010-05-14",4.56
"849","2010-05-17",4.67
"850","2010-05-18",4.46
"851","2010-05-19",4.59
"852","2010-05-20",4.37
"853","2010-05-21",4.33
"854","2010-05-24",4.18
"855","2010-05-25",4.11
"856","2010-05-26",4.2
"857","2010-05-27",4.07
"858","2010-05-28",4.07
"859","2010-06-01",4.04
"860","2010-06-02",4.04
"861","2010-06-03",3.9
"862","2010-06-04",4.01
"863","2010-06-07",4.17
"864","2010-06-08",3.93
"865","2010-06-09",3.99
"866","2010-06-10",4.03
"867","2010-06-11",4.03
"868","2010-06-14",4.03
"869","2010-06-15",3.95
"870","2010-06-16",3.78
"871","2010-06-17",3.91
"872","2010-06-18",3.76
"873","2010-06-21",3.74
"874","2010-06-22",3.74
"875","2010-06-23",3.74
"876","2010-06-24",3.77
"877","2010-06-25",3.62
"878","2010-06-28",3.48
"879","2010-06-29",3.33
"880","2010-06-30",3.3
"881","2010-07-01",3.1
"882","2010-07-02",3.15
"883","2010-07-06",3.12
"884","2010-07-07",3
"885","2010-07-08",3.03
"886","2010-07-09",3.15
"887","2010-07-12",3.2
"888","2010-07-13",3.21
"889","2010-07-14",3.16
"890","2010-07-15",3.17
"891","2010-07-16",3.1
"892","2010-07-19",3
"893","2010-07-20",3.03
"894","2010-07-21",2.98
"895","2010-07-22",3.19
"896","2010-07-23",3.05
"897","2010-07-26",3.09
"898","2010-07-27",3.1
"899","2010-07-28",3.1
"900","2010-07-29",3
"901","2010-07-30",3.95
"902","2010-08-02",3.78
"903","2010-08-03",4
"904","2010-08-04",4.25
"905","2010-08-05",4.18
"906","2010-08-06",4.18
"907","2010-08-09",3.91
"908","2010-08-10",4.05
"909","2010-08-11",3.95
"910","2010-08-12",3.8
"911","2010-08-13",3.9
"912","2010-08-16",3.77
"913","2010-08-17",3.82
"914","2010-08-18",3.94
"915","2010-08-19",3.86
"916","2010-08-20",3.95
"917","2010-08-23",3.91
"918","2010-08-24",3.74
"919","2010-08-25",3.66
"920","2010-08-26",3.6
"921","2010-08-27",3.75
"922","2010-08-30",3.9
"923","2010-08-31",4
"924","2010-09-01",3.9
"925","2010-09-02",3.9
"926","2010-09-03",3.89
"927","2010-09-07",3.89
"928","2010-09-08",4.03
"929","2010-09-09",4.23
"930","2010-09-10",4.06
"931","2010-09-13",3.9
"932","2010-09-14",3.9
"933","2010-09-15",3.78
"934","2010-09-16",3.88
"935","2010-09-17",3.81
"936","2010-09-20",3.86
"937","2010-09-21",3.83
"938","2010-09-22",3.83
"939","2010-09-23",3.82
"940","2010-09-24",3.82
"941","2010-09-27",3.83
"942","2010-09-28",3.92
"943","2010-09-29",3.83
"944","2010-09-30",4.04
"945","2010-10-01",4.15
"946","2010-10-04",4.3
"947","2010-10-05",4.25
"948","2010-10-06",4.04
"949","2010-10-07",3.86
"950","2010-10-08",3.94
"951","2010-10-11",3.86
"952","2010-10-12",3.86
"953","2010-10-13",3.9
"954","2010-10-14",3.9
"955","2010-10-15",4.13
"956","2010-10-18",3.95
"957","2010-10-19",3.9
"958","2010-10-20",4
"959","2010-10-21",4
"960","2010-10-22",4
"961","2010-10-25",3.82
"962","2010-10-26",3.82
"963","2010-10-27",4.01
"964","2010-10-28",3.95
"965","2010-10-29",3.95
"966","2010-11-01",3.6
"967","2010-11-02",3.75
"968","2010-11-03",3.76
"969","2010-11-04",3.75
"970","2010-11-05",4
"971","2010-11-08",3.85
"972","2010-11-09",4
"973","2010-11-10",3.91
"974","2010-11-11",3.8
"975","2010-11-12",3.8
"976","2010-11-15",3.8
"977","2010-11-16",3.9
"978","2010-11-17",3.7
"979","2010-11-18",3.65
"980","2010-11-19",3.6
"981","2010-11-22",3.41
"982","2010-11-23",3.6
"983","2010-11-24",3.79
"984","2010-11-26",3.79
"985","2010-11-29",3.85
"986","2010-11-30",3.8
"987","2010-12-01",3.66
"988","2010-12-02",3.55
"989","2010-12-03",3.51
"990","2010-12-06",3.4
"991","2010-12-07",3.52
"992","2010-12-08",3.45
"993","2010-12-09",3.44
"994","2010-12-10",3.56
"995","2010-12-13",3.4
"996","2010-12-14",3.37
"997","2010-12-15",3.46
"998","2010-12-16",3.45
"999","2010-12-17",3.28
