"","date","MYSZ"
"102","2017-01-03",75
"103","2017-01-04",75
"104","2017-01-05",75
"105","2017-01-06",75
"106","2017-01-09",81.75
"107","2017-01-10",81.75
"108","2017-01-11",81.75
"109","2017-01-12",81.75
"110","2017-01-13",81.75
"111","2017-01-17",81.75
"112","2017-01-18",81.75
"113","2017-01-19",81.75
"114","2017-01-20",81.75
"115","2017-01-23",81.75
"116","2017-01-24",81.75
"117","2017-01-25",81.75
"118","2017-01-26",81.75
"119","2017-01-27",81.75
"120","2017-01-30",84
"121","2017-01-31",89.82
"122","2017-02-01",89.474998
"123","2017-02-02",88.754997
"124","2017-02-03",76.800003
"125","2017-02-06",66.900002
"126","2017-02-07",64.050003
"127","2017-02-08",61.5
"128","2017-02-09",57.75
"129","2017-02-10",57.75
"130","2017-02-13",164.550003
"131","2017-02-14",118.199997
"132","2017-02-15",96.150002
"133","2017-02-16",61.650002
"134","2017-02-17",54
"135","2017-02-21",53.084999
"136","2017-02-22",51.75
"137","2017-02-23",47.700001
"138","2017-02-24",40.5
"139","2017-02-27",40.799999
"140","2017-02-28",40.049999
"141","2017-03-01",37.950001
"142","2017-03-02",37.200001
"143","2017-03-03",34.5
"144","2017-03-06",35.700001
"145","2017-03-07",39.150002
"146","2017-03-08",37.650002
"147","2017-03-09",35.775002
"148","2017-03-10",37.5
"149","2017-03-13",35.549999
"150","2017-03-14",35.849998
"151","2017-03-15",34.5
"152","2017-03-16",35.549999
"153","2017-03-17",36.599998
"154","2017-03-20",35.700001
"155","2017-03-21",34.650002
"156","2017-03-22",33.599998
"157","2017-03-23",31.799999
"158","2017-03-24",32.099998
"159","2017-03-27",31.950001
"160","2017-03-28",33.75
"161","2017-03-29",40.799999
"162","2017-03-30",39.900002
"163","2017-03-31",39.450001
"164","2017-04-03",37.200001
"165","2017-04-04",35.700001
"166","2017-04-05",34.200001
"167","2017-04-06",34.349998
"168","2017-04-07",33.900002
"169","2017-04-10",33.974998
"170","2017-04-11",33.150002
"171","2017-04-12",31.5
"172","2017-04-13",31.950001
"173","2017-04-17",32.099998
"174","2017-04-18",33.630001
"175","2017-04-19",33.299999
"176","2017-04-20",31.5
"177","2017-04-21",29.549999
"178","2017-04-24",28.049999
"179","2017-04-25",28.049999
"180","2017-04-26",26.700001
"181","2017-04-27",24.6
"182","2017-04-28",25.35
"183","2017-05-01",25.950001
"184","2017-05-02",25.200001
"185","2017-05-03",25.049999
"186","2017-05-04",22.35
"187","2017-05-05",21
"188","2017-05-08",19.200001
"189","2017-05-09",18
"190","2017-05-10",19.200001
"191","2017-05-11",18.9
"192","2017-05-12",18.75
"193","2017-05-15",18.299999
"194","2017-05-16",20.25
"195","2017-05-17",17.549999
"196","2017-05-18",17.25
"197","2017-05-19",17.4
"198","2017-05-22",18
"199","2017-05-23",17.4
"200","2017-05-24",17.309999
"201","2017-05-25",16.98
"202","2017-05-26",16.934999
"203","2017-05-30",16.200001
"204","2017-05-31",19.200001
"205","2017-06-01",17.969999
"206","2017-06-02",18.75
"207","2017-06-05",20.4
"208","2017-06-06",22.5
"209","2017-06-07",27
"210","2017-06-08",24
"211","2017-06-09",22.799999
"212","2017-06-12",21.6
"213","2017-06-13",20.700001
"214","2017-06-14",21.6
"215","2017-06-15",19.620001
"216","2017-06-16",19.049999
"217","2017-06-19",18.285
"218","2017-06-20",20.25
"219","2017-06-21",18.15
"220","2017-06-22",18
"221","2017-06-23",17.700001
"222","2017-06-26",17.549999
"223","2017-06-27",17.25
"224","2017-06-28",17.1
"225","2017-06-29",16.785
"226","2017-06-30",17.715
"227","2017-07-03",17.4
"228","2017-07-05",18.450001
"229","2017-07-06",18
"230","2017-07-07",17.4
"231","2017-07-10",17.1
"232","2017-07-11",16.950001
"233","2017-07-12",16.799999
"234","2017-07-13",16.785
"235","2017-07-14",16.5
"236","2017-07-17",16.5
"237","2017-07-18",16.200001
"238","2017-07-19",18.75
"239","2017-07-20",18
"240","2017-07-21",16.950001
"241","2017-07-24",16.799999
"242","2017-07-25",17.1
"243","2017-07-26",16.200001
"244","2017-07-27",16.950001
"245","2017-07-28",16.5
"246","2017-07-31",16.799999
"247","2017-08-01",16.5
"248","2017-08-02",16.5
"249","2017-08-03",16.35
"250","2017-08-04",16.200001
"251","2017-08-07",16.049999
"252","2017-08-08",15.75
"253","2017-08-09",14.835
"254","2017-08-10",14.25
"255","2017-08-11",13.95
"256","2017-08-14",13.485
"257","2017-08-15",13.35
"258","2017-08-16",13.215
"259","2017-08-17",12.9
"260","2017-08-18",12.6
"261","2017-08-21",13.185
"262","2017-08-22",13.2
"263","2017-08-23",12.45
"264","2017-08-24",12.075
"265","2017-08-25",11.415
"266","2017-08-28",11.31
"267","2017-08-29",11.04
"268","2017-08-30",10.515
"269","2017-08-31",12.18
"270","2017-09-01",11.475
"271","2017-09-05",10.995
"272","2017-09-06",10.62
"273","2017-09-07",11.715
"274","2017-09-08",11.4
"275","2017-09-11",11.31
"276","2017-09-12",11.7
"277","2017-09-13",11.835
"278","2017-09-14",11.7
"279","2017-09-15",11.1
"280","2017-09-18",11.1
"281","2017-09-19",10.95
"282","2017-09-20",10.8
"283","2017-09-21",10.605
"284","2017-09-22",10.695
"285","2017-09-25",10.59
"286","2017-09-26",12.45
"287","2017-09-27",11.355
"288","2017-09-28",10.95
"289","2017-09-29",10.815
"290","2017-10-02",11.1
"291","2017-10-03",10.86
"292","2017-10-04",12.045
"293","2017-10-05",11.94
"294","2017-10-06",11.85
"295","2017-10-09",11.1
"296","2017-10-10",11.565
"297","2017-10-11",11.265
"298","2017-10-12",12.45
"299","2017-10-13",11.85
"300","2017-10-16",12.375
"301","2017-10-17",13.14
"302","2017-10-18",12
"303","2017-10-19",12.15
"304","2017-10-20",11.625
"305","2017-10-23",11.625
"306","2017-10-24",11.445
"307","2017-10-25",11.85
"308","2017-10-26",11.25
"309","2017-10-27",10.92
"310","2017-10-30",10.95
"311","2017-10-31",10.83
"312","2017-11-01",10.665
"313","2017-11-02",10.905
"314","2017-11-03",11.175
"315","2017-11-06",11.4
"316","2017-11-07",11.4
"317","2017-11-08",11.085
"318","2017-11-09",11.07
"319","2017-11-10",10.965
"320","2017-11-13",10.65
"321","2017-11-14",10.41
"322","2017-11-15",10.2
"323","2017-11-16",9.915
"324","2017-11-17",10.275
"325","2017-11-20",10.5
"326","2017-11-21",10.2
"327","2017-11-22",11.25
"328","2017-11-24",11.1
"329","2017-11-27",10.425
"330","2017-11-28",10.32
"331","2017-11-29",9.915
"332","2017-11-30",14.985
"333","2017-12-01",12.72
"334","2017-12-04",13.35
"335","2017-12-05",12.015
"336","2017-12-06",11.625
"337","2017-12-07",12
"338","2017-12-08",12.39
"339","2017-12-11",14.145
"340","2017-12-12",12.69
"341","2017-12-13",12.165
"342","2017-12-14",11.805
"343","2017-12-15",12.375
"344","2017-12-18",12.45
"345","2017-12-19",12.45
"346","2017-12-20",10.65
"347","2017-12-21",10.53
"348","2017-12-22",10.65
"349","2017-12-26",10.575
"350","2017-12-27",10.65
"351","2017-12-28",9.675
"352","2017-12-29",9.72
"353","2018-01-02",11.775
"354","2018-01-03",13.83
"355","2018-01-04",14.805
"356","2018-01-05",24.9
"357","2018-01-08",42.900002
"358","2018-01-09",25.799999
"359","2018-01-10",23.549999
"360","2018-01-11",22.35
"361","2018-01-12",32.099998
"362","2018-01-16",39.900002
"363","2018-01-17",35.549999
"364","2018-01-18",31.59
"365","2018-01-19",31.799999
"366","2018-01-22",34.650002
"367","2018-01-23",35.400002
"368","2018-01-24",33.150002
"369","2018-01-25",35.549999
"370","2018-01-26",40.049999
"371","2018-01-29",33.900002
"372","2018-01-30",36
"373","2018-01-31",28.799999
"374","2018-02-01",27.450001
"375","2018-02-02",25.35
"376","2018-02-05",26.1
"377","2018-02-06",23.85
"378","2018-02-07",24.6
"379","2018-02-08",21.75
"380","2018-02-09",19.799999
"381","2018-02-12",21.15
"382","2018-02-13",21.225
"383","2018-02-14",20.85
"384","2018-02-15",19.799999
"385","2018-02-16",18.9
"386","2018-02-20",18.450001
"387","2018-02-21",19.440001
"388","2018-02-22",27.15
"389","2018-02-23",27.75
"390","2018-02-26",23.4
"391","2018-02-27",21.15
"392","2018-02-28",23.25
"393","2018-03-01",23.549999
"394","2018-03-02",23.4
"395","2018-03-05",25.049999
"396","2018-03-06",25.950001
"397","2018-03-07",25.049999
"398","2018-03-08",24.299999
"399","2018-03-09",24.6
"400","2018-03-12",25.049999
"401","2018-03-13",26.700001
"402","2018-03-14",25.200001
"403","2018-03-15",25.35
"404","2018-03-16",26.4
"405","2018-03-19",25.5
"406","2018-03-20",25.049999
"407","2018-03-21",24.15
"408","2018-03-22",23.4
"409","2018-03-23",22.799999
"410","2018-03-26",22.950001
"411","2018-03-27",21.450001
"412","2018-03-28",20.25
"413","2018-03-29",21
"414","2018-04-02",19.35
"415","2018-04-03",18.450001
"416","2018-04-04",17.85
"417","2018-04-05",17.85
"418","2018-04-06",17.1
"419","2018-04-09",18.299999
"420","2018-04-10",21
"421","2018-04-11",19.799999
"422","2018-04-12",20.325001
"423","2018-04-13",20.4
"424","2018-04-16",21.75
"425","2018-04-17",20.25
"426","2018-04-18",19.799999
"427","2018-04-19",19.950001
"428","2018-04-20",19.200001
"429","2018-04-23",20.1
"430","2018-04-24",19.200001
"431","2018-04-25",19.5
"432","2018-04-26",18.975
"433","2018-04-27",18.299999
"434","2018-04-30",18
"435","2018-05-01",17.25
"436","2018-05-02",17.01
"437","2018-05-03",17.85
"438","2018-05-04",17.85
"439","2018-05-07",18.15
"440","2018-05-08",18
"441","2018-05-09",18.584999
"442","2018-05-10",18
"443","2018-05-11",17.85
"444","2018-05-14",17.700001
"445","2018-05-15",17.4
"446","2018-05-16",17.549999
"447","2018-05-17",17.25
"448","2018-05-18",16.799999
"449","2018-05-21",16.200001
"450","2018-05-22",16.200001
"451","2018-05-23",16.049999
"452","2018-05-24",15.45
"453","2018-05-25",15.15
"454","2018-05-29",17.25
"455","2018-05-30",16.5
"456","2018-05-31",17.4
"457","2018-06-01",17.43
"458","2018-06-04",18
"459","2018-06-05",17.549999
"460","2018-06-06",17.475
"461","2018-06-07",16.875
"462","2018-06-08",16.635
"463","2018-06-11",16.725
"464","2018-06-12",16.5
"465","2018-06-13",15.75
"466","2018-06-14",16.200001
"467","2018-06-15",15.84
"468","2018-06-18",15.75
"469","2018-06-19",15.27
"470","2018-06-20",14.97
"471","2018-06-21",15.3
"472","2018-06-22",15
"473","2018-06-25",13.8
"474","2018-06-26",15.3
"475","2018-06-27",14.325
"476","2018-06-28",13.965
"477","2018-06-29",13.68
"478","2018-07-02",13.35
"479","2018-07-03",13.8
"480","2018-07-05",13.05
"481","2018-07-06",12.945
"482","2018-07-09",12.3
"483","2018-07-10",12.6
"484","2018-07-11",12.87
"485","2018-07-12",13.35
"486","2018-07-13",13.2
"487","2018-07-16",13.005
"488","2018-07-17",12.72
"489","2018-07-18",12.81
"490","2018-07-19",13.215
"491","2018-07-20",13.17
"492","2018-07-23",13.5
"493","2018-07-24",15.525
"494","2018-07-25",13.65
"495","2018-07-26",13.2
"496","2018-07-27",12.6
"497","2018-07-30",12.36
"498","2018-07-31",11.25
"499","2018-08-01",11.46
"500","2018-08-02",11.13
"501","2018-08-03",11.595
"502","2018-08-06",11.4
"503","2018-08-07",11.52
"504","2018-08-08",12.225
"505","2018-08-09",12.9
"506","2018-08-10",12.165
"507","2018-08-13",11.43
"508","2018-08-14",11.7
"509","2018-08-15",11.46
"510","2018-08-16",11.13
"511","2018-08-17",11.43
"512","2018-08-20",11.49
"513","2018-08-21",11.46
"514","2018-08-22",11.955
"515","2018-08-23",11.7
"516","2018-08-24",11.85
"517","2018-08-27",12
"518","2018-08-28",11.925
"519","2018-08-29",12.285
"520","2018-08-30",12.12
"521","2018-08-31",12.99
"522","2018-09-04",13.755
"523","2018-09-05",13.05
"524","2018-09-06",13.65
"525","2018-09-07",12.6
"526","2018-09-10",12.675
"527","2018-09-11",14.25
"528","2018-09-12",13.71
"529","2018-09-13",15.75
"530","2018-09-14",20.25
"531","2018-09-17",17.25
"532","2018-09-18",15.3
"533","2018-09-19",14.7
"534","2018-09-20",20.25
"535","2018-09-21",18.75
"536","2018-09-24",18.9
"537","2018-09-25",18.75
"538","2018-09-26",19.799999
"539","2018-09-27",18.299999
"540","2018-09-28",17.549999
"541","2018-10-01",16.799999
"542","2018-10-02",15.3
"543","2018-10-03",16.35
"544","2018-10-04",15.75
"545","2018-10-05",15.15
"546","2018-10-08",15.45
"547","2018-10-09",15.45
"548","2018-10-10",14.55
"549","2018-10-11",15
"550","2018-10-12",15.225
"551","2018-10-15",15.555
"552","2018-10-16",15.9
"553","2018-10-17",15.9
"554","2018-10-18",15.27
"555","2018-10-19",15.36
"556","2018-10-22",16.049999
"557","2018-10-23",15.75
"558","2018-10-24",15.6
"559","2018-10-25",15.6
"560","2018-10-26",15.45
"561","2018-10-29",15
"562","2018-10-30",14.85
"563","2018-10-31",14.835
"564","2018-11-01",16.049999
"565","2018-11-02",15.45
"566","2018-11-05",16.049999
"567","2018-11-06",16.049999
"568","2018-11-07",16.799999
"569","2018-11-08",16.35
"570","2018-11-09",16.889999
"571","2018-11-12",17.25
"572","2018-11-13",17.040001
"573","2018-11-14",16.799999
"574","2018-11-15",16.35
"575","2018-11-16",16.35
"576","2018-11-19",16.5
"577","2018-11-20",16.200001
"578","2018-11-21",16.200001
"579","2018-11-23",16.200001
"580","2018-11-26",15.75
"581","2018-11-27",15.6
"582","2018-11-28",16.004999
"583","2018-11-29",16.049999
"584","2018-11-30",15.6
"585","2018-12-03",15.45
"586","2018-12-04",15.3
"587","2018-12-06",14.97
"588","2018-12-07",14.85
"589","2018-12-10",13.95
"590","2018-12-11",13.575
"591","2018-12-12",13.65
"592","2018-12-13",13.515
"593","2018-12-14",13.425
"594","2018-12-17",12.9
"595","2018-12-18",11.4
"596","2018-12-19",11.265
"597","2018-12-20",11.25
"598","2018-12-21",10.35
"599","2018-12-24",10.8
"600","2018-12-26",11.325
"601","2018-12-27",11.805
"602","2018-12-28",11.7
"603","2018-12-31",11.55
"604","2019-01-02",12.15
"605","2019-01-03",12.6
"606","2019-01-04",13.05
"607","2019-01-07",13.8
"608","2019-01-08",13.32
"609","2019-01-09",13.5
"610","2019-01-10",13.5
"611","2019-01-11",13.44
"612","2019-01-14",13.185
"613","2019-01-15",13.125
"614","2019-01-16",12.48
"615","2019-01-17",12.87
"616","2019-01-18",12.9
"617","2019-01-22",12.9
"618","2019-01-23",12.705
"619","2019-01-24",12.27
"620","2019-01-25",12.585
"621","2019-01-28",12.165
"622","2019-01-29",11.85
"623","2019-01-30",12
"624","2019-01-31",11.55
"625","2019-02-01",11.43
"626","2019-02-04",11.385
"627","2019-02-05",11.775
"628","2019-02-06",11.325
"629","2019-02-07",10.95
"630","2019-02-08",11.445
"631","2019-02-11",11.25
"632","2019-02-12",11.1
"633","2019-02-13",11.1
"634","2019-02-14",12
"635","2019-02-15",11.4
"636","2019-02-19",11.94
"637","2019-02-20",12.135
"638","2019-02-21",12
"639","2019-02-22",11.985
"640","2019-02-25",11.91
"641","2019-02-26",11.7
"642","2019-02-27",11.385
"643","2019-02-28",11.13
"644","2019-03-01",11.055
"645","2019-03-04",11.55
"646","2019-03-05",12.45
"647","2019-03-06",12.3
"648","2019-03-07",11.7
"649","2019-03-08",11.924994
"650","2019-03-11",11.969994
"651","2019-03-12",12.359994
"652","2019-03-13",12.374994
"653","2019-03-14",12.119994
"654","2019-03-15",12.074994
"655","2019-03-18",11.804994
"656","2019-03-19",12.089994
"657","2019-03-20",12.074994
"658","2019-03-21",12.839993
"659","2019-03-22",12.449994
"660","2019-03-25",11.999994
"661","2019-03-26",11.909994
"662","2019-03-27",11.849994
"663","2019-03-28",12.299994
"664","2019-03-29",11.699994
"665","2019-04-01",11.624994
"666","2019-04-02",11.759995
"667","2019-04-03",11.774994
"668","2019-04-04",11.399994
"669","2019-04-05",11.249994
"670","2019-04-08",11.399994
"671","2019-04-09",11.234994
"672","2019-04-10",11.174994
"673","2019-04-11",11.399994
"674","2019-04-12",11.129994
"675","2019-04-15",11.204994
"676","2019-04-16",10.799994
"677","2019-04-17",10.949994
"678","2019-04-18",10.634995
"679","2019-04-22",10.499994
"680","2019-04-23",10.199995
"681","2019-04-24",10.199995
"682","2019-04-25",10.349995
"683","2019-04-26",10.094995
"684","2019-04-29",10.109995
"685","2019-04-30",10.499994
"686","2019-05-01",10.679995
"687","2019-05-02",10.424994
"688","2019-05-03",10.169995
"689","2019-05-06",9.659995
"690","2019-05-07",10.049995
"691","2019-05-08",10.304995
"692","2019-05-09",11.024995
"693","2019-05-10",10.469995
"694","2019-05-13",9.599996
"695","2019-05-14",9.464995
"696","2019-05-15",9.494995
"697","2019-05-16",9.224996
"698","2019-05-17",11.249994
"699","2019-05-20",11.489994
"700","2019-05-21",11.084994
"701","2019-05-22",11.849994
"702","2019-05-23",12.974994
"703","2019-05-24",11.999994
"704","2019-05-28",11.549994
"705","2019-05-29",11.324994
"706","2019-05-30",10.499994
"707","2019-05-31",10.529995
"708","2019-06-03",10.049995
"709","2019-06-04",10.424994
"710","2019-06-05",10.049995
"711","2019-06-06",9.779995
"712","2019-06-07",9.884995
"713","2019-06-10",9.734995
"714","2019-06-11",10.199995
"715","2019-06-12",9.599996
"716","2019-06-13",10.199995
"717","2019-06-14",9.749995
"718","2019-06-17",9.629995
"719","2019-06-18",9.599996
"720","2019-06-19",9.899995
"721","2019-06-20",10.214994
"722","2019-06-21",9.929995
"723","2019-06-24",9.899995
"724","2019-06-25",9.914995
"725","2019-06-26",10.214994
"726","2019-06-27",10.394995
"727","2019-06-28",10.199995
"728","2019-07-01",9.944995
"729","2019-07-02",9.764996
"730","2019-07-03",9.944995
"731","2019-07-05",9.839995
"732","2019-07-08",9.794995
"733","2019-07-09",9.764996
"734","2019-07-10",9.749995
"735","2019-07-11",9.449995
"736","2019-07-12",9.509995
"737","2019-07-15",9.569995
"738","2019-07-16",9.299995
"739","2019-07-17",9.569995
"740","2019-07-18",9.299995
"741","2019-07-19",9.224996
"742","2019-07-22",9.209995
"743","2019-07-23",8.849996
"744","2019-07-24",6.749997
"745","2019-07-25",10.049995
"746","2019-07-26",8.864996
"747","2019-07-29",8.729996
"748","2019-07-30",8.429996
"749","2019-07-31",8.219995
"750","2019-08-01",7.949996
"751","2019-08-02",7.649996
"752","2019-08-05",8.249996
"753","2019-08-06",7.964996
"754","2019-08-07",7.244997
"755","2019-08-08",7.769996
"756","2019-08-09",7.649996
"757","2019-08-12",7.499996
"758","2019-08-13",7.499996
"759","2019-08-14",7.139997
"760","2019-08-15",6.794997
"761","2019-08-16",7.214996
"762","2019-08-19",6.989996
"763","2019-08-20",7.049996
"764","2019-08-21",7.499996
"765","2019-08-22",7.049996
"766","2019-08-23",7.184997
"767","2019-08-26",6.884996
"768","2019-08-27",6.869997
"769","2019-08-28",6.869997
"770","2019-08-29",6.599997
"771","2019-08-30",6.629997
"772","2019-09-03",7.019997
"773","2019-09-04",6.599997
"774","2019-09-05",6.899997
"775","2019-09-06",6.794997
"776","2019-09-09",6.764997
"777","2019-09-10",6.899997
"778","2019-09-11",7.274996
"779","2019-09-12",6.974997
"780","2019-09-13",7.049996
"781","2019-09-16",7.349996
"782","2019-09-17",7.124997
"783","2019-09-18",6.974997
"784","2019-09-19",7.049996
"785","2019-09-20",7.019997
"786","2019-09-23",7.049996
"787","2019-09-24",6.794997
"788","2019-09-25",7.094996
"789","2019-09-26",7.349996
"790","2019-09-27",6.899997
"791","2019-09-30",7.199996
"792","2019-10-01",7.049996
"793","2019-10-02",6.779996
"794","2019-10-03",7.169996
"795","2019-10-04",7.124997
"796","2019-10-07",6.959997
"797","2019-10-08",6.839997
"798","2019-10-09",6.899997
"799","2019-10-10",6.779996
"800","2019-10-11",6.824996
"801","2019-10-14",6.824996
"802","2019-10-15",6.599997
"803","2019-10-16",6.599997
"804","2019-10-17",6.599997
"805","2019-10-18",6.299997
"806","2019-10-21",6.479997
"807","2019-10-22",6.449997
"808","2019-10-23",6.674997
"809","2019-10-24",6.659997
"810","2019-10-25",6.599997
"811","2019-10-28",6.494997
"812","2019-10-29",6.599997
"813","2019-10-30",6.299997
"814","2019-10-31",6.449997
"815","2019-11-01",6.164997
"816","2019-11-04",6.209997
"817","2019-11-05",6.164997
"818","2019-11-06",6.149997
"819","2019-11-07",6.149997
"820","2019-11-08",6.089997
"821","2019-11-11",6.194997
"822","2019-11-12",5.939997
"823","2019-11-13",5.819997
"824","2019-11-14",5.624997
"825","2019-11-15",5.444997
"826","2019-11-18",4.424998
"827","2019-11-19",3.774
"828","2019-11-20",3.95
"829","2019-11-21",4.009
"830","2019-11-22",3.979
"831","2019-11-25",4.19
"832","2019-11-26",3.87
"833","2019-11-27",3.7
"834","2019-11-29",3.59
"835","2019-12-02",3.16
"836","2019-12-03",3.393
"837","2019-12-04",3.34
"838","2019-12-05",3.216
"839","2019-12-06",3.37
"840","2019-12-09",3.52
"841","2019-12-10",3.552
"842","2019-12-11",3.44
"843","2019-12-12",3.6
"844","2019-12-13",3.44
"845","2019-12-16",3.32
"846","2019-12-17",3.43
"847","2019-12-18",3.4
"848","2019-12-19",3.352
"849","2019-12-20",3.302
"850","2019-12-23",3.37
"851","2019-12-24",3.37
"852","2019-12-26",3.32
"853","2019-12-27",3.361
"854","2019-12-30",3.446
"855","2019-12-31",3.316
"856","2020-01-02",3.22
"857","2020-01-03",3.252
"858","2020-01-06",3.51
"859","2020-01-07",3.51
"860","2020-01-08",3.47
"861","2020-01-09",3.854
"862","2020-01-10",3.82
"863","2020-01-13",3.8
"864","2020-01-14",3.82
"865","2020-01-15",3.83
"866","2020-01-16",3.23
"867","2020-01-17",2.965
"868","2020-01-21",3.03
"869","2020-01-22",2.94
"870","2020-01-23",2.9
"871","2020-01-24",3
"872","2020-01-27",2.97
"873","2020-01-28",2.899
"874","2020-01-29",2.845
"875","2020-01-30",2.7
"876","2020-01-31",2.7
"877","2020-02-03",2.75
"878","2020-02-04",2.593
"879","2020-02-05",2.5
"880","2020-02-06",2.4
"881","2020-02-07",2.644
"882","2020-02-10",2.39
"883","2020-02-11",2.36
"884","2020-02-12",2.4
"885","2020-02-13",2.26
"886","2020-02-14",2.25
"887","2020-02-18",2.14
"888","2020-02-19",2.3
"889","2020-02-20",2.12
"890","2020-02-21",2.23
"891","2020-02-24",2.24
"892","2020-02-25",2.168
"893","2020-02-26",2.1
"894","2020-02-27",2
"895","2020-02-28",1.98
"896","2020-03-02",1.91
"897","2020-03-03",1.87
"898","2020-03-04",1.88
"899","2020-03-05",1.87
"900","2020-03-06",1.85
"901","2020-03-09",1.64
"902","2020-03-10",1.68
"903","2020-03-11",1.62
"904","2020-03-12",1.43
"905","2020-03-13",1.41
"906","2020-03-16",1.27
"907","2020-03-17",1.08
"908","2020-03-18",0.82
"909","2020-03-19",1.37
"910","2020-03-20",1.15
"911","2020-03-23",1.13
"912","2020-03-24",1.21
"913","2020-03-25",1.44
"914","2020-03-26",1.63
"915","2020-03-27",1.65
"916","2020-03-30",1.69
"917","2020-03-31",1.625
"918","2020-04-01",1.65
"919","2020-04-02",1.599
"920","2020-04-03",1.53
"921","2020-04-06",1.607
"922","2020-04-07",1.62
"923","2020-04-08",1.627
"924","2020-04-09",1.676
"925","2020-04-13",1.759
"926","2020-04-14",1.843
"927","2020-04-15",1.687
"928","2020-04-16",1.84
"929","2020-04-17",2.126
"930","2020-04-20",2.38
"931","2020-04-21",3.02
"932","2020-04-22",2.71
"933","2020-04-23",2.675
"934","2020-04-24",2.68
"935","2020-04-27",2.6
"936","2020-04-28",2.52
"937","2020-04-29",2.63
"938","2020-04-30",2.17
"939","2020-05-01",1.97
"940","2020-05-04",1.99
"941","2020-05-05",1.51
"942","2020-05-06",0.9
"943","2020-05-07",0.843
"944","2020-05-08",0.891
"945","2020-05-11",0.953
"946","2020-05-12",0.896
"947","2020-05-13",0.867
"948","2020-05-14",0.831
"949","2020-05-15",0.86
"950","2020-05-18",0.9
"951","2020-05-19",0.86
"952","2020-05-20",0.89
"953","2020-05-21",0.965
"954","2020-05-22",1.04
"955","2020-05-26",1.11
"956","2020-05-27",1.05
"957","2020-05-28",1.03
"958","2020-05-29",0.98
"959","2020-06-01",0.966
"960","2020-06-02",0.98
"961","2020-06-03",1
"962","2020-06-04",1.32
"963","2020-06-05",1.18
"964","2020-06-08",1.23
"965","2020-06-09",1.35
"966","2020-06-10",1.3
"967","2020-06-11",1.11
"968","2020-06-12",1.09
"969","2020-06-15",1.03
"970","2020-06-16",1.1
"971","2020-06-17",1.31
"972","2020-06-18",1.16
"973","2020-06-19",1.15
"974","2020-06-22",1.18
"975","2020-06-23",1.12
"976","2020-06-24",1.12
"977","2020-06-25",1.1
"978","2020-06-26",1.09
"979","2020-06-29",1.09
"980","2020-06-30",1.06
