"","date","SB"
"1000","2012-05-16",6.48
"1001","2012-05-17",6.54
"1002","2012-05-18",6.46
"1003","2012-05-21",6.44
"1004","2012-05-22",6.49
"1005","2012-05-23",6.46
"1006","2012-05-24",6.52
"1007","2012-05-25",6.62
"1008","2012-05-29",6.55
"1009","2012-05-30",6.39
"1010","2012-05-31",6.49
"1011","2012-06-01",6.43
"1012","2012-06-04",6.26
"1013","2012-06-05",6.26
"1014","2012-06-06",6.42
"1015","2012-06-07",6.4
"1016","2012-06-08",6.38
"1017","2012-06-11",6.18
"1018","2012-06-12",6.13
"1019","2012-06-13",6.06
"1020","2012-06-14",6.03
"1021","2012-06-15",6.19
"1022","2012-06-18",6.05
"1023","2012-06-19",6.21
"1024","2012-06-20",6.11
"1025","2012-06-21",6.12
"1026","2012-06-22",6.09
"1027","2012-06-25",6.07
"1028","2012-06-26",6
"1029","2012-06-27",6.05
"1030","2012-06-28",6.04
"1031","2012-06-29",6.17
"1032","2012-07-02",6.11
"1033","2012-07-03",6.22
"1034","2012-07-05",6.26
"1035","2012-07-06",6.28
"1036","2012-07-09",6.19
"1037","2012-07-10",6.26
"1038","2012-07-11",6.28
"1039","2012-07-12",6.32
"1040","2012-07-13",6.36
"1041","2012-07-16",6.35
"1042","2012-07-17",6.25
"1043","2012-07-18",6.23
"1044","2012-07-19",6.24
"1045","2012-07-20",6.12
"1046","2012-07-23",6.03
"1047","2012-07-24",6.02
"1048","2012-07-25",5.98
"1049","2012-07-26",5.97
"1050","2012-07-27",6.07
"1051","2012-07-30",6.04
"1052","2012-07-31",5.96
"1053","2012-08-01",6.04
"1054","2012-08-02",6.04
"1055","2012-08-03",5.99
"1056","2012-08-06",6.11
"1057","2012-08-07",6.1
"1058","2012-08-08",6.09
"1059","2012-08-09",6.13
"1060","2012-08-10",6.08
"1061","2012-08-13",6.03
"1062","2012-08-14",6.19
"1063","2012-08-15",6.34
"1064","2012-08-16",6.39
"1065","2012-08-17",6.55
"1066","2012-08-20",6.55
"1067","2012-08-21",6.5
"1068","2012-08-22",6.23
"1069","2012-08-23",6.23
"1070","2012-08-24",6.22
"1071","2012-08-27",6.16
"1072","2012-08-28",6.05
"1073","2012-08-29",6.07
"1074","2012-08-30",6
"1075","2012-08-31",6.06
"1076","2012-09-04",6.07
"1077","2012-09-05",6.16
"1078","2012-09-06",6.14
"1079","2012-09-07",6.15
"1080","2012-09-10",6.07
"1081","2012-09-11",6.07
"1082","2012-09-12",6.1
"1083","2012-09-13",6.06
"1084","2012-09-14",6.15
"1085","2012-09-17",6.07
"1086","2012-09-18",6.18
"1087","2012-09-19",6.15
"1088","2012-09-20",6.17
"1089","2012-09-21",6.13
"1090","2012-09-24",6.04
"1091","2012-09-25",5.92
"1092","2012-09-26",5.83
"1093","2012-09-27",5.78
"1094","2012-09-28",5.8
"1095","2012-10-01",5.67
"1096","2012-10-02",5.69
"1097","2012-10-03",5.77
"1098","2012-10-04",5.8
"1099","2012-10-05",5.83
"1100","2012-10-08",5.8
"1101","2012-10-09",5.83
"1102","2012-10-10",5.77
"1103","2012-10-11",5.75
"1104","2012-10-12",5.75
"1105","2012-10-15",5.75
"1106","2012-10-16",5.76
"1107","2012-10-17",5.85
"1108","2012-10-18",5.89
"1109","2012-10-19",5.87
"1110","2012-10-22",5.94
"1111","2012-10-23",5.86
"1112","2012-10-24",5.8
"1113","2012-10-25",5.77
"1114","2012-10-26",5.65
"1115","2012-10-31",5.5
"1116","2012-11-01",5.6
"1117","2012-11-02",5.61
"1118","2012-11-05",5.56
"1119","2012-11-06",5.59
"1120","2012-11-07",5.51
"1121","2012-11-08",5.02
"1122","2012-11-09",4.81
"1123","2012-11-12",4.84
"1124","2012-11-13",4.51
"1125","2012-11-14",4.91
"1126","2012-11-15",3.66
"1127","2012-11-16",3.68
"1128","2012-11-19",3.5
"1129","2012-11-20",3.41
"1130","2012-11-21",3.49
"1131","2012-11-23",3.55
"1132","2012-11-26",3.47
"1133","2012-11-27",3.49
"1134","2012-11-28",3.45
"1135","2012-11-29",3.4
"1136","2012-11-30",3.48
"1137","2012-12-03",3.37
"1138","2012-12-04",3.37
"1139","2012-12-05",3.36
"1140","2012-12-06",3.3
"1141","2012-12-07",3.25
"1142","2012-12-10",3.18
"1143","2012-12-11",3.32
"1144","2012-12-12",3.26
"1145","2012-12-13",3.2
"1146","2012-12-14",3.26
"1147","2012-12-17",3.35
"1148","2012-12-18",3.35
"1149","2012-12-19",3.51
"1150","2012-12-20",3.47
"1151","2012-12-21",3.48
"1152","2012-12-24",3.41
"1153","2012-12-26",3.32
"1154","2012-12-27",3.21
"1155","2012-12-28",3.33
"1156","2012-12-31",3.36
"1157","2013-01-02",3.59
"1158","2013-01-03",3.63
"1159","2013-01-04",3.9
"1160","2013-01-07",3.99
"1161","2013-01-08",4.04
"1162","2013-01-09",4.1
"1163","2013-01-10",4.14
"1164","2013-01-11",4.02
"1165","2013-01-14",3.87
"1166","2013-01-15",3.83
"1167","2013-01-16",3.76
"1168","2013-01-17",3.8
"1169","2013-01-18",3.77
"1170","2013-01-22",3.85
"1171","2013-01-23",3.9
"1172","2013-01-24",3.89
"1173","2013-01-25",3.92
"1174","2013-01-28",3.9
"1175","2013-01-29",4.12
"1176","2013-01-30",4.02
"1177","2013-01-31",4.02
"1178","2013-02-01",4.05
"1179","2013-02-04",3.88
"1180","2013-02-05",3.89
"1181","2013-02-06",3.88
"1182","2013-02-07",3.76
"1183","2013-02-08",3.72
"1184","2013-02-11",3.7
"1185","2013-02-12",3.73
"1186","2013-02-13",3.84
"1187","2013-02-14",3.77
"1188","2013-02-15",3.63
"1189","2013-02-19",3.78
"1190","2013-02-20",3.78
"1191","2013-02-21",3.73
"1192","2013-02-22",3.9
"1193","2013-02-25",3.93
"1194","2013-02-26",3.83
"1195","2013-02-27",3.93
"1196","2013-02-28",3.95
"1197","2013-03-01",3.93
"1198","2013-03-04",3.93
"1199","2013-03-05",4.01
"1200","2013-03-06",4.18
"1201","2013-03-07",4.41
"1202","2013-03-08",4.63
"1203","2013-03-11",4.77
"1204","2013-03-12",4.57
"1205","2013-03-13",4.71
"1206","2013-03-14",4.85
"1207","2013-03-15",4.9
"1208","2013-03-18",4.86
"1209","2013-03-19",4.81
"1210","2013-03-20",5
"1211","2013-03-21",4.95
"1212","2013-03-22",5.1
"1213","2013-03-25",5.04
"1214","2013-03-26",4.99
"1215","2013-03-27",5.07
"1216","2013-03-28",4.96
"1217","2013-04-01",4.85
"1218","2013-04-02",4.78
"1219","2013-04-03",4.76
"1220","2013-04-04",4.91
"1221","2013-04-05",4.88
"1222","2013-04-08",4.99
"1223","2013-04-09",4.99
"1224","2013-04-10",5.01
"1225","2013-04-11",5.01
"1226","2013-04-12",5
"1227","2013-04-15",4.8
"1228","2013-04-16",5.01
"1229","2013-04-17",4.76
"1230","2013-04-18",4.88
"1231","2013-04-19",4.74
"1232","2013-04-22",4.73
"1233","2013-04-23",4.76
"1234","2013-04-24",4.85
"1235","2013-04-25",4.91
"1236","2013-04-26",4.92
"1237","2013-04-29",4.93
"1238","2013-04-30",5.02
"1239","2013-05-01",4.84
"1240","2013-05-02",4.84
"1241","2013-05-03",4.91
"1242","2013-05-06",5
"1243","2013-05-07",5.5
"1244","2013-05-08",5.3
"1245","2013-05-09",5.03
"1246","2013-05-10",5.12
"1247","2013-05-13",5.02
"1248","2013-05-14",4.96
"1249","2013-05-15",5.03
"1250","2013-05-16",5.24
"1251","2013-05-17",5.3
"1252","2013-05-20",5.5
"1253","2013-05-21",5.58
"1254","2013-05-22",5.51
"1255","2013-05-23",5.6
"1256","2013-05-24",5.48
"1257","2013-05-28",5.34
"1258","2013-05-29",5.32
"1259","2013-05-30",5.28
"1260","2013-05-31",5.17
"1261","2013-06-03",5.07
"1262","2013-06-04",4.96
"1263","2013-06-05",4.97
"1264","2013-06-06",5.01
"1265","2013-06-07",5.15
"1266","2013-06-10",5.1
"1267","2013-06-11",5.11
"1268","2013-06-12",5.14
"1269","2013-06-13",5.26
"1270","2013-06-14",5.21
"1271","2013-06-17",5.32
"1272","2013-06-18",5.39
"1273","2013-06-19",5.35
"1274","2013-06-20",5
"1275","2013-06-21",5.19
"1276","2013-06-24",5.01
"1277","2013-06-25",5.14
"1278","2013-06-26",5.18
"1279","2013-06-27",5.16
"1280","2013-06-28",5.32
"1281","2013-07-01",5.35
"1282","2013-07-02",5.2
"1283","2013-07-03",5.1
"1284","2013-07-05",5.03
"1285","2013-07-08",5.06
"1286","2013-07-09",5.03
"1287","2013-07-10",5
"1288","2013-07-11",5.08
"1289","2013-07-12",5.1
"1290","2013-07-15",5.08
"1291","2013-07-16",5.11
"1292","2013-07-17",5.11
"1293","2013-07-18",5.24
"1294","2013-07-19",5.21
"1295","2013-07-22",5.14
"1296","2013-07-23",5.11
"1297","2013-07-24",5.07
"1298","2013-07-25",5.15
"1299","2013-07-26",5.15
"1300","2013-07-29",4.99
"1301","2013-07-30",4.98
"1302","2013-07-31",4.9
"1303","2013-08-01",4.9
"1304","2013-08-02",4.85
"1305","2013-08-05",4.9
"1306","2013-08-06",4.93
"1307","2013-08-07",4.86
"1308","2013-08-08",5.02
"1309","2013-08-09",5
"1310","2013-08-12",4.97
"1311","2013-08-13",5.14
"1312","2013-08-14",5.43
"1313","2013-08-15",5.68
"1314","2013-08-16",5.62
"1315","2013-08-19",5.35
"1316","2013-08-20",5.67
"1317","2013-08-21",5.77
"1318","2013-08-22",6.23
"1319","2013-08-23",6.25
"1320","2013-08-26",6.6
"1321","2013-08-27",6.84
"1322","2013-08-28",6.62
"1323","2013-08-29",6.49
"1324","2013-08-30",6.45
"1325","2013-09-03",6.72
"1326","2013-09-04",6.94
"1327","2013-09-05",7.38
"1328","2013-09-06",7.33
"1329","2013-09-09",7.39
"1330","2013-09-10",7.14
"1331","2013-09-11",7.27
"1332","2013-09-12",6.97
"1333","2013-09-13",6.75
"1334","2013-09-16",6.83
"1335","2013-09-17",6.93
"1336","2013-09-18",7.01
"1337","2013-09-19",7.25
"1338","2013-09-20",6.96
"1339","2013-09-23",6.91
"1340","2013-09-24",6.98
"1341","2013-09-25",7.25
"1342","2013-09-26",7
"1343","2013-09-27",6.92
"1344","2013-09-30",6.8
"1345","2013-10-01",7
"1346","2013-10-02",7.1
"1347","2013-10-03",7.02
"1348","2013-10-04",7
"1349","2013-10-07",6.96
"1350","2013-10-08",6.54
"1351","2013-10-09",6.3
"1352","2013-10-10",6.63
"1353","2013-10-11",6.65
"1354","2013-10-14",6.74
"1355","2013-10-15",6.96
"1356","2013-10-16",7.3
"1357","2013-10-17",7.47
"1358","2013-10-18",7.6
"1359","2013-10-21",7.31
"1360","2013-10-22",7.45
"1361","2013-10-23",7.45
"1362","2013-10-24",7.47
"1363","2013-10-25",7.42
"1364","2013-10-28",7.12
"1365","2013-10-29",7.3
"1366","2013-10-30",7.36
"1367","2013-10-31",7.46
"1368","2013-11-01",7.74
"1369","2013-11-04",7.94
"1370","2013-11-05",8.44
"1371","2013-11-06",8.21
"1372","2013-11-07",8.24
"1373","2013-11-08",8.32
"1374","2013-11-11",8.33
"1375","2013-11-12",8.15
"1376","2013-11-13",7.57
"1377","2013-11-14",7.61
"1378","2013-11-15",7.8
"1379","2013-11-18",7.65
"1380","2013-11-19",7.6
"1381","2013-11-20",7.49
"1382","2013-11-21",7.56
"1383","2013-11-22",7.57
"1384","2013-11-25",7.63
"1385","2013-11-26",7.49
"1386","2013-11-27",7.64
"1387","2013-11-29",7.79
"1388","2013-12-02",7.75
"1389","2013-12-03",7.51
"1390","2013-12-04",7.69
"1391","2013-12-05",7.93
"1392","2013-12-06",7.71
"1393","2013-12-09",7.9
"1394","2013-12-10",7.79
"1395","2013-12-11",7.9
"1396","2013-12-12",7.98
"1397","2013-12-13",8.93
"1398","2013-12-16",9.09
"1399","2013-12-17",9.35
"1400","2013-12-18",9.29
"1401","2013-12-19",9.49
"1402","2013-12-20",9.98
"1403","2013-12-23",10.31
"1404","2013-12-24",10.06
"1405","2013-12-26",10.55
"1406","2013-12-27",10.36
"1407","2013-12-30",9.9
"1408","2013-12-31",10.4
"1409","2014-01-02",10.2
"1410","2014-01-03",10.18
"1411","2014-01-06",10.28
"1412","2014-01-07",10.42
"1413","2014-01-08",10.64
"1414","2014-01-09",10.21
"1415","2014-01-10",9.51
"1416","2014-01-13",9.11
"1417","2014-01-14",9.02
"1418","2014-01-15",9.93
"1419","2014-01-16",10.34
"1420","2014-01-17",9.99
"1421","2014-01-21",9.93
"1422","2014-01-22",9.79
"1423","2014-01-23",9.48
"1424","2014-01-24",8.9
"1425","2014-01-27",8.98
"1426","2014-01-28",9.5
"1427","2014-01-29",9.36
"1428","2014-01-30",9.39
"1429","2014-01-31",9.79
"1430","2014-02-03",9.23
"1431","2014-02-04",9.44
"1432","2014-02-05",9.76
"1433","2014-02-06",10.03
"1434","2014-02-07",10.15
"1435","2014-02-10",10.23
"1436","2014-02-11",10.87
"1437","2014-02-12",10.41
"1438","2014-02-13",10.39
"1439","2014-02-14",10.46
"1440","2014-02-18",10.09
"1441","2014-02-19",9.74
"1442","2014-02-20",10.17
"1443","2014-02-21",10.1
"1444","2014-02-24",10.21
"1445","2014-02-25",10.35
"1446","2014-02-26",10.27
"1447","2014-02-27",10.41
"1448","2014-02-28",10.24
"1449","2014-03-03",10.14
"1450","2014-03-04",10.3
"1451","2014-03-05",10.77
"1452","2014-03-06",11.04
"1453","2014-03-07",11.43
"1454","2014-03-10",10.98
"1455","2014-03-11",10.36
"1456","2014-03-12",10.15
"1457","2014-03-13",9.83
"1458","2014-03-14",9.69
"1459","2014-03-17",9.61
"1460","2014-03-18",9.91
"1461","2014-03-19",9.38
"1462","2014-03-20",9.39
"1463","2014-03-21",9.66
"1464","2014-03-24",9.4
"1465","2014-03-25",9.36
"1466","2014-03-26",8.93
"1467","2014-03-27",9.06
"1468","2014-03-28",9.26
"1469","2014-03-31",9.52
"1470","2014-04-01",9.82
"1471","2014-04-02",9.57
"1472","2014-04-03",9.09
"1473","2014-04-04",9.18
"1474","2014-04-07",8.92
"1475","2014-04-08",8.95
"1476","2014-04-09",8.92
"1477","2014-04-10",8.54
"1478","2014-04-11",8.29
"1479","2014-04-14",8.21
"1480","2014-04-15",8.08
"1481","2014-04-16",8.47
"1482","2014-04-17",8.76
"1483","2014-04-21",8.8
"1484","2014-04-22",8.68
"1485","2014-04-23",8.51
"1486","2014-04-24",8.42
"1487","2014-04-25",8.23
"1488","2014-04-28",7.97
"1489","2014-04-29",7.98
"1490","2014-04-30",8.12
"1491","2014-05-01",8.35
"1492","2014-05-02",8.32
"1493","2014-05-05",8.34
"1494","2014-05-06",8.2
"1495","2014-05-07",8.16
"1496","2014-05-08",8.05
"1497","2014-05-09",8.11
"1498","2014-05-12",8.28
"1499","2014-05-13",8.27
"1500","2014-05-14",8.23
"1501","2014-05-15",7.87
"1502","2014-05-16",8.09
"1503","2014-05-19",8.17
"1504","2014-05-20",8.05
"1505","2014-05-21",8.23
"1506","2014-05-22",8.32
"1507","2014-05-23",8.62
"1508","2014-05-27",8.58
"1509","2014-05-28",8.47
"1510","2014-05-29",8.05
"1511","2014-05-30",8.1
"1512","2014-06-02",8.07
"1513","2014-06-03",8.19
"1514","2014-06-04",8.35
"1515","2014-06-05",8.63
"1516","2014-06-06",8.6
"1517","2014-06-09",8.7
"1518","2014-06-10",8.82
"1519","2014-06-11",8.94
"1520","2014-06-12",9
"1521","2014-06-13",9.18
"1522","2014-06-16",9.94
"1523","2014-06-17",10.05
"1524","2014-06-18",9.96
"1525","2014-06-19",9.91
"1526","2014-06-20",9.98
"1527","2014-06-23",9.91
"1528","2014-06-24",9.31
"1529","2014-06-25",9.48
"1530","2014-06-26",9.34
"1531","2014-06-27",9.32
"1532","2014-06-30",9.76
"1533","2014-07-01",9.55
"1534","2014-07-02",9.32
"1535","2014-07-03",9.27
"1536","2014-07-07",8.97
"1537","2014-07-08",8.72
"1538","2014-07-09",8.7
"1539","2014-07-10",8.72
"1540","2014-07-11",8.75
"1541","2014-07-14",8.91
"1542","2014-07-15",8.58
"1543","2014-07-16",8.52
"1544","2014-07-17",8.43
"1545","2014-07-18",8.55
"1546","2014-07-21",8.52
"1547","2014-07-22",8.49
"1548","2014-07-23",8.14
"1549","2014-07-24",8.14
"1550","2014-07-25",8.02
"1551","2014-07-28",7.83
"1552","2014-07-29",8.02
"1553","2014-07-30",7.39
"1554","2014-07-31",7.29
"1555","2014-08-01",7.14
"1556","2014-08-04",7.08
"1557","2014-08-05",7
"1558","2014-08-06",7
"1559","2014-08-07",6.88
"1560","2014-08-08",6.98
"1561","2014-08-11",7.13
"1562","2014-08-12",7.22
"1563","2014-08-13",7.51
"1564","2014-08-14",7.95
"1565","2014-08-15",8.34
"1566","2014-08-18",8.62
"1567","2014-08-19",8.84
"1568","2014-08-20",8.45
"1569","2014-08-21",8.66
"1570","2014-08-22",8.63
"1571","2014-08-25",8.5
"1572","2014-08-26",8.55
"1573","2014-08-27",8.46
"1574","2014-08-28",8.58
"1575","2014-08-29",8.77
"1576","2014-09-02",8.53
"1577","2014-09-03",8.22
"1578","2014-09-04",8.28
"1579","2014-09-05",8.27
"1580","2014-09-08",8.59
"1581","2014-09-09",8.46
"1582","2014-09-10",8.59
"1583","2014-09-11",8.53
"1584","2014-09-12",7.95
"1585","2014-09-15",7.83
"1586","2014-09-16",7.77
"1587","2014-09-17",7.8
"1588","2014-09-18",7.65
"1589","2014-09-19",7.39
"1590","2014-09-22",7.01
"1591","2014-09-23",7.04
"1592","2014-09-24",7.13
"1593","2014-09-25",6.81
"1594","2014-09-26",7.13
"1595","2014-09-29",6.99
"1596","2014-09-30",6.66
"1597","2014-10-01",6.34
"1598","2014-10-02",6.3
"1599","2014-10-03",6.36
"1600","2014-10-06",6.54
"1601","2014-10-07",6.13
"1602","2014-10-08",6
"1603","2014-10-09",5.6
"1604","2014-10-10",5.48
"1605","2014-10-13",5.12
"1606","2014-10-14",5.08
"1607","2014-10-15",5.26
"1608","2014-10-16",5.44
"1609","2014-10-17",5.5
"1610","2014-10-20",5.63
"1611","2014-10-21",6.15
"1612","2014-10-22",5.85
"1613","2014-10-23",5.97
"1614","2014-10-24",5.47
"1615","2014-10-27",5.08
"1616","2014-10-28",5.66
"1617","2014-10-29",5.54
"1618","2014-10-30",5.51
"1619","2014-10-31",5.34
"1620","2014-11-03",5.32
"1621","2014-11-04",5.07
"1622","2014-11-05",4.92
"1623","2014-11-06",4.8
"1624","2014-11-07",5.1
"1625","2014-11-10",5.32
"1626","2014-11-11",5.23
"1627","2014-11-12",5.54
"1628","2014-11-13",5.19
"1629","2014-11-14",5.66
"1630","2014-11-17",5.5
"1631","2014-11-18",5.55
"1632","2014-11-19",5.13
"1633","2014-11-20",5.27
"1634","2014-11-21",5.26
"1635","2014-11-24",5.32
"1636","2014-11-25",5.19
"1637","2014-11-26",5.03
"1638","2014-11-28",4.76
"1639","2014-12-01",4.39
"1640","2014-12-02",4.52
"1641","2014-12-03",4.66
"1642","2014-12-04",4.54
"1643","2014-12-05",4.55
"1644","2014-12-08",4.02
"1645","2014-12-09",4.12
"1646","2014-12-10",4.05
"1647","2014-12-11",4.25
"1648","2014-12-12",4.04
"1649","2014-12-15",4.08
"1650","2014-12-16",4.01
"1651","2014-12-17",4.06
"1652","2014-12-18",4.05
"1653","2014-12-19",3.97
"1654","2014-12-22",4
"1655","2014-12-23",4.03
"1656","2014-12-24",3.86
"1657","2014-12-26",4.07
"1658","2014-12-29",3.94
"1659","2014-12-30",3.91
"1660","2014-12-31",3.91
"1661","2015-01-02",3.84
"1662","2015-01-05",3.72
"1663","2015-01-06",3.67
"1664","2015-01-07",3.69
"1665","2015-01-08",3.93
"1666","2015-01-09",3.77
"1667","2015-01-12",3.67
"1668","2015-01-13",3.62
"1669","2015-01-14",3.57
"1670","2015-01-15",3.54
"1671","2015-01-16",3.75
"1672","2015-01-20",3.63
"1673","2015-01-21",3.62
"1674","2015-01-22",3.66
"1675","2015-01-23",3.62
"1676","2015-01-26",3.66
"1677","2015-01-27",3.72
"1678","2015-01-28",3.54
"1679","2015-01-29",3.53
"1680","2015-01-30",3.59
"1681","2015-02-02",3.61
"1682","2015-02-03",3.84
"1683","2015-02-04",3.84
"1684","2015-02-05",4
"1685","2015-02-06",3.9
"1686","2015-02-09",3.85
"1687","2015-02-10",3.76
"1688","2015-02-11",3.63
"1689","2015-02-12",3.61
"1690","2015-02-13",3.6
"1691","2015-02-17",3.57
"1692","2015-02-18",3.49
"1693","2015-02-19",3.5
"1694","2015-02-20",3.51
"1695","2015-02-23",3.44
"1696","2015-02-24",3.49
"1697","2015-02-25",3.66
"1698","2015-02-26",3.73
"1699","2015-02-27",3.79
"1700","2015-03-02",3.82
"1701","2015-03-03",3.75
"1702","2015-03-04",3.72
"1703","2015-03-05",3.67
"1704","2015-03-06",3.55
"1705","2015-03-09",3.49
"1706","2015-03-10",3.28
"1707","2015-03-11",3.25
"1708","2015-03-12",3.28
"1709","2015-03-13",3.29
"1710","2015-03-16",3.24
"1711","2015-03-17",3.23
"1712","2015-03-18",3.3
"1713","2015-03-19",3.51
"1714","2015-03-20",3.66
"1715","2015-03-23",3.78
"1716","2015-03-24",3.54
"1717","2015-03-25",3.47
"1718","2015-03-26",3.52
"1719","2015-03-27",3.55
"1720","2015-03-30",3.64
"1721","2015-03-31",3.59
"1722","2015-04-01",3.54
"1723","2015-04-02",3.55
"1724","2015-04-06",3.59
"1725","2015-04-07",3.58
"1726","2015-04-08",3.55
"1727","2015-04-09",3.49
"1728","2015-04-10",3.39
"1729","2015-04-13",3.35
"1730","2015-04-14",3.4
"1731","2015-04-15",3.51
"1732","2015-04-16",3.55
"1733","2015-04-17",3.5
"1734","2015-04-20",3.57
"1735","2015-04-21",3.7
"1736","2015-04-22",3.74
"1737","2015-04-23",3.76
"1738","2015-04-24",3.81
"1739","2015-04-27",3.73
"1740","2015-04-28",3.71
"1741","2015-04-29",3.76
"1742","2015-04-30",3.58
"1743","2015-05-01",3.57
"1744","2015-05-04",3.55
"1745","2015-05-05",3.64
"1746","2015-05-06",3.56
"1747","2015-05-07",3.5
"1748","2015-05-08",3.67
"1749","2015-05-11",3.63
"1750","2015-05-12",3.72
"1751","2015-05-13",3.78
"1752","2015-05-14",3.68
"1753","2015-05-15",3.71
"1754","2015-05-18",3.51
"1755","2015-05-19",3.47
"1756","2015-05-20",3.44
"1757","2015-05-21",3.59
"1758","2015-05-22",3.54
"1759","2015-05-26",3.42
"1760","2015-05-27",3.37
"1761","2015-05-28",3.35
"1762","2015-05-29",3.33
"1763","2015-06-01",3.35
"1764","2015-06-02",3.45
"1765","2015-06-03",3.52
"1766","2015-06-04",3.39
"1767","2015-06-05",3.47
"1768","2015-06-08",3.51
"1769","2015-06-09",3.22
"1770","2015-06-10",3.17
"1771","2015-06-11",3.04
"1772","2015-06-12",3.05
"1773","2015-06-15",3.05
"1774","2015-06-16",3.13
"1775","2015-06-17",3.22
"1776","2015-06-18",3.28
"1777","2015-06-19",3.24
"1778","2015-06-22",3.35
"1779","2015-06-23",3.58
"1780","2015-06-24",3.54
"1781","2015-06-25",3.35
"1782","2015-06-26",3.38
"1783","2015-06-29",3.2
"1784","2015-06-30",3.22
"1785","2015-07-01",3.13
"1786","2015-07-02",3.35
"1787","2015-07-06",3.36
"1788","2015-07-07",3.28
"1789","2015-07-08",3.28
"1790","2015-07-09",3.18
"1791","2015-07-10",3.45
"1792","2015-07-13",3.66
"1793","2015-07-14",3.65
"1794","2015-07-15",3.53
"1795","2015-07-16",3.72
"1796","2015-07-17",3.89
"1797","2015-07-20",3.96
"1798","2015-07-21",3.95
"1799","2015-07-22",3.85
"1800","2015-07-23",3.63
"1801","2015-07-24",3.53
"1802","2015-07-27",3.53
"1803","2015-07-28",3.68
"1804","2015-07-29",3.68
"1805","2015-07-30",3.61
"1806","2015-07-31",3.44
"1807","2015-08-03",3.57
"1808","2015-08-04",3.55
"1809","2015-08-05",3.52
"1810","2015-08-06",3.52
"1811","2015-08-07",3.54
"1812","2015-08-10",3.5
"1813","2015-08-11",3.37
"1814","2015-08-12",3.2
"1815","2015-08-13",3.11
"1816","2015-08-14",3.22
"1817","2015-08-17",3.37
"1818","2015-08-18",3.28
"1819","2015-08-19",3.27
"1820","2015-08-20",3.27
"1821","2015-08-21",3.22
"1822","2015-08-24",3.06
"1823","2015-08-25",3.16
"1824","2015-08-26",3.16
"1825","2015-08-27",3.21
"1826","2015-08-28",3.26
"1827","2015-08-31",3.33
"1828","2015-09-01",3.16
"1829","2015-09-02",3.28
"1830","2015-09-03",3.19
"1831","2015-09-04",3.14
"1832","2015-09-08",3.19
"1833","2015-09-09",3.13
"1834","2015-09-10",3.14
"1835","2015-09-11",3.14
"1836","2015-09-14",3.05
"1837","2015-09-15",3.08
"1838","2015-09-16",3.15
"1839","2015-09-17",3.37
"1840","2015-09-18",3.25
"1841","2015-09-21",3.26
"1842","2015-09-22",3.11
"1843","2015-09-23",3.02
"1844","2015-09-24",2.91
"1845","2015-09-25",2.92
"1846","2015-09-28",2.83
"1847","2015-09-29",2.82
"1848","2015-09-30",2.76
"1849","2015-10-01",2.75
"1850","2015-10-02",2.85
"1851","2015-10-05",3.25
"1852","2015-10-06",3.42
"1853","2015-10-07",3.57
"1854","2015-10-08",3.67
"1855","2015-10-09",3.66
"1856","2015-10-12",3.53
"1857","2015-10-13",3.39
"1858","2015-10-14",3.19
"1859","2015-10-15",3.28
"1860","2015-10-16",3.3
"1861","2015-10-19",3.2
"1862","2015-10-20",3.23
"1863","2015-10-21",3.06
"1864","2015-10-22",3.1
"1865","2015-10-23",3.28
"1866","2015-10-26",3.13
"1867","2015-10-27",3.08
"1868","2015-10-28",3.15
"1869","2015-10-29",3.1
"1870","2015-10-30",3.08
"1871","2015-11-02",3.11
"1872","2015-11-03",3.09
"1873","2015-11-04",3.13
"1874","2015-11-05",3.08
"1875","2015-11-06",3.11
"1876","2015-11-09",3.01
"1877","2015-11-10",2.24
"1878","2015-11-11",2
"1879","2015-11-12",2.01
"1880","2015-11-13",2.06
"1881","2015-11-16",2.01
"1882","2015-11-17",1.75
"1883","2015-11-18",1.49
"1884","2015-11-19",1.42
"1885","2015-11-20",1.23
"1886","2015-11-23",1.23
"1887","2015-11-24",1.25
"1888","2015-11-25",1.27
"1889","2015-11-27",1.43
"1890","2015-11-30",1.36
"1891","2015-12-01",1.32
"1892","2015-12-02",1.28
"1893","2015-12-03",1.21
"1894","2015-12-04",1.06
"1895","2015-12-07",1.01
"1896","2015-12-08",1
"1897","2015-12-09",1.06
"1898","2015-12-10",1.13
"1899","2015-12-11",1.05
"1900","2015-12-14",0.94
"1901","2015-12-15",0.9
"1902","2015-12-16",0.95
"1903","2015-12-17",0.9
"1904","2015-12-18",0.83
"1905","2015-12-21",0.88
"1906","2015-12-22",0.81
"1907","2015-12-23",0.87
"1908","2015-12-24",0.87
"1909","2015-12-28",0.92
"1910","2015-12-29",0.88
"1911","2015-12-30",0.83
"1912","2015-12-31",0.81
"1913","2016-01-04",0.75
"1914","2016-01-05",0.75
"1915","2016-01-06",0.71
"1916","2016-01-07",0.51
"1917","2016-01-08",0.46
"1918","2016-01-11",0.4
"1919","2016-01-12",0.4
"1920","2016-01-13",0.34
"1921","2016-01-14",0.37
"1922","2016-01-15",0.35
"1923","2016-01-19",0.35
"1924","2016-01-20",0.3
"1925","2016-01-21",0.35
"1926","2016-01-22",0.43
"1927","2016-01-25",0.41
"1928","2016-01-26",0.42
"1929","2016-01-27",0.42
"1930","2016-01-28",0.38
"1931","2016-01-29",0.44
"1932","2016-02-01",0.42
"1933","2016-02-02",0.39
"1934","2016-02-03",0.4
