"","date","STBA"
"157","2007-08-16",34
"158","2007-08-17",35.689999
"159","2007-08-20",35.779999
"160","2007-08-21",35.759998
"161","2007-08-22",36.220001
"162","2007-08-23",35.099998
"163","2007-08-24",35.75
"164","2007-08-27",35.349998
"165","2007-08-28",33.799999
"166","2007-08-29",35.580002
"167","2007-08-30",34.23
"168","2007-08-31",35.209999
"169","2007-09-04",35.720001
"170","2007-09-05",35.23
"171","2007-09-06",34.549999
"172","2007-09-07",33.34
"173","2007-09-10",33.040001
"174","2007-09-11",34.009998
"175","2007-09-12",33.619999
"176","2007-09-13",33.619999
"177","2007-09-14",33.860001
"178","2007-09-17",33.299999
"179","2007-09-18",34.400002
"180","2007-09-19",34.490002
"181","2007-09-20",34.419998
"182","2007-09-21",34.23
"183","2007-09-24",33.810001
"184","2007-09-25",33.040001
"185","2007-09-26",33.119999
"186","2007-09-27",32.82
"187","2007-09-28",32.09
"188","2007-10-01",33.380001
"189","2007-10-02",33.939999
"190","2007-10-03",33.209999
"191","2007-10-04",33.759998
"192","2007-10-05",34.25
"193","2007-10-08",33.639999
"194","2007-10-09",34
"195","2007-10-10",33.900002
"196","2007-10-11",33.389999
"197","2007-10-12",33.689999
"198","2007-10-15",32.75
"199","2007-10-16",32.669998
"200","2007-10-17",32.599998
"201","2007-10-18",32.84
"202","2007-10-19",31.700001
"203","2007-10-22",32.759998
"204","2007-10-23",32.860001
"205","2007-10-24",32.290001
"206","2007-10-25",32.73
"207","2007-10-26",33.5
"208","2007-10-29",33.360001
"209","2007-10-30",32.919998
"210","2007-10-31",33.119999
"211","2007-11-01",30.5
"212","2007-11-02",30.530001
"213","2007-11-05",29.82
"214","2007-11-06",30.879999
"215","2007-11-07",28.889999
"216","2007-11-08",30.42
"217","2007-11-09",31.139999
"218","2007-11-12",31.65
"219","2007-11-13",32.740002
"220","2007-11-14",32.290001
"221","2007-11-15",31.58
"222","2007-11-16",31.91
"223","2007-11-19",30.959999
"224","2007-11-20",31.559999
"225","2007-11-21",31.5
"226","2007-11-23",32.349998
"227","2007-11-26",30.370001
"228","2007-11-27",31.290001
"229","2007-11-28",32.720001
"230","2007-11-29",32.049999
"231","2007-11-30",32.029999
"232","2007-12-03",31.4
"233","2007-12-04",31.139999
"234","2007-12-05",31.9
"235","2007-12-06",33
"236","2007-12-07",32.57
"237","2007-12-10",32
"238","2007-12-11",29.700001
"239","2007-12-12",29.450001
"240","2007-12-13",29.879999
"241","2007-12-14",28.85
"242","2007-12-17",28.629999
"243","2007-12-18",29.65
"244","2007-12-19",28.950001
"245","2007-12-20",28.75
"246","2007-12-21",29.700001
"247","2007-12-24",29.84
"248","2007-12-26",29.9
"249","2007-12-27",28.219999
"250","2007-12-28",27.719999
"251","2007-12-31",27.639999
"252","2008-01-02",27.01
"253","2008-01-03",26.690001
"254","2008-01-04",25.780001
"255","2008-01-07",27.059999
"256","2008-01-08",26.42
"257","2008-01-09",27.68
"258","2008-01-10",27.42
"259","2008-01-11",26.99
"260","2008-01-14",27.049999
"261","2008-01-15",27.49
"262","2008-01-16",28.08
"263","2008-01-17",27.459999
"264","2008-01-18",27.540001
"265","2008-01-22",27.66
"266","2008-01-23",30.27
"267","2008-01-24",29.52
"268","2008-01-25",29.309999
"269","2008-01-28",30.190001
"270","2008-01-29",30.16
"271","2008-01-30",29.969999
"272","2008-01-31",31.110001
"273","2008-02-01",30.950001
"274","2008-02-04",30.379999
"275","2008-02-05",29.459999
"276","2008-02-06",29.77
"277","2008-02-07",30.6
"278","2008-02-08",30.02
"279","2008-02-11",29.92
"280","2008-02-12",30.09
"281","2008-02-13",30.450001
"282","2008-02-14",29.25
"283","2008-02-15",28.75
"284","2008-02-19",28.549999
"285","2008-02-20",29.68
"286","2008-02-21",29.27
"287","2008-02-22",29.77
"288","2008-02-25",30.049999
"289","2008-02-26",30.15
"290","2008-02-27",30.120001
"291","2008-02-28",29.280001
"292","2008-02-29",28.35
"293","2008-03-03",27.92
"294","2008-03-04",27.91
"295","2008-03-05",27.790001
"296","2008-03-06",27.18
"297","2008-03-07",27.950001
"298","2008-03-10",27.74
"299","2008-03-11",29.9
"300","2008-03-12",29.17
"301","2008-03-13",29.99
"302","2008-03-14",29.9
"303","2008-03-17",30.559999
"304","2008-03-18",32.029999
"305","2008-03-19",31.309999
"306","2008-03-20",33.43
"307","2008-03-24",33.200001
"308","2008-03-25",33.009998
"309","2008-03-26",32.98
"310","2008-03-27",32.450001
"311","2008-03-28",31.6
"312","2008-03-31",32.169998
"313","2008-04-01",33.700001
"314","2008-04-02",33.619999
"315","2008-04-03",33.639999
"316","2008-04-04",32.619999
"317","2008-04-07",32.580002
"318","2008-04-08",32.759998
"319","2008-04-09",32
"320","2008-04-10",32.509998
"321","2008-04-11",32.009998
"322","2008-04-14",31.700001
"323","2008-04-15",32.740002
"324","2008-04-16",33.73
"325","2008-04-17",33.189999
"326","2008-04-18",33.25
"327","2008-04-21",33.389999
"328","2008-04-22",32.540001
"329","2008-04-23",32.150002
"330","2008-04-24",33.860001
"331","2008-04-25",33.790001
"332","2008-04-28",34.32
"333","2008-04-29",34.439999
"334","2008-04-30",34.07
"335","2008-05-01",35.189999
"336","2008-05-02",34.150002
"337","2008-05-05",34.73
"338","2008-05-06",34.470001
"339","2008-05-07",32.900002
"340","2008-05-08",32.93
"341","2008-05-09",32.93
"342","2008-05-12",33.330002
"343","2008-05-13",32.849998
"344","2008-05-14",32.669998
"345","2008-05-15",32.59
"346","2008-05-16",32.389999
"347","2008-05-19",31.91
"348","2008-05-20",31.709999
"349","2008-05-21",31.65
"350","2008-05-22",32.52
"351","2008-05-23",32.119999
"352","2008-05-27",32.810001
"353","2008-05-28",32.330002
"354","2008-05-29",32.779999
"355","2008-05-30",32.509998
"356","2008-06-02",32.290001
"357","2008-06-03",31.959999
"358","2008-06-04",32.209999
"359","2008-06-05",32.5
"360","2008-06-06",31.110001
"361","2008-06-09",31.1
"362","2008-06-10",31.42
"363","2008-06-11",30.91
"364","2008-06-12",31.26
"365","2008-06-13",31.33
"366","2008-06-16",31.950001
"367","2008-06-17",31.58
"368","2008-06-18",31.459999
"369","2008-06-19",32.400002
"370","2008-06-20",32.509998
"371","2008-06-23",31.02
"372","2008-06-24",31.290001
"373","2008-06-25",31.209999
"374","2008-06-26",30.73
"375","2008-06-27",30.74
"376","2008-06-30",29.059999
"377","2008-07-01",29.57
"378","2008-07-02",29.27
"379","2008-07-03",28.09
"380","2008-07-07",26.92
"381","2008-07-08",29.030001
"382","2008-07-09",27.690001
"383","2008-07-10",28.42
"384","2008-07-11",28.27
"385","2008-07-14",27.09
"386","2008-07-15",25.219999
"387","2008-07-16",27.33
"388","2008-07-17",28.58
"389","2008-07-18",28.780001
"390","2008-07-21",28.67
"391","2008-07-22",31.02
"392","2008-07-23",32.049999
"393","2008-07-24",31.309999
"394","2008-07-25",32.220001
"395","2008-07-28",31.280001
"396","2008-07-29",33.400002
"397","2008-07-30",34.02
"398","2008-07-31",33.540001
"399","2008-08-01",33.970001
"400","2008-08-04",33.66
"401","2008-08-05",34.419998
"402","2008-08-06",34.18
"403","2008-08-07",33.400002
"404","2008-08-08",34.610001
"405","2008-08-11",35.830002
"406","2008-08-12",36.110001
"407","2008-08-13",35.380001
"408","2008-08-14",35.48
"409","2008-08-15",35.84
"410","2008-08-18",34.759998
"411","2008-08-19",34.380001
"412","2008-08-20",33.610001
"413","2008-08-21",33.02
"414","2008-08-22",34.07
"415","2008-08-25",32.369999
"416","2008-08-26",32.509998
"417","2008-08-27",32.919998
"418","2008-08-28",34.060001
"419","2008-08-29",33.560001
"420","2008-09-02",33.369999
"421","2008-09-03",33.98
"422","2008-09-04",33.91
"423","2008-09-05",34.610001
"424","2008-09-08",36.040001
"425","2008-09-09",35.439999
"426","2008-09-10",35.98
"427","2008-09-11",35.669998
"428","2008-09-12",34.810001
"429","2008-09-15",33.77
"430","2008-09-16",34.700001
"431","2008-09-17",34.009998
"432","2008-09-18",39.91
"433","2008-09-19",37.470001
"434","2008-09-22",35.27
"435","2008-09-23",36.209999
"436","2008-09-24",36.080002
"437","2008-09-25",37.189999
"438","2008-09-26",37.439999
"439","2008-09-29",35.299999
"440","2008-09-30",36.830002
"441","2008-10-01",37.32
"442","2008-10-02",37.310001
"443","2008-10-03",35.5
"444","2008-10-06",36.200001
"445","2008-10-07",33.549999
"446","2008-10-08",33.240002
"447","2008-10-09",30.26
"448","2008-10-10",36
"449","2008-10-13",36.73
"450","2008-10-14",34.75
"451","2008-10-15",32.650002
"452","2008-10-16",33.98
"453","2008-10-17",32.09
"454","2008-10-20",33.490002
"455","2008-10-21",32.02
"456","2008-10-22",30.940001
"457","2008-10-23",30.17
"458","2008-10-24",29.98
"459","2008-10-27",29.6
"460","2008-10-28",31.23
"461","2008-10-29",30.879999
"462","2008-10-30",32.610001
"463","2008-10-31",34.099998
"464","2008-11-03",34.639999
"465","2008-11-04",34.970001
"466","2008-11-05",32.799999
"467","2008-11-06",32.48
"468","2008-11-07",32.689999
"469","2008-11-10",32.02
"470","2008-11-11",31.91
"471","2008-11-12",30.42
"472","2008-11-13",32.93
"473","2008-11-14",30.51
"474","2008-11-17",30.610001
"475","2008-11-18",30.139999
"476","2008-11-19",28.08
"477","2008-11-20",27
"478","2008-11-21",28.389999
"479","2008-11-24",30.799999
"480","2008-11-25",31.309999
"481","2008-11-26",33.77
"482","2008-11-28",33.990002
"483","2008-12-01",32.709999
"484","2008-12-02",32.5
"485","2008-12-03",32.889999
"486","2008-12-04",32.470001
"487","2008-12-05",33.779999
"488","2008-12-08",34.43
"489","2008-12-09",32.84
"490","2008-12-10",33.200001
"491","2008-12-11",31.68
"492","2008-12-12",33.52
"493","2008-12-15",32.209999
"494","2008-12-16",34.389999
"495","2008-12-17",34.389999
"496","2008-12-18",34.25
"497","2008-12-19",34
"498","2008-12-22",34.18
"499","2008-12-23",33.349998
"500","2008-12-24",33.029999
"501","2008-12-26",33.779999
"502","2008-12-29",33.66
"503","2008-12-30",34.700001
"504","2008-12-31",35.5
"505","2009-01-02",34.889999
"506","2009-01-05",34.200001
"507","2009-01-06",34.450001
"508","2009-01-07",33.610001
"509","2009-01-08",33.700001
"510","2009-01-09",32.400002
"511","2009-01-12",31.950001
"512","2009-01-13",32.169998
"513","2009-01-14",30.76
"514","2009-01-15",30.51
"515","2009-01-16",29.139999
"516","2009-01-20",26.15
"517","2009-01-21",27.66
"518","2009-01-22",25.969999
"519","2009-01-23",26.15
"520","2009-01-26",26
"521","2009-01-27",26.34
"522","2009-01-28",27.92
"523","2009-01-29",26.040001
"524","2009-01-30",25.43
"525","2009-02-02",25.83
"526","2009-02-03",25.74
"527","2009-02-04",25.610001
"528","2009-02-05",25.870001
"529","2009-02-06",27.16
"530","2009-02-09",27.200001
"531","2009-02-10",25.389999
"532","2009-02-11",25.83
"533","2009-02-12",25.91
"534","2009-02-13",25.139999
"535","2009-02-17",24.35
"536","2009-02-18",23.68
"537","2009-02-19",22.77
"538","2009-02-20",22.98
"539","2009-02-23",22.120001
"540","2009-02-24",23.360001
"541","2009-02-25",23.059999
"542","2009-02-26",23.35
"543","2009-02-27",22.690001
"544","2009-03-02",21.42
"545","2009-03-03",20.43
"546","2009-03-04",20.389999
"547","2009-03-05",18.42
"548","2009-03-06",18.290001
"549","2009-03-09",18.6
"550","2009-03-10",20.66
"551","2009-03-11",20.440001
"552","2009-03-12",21.57
"553","2009-03-13",21.940001
"554","2009-03-16",21.309999
"555","2009-03-17",22.530001
"556","2009-03-18",23.85
"557","2009-03-19",23.32
"558","2009-03-20",23.09
"559","2009-03-23",24.65
"560","2009-03-24",22.709999
"561","2009-03-25",23.190001
"562","2009-03-26",23.280001
"563","2009-03-27",21.530001
"564","2009-03-30",20.4
"565","2009-03-31",21.209999
"566","2009-04-01",21.51
"567","2009-04-02",23.370001
"568","2009-04-03",24.120001
"569","2009-04-06",23.52
"570","2009-04-07",22.700001
"571","2009-04-08",22.860001
"572","2009-04-09",25.16
"573","2009-04-13",24.940001
"574","2009-04-14",22.940001
"575","2009-04-15",23.360001
"576","2009-04-16",24.040001
"577","2009-04-17",24.620001
"578","2009-04-20",18.610001
"579","2009-04-21",19.84
"580","2009-04-22",18.68
"581","2009-04-23",18.1
"582","2009-04-24",19.07
"583","2009-04-27",18.15
"584","2009-04-28",18.09
"585","2009-04-29",18.6
"586","2009-04-30",17.870001
"587","2009-05-01",17.26
"588","2009-05-04",18.110001
"589","2009-05-05",17.49
"590","2009-05-06",18.09
"591","2009-05-07",17.620001
"592","2009-05-08",18.700001
"593","2009-05-11",17.91
"594","2009-05-12",17.370001
"595","2009-05-13",16.08
"596","2009-05-14",16.48
"597","2009-05-15",15.75
"598","2009-05-18",17.07
"599","2009-05-19",16.66
"600","2009-05-20",15.3
"601","2009-05-21",14.91
"602","2009-05-22",14.68
"603","2009-05-26",15.56
"604","2009-05-27",14.44
"605","2009-05-28",14.4
"606","2009-05-29",14.94
"607","2009-06-01",14.66
"608","2009-06-02",14.35
"609","2009-06-03",14.54
"610","2009-06-04",14.95
"611","2009-06-05",14.22
"612","2009-06-08",14.26
"613","2009-06-09",14.06
"614","2009-06-10",13.83
"615","2009-06-11",14.01
"616","2009-06-12",14.08
"617","2009-06-15",13.36
"618","2009-06-16",13.05
"619","2009-06-17",12.86
"620","2009-06-18",13.09
"621","2009-06-19",13.59
"622","2009-06-22",12.55
"623","2009-06-23",12.01
"624","2009-06-24",11.69
"625","2009-06-25",12.43
"626","2009-06-26",12.38
"627","2009-06-29",12.24
"628","2009-06-30",12.16
"629","2009-07-01",12.16
"630","2009-07-02",11.96
"631","2009-07-06",12.04
"632","2009-07-07",12.07
"633","2009-07-08",12.13
"634","2009-07-09",12.2
"635","2009-07-10",12.05
"636","2009-07-13",12.7
"637","2009-07-14",12.65
"638","2009-07-15",13.23
"639","2009-07-16",12.87
"640","2009-07-17",12.14
"641","2009-07-20",11.77
"642","2009-07-21",10.81
"643","2009-07-22",10.94
"644","2009-07-23",11.81
"645","2009-07-24",11.95
"646","2009-07-27",12.54
"647","2009-07-28",12.91
"648","2009-07-29",13.1
"649","2009-07-30",13.78
"650","2009-07-31",13.71
"651","2009-08-03",14.33
"652","2009-08-04",14.33
"653","2009-08-05",14.7
"654","2009-08-06",15.37
"655","2009-08-07",16.969999
"656","2009-08-10",17.379999
"657","2009-08-11",16.82
"658","2009-08-12",16.98
"659","2009-08-13",16.35
"660","2009-08-14",15.95
"661","2009-08-17",15
"662","2009-08-18",14.87
"663","2009-08-19",14.98
"664","2009-08-20",14.74
"665","2009-08-21",15.43
"666","2009-08-24",14.95
"667","2009-08-25",14.63
"668","2009-08-26",14.51
"669","2009-08-27",14.3
"670","2009-08-28",14.11
"671","2009-08-31",13.85
"672","2009-09-01",12.98
"673","2009-09-02",12.53
"674","2009-09-03",12.65
"675","2009-09-04",12.63
"676","2009-09-08",12.77
"677","2009-09-09",13.02
"678","2009-09-10",12.82
"679","2009-09-11",13.01
"680","2009-09-14",13.19
"681","2009-09-15",13.61
"682","2009-09-16",14.8
"683","2009-09-17",14.14
"684","2009-09-18",13.82
"685","2009-09-21",13.55
"686","2009-09-22",13.56
"687","2009-09-23",13.66
"688","2009-09-24",12.98
"689","2009-09-25",12.78
"690","2009-09-28",13.22
"691","2009-09-29",13.08
"692","2009-09-30",12.96
"693","2009-10-01",12.43
"694","2009-10-02",12.46
"695","2009-10-05",12.5
"696","2009-10-06",12.72
"697","2009-10-07",12.63
"698","2009-10-08",13
"699","2009-10-09",13.5
"700","2009-10-12",13.49
"701","2009-10-13",13.51
"702","2009-10-14",13.68
"703","2009-10-15",13.54
"704","2009-10-16",13.64
"705","2009-10-19",14.51
"706","2009-10-20",14.62
"707","2009-10-21",14.5
"708","2009-10-22",15.63
"709","2009-10-23",15.26
"710","2009-10-26",16.440001
"711","2009-10-27",16.219999
"712","2009-10-28",16.32
"713","2009-10-29",16.68
"714","2009-10-30",15.75
"715","2009-11-02",15.58
"716","2009-11-03",15.53
"717","2009-11-04",15.02
"718","2009-11-05",15.33
"719","2009-11-06",15.03
"720","2009-11-09",15.42
"721","2009-11-10",15.26
"722","2009-11-11",15.41
"723","2009-11-12",15.07
"724","2009-11-13",15.32
"725","2009-11-16",15.89
"726","2009-11-17",16.4
"727","2009-11-18",16.34
"728","2009-11-19",15.58
"729","2009-11-20",15.79
"730","2009-11-23",16.309999
"731","2009-11-24",16.15
"732","2009-11-25",15.99
"733","2009-11-27",15.47
"734","2009-11-30",15.95
"735","2009-12-01",16
"736","2009-12-02",16.219999
"737","2009-12-03",15.87
"738","2009-12-04",16.379999
"739","2009-12-07",16.469999
"740","2009-12-08",16.67
"741","2009-12-09",16.41
"742","2009-12-10",16.6
"743","2009-12-11",16.549999
"744","2009-12-14",16.75
"745","2009-12-15",16.41
"746","2009-12-16",16.49
"747","2009-12-17",16.34
"748","2009-12-18",16.780001
"749","2009-12-21",17.290001
"750","2009-12-22",17.379999
"751","2009-12-23",17.370001
"752","2009-12-24",17.540001
"753","2009-12-28",17.43
"754","2009-12-29",17.67
"755","2009-12-30",17.6
"756","2009-12-31",17.01
"757","2010-01-04",17.24
"758","2010-01-05",16.4
"759","2010-01-06",15.89
"760","2010-01-07",16.790001
"761","2010-01-08",16.98
"762","2010-01-11",16.610001
"763","2010-01-12",16.549999
"764","2010-01-13",16.940001
"765","2010-01-14",17.559999
"766","2010-01-15",17.549999
"767","2010-01-19",18.110001
"768","2010-01-20",18.15
"769","2010-01-21",19.129999
"770","2010-01-22",19.040001
"771","2010-01-25",18.26
"772","2010-01-26",17.879999
"773","2010-01-27",18.540001
"774","2010-01-28",18.040001
"775","2010-01-29",17.52
"776","2010-02-01",17.82
"777","2010-02-02",17.549999
"778","2010-02-03",16.799999
"779","2010-02-04",16.209999
"780","2010-02-05",16.4
"781","2010-02-08",16.15
"782","2010-02-09",16.219999
"783","2010-02-10",16.559999
"784","2010-02-11",16.440001
"785","2010-02-12",16.389999
"786","2010-02-16",16.700001
"787","2010-02-17",16.59
"788","2010-02-18",16.950001
"789","2010-02-19",17.120001
"790","2010-02-22",17.5
"791","2010-02-23",17.450001
"792","2010-02-24",17.93
"793","2010-02-25",18.01
"794","2010-02-26",17.719999
"795","2010-03-01",17.860001
"796","2010-03-02",17.84
"797","2010-03-03",17.73
"798","2010-03-04",17.91
"799","2010-03-05",18.77
"800","2010-03-08",19.02
"801","2010-03-09",19.07
"802","2010-03-10",19.32
"803","2010-03-11",19.690001
"804","2010-03-12",19.379999
"805","2010-03-15",19.48
"806","2010-03-16",19.77
"807","2010-03-17",20.290001
"808","2010-03-18",20.799999
"809","2010-03-19",21.24
"810","2010-03-22",21.530001
"811","2010-03-23",21.52
"812","2010-03-24",21.17
"813","2010-03-25",21.219999
"814","2010-03-26",20.940001
"815","2010-03-29",20.92
"816","2010-03-30",21.01
"817","2010-03-31",20.9
"818","2010-04-01",21.139999
"819","2010-04-05",21.16
"820","2010-04-06",21.43
"821","2010-04-07",21.34
"822","2010-04-08",21.26
"823","2010-04-09",21.389999
"824","2010-04-12",21.709999
"825","2010-04-13",21.639999
"826","2010-04-14",22.459999
"827","2010-04-15",22.75
"828","2010-04-16",22.25
"829","2010-04-19",22.530001
"830","2010-04-20",23.17
"831","2010-04-21",24.290001
"832","2010-04-22",25.25
"833","2010-04-23",25.620001
"834","2010-04-26",24.98
"835","2010-04-27",24.620001
"836","2010-04-28",24.459999
"837","2010-04-29",25.17
"838","2010-04-30",24.049999
"839","2010-05-03",23.870001
"840","2010-05-04",22.129999
"841","2010-05-05",22.49
"842","2010-05-06",21.73
"843","2010-05-07",21.02
"844","2010-05-10",22.23
"845","2010-05-11",22.870001
"846","2010-05-12",23.82
"847","2010-05-13",23.530001
"848","2010-05-14",22.870001
"849","2010-05-17",23.16
"850","2010-05-18",22.629999
"851","2010-05-19",22.35
"852","2010-05-20",21.27
"853","2010-05-21",21.549999
"854","2010-05-24",20.99
"855","2010-05-25",21.290001
"856","2010-05-26",21.08
"857","2010-05-27",21.950001
"858","2010-05-28",21.57
"859","2010-06-01",21.09
"860","2010-06-02",22.07
"861","2010-06-03",21.68
"862","2010-06-04",20.290001
"863","2010-06-07",20.01
"864","2010-06-08",20.08
"865","2010-06-09",19.620001
"866","2010-06-10",20.15
"867","2010-06-11",20.459999
"868","2010-06-14",20.58
"869","2010-06-15",21.059999
"870","2010-06-16",21.139999
"871","2010-06-17",21.219999
"872","2010-06-18",21.120001
"873","2010-06-21",20.950001
"874","2010-06-22",20.629999
"875","2010-06-23",20.139999
"876","2010-06-24",19.91
"877","2010-06-25",20.549999
"878","2010-06-28",20.43
"879","2010-06-29",19.719999
"880","2010-06-30",19.76
"881","2010-07-01",19.65
"882","2010-07-02",19.57
"883","2010-07-06",19.43
"884","2010-07-07",20.389999
"885","2010-07-08",20.889999
"886","2010-07-09",21.309999
"887","2010-07-12",21.030001
"888","2010-07-13",22.25
"889","2010-07-14",21.82
"890","2010-07-15",21.530001
"891","2010-07-16",20.57
"892","2010-07-19",19.879999
"893","2010-07-20",19.299999
"894","2010-07-21",18.73
"895","2010-07-22",19.5
"896","2010-07-23",19.77
"897","2010-07-26",20.549999
"898","2010-07-27",20.74
"899","2010-07-28",20.549999
"900","2010-07-29",20.549999
"901","2010-07-30",20.299999
"902","2010-08-02",20.360001
"903","2010-08-03",20.18
"904","2010-08-04",20.129999
"905","2010-08-05",19.93
"906","2010-08-06",19.719999
"907","2010-08-09",19.969999
"908","2010-08-10",19.85
"909","2010-08-11",18.75
"910","2010-08-12",18.91
"911","2010-08-13",18.52
"912","2010-08-16",18.5
"913","2010-08-17",18.629999
"914","2010-08-18",18.74
"915","2010-08-19",17.959999
"916","2010-08-20",17.870001
"917","2010-08-23",17.27
"918","2010-08-24",17.290001
"919","2010-08-25",17.459999
"920","2010-08-26",17.209999
"921","2010-08-27",17.799999
"922","2010-08-30",16.870001
"923","2010-08-31",16.969999
"924","2010-09-01",17.690001
"925","2010-09-02",17.440001
"926","2010-09-03",17.870001
"927","2010-09-07",17.059999
"928","2010-09-08",17.35
"929","2010-09-09",17.440001
"930","2010-09-10",17.27
"931","2010-09-13",17.9
"932","2010-09-14",17.440001
"933","2010-09-15",17.360001
"934","2010-09-16",17.1
"935","2010-09-17",17.26
"936","2010-09-20",18.09
"937","2010-09-21",17.91
"938","2010-09-22",17.4
"939","2010-09-23",16.950001
"940","2010-09-24",17.860001
"941","2010-09-27",17.32
"942","2010-09-28",17.33
"943","2010-09-29",17.4
"944","2010-09-30",17.42
"945","2010-10-01",17.33
"946","2010-10-04",17.15
"947","2010-10-05",17.98
"948","2010-10-06",17.92
"949","2010-10-07",17.940001
"950","2010-10-08",18.200001
"951","2010-10-11",18
"952","2010-10-12",18.18
"953","2010-10-13",18.73
"954","2010-10-14",18.76
"955","2010-10-15",18.629999
"956","2010-10-18",19.27
"957","2010-10-19",19
"958","2010-10-20",19.209999
"959","2010-10-21",18.74
"960","2010-10-22",18.709999
"961","2010-10-25",19.33
"962","2010-10-26",19.549999
"963","2010-10-27",19.59
"964","2010-10-28",19.5
"965","2010-10-29",19.6
"966","2010-11-01",18.77
