"","date","NKSH"
"75","2007-04-20",23.48
"76","2007-04-23",22.98
"77","2007-04-24",23
"78","2007-04-25",22.91
"79","2007-04-26",22.91
"80","2007-04-27",22.76
"81","2007-04-30",22.110001
"82","2007-05-01",22.1
"83","2007-05-02",22.59
"84","2007-05-03",22.59
"85","2007-05-04",22.23
"86","2007-05-07",22.389999
"87","2007-05-08",22.15
"88","2007-05-09",22.15
"89","2007-05-10",22.049999
"90","2007-05-11",22.129999
"91","2007-05-14",22.120001
"92","2007-05-15",22.299999
"93","2007-05-16",22.66
"94","2007-05-17",22.32
"95","2007-05-18",21.610001
"96","2007-05-21",22.219999
"97","2007-05-22",22.27
"98","2007-05-23",21.91
"99","2007-05-24",21.68
"100","2007-05-25",21.809999
"101","2007-05-29",21.559999
"102","2007-05-30",22.209999
"103","2007-05-31",22.059999
"104","2007-06-01",22.09
"105","2007-06-04",22
"106","2007-06-05",22.139999
"107","2007-06-06",21.99
"108","2007-06-07",22.190001
"109","2007-06-08",21.790001
"110","2007-06-11",21.709999
"111","2007-06-12",21.209999
"112","2007-06-13",20.870001
"113","2007-06-14",21.139999
"114","2007-06-15",20.940001
"115","2007-06-18",20.91
"116","2007-06-19",20.629999
"117","2007-06-20",20.34
"118","2007-06-21",20.200001
"119","2007-06-22",20.309999
"120","2007-06-25",20.52
"121","2007-06-26",20.110001
"122","2007-06-27",20.110001
"123","2007-06-28",20.25
"124","2007-06-29",20.440001
"125","2007-07-02",20.200001
"126","2007-07-03",20.200001
"127","2007-07-05",20.200001
"128","2007-07-06",20.200001
"129","2007-07-09",20.24
"130","2007-07-10",19.92
"131","2007-07-11",20
"132","2007-07-12",20
"133","2007-07-13",20.16
"134","2007-07-16",20.18
"135","2007-07-17",20.209999
"136","2007-07-18",19.959999
"137","2007-07-19",19.99
"138","2007-07-20",20.24
"139","2007-07-23",20.15
"140","2007-07-24",20.15
"141","2007-07-25",20.120001
"142","2007-07-26",19.02
"143","2007-07-27",19
"144","2007-07-30",19.92
"145","2007-07-31",19.870001
"146","2007-08-01",20.200001
"147","2007-08-02",19.6
"148","2007-08-03",20.059999
"149","2007-08-06",18.84
"150","2007-08-07",19.120001
"151","2007-08-08",19.26
"152","2007-08-09",18.9
"153","2007-08-10",19.190001
"154","2007-08-13",19.200001
"155","2007-08-14",19.200001
"156","2007-08-15",19.5
"157","2007-08-16",19.5
"158","2007-08-17",19.5
"159","2007-08-20",19.35
"160","2007-08-21",20.49
"161","2007-08-22",20.5
"162","2007-08-23",19.91
"163","2007-08-24",20.129999
"164","2007-08-27",20.129999
"165","2007-08-28",19.5
"166","2007-08-29",20.02
"167","2007-08-30",20
"168","2007-08-31",20.08
"169","2007-09-04",20
"170","2007-09-05",19.99
"171","2007-09-06",19.99
"172","2007-09-07",20
"173","2007-09-10",19.809999
"174","2007-09-11",19.26
"175","2007-09-12",19.65
"176","2007-09-13",19.65
"177","2007-09-14",19.5
"178","2007-09-17",19.450001
"179","2007-09-18",19.25
"180","2007-09-19",19.58
"181","2007-09-20",19.549999
"182","2007-09-21",19.299999
"183","2007-09-24",20
"184","2007-09-25",19.610001
"185","2007-09-26",19.75
"186","2007-09-27",19.74
"187","2007-09-28",19.4
"188","2007-10-01",19.4
"189","2007-10-02",19.049999
"190","2007-10-03",19.059999
"191","2007-10-04",19.01
"192","2007-10-05",18.85
"193","2007-10-08",19.51
"194","2007-10-09",19.01
"195","2007-10-10",18.860001
"196","2007-10-11",18.6
"197","2007-10-12",19
"198","2007-10-15",18.74
"199","2007-10-16",18.65
"200","2007-10-17",18.65
"201","2007-10-18",19.040001
"202","2007-10-19",19.01
"203","2007-10-22",19
"204","2007-10-23",19
"205","2007-10-24",19.440001
"206","2007-10-25",19.049999
"207","2007-10-26",19.049999
"208","2007-10-29",19.620001
"209","2007-10-30",19.68
"210","2007-10-31",19.75
"211","2007-11-01",19.549999
"212","2007-11-02",19.66
"213","2007-11-05",19.370001
"214","2007-11-06",19.200001
"215","2007-11-07",19.299999
"216","2007-11-08",19
"217","2007-11-09",18.870001
"218","2007-11-12",19
"219","2007-11-13",19
"220","2007-11-14",18.959999
"221","2007-11-15",19
"222","2007-11-16",19
"223","2007-11-19",19.01
"224","2007-11-20",18.49
"225","2007-11-21",18.75
"226","2007-11-23",19.309999
"227","2007-11-26",19
"228","2007-11-27",18.68
"229","2007-11-28",18.959999
"230","2007-11-29",19.08
"231","2007-11-30",19
"232","2007-12-03",19.4
"233","2007-12-04",19.4
"234","2007-12-05",19.4
"235","2007-12-06",19.309999
"236","2007-12-07",19.26
"237","2007-12-10",19.5
"238","2007-12-11",18.719999
"239","2007-12-12",18.52
"240","2007-12-13",18.65
"241","2007-12-14",18.52
"242","2007-12-17",17.98
"243","2007-12-18",17.76
"244","2007-12-19",17.75
"245","2007-12-20",17.120001
"246","2007-12-21",16.6
"247","2007-12-24",16.700001
"248","2007-12-26",16.85
"249","2007-12-27",16.48
"250","2007-12-28",17.290001
"251","2007-12-31",17.1
"252","2008-01-02",17.5
"253","2008-01-03",18.459999
"254","2008-01-04",18.67
"255","2008-01-07",19.5
"256","2008-01-08",18.25
"257","2008-01-09",18.1
"258","2008-01-10",18.1
"259","2008-01-11",18.389999
"260","2008-01-14",18.23
"261","2008-01-15",18.459999
"262","2008-01-16",19.25
"263","2008-01-17",18.9
"264","2008-01-18",19.08
"265","2008-01-22",19.08
"266","2008-01-23",19.15
"267","2008-01-24",19.15
"268","2008-01-25",19.450001
"269","2008-01-28",19.75
"270","2008-01-29",19.6
"271","2008-01-30",19.67
"272","2008-01-31",19.700001
"273","2008-02-01",19.950001
"274","2008-02-04",19.950001
"275","2008-02-05",20.23
"276","2008-02-06",20.32
"277","2008-02-07",20.5
"278","2008-02-08",21.639999
"279","2008-02-11",21.5
"280","2008-02-12",21.5
"281","2008-02-13",21.5
"282","2008-02-14",21.25
"283","2008-02-15",20.92
"284","2008-02-19",20.9
"285","2008-02-20",20.99
"286","2008-02-21",20.26
"287","2008-02-22",20
"288","2008-02-25",20.65
"289","2008-02-26",20.49
"290","2008-02-27",20.700001
"291","2008-02-28",20.6
"292","2008-02-29",20.620001
"293","2008-03-03",20.620001
"294","2008-03-04",20.02
"295","2008-03-05",20
"296","2008-03-06",20.780001
"297","2008-03-07",20.780001
"298","2008-03-10",19.41
"299","2008-03-11",18.5
"300","2008-03-12",18.75
"301","2008-03-13",18.75
"302","2008-03-14",18.5
"303","2008-03-17",18.5
"304","2008-03-18",18.75
"305","2008-03-19",18.75
"306","2008-03-20",18.75
"307","2008-03-24",19
"308","2008-03-25",18.280001
"309","2008-03-26",17.870001
"310","2008-03-27",17.73
"311","2008-03-28",18.809999
"312","2008-03-31",17.99
"313","2008-04-01",18.940001
"314","2008-04-02",18.5
"315","2008-04-03",18.700001
"316","2008-04-04",18.940001
"317","2008-04-07",18.67
"318","2008-04-08",18.67
"319","2008-04-09",18.6
"320","2008-04-10",18.700001
"321","2008-04-11",18.66
"322","2008-04-14",18.469999
"323","2008-04-15",18.6
"324","2008-04-16",18.6
"325","2008-04-17",18.65
"326","2008-04-18",18.82
"327","2008-04-21",18.51
"328","2008-04-22",19.870001
"329","2008-04-23",19.870001
"330","2008-04-24",19.5
"331","2008-04-25",19.5
"332","2008-04-28",19.48
"333","2008-04-29",18.809999
"334","2008-04-30",19.68
"335","2008-05-01",19.68
"336","2008-05-02",18.93
"337","2008-05-05",19.450001
"338","2008-05-06",19.99
"339","2008-05-07",20
"340","2008-05-08",20
"341","2008-05-09",18.92
"342","2008-05-12",18.870001
"343","2008-05-13",20.139999
"344","2008-05-14",18.780001
"345","2008-05-15",19.67
"346","2008-05-16",19
"347","2008-05-19",18
"348","2008-05-20",18.25
"349","2008-05-21",18
"350","2008-05-22",18.379999
"351","2008-05-23",18.01
"352","2008-05-27",18.049999
"353","2008-05-28",18.02
"354","2008-05-29",17.51
"355","2008-05-30",17.799999
"356","2008-06-02",18.690001
"357","2008-06-03",18.59
"358","2008-06-04",17.959999
"359","2008-06-05",18.190001
"360","2008-06-06",17.860001
"361","2008-06-09",18.040001
"362","2008-06-10",18.040001
"363","2008-06-11",17.780001
"364","2008-06-12",17.5
"365","2008-06-13",17.33
"366","2008-06-16",17.690001
"367","2008-06-17",17.690001
"368","2008-06-18",17.08
"369","2008-06-19",17.76
"370","2008-06-20",17.76
"371","2008-06-23",18.5
"372","2008-06-24",18.4
"373","2008-06-25",18.4
"374","2008-06-26",17.75
"375","2008-06-27",18
"376","2008-06-30",17.99
"377","2008-07-01",17.99
"378","2008-07-02",17.51
"379","2008-07-03",17.51
"380","2008-07-07",17.6
"381","2008-07-08",17.76
"382","2008-07-09",17.790001
"383","2008-07-10",17.01
"384","2008-07-11",17.02
"385","2008-07-14",17
"386","2008-07-15",16.950001
"387","2008-07-16",17.67
"388","2008-07-17",17.85
"389","2008-07-18",18.450001
"390","2008-07-21",18.450001
"391","2008-07-22",19.5
"392","2008-07-23",19.02
"393","2008-07-24",19.02
"394","2008-07-25",18.76
"395","2008-07-28",19.280001
"396","2008-07-29",19.450001
"397","2008-07-30",19.450001
"398","2008-07-31",18.690001
"399","2008-08-01",18.5
"400","2008-08-04",18.1
"401","2008-08-05",18
"402","2008-08-06",18.34
"403","2008-08-07",18.370001
"404","2008-08-08",17.879999
"405","2008-08-11",18.5
"406","2008-08-12",18.08
"407","2008-08-13",18.41
"408","2008-08-14",18.469999
"409","2008-08-15",17.57
"410","2008-08-18",17.57
"411","2008-08-19",18.120001
"412","2008-08-20",18
"413","2008-08-21",18
"414","2008-08-22",17.74
"415","2008-08-25",17.25
"416","2008-08-26",17.9
"417","2008-08-27",17.32
"418","2008-08-28",17.26
"419","2008-08-29",17.299999
"420","2008-09-02",18.32
"421","2008-09-03",18.32
"422","2008-09-04",19.200001
"423","2008-09-05",19.25
"424","2008-09-08",19.42
"425","2008-09-09",19.16
"426","2008-09-10",19.450001
"427","2008-09-11",19.440001
"428","2008-09-12",19.440001
"429","2008-09-15",19
"430","2008-09-16",19
"431","2008-09-17",17.09
"432","2008-09-18",18.610001
"433","2008-09-19",17.030001
"434","2008-09-22",16.33
"435","2008-09-23",16.01
"436","2008-09-24",17
"437","2008-09-25",17.299999
"438","2008-09-26",17.299999
"439","2008-09-29",16.049999
"440","2008-09-30",16.5
"441","2008-10-01",19.25
"442","2008-10-02",19.41
"443","2008-10-03",19.200001
"444","2008-10-06",18.25
"445","2008-10-07",19.219999
"446","2008-10-08",17.59
"447","2008-10-09",17
"448","2008-10-10",15.5
"449","2008-10-13",17.049999
"450","2008-10-14",16.82
"451","2008-10-15",16.5
"452","2008-10-16",19.74
"453","2008-10-17",17.629999
"454","2008-10-20",18.98
"455","2008-10-21",18.620001
"456","2008-10-22",17.799999
"457","2008-10-23",17.709999
"458","2008-10-24",17.709999
"459","2008-10-27",17.309999
"460","2008-10-28",18.01
"461","2008-10-29",18.299999
"462","2008-10-30",17.01
"463","2008-10-31",17.99
"464","2008-11-03",18.200001
"465","2008-11-04",18.75
"466","2008-11-05",19
"467","2008-11-06",17.9
"468","2008-11-07",18.200001
"469","2008-11-10",18.200001
"470","2008-11-11",18.5
"471","2008-11-12",17.25
"472","2008-11-13",19
"473","2008-11-14",18.1
"474","2008-11-17",18.1
"475","2008-11-18",18.1
"476","2008-11-19",16.92
"477","2008-11-20",17
"478","2008-11-21",18.33
"479","2008-11-24",19.58
"480","2008-11-25",19.65
"481","2008-11-26",19
"482","2008-11-28",19
"483","2008-12-01",19.719999
"484","2008-12-02",19
"485","2008-12-03",18.139999
"486","2008-12-04",18.950001
"487","2008-12-05",18.950001
"488","2008-12-08",18.08
"489","2008-12-09",18.950001
"490","2008-12-10",18.25
"491","2008-12-11",18.5
"492","2008-12-12",18.379999
"493","2008-12-15",18.75
"494","2008-12-16",18.799999
"495","2008-12-17",19.51
"496","2008-12-18",19.16
"497","2008-12-19",19.110001
"498","2008-12-22",19.200001
"499","2008-12-23",19.299999
"500","2008-12-24",18.9
"501","2008-12-26",19.120001
"502","2008-12-29",19.200001
"503","2008-12-30",19
"504","2008-12-31",19.450001
"505","2009-01-02",19
"506","2009-01-05",19.51
"507","2009-01-06",19.33
"508","2009-01-07",19.75
"509","2009-01-08",19.75
"510","2009-01-09",20
"511","2009-01-12",19.5
"512","2009-01-13",19.5
"513","2009-01-14",20.5
"514","2009-01-15",19.07
"515","2009-01-16",19.120001
"516","2009-01-20",19.530001
"517","2009-01-21",20
"518","2009-01-22",19.059999
"519","2009-01-23",18.870001
"520","2009-01-26",19.01
"521","2009-01-27",18.52
"522","2009-01-28",18.9
"523","2009-01-29",18.74
"524","2009-01-30",18.74
"525","2009-02-02",18.139999
"526","2009-02-03",18.1
"527","2009-02-04",18.15
"528","2009-02-05",18.15
"529","2009-02-06",18.549999
"530","2009-02-09",18.549999
"531","2009-02-10",18.75
"532","2009-02-11",18.309999
"533","2009-02-12",18.16
"534","2009-02-13",18.200001
"535","2009-02-17",18.74
"536","2009-02-18",18.299999
"537","2009-02-19",18.030001
"538","2009-02-20",17.91
"539","2009-02-23",19
"540","2009-02-24",18.719999
"541","2009-02-25",18.719999
"542","2009-02-26",20
"543","2009-02-27",18.76
"544","2009-03-02",19.25
"545","2009-03-03",19.459999
"546","2009-03-04",18.75
"547","2009-03-05",18.75
"548","2009-03-06",18.030001
"549","2009-03-09",18.030001
"550","2009-03-10",18.370001
"551","2009-03-11",18.370001
"552","2009-03-12",18.99
"553","2009-03-13",18.120001
"554","2009-03-16",18.120001
"555","2009-03-17",19.23
"556","2009-03-18",19.23
"557","2009-03-19",18.48
"558","2009-03-20",19.209999
"559","2009-03-23",19
"560","2009-03-24",19.25
"561","2009-03-25",19.43
"562","2009-03-26",18.41
"563","2009-03-27",18.52
"564","2009-03-30",18.5
"565","2009-03-31",18.9
"566","2009-04-01",18.9
"567","2009-04-02",18.51
"568","2009-04-03",18.540001
"569","2009-04-06",19.219999
"570","2009-04-07",18.76
"571","2009-04-08",18.950001
"572","2009-04-09",19.379999
"573","2009-04-13",18.82
"574","2009-04-14",19.17
"575","2009-04-15",19.07
"576","2009-04-16",19.42
"577","2009-04-17",19.75
"578","2009-04-20",19.65
"579","2009-04-21",19.75
"580","2009-04-22",20.940001
"581","2009-04-23",20.58
"582","2009-04-24",20.58
"583","2009-04-27",20.950001
"584","2009-04-28",20.51
"585","2009-04-29",20.629999
"586","2009-04-30",20.82
"587","2009-05-01",20.889999
"588","2009-05-04",21.43
"589","2009-05-05",20.82
"590","2009-05-06",22.16
"591","2009-05-07",23.1
"592","2009-05-08",23.35
"593","2009-05-11",23.26
"594","2009-05-12",24.52
"595","2009-05-13",23.809999
"596","2009-05-14",23.93
"597","2009-05-15",23.790001
"598","2009-05-18",23.889999
"599","2009-05-19",23.9
"600","2009-05-20",23.790001
"601","2009-05-21",24.629999
"602","2009-05-22",24.719999
"603","2009-05-26",24.5
"604","2009-05-27",23.66
"605","2009-05-28",23.950001
"606","2009-05-29",23.98
"607","2009-06-01",23.799999
"608","2009-06-02",23.34
"609","2009-06-03",23.370001
"610","2009-06-04",22.610001
"611","2009-06-05",23.110001
"612","2009-06-08",23.700001
"613","2009-06-09",23.690001
"614","2009-06-10",23.18
"615","2009-06-11",23.99
"616","2009-06-12",24.48
"617","2009-06-15",23.950001
"618","2009-06-16",23.91
"619","2009-06-17",23.950001
"620","2009-06-18",24.48
"621","2009-06-19",24.98
"622","2009-06-22",25
"623","2009-06-23",24.52
"624","2009-06-24",24.950001
"625","2009-06-25",25
"626","2009-06-26",25.799999
"627","2009-06-29",25.129999
"628","2009-06-30",24.030001
"629","2009-07-01",25.15
"630","2009-07-02",24.950001
"631","2009-07-06",25.530001
"632","2009-07-07",24.42
"633","2009-07-08",24.4
"634","2009-07-09",24.27
"635","2009-07-10",24.700001
"636","2009-07-13",25.15
"637","2009-07-14",24.82
"638","2009-07-15",25.09
"639","2009-07-16",25.1
"640","2009-07-17",24.84
"641","2009-07-20",25.23
"642","2009-07-21",26
"643","2009-07-22",26.5
"644","2009-07-23",26.9
"645","2009-07-24",26.5
"646","2009-07-27",26.379999
"647","2009-07-28",26.5
"648","2009-07-29",25.389999
"649","2009-07-30",26.370001
"650","2009-07-31",26.5
"651","2009-08-03",26.75
"652","2009-08-04",26.73
"653","2009-08-05",26.02
"654","2009-08-06",25.73
"655","2009-08-07",26
"656","2009-08-10",25.530001
"657","2009-08-11",25.18
"658","2009-08-12",26.280001
"659","2009-08-13",26
"660","2009-08-14",25.209999
"661","2009-08-17",25.040001
"662","2009-08-18",24.41
"663","2009-08-19",24.459999
"664","2009-08-20",25.51
"665","2009-08-21",26.02
"666","2009-08-24",24.92
"667","2009-08-25",25.4
"668","2009-08-26",25.639999
"669","2009-08-27",26.07
"670","2009-08-28",25.530001
"671","2009-08-31",25.41
"672","2009-09-01",24.52
"673","2009-09-02",24.969999
"674","2009-09-03",25.049999
"675","2009-09-04",25.35
"676","2009-09-08",25.219999
"677","2009-09-09",25.309999
"678","2009-09-10",24.9
"679","2009-09-11",24.6
"680","2009-09-14",24.6
"681","2009-09-15",25.549999
"682","2009-09-16",25.639999
"683","2009-09-17",25.16
"684","2009-09-18",25.200001
"685","2009-09-21",25.299999
"686","2009-09-22",25.620001
"687","2009-09-23",26.02
"688","2009-09-24",25.809999
"689","2009-09-25",25.92
"690","2009-09-28",26.27
"691","2009-09-29",25.43
"692","2009-09-30",25.450001
"693","2009-10-01",25.799999
"694","2009-10-02",25.08
"695","2009-10-05",25.540001
"696","2009-10-06",25.74
"697","2009-10-07",26.74
"698","2009-10-08",26.299999
"699","2009-10-09",27.219999
"700","2009-10-12",27.190001
"701","2009-10-13",27.57
"702","2009-10-14",27.85
"703","2009-10-15",27.41
"704","2009-10-16",27.1
"705","2009-10-19",27.42
"706","2009-10-20",27.6
"707","2009-10-21",27.290001
"708","2009-10-22",27.27
"709","2009-10-23",26.870001
"710","2009-10-26",26.780001
"711","2009-10-27",26.799999
"712","2009-10-28",26.99
"713","2009-10-29",26.620001
"714","2009-10-30",27.110001
"715","2009-11-02",27.389999
"716","2009-11-03",27.120001
"717","2009-11-04",27.16
"718","2009-11-05",27.709999
"719","2009-11-06",27.639999
"720","2009-11-09",27.719999
"721","2009-11-10",27.75
"722","2009-11-11",28.120001
"723","2009-11-12",27.48
"724","2009-11-13",27.92
"725","2009-11-16",29.209999
"726","2009-11-17",29.200001
"727","2009-11-18",28.98
"728","2009-11-19",28.440001
"729","2009-11-20",27.99
"730","2009-11-23",28.5
"731","2009-11-24",27.959999
"732","2009-11-25",27.65
"733","2009-11-27",26.690001
"734","2009-11-30",26.129999
"735","2009-12-01",27.51
"736","2009-12-02",28.610001
"737","2009-12-03",28.51
"738","2009-12-04",27.5
"739","2009-12-07",27.5
"740","2009-12-08",26.82
"741","2009-12-09",26.690001
"742","2009-12-10",27.059999
"743","2009-12-11",27.34
"744","2009-12-14",27.35
"745","2009-12-15",26.51
"746","2009-12-16",27.120001
"747","2009-12-17",26.76
"748","2009-12-18",27.5
"749","2009-12-21",27.370001
"750","2009-12-22",26.799999
"751","2009-12-23",26.98
"752","2009-12-24",26.940001
"753","2009-12-28",27.469999
"754","2009-12-29",27.389999
"755","2009-12-30",27.75
"756","2009-12-31",28.290001
"757","2010-01-04",28.25
"758","2010-01-05",28.92
"759","2010-01-06",27.889999
"760","2010-01-07",27.719999
"761","2010-01-08",28.110001
"762","2010-01-11",28.219999
"763","2010-01-12",27.469999
"764","2010-01-13",27.549999
"765","2010-01-14",27.549999
"766","2010-01-15",27.65
"767","2010-01-19",28.52
"768","2010-01-20",27.370001
"769","2010-01-21",26.58
"770","2010-01-22",26.85
"771","2010-01-25",27.23
"772","2010-01-26",26.620001
"773","2010-01-27",26.440001
"774","2010-01-28",25.690001
"775","2010-01-29",25.200001
"776","2010-02-01",25.860001
"777","2010-02-02",25.25
"778","2010-02-03",24.559999
"779","2010-02-04",23.01
"780","2010-02-05",23.299999
"781","2010-02-08",23.41
"782","2010-02-09",23.84
"783","2010-02-10",23.879999
"784","2010-02-11",24.620001
"785","2010-02-12",25.43
"786","2010-02-16",25.940001
"787","2010-02-17",26.030001
"788","2010-02-18",26.02
"789","2010-02-19",27.26
"790","2010-02-22",27.9
"791","2010-02-23",28.5
"792","2010-02-24",28.17
"793","2010-02-25",28.280001
"794","2010-02-26",27.09
"795","2010-03-01",27.889999
"796","2010-03-02",28.18
"797","2010-03-03",28.32
"798","2010-03-04",28.73
"799","2010-03-05",29.15
"800","2010-03-08",28.959999
"801","2010-03-09",28.799999
"802","2010-03-10",28.82
"803","2010-03-11",28.639999
"804","2010-03-12",28.24
"805","2010-03-15",27.76
"806","2010-03-16",28.139999
"807","2010-03-17",28.049999
"808","2010-03-18",27.860001
"809","2010-03-19",27.84
"810","2010-03-22",28.049999
"811","2010-03-23",28.110001
"812","2010-03-24",27.98
"813","2010-03-25",27.59
"814","2010-03-26",27.700001
"815","2010-03-29",27.620001
"816","2010-03-30",27.959999
"817","2010-03-31",27.25
"818","2010-04-01",27.01
"819","2010-04-05",26.969999
"820","2010-04-06",28.139999
"821","2010-04-07",28.5
"822","2010-04-08",28.309999
"823","2010-04-09",28.059999
"824","2010-04-12",27.77
"825","2010-04-13",27.1
"826","2010-04-14",27.48
"827","2010-04-15",27.49
"828","2010-04-16",27.049999
"829","2010-04-19",26.700001
"830","2010-04-20",27.08
"831","2010-04-21",27.040001
"832","2010-04-22",27.42
"833","2010-04-23",27.42
"834","2010-04-26",27.030001
"835","2010-04-27",27.16
"836","2010-04-28",27.15
"837","2010-04-29",27.51
"838","2010-04-30",27.09
"839","2010-05-03",27.43
"840","2010-05-04",27.24
"841","2010-05-05",26.75
"842","2010-05-06",26
"843","2010-05-07",25.049999
"844","2010-05-10",26.700001
"845","2010-05-11",27.25
"846","2010-05-12",28.49
"847","2010-05-13",28.459999
"848","2010-05-14",28
"849","2010-05-17",28.219999
"850","2010-05-18",27.99
"851","2010-05-19",27.440001
"852","2010-05-20",25.35
"853","2010-05-21",25.59
"854","2010-05-24",25.75
"855","2010-05-25",24.49
"856","2010-05-26",24.540001
"857","2010-05-27",25.34
"858","2010-05-28",24.77
"859","2010-06-01",23.27
"860","2010-06-02",24.43
"861","2010-06-03",24.32
"862","2010-06-04",23.09
"863","2010-06-07",22.959999
"864","2010-06-08",23.02
"865","2010-06-09",23.040001
"866","2010-06-10",23.200001
"867","2010-06-11",23.049999
"868","2010-06-14",23.41
"869","2010-06-15",24.75
"870","2010-06-16",24.57
"871","2010-06-17",24.18
"872","2010-06-18",25.049999
"873","2010-06-21",24.299999
"874","2010-06-22",23.65
"875","2010-06-23",23.690001
"876","2010-06-24",23.74
"877","2010-06-25",26.040001
"878","2010-06-28",25.33
"879","2010-06-29",24.690001
"880","2010-06-30",24.23
"881","2010-07-01",24.559999
"882","2010-07-02",23.83
"883","2010-07-06",23.290001
"884","2010-07-07",23.77
"885","2010-07-08",23.76
"886","2010-07-09",24.110001
"887","2010-07-12",23.6
"888","2010-07-13",25
"889","2010-07-14",24.530001
"890","2010-07-15",23.82
"891","2010-07-16",23.49
"892","2010-07-19",24.17
"893","2010-07-20",24.57
"894","2010-07-21",23.9
"895","2010-07-22",24.620001
"896","2010-07-23",24.959999
"897","2010-07-26",25.719999
"898","2010-07-27",25.709999
"899","2010-07-28",25.68
"900","2010-07-29",25.549999
"901","2010-07-30",25.879999
"902","2010-08-02",25.84
"903","2010-08-03",25.23
"904","2010-08-04",25.35
"905","2010-08-05",25.09
"906","2010-08-06",25.190001
"907","2010-08-09",24.959999
"908","2010-08-10",24.469999
"909","2010-08-11",23.049999
"910","2010-08-12",22.52
"911","2010-08-13",21.950001
"912","2010-08-16",22.459999
"913","2010-08-17",23.33
"914","2010-08-18",23.51
"915","2010-08-19",22.65
"916","2010-08-20",21.76
"917","2010-08-23",22.459999
"918","2010-08-24",22.549999
"919","2010-08-25",24.049999
"920","2010-08-26",24.01
"921","2010-08-27",24.48
"922","2010-08-30",23.07
"923","2010-08-31",23.209999
"924","2010-09-01",23.82
"925","2010-09-02",23.549999
"926","2010-09-03",24.139999
"927","2010-09-07",23.360001
"928","2010-09-08",23.700001
"929","2010-09-09",23.32
"930","2010-09-10",23.719999
"931","2010-09-13",24.15
"932","2010-09-14",24.030001
"933","2010-09-15",24.379999
"934","2010-09-16",23.950001
"935","2010-09-17",24.139999
"936","2010-09-20",24.809999
"937","2010-09-21",24.1
"938","2010-09-22",23.98
"939","2010-09-23",23.540001
"940","2010-09-24",24.620001
"941","2010-09-27",24.459999
"942","2010-09-28",25.26
"943","2010-09-29",25.639999
"944","2010-09-30",25.799999
"945","2010-10-01",25.66
"946","2010-10-04",25.389999
"947","2010-10-05",26.59
"948","2010-10-06",26.23
"949","2010-10-07",26.18
"950","2010-10-08",26.52
"951","2010-10-11",26.17
"952","2010-10-12",26.290001
"953","2010-10-13",26.99
"954","2010-10-14",26.77
"955","2010-10-15",26.57
"956","2010-10-18",27.290001
"957","2010-10-19",26.68
"958","2010-10-20",26.85
"959","2010-10-21",26.35
"960","2010-10-22",26.389999
"961","2010-10-25",26.65
"962","2010-10-26",26.57
"963","2010-10-27",26.209999
"964","2010-10-28",26.15
"965","2010-10-29",26.15
"966","2010-11-01",25.950001
"967","2010-11-02",26.379999
"968","2010-11-03",26.469999
"969","2010-11-04",27.74
"970","2010-11-05",28.49
"971","2010-11-08",27.92
"972","2010-11-09",27.620001
"973","2010-11-10",27.950001
"974","2010-11-11",27.629999
"975","2010-11-12",27.290001
"976","2010-11-15",27.559999
"977","2010-11-16",27.530001
"978","2010-11-17",27.59
"979","2010-11-18",27.43
"980","2010-11-19",27.690001
