"","date","WGO"
"102","2007-05-30",31.139999
"103","2007-05-31",31
"104","2007-06-01",31.049999
"105","2007-06-04",30.27
"106","2007-06-05",30.74
"107","2007-06-06",29.950001
"108","2007-06-07",29.15
"109","2007-06-08",29.790001
"110","2007-06-11",29.860001
"111","2007-06-12",29.65
"112","2007-06-13",30.32
"113","2007-06-14",30.6
"114","2007-06-15",29.950001
"115","2007-06-18",29.610001
"116","2007-06-19",29.219999
"117","2007-06-20",29.030001
"118","2007-06-21",29.85
"119","2007-06-22",29.68
"120","2007-06-25",29.76
"121","2007-06-26",29.57
"122","2007-06-27",30.08
"123","2007-06-28",30.110001
"124","2007-06-29",29.52
"125","2007-07-02",29.780001
"126","2007-07-03",29.860001
"127","2007-07-05",30.08
"128","2007-07-06",30
"129","2007-07-09",30.17
"130","2007-07-10",29.620001
"131","2007-07-11",29.940001
"132","2007-07-12",30.530001
"133","2007-07-13",30.809999
"134","2007-07-16",30.09
"135","2007-07-17",29.959999
"136","2007-07-18",29.940001
"137","2007-07-19",30
"138","2007-07-20",29.75
"139","2007-07-23",29.32
"140","2007-07-24",28.610001
"141","2007-07-25",28.83
"142","2007-07-26",27.969999
"143","2007-07-27",27.74
"144","2007-07-30",27.950001
"145","2007-07-31",26.98
"146","2007-08-01",27.4
"147","2007-08-02",27.639999
"148","2007-08-03",26.139999
"149","2007-08-06",27.67
"150","2007-08-07",28.66
"151","2007-08-08",30
"152","2007-08-09",30.15
"153","2007-08-10",28.15
"154","2007-08-13",28.139999
"155","2007-08-14",27.23
"156","2007-08-15",27.07
"157","2007-08-16",28.35
"158","2007-08-17",29.23
"159","2007-08-20",29.25
"160","2007-08-21",28.860001
"161","2007-08-22",28.74
"162","2007-08-23",27.58
"163","2007-08-24",27.790001
"164","2007-08-27",27.219999
"165","2007-08-28",26.360001
"166","2007-08-29",26.799999
"167","2007-08-30",26.559999
"168","2007-08-31",26.67
"169","2007-09-04",27.02
"170","2007-09-05",26.43
"171","2007-09-06",26.58
"172","2007-09-07",24.860001
"173","2007-09-10",24.5
"174","2007-09-11",24.65
"175","2007-09-12",24.940001
"176","2007-09-13",25.01
"177","2007-09-14",25.1
"178","2007-09-17",24.6
"179","2007-09-18",26.27
"180","2007-09-19",26.09
"181","2007-09-20",25.23
"182","2007-09-21",25.02
"183","2007-09-24",24
"184","2007-09-25",23.610001
"185","2007-09-26",24.02
"186","2007-09-27",24.02
"187","2007-09-28",23.879999
"188","2007-10-01",24.9
"189","2007-10-02",25.51
"190","2007-10-03",26.200001
"191","2007-10-04",25.25
"192","2007-10-05",26.49
"193","2007-10-08",26.15
"194","2007-10-09",28.48
"195","2007-10-10",28.209999
"196","2007-10-11",28.49
"197","2007-10-12",29.530001
"198","2007-10-15",28.959999
"199","2007-10-16",28.219999
"200","2007-10-17",28.370001
"201","2007-10-18",27.700001
"202","2007-10-19",26.83
"203","2007-10-22",27.389999
"204","2007-10-23",27.09
"205","2007-10-24",27.219999
"206","2007-10-25",26.219999
"207","2007-10-26",26.34
"208","2007-10-29",26.25
"209","2007-10-30",25.860001
"210","2007-10-31",25.780001
"211","2007-11-01",24.219999
"212","2007-11-02",24.1
"213","2007-11-05",24.040001
"214","2007-11-06",24.42
"215","2007-11-07",23.08
"216","2007-11-08",23.559999
"217","2007-11-09",23.76
"218","2007-11-12",23.84
"219","2007-11-13",24.73
"220","2007-11-14",24.299999
"221","2007-11-15",24.030001
"222","2007-11-16",23.43
"223","2007-11-19",22.27
"224","2007-11-20",21.610001
"225","2007-11-21",21.690001
"226","2007-11-23",21.940001
"227","2007-11-26",20.73
"228","2007-11-27",20.84
"229","2007-11-28",22.08
"230","2007-11-29",21.27
"231","2007-11-30",21.52
"232","2007-12-03",20.48
"233","2007-12-04",20.32
"234","2007-12-05",20.459999
"235","2007-12-06",23.030001
"236","2007-12-07",23.75
"237","2007-12-10",23.629999
"238","2007-12-11",21.860001
"239","2007-12-12",21.799999
"240","2007-12-13",21.77
"241","2007-12-14",21
"242","2007-12-17",20.889999
"243","2007-12-18",21.68
"244","2007-12-19",21.969999
"245","2007-12-20",22.91
"246","2007-12-21",23
"247","2007-12-24",22.01
"248","2007-12-26",22.51
"249","2007-12-27",21.32
"250","2007-12-28",21.059999
"251","2007-12-31",21.02
"252","2008-01-02",20.610001
"253","2008-01-03",20.1
"254","2008-01-04",19.549999
"255","2008-01-07",19.32
"256","2008-01-08",19.049999
"257","2008-01-09",19.700001
"258","2008-01-10",19.530001
"259","2008-01-11",19.309999
"260","2008-01-14",19.360001
"261","2008-01-15",18.82
"262","2008-01-16",19.469999
"263","2008-01-17",19.15
"264","2008-01-18",18.940001
"265","2008-01-22",19.379999
"266","2008-01-23",21.4
"267","2008-01-24",20.07
"268","2008-01-25",20.17
"269","2008-01-28",20.969999
"270","2008-01-29",21.370001
"271","2008-01-30",20.68
"272","2008-01-31",21.059999
"273","2008-02-01",21.870001
"274","2008-02-04",21
"275","2008-02-05",19.98
"276","2008-02-06",19.620001
"277","2008-02-07",19.48
"278","2008-02-08",19.530001
"279","2008-02-11",19.48
"280","2008-02-12",19.83
"281","2008-02-13",20.200001
"282","2008-02-14",19.549999
"283","2008-02-15",19.139999
"284","2008-02-19",19.16
"285","2008-02-20",19.68
"286","2008-02-21",20.49
"287","2008-02-22",20.91
"288","2008-02-25",22.030001
"289","2008-02-26",22.379999
"290","2008-02-27",22.379999
"291","2008-02-28",21.450001
"292","2008-02-29",20.07
"293","2008-03-03",21.1
"294","2008-03-04",22.219999
"295","2008-03-05",21.73
"296","2008-03-06",22.18
"297","2008-03-07",20.370001
"298","2008-03-10",21.23
"299","2008-03-11",22.049999
"300","2008-03-12",20.809999
"301","2008-03-13",21.200001
"302","2008-03-14",20.879999
"303","2008-03-17",20.49
"304","2008-03-18",21.15
"305","2008-03-19",19.860001
"306","2008-03-20",18.24
"307","2008-03-24",19.1
"308","2008-03-25",18.139999
"309","2008-03-26",17.870001
"310","2008-03-27",17.690001
"311","2008-03-28",17.15
"312","2008-03-31",16.9
"313","2008-04-01",17.42
"314","2008-04-02",17.6
"315","2008-04-03",17.91
"316","2008-04-04",17.809999
"317","2008-04-07",17.5
"318","2008-04-08",16.98
"319","2008-04-09",16.309999
"320","2008-04-10",16.1
"321","2008-04-11",16.209999
"322","2008-04-14",15.39
"323","2008-04-15",15.02
"324","2008-04-16",15.67
"325","2008-04-17",15.45
"326","2008-04-18",15.87
"327","2008-04-21",15.82
"328","2008-04-22",14.88
"329","2008-04-23",14.22
"330","2008-04-24",14.15
"331","2008-04-25",14.37
"332","2008-04-28",15.24
"333","2008-04-29",15.09
"334","2008-04-30",16.09
"335","2008-05-01",16.07
"336","2008-05-02",15.26
"337","2008-05-05",14.97
"338","2008-05-06",14.72
"339","2008-05-07",14.86
"340","2008-05-08",14.95
"341","2008-05-09",15.09
"342","2008-05-12",15.74
"343","2008-05-13",15.71
"344","2008-05-14",15.91
"345","2008-05-15",15.92
"346","2008-05-16",15.78
"347","2008-05-19",15.95
"348","2008-05-20",15.37
"349","2008-05-21",14.69
"350","2008-05-22",14.41
"351","2008-05-23",14.22
"352","2008-05-27",14.59
"353","2008-05-28",14.93
"354","2008-05-29",14.87
"355","2008-05-30",14.92
"356","2008-06-02",14.33
"357","2008-06-03",13.77
"358","2008-06-04",13.35
"359","2008-06-05",13.76
"360","2008-06-06",13.08
"361","2008-06-09",13.09
"362","2008-06-10",13.26
"363","2008-06-11",12.7
"364","2008-06-12",12.75
"365","2008-06-13",13.1
"366","2008-06-16",13.01
"367","2008-06-17",12.98
"368","2008-06-18",12.38
"369","2008-06-19",12.82
"370","2008-06-20",11.59
"371","2008-06-23",11.38
"372","2008-06-24",10.85
"373","2008-06-25",11.05
"374","2008-06-26",10.3
"375","2008-06-27",10.87
"376","2008-06-30",10.19
"377","2008-07-01",10.84
"378","2008-07-02",10.38
"379","2008-07-03",10.1
"380","2008-07-07",9.81
"381","2008-07-08",11.45
"382","2008-07-09",10.01
"383","2008-07-10",10.28
"384","2008-07-11",10.08
"385","2008-07-14",10.47
"386","2008-07-15",11.36
"387","2008-07-16",12.05
"388","2008-07-17",12.97
"389","2008-07-18",12.07
"390","2008-07-21",11.51
"391","2008-07-22",13
"392","2008-07-23",13.33
"393","2008-07-24",12.81
"394","2008-07-25",13.02
"395","2008-07-28",11.99
"396","2008-07-29",13.05
"397","2008-07-30",12.85
"398","2008-07-31",12.76
"399","2008-08-01",13.21
"400","2008-08-04",13
"401","2008-08-05",14.15
"402","2008-08-06",14.44
"403","2008-08-07",13.72
"404","2008-08-08",13.86
"405","2008-08-11",14
"406","2008-08-12",13.97
"407","2008-08-13",13.46
"408","2008-08-14",12.7
"409","2008-08-15",12.56
"410","2008-08-18",12.53
"411","2008-08-19",11.92
"412","2008-08-20",11.52
"413","2008-08-21",11.33
"414","2008-08-22",11.53
"415","2008-08-25",11.23
"416","2008-08-26",11.41
"417","2008-08-27",11.1
"418","2008-08-28",11.52
"419","2008-08-29",11.35
"420","2008-09-02",12.03
"421","2008-09-03",12.13
"422","2008-09-04",11.69
"423","2008-09-05",11.63
"424","2008-09-08",12.21
"425","2008-09-09",12.12
"426","2008-09-10",12.04
"427","2008-09-11",12.57
"428","2008-09-12",12.64
"429","2008-09-15",12.16
"430","2008-09-16",11.8
"431","2008-09-17",11.68
"432","2008-09-18",13.05
"433","2008-09-19",14.57
"434","2008-09-22",13.69
"435","2008-09-23",14.08
"436","2008-09-24",13.57
"437","2008-09-25",13.99
"438","2008-09-26",13.85
"439","2008-09-29",12.46
"440","2008-09-30",12.92
"441","2008-10-01",12.42
"442","2008-10-02",11.04
"443","2008-10-03",10.39
"444","2008-10-06",10.05
"445","2008-10-07",9.61
"446","2008-10-08",10.31
"447","2008-10-09",9.68
"448","2008-10-10",10.81
"449","2008-10-13",11.09
"450","2008-10-14",10.76
"451","2008-10-15",9.25
"452","2008-10-16",7.07
"453","2008-10-17",6.74
"454","2008-10-20",6.27
"455","2008-10-21",6.03
"456","2008-10-22",5.55
"457","2008-10-23",4.7
"458","2008-10-24",4.54
"459","2008-10-27",4.62
"460","2008-10-28",4.52
"461","2008-10-29",5.16
"462","2008-10-30",5.2
"463","2008-10-31",5.94
"464","2008-11-03",5.97
"465","2008-11-04",6.02
"466","2008-11-05",6.06
"467","2008-11-06",5.52
"468","2008-11-07",5.39
"469","2008-11-10",5.03
"470","2008-11-11",5.23
"471","2008-11-12",4.84
"472","2008-11-13",5.69
"473","2008-11-14",5.37
"474","2008-11-17",5.08
"475","2008-11-18",5.06
"476","2008-11-19",4.75
"477","2008-11-20",4.93
"478","2008-11-21",5.01
"479","2008-11-24",5.15
"480","2008-11-25",4.88
"481","2008-11-26",5.56
"482","2008-11-28",5.88
"483","2008-12-01",4.74
"484","2008-12-02",5.29
"485","2008-12-03",6
"486","2008-12-04",5.48
"487","2008-12-05",5.77
"488","2008-12-08",5.74
"489","2008-12-09",4.99
"490","2008-12-10",5.19
"491","2008-12-11",4.98
"492","2008-12-12",5.06
"493","2008-12-15",4.4
"494","2008-12-16",4.89
"495","2008-12-17",4.94
"496","2008-12-18",4.73
"497","2008-12-19",5.46
"498","2008-12-22",5.56
"499","2008-12-23",5.47
"500","2008-12-24",5.5
"501","2008-12-26",5.75
"502","2008-12-29",5.58
"503","2008-12-30",6.04
"504","2008-12-31",6.03
"505","2009-01-02",6.32
"506","2009-01-05",6.81
"507","2009-01-06",7.33
"508","2009-01-07",7.22
"509","2009-01-08",7.25
"510","2009-01-09",6.85
"511","2009-01-12",6.57
"512","2009-01-13",6.41
"513","2009-01-14",6.14
"514","2009-01-15",6.39
"515","2009-01-16",6.31
"516","2009-01-20",5.9
"517","2009-01-21",5.98
"518","2009-01-22",5.94
"519","2009-01-23",5.65
"520","2009-01-26",5.76
"521","2009-01-27",5.91
"522","2009-01-28",6
"523","2009-01-29",5.71
"524","2009-01-30",5.53
"525","2009-02-02",5.8
"526","2009-02-03",5.75
"527","2009-02-04",5.47
"528","2009-02-05",5.42
"529","2009-02-06",5.79
"530","2009-02-09",5.87
"531","2009-02-10",5.48
"532","2009-02-11",5.54
"533","2009-02-12",5.38
"534","2009-02-13",5.28
"535","2009-02-17",4.96
"536","2009-02-18",4.61
"537","2009-02-19",4.31
"538","2009-02-20",4.36
"539","2009-02-23",4.23
"540","2009-02-24",4.43
"541","2009-02-25",4.12
"542","2009-02-26",4.13
"543","2009-02-27",4.05
"544","2009-03-02",3.75
"545","2009-03-03",3.38
"546","2009-03-04",3.79
"547","2009-03-05",3.24
"548","2009-03-06",3.23
"549","2009-03-09",3.25
"550","2009-03-10",3.76
"551","2009-03-11",3.96
"552","2009-03-12",4.55
"553","2009-03-13",4.95
"554","2009-03-16",4.84
"555","2009-03-17",5.31
"556","2009-03-18",5.44
"557","2009-03-19",5.15
"558","2009-03-20",5.09
"559","2009-03-23",5.9
"560","2009-03-24",5.51
"561","2009-03-25",5.57
"562","2009-03-26",5.91
"563","2009-03-27",5.51
"564","2009-03-30",5.33
"565","2009-03-31",5.31
"566","2009-04-01",5.75
"567","2009-04-02",6.37
"568","2009-04-03",6.99
"569","2009-04-06",6.39
"570","2009-04-07",6.07
"571","2009-04-08",6.21
"572","2009-04-09",6.83
"573","2009-04-13",6.85
"574","2009-04-14",6.41
"575","2009-04-15",6.67
"576","2009-04-16",6.99
"577","2009-04-17",6.96
"578","2009-04-20",6.35
"579","2009-04-21",6.97
"580","2009-04-22",7.34
"581","2009-04-23",7.02
"582","2009-04-24",7.45
"583","2009-04-27",7.61
"584","2009-04-28",7.23
"585","2009-04-29",7.73
"586","2009-04-30",8.81
"587","2009-05-01",7.92
"588","2009-05-04",7.69
"589","2009-05-05",8.34
"590","2009-05-06",8.43
"591","2009-05-07",8.82
"592","2009-05-08",9.2
"593","2009-05-11",9
"594","2009-05-12",7.75
"595","2009-05-13",6.93
"596","2009-05-14",6.64
"597","2009-05-15",6.92
"598","2009-05-18",7.53
"599","2009-05-19",7.65
"600","2009-05-20",8.02
"601","2009-05-21",7.78
"602","2009-05-22",7.61
"603","2009-05-26",8.23
"604","2009-05-27",7.98
"605","2009-05-28",7.57
"606","2009-05-29",7.67
"607","2009-06-01",8.42
"608","2009-06-02",8.33
"609","2009-06-03",8.19
"610","2009-06-04",8.33
"611","2009-06-05",8.26
"612","2009-06-08",7.9
"613","2009-06-09",7.79
"614","2009-06-10",7.48
"615","2009-06-11",7.33
"616","2009-06-12",7.36
"617","2009-06-15",6.89
"618","2009-06-16",6.52
"619","2009-06-17",6.48
"620","2009-06-18",7.15
"621","2009-06-19",6.82
"622","2009-06-22",6.76
"623","2009-06-23",6.55
"624","2009-06-24",6.47
"625","2009-06-25",7.23
"626","2009-06-26",7.42
"627","2009-06-29",7.36
"628","2009-06-30",7.43
"629","2009-07-01",8.13
"630","2009-07-02",7.6
"631","2009-07-06",7.88
"632","2009-07-07",7.7
"633","2009-07-08",7.26
"634","2009-07-09",7.16
"635","2009-07-10",7.41
"636","2009-07-13",7.6
"637","2009-07-14",8.1
"638","2009-07-15",8.22
"639","2009-07-16",8.55
"640","2009-07-17",7.89
"641","2009-07-20",7.86
"642","2009-07-21",7.93
"643","2009-07-22",8.82
"644","2009-07-23",9.55
"645","2009-07-24",9.53
"646","2009-07-27",9.47
"647","2009-07-28",9.56
"648","2009-07-29",9.52
"649","2009-07-30",10.13
"650","2009-07-31",10.52
"651","2009-08-03",10.9
"652","2009-08-04",12.18
"653","2009-08-05",11.76
"654","2009-08-06",11
"655","2009-08-07",11.48
"656","2009-08-10",11.25
"657","2009-08-11",10.83
"658","2009-08-12",11.24
"659","2009-08-13",11.6
"660","2009-08-14",10.86
"661","2009-08-17",10.65
"662","2009-08-18",11.22
"663","2009-08-19",11.38
"664","2009-08-20",11.65
"665","2009-08-21",11.67
"666","2009-08-24",11.73
"667","2009-08-25",11.43
"668","2009-08-26",11.32
"669","2009-08-27",11.41
"670","2009-08-28",11.62
"671","2009-08-31",12.1
"672","2009-09-01",11.73
"673","2009-09-02",11.75
"674","2009-09-03",11.54
"675","2009-09-04",11.86
"676","2009-09-08",12.09
"677","2009-09-09",12.12
"678","2009-09-10",12.68
"679","2009-09-11",12.92
"680","2009-09-14",12.41
"681","2009-09-15",12.6
"682","2009-09-16",12.76
"683","2009-09-17",12.61
"684","2009-09-18",12.62
"685","2009-09-21",12.45
"686","2009-09-22",13.11
"687","2009-09-23",13.73
"688","2009-09-24",13.08
"689","2009-09-25",12.93
"690","2009-09-28",13.63
"691","2009-09-29",14.14
"692","2009-09-30",14.71
"693","2009-10-01",14.39
"694","2009-10-02",13.2
"695","2009-10-05",13.48
"696","2009-10-06",14.26
"697","2009-10-07",14.8
"698","2009-10-08",14.96
"699","2009-10-09",14.74
"700","2009-10-12",15
"701","2009-10-13",14.41
"702","2009-10-14",14.36
"703","2009-10-15",14.96
"704","2009-10-16",14.67
"705","2009-10-19",14.58
"706","2009-10-20",14.13
"707","2009-10-21",13.31
"708","2009-10-22",13.65
"709","2009-10-23",13.3
"710","2009-10-26",12.93
"711","2009-10-27",12.51
"712","2009-10-28",11.85
"713","2009-10-29",12.32
"714","2009-10-30",11.5
"715","2009-11-02",11.28
"716","2009-11-03",11.31
"717","2009-11-04",11.24
"718","2009-11-05",11.93
"719","2009-11-06",12
"720","2009-11-09",12.25
"721","2009-11-10",12.2
"722","2009-11-11",12.19
"723","2009-11-12",11.6
"724","2009-11-13",11.47
"725","2009-11-16",11.91
"726","2009-11-17",11.74
"727","2009-11-18",11.75
"728","2009-11-19",11.22
"729","2009-11-20",11.27
"730","2009-11-23",11.6
"731","2009-11-24",11.66
"732","2009-11-25",11.67
"733","2009-11-27",11.08
"734","2009-11-30",10.85
"735","2009-12-01",10.76
"736","2009-12-02",10.84
"737","2009-12-03",10.66
"738","2009-12-04",10.65
"739","2009-12-07",10.87
"740","2009-12-08",10.68
"741","2009-12-09",10.69
"742","2009-12-10",10.49
"743","2009-12-11",10.75
"744","2009-12-14",10.95
"745","2009-12-15",10.71
"746","2009-12-16",10.9
"747","2009-12-17",13.29
"748","2009-12-18",12.74
"749","2009-12-21",12.52
"750","2009-12-22",12.5
"751","2009-12-23",12.5
"752","2009-12-24",12.51
"753","2009-12-28",13.13
"754","2009-12-29",13.2
"755","2009-12-30",12.87
"756","2009-12-31",12.2
"757","2010-01-04",12.35
"758","2010-01-05",12.19
"759","2010-01-06",12.08
"760","2010-01-07",11.76
"761","2010-01-08",11.83
"762","2010-01-11",11.97
"763","2010-01-12",11.37
"764","2010-01-13",11.67
"765","2010-01-14",11.77
"766","2010-01-15",11.76
"767","2010-01-19",13.15
"768","2010-01-20",12.9
"769","2010-01-21",13.01
"770","2010-01-22",12.92
"771","2010-01-25",12.99
"772","2010-01-26",12.82
"773","2010-01-27",12.78
"774","2010-01-28",12.56
"775","2010-01-29",11.95
"776","2010-02-01",12.25
"777","2010-02-02",12.35
"778","2010-02-03",13.13
"779","2010-02-04",11.88
"780","2010-02-05",11.33
"781","2010-02-08",12
"782","2010-02-09",11.88
"783","2010-02-10",11.89
"784","2010-02-11",11.93
"785","2010-02-12",11.98
"786","2010-02-16",11.98
"787","2010-02-17",11.92
"788","2010-02-18",12.01
"789","2010-02-19",12.04
"790","2010-02-22",11.78
"791","2010-02-23",11.57
"792","2010-02-24",11.7
"793","2010-02-25",11.76
"794","2010-02-26",11.68
"795","2010-03-01",12.04
"796","2010-03-02",12.49
"797","2010-03-03",12.54
"798","2010-03-04",13.09
"799","2010-03-05",13.86
"800","2010-03-08",14.62
"801","2010-03-09",14.17
"802","2010-03-10",14.49
"803","2010-03-11",14.32
"804","2010-03-12",14.24
"805","2010-03-15",13.99
"806","2010-03-16",14.14
"807","2010-03-17",14.55
"808","2010-03-18",13.68
"809","2010-03-19",13.74
"810","2010-03-22",14.58
"811","2010-03-23",14.72
"812","2010-03-24",14.71
"813","2010-03-25",14.48
"814","2010-03-26",14.49
"815","2010-03-29",14.4
"816","2010-03-30",14.48
"817","2010-03-31",14.61
"818","2010-04-01",14.74
"819","2010-04-05",15.09
"820","2010-04-06",15.22
"821","2010-04-07",14.95
"822","2010-04-08",14.35
"823","2010-04-09",14.59
"824","2010-04-12",14.8
"825","2010-04-13",14.65
"826","2010-04-14",15.28
"827","2010-04-15",15.39
"828","2010-04-16",15.17
"829","2010-04-19",15.15
"830","2010-04-20",15.57
"831","2010-04-21",16.08
"832","2010-04-22",15.8
"833","2010-04-23",15.83
"834","2010-04-26",16.93
"835","2010-04-27",16.24
"836","2010-04-28",16.290001
"837","2010-04-29",17.299999
"838","2010-04-30",16.629999
"839","2010-05-03",17.27
"840","2010-05-04",16.5
"841","2010-05-05",15.41
"842","2010-05-06",14.54
"843","2010-05-07",13.6
"844","2010-05-10",15.21
"845","2010-05-11",14.92
"846","2010-05-12",15.43
"847","2010-05-13",15.48
"848","2010-05-14",14.63
"849","2010-05-17",15.05
"850","2010-05-18",14.36
"851","2010-05-19",13.63
"852","2010-05-20",12.42
"853","2010-05-21",12.82
"854","2010-05-24",12.23
"855","2010-05-25",12.1
"856","2010-05-26",11.9
"857","2010-05-27",12.43
"858","2010-05-28",12.13
"859","2010-06-01",11.73
"860","2010-06-02",11.92
"861","2010-06-03",12.57
"862","2010-06-04",11.62
"863","2010-06-07",10.93
"864","2010-06-08",11.25
"865","2010-06-09",10.96
"866","2010-06-10",11.05
"867","2010-06-11",11.03
"868","2010-06-14",11.3
"869","2010-06-15",11.12
"870","2010-06-16",11.08
"871","2010-06-17",12.4
"872","2010-06-18",12.19
"873","2010-06-21",11.85
"874","2010-06-22",11.04
"875","2010-06-23",10.93
"876","2010-06-24",10.81
"877","2010-06-25",10.91
"878","2010-06-28",10.79
"879","2010-06-29",10.03
"880","2010-06-30",9.94
"881","2010-07-01",9.59
"882","2010-07-02",9.89
"883","2010-07-06",9.46
"884","2010-07-07",9.98
"885","2010-07-08",10.2
"886","2010-07-09",10.31
"887","2010-07-12",10.26
"888","2010-07-13",10.77
"889","2010-07-14",10.85
"890","2010-07-15",10.48
"891","2010-07-16",9.78
"892","2010-07-19",9.84
"893","2010-07-20",10.22
"894","2010-07-21",10.11
"895","2010-07-22",10.68
"896","2010-07-23",10.82
"897","2010-07-26",11.01
"898","2010-07-27",10.78
"899","2010-07-28",10.42
"900","2010-07-29",10.34
"901","2010-07-30",10.45
"902","2010-08-02",11
"903","2010-08-03",10.64
"904","2010-08-04",10.75
"905","2010-08-05",10.54
"906","2010-08-06",10.67
"907","2010-08-09",10.63
"908","2010-08-10",10.18
"909","2010-08-11",9.66
"910","2010-08-12",9.58
"911","2010-08-13",9.1
"912","2010-08-16",9.3
"913","2010-08-17",9.27
"914","2010-08-18",9.12
"915","2010-08-19",8.64
"916","2010-08-20",8.74
"917","2010-08-23",8.4
"918","2010-08-24",8.47
"919","2010-08-25",8.63
"920","2010-08-26",8.78
"921","2010-08-27",9.05
"922","2010-08-30",8.5
"923","2010-08-31",8.58
"924","2010-09-01",9.13
"925","2010-09-02",9.37
"926","2010-09-03",9.97
"927","2010-09-07",9.41
"928","2010-09-08",9.45
"929","2010-09-09",9.29
"930","2010-09-10",9.28
"931","2010-09-13",9.6
"932","2010-09-14",9.48
"933","2010-09-15",9.55
"934","2010-09-16",9.32
"935","2010-09-17",9.42
"936","2010-09-20",9.56
"937","2010-09-21",9.52
"938","2010-09-22",9.26
"939","2010-09-23",9.36
"940","2010-09-24",9.97
"941","2010-09-27",10.43
"942","2010-09-28",10.6
"943","2010-09-29",10.85
"944","2010-09-30",10.42
"945","2010-10-01",10.47
"946","2010-10-04",10.29
"947","2010-10-05",10.8
"948","2010-10-06",10.66
"949","2010-10-07",10.31
"950","2010-10-08",10.75
"951","2010-10-11",10.77
"952","2010-10-12",10.47
"953","2010-10-13",11.17
"954","2010-10-14",10.12
"955","2010-10-15",10.01
"956","2010-10-18",9.75
"957","2010-10-19",9.61
"958","2010-10-20",9.67
"959","2010-10-21",9.7
"960","2010-10-22",9.91
"961","2010-10-25",9.9
"962","2010-10-26",9.78
"963","2010-10-27",9.72
"964","2010-10-28",9.8
"965","2010-10-29",10
"966","2010-11-01",9.92
"967","2010-11-02",10.49
"968","2010-11-03",10.49
"969","2010-11-04",10.8
"970","2010-11-05",11.26
"971","2010-11-08",11.24
"972","2010-11-09",10.5
"973","2010-11-10",10.85
"974","2010-11-11",10.72
"975","2010-11-12",10.41
"976","2010-11-15",10.55
"977","2010-11-16",10.18
"978","2010-11-17",10.21
"979","2010-11-18",10.61
"980","2010-11-19",10.33
"981","2010-11-22",10.47
"982","2010-11-23",10.03
"983","2010-11-24",10.58
"984","2010-11-26",10.54
"985","2010-11-29",10.51
"986","2010-11-30",10.48
"987","2010-12-01",10.93
"988","2010-12-02",11.71
"989","2010-12-03",12.03
