"","date","SYBX"
"310","2016-12-20",11.69
"311","2016-12-21",11.76
"312","2016-12-22",11.83
"313","2016-12-23",12.18
"314","2016-12-27",12.04
"315","2016-12-28",11.83
"316","2016-12-29",12.11
"317","2016-12-30",12.6
"318","2017-01-03",12.6
"319","2017-01-04",12.88
"320","2017-01-05",13.657
"321","2017-01-06",13.93
"322","2017-01-09",13.72
"323","2017-01-10",14.07
"324","2017-01-11",13.797
"325","2017-01-12",13.65
"326","2017-01-13",14
"327","2017-01-17",13.93
"328","2017-01-18",14
"329","2017-01-19",14.35
"330","2017-01-20",15.05
"331","2017-01-23",14.35
"332","2017-01-24",14.49
"333","2017-01-25",14.77
"334","2017-01-26",14.7
"335","2017-01-27",14.77
"336","2017-01-30",14.84
"337","2017-01-31",15.12
"338","2017-02-01",15.19
"339","2017-02-02",15.89
"340","2017-02-03",16.1
"341","2017-02-06",15.82
"342","2017-02-07",15.61
"343","2017-02-08",15.4
"344","2017-02-09",15.54
"345","2017-02-10",15.75
"346","2017-02-13",15.82
"347","2017-02-14",16.17
"348","2017-02-15",16.1
"349","2017-02-16",16.309999
"350","2017-02-17",16.275
"351","2017-02-21",16.1
"352","2017-02-22",15.89
"353","2017-02-23",15.19
"354","2017-02-24",15.54
"355","2017-02-27",16.17
"356","2017-02-28",16.24
"357","2017-03-01",16.030001
"358","2017-03-02",16.1
"359","2017-03-03",16.17
"360","2017-03-06",15.75
"361","2017-03-07",15.05
"362","2017-03-08",15.26
"363","2017-03-09",15.33
"364","2017-03-10",15.33
"365","2017-03-13",16.030001
"366","2017-03-14",15.96
"367","2017-03-15",16.1
"368","2017-03-16",15.89
"369","2017-03-17",16.1
"370","2017-03-20",16.1
"371","2017-03-21",15.96
"372","2017-03-22",14.98
"373","2017-03-23",14.693
"374","2017-03-24",14.56
"375","2017-03-27",14.42
"376","2017-03-28",14.42
"377","2017-03-29",15.19
"378","2017-03-30",14.77
"379","2017-03-31",15.33
"380","2017-04-03",14.49
"381","2017-04-04",14.77
"382","2017-04-05",14.42
"383","2017-04-06",14.42
"384","2017-04-07",14.21
"385","2017-04-10",14.42
"386","2017-04-11",14.35
"387","2017-04-12",14.35
"388","2017-04-13",14.56
"389","2017-04-17",14.63
"390","2017-04-18",14.21
"391","2017-04-19",14.63
"392","2017-04-20",14.413
"393","2017-04-21",14.28
"394","2017-04-24",14.14
"395","2017-04-25",14.21
"396","2017-04-26",14.49
"397","2017-04-27",14.42
"398","2017-04-28",14.7
"399","2017-05-01",14.49
"400","2017-05-02",14.63
"401","2017-05-03",14.56
"402","2017-05-04",14.56
"403","2017-05-05",14.56
"404","2017-05-08",14.35
"405","2017-05-09",14.07
"406","2017-05-10",14.07
"407","2017-05-11",14.049
"408","2017-05-12",14
"409","2017-05-15",14.21
"410","2017-05-16",10.29
"411","2017-05-17",10.01
"412","2017-05-18",9.8
"413","2017-05-19",9.73
"414","2017-05-22",9.807
"415","2017-05-23",9.73
"416","2017-05-24",10.08
"417","2017-05-25",10.22
"418","2017-05-26",10.15
"419","2017-05-30",10.08
"420","2017-05-31",10.57
"421","2017-06-01",10.29
"422","2017-06-02",10.43
"423","2017-06-05",10.64
"424","2017-06-06",10.85
"425","2017-06-07",10.71
"426","2017-06-08",10.85
"427","2017-06-09",10.71
"428","2017-06-12",10.36
"429","2017-06-13",10.563
"430","2017-06-14",10.29
"431","2017-06-15",10.5
"432","2017-06-16",10.43
"433","2017-06-19",10.15
"434","2017-06-20",10.71
"435","2017-06-21",10.43
"436","2017-06-22",10.85
"437","2017-06-23",10.08
"438","2017-06-26",10.71
"439","2017-06-27",10.71
"440","2017-06-28",11.2
"441","2017-06-29",11.69
"442","2017-06-30",11.69
"443","2017-07-03",11.97
"444","2017-07-05",11.55
"445","2017-07-06",11.97
"446","2017-07-07",11.9
"447","2017-07-10",11.83
"448","2017-07-11",11.9
"449","2017-07-12",12.18
"450","2017-07-13",12.18
"451","2017-07-14",13.3
"452","2017-07-17",12.18
"453","2017-07-18",11.69
"454","2017-07-19",11.9
"455","2017-07-20",11.55
"456","2017-07-21",11.62
"457","2017-07-24",11.13
"458","2017-07-25",11.76
"459","2017-07-26",11.76
"460","2017-07-27",11.69
"461","2017-07-28",11.76
"462","2017-07-31",11.9
"463","2017-08-01",12.25
"464","2017-08-02",11.76
"465","2017-08-03",11.9
"466","2017-08-04",11.76
"467","2017-08-07",11.9
"468","2017-08-08",11.76
"469","2017-08-09",12.18
"470","2017-08-10",11.55
"471","2017-08-11",11.62
"472","2017-08-14",12.11
"473","2017-08-15",12.04
"474","2017-08-16",12.04
"475","2017-08-17",12.04
"476","2017-08-18",11.76
"477","2017-08-21",11.865
"478","2017-08-22",11.9
"479","2017-08-23",11.62
"480","2017-08-24",11.83
"481","2017-08-25",11.97
"482","2017-08-28",12.07
"483","2017-08-29",13.75
"484","2017-08-30",13.285
"485","2017-08-31",12.8
"486","2017-09-01",13.25
"487","2017-09-05",12.56
"488","2017-09-06",12.18
"489","2017-09-07",13.2
"490","2017-09-08",13.44
"491","2017-09-11",14.25
"492","2017-09-12",17.5
"493","2017-09-13",20.15
"494","2017-09-14",19
"495","2017-09-15",19.25
"496","2017-09-18",18.73
"497","2017-09-19",18.65
"498","2017-09-20",17.92
"499","2017-09-21",18.049999
"500","2017-09-22",18.15
"501","2017-09-25",18.15
"502","2017-09-26",18.75
"503","2017-09-27",20.01
"504","2017-09-28",21.790001
"505","2017-09-29",19.014999
"506","2017-10-02",18.9
"507","2017-10-03",17.530001
"508","2017-10-04",17.605
"509","2017-10-05",17.17
"510","2017-10-06",17.91
"511","2017-10-09",16.27
"512","2017-10-10",16.110001
"513","2017-10-11",16.01
"514","2017-10-12",16.43
"515","2017-10-13",16.545
"516","2017-10-16",17.75
"517","2017-10-17",16.67
"518","2017-10-18",16.92
"519","2017-10-19",16.469999
"520","2017-10-20",15.01
"521","2017-10-23",15.38
"522","2017-10-24",15.74
"523","2017-10-25",15.25
"524","2017-10-26",14.99
"525","2017-10-27",14.75
"526","2017-10-30",14.76
"527","2017-10-31",14.71
"528","2017-11-01",14.01
"529","2017-11-02",13.43
"530","2017-11-03",13.39
"531","2017-11-06",14
"532","2017-11-07",13.44
"533","2017-11-08",13.12
"534","2017-11-09",11.03
"535","2017-11-10",11.1
"536","2017-11-13",10
"537","2017-11-14",9.15
"538","2017-11-15",9.28
"539","2017-11-16",9.64
"540","2017-11-17",9.81
"541","2017-11-20",9.74
"542","2017-11-21",9.77
"543","2017-11-22",10.01
"544","2017-11-24",10.04
"545","2017-11-27",10.17
"546","2017-11-28",9.97
"547","2017-11-29",10.16
"548","2017-11-30",10.21
"549","2017-12-01",11.2
"550","2017-12-04",10.88
"551","2017-12-05",11.56
"552","2017-12-06",10.1
"553","2017-12-07",10.59
"554","2017-12-08",11.21
"555","2017-12-11",10.78
"556","2017-12-12",10.44
"557","2017-12-13",10.26
"558","2017-12-14",10.23
"559","2017-12-15",9.95
"560","2017-12-18",10.27
"561","2017-12-19",9.9
"562","2017-12-20",10.05
"563","2017-12-21",10.03
"564","2017-12-22",10
"565","2017-12-26",10.25
"566","2017-12-27",9.87
"567","2017-12-28",10.63
"568","2017-12-29",9.7
"569","2018-01-02",10.8
"570","2018-01-03",10.42
"571","2018-01-04",10.42
"572","2018-01-05",10.68
"573","2018-01-08",10.24
"574","2018-01-09",10.48
"575","2018-01-10",10.56
"576","2018-01-11",10.45
"577","2018-01-12",10.45
"578","2018-01-16",10.74
"579","2018-01-17",10.59
"580","2018-01-18",10.56
"581","2018-01-19",10.25
"582","2018-01-22",10.63
"583","2018-01-23",10.71
"584","2018-01-24",9.7
"585","2018-01-25",9.67
"586","2018-01-26",9.65
"587","2018-01-29",9.66
"588","2018-01-30",9.73
"589","2018-01-31",9.97
"590","2018-02-01",9.82
"591","2018-02-02",9.8
"592","2018-02-05",9.95
"593","2018-02-06",9.83
"594","2018-02-07",9.9
"595","2018-02-08",9.73
"596","2018-02-09",9.54
"597","2018-02-12",9.41
"598","2018-02-13",9.49
"599","2018-02-14",10.18
"600","2018-02-15",10.83
"601","2018-02-16",10.98
"602","2018-02-20",11.47
"603","2018-02-21",11.35
"604","2018-02-22",11.6
"605","2018-02-23",12.12
"606","2018-02-26",11.54
"607","2018-02-27",10.82
"608","2018-02-28",10.73
"609","2018-03-01",10.39
"610","2018-03-02",10.74
"611","2018-03-05",10.82
"612","2018-03-06",10.93
"613","2018-03-07",11.31
"614","2018-03-08",11.47
"615","2018-03-09",11.26
"616","2018-03-12",10.29
"617","2018-03-13",10.08
"618","2018-03-14",9.95
"619","2018-03-15",10.04
"620","2018-03-16",9.81
"621","2018-03-19",9.92
"622","2018-03-20",9.53
"623","2018-03-21",10.05
"624","2018-03-22",9.94
"625","2018-03-23",9.93
"626","2018-03-26",9.94
"627","2018-03-27",9.46
"628","2018-03-28",9.47
"629","2018-03-29",9.38
"630","2018-04-02",9.5
"631","2018-04-03",9.29
"632","2018-04-04",9.34
"633","2018-04-05",9.18
"634","2018-04-06",9.7
"635","2018-04-09",9.89
"636","2018-04-10",10.58
"637","2018-04-11",11.32
"638","2018-04-12",11.74
"639","2018-04-13",11.46
"640","2018-04-16",11.38
"641","2018-04-17",11.93
"642","2018-04-18",11.79
"643","2018-04-19",11.73
"644","2018-04-20",11.94
"645","2018-04-23",12.7
"646","2018-04-24",13.07
"647","2018-04-25",13.15
"648","2018-04-26",13.15
"649","2018-04-27",13.26
"650","2018-04-30",13.18
"651","2018-05-01",13.13
"652","2018-05-02",13.29
"653","2018-05-03",13.18
"654","2018-05-04",13.23
"655","2018-05-07",13.1
"656","2018-05-08",13.2
"657","2018-05-09",13.33
"658","2018-05-10",13.27
"659","2018-05-11",11.76
"660","2018-05-14",10.59
"661","2018-05-15",10.24
"662","2018-05-16",10.2
"663","2018-05-17",9.97
"664","2018-05-18",9.8
"665","2018-05-21",9.99
"666","2018-05-22",9.89
"667","2018-05-23",9.74
"668","2018-05-24",9.25
"669","2018-05-25",9.39
"670","2018-05-29",9.01
"671","2018-05-30",9.02
"672","2018-05-31",9.22
"673","2018-06-01",9.4
"674","2018-06-04",9.34
"675","2018-06-05",9.55
"676","2018-06-06",10.08
"677","2018-06-07",9.87
"678","2018-06-08",9.55
"679","2018-06-11",9.29
"680","2018-06-12",9.71
"681","2018-06-13",9.36
"682","2018-06-14",9.52
"683","2018-06-15",9.55
"684","2018-06-18",9.4
"685","2018-06-19",9.63
"686","2018-06-20",10
"687","2018-06-21",10.07
"688","2018-06-22",10.3
"689","2018-06-25",9.43
"690","2018-06-26",9.45
"691","2018-06-27",9.43
"692","2018-06-28",9.53
"693","2018-06-29",9.83
"694","2018-07-02",10.19
"695","2018-07-03",10.52
"696","2018-07-05",10.91
"697","2018-07-06",11.02
"698","2018-07-09",11.04
"699","2018-07-10",11.1
"700","2018-07-11",11.03
"701","2018-07-12",11.2
"702","2018-07-13",11.5
"703","2018-07-16",11.07
"704","2018-07-17",11.05
"705","2018-07-18",11.06
"706","2018-07-19",11.07
"707","2018-07-20",11
"708","2018-07-23",11.03
"709","2018-07-24",11
"710","2018-07-25",10.98
"711","2018-07-26",10.82
"712","2018-07-27",9.72
"713","2018-07-30",9.31
"714","2018-07-31",9.37
"715","2018-08-01",9.23
"716","2018-08-02",9.02
"717","2018-08-03",8.78
"718","2018-08-06",8.83
"719","2018-08-07",8.69
"720","2018-08-08",8.17
"721","2018-08-09",7.67
"722","2018-08-10",7.7
"723","2018-08-13",7.51
"724","2018-08-14",7.61
"725","2018-08-15",7.58
"726","2018-08-16",7.81
"727","2018-08-17",7.68
"728","2018-08-20",7.7
"729","2018-08-21",7.99
"730","2018-08-22",7.91
"731","2018-08-23",7.86
"732","2018-08-24",9.05
"733","2018-08-27",9.27
"734","2018-08-28",9.56
"735","2018-08-29",9.59
"736","2018-08-30",10.01
"737","2018-08-31",10.58
"738","2018-09-04",10.73
"739","2018-09-05",12.76
"740","2018-09-06",12.99
"741","2018-09-07",12.97
"742","2018-09-10",12.86
"743","2018-09-11",12.69
"744","2018-09-12",12.17
"745","2018-09-13",11.89
"746","2018-09-14",12.38
"747","2018-09-17",13.02
"748","2018-09-18",13.01
"749","2018-09-19",13.4
"750","2018-09-20",12.75
"751","2018-09-21",13
"752","2018-09-24",13.1
"753","2018-09-25",13.48
"754","2018-09-26",13.01
"755","2018-09-27",13.73
"756","2018-09-28",14.21
"757","2018-10-01",14.05
"758","2018-10-02",14.4
"759","2018-10-03",14.49
"760","2018-10-04",13.44
"761","2018-10-05",12.53
"762","2018-10-08",12.31
"763","2018-10-09",12.21
"764","2018-10-10",10.99
"765","2018-10-11",10.11
"766","2018-10-12",9.74
"767","2018-10-15",10.07
"768","2018-10-16",10.43
"769","2018-10-17",9.88
"770","2018-10-18",9.26
"771","2018-10-19",9.04
"772","2018-10-22",8.8
"773","2018-10-23",8.41
"774","2018-10-24",7.76
"775","2018-10-25",7.93
"776","2018-10-26",8.1
"777","2018-10-29",7.71
"778","2018-10-30",7.66
"779","2018-10-31",7.91
"780","2018-11-01",8.32
"781","2018-11-02",8.24
"782","2018-11-05",8.08
"783","2018-11-06",7.89
"784","2018-11-07",8.055
"785","2018-11-08",7.99
"786","2018-11-09",7.99
"787","2018-11-12",7.75
"788","2018-11-13",7.68
"789","2018-11-14",8.44
"790","2018-11-15",8.67
"791","2018-11-16",9.56
"792","2018-11-19",8.77
"793","2018-11-20",8.74
"794","2018-11-21",8.75
"795","2018-11-23",9.05
"796","2018-11-26",8.73
"797","2018-11-27",8.32
"798","2018-11-28",8.5
"799","2018-11-29",8.5
"800","2018-11-30",8.51
"801","2018-12-03",8.8
"802","2018-12-04",7.87
"803","2018-12-06",8.05
"804","2018-12-07",7.83
"805","2018-12-10",7.52
"806","2018-12-11",7.36
"807","2018-12-12",7.64
"808","2018-12-13",7.54
"809","2018-12-14",7.64
"810","2018-12-17",7.43
"811","2018-12-18",7.05
"812","2018-12-19",6.67
"813","2018-12-20",6.4
"814","2018-12-21",5.95
"815","2018-12-24",6.57
"816","2018-12-26",7.3
"817","2018-12-27",7.45
"818","2018-12-28",6.97
"819","2018-12-31",7.01
"820","2019-01-02",7.62
"821","2019-01-03",7.53
"822","2019-01-04",8.1
"823","2019-01-07",8.19
"824","2019-01-08",8.55
"825","2019-01-09",8.53
"826","2019-01-10",8.07
"827","2019-01-11",7.91
"828","2019-01-14",7.37
"829","2019-01-15",7.21
"830","2019-01-16",7.44
"831","2019-01-17",7.11
"832","2019-01-18",7.24
"833","2019-01-22",7.09
"834","2019-01-23",7.01
"835","2019-01-24",7.25
"836","2019-01-25",7.72
"837","2019-01-28",7.25
"838","2019-01-29",7.54
"839","2019-01-30",7.52
"840","2019-01-31",8.08
"841","2019-02-01",8.83
"842","2019-02-04",8.81
"843","2019-02-05",8.77
"844","2019-02-06",8.28
"845","2019-02-07",8.27
"846","2019-02-08",8.27
"847","2019-02-11",8.91
"848","2019-02-12",9.56
"849","2019-02-13",10.24
"850","2019-02-14",8.95
"851","2019-02-15",9.29
"852","2019-02-19",9.3
"853","2019-02-20",9.5
"854","2019-02-21",9.53
"855","2019-02-22",9.66
"856","2019-02-25",9.15
"857","2019-02-26",9
"858","2019-02-27",8.9
"859","2019-02-28",8.69
"860","2019-03-01",8.42
"861","2019-03-04",8.22
"862","2019-03-05",8.59
"863","2019-03-06",8
"864","2019-03-07",8.16
"865","2019-03-08",8.3
"866","2019-03-11",8.4
"867","2019-03-12",7.74
"868","2019-03-13",7.78
"869","2019-03-14",7.73
"870","2019-03-15",7.83
"871","2019-03-18",8
"872","2019-03-19",7.6
"873","2019-03-20",7.93
"874","2019-03-21",7.88
"875","2019-03-22",7.61
"876","2019-03-25",7.61
"877","2019-03-26",7.86
"878","2019-03-27",7.55
"879","2019-03-28",7.78
"880","2019-03-29",7.59
"881","2019-04-01",7.59
"882","2019-04-02",7.5
"883","2019-04-03",7.86
"884","2019-04-04",8.2
"885","2019-04-05",8.36
"886","2019-04-08",8.45
"887","2019-04-09",8.48
"888","2019-04-10",8.16
"889","2019-04-11",7.91
"890","2019-04-12",8.13
"891","2019-04-15",7.96
"892","2019-04-16",8.29
"893","2019-04-17",7.96
"894","2019-04-18",8.04
"895","2019-04-22",7.89
"896","2019-04-23",7.66
"897","2019-04-24",7.6
"898","2019-04-25",7.44
"899","2019-04-26",7.71
"900","2019-04-29",7.74
"901","2019-04-30",8.58
"902","2019-05-01",8.74
"903","2019-05-02",8.03
"904","2019-05-03",8.75
"905","2019-05-06",8.68
"906","2019-05-07",8.41
"907","2019-05-08",8.25
"908","2019-05-09",8.26
"909","2019-05-10",8.73
"910","2019-05-13",7.88
"911","2019-05-14",8.2
"912","2019-05-15",8.26
"913","2019-05-16",8.3
"914","2019-05-17",8.18
"915","2019-05-20",7.92
"916","2019-05-21",8.51
"917","2019-05-22",8.57
"918","2019-05-23",8.2
"919","2019-05-24",8.2
"920","2019-05-28",8.18
"921","2019-05-29",8.18
"922","2019-05-30",8.04
"923","2019-05-31",7.45
"924","2019-06-03",7.35
"925","2019-06-04",7.18
"926","2019-06-05",7.3
"927","2019-06-06",6.62
"928","2019-06-07",6.33
"929","2019-06-10",6.37
"930","2019-06-11",6.27
"931","2019-06-12",7.85
"932","2019-06-13",7.77
"933","2019-06-14",7.72
"934","2019-06-17",9.48
"935","2019-06-18",9.42
"936","2019-06-19",9.39
"937","2019-06-20",8.99
"938","2019-06-21",9.38
"939","2019-06-24",9.29
"940","2019-06-25",8.9
"941","2019-06-26",8.98
"942","2019-06-27",8.905
"943","2019-06-28",9.1
"944","2019-07-01",9.37
"945","2019-07-02",9.07
"946","2019-07-03",9
"947","2019-07-05",8.97
"948","2019-07-08",8.98
"949","2019-07-09",9
"950","2019-07-10",8.67
"951","2019-07-11",8.06
"952","2019-07-12",8.12
"953","2019-07-15",8.26
"954","2019-07-16",7.7
"955","2019-07-17",7.72
"956","2019-07-18",7.19
"957","2019-07-19",7.06
"958","2019-07-22",6.47
"959","2019-07-23",6.46
"960","2019-07-24",6.23
"961","2019-07-25",6.36
"962","2019-07-26",6.38
"963","2019-07-29",5.99
"964","2019-07-30",5.79
"965","2019-07-31",5.61
"966","2019-08-01",5.17
"967","2019-08-02",5.11
"968","2019-08-05",5.09
"969","2019-08-06",5.02
"970","2019-08-07",4.75
"971","2019-08-08",5
"972","2019-08-09",5.46
"973","2019-08-12",5.01
"974","2019-08-13",4.8
"975","2019-08-14",4.75
"976","2019-08-15",4.52
"977","2019-08-16",4.61
"978","2019-08-19",4.83
"979","2019-08-20",3.49
"980","2019-08-21",3.23
"981","2019-08-22",3.13
"982","2019-08-23",3.27
"983","2019-08-26",3.22
"984","2019-08-27",3.24
"985","2019-08-28",3.14
"986","2019-08-29",2.99
"987","2019-08-30",2.79
"988","2019-09-03",2.71
"989","2019-09-04",2.48
"990","2019-09-05",2.58
