"","date","BL"
"1","2016-10-28",23.700001
"2","2016-10-31",22.75
"3","2016-11-01",22.49
"4","2016-11-02",22.15
"5","2016-11-03",21.98
"6","2016-11-04",21.780001
"7","2016-11-07",23.42
"8","2016-11-08",22.6
"9","2016-11-09",23.01
"10","2016-11-10",24.41
"11","2016-11-11",23.889999
"12","2016-11-14",23.49
"13","2016-11-15",25.51
"14","2016-11-16",24.799999
"15","2016-11-17",25.559999
"16","2016-11-18",27.530001
"17","2016-11-21",27.75
"18","2016-11-22",27
"19","2016-11-23",26.969999
"20","2016-11-25",26.84
"21","2016-11-28",27.33
"22","2016-11-29",28.299999
"23","2016-11-30",26.940001
"24","2016-12-01",26.790001
"25","2016-12-02",27.200001
"26","2016-12-05",26.889999
"27","2016-12-06",25.799999
"28","2016-12-07",26.219999
"29","2016-12-08",26.08
"30","2016-12-09",25.799999
"31","2016-12-12",25.549999
"32","2016-12-13",25.08
"33","2016-12-14",24.67
"34","2016-12-15",24.65
"35","2016-12-16",25.08
"36","2016-12-19",26.200001
"37","2016-12-20",27
"38","2016-12-21",28.059999
"39","2016-12-22",27.780001
"40","2016-12-23",27.4
"41","2016-12-27",26.85
"42","2016-12-28",26.92
"43","2016-12-29",26.83
"44","2016-12-30",27.629999
"45","2017-01-03",27.889999
"46","2017-01-04",27.66
"47","2017-01-05",26.92
"48","2017-01-06",27.17
"49","2017-01-09",27.190001
"50","2017-01-10",26.709999
"51","2017-01-11",26.74
"52","2017-01-12",26.469999
"53","2017-01-13",26.889999
"54","2017-01-17",26.790001
"55","2017-01-18",27.17
"56","2017-01-19",26.889999
"57","2017-01-20",28.299999
"58","2017-01-23",27.450001
"59","2017-01-24",27.66
"60","2017-01-25",28.09
"61","2017-01-26",27.83
"62","2017-01-27",27.639999
"63","2017-01-30",26.940001
"64","2017-01-31",27.18
"65","2017-02-01",26.82
"66","2017-02-02",26.959999
"67","2017-02-03",27.48
"68","2017-02-06",27.26
"69","2017-02-07",27.459999
"70","2017-02-08",27.15
"71","2017-02-09",27.299999
"72","2017-02-10",27.459999
"73","2017-02-13",27.299999
"74","2017-02-14",27.540001
"75","2017-02-15",28.26
"76","2017-02-16",28.43
"77","2017-02-17",29.440001
"78","2017-02-21",29.59
"79","2017-02-22",28.99
"80","2017-02-23",29.299999
"81","2017-02-24",29.92
"82","2017-02-27",29.559999
"83","2017-02-28",28.530001
"84","2017-03-01",28.9
"85","2017-03-02",28.969999
"86","2017-03-03",28.6
"87","2017-03-06",27.83
"88","2017-03-07",27.5
"89","2017-03-08",27.129999
"90","2017-03-09",26.950001
"91","2017-03-10",27.15
"92","2017-03-13",27.440001
"93","2017-03-14",27.379999
"94","2017-03-15",28.139999
"95","2017-03-16",29.24
"96","2017-03-17",30.33
"97","2017-03-20",30.129999
"98","2017-03-21",29.52
"99","2017-03-22",28.620001
"100","2017-03-23",28.77
"101","2017-03-24",28.85
"102","2017-03-27",28.700001
"103","2017-03-28",29.059999
"104","2017-03-29",29.34
"105","2017-03-30",29.43
"106","2017-03-31",29.76
"107","2017-04-03",29.440001
"108","2017-04-04",29.76
"109","2017-04-05",29.690001
"110","2017-04-06",29.99
"111","2017-04-07",30.040001
"112","2017-04-10",30
"113","2017-04-11",31.5
"114","2017-04-12",31.209999
"115","2017-04-13",30.4
"116","2017-04-17",31.370001
"117","2017-04-18",32.07
"118","2017-04-19",32.439999
"119","2017-04-20",33.009998
"120","2017-04-21",32.790001
"121","2017-04-24",32.41
"122","2017-04-25",32.650002
"123","2017-04-26",32.66
"124","2017-04-27",33
"125","2017-04-28",32.869999
"126","2017-05-01",32.419998
"127","2017-05-02",32.630001
"128","2017-05-03",32.040001
"129","2017-05-04",32.209999
"130","2017-05-05",32.860001
"131","2017-05-08",31.25
"132","2017-05-09",31.219999
"133","2017-05-10",32
"134","2017-05-11",31.870001
"135","2017-05-12",31.92
"136","2017-05-15",31.43
"137","2017-05-16",31.67
"138","2017-05-17",31.549999
"139","2017-05-18",31.709999
"140","2017-05-19",32.330002
"141","2017-05-22",32.68
"142","2017-05-23",32.599998
"143","2017-05-24",33.389999
"144","2017-05-25",34.990002
"145","2017-05-26",34.740002
"146","2017-05-30",34
"147","2017-05-31",33.759998
"148","2017-06-01",34.09
"149","2017-06-02",34.93
"150","2017-06-05",34.860001
"151","2017-06-06",33.540001
"152","2017-06-07",33.009998
"153","2017-06-08",33.93
"154","2017-06-09",33.209999
"155","2017-06-12",32.66
"156","2017-06-13",33.259998
"157","2017-06-14",33.689999
"158","2017-06-15",33.779999
"159","2017-06-16",35.23
"160","2017-06-19",35.709999
"161","2017-06-20",36.5
"162","2017-06-21",37.349998
"163","2017-06-22",37.630001
"164","2017-06-23",38.060001
"165","2017-06-26",37.799999
"166","2017-06-27",36.759998
"167","2017-06-28",37.02
"168","2017-06-29",36.259998
"169","2017-06-30",35.740002
"170","2017-07-03",36
"171","2017-07-05",36.209999
"172","2017-07-06",35.950001
"173","2017-07-07",36.439999
"174","2017-07-10",36.950001
"175","2017-07-11",37.419998
"176","2017-07-12",37.650002
"177","2017-07-13",37.369999
"178","2017-07-14",37.290001
"179","2017-07-17",36.849998
"180","2017-07-18",37.119999
"181","2017-07-19",37.709999
"182","2017-07-20",37.639999
"183","2017-07-21",37.68
"184","2017-07-24",38.419998
"185","2017-07-25",39.169998
"186","2017-07-26",39.290001
"187","2017-07-27",39.310001
"188","2017-07-28",39.099998
"189","2017-07-31",38.77
"190","2017-08-01",38.279999
"191","2017-08-02",37.27
"192","2017-08-03",37.450001
"193","2017-08-04",30.43
"194","2017-08-07",29.799999
"195","2017-08-08",30.33
"196","2017-08-09",30.51
"197","2017-08-10",29.879999
"198","2017-08-11",29.879999
"199","2017-08-14",30.209999
"200","2017-08-15",29.82
"201","2017-08-16",29.799999
"202","2017-08-17",29.85
"203","2017-08-18",29.809999
"204","2017-08-21",29.9
"205","2017-08-22",29.299999
"206","2017-08-23",29.17
"207","2017-08-24",29.200001
"208","2017-08-25",29.65
"209","2017-08-28",29.92
"210","2017-08-29",29.799999
"211","2017-08-30",30.02
"212","2017-08-31",30.870001
"213","2017-09-01",30.690001
"214","2017-09-05",30.85
"215","2017-09-06",30.870001
"216","2017-09-07",32.18
"217","2017-09-08",32.630001
"218","2017-09-11",34.23
"219","2017-09-12",35.290001
"220","2017-09-13",36.349998
"221","2017-09-14",34.669998
"222","2017-09-15",33.880001
"223","2017-09-18",33.759998
"224","2017-09-19",33.439999
"225","2017-09-20",33.02
"226","2017-09-21",33.150002
"227","2017-09-22",33.490002
"228","2017-09-25",33.240002
"229","2017-09-26",33.150002
"230","2017-09-27",33.619999
"231","2017-09-28",34.25
"232","2017-09-29",34.119999
"233","2017-10-02",34.119999
"234","2017-10-03",33.98
"235","2017-10-04",33.450001
"236","2017-10-05",33.509998
"237","2017-10-06",33.73
"238","2017-10-09",33.310001
"239","2017-10-10",33.110001
"240","2017-10-11",33.279999
"241","2017-10-12",33.200001
"242","2017-10-13",33.630001
"243","2017-10-16",33.360001
"244","2017-10-17",33.540001
"245","2017-10-18",33.639999
"246","2017-10-19",33.560001
"247","2017-10-20",34.240002
"248","2017-10-23",34
"249","2017-10-24",34.169998
"250","2017-10-25",34.5
"251","2017-10-26",34.369999
"252","2017-10-27",35.259998
"253","2017-10-30",34.82
"254","2017-10-31",35.52
"255","2017-11-01",35.25
"256","2017-11-02",35.080002
"257","2017-11-03",34.299999
"258","2017-11-06",35.540001
"259","2017-11-07",34.619999
"260","2017-11-08",35.209999
"261","2017-11-09",35.27
"262","2017-11-10",36.119999
"263","2017-11-13",35.580002
"264","2017-11-14",35.689999
"265","2017-11-15",35.77
"266","2017-11-16",37.529999
"267","2017-11-17",37.240002
"268","2017-11-20",37.48
"269","2017-11-21",38.279999
"270","2017-11-22",38.540001
"271","2017-11-24",38.799999
"272","2017-11-27",38.110001
"273","2017-11-28",38.330002
"274","2017-11-29",36.450001
"275","2017-11-30",36.669998
"276","2017-12-01",36.130001
"277","2017-12-04",35.799999
"278","2017-12-05",34
"279","2017-12-06",33.23
"280","2017-12-07",34.349998
"281","2017-12-08",34.669998
"282","2017-12-11",35.040001
"283","2017-12-12",34.619999
"284","2017-12-13",34.900002
"285","2017-12-14",34.779999
"286","2017-12-15",34.740002
"287","2017-12-18",34.720001
"288","2017-12-19",34.919998
"289","2017-12-20",34.880001
"290","2017-12-21",35.02
"291","2017-12-22",35.040001
"292","2017-12-26",35.16
"293","2017-12-27",34.669998
"294","2017-12-28",33.889999
"295","2017-12-29",32.799999
"296","2018-01-02",33.41
"297","2018-01-03",33.369999
"298","2018-01-04",34.950001
"299","2018-01-05",35
"300","2018-01-08",34.32
"301","2018-01-09",34.459999
"302","2018-01-10",34.310001
"303","2018-01-11",34.869999
"304","2018-01-12",34.900002
"305","2018-01-16",34.790001
"306","2018-01-17",34.849998
"307","2018-01-18",34.599998
"308","2018-01-19",34.599998
"309","2018-01-22",34.860001
"310","2018-01-23",34.419998
"311","2018-01-24",34.25
"312","2018-01-25",33.349998
"313","2018-01-26",33.619999
"314","2018-01-29",32.939999
"315","2018-01-30",32.810001
"316","2018-01-31",33.23
"317","2018-02-01",33.220001
"318","2018-02-02",32.98
"319","2018-02-05",32.380001
"320","2018-02-06",32.599998
"321","2018-02-07",33.330002
"322","2018-02-08",32.77
"323","2018-02-09",32.57
"324","2018-02-12",33.5
"325","2018-02-13",33.130001
"326","2018-02-14",33.509998
"327","2018-02-15",34.650002
"328","2018-02-16",39.040001
"329","2018-02-20",40.75
"330","2018-02-21",40.290001
"331","2018-02-22",40.310001
"332","2018-02-23",40.189999
"333","2018-02-26",41.369999
"334","2018-02-27",43.18
"335","2018-02-28",44
"336","2018-03-01",43.810001
"337","2018-03-02",45.049999
"338","2018-03-05",44.27
"339","2018-03-06",44.41
"340","2018-03-07",44.240002
"341","2018-03-08",44.450001
"342","2018-03-09",44.310001
"343","2018-03-12",43.669998
"344","2018-03-13",40
"345","2018-03-14",40.150002
"346","2018-03-15",39.700001
"347","2018-03-16",40.400002
"348","2018-03-19",38.389999
"349","2018-03-20",39.619999
"350","2018-03-21",40.02
"351","2018-03-22",39.470001
"352","2018-03-23",38.639999
"353","2018-03-26",39.549999
"354","2018-03-27",38.950001
"355","2018-03-28",38.950001
"356","2018-03-29",39.209999
"357","2018-04-02",38
"358","2018-04-03",38.459999
"359","2018-04-04",38.810001
"360","2018-04-05",38.779999
"361","2018-04-06",38.330002
"362","2018-04-09",38.259998
"363","2018-04-10",39.290001
"364","2018-04-11",39.630001
"365","2018-04-12",40.049999
"366","2018-04-13",40.240002
"367","2018-04-16",40.610001
"368","2018-04-17",41.360001
"369","2018-04-18",41.25
"370","2018-04-19",41.459999
"371","2018-04-20",41.060001
"372","2018-04-23",40.970001
"373","2018-04-24",41.049999
"374","2018-04-25",41.040001
"375","2018-04-26",41.310001
"376","2018-04-27",40.970001
"377","2018-04-30",41.400002
"378","2018-05-01",41.57
"379","2018-05-02",42.009998
"380","2018-05-03",42.84
"381","2018-05-04",40.814999
"382","2018-05-07",40.740002
"383","2018-05-08",40.5
"384","2018-05-09",41.369999
"385","2018-05-10",42.470001
"386","2018-05-11",41.599998
"387","2018-05-14",40.474998
"388","2018-05-15",39.970001
"389","2018-05-16",39.650002
"390","2018-05-17",39.52
"391","2018-05-18",41.139999
"392","2018-05-21",41.630001
"393","2018-05-22",40.93
"394","2018-05-23",39.959999
"395","2018-05-24",40.369999
"396","2018-05-25",40.240002
"397","2018-05-29",40.380001
"398","2018-05-30",40.57
"399","2018-05-31",41.619999
"400","2018-06-01",42.639999
"401","2018-06-04",43.970001
"402","2018-06-05",43.73
"403","2018-06-06",44.419998
"404","2018-06-07",42.900002
"405","2018-06-08",43.619999
"406","2018-06-11",44.549999
"407","2018-06-12",47.48
"408","2018-06-13",48.91
"409","2018-06-14",48.860001
"410","2018-06-15",49.790001
"411","2018-06-18",49.27
"412","2018-06-19",48.470001
"413","2018-06-20",49.119999
"414","2018-06-21",48.029999
"415","2018-06-22",46.900002
"416","2018-06-25",44.549999
"417","2018-06-26",44.290001
"418","2018-06-27",42.82
"419","2018-06-28",43.950001
"420","2018-06-29",43.43
"421","2018-07-02",44.450001
"422","2018-07-03",44.740002
"423","2018-07-05",44.919998
"424","2018-07-06",45.18
"425","2018-07-09",45.240002
"426","2018-07-10",45.310001
"427","2018-07-11",45.299999
"428","2018-07-12",47.169998
"429","2018-07-13",46.959999
"430","2018-07-16",46.639999
"431","2018-07-17",47.200001
"432","2018-07-18",47
"433","2018-07-19",46.900002
"434","2018-07-20",47.029999
"435","2018-07-23",47.900002
"436","2018-07-24",46.619999
"437","2018-07-25",47.919998
"438","2018-07-26",47.490002
"439","2018-07-27",46.400002
"440","2018-07-30",43.689999
"441","2018-07-31",42.700001
"442","2018-08-01",43.279999
"443","2018-08-02",45.540001
"444","2018-08-03",47.07
"445","2018-08-06",48.25
"446","2018-08-07",49.040001
"447","2018-08-08",48.540001
"448","2018-08-09",47.75
"449","2018-08-10",47.639999
"450","2018-08-13",46.580002
"451","2018-08-14",47
"452","2018-08-15",46.990002
"453","2018-08-16",46.639999
"454","2018-08-17",46.560001
"455","2018-08-20",47.919998
"456","2018-08-21",48.669998
"457","2018-08-22",49.080002
"458","2018-08-23",49.919998
"459","2018-08-24",51.490002
"460","2018-08-27",52.200001
"461","2018-08-28",52.450001
"462","2018-08-29",52.630001
"463","2018-08-30",52.41
"464","2018-08-31",52.759998
"465","2018-09-04",53.259998
"466","2018-09-05",52.639999
"467","2018-09-06",54.540001
"468","2018-09-07",55.040001
"469","2018-09-10",55.52
"470","2018-09-11",55.810001
"471","2018-09-12",54.900002
"472","2018-09-13",54.290001
"473","2018-09-14",56.59
"474","2018-09-17",54.73
"475","2018-09-18",55.540001
"476","2018-09-19",54.439999
"477","2018-09-20",55.439999
"478","2018-09-21",55.400002
"479","2018-09-24",55.790001
"480","2018-09-25",57.09
"481","2018-09-26",56.950001
"482","2018-09-27",55.990002
"483","2018-09-28",56.470001
"484","2018-10-01",55.490002
"485","2018-10-02",52.330002
"486","2018-10-03",53.700001
"487","2018-10-04",52.720001
"488","2018-10-05",50.869999
"489","2018-10-08",48.240002
"490","2018-10-09",46.119999
"491","2018-10-10",42.970001
"492","2018-10-11",43.32
"493","2018-10-12",44.77
"494","2018-10-15",43.220001
"495","2018-10-16",45.43
"496","2018-10-17",45.59
"497","2018-10-18",44.779999
"498","2018-10-19",43.400002
"499","2018-10-22",44.470001
"500","2018-10-23",43.759998
"501","2018-10-24",41.619999
"502","2018-10-25",43.25
"503","2018-10-26",42.66
"504","2018-10-29",41.810001
"505","2018-10-30",45.200001
"506","2018-10-31",46.380001
"507","2018-11-01",47.009998
"508","2018-11-02",42.509998
"509","2018-11-05",41.869999
"510","2018-11-06",41.150002
"511","2018-11-07",45.18
"512","2018-11-08",43.32
"513","2018-11-09",42.119999
"514","2018-11-12",40.540001
"515","2018-11-13",40.610001
"516","2018-11-14",38.799999
"517","2018-11-15",39.040001
"518","2018-11-16",36.990002
"519","2018-11-19",35.610001
"520","2018-11-20",36.380001
"521","2018-11-21",38.77
"522","2018-11-23",38.849998
"523","2018-11-26",39.689999
"524","2018-11-27",39.040001
"525","2018-11-28",41.830002
"526","2018-11-29",42.599998
"527","2018-11-30",42.869999
"528","2018-12-03",43.610001
"529","2018-12-04",41.84
"530","2018-12-06",41.610001
"531","2018-12-07",39.790001
"532","2018-12-10",40.400002
"533","2018-12-11",39.73
"534","2018-12-12",40.380001
"535","2018-12-13",39.5
"536","2018-12-14",39.509998
"537","2018-12-17",38.610001
"538","2018-12-18",39.650002
"539","2018-12-19",39.599998
"540","2018-12-20",39.349998
"541","2018-12-21",38.43
"542","2018-12-24",37.380001
"543","2018-12-26",39.990002
"544","2018-12-27",40.57
"545","2018-12-28",40.299999
"546","2018-12-31",40.950001
"547","2019-01-02",40.82
"548","2019-01-03",39.43
"549","2019-01-04",40.59
"550","2019-01-07",42.490002
"551","2019-01-08",42.75
"552","2019-01-09",42.799999
"553","2019-01-10",43.040001
"554","2019-01-11",42.669998
"555","2019-01-14",42
"556","2019-01-15",44.200001
"557","2019-01-16",44.419998
"558","2019-01-17",45.099998
"559","2019-01-18",46.790001
"560","2019-01-22",43.98
"561","2019-01-23",44.360001
"562","2019-01-24",45.060001
"563","2019-01-25",45.540001
"564","2019-01-28",45.02
"565","2019-01-29",44.02
"566","2019-01-30",45.130001
"567","2019-01-31",47.580002
"568","2019-02-01",48.529999
"569","2019-02-04",48.919998
"570","2019-02-05",48.549999
"571","2019-02-06",48.259998
"572","2019-02-07",47.549999
"573","2019-02-08",47.599998
"574","2019-02-11",47.82
"575","2019-02-12",48.599998
"576","2019-02-13",48.450001
"577","2019-02-14",49.240002
"578","2019-02-15",51.490002
"579","2019-02-19",51.330002
"580","2019-02-20",51.279999
"581","2019-02-21",50.93
"582","2019-02-22",52.16
"583","2019-02-25",52.540001
"584","2019-02-26",53.25
"585","2019-02-27",53.950001
"586","2019-02-28",52.34
"587","2019-03-01",51.869999
"588","2019-03-04",49.849998
"589","2019-03-05",48.25
"590","2019-03-06",46.34
"591","2019-03-07",46.48
"592","2019-03-08",46.369999
"593","2019-03-11",47.470001
"594","2019-03-12",47.790001
"595","2019-03-13",47.200001
"596","2019-03-14",46.830002
"597","2019-03-15",47.52
"598","2019-03-18",46.700001
"599","2019-03-19",47.939999
"600","2019-03-20",48.119999
"601","2019-03-21",48.900002
"602","2019-03-22",47.049999
"603","2019-03-25",47.360001
"604","2019-03-26",46.810001
"605","2019-03-27",45.470001
"606","2019-03-28",46
"607","2019-03-29",46.32
"608","2019-04-01",46.099998
"609","2019-04-02",45.799999
"610","2019-04-03",46.119999
"611","2019-04-04",45.240002
"612","2019-04-05",46.330002
"613","2019-04-08",46.290001
"614","2019-04-09",46.16
"615","2019-04-10",47.189999
"616","2019-04-11",47.439999
"617","2019-04-12",46.970001
"618","2019-04-15",48.23
"619","2019-04-16",48.860001
"620","2019-04-17",48.599998
"621","2019-04-18",47.599998
"622","2019-04-22",47.32
"623","2019-04-23",48.220001
"624","2019-04-24",48
"625","2019-04-25",48.639999
"626","2019-04-26",49.400002
"627","2019-04-29",50.299999
"628","2019-04-30",51.080002
"629","2019-05-01",51.610001
"630","2019-05-02",53.279999
"631","2019-05-03",49.75
"632","2019-05-06",48.259998
"633","2019-05-07",47.84
"634","2019-05-08",47.959999
"635","2019-05-09",48.650002
"636","2019-05-10",50.040001
"637","2019-05-13",46.709999
"638","2019-05-14",47.75
"639","2019-05-15",48.650002
"640","2019-05-16",50.189999
"641","2019-05-17",50.150002
"642","2019-05-20",50.459999
"643","2019-05-21",51.759998
"644","2019-05-22",52.169998
"645","2019-05-23",51.040001
"646","2019-05-24",51.849998
"647","2019-05-28",53.009998
"648","2019-05-29",51.709999
"649","2019-05-30",51.91
"650","2019-05-31",51.41
"651","2019-06-03",48.549999
"652","2019-06-04",50.52
"653","2019-06-05",49.990002
"654","2019-06-06",50.349998
"655","2019-06-07",50.880001
"656","2019-06-10",51.580002
"657","2019-06-11",49.57
"658","2019-06-12",50.389999
"659","2019-06-13",50.849998
"660","2019-06-14",48.959999
"661","2019-06-17",49.66
"662","2019-06-18",50.200001
"663","2019-06-19",52.310001
"664","2019-06-20",55.060001
"665","2019-06-21",54.619999
"666","2019-06-24",53.93
"667","2019-06-25",52.68
"668","2019-06-26",51.720001
"669","2019-06-27",53.470001
"670","2019-06-28",53.509998
"671","2019-07-01",53.240002
"672","2019-07-02",49.259998
"673","2019-07-03",49.669998
"674","2019-07-05",49.540001
"675","2019-07-08",49.209999
"676","2019-07-09",49.57
"677","2019-07-10",49.369999
"678","2019-07-11",49.32
"679","2019-07-12",49.709999
"680","2019-07-15",49.57
"681","2019-07-16",49.23
"682","2019-07-17",49.73
"683","2019-07-18",49.060001
"684","2019-07-19",48.259998
"685","2019-07-22",47.529999
"686","2019-07-23",47.049999
"687","2019-07-24",48.349998
"688","2019-07-25",46.459999
"689","2019-07-26",47.189999
"690","2019-07-29",45.630001
"691","2019-07-30",45.59
"692","2019-07-31",44.599998
"693","2019-08-01",42.540001
"694","2019-08-02",56.009998
"695","2019-08-05",53.080002
"696","2019-08-06",53.25
"697","2019-08-07",54.75
"698","2019-08-08",53.380001
"699","2019-08-09",51.959999
"700","2019-08-12",52.529999
"701","2019-08-13",52.169998
"702","2019-08-14",50.889999
"703","2019-08-15",50.599998
"704","2019-08-16",50.009998
"705","2019-08-19",51.259998
"706","2019-08-20",51.040001
"707","2019-08-21",50.700001
"708","2019-08-22",50.759998
"709","2019-08-23",50.009998
"710","2019-08-26",50.419998
"711","2019-08-27",50.169998
"712","2019-08-28",50.5
"713","2019-08-29",51.48
"714","2019-08-30",50.93
"715","2019-09-03",51.130001
"716","2019-09-04",51.990002
"717","2019-09-05",52.529999
"718","2019-09-06",51.82
"719","2019-09-09",47.77
"720","2019-09-10",49.52
"721","2019-09-11",50.439999
"722","2019-09-12",51.860001
"723","2019-09-13",48.619999
"724","2019-09-16",49.490002
"725","2019-09-17",50.630001
"726","2019-09-18",50.27
"727","2019-09-19",49.84
"728","2019-09-20",48.619999
"729","2019-09-23",47.98
"730","2019-09-24",47.41
"731","2019-09-25",47.639999
"732","2019-09-26",47.68
"733","2019-09-27",47.02
"734","2019-09-30",47.810001
"735","2019-10-01",46.700001
"736","2019-10-02",46.150002
"737","2019-10-03",47.849998
"738","2019-10-04",47.5
"739","2019-10-07",47.799999
"740","2019-10-08",46.77
"741","2019-10-09",47.459999
"742","2019-10-10",46.509998
"743","2019-10-11",47.830002
"744","2019-10-14",48.279999
"745","2019-10-15",48.540001
"746","2019-10-16",46.790001
"747","2019-10-17",46.830002
"748","2019-10-18",46.360001
"749","2019-10-21",47.549999
"750","2019-10-22",46.139999
"751","2019-10-23",46.369999
"752","2019-10-24",48.150002
"753","2019-10-25",47.860001
"754","2019-10-28",47.650002
"755","2019-10-29",46.779999
"756","2019-10-30",47.639999
"757","2019-10-31",46.740002
"758","2019-11-01",46.759998
"759","2019-11-04",46.779999
"760","2019-11-05",47.23
"761","2019-11-06",47.5
"762","2019-11-07",49.709999
"763","2019-11-08",49.5
"764","2019-11-11",49.650002
"765","2019-11-12",50.400002
"766","2019-11-13",50.470001
"767","2019-11-14",50.790001
"768","2019-11-15",52.459999
"769","2019-11-18",52.875
"770","2019-11-19",53.09
"771","2019-11-20",53.189999
"772","2019-11-21",52.700001
"773","2019-11-22",52.990002
"774","2019-11-25",54.240002
"775","2019-11-26",54.02
"776","2019-11-27",53.959999
"777","2019-11-29",53.82
"778","2019-12-02",52.450001
"779","2019-12-03",52.080002
"780","2019-12-04",52.200001
"781","2019-12-05",52.52
"782","2019-12-06",51.91
"783","2019-12-09",51.740002
"784","2019-12-10",51.32
"785","2019-12-11",50.700001
"786","2019-12-12",49
"787","2019-12-13",49.82
"788","2019-12-16",51.259998
"789","2019-12-17",51.299999
"790","2019-12-18",51.59
"791","2019-12-19",52.279999
"792","2019-12-20",52.700001
"793","2019-12-23",52.740002
"794","2019-12-24",52.419998
"795","2019-12-26",52.830002
"796","2019-12-27",52.419998
"797","2019-12-30",51.580002
"798","2019-12-31",51.560001
"799","2020-01-02",52.59
"800","2020-01-03",52.810001
"801","2020-01-06",53.669998
"802","2020-01-07",53.470001
"803","2020-01-08",55.049999
"804","2020-01-09",55.490002
"805","2020-01-10",55.279999
"806","2020-01-13",55.66
"807","2020-01-14",56.450001
"808","2020-01-15",57.860001
"809","2020-01-16",61.880001
"810","2020-01-17",62.294998
"811","2020-01-21",62.259998
"812","2020-01-22",61.389999
"813","2020-01-23",60.490002
"814","2020-01-24",60.279999
"815","2020-01-27",58.599998
"816","2020-01-28",59.689999
"817","2020-01-29",59.669998
"818","2020-01-30",60.91
"819","2020-01-31",61.169998
"820","2020-02-03",61.509998
"821","2020-02-04",63.400002
"822","2020-02-05",61.349998
"823","2020-02-06",61.66
"824","2020-02-07",62
"825","2020-02-10",62.919998
"826","2020-02-11",63.18
"827","2020-02-12",63.419998
"828","2020-02-13",65
"829","2020-02-14",66.550003
"830","2020-02-18",68
"831","2020-02-19",68.739998
"832","2020-02-20",68.419998
"833","2020-02-21",65.370003
"834","2020-02-24",64.709999
"835","2020-02-25",63.490002
"836","2020-02-26",64.239998
"837","2020-02-27",62.150002
"838","2020-02-28",62.57
"839","2020-03-02",63.02
"840","2020-03-03",61.349998
"841","2020-03-04",64.610001
"842","2020-03-05",63.57
"843","2020-03-06",62.73
"844","2020-03-09",60.279999
"845","2020-03-10",61.57
"846","2020-03-11",61.66
"847","2020-03-12",54.23
"848","2020-03-13",53.110001
"849","2020-03-16",42.740002
"850","2020-03-17",42.380001
"851","2020-03-18",44.009998
"852","2020-03-19",48.98
"853","2020-03-20",46.439999
"854","2020-03-23",49.549999
"855","2020-03-24",50.189999
"856","2020-03-25",47.169998
"857","2020-03-26",54.650002
"858","2020-03-27",52.82
"859","2020-03-30",53.169998
"860","2020-03-31",52.610001
"861","2020-04-01",49.939999
"862","2020-04-02",49.799999
"863","2020-04-03",49.5
"864","2020-04-06",52
"865","2020-04-07",51.509998
"866","2020-04-08",53.529999
"867","2020-04-09",54.419998
"868","2020-04-13",54.860001
