"","date","GEVO"
"1072","2015-05-14",1560
"1073","2015-05-15",1588
"1074","2015-05-18",1524
"1075","2015-05-19",1360
"1076","2015-05-20",1288
"1077","2015-05-21",1208
"1078","2015-05-22",1264
"1079","2015-05-26",1188
"1080","2015-05-27",1232
"1081","2015-05-28",1440
"1082","2015-05-29",1228
"1083","2015-06-01",1240
"1084","2015-06-02",1568
"1085","2015-06-03",1360
"1086","2015-06-04",1496
"1087","2015-06-05",1484
"1088","2015-06-08",1476
"1089","2015-06-09",1508
"1090","2015-06-10",1652
"1091","2015-06-11",1548
"1092","2015-06-12",1532
"1093","2015-06-15",1500
"1094","2015-06-16",1480
"1095","2015-06-17",1516
"1096","2015-06-18",1464
"1097","2015-06-19",1540
"1098","2015-06-22",1492
"1099","2015-06-23",1460
"1100","2015-06-24",1500
"1101","2015-06-25",1516
"1102","2015-06-26",1488
"1103","2015-06-29",1304
"1104","2015-06-30",1308
"1105","2015-07-01",1304
"1106","2015-07-02",1276
"1107","2015-07-06",1244
"1108","2015-07-07",1148
"1109","2015-07-08",912
"1110","2015-07-09",980
"1111","2015-07-10",1084
"1112","2015-07-13",1036
"1113","2015-07-14",920
"1114","2015-07-15",928
"1115","2015-07-16",908
"1116","2015-07-17",900
"1117","2015-07-20",796
"1118","2015-07-21",772
"1119","2015-07-22",828
"1120","2015-07-23",844
"1121","2015-07-24",844
"1122","2015-07-27",812
"1123","2015-07-28",824
"1124","2015-07-29",876
"1125","2015-07-30",1048
"1126","2015-07-31",1056
"1127","2015-08-03",1120
"1128","2015-08-04",1088
"1129","2015-08-05",988
"1130","2015-08-06",1008
"1131","2015-08-07",964
"1132","2015-08-10",996
"1133","2015-08-11",956
"1134","2015-08-12",988
"1135","2015-08-13",892
"1136","2015-08-14",868
"1137","2015-08-17",864
"1138","2015-08-18",904
"1139","2015-08-19",980
"1140","2015-08-20",916
"1141","2015-08-21",916
"1142","2015-08-24",952
"1143","2015-08-25",976
"1144","2015-08-26",880
"1145","2015-08-27",940
"1146","2015-08-28",932
"1147","2015-08-31",964
"1148","2015-09-01",952
"1149","2015-09-02",944
"1150","2015-09-03",916
"1151","2015-09-04",928
"1152","2015-09-08",920
"1153","2015-09-09",912
"1154","2015-09-10",888
"1155","2015-09-11",888
"1156","2015-09-14",844
"1157","2015-09-15",896
"1158","2015-09-16",892
"1159","2015-09-17",888
"1160","2015-09-18",912
"1161","2015-09-21",940
"1162","2015-09-22",880
"1163","2015-09-23",836
"1164","2015-09-24",836
"1165","2015-09-25",784
"1166","2015-09-28",796
"1167","2015-09-29",744
"1168","2015-09-30",688
"1169","2015-10-01",728
"1170","2015-10-02",768
"1171","2015-10-05",808
"1172","2015-10-06",824
"1173","2015-10-07",824
"1174","2015-10-08",856
"1175","2015-10-09",864
"1176","2015-10-12",828
"1177","2015-10-13",848
"1178","2015-10-14",868
"1179","2015-10-15",860
"1180","2015-10-16",860
"1181","2015-10-19",864
"1182","2015-10-20",856
"1183","2015-10-21",876
"1184","2015-10-22",884
"1185","2015-10-23",876
"1186","2015-10-26",848
"1187","2015-10-27",780
"1188","2015-10-28",800
"1189","2015-10-29",804
"1190","2015-10-30",804
"1191","2015-11-02",804
"1192","2015-11-03",788
"1193","2015-11-04",788
"1194","2015-11-05",768
"1195","2015-11-06",684
"1196","2015-11-09",688
"1197","2015-11-10",636
"1198","2015-11-11",620
"1199","2015-11-12",588
"1200","2015-11-13",576
"1201","2015-11-16",608
"1202","2015-11-17",564
"1203","2015-11-18",588
"1204","2015-11-19",548
"1205","2015-11-20",536
"1206","2015-11-23",576
"1207","2015-11-24",572
"1208","2015-11-25",572
"1209","2015-11-27",564
"1210","2015-11-30",584
"1211","2015-12-01",540
"1212","2015-12-02",532
"1213","2015-12-03",524
"1214","2015-12-04",516
"1215","2015-12-07",500
"1216","2015-12-08",324
"1217","2015-12-09",308
"1218","2015-12-10",300
"1219","2015-12-11",272
"1220","2015-12-14",272
"1221","2015-12-15",244
"1222","2015-12-16",244
"1223","2015-12-17",256
"1224","2015-12-18",256
"1225","2015-12-21",292
"1226","2015-12-22",280
"1227","2015-12-23",288
"1228","2015-12-24",296
"1229","2015-12-28",280
"1230","2015-12-29",264
"1231","2015-12-30",256
"1232","2015-12-31",248
"1233","2016-01-04",260
"1234","2016-01-05",268
"1235","2016-01-06",240
"1236","2016-01-07",220
"1237","2016-01-08",212
"1238","2016-01-11",192
"1239","2016-01-12",164
"1240","2016-01-13",160
"1241","2016-01-14",168
"1242","2016-01-15",156
"1243","2016-01-19",140
"1244","2016-01-20",140
"1245","2016-01-21",156
"1246","2016-01-22",184
"1247","2016-01-25",176
"1248","2016-01-26",176
"1249","2016-01-27",168
"1250","2016-01-28",168
"1251","2016-01-29",192
"1252","2016-02-01",168
"1253","2016-02-02",156
"1254","2016-02-03",164
"1255","2016-02-04",172
"1256","2016-02-05",164
"1257","2016-02-08",144
"1258","2016-02-09",144
"1259","2016-02-10",140
"1260","2016-02-11",132
"1261","2016-02-12",140
"1262","2016-02-16",168
"1263","2016-02-17",164
"1264","2016-02-18",160
"1265","2016-02-19",148
"1266","2016-02-22",152
"1267","2016-02-23",148
"1268","2016-02-24",148
"1269","2016-02-25",156
"1270","2016-02-26",152
"1271","2016-02-29",152
"1272","2016-03-01",156
"1273","2016-03-02",168
"1274","2016-03-03",168
"1275","2016-03-04",168
"1276","2016-03-07",180
"1277","2016-03-08",160
"1278","2016-03-09",152
"1279","2016-03-10",156
"1280","2016-03-11",152
"1281","2016-03-14",148
"1282","2016-03-15",140
"1283","2016-03-16",148
"1284","2016-03-17",156
"1285","2016-03-18",152
"1286","2016-03-21",148
"1287","2016-03-22",204
"1288","2016-03-23",172
"1289","2016-03-24",184
"1290","2016-03-28",184
"1291","2016-03-29",112
"1292","2016-03-30",104
"1293","2016-03-31",108
"1294","2016-04-01",100
"1295","2016-04-04",96
"1296","2016-04-05",88
"1297","2016-04-06",96
"1298","2016-04-07",96
"1299","2016-04-08",104
"1300","2016-04-11",104
"1301","2016-04-12",116
"1302","2016-04-13",108
"1303","2016-04-14",108
"1304","2016-04-15",104
"1305","2016-04-18",104
"1306","2016-04-19",108
"1307","2016-04-20",112
"1308","2016-04-21",104
"1309","2016-04-22",108
"1310","2016-04-25",104
"1311","2016-04-26",104
"1312","2016-04-27",104
"1313","2016-04-28",104
"1314","2016-04-29",104
"1315","2016-05-02",104
"1316","2016-05-03",104
"1317","2016-05-04",108
"1318","2016-05-05",100
"1319","2016-05-06",128
"1320","2016-05-09",140
"1321","2016-05-10",120
"1322","2016-05-11",116
"1323","2016-05-12",128
"1324","2016-05-13",156
"1325","2016-05-16",124
"1326","2016-05-17",112
"1327","2016-05-18",136
"1328","2016-05-19",124
"1329","2016-05-20",128
"1330","2016-05-23",136
"1331","2016-05-24",136
"1332","2016-05-25",144
"1333","2016-05-26",140
"1334","2016-05-27",140
"1335","2016-05-31",140
"1336","2016-06-01",136
"1337","2016-06-02",128
"1338","2016-06-03",136
"1339","2016-06-06",160
"1340","2016-06-07",240
"1341","2016-06-08",384
"1342","2016-06-09",280
"1343","2016-06-10",176
"1344","2016-06-13",192
"1345","2016-06-14",188
"1346","2016-06-15",208
"1347","2016-06-16",236
"1348","2016-06-17",240
"1349","2016-06-20",236
"1350","2016-06-21",220
"1351","2016-06-22",204
"1352","2016-06-23",232
"1353","2016-06-24",244
"1354","2016-06-27",252
"1355","2016-06-28",256
"1356","2016-06-29",244
"1357","2016-06-30",236
"1358","2016-07-01",244
"1359","2016-07-05",228
"1360","2016-07-06",224
"1361","2016-07-07",212
"1362","2016-07-08",216
"1363","2016-07-11",228
"1364","2016-07-12",228
"1365","2016-07-13",224
"1366","2016-07-14",216
"1367","2016-07-15",220
"1368","2016-07-18",224
"1369","2016-07-19",220
"1370","2016-07-20",212
"1371","2016-07-21",208
"1372","2016-07-22",204
"1373","2016-07-25",220
"1374","2016-07-26",212
"1375","2016-07-27",216
"1376","2016-07-28",212
"1377","2016-07-29",212
"1378","2016-08-01",208
"1379","2016-08-02",212
"1380","2016-08-03",264
"1381","2016-08-04",272
"1382","2016-08-05",280
"1383","2016-08-08",320
"1384","2016-08-09",300
"1385","2016-08-10",204
"1386","2016-08-11",224
"1387","2016-08-12",216
"1388","2016-08-15",216
"1389","2016-08-16",212
"1390","2016-08-17",220
"1391","2016-08-18",216
"1392","2016-08-19",212
"1393","2016-08-22",212
"1394","2016-08-23",212
"1395","2016-08-24",212
"1396","2016-08-25",204
"1397","2016-08-26",204
"1398","2016-08-29",236
"1399","2016-08-30",228
"1400","2016-08-31",236
"1401","2016-09-01",228
"1402","2016-09-02",228
"1403","2016-09-06",236
"1404","2016-09-07",280
"1405","2016-09-08",200
"1406","2016-09-09",196
"1407","2016-09-12",188
"1408","2016-09-13",196
"1409","2016-09-14",192
"1410","2016-09-15",188
"1411","2016-09-16",184
"1412","2016-09-19",184
"1413","2016-09-20",196
"1414","2016-09-21",196
"1415","2016-09-22",192
"1416","2016-09-23",192
"1417","2016-09-26",196
"1418","2016-09-27",192
"1419","2016-09-28",192
"1420","2016-09-29",196
"1421","2016-09-30",192
"1422","2016-10-03",192
"1423","2016-10-04",188
"1424","2016-10-05",192
"1425","2016-10-06",192
"1426","2016-10-07",188
"1427","2016-10-10",184
"1428","2016-10-11",184
"1429","2016-10-12",172
"1430","2016-10-13",160
"1431","2016-10-14",156
"1432","2016-10-17",160
"1433","2016-10-18",164
"1434","2016-10-19",176
"1435","2016-10-20",172
"1436","2016-10-21",168
"1437","2016-10-24",172
"1438","2016-10-25",164
"1439","2016-10-26",164
"1440","2016-10-27",160
"1441","2016-10-28",160
"1442","2016-10-31",156
"1443","2016-11-01",148
"1444","2016-11-02",144
"1445","2016-11-03",140
"1446","2016-11-04",144
"1447","2016-11-07",148
"1448","2016-11-08",140
"1449","2016-11-09",140
"1450","2016-11-10",160
"1451","2016-11-11",156
"1452","2016-11-14",156
"1453","2016-11-15",140
"1454","2016-11-16",136
"1455","2016-11-17",136
"1456","2016-11-18",124
"1457","2016-11-21",124
"1458","2016-11-22",124
"1459","2016-11-23",136
"1460","2016-11-25",132
"1461","2016-11-28",128
"1462","2016-11-29",132
"1463","2016-11-30",132
"1464","2016-12-01",124
"1465","2016-12-02",124
"1466","2016-12-05",128
"1467","2016-12-06",124
"1468","2016-12-07",124
"1469","2016-12-08",116
"1470","2016-12-09",108
"1471","2016-12-12",92
"1472","2016-12-13",96
"1473","2016-12-14",92
"1474","2016-12-15",92
"1475","2016-12-16",92
"1476","2016-12-19",88
"1477","2016-12-20",84
"1478","2016-12-21",80
"1479","2016-12-22",76
"1480","2016-12-23",72
"1481","2016-12-27",80
"1482","2016-12-28",84
"1483","2016-12-29",80
"1484","2016-12-30",68
"1485","2017-01-03",68
"1486","2017-01-04",76
"1487","2017-01-05",76
"1488","2017-01-06",81
"1489","2017-01-09",81.800003
"1490","2017-01-10",75
"1491","2017-01-11",78.599998
"1492","2017-01-12",77.199997
"1493","2017-01-13",74.400002
"1494","2017-01-17",76.800003
"1495","2017-01-18",75
"1496","2017-01-19",70.599998
"1497","2017-01-20",66.599998
"1498","2017-01-23",62.200001
"1499","2017-01-24",61
"1500","2017-01-25",61.400002
"1501","2017-01-26",54.200001
"1502","2017-01-27",57.400002
"1503","2017-01-30",59.400002
"1504","2017-01-31",60
"1505","2017-02-01",57.200001
"1506","2017-02-02",65.400002
"1507","2017-02-03",59.400002
"1508","2017-02-06",58.400002
"1509","2017-02-07",56.799999
"1510","2017-02-08",54
"1511","2017-02-09",53.799999
"1512","2017-02-10",52.799999
"1513","2017-02-13",46.599998
"1514","2017-02-14",31.799999
"1515","2017-02-15",27.200001
"1516","2017-02-16",27.6
"1517","2017-02-17",26
"1518","2017-02-21",24.6
"1519","2017-02-22",21.200001
"1520","2017-02-23",23.799999
"1521","2017-02-24",21.799999
"1522","2017-02-27",20.6
"1523","2017-02-28",20.200001
"1524","2017-03-01",21.799999
"1525","2017-03-02",20.200001
"1526","2017-03-03",20.200001
"1527","2017-03-06",19
"1528","2017-03-07",20
"1529","2017-03-08",19.4
"1530","2017-03-09",19.4
"1531","2017-03-10",19.799999
"1532","2017-03-13",19.799999
"1533","2017-03-14",18.799999
"1534","2017-03-15",18.6
"1535","2017-03-16",21
"1536","2017-03-17",20.4
"1537","2017-03-20",21.799999
"1538","2017-03-21",21.200001
"1539","2017-03-22",20.799999
"1540","2017-03-23",21
"1541","2017-03-24",22.6
"1542","2017-03-27",25.6
"1543","2017-03-28",22.4
"1544","2017-03-29",23.4
"1545","2017-03-30",21
"1546","2017-03-31",22.799999
"1547","2017-04-03",22
"1548","2017-04-04",21.200001
"1549","2017-04-05",20.4
"1550","2017-04-06",21.4
"1551","2017-04-07",21.200001
"1552","2017-04-10",20.4
"1553","2017-04-11",21.4
"1554","2017-04-12",21
"1555","2017-04-13",20.799999
"1556","2017-04-17",20.6
"1557","2017-04-18",20.4
"1558","2017-04-19",20.799999
"1559","2017-04-20",22.6
"1560","2017-04-21",21
"1561","2017-04-24",20.6
"1562","2017-04-25",20.6
"1563","2017-04-26",20.799999
"1564","2017-04-27",21
"1565","2017-04-28",20.799999
"1566","2017-05-01",20.4
"1567","2017-05-02",19.799999
"1568","2017-05-03",20.799999
"1569","2017-05-04",20.200001
"1570","2017-05-05",20.6
"1571","2017-05-08",20.200001
"1572","2017-05-09",20
"1573","2017-05-10",19.200001
"1574","2017-05-11",19.799999
"1575","2017-05-12",19.6
"1576","2017-05-15",19.200001
"1577","2017-05-16",19
"1578","2017-05-17",18.4
"1579","2017-05-18",18.6
"1580","2017-05-19",18.4
"1581","2017-05-22",17.200001
"1582","2017-05-23",17.799999
"1583","2017-05-24",16.799999
"1584","2017-05-25",15.6
"1585","2017-05-26",15
"1586","2017-05-30",13.4
"1587","2017-05-31",14.2
"1588","2017-06-01",13.8
"1589","2017-06-02",13.6
"1590","2017-06-05",12.6
"1591","2017-06-06",11.8
"1592","2017-06-07",11.6
"1593","2017-06-08",12.4
"1594","2017-06-09",13
"1595","2017-06-12",13.2
"1596","2017-06-13",13.2
"1597","2017-06-14",12.8
"1598","2017-06-15",12.4
"1599","2017-06-16",12.4
"1600","2017-06-19",12.8
"1601","2017-06-20",12.4
"1602","2017-06-21",11.6
"1603","2017-06-22",11.8
"1604","2017-06-23",12.2
"1605","2017-06-26",12.4
"1606","2017-06-27",12.2
"1607","2017-06-28",12.8
"1608","2017-06-29",14.6
"1609","2017-06-30",13.8
"1610","2017-07-03",13
"1611","2017-07-05",13
"1612","2017-07-06",12.6
"1613","2017-07-07",12.6
"1614","2017-07-10",12
"1615","2017-07-11",11.2
"1616","2017-07-12",11.4
"1617","2017-07-13",11.8
"1618","2017-07-14",11.4
"1619","2017-07-17",11.6
"1620","2017-07-18",11.8
"1621","2017-07-19",12
"1622","2017-07-20",14.2
"1623","2017-07-21",13.8
"1624","2017-07-24",14.4
"1625","2017-07-25",14
"1626","2017-07-26",13
"1627","2017-07-27",12.8
"1628","2017-07-28",13
"1629","2017-07-31",12.6
"1630","2017-08-01",12.6
"1631","2017-08-02",12.6
"1632","2017-08-03",12.4
"1633","2017-08-04",12.2
"1634","2017-08-07",12.2
"1635","2017-08-08",12.4
"1636","2017-08-09",11.6
"1637","2017-08-10",11.4
"1638","2017-08-11",11.4
"1639","2017-08-14",12
"1640","2017-08-15",11.6
"1641","2017-08-16",11.6
"1642","2017-08-17",11.4
"1643","2017-08-18",11.4
"1644","2017-08-21",11.4
"1645","2017-08-22",11.2
"1646","2017-08-23",11.4
"1647","2017-08-24",11.6
"1648","2017-08-25",12
"1649","2017-08-28",11.8
"1650","2017-08-29",11.8
"1651","2017-08-30",12.8
"1652","2017-08-31",13
"1653","2017-09-01",12.6
"1654","2017-09-05",12.2
"1655","2017-09-06",12
"1656","2017-09-07",11.6
"1657","2017-09-08",11.4
"1658","2017-09-11",12
"1659","2017-09-12",12.4
"1660","2017-09-13",12.6
"1661","2017-09-14",12
"1662","2017-09-15",11.2
"1663","2017-09-18",11.4
"1664","2017-09-19",11.8
"1665","2017-09-20",12.2
"1666","2017-09-21",16.200001
"1667","2017-09-22",14.8
"1668","2017-09-25",13
"1669","2017-09-26",12.6
"1670","2017-09-27",13.6
"1671","2017-09-28",12.6
"1672","2017-09-29",12.4
"1673","2017-10-02",12
"1674","2017-10-03",13
"1675","2017-10-04",12.6
"1676","2017-10-05",13.2
"1677","2017-10-06",14.2
"1678","2017-10-09",14.2
"1679","2017-10-10",13.8
"1680","2017-10-11",13.4
"1681","2017-10-12",13.6
"1682","2017-10-13",14
"1683","2017-10-16",13.4
"1684","2017-10-17",13.4
"1685","2017-10-18",13
"1686","2017-10-19",13.2
"1687","2017-10-20",13.2
"1688","2017-10-23",14.4
"1689","2017-10-24",14
"1690","2017-10-25",13.6
"1691","2017-10-26",13.6
"1692","2017-10-27",13
"1693","2017-10-30",12.8
"1694","2017-10-31",12.8
"1695","2017-11-01",12.2
"1696","2017-11-02",12.6
"1697","2017-11-03",13.8
"1698","2017-11-06",13.4
"1699","2017-11-07",12.4
"1700","2017-11-08",13.6
"1701","2017-11-09",13
"1702","2017-11-10",12.6
"1703","2017-11-13",12.2
"1704","2017-11-14",12
"1705","2017-11-15",12.4
"1706","2017-11-16",12.4
"1707","2017-11-17",12.4
"1708","2017-11-20",12.4
"1709","2017-11-21",12.8
"1710","2017-11-22",12.8
"1711","2017-11-24",13.4
"1712","2017-11-27",12.4
"1713","2017-11-28",12.8
"1714","2017-11-29",12.6
"1715","2017-11-30",12.4
"1716","2017-12-01",12.6
"1717","2017-12-04",12.4
"1718","2017-12-05",12.2
"1719","2017-12-06",12.2
"1720","2017-12-07",12.4
"1721","2017-12-08",12.4
"1722","2017-12-11",12.6
"1723","2017-12-12",12.2
"1724","2017-12-13",12.2
"1725","2017-12-14",12
"1726","2017-12-15",12.2
"1727","2017-12-18",12.2
"1728","2017-12-19",12
"1729","2017-12-20",12.4
"1730","2017-12-21",12.2
"1731","2017-12-22",12.4
"1732","2017-12-26",12
"1733","2017-12-27",12
"1734","2017-12-28",12
"1735","2017-12-29",11.8
"1736","2018-01-02",12
"1737","2018-01-03",12.2
"1738","2018-01-04",14
"1739","2018-01-05",12.8
"1740","2018-01-08",12.2
"1741","2018-01-09",12.2
"1742","2018-01-10",12.2
"1743","2018-01-11",12.2
"1744","2018-01-12",12.2
"1745","2018-01-16",11.8
"1746","2018-01-17",12
"1747","2018-01-18",11.8
"1748","2018-01-19",12
"1749","2018-01-22",11.8
"1750","2018-01-23",12
"1751","2018-01-24",11.8
"1752","2018-01-25",11.4
"1753","2018-01-26",11.4
"1754","2018-01-29",11
"1755","2018-01-30",11
"1756","2018-01-31",11
"1757","2018-02-01",11
"1758","2018-02-02",10.2
"1759","2018-02-05",10.4
"1760","2018-02-06",9.2
"1761","2018-02-07",8.6
"1762","2018-02-08",9.8
"1763","2018-02-09",9.4
"1764","2018-02-12",10
"1765","2018-02-13",9.4
"1766","2018-02-14",9
"1767","2018-02-15",9.4
"1768","2018-02-16",9.2
"1769","2018-02-20",9.4
"1770","2018-02-21",9.6
"1771","2018-02-22",9.6
"1772","2018-02-23",9.4
"1773","2018-02-26",9.2
"1774","2018-02-27",9.4
"1775","2018-02-28",9
"1776","2018-03-01",9
"1777","2018-03-02",9.2
"1778","2018-03-05",9.2
"1779","2018-03-06",9
"1780","2018-03-07",9.4
"1781","2018-03-08",9.4
"1782","2018-03-09",9.4
"1783","2018-03-12",9.6
"1784","2018-03-13",9.4
"1785","2018-03-14",9.4
"1786","2018-03-15",9.2
"1787","2018-03-16",10.6
"1788","2018-03-19",10.2
"1789","2018-03-20",9.8
"1790","2018-03-21",10
"1791","2018-03-22",10
"1792","2018-03-23",10
"1793","2018-03-26",10
"1794","2018-03-27",10.2
"1795","2018-03-28",10.2
"1796","2018-03-29",9.2
"1797","2018-04-02",8.8
"1798","2018-04-03",8.6
"1799","2018-04-04",8.8
"1800","2018-04-05",8.8
"1801","2018-04-06",9.2
"1802","2018-04-09",9
"1803","2018-04-10",9
"1804","2018-04-11",8.8
"1805","2018-04-12",8
"1806","2018-04-13",8
"1807","2018-04-16",7.4
"1808","2018-04-17",7.2
"1809","2018-04-18",7.2
"1810","2018-04-19",7.2
"1811","2018-04-20",7
"1812","2018-04-23",6.8
"1813","2018-04-24",7
"1814","2018-04-25",6.8
"1815","2018-04-26",7
"1816","2018-04-27",7.2
"1817","2018-04-30",7.2
"1818","2018-05-01",7
"1819","2018-05-02",7
"1820","2018-05-03",7.2
"1821","2018-05-04",7
"1822","2018-05-07",6.8
"1823","2018-05-08",7
"1824","2018-05-09",7.2
"1825","2018-05-10",7.6
"1826","2018-05-11",6.6
"1827","2018-05-14",6.8
"1828","2018-05-15",7
"1829","2018-05-16",6.8
"1830","2018-05-17",6.8
"1831","2018-05-18",6.8
"1832","2018-05-21",6
"1833","2018-05-22",6.4
"1834","2018-05-23",6
"1835","2018-05-24",5
"1836","2018-05-25",4.8
"1837","2018-05-29",4.8
"1838","2018-05-30",5
"1839","2018-05-31",4.8
"1840","2018-06-01",4.6
"1841","2018-06-04",4.08
"1842","2018-06-05",4.05
"1843","2018-06-06",3.53
"1844","2018-06-07",3.48
"1845","2018-06-08",3.43
"1846","2018-06-11",4.27
"1847","2018-06-12",4.25
"1848","2018-06-13",4.04
"1849","2018-06-14",3.71
"1850","2018-06-15",3.51
"1851","2018-06-18",12.7
"1852","2018-06-19",19.5
"1853","2018-06-20",12.53
"1854","2018-06-21",8.03
"1855","2018-06-22",8.43
"1856","2018-06-25",9.98
"1857","2018-06-26",7.65
"1858","2018-06-27",7.57
"1859","2018-06-28",6.41
"1860","2018-06-29",3.8
"1861","2018-07-02",3.94
"1862","2018-07-03",4.17
"1863","2018-07-05",4.06
"1864","2018-07-06",3.98
"1865","2018-07-09",4.72
"1866","2018-07-10",4.26
"1867","2018-07-11",4.6
"1868","2018-07-12",4.47
"1869","2018-07-13",4.28
"1870","2018-07-16",4.35
"1871","2018-07-17",4.17
"1872","2018-07-18",4.15
"1873","2018-07-19",4.1
"1874","2018-07-20",4.11
"1875","2018-07-23",4.06
"1876","2018-07-24",3.95
"1877","2018-07-25",3.91
"1878","2018-07-26",3.84
"1879","2018-07-27",3.68
"1880","2018-07-30",3.74
"1881","2018-07-31",3.89
"1882","2018-08-01",3.77
"1883","2018-08-02",3.78
"1884","2018-08-03",3.78
"1885","2018-08-06",3.71
"1886","2018-08-07",3.93
"1887","2018-08-08",4.21
"1888","2018-08-09",3.45
"1889","2018-08-10",3.38
"1890","2018-08-13",3.21
"1891","2018-08-14",3.1
"1892","2018-08-15",2.84
"1893","2018-08-16",3.14
"1894","2018-08-17",3.18
"1895","2018-08-20",3.32
"1896","2018-08-21",3.95
"1897","2018-08-22",3.93
"1898","2018-08-23",3.85
"1899","2018-08-24",3.98
"1900","2018-08-27",4
"1901","2018-08-28",4.12
"1902","2018-08-29",4.06
"1903","2018-08-30",3.83
"1904","2018-08-31",3.85
"1905","2018-09-04",3.88
"1906","2018-09-05",3.9
"1907","2018-09-06",3.88
"1908","2018-09-07",4.17
"1909","2018-09-10",4.18
"1910","2018-09-11",4.77
"1911","2018-09-12",4.56
"1912","2018-09-13",4.29
"1913","2018-09-14",4.18
"1914","2018-09-17",4.06
"1915","2018-09-18",4.04
"1916","2018-09-19",4.14
"1917","2018-09-20",4.31
"1918","2018-09-21",4.4
"1919","2018-09-24",4.18
"1920","2018-09-25",4.18
"1921","2018-09-26",4.08
"1922","2018-09-27",3.95
"1923","2018-09-28",3.96
"1924","2018-10-01",3.95
"1925","2018-10-02",3.75
"1926","2018-10-03",3.81
"1927","2018-10-04",3.98
"1928","2018-10-05",3.91
"1929","2018-10-08",4.4
"1930","2018-10-09",4.23
"1931","2018-10-10",3.83
"1932","2018-10-11",3.82
"1933","2018-10-12",3.72
"1934","2018-10-15",3.76
"1935","2018-10-16",3.66
"1936","2018-10-17",3.56
"1937","2018-10-18",3.69
"1938","2018-10-19",3.59
"1939","2018-10-22",3.53
"1940","2018-10-23",3.35
"1941","2018-10-24",3.16
"1942","2018-10-25",3.27
"1943","2018-10-26",3.25
"1944","2018-10-29",2.95
"1945","2018-10-30",3.08
"1946","2018-10-31",3.01
"1947","2018-11-01",3.25
"1948","2018-11-02",3.3
"1949","2018-11-05",3.27
"1950","2018-11-06",3.37
"1951","2018-11-07",3.27
"1952","2018-11-08",3.24
"1953","2018-11-09",3.24
"1954","2018-11-12",3.14
"1955","2018-11-13",3.19
"1956","2018-11-14",3.02
"1957","2018-11-15",3.08
"1958","2018-11-16",3.02
"1959","2018-11-19",2.88
"1960","2018-11-20",2.87
"1961","2018-11-21",2.98
"1962","2018-11-23",2.91
"1963","2018-11-26",2.93
"1964","2018-11-27",2.83
"1965","2018-11-28",2.85
"1966","2018-11-29",2.86
"1967","2018-11-30",2.83
"1968","2018-12-03",2.87
"1969","2018-12-04",2.88
"1970","2018-12-06",2.81
"1971","2018-12-07",2.7
"1972","2018-12-10",2.58
"1973","2018-12-11",2.54
"1974","2018-12-12",2.6
"1975","2018-12-13",2.58
"1976","2018-12-14",2.53
"1977","2018-12-17",2.39
"1978","2018-12-18",2.3
"1979","2018-12-19",2.35
"1980","2018-12-20",2.21
"1981","2018-12-21",2.1
"1982","2018-12-24",1.88
"1983","2018-12-26",1.98
"1984","2018-12-27",2.11
"1985","2018-12-28",2.07
"1986","2018-12-31",1.96
"1987","2019-01-02",2.15
"1988","2019-01-03",2.16
"1989","2019-01-04",2.36
"1990","2019-01-07",2.53
"1991","2019-01-08",2.55
"1992","2019-01-09",2.52
"1993","2019-01-10",2.6
"1994","2019-01-11",2.68
"1995","2019-01-14",2.72
"1996","2019-01-15",2.65
"1997","2019-01-16",2.7
"1998","2019-01-17",2.88
"1999","2019-01-18",2.86
"2000","2019-01-22",2.88
"2001","2019-01-23",2.67
"2002","2019-01-24",2.76
"2003","2019-01-25",2.71
"2004","2019-01-28",2.78
"2005","2019-01-29",2.63
"2006","2019-01-30",2.68
"2007","2019-01-31",2.61
"2008","2019-02-01",2.54
"2009","2019-02-04",2.49
"2010","2019-02-05",2.51
"2011","2019-02-06",2.5
"2012","2019-02-07",2.32
"2013","2019-02-08",2.25
"2014","2019-02-11",2.3
"2015","2019-02-12",2.43
"2016","2019-02-13",2.4
"2017","2019-02-14",2.41
"2018","2019-02-15",2.45
"2019","2019-02-19",2.4
"2020","2019-02-20",2.6
"2021","2019-02-21",2.62
"2022","2019-02-22",2.54
"2023","2019-02-25",2.54
"2024","2019-02-26",2.52
"2025","2019-02-27",2.48
"2026","2019-02-28",2.33
"2027","2019-03-01",2.28
"2028","2019-03-04",2.21
"2029","2019-03-05",2.17
"2030","2019-03-06",2.24
"2031","2019-03-07",2.22
"2032","2019-03-08",2.39
"2033","2019-03-11",2.33
"2034","2019-03-12",2.47
"2035","2019-03-13",2.36
"2036","2019-03-14",2.34
"2037","2019-03-15",2.3
"2038","2019-03-18",2.49
"2039","2019-03-19",2.39
"2040","2019-03-20",2.37
"2041","2019-03-21",2.32
"2042","2019-03-22",2.3
"2043","2019-03-25",2.24
"2044","2019-03-26",2.17
"2045","2019-03-27",2.24
"2046","2019-03-28",2.18
"2047","2019-03-29",2.19
"2048","2019-04-01",2.26
"2049","2019-04-02",2.25
"2050","2019-04-03",2.37
"2051","2019-04-04",2.47
"2052","2019-04-05",2.44
"2053","2019-04-08",2.35
"2054","2019-04-09",2.44
"2055","2019-04-10",2.49
"2056","2019-04-11",2.43
"2057","2019-04-12",2.44
"2058","2019-04-15",2.38
"2059","2019-04-16",2.35
"2060","2019-04-17",2.25
"2061","2019-04-18",2.19
"2062","2019-04-22",2.17
"2063","2019-04-23",2.24
