"","date","NHTC"
"1001","2010-12-21",0.09
"1002","2010-12-22",0.09
"1003","2010-12-23",0.11
"1004","2010-12-27",0.15
"1005","2010-12-28",0.15
"1006","2010-12-29",0.12
"1007","2010-12-30",0.09
"1008","2010-12-31",0.12
"1009","2011-01-03",0.12
"1010","2011-01-04",0.12
"1011","2011-01-05",0.12
"1012","2011-01-06",0.15
"1013","2011-01-07",0.15
"1014","2011-01-10",0.15
"1015","2011-01-11",0.15
"1016","2011-01-12",0.15
"1017","2011-01-13",0.15
"1018","2011-01-14",0.15
"1019","2011-01-18",0.15
"1020","2011-01-19",0.16
"1021","2011-01-20",0.17
"1022","2011-01-21",0.17
"1023","2011-01-24",0.18
"1024","2011-01-25",0.18
"1025","2011-01-26",0.16
"1026","2011-01-27",0.16
"1027","2011-01-28",0.16
"1028","2011-01-31",0.16
"1029","2011-02-01",0.16
"1030","2011-02-02",0.16
"1031","2011-02-03",0.16
"1032","2011-02-04",0.16
"1033","2011-02-07",0.19
"1034","2011-02-08",0.18
"1035","2011-02-09",0.18
"1036","2011-02-10",0.18
"1037","2011-02-11",0.18
"1038","2011-02-14",0.18
"1039","2011-02-15",0.18
"1040","2011-02-16",0.18
"1041","2011-02-17",0.18
"1042","2011-02-18",0.18
"1043","2011-02-22",0.2
"1044","2011-02-23",0.18
"1045","2011-02-24",0.18
"1046","2011-02-25",0.18
"1047","2011-02-28",0.18
"1048","2011-03-01",0.18
"1049","2011-03-02",0.18
"1050","2011-03-03",0.18
"1051","2011-03-04",0.2
"1052","2011-03-07",0.18
"1053","2011-03-08",0.18
"1054","2011-03-09",0.18
"1055","2011-03-10",0.18
"1056","2011-03-11",0.18
"1057","2011-03-14",0.18
"1058","2011-03-15",0.18
"1059","2011-03-16",0.18
"1060","2011-03-17",0.18
"1061","2011-03-18",0.18
"1062","2011-03-21",0.18
"1063","2011-03-22",0.18
"1064","2011-03-23",0.18
"1065","2011-03-24",0.19
"1066","2011-03-25",0.19
"1067","2011-03-28",0.18
"1068","2011-03-29",0.18
"1069","2011-03-30",0.15
"1070","2011-03-31",0.14
"1071","2011-04-01",0.18
"1072","2011-04-04",0.14
"1073","2011-04-05",0.14
"1074","2011-04-06",0.14
"1075","2011-04-07",0.21
"1076","2011-04-08",0.8
"1077","2011-04-11",0.25
"1078","2011-04-12",0.3
"1079","2011-04-13",0.3
"1080","2011-04-14",0.38
"1081","2011-04-15",0.38
"1082","2011-04-18",0.38
"1083","2011-04-19",0.38
"1084","2011-04-20",0.39
"1085","2011-04-21",0.45
"1086","2011-04-25",0.55
"1087","2011-04-26",0.4
"1088","2011-04-27",0.4
"1089","2011-04-28",0.37
"1090","2011-04-29",0.45
"1091","2011-05-02",0.39
"1092","2011-05-03",0.33
"1093","2011-05-04",0.42
"1094","2011-05-05",0.36
"1095","2011-05-06",0.36
"1096","2011-05-09",0.48
"1097","2011-05-10",0.45
"1098","2011-05-11",0.36
"1099","2011-05-12",0.36
"1100","2011-05-13",0.36
"1101","2011-05-16",0.36
"1102","2011-05-17",0.36
"1103","2011-05-18",0.4
"1104","2011-05-19",0.4
"1105","2011-05-20",0.4
"1106","2011-05-23",0.36
"1107","2011-05-24",0.36
"1108","2011-05-25",0.42
"1109","2011-05-26",0.42
"1110","2011-05-27",0.42
"1111","2011-05-31",0.46
"1112","2011-06-01",0.46
"1113","2011-06-02",0.46
"1114","2011-06-03",0.33
"1115","2011-06-06",0.33
"1116","2011-06-07",0.33
"1117","2011-06-08",0.41
"1118","2011-06-09",0.41
"1119","2011-06-10",0.46
"1120","2011-06-13",0.33
"1121","2011-06-14",0.33
"1122","2011-06-15",0.3
"1123","2011-06-16",0.3
"1124","2011-06-17",0.3
"1125","2011-06-20",0.3
"1126","2011-06-21",0.26
"1127","2011-06-22",0.26
"1128","2011-06-23",0.34
"1129","2011-06-24",0.34
"1130","2011-06-27",0.34
"1131","2011-06-28",0.39
"1132","2011-06-29",0.39
"1133","2011-06-30",0.43
"1134","2011-07-01",0.39
"1135","2011-07-05",0.44
"1136","2011-07-06",0.44
"1137","2011-07-07",0.44
"1138","2011-07-08",0.44
"1139","2011-07-11",0.44
"1140","2011-07-12",0.44
"1141","2011-07-13",0.44
"1142","2011-07-14",0.44
"1143","2011-07-15",0.44
"1144","2011-07-18",0.44
"1145","2011-07-19",0.44
"1146","2011-07-20",0.44
"1147","2011-07-21",0.3
"1148","2011-07-22",0.3
"1149","2011-07-25",0.3
"1150","2011-07-26",0.3
"1151","2011-07-27",0.3
"1152","2011-07-28",0.3
"1153","2011-07-29",0.3
"1154","2011-08-01",0.36
"1155","2011-08-02",0.36
"1156","2011-08-03",0.36
"1157","2011-08-04",0.36
"1158","2011-08-05",0.36
"1159","2011-08-08",0.36
"1160","2011-08-09",0.36
"1161","2011-08-10",0.35
"1162","2011-08-11",0.35
"1163","2011-08-12",0.35
"1164","2011-08-15",0.35
"1165","2011-08-16",0.35
"1166","2011-08-17",0.35
"1167","2011-08-18",0.45
"1168","2011-08-19",0.46
"1169","2011-08-22",0.47
"1170","2011-08-23",0.44
"1171","2011-08-24",0.44
"1172","2011-08-25",0.6
"1173","2011-08-26",0.6
"1174","2011-08-29",0.6
"1175","2011-08-30",0.6
"1176","2011-08-31",0.6
"1177","2011-09-01",0.6
"1178","2011-09-02",0.71
"1179","2011-09-06",0.62
"1180","2011-09-07",0.62
"1181","2011-09-08",0.62
"1182","2011-09-09",0.62
"1183","2011-09-12",0.65
"1184","2011-09-13",0.65
"1185","2011-09-14",0.62
"1186","2011-09-15",0.62
"1187","2011-09-16",0.62
"1188","2011-09-19",0.62
"1189","2011-09-20",0.62
"1190","2011-09-21",0.62
"1191","2011-09-22",0.66
"1192","2011-09-23",0.7
"1193","2011-09-26",0.7
"1194","2011-09-27",0.69
"1195","2011-09-28",0.69
"1196","2011-09-29",0.69
"1197","2011-09-30",0.68
"1198","2011-10-03",0.68
"1199","2011-10-04",0.66
"1200","2011-10-05",0.59
"1201","2011-10-06",0.59
"1202","2011-10-07",0.58
"1203","2011-10-10",0.58
"1204","2011-10-11",0.58
"1205","2011-10-12",0.54
"1206","2011-10-13",0.52
"1207","2011-10-14",0.6
"1208","2011-10-17",0.6
"1209","2011-10-18",0.6
"1210","2011-10-19",0.52
"1211","2011-10-20",0.52
"1212","2011-10-21",0.52
"1213","2011-10-24",0.52
"1214","2011-10-25",0.52
"1215","2011-10-26",0.52
"1216","2011-10-27",0.52
"1217","2011-10-28",0.5
"1218","2011-10-31",0.5
"1219","2011-11-01",0.51
"1220","2011-11-02",0.57
"1221","2011-11-03",0.57
"1222","2011-11-04",0.61
"1223","2011-11-07",0.65
"1224","2011-11-08",0.75
"1225","2011-11-09",0.75
"1226","2011-11-10",0.93
"1227","2011-11-11",0.86
"1228","2011-11-14",0.92
"1229","2011-11-15",1
"1230","2011-11-16",0.86
"1231","2011-11-17",0.86
"1232","2011-11-18",0.86
"1233","2011-11-21",0.87
"1234","2011-11-22",0.98
"1235","2011-11-23",0.97
"1236","2011-11-25",0.97
"1237","2011-11-28",0.97
"1238","2011-11-29",0.87
"1239","2011-11-30",0.87
"1240","2011-12-01",0.99
"1241","2011-12-02",0.87
"1242","2011-12-05",0.87
"1243","2011-12-06",0.87
"1244","2011-12-07",0.87
"1245","2011-12-08",0.87
"1246","2011-12-09",0.87
"1247","2011-12-12",0.87
"1248","2011-12-13",0.87
"1249","2011-12-14",0.87
"1250","2011-12-15",0.85
"1251","2011-12-16",0.99
"1252","2011-12-19",0.99
"1253","2011-12-20",0.99
"1254","2011-12-21",0.99
"1255","2011-12-22",0.75
"1256","2011-12-23",0.77
"1257","2011-12-27",0.7
"1258","2011-12-28",0.7
"1259","2011-12-29",0.74
"1260","2011-12-30",0.65
"1261","2012-01-03",0.65
"1262","2012-01-04",0.65
"1263","2012-01-05",0.65
"1264","2012-01-06",0.65
"1265","2012-01-09",0.65
"1266","2012-01-10",0.7
"1267","2012-01-11",0.7
"1268","2012-01-12",0.7
"1269","2012-01-13",0.7
"1270","2012-01-17",0.8
"1271","2012-01-18",0.8
"1272","2012-01-19",0.71
"1273","2012-01-20",0.8
"1274","2012-01-23",0.78
"1275","2012-01-24",0.78
"1276","2012-01-25",0.76
"1277","2012-01-26",0.76
"1278","2012-01-27",0.94
"1279","2012-01-30",0.94
"1280","2012-01-31",0.77
"1281","2012-02-01",0.77
"1282","2012-02-02",0.77
"1283","2012-02-03",0.82
"1284","2012-02-06",0.82
"1285","2012-02-07",0.82
"1286","2012-02-08",0.94
"1287","2012-02-09",0.82
"1288","2012-02-10",0.95
"1289","2012-02-13",0.9
"1290","2012-02-14",1
"1291","2012-02-15",1
"1292","2012-02-16",1.25
"1293","2012-02-17",1.18
"1294","2012-02-21",1.2
"1295","2012-02-22",1.25
"1296","2012-02-23",1.43
"1297","2012-02-24",1.59
"1298","2012-02-27",1.55
"1299","2012-02-28",1.68
"1300","2012-02-29",1.52
"1301","2012-03-01",1.5
"1302","2012-03-02",1.29
"1303","2012-03-05",1.39
"1304","2012-03-06",1.45
"1305","2012-03-07",1.49
"1306","2012-03-08",1.5
"1307","2012-03-09",1.6
"1308","2012-03-12",1.5
"1309","2012-03-13",1.68
"1310","2012-03-14",1.68
"1311","2012-03-15",1.88
"1312","2012-03-16",1.8
"1313","2012-03-19",1.7
"1314","2012-03-20",1.5
"1315","2012-03-21",1.32
"1316","2012-03-22",1.32
"1317","2012-03-23",1.38
"1318","2012-03-26",1.35
"1319","2012-03-27",1.51
"1320","2012-03-28",1.5
"1321","2012-03-29",1.33
"1322","2012-03-30",1.33
"1323","2012-04-02",1.41
"1324","2012-04-03",1.41
"1325","2012-04-04",1.33
"1326","2012-04-05",1.37
"1327","2012-04-09",1.37
"1328","2012-04-10",1.37
"1329","2012-04-11",1.49
"1330","2012-04-12",1.49
"1331","2012-04-13",1.49
"1332","2012-04-16",1.49
"1333","2012-04-17",1.49
"1334","2012-04-18",1.4
"1335","2012-04-19",1.4
"1336","2012-04-20",1.35
"1337","2012-04-23",1.35
"1338","2012-04-24",1.35
"1339","2012-04-25",1.4
"1340","2012-04-26",1.4
"1341","2012-04-27",1.4
"1342","2012-04-30",1.4
"1343","2012-05-01",1.4
"1344","2012-05-02",1.4
"1345","2012-05-03",1.4
"1346","2012-05-04",1.35
"1347","2012-05-07",1.35
"1348","2012-05-08",1.35
"1349","2012-05-09",1.4
"1350","2012-05-10",1.35
"1351","2012-05-11",1.4
"1352","2012-05-14",1.35
"1353","2012-05-15",1.35
"1354","2012-05-16",1.36
"1355","2012-05-17",1.4
"1356","2012-05-18",1.4
"1357","2012-05-21",1.35
"1358","2012-05-22",1.32
"1359","2012-05-23",1.27
"1360","2012-05-24",1.26
"1361","2012-05-25",1.27
"1362","2012-05-29",1.27
"1363","2012-05-30",1.35
"1364","2012-05-31",1.3
"1365","2012-06-01",1.3
"1366","2012-06-04",1.3
"1367","2012-06-05",1.26
"1368","2012-06-06",1.3
"1369","2012-06-07",1.3
"1370","2012-06-08",1.25
"1371","2012-06-11",1.25
"1372","2012-06-12",1.26
"1373","2012-06-13",1.26
"1374","2012-06-14",1.26
"1375","2012-06-15",1.26
"1376","2012-06-18",1.29
"1377","2012-06-19",1.29
"1378","2012-06-20",1.28
"1379","2012-06-21",1.28
"1380","2012-06-22",1.28
"1381","2012-06-25",1.27
"1382","2012-06-26",1.28
"1383","2012-06-27",1.28
"1384","2012-06-28",1.28
"1385","2012-06-29",1.25
"1386","2012-07-02",1.25
"1387","2012-07-03",1.25
"1388","2012-07-05",1.26
"1389","2012-07-06",1.26
"1390","2012-07-09",1.26
"1391","2012-07-10",1.25
"1392","2012-07-11",1.25
"1393","2012-07-12",1.25
"1394","2012-07-13",1.2
"1395","2012-07-16",1.5
"1396","2012-07-17",1.6
"1397","2012-07-18",1.35
"1398","2012-07-19",1.3
"1399","2012-07-20",1.4
"1400","2012-07-23",1.4
"1401","2012-07-24",1.3
"1402","2012-07-25",1.38
"1403","2012-07-26",1.38
"1404","2012-07-27",1.38
"1405","2012-07-30",1.38
"1406","2012-07-31",1.38
"1407","2012-08-01",1.38
"1408","2012-08-02",1.38
"1409","2012-08-03",1.38
"1410","2012-08-06",1.28
"1411","2012-08-07",1.3
"1412","2012-08-08",1.29
"1413","2012-08-09",1.37
"1414","2012-08-10",1.28
"1415","2012-08-13",1.37
"1416","2012-08-14",1.4
"1417","2012-08-15",1.36
"1418","2012-08-16",1.35
"1419","2012-08-17",1.4
"1420","2012-08-20",1.35
"1421","2012-08-21",1.35
"1422","2012-08-22",1.35
"1423","2012-08-23",1.35
"1424","2012-08-24",1.39
"1425","2012-08-27",1.38
"1426","2012-08-28",1.38
"1427","2012-08-29",1.1
"1428","2012-08-30",1.38
"1429","2012-08-31",1.23
"1430","2012-09-04",1.17
"1431","2012-09-05",1.25
"1432","2012-09-06",1.35
"1433","2012-09-07",1.35
"1434","2012-09-10",1.35
"1435","2012-09-11",1.3
"1436","2012-09-12",1.3
"1437","2012-09-13",1.3
"1438","2012-09-14",1.3
"1439","2012-09-17",1.34
"1440","2012-09-18",1.34
"1441","2012-09-19",1.34
"1442","2012-09-20",1.34
"1443","2012-09-21",1.34
"1444","2012-09-24",1.25
"1445","2012-09-25",1.2
"1446","2012-09-26",1.2
"1447","2012-09-27",1.2
"1448","2012-09-28",1.2
"1449","2012-10-01",1.2
"1450","2012-10-02",1.2
"1451","2012-10-03",1.2
"1452","2012-10-04",1.19
"1453","2012-10-05",1.19
"1454","2012-10-08",1.2
"1455","2012-10-09",1.2
"1456","2012-10-10",1.2
"1457","2012-10-11",1.2
"1458","2012-10-12",1.2
"1459","2012-10-15",1.1
"1460","2012-10-16",1.19
"1461","2012-10-17",1.29
"1462","2012-10-18",1.26
"1463","2012-10-19",1.32
"1464","2012-10-22",1.31
"1465","2012-10-23",1.25
"1466","2012-10-24",1.29
"1467","2012-10-25",1.32
"1468","2012-10-26",1.15
"1469","2012-10-31",1.15
"1470","2012-11-01",1.12
"1471","2012-11-02",1.12
"1472","2012-11-05",1.12
"1473","2012-11-06",1.12
"1474","2012-11-07",1.12
"1475","2012-11-08",1.12
"1476","2012-11-09",1.12
"1477","2012-11-12",1.12
"1478","2012-11-13",1.12
"1479","2012-11-14",1.17
"1480","2012-11-15",1.11
"1481","2012-11-16",1.12
"1482","2012-11-19",1.09
"1483","2012-11-20",1.08
"1484","2012-11-21",1.06
"1485","2012-11-23",1
"1486","2012-11-26",0.77
"1487","2012-11-27",0.77
"1488","2012-11-28",0.77
"1489","2012-11-29",0.77
"1490","2012-11-30",0.85
"1491","2012-12-03",1
"1492","2012-12-04",1
"1493","2012-12-05",1
"1494","2012-12-06",1
"1495","2012-12-07",1
"1496","2012-12-10",1
"1497","2012-12-11",1
"1498","2012-12-12",1
"1499","2012-12-13",1.1
"1500","2012-12-14",1.1
"1501","2012-12-17",1.1
"1502","2012-12-18",1.1
"1503","2012-12-19",1.19
"1504","2012-12-20",1
"1505","2012-12-21",1.01
"1506","2012-12-24",1.01
"1507","2012-12-26",1.01
"1508","2012-12-27",1.01
"1509","2012-12-28",1.01
"1510","2012-12-31",1.01
"1511","2013-01-02",1.01
"1512","2013-01-03",1.01
"1513","2013-01-04",1.01
"1514","2013-01-07",1.02
"1515","2013-01-08",1.01
"1516","2013-01-09",1.07
"1517","2013-01-10",1.07
"1518","2013-01-11",1.07
"1519","2013-01-14",1.1
"1520","2013-01-15",1.1
"1521","2013-01-16",1.04
"1522","2013-01-17",1.04
"1523","2013-01-18",1.04
"1524","2013-01-22",0.9
"1525","2013-01-23",1.04
"1526","2013-01-24",1.04
"1527","2013-01-25",1.04
"1528","2013-01-28",1.04
"1529","2013-01-29",1.04
"1530","2013-01-30",1.04
"1531","2013-01-31",1.04
"1532","2013-02-01",1.04
"1533","2013-02-04",1.04
"1534","2013-02-05",1.04
"1535","2013-02-06",1.11
"1536","2013-02-07",1.11
"1537","2013-02-08",1.11
"1538","2013-02-11",1.1
"1539","2013-02-12",1.11
"1540","2013-02-13",1.11
"1541","2013-02-14",1.11
"1542","2013-02-15",1.11
"1543","2013-02-19",1.11
"1544","2013-02-20",1.15
"1545","2013-02-21",1.24
"1546","2013-02-22",1.22
"1547","2013-02-25",1.2
"1548","2013-02-26",1.21
"1549","2013-02-27",1.25
"1550","2013-02-28",1.24
"1551","2013-03-01",1.29
"1552","2013-03-04",1.29
"1553","2013-03-05",1.24
"1554","2013-03-06",1.24
"1555","2013-03-07",1.3
"1556","2013-03-08",1.31
"1557","2013-03-11",1.31
"1558","2013-03-12",1.34
"1559","2013-03-13",1.35
"1560","2013-03-14",1.38
"1561","2013-03-15",1.36
"1562","2013-03-18",1.55
"1563","2013-03-19",1.44
"1564","2013-03-20",1.24
"1565","2013-03-21",1.24
"1566","2013-03-22",1.3
"1567","2013-03-25",1.24
"1568","2013-03-26",1.24
"1569","2013-03-27",1.24
"1570","2013-03-28",1.24
"1571","2013-04-01",1.25
"1572","2013-04-02",1.25
"1573","2013-04-03",1.25
"1574","2013-04-04",1.25
"1575","2013-04-05",1.25
"1576","2013-04-08",1.25
"1577","2013-04-09",1.25
"1578","2013-04-10",1.27
"1579","2013-04-11",1.27
"1580","2013-04-12",1.27
"1581","2013-04-15",1.27
"1582","2013-04-16",1.27
"1583","2013-04-17",1.27
"1584","2013-04-18",1.27
"1585","2013-04-19",1.27
"1586","2013-04-22",1.46
"1587","2013-04-23",1.3
"1588","2013-04-24",1.3
"1589","2013-04-25",1.3
"1590","2013-04-26",1.09
"1591","2013-04-29",1.15
"1592","2013-04-30",1.04
"1593","2013-05-01",1.1
"1594","2013-05-02",1.01
"1595","2013-05-03",1.01
"1596","2013-05-06",1.01
"1597","2013-05-07",1.01
"1598","2013-05-08",1.01
"1599","2013-05-09",1.1
"1600","2013-05-10",0.95
"1601","2013-05-13",1.05
"1602","2013-05-14",0.92
"1603","2013-05-15",1.05
"1604","2013-05-16",1.02
"1605","2013-05-17",1.03
"1606","2013-05-20",1.03
"1607","2013-05-21",0.86
"1608","2013-05-22",0.77
"1609","2013-05-23",0.83
"1610","2013-05-24",0.83
"1611","2013-05-28",0.83
"1612","2013-05-29",0.83
"1613","2013-05-30",0.84
"1614","2013-05-31",0.84
"1615","2013-06-03",0.83
"1616","2013-06-04",0.83
"1617","2013-06-05",0.84
"1618","2013-06-06",0.84
"1619","2013-06-07",0.84
"1620","2013-06-10",0.84
"1621","2013-06-11",0.84
"1622","2013-06-12",0.83
"1623","2013-06-13",0.83
"1624","2013-06-14",0.83
"1625","2013-06-17",0.83
"1626","2013-06-18",0.83
"1627","2013-06-19",0.83
"1628","2013-06-20",0.89
"1629","2013-06-21",0.93
"1630","2013-06-24",0.93
"1631","2013-06-25",0.93
"1632","2013-06-26",0.93
"1633","2013-06-27",0.95
"1634","2013-06-28",0.95
"1635","2013-07-01",0.95
"1636","2013-07-02",0.95
"1637","2013-07-03",0.95
"1638","2013-07-05",0.95
"1639","2013-07-08",0.94
"1640","2013-07-09",0.94
"1641","2013-07-10",0.94
"1642","2013-07-11",1.01
"1643","2013-07-12",1.01
"1644","2013-07-15",1.02
"1645","2013-07-16",0.98
"1646","2013-07-17",1.03
"1647","2013-07-18",1.1
"1648","2013-07-19",1.02
"1649","2013-07-22",1.02
"1650","2013-07-23",1.02
"1651","2013-07-24",1.02
"1652","2013-07-25",1.02
"1653","2013-07-26",1.02
"1654","2013-07-29",1.02
"1655","2013-07-30",1.02
"1656","2013-07-31",1.02
"1657","2013-08-01",1.12
"1658","2013-08-02",1.2
"1659","2013-08-05",1.2
"1660","2013-08-06",1.08
"1661","2013-08-07",1.08
"1662","2013-08-08",1.2
"1663","2013-08-09",1.21
"1664","2013-08-12",1.21
"1665","2013-08-13",1.2
"1666","2013-08-14",1.2
"1667","2013-08-15",1.2
"1668","2013-08-16",1.21
"1669","2013-08-19",1.27
"1670","2013-08-20",1.4
"1671","2013-08-21",1.55
"1672","2013-08-22",1.55
"1673","2013-08-23",1.55
"1674","2013-08-26",1.5
"1675","2013-08-27",1.49
"1676","2013-08-28",1.6
"1677","2013-08-29",1.49
"1678","2013-08-30",1.56
"1679","2013-09-03",1.68
"1680","2013-09-04",1.96
"1681","2013-09-05",2
"1682","2013-09-06",1.97
"1683","2013-09-09",1.86
"1684","2013-09-10",2.2
"1685","2013-09-11",2.19
"1686","2013-09-12",1.98
"1687","2013-09-13",2
"1688","2013-09-16",2.25
"1689","2013-09-17",2.2
"1690","2013-09-18",2.2
"1691","2013-09-19",2.2
"1692","2013-09-20",2.2
"1693","2013-09-23",1.78
"1694","2013-09-24",2.2
"1695","2013-09-25",2
"1696","2013-09-26",1.81
"1697","2013-09-27",1.82
"1698","2013-09-30",1.84
"1699","2013-10-01",1.9
"1700","2013-10-02",2.1
"1701","2013-10-03",2.1
"1702","2013-10-04",2.05
"1703","2013-10-07",2.05
"1704","2013-10-08",2
"1705","2013-10-09",2
"1706","2013-10-10",2
"1707","2013-10-11",2
"1708","2013-10-14",2.7
"1709","2013-10-15",2.58
"1710","2013-10-16",2.56
"1711","2013-10-17",2.45
"1712","2013-10-18",2.4
"1713","2013-10-21",2.4
"1714","2013-10-22",2.4
"1715","2013-10-23",2.42
"1716","2013-10-24",2.41
"1717","2013-10-25",2.4
"1718","2013-10-28",2.42
"1719","2013-10-29",2.5
"1720","2013-10-30",2.5
"1721","2013-10-31",2.5
"1722","2013-11-01",2.59
"1723","2013-11-04",2.59
"1724","2013-11-05",2.59
"1725","2013-11-06",2.8
"1726","2013-11-07",2.9
"1727","2013-11-08",2.8
"1728","2013-11-11",2.78
"1729","2013-11-12",2.66
"1730","2013-11-13",2.8
"1731","2013-11-14",2.78
"1732","2013-11-15",2.9
"1733","2013-11-18",2.95
"1734","2013-11-19",2.81
"1735","2013-11-20",2.8
"1736","2013-11-21",2.9
"1737","2013-11-22",2.9
"1738","2013-11-25",2.91
"1739","2013-11-26",3.15
"1740","2013-11-27",3.45
"1741","2013-11-29",3.4
"1742","2013-12-02",3.4
"1743","2013-12-03",3.35
"1744","2013-12-04",3.3
"1745","2013-12-05",3.28
"1746","2013-12-06",3.38
"1747","2013-12-09",3.38
"1748","2013-12-10",3.39
"1749","2013-12-11",3.15
"1750","2013-12-12",3.06
"1751","2013-12-13",3.05
"1752","2013-12-16",3.05
"1753","2013-12-17",3.15
"1754","2013-12-18",3.28
"1755","2013-12-19",3.2
"1756","2013-12-20",3.13
"1757","2013-12-23",3.1
"1758","2013-12-24",3.12
"1759","2013-12-26",3.2
"1760","2013-12-27",3.2
"1761","2013-12-30",3.17
"1762","2013-12-31",3.2
"1763","2014-01-02",3.2
"1764","2014-01-03",3.05
"1765","2014-01-06",2.98
"1766","2014-01-07",3.08
"1767","2014-01-08",3.1
"1768","2014-01-09",2.93
"1769","2014-01-10",2.9
"1770","2014-01-13",2.81
"1771","2014-01-14",3.85
"1772","2014-01-15",3.8
"1773","2014-01-16",3.9
"1774","2014-01-17",3.85
"1775","2014-01-21",3.55
"1776","2014-01-22",3.47
"1777","2014-01-23",3.6
"1778","2014-01-24",3.63
"1779","2014-01-27",3.5
"1780","2014-01-28",3.6
"1781","2014-01-29",3.55
"1782","2014-01-30",3.56
"1783","2014-01-31",3.55
"1784","2014-02-03",3.57
"1785","2014-02-04",3.74
"1786","2014-02-05",3.75
"1787","2014-02-06",3.78
"1788","2014-02-07",4.35
"1789","2014-02-10",4.72
"1790","2014-02-11",4.5
"1791","2014-02-12",4.68
"1792","2014-02-13",4.68
"1793","2014-02-14",4.47
"1794","2014-02-18",4.4
"1795","2014-02-19",4.45
"1796","2014-02-20",4.4
"1797","2014-02-21",4.35
"1798","2014-02-24",4.5
"1799","2014-02-25",4.97
"1800","2014-02-26",4.85
"1801","2014-02-27",4.75
"1802","2014-02-28",4.66
"1803","2014-03-03",4.61
"1804","2014-03-04",4.69
"1805","2014-03-05",4.75
"1806","2014-03-06",4.7
"1807","2014-03-07",4.62
"1808","2014-03-10",4.86
"1809","2014-03-11",4.96
"1810","2014-03-12",4.68
"1811","2014-03-13",4.68
"1812","2014-03-14",4.6
"1813","2014-03-17",4.85
"1814","2014-03-18",5
"1815","2014-03-19",4.95
"1816","2014-03-20",4.88
"1817","2014-03-21",4.8
"1818","2014-03-24",5
"1819","2014-03-25",4.95
"1820","2014-03-26",4.9
"1821","2014-03-27",4.95
"1822","2014-03-28",4.95
"1823","2014-03-31",5
"1824","2014-04-01",4.95
"1825","2014-04-02",4.9
"1826","2014-04-03",5
"1827","2014-04-04",4.89
"1828","2014-04-07",5
"1829","2014-04-08",4.95
"1830","2014-04-09",4.98
"1831","2014-04-10",4.98
"1832","2014-04-11",4.9
"1833","2014-04-14",5.3
"1834","2014-04-15",5.35
"1835","2014-04-16",5.5
"1836","2014-04-17",5.58
"1837","2014-04-21",5.45
"1838","2014-04-22",5.6
"1839","2014-04-23",5.55
"1840","2014-04-24",5.6
"1841","2014-04-25",5.48
"1842","2014-04-28",5.6
"1843","2014-04-29",5.68
"1844","2014-04-30",5.57
"1845","2014-05-01",5.8
"1846","2014-05-02",5.9
"1847","2014-05-05",6.15
"1848","2014-05-06",6.4
"1849","2014-05-07",6.7
"1850","2014-05-08",6.66
"1851","2014-05-09",6.45
"1852","2014-05-12",6.45
"1853","2014-05-13",6.47
"1854","2014-05-14",6.6
"1855","2014-05-15",6.6
"1856","2014-05-16",6.45
"1857","2014-05-19",6.35
"1858","2014-05-20",6.35
"1859","2014-05-21",6.35
"1860","2014-05-22",6.55
"1861","2014-05-23",6.55
"1862","2014-05-27",6.7
"1863","2014-05-28",6.6
"1864","2014-05-29",6.6
"1865","2014-05-30",6.6
"1866","2014-06-02",7.25
"1867","2014-06-03",7.51
"1868","2014-06-04",7.08
"1869","2014-06-05",7.3
"1870","2014-06-06",7.2
"1871","2014-06-09",7.2
"1872","2014-06-10",7.05
"1873","2014-06-11",6.77
"1874","2014-06-12",6.2
"1875","2014-06-13",6.43
"1876","2014-06-16",6.5
"1877","2014-06-17",6.6
"1878","2014-06-18",6.8
"1879","2014-06-19",6.96
"1880","2014-06-20",6.88
"1881","2014-06-23",6.6
"1882","2014-06-24",6.5
"1883","2014-06-25",6.6
"1884","2014-06-26",6.85
"1885","2014-06-27",6.93
"1886","2014-06-30",6.7
"1887","2014-07-01",6.9
"1888","2014-07-02",6.79
"1889","2014-07-03",6.89
"1890","2014-07-07",6.93
"1891","2014-07-08",6.85
"1892","2014-07-09",6.99
"1893","2014-07-10",6.9
"1894","2014-07-11",7
"1895","2014-07-14",7.6
"1896","2014-07-15",7.2
"1897","2014-07-16",8.12
"1898","2014-07-17",8.05
"1899","2014-07-18",8.25
"1900","2014-07-21",8.12
"1901","2014-07-22",8.26
"1902","2014-07-23",8.31
"1903","2014-07-24",8.85
"1904","2014-07-25",9.1
"1905","2014-07-28",9.6
"1906","2014-07-29",10.04
"1907","2014-07-30",10.27
"1908","2014-07-31",9.28
"1909","2014-08-01",9.62
"1910","2014-08-04",9.69
"1911","2014-08-05",9.61
"1912","2014-08-06",9.45
"1913","2014-08-07",9.52
"1914","2014-08-08",9.7
"1915","2014-08-11",10.5
"1916","2014-08-12",10.95
"1917","2014-08-13",11.3
"1918","2014-08-14",11.83
"1919","2014-08-15",11.9
"1920","2014-08-18",12.2
"1921","2014-08-19",12.11
"1922","2014-08-20",10.8
"1923","2014-08-21",10.9
"1924","2014-08-22",11.7
"1925","2014-08-25",12.54
"1926","2014-08-26",12.8
"1927","2014-08-27",12.74
"1928","2014-08-28",14
"1929","2014-08-29",14.05
"1930","2014-09-02",15.13
"1931","2014-09-03",16.75
"1932","2014-09-04",16.75
"1933","2014-09-05",18
"1934","2014-09-08",19.9
"1935","2014-09-09",12.98
"1936","2014-09-10",12.81
