"","date","CTXR"
"120","2015-03-25",30
"121","2015-03-26",30
"122","2015-03-27",21
"123","2015-03-30",27
"124","2015-03-31",27
"125","2015-04-01",27
"126","2015-04-02",27
"127","2015-04-06",27
"128","2015-04-07",27
"129","2015-04-08",27
"130","2015-04-09",27
"131","2015-04-10",27
"132","2015-04-13",27
"133","2015-04-14",27
"134","2015-04-15",27
"135","2015-04-16",15
"136","2015-04-17",25.5
"137","2015-04-20",25.5
"138","2015-04-21",25.5
"139","2015-04-22",15
"140","2015-04-23",26.25
"141","2015-04-24",26.25
"142","2015-04-27",26.25
"143","2015-04-28",26.25
"144","2015-04-29",26.25
"145","2015-04-30",26.25
"146","2015-05-01",26.25
"147","2015-05-04",26.25
"148","2015-05-05",26.25
"149","2015-05-06",26.25
"150","2015-05-07",26.25
"151","2015-05-08",26.25
"152","2015-05-11",26.25
"153","2015-05-12",26.25
"154","2015-05-13",26.25
"155","2015-05-14",26.25
"156","2015-05-15",26.25
"157","2015-05-18",26.25
"158","2015-05-19",26.25
"159","2015-05-20",26.25
"160","2015-05-21",26.25
"161","2015-05-22",26.25
"162","2015-05-26",26.25
"163","2015-05-27",26.25
"164","2015-05-28",26.25
"165","2015-05-29",26.25
"166","2015-06-01",26.25
"167","2015-06-02",26.25
"168","2015-06-03",26.25
"169","2015-06-04",26.25
"170","2015-06-05",26.25
"171","2015-06-08",26.25
"172","2015-06-09",26.25
"173","2015-06-10",26.25
"174","2015-06-11",26.25
"175","2015-06-12",26.25
"176","2015-06-15",26.25
"177","2015-06-16",26.25
"178","2015-06-17",26.25
"179","2015-06-18",26.25
"180","2015-06-19",26.25
"181","2015-06-22",26.25
"182","2015-06-23",26.25
"183","2015-06-24",26.25
"184","2015-06-25",26.25
"185","2015-06-26",26.25
"186","2015-06-29",26.25
"187","2015-06-30",26.25
"188","2015-07-01",26.25
"189","2015-07-02",26.25
"190","2015-07-06",26.25
"191","2015-07-07",26.25
"192","2015-07-08",26.25
"193","2015-07-09",26.25
"194","2015-07-10",26.25
"195","2015-07-13",26.25
"196","2015-07-14",26.25
"197","2015-07-15",26.25
"198","2015-07-16",26.25
"199","2015-07-17",25.5
"200","2015-07-20",25.5
"201","2015-07-21",25.5
"202","2015-07-22",25.5
"203","2015-07-23",25.5
"204","2015-07-24",25.5
"205","2015-07-27",25.5
"206","2015-07-28",25.5
"207","2015-07-29",25.5
"208","2015-07-30",25.5
"209","2015-07-31",25.5
"210","2015-08-03",25.5
"211","2015-08-04",25.5
"212","2015-08-05",25.5
"213","2015-08-06",25.5
"214","2015-08-07",25.5
"215","2015-08-10",25.5
"216","2015-08-11",25.5
"217","2015-08-12",25.5
"218","2015-08-13",25.5
"219","2015-08-14",25.5
"220","2015-08-17",25.5
"221","2015-08-18",25.5
"222","2015-08-19",25.5
"223","2015-08-20",25.5
"224","2015-08-21",25.5
"225","2015-08-24",25.5
"226","2015-08-25",25.5
"227","2015-08-26",25.5
"228","2015-08-27",25.5
"229","2015-08-28",25.5
"230","2015-08-31",25.5
"231","2015-09-01",25.5
"232","2015-09-02",25.5
"233","2015-09-03",25.5
"234","2015-09-04",25.5
"235","2015-09-08",25.5
"236","2015-09-09",25.5
"237","2015-09-10",25.5
"238","2015-09-11",25.5
"239","2015-09-14",25.5
"240","2015-09-15",25.5
"241","2015-09-16",25.5
"242","2015-09-17",25.5
"243","2015-09-18",25.5
"244","2015-09-21",25.5
"245","2015-09-22",25.5
"246","2015-09-23",25.5
"247","2015-09-24",25.5
"248","2015-09-25",25.5
"249","2015-09-28",25.5
"250","2015-09-29",25.5
"251","2015-09-30",25.5
"252","2015-10-01",25.5
"253","2015-10-02",25.5
"254","2015-10-05",25.5
"255","2015-10-06",25.5
"256","2015-10-07",25.5
"257","2015-10-08",25.5
"258","2015-10-09",25.5
"259","2015-10-12",25.5
"260","2015-10-13",25.5
"261","2015-10-14",25.5
"262","2015-10-15",18.75
"263","2015-10-16",18.75
"264","2015-10-19",19.5
"265","2015-10-20",18.75
"266","2015-10-21",18.75
"267","2015-10-22",18.75
"268","2015-10-23",18.75
"269","2015-10-26",18.75
"270","2015-10-27",18.75
"271","2015-10-28",19.049999
"272","2015-10-29",19.049999
"273","2015-10-30",19.049999
"274","2015-11-02",19.049999
"275","2015-11-03",19.049999
"276","2015-11-04",19.049999
"277","2015-11-05",19.049999
"278","2015-11-06",19.049999
"279","2015-11-09",19.049999
"280","2015-11-10",19.049999
"281","2015-11-11",19.049999
"282","2015-11-12",19.049999
"283","2015-11-13",19.049999
"284","2015-11-16",19.049999
"285","2015-11-17",19.049999
"286","2015-11-18",19.049999
"287","2015-11-19",19.049999
"288","2015-11-20",19.049999
"289","2015-11-23",19.049999
"290","2015-11-24",19.049999
"291","2015-11-25",19.049999
"292","2015-11-27",19.049999
"293","2015-11-30",18.75
"294","2015-12-01",18
"295","2015-12-02",23.25
"296","2015-12-03",23.25
"297","2015-12-04",23.25
"298","2015-12-07",24
"299","2015-12-08",24
"300","2015-12-09",26.25
"301","2015-12-10",27
"302","2015-12-11",27
"303","2015-12-14",27.75
"304","2015-12-15",27.75
"305","2015-12-16",27.75
"306","2015-12-17",27.75
"307","2015-12-18",27.75
"308","2015-12-21",27.75
"309","2015-12-22",27.75
"310","2015-12-23",27.75
"311","2015-12-24",27.75
"312","2015-12-28",27.75
"313","2015-12-29",27.75
"314","2015-12-30",27.75
"315","2015-12-31",27.75
"316","2016-01-04",27.75
"317","2016-01-05",27.75
"318","2016-01-06",27.75
"319","2016-01-07",27.75
"320","2016-01-08",27.75
"321","2016-01-11",27.75
"322","2016-01-12",27.75
"323","2016-01-13",27.75
"324","2016-01-14",27.75
"325","2016-01-15",27.75
"326","2016-01-19",27.75
"327","2016-01-20",27.75
"328","2016-01-21",27.75
"329","2016-01-22",27.75
"330","2016-01-25",27.75
"331","2016-01-26",27.75
"332","2016-01-27",27.75
"333","2016-01-28",27.75
"334","2016-01-29",27.75
"335","2016-02-01",29.25
"336","2016-02-02",29.25
"337","2016-02-03",31.5
"338","2016-02-04",31.5
"339","2016-02-05",31.5
"340","2016-02-08",31.5
"341","2016-02-09",37.5
"342","2016-02-10",37.5
"343","2016-02-11",37.5
"344","2016-02-12",37.5
"345","2016-02-16",37.5
"346","2016-02-17",37.5
"347","2016-02-18",37.5
"348","2016-02-19",37.5
"349","2016-02-22",37.5
"350","2016-02-23",37.5
"351","2016-02-24",37.5
"352","2016-02-25",37.5
"353","2016-02-26",37.5
"354","2016-02-29",37.5
"355","2016-03-01",37.5
"356","2016-03-02",37.5
"357","2016-03-03",37.5
"358","2016-03-04",37.5
"359","2016-03-07",37.5
"360","2016-03-08",37.5
"361","2016-03-09",37.5
"362","2016-03-10",37.5
"363","2016-03-11",37.5
"364","2016-03-14",37.5
"365","2016-03-15",37.5
"366","2016-03-16",37.5
"367","2016-03-17",37.5
"368","2016-03-18",37.5
"369","2016-03-21",37.5
"370","2016-03-22",37.5
"371","2016-03-23",37.5
"372","2016-03-24",37.5
"373","2016-03-28",37.5
"374","2016-03-29",37.5
"375","2016-03-30",37.5
"376","2016-03-31",37.5
"377","2016-04-01",37.5
"378","2016-04-04",37.5
"379","2016-04-05",37.5
"380","2016-04-06",37.5
"381","2016-04-07",37.5
"382","2016-04-08",37.5
"383","2016-04-11",37.5
"384","2016-04-12",37.5
"385","2016-04-13",37.5
"386","2016-04-14",37.5
"387","2016-04-15",37.5
"388","2016-04-18",37.5
"389","2016-04-19",32.25
"390","2016-04-20",32.25
"391","2016-04-21",33
"392","2016-04-22",33
"393","2016-04-25",33
"394","2016-04-26",33
"395","2016-04-27",33
"396","2016-04-28",33
"397","2016-04-29",33
"398","2016-05-02",26.25
"399","2016-05-03",26.25
"400","2016-05-04",26.25
"401","2016-05-05",21
"402","2016-05-06",21
"403","2016-05-09",21
"404","2016-05-10",21
"405","2016-05-11",20.85
"406","2016-05-12",19.799999
"407","2016-05-13",19.799999
"408","2016-05-16",19.950001
"409","2016-05-17",19.799999
"410","2016-05-18",19.65
"411","2016-05-19",19.65
"412","2016-05-20",19.35
"413","2016-05-23",18.9
"414","2016-05-24",18.9
"415","2016-05-25",18.9
"416","2016-05-26",17.25
"417","2016-05-27",17.25
"418","2016-05-31",17.25
"419","2016-06-01",18
"420","2016-06-02",18
"421","2016-06-03",18
"422","2016-06-06",18
"423","2016-06-07",15.15
"424","2016-06-08",19.049999
"425","2016-06-09",19.200001
"426","2016-06-10",16.5
"427","2016-06-13",15.15
"428","2016-06-14",15.15
"429","2016-06-15",13.5
"430","2016-06-16",15
"431","2016-06-17",13.65
"432","2016-06-20",13.65
"433","2016-06-21",12.75
"434","2016-06-22",12.3
"435","2016-06-23",12
"436","2016-06-24",12
"437","2016-06-27",12
"438","2016-06-28",11.7
"439","2016-06-29",12.75
"440","2016-06-30",13.35
"441","2016-07-01",12.75
"442","2016-07-05",10.5
"443","2016-07-06",11.25
"444","2016-07-07",11.55
"445","2016-07-08",13.2
"446","2016-07-11",13.71
"447","2016-07-12",13.665
"448","2016-07-13",13.95
"449","2016-07-14",13.8
"450","2016-07-15",15
"451","2016-07-18",16.200001
"452","2016-07-19",15.3
"453","2016-07-20",13.5
"454","2016-07-21",13.5
"455","2016-07-22",13.95
"456","2016-07-25",13.95
"457","2016-07-26",14.55
"458","2016-07-27",14.55
"459","2016-07-28",15
"460","2016-07-29",15.6
"461","2016-08-01",15.9
"462","2016-08-02",13.8
"463","2016-08-03",13.65
"464","2016-08-04",11.745
"465","2016-08-05",12.075
"466","2016-08-08",11.25
"467","2016-08-09",11.7
"468","2016-08-10",11.1
"469","2016-08-11",11.1
"470","2016-08-12",10.5
"471","2016-08-15",9.45
"472","2016-08-16",9.015
"473","2016-08-17",9.015
"474","2016-08-18",9.45
"475","2016-08-19",9
"476","2016-08-22",9.15
"477","2016-08-23",9.75
"478","2016-08-24",10.5
"479","2016-08-25",12.15
"480","2016-08-26",11.97
"481","2016-08-29",11.325
"482","2016-08-30",10.2
"483","2016-08-31",9.3
"484","2016-09-01",9.45
"485","2016-09-02",9.6
"486","2016-09-06",10.5
"487","2016-09-07",12.975
"488","2016-09-08",13.05
"489","2016-09-09",12.3
"490","2016-09-12",11.55
"491","2016-09-13",10.2
"492","2016-09-14",10.35
"493","2016-09-15",9.9
"494","2016-09-16",9.3
"495","2016-09-19",9.6
"496","2016-09-20",9.6
"497","2016-09-21",9.3
"498","2016-09-22",9.465
"499","2016-09-23",9.45
"500","2016-09-26",9.45
"501","2016-09-27",9.15
"502","2016-09-28",9.225
"503","2016-09-29",9.075
"504","2016-09-30",9.45
"505","2016-10-03",9.3
"506","2016-10-04",11.4
"507","2016-10-05",10.5
"508","2016-10-06",11.55
"509","2016-10-07",10.2
"510","2016-10-10",10.65
"511","2016-10-11",10.5
"512","2016-10-12",9.9
"513","2016-10-13",10.8
"514","2016-10-14",11.235
"515","2016-10-17",9.585
"516","2016-10-18",8.955
"517","2016-10-19",10.5
"518","2016-10-20",9
"519","2016-10-21",9.405
"520","2016-10-24",9.57
"521","2016-10-25",10.05
"522","2016-10-26",9.6
"523","2016-10-27",8.55
"524","2016-10-28",9.6
"525","2016-10-31",8.55
"526","2016-11-01",8.25
"527","2016-11-02",7.8
"528","2016-11-03",7.8
"529","2016-11-04",7.8
"530","2016-11-07",7.5
"531","2016-11-08",7.8
"532","2016-11-09",7.5
"533","2016-11-10",7.65
"534","2016-11-11",6.75
"535","2016-11-14",6.75
"536","2016-11-15",7.5
"537","2016-11-16",7.5
"538","2016-11-17",7.5
"539","2016-11-18",7.35
"540","2016-11-21",7.35
"541","2016-11-22",6.45
"542","2016-11-23",7.8
"543","2016-11-25",6.93
"544","2016-11-28",6.6
"545","2016-11-29",6.6
"546","2016-11-30",6.9
"547","2016-12-01",5.4
"548","2016-12-02",4.8
"549","2016-12-05",4.8
"550","2016-12-06",4.8
"551","2016-12-07",5.4
"552","2016-12-08",6.78
"553","2016-12-09",11.55
"554","2016-12-12",7.65
"555","2016-12-13",6.9
"556","2016-12-14",7.65
"557","2016-12-15",7.2
"558","2016-12-16",7.5
"559","2016-12-19",6.675
"560","2016-12-20",6.75
"561","2016-12-21",6.9
"562","2016-12-22",6.75
"563","2016-12-23",7.5
"564","2016-12-27",6.765
"565","2016-12-28",7.2
"566","2016-12-29",7.2
"567","2016-12-30",6.66
"568","2017-01-03",6.15
"569","2017-01-04",7.875
"570","2017-01-05",7.35
"571","2017-01-06",6.885
"572","2017-01-09",7.5
"573","2017-01-10",9.75
"574","2017-01-11",11.1
"575","2017-01-12",9.75
"576","2017-01-13",10.05
"577","2017-01-17",9.93
"578","2017-01-18",9
"579","2017-01-19",9.03
"580","2017-01-20",8.55
"581","2017-01-23",8.82
"582","2017-01-24",8.25
"583","2017-01-25",7.5
"584","2017-01-26",7.8
"585","2017-01-27",7.2
"586","2017-01-30",7.2
"587","2017-01-31",8.1
"588","2017-02-01",7.65
"589","2017-02-02",7.65
"590","2017-02-03",8.25
"591","2017-02-06",7.38
"592","2017-02-07",7.56
"593","2017-02-08",8.25
"594","2017-02-09",8.25
"595","2017-02-10",7.695
"596","2017-02-13",8.625
"597","2017-02-14",7.74
"598","2017-02-15",7.95
"599","2017-02-16",8.625
"600","2017-02-17",8.43
"601","2017-02-21",8.265
"602","2017-02-22",7.875
"603","2017-02-23",7.95
"604","2017-02-24",8.4
"605","2017-02-27",7.875
"606","2017-02-28",7.755
"607","2017-03-01",7.845
"608","2017-03-02",10.5
"609","2017-03-03",12.15
"610","2017-03-06",13.905
"611","2017-03-07",9
"612","2017-03-08",9.375
"613","2017-03-09",8.7
"614","2017-03-10",8.4
"615","2017-03-13",8.1
"616","2017-03-14",7.65
"617","2017-03-15",7.65
"618","2017-03-16",7.65
"619","2017-03-17",7.65
"620","2017-03-20",6.675
"621","2017-03-21",6.75
"622","2017-03-22",6.36
"623","2017-03-23",6.75
"624","2017-03-24",7.35
"625","2017-03-27",7.05
"626","2017-03-28",7.35
"627","2017-03-29",7.65
"628","2017-03-30",6.765
"629","2017-03-31",6.165
"630","2017-04-03",7.2
"631","2017-04-04",6.3
"632","2017-04-05",7.305
"633","2017-04-06",8.4
"634","2017-04-07",9.165
"635","2017-04-10",7.92
"636","2017-04-11",7.65
"637","2017-04-12",9
"638","2017-04-13",8.625
"639","2017-04-17",7.8
"640","2017-04-18",7.65
"641","2017-04-19",8.25
"642","2017-04-20",7.8
"643","2017-04-21",7.725
"644","2017-04-24",7.5
"645","2017-04-25",7.5
"646","2017-04-26",8.1
"647","2017-04-27",7.38
"648","2017-04-28",7.2
"649","2017-05-01",6.75
"650","2017-05-02",7.2
"651","2017-05-03",6.975
"652","2017-05-04",6.825
"653","2017-05-05",6.825
"654","2017-05-08",6.6
"655","2017-05-09",6.3
"656","2017-05-10",6.45
"657","2017-05-11",6.15
"658","2017-05-12",6.3
"659","2017-05-15",6.3
"660","2017-05-16",6
"661","2017-05-17",6.165
"662","2017-05-18",7.2
"663","2017-05-19",6.03
"664","2017-05-22",6
"665","2017-05-23",6.57
"666","2017-05-24",6.6
"667","2017-05-25",6.6
"668","2017-05-26",6.57
"669","2017-05-30",6.57
"670","2017-05-31",6.51
"671","2017-06-01",6.975
"672","2017-06-02",7.05
"673","2017-06-05",6.525
"674","2017-06-06",6.735
"675","2017-06-07",6.825
"676","2017-06-08",7.725
"677","2017-06-09",7.9
"678","2017-06-12",6.98
"679","2017-06-13",6.6
"680","2017-06-14",5.25
"681","2017-06-15",5.9
"682","2017-06-16",5.3
"683","2017-06-19",5.5
"684","2017-06-20",5.65
"685","2017-06-21",6.43
"686","2017-06-22",6
"687","2017-06-23",6.2
"688","2017-06-26",6.22
"689","2017-06-27",6.33
"690","2017-06-28",6.31
"691","2017-06-29",6.32
"692","2017-06-30",6.28
"693","2017-07-03",6.312
"694","2017-07-05",6.25
"695","2017-07-06",6.25
"696","2017-07-07",6.11
"697","2017-07-10",6.23
"698","2017-07-11",6.11
"699","2017-07-12",6.25
"700","2017-07-13",6.25
"701","2017-07-14",6.24
"702","2017-07-17",6.15
"703","2017-07-18",6.01
"704","2017-07-19",6.05
"705","2017-07-20",6.05
"706","2017-07-21",6.01
"707","2017-07-24",5.81
"708","2017-07-25",5.53
"709","2017-07-26",5.37
"710","2017-07-27",5.1
"711","2017-07-28",5.05
"712","2017-07-31",5.23
"713","2017-08-01",5.23
"714","2017-08-02",4.44
"715","2017-08-03",3.1
"716","2017-08-04",3.05
"717","2017-08-07",2.95
"718","2017-08-08",3
"719","2017-08-09",2.98
"720","2017-08-10",2.89
"721","2017-08-11",2.91
"722","2017-08-14",2.78
"723","2017-08-15",2.81
"724","2017-08-16",2.8
"725","2017-08-17",2.832
"726","2017-08-18",2.8
"727","2017-08-21",2.75
"728","2017-08-22",2.75
"729","2017-08-23",2.75
"730","2017-08-24",2.7
"731","2017-08-25",2.83
"732","2017-08-28",2.77
"733","2017-08-29",2.69
"734","2017-08-30",3.2
"735","2017-08-31",3.5
"736","2017-09-01",3.75
"737","2017-09-05",3.7
"738","2017-09-06",3.5
"739","2017-09-07",4.03
"740","2017-09-08",3.25
"741","2017-09-11",3.12
"742","2017-09-12",3.65
"743","2017-09-13",3.25
"744","2017-09-14",3.45
"745","2017-09-15",3.18
"746","2017-09-18",3.18
"747","2017-09-19",3.19
"748","2017-09-20",3.18
"749","2017-09-21",3.292
"750","2017-09-22",3.37
"751","2017-09-25",3.22
"752","2017-09-26",3.16
"753","2017-09-27",3.14
"754","2017-09-28",3.27
"755","2017-09-29",3.153
"756","2017-10-02",3.24
"757","2017-10-03",3.16
"758","2017-10-04",3.18
"759","2017-10-05",3.08
"760","2017-10-06",3.152
"761","2017-10-09",3.159
"762","2017-10-10",3.58
"763","2017-10-11",3.77
"764","2017-10-12",3.35
"765","2017-10-13",3.35
"766","2017-10-16",2.97
"767","2017-10-17",3.03
"768","2017-10-18",2.75
"769","2017-10-19",2.76
"770","2017-10-20",2.8
"771","2017-10-23",2.65
"772","2017-10-24",2.66
"773","2017-10-25",2.67
"774","2017-10-26",2.66
"775","2017-10-27",2.94
"776","2017-10-30",3.21
"777","2017-10-31",3.4
"778","2017-11-01",3.11
"779","2017-11-02",3.6
"780","2017-11-03",3.76
"781","2017-11-06",4.29
"782","2017-11-07",4.64
"783","2017-11-08",5.1
"784","2017-11-09",4.95
"785","2017-11-10",4.86
"786","2017-11-13",4.32
"787","2017-11-14",4.15
"788","2017-11-15",4.05
"789","2017-11-16",4.08
"790","2017-11-17",4.28
"791","2017-11-20",4.77
"792","2017-11-21",4.62
"793","2017-11-22",4.62
"794","2017-11-24",4.8
"795","2017-11-27",4.85
"796","2017-11-28",5.02
"797","2017-11-29",5.05
"798","2017-11-30",5.06
"799","2017-12-01",5.03
"800","2017-12-04",4.81
"801","2017-12-05",4.885
"802","2017-12-06",4.76
"803","2017-12-07",4.909
"804","2017-12-08",4.96
"805","2017-12-11",4.91
"806","2017-12-12",4.655
"807","2017-12-13",4.88
"808","2017-12-14",4.69
"809","2017-12-15",4.7
"810","2017-12-18",4.46
"811","2017-12-19",4.34
"812","2017-12-20",4.26
"813","2017-12-21",4.31
"814","2017-12-22",4.31
"815","2017-12-26",4.1
"816","2017-12-27",4.11
"817","2017-12-28",4
"818","2017-12-29",3.8
"819","2018-01-02",4.07
"820","2018-01-03",4.11
"821","2018-01-04",4
"822","2018-01-05",4
"823","2018-01-08",3.93
"824","2018-01-09",3.92
"825","2018-01-10",3.98
"826","2018-01-11",3.99
"827","2018-01-12",4.1
"828","2018-01-16",3.84
"829","2018-01-17",4.09
"830","2018-01-18",4.28
"831","2018-01-19",4.34
"832","2018-01-22",4.37
"833","2018-01-23",4.29
"834","2018-01-24",4.27
"835","2018-01-25",4.46
"836","2018-01-26",4.44
"837","2018-01-29",4.34
"838","2018-01-30",4.35
"839","2018-01-31",4.27
"840","2018-02-01",4.21
"841","2018-02-02",3.93
"842","2018-02-05",4
"843","2018-02-06",4
"844","2018-02-07",3.96
"845","2018-02-08",3.88
"846","2018-02-09",3.34
"847","2018-02-12",3.56
"848","2018-02-13",3.6
"849","2018-02-14",3.6
"850","2018-02-15",3.48
"851","2018-02-16",3.78
"852","2018-02-20",3.74
"853","2018-02-21",3.6
"854","2018-02-22",3.6
"855","2018-02-23",3.6
"856","2018-02-26",3.59
"857","2018-02-27",3.55
"858","2018-02-28",3.44
"859","2018-03-01",3.49
"860","2018-03-02",3.45
"861","2018-03-05",3.38
"862","2018-03-06",3.28
"863","2018-03-07",3.23
"864","2018-03-08",3.15
"865","2018-03-09",3.22
"866","2018-03-12",3.22
"867","2018-03-13",3.24
"868","2018-03-14",3.13
"869","2018-03-15",3.18
"870","2018-03-16",3.25
"871","2018-03-19",3.04
"872","2018-03-20",3.05
"873","2018-03-21",3.07
"874","2018-03-22",3.01
"875","2018-03-23",2.93
"876","2018-03-26",2.84
"877","2018-03-27",3.05
"878","2018-03-28",3.25
"879","2018-03-29",3.1
"880","2018-04-02",3.12
"881","2018-04-03",3
"882","2018-04-04",3.07
"883","2018-04-05",3.04
"884","2018-04-06",2.99
"885","2018-04-09",3.02
"886","2018-04-10",3.1
"887","2018-04-11",2.9
"888","2018-04-12",2.91
"889","2018-04-13",3
"890","2018-04-16",2.96
"891","2018-04-17",2.89
"892","2018-04-18",2.81
"893","2018-04-19",2.78
"894","2018-04-20",2.88
"895","2018-04-23",2.72
"896","2018-04-24",2.73
"897","2018-04-25",2.52
"898","2018-04-26",2.4
"899","2018-04-27",2.386
"900","2018-04-30",2.53
"901","2018-05-01",2.52
"902","2018-05-02",2.62
"903","2018-05-03",2.53
"904","2018-05-04",2.46
"905","2018-05-07",2.52
"906","2018-05-08",2.45
"907","2018-05-09",2.508
"908","2018-05-10",2.62
"909","2018-05-11",2.63
"910","2018-05-14",2.543
"911","2018-05-15",2.37
"912","2018-05-16",2.33
"913","2018-05-17",2.32
"914","2018-05-18",2.545
"915","2018-05-21",2.58
"916","2018-05-22",2.39
"917","2018-05-23",2.65
"918","2018-05-24",2.85
"919","2018-05-25",2.74
"920","2018-05-29",2.78
"921","2018-05-30",2.71
"922","2018-05-31",2.684
"923","2018-06-01",2.7
"924","2018-06-04",2.76
"925","2018-06-05",2.78
"926","2018-06-06",2.73
"927","2018-06-07",2.739
"928","2018-06-08",2.69
"929","2018-06-11",2.682
"930","2018-06-12",2.699
"931","2018-06-13",2.66
"932","2018-06-14",2.67
"933","2018-06-15",2.69
"934","2018-06-18",2.64
"935","2018-06-19",2.66
"936","2018-06-20",2.6
"937","2018-06-21",2.5
"938","2018-06-22",2.427
"939","2018-06-25",2.34
"940","2018-06-26",2.3
"941","2018-06-27",2.299
"942","2018-06-28",2.14
"943","2018-06-29",2.3
"944","2018-07-02",2.345
"945","2018-07-03",2.234
"946","2018-07-05",2.39
"947","2018-07-06",2.349
"948","2018-07-09",2.328
"949","2018-07-10",2.52
"950","2018-07-11",2.735
"951","2018-07-12",2.93
"952","2018-07-13",3.09
"953","2018-07-16",2.65
"954","2018-07-17",2.638
"955","2018-07-18",2.63
"956","2018-07-19",2.63
"957","2018-07-20",2.74
"958","2018-07-23",2.589
"959","2018-07-24",2.799
"960","2018-07-25",2.701
"961","2018-07-26",2.7
"962","2018-07-27",2.69
"963","2018-07-30",2.65
"964","2018-07-31",2.49
"965","2018-08-01",2.185
"966","2018-08-02",2.255
"967","2018-08-03",2.15
"968","2018-08-06",1.79
"969","2018-08-07",1.4
"970","2018-08-08",1.14
"971","2018-08-09",1.69
"972","2018-08-10",1.4
"973","2018-08-13",1.379
"974","2018-08-14",1.33
"975","2018-08-15",1.66
"976","2018-08-16",1.58
"977","2018-08-17",1.48
"978","2018-08-20",1.51
"979","2018-08-21",1.42
"980","2018-08-22",1.37
"981","2018-08-23",1.31
"982","2018-08-24",1.33
"983","2018-08-27",1.46
"984","2018-08-28",1.47
"985","2018-08-29",1.47
"986","2018-08-30",1.5
"987","2018-08-31",1.53
"988","2018-09-04",1.62
"989","2018-09-05",1.65
"990","2018-09-06",1.58
"991","2018-09-07",1.5
"992","2018-09-10",1.426
"993","2018-09-11",1.43
"994","2018-09-12",1.4
"995","2018-09-13",1.4
"996","2018-09-14",1.4
"997","2018-09-17",1.38
"998","2018-09-18",1.35
"999","2018-09-19",1.48
"1000","2018-09-20",1.59
"1001","2018-09-21",1.77
"1002","2018-09-24",1.77
"1003","2018-09-25",1.75
"1004","2018-09-26",1.76
"1005","2018-09-27",1.74
"1006","2018-09-28",1.71
"1007","2018-10-01",1.67
"1008","2018-10-02",1.883
"1009","2018-10-03",1.89
"1010","2018-10-04",1.77
