"","date","HY"
"179","2013-06-19",69.339996
"180","2013-06-20",67.959999
"181","2013-06-21",63.799999
"182","2013-06-24",59.84
"183","2013-06-25",60.459999
"184","2013-06-26",61.759998
"185","2013-06-27",63.779999
"186","2013-06-28",62.790001
"187","2013-07-01",65.139999
"188","2013-07-02",63.669998
"189","2013-07-03",63.830002
"190","2013-07-05",63.77
"191","2013-07-08",64.559998
"192","2013-07-09",64.230003
"193","2013-07-10",64.849998
"194","2013-07-11",67.919998
"195","2013-07-12",66.419998
"196","2013-07-15",67.959999
"197","2013-07-16",65.809998
"198","2013-07-17",65.970001
"199","2013-07-18",69.080002
"200","2013-07-19",69.220001
"201","2013-07-22",68.400002
"202","2013-07-23",67.779999
"203","2013-07-24",66.68
"204","2013-07-25",66.980003
"205","2013-07-26",66.800003
"206","2013-07-29",66.160004
"207","2013-07-30",65.870003
"208","2013-07-31",65.010002
"209","2013-08-01",74.480003
"210","2013-08-02",78.419998
"211","2013-08-05",77.419998
"212","2013-08-06",77.080002
"213","2013-08-07",77.220001
"214","2013-08-08",77.5
"215","2013-08-09",78.25
"216","2013-08-12",77.650002
"217","2013-08-13",79.5
"218","2013-08-14",78.309998
"219","2013-08-15",76.25
"220","2013-08-16",75.190002
"221","2013-08-19",73.879997
"222","2013-08-20",74.5
"223","2013-08-21",73.68
"224","2013-08-22",74.18
"225","2013-08-23",74.830002
"226","2013-08-26",74.349998
"227","2013-08-27",70.849998
"228","2013-08-28",70.120003
"229","2013-08-29",76.900002
"230","2013-08-30",75.610001
"231","2013-09-03",77.110001
"232","2013-09-04",78.290001
"233","2013-09-05",81.339996
"234","2013-09-06",80.699997
"235","2013-09-09",86.919998
"236","2013-09-10",89.349998
"237","2013-09-11",88.849998
"238","2013-09-12",87.080002
"239","2013-09-13",88.230003
"240","2013-09-16",90.18
"241","2013-09-17",88.739998
"242","2013-09-18",93.57
"243","2013-09-19",93.510002
"244","2013-09-20",95.309998
"245","2013-09-23",94.989998
"246","2013-09-24",95.769997
"247","2013-09-25",95.260002
"248","2013-09-26",94.440002
"249","2013-09-27",91.690002
"250","2013-09-30",89.669998
"251","2013-10-01",92.550003
"252","2013-10-02",91.730003
"253","2013-10-03",89.199997
"254","2013-10-04",89.309998
"255","2013-10-07",87.290001
"256","2013-10-08",86.269997
"257","2013-10-09",85.870003
"258","2013-10-10",88.959999
"259","2013-10-11",93.410004
"260","2013-10-14",91.550003
"261","2013-10-15",92.519997
"262","2013-10-16",94
"263","2013-10-17",94.129997
"264","2013-10-18",95
"265","2013-10-21",94.599998
"266","2013-10-22",93.580002
"267","2013-10-23",93.550003
"268","2013-10-24",93.209999
"269","2013-10-25",90.540001
"270","2013-10-28",89.5
"271","2013-10-29",90.209999
"272","2013-10-30",88
"273","2013-10-31",78.440002
"274","2013-11-01",82.239998
"275","2013-11-04",83.540001
"276","2013-11-05",81.610001
"277","2013-11-06",81.629997
"278","2013-11-07",80.199997
"279","2013-11-08",81.489998
"280","2013-11-11",82.089996
"281","2013-11-12",82.629997
"282","2013-11-13",83.379997
"283","2013-11-14",82.349998
"284","2013-11-15",83.239998
"285","2013-11-18",84.459999
"286","2013-11-19",83.220001
"287","2013-11-20",82.089996
"288","2013-11-21",85.879997
"289","2013-11-22",83.800003
"290","2013-11-25",82.599998
"291","2013-11-26",83.150002
"292","2013-11-27",81.529999
"293","2013-11-29",83.360001
"294","2013-12-02",81.739998
"295","2013-12-03",80.099998
"296","2013-12-04",79.610001
"297","2013-12-05",78.970001
"298","2013-12-06",80.660004
"299","2013-12-09",84.959999
"300","2013-12-10",86.699997
"301","2013-12-11",83.260002
"302","2013-12-12",82.559998
"303","2013-12-13",81.980003
"304","2013-12-16",88.32
"305","2013-12-17",88
"306","2013-12-18",91.220001
"307","2013-12-19",91.989998
"308","2013-12-20",93.949997
"309","2013-12-23",94.650002
"310","2013-12-24",94.730003
"311","2013-12-26",93.150002
"312","2013-12-27",95.029999
"313","2013-12-30",93
"314","2013-12-31",93.160004
"315","2014-01-02",92.959999
"316","2014-01-03",92.230003
"317","2014-01-06",92.040001
"318","2014-01-07",93.879997
"319","2014-01-08",94.489998
"320","2014-01-09",90.970001
"321","2014-01-10",90.940002
"322","2014-01-13",86.57
"323","2014-01-14",88.199997
"324","2014-01-15",90.089996
"325","2014-01-16",90.879997
"326","2014-01-17",91.519997
"327","2014-01-21",93.269997
"328","2014-01-22",93.989998
"329","2014-01-23",92.260002
"330","2014-01-24",88.529999
"331","2014-01-27",87.760002
"332","2014-01-28",89.139999
"333","2014-01-29",87.419998
"334","2014-01-30",87.540001
"335","2014-01-31",85.760002
"336","2014-02-03",82.660004
"337","2014-02-04",83.110001
"338","2014-02-05",83.32
"339","2014-02-06",85.080002
"340","2014-02-07",86.769997
"341","2014-02-10",85.099998
"342","2014-02-11",87.279999
"343","2014-02-12",87.209999
"344","2014-02-13",88.470001
"345","2014-02-14",87.860001
"346","2014-02-18",87.669998
"347","2014-02-19",89.199997
"348","2014-02-20",96.709999
"349","2014-02-21",94.940002
"350","2014-02-24",99.629997
"351","2014-02-25",98.830002
"352","2014-02-26",99.900002
"353","2014-02-27",99.32
"354","2014-02-28",100.940002
"355","2014-03-03",100.639999
"356","2014-03-04",103.220001
"357","2014-03-05",104.07
"358","2014-03-06",106.120003
"359","2014-03-07",104.360001
"360","2014-03-10",103.900002
"361","2014-03-11",101.68
"362","2014-03-12",101.449997
"363","2014-03-13",99.739998
"364","2014-03-14",100.75
"365","2014-03-17",102.160004
"366","2014-03-18",102.910004
"367","2014-03-19",100.82
"368","2014-03-20",100.93
"369","2014-03-21",97.510002
"370","2014-03-24",97.540001
"371","2014-03-25",97.959999
"372","2014-03-26",95.279999
"373","2014-03-27",94.639999
"374","2014-03-28",94.309998
"375","2014-03-31",97.5
"376","2014-04-01",101.440002
"377","2014-04-02",103.389999
"378","2014-04-03",101.540001
"379","2014-04-04",98.139999
"380","2014-04-07",97.309998
"381","2014-04-08",97.510002
"382","2014-04-09",98.32
"383","2014-04-10",97.650002
"384","2014-04-11",95.260002
"385","2014-04-14",94.970001
"386","2014-04-15",96.669998
"387","2014-04-16",97.32
"388","2014-04-17",98.540001
"389","2014-04-21",99.110001
"390","2014-04-22",102.080002
"391","2014-04-23",99.910004
"392","2014-04-24",98.860001
"393","2014-04-25",97.410004
"394","2014-04-28",96.849998
"395","2014-04-29",96.129997
"396","2014-04-30",96.389999
"397","2014-05-01",90.449997
"398","2014-05-02",92.360001
"399","2014-05-05",92.669998
"400","2014-05-06",89.260002
"401","2014-05-07",89.5
"402","2014-05-08",86.769997
"403","2014-05-09",88.160004
"404","2014-05-12",90.410004
"405","2014-05-13",86.480003
"406","2014-05-14",83.470001
"407","2014-05-15",83.199997
"408","2014-05-16",85.650002
"409","2014-05-19",85.580002
"410","2014-05-20",82.760002
"411","2014-05-21",82.959999
"412","2014-05-22",84.080002
"413","2014-05-23",85.370003
"414","2014-05-27",85.540001
"415","2014-05-28",85.32
"416","2014-05-29",85.18
"417","2014-05-30",84.080002
"418","2014-06-02",84.620003
"419","2014-06-03",83.669998
"420","2014-06-04",85.029999
"421","2014-06-05",87.290001
"422","2014-06-06",87.330002
"423","2014-06-09",88.510002
"424","2014-06-10",89.699997
"425","2014-06-11",88.489998
"426","2014-06-12",86.25
"427","2014-06-13",86.349998
"428","2014-06-16",85.910004
"429","2014-06-17",87.050003
"430","2014-06-18",88.120003
"431","2014-06-19",88
"432","2014-06-20",88.339996
"433","2014-06-23",88.089996
"434","2014-06-24",87.68
"435","2014-06-25",87.370003
"436","2014-06-26",87.300003
"437","2014-06-27",87.970001
"438","2014-06-30",88.540001
"439","2014-07-01",90.389999
"440","2014-07-02",88.129997
"441","2014-07-03",89.989998
"442","2014-07-07",86.730003
"443","2014-07-08",85.519997
"444","2014-07-09",84.57
"445","2014-07-10",83.639999
"446","2014-07-11",85.330002
"447","2014-07-14",86.349998
"448","2014-07-15",86.879997
"449","2014-07-16",88.160004
"450","2014-07-17",85.360001
"451","2014-07-18",86.93
"452","2014-07-21",86.730003
"453","2014-07-22",88.059998
"454","2014-07-23",88.660004
"455","2014-07-24",88.68
"456","2014-07-25",87.459999
"457","2014-07-28",87.459999
"458","2014-07-29",87.660004
"459","2014-07-30",88.709999
"460","2014-07-31",80.099998
"461","2014-08-01",76.120003
"462","2014-08-04",77.139999
"463","2014-08-05",75
"464","2014-08-06",75.019997
"465","2014-08-07",72.900002
"466","2014-08-08",72.199997
"467","2014-08-11",73.449997
"468","2014-08-12",74.470001
"469","2014-08-13",74.809998
"470","2014-08-14",75.279999
"471","2014-08-15",74.540001
"472","2014-08-18",75.709999
"473","2014-08-19",76.459999
"474","2014-08-20",76.440002
"475","2014-08-21",77.510002
"476","2014-08-22",77.449997
"477","2014-08-25",77.169998
"478","2014-08-26",77.330002
"479","2014-08-27",76.690002
"480","2014-08-28",76.970001
"481","2014-08-29",77.089996
"482","2014-09-02",77.220001
"483","2014-09-03",77.580002
"484","2014-09-04",78.540001
"485","2014-09-05",77.980003
"486","2014-09-08",77.089996
"487","2014-09-09",76.989998
"488","2014-09-10",77.690002
"489","2014-09-11",78.010002
"490","2014-09-12",78.239998
"491","2014-09-15",77.169998
"492","2014-09-16",77.529999
"493","2014-09-17",77.440002
"494","2014-09-18",77.550003
"495","2014-09-19",75.300003
"496","2014-09-22",73.650002
"497","2014-09-23",74.169998
"498","2014-09-24",73.830002
"499","2014-09-25",72.650002
"500","2014-09-26",72.980003
"501","2014-09-29",73.150002
"502","2014-09-30",71.620003
"503","2014-10-01",71.75
"504","2014-10-02",72.18
"505","2014-10-03",72.160004
"506","2014-10-06",72.919998
"507","2014-10-07",70.339996
"508","2014-10-08",71.980003
"509","2014-10-09",69.32
"510","2014-10-10",68.300003
"511","2014-10-13",68.75
"512","2014-10-14",69.709999
"513","2014-10-15",71.949997
"514","2014-10-16",72.029999
"515","2014-10-17",71.779999
"516","2014-10-20",70.629997
"517","2014-10-21",73.300003
"518","2014-10-22",71.300003
"519","2014-10-23",73.360001
"520","2014-10-24",73.260002
"521","2014-10-27",71.809998
"522","2014-10-28",74.790001
"523","2014-10-29",74.279999
"524","2014-10-30",80.099998
"525","2014-10-31",78.489998
"526","2014-11-03",77.620003
"527","2014-11-04",76.900002
"528","2014-11-05",77.75
"529","2014-11-06",78.220001
"530","2014-11-07",78.790001
"531","2014-11-10",78.830002
"532","2014-11-11",78.5
"533","2014-11-12",79.550003
"534","2014-11-13",77.18
"535","2014-11-14",78.230003
"536","2014-11-17",77.650002
"537","2014-11-18",77.989998
"538","2014-11-19",75
"539","2014-11-20",76.389999
"540","2014-11-21",76.739998
"541","2014-11-24",77.580002
"542","2014-11-25",77.089996
"543","2014-11-26",76.300003
"544","2014-11-28",73.410004
"545","2014-12-01",73.510002
"546","2014-12-02",74.769997
"547","2014-12-03",76.510002
"548","2014-12-04",75.220001
"549","2014-12-05",77.019997
"550","2014-12-08",74.900002
"551","2014-12-09",76.599998
"552","2014-12-10",74.370003
"553","2014-12-11",75.309998
"554","2014-12-12",72.760002
"555","2014-12-15",72.449997
"556","2014-12-16",72.220001
"557","2014-12-17",74.190002
"558","2014-12-18",74.559998
"559","2014-12-19",73.68
"560","2014-12-22",72.839996
"561","2014-12-23",73.440002
"562","2014-12-24",73.300003
"563","2014-12-26",73.800003
"564","2014-12-29",73.230003
"565","2014-12-30",73.050003
"566","2014-12-31",73.199997
"567","2015-01-02",72.099998
"568","2015-01-05",70.730003
"569","2015-01-06",69
"570","2015-01-07",68.059998
"571","2015-01-08",69.529999
"572","2015-01-09",68.239998
"573","2015-01-12",66.669998
"574","2015-01-13",67.029999
"575","2015-01-14",65.940002
"576","2015-01-15",65.349998
"577","2015-01-16",65.75
"578","2015-01-20",65.349998
"579","2015-01-21",64.980003
"580","2015-01-22",65
"581","2015-01-23",64.75
"582","2015-01-26",64.800003
"583","2015-01-27",63.650002
"584","2015-01-28",63
"585","2015-01-29",64.360001
"586","2015-01-30",62.650002
"587","2015-02-02",63.75
"588","2015-02-03",66.279999
"589","2015-02-04",65.639999
"590","2015-02-05",68
"591","2015-02-06",65.129997
"592","2015-02-09",64.019997
"593","2015-02-10",64.75
"594","2015-02-11",64.959999
"595","2015-02-12",65.129997
"596","2015-02-13",68.25
"597","2015-02-17",66.809998
"598","2015-02-18",67.209999
"599","2015-02-19",67.169998
"600","2015-02-20",68.68
"601","2015-02-23",67.620003
"602","2015-02-24",67.650002
"603","2015-02-25",68.25
"604","2015-02-26",67.139999
"605","2015-02-27",66.07
"606","2015-03-02",67.550003
"607","2015-03-03",67.220001
"608","2015-03-04",67.07
"609","2015-03-05",66.480003
"610","2015-03-06",66.190002
"611","2015-03-09",66.419998
"612","2015-03-10",65.720001
"613","2015-03-11",66.089996
"614","2015-03-12",68.379997
"615","2015-03-13",68.339996
"616","2015-03-16",70.010002
"617","2015-03-17",71.080002
"618","2015-03-18",71.879997
"619","2015-03-19",72.239998
"620","2015-03-20",73.699997
"621","2015-03-23",73.129997
"622","2015-03-24",73.129997
"623","2015-03-25",72.510002
"624","2015-03-26",72.040001
"625","2015-03-27",72.029999
"626","2015-03-30",72.519997
"627","2015-03-31",73.290001
"628","2015-04-01",74.370003
"629","2015-04-02",74.080002
"630","2015-04-06",74.860001
"631","2015-04-07",73.620003
"632","2015-04-08",74.32
"633","2015-04-09",74.809998
"634","2015-04-10",74.410004
"635","2015-04-13",74.610001
"636","2015-04-14",74.489998
"637","2015-04-15",75.790001
"638","2015-04-16",74.800003
"639","2015-04-17",72.68
"640","2015-04-20",74.269997
"641","2015-04-21",73.540001
"642","2015-04-22",72.989998
"643","2015-04-23",73.989998
"644","2015-04-24",73.540001
"645","2015-04-27",73.860001
"646","2015-04-28",74.660004
"647","2015-04-29",73.980003
"648","2015-04-30",73.339996
"649","2015-05-01",73.260002
"650","2015-05-04",75.370003
"651","2015-05-05",73.120003
"652","2015-05-06",73.089996
"653","2015-05-07",72.900002
"654","2015-05-08",73.050003
"655","2015-05-11",73.800003
"656","2015-05-12",73.860001
"657","2015-05-13",74.370003
"658","2015-05-14",74.900002
"659","2015-05-15",74.599998
"660","2015-05-18",74.779999
"661","2015-05-19",74.169998
"662","2015-05-20",75
"663","2015-05-21",74.650002
"664","2015-05-22",73.269997
"665","2015-05-26",72.779999
"666","2015-05-27",73.129997
"667","2015-05-28",72.449997
"668","2015-05-29",70.959999
"669","2015-06-01",70.220001
"670","2015-06-02",70.589996
"671","2015-06-03",71.419998
"672","2015-06-04",69.279999
"673","2015-06-05",70.209999
"674","2015-06-08",69.5
"675","2015-06-09",68.980003
"676","2015-06-10",70.230003
"677","2015-06-11",70.330002
"678","2015-06-12",71.809998
"679","2015-06-15",70.730003
"680","2015-06-16",70.949997
"681","2015-06-17",69.940002
"682","2015-06-18",71.580002
"683","2015-06-19",72.029999
"684","2015-06-22",72.43
"685","2015-06-23",71.419998
"686","2015-06-24",70.650002
"687","2015-06-25",70.800003
"688","2015-06-26",71.779999
"689","2015-06-29",69.400002
"690","2015-06-30",69.279999
"691","2015-07-01",69.580002
"692","2015-07-02",68.550003
"693","2015-07-06",68.120003
"694","2015-07-07",67.419998
"695","2015-07-08",66.68
"696","2015-07-09",65.82
"697","2015-07-10",64.449997
"698","2015-07-13",66.18
"699","2015-07-14",66.57
"700","2015-07-15",65.82
"701","2015-07-16",66.639999
"702","2015-07-17",65.93
"703","2015-07-20",65.790001
"704","2015-07-21",65.099998
"705","2015-07-22",65.110001
"706","2015-07-23",63.759998
"707","2015-07-24",63.099998
"708","2015-07-27",62.84
"709","2015-07-28",62.82
"710","2015-07-29",64.029999
"711","2015-07-30",68
"712","2015-07-31",67.669998
"713","2015-08-03",66.230003
"714","2015-08-04",65.480003
"715","2015-08-05",67.040001
"716","2015-08-06",66.339996
"717","2015-08-07",66.110001
"718","2015-08-10",67.629997
"719","2015-08-11",67.400002
"720","2015-08-12",67.139999
"721","2015-08-13",67.519997
"722","2015-08-14",68.870003
"723","2015-08-17",69.029999
"724","2015-08-18",68.970001
"725","2015-08-19",67.459999
"726","2015-08-20",66.120003
"727","2015-08-21",65.190002
"728","2015-08-24",64.790001
"729","2015-08-25",61.369999
"730","2015-08-26",61.860001
"731","2015-08-27",60.529999
"732","2015-08-28",61.380001
"733","2015-08-31",60.759998
"734","2015-09-01",60.029999
"735","2015-09-02",60.709999
"736","2015-09-03",60.150002
"737","2015-09-04",60.009998
"738","2015-09-08",60.919998
"739","2015-09-09",61.09
"740","2015-09-10",61.41
"741","2015-09-11",60.77
"742","2015-09-14",60.5
"743","2015-09-15",61.080002
"744","2015-09-16",61.5
"745","2015-09-17",60.759998
"746","2015-09-18",60.77
"747","2015-09-21",60.48
"748","2015-09-22",59.810001
"749","2015-09-23",58.650002
"750","2015-09-24",57.98
"751","2015-09-25",57.68
"752","2015-09-28",57.330002
"753","2015-09-29",57.549999
"754","2015-09-30",57.830002
"755","2015-10-01",55.990002
"756","2015-10-02",57.450001
"757","2015-10-05",59.41
"758","2015-10-06",58.5
"759","2015-10-07",59.509998
"760","2015-10-08",62.84
"761","2015-10-09",63.040001
"762","2015-10-12",63.380001
"763","2015-10-13",63.080002
"764","2015-10-14",62.200001
"765","2015-10-15",63.310001
"766","2015-10-16",62.419998
"767","2015-10-19",60.98
"768","2015-10-20",60.720001
"769","2015-10-21",61.509998
"770","2015-10-22",63.049999
"771","2015-10-23",64.339996
"772","2015-10-26",64.25
"773","2015-10-27",62.650002
"774","2015-10-28",64.779999
"775","2015-10-29",60.16
"776","2015-10-30",58.52
"777","2015-11-02",57.939999
"778","2015-11-03",58.209999
"779","2015-11-04",58.139999
"780","2015-11-05",58.650002
"781","2015-11-06",59.27
"782","2015-11-09",56.759998
"783","2015-11-10",56.560001
"784","2015-11-11",55.889999
"785","2015-11-12",54.59
"786","2015-11-13",54.110001
"787","2015-11-16",54.32
"788","2015-11-17",54.360001
"789","2015-11-18",55
"790","2015-11-19",55.009998
"791","2015-11-20",55.900002
"792","2015-11-23",56.360001
"793","2015-11-24",57
"794","2015-11-25",57.720001
"795","2015-11-27",58.860001
"796","2015-11-30",57.830002
"797","2015-12-01",57.98
"798","2015-12-02",58.279999
"799","2015-12-03",57.200001
"800","2015-12-04",57.150002
"801","2015-12-07",56.849998
"802","2015-12-08",55.330002
"803","2015-12-09",54.139999
"804","2015-12-10",53.16
"805","2015-12-11",52.139999
"806","2015-12-14",51.779999
"807","2015-12-15",51.889999
"808","2015-12-16",51.919998
"809","2015-12-17",52.459999
"810","2015-12-18",52
"811","2015-12-21",52.099998
"812","2015-12-22",52.970001
"813","2015-12-23",53.700001
"814","2015-12-24",53.470001
"815","2015-12-28",52.900002
"816","2015-12-29",53.970001
"817","2015-12-30",53.59
"818","2015-12-31",52.450001
"819","2016-01-04",52.349998
"820","2016-01-05",52.509998
"821","2016-01-06",51.330002
"822","2016-01-07",49.669998
"823","2016-01-08",48.950001
"824","2016-01-11",48.720001
"825","2016-01-12",48.639999
"826","2016-01-13",47.860001
"827","2016-01-14",48.529999
"828","2016-01-15",46.84
"829","2016-01-19",46.599998
"830","2016-01-20",48.23
"831","2016-01-21",48.150002
"832","2016-01-22",48.950001
"833","2016-01-25",47.459999
"834","2016-01-26",50.34
"835","2016-01-27",50.16
"836","2016-01-28",50.779999
"837","2016-01-29",51.939999
"838","2016-02-01",50.57
"839","2016-02-02",50.119999
"840","2016-02-03",51.599998
"841","2016-02-04",52.98
"842","2016-02-05",53.459999
"843","2016-02-08",54.02
"844","2016-02-09",53.619999
"845","2016-02-10",52.860001
"846","2016-02-11",53.700001
"847","2016-02-12",55.5
"848","2016-02-16",57.41
"849","2016-02-17",58.27
"850","2016-02-18",56.709999
"851","2016-02-19",57.700001
"852","2016-02-22",58.419998
"853","2016-02-23",57.049999
"854","2016-02-24",59.639999
"855","2016-02-25",59.419998
"856","2016-02-26",58.880001
"857","2016-02-29",59.119999
"858","2016-03-01",60.84
"859","2016-03-02",61.279999
"860","2016-03-03",61.73
"861","2016-03-04",61.84
"862","2016-03-07",62.75
"863","2016-03-08",62.830002
"864","2016-03-09",62.939999
"865","2016-03-10",62.529999
"866","2016-03-11",63.540001
"867","2016-03-14",63.700001
"868","2016-03-15",63.389999
"869","2016-03-16",64.769997
"870","2016-03-17",65.459999
"871","2016-03-18",66.889999
"872","2016-03-21",66.379997
"873","2016-03-22",65.559998
"874","2016-03-23",64.849998
"875","2016-03-24",64.860001
"876","2016-03-28",65.419998
"877","2016-03-29",67.080002
"878","2016-03-30",67.050003
"879","2016-03-31",66.599998
"880","2016-04-01",68.089996
"881","2016-04-04",66.339996
"882","2016-04-05",66.300003
"883","2016-04-06",65.370003
"884","2016-04-07",64.790001
"885","2016-04-08",65.209999
"886","2016-04-11",65.139999
"887","2016-04-12",65.18
"888","2016-04-13",68.849998
"889","2016-04-14",68.959999
"890","2016-04-15",68.949997
"891","2016-04-18",68.959999
"892","2016-04-19",69.93
"893","2016-04-20",69.43
"894","2016-04-21",69.639999
"895","2016-04-22",69.650002
"896","2016-04-25",68.139999
"897","2016-04-26",70.089996
"898","2016-04-27",69.580002
"899","2016-04-28",62.68
"900","2016-04-29",61.25
"901","2016-05-02",62.18
"902","2016-05-03",60.82
"903","2016-05-04",60.200001
"904","2016-05-05",59.66
"905","2016-05-06",60.799999
"906","2016-05-09",59.610001
"907","2016-05-10",60.549999
"908","2016-05-11",60.09
"909","2016-05-12",60.52
"910","2016-05-13",60.369999
"911","2016-05-16",60.779999
"912","2016-05-17",59.509998
"913","2016-05-18",59.630001
"914","2016-05-19",59.23
"915","2016-05-20",59.240002
"916","2016-05-23",59.25
"917","2016-05-24",61.150002
"918","2016-05-25",61.130001
"919","2016-05-26",60.860001
"920","2016-05-27",60.459999
"921","2016-05-31",61.310001
"922","2016-06-01",60.93
"923","2016-06-02",60.950001
"924","2016-06-03",61.34
"925","2016-06-06",62.029999
"926","2016-06-07",62.459999
"927","2016-06-08",62.889999
"928","2016-06-09",62.540001
"929","2016-06-10",62.57
"930","2016-06-13",61.220001
"931","2016-06-14",61.27
"932","2016-06-15",60.889999
"933","2016-06-16",61.169998
"934","2016-06-17",61.41
"935","2016-06-20",62.150002
"936","2016-06-21",61.41
"937","2016-06-22",61.439999
"938","2016-06-23",62.220001
"939","2016-06-24",58.759998
"940","2016-06-27",56.43
"941","2016-06-28",56.34
"942","2016-06-29",57.970001
"943","2016-06-30",59.490002
"944","2016-07-01",59.700001
"945","2016-07-05",58.650002
"946","2016-07-06",58.650002
