"","date","ALGT"
"405","2008-08-11",30.280001
"406","2008-08-12",29.790001
"407","2008-08-13",28.799999
"408","2008-08-14",29.41
"409","2008-08-15",31.02
"410","2008-08-18",30.690001
"411","2008-08-19",29.75
"412","2008-08-20",29.290001
"413","2008-08-21",29.200001
"414","2008-08-22",30.610001
"415","2008-08-25",29.84
"416","2008-08-26",28.540001
"417","2008-08-27",29.18
"418","2008-08-28",30.040001
"419","2008-08-29",31.01
"420","2008-09-02",31.969999
"421","2008-09-03",33.259998
"422","2008-09-04",32.43
"423","2008-09-05",32.099998
"424","2008-09-08",32.23
"425","2008-09-09",33.540001
"426","2008-09-10",32.029999
"427","2008-09-11",32.119999
"428","2008-09-12",30.889999
"429","2008-09-15",31.870001
"430","2008-09-16",35
"431","2008-09-17",32.799999
"432","2008-09-18",35.139999
"433","2008-09-19",33.919998
"434","2008-09-22",32.720001
"435","2008-09-23",32.529999
"436","2008-09-24",31.450001
"437","2008-09-25",31.940001
"438","2008-09-26",33.630001
"439","2008-09-29",33.75
"440","2008-09-30",35.32
"441","2008-10-01",34.509998
"442","2008-10-02",34.200001
"443","2008-10-03",30.57
"444","2008-10-06",29.4
"445","2008-10-07",28.32
"446","2008-10-08",26.24
"447","2008-10-09",25.49
"448","2008-10-10",26.030001
"449","2008-10-13",32
"450","2008-10-14",29.52
"451","2008-10-15",28.25
"452","2008-10-16",32.380001
"453","2008-10-17",34.560001
"454","2008-10-20",35.459999
"455","2008-10-21",35.810001
"456","2008-10-22",36.029999
"457","2008-10-23",38.299999
"458","2008-10-24",36.830002
"459","2008-10-27",33.860001
"460","2008-10-28",35.25
"461","2008-10-29",34.709999
"462","2008-10-30",36.740002
"463","2008-10-31",39.830002
"464","2008-11-03",39.049999
"465","2008-11-04",40.900002
"466","2008-11-05",39.75
"467","2008-11-06",36.84
"468","2008-11-07",35.990002
"469","2008-11-10",34.419998
"470","2008-11-11",36.740002
"471","2008-11-12",37.869999
"472","2008-11-13",42.240002
"473","2008-11-14",40.290001
"474","2008-11-17",37.389999
"475","2008-11-18",36.77
"476","2008-11-19",34.849998
"477","2008-11-20",37.060001
"478","2008-11-21",38.970001
"479","2008-11-24",41.700001
"480","2008-11-25",40.389999
"481","2008-11-26",43.57
"482","2008-11-28",43.139999
"483","2008-12-01",38.790001
"484","2008-12-02",39.200001
"485","2008-12-03",39.849998
"486","2008-12-04",37.959999
"487","2008-12-05",41.18
"488","2008-12-08",42.900002
"489","2008-12-09",44
"490","2008-12-10",41.82
"491","2008-12-11",39.529999
"492","2008-12-12",43.080002
"493","2008-12-15",41.93
"494","2008-12-16",45.290001
"495","2008-12-17",46.59
"496","2008-12-18",44.57
"497","2008-12-19",44.950001
"498","2008-12-22",46.150002
"499","2008-12-23",47
"500","2008-12-24",46.990002
"501","2008-12-26",47.740002
"502","2008-12-29",48.619999
"503","2008-12-30",48.5
"504","2008-12-31",48.57
"505","2009-01-02",43.759998
"506","2009-01-05",40.630001
"507","2009-01-06",40.759998
"508","2009-01-07",40.75
"509","2009-01-08",41.790001
"510","2009-01-09",40.009998
"511","2009-01-12",38.84
"512","2009-01-13",36.68
"513","2009-01-14",36.060001
"514","2009-01-15",37.25
"515","2009-01-16",39.279999
"516","2009-01-20",38.869999
"517","2009-01-21",38.849998
"518","2009-01-22",38.27
"519","2009-01-23",38.32
"520","2009-01-26",37.91
"521","2009-01-27",35.900002
"522","2009-01-28",38.150002
"523","2009-01-29",35.970001
"524","2009-01-30",35.759998
"525","2009-02-02",34.959999
"526","2009-02-03",34.459999
"527","2009-02-04",33
"528","2009-02-05",34.380001
"529","2009-02-06",36.43
"530","2009-02-09",35.630001
"531","2009-02-10",35.18
"532","2009-02-11",33.630001
"533","2009-02-12",34.259998
"534","2009-02-13",34.330002
"535","2009-02-17",33.400002
"536","2009-02-18",33.98
"537","2009-02-19",33.990002
"538","2009-02-20",34.490002
"539","2009-02-23",33.869999
"540","2009-02-24",34.790001
"541","2009-02-25",33.490002
"542","2009-02-26",33.950001
"543","2009-02-27",34.32
"544","2009-03-02",33.439999
"545","2009-03-03",34.110001
"546","2009-03-04",35.310001
"547","2009-03-05",33.830002
"548","2009-03-06",33.439999
"549","2009-03-09",34.990002
"550","2009-03-10",39.139999
"551","2009-03-11",38.919998
"552","2009-03-12",41.080002
"553","2009-03-13",39.77
"554","2009-03-16",37.77
"555","2009-03-17",39.59
"556","2009-03-18",40.75
"557","2009-03-19",38.02
"558","2009-03-20",38.110001
"559","2009-03-23",40.91
"560","2009-03-24",41.220001
"561","2009-03-25",42.459999
"562","2009-03-26",43.650002
"563","2009-03-27",43.5
"564","2009-03-30",44
"565","2009-03-31",45.459999
"566","2009-04-01",44.400002
"567","2009-04-02",49.099998
"568","2009-04-03",45.419998
"569","2009-04-06",47.150002
"570","2009-04-07",48.48
"571","2009-04-08",47.419998
"572","2009-04-09",48.990002
"573","2009-04-13",54.27
"574","2009-04-14",53.16
"575","2009-04-15",52.459999
"576","2009-04-16",54.950001
"577","2009-04-17",52.720001
"578","2009-04-20",54.700001
"579","2009-04-21",56.57
"580","2009-04-22",55.23
"581","2009-04-23",52.970001
"582","2009-04-24",49.060001
"583","2009-04-27",49.889999
"584","2009-04-28",50.009998
"585","2009-04-29",52.66
"586","2009-04-30",52.040001
"587","2009-05-01",51.060001
"588","2009-05-04",55.459999
"589","2009-05-05",51.619999
"590","2009-05-06",47.810001
"591","2009-05-07",43.880001
"592","2009-05-08",43.91
"593","2009-05-11",43.200001
"594","2009-05-12",42.799999
"595","2009-05-13",41.939999
"596","2009-05-14",43.59
"597","2009-05-15",42.299999
"598","2009-05-18",43.740002
"599","2009-05-19",40.73
"600","2009-05-20",40.720001
"601","2009-05-21",38.849998
"602","2009-05-22",39.630001
"603","2009-05-26",41.330002
"604","2009-05-27",40.02
"605","2009-05-28",39
"606","2009-05-29",40.34
"607","2009-06-01",42.23
"608","2009-06-02",44.369999
"609","2009-06-03",43.810001
"610","2009-06-04",41.889999
"611","2009-06-05",42.099998
"612","2009-06-08",40.18
"613","2009-06-09",41.110001
"614","2009-06-10",40.130001
"615","2009-06-11",40.849998
"616","2009-06-12",40.110001
"617","2009-06-15",37.799999
"618","2009-06-16",34.93
"619","2009-06-17",36.419998
"620","2009-06-18",35.849998
"621","2009-06-19",35.82
"622","2009-06-22",34.049999
"623","2009-06-23",33.759998
"624","2009-06-24",33.91
"625","2009-06-25",34.150002
"626","2009-06-26",35.869999
"627","2009-06-29",38.84
"628","2009-06-30",39.639999
"629","2009-07-01",39.060001
"630","2009-07-02",38.799999
"631","2009-07-06",39.27
"632","2009-07-07",39.59
"633","2009-07-08",39.240002
"634","2009-07-09",40.360001
"635","2009-07-10",40.75
"636","2009-07-13",42.240002
"637","2009-07-14",43.200001
"638","2009-07-15",45.07
"639","2009-07-16",46.810001
"640","2009-07-17",45.77
"641","2009-07-20",47.040001
"642","2009-07-21",45.799999
"643","2009-07-22",41.509998
"644","2009-07-23",42.099998
"645","2009-07-24",43.799999
"646","2009-07-27",42.889999
"647","2009-07-28",43.43
"648","2009-07-29",44.419998
"649","2009-07-30",44.02
"650","2009-07-31",43.310001
"651","2009-08-03",42.380001
"652","2009-08-04",42.18
"653","2009-08-05",41.18
"654","2009-08-06",41.5
"655","2009-08-07",42.290001
"656","2009-08-10",39.869999
"657","2009-08-11",39.900002
"658","2009-08-12",39.689999
"659","2009-08-13",39.720001
"660","2009-08-14",38.830002
"661","2009-08-17",38.220001
"662","2009-08-18",37.560001
"663","2009-08-19",37.650002
"664","2009-08-20",39.59
"665","2009-08-21",40.970001
"666","2009-08-24",39.5
"667","2009-08-25",39.720001
"668","2009-08-26",39.720001
"669","2009-08-27",39.18
"670","2009-08-28",39.59
"671","2009-08-31",39.189999
"672","2009-09-01",37.799999
"673","2009-09-02",36.919998
"674","2009-09-03",36.84
"675","2009-09-04",38.68
"676","2009-09-08",39.349998
"677","2009-09-09",39.540001
"678","2009-09-10",42
"679","2009-09-11",42.380001
"680","2009-09-14",41.380001
"681","2009-09-15",42.73
"682","2009-09-16",44.18
"683","2009-09-17",43.290001
"684","2009-09-18",42.669998
"685","2009-09-21",43.259998
"686","2009-09-22",41.349998
"687","2009-09-23",40.220001
"688","2009-09-24",39.470001
"689","2009-09-25",38.91
"690","2009-09-28",38.09
"691","2009-09-29",37.98
"692","2009-09-30",38.09
"693","2009-10-01",36.700001
"694","2009-10-02",35.529999
"695","2009-10-05",35.700001
"696","2009-10-06",36.560001
"697","2009-10-07",37.380001
"698","2009-10-08",38.599998
"699","2009-10-09",39.529999
"700","2009-10-12",40.099998
"701","2009-10-13",39.639999
"702","2009-10-14",38.650002
"703","2009-10-15",38.75
"704","2009-10-16",38.650002
"705","2009-10-19",39.630001
"706","2009-10-20",41.450001
"707","2009-10-21",37.720001
"708","2009-10-22",37.130001
"709","2009-10-23",36.669998
"710","2009-10-26",36.919998
"711","2009-10-27",36.029999
"712","2009-10-28",35.889999
"713","2009-10-29",37
"714","2009-10-30",37.709999
"715","2009-11-02",38.900002
"716","2009-11-03",39.470001
"717","2009-11-04",39.200001
"718","2009-11-05",40.099998
"719","2009-11-06",40.900002
"720","2009-11-09",40.900002
"721","2009-11-10",40.380001
"722","2009-11-11",40.740002
"723","2009-11-12",39.939999
"724","2009-11-13",40.450001
"725","2009-11-16",41.990002
"726","2009-11-17",42.029999
"727","2009-11-18",41.880001
"728","2009-11-19",40.66
"729","2009-11-20",40.639999
"730","2009-11-23",41.650002
"731","2009-11-24",41.799999
"732","2009-11-25",41.790001
"733","2009-11-27",40.91
"734","2009-11-30",41.23
"735","2009-12-01",42.5
"736","2009-12-02",44.32
"737","2009-12-03",44.990002
"738","2009-12-04",45.799999
"739","2009-12-07",45.880001
"740","2009-12-08",46.220001
"741","2009-12-09",46.939999
"742","2009-12-10",46.799999
"743","2009-12-11",47.93
"744","2009-12-14",48.150002
"745","2009-12-15",46.91
"746","2009-12-16",47.27
"747","2009-12-17",47.040001
"748","2009-12-18",46.849998
"749","2009-12-21",47.110001
"750","2009-12-22",48.84
"751","2009-12-23",47.48
"752","2009-12-24",47.5
"753","2009-12-28",46.73
"754","2009-12-29",46.330002
"755","2009-12-30",47.040001
"756","2009-12-31",47.169998
"757","2010-01-04",48.009998
"758","2010-01-05",49.68
"759","2010-01-06",49.75
"760","2010-01-07",49.610001
"761","2010-01-08",49.040001
"762","2010-01-11",49.240002
"763","2010-01-12",49.490002
"764","2010-01-13",49.75
"765","2010-01-14",50.209999
"766","2010-01-15",50.16
"767","2010-01-19",51.189999
"768","2010-01-20",49.889999
"769","2010-01-21",51.18
"770","2010-01-22",50.400002
"771","2010-01-25",50.990002
"772","2010-01-26",51.459999
"773","2010-01-27",53.349998
"774","2010-01-28",52.200001
"775","2010-01-29",51.200001
"776","2010-02-01",51.200001
"777","2010-02-02",51.990002
"778","2010-02-03",52.299999
"779","2010-02-04",50.07
"780","2010-02-05",50.27
"781","2010-02-08",51.189999
"782","2010-02-09",52.959999
"783","2010-02-10",52.18
"784","2010-02-11",52.630001
"785","2010-02-12",53.450001
"786","2010-02-16",53.57
"787","2010-02-17",52.619999
"788","2010-02-18",52.91
"789","2010-02-19",53.360001
"790","2010-02-22",52.380001
"791","2010-02-23",51.919998
"792","2010-02-24",51.950001
"793","2010-02-25",52.200001
"794","2010-02-26",52.139999
"795","2010-03-01",53
"796","2010-03-02",53.02
"797","2010-03-03",52.619999
"798","2010-03-04",53.029999
"799","2010-03-05",52.91
"800","2010-03-08",54.310001
"801","2010-03-09",52
"802","2010-03-10",54.470001
"803","2010-03-11",54.32
"804","2010-03-12",54.540001
"805","2010-03-15",54.77
"806","2010-03-16",54.029999
"807","2010-03-17",54.380001
"808","2010-03-18",54.5
"809","2010-03-19",54.580002
"810","2010-03-22",55.560001
"811","2010-03-23",57.740002
"812","2010-03-24",58.060001
"813","2010-03-25",56.98
"814","2010-03-26",56.57
"815","2010-03-29",57.889999
"816","2010-03-30",58.25
"817","2010-03-31",57.860001
"818","2010-04-01",56.400002
"819","2010-04-05",55.209999
"820","2010-04-06",54.200001
"821","2010-04-07",54.950001
"822","2010-04-08",55.200001
"823","2010-04-09",53.73
"824","2010-04-12",55.66
"825","2010-04-13",55.27
"826","2010-04-14",56.419998
"827","2010-04-15",57.209999
"828","2010-04-16",56.560001
"829","2010-04-19",56.169998
"830","2010-04-20",50.849998
"831","2010-04-21",51.049999
"832","2010-04-22",51.439999
"833","2010-04-23",53.77
"834","2010-04-26",52.619999
"835","2010-04-27",51.509998
"836","2010-04-28",51.619999
"837","2010-04-29",52.16
"838","2010-04-30",51.43
"839","2010-05-03",52.040001
"840","2010-05-04",50.34
"841","2010-05-05",51.02
"842","2010-05-06",50.139999
"843","2010-05-07",49.380001
"844","2010-05-10",51.669998
"845","2010-05-11",51.18
"846","2010-05-12",52.52
"847","2010-05-13",51.630001
"848","2010-05-14",51.099998
"849","2010-05-17",52.48
"850","2010-05-18",51.150002
"851","2010-05-19",50.689999
"852","2010-05-20",50.5
"853","2010-05-21",51.889999
"854","2010-05-24",50.459999
"855","2010-05-25",53.169998
"856","2010-05-26",55.009998
"857","2010-05-27",55.630001
"858","2010-05-28",55.290001
"859","2010-06-01",52.830002
"860","2010-06-02",54.43
"861","2010-06-03",54.099998
"862","2010-06-04",50
"863","2010-06-07",48.369999
"864","2010-06-08",47.66
"865","2010-06-09",47.73
"866","2010-06-10",49.360001
"867","2010-06-11",50.32
"868","2010-06-14",49.91
"869","2010-06-15",48.639999
"870","2010-06-16",47.650002
"871","2010-06-17",46.23
"872","2010-06-18",45.790001
"873","2010-06-21",44.759998
"874","2010-06-22",44.099998
"875","2010-06-23",43.77
"876","2010-06-24",43.189999
"877","2010-06-25",43.07
"878","2010-06-28",43
"879","2010-06-29",42.220001
"880","2010-06-30",42.689999
"881","2010-07-01",43.290001
"882","2010-07-02",43.209999
"883","2010-07-06",42.560001
"884","2010-07-07",44.98
"885","2010-07-08",43.830002
"886","2010-07-09",44.98
"887","2010-07-12",44.040001
"888","2010-07-13",44.900002
"889","2010-07-14",46.110001
"890","2010-07-15",45.98
"891","2010-07-16",45.580002
"892","2010-07-19",45.279999
"893","2010-07-20",46.150002
"894","2010-07-21",43.580002
"895","2010-07-22",43.279999
"896","2010-07-23",43.830002
"897","2010-07-26",44.799999
"898","2010-07-27",44.220001
"899","2010-07-28",43.880001
"900","2010-07-29",43.619999
"901","2010-07-30",44.389999
"902","2010-08-02",45.25
"903","2010-08-03",43.939999
"904","2010-08-04",42.720001
"905","2010-08-05",40.830002
"906","2010-08-06",40.669998
"907","2010-08-09",42.689999
"908","2010-08-10",43.5
"909","2010-08-11",41.950001
"910","2010-08-12",42.040001
"911","2010-08-13",42.450001
"912","2010-08-16",41.75
"913","2010-08-17",42.400002
"914","2010-08-18",42.369999
"915","2010-08-19",40.470001
"916","2010-08-20",40.91
"917","2010-08-23",38.830002
"918","2010-08-24",38.029999
"919","2010-08-25",37.919998
"920","2010-08-26",38.52
"921","2010-08-27",39.16
"922","2010-08-30",38.32
"923","2010-08-31",37.630001
"924","2010-09-01",38.57
"925","2010-09-02",38.080002
"926","2010-09-03",38.799999
"927","2010-09-07",37.509998
"928","2010-09-08",38.419998
"929","2010-09-09",39.040001
"930","2010-09-10",39.02
"931","2010-09-13",41
"932","2010-09-14",41.939999
"933","2010-09-15",41.040001
"934","2010-09-16",41.32
"935","2010-09-17",41.57
"936","2010-09-20",42.189999
"937","2010-09-21",42.849998
"938","2010-09-22",41.98
"939","2010-09-23",41.290001
"940","2010-09-24",41.919998
"941","2010-09-27",43
"942","2010-09-28",43
"943","2010-09-29",42.75
"944","2010-09-30",42.32
"945","2010-10-01",43.23
"946","2010-10-04",41.59
"947","2010-10-05",42.099998
"948","2010-10-06",41.950001
"949","2010-10-07",41.700001
"950","2010-10-08",39.779999
"951","2010-10-11",39.040001
"952","2010-10-12",39.400002
"953","2010-10-13",40.5
"954","2010-10-14",40.810001
"955","2010-10-15",41.23
"956","2010-10-18",41.209999
"957","2010-10-19",41.07
"958","2010-10-20",41.490002
"959","2010-10-21",41.34
"960","2010-10-22",41.68
"961","2010-10-25",42.52
