"","date","ULTA"
"142","2008-05-19",14.16
"143","2008-05-20",13.92
"144","2008-05-21",14.34
"145","2008-05-22",14.29
"146","2008-05-23",13.76
"147","2008-05-27",14.37
"148","2008-05-28",14.99
"149","2008-05-29",14.9
"150","2008-05-30",14.26
"151","2008-06-02",14.29
"152","2008-06-03",13.98
"153","2008-06-04",13.33
"154","2008-06-05",14.31
"155","2008-06-06",13.84
"156","2008-06-09",13.35
"157","2008-06-10",14.02
"158","2008-06-11",13.08
"159","2008-06-12",12.58
"160","2008-06-13",12.95
"161","2008-06-16",13.45
"162","2008-06-17",13.05
"163","2008-06-18",12.22
"164","2008-06-19",12.23
"165","2008-06-20",12.66
"166","2008-06-23",11.58
"167","2008-06-24",11.62
"168","2008-06-25",11.29
"169","2008-06-26",10.49
"170","2008-06-27",11.27
"171","2008-06-30",11.24
"172","2008-07-01",11.3
"173","2008-07-02",10.79
"174","2008-07-03",10.08
"175","2008-07-07",9.62
"176","2008-07-08",10.05
"177","2008-07-09",9.75
"178","2008-07-10",9.75
"179","2008-07-11",9.44
"180","2008-07-14",9.57
"181","2008-07-15",9.59
"182","2008-07-16",10
"183","2008-07-17",10.35
"184","2008-07-18",9.89
"185","2008-07-21",10.36
"186","2008-07-22",10.73
"187","2008-07-23",11.49
"188","2008-07-24",11.46
"189","2008-07-25",11.39
"190","2008-07-28",10.6
"191","2008-07-29",11.04
"192","2008-07-30",10.93
"193","2008-07-31",9.43
"194","2008-08-01",9.45
"195","2008-08-04",9.38
"196","2008-08-05",9.5
"197","2008-08-06",9.87
"198","2008-08-07",10.22
"199","2008-08-08",11.11
"200","2008-08-11",11.58
"201","2008-08-12",11.76
"202","2008-08-13",11.91
"203","2008-08-14",11.98
"204","2008-08-15",12.17
"205","2008-08-18",12.23
"206","2008-08-19",11.88
"207","2008-08-20",12.01
"208","2008-08-21",11.6
"209","2008-08-22",12.03
"210","2008-08-25",11.44
"211","2008-08-26",11.95
"212","2008-08-27",11.2
"213","2008-08-28",11.45
"214","2008-08-29",10.88
"215","2008-09-02",11.46
"216","2008-09-03",11.38
"217","2008-09-04",11.06
"218","2008-09-05",12.63
"219","2008-09-08",13.76
"220","2008-09-09",13.44
"221","2008-09-10",13.7
"222","2008-09-11",13.92
"223","2008-09-12",14
"224","2008-09-15",13.73
"225","2008-09-16",13.93
"226","2008-09-17",13.86
"227","2008-09-18",13.95
"228","2008-09-19",14.7
"229","2008-09-22",12.84
"230","2008-09-23",12.69
"231","2008-09-24",12.17
"232","2008-09-25",12.58
"233","2008-09-26",13.09
"234","2008-09-29",13.08
"235","2008-09-30",13.28
"236","2008-10-01",13.16
"237","2008-10-02",12.62
"238","2008-10-03",12.16
"239","2008-10-06",11.79
"240","2008-10-07",10.9
"241","2008-10-08",11.1
"242","2008-10-09",10.34
"243","2008-10-10",11.89
"244","2008-10-13",11.45
"245","2008-10-14",11.53
"246","2008-10-15",10.31
"247","2008-10-16",10.45
"248","2008-10-17",10.57
"249","2008-10-20",10.6
"250","2008-10-21",10.23
"251","2008-10-22",9.38
"252","2008-10-23",9.32
"253","2008-10-24",8.97
"254","2008-10-27",8.05
"255","2008-10-28",9.15
"256","2008-10-29",9.88
"257","2008-10-30",9.28
"258","2008-10-31",8.82
"259","2008-11-03",9
"260","2008-11-04",10.04
"261","2008-11-05",8.84
"262","2008-11-06",8.63
"263","2008-11-07",8.74
"264","2008-11-10",9.04
"265","2008-11-11",8.5
"266","2008-11-12",7.98
"267","2008-11-13",8.05
"268","2008-11-14",7.6
"269","2008-11-17",7.79
"270","2008-11-18",7.57
"271","2008-11-19",7.53
"272","2008-11-20",7.18
"273","2008-11-21",7.42
"274","2008-11-24",8.74
"275","2008-11-25",7.03
"276","2008-11-26",7.07
"277","2008-11-28",7.18
"278","2008-12-01",5.76
"279","2008-12-02",6.28
"280","2008-12-03",6.99
"281","2008-12-04",7.6
"282","2008-12-05",8.47
"283","2008-12-08",9.78
"284","2008-12-09",9.67
"285","2008-12-10",8.49
"286","2008-12-11",8.34
"287","2008-12-12",9.21
"288","2008-12-15",9.01
"289","2008-12-16",9.67
"290","2008-12-17",9.51
"291","2008-12-18",9.88
"292","2008-12-19",10.3
"293","2008-12-22",9.67
"294","2008-12-23",9.27
"295","2008-12-24",9.13
"296","2008-12-26",9.06
"297","2008-12-29",7.7
"298","2008-12-30",8.06
"299","2008-12-31",8.28
"300","2009-01-02",8.3
"301","2009-01-05",8.75
"302","2009-01-06",8.99
"303","2009-01-07",8.78
"304","2009-01-08",6.97
"305","2009-01-09",6.91
"306","2009-01-12",6.78
"307","2009-01-13",6.8
"308","2009-01-14",6.47
"309","2009-01-15",6.11
"310","2009-01-16",6.05
"311","2009-01-20",5.94
"312","2009-01-21",6.5
"313","2009-01-22",6.54
"314","2009-01-23",6.5
"315","2009-01-26",6.51
"316","2009-01-27",6.59
"317","2009-01-28",6.89
"318","2009-01-29",6.43
"319","2009-01-30",5.83
"320","2009-02-02",6.15
"321","2009-02-03",6.1
"322","2009-02-04",5.92
"323","2009-02-05",6.17
"324","2009-02-06",6.75
"325","2009-02-09",6.69
"326","2009-02-10",6.51
"327","2009-02-11",6.18
"328","2009-02-12",6.2
"329","2009-02-13",6.3
"330","2009-02-17",5.96
"331","2009-02-18",6.34
"332","2009-02-19",5.89
"333","2009-02-20",5.51
"334","2009-02-23",5.58
"335","2009-02-24",5.89
"336","2009-02-25",5.67
"337","2009-02-26",5.37
"338","2009-02-27",5.6
"339","2009-03-02",5.47
"340","2009-03-03",5.16
"341","2009-03-04",4.92
"342","2009-03-05",4.62
"343","2009-03-06",4.4
"344","2009-03-09",4.29
"345","2009-03-10",4.51
"346","2009-03-11",4.67
"347","2009-03-12",5.45
"348","2009-03-13",5.62
"349","2009-03-16",5.55
"350","2009-03-17",6.16
"351","2009-03-18",6.45
"352","2009-03-19",6.28
"353","2009-03-20",6.27
"354","2009-03-23",6.48
"355","2009-03-24",6.29
"356","2009-03-25",6.47
"357","2009-03-26",6.97
"358","2009-03-27",6.95
"359","2009-03-30",6.62
"360","2009-03-31",6.62
"361","2009-04-01",6.72
"362","2009-04-02",6.63
"363","2009-04-03",7.02
"364","2009-04-06",6.93
"365","2009-04-07",6.58
"366","2009-04-08",6.8
"367","2009-04-09",7.13
"368","2009-04-13",7.94
"369","2009-04-14",7.47
"370","2009-04-15",7.57
"371","2009-04-16",7.69
"372","2009-04-17",8.03
"373","2009-04-20",7.68
"374","2009-04-21",8.21
"375","2009-04-22",8.55
"376","2009-04-23",8.36
"377","2009-04-24",8.35
"378","2009-04-27",8.19
"379","2009-04-28",8.27
"380","2009-04-29",8.56
"381","2009-04-30",8.75
"382","2009-05-01",8.56
"383","2009-05-04",8.85
"384","2009-05-05",8.92
"385","2009-05-06",8.84
"386","2009-05-07",8.36
"387","2009-05-08",8.84
"388","2009-05-11",8.93
"389","2009-05-12",8.72
"390","2009-05-13",8.36
"391","2009-05-14",8.51
"392","2009-05-15",8.52
"393","2009-05-18",9.02
"394","2009-05-19",8.9
"395","2009-05-20",9.02
"396","2009-05-21",8.87
"397","2009-05-22",8.58
"398","2009-05-26",8.94
"399","2009-05-27",8.65
"400","2009-05-28",8.4
"401","2009-05-29",8.56
"402","2009-06-01",9.04
"403","2009-06-02",9.65
"404","2009-06-03",9.7
"405","2009-06-04",9.6
"406","2009-06-05",11.52
"407","2009-06-08",11.56
"408","2009-06-09",10.34
"409","2009-06-10",10.18
"410","2009-06-11",9.8
"411","2009-06-12",10.46
"412","2009-06-15",9.77
"413","2009-06-16",9.78
"414","2009-06-17",9.75
"415","2009-06-18",9.31
"416","2009-06-19",9.37
"417","2009-06-22",9.63
"418","2009-06-23",9.34
"419","2009-06-24",9.52
"420","2009-06-25",9.96
"421","2009-06-26",10.52
"422","2009-06-29",10.93
"423","2009-06-30",11.12
"424","2009-07-01",11.37
"425","2009-07-02",10.63
"426","2009-07-06",10.96
"427","2009-07-07",10.88
"428","2009-07-08",10.74
"429","2009-07-09",10.98
"430","2009-07-10",10.79
"431","2009-07-13",11.32
"432","2009-07-14",10.54
"433","2009-07-15",10.74
"434","2009-07-16",10.44
"435","2009-07-17",10.95
"436","2009-07-20",11
"437","2009-07-21",11.18
"438","2009-07-22",11.53
"439","2009-07-23",11.48
"440","2009-07-24",11.38
"441","2009-07-27",11.13
"442","2009-07-28",11.33
"443","2009-07-29",11.36
"444","2009-07-30",11.52
"445","2009-07-31",11.33
"446","2009-08-03",11.61
"447","2009-08-04",11.32
"448","2009-08-05",11.11
"449","2009-08-06",11
"450","2009-08-07",11.54
"451","2009-08-10",11.92
"452","2009-08-11",11.51
"453","2009-08-12",11.46
"454","2009-08-13",11.31
"455","2009-08-14",10.78
"456","2009-08-17",10.28
"457","2009-08-18",10.25
"458","2009-08-19",10.66
"459","2009-08-20",11.28
"460","2009-08-21",11.63
"461","2009-08-24",11.8
"462","2009-08-25",11.93
"463","2009-08-26",11.67
"464","2009-08-27",11.87
"465","2009-08-28",11.79
"466","2009-08-31",11.52
"467","2009-09-01",11.85
"468","2009-09-02",12.15
"469","2009-09-03",12.49
"470","2009-09-04",15
"471","2009-09-08",14.9
"472","2009-09-09",14.41
"473","2009-09-10",14.09
"474","2009-09-11",14.03
"475","2009-09-14",14.63
"476","2009-09-15",14.56
"477","2009-09-16",14.99
"478","2009-09-17",15.22
"479","2009-09-18",15.95
"480","2009-09-21",15.62
"481","2009-09-22",15.74
"482","2009-09-23",15.69
"483","2009-09-24",15.81
"484","2009-09-25",15.63
"485","2009-09-28",16.25
"486","2009-09-29",16.530001
"487","2009-09-30",16.51
"488","2009-10-01",16.030001
"489","2009-10-02",15.75
"490","2009-10-05",16.33
"491","2009-10-06",16.99
"492","2009-10-07",16.629999
"493","2009-10-08",16.85
"494","2009-10-09",17.41
"495","2009-10-12",17.440001
"496","2009-10-13",17.059999
"497","2009-10-14",17.139999
"498","2009-10-15",17.190001
"499","2009-10-16",16.68
"500","2009-10-19",16.950001
"501","2009-10-20",16.43
"502","2009-10-21",16.120001
"503","2009-10-22",16.870001
"504","2009-10-23",16.02
"505","2009-10-26",15.91
"506","2009-10-27",15.73
"507","2009-10-28",15.4
"508","2009-10-29",15.88
"509","2009-10-30",15.14
"510","2009-11-02",15.38
"511","2009-11-03",15.76
"512","2009-11-04",15.96
"513","2009-11-05",17.01
"514","2009-11-06",17.02
"515","2009-11-09",17.360001
"516","2009-11-10",17.799999
"517","2009-11-11",17.49
"518","2009-11-12",17.059999
"519","2009-11-13",17.719999
"520","2009-11-16",18.15
"521","2009-11-17",18.030001
"522","2009-11-18",17.49
"523","2009-11-19",16.860001
"524","2009-11-20",16.809999
"525","2009-11-23",17.280001
"526","2009-11-24",16.940001
"527","2009-11-25",16.780001
"528","2009-11-27",16.299999
"529","2009-11-30",16.43
"530","2009-12-01",17.48
"531","2009-12-02",18.200001
"532","2009-12-03",17.91
"533","2009-12-04",17.9
"534","2009-12-07",18.24
"535","2009-12-08",17.9
"536","2009-12-09",17.48
"537","2009-12-10",17.440001
"538","2009-12-11",18.030001
"539","2009-12-14",18.83
"540","2009-12-15",18.610001
"541","2009-12-16",18.549999
"542","2009-12-17",18.17
"543","2009-12-18",17.860001
"544","2009-12-21",17.73
"545","2009-12-22",18.059999
"546","2009-12-23",18.4
"547","2009-12-24",18.35
"548","2009-12-28",18.24
"549","2009-12-29",18.450001
"550","2009-12-30",18.35
"551","2009-12-31",18.16
"552","2010-01-04",18.85
"553","2010-01-05",18.76
"554","2010-01-06",19.219999
"555","2010-01-07",20.860001
"556","2010-01-08",21.610001
"557","2010-01-11",21.280001
"558","2010-01-12",21.139999
"559","2010-01-13",21.309999
"560","2010-01-14",20.440001
"561","2010-01-15",20.35
"562","2010-01-19",20.209999
"563","2010-01-20",20.1
"564","2010-01-21",20
"565","2010-01-22",20.049999
"566","2010-01-25",19.74
"567","2010-01-26",19.969999
"568","2010-01-27",19.91
"569","2010-01-28",19.290001
"570","2010-01-29",19.4
"571","2010-02-01",19.790001
"572","2010-02-02",19.49
"573","2010-02-03",19.120001
"574","2010-02-04",18.01
"575","2010-02-05",17.92
"576","2010-02-08",17.870001
"577","2010-02-09",17.940001
"578","2010-02-10",17.290001
"579","2010-02-11",17.75
"580","2010-02-12",17.860001
"581","2010-02-16",18.389999
"582","2010-02-17",18.450001
"583","2010-02-18",18.42
"584","2010-02-19",17.940001
"585","2010-02-22",17.98
"586","2010-02-23",17.719999
"587","2010-02-24",18.360001
"588","2010-02-25",18.1
"589","2010-02-26",18.33
"590","2010-03-01",19.120001
"591","2010-03-02",19.67
"592","2010-03-03",19.969999
"593","2010-03-04",21.209999
"594","2010-03-05",21.4
"595","2010-03-08",20.98
"596","2010-03-09",21.17
"597","2010-03-10",21.469999
"598","2010-03-11",21.540001
"599","2010-03-12",23.33
"600","2010-03-15",22.110001
"601","2010-03-16",22.860001
"602","2010-03-17",22.49
"603","2010-03-18",22.639999
"604","2010-03-19",21.700001
"605","2010-03-22",22.07
"606","2010-03-23",22.209999
"607","2010-03-24",21.969999
"608","2010-03-25",22.719999
"609","2010-03-26",22.5
"610","2010-03-29",22.809999
"611","2010-03-30",23.209999
"612","2010-03-31",22.620001
"613","2010-04-01",22.15
"614","2010-04-05",22.629999
"615","2010-04-06",23.190001
"616","2010-04-07",22.200001
"617","2010-04-08",22.15
"618","2010-04-09",23.200001
"619","2010-04-12",23.219999
"620","2010-04-13",22.84
"621","2010-04-14",23.26
"622","2010-04-15",23.809999
"623","2010-04-16",23.610001
"624","2010-04-19",22.17
"625","2010-04-20",22.82
"626","2010-04-21",23.18
"627","2010-04-22",24.59
"628","2010-04-23",25.360001
"629","2010-04-26",24.969999
"630","2010-04-27",22.75
"631","2010-04-28",22.98
"632","2010-04-29",24.08
"633","2010-04-30",23.120001
"634","2010-05-03",23.93
"635","2010-05-04",23.01
"636","2010-05-05",22.5
"637","2010-05-06",21.99
"638","2010-05-07",21.24
"639","2010-05-10",22.82
"640","2010-05-11",23.4
"641","2010-05-12",24.700001
"642","2010-05-13",24.18
"643","2010-05-14",23.74
"644","2010-05-17",23.76
"645","2010-05-18",23.5
"646","2010-05-19",23.51
"647","2010-05-20",22.16
"648","2010-05-21",23.32
"649","2010-05-24",23.549999
"650","2010-05-25",22.860001
"651","2010-05-26",23.620001
"652","2010-05-27",24.59
"653","2010-05-28",25.58
"654","2010-06-01",24.75
"655","2010-06-02",23.59
"656","2010-06-03",23.9
"657","2010-06-04",23.16
"658","2010-06-07",22.23
"659","2010-06-08",21.42
"660","2010-06-09",21.9
"661","2010-06-10",22.4
"662","2010-06-11",24.68
"663","2010-06-14",24.530001
"664","2010-06-15",25.120001
"665","2010-06-16",25.85
"666","2010-06-17",25.799999
"667","2010-06-18",26.18
"668","2010-06-21",25.549999
"669","2010-06-22",25.049999
"670","2010-06-23",24.969999
"671","2010-06-24",24.42
"672","2010-06-25",24.92
"673","2010-06-28",25.82
"674","2010-06-29",24.040001
"675","2010-06-30",23.66
"676","2010-07-01",23
"677","2010-07-02",23.08
"678","2010-07-06",22.209999
"679","2010-07-07",23.35
"680","2010-07-08",22.969999
"681","2010-07-09",23.51
"682","2010-07-12",23.09
"683","2010-07-13",23.889999
"684","2010-07-14",23.6
"685","2010-07-15",23.299999
"686","2010-07-16",22.77
"687","2010-07-19",22.9
"688","2010-07-20",23.15
"689","2010-07-21",22.860001
"690","2010-07-22",24.120001
"691","2010-07-23",24.74
"692","2010-07-26",25.42
"693","2010-07-27",24.67
"694","2010-07-28",24.610001
"695","2010-07-29",25.440001
"696","2010-07-30",25.26
"697","2010-08-02",25.43
"698","2010-08-03",25.33
"699","2010-08-04",24.9
"700","2010-08-05",24.889999
"701","2010-08-06",24.790001
"702","2010-08-09",24.709999
"703","2010-08-10",24.09
"704","2010-08-11",22.950001
"705","2010-08-12",22.969999
"706","2010-08-13",22.18
"707","2010-08-16",22.58
"708","2010-08-17",23.24
"709","2010-08-18",24.040001
"710","2010-08-19",23.440001
"711","2010-08-20",23.360001
"712","2010-08-23",23.190001
"713","2010-08-24",22.959999
"714","2010-08-25",23.58
"715","2010-08-26",23.27
"716","2010-08-27",23.709999
"717","2010-08-30",23.540001
"718","2010-08-31",22.700001
"719","2010-09-01",22.26
"720","2010-09-02",22.23
"721","2010-09-03",26.299999
"722","2010-09-07",26.4
"723","2010-09-08",26.709999
"724","2010-09-09",26.35
"725","2010-09-10",26.209999
"726","2010-09-13",27.65
"727","2010-09-14",28.59
"728","2010-09-15",28.01
"729","2010-09-16",28.030001
"730","2010-09-17",28.15
"731","2010-09-20",28.23
"732","2010-09-21",29.110001
"733","2010-09-22",27.940001
"734","2010-09-23",27.66
"735","2010-09-24",28.93
"736","2010-09-27",28.639999
"737","2010-09-28",29.35
"738","2010-09-29",29.82
"739","2010-09-30",29.200001
"740","2010-10-01",29.35
"741","2010-10-04",28.41
"742","2010-10-05",28.690001
"743","2010-10-06",28.299999
"744","2010-10-07",28.530001
"745","2010-10-08",28.959999
"746","2010-10-11",29.030001
"747","2010-10-12",30.9
"748","2010-10-13",30.879999
"749","2010-10-14",30.42
"750","2010-10-15",31.01
"751","2010-10-18",31.66
"752","2010-10-19",30.799999
"753","2010-10-20",30.719999
"754","2010-10-21",30.889999
"755","2010-10-22",31.07
"756","2010-10-25",32.099998
"757","2010-10-26",32.330002
"758","2010-10-27",31.59
"759","2010-10-28",31.139999
"760","2010-10-29",30.690001
"761","2010-11-01",30.41
"762","2010-11-02",30.809999
"763","2010-11-03",31.67
"764","2010-11-04",31.860001
"765","2010-11-05",32.299999
"766","2010-11-08",33.029999
"767","2010-11-09",32.610001
"768","2010-11-10",33
"769","2010-11-11",32.75
"770","2010-11-12",31.98
"771","2010-11-15",31.799999
"772","2010-11-16",31.57
"773","2010-11-17",31.5
"774","2010-11-18",31.969999
"775","2010-11-19",31.950001
"776","2010-11-22",32.68
"777","2010-11-23",33.48
"778","2010-11-24",34.470001
"779","2010-11-26",34.990002
"780","2010-11-29",35.150002
"781","2010-11-30",34.950001
"782","2010-12-01",36.470001
"783","2010-12-02",35.720001
"784","2010-12-03",35.220001
"785","2010-12-06",34.080002
"786","2010-12-07",33.860001
"787","2010-12-08",34.41
"788","2010-12-09",34.759998
"789","2010-12-10",34.709999
"790","2010-12-13",34.009998
"791","2010-12-14",33.16
"792","2010-12-15",32.790001
"793","2010-12-16",34.09
"794","2010-12-17",33.150002
"795","2010-12-20",33.029999
"796","2010-12-21",33.41
"797","2010-12-22",34.490002
"798","2010-12-23",34.740002
"799","2010-12-27",34.150002
"800","2010-12-28",33.959999
"801","2010-12-29",34.27
"802","2010-12-30",34.34
"803","2010-12-31",34
"804","2011-01-03",34.32
"805","2011-01-04",34.279999
"806","2011-01-05",34.52
"807","2011-01-06",37.18
"808","2011-01-07",37.549999
"809","2011-01-10",37.849998
"810","2011-01-11",37.169998
"811","2011-01-12",37.09
"812","2011-01-13",37.119999
"813","2011-01-14",37.060001
"814","2011-01-18",36.450001
"815","2011-01-19",35.720001
"816","2011-01-20",36.119999
"817","2011-01-21",35.869999
"818","2011-01-24",36.09
"819","2011-01-25",36.049999
"820","2011-01-26",36.650002
"821","2011-01-27",37.060001
"822","2011-01-28",36.73
"823","2011-01-31",37.040001
"824","2011-02-01",37.939999
"825","2011-02-02",36.91
"826","2011-02-03",38.950001
"827","2011-02-04",40.07
"828","2011-02-07",40.389999
"829","2011-02-08",41.200001
"830","2011-02-09",41.209999
"831","2011-02-10",41.540001
"832","2011-02-11",42.59
"833","2011-02-14",42.990002
"834","2011-02-15",42.32
"835","2011-02-16",43.099998
"836","2011-02-17",43.32
"837","2011-02-18",43.459999
"838","2011-02-22",42.549999
"839","2011-02-23",41.029999
"840","2011-02-24",41.18
"841","2011-02-25",42.970001
"842","2011-02-28",41.73
"843","2011-03-01",41.049999
"844","2011-03-02",41.099998
"845","2011-03-03",42.25
"846","2011-03-04",41.98
"847","2011-03-07",41.27
"848","2011-03-08",41.869999
"849","2011-03-09",41.130001
"850","2011-03-10",42.110001
"851","2011-03-11",45.77
"852","2011-03-14",46.950001
"853","2011-03-15",47.189999
"854","2011-03-16",46.200001
"855","2011-03-17",46.419998
"856","2011-03-18",46.77
"857","2011-03-21",47.25
"858","2011-03-22",46.470001
"859","2011-03-23",47.27
"860","2011-03-24",47.84
"861","2011-03-25",47.650002
"862","2011-03-28",47.939999
"863","2011-03-29",47.790001
"864","2011-03-30",48.709999
"865","2011-03-31",48.130001
"866","2011-04-01",48.450001
"867","2011-04-04",48.279999
"868","2011-04-05",49.810001
"869","2011-04-06",49.849998
"870","2011-04-07",51.099998
"871","2011-04-08",50.689999
"872","2011-04-11",51.119999
"873","2011-04-12",50.509998
"874","2011-04-13",49.799999
"875","2011-04-14",49.59
"876","2011-04-15",50.07
"877","2011-04-18",50.119999
"878","2011-04-19",49.779999
"879","2011-04-20",53.02
"880","2011-04-21",52.880001
"881","2011-04-25",52.720001
"882","2011-04-26",52.57
"883","2011-04-27",52.91
"884","2011-04-28",52.810001
"885","2011-04-29",53.189999
"886","2011-05-02",53.360001
"887","2011-05-03",52.400002
"888","2011-05-04",53.07
"889","2011-05-05",53.130001
"890","2011-05-06",53.77
"891","2011-05-09",54.57
"892","2011-05-10",55.049999
"893","2011-05-11",54.299999
"894","2011-05-12",55.91
"895","2011-05-13",55.509998
"896","2011-05-16",53.349998
"897","2011-05-17",52.23
"898","2011-05-18",53.77
"899","2011-05-19",53.450001
"900","2011-05-20",52.5
"901","2011-05-23",52.41
"902","2011-05-24",52.049999
"903","2011-05-25",52.830002
"904","2011-05-26",54.549999
"905","2011-05-27",55.25
"906","2011-05-31",55.98
"907","2011-06-01",54.119999
"908","2011-06-02",50.59
"909","2011-06-03",51.060001
"910","2011-06-06",49.700001
"911","2011-06-07",49.610001
"912","2011-06-08",55.900002
"913","2011-06-09",57.049999
"914","2011-06-10",56.16
"915","2011-06-13",57.75
"916","2011-06-14",59.310001
"917","2011-06-15",57.029999
"918","2011-06-16",56.880001
"919","2011-06-17",57.419998
"920","2011-06-20",58.740002
"921","2011-06-21",62.080002
"922","2011-06-22",61.490002
"923","2011-06-23",62.580002
"924","2011-06-24",62.82
"925","2011-06-27",63.169998
"926","2011-06-28",64.190002
"927","2011-06-29",63.349998
"928","2011-06-30",64.580002
"929","2011-07-01",65.18
"930","2011-07-05",66.82
"931","2011-07-06",67.089996
"932","2011-07-07",66.690002
"933","2011-07-08",68.699997
"934","2011-07-11",64.959999
"935","2011-07-12",64.290001
"936","2011-07-13",64.870003
"937","2011-07-14",63.330002
"938","2011-07-15",64.309998
"939","2011-07-18",63.73
"940","2011-07-19",65.75
"941","2011-07-20",65.309998
"942","2011-07-21",65.720001
"943","2011-07-22",66.019997
"944","2011-07-25",65.089996
"945","2011-07-26",64.940002
"946","2011-07-27",62.080002
"947","2011-07-28",62.779999
"948","2011-07-29",63.029999
"949","2011-08-01",63.23
"950","2011-08-02",61.43
"951","2011-08-03",62.080002
"952","2011-08-04",57.119999
"953","2011-08-05",56.389999
"954","2011-08-08",50.490002
"955","2011-08-09",55.48
"956","2011-08-10",53.080002
"957","2011-08-11",57.16
"958","2011-08-12",59.389999
"959","2011-08-15",57.709999
"960","2011-08-16",55.560001
"961","2011-08-17",53.310001
"962","2011-08-18",50.080002
"963","2011-08-19",49.599998
"964","2011-08-22",48.889999
"965","2011-08-23",52.689999
"966","2011-08-24",54.259998
"967","2011-08-25",53.48
"968","2011-08-26",56.48
"969","2011-08-29",58.970001
"970","2011-08-30",57.59
"971","2011-08-31",59.080002
"972","2011-09-01",57.599998
"973","2011-09-02",55.330002
"974","2011-09-06",55.369999
"975","2011-09-07",56.799999
"976","2011-09-08",59.759998
"977","2011-09-09",68.449997
"978","2011-09-12",70.93
"979","2011-09-13",69.959999
