"","date","NVS"
"1","2007-01-03",52.096775
"2","2007-01-04",52.849461
"3","2007-01-05",53.091396
"4","2007-01-08",52.159496
"5","2007-01-09",51.5681
"6","2007-01-10",51.765232
"7","2007-01-11",51.971325
"8","2007-01-12",52.141579
"9","2007-01-16",52.777779
"10","2007-01-17",53.342293
"11","2007-01-18",52.016129
"12","2007-01-19",52.464157
"13","2007-01-22",51.415771
"14","2007-01-23",52.150539
"15","2007-01-24",52.284946
"16","2007-01-25",52.2043
"17","2007-01-26",51.559139
"18","2007-01-29",51.657707
"19","2007-01-30",51.550179
"20","2007-01-31",51.69355
"21","2007-02-01",52.410393
"22","2007-02-02",52.473118
"23","2007-02-05",52.311829
"24","2007-02-06",52.974911
"25","2007-02-07",52.956989
"26","2007-02-08",52.571686
"27","2007-02-09",52.320789
"28","2007-02-12",52.311829
"29","2007-02-13",52.571686
"30","2007-02-14",53.324371
"31","2007-02-15",53.494625
"32","2007-02-16",53.082436
"33","2007-02-20",52.589607
"34","2007-02-21",52.123657
"35","2007-02-22",51.872761
"36","2007-02-23",52.553764
"37","2007-02-26",51.182796
"38","2007-02-27",49.569893
"39","2007-02-28",49.668457
"40","2007-03-01",49.372761
"41","2007-03-02",49.202511
"42","2007-03-05",48.951614
"43","2007-03-06",50.940861
"44","2007-03-07",50.645161
"45","2007-03-08",50.80645
"46","2007-03-09",50.421146
"47","2007-03-12",50.627239
"48","2007-03-13",50.268818
"49","2007-03-14",50.627239
"50","2007-03-15",50.501793
"51","2007-03-16",51.173836
"52","2007-03-19",50.833332
"53","2007-03-20",50.976704
"54","2007-03-21",51.818996
"55","2007-03-22",51.146954
"56","2007-03-23",51.182796
"57","2007-03-26",51.406811
"58","2007-03-27",50.743729
"59","2007-03-28",50.421146
"60","2007-03-29",50.976704
"61","2007-03-30",48.951614
"62","2007-04-02",49.641579
"63","2007-04-03",49.3638
"64","2007-04-04",49.632618
"65","2007-04-05",49.964157
"66","2007-04-09",49.551971
"67","2007-04-10",49.722221
"68","2007-04-11",49.3638
"69","2007-04-12",49.7043
"70","2007-04-13",50.510754
"71","2007-04-16",50.779572
"72","2007-04-17",50.949821
"73","2007-04-18",50.976704
"74","2007-04-19",51.263439
"75","2007-04-20",51.818996
"76","2007-04-23",51.469536
"77","2007-04-24",52.293907
"78","2007-04-25",52.302868
"79","2007-04-26",52.652328
"80","2007-04-27",52.894264
"81","2007-04-30",52.051971
"82","2007-05-01",51.801075
"83","2007-05-02",52.437275
"84","2007-05-03",51.998207
"85","2007-05-04",52.553764
"86","2007-05-07",52.464157
"87","2007-05-08",52.096775
"88","2007-05-09",52.078854
"89","2007-05-10",51.057346
"90","2007-05-11",51.415771
"91","2007-05-14",51.433693
"92","2007-05-15",51.487453
"93","2007-05-16",51.469536
"94","2007-05-17",51.2276
"95","2007-05-18",50.815411
"96","2007-05-21",49.7043
"97","2007-05-22",49.731182
"98","2007-05-23",50.044804
"99","2007-05-24",50.250896
"100","2007-05-25",50.286739
"101","2007-05-29",50.304661
"102","2007-05-30",50.456989
"103","2007-05-31",50.340504
"104","2007-06-01",50.46595
"105","2007-06-04",50.492832
"106","2007-06-05",50.358421
"107","2007-06-06",50.250896
"108","2007-06-07",49.569893
"109","2007-06-08",49.3638
"110","2007-06-11",49.256271
"111","2007-06-12",48.691757
"112","2007-06-13",49.103943
"113","2007-06-14",49.247311
"114","2007-06-15",50.143368
"115","2007-06-18",49.910393
"116","2007-06-19",49.749104
"117","2007-06-20",49.749104
"118","2007-06-21",49.426525
"119","2007-06-22",49.686378
"120","2007-06-25",49.695339
"121","2007-06-26",49.525089
"122","2007-06-27",49.713261
"123","2007-06-28",50.152328
"124","2007-06-29",50.241936
"125","2007-07-02",50.519714
"126","2007-07-03",50.206093
"127","2007-07-05",49.686378
"128","2007-07-06",49.578854
"129","2007-07-09",49.435482
"130","2007-07-10",49.283154
"131","2007-07-11",49.551971
"132","2007-07-12",49.982079
"133","2007-07-13",49.229389
"134","2007-07-16",49.686378
"135","2007-07-17",48.503586
"136","2007-07-18",47.813622
"137","2007-07-19",48.691757
"138","2007-07-20",49.274193
"139","2007-07-23",49.005375
"140","2007-07-24",48.987453
"141","2007-07-25",48.655914
"142","2007-07-26",47.948029
"143","2007-07-27",47.652328
"144","2007-07-30",47.867382
"145","2007-07-31",48.342293
"146","2007-08-01",48.351254
"147","2007-08-02",48.145161
"148","2007-08-03",47.930107
"149","2007-08-06",49.112904
"150","2007-08-07",49.256271
"151","2007-08-08",50.152328
"152","2007-08-09",49.202511
"153","2007-08-10",48.870968
"154","2007-08-13",48.019714
"155","2007-08-14",47.338711
"156","2007-08-15",46.747311
"157","2007-08-16",46.460575
"158","2007-08-17",47.186378
"159","2007-08-20",46.818996
"160","2007-08-21",46.792114
"161","2007-08-22",46.881721
"162","2007-08-23",47.096775
"163","2007-08-24",47.258064
"164","2007-08-27",47.508961
"165","2007-08-28",46.774193
"166","2007-08-29",47.267025
"167","2007-08-30",46.801075
"168","2007-08-31",47.177418
"169","2007-09-04",47.652328
"170","2007-09-05",47.625446
"171","2007-09-06",47.786739
"172","2007-09-07",47.849461
"173","2007-09-10",47.616486
"174","2007-09-11",48.26165
"175","2007-09-12",48.655914
"176","2007-09-13",49.059139
"177","2007-09-14",48.691757
"178","2007-09-17",48.700718
"179","2007-09-18",49.23835
"180","2007-09-19",49.623657
"181","2007-09-20",49.874554
"182","2007-09-21",49.372761
"183","2007-09-24",49.354839
"184","2007-09-25",49.336918
"185","2007-09-26",49.354839
"186","2007-09-27",48.987453
"187","2007-09-28",49.247311
"188","2007-10-01",49.435482
"189","2007-10-02",49.336918
"190","2007-10-03",48.879929
"191","2007-10-04",48.808243
"192","2007-10-05",48.655914
"193","2007-10-08",48.315411
"194","2007-10-09",48.413979
"195","2007-10-10",48.458782
"196","2007-10-11",48.324371
"197","2007-10-12",47.956989
"198","2007-10-15",47.974911
"199","2007-10-16",47.571686
"200","2007-10-17",47.392471
"201","2007-10-18",47.750896
"202","2007-10-19",47.123657
"203","2007-10-22",46.702511
"204","2007-10-23",46.684589
"205","2007-10-24",46.532257
"206","2007-10-25",46.308243
"207","2007-10-26",46.720428
"208","2007-10-29",46.774193
"209","2007-10-30",47.231182
"210","2007-10-31",47.643368
"211","2007-11-01",47.374554
"212","2007-11-02",47.141579
"213","2007-11-05",47.105736
"214","2007-11-06",47.428314
"215","2007-11-07",47.141579
"216","2007-11-08",47.195339
"217","2007-11-09",46.684589
"218","2007-11-12",46.236561
"219","2007-11-13",47.159496
"220","2007-11-14",47.347672
"221","2007-11-15",47.302868
"222","2007-11-16",47.347672
"223","2007-11-19",46.711468
"224","2007-11-20",46.8638
"225","2007-11-21",47.03405
"226","2007-11-23",50.161289
"227","2007-11-26",49.516129
"228","2007-11-27",50.76165
"229","2007-11-28",50.922939
"230","2007-11-29",51.415771
"231","2007-11-30",50.645161
"232","2007-12-03",50.591396
"233","2007-12-04",50.878136
"234","2007-12-05",51.030464
"235","2007-12-06",50.869175
"236","2007-12-07",51.496414
"237","2007-12-10",51.550179
"238","2007-12-11",50.752689
"239","2007-12-12",50.385303
"240","2007-12-13",50.403225
"241","2007-12-14",49.265232
"242","2007-12-17",48.503586
"243","2007-12-18",48.351254
"244","2007-12-19",48.342293
"245","2007-12-20",48.539425
"246","2007-12-21",48.485664
"247","2007-12-24",48.611111
"248","2007-12-26",48.655914
"249","2007-12-27",48.781361
"250","2007-12-28",49.130825
"251","2007-12-31",48.664875
"252","2008-01-02",48.89785
"253","2008-01-03",49.265232
"254","2008-01-04",49.086021
"255","2008-01-07",49.587814
"256","2008-01-08",51.048386
"257","2008-01-09",52.428314
"258","2008-01-10",52.912186
"259","2008-01-11",51.935482
"260","2008-01-14",51.021507
"261","2008-01-15",50.743729
"262","2008-01-16",49.677418
"263","2008-01-17",47.589607
"264","2008-01-18",47.96595
"265","2008-01-22",46.39785
"266","2008-01-23",46.290321
"267","2008-01-24",45.958782
"268","2008-01-25",45.017921
"269","2008-01-28",44.892471
"270","2008-01-29",45.107529
"271","2008-01-30",44.982079
"272","2008-01-31",45.510754
"273","2008-02-01",45.188171
"274","2008-02-04",45.098568
"275","2008-02-05",43.476704
"276","2008-02-06",43.844086
"277","2008-02-07",44.014336
"278","2008-02-08",43.862007
"279","2008-02-11",43.853046
"280","2008-02-12",44.390682
"281","2008-02-13",44.892471
"282","2008-02-14",45.143368
"283","2008-02-15",45.008961
"284","2008-02-19",44.991039
"285","2008-02-20",44.489246
"286","2008-02-21",44.372761
"287","2008-02-22",45.098568
"288","2008-02-25",45.143368
"289","2008-02-26",44.973118
"290","2008-02-27",44.731182
"291","2008-02-28",45.349461
"292","2008-02-29",44.041218
"293","2008-03-03",43.924732
"294","2008-03-04",43.109318
"295","2008-03-05",43.494625
"296","2008-03-06",42.768818
"297","2008-03-07",42.912186
"298","2008-03-10",42.401432
"299","2008-03-11",42.876343
"300","2008-03-12",43.279572
"301","2008-03-13",43.458782
"302","2008-03-14",42.159496
"303","2008-03-17",42.195339
"304","2008-03-18",43.064518
"305","2008-03-19",43.458782
"306","2008-03-20",43.951614
"307","2008-03-24",43.906811
"308","2008-03-25",45.080647
"309","2008-03-26",44.7043
"310","2008-03-27",45.510754
"311","2008-03-28",45.663082
"312","2008-03-31",45.905018
"313","2008-04-01",46.039425
"314","2008-04-02",46.200718
"315","2008-04-03",46.129032
"316","2008-04-04",46.702511
"317","2008-04-07",44.802868
"318","2008-04-08",44.811829
"319","2008-04-09",44.059139
"320","2008-04-10",42.401432
"321","2008-04-11",42.544804
"322","2008-04-14",41.621864
"323","2008-04-15",41.818996
"324","2008-04-16",42.473118
"325","2008-04-17",41.451614
"326","2008-04-18",42.822582
"327","2008-04-21",44.274193
"328","2008-04-22",44.005375
"329","2008-04-23",44.381721
"330","2008-04-24",44.892471
"331","2008-04-25",45.340504
"332","2008-04-28",44.991039
"333","2008-04-29",45.017921
"334","2008-04-30",45.098568
"335","2008-05-01",45.179211
"336","2008-05-02",45.869175
"337","2008-05-05",45.403225
"338","2008-05-06",45.958782
"339","2008-05-07",45.268818
"340","2008-05-08",45.878136
"341","2008-05-09",45.618279
"342","2008-05-12",45.564518
"343","2008-05-13",45.161289
"344","2008-05-14",44.919353
"345","2008-05-15",45.869175
"346","2008-05-16",46.021507
"347","2008-05-19",47.087814
"348","2008-05-20",46.935482
"349","2008-05-21",47.535843
"350","2008-05-22",47.311829
"351","2008-05-23",47.517921
"352","2008-05-27",47.240143
"353","2008-05-28",46.702511
"354","2008-05-29",47.311829
"355","2008-05-30",46.908604
"356","2008-06-02",48.26165
"357","2008-06-03",47.634407
"358","2008-06-04",46.953403
"359","2008-06-05",47.5
"360","2008-06-06",46.953403
"361","2008-06-09",46.541218
"362","2008-06-10",45.707886
"363","2008-06-11",45.188171
"364","2008-06-12",45.116486
"365","2008-06-13",44.883514
"366","2008-06-16",45.367382
"367","2008-06-17",44.650539
"368","2008-06-18",45.277779
