"","date","DXLG"
"1001","2010-12-21",4.87
"1002","2010-12-22",4.88
"1003","2010-12-23",4.85
"1004","2010-12-27",4.83
"1005","2010-12-28",4.69
"1006","2010-12-29",4.59
"1007","2010-12-30",4.69
"1008","2010-12-31",4.74
"1009","2011-01-03",4.77
"1010","2011-01-04",4.56
"1011","2011-01-05",4.63
"1012","2011-01-06",4.7
"1013","2011-01-07",4.47
"1014","2011-01-10",4.44
"1015","2011-01-11",4.49
"1016","2011-01-12",4.7
"1017","2011-01-13",4.5
"1018","2011-01-14",4.67
"1019","2011-01-18",4.4
"1020","2011-01-19",4.31
"1021","2011-01-20",4.27
"1022","2011-01-21",4.22
"1023","2011-01-24",4.25
"1024","2011-01-25",4.31
"1025","2011-01-26",4.49
"1026","2011-01-27",4.45
"1027","2011-01-28",4.14
"1028","2011-01-31",4.2
"1029","2011-02-01",4.58
"1030","2011-02-02",4.46
"1031","2011-02-03",4.62
"1032","2011-02-04",4.58
"1033","2011-02-07",4.52
"1034","2011-02-08",4.33
"1035","2011-02-09",4.14
"1036","2011-02-10",3.97
"1037","2011-02-11",4.15
"1038","2011-02-14",4.14
"1039","2011-02-15",4
"1040","2011-02-16",4.17
"1041","2011-02-17",4.21
"1042","2011-02-18",4.15
"1043","2011-02-22",4.01
"1044","2011-02-23",4.18
"1045","2011-02-24",4.21
"1046","2011-02-25",4.17
"1047","2011-02-28",4.27
"1048","2011-03-01",4.27
"1049","2011-03-02",4.26
"1050","2011-03-03",4.44
"1051","2011-03-04",4.4
"1052","2011-03-07",4.25
"1053","2011-03-08",4.4
"1054","2011-03-09",4.55
"1055","2011-03-10",4.39
"1056","2011-03-11",4.3
"1057","2011-03-14",4.17
"1058","2011-03-15",4.19
"1059","2011-03-16",4.35
"1060","2011-03-17",4.43
"1061","2011-03-18",4.45
"1062","2011-03-21",4.49
"1063","2011-03-22",4.49
"1064","2011-03-23",4.6
"1065","2011-03-24",4.61
"1066","2011-03-25",4.77
"1067","2011-03-28",4.77
"1068","2011-03-29",4.76
"1069","2011-03-30",4.86
"1070","2011-03-31",4.91
"1071","2011-04-01",4.95
"1072","2011-04-04",4.89
"1073","2011-04-05",4.77
"1074","2011-04-06",4.74
"1075","2011-04-07",4.63
"1076","2011-04-08",4.62
"1077","2011-04-11",4.67
"1078","2011-04-12",4.56
"1079","2011-04-13",4.39
"1080","2011-04-14",4.34
"1081","2011-04-15",4.3
"1082","2011-04-18",4.35
"1083","2011-04-19",4.36
"1084","2011-04-20",4.39
"1085","2011-04-21",4.32
"1086","2011-04-25",4.19
"1087","2011-04-26",4.24
"1088","2011-04-27",4.24
"1089","2011-04-28",4.26
"1090","2011-04-29",4.22
"1091","2011-05-02",4.14
"1092","2011-05-03",4.08
"1093","2011-05-04",3.98
"1094","2011-05-05",4.06
"1095","2011-05-06",4.08
"1096","2011-05-09",4.21
"1097","2011-05-10",4.25
"1098","2011-05-11",4.27
"1099","2011-05-12",4.27
"1100","2011-05-13",4.3
"1101","2011-05-16",4.28
"1102","2011-05-17",4.21
"1103","2011-05-18",4.22
"1104","2011-05-19",3.94
"1105","2011-05-20",3.94
"1106","2011-05-23",3.77
"1107","2011-05-24",3.79
"1108","2011-05-25",4.1
"1109","2011-05-26",4.22
"1110","2011-05-27",4.21
"1111","2011-05-31",4.35
"1112","2011-06-01",4.12
"1113","2011-06-02",4.15
"1114","2011-06-03",4.05
"1115","2011-06-06",4.09
"1116","2011-06-07",4
"1117","2011-06-08",3.99
"1118","2011-06-09",4
"1119","2011-06-10",3.86
"1120","2011-06-13",3.83
"1121","2011-06-14",3.9
"1122","2011-06-15",3.98
"1123","2011-06-16",4.18
"1124","2011-06-17",4.23
"1125","2011-06-20",4.33
"1126","2011-06-21",4.24
"1127","2011-06-22",4.07
"1128","2011-06-23",4.02
"1129","2011-06-24",4.12
"1130","2011-06-27",4.18
"1131","2011-06-28",4.18
"1132","2011-06-29",4.11
"1133","2011-06-30",4.15
"1134","2011-07-01",4.11
"1135","2011-07-05",4.15
"1136","2011-07-06",4.5
"1137","2011-07-07",4.59
"1138","2011-07-08",4.45
"1139","2011-07-11",4.26
"1140","2011-07-12",4.35
"1141","2011-07-13",4.44
"1142","2011-07-14",4.3
"1143","2011-07-15",4.34
"1144","2011-07-18",4.27
"1145","2011-07-19",4.44
"1146","2011-07-20",4.46
"1147","2011-07-21",4.44
"1148","2011-07-22",4.37
"1149","2011-07-25",4.32
"1150","2011-07-26",4.3
"1151","2011-07-27",4.15
"1152","2011-07-28",4.18
"1153","2011-07-29",4.21
"1154","2011-08-01",4.21
"1155","2011-08-02",4.1
"1156","2011-08-03",4.02
"1157","2011-08-04",3.79
"1158","2011-08-05",3.96
"1159","2011-08-08",3.63
"1160","2011-08-09",3.9
"1161","2011-08-10",3.56
"1162","2011-08-11",3.64
"1163","2011-08-12",3.48
"1164","2011-08-15",3.56
"1165","2011-08-16",3.48
"1166","2011-08-17",3.45
"1167","2011-08-18",4.02
"1168","2011-08-19",4.14
"1169","2011-08-22",4.07
"1170","2011-08-23",4.21
"1171","2011-08-24",4.15
"1172","2011-08-25",3.93
"1173","2011-08-26",4.07
"1174","2011-08-29",4.28
"1175","2011-08-30",4.27
"1176","2011-08-31",4.19
"1177","2011-09-01",4.22
"1178","2011-09-02",3.97
"1179","2011-09-06",4.05
"1180","2011-09-07",4.22
"1181","2011-09-08",4.1
"1182","2011-09-09",3.91
"1183","2011-09-12",4.03
"1184","2011-09-13",3.99
"1185","2011-09-14",4.04
"1186","2011-09-15",4.05
"1187","2011-09-16",4.03
"1188","2011-09-19",4.1
"1189","2011-09-20",3.92
"1190","2011-09-21",3.82
"1191","2011-09-22",3.69
"1192","2011-09-23",3.71
"1193","2011-09-26",3.89
"1194","2011-09-27",3.96
"1195","2011-09-28",3.79
"1196","2011-09-29",3.96
"1197","2011-09-30",3.76
"1198","2011-10-03",3.6
"1199","2011-10-04",4.02
"1200","2011-10-05",3.94
"1201","2011-10-06",3.98
"1202","2011-10-07",3.77
"1203","2011-10-10",4.08
"1204","2011-10-11",4
"1205","2011-10-12",4.04
"1206","2011-10-13",4.04
"1207","2011-10-14",4.08
"1208","2011-10-17",3.81
"1209","2011-10-18",3.93
"1210","2011-10-19",3.77
"1211","2011-10-20",3.91
"1212","2011-10-21",3.95
"1213","2011-10-24",4.13
"1214","2011-10-25",3.93
"1215","2011-10-26",4.05
"1216","2011-10-27",4.2
"1217","2011-10-28",4.09
"1218","2011-10-31",4.15
"1219","2011-11-01",4
"1220","2011-11-02",4.05
"1221","2011-11-03",4.2
"1222","2011-11-04",4.08
"1223","2011-11-07",4.07
"1224","2011-11-08",4.16
"1225","2011-11-09",4
"1226","2011-11-10",4.02
"1227","2011-11-11",4.1
"1228","2011-11-14",3.99
"1229","2011-11-15",3.96
"1230","2011-11-16",3.75
"1231","2011-11-17",3.26
"1232","2011-11-18",3.19
"1233","2011-11-21",3.03
"1234","2011-11-22",3.16
"1235","2011-11-23",3.05
"1236","2011-11-25",3.11
"1237","2011-11-28",3.19
"1238","2011-11-29",3.06
"1239","2011-11-30",3.23
"1240","2011-12-01",3.28
"1241","2011-12-02",3.42
"1242","2011-12-05",3.49
"1243","2011-12-06",3.47
"1244","2011-12-07",3.46
"1245","2011-12-08",3.34
"1246","2011-12-09",3.4
"1247","2011-12-12",3.38
"1248","2011-12-13",3.24
"1249","2011-12-14",3.34
"1250","2011-12-15",3.24
"1251","2011-12-16",3.18
"1252","2011-12-19",3.06
"1253","2011-12-20",3.29
"1254","2011-12-21",3.43
"1255","2011-12-22",3.38
"1256","2011-12-23",3.32
"1257","2011-12-27",3.33
"1258","2011-12-28",3.23
"1259","2011-12-29",3.4
"1260","2011-12-30",3.42
"1261","2012-01-03",3.39
"1262","2012-01-04",3.21
"1263","2012-01-05",3.23
"1264","2012-01-06",3.12
"1265","2012-01-09",3.12
"1266","2012-01-10",3.31
"1267","2012-01-11",3.27
"1268","2012-01-12",3.29
"1269","2012-01-13",3.37
"1270","2012-01-17",3.22
"1271","2012-01-18",3.28
"1272","2012-01-19",3.33
"1273","2012-01-20",3.4
"1274","2012-01-23",3.4
"1275","2012-01-24",3.38
"1276","2012-01-25",3.36
"1277","2012-01-26",3.22
"1278","2012-01-27",3.35
"1279","2012-01-30",3.26
"1280","2012-01-31",3.16
"1281","2012-02-01",3.25
"1282","2012-02-02",2.97
"1283","2012-02-03",3.34
"1284","2012-02-06",3.39
"1285","2012-02-07",3.35
"1286","2012-02-08",3.19
"1287","2012-02-09",3.12
"1288","2012-02-10",3.08
"1289","2012-02-13",3.28
"1290","2012-02-14",3.2
"1291","2012-02-15",3.16
"1292","2012-02-16",3.33
"1293","2012-02-17",3.29
"1294","2012-02-21",3.15
"1295","2012-02-22",3.13
"1296","2012-02-23",3.2
"1297","2012-02-24",3.2
"1298","2012-02-27",3.21
"1299","2012-02-28",3.23
"1300","2012-02-29",3.15
"1301","2012-03-01",3.15
"1302","2012-03-02",3.08
"1303","2012-03-05",3.12
"1304","2012-03-06",3.13
"1305","2012-03-07",3.32
"1306","2012-03-08",3.38
"1307","2012-03-09",3.5
"1308","2012-03-12",3.58
"1309","2012-03-13",3.56
"1310","2012-03-14",3.49
"1311","2012-03-15",3.41
"1312","2012-03-16",3.34
"1313","2012-03-19",3.31
"1314","2012-03-20",3.45
"1315","2012-03-21",3.41
"1316","2012-03-22",3.42
"1317","2012-03-23",3.48
"1318","2012-03-26",3.42
"1319","2012-03-27",3.41
"1320","2012-03-28",3.37
"1321","2012-03-29",3.39
"1322","2012-03-30",3.36
"1323","2012-04-02",3.34
"1324","2012-04-03",3.31
"1325","2012-04-04",3.17
"1326","2012-04-05",3.12
"1327","2012-04-09",3.21
"1328","2012-04-10",3.08
"1329","2012-04-11",3.1
"1330","2012-04-12",3.19
"1331","2012-04-13",3.09
"1332","2012-04-16",3.15
"1333","2012-04-17",3.1
"1334","2012-04-18",3.12
"1335","2012-04-19",3.1
"1336","2012-04-20",3.04
"1337","2012-04-23",3.02
"1338","2012-04-24",3.12
"1339","2012-04-25",3.15
"1340","2012-04-26",3.15
"1341","2012-04-27",3.17
"1342","2012-04-30",3.14
"1343","2012-05-01",3.14
"1344","2012-05-02",3.14
"1345","2012-05-03",3.07
"1346","2012-05-04",3.02
"1347","2012-05-07",2.97
"1348","2012-05-08",2.99
"1349","2012-05-09",2.92
"1350","2012-05-10",2.94
"1351","2012-05-11",2.97
"1352","2012-05-14",2.95
"1353","2012-05-15",2.92
"1354","2012-05-16",2.94
"1355","2012-05-17",2.91
"1356","2012-05-18",2.83
"1357","2012-05-21",2.84
"1358","2012-05-22",2.87
"1359","2012-05-23",2.9
"1360","2012-05-24",3.04
"1361","2012-05-25",3.12
"1362","2012-05-29",3.14
"1363","2012-05-30",3.08
"1364","2012-05-31",3.05
"1365","2012-06-01",3
"1366","2012-06-04",3.06
"1367","2012-06-05",3.02
"1368","2012-06-06",3.12
"1369","2012-06-07",3.05
"1370","2012-06-08",3.12
"1371","2012-06-11",3.08
"1372","2012-06-12",3.06
"1373","2012-06-13",3.02
"1374","2012-06-14",3.12
"1375","2012-06-15",3.06
"1376","2012-06-18",3.03
"1377","2012-06-19",3.12
"1378","2012-06-20",3.01
"1379","2012-06-21",3.01
"1380","2012-06-22",3.11
"1381","2012-06-25",3.1
"1382","2012-06-26",3.17
"1383","2012-06-27",3.37
"1384","2012-06-28",3.43
"1385","2012-06-29",3.63
"1386","2012-07-02",3.51
"1387","2012-07-03",3.43
"1388","2012-07-05",3.54
"1389","2012-07-06",3.49
"1390","2012-07-09",3.5
"1391","2012-07-10",3.55
"1392","2012-07-11",3.62
"1393","2012-07-12",3.85
"1394","2012-07-13",3.97
"1395","2012-07-16",3.97
"1396","2012-07-17",4
"1397","2012-07-18",4.01
"1398","2012-07-19",4.04
"1399","2012-07-20",3.96
"1400","2012-07-23",3.86
"1401","2012-07-24",3.82
"1402","2012-07-25",3.72
"1403","2012-07-26",3.7
"1404","2012-07-27",3.78
"1405","2012-07-30",3.78
"1406","2012-07-31",3.8
"1407","2012-08-01",3.75
"1408","2012-08-02",3.75
"1409","2012-08-03",3.97
"1410","2012-08-06",4.13
"1411","2012-08-07",4.1
"1412","2012-08-08",4.13
"1413","2012-08-09",4.14
"1414","2012-08-10",4.1
"1415","2012-08-13",4.06
"1416","2012-08-14",4.04
"1417","2012-08-15",4.13
"1418","2012-08-16",4.2
"1419","2012-08-17",4.1
"1420","2012-08-20",4.02
"1421","2012-08-21",4.07
"1422","2012-08-22",4.1
"1423","2012-08-23",4.05
"1424","2012-08-24",4.1
"1425","2012-08-27",4.04
"1426","2012-08-28",4.05
"1427","2012-08-29",4.11
"1428","2012-08-30",4.1
"1429","2012-08-31",4.12
"1430","2012-09-04",4.15
"1431","2012-09-05",4.17
"1432","2012-09-06",4.19
"1433","2012-09-07",4.41
"1434","2012-09-10",4.57
"1435","2012-09-11",4.34
"1436","2012-09-12",4.34
"1437","2012-09-13",4.5
"1438","2012-09-14",4.55
"1439","2012-09-17",4.55
"1440","2012-09-18",4.48
"1441","2012-09-19",4.5
"1442","2012-09-20",4.49
"1443","2012-09-21",4.65
"1444","2012-09-24",4.55
"1445","2012-09-25",4.39
"1446","2012-09-26",4.47
"1447","2012-09-27",4.6
"1448","2012-09-28",4.63
"1449","2012-10-01",4.65
"1450","2012-10-02",4.6
"1451","2012-10-03",4.49
"1452","2012-10-04",4.5
"1453","2012-10-05",4.46
"1454","2012-10-08",4.45
"1455","2012-10-09",4.42
"1456","2012-10-10",4.36
"1457","2012-10-11",4.45
"1458","2012-10-12",4.4
"1459","2012-10-15",4.32
"1460","2012-10-16",4.24
"1461","2012-10-17",4.17
"1462","2012-10-18",4
"1463","2012-10-19",3.99
"1464","2012-10-22",3.9
"1465","2012-10-23",3.89
"1466","2012-10-24",3.84
"1467","2012-10-25",3.85
"1468","2012-10-26",3.92
"1469","2012-10-31",3.86
"1470","2012-11-01",3.85
"1471","2012-11-02",3.9
"1472","2012-11-05",3.85
"1473","2012-11-06",3.84
"1474","2012-11-07",3.54
"1475","2012-11-08",3.47
"1476","2012-11-09",3.35
"1477","2012-11-12",3.3
"1478","2012-11-13",3.51
"1479","2012-11-14",3.34
"1480","2012-11-15",3.31
"1481","2012-11-16",3.42
"1482","2012-11-19",3.69
"1483","2012-11-20",3.68
"1484","2012-11-21",3.68
"1485","2012-11-23",3.71
"1486","2012-11-26",3.75
"1487","2012-11-27",3.82
"1488","2012-11-28",3.8
"1489","2012-11-29",3.83
"1490","2012-11-30",3.83
"1491","2012-12-03",3.82
"1492","2012-12-04",3.75
"1493","2012-12-05",3.7
"1494","2012-12-06",3.68
"1495","2012-12-07",3.89
"1496","2012-12-10",3.85
"1497","2012-12-11",3.8
"1498","2012-12-12",3.65
"1499","2012-12-13",3.59
"1500","2012-12-14",3.58
"1501","2012-12-17",3.65
"1502","2012-12-18",3.74
"1503","2012-12-19",3.76
"1504","2012-12-20",3.99
"1505","2012-12-21",4.04
"1506","2012-12-24",3.92
"1507","2012-12-26",3.83
"1508","2012-12-27",3.84
"1509","2012-12-28",4
"1510","2012-12-31",4.2
"1511","2013-01-02",4.35
"1512","2013-01-03",4.29
"1513","2013-01-04",4.38
"1514","2013-01-07",4.35
"1515","2013-01-08",4.37
"1516","2013-01-09",4.39
"1517","2013-01-10",4.37
"1518","2013-01-11",4.31
"1519","2013-01-14",4.3
"1520","2013-01-15",4.27
"1521","2013-01-16",4.3
"1522","2013-01-17",4.29
"1523","2013-01-18",4.38
"1524","2013-01-22",4.42
"1525","2013-01-23",4.37
"1526","2013-01-24",4.37
"1527","2013-01-25",4.53
"1528","2013-01-28",4.58
"1529","2013-01-29",4.64
"1530","2013-01-30",4.4
"1531","2013-01-31",4.59
"1532","2013-02-01",4.6
"1533","2013-02-04",4.5
"1534","2013-02-05",4.59
"1535","2013-02-06",4.48
"1536","2013-02-07",4.48
"1537","2013-02-08",4.51
"1538","2013-02-11",4.4
"1539","2013-02-12",4.45
"1540","2013-02-13",4.45
"1541","2013-02-14",4.51
"1542","2013-02-15",4.51
"1543","2013-02-19",4.77
"1544","2013-02-20",4.72
"1545","2013-02-21",4.76
"1546","2013-02-22",4.71
"1547","2013-02-25",4.74
"1548","2013-02-26",4.76
"1549","2013-02-27",4.77
"1550","2013-02-28",4.54
"1551","2013-03-01",4.68
"1552","2013-03-04",4.66
"1553","2013-03-05",4.67
"1554","2013-03-06",4.63
"1555","2013-03-07",4.62
"1556","2013-03-08",4.67
"1557","2013-03-11",4.54
"1558","2013-03-12",4.5
"1559","2013-03-13",4.51
"1560","2013-03-14",4.57
"1561","2013-03-15",4.92
"1562","2013-03-18",4.89
"1563","2013-03-19",4.88
"1564","2013-03-20",4.89
"1565","2013-03-21",4.8
"1566","2013-03-22",4.83
"1567","2013-03-25",4.9
"1568","2013-03-26",5.03
"1569","2013-03-27",5.04
"1570","2013-03-28",5.09
"1571","2013-04-01",5.07
"1572","2013-04-02",5.12
"1573","2013-04-03",5.14
"1574","2013-04-04",5.22
"1575","2013-04-05",5.18
"1576","2013-04-08",5.23
"1577","2013-04-09",5.29
"1578","2013-04-10",5.25
"1579","2013-04-11",5.32
"1580","2013-04-12",5.16
"1581","2013-04-15",5.01
"1582","2013-04-16",4.97
"1583","2013-04-17",4.73
"1584","2013-04-18",4.6
"1585","2013-04-19",4.68
"1586","2013-04-22",4.64
"1587","2013-04-23",4.81
"1588","2013-04-24",4.73
"1589","2013-04-25",4.81
"1590","2013-04-26",4.86
"1591","2013-04-29",4.95
"1592","2013-04-30",4.98
"1593","2013-05-01",4.69
"1594","2013-05-02",4.77
"1595","2013-05-03",4.89
"1596","2013-05-06",5.06
"1597","2013-05-07",5.09
"1598","2013-05-08",5.08
"1599","2013-05-09",5.1
"1600","2013-05-10",5.11
"1601","2013-05-13",5.19
"1602","2013-05-14",5.29
"1603","2013-05-15",5.13
"1604","2013-05-16",5.13
"1605","2013-05-17",5.09
"1606","2013-05-20",5.03
"1607","2013-05-21",4.96
"1608","2013-05-22",4.99
"1609","2013-05-23",4.94
"1610","2013-05-24",5.1
"1611","2013-05-28",5.04
"1612","2013-05-29",4.9
"1613","2013-05-30",5
"1614","2013-05-31",4.96
"1615","2013-06-03",5.05
"1616","2013-06-04",5.09
"1617","2013-06-05",5.05
"1618","2013-06-06",5.2
"1619","2013-06-07",5.28
"1620","2013-06-10",5.24
"1621","2013-06-11",5.2
"1622","2013-06-12",5.55
"1623","2013-06-13",5.89
"1624","2013-06-14",6.01
"1625","2013-06-17",6.1
"1626","2013-06-18",6.15
"1627","2013-06-19",6.08
"1628","2013-06-20",5.86
"1629","2013-06-21",6.02
"1630","2013-06-24",6.04
"1631","2013-06-25",6.15
"1632","2013-06-26",6.2
"1633","2013-06-27",6.41
"1634","2013-06-28",6.34
"1635","2013-07-01",6.51
"1636","2013-07-02",6.53
"1637","2013-07-03",6.5
"1638","2013-07-05",6.61
"1639","2013-07-08",6.69
"1640","2013-07-09",6.67
"1641","2013-07-10",6.75
"1642","2013-07-11",7.02
"1643","2013-07-12",6.98
"1644","2013-07-15",7.01
"1645","2013-07-16",6.94
"1646","2013-07-17",6.89
"1647","2013-07-18",6.82
"1648","2013-07-19",6.74
"1649","2013-07-22",6.77
"1650","2013-07-23",6.75
"1651","2013-07-24",6.74
"1652","2013-07-25",7.04
"1653","2013-07-26",6.91
"1654","2013-07-29",6.75
"1655","2013-07-30",6.61
"1656","2013-07-31",6.45
"1657","2013-08-01",6.4
"1658","2013-08-02",6.25
"1659","2013-08-05",6.14
"1660","2013-08-06",6.11
"1661","2013-08-07",6.05
"1662","2013-08-08",6.23
"1663","2013-08-09",6.13
"1664","2013-08-12",6.16
"1665","2013-08-13",6.1
"1666","2013-08-14",6.04
"1667","2013-08-15",5.91
"1668","2013-08-16",5.95
"1669","2013-08-19",5.7
"1670","2013-08-20",5.82
"1671","2013-08-21",5.77
"1672","2013-08-22",5.81
"1673","2013-08-23",6.19
"1674","2013-08-26",6.2
"1675","2013-08-27",6.07
"1676","2013-08-28",6.17
"1677","2013-08-29",6.28
"1678","2013-08-30",6.05
"1679","2013-09-03",6.19
"1680","2013-09-04",6.21
"1681","2013-09-05",6.3
"1682","2013-09-06",6.28
"1683","2013-09-09",6.35
"1684","2013-09-10",6.46
"1685","2013-09-11",6.35
"1686","2013-09-12",6.2
"1687","2013-09-13",6.33
"1688","2013-09-16",6.33
"1689","2013-09-17",6.62
"1690","2013-09-18",6.52
"1691","2013-09-19",6.7
"1692","2013-09-20",6.71
"1693","2013-09-23",6.65
"1694","2013-09-24",6.6
"1695","2013-09-25",6.48
"1696","2013-09-26",6.42
"1697","2013-09-27",6.5
"1698","2013-09-30",6.47
"1699","2013-10-01",6.72
"1700","2013-10-02",6.53
"1701","2013-10-03",6.75
"1702","2013-10-04",6.61
"1703","2013-10-07",6.53
"1704","2013-10-08",6.4
"1705","2013-10-09",6.48
"1706","2013-10-10",6.58
"1707","2013-10-11",6.55
"1708","2013-10-14",6.65
"1709","2013-10-15",6.63
"1710","2013-10-16",6.64
"1711","2013-10-17",6.59
"1712","2013-10-18",6.74
"1713","2013-10-21",6.75
"1714","2013-10-22",6.88
"1715","2013-10-23",7.07
"1716","2013-10-24",7.1
"1717","2013-10-25",7.14
"1718","2013-10-28",7.15
"1719","2013-10-29",7.14
"1720","2013-10-30",7
"1721","2013-10-31",6.95
"1722","2013-11-01",6.62
"1723","2013-11-04",6.63
"1724","2013-11-05",6.57
"1725","2013-11-06",6.52
"1726","2013-11-07",6.48
"1727","2013-11-08",6.65
"1728","2013-11-11",6.71
"1729","2013-11-12",6.59
"1730","2013-11-13",6.73
"1731","2013-11-14",6.61
"1732","2013-11-15",6.64
"1733","2013-11-18",6.6
"1734","2013-11-19",6.58
"1735","2013-11-20",6.41
"1736","2013-11-21",6.45
"1737","2013-11-22",7.06
"1738","2013-11-25",7.12
"1739","2013-11-26",6.96
"1740","2013-11-27",6.95
"1741","2013-11-29",7.03
"1742","2013-12-02",6.45
"1743","2013-12-03",6.36
"1744","2013-12-04",6.09
"1745","2013-12-05",6.09
"1746","2013-12-06",6.22
"1747","2013-12-09",6.26
"1748","2013-12-10",6.21
"1749","2013-12-11",6.14
"1750","2013-12-12",6.17
"1751","2013-12-13",6.16
"1752","2013-12-16",6.25
"1753","2013-12-17",6.38
"1754","2013-12-18",6.44
"1755","2013-12-19",6.38
"1756","2013-12-20",6.35
"1757","2013-12-23",6.39
"1758","2013-12-24",6.46
"1759","2013-12-26",6.52
"1760","2013-12-27",6.51
"1761","2013-12-30",6.54
"1762","2013-12-31",6.54
"1763","2014-01-02",6.46
"1764","2014-01-03",6.52
"1765","2014-01-06",6.37
"1766","2014-01-07",6.34
"1767","2014-01-08",6.19
"1768","2014-01-09",6.13
"1769","2014-01-10",6.27
"1770","2014-01-13",6.05
"1771","2014-01-14",6
"1772","2014-01-15",5.98
"1773","2014-01-16",5.86
"1774","2014-01-17",5.56
"1775","2014-01-21",5.43
"1776","2014-01-22",5.58
"1777","2014-01-23",5.57
"1778","2014-01-24",5.52
"1779","2014-01-27",5.57
"1780","2014-01-28",5.55
"1781","2014-01-29",5.5
"1782","2014-01-30",5.44
"1783","2014-01-31",5.38
"1784","2014-02-03",5.24
"1785","2014-02-04",5.21
"1786","2014-02-05",5.2
"1787","2014-02-06",5.21
"1788","2014-02-07",5.17
"1789","2014-02-10",5.24
"1790","2014-02-11",5.26
"1791","2014-02-12",5.36
"1792","2014-02-13",5.35
"1793","2014-02-14",5.49
"1794","2014-02-18",5.48
"1795","2014-02-19",5.41
"1796","2014-02-20",5.4
"1797","2014-02-21",5.45
"1798","2014-02-24",5.41
"1799","2014-02-25",5.45
"1800","2014-02-26",5.65
"1801","2014-02-27",5.56
"1802","2014-02-28",5.7
"1803","2014-03-03",5.6
"1804","2014-03-04",5.9
"1805","2014-03-05",5.88
"1806","2014-03-06",5.87
"1807","2014-03-07",5.9
"1808","2014-03-10",5.96
"1809","2014-03-11",6.19
"1810","2014-03-12",5.95
"1811","2014-03-13",5.82
"1812","2014-03-14",5.54
"1813","2014-03-17",5.4
"1814","2014-03-18",5.49
"1815","2014-03-19",5.52
"1816","2014-03-20",5.58
"1817","2014-03-21",5.66
"1818","2014-03-24",5.61
"1819","2014-03-25",5.52
"1820","2014-03-26",5.29
"1821","2014-03-27",5.38
"1822","2014-03-28",5.52
"1823","2014-03-31",5.64
"1824","2014-04-01",5.74
"1825","2014-04-02",5.82
"1826","2014-04-03",5.78
"1827","2014-04-04",5.57
"1828","2014-04-07",5.39
"1829","2014-04-08",5.4
"1830","2014-04-09",5.59
"1831","2014-04-10",5.4
"1832","2014-04-11",5.33
"1833","2014-04-14",5.19
"1834","2014-04-15",5.23
"1835","2014-04-16",5.25
"1836","2014-04-17",5.49
"1837","2014-04-21",5.42
"1838","2014-04-22",5.29
"1839","2014-04-23",5.4
"1840","2014-04-24",5.31
"1841","2014-04-25",5.2
"1842","2014-04-28",5.3
"1843","2014-04-29",5.3
"1844","2014-04-30",5.4
"1845","2014-05-01",5.37
"1846","2014-05-02",5.3
"1847","2014-05-05",5.21
"1848","2014-05-06",5.08
"1849","2014-05-07",5.15
"1850","2014-05-08",5.05
"1851","2014-05-09",5.18
"1852","2014-05-12",5.66
"1853","2014-05-13",5.5
"1854","2014-05-14",5.26
"1855","2014-05-15",5.13
"1856","2014-05-16",5.12
"1857","2014-05-19",5.11
"1858","2014-05-20",4.96
"1859","2014-05-21",5.06
"1860","2014-05-22",5.07
"1861","2014-05-23",5.16
"1862","2014-05-27",5.47
"1863","2014-05-28",5.35
"1864","2014-05-29",5.47
"1865","2014-05-30",5.29
"1866","2014-06-02",5.24
"1867","2014-06-03",5.25
"1868","2014-06-04",5.18
"1869","2014-06-05",5.36
"1870","2014-06-06",5.5
"1871","2014-06-09",5.67
"1872","2014-06-10",5.56
"1873","2014-06-11",5.28
"1874","2014-06-12",5.16
"1875","2014-06-13",5.08
"1876","2014-06-16",4.99
"1877","2014-06-17",5.16
"1878","2014-06-18",5.19
"1879","2014-06-19",5.35
"1880","2014-06-20",5.36
"1881","2014-06-23",5.24
"1882","2014-06-24",5.21
"1883","2014-06-25",5.24
"1884","2014-06-26",5.22
"1885","2014-06-27",5.31
"1886","2014-06-30",5.51
"1887","2014-07-01",5.74
"1888","2014-07-02",5.77
"1889","2014-07-03",5.84
"1890","2014-07-07",5.65
"1891","2014-07-08",5.63
"1892","2014-07-09",5.66
"1893","2014-07-10",5.52
"1894","2014-07-11",5.49
"1895","2014-07-14",5.4
"1896","2014-07-15",5.29
"1897","2014-07-16",5.12
"1898","2014-07-17",5.16
"1899","2014-07-18",5.27
"1900","2014-07-21",5.2
"1901","2014-07-22",5.21
"1902","2014-07-23",5.2
"1903","2014-07-24",5.28
"1904","2014-07-25",5.16
"1905","2014-07-28",5.11
"1906","2014-07-29",5.34
"1907","2014-07-30",5.41
"1908","2014-07-31",5.35
"1909","2014-08-01",5.16
"1910","2014-08-04",5.24
"1911","2014-08-05",5.15
"1912","2014-08-06",5.27
"1913","2014-08-07",5.22
"1914","2014-08-08",5.32
"1915","2014-08-11",5.38
"1916","2014-08-12",5.11
"1917","2014-08-13",5.13
"1918","2014-08-14",5.21
"1919","2014-08-15",5.05
"1920","2014-08-18",5.19
"1921","2014-08-19",5.28
"1922","2014-08-20",5.27
"1923","2014-08-21",5.27
"1924","2014-08-22",5.19
"1925","2014-08-25",5.27
"1926","2014-08-26",5.4
"1927","2014-08-27",5.3
"1928","2014-08-28",4.97
"1929","2014-08-29",5
"1930","2014-09-02",5.11
"1931","2014-09-03",4.99
"1932","2014-09-04",4.92
"1933","2014-09-05",4.91
"1934","2014-09-08",4.92
