"","date","MGP"
"73","2016-08-01",26.74
"74","2016-08-02",26.24
"75","2016-08-03",26.200001
"76","2016-08-04",26.620001
"77","2016-08-05",26.530001
"78","2016-08-08",26.620001
"79","2016-08-09",26.34
"80","2016-08-10",26.1
"81","2016-08-11",25.889999
"82","2016-08-12",26.280001
"83","2016-08-15",26.110001
"84","2016-08-16",26.110001
"85","2016-08-17",26.32
"86","2016-08-18",26.01
"87","2016-08-19",25.959999
"88","2016-08-22",26.059999
"89","2016-08-23",26.08
"90","2016-08-24",25.76
"91","2016-08-25",25.549999
"92","2016-08-26",25.74
"93","2016-08-29",25.610001
"94","2016-08-30",25.33
"95","2016-08-31",25.219999
"96","2016-09-01",25.25
"97","2016-09-02",25.629999
"98","2016-09-06",26.23
"99","2016-09-07",26.139999
"100","2016-09-08",25.889999
"101","2016-09-09",25.040001
"102","2016-09-12",25.01
"103","2016-09-13",24.32
"104","2016-09-14",24.41
"105","2016-09-15",25.27
"106","2016-09-16",25.32
"107","2016-09-19",25.4
"108","2016-09-20",25.129999
"109","2016-09-21",26.1
"110","2016-09-22",26.190001
"111","2016-09-23",26.18
"112","2016-09-26",26.440001
"113","2016-09-27",26.690001
"114","2016-09-28",26.6
"115","2016-09-29",25.950001
"116","2016-09-30",26.07
"117","2016-10-03",26.059999
"118","2016-10-04",25.629999
"119","2016-10-05",25.030001
"120","2016-10-06",24.74
"121","2016-10-07",24.52
"122","2016-10-10",24.889999
"123","2016-10-11",24.530001
"124","2016-10-12",24.9
"125","2016-10-13",25.41
"126","2016-10-14",25.16
"127","2016-10-17",25.379999
"128","2016-10-18",25.92
"129","2016-10-19",25.99
"130","2016-10-20",25.9
"131","2016-10-21",25.75
"132","2016-10-24",25.5
"133","2016-10-25",25.379999
"134","2016-10-26",25.74
"135","2016-10-27",25.25
"136","2016-10-28",25.67
"137","2016-10-31",26.32
"138","2016-11-01",25.700001
"139","2016-11-02",25.309999
"140","2016-11-03",25.01
"141","2016-11-04",24.98
"142","2016-11-07",25.5
"143","2016-11-08",25.450001
"144","2016-11-09",25.02
"145","2016-11-10",24.450001
"146","2016-11-11",24.379999
"147","2016-11-14",23.950001
"148","2016-11-15",23.950001
"149","2016-11-16",23.84
"150","2016-11-17",23.799999
"151","2016-11-18",24.129999
"152","2016-11-21",24.370001
"153","2016-11-22",24.959999
"154","2016-11-23",24.610001
"155","2016-11-25",25.040001
"156","2016-11-28",25.1
"157","2016-11-29",25.08
"158","2016-11-30",24
"159","2016-12-01",24.08
"160","2016-12-02",24.129999
"161","2016-12-05",24.780001
"162","2016-12-06",24.6
"163","2016-12-07",24.610001
"164","2016-12-08",24.77
"165","2016-12-09",24.6
"166","2016-12-12",24.469999
"167","2016-12-13",24.5
"168","2016-12-14",24.18
"169","2016-12-15",24.18
"170","2016-12-16",24.43
"171","2016-12-19",24.6
"172","2016-12-20",24.610001
"173","2016-12-21",24.559999
"174","2016-12-22",24.82
"175","2016-12-23",25.51
"176","2016-12-27",25.120001
"177","2016-12-28",24.76
"178","2016-12-29",24.9
"179","2016-12-30",25.309999
"180","2017-01-03",25.15
"181","2017-01-04",25.799999
"182","2017-01-05",25.700001
"183","2017-01-06",25.6
"184","2017-01-09",25.48
"185","2017-01-10",25.379999
"186","2017-01-11",25
"187","2017-01-12",25.07
"188","2017-01-13",25.07
"189","2017-01-17",25.08
"190","2017-01-18",25
"191","2017-01-19",24.82
"192","2017-01-20",25.01
"193","2017-01-23",25.049999
"194","2017-01-24",25.23
"195","2017-01-25",25.299999
"196","2017-01-26",25.08
"197","2017-01-27",25.309999
"198","2017-01-30",25.530001
"199","2017-01-31",25.82
"200","2017-02-01",25.75
"201","2017-02-02",25.889999
"202","2017-02-03",26.01
"203","2017-02-06",25.67
"204","2017-02-07",25.610001
"205","2017-02-08",25.610001
"206","2017-02-09",25.5
"207","2017-02-10",25.48
"208","2017-02-13",25.66
"209","2017-02-14",25.629999
"210","2017-02-15",25.639999
"211","2017-02-16",25.6
"212","2017-02-17",25.57
"213","2017-02-21",25.540001
"214","2017-02-22",25.299999
"215","2017-02-23",25.42
"216","2017-02-24",25.360001
"217","2017-02-27",25.450001
"218","2017-02-28",25.42
"219","2017-03-01",25.27
"220","2017-03-02",25.41
"221","2017-03-03",25.98
"222","2017-03-06",26.030001
"223","2017-03-07",25.889999
"224","2017-03-08",25.49
"225","2017-03-09",25.58
"226","2017-03-10",25.77
"227","2017-03-13",25.66
"228","2017-03-14",25.49
"229","2017-03-15",25.82
"230","2017-03-16",25.83
"231","2017-03-17",26.309999
"232","2017-03-20",26.129999
"233","2017-03-21",25.92
"234","2017-03-22",26.07
"235","2017-03-23",26.139999
"236","2017-03-24",26.280001
"237","2017-03-27",26.32
"238","2017-03-28",26.66
"239","2017-03-29",26.42
"240","2017-03-30",26.379999
"241","2017-03-31",27.049999
"242","2017-04-03",26.940001
"243","2017-04-04",27.26
"244","2017-04-05",27.379999
"245","2017-04-06",27.639999
"246","2017-04-07",27.870001
"247","2017-04-10",27.85
"248","2017-04-11",27.92
"249","2017-04-12",27.92
"250","2017-04-13",27.99
"251","2017-04-17",28.27
"252","2017-04-18",28.41
"253","2017-04-19",28.209999
"254","2017-04-20",28.450001
"255","2017-04-21",28.4
"256","2017-04-24",28.129999
"257","2017-04-25",27.98
"258","2017-04-26",28.200001
"259","2017-04-27",28.58
"260","2017-04-28",28.620001
"261","2017-05-01",28.620001
"262","2017-05-02",28.700001
"263","2017-05-03",28.24
"264","2017-05-04",28.08
"265","2017-05-05",28.620001
"266","2017-05-08",28.27
"267","2017-05-09",27.809999
"268","2017-05-10",27.889999
"269","2017-05-11",27.75
"270","2017-05-12",27.66
"271","2017-05-15",27.700001
"272","2017-05-16",27.73
"273","2017-05-17",27.91
"274","2017-05-18",28.280001
"275","2017-05-19",28.219999
"276","2017-05-22",28.459999
"277","2017-05-23",28.120001
"278","2017-05-24",27.959999
"279","2017-05-25",27.9
"280","2017-05-26",27.99
"281","2017-05-30",28
"282","2017-05-31",28.15
"283","2017-06-01",28.219999
"284","2017-06-02",28.040001
"285","2017-06-05",27.99
"286","2017-06-06",27.59
"287","2017-06-07",28.1
"288","2017-06-08",28.57
"289","2017-06-09",28.629999
"290","2017-06-12",28.610001
"291","2017-06-13",28.719999
"292","2017-06-14",28.780001
"293","2017-06-15",28.950001
"294","2017-06-16",29.049999
"295","2017-06-19",29.23
"296","2017-06-20",29.24
"297","2017-06-21",29.15
"298","2017-06-22",28.959999
"299","2017-06-23",29.379999
"300","2017-06-26",29.530001
"301","2017-06-27",29.58
"302","2017-06-28",29.6
"303","2017-06-29",28.879999
"304","2017-06-30",29.190001
"305","2017-07-03",28.530001
"306","2017-07-05",28.26
"307","2017-07-06",28.35
"308","2017-07-07",29.040001
"309","2017-07-10",28.389999
"310","2017-07-11",28.700001
"311","2017-07-12",28.469999
"312","2017-07-13",28.559999
"313","2017-07-14",28.41
"314","2017-07-17",28.629999
"315","2017-07-18",28.530001
"316","2017-07-19",28.969999
"317","2017-07-20",28.790001
"318","2017-07-21",28.940001
"319","2017-07-24",29.25
"320","2017-07-25",29.450001
"321","2017-07-26",29.879999
"322","2017-07-27",29.57
"323","2017-07-28",29.549999
"324","2017-07-31",29.93
"325","2017-08-01",29.99
"326","2017-08-02",29.879999
"327","2017-08-03",29.620001
"328","2017-08-04",29.469999
"329","2017-08-07",29.91
"330","2017-08-08",29.76
"331","2017-08-09",29.85
"332","2017-08-10",29.75
"333","2017-08-11",29.82
"334","2017-08-14",30.23
"335","2017-08-15",30.450001
"336","2017-08-16",30.83
"337","2017-08-17",30.6
"338","2017-08-18",30.17
"339","2017-08-21",30.450001
"340","2017-08-22",30.440001
"341","2017-08-23",30.219999
"342","2017-08-24",30.32
"343","2017-08-25",30.43
"344","2017-08-28",30.24
"345","2017-08-29",30.17
"346","2017-08-30",30.200001
"347","2017-08-31",30.6
"348","2017-09-01",30.67
"349","2017-09-05",30.700001
"350","2017-09-06",30.98
"351","2017-09-07",31.09
"352","2017-09-08",31.219999
"353","2017-09-11",31.68
"354","2017-09-12",31.059999
"355","2017-09-13",31.09
"356","2017-09-14",30.51
"357","2017-09-15",30.73
"358","2017-09-18",30.85
"359","2017-09-19",30.870001
"360","2017-09-20",30.82
"361","2017-09-21",30.780001
"362","2017-09-22",30.77
"363","2017-09-25",31.01
"364","2017-09-26",31.07
"365","2017-09-27",30.719999
"366","2017-09-28",30.18
"367","2017-09-29",30.209999
"368","2017-10-02",29.870001
"369","2017-10-03",29.610001
"370","2017-10-04",29.870001
"371","2017-10-05",29.92
"372","2017-10-06",30.02
"373","2017-10-09",29.879999
"374","2017-10-10",29.809999
"375","2017-10-11",29.700001
"376","2017-10-12",29.620001
"377","2017-10-13",29.190001
"378","2017-10-16",29.16
"379","2017-10-17",29.41
"380","2017-10-18",29.08
"381","2017-10-19",29.4
"382","2017-10-20",29.25
"383","2017-10-23",29.049999
"384","2017-10-24",29.299999
"385","2017-10-25",29.190001
"386","2017-10-26",29.139999
"387","2017-10-27",29.450001
"388","2017-10-30",29.200001
"389","2017-10-31",29.51
"390","2017-11-01",29.75
"391","2017-11-02",29.5
"392","2017-11-03",29.42
"393","2017-11-06",29.610001
"394","2017-11-07",29.73
"395","2017-11-08",29.68
"396","2017-11-09",29.639999
"397","2017-11-10",29.450001
"398","2017-11-13",29.620001
"399","2017-11-14",29.75
"400","2017-11-15",29.27
"401","2017-11-16",29.15
"402","2017-11-17",29.32
"403","2017-11-20",29.57
"404","2017-11-21",29.540001
"405","2017-11-22",29.389999
"406","2017-11-24",29.66
"407","2017-11-27",29.34
"408","2017-11-28",28.9
"409","2017-11-29",29.07
"410","2017-11-30",29.280001
"411","2017-12-01",29.24
"412","2017-12-04",28.93
"413","2017-12-05",29.01
"414","2017-12-06",28.84
"415","2017-12-07",29.02
"416","2017-12-08",29.049999
"417","2017-12-11",29.040001
"418","2017-12-12",29.040001
"419","2017-12-13",29.15
"420","2017-12-14",29.1
"421","2017-12-15",29.02
"422","2017-12-18",29.290001
"423","2017-12-19",28.74
"424","2017-12-20",28.280001
"425","2017-12-21",28.49
"426","2017-12-22",29.01
"427","2017-12-26",29.129999
"428","2017-12-27",29.280001
"429","2017-12-28",29.01
"430","2017-12-29",29.15
"431","2018-01-02",28.68
"432","2018-01-03",28.290001
"433","2018-01-04",28.540001
"434","2018-01-05",28.719999
"435","2018-01-08",28.620001
"436","2018-01-09",28.83
"437","2018-01-10",28.780001
"438","2018-01-11",28.690001
"439","2018-01-12",28.540001
"440","2018-01-16",29.5
"441","2018-01-17",29.07
"442","2018-01-18",28.629999
"443","2018-01-19",28.25
"444","2018-01-22",28
"445","2018-01-23",28.389999
"446","2018-01-24",28.51
"447","2018-01-25",28.200001
"448","2018-01-26",28.610001
"449","2018-01-29",28.26
"450","2018-01-30",28.1
"451","2018-01-31",28.059999
"452","2018-02-01",28.35
"453","2018-02-02",27.860001
"454","2018-02-05",26.940001
"455","2018-02-06",26.93
"456","2018-02-07",26.67
"457","2018-02-08",25.809999
"458","2018-02-09",26.33
"459","2018-02-12",26.24
"460","2018-02-13",26.290001
"461","2018-02-14",26.280001
"462","2018-02-15",26.52
"463","2018-02-16",26.6
"464","2018-02-20",26.4
"465","2018-02-21",25.879999
"466","2018-02-22",26
"467","2018-02-23",26.639999
"468","2018-02-26",26.25
"469","2018-02-27",26.030001
"470","2018-02-28",26.25
"471","2018-03-01",26.299999
"472","2018-03-02",26.18
"473","2018-03-05",26.67
"474","2018-03-06",26.58
"475","2018-03-07",26.67
"476","2018-03-08",26.51
"477","2018-03-09",26.549999
"478","2018-03-12",26.67
"479","2018-03-13",26.690001
"480","2018-03-14",26.639999
"481","2018-03-15",26.68
"482","2018-03-16",26.690001
"483","2018-03-19",26.809999
"484","2018-03-20",26.82
"485","2018-03-21",26.77
"486","2018-03-22",26.639999
"487","2018-03-23",26.15
"488","2018-03-26",26.309999
"489","2018-03-27",26.389999
"490","2018-03-28",26.51
"491","2018-03-29",26.540001
"492","2018-04-02",25.799999
"493","2018-04-03",26.049999
"494","2018-04-04",26.040001
"495","2018-04-05",26.75
"496","2018-04-06",26.440001
"497","2018-04-09",26.790001
"498","2018-04-10",26.85
"499","2018-04-11",27.190001
"500","2018-04-12",27.24
"501","2018-04-13",27.209999
"502","2018-04-16",27.66
"503","2018-04-17",28.15
"504","2018-04-18",28.25
"505","2018-04-19",28.120001
"506","2018-04-20",27.709999
"507","2018-04-23",27.860001
"508","2018-04-24",27.879999
"509","2018-04-25",27.77
"510","2018-04-26",27.799999
"511","2018-04-27",27.91
"512","2018-04-30",27.969999
"513","2018-05-01",28.139999
"514","2018-05-02",28.110001
"515","2018-05-03",27.879999
"516","2018-05-04",27.969999
"517","2018-05-07",28.049999
"518","2018-05-08",28.08
"519","2018-05-09",28.17
"520","2018-05-10",28.5
"521","2018-05-11",28.34
"522","2018-05-14",28.66
"523","2018-05-15",28.42
"524","2018-05-16",28.6
"525","2018-05-17",28.41
"526","2018-05-18",28.51
"527","2018-05-21",28.68
"528","2018-05-22",28.67
"529","2018-05-23",29.370001
"530","2018-05-24",29.35
"531","2018-05-25",29.379999
"532","2018-05-29",29.690001
"533","2018-05-30",30.01
"534","2018-05-31",29.68
"535","2018-06-01",29.77
"536","2018-06-04",30.049999
"537","2018-06-05",29.940001
"538","2018-06-06",30.16
"539","2018-06-07",30.34
"540","2018-06-08",30.309999
"541","2018-06-11",30.32
"542","2018-06-12",30.530001
"543","2018-06-13",30.040001
"544","2018-06-14",30.4
"545","2018-06-15",30.370001
"546","2018-06-18",30.459999
"547","2018-06-19",30.5
"548","2018-06-20",30.959999
"549","2018-06-21",31.110001
"550","2018-06-22",31.35
"551","2018-06-25",31.35
"552","2018-06-26",31.25
"553","2018-06-27",30.91
"554","2018-06-28",30.85
"555","2018-06-29",30.459999
"556","2018-07-02",30.08
"557","2018-07-03",30.290001
"558","2018-07-05",30.23
"559","2018-07-06",30.51
"560","2018-07-09",30.309999
"561","2018-07-10",30.459999
"562","2018-07-11",30.620001
"563","2018-07-12",30.65
"564","2018-07-13",30.77
"565","2018-07-16",30.4
"566","2018-07-17",30.65
"567","2018-07-18",30.700001
"568","2018-07-19",31.1
"569","2018-07-20",30.98
"570","2018-07-23",30.93
"571","2018-07-24",30.690001
"572","2018-07-25",30.690001
"573","2018-07-26",30.77
"574","2018-07-27",30.389999
"575","2018-07-30",30.23
"576","2018-07-31",30.299999
"577","2018-08-01",29.98
"578","2018-08-02",29.58
"579","2018-08-03",29.450001
"580","2018-08-06",29.129999
"581","2018-08-07",28.540001
"582","2018-08-08",29.6
"583","2018-08-09",29.629999
"584","2018-08-10",29.34
"585","2018-08-13",29.280001
"586","2018-08-14",29.290001
"587","2018-08-15",29.5
"588","2018-08-16",29.700001
"589","2018-08-17",30.26
"590","2018-08-20",30.35
"591","2018-08-21",30.450001
"592","2018-08-22",30.49
"593","2018-08-23",30.530001
"594","2018-08-24",30.58
"595","2018-08-27",30.59
"596","2018-08-28",30.950001
"597","2018-08-29",30.98
"598","2018-08-30",30.700001
"599","2018-08-31",30.73
"600","2018-09-04",30.26
"601","2018-09-05",30.219999
"602","2018-09-06",30.139999
"603","2018-09-07",29.790001
"604","2018-09-10",29.66
"605","2018-09-11",29.35
"606","2018-09-12",29.450001
"607","2018-09-13",29.549999
"608","2018-09-14",29.66
"609","2018-09-17",30.040001
"610","2018-09-18",30.030001
"611","2018-09-19",29.879999
"612","2018-09-20",29.82
"613","2018-09-21",29.32
"614","2018-09-24",29.16
"615","2018-09-25",29.290001
"616","2018-09-26",29.23
"617","2018-09-27",29.02
"618","2018-09-28",29.49
"619","2018-10-01",29.32
"620","2018-10-02",29.290001
"621","2018-10-03",29.02
"622","2018-10-04",28.629999
"623","2018-10-05",28.42
"624","2018-10-08",28.93
"625","2018-10-09",29.129999
"626","2018-10-10",28.66
"627","2018-10-11",27.93
"628","2018-10-12",27.77
"629","2018-10-15",27.459999
"630","2018-10-16",27.75
"631","2018-10-17",28.040001
"632","2018-10-18",28.02
"633","2018-10-19",28.280001
"634","2018-10-22",27.93
"635","2018-10-23",27.73
"636","2018-10-24",27.67
"637","2018-10-25",28.08
"638","2018-10-26",27.41
"639","2018-10-29",27.57
"640","2018-10-30",27.74
"641","2018-10-31",28.290001
"642","2018-11-01",28.24
"643","2018-11-02",27.959999
"644","2018-11-05",27.99
"645","2018-11-06",27.879999
"646","2018-11-07",28.549999
"647","2018-11-08",28.639999
"648","2018-11-09",28.129999
"649","2018-11-12",27.51
"650","2018-11-13",27.379999
"651","2018-11-14",27.190001
"652","2018-11-15",27.139999
"653","2018-11-16",26.98
"654","2018-11-19",26.73
"655","2018-11-20",26.42
"656","2018-11-21",26.860001
"657","2018-11-23",26.459999
"658","2018-11-26",27.17
"659","2018-11-27",27.540001
"660","2018-11-28",28.02
"661","2018-11-29",28.35
"662","2018-11-30",28.49
"663","2018-12-03",28.99
"664","2018-12-04",28.559999
"665","2018-12-06",29.1
"666","2018-12-07",28.84
"667","2018-12-10",28.49
"668","2018-12-11",29
"669","2018-12-12",28.969999
"670","2018-12-13",28.809999
"671","2018-12-14",29.43
"672","2018-12-17",28.299999
"673","2018-12-18",28.559999
"674","2018-12-19",27.950001
"675","2018-12-20",27
"676","2018-12-21",26.309999
"677","2018-12-24",25.6
"678","2018-12-26",26.66
"679","2018-12-27",26.559999
"680","2018-12-28",26.700001
"681","2018-12-31",26.41
"682","2019-01-02",26.209999
"683","2019-01-03",26.76
"684","2019-01-04",27.23
"685","2019-01-07",27.030001
"686","2019-01-08",27.709999
"687","2019-01-09",28.559999
"688","2019-01-10",28.709999
"689","2019-01-11",28.469999
"690","2019-01-14",28.370001
"691","2019-01-15",28.6
"692","2019-01-16",28.98
"693","2019-01-17",28.93
"694","2019-01-18",29.18
"695","2019-01-22",29.299999
"696","2019-01-23",29.290001
"697","2019-01-24",29.610001
"698","2019-01-25",30.16
"699","2019-01-28",30.27
"700","2019-01-29",30.059999
"701","2019-01-30",30.559999
"702","2019-01-31",31
"703","2019-02-01",31.02
"704","2019-02-04",30.74
"705","2019-02-05",31.059999
"706","2019-02-06",31.18
"707","2019-02-07",30.969999
"708","2019-02-08",31.370001
"709","2019-02-11",31.389999
"710","2019-02-12",31.08
"711","2019-02-13",31.370001
"712","2019-02-14",31.370001
"713","2019-02-15",31.32
"714","2019-02-19",31.33
"715","2019-02-20",31.139999
"716","2019-02-21",31.08
"717","2019-02-22",31.120001
"718","2019-02-25",30.940001
"719","2019-02-26",30.809999
"720","2019-02-27",30.58
"721","2019-02-28",30.76
"722","2019-03-01",30.41
"723","2019-03-04",30.49
"724","2019-03-05",30.32
"725","2019-03-06",29.82
"726","2019-03-07",29.549999
"727","2019-03-08",29.59
"728","2019-03-11",30.32
"729","2019-03-12",30.6
"730","2019-03-13",30.74
"731","2019-03-14",30.870001
"732","2019-03-15",30.879999
"733","2019-03-18",30.549999
"734","2019-03-19",30.690001
"735","2019-03-20",30.58
"736","2019-03-21",31.360001
"737","2019-03-22",31.23
"738","2019-03-25",31.379999
"739","2019-03-26",32.130001
"740","2019-03-27",32.009998
"741","2019-03-28",32.279999
"742","2019-03-29",32.25
"743","2019-04-01",32.189999
"744","2019-04-02",32.389999
"745","2019-04-03",32.529999
"746","2019-04-04",32.5
"747","2019-04-05",32.529999
"748","2019-04-08",32.43
"749","2019-04-09",32.209999
"750","2019-04-10",32.369999
"751","2019-04-11",32.200001
"752","2019-04-12",32.490002
"753","2019-04-15",33.040001
"754","2019-04-16",32.43
"755","2019-04-17",32.330002
"756","2019-04-18",32.419998
"757","2019-04-22",32.220001
"758","2019-04-23",32.369999
"759","2019-04-24",32.43
"760","2019-04-25",32.330002
"761","2019-04-26",32.860001
"762","2019-04-29",32.580002
"763","2019-04-30",32.259998
"764","2019-05-01",32.34
"765","2019-05-02",32.099998
"766","2019-05-03",32.200001
"767","2019-05-06",32.18
"768","2019-05-07",31.549999
"769","2019-05-08",31.34
"770","2019-05-09",31.33
"771","2019-05-10",31.610001
"772","2019-05-13",31.540001
"773","2019-05-14",31.42
"774","2019-05-15",31.620001
"775","2019-05-16",32.16
"776","2019-05-17",31.889999
"777","2019-05-20",31.469999
"778","2019-05-21",31.65
"779","2019-05-22",31.700001
"780","2019-05-23",31.59
"781","2019-05-24",31.67
"782","2019-05-28",31.4
"783","2019-05-29",31.049999
"784","2019-05-30",30.870001
"785","2019-05-31",30.75
"786","2019-06-03",30.85
"787","2019-06-04",30.469999
"788","2019-06-05",30.73
"789","2019-06-06",30.709999
"790","2019-06-07",30.540001
"791","2019-06-10",30.780001
"792","2019-06-11",30.68
"793","2019-06-12",30.73
"794","2019-06-13",31.32
"795","2019-06-14",31.860001
"796","2019-06-17",31.959999
"797","2019-06-18",31.92
"798","2019-06-19",31.870001
"799","2019-06-20",32.049999
"800","2019-06-21",31.67
"801","2019-06-24",31.17
"802","2019-06-25",30.52
"803","2019-06-26",30.07
"804","2019-06-27",30.33
"805","2019-06-28",30.65
"806","2019-07-01",30.66
"807","2019-07-02",30.780001
"808","2019-07-03",31.26
"809","2019-07-05",31.15
"810","2019-07-08",31.09
"811","2019-07-09",31.030001
"812","2019-07-10",31.15
"813","2019-07-11",30.559999
"814","2019-07-12",30.540001
"815","2019-07-15",30.290001
"816","2019-07-16",30.209999
"817","2019-07-17",30.040001
"818","2019-07-18",29.969999
"819","2019-07-19",29.52
"820","2019-07-22",28.93
"821","2019-07-23",29.209999
"822","2019-07-24",28.950001
"823","2019-07-25",28.67
"824","2019-07-26",29.15
"825","2019-07-29",29.549999
"826","2019-07-30",29.76
"827","2019-07-31",29.860001
"828","2019-08-01",29.16
"829","2019-08-02",29.450001
"830","2019-08-05",28.68
"831","2019-08-06",28.709999
"832","2019-08-07",29.07
"833","2019-08-08",29.4
"834","2019-08-09",29.709999
"835","2019-08-12",29.59
"836","2019-08-13",29.5
"837","2019-08-14",28.950001
"838","2019-08-15",29.01
"839","2019-08-16",29.34
"840","2019-08-19",29.360001
"841","2019-08-20",29.08
"842","2019-08-21",29.120001
"843","2019-08-22",29.33
"844","2019-08-23",29.25
"845","2019-08-26",29.77
"846","2019-08-27",30.02
"847","2019-08-28",30.24
"848","2019-08-29",30.51
"849","2019-08-30",30.84
"850","2019-09-03",30.68
"851","2019-09-04",30.98
"852","2019-09-05",31.17
"853","2019-09-06",31.32
"854","2019-09-09",31.32
"855","2019-09-10",30.93
"856","2019-09-11",30.870001
"857","2019-09-12",30.65
"858","2019-09-13",30.389999
"859","2019-09-16",30.299999
"860","2019-09-17",29.950001
"861","2019-09-18",30.469999
"862","2019-09-19",30.73
"863","2019-09-20",31.059999
"864","2019-09-23",30.870001
"865","2019-09-24",30.84
"866","2019-09-25",30.82
"867","2019-09-26",30.66
"868","2019-09-27",30.01
"869","2019-09-30",30.049999
"870","2019-10-01",29.629999
"871","2019-10-02",30.25
"872","2019-10-03",30.5
"873","2019-10-04",30.469999
"874","2019-10-07",30.299999
"875","2019-10-08",30.209999
"876","2019-10-09",30.09
"877","2019-10-10",30.200001
"878","2019-10-11",29.99
"879","2019-10-14",30.08
"880","2019-10-15",29.91
"881","2019-10-16",30.43
"882","2019-10-17",30.18
"883","2019-10-18",30.110001
"884","2019-10-21",30.450001
"885","2019-10-22",30.790001
"886","2019-10-23",31.17
"887","2019-10-24",31.219999
"888","2019-10-25",31.059999
"889","2019-10-28",30.879999
"890","2019-10-29",30.99
"891","2019-10-30",31.290001
"892","2019-10-31",31.209999
"893","2019-11-01",31.790001
"894","2019-11-04",32.060001
"895","2019-11-05",31.559999
"896","2019-11-06",31.959999
"897","2019-11-07",31.379999
"898","2019-11-08",31.4
"899","2019-11-11",31.799999
"900","2019-11-12",31.559999
"901","2019-11-13",32.110001
"902","2019-11-14",32.700001
"903","2019-11-15",32.700001
"904","2019-11-18",32.860001
"905","2019-11-19",32.490002
"906","2019-11-20",31.16
"907","2019-11-21",30.73
"908","2019-11-22",30.809999
"909","2019-11-25",30.719999
"910","2019-11-26",30.93
"911","2019-11-27",30.790001
"912","2019-11-29",30.99
"913","2019-12-02",30.299999
"914","2019-12-03",30.25
"915","2019-12-04",30.07
"916","2019-12-05",29.860001
"917","2019-12-06",30
"918","2019-12-09",29.799999
"919","2019-12-10",30.07
"920","2019-12-11",29.52
"921","2019-12-12",29.07
"922","2019-12-13",29.280001
"923","2019-12-16",29.27
"924","2019-12-17",29.67
"925","2019-12-18",30.35
"926","2019-12-19",30.74
"927","2019-12-20",30.559999
"928","2019-12-23",30.73
"929","2019-12-24",30.76
"930","2019-12-26",30.75
"931","2019-12-27",31
"932","2019-12-30",30.700001
"933","2019-12-31",30.969999
"934","2020-01-02",30.34
"935","2020-01-03",30.790001
"936","2020-01-06",30.59
"937","2020-01-07",30.459999
"938","2020-01-08",30.459999
"939","2020-01-09",30.799999
"940","2020-01-10",30.73
"941","2020-01-13",30.85
"942","2020-01-14",30.969999
"943","2020-01-15",30.969999
"944","2020-01-16",31.35
"945","2020-01-17",32.32
"946","2020-01-21",32.560001
"947","2020-01-22",32.48
"948","2020-01-23",32.299999
"949","2020-01-24",32.099998
"950","2020-01-27",31.65
"951","2020-01-28",31.85
"952","2020-01-29",32.02
"953","2020-01-30",32.16
"954","2020-01-31",31.940001
"955","2020-02-03",32.5
"956","2020-02-04",33.060001
"957","2020-02-05",33.060001
"958","2020-02-06",33.380001
"959","2020-02-07",32.939999
"960","2020-02-10",33.639999
"961","2020-02-11",33.77
"962","2020-02-12",33.709999
"963","2020-02-13",33.279999
"964","2020-02-14",33.75
"965","2020-02-18",34.040001
"966","2020-02-19",33.73
"967","2020-02-20",34.110001
"968","2020-02-21",34.16
