"","date","CFMS"
"308","2016-09-16",9.67
"309","2016-09-19",9.32
"310","2016-09-20",9.42
"311","2016-09-21",9.31
"312","2016-09-22",9.79
"313","2016-09-23",9.53
"314","2016-09-26",9.19
"315","2016-09-27",9.66
"316","2016-09-28",9.54
"317","2016-09-29",9.19
"318","2016-09-30",9.92
"319","2016-10-03",9.8
"320","2016-10-04",9.75
"321","2016-10-05",10.12
"322","2016-10-06",10.39
"323","2016-10-07",10.29
"324","2016-10-10",10.84
"325","2016-10-11",10
"326","2016-10-12",9.32
"327","2016-10-13",8.83
"328","2016-10-14",8.58
"329","2016-10-17",8.84
"330","2016-10-18",9.15
"331","2016-10-19",8.81
"332","2016-10-20",8.84
"333","2016-10-21",8.84
"334","2016-10-24",8.69
"335","2016-10-25",8.41
"336","2016-10-26",8.17
"337","2016-10-27",7.9
"338","2016-10-28",7.66
"339","2016-10-31",7.63
"340","2016-11-01",7.44
"341","2016-11-02",6.98
"342","2016-11-03",6.79
"343","2016-11-04",9.09
"344","2016-11-07",8.55
"345","2016-11-08",8.42
"346","2016-11-09",9.1
"347","2016-11-10",9.56
"348","2016-11-11",9.77
"349","2016-11-14",9.25
"350","2016-11-15",9.14
"351","2016-11-16",9.02
"352","2016-11-17",9.3
"353","2016-11-18",9.3
"354","2016-11-21",9.01
"355","2016-11-22",8.94
"356","2016-11-23",9.09
"357","2016-11-25",9.23
"358","2016-11-28",8.87
"359","2016-11-29",8.86
"360","2016-11-30",8.98
"361","2016-12-01",8.8
"362","2016-12-02",8.78
"363","2016-12-05",8.69
"364","2016-12-06",8.95
"365","2016-12-07",8.98
"366","2016-12-08",9.28
"367","2016-12-09",9.07
"368","2016-12-12",8.9
"369","2016-12-13",8.91
"370","2016-12-14",8.82
"371","2016-12-15",8.97
"372","2016-12-16",8.83
"373","2016-12-19",8.66
"374","2016-12-20",8.37
"375","2016-12-21",8.14
"376","2016-12-22",8.2
"377","2016-12-23",8.66
"378","2016-12-27",8.35
"379","2016-12-28",8.31
"380","2016-12-29",8.32
"381","2016-12-30",8.1
"382","2017-01-03",7.8
"383","2017-01-04",8.31
"384","2017-01-05",8.52
"385","2017-01-06",8.47
"386","2017-01-09",8.59
"387","2017-01-10",8.59
"388","2017-01-11",8.53
"389","2017-01-12",8.48
"390","2017-01-13",8.51
"391","2017-01-17",8.38
"392","2017-01-18",8.26
"393","2017-01-19",8.45
"394","2017-01-20",8.6
"395","2017-01-23",8.36
"396","2017-01-24",8.52
"397","2017-01-25",8.57
"398","2017-01-26",8.33
"399","2017-01-27",8.47
"400","2017-01-30",8.18
"401","2017-01-31",8.3
"402","2017-02-01",8.5
"403","2017-02-02",8.59
"404","2017-02-03",8.48
"405","2017-02-06",8.21
"406","2017-02-07",7.9
"407","2017-02-08",8.13
"408","2017-02-09",8.28
"409","2017-02-10",8.29
"410","2017-02-13",8.54
"411","2017-02-14",8.6
"412","2017-02-15",8.55
"413","2017-02-16",5.93
"414","2017-02-17",5.91
"415","2017-02-21",5.69
"416","2017-02-22",5.55
"417","2017-02-23",5.18
"418","2017-02-24",5.39
"419","2017-02-27",5.21
"420","2017-02-28",5.03
"421","2017-03-01",5.16
"422","2017-03-02",5.01
"423","2017-03-03",4.93
"424","2017-03-06",4.75
"425","2017-03-07",4.5
"426","2017-03-08",4.68
"427","2017-03-09",4.92
"428","2017-03-10",5.16
"429","2017-03-13",5.19
"430","2017-03-14",5.13
"431","2017-03-15",5.34
"432","2017-03-16",5.48
"433","2017-03-17",5.1
"434","2017-03-20",4.89
"435","2017-03-21",4.91
"436","2017-03-22",4.84
"437","2017-03-23",4.73
"438","2017-03-24",4.86
"439","2017-03-27",5.22
"440","2017-03-28",5.03
"441","2017-03-29",5.14
"442","2017-03-30",5.17
"443","2017-03-31",5.22
"444","2017-04-03",5.07
"445","2017-04-04",4.92
"446","2017-04-05",4.94
"447","2017-04-06",5.01
"448","2017-04-07",5.18
"449","2017-04-10",5.15
"450","2017-04-11",5.12
"451","2017-04-12",5.14
"452","2017-04-13",5.18
"453","2017-04-17",5.27
"454","2017-04-18",5.39
"455","2017-04-19",5.45
"456","2017-04-20",5.46
"457","2017-04-21",5.29
"458","2017-04-24",5.44
"459","2017-04-25",5.5
"460","2017-04-26",5.64
"461","2017-04-27",5.62
"462","2017-04-28",5.62
"463","2017-05-01",5.88
"464","2017-05-02",5.7
"465","2017-05-03",5.71
"466","2017-05-04",5.55
"467","2017-05-05",5.47
"468","2017-05-08",5.4
"469","2017-05-09",5.54
"470","2017-05-10",5.74
"471","2017-05-11",5.195
"472","2017-05-12",5.09
"473","2017-05-15",5.1
"474","2017-05-16",5.04
"475","2017-05-17",4.93
"476","2017-05-18",4.81
"477","2017-05-19",4.68
"478","2017-05-22",4.7
"479","2017-05-23",4.53
"480","2017-05-24",4.51
"481","2017-05-25",4.4
"482","2017-05-26",4.12
"483","2017-05-30",3.95
"484","2017-05-31",4.05
"485","2017-06-01",4.39
"486","2017-06-02",4.38
"487","2017-06-05",4.09
"488","2017-06-06",4
"489","2017-06-07",4
"490","2017-06-08",4.11
"491","2017-06-09",4.06
"492","2017-06-12",4.16
"493","2017-06-13",4.25
"494","2017-06-14",4.2
"495","2017-06-15",4.2
"496","2017-06-16",4.12
"497","2017-06-19",4.49
"498","2017-06-20",4.05
"499","2017-06-21",4.04
"500","2017-06-22",4.14
"501","2017-06-23",4.32
"502","2017-06-26",4.14
"503","2017-06-27",4.15
"504","2017-06-28",4.29
"505","2017-06-29",4.23
"506","2017-06-30",4.29
"507","2017-07-03",4.26
"508","2017-07-05",4.32
"509","2017-07-06",4.16
"510","2017-07-07",4.19
"511","2017-07-10",4.16
"512","2017-07-11",4.16
"513","2017-07-12",4.32
"514","2017-07-13",4.31
"515","2017-07-14",4.36
"516","2017-07-17",4.45
"517","2017-07-18",4.44
"518","2017-07-19",4.57
"519","2017-07-20",4.67
"520","2017-07-21",4.66
"521","2017-07-24",4.75
"522","2017-07-25",5.39
"523","2017-07-26",5.45
"524","2017-07-27",5.15
"525","2017-07-28",5.08
"526","2017-07-31",5.01
"527","2017-08-01",4.72
"528","2017-08-02",4.6
"529","2017-08-03",4.28
"530","2017-08-04",3.75
"531","2017-08-07",3.38
"532","2017-08-08",3.51
"533","2017-08-09",3.53
"534","2017-08-10",3.52
"535","2017-08-11",3.59
"536","2017-08-14",3.91
"537","2017-08-15",3.62
"538","2017-08-16",3.43
"539","2017-08-17",3.4
"540","2017-08-18",3.47
"541","2017-08-21",3.35
"542","2017-08-22",3.49
"543","2017-08-23",3.4
"544","2017-08-24",3.41
"545","2017-08-25",3.4
"546","2017-08-28",3.55
"547","2017-08-29",3.76
"548","2017-08-30",3.61
"549","2017-08-31",3.7
"550","2017-09-01",3.78
"551","2017-09-05",3.85
"552","2017-09-06",3.96
"553","2017-09-07",3.77
"554","2017-09-08",3.81
"555","2017-09-11",3.88
"556","2017-09-12",3.85
"557","2017-09-13",3.86
"558","2017-09-14",3.83
"559","2017-09-15",3.53
"560","2017-09-18",3.7
"561","2017-09-19",3.51
"562","2017-09-20",3.48
"563","2017-09-21",3.48
"564","2017-09-22",3.57
"565","2017-09-25",3.45
"566","2017-09-26",3.39
"567","2017-09-27",3.54
"568","2017-09-28",3.54
"569","2017-09-29",3.52
"570","2017-10-02",3.8
"571","2017-10-03",3.8
"572","2017-10-04",4.04
"573","2017-10-05",4.03
"574","2017-10-06",4.13
"575","2017-10-09",4.01
"576","2017-10-10",3.82
"577","2017-10-11",3.74
"578","2017-10-12",3.68
"579","2017-10-13",3.55
"580","2017-10-16",3.48
"581","2017-10-17",3.46
"582","2017-10-18",3.57
"583","2017-10-19",3.6
"584","2017-10-20",3.61
"585","2017-10-23",3.57
"586","2017-10-24",3.48
"587","2017-10-25",3.49
"588","2017-10-26",3.53
"589","2017-10-27",3.54
"590","2017-10-30",3.44
"591","2017-10-31",3.54
"592","2017-11-01",3.35
"593","2017-11-02",3.43
"594","2017-11-03",3.52
"595","2017-11-06",3.66
"596","2017-11-07",3.56
"597","2017-11-08",3.51
"598","2017-11-09",3.53
"599","2017-11-10",3.68
"600","2017-11-13",3.45
"601","2017-11-14",3.26
"602","2017-11-15",3.13
"603","2017-11-16",3.21
"604","2017-11-17",3.27
"605","2017-11-20",3.2
"606","2017-11-21",3.24
"607","2017-11-22",3.28
"608","2017-11-24",3.26
"609","2017-11-27",3.15
"610","2017-11-28",3.28
"611","2017-11-29",3.3
"612","2017-11-30",3.19
"613","2017-12-01",3.02
"614","2017-12-04",2.655
"615","2017-12-05",2.6
"616","2017-12-06",2.45
"617","2017-12-07",2.54
"618","2017-12-08",2.5
"619","2017-12-11",2.54
"620","2017-12-12",2.63
"621","2017-12-13",2.52
"622","2017-12-14",2.24
"623","2017-12-15",2.35
"624","2017-12-18",2.46
"625","2017-12-19",2.28
"626","2017-12-20",2.56
"627","2017-12-21",2.39
"628","2017-12-22",2.46
"629","2017-12-26",2.47
"630","2017-12-27",2.5
"631","2017-12-28",2.46
"632","2017-12-29",2.38
"633","2018-01-02",2.35
"634","2018-01-03",2.36
"635","2018-01-04",2.38
"636","2018-01-05",2.48
"637","2018-01-08",2.55
"638","2018-01-09",2.59
"639","2018-01-10",2.61
"640","2018-01-11",2.62
"641","2018-01-12",2.61
"642","2018-01-16",2.49
"643","2018-01-17",2.43
"644","2018-01-18",2.33
"645","2018-01-19",2.4
"646","2018-01-22",2.4
"647","2018-01-23",2.43
"648","2018-01-24",2.27
"649","2018-01-25",1.5
"650","2018-01-26",1.55
"651","2018-01-29",1.55
"652","2018-01-30",1.46
"653","2018-01-31",1.39
"654","2018-02-01",1.3
"655","2018-02-02",1.41
"656","2018-02-05",1.34
"657","2018-02-06",1.28
"658","2018-02-07",1.26
"659","2018-02-08",1.2
"660","2018-02-09",1.38
"661","2018-02-12",1.49
"662","2018-02-13",1.46
"663","2018-02-14",1.41
"664","2018-02-15",1.38
"665","2018-02-16",1.45
"666","2018-02-20",1.39
"667","2018-02-21",1.42
"668","2018-02-22",1.4
"669","2018-02-23",1.42
"670","2018-02-26",1.41
"671","2018-02-27",1.38
"672","2018-02-28",1.36
"673","2018-03-01",1.29
"674","2018-03-02",1.39
"675","2018-03-05",1.43
"676","2018-03-06",1.4
"677","2018-03-07",1.46
"678","2018-03-08",1.49
"679","2018-03-09",1.44
"680","2018-03-12",1.45
"681","2018-03-13",1.41
"682","2018-03-14",1.35
"683","2018-03-15",1.37
"684","2018-03-16",1.37
"685","2018-03-19",1.36
"686","2018-03-20",1.37
"687","2018-03-21",1.45
"688","2018-03-22",1.44
"689","2018-03-23",1.38
"690","2018-03-26",1.39
"691","2018-03-27",1.38
"692","2018-03-28",1.44
"693","2018-03-29",1.45
"694","2018-04-02",1.32
"695","2018-04-03",1.345
"696","2018-04-04",1.41
"697","2018-04-05",1.41
"698","2018-04-06",1.38
"699","2018-04-09",1.36
"700","2018-04-10",1.37
"701","2018-04-11",1.5
"702","2018-04-12",1.55
"703","2018-04-13",1.5
"704","2018-04-16",1.51
"705","2018-04-17",1.68
"706","2018-04-18",1.64
"707","2018-04-19",1.69
"708","2018-04-20",1.79
"709","2018-04-23",1.58
"710","2018-04-24",1.55
"711","2018-04-25",1.55
"712","2018-04-26",1.5
"713","2018-04-27",1.45
"714","2018-04-30",1.295
"715","2018-05-01",1.26
"716","2018-05-02",1.35
"717","2018-05-03",1.35
"718","2018-05-04",1.4
"719","2018-05-07",1.39
"720","2018-05-08",1.34
"721","2018-05-09",1.41
"722","2018-05-10",1.39
"723","2018-05-11",1.39
"724","2018-05-14",1.39
"725","2018-05-15",1.37
"726","2018-05-16",1.34
"727","2018-05-17",1.31
"728","2018-05-18",1.33
"729","2018-05-21",1.33
"730","2018-05-22",1.31
"731","2018-05-23",1.3
"732","2018-05-24",1.31
"733","2018-05-25",1.32
"734","2018-05-29",1.35
"735","2018-05-30",1.36
"736","2018-05-31",1.39
"737","2018-06-01",1.37
"738","2018-06-04",1.37
"739","2018-06-05",1.38
"740","2018-06-06",1.31
"741","2018-06-07",1.27
"742","2018-06-08",1.28
"743","2018-06-11",1.35
"744","2018-06-12",1.34
"745","2018-06-13",1.35
"746","2018-06-14",1.38
"747","2018-06-15",1.33
"748","2018-06-18",1.3
"749","2018-06-19",1.31
"750","2018-06-20",1.29
"751","2018-06-21",1.28
"752","2018-06-22",1.26
"753","2018-06-25",1.25
"754","2018-06-26",1.25
"755","2018-06-27",1.22
"756","2018-06-28",1.24
"757","2018-06-29",1.25
"758","2018-07-02",1.23
"759","2018-07-03",1.21
"760","2018-07-05",1.18
"761","2018-07-06",1.19
"762","2018-07-09",1.17
"763","2018-07-10",1.17
"764","2018-07-11",1.11
"765","2018-07-12",1.1
"766","2018-07-13",1.24
"767","2018-07-16",1.17
"768","2018-07-17",1.18
"769","2018-07-18",1.11
"770","2018-07-19",1.06
"771","2018-07-20",1.03
"772","2018-07-23",1.03
"773","2018-07-24",1.01
"774","2018-07-25",1.03
"775","2018-07-26",1.01
"776","2018-07-27",0.99
"777","2018-07-30",0.968
"778","2018-07-31",0.96
"779","2018-08-01",0.935
"780","2018-08-02",0.995
"781","2018-08-03",1
"782","2018-08-06",0.955
"783","2018-08-07",0.92
"784","2018-08-08",0.89
"785","2018-08-09",0.928
"786","2018-08-10",0.97
"787","2018-08-13",0.94
"788","2018-08-14",0.93
"789","2018-08-15",0.9
"790","2018-08-16",0.904
"791","2018-08-17",0.908
"792","2018-08-20",0.92
"793","2018-08-21",0.96
"794","2018-08-22",1.03
"795","2018-08-23",1.02
"796","2018-08-24",1.08
"797","2018-08-27",1.09
"798","2018-08-28",1.17
"799","2018-08-29",1.24
"800","2018-08-30",1.2
"801","2018-08-31",1.22
"802","2018-09-04",1.23
"803","2018-09-05",1.22
"804","2018-09-06",1.2
"805","2018-09-07",1.2
"806","2018-09-10",1.15
"807","2018-09-11",1.14
"808","2018-09-12",1.12
"809","2018-09-13",1.14
"810","2018-09-14",1.11
"811","2018-09-17",1.28
"812","2018-09-18",1.22
"813","2018-09-19",1.21
"814","2018-09-20",1.24
"815","2018-09-21",1.18
"816","2018-09-24",1.21
"817","2018-09-25",1.15
"818","2018-09-26",1.11
"819","2018-09-27",1.09
"820","2018-09-28",1.06
"821","2018-10-01",1
"822","2018-10-02",0.98
"823","2018-10-03",0.97
"824","2018-10-04",0.95
"825","2018-10-05",0.94
"826","2018-10-08",0.93
"827","2018-10-09",0.914
"828","2018-10-10",0.9
"829","2018-10-11",0.9
"830","2018-10-12",0.92
"831","2018-10-15",0.933
"832","2018-10-16",0.95
"833","2018-10-17",0.95
"834","2018-10-18",0.95
"835","2018-10-19",0.935
"836","2018-10-22",0.91
"837","2018-10-23",0.92
"838","2018-10-24",0.93
"839","2018-10-25",0.918
"840","2018-10-26",0.9
"841","2018-10-29",0.89
"842","2018-10-30",0.881
"843","2018-10-31",0.854
"844","2018-11-01",0.78
"845","2018-11-02",0.763
"846","2018-11-05",0.73
"847","2018-11-06",0.72
"848","2018-11-07",0.62
"849","2018-11-08",0.63
"850","2018-11-09",0.63
"851","2018-11-12",0.567
"852","2018-11-13",0.59
"853","2018-11-14",0.52
"854","2018-11-15",0.535
"855","2018-11-16",0.515
"856","2018-11-19",0.48
"857","2018-11-20",0.429
"858","2018-11-21",0.499
"859","2018-11-23",0.509
"860","2018-11-26",0.509
"861","2018-11-27",0.481
"862","2018-11-28",0.504
"863","2018-11-29",0.57
"864","2018-11-30",0.541
"865","2018-12-03",0.722
"866","2018-12-04",0.56
"867","2018-12-06",0.531
"868","2018-12-07",0.511
"869","2018-12-10",0.478
"870","2018-12-11",0.51
"871","2018-12-12",0.503
"872","2018-12-13",0.504
"873","2018-12-14",0.52
"874","2018-12-17",0.473
"875","2018-12-18",0.45
"876","2018-12-19",0.435
"877","2018-12-20",0.428
"878","2018-12-21",0.402
"879","2018-12-24",0.39
"880","2018-12-26",0.372
"881","2018-12-27",0.41
"882","2018-12-28",0.38
"883","2018-12-31",0.358
"884","2019-01-02",0.386
"885","2019-01-03",0.435
"886","2019-01-04",0.458
"887","2019-01-07",0.484
"888","2019-01-08",0.505
"889","2019-01-09",0.473
"890","2019-01-10",0.48
"891","2019-01-11",0.455
"892","2019-01-14",0.515
"893","2019-01-15",0.534
"894","2019-01-16",0.53
"895","2019-01-17",0.54
"896","2019-01-18",0.579
"897","2019-01-22",0.516
"898","2019-01-23",0.541
"899","2019-01-24",0.556
"900","2019-01-25",0.565
"901","2019-01-28",0.567
"902","2019-01-29",0.55
"903","2019-01-30",0.55
"904","2019-01-31",0.65
"905","2019-02-01",0.65
"906","2019-02-04",0.725
"907","2019-02-05",0.684
"908","2019-02-06",0.72
"909","2019-02-07",0.75
"910","2019-02-08",0.72
"911","2019-02-11",0.793
"912","2019-02-12",0.89
"913","2019-02-13",0.9
"914","2019-02-14",1
"915","2019-02-15",1.26
"916","2019-02-19",1.34
"917","2019-02-20",1.4
"918","2019-02-21",1.37
"919","2019-02-22",1.37
"920","2019-02-25",1.27
"921","2019-02-26",1.12
"922","2019-02-27",1.12
"923","2019-02-28",1.23
"924","2019-03-01",1.27
"925","2019-03-04",1.26
"926","2019-03-05",1.25
"927","2019-03-06",1.21
"928","2019-03-07",1.18
"929","2019-03-08",1.15
"930","2019-03-11",1.15
"931","2019-03-12",1.23
"932","2019-03-13",1.3
"933","2019-03-14",1.48
"934","2019-03-15",1.78
"935","2019-03-18",1.87
"936","2019-03-19",2.14
"937","2019-03-20",2.58
"938","2019-03-21",2.43
"939","2019-03-22",2.39
"940","2019-03-25",2.66
"941","2019-03-26",2.76
"942","2019-03-27",2.7
"943","2019-03-28",2.72
"944","2019-03-29",2.88
"945","2019-04-01",2.73
"946","2019-04-02",2.56
"947","2019-04-03",2.41
"948","2019-04-04",2.24
"949","2019-04-05",2.33
"950","2019-04-08",2.24
"951","2019-04-09",2.14
"952","2019-04-10",2.11
"953","2019-04-11",2.23
"954","2019-04-12",2.27
"955","2019-04-15",2.59
"956","2019-04-16",2.71
"957","2019-04-17",2.69
"958","2019-04-18",2.68
"959","2019-04-22",2.35
"960","2019-04-23",2.44
"961","2019-04-24",2.37
"962","2019-04-25",2.45
"963","2019-04-26",2.57
"964","2019-04-29",2.38
"965","2019-04-30",2.48
"966","2019-05-01",2.46
"967","2019-05-02",2.44
"968","2019-05-03",2.66
"969","2019-05-06",2.82
"970","2019-05-07",2.88
"971","2019-05-08",3.29
"972","2019-05-09",3.41
"973","2019-05-10",3.69
"974","2019-05-13",3.27
"975","2019-05-14",3.39
"976","2019-05-15",3.54
"977","2019-05-16",3.55
"978","2019-05-17",3.42
"979","2019-05-20",3.44
"980","2019-05-21",3.44
"981","2019-05-22",3.37
"982","2019-05-23",3.23
"983","2019-05-24",3.25
"984","2019-05-28",3.18
"985","2019-05-29",3.44
"986","2019-05-30",3.58
"987","2019-05-31",3.58
"988","2019-06-03",3.69
"989","2019-06-04",4.06
"990","2019-06-05",4.13
"991","2019-06-06",4.26
"992","2019-06-07",4.49
"993","2019-06-10",4.71
"994","2019-06-11",4.48
"995","2019-06-12",4.55
"996","2019-06-13",4.65
"997","2019-06-14",4.56
