"","date","ALGN"
"272","2008-01-31",11.78
"273","2008-02-01",12.06
"274","2008-02-04",12.7
"275","2008-02-05",12.71
"276","2008-02-06",13.39
"277","2008-02-07",13.16
"278","2008-02-08",13.01
"279","2008-02-11",13.09
"280","2008-02-12",13.25
"281","2008-02-13",13.19
"282","2008-02-14",12.91
"283","2008-02-15",13.02
"284","2008-02-19",13.2
"285","2008-02-20",13
"286","2008-02-21",12.81
"287","2008-02-22",12.82
"288","2008-02-25",12.95
"289","2008-02-26",13.02
"290","2008-02-27",13.41
"291","2008-02-28",12.84
"292","2008-02-29",12.35
"293","2008-03-03",12.04
"294","2008-03-04",11.96
"295","2008-03-05",11.9
"296","2008-03-06",11.59
"297","2008-03-07",11.1
"298","2008-03-10",10.89
"299","2008-03-11",11.22
"300","2008-03-12",11.33
"301","2008-03-13",11.46
"302","2008-03-14",10.92
"303","2008-03-17",10.34
"304","2008-03-18",11.53
"305","2008-03-19",11.18
"306","2008-03-20",11.39
"307","2008-03-24",12.55
"308","2008-03-25",12.06
"309","2008-03-26",11.6
"310","2008-03-27",11.62
"311","2008-03-28",11.19
"312","2008-03-31",11.11
"313","2008-04-01",12.4
"314","2008-04-02",12.22
"315","2008-04-03",11.27
"316","2008-04-04",11.61
"317","2008-04-07",11.44
"318","2008-04-08",11.14
"319","2008-04-09",10.69
"320","2008-04-10",10.33
"321","2008-04-11",9.95
"322","2008-04-14",9.97
"323","2008-04-15",9.97
"324","2008-04-16",10.07
"325","2008-04-17",9.89
"326","2008-04-18",10.03
"327","2008-04-21",10.1
"328","2008-04-22",9.84
"329","2008-04-23",9.99
"330","2008-04-24",9.88
"331","2008-04-25",10
"332","2008-04-28",10.4
"333","2008-04-29",10.32
"334","2008-04-30",12.28
"335","2008-05-01",12.2
"336","2008-05-02",12.19
"337","2008-05-05",12.16
"338","2008-05-06",12.26
"339","2008-05-07",12.03
"340","2008-05-08",12.26
"341","2008-05-09",12.44
"342","2008-05-12",12.76
"343","2008-05-13",12.48
"344","2008-05-14",12.5
"345","2008-05-15",12.89
"346","2008-05-16",12.54
"347","2008-05-19",12.93
"348","2008-05-20",12.89
"349","2008-05-21",12.75
"350","2008-05-22",12.98
"351","2008-05-23",12.72
"352","2008-05-27",12.96
"353","2008-05-28",12.76
"354","2008-05-29",13.15
"355","2008-05-30",13.17
"356","2008-06-02",13.06
"357","2008-06-03",13.06
"358","2008-06-04",13.11
"359","2008-06-05",13.19
"360","2008-06-06",12.9
"361","2008-06-09",12.61
"362","2008-06-10",12.1
"363","2008-06-11",11.67
"364","2008-06-12",12.02
"365","2008-06-13",12.3
"366","2008-06-16",12.25
"367","2008-06-17",12.93
"368","2008-06-18",12.37
"369","2008-06-19",12.75
"370","2008-06-20",12.12
"371","2008-06-23",11.69
"372","2008-06-24",11.07
"373","2008-06-25",11.31
"374","2008-06-26",10.91
"375","2008-06-27",10.71
"376","2008-06-30",10.49
"377","2008-07-01",10.84
"378","2008-07-02",11.22
"379","2008-07-03",11.16
"380","2008-07-07",11.13
"381","2008-07-08",11.3
"382","2008-07-09",10.87
"383","2008-07-10",10.23
"384","2008-07-11",10.68
"385","2008-07-14",10.51
"386","2008-07-15",10.79
"387","2008-07-16",11.26
"388","2008-07-17",12.16
"389","2008-07-18",11.45
"390","2008-07-21",11.04
"391","2008-07-22",11.62
"392","2008-07-23",11.7
"393","2008-07-24",11.67
"394","2008-07-25",11.52
"395","2008-07-28",11.26
"396","2008-07-29",11.19
"397","2008-07-30",10.17
"398","2008-07-31",10.01
"399","2008-08-01",10.54
"400","2008-08-04",10.51
"401","2008-08-05",10.95
"402","2008-08-06",11.35
"403","2008-08-07",11.72
"404","2008-08-08",12.31
"405","2008-08-11",12.84
"406","2008-08-12",12.88
"407","2008-08-13",12.82
"408","2008-08-14",12.81
"409","2008-08-15",13.02
"410","2008-08-18",12.82
"411","2008-08-19",12.29
"412","2008-08-20",12.33
"413","2008-08-21",12.41
"414","2008-08-22",12.96
"415","2008-08-25",12.62
"416","2008-08-26",12.64
"417","2008-08-27",12.7
"418","2008-08-28",13.14
"419","2008-08-29",13.04
"420","2008-09-02",13.42
"421","2008-09-03",13.48
"422","2008-09-04",13.14
"423","2008-09-05",12.96
"424","2008-09-08",13.3
"425","2008-09-09",13.31
"426","2008-09-10",13.32
"427","2008-09-11",13.38
"428","2008-09-12",13.19
"429","2008-09-15",12.83
"430","2008-09-16",13.25
"431","2008-09-17",12.45
"432","2008-09-18",12.62
"433","2008-09-19",13
"434","2008-09-22",12.2
"435","2008-09-23",11.67
"436","2008-09-24",11.09
"437","2008-09-25",11.13
"438","2008-09-26",11.23
"439","2008-09-29",10.45
"440","2008-09-30",10.83
"441","2008-10-01",10.48
"442","2008-10-02",9.78
"443","2008-10-03",9.11
"444","2008-10-06",8.51
"445","2008-10-07",8.23
"446","2008-10-08",8.39
"447","2008-10-09",7.01
"448","2008-10-10",6.77
"449","2008-10-13",6.93
"450","2008-10-14",6.46
"451","2008-10-15",6.08
"452","2008-10-16",6.46
"453","2008-10-17",6.08
"454","2008-10-20",6.16
"455","2008-10-21",5.78
"456","2008-10-22",5.48
"457","2008-10-23",5
"458","2008-10-24",5.62
"459","2008-10-27",5.48
"460","2008-10-28",5.98
"461","2008-10-29",6.76
"462","2008-10-30",6.89
"463","2008-10-31",6.93
"464","2008-11-03",7
"465","2008-11-04",7.01
"466","2008-11-05",6.9
"467","2008-11-06",6.85
"468","2008-11-07",6.89
"469","2008-11-10",6.86
"470","2008-11-11",6.75
"471","2008-11-12",6.51
"472","2008-11-13",7.16
"473","2008-11-14",6.87
"474","2008-11-17",6.79
"475","2008-11-18",6.99
"476","2008-11-19",6.12
"477","2008-11-20",6.13
"478","2008-11-21",6.39
"479","2008-11-24",7.01
"480","2008-11-25",7
"481","2008-11-26",7.34
"482","2008-11-28",7
"483","2008-12-01",6.87
"484","2008-12-02",6.83
"485","2008-12-03",7.42
"486","2008-12-04",7.01
"487","2008-12-05",7.39
"488","2008-12-08",7.62
"489","2008-12-09",7.6
"490","2008-12-10",8.26
"491","2008-12-11",7.67
"492","2008-12-12",7.85
"493","2008-12-15",7.57
"494","2008-12-16",8.18
"495","2008-12-17",8.32
"496","2008-12-18",8.24
"497","2008-12-19",8.47
"498","2008-12-22",8.16
"499","2008-12-23",8.15
"500","2008-12-24",8.24
"501","2008-12-26",8.21
"502","2008-12-29",8.06
"503","2008-12-30",8.27
"504","2008-12-31",8.75
"505","2009-01-02",8.89
"506","2009-01-05",9.25
"507","2009-01-06",9.6
"508","2009-01-07",9.36
"509","2009-01-08",9.01
"510","2009-01-09",8.82
"511","2009-01-12",9.21
"512","2009-01-13",9.21
"513","2009-01-14",9.03
"514","2009-01-15",9.25
"515","2009-01-16",9.25
"516","2009-01-20",8.36
"517","2009-01-21",8.84
"518","2009-01-22",8.73
"519","2009-01-23",8.41
"520","2009-01-26",8.47
"521","2009-01-27",8.15
"522","2009-01-28",7.82
"523","2009-01-29",7.66
"524","2009-01-30",7.88
"525","2009-02-02",8.02
"526","2009-02-03",8.27
"527","2009-02-04",8.19
"528","2009-02-05",8.54
"529","2009-02-06",8.85
"530","2009-02-09",8.61
"531","2009-02-10",8.54
"532","2009-02-11",8.58
"533","2009-02-12",8.61
"534","2009-02-13",8.85
"535","2009-02-17",8.42
"536","2009-02-18",8.03
"537","2009-02-19",7.93
"538","2009-02-20",7.81
"539","2009-02-23",7.82
"540","2009-02-24",8.06
"541","2009-02-25",7.55
"542","2009-02-26",7.22
"543","2009-02-27",6.85
"544","2009-03-02",6.28
"545","2009-03-03",6.78
"546","2009-03-04",7.04
"547","2009-03-05",6.42
"548","2009-03-06",6.41
"549","2009-03-09",6.3
"550","2009-03-10",6.88
"551","2009-03-11",6.71
"552","2009-03-12",7.51
"553","2009-03-13",7.59
"554","2009-03-16",7.29
"555","2009-03-17",7.65
"556","2009-03-18",7.97
"557","2009-03-19",7.54
"558","2009-03-20",6.91
"559","2009-03-23",7.66
"560","2009-03-24",7.55
"561","2009-03-25",7.91
"562","2009-03-26",8.2
"563","2009-03-27",8.19
"564","2009-03-30",7.99
"565","2009-03-31",7.93
"566","2009-04-01",7.85
"567","2009-04-02",8.14
"568","2009-04-03",8.09
"569","2009-04-06",8.09
"570","2009-04-07",7.82
"571","2009-04-08",8.21
"572","2009-04-09",8.68
"573","2009-04-13",8.83
"574","2009-04-14",9.32
"575","2009-04-15",9.68
"576","2009-04-16",9.86
"577","2009-04-17",10
"578","2009-04-20",9.7
"579","2009-04-21",9.96
"580","2009-04-22",10.17
"581","2009-04-23",10.34
"582","2009-04-24",12.12
"583","2009-04-27",11.89
"584","2009-04-28",11.83
"585","2009-04-29",12.46
"586","2009-04-30",12.41
"587","2009-05-01",12.06
"588","2009-05-04",12.33
"589","2009-05-05",12.43
"590","2009-05-06",11.93
"591","2009-05-07",12.02
"592","2009-05-08",12.54
"593","2009-05-11",12.26
"594","2009-05-12",11.58
"595","2009-05-13",11.2
"596","2009-05-14",11.54
"597","2009-05-15",11.56
"598","2009-05-18",11.87
"599","2009-05-19",12.06
"600","2009-05-20",11.92
"601","2009-05-21",11.81
"602","2009-05-22",11.97
"603","2009-05-26",12.18
"604","2009-05-27",12.01
"605","2009-05-28",11.7
"606","2009-05-29",11.83
"607","2009-06-01",12.55
"608","2009-06-02",12.71
"609","2009-06-03",12.09
"610","2009-06-04",11.8
"611","2009-06-05",11.08
"612","2009-06-08",10.97
"613","2009-06-09",11.33
"614","2009-06-10",11.27
"615","2009-06-11",11.14
"616","2009-06-12",10.98
"617","2009-06-15",10.46
"618","2009-06-16",9.81
"619","2009-06-17",9.75
"620","2009-06-18",9.83
"621","2009-06-19",9.91
"622","2009-06-22",9.49
"623","2009-06-23",10.24
"624","2009-06-24",10.59
"625","2009-06-25",10.82
"626","2009-06-26",10.81
"627","2009-06-29",10.96
"628","2009-06-30",10.6
"629","2009-07-01",10.79
"630","2009-07-02",10.42
"631","2009-07-06",10.11
"632","2009-07-07",9.68
"633","2009-07-08",9.39
"634","2009-07-09",9.27
"635","2009-07-10",9.35
"636","2009-07-13",9.76
"637","2009-07-14",9.69
"638","2009-07-15",10
"639","2009-07-16",10.21
"640","2009-07-17",10.3
"641","2009-07-20",10.43
"642","2009-07-21",9.36
"643","2009-07-22",9.34
"644","2009-07-23",9.46
"645","2009-07-24",11.46
"646","2009-07-27",11.56
"647","2009-07-28",11.04
"648","2009-07-29",11.02
"649","2009-07-30",11.1
"650","2009-07-31",10.91
"651","2009-08-03",11.19
"652","2009-08-04",11.13
"653","2009-08-05",10.4
"654","2009-08-06",9.83
"655","2009-08-07",10.13
"656","2009-08-10",10.41
"657","2009-08-11",9.97
"658","2009-08-12",10.92
"659","2009-08-13",10.38
"660","2009-08-14",10.13
"661","2009-08-17",13
"662","2009-08-18",12.61
"663","2009-08-19",13.19
"664","2009-08-20",13.18
"665","2009-08-21",13.31
"666","2009-08-24",13.6
"667","2009-08-25",13.76
"668","2009-08-26",13.78
"669","2009-08-27",13.75
"670","2009-08-28",13.5
"671","2009-08-31",13.4
"672","2009-09-01",12.91
"673","2009-09-02",13.07
"674","2009-09-03",13.05
"675","2009-09-04",13.08
"676","2009-09-08",13.16
"677","2009-09-09",13.34
"678","2009-09-10",13.45
"679","2009-09-11",13.62
"680","2009-09-14",13.72
"681","2009-09-15",13.61
"682","2009-09-16",13.53
"683","2009-09-17",13.51
"684","2009-09-18",13.68
"685","2009-09-21",14.03
"686","2009-09-22",14
"687","2009-09-23",14
"688","2009-09-24",14.61
"689","2009-09-25",14.57
"690","2009-09-28",14.63
"691","2009-09-29",14.35
"692","2009-09-30",14.22
"693","2009-10-01",14.6
"694","2009-10-02",15.07
"695","2009-10-05",15.76
"696","2009-10-06",16.25
"697","2009-10-07",16.290001
"698","2009-10-08",15.93
"699","2009-10-09",16.25
"700","2009-10-12",16.02
"701","2009-10-13",16.09
"702","2009-10-14",15.92
"703","2009-10-15",15.82
"704","2009-10-16",15.63
"705","2009-10-19",15.6
"706","2009-10-20",15.22
"707","2009-10-21",14.94
"708","2009-10-22",15.38
"709","2009-10-23",17.700001
"710","2009-10-26",17.030001
"711","2009-10-27",16.809999
"712","2009-10-28",16.049999
"713","2009-10-29",15.94
"714","2009-10-30",15.72
"715","2009-11-02",16.049999
"716","2009-11-03",16.35
"717","2009-11-04",16.790001
"718","2009-11-05",17.08
"719","2009-11-06",16.52
"720","2009-11-09",16.6
"721","2009-11-10",16.200001
"722","2009-11-11",16.07
"723","2009-11-12",15.59
"724","2009-11-13",15.78
"725","2009-11-16",16.790001
"726","2009-11-17",16.75
"727","2009-11-18",16.459999
"728","2009-11-19",15.85
"729","2009-11-20",15.54
"730","2009-11-23",15.81
"731","2009-11-24",15.89
"732","2009-11-25",16.49
"733","2009-11-27",16.08
"734","2009-11-30",16.360001
"735","2009-12-01",17.1
"736","2009-12-02",17.610001
"737","2009-12-03",17.360001
"738","2009-12-04",18
"739","2009-12-07",18
"740","2009-12-08",17.889999
"741","2009-12-09",17.690001
"742","2009-12-10",17.66
"743","2009-12-11",17.4
"744","2009-12-14",17.950001
"745","2009-12-15",17.790001
"746","2009-12-16",17.98
"747","2009-12-17",17.16
"748","2009-12-18",16.93
"749","2009-12-21",17.18
"750","2009-12-22",17.42
"751","2009-12-23",17.76
"752","2009-12-24",17.82
"753","2009-12-28",17.92
"754","2009-12-29",17.93
"755","2009-12-30",17.879999
"756","2009-12-31",17.82
"757","2010-01-04",18.5
"758","2010-01-05",18.01
"759","2010-01-06",17.48
"760","2010-01-07",17.43
"761","2010-01-08",17.66
"762","2010-01-11",17.540001
"763","2010-01-12",17.23
"764","2010-01-13",17.58
"765","2010-01-14",17.129999
"766","2010-01-15",16.93
"767","2010-01-19",17.34
"768","2010-01-20",17.68
"769","2010-01-21",16.85
"770","2010-01-22",16.530001
"771","2010-01-25",16.700001
"772","2010-01-26",16.459999
"773","2010-01-27",16.690001
"774","2010-01-28",18.030001
"775","2010-01-29",18.75
"776","2010-02-01",18.58
"777","2010-02-02",18.120001
"778","2010-02-03",18.110001
"779","2010-02-04",17.49
"780","2010-02-05",17.68
"781","2010-02-08",17.280001
"782","2010-02-09",17.200001
"783","2010-02-10",17.26
"784","2010-02-11",17.450001
"785","2010-02-12",17.530001
"786","2010-02-16",17.950001
"787","2010-02-17",17.92
"788","2010-02-18",17.99
"789","2010-02-19",17.940001
"790","2010-02-22",17.92
"791","2010-02-23",17.92
"792","2010-02-24",18
"793","2010-02-25",18.120001
"794","2010-02-26",18.1
"795","2010-03-01",18.780001
"796","2010-03-02",18.959999
"797","2010-03-03",18.75
"798","2010-03-04",18.83
"799","2010-03-05",19.17
"800","2010-03-08",19.27
"801","2010-03-09",19.440001
"802","2010-03-10",19.469999
"803","2010-03-11",19.43
"804","2010-03-12",19.18
"805","2010-03-15",18.540001
"806","2010-03-16",18.9
"807","2010-03-17",19.32
"808","2010-03-18",19.200001
"809","2010-03-19",19.16
"810","2010-03-22",19.610001
"811","2010-03-23",19.889999
"812","2010-03-24",19.66
"813","2010-03-25",19.35
"814","2010-03-26",19.459999
"815","2010-03-29",19.52
"816","2010-03-30",19.51
"817","2010-03-31",19.34
"818","2010-04-01",19.58
"819","2010-04-05",20.440001
"820","2010-04-06",18.440001
"821","2010-04-07",18.17
"822","2010-04-08",17.49
"823","2010-04-09",17.57
"824","2010-04-12",17.700001
"825","2010-04-13",18.09
"826","2010-04-14",18.34
"827","2010-04-15",18.67
"828","2010-04-16",18.700001
"829","2010-04-19",18.629999
"830","2010-04-20",18.82
"831","2010-04-21",18.799999
"832","2010-04-22",17.620001
"833","2010-04-23",16.879999
"834","2010-04-26",17.139999
"835","2010-04-27",17
"836","2010-04-28",16.559999
"837","2010-04-29",17.93
"838","2010-04-30",17
"839","2010-05-03",17.4
"840","2010-05-04",17.530001
"841","2010-05-05",17.49
"842","2010-05-06",17.26
"843","2010-05-07",16.52
"844","2010-05-10",17.26
"845","2010-05-11",17.17
"846","2010-05-12",17.459999
"847","2010-05-13",17.309999
"848","2010-05-14",17.02
"849","2010-05-17",17.309999
"850","2010-05-18",17.299999
"851","2010-05-19",16.91
"852","2010-05-20",16.01
"853","2010-05-21",15.86
"854","2010-05-24",15.84
"855","2010-05-25",15.25
"856","2010-05-26",14.75
"857","2010-05-27",15.19
"858","2010-05-28",14.92
"859","2010-06-01",14.38
"860","2010-06-02",14.77
"861","2010-06-03",14.43
"862","2010-06-04",13.79
"863","2010-06-07",14.19
"864","2010-06-08",13.51
"865","2010-06-09",13.27
"866","2010-06-10",13.7
"867","2010-06-11",14.54
"868","2010-06-14",14.81
"869","2010-06-15",15
"870","2010-06-16",14.85
"871","2010-06-17",14.88
"872","2010-06-18",14.75
"873","2010-06-21",15.2
"874","2010-06-22",14.96
"875","2010-06-23",14.75
"876","2010-06-24",14.49
"877","2010-06-25",14.96
"878","2010-06-28",15
"879","2010-06-29",14.91
"880","2010-06-30",14.87
"881","2010-07-01",14.3
"882","2010-07-02",14.2
"883","2010-07-06",14.1
"884","2010-07-07",14.88
"885","2010-07-08",14.88
"886","2010-07-09",14.44
"887","2010-07-12",14.27
"888","2010-07-13",14.84
"889","2010-07-14",15.62
"890","2010-07-15",15.27
"891","2010-07-16",14.57
"892","2010-07-19",14.29
"893","2010-07-20",14.44
"894","2010-07-21",14.49
"895","2010-07-22",14.83
"896","2010-07-23",17.120001
"897","2010-07-26",18.35
"898","2010-07-27",18.049999
"899","2010-07-28",17.370001
"900","2010-07-29",17.469999
"901","2010-07-30",17.35
"902","2010-08-02",17.9
"903","2010-08-03",17.790001
"904","2010-08-04",17.76
"905","2010-08-05",17.65
"906","2010-08-06",17.83
"907","2010-08-09",18.110001
"908","2010-08-10",17.959999
"909","2010-08-11",17.209999
"910","2010-08-12",17.33
"911","2010-08-13",17
"912","2010-08-16",17.15
"913","2010-08-17",17.65
"914","2010-08-18",17.549999
"915","2010-08-19",17.32
"916","2010-08-20",17.24
"917","2010-08-23",16.639999
"918","2010-08-24",16.209999
"919","2010-08-25",16.290001
"920","2010-08-26",16.24
"921","2010-08-27",16.299999
"922","2010-08-30",15.8
"923","2010-08-31",15.99
"924","2010-09-01",16.950001
"925","2010-09-02",17.26
"926","2010-09-03",17.219999
"927","2010-09-07",16.65
"928","2010-09-08",16.959999
"929","2010-09-09",17.049999
"930","2010-09-10",17.82
"931","2010-09-13",18.68
"932","2010-09-14",18.42
"933","2010-09-15",18.93
"934","2010-09-16",18.92
"935","2010-09-17",19.290001
"936","2010-09-20",19.889999
"937","2010-09-21",19.58
"938","2010-09-22",19.290001
"939","2010-09-23",18.9
"940","2010-09-24",19.66
"941","2010-09-27",19.75
"942","2010-09-28",19.73
"943","2010-09-29",19.85
"944","2010-09-30",19.58
"945","2010-10-01",19.65
"946","2010-10-04",19.32
"947","2010-10-05",19.5
"948","2010-10-06",19.690001
"949","2010-10-07",19.83
"950","2010-10-08",19.629999
"951","2010-10-11",19.57
"952","2010-10-12",19.879999
"953","2010-10-13",20.5
"954","2010-10-14",20.68
"955","2010-10-15",20.48
"956","2010-10-18",21
"957","2010-10-19",20.280001
"958","2010-10-20",21.08
"959","2010-10-21",20.709999
"960","2010-10-22",18.15
"961","2010-10-25",17.48
"962","2010-10-26",16.65
"963","2010-10-27",16.889999
"964","2010-10-28",17.059999
"965","2010-10-29",17.02
"966","2010-11-01",17.15
"967","2010-11-02",17.360001
"968","2010-11-03",17.4
"969","2010-11-04",17.799999
"970","2010-11-05",18.5
"971","2010-11-08",18.24
"972","2010-11-09",18.25
"973","2010-11-10",18.43
"974","2010-11-11",18.5
"975","2010-11-12",18.309999
"976","2010-11-15",18.27
"977","2010-11-16",17.879999
"978","2010-11-17",17.68
"979","2010-11-18",17.91
"980","2010-11-19",17.5
"981","2010-11-22",17.4
"982","2010-11-23",17.450001
"983","2010-11-24",17.85
"984","2010-11-26",17.57
"985","2010-11-29",17.6
"986","2010-11-30",17.49
"987","2010-12-01",17.969999
"988","2010-12-02",17.5
