"","date","TRMB"
"97","2007-05-22",15.09
"98","2007-05-23",14.89
"99","2007-05-24",14.525
"100","2007-05-25",14.86
"101","2007-05-29",14.765
"102","2007-05-30",14.71
"103","2007-05-31",14.595
"104","2007-06-01",14.625
"105","2007-06-04",14.7
"106","2007-06-05",14.56
"107","2007-06-06",14.55
"108","2007-06-07",14.435
"109","2007-06-08",14.575
"110","2007-06-11",14.51
"111","2007-06-12",14.55
"112","2007-06-13",14.625
"113","2007-06-14",14.92
"114","2007-06-15",15.6
"115","2007-06-18",15.39
"116","2007-06-19",15.6
"117","2007-06-20",15.8
"118","2007-06-21",15.97
"119","2007-06-22",15.785
"120","2007-06-25",15.895
"121","2007-06-26",16.025
"122","2007-06-27",16.135
"123","2007-06-28",16.155001
"124","2007-06-29",16.1
"125","2007-07-02",16.325001
"126","2007-07-03",16.395
"127","2007-07-05",16.41
"128","2007-07-06",16.25
"129","2007-07-09",16.424999
"130","2007-07-10",16.25
"131","2007-07-11",16.535
"132","2007-07-12",16.82
"133","2007-07-13",16.855
"134","2007-07-16",17.145
"135","2007-07-17",16.969999
"136","2007-07-18",16.775
"137","2007-07-19",16.745001
"138","2007-07-20",16.565001
"139","2007-07-23",16.565001
"140","2007-07-24",16.434999
"141","2007-07-25",16.709999
"142","2007-07-26",16.555
"143","2007-07-27",16.5
"144","2007-07-30",16.525
"145","2007-07-31",16.514999
"146","2007-08-01",18.145
"147","2007-08-02",19.195
"148","2007-08-03",18.965
"149","2007-08-06",19.225
"150","2007-08-07",19.01
"151","2007-08-08",19.014999
"152","2007-08-09",18.705
"153","2007-08-10",18.445
"154","2007-08-13",18.815001
"155","2007-08-14",18.504999
"156","2007-08-15",17.809999
"157","2007-08-16",17.32
"158","2007-08-17",17.370001
"159","2007-08-20",17.629999
"160","2007-08-21",17.965
"161","2007-08-22",18.59
"162","2007-08-23",18.415001
"163","2007-08-24",18.495001
"164","2007-08-27",18.125
"165","2007-08-28",17.434999
"166","2007-08-29",17.754999
"167","2007-08-30",17.665001
"168","2007-08-31",17.655001
"169","2007-09-04",17.9
"170","2007-09-05",17.875
"171","2007-09-06",18.035
"172","2007-09-07",17.865
"173","2007-09-10",17.690001
"174","2007-09-11",17.450001
"175","2007-09-12",17.325001
"176","2007-09-13",17.57
"177","2007-09-14",18.18
"178","2007-09-17",18.34
"179","2007-09-18",18.995001
"180","2007-09-19",18.84
"181","2007-09-20",18.5
"182","2007-09-21",18.465
"183","2007-09-24",18.895
"184","2007-09-25",19.514999
"185","2007-09-26",19.975
"186","2007-09-27",19.91
"187","2007-09-28",19.605
"188","2007-10-01",19.985001
"189","2007-10-02",20.094999
"190","2007-10-03",20.305
"191","2007-10-04",19.940001
"192","2007-10-05",19.959999
"193","2007-10-08",20.99
"194","2007-10-09",20.985001
"195","2007-10-10",21
"196","2007-10-11",21
"197","2007-10-12",20.775
"198","2007-10-15",20.459999
"199","2007-10-16",20.98
"200","2007-10-17",21.129999
"201","2007-10-18",21.155001
"202","2007-10-19",20.67
"203","2007-10-22",20.295
"204","2007-10-23",21.525
"205","2007-10-24",21.145
"206","2007-10-25",20.635
"207","2007-10-26",20.540001
"208","2007-10-29",20.6
"209","2007-10-30",20.4
"210","2007-10-31",20.85
"211","2007-11-01",20.455
"212","2007-11-02",20.92
"213","2007-11-05",20.68
"214","2007-11-06",20.9
"215","2007-11-07",20.32
"216","2007-11-08",20.014999
"217","2007-11-09",19.459999
"218","2007-11-12",19.34
"219","2007-11-13",19.690001
"220","2007-11-14",19.625
"221","2007-11-15",19.205
"222","2007-11-16",18.825001
"223","2007-11-19",18.07
"224","2007-11-20",17.780001
"225","2007-11-21",17.424999
"226","2007-11-23",17.745001
"227","2007-11-26",17.645
"228","2007-11-27",17.93
"229","2007-11-28",18.584999
"230","2007-11-29",18.440001
"231","2007-11-30",18.535
"232","2007-12-03",18.674999
"233","2007-12-04",18.4
"234","2007-12-05",18.785
"235","2007-12-06",19.385
"236","2007-12-07",19.18
"237","2007-12-10",18.365
"238","2007-12-11",17.27
"239","2007-12-12",16.450001
"240","2007-12-13",16.075001
"241","2007-12-14",15.795
"242","2007-12-17",15.21
"243","2007-12-18",15.815
"244","2007-12-19",15.75
"245","2007-12-20",15.805
"246","2007-12-21",15.53
"247","2007-12-24",16.065001
"248","2007-12-26",15.745
"249","2007-12-27",15.37
"250","2007-12-28",15.345
"251","2007-12-31",15.12
"252","2008-01-02",14.845
"253","2008-01-03",14.81
"254","2008-01-04",13.8
"255","2008-01-07",13.42
"256","2008-01-08",13.12
"257","2008-01-09",13.675
"258","2008-01-10",13.625
"259","2008-01-11",12.88
"260","2008-01-14",13.345
"261","2008-01-15",13.02
"262","2008-01-16",12.37
"263","2008-01-17",11.965
"264","2008-01-18",12.4
"265","2008-01-22",12.185
"266","2008-01-23",11.925
"267","2008-01-24",14.92
"268","2008-01-25",14.555
"269","2008-01-28",15.135
"270","2008-01-29",14.535
"271","2008-01-30",13.305
"272","2008-01-31",13.225
"273","2008-02-01",13.695
"274","2008-02-04",13.405
"275","2008-02-05",13.17
"276","2008-02-06",13.045
"277","2008-02-07",13.135
"278","2008-02-08",13.005
"279","2008-02-11",13.2
"280","2008-02-12",13.665
"281","2008-02-13",14.025
"282","2008-02-14",14.545
"283","2008-02-15",14.18
"284","2008-02-19",14.155
"285","2008-02-20",14.025
"286","2008-02-21",13.82
"287","2008-02-22",13.94
"288","2008-02-25",14.085
"289","2008-02-26",14.28
"290","2008-02-27",14.275
"291","2008-02-28",14.145
"292","2008-02-29",13.67
"293","2008-03-03",13.895
"294","2008-03-04",13.935
"295","2008-03-05",14.005
"296","2008-03-06",14.04
"297","2008-03-07",13.775
"298","2008-03-10",13.5
"299","2008-03-11",13.96
"300","2008-03-12",14.22
"301","2008-03-13",14.155
"302","2008-03-14",14.115
"303","2008-03-17",13.83
"304","2008-03-18",14.14
"305","2008-03-19",13.915
"306","2008-03-20",14.1
"307","2008-03-24",14.79
"308","2008-03-25",14.955
"309","2008-03-26",14.955
"310","2008-03-27",14.27
"311","2008-03-28",13.92
"312","2008-03-31",14.295
"313","2008-04-01",14.115
"314","2008-04-02",13.905
"315","2008-04-03",14.215
"316","2008-04-04",14.15
"317","2008-04-07",13.67
"318","2008-04-08",13.525
"319","2008-04-09",13.205
"320","2008-04-10",13.77
"321","2008-04-11",13.435
"322","2008-04-14",13.455
"323","2008-04-15",13.3
"324","2008-04-16",13.815
"325","2008-04-17",13.7
"326","2008-04-18",14.19
"327","2008-04-21",14
"328","2008-04-22",13.975
"329","2008-04-23",13.65
"330","2008-04-24",14.065
"331","2008-04-25",17.450001
"332","2008-04-28",16.889999
"333","2008-04-29",16.584999
"334","2008-04-30",16.395
"335","2008-05-01",16.91
"336","2008-05-02",16.684999
"337","2008-05-05",16.764999
"338","2008-05-06",16.799999
"339","2008-05-07",16.455
"340","2008-05-08",16.775
"341","2008-05-09",16.620001
"342","2008-05-12",16.485001
"343","2008-05-13",17.040001
"344","2008-05-14",17.344999
"345","2008-05-15",17.52
"346","2008-05-16",17.74
"347","2008-05-19",17.5
"348","2008-05-20",17.195
"349","2008-05-21",17.305
"350","2008-05-22",17.895
"351","2008-05-23",18.65
"352","2008-05-27",18.715
"353","2008-05-28",19.264999
"354","2008-05-29",19.450001
"355","2008-05-30",19.92
"356","2008-06-02",20.215
"357","2008-06-03",20.084999
"358","2008-06-04",19.455
"359","2008-06-05",19.424999
"360","2008-06-06",19.075001
"361","2008-06-09",18.924999
"362","2008-06-10",18.67
"363","2008-06-11",18.195
"364","2008-06-12",18.02
"365","2008-06-13",18.855
"366","2008-06-16",18.35
"367","2008-06-17",18.41
"368","2008-06-18",17.809999
"369","2008-06-19",18.110001
"370","2008-06-20",18.360001
"371","2008-06-23",18.875
"372","2008-06-24",18.6
"373","2008-06-25",19.07
"374","2008-06-26",18.285
"375","2008-06-27",18.02
"376","2008-06-30",17.85
"377","2008-07-01",17.355
"378","2008-07-02",17.014999
"379","2008-07-03",17.075001
"380","2008-07-07",16.4
"381","2008-07-08",16.725
"382","2008-07-09",16.135
"383","2008-07-10",16.559999
"384","2008-07-11",15.76
"385","2008-07-14",15.525
"386","2008-07-15",15.34
"387","2008-07-16",15.81
"388","2008-07-17",16.16
"389","2008-07-18",16.275
"390","2008-07-21",16.285
"391","2008-07-22",17.040001
"392","2008-07-23",17.375
"393","2008-07-24",16.684999
"394","2008-07-25",16.73
"395","2008-07-28",16.615
"396","2008-07-29",16.805
"397","2008-07-30",16.870001
"398","2008-07-31",16.6
"399","2008-08-01",16.43
"400","2008-08-04",16.145
"401","2008-08-05",16.559999
"402","2008-08-06",16.940001
"403","2008-08-07",16.549999
"404","2008-08-08",17.245001
"405","2008-08-11",17.205
"406","2008-08-12",17.190001
"407","2008-08-13",17.295
"408","2008-08-14",17.690001
"409","2008-08-15",17.725
"410","2008-08-18",17.605
"411","2008-08-19",17.190001
"412","2008-08-20",17.225
"413","2008-08-21",17.27
"414","2008-08-22",17.09
"415","2008-08-25",16.629999
"416","2008-08-26",16.424999
"417","2008-08-27",16.594999
"418","2008-08-28",16.975
"419","2008-08-29",16.924999
"420","2008-09-02",16.525
"421","2008-09-03",15.995
"422","2008-09-04",15.25
"423","2008-09-05",15.31
"424","2008-09-08",15.215
"425","2008-09-09",14.705
"426","2008-09-10",14.795
"427","2008-09-11",14.815
"428","2008-09-12",15.055
"429","2008-09-15",14.505
"430","2008-09-16",14.715
"431","2008-09-17",14.12
"432","2008-09-18",15.17
"433","2008-09-19",15.495
"434","2008-09-22",14.56
"435","2008-09-23",14.45
"436","2008-09-24",14.685
"437","2008-09-25",14.75
"438","2008-09-26",14.11
"439","2008-09-29",12.985
"440","2008-09-30",12.93
"441","2008-10-01",12.455
"442","2008-10-02",11.49
"443","2008-10-03",10.72
"444","2008-10-06",10.36
"445","2008-10-07",9.925
"446","2008-10-08",9.475
"447","2008-10-09",9.275
"448","2008-10-10",9.685
"449","2008-10-13",10.415
"450","2008-10-14",10.085
"451","2008-10-15",9.26
"452","2008-10-16",9.88
"453","2008-10-17",10.09
"454","2008-10-20",9.98
"455","2008-10-21",9.42
"456","2008-10-22",9.02
"457","2008-10-23",8.4
"458","2008-10-24",8.565
"459","2008-10-27",8.11
"460","2008-10-28",8.97
"461","2008-10-29",9.4
"462","2008-10-30",10.13
"463","2008-10-31",10.285
"464","2008-11-03",11.13
"465","2008-11-04",11.515
"466","2008-11-05",10.49
"467","2008-11-06",10
"468","2008-11-07",10.515
"469","2008-11-10",10.23
"470","2008-11-11",10.095
"471","2008-11-12",9.13
"472","2008-11-13",10.02
"473","2008-11-14",9.62
"474","2008-11-17",9.4
"475","2008-11-18",9.105
"476","2008-11-19",8.305
"477","2008-11-20",7.78
"478","2008-11-21",7.99
"479","2008-11-24",8.655
"480","2008-11-25",8.935
"481","2008-11-26",10.045
"482","2008-11-28",10.18
"483","2008-12-01",8.42
"484","2008-12-02",8.67
"485","2008-12-03",8.65
"486","2008-12-04",8.31
"487","2008-12-05",8.58
"488","2008-12-08",9.545
"489","2008-12-09",9.425
"490","2008-12-10",9.965
"491","2008-12-11",9.725
"492","2008-12-12",10.08
"493","2008-12-15",9.96
"494","2008-12-16",10.55
"495","2008-12-17",10.885
"496","2008-12-18",10.19
"497","2008-12-19",10.285
"498","2008-12-22",10.04
"499","2008-12-23",9.925
"500","2008-12-24",9.98
"501","2008-12-26",10.065
"502","2008-12-29",9.905
"503","2008-12-30",10.4
"504","2008-12-31",10.805
"505","2009-01-02",11.15
"506","2009-01-05",11.105
"507","2009-01-06",11.46
"508","2009-01-07",11.035
"509","2009-01-08",10.99
"510","2009-01-09",10.86
"511","2009-01-12",10.7
"512","2009-01-13",10.61
"513","2009-01-14",9.83
"514","2009-01-15",7.775
"515","2009-01-16",7.61
"516","2009-01-20",7.185
"517","2009-01-21",7.59
"518","2009-01-22",7.455
"519","2009-01-23",7.5
"520","2009-01-26",7.535
"521","2009-01-27",7.625
"522","2009-01-28",7.75
"523","2009-01-29",7.505
"524","2009-01-30",7.41
"525","2009-02-02",7.38
"526","2009-02-03",7.265
"527","2009-02-04",7.005
"528","2009-02-05",7.17
"529","2009-02-06",7.615
"530","2009-02-09",7.495
"531","2009-02-10",7.25
"532","2009-02-11",7.325
"533","2009-02-12",7.42
"534","2009-02-13",7.665
"535","2009-02-17",7.1
"536","2009-02-18",7.11
"537","2009-02-19",7.015
"538","2009-02-20",7.025
"539","2009-02-23",6.775
"540","2009-02-24",7.255
"541","2009-02-25",7.155
"542","2009-02-26",7.205
"543","2009-02-27",7.05
"544","2009-03-02",6.2
"545","2009-03-03",6.16
"546","2009-03-04",6.715
"547","2009-03-05",6.25
"548","2009-03-06",6.215
"549","2009-03-09",6.045
"550","2009-03-10",6.715
"551","2009-03-11",6.735
"552","2009-03-12",7.105
"553","2009-03-13",7.12
"554","2009-03-16",6.8
"555","2009-03-17",7.275
"556","2009-03-18",7.585
"557","2009-03-19",7.725
"558","2009-03-20",7.455
"559","2009-03-23",7.775
"560","2009-03-24",7.49
"561","2009-03-25",7.565
"562","2009-03-26",8.1
"563","2009-03-27",7.875
"564","2009-03-30",7.545
"565","2009-03-31",7.64
"566","2009-04-01",7.86
"567","2009-04-02",8.29
"568","2009-04-03",8.255
"569","2009-04-06",8.11
"570","2009-04-07",7.65
"571","2009-04-08",7.77
"572","2009-04-09",8.435
"573","2009-04-13",8.16
"574","2009-04-14",8.27
"575","2009-04-15",8.37
"576","2009-04-16",8.935
"577","2009-04-17",9.01
"578","2009-04-20",8.65
"579","2009-04-21",9.03
"580","2009-04-22",9.39
"581","2009-04-23",9.59
"582","2009-04-24",9.775
"583","2009-04-27",9.99
"584","2009-04-28",9.47
"585","2009-04-29",11.01
"586","2009-04-30",10.72
"587","2009-05-01",10.95
"588","2009-05-04",11.395
"589","2009-05-05",11.26
"590","2009-05-06",11.205
"591","2009-05-07",10.62
"592","2009-05-08",10.775
"593","2009-05-11",10.545
"594","2009-05-12",10.52
"595","2009-05-13",10.03
"596","2009-05-14",10.165
"597","2009-05-15",10.11
"598","2009-05-18",10.15
"599","2009-05-19",10.005
"600","2009-05-20",9.82
"601","2009-05-21",9.365
"602","2009-05-22",9.26
"603","2009-05-26",9.5
"604","2009-05-27",9.35
"605","2009-05-28",9.415
"606","2009-05-29",9.59
"607","2009-06-01",10.015
"608","2009-06-02",10.075
"609","2009-06-03",10.055
"610","2009-06-04",10.45
"611","2009-06-05",10.6
"612","2009-06-08",10.56
"613","2009-06-09",11.25
"614","2009-06-10",11.125
"615","2009-06-11",11.325
"616","2009-06-12",11.17
"617","2009-06-15",10.77
"618","2009-06-16",10.465
"619","2009-06-17",10.19
"620","2009-06-18",10.02
"621","2009-06-19",10.1
"622","2009-06-22",9.815
"623","2009-06-23",9.8
"624","2009-06-24",9.845
"625","2009-06-25",9.95
"626","2009-06-26",9.89
"627","2009-06-29",9.895
"628","2009-06-30",9.815
"629","2009-07-01",9.835
"630","2009-07-02",9.65
"631","2009-07-06",9.505
"632","2009-07-07",9.31
"633","2009-07-08",9.25
"634","2009-07-09",9.515
"635","2009-07-10",9.535
"636","2009-07-13",9.57
"637","2009-07-14",9.82
"638","2009-07-15",10.335
"639","2009-07-16",10.33
"640","2009-07-17",10.35
"641","2009-07-20",10.525
"642","2009-07-21",10.665
"643","2009-07-22",10.815
"644","2009-07-23",11.025
"645","2009-07-24",10.8
"646","2009-07-27",10.72
"647","2009-07-28",10.66
"648","2009-07-29",11.965
"649","2009-07-30",12.31
"650","2009-07-31",11.855
"651","2009-08-03",12.265
"652","2009-08-04",12.225
"653","2009-08-05",12.155
"654","2009-08-06",11.88
"655","2009-08-07",12.285
"656","2009-08-10",12.16
"657","2009-08-11",12.115
"658","2009-08-12",12.555
"659","2009-08-13",12.59
"660","2009-08-14",12.32
"661","2009-08-17",11.745
"662","2009-08-18",11.94
"663","2009-08-19",12.045
"664","2009-08-20",12.245
"665","2009-08-21",12.605
"666","2009-08-24",12.32
"667","2009-08-25",12.285
"668","2009-08-26",12.38
"669","2009-08-27",12.44
"670","2009-08-28",12.715
"671","2009-08-31",12.73
"672","2009-09-01",12.38
"673","2009-09-02",12.31
"674","2009-09-03",12.38
"675","2009-09-04",12.75
"676","2009-09-08",12.73
"677","2009-09-09",12.955
"678","2009-09-10",12.945
"679","2009-09-11",13.03
"680","2009-09-14",13
"681","2009-09-15",12.81
"682","2009-09-16",12.86
"683","2009-09-17",12.72
"684","2009-09-18",12.59
"685","2009-09-21",12.525
"686","2009-09-22",12.345
"687","2009-09-23",12.12
"688","2009-09-24",12.045
"689","2009-09-25",11.805
"690","2009-09-28",12.02
"691","2009-09-29",11.93
"692","2009-09-30",11.955
"693","2009-10-01",11.45
"694","2009-10-02",11.22
"695","2009-10-05",11.365
"696","2009-10-06",11.345
"697","2009-10-07",11
"698","2009-10-08",10.925
"699","2009-10-09",10.925
"700","2009-10-12",10.905
"701","2009-10-13",11.02
"702","2009-10-14",11.285
"703","2009-10-15",11.225
"704","2009-10-16",11.05
"705","2009-10-19",11.155
"706","2009-10-20",11.32
"707","2009-10-21",11.055
"708","2009-10-22",11.05
"709","2009-10-23",10.84
"710","2009-10-26",10.715
"711","2009-10-27",10.65
"712","2009-10-28",10.625
"713","2009-10-29",10.775
"714","2009-10-30",10.485
"715","2009-11-02",10.6
"716","2009-11-03",10.83
"717","2009-11-04",10.89
"718","2009-11-05",11.145
"719","2009-11-06",11.2
"720","2009-11-09",11.44
"721","2009-11-10",11.655
"722","2009-11-11",11.8
"723","2009-11-12",11.675
"724","2009-11-13",11.795
"725","2009-11-16",12
"726","2009-11-17",12.02
"727","2009-11-18",11.98
"728","2009-11-19",11.75
"729","2009-11-20",11.7
"730","2009-11-23",11.825
"731","2009-11-24",11.76
"732","2009-11-25",11.78
"733","2009-11-27",11.39
"734","2009-11-30",11.165
"735","2009-12-01",11.48
"736","2009-12-02",11.545
"737","2009-12-03",11.355
"738","2009-12-04",11.61
"739","2009-12-07",11.715
"740","2009-12-08",11.53
"741","2009-12-09",11.575
"742","2009-12-10",11.685
"743","2009-12-11",11.845
"744","2009-12-14",12.12
"745","2009-12-15",12.4
"746","2009-12-16",12.23
"747","2009-12-17",12.18
"748","2009-12-18",12.215
"749","2009-12-21",12.445
"750","2009-12-22",12.64
"751","2009-12-23",12.755
"752","2009-12-24",12.925
"753","2009-12-28",12.785
"754","2009-12-29",12.79
"755","2009-12-30",12.785
"756","2009-12-31",12.6
"757","2010-01-04",12.825
"758","2010-01-05",12.76
"759","2010-01-06",12.725
"760","2010-01-07",12.745
"761","2010-01-08",12.845
"762","2010-01-11",12.74
"763","2010-01-12",12.54
"764","2010-01-13",12.675
"765","2010-01-14",12.675
"766","2010-01-15",12.275
"767","2010-01-19",12.43
"768","2010-01-20",12
"769","2010-01-21",11.87
"770","2010-01-22",11.615
"771","2010-01-25",11.74
"772","2010-01-26",11.695
"773","2010-01-27",11.795
"774","2010-01-28",11.5
"775","2010-01-29",11.445
"776","2010-02-01",11.605
"777","2010-02-02",11.635
"778","2010-02-03",12.315
"779","2010-02-04",11.82
"780","2010-02-05",12.13
"781","2010-02-08",12.245
"782","2010-02-09",12.35
"783","2010-02-10",12.345
"784","2010-02-11",12.53
"785","2010-02-12",12.565
"786","2010-02-16",12.56
"787","2010-02-17",12.795
"788","2010-02-18",13.015
"789","2010-02-19",13.23
"790","2010-02-22",13.6
"791","2010-02-23",13.28
"792","2010-02-24",13.555
"793","2010-02-25",13.5
"794","2010-02-26",13.435
"795","2010-03-01",13.705
"796","2010-03-02",13.76
"797","2010-03-03",13.79
"798","2010-03-04",13.695
"799","2010-03-05",13.58
"800","2010-03-08",13.47
"801","2010-03-09",13.505
"802","2010-03-10",13.525
"803","2010-03-11",13.455
"804","2010-03-12",13.535
"805","2010-03-15",13.555
"806","2010-03-16",13.56
"807","2010-03-17",13.915
"808","2010-03-18",13.975
"809","2010-03-19",14.14
"810","2010-03-22",14.2
"811","2010-03-23",14.535
"812","2010-03-24",14.295
"813","2010-03-25",14.08
"814","2010-03-26",14.105
"815","2010-03-29",14.42
"816","2010-03-30",14.395
"817","2010-03-31",14.36
"818","2010-04-01",14.26
"819","2010-04-05",14.465
"820","2010-04-06",14.495
"821","2010-04-07",14.305
"822","2010-04-08",14.365
"823","2010-04-09",14.49
"824","2010-04-12",14.57
"825","2010-04-13",14.665
"826","2010-04-14",15.015
"827","2010-04-15",15.08
"828","2010-04-16",14.915
"829","2010-04-19",14.65
"830","2010-04-20",15.035
"831","2010-04-21",15.29
"832","2010-04-22",15.425
"833","2010-04-23",15.505
"834","2010-04-26",15.575
"835","2010-04-27",15.4
"836","2010-04-28",15.54
"837","2010-04-29",15.895
"838","2010-04-30",16.35
"839","2010-05-03",16.15
"840","2010-05-04",15.42
"841","2010-05-05",15.185
"842","2010-05-06",14.59
"843","2010-05-07",14.235
"844","2010-05-10",14.9
"845","2010-05-11",15.05
"846","2010-05-12",15.75
"847","2010-05-13",15.595
"848","2010-05-14",15.08
"849","2010-05-17",15.585
"850","2010-05-18",15.22
"851","2010-05-19",15.075
"852","2010-05-20",14.25
"853","2010-05-21",14.35
"854","2010-05-24",14.05
"855","2010-05-25",13.945
"856","2010-05-26",14.05
"857","2010-05-27",14.665
"858","2010-05-28",14.365
"859","2010-06-01",14.115
"860","2010-06-02",14.5
"861","2010-06-03",14.665
"862","2010-06-04",14.14
"863","2010-06-07",13.76
"864","2010-06-08",13.7
"865","2010-06-09",14.125
"866","2010-06-10",14.73
"867","2010-06-11",14.93
"868","2010-06-14",14.705
"869","2010-06-15",15.09
"870","2010-06-16",15.125
"871","2010-06-17",15.055
"872","2010-06-18",15.235
"873","2010-06-21",15.22
"874","2010-06-22",15.05
"875","2010-06-23",14.745
"876","2010-06-24",14.515
"877","2010-06-25",14.815
"878","2010-06-28",14.575
"879","2010-06-29",14.06
"880","2010-06-30",14
"881","2010-07-01",13.87
"882","2010-07-02",14.035
"883","2010-07-06",13.96
"884","2010-07-07",14.425
"885","2010-07-08",14.51
"886","2010-07-09",14.63
"887","2010-07-12",14.55
"888","2010-07-13",14.965
"889","2010-07-14",14.89
"890","2010-07-15",14.88
"891","2010-07-16",14.16
"892","2010-07-19",14.215
"893","2010-07-20",14.13
"894","2010-07-21",14.245
"895","2010-07-22",14.425
"896","2010-07-23",14.855
"897","2010-07-26",15.345
"898","2010-07-27",15.1
"899","2010-07-28",14.41
"900","2010-07-29",14.135
"901","2010-07-30",14.185
"902","2010-08-02",14.355
"903","2010-08-03",14.575
"904","2010-08-04",14.53
"905","2010-08-05",14.685
"906","2010-08-06",14.715
"907","2010-08-09",14.825
"908","2010-08-10",14.6
"909","2010-08-11",14.235
"910","2010-08-12",14.06
"911","2010-08-13",13.895
"912","2010-08-16",13.91
"913","2010-08-17",14.61
"914","2010-08-18",14.565
"915","2010-08-19",14.5
"916","2010-08-20",14.805
"917","2010-08-23",14.855
"918","2010-08-24",14.43
"919","2010-08-25",14.345
"920","2010-08-26",14.155
"921","2010-08-27",14.37
"922","2010-08-30",14.085
"923","2010-08-31",14.065
"924","2010-09-01",14.5
"925","2010-09-02",14.78
"926","2010-09-03",14.99
"927","2010-09-07",14.67
"928","2010-09-08",14.63
"929","2010-09-09",14.74
"930","2010-09-10",14.96
"931","2010-09-13",15.315
"932","2010-09-14",15.905
"933","2010-09-15",16.01
"934","2010-09-16",16.059999
"935","2010-09-17",16.23
"936","2010-09-20",16.945
"937","2010-09-21",17.045
"938","2010-09-22",17.025
"939","2010-09-23",17.01
"940","2010-09-24",17.385
"941","2010-09-27",17.264999
"942","2010-09-28",17.5
"943","2010-09-29",17.264999
"944","2010-09-30",17.52
"945","2010-10-01",17.605
"946","2010-10-04",17.469999
"947","2010-10-05",17.82
"948","2010-10-06",17.365
"949","2010-10-07",17.424999
"950","2010-10-08",17.25
"951","2010-10-11",17.08
"952","2010-10-12",17.445
"953","2010-10-13",17.605
"954","2010-10-14",17.4
"955","2010-10-15",17.58
"956","2010-10-18",17.705
"957","2010-10-19",17.219999
"958","2010-10-20",17.709999
"959","2010-10-21",17.92
"960","2010-10-22",17.969999
"961","2010-10-25",18.135
"962","2010-10-26",18.1
"963","2010-10-27",17.950001
"964","2010-10-28",17.875
"965","2010-10-29",17.92
"966","2010-11-01",17.745001
"967","2010-11-02",17.790001
"968","2010-11-03",18.65
"969","2010-11-04",19.049999
"970","2010-11-05",18.955
"971","2010-11-08",18.815001
"972","2010-11-09",18.440001
"973","2010-11-10",18.375
"974","2010-11-11",18.129999
"975","2010-11-12",18.049999
"976","2010-11-15",18.190001
"977","2010-11-16",17.985001
"978","2010-11-17",17.975
"979","2010-11-18",18.575001
"980","2010-11-19",18.445
"981","2010-11-22",18.355
"982","2010-11-23",18.145
"983","2010-11-24",18.76
"984","2010-11-26",18.844999
"985","2010-11-29",18.764999
"986","2010-11-30",18.620001
"987","2010-12-01",18.99
"988","2010-12-02",19.42
"989","2010-12-03",20.014999
"990","2010-12-06",19.924999
"991","2010-12-07",20.16
