"","date","FMBI"
"157","2007-08-16",34.349998
"158","2007-08-17",36.34
"159","2007-08-20",35.849998
"160","2007-08-21",36.080002
"161","2007-08-22",35.919998
"162","2007-08-23",34.02
"163","2007-08-24",34.389999
"164","2007-08-27",34.34
"165","2007-08-28",33.77
"166","2007-08-29",34.59
"167","2007-08-30",34.110001
"168","2007-08-31",34.290001
"169","2007-09-04",34.700001
"170","2007-09-05",34.330002
"171","2007-09-06",34.599998
"172","2007-09-07",34.099998
"173","2007-09-10",33.869999
"174","2007-09-11",34.299999
"175","2007-09-12",34
"176","2007-09-13",34.16
"177","2007-09-14",34.560001
"178","2007-09-17",34.240002
"179","2007-09-18",35.91
"180","2007-09-19",36.02
"181","2007-09-20",35.330002
"182","2007-09-21",35.380001
"183","2007-09-24",34.810001
"184","2007-09-25",34.360001
"185","2007-09-26",34.369999
"186","2007-09-27",34.68
"187","2007-09-28",34.16
"188","2007-10-01",35.029999
"189","2007-10-02",35.549999
"190","2007-10-03",35.48
"191","2007-10-04",35.82
"192","2007-10-05",36.310001
"193","2007-10-08",35.759998
"194","2007-10-09",35.939999
"195","2007-10-10",35.650002
"196","2007-10-11",35.119999
"197","2007-10-12",34.860001
"198","2007-10-15",34.099998
"199","2007-10-16",33.32
"200","2007-10-17",32.970001
"201","2007-10-18",32.669998
"202","2007-10-19",31.92
"203","2007-10-22",32.540001
"204","2007-10-23",32.310001
"205","2007-10-24",32.709999
"206","2007-10-25",32.369999
"207","2007-10-26",33.310001
"208","2007-10-29",33.189999
"209","2007-10-30",33.209999
"210","2007-10-31",33.68
"211","2007-11-01",32.07
"212","2007-11-02",31.280001
"213","2007-11-05",31.33
"214","2007-11-06",31.940001
"215","2007-11-07",30.41
"216","2007-11-08",31.4
"217","2007-11-09",31.799999
"218","2007-11-12",32.130001
"219","2007-11-13",33.48
"220","2007-11-14",32.700001
"221","2007-11-15",32.099998
"222","2007-11-16",32.099998
"223","2007-11-19",31.23
"224","2007-11-20",30.76
"225","2007-11-21",30.389999
"226","2007-11-23",31.290001
"227","2007-11-26",30.02
"228","2007-11-27",30.49
"229","2007-11-28",32.139999
"230","2007-11-29",31.809999
"231","2007-11-30",32.700001
"232","2007-12-03",32.380001
"233","2007-12-04",32.200001
"234","2007-12-05",32.540001
"235","2007-12-06",33.150002
"236","2007-12-07",32.880001
"237","2007-12-10",33.380001
"238","2007-12-11",31.610001
"239","2007-12-12",30.92
"240","2007-12-13",30.84
"241","2007-12-14",29.889999
"242","2007-12-17",30.040001
"243","2007-12-18",30.98
"244","2007-12-19",30.4
"245","2007-12-20",30.700001
"246","2007-12-21",31.76
"247","2007-12-24",32.060001
"248","2007-12-26",32.02
"249","2007-12-27",30.76
"250","2007-12-28",30.450001
"251","2007-12-31",30.6
"252","2008-01-02",29.52
"253","2008-01-03",29.02
"254","2008-01-04",27.77
"255","2008-01-07",28.08
"256","2008-01-08",26.51
"257","2008-01-09",26.83
"258","2008-01-10",27.08
"259","2008-01-11",26.84
"260","2008-01-14",26.959999
"261","2008-01-15",26.459999
"262","2008-01-16",26.700001
"263","2008-01-17",25.76
"264","2008-01-18",25.299999
"265","2008-01-22",26.02
"266","2008-01-23",28.01
"267","2008-01-24",29.32
"268","2008-01-25",28.65
"269","2008-01-28",29.27
"270","2008-01-29",29.93
"271","2008-01-30",30.25
"272","2008-01-31",31.200001
"273","2008-02-01",31.9
"274","2008-02-04",30.530001
"275","2008-02-05",29.27
"276","2008-02-06",29.01
"277","2008-02-07",29.870001
"278","2008-02-08",29.549999
"279","2008-02-11",29
"280","2008-02-12",29.379999
"281","2008-02-13",29.6
"282","2008-02-14",28.59
"283","2008-02-15",28.35
"284","2008-02-19",27.84
"285","2008-02-20",28.530001
"286","2008-02-21",27.690001
"287","2008-02-22",27.98
"288","2008-02-25",28.610001
"289","2008-02-26",28.51
"290","2008-02-27",28.4
"291","2008-02-28",27.33
"292","2008-02-29",26.049999
"293","2008-03-03",25.67
"294","2008-03-04",25.57
"295","2008-03-05",25.25
"296","2008-03-06",24.76
"297","2008-03-07",25.200001
"298","2008-03-10",25.040001
"299","2008-03-11",27.02
"300","2008-03-12",26.32
"301","2008-03-13",26.959999
"302","2008-03-14",26.4
"303","2008-03-17",26.450001
"304","2008-03-18",27.700001
"305","2008-03-19",27.530001
"306","2008-03-20",29.82
"307","2008-03-24",30.17
"308","2008-03-25",30.25
"309","2008-03-26",29.23
"310","2008-03-27",28.27
"311","2008-03-28",27.41
"312","2008-03-31",27.77
"313","2008-04-01",28.959999
"314","2008-04-02",29.01
"315","2008-04-03",28.540001
"316","2008-04-04",27.719999
"317","2008-04-07",27.690001
"318","2008-04-08",27.24
"319","2008-04-09",26.370001
"320","2008-04-10",26.73
"321","2008-04-11",26.129999
"322","2008-04-14",25.41
"323","2008-04-15",26.209999
"324","2008-04-16",27.309999
"325","2008-04-17",28.309999
"326","2008-04-18",28.75
"327","2008-04-21",27.530001
"328","2008-04-22",27.43
"329","2008-04-23",26.219999
"330","2008-04-24",26.700001
"331","2008-04-25",25.93
"332","2008-04-28",26.51
"333","2008-04-29",26.469999
"334","2008-04-30",25.530001
"335","2008-05-01",26.709999
"336","2008-05-02",26.27
"337","2008-05-05",25.93
"338","2008-05-06",26.040001
"339","2008-05-07",25.309999
"340","2008-05-08",25.049999
"341","2008-05-09",24.99
"342","2008-05-12",25.48
"343","2008-05-13",25.219999
"344","2008-05-14",25.049999
"345","2008-05-15",25.25
"346","2008-05-16",25.120001
"347","2008-05-19",24.959999
"348","2008-05-20",24.799999
"349","2008-05-21",24.57
"350","2008-05-22",24.52
"351","2008-05-23",24.24
"352","2008-05-27",24.690001
"353","2008-05-28",25.190001
"354","2008-05-29",26.25
"355","2008-05-30",26.1
"356","2008-06-02",25.690001
"357","2008-06-03",25.6
"358","2008-06-04",25.82
"359","2008-06-05",26.43
"360","2008-06-06",25.01
"361","2008-06-09",24.299999
"362","2008-06-10",24.48
"363","2008-06-11",23.73
"364","2008-06-12",23.6
"365","2008-06-13",23.200001
"366","2008-06-16",23.629999
"367","2008-06-17",22.93
"368","2008-06-18",22.040001
"369","2008-06-19",21.950001
"370","2008-06-20",21.75
"371","2008-06-23",20.459999
"372","2008-06-24",20.02
"373","2008-06-25",19.790001
"374","2008-06-26",19.76
"375","2008-06-27",19.219999
"376","2008-06-30",18.65
"377","2008-07-01",19.15
"378","2008-07-02",18.209999
"379","2008-07-03",17.48
"380","2008-07-07",16.540001
"381","2008-07-08",17.290001
"382","2008-07-09",16.68
"383","2008-07-10",16.65
"384","2008-07-11",16.639999
"385","2008-07-14",14.78
"386","2008-07-15",14
"387","2008-07-16",17.709999
"388","2008-07-17",19.23
"389","2008-07-18",19.23
"390","2008-07-21",19.83
"391","2008-07-22",21.450001
"392","2008-07-23",21.73
"393","2008-07-24",19.959999
"394","2008-07-25",20.049999
"395","2008-07-28",19
"396","2008-07-29",20.709999
"397","2008-07-30",20.75
"398","2008-07-31",20.530001
"399","2008-08-01",21.18
"400","2008-08-04",21.200001
"401","2008-08-05",22.74
"402","2008-08-06",22.120001
"403","2008-08-07",21.92
"404","2008-08-08",22.879999
"405","2008-08-11",24.23
"406","2008-08-12",23.99
"407","2008-08-13",22.290001
"408","2008-08-14",22.799999
"409","2008-08-15",23.73
"410","2008-08-18",22.620001
"411","2008-08-19",21.870001
"412","2008-08-20",21.559999
"413","2008-08-21",21.190001
"414","2008-08-22",22.23
"415","2008-08-25",21.370001
"416","2008-08-26",21.48
"417","2008-08-27",21.91
"418","2008-08-28",22.639999
"419","2008-08-29",22.379999
"420","2008-09-02",22.870001
"421","2008-09-03",24.25
"422","2008-09-04",23.200001
"423","2008-09-05",24.25
"424","2008-09-08",25.82
"425","2008-09-09",25.389999
"426","2008-09-10",24.68
"427","2008-09-11",24.57
"428","2008-09-12",25.809999
"429","2008-09-15",25.299999
"430","2008-09-16",27.1
"431","2008-09-17",25.77
"432","2008-09-18",29.360001
"433","2008-09-19",29.84
"434","2008-09-22",27.43
"435","2008-09-23",27.360001
"436","2008-09-24",26.610001
"437","2008-09-25",26.4
"438","2008-09-26",27.26
"439","2008-09-29",24.82
"440","2008-09-30",24.24
"441","2008-10-01",25.48
"442","2008-10-02",25.57
"443","2008-10-03",27.32
"444","2008-10-06",27.25
"445","2008-10-07",22.59
"446","2008-10-08",21.639999
"447","2008-10-09",18.66
"448","2008-10-10",23.610001
"449","2008-10-13",25.280001
"450","2008-10-14",24.549999
"451","2008-10-15",23.459999
"452","2008-10-16",25.040001
"453","2008-10-17",24.85
"454","2008-10-20",23.85
"455","2008-10-21",22.27
"456","2008-10-22",20
"457","2008-10-23",18.879999
"458","2008-10-24",18.030001
"459","2008-10-27",18.379999
"460","2008-10-28",20.879999
"461","2008-10-29",20.780001
"462","2008-10-30",21.290001
"463","2008-10-31",22.209999
"464","2008-11-03",22.91
"465","2008-11-04",23.91
"466","2008-11-05",21.83
"467","2008-11-06",20.83
"468","2008-11-07",20.719999
"469","2008-11-10",19.99
"470","2008-11-11",20.209999
"471","2008-11-12",18.790001
"472","2008-11-13",20.66
"473","2008-11-14",18.959999
"474","2008-11-17",18.639999
"475","2008-11-18",17.459999
"476","2008-11-19",15.38
"477","2008-11-20",14.33
"478","2008-11-21",15.4
"479","2008-11-24",17.99
"480","2008-11-25",18.360001
"481","2008-11-26",18.129999
"482","2008-11-28",18.41
"483","2008-12-01",14.83
"484","2008-12-02",16.52
"485","2008-12-03",17.49
"486","2008-12-04",17.209999
"487","2008-12-05",18.48
"488","2008-12-08",18.34
"489","2008-12-09",17.83
"490","2008-12-10",18.34
"491","2008-12-11",16.74
"492","2008-12-12",17.16
"493","2008-12-15",16.76
"494","2008-12-16",19.299999
"495","2008-12-17",19.120001
"496","2008-12-18",18.77
"497","2008-12-19",19.6
"498","2008-12-22",18.950001
"499","2008-12-23",18.35
"500","2008-12-24",18.6
"501","2008-12-26",19.09
"502","2008-12-29",18.469999
"503","2008-12-30",19.5
"504","2008-12-31",19.969999
"505","2009-01-02",20.030001
"506","2009-01-05",18.549999
"507","2009-01-06",18.889999
"508","2009-01-07",17.09
"509","2009-01-08",16.190001
"510","2009-01-09",15.11
"511","2009-01-12",14.68
"512","2009-01-13",14.88
"513","2009-01-14",14.24
"514","2009-01-15",14.12
"515","2009-01-16",14.32
"516","2009-01-20",12.26
"517","2009-01-21",14.13
"518","2009-01-22",9.78
"519","2009-01-23",9.9
"520","2009-01-26",9.56
"521","2009-01-27",10
"522","2009-01-28",10.86
"523","2009-01-29",10.05
"524","2009-01-30",10
"525","2009-02-02",9.73
"526","2009-02-03",9.55
"527","2009-02-04",9.68
"528","2009-02-05",9.73
"529","2009-02-06",11.14
"530","2009-02-09",11.26
"531","2009-02-10",9.51
"532","2009-02-11",9.71
"533","2009-02-12",8.89
"534","2009-02-13",8.64
"535","2009-02-17",7.81
"536","2009-02-18",7.48
"537","2009-02-19",6.92
"538","2009-02-20",7.08
"539","2009-02-23",6.76
"540","2009-02-24",7.67
"541","2009-02-25",7.42
"542","2009-02-26",8.14
"543","2009-02-27",7.52
"544","2009-03-02",7.13
"545","2009-03-03",6.95
"546","2009-03-04",7.15
"547","2009-03-05",6.19
"548","2009-03-06",6.28
"549","2009-03-09",6.03
"550","2009-03-10",6.87
"551","2009-03-11",6.86
"552","2009-03-12",8.09
"553","2009-03-13",8.66
"554","2009-03-16",8.34
"555","2009-03-17",9.22
"556","2009-03-18",9.49
"557","2009-03-19",8.77
"558","2009-03-20",8.41
"559","2009-03-23",9.61
"560","2009-03-24",8.56
"561","2009-03-25",8.7
"562","2009-03-26",9.08
"563","2009-03-27",8.69
"564","2009-03-30",8.06
"565","2009-03-31",8.59
"566","2009-04-01",8.84
"567","2009-04-02",9.54
"568","2009-04-03",9.78
"569","2009-04-06",9.26
"570","2009-04-07",8.74
"571","2009-04-08",8.56
"572","2009-04-09",10.23
"573","2009-04-13",11.61
"574","2009-04-14",10.8
"575","2009-04-15",10.84
"576","2009-04-16",11.42
"577","2009-04-17",11.7
"578","2009-04-20",9.83
"579","2009-04-21",9.71
"580","2009-04-22",9.96
"581","2009-04-23",9.74
"582","2009-04-24",10.05
"583","2009-04-27",9.15
"584","2009-04-28",9.11
"585","2009-04-29",9.38
"586","2009-04-30",8.86
"587","2009-05-01",8.28
"588","2009-05-04",9.47
"589","2009-05-05",9.27
"590","2009-05-06",10.02
"591","2009-05-07",9.83
"592","2009-05-08",11.59
"593","2009-05-11",10.87
"594","2009-05-12",10.25
"595","2009-05-13",9.36
"596","2009-05-14",9.81
"597","2009-05-15",9.55
"598","2009-05-18",9.76
"599","2009-05-19",9.44
"600","2009-05-20",8.83
"601","2009-05-21",8.73
"602","2009-05-22",8.83
"603","2009-05-26",9.77
"604","2009-05-27",8.67
"605","2009-05-28",8.66
"606","2009-05-29",8.7
"607","2009-06-01",8.88
"608","2009-06-02",8.58
"609","2009-06-03",8.3
"610","2009-06-04",8.67
"611","2009-06-05",8.3
"612","2009-06-08",8.16
"613","2009-06-09",8.03
"614","2009-06-10",7.59
"615","2009-06-11",7.5
"616","2009-06-12",7.46
"617","2009-06-15",7.21
"618","2009-06-16",6.64
"619","2009-06-17",6.16
"620","2009-06-18",6.18
"621","2009-06-19",6.8
"622","2009-06-22",6.3
"623","2009-06-23",6.07
"624","2009-06-24",6.23
"625","2009-06-25",6.63
"626","2009-06-26",6.92
"627","2009-06-29",7.21
"628","2009-06-30",7.31
"629","2009-07-01",7.39
"630","2009-07-02",6.81
"631","2009-07-06",6.83
"632","2009-07-07",6.65
"633","2009-07-08",6.57
"634","2009-07-09",6.59
"635","2009-07-10",6.27
"636","2009-07-13",7.4
"637","2009-07-14",7.17
"638","2009-07-15",7.71
"639","2009-07-16",7.72
"640","2009-07-17",7.16
"641","2009-07-20",7
"642","2009-07-21",6.39
"643","2009-07-22",6.7
"644","2009-07-23",6.69
"645","2009-07-24",6.9
"646","2009-07-27",7.58
"647","2009-07-28",7.69
"648","2009-07-29",7.67
"649","2009-07-30",8.12
"650","2009-07-31",8.36
"651","2009-08-03",8.74
"652","2009-08-04",9.11
"653","2009-08-05",9.18
"654","2009-08-06",9.27
"655","2009-08-07",10.52
"656","2009-08-10",10.98
"657","2009-08-11",10.18
"658","2009-08-12",10.38
"659","2009-08-13",10.34
"660","2009-08-14",10.03
"661","2009-08-17",9.48
"662","2009-08-18",9.61
"663","2009-08-19",9.7
"664","2009-08-20",9.72
"665","2009-08-21",10.7
"666","2009-08-24",10.34
"667","2009-08-25",10.24
"668","2009-08-26",10.46
"669","2009-08-27",10.42
"670","2009-08-28",10.42
"671","2009-08-31",10.26
"672","2009-09-01",9.8
"673","2009-09-02",9.54
"674","2009-09-03",9.79
"675","2009-09-04",9.79
"676","2009-09-08",9.99
"677","2009-09-09",10.12
"678","2009-09-10",9.93
"679","2009-09-11",10.22
"680","2009-09-14",10.1
"681","2009-09-15",10.29
"682","2009-09-16",11.05
"683","2009-09-17",10.41
"684","2009-09-18",10.15
"685","2009-09-21",9.7
"686","2009-09-22",9.97
"687","2009-09-23",10.22
"688","2009-09-24",9.8
"689","2009-09-25",9.73
"690","2009-09-28",10.89
"691","2009-09-29",11.43
"692","2009-09-30",11.27
"693","2009-10-01",10.78
"694","2009-10-02",10.25
"695","2009-10-05",10.48
"696","2009-10-06",10.82
"697","2009-10-07",10.89
"698","2009-10-08",11.13
"699","2009-10-09",11.39
"700","2009-10-12",11.34
"701","2009-10-13",11.22
"702","2009-10-14",11.49
"703","2009-10-15",11.3
"704","2009-10-16",11.14
"705","2009-10-19",11.32
"706","2009-10-20",10.98
"707","2009-10-21",10.46
"708","2009-10-22",11.21
"709","2009-10-23",10.6
"710","2009-10-26",10.61
"711","2009-10-27",10.92
"712","2009-10-28",10.69
"713","2009-10-29",11.13
"714","2009-10-30",10.4
"715","2009-11-02",9.94
"716","2009-11-03",9.86
"717","2009-11-04",9.47
"718","2009-11-05",9.67
"719","2009-11-06",9.62
"720","2009-11-09",9.99
"721","2009-11-10",9.35
"722","2009-11-11",9.67
"723","2009-11-12",9.26
"724","2009-11-13",9.42
"725","2009-11-16",9.81
"726","2009-11-17",10.24
"727","2009-11-18",10.4
"728","2009-11-19",9.91
"729","2009-11-20",9.87
"730","2009-11-23",10.31
"731","2009-11-24",10.41
"732","2009-11-25",10.35
"733","2009-11-27",10.08
"734","2009-11-30",10.43
"735","2009-12-01",10.47
"736","2009-12-02",10.8
"737","2009-12-03",10.7
"738","2009-12-04",11.01
"739","2009-12-07",11.22
"740","2009-12-08",11.3
"741","2009-12-09",11.19
"742","2009-12-10",11.27
"743","2009-12-11",11.2
"744","2009-12-14",11.45
"745","2009-12-15",11.06
"746","2009-12-16",10.94
"747","2009-12-17",10.53
"748","2009-12-18",11
"749","2009-12-21",10.99
"750","2009-12-22",10.99
"751","2009-12-23",10.74
"752","2009-12-24",10.96
"753","2009-12-28",11.07
"754","2009-12-29",11.12
"755","2009-12-30",11.13
"756","2009-12-31",10.89
"757","2010-01-04",10.98
"758","2010-01-05",10.51
"759","2010-01-06",10.65
"760","2010-01-07",11.28
"761","2010-01-08",11.66
"762","2010-01-11",11.09
"763","2010-01-12",10.95
"764","2010-01-13",11.48
"765","2010-01-14",12.36
"766","2010-01-15",12.43
"767","2010-01-19",12.36
"768","2010-01-20",12.58
"769","2010-01-21",13.02
"770","2010-01-22",12.6
"771","2010-01-25",12.85
"772","2010-01-26",12.88
"773","2010-01-27",13.36
"774","2010-01-28",13.39
"775","2010-01-29",13.16
"776","2010-02-01",12.9
"777","2010-02-02",12.91
"778","2010-02-03",12.55
"779","2010-02-04",12.42
"780","2010-02-05",12.68
"781","2010-02-08",12.45
"782","2010-02-09",12.55
"783","2010-02-10",12.93
"784","2010-02-11",12.96
"785","2010-02-12",13.17
"786","2010-02-16",13.43
"787","2010-02-17",13.23
"788","2010-02-18",13.39
"789","2010-02-19",13.52
"790","2010-02-22",13.63
"791","2010-02-23",13.4
"792","2010-02-24",13.96
"793","2010-02-25",13.64
"794","2010-02-26",13.56
"795","2010-03-01",13
"796","2010-03-02",13.01
"797","2010-03-03",12.62
"798","2010-03-04",12.73
"799","2010-03-05",13.42
"800","2010-03-08",13.29
"801","2010-03-09",13.38
"802","2010-03-10",13.73
"803","2010-03-11",13.74
"804","2010-03-12",13.56
"805","2010-03-15",13.62
"806","2010-03-16",13.7
"807","2010-03-17",14.04
"808","2010-03-18",13.84
"809","2010-03-19",13.85
"810","2010-03-22",14.21
"811","2010-03-23",14.04
"812","2010-03-24",13.83
"813","2010-03-25",13.89
"814","2010-03-26",13.65
"815","2010-03-29",13.54
"816","2010-03-30",13.65
"817","2010-03-31",13.55
"818","2010-04-01",13.62
"819","2010-04-05",13.98
"820","2010-04-06",14.2
"821","2010-04-07",13.99
"822","2010-04-08",14.07
"823","2010-04-09",14.33
"824","2010-04-12",14.75
"825","2010-04-13",14.64
"826","2010-04-14",14.83
"827","2010-04-15",14.69
"828","2010-04-16",14.62
"829","2010-04-19",14.6
"830","2010-04-20",14.68
"831","2010-04-21",16.1
"832","2010-04-22",16.85
"833","2010-04-23",17.9
"834","2010-04-26",16
"835","2010-04-27",15.52
"836","2010-04-28",15.56
"837","2010-04-29",15.73
"838","2010-04-30",15.2
"839","2010-05-03",15.38
"840","2010-05-04",14.66
"841","2010-05-05",14.86
"842","2010-05-06",14.33
"843","2010-05-07",14.12
"844","2010-05-10",15.5
"845","2010-05-11",15.8
"846","2010-05-12",16.24
"847","2010-05-13",16.040001
"848","2010-05-14",15.7
"849","2010-05-17",15.98
"850","2010-05-18",15.29
"851","2010-05-19",15.08
"852","2010-05-20",13.74
"853","2010-05-21",14.13
"854","2010-05-24",13.76
"855","2010-05-25",13.87
"856","2010-05-26",13.84
"857","2010-05-27",14.38
"858","2010-05-28",13.87
"859","2010-06-01",13.11
"860","2010-06-02",13.82
"861","2010-06-03",13.97
"862","2010-06-04",12.87
"863","2010-06-07",12.71
"864","2010-06-08",12.48
"865","2010-06-09",12.29
"866","2010-06-10",13.25
"867","2010-06-11",13.46
"868","2010-06-14",13.3
"869","2010-06-15",13.92
"870","2010-06-16",13.91
"871","2010-06-17",13.89
"872","2010-06-18",13.68
"873","2010-06-21",13.6
"874","2010-06-22",13.23
"875","2010-06-23",12.99
"876","2010-06-24",12.74
"877","2010-06-25",13.32
"878","2010-06-28",13.21
"879","2010-06-29",12.46
"880","2010-06-30",12.16
"881","2010-07-01",11.9
"882","2010-07-02",11.61
"883","2010-07-06",11.42
"884","2010-07-07",11.86
"885","2010-07-08",12.09
"886","2010-07-09",12.49
"887","2010-07-12",12.38
"888","2010-07-13",13.16
"889","2010-07-14",13.12
"890","2010-07-15",12.81
"891","2010-07-16",12.3
"892","2010-07-19",12.27
"893","2010-07-20",12.56
"894","2010-07-21",11.84
"895","2010-07-22",12.15
"896","2010-07-23",12.41
"897","2010-07-26",12.89
"898","2010-07-27",13.23
"899","2010-07-28",12.71
"900","2010-07-29",12.71
"901","2010-07-30",12.58
"902","2010-08-02",12.9
"903","2010-08-03",12.73
"904","2010-08-04",12.75
"905","2010-08-05",12.27
"906","2010-08-06",12.14
"907","2010-08-09",12.26
"908","2010-08-10",12.26
"909","2010-08-11",11.39
"910","2010-08-12",11.06
"911","2010-08-13",10.89
"912","2010-08-16",11.09
"913","2010-08-17",11.3
"914","2010-08-18",11.58
"915","2010-08-19",11.46
"916","2010-08-20",11.3
"917","2010-08-23",11.2
"918","2010-08-24",11.13
"919","2010-08-25",11.2
"920","2010-08-26",11.21
"921","2010-08-27",11.5
"922","2010-08-30",10.84
"923","2010-08-31",10.97
"924","2010-09-01",11.48
"925","2010-09-02",11.68
"926","2010-09-03",11.7
"927","2010-09-07",11.25
"928","2010-09-08",11.31
"929","2010-09-09",11.3
"930","2010-09-10",11.23
"931","2010-09-13",11.72
"932","2010-09-14",11.55
"933","2010-09-15",11.28
"934","2010-09-16",11.16
"935","2010-09-17",11.14
"936","2010-09-20",11.5
"937","2010-09-21",11.26
"938","2010-09-22",10.93
"939","2010-09-23",10.85
"940","2010-09-24",11.27
"941","2010-09-27",11.13
"942","2010-09-28",11.19
"943","2010-09-29",11.25
"944","2010-09-30",11.53
"945","2010-10-01",11.62
"946","2010-10-04",11.5
"947","2010-10-05",12.11
"948","2010-10-06",12.16
"949","2010-10-07",12.14
"950","2010-10-08",12.33
"951","2010-10-11",12.15
"952","2010-10-12",12.39
"953","2010-10-13",12.72
"954","2010-10-14",12.52
"955","2010-10-15",12.23
"956","2010-10-18",12.75
"957","2010-10-19",12.52
"958","2010-10-20",10.83
"959","2010-10-21",10.98
"960","2010-10-22",10.81
"961","2010-10-25",10.78
"962","2010-10-26",10.62
"963","2010-10-27",10.79
"964","2010-10-28",10.77
"965","2010-10-29",10.71
"966","2010-11-01",10.4
"967","2010-11-02",10.5
"968","2010-11-03",10.58
"969","2010-11-04",11.1
"970","2010-11-05",11.36
"971","2010-11-08",11.29
"972","2010-11-09",11.01
"973","2010-11-10",11.03
"974","2010-11-11",10.78
"975","2010-11-12",10.43
"976","2010-11-15",10.41
"977","2010-11-16",10.26
"978","2010-11-17",10.04
"979","2010-11-18",10.23
