"","date","AKTS"
"80","2015-09-25",4.25
"81","2015-09-28",4.25
"82","2015-09-29",4.25
"83","2015-09-30",4.25
"84","2015-10-01",4.25
"85","2015-10-02",4.25
"86","2015-10-05",4.25
"87","2015-10-06",4.25
"88","2015-10-07",4.25
"89","2015-10-08",4.25
"90","2015-10-09",4.15
"91","2015-10-12",4.15
"92","2015-10-13",4.15
"93","2015-10-14",4.15
"94","2015-10-15",4.45
"95","2015-10-16",4.45
"96","2015-10-19",4.45
"97","2015-10-20",3.75
"98","2015-10-21",3.75
"99","2015-10-22",3.75
"100","2015-10-23",3.5
"101","2015-10-26",3.5
"102","2015-10-27",3.5
"103","2015-10-28",3.1
"104","2015-10-29",3.1
"105","2015-10-30",3.1
"106","2015-11-02",3.06
"107","2015-11-03",3.06
"108","2015-11-04",3.06
"109","2015-11-05",3.06
"110","2015-11-06",3.06
"111","2015-11-09",3.06
"112","2015-11-10",3.06
"113","2015-11-11",3.06
"114","2015-11-12",3.06
"115","2015-11-13",2.5
"116","2015-11-16",2.5
"117","2015-11-17",2.5
"118","2015-11-18",2.25
"119","2015-11-19",2.25
"120","2015-11-20",2
"121","2015-11-23",2.25
"122","2015-11-24",1.98
"123","2015-11-25",1.98
"124","2015-11-27",1.98
"125","2015-11-30",1.98
"126","2015-12-01",2
"127","2015-12-02",1.8
"128","2015-12-03",1.6
"129","2015-12-04",1.6
"130","2015-12-07",1.6
"131","2015-12-08",1.6
"132","2015-12-09",1.6
"133","2015-12-10",1.74
"134","2015-12-11",1.65
"135","2015-12-14",1.6
"136","2015-12-15",1.6
"137","2015-12-16",1.7
"138","2015-12-17",1.7
"139","2015-12-18",1.74
"140","2015-12-21",1.79
"141","2015-12-22",1.81
"142","2015-12-23",1.8
"143","2015-12-24",1.7
"144","2015-12-28",1.64
"145","2015-12-29",1.64
"146","2015-12-30",1.51
"147","2015-12-31",1.6
"148","2016-01-04",1.6
"149","2016-01-05",1.7
"150","2016-01-06",1.65
"151","2016-01-07",1.7
"152","2016-01-08",1.7
"153","2016-01-11",1.7
"154","2016-01-12",1.69
"155","2016-01-13",1.7
"156","2016-01-14",1.7
"157","2016-01-15",1.7
"158","2016-01-19",1.7
"159","2016-01-20",1.7
"160","2016-01-21",1.65
"161","2016-01-22",1.7
"162","2016-01-25",1.6
"163","2016-01-26",1.7
"164","2016-01-27",1.65
"165","2016-01-28",1.65
"166","2016-01-29",1.64
"167","2016-02-01",1.64
"168","2016-02-02",1.62
"169","2016-02-03",1.6
"170","2016-02-04",1.6
"171","2016-02-05",1.6
"172","2016-02-08",1.59
"173","2016-02-09",1.55
"174","2016-02-10",1.55
"175","2016-02-11",1.55
"176","2016-02-12",1.55
"177","2016-02-16",1.55
"178","2016-02-17",1.55
"179","2016-02-18",1.55
"180","2016-02-19",1.55
"181","2016-02-22",1.55
"182","2016-02-23",1.55
"183","2016-02-24",1.51
"184","2016-02-25",1.55
"185","2016-02-26",1.55
"186","2016-02-29",1.55
"187","2016-03-01",1.55
"188","2016-03-02",1.55
"189","2016-03-03",1.55
"190","2016-03-04",1.55
"191","2016-03-07",1.55
"192","2016-03-08",1.53
"193","2016-03-09",1.6
"194","2016-03-10",1.6
"195","2016-03-11",1.6
"196","2016-03-14",1.69
"197","2016-03-15",1.69
"198","2016-03-16",1.7
"199","2016-03-17",1.8
"200","2016-03-18",1.8
"201","2016-03-21",1.8
"202","2016-03-22",1.85
"203","2016-03-23",1.85
"204","2016-03-24",1.99
"205","2016-03-28",1.99
"206","2016-03-29",1.99
"207","2016-03-30",1.95
"208","2016-03-31",2.11
"209","2016-04-01",2.15
"210","2016-04-04",2.1
"211","2016-04-05",2.15
"212","2016-04-06",2.1
"213","2016-04-07",2.1
"214","2016-04-08",2.015
"215","2016-04-11",2.12
"216","2016-04-12",2.18
"217","2016-04-13",2.25
"218","2016-04-14",2.18
"219","2016-04-15",2.19
"220","2016-04-18",2.25
"221","2016-04-19",2.23
"222","2016-04-20",2.2
"223","2016-04-21",2.3
"224","2016-04-22",2.279
"225","2016-04-25",2.21
"226","2016-04-26",2.3
"227","2016-04-27",2.25
"228","2016-04-28",2.35
"229","2016-04-29",3
"230","2016-05-02",3.2
"231","2016-05-03",3.3
"232","2016-05-04",3.35
"233","2016-05-05",3.15
"234","2016-05-06",3.15
"235","2016-05-09",3.3
"236","2016-05-10",3.15
"237","2016-05-11",3.16
"238","2016-05-12",3.16
"239","2016-05-13",3.15
"240","2016-05-16",3
"241","2016-05-17",3.16
"242","2016-05-18",3.7
"243","2016-05-19",3.85
"244","2016-05-20",3.99
"245","2016-05-23",4.5
"246","2016-05-24",4.259
"247","2016-05-25",4.5
"248","2016-05-26",4.15
"249","2016-05-27",4.44
"250","2016-05-31",4.29
"251","2016-06-01",4.15
"252","2016-06-02",4.25
"253","2016-06-03",4.29
"254","2016-06-06",4.1
"255","2016-06-07",4.44
"256","2016-06-08",4.45
"257","2016-06-09",4.5
"258","2016-06-10",4.5
"259","2016-06-13",4.2
"260","2016-06-14",4.3
"261","2016-06-15",4.15
"262","2016-06-16",4.25
"263","2016-06-17",4.15
"264","2016-06-20",3.9
"265","2016-06-21",4.2
"266","2016-06-22",4.1
"267","2016-06-23",3.99
"268","2016-06-24",3.916
"269","2016-06-27",3.916
"270","2016-06-28",3.95
"271","2016-06-29",4
"272","2016-06-30",4.19
"273","2016-07-01",3.96
"274","2016-07-05",3.92
"275","2016-07-06",3.92
"276","2016-07-07",3.92
"277","2016-07-08",3.91
"278","2016-07-11",3.95
"279","2016-07-12",3.95
"280","2016-07-13",3.8
"281","2016-07-14",3.85
"282","2016-07-15",3.85
"283","2016-07-18",3.68
"284","2016-07-19",3.6
"285","2016-07-20",3.72
"286","2016-07-21",3.72
"287","2016-07-22",3.72
"288","2016-07-25",3.95
"289","2016-07-26",3.95
"290","2016-07-27",3.9
"291","2016-07-28",3.93
"292","2016-07-29",3.75
"293","2016-08-01",3.85
"294","2016-08-02",3.75
"295","2016-08-03",3.75
"296","2016-08-04",3.5
"297","2016-08-05",3.75
"298","2016-08-08",3.785
"299","2016-08-09",3.75
"300","2016-08-10",3.538
"301","2016-08-11",3.69
"302","2016-08-12",3.7
"303","2016-08-15",3.93
"304","2016-08-16",3.9
"305","2016-08-17",3.95
"306","2016-08-18",3.93
"307","2016-08-19",3.886
"308","2016-08-22",3.89
"309","2016-08-23",3.8
"310","2016-08-24",3.9
"311","2016-08-25",3.9
"312","2016-08-26",3.9
"313","2016-08-29",3.62
"314","2016-08-30",3.8
"315","2016-08-31",3.71
"316","2016-09-01",3.7
"317","2016-09-02",3.7
"318","2016-09-06",3.7
"319","2016-09-07",3.92
"320","2016-09-08",3.88
"321","2016-09-09",3.95
"322","2016-09-12",3.9
"323","2016-09-13",3.95
"324","2016-09-14",3.9
"325","2016-09-15",4.49
"326","2016-09-16",4.49
"327","2016-09-19",4.4
"328","2016-09-20",4.49
"329","2016-09-21",4.49
"330","2016-09-22",4.42
"331","2016-09-23",4.35
"332","2016-09-26",4.15
"333","2016-09-27",4.3
"334","2016-09-28",4.25
"335","2016-09-29",4.29
"336","2016-09-30",4.28
"337","2016-10-03",4.28
"338","2016-10-04",4.25
"339","2016-10-05",4.25
"340","2016-10-06",4.25
"341","2016-10-07",4.12
"342","2016-10-10",4.132
"343","2016-10-11",4.11
"344","2016-10-12",4.1
"345","2016-10-13",4.2
"346","2016-10-14",4.17
"347","2016-10-17",4.17
"348","2016-10-18",4.15
"349","2016-10-19",4.205
"350","2016-10-20",4.21
"351","2016-10-21",4.2
"352","2016-10-24",4.1
"353","2016-10-25",4.1
"354","2016-10-26",4.14
"355","2016-10-27",4.1
"356","2016-10-28",4.15
"357","2016-10-31",5.145
"358","2016-11-01",5.49
"359","2016-11-02",5.19
"360","2016-11-03",5.5
"361","2016-11-04",5.5
"362","2016-11-07",5.7
"363","2016-11-08",5.55
"364","2016-11-09",5.7
"365","2016-11-10",5.4
"366","2016-11-11",5.42
"367","2016-11-14",5.35
"368","2016-11-15",5.7
"369","2016-11-16",5.75
"370","2016-11-17",5.95
"371","2016-11-18",5.8
"372","2016-11-21",5.57
"373","2016-11-22",5.85
"374","2016-11-23",6
"375","2016-11-25",5.5
"376","2016-11-28",5.6
"377","2016-11-29",5.5
"378","2016-11-30",5.7
"379","2016-12-01",5.52
"380","2016-12-02",5.9
"381","2016-12-05",5.5
"382","2016-12-06",5.89
"383","2016-12-07",5.6
"384","2016-12-08",5.6
"385","2016-12-09",5.6
"386","2016-12-12",5.61
"387","2016-12-13",5.88
"388","2016-12-14",5.7
"389","2016-12-15",5.85
"390","2016-12-16",5.75
"391","2016-12-19",5.7
"392","2016-12-20",5.85
"393","2016-12-21",5.95
"394","2016-12-22",5.7
"395","2016-12-23",5.7
"396","2016-12-27",5.56
"397","2016-12-28",5.74
"398","2016-12-29",5.74
"399","2016-12-30",5.88
"400","2017-01-03",6.5
"401","2017-01-04",6
"402","2017-01-05",5.784
"403","2017-01-06",5.8
"404","2017-01-09",5.42
"405","2017-01-10",5.8
"406","2017-01-11",5.8
"407","2017-01-12",6
"408","2017-01-13",5.8
"409","2017-01-17",5.51
"410","2017-01-18",5.8
"411","2017-01-19",5.85
"412","2017-01-20",5.89
"413","2017-01-23",5.75
"414","2017-01-24",5.89
"415","2017-01-25",5.75
"416","2017-01-26",5.45
"417","2017-01-27",5.8
"418","2017-01-30",5.25
"419","2017-01-31",5.69
"420","2017-02-01",5.68
"421","2017-02-02",5.65
"422","2017-02-03",5.75
"423","2017-02-06",5.79
"424","2017-02-07",5.9
"425","2017-02-08",5.6
"426","2017-02-09",5.7
"427","2017-02-10",5.7
"428","2017-02-13",5.65
"429","2017-02-14",5.9
"430","2017-02-15",5.6
"431","2017-02-16",5.65
"432","2017-02-17",5.8
"433","2017-02-21",5.9
"434","2017-02-22",6
"435","2017-02-23",5.8
"436","2017-02-24",6.05
"437","2017-02-27",6.25
"438","2017-02-28",6.75
"439","2017-03-01",6.75
"440","2017-03-02",6.8
"441","2017-03-03",6.75
"442","2017-03-06",6.65
"443","2017-03-07",6.8
"444","2017-03-08",6.9
"445","2017-03-09",7.1
"446","2017-03-10",6.95
"447","2017-03-13",8.35
"448","2017-03-14",8.4
"449","2017-03-15",8.24
"450","2017-03-16",7.773
"451","2017-03-17",8.5
"452","2017-03-20",8.25
"453","2017-03-21",9.232
"454","2017-03-22",9.2
"455","2017-03-23",9.49
"456","2017-03-24",10.05
"457","2017-03-27",10.7
"458","2017-03-28",12.48
"459","2017-03-29",13
"460","2017-03-30",12.85
"461","2017-03-31",12.84
"462","2017-04-03",11.3
"463","2017-04-04",10.81
"464","2017-04-05",10.07
"465","2017-04-06",10.67
"466","2017-04-07",10.4
"467","2017-04-10",10.19
"468","2017-04-11",10.9
"469","2017-04-12",11.86
"470","2017-04-13",12.39
"471","2017-04-17",11.53
"472","2017-04-18",11.64
"473","2017-04-19",10.27
"474","2017-04-20",10.36
"475","2017-04-21",10.19
"476","2017-04-24",10.45
"477","2017-04-25",10.3
"478","2017-04-26",10.4
"479","2017-04-27",10.2
"480","2017-04-28",9.86
"481","2017-05-01",9.73
"482","2017-05-02",9.79
"483","2017-05-03",9.62
"484","2017-05-04",9.6
"485","2017-05-05",9.675
"486","2017-05-08",9.61
"487","2017-05-09",9.6
"488","2017-05-10",9.87
"489","2017-05-11",10.1
"490","2017-05-12",10.1
"491","2017-05-15",10.03
"492","2017-05-16",9.95
"493","2017-05-17",10
"494","2017-05-18",9.99
"495","2017-05-19",10.4
"496","2017-05-22",10.04
"497","2017-05-23",9.98
"498","2017-05-24",9.95
"499","2017-05-25",10.05
"500","2017-05-26",9.89
"501","2017-05-30",9.85
"502","2017-05-31",10.05
"503","2017-06-01",9.65
"504","2017-06-02",9.1
"505","2017-06-05",9.23
"506","2017-06-06",9.24
"507","2017-06-07",9.15
"508","2017-06-08",10.2
"509","2017-06-09",9.99
"510","2017-06-12",9.96
"511","2017-06-13",9.94
"512","2017-06-14",9.26
"513","2017-06-15",8.97
"514","2017-06-16",9.11
"515","2017-06-19",8.51
"516","2017-06-20",8.41
"517","2017-06-21",8.81
"518","2017-06-22",8.72
"519","2017-06-23",9.2
"520","2017-06-26",8.9
"521","2017-06-27",8.86
"522","2017-06-28",8.89
"523","2017-06-29",9.02
"524","2017-06-30",8.74
"525","2017-07-03",8.37
"526","2017-07-05",8.57
"527","2017-07-06",8.54
"528","2017-07-07",8.6
"529","2017-07-10",8.48
"530","2017-07-11",8.29
"531","2017-07-12",8.12
"532","2017-07-13",7.45
"533","2017-07-14",7.45
"534","2017-07-17",6.9
"535","2017-07-18",7.84
"536","2017-07-19",7.8
"537","2017-07-20",7.69
"538","2017-07-21",7.18
"539","2017-07-24",7.34
"540","2017-07-25",6.96
"541","2017-07-26",6.94
"542","2017-07-27",6.61
"543","2017-07-28",6.9
"544","2017-07-31",6.94
"545","2017-08-01",6.69
"546","2017-08-02",6.66
"547","2017-08-03",6.5
"548","2017-08-04",6.44
"549","2017-08-07",6.32
"550","2017-08-08",6.2
"551","2017-08-09",6.23
"552","2017-08-10",6.18
"553","2017-08-11",6.09
"554","2017-08-14",5.72
"555","2017-08-15",5.73
"556","2017-08-16",6.84
"557","2017-08-17",6.4
"558","2017-08-18",6.02
"559","2017-08-21",6
"560","2017-08-22",6.19
"561","2017-08-23",6.07
"562","2017-08-24",6.52
"563","2017-08-25",6.35
"564","2017-08-28",6.81
"565","2017-08-29",6.85
"566","2017-08-30",6.71
"567","2017-08-31",6.72
"568","2017-09-01",7.25
"569","2017-09-05",7.7
"570","2017-09-06",7.53
"571","2017-09-07",6.93
"572","2017-09-08",6.52
"573","2017-09-11",6.67
"574","2017-09-12",6.63
"575","2017-09-13",6.74
"576","2017-09-14",6.54
"577","2017-09-15",6.81
"578","2017-09-18",6.88
"579","2017-09-19",7.5
"580","2017-09-20",7.36
"581","2017-09-21",7.2
"582","2017-09-22",7.1
"583","2017-09-25",6.84
"584","2017-09-26",6.91
"585","2017-09-27",7.12
"586","2017-09-28",6.4
"587","2017-09-29",6.52
"588","2017-10-02",6.49
"589","2017-10-03",6.77
"590","2017-10-04",6.57
"591","2017-10-05",6.65
"592","2017-10-06",6.54
"593","2017-10-09",6.76
"594","2017-10-10",6.23
"595","2017-10-11",6.57
"596","2017-10-12",6.55
"597","2017-10-13",6.82
"598","2017-10-16",6.45
"599","2017-10-17",6.65
"600","2017-10-18",6.6
"601","2017-10-19",6.33
"602","2017-10-20",6.22
"603","2017-10-23",6.01
"604","2017-10-24",5.71
"605","2017-10-25",5.64
"606","2017-10-26",5.82
"607","2017-10-27",5.94
"608","2017-10-30",5.89
"609","2017-10-31",6.09
"610","2017-11-01",5.62
"611","2017-11-02",5.66
"612","2017-11-03",5.73
"613","2017-11-06",5.94
"614","2017-11-07",5.36
"615","2017-11-08",5.51
"616","2017-11-09",5.5
"617","2017-11-10",5.51
"618","2017-11-13",5.23
"619","2017-11-14",5.3
"620","2017-11-15",5.68
"621","2017-11-16",6.24
"622","2017-11-17",6.45
"623","2017-11-20",6.3
"624","2017-11-21",6.93
"625","2017-11-22",6.43
"626","2017-11-24",6.42
"627","2017-11-27",6.59
"628","2017-11-28",6.9
"629","2017-11-29",6.84
"630","2017-11-30",6.8
"631","2017-12-01",6.78
"632","2017-12-04",6.53
"633","2017-12-05",6.72
"634","2017-12-06",7.08
"635","2017-12-07",6.95
"636","2017-12-08",6.95
"637","2017-12-11",6.79
"638","2017-12-12",6.41
"639","2017-12-13",6.34
"640","2017-12-14",6.8
"641","2017-12-15",6.55
"642","2017-12-18",6.76
"643","2017-12-19",6.24
"644","2017-12-20",5.87
"645","2017-12-21",6.36
"646","2017-12-22",6.18
"647","2017-12-26",5.99
"648","2017-12-27",6.08
"649","2017-12-28",6.45
"650","2017-12-29",6.23
"651","2018-01-02",6.71
"652","2018-01-03",6.59
"653","2018-01-04",6.82
"654","2018-01-05",6.75
"655","2018-01-08",6.63
"656","2018-01-09",6.49
"657","2018-01-10",6.41
"658","2018-01-11",6.56
"659","2018-01-12",6.46
"660","2018-01-16",6.37
"661","2018-01-17",6.46
"662","2018-01-18",6.71
"663","2018-01-19",6.62
"664","2018-01-22",6.64
"665","2018-01-23",6.34
"666","2018-01-24",6.2
"667","2018-01-25",6.19
"668","2018-01-26",6.15
"669","2018-01-29",5.79
"670","2018-01-30",5.81
"671","2018-01-31",5.82
"672","2018-02-01",5.94
"673","2018-02-02",5.84
"674","2018-02-05",5.75
"675","2018-02-06",6.02
"676","2018-02-07",5.87
"677","2018-02-08",5.77
"678","2018-02-09",6.06
"679","2018-02-12",5.97
"680","2018-02-13",5.89
"681","2018-02-14",5.92
"682","2018-02-15",6.22
"683","2018-02-16",6.26
"684","2018-02-20",6.75
"685","2018-02-21",6.86
"686","2018-02-22",6.35
"687","2018-02-23",6.12
"688","2018-02-26",6.08
"689","2018-02-27",5.99
"690","2018-02-28",5.76
"691","2018-03-01",5.79
"692","2018-03-02",6.26
"693","2018-03-05",6.09
"694","2018-03-06",5.98
"695","2018-03-07",6
"696","2018-03-08",5.94
"697","2018-03-09",6.26
"698","2018-03-12",6.34
"699","2018-03-13",6.32
"700","2018-03-14",6.36
"701","2018-03-15",6.14
"702","2018-03-16",6.35
"703","2018-03-19",6.37
"704","2018-03-20",6.56
"705","2018-03-21",6.73
"706","2018-03-22",6.72
"707","2018-03-23",6.64
"708","2018-03-26",6.74
"709","2018-03-27",6.23
"710","2018-03-28",5.91
"711","2018-03-29",5.83
"712","2018-04-02",5.27
"713","2018-04-03",5.41
"714","2018-04-04",5.62
"715","2018-04-05",5.57
"716","2018-04-06",5.38
"717","2018-04-09",5.23
"718","2018-04-10",5.16
"719","2018-04-11",4.98
"720","2018-04-12",5.05
"721","2018-04-13",5.08
"722","2018-04-16",4.91
"723","2018-04-17",5.29
"724","2018-04-18",5.31
"725","2018-04-19",5.23
"726","2018-04-20",5.07
"727","2018-04-23",5.18
"728","2018-04-24",5.08
"729","2018-04-25",5.05
"730","2018-04-26",5.11
"731","2018-04-27",5.05
"732","2018-04-30",5.07
"733","2018-05-01",5.31
"734","2018-05-02",5.67
"735","2018-05-03",5.49
"736","2018-05-04",5.52
"737","2018-05-07",5.72
"738","2018-05-08",5.69
"739","2018-05-09",5.93
"740","2018-05-10",5.92
"741","2018-05-11",6.81
"742","2018-05-14",6.92
"743","2018-05-15",6.65
"744","2018-05-16",6.79
"745","2018-05-17",6.58
"746","2018-05-18",6.39
"747","2018-05-21",6.59
"748","2018-05-22",6.48
"749","2018-05-23",6.58
"750","2018-05-24",6.61
"751","2018-05-25",6.63
"752","2018-05-29",6.6
"753","2018-05-30",6.56
"754","2018-05-31",6.62
"755","2018-06-01",6.67
"756","2018-06-04",6.64
"757","2018-06-05",6.69
"758","2018-06-06",6.75
"759","2018-06-07",6.73
"760","2018-06-08",6.6
"761","2018-06-11",6.75
"762","2018-06-12",6.4
"763","2018-06-13",6.5
"764","2018-06-14",6.55
"765","2018-06-15",6.44
"766","2018-06-18",6.49
"767","2018-06-19",6.81
"768","2018-06-20",7.59
"769","2018-06-21",7.71
"770","2018-06-22",7.6
"771","2018-06-25",7.2
"772","2018-06-26",7.29
"773","2018-06-27",7.03
"774","2018-06-28",7.05
"775","2018-06-29",7.27
"776","2018-07-02",7.25
"777","2018-07-03",7.65
"778","2018-07-05",8.55
"779","2018-07-06",8.79
"780","2018-07-09",8.64
"781","2018-07-10",8.46
"782","2018-07-11",8.6
"783","2018-07-12",8.69
"784","2018-07-13",8.8
"785","2018-07-16",8.84
"786","2018-07-17",9.28
"787","2018-07-18",9.22
"788","2018-07-19",8.97
"789","2018-07-20",8.82
"790","2018-07-23",8.745
"791","2018-07-24",8.64
"792","2018-07-25",8.81
"793","2018-07-26",8.82
"794","2018-07-27",8.15
"795","2018-07-30",8.03
"796","2018-07-31",7.93
"797","2018-08-01",7.69
"798","2018-08-02",7.87
"799","2018-08-03",7.68
"800","2018-08-06",7.65
"801","2018-08-07",7.405
"802","2018-08-08",7.5
"803","2018-08-09",7.98
"804","2018-08-10",7.94
"805","2018-08-13",7.57
"806","2018-08-14",7.33
"807","2018-08-15",7.2
"808","2018-08-16",6.96
"809","2018-08-17",7.36
"810","2018-08-20",7.23
"811","2018-08-21",7.52
"812","2018-08-22",7.59
"813","2018-08-23",7.51
"814","2018-08-24",7.7
"815","2018-08-27",7.54
"816","2018-08-28",7.78
"817","2018-08-29",7.7
"818","2018-08-30",8.54
"819","2018-08-31",8.34
"820","2018-09-04",8.3
"821","2018-09-05",8.18
"822","2018-09-06",8
"823","2018-09-07",8.12
"824","2018-09-10",8.07
"825","2018-09-11",8.02
"826","2018-09-12",8.1
"827","2018-09-13",8
"828","2018-09-14",8
"829","2018-09-17",8
"830","2018-09-18",8.05
"831","2018-09-19",8.02
"832","2018-09-20",8.35
"833","2018-09-21",8.3
"834","2018-09-24",8.31
"835","2018-09-25",7.95
"836","2018-09-26",7.91
"837","2018-09-27",8.33
"838","2018-09-28",7.87
"839","2018-10-01",8.21
"840","2018-10-02",7.4
"841","2018-10-03",7.59
"842","2018-10-04",7.25
"843","2018-10-05",7.08
"844","2018-10-08",6.6
"845","2018-10-09",6.6
"846","2018-10-10",6.07
"847","2018-10-11",5.93
"848","2018-10-12",5.82
"849","2018-10-15",5.7
"850","2018-10-16",5.82
"851","2018-10-17",5.77
"852","2018-10-18",5.01
"853","2018-10-19",4.12
"854","2018-10-22",4.12
"855","2018-10-23",3.96
"856","2018-10-24",3.86
"857","2018-10-25",3.8
"858","2018-10-26",3.65
"859","2018-10-29",3.47
"860","2018-10-30",3.57
"861","2018-10-31",4.07
"862","2018-11-01",4.07
"863","2018-11-02",3.78
"864","2018-11-05",3.75
"865","2018-11-06",4.45
"866","2018-11-07",5.05
"867","2018-11-08",4.8
"868","2018-11-09",4.96
"869","2018-11-12",4.85
"870","2018-11-13",5.01
"871","2018-11-14",4.96
"872","2018-11-15",4.8
"873","2018-11-16",4.7
"874","2018-11-19",4.58
"875","2018-11-20",4.79
"876","2018-11-21",4.89
"877","2018-11-23",4.76
"878","2018-11-26",5.06
"879","2018-11-27",5
"880","2018-11-28",5.08
"881","2018-11-29",4.92
"882","2018-11-30",5
"883","2018-12-03",5.05
"884","2018-12-04",5.35
"885","2018-12-06",5.15
"886","2018-12-07",5.35
"887","2018-12-10",5.43
"888","2018-12-11",5.39
"889","2018-12-12",5.53
"890","2018-12-13",5.32
"891","2018-12-14",5.36
"892","2018-12-17",5.69
"893","2018-12-18",5.7
"894","2018-12-19",5.5
"895","2018-12-20",4.98
"896","2018-12-21",4.99
"897","2018-12-24",4.9
"898","2018-12-26",4.75
"899","2018-12-27",4.72
"900","2018-12-28",4.79
"901","2018-12-31",4.97
"902","2019-01-02",5.6
"903","2019-01-03",5.49
"904","2019-01-04",5.72
"905","2019-01-07",5.76
"906","2019-01-08",5.95
"907","2019-01-09",5.97
"908","2019-01-10",6.17
"909","2019-01-11",6.2
"910","2019-01-14",6.2
"911","2019-01-15",6.19
"912","2019-01-16",6.03
"913","2019-01-17",6.13
"914","2019-01-18",6.4
"915","2019-01-22",6.6
"916","2019-01-23",6.6
"917","2019-01-24",7
"918","2019-01-25",7.2
"919","2019-01-28",7.3
"920","2019-01-29",7.2
"921","2019-01-30",7.59
"922","2019-01-31",7.55
"923","2019-02-01",7.29
"924","2019-02-04",7.22
"925","2019-02-05",7.07
"926","2019-02-06",7.17
"927","2019-02-07",7.05
"928","2019-02-08",7.32
"929","2019-02-11",7.29
"930","2019-02-12",7.16
"931","2019-02-13",6.94
"932","2019-02-14",6.8
"933","2019-02-15",6.81
"934","2019-02-19",6.95
"935","2019-02-20",6.88
"936","2019-02-21",6.82
"937","2019-02-22",6.96
"938","2019-02-25",7.03
"939","2019-02-26",6.88
"940","2019-02-27",6.56
"941","2019-02-28",6.58
"942","2019-03-01",6.64
"943","2019-03-04",6.59
"944","2019-03-05",6.32
"945","2019-03-06",6.25
"946","2019-03-07",6.16
"947","2019-03-08",6
"948","2019-03-11",6.1
"949","2019-03-12",6.22
"950","2019-03-13",6.45
"951","2019-03-14",6.23
"952","2019-03-15",6.52
"953","2019-03-18",6.45
"954","2019-03-19",6.68
"955","2019-03-20",6.73
"956","2019-03-21",6.75
"957","2019-03-22",6.53
"958","2019-03-25",6.19
"959","2019-03-26",6.03
"960","2019-03-27",5.95
"961","2019-03-28",5.96
"962","2019-03-29",5.81
"963","2019-04-01",5.79
"964","2019-04-02",6.4
"965","2019-04-03",6.18
"966","2019-04-04",6.11
"967","2019-04-05",6.26
"968","2019-04-08",6.31
"969","2019-04-09",6.34
"970","2019-04-10",6.5
"971","2019-04-11",6.61
"972","2019-04-12",6.8
"973","2019-04-15",6.6
"974","2019-04-16",6.82
"975","2019-04-17",6.78
"976","2019-04-18",6.89
"977","2019-04-22",6.62
"978","2019-04-23",6.33
"979","2019-04-24",6.57
"980","2019-04-25",6.58
"981","2019-04-26",6.77
"982","2019-04-29",6.51
"983","2019-04-30",6.6
"984","2019-05-01",6.39
"985","2019-05-02",6.28
"986","2019-05-03",6.38
"987","2019-05-06",6.4
"988","2019-05-07",7.71
"989","2019-05-08",8.16
"990","2019-05-09",8.04
"991","2019-05-10",8.21
"992","2019-05-13",8.89
"993","2019-05-14",8.35
"994","2019-05-15",7.75
"995","2019-05-16",7.97
"996","2019-05-17",7.39
"997","2019-05-20",7.04
"998","2019-05-21",6.66
"999","2019-05-22",6.77
"1000","2019-05-23",6.75
"1001","2019-05-24",6.96
"1002","2019-05-28",6.98
"1003","2019-05-29",6.97
