"","date","BKD"
"148","2007-08-03",37.279999
"149","2007-08-06",38.080002
"150","2007-08-07",38.959999
"151","2007-08-08",41.169998
"152","2007-08-09",41.259998
"153","2007-08-10",39.580002
"154","2007-08-13",39.07
"155","2007-08-14",36.860001
"156","2007-08-15",36.34
"157","2007-08-16",34.68
"158","2007-08-17",36.299999
"159","2007-08-20",35.389999
"160","2007-08-21",35.259998
"161","2007-08-22",36.700001
"162","2007-08-23",36.580002
"163","2007-08-24",36.509998
"164","2007-08-27",36.34
"165","2007-08-28",35.509998
"166","2007-08-29",35.639999
"167","2007-08-30",35.529999
"168","2007-08-31",36.619999
"169","2007-09-04",38.650002
"170","2007-09-05",38.639999
"171","2007-09-06",39.34
"172","2007-09-07",38.759998
"173","2007-09-10",38.450001
"174","2007-09-11",38.91
"175","2007-09-12",38
"176","2007-09-13",38.529999
"177","2007-09-14",39.009998
"178","2007-09-17",39.02
"179","2007-09-18",39.459999
"180","2007-09-19",39.990002
"181","2007-09-20",39.48
"182","2007-09-21",39.380001
"183","2007-09-24",39.759998
"184","2007-09-25",38.990002
"185","2007-09-26",38.93
"186","2007-09-27",39.540001
"187","2007-09-28",39.810001
"188","2007-10-01",39.950001
"189","2007-10-02",40.25
"190","2007-10-03",40.459999
"191","2007-10-04",40.599998
"192","2007-10-05",40.669998
"193","2007-10-08",40.400002
"194","2007-10-09",40.84
"195","2007-10-10",41.32
"196","2007-10-11",40.869999
"197","2007-10-12",40.099998
"198","2007-10-15",39.299999
"199","2007-10-16",39.43
"200","2007-10-17",39.360001
"201","2007-10-18",38.970001
"202","2007-10-19",37.939999
"203","2007-10-22",37.799999
"204","2007-10-23",38.209999
"205","2007-10-24",37.950001
"206","2007-10-25",37.349998
"207","2007-10-26",36.970001
"208","2007-10-29",36.990002
"209","2007-10-30",36.75
"210","2007-10-31",36.889999
"211","2007-11-01",35.990002
"212","2007-11-02",36.02
"213","2007-11-05",35.599998
"214","2007-11-06",35.490002
"215","2007-11-07",34.919998
"216","2007-11-08",32.09
"217","2007-11-09",31.26
"218","2007-11-12",31.969999
"219","2007-11-13",30.66
"220","2007-11-14",29.799999
"221","2007-11-15",28.790001
"222","2007-11-16",27.93
"223","2007-11-19",28.040001
"224","2007-11-20",28.66
"225","2007-11-21",28.98
"226","2007-11-23",28.950001
"227","2007-11-26",28.379999
"228","2007-11-27",28.66
"229","2007-11-28",29
"230","2007-11-29",31.139999
"231","2007-11-30",33.099998
"232","2007-12-03",33.009998
"233","2007-12-04",33.43
"234","2007-12-05",33.5
"235","2007-12-06",34.41
"236","2007-12-07",34.240002
"237","2007-12-10",35.16
"238","2007-12-11",33.209999
"239","2007-12-12",31.43
"240","2007-12-13",31.6
"241","2007-12-14",30.059999
"242","2007-12-17",29.67
"243","2007-12-18",30.09
"244","2007-12-19",29.790001
"245","2007-12-20",30.049999
"246","2007-12-21",30.030001
"247","2007-12-24",30.450001
"248","2007-12-26",30.040001
"249","2007-12-27",29.26
"250","2007-12-28",28.620001
"251","2007-12-31",28.41
"252","2008-01-02",27.85
"253","2008-01-03",27.68
"254","2008-01-04",26.4
"255","2008-01-07",26.35
"256","2008-01-08",26.370001
"257","2008-01-09",25.629999
"258","2008-01-10",25.950001
"259","2008-01-11",25.280001
"260","2008-01-14",25.040001
"261","2008-01-15",23.52
"262","2008-01-16",22.92
"263","2008-01-17",22.540001
"264","2008-01-18",21.74
"265","2008-01-22",21.280001
"266","2008-01-23",21.34
"267","2008-01-24",21.190001
"268","2008-01-25",20.870001
"269","2008-01-28",21.889999
"270","2008-01-29",21.530001
"271","2008-01-30",21.809999
"272","2008-01-31",22.280001
"273","2008-02-01",24.530001
"274","2008-02-04",23.66
"275","2008-02-05",22.940001
"276","2008-02-06",22.809999
"277","2008-02-07",22.280001
"278","2008-02-08",21.860001
"279","2008-02-11",22.01
"280","2008-02-12",23.200001
"281","2008-02-13",22.68
"282","2008-02-14",22.43
"283","2008-02-15",23.25
"284","2008-02-19",23.08
"285","2008-02-20",23.139999
"286","2008-02-21",23.790001
"287","2008-02-22",23.85
"288","2008-02-25",23.190001
"289","2008-02-26",23.18
"290","2008-02-27",23.17
"291","2008-02-28",24.959999
"292","2008-02-29",26.09
"293","2008-03-03",25.66
"294","2008-03-04",24.65
"295","2008-03-05",24.950001
"296","2008-03-06",24.549999
"297","2008-03-07",25.18
"298","2008-03-10",24.309999
"299","2008-03-11",25.440001
"300","2008-03-12",25
"301","2008-03-13",24.59
"302","2008-03-14",23.74
"303","2008-03-17",22.969999
"304","2008-03-18",22.73
"305","2008-03-19",23.450001
"306","2008-03-20",22.629999
"307","2008-03-24",24.6
"308","2008-03-25",24.379999
"309","2008-03-26",24.68
"310","2008-03-27",24.540001
"311","2008-03-28",23.99
"312","2008-03-31",23.9
"313","2008-04-01",25.26
"314","2008-04-02",25.549999
"315","2008-04-03",25.59
"316","2008-04-04",24.700001
"317","2008-04-07",24.629999
"318","2008-04-08",24.530001
"319","2008-04-09",24.219999
"320","2008-04-10",24.389999
"321","2008-04-11",24.200001
"322","2008-04-14",24
"323","2008-04-15",23.49
"324","2008-04-16",23.879999
"325","2008-04-17",23.93
"326","2008-04-18",24.309999
"327","2008-04-21",24.309999
"328","2008-04-22",24.629999
"329","2008-04-23",25.08
"330","2008-04-24",25.059999
"331","2008-04-25",25.549999
"332","2008-04-28",26.290001
"333","2008-04-29",26.379999
"334","2008-04-30",26.18
"335","2008-05-01",26.52
"336","2008-05-02",26.85
"337","2008-05-05",26.799999
"338","2008-05-06",26.690001
"339","2008-05-07",25.940001
"340","2008-05-08",25.860001
"341","2008-05-09",25.219999
"342","2008-05-12",25.02
"343","2008-05-13",24.780001
"344","2008-05-14",24.9
"345","2008-05-15",25.059999
"346","2008-05-16",25.08
"347","2008-05-19",26.24
"348","2008-05-20",26.09
"349","2008-05-21",26.120001
"350","2008-05-22",26.110001
"351","2008-05-23",26.110001
"352","2008-05-27",26.709999
"353","2008-05-28",26.67
"354","2008-05-29",26.540001
"355","2008-05-30",26.379999
"356","2008-06-02",26.120001
"357","2008-06-03",25.700001
"358","2008-06-04",26.02
"359","2008-06-05",26.66
"360","2008-06-06",26.02
"361","2008-06-09",24.870001
"362","2008-06-10",24.719999
"363","2008-06-11",24.4
"364","2008-06-12",24.66
"365","2008-06-13",24.84
"366","2008-06-16",24.83
"367","2008-06-17",25.35
"368","2008-06-18",24.469999
"369","2008-06-19",23.99
"370","2008-06-20",23.799999
"371","2008-06-23",23.190001
"372","2008-06-24",21.74
"373","2008-06-25",22.02
"374","2008-06-26",21.379999
"375","2008-06-27",21.389999
"376","2008-06-30",20.360001
"377","2008-07-01",19.57
"378","2008-07-02",19.02
"379","2008-07-03",18.99
"380","2008-07-07",18.219999
"381","2008-07-08",18.74
"382","2008-07-09",18.02
"383","2008-07-10",17.84
"384","2008-07-11",17.09
"385","2008-07-14",15.44
"386","2008-07-15",15.49
"387","2008-07-16",15.62
"388","2008-07-17",16.629999
"389","2008-07-18",16.33
"390","2008-07-21",15.91
"391","2008-07-22",16.280001
"392","2008-07-23",16.629999
"393","2008-07-24",15.46
"394","2008-07-25",15.06
"395","2008-07-28",14.4
"396","2008-07-29",14.38
"397","2008-07-30",14.9
"398","2008-07-31",15.26
"399","2008-08-01",15.77
"400","2008-08-04",16.030001
"401","2008-08-05",16.620001
"402","2008-08-06",16.219999
"403","2008-08-07",18.85
"404","2008-08-08",20.209999
"405","2008-08-11",21.280001
"406","2008-08-12",20.379999
"407","2008-08-13",21.49
"408","2008-08-14",21.99
"409","2008-08-15",21.780001
"410","2008-08-18",20.940001
"411","2008-08-19",20.139999
"412","2008-08-20",19.65
"413","2008-08-21",19.620001
"414","2008-08-22",20.34
"415","2008-08-25",20.440001
"416","2008-08-26",20.41
"417","2008-08-27",21.18
"418","2008-08-28",22.040001
"419","2008-08-29",22.049999
"420","2008-09-02",22.75
"421","2008-09-03",22.870001
"422","2008-09-04",22.01
"423","2008-09-05",21.65
"424","2008-09-08",23.049999
"425","2008-09-09",23.09
"426","2008-09-10",23.379999
"427","2008-09-11",24.49
"428","2008-09-12",24.530001
"429","2008-09-15",23.67
"430","2008-09-16",23.83
"431","2008-09-17",23.25
"432","2008-09-18",24.129999
"433","2008-09-19",24.68
"434","2008-09-22",23.09
"435","2008-09-23",22.66
"436","2008-09-24",22.5
"437","2008-09-25",22.24
"438","2008-09-26",22.110001
"439","2008-09-29",22.450001
"440","2008-09-30",21.99
"441","2008-10-01",21.25
"442","2008-10-02",20.99
"443","2008-10-03",20.5
"444","2008-10-06",18.76
"445","2008-10-07",18.5
"446","2008-10-08",17.5
"447","2008-10-09",11.93
"448","2008-10-10",11.8
"449","2008-10-13",11.73
"450","2008-10-14",11.3
"451","2008-10-15",9.83
"452","2008-10-16",8.99
"453","2008-10-17",8.43
"454","2008-10-20",8.66
"455","2008-10-21",8.9
"456","2008-10-22",8.52
"457","2008-10-23",7.21
"458","2008-10-24",7.01
"459","2008-10-27",6.29
"460","2008-10-28",6.53
"461","2008-10-29",7.14
"462","2008-10-30",7.54
"463","2008-10-31",8.59
"464","2008-11-03",9.98
"465","2008-11-04",11.11
"466","2008-11-05",9.39
"467","2008-11-06",5.96
"468","2008-11-07",6.22
"469","2008-11-10",5.79
"470","2008-11-11",4.75
"471","2008-11-12",4.19
"472","2008-11-13",5.4
"473","2008-11-14",4.96
"474","2008-11-17",4.72
"475","2008-11-18",4.4
"476","2008-11-19",3.45
"477","2008-11-20",3.15
"478","2008-11-21",3.15
"479","2008-11-24",3.6
"480","2008-11-25",3.76
"481","2008-11-26",3.68
"482","2008-11-28",4.07
"483","2008-12-01",3.74
"484","2008-12-02",3.93
"485","2008-12-03",4.09
"486","2008-12-04",3.65
"487","2008-12-05",3.8
"488","2008-12-08",3.8
"489","2008-12-09",3.52
"490","2008-12-10",3.66
"491","2008-12-11",3.81
"492","2008-12-12",4.15
"493","2008-12-15",3.83
"494","2008-12-16",4.17
"495","2008-12-17",4.3
"496","2008-12-18",5
"497","2008-12-19",6.28
"498","2008-12-22",5.8
"499","2008-12-23",5.06
"500","2008-12-24",5.37
"501","2008-12-26",5.93
"502","2008-12-29",5.39
"503","2008-12-30",5.92
"504","2008-12-31",5.58
"505","2009-01-02",6.03
"506","2009-01-05",6.21
"507","2009-01-06",6.73
"508","2009-01-07",6.5
"509","2009-01-08",6.86
"510","2009-01-09",6.41
"511","2009-01-12",6.15
"512","2009-01-13",6.21
"513","2009-01-14",6
"514","2009-01-15",5.88
"515","2009-01-16",6.08
"516","2009-01-20",5.51
"517","2009-01-21",6.02
"518","2009-01-22",5.76
"519","2009-01-23",6.12
"520","2009-01-26",6.42
"521","2009-01-27",6.81
"522","2009-01-28",7
"523","2009-01-29",6.83
"524","2009-01-30",6.8
"525","2009-02-02",6.48
"526","2009-02-03",6.5
"527","2009-02-04",6.26
"528","2009-02-05",6.49
"529","2009-02-06",6.67
"530","2009-02-09",6.97
"531","2009-02-10",6.42
"532","2009-02-11",6.01
"533","2009-02-12",5.92
"534","2009-02-13",5.62
"535","2009-02-17",5.12
"536","2009-02-18",5
"537","2009-02-19",4.7
"538","2009-02-20",4.32
"539","2009-02-23",3.99
"540","2009-02-24",4.49
"541","2009-02-25",4.35
"542","2009-02-26",3.97
"543","2009-02-27",3.65
"544","2009-03-02",3.42
"545","2009-03-03",3
"546","2009-03-04",3.01
"547","2009-03-05",2.55
"548","2009-03-06",3.39
"549","2009-03-09",3.19
"550","2009-03-10",3.48
"551","2009-03-11",3.45
"552","2009-03-12",4.19
"553","2009-03-13",4.52
"554","2009-03-16",4.29
"555","2009-03-17",4.35
"556","2009-03-18",4.59
"557","2009-03-19",4.48
"558","2009-03-20",4.34
"559","2009-03-23",4.68
"560","2009-03-24",4.67
"561","2009-03-25",4.95
"562","2009-03-26",5.92
"563","2009-03-27",5.29
"564","2009-03-30",4.75
"565","2009-03-31",5.05
"566","2009-04-01",5.14
"567","2009-04-02",5.85
"568","2009-04-03",6.2
"569","2009-04-06",5.97
"570","2009-04-07",5.78
"571","2009-04-08",5.88
"572","2009-04-09",6.4
"573","2009-04-13",6.4
"574","2009-04-14",6.59
"575","2009-04-15",6.54
"576","2009-04-16",6.49
"577","2009-04-17",6.6
"578","2009-04-20",6.5
"579","2009-04-21",6.46
"580","2009-04-22",6.87
"581","2009-04-23",7.04
"582","2009-04-24",7.79
"583","2009-04-27",8.28
"584","2009-04-28",8.66
"585","2009-04-29",9.98
"586","2009-04-30",10.31
"587","2009-05-01",9.37
"588","2009-05-04",11.14
"589","2009-05-05",10.75
"590","2009-05-06",10.38
"591","2009-05-07",11.46
"592","2009-05-08",12.94
"593","2009-05-11",12.7
"594","2009-05-12",12.11
"595","2009-05-13",10.65
"596","2009-05-14",10.81
"597","2009-05-15",10.67
"598","2009-05-18",11.04
"599","2009-05-19",11.72
"600","2009-05-20",11.71
"601","2009-05-21",11.18
"602","2009-05-22",11.02
"603","2009-05-26",11.61
"604","2009-05-27",11.37
"605","2009-05-28",11.33
"606","2009-05-29",11.59
"607","2009-06-01",12.35
"608","2009-06-02",11.2
"609","2009-06-03",10.82
"610","2009-06-04",11.02
"611","2009-06-05",11.43
"612","2009-06-08",11.45
"613","2009-06-09",11.51
"614","2009-06-10",11.58
"615","2009-06-11",11.64
"616","2009-06-12",11.24
"617","2009-06-15",11.1
"618","2009-06-16",10.79
"619","2009-06-17",9.96
"620","2009-06-18",9.9
"621","2009-06-19",10.25
"622","2009-06-22",9.51
"623","2009-06-23",9.39
"624","2009-06-24",9.63
"625","2009-06-25",9.63
"626","2009-06-26",9.27
"627","2009-06-29",9.46
"628","2009-06-30",9.74
"629","2009-07-01",9.83
"630","2009-07-02",9.26
"631","2009-07-06",8.61
"632","2009-07-07",8.86
"633","2009-07-08",8.84
"634","2009-07-09",9.03
"635","2009-07-10",8.86
"636","2009-07-13",8.58
"637","2009-07-14",8.48
"638","2009-07-15",9.05
"639","2009-07-16",9.47
"640","2009-07-17",9.1
"641","2009-07-20",9.38
"642","2009-07-21",9.32
"643","2009-07-22",9.22
"644","2009-07-23",9.68
"645","2009-07-24",9.86
"646","2009-07-27",10.15
"647","2009-07-28",10.41
"648","2009-07-29",10.34
"649","2009-07-30",10.93
"650","2009-07-31",10.71
"651","2009-08-03",11.24
"652","2009-08-04",13.14
"653","2009-08-05",13.04
"654","2009-08-06",13.2
"655","2009-08-07",14.79
"656","2009-08-10",15.87
"657","2009-08-11",15.86
"658","2009-08-12",16.219999
"659","2009-08-13",16.82
"660","2009-08-14",16.23
"661","2009-08-17",15.13
"662","2009-08-18",15.11
"663","2009-08-19",15.13
"664","2009-08-20",15.4
"665","2009-08-21",15.6
"666","2009-08-24",15.35
"667","2009-08-25",15.44
"668","2009-08-26",15.19
"669","2009-08-27",15.95
"670","2009-08-28",16.309999
"671","2009-08-31",15.89
"672","2009-09-01",15.1
"673","2009-09-02",15
"674","2009-09-03",15.16
"675","2009-09-04",15.79
"676","2009-09-08",16.09
"677","2009-09-09",16.68
"678","2009-09-10",17.219999
"679","2009-09-11",17.370001
"680","2009-09-14",17.76
"681","2009-09-15",17.549999
"682","2009-09-16",18.66
"683","2009-09-17",19.4
"684","2009-09-18",19.5
"685","2009-09-21",19.129999
"686","2009-09-22",20.15
"687","2009-09-23",19.84
"688","2009-09-24",19.200001
"689","2009-09-25",18.17
"690","2009-09-28",19.190001
"691","2009-09-29",18.950001
"692","2009-09-30",18.129999
"693","2009-10-01",17.41
"694","2009-10-02",17.299999
"695","2009-10-05",18.27
"696","2009-10-06",19.01
"697","2009-10-07",18.690001
"698","2009-10-08",19.059999
"699","2009-10-09",19.52
"700","2009-10-12",19.52
"701","2009-10-13",19.84
"702","2009-10-14",20.540001
"703","2009-10-15",20
"704","2009-10-16",19.809999
"705","2009-10-19",19.959999
"706","2009-10-20",19.59
"707","2009-10-21",18.93
"708","2009-10-22",18.85
"709","2009-10-23",18.440001
"710","2009-10-26",18.27
"711","2009-10-27",18.360001
"712","2009-10-28",16.83
"713","2009-10-29",17.33
"714","2009-10-30",16.84
"715","2009-11-02",17.190001
"716","2009-11-03",18.58
"717","2009-11-04",17.719999
"718","2009-11-05",17.799999
"719","2009-11-06",17.75
"720","2009-11-09",16.459999
"721","2009-11-10",16.4
"722","2009-11-11",16.82
"723","2009-11-12",15.83
"724","2009-11-13",16.41
"725","2009-11-16",16.620001
"726","2009-11-17",16.440001
"727","2009-11-18",16.030001
"728","2009-11-19",16.02
"729","2009-11-20",16
"730","2009-11-23",16.389999
"731","2009-11-24",16.42
"732","2009-11-25",16.5
"733","2009-11-27",16.02
"734","2009-11-30",15.58
"735","2009-12-01",15.14
"736","2009-12-02",15.81
"737","2009-12-03",16.34
"738","2009-12-04",17.16
"739","2009-12-07",17.18
"740","2009-12-08",17.049999
"741","2009-12-09",16.77
"742","2009-12-10",17.26
"743","2009-12-11",17.33
"744","2009-12-14",18.370001
"745","2009-12-15",18.5
"746","2009-12-16",18.75
"747","2009-12-17",18.26
"748","2009-12-18",18.379999
"749","2009-12-21",18.459999
"750","2009-12-22",18.82
"751","2009-12-23",18.959999
"752","2009-12-24",18.73
"753","2009-12-28",18.92
"754","2009-12-29",18.43
"755","2009-12-30",18.5
"756","2009-12-31",18.190001
"757","2010-01-04",18.6
"758","2010-01-05",18.780001
"759","2010-01-06",18.790001
"760","2010-01-07",18.9
"761","2010-01-08",18.77
"762","2010-01-11",18.58
"763","2010-01-12",18.030001
"764","2010-01-13",18.690001
"765","2010-01-14",18.700001
"766","2010-01-15",18.5
"767","2010-01-19",19.200001
"768","2010-01-20",18.65
"769","2010-01-21",17.809999
"770","2010-01-22",16.66
"771","2010-01-25",16.870001
"772","2010-01-26",16.620001
"773","2010-01-27",17.190001
"774","2010-01-28",16.82
"775","2010-01-29",18.25
"776","2010-02-01",19.040001
"777","2010-02-02",18.99
"778","2010-02-03",18.68
"779","2010-02-04",18
"780","2010-02-05",18.299999
"781","2010-02-08",18.02
"782","2010-02-09",18.200001
"783","2010-02-10",18
"784","2010-02-11",18.17
"785","2010-02-12",18.299999
"786","2010-02-16",18.6
"787","2010-02-17",18.690001
"788","2010-02-18",18.549999
"789","2010-02-19",18.469999
"790","2010-02-22",18.41
"791","2010-02-23",17.950001
"792","2010-02-24",17.99
"793","2010-02-25",17.860001
"794","2010-02-26",17.98
"795","2010-03-01",18.73
"796","2010-03-02",19.139999
"797","2010-03-03",18.940001
"798","2010-03-04",18.889999
"799","2010-03-05",19.360001
"800","2010-03-08",19.200001
"801","2010-03-09",19.1
"802","2010-03-10",19.309999
"803","2010-03-11",19.5
"804","2010-03-12",19.52
"805","2010-03-15",19.52
"806","2010-03-16",20.129999
"807","2010-03-17",20.469999
"808","2010-03-18",20.66
"809","2010-03-19",20.299999
"810","2010-03-22",20.43
"811","2010-03-23",21.09
"812","2010-03-24",21.290001
"813","2010-03-25",21.969999
"814","2010-03-26",22.01
"815","2010-03-29",21.559999
"816","2010-03-30",21.059999
"817","2010-03-31",20.83
"818","2010-04-01",21.360001
"819","2010-04-05",21.59
"820","2010-04-06",22.07
"821","2010-04-07",21.49
"822","2010-04-08",21.360001
"823","2010-04-09",21.49
"824","2010-04-12",21.559999
"825","2010-04-13",21.32
"826","2010-04-14",21.299999
"827","2010-04-15",21.290001
"828","2010-04-16",20.74
"829","2010-04-19",20.74
"830","2010-04-20",21.02
"831","2010-04-21",20.77
"832","2010-04-22",20.389999
"833","2010-04-23",21.549999
"834","2010-04-26",21.950001
"835","2010-04-27",21.02
"836","2010-04-28",21.040001
"837","2010-04-29",22
"838","2010-04-30",21.5
"839","2010-05-03",21.950001
"840","2010-05-04",21.219999
"841","2010-05-05",21.57
"842","2010-05-06",20.639999
"843","2010-05-07",19.700001
"844","2010-05-10",21.059999
"845","2010-05-11",20.09
"846","2010-05-12",19.74
"847","2010-05-13",19.950001
"848","2010-05-14",19.450001
"849","2010-05-17",19.280001
"850","2010-05-18",18.93
"851","2010-05-19",18.66
"852","2010-05-20",17.799999
"853","2010-05-21",17.709999
"854","2010-05-24",17.879999
"855","2010-05-25",17.09
"856","2010-05-26",17.65
"857","2010-05-27",18.290001
"858","2010-05-28",17.59
"859","2010-06-01",17.09
"860","2010-06-02",17.41
"861","2010-06-03",17.370001
"862","2010-06-04",16.379999
"863","2010-06-07",15.77
"864","2010-06-08",15.35
"865","2010-06-09",15.2
"866","2010-06-10",15.75
"867","2010-06-11",16.049999
"868","2010-06-14",16.5
"869","2010-06-15",16.85
"870","2010-06-16",17.17
"871","2010-06-17",16.92
"872","2010-06-18",16.549999
"873","2010-06-21",16.530001
"874","2010-06-22",15.85
"875","2010-06-23",16.07
"876","2010-06-24",15.55
"877","2010-06-25",15.32
"878","2010-06-28",15.83
"879","2010-06-29",15.19
"880","2010-06-30",15
"881","2010-07-01",14.75
"882","2010-07-02",14.29
"883","2010-07-06",14.07
"884","2010-07-07",14.6
"885","2010-07-08",14.6
"886","2010-07-09",14.78
"887","2010-07-12",14.43
"888","2010-07-13",14.86
"889","2010-07-14",14.7
"890","2010-07-15",14.26
"891","2010-07-16",13.64
"892","2010-07-19",13.35
"893","2010-07-20",13.61
"894","2010-07-21",12.77
"895","2010-07-22",13.23
"896","2010-07-23",13.64
"897","2010-07-26",14.65
"898","2010-07-27",14.78
"899","2010-07-28",14.24
"900","2010-07-29",14.25
"901","2010-07-30",14.18
"902","2010-08-02",14.39
"903","2010-08-03",15.3
"904","2010-08-04",15.66
"905","2010-08-05",15.64
"906","2010-08-06",15.54
"907","2010-08-09",15.29
"908","2010-08-10",14.73
"909","2010-08-11",13.85
"910","2010-08-12",13.9
"911","2010-08-13",13.39
"912","2010-08-16",13.05
"913","2010-08-17",13.6
"914","2010-08-18",13.5
"915","2010-08-19",13.1
"916","2010-08-20",13.14
"917","2010-08-23",13.36
"918","2010-08-24",12.93
"919","2010-08-25",13.25
"920","2010-08-26",13.21
"921","2010-08-27",13.66
"922","2010-08-30",13.36
"923","2010-08-31",13.4
"924","2010-09-01",14.25
"925","2010-09-02",14.81
"926","2010-09-03",15.12
"927","2010-09-07",14.88
"928","2010-09-08",14.43
"929","2010-09-09",14.35
"930","2010-09-10",14.33
"931","2010-09-13",14.49
"932","2010-09-14",14.3
"933","2010-09-15",14.35
"934","2010-09-16",14.16
"935","2010-09-17",14.5
"936","2010-09-20",14.98
"937","2010-09-21",15.2
"938","2010-09-22",14.99
"939","2010-09-23",14.89
"940","2010-09-24",15.64
"941","2010-09-27",15.73
"942","2010-09-28",15.94
"943","2010-09-29",16.1
"944","2010-09-30",16.309999
"945","2010-10-01",16.700001
"946","2010-10-04",16.030001
"947","2010-10-05",16.370001
"948","2010-10-06",16.219999
"949","2010-10-07",16.32
"950","2010-10-08",16.41
"951","2010-10-11",16.540001
"952","2010-10-12",16.559999
"953","2010-10-13",17.23
"954","2010-10-14",16.860001
"955","2010-10-15",16.67
"956","2010-10-18",16.58
"957","2010-10-19",16.629999
"958","2010-10-20",16.790001
"959","2010-10-21",16.629999
"960","2010-10-22",19.77
"961","2010-10-25",19.389999
"962","2010-10-26",19.370001
"963","2010-10-27",18.74
"964","2010-10-28",18.74
"965","2010-10-29",18.780001
"966","2010-11-01",18.530001
"967","2010-11-02",19.299999
"968","2010-11-03",19.209999
"969","2010-11-04",19.870001
"970","2010-11-05",20.52
"971","2010-11-08",20.059999
"972","2010-11-09",19.15
"973","2010-11-10",19.43
"974","2010-11-11",19.1
"975","2010-11-12",19.049999
