"","date","SMMF"
"181","2007-09-20",18.299999
"182","2007-09-21",18.389999
"183","2007-09-24",18.4
"184","2007-09-25",18.4
"185","2007-09-26",18.4
"186","2007-09-27",18.280001
"187","2007-09-28",18.280001
"188","2007-10-01",18.25
"189","2007-10-02",18
"190","2007-10-03",17.75
"191","2007-10-04",18.23
"192","2007-10-05",18.25
"193","2007-10-08",18.25
"194","2007-10-09",18
"195","2007-10-10",17.370001
"196","2007-10-11",17.719999
"197","2007-10-12",17.4
"198","2007-10-15",17.07
"199","2007-10-16",16.610001
"200","2007-10-17",16.940001
"201","2007-10-18",16.9
"202","2007-10-19",16.9
"203","2007-10-22",17.18
"204","2007-10-23",17.98
"205","2007-10-24",17.5
"206","2007-10-25",17.790001
"207","2007-10-26",17.709999
"208","2007-10-29",18.440001
"209","2007-10-30",18.85
"210","2007-10-31",18.940001
"211","2007-11-01",17.41
"212","2007-11-02",17.799999
"213","2007-11-05",18.299999
"214","2007-11-06",18
"215","2007-11-07",18.440001
"216","2007-11-08",18.459999
"217","2007-11-09",18.15
"218","2007-11-12",18.25
"219","2007-11-13",18.049999
"220","2007-11-14",18.08
"221","2007-11-15",18.030001
"222","2007-11-16",18
"223","2007-11-19",18.200001
"224","2007-11-20",17.59
"225","2007-11-21",18
"226","2007-11-23",17.51
"227","2007-11-26",17.01
"228","2007-11-27",16.85
"229","2007-11-28",16.75
"230","2007-11-29",16.280001
"231","2007-11-30",17
"232","2007-12-03",16.450001
"233","2007-12-04",16.280001
"234","2007-12-05",16.25
"235","2007-12-06",16.049999
"236","2007-12-07",16.5
"237","2007-12-10",16.440001
"238","2007-12-11",16.42
"239","2007-12-12",15.7
"240","2007-12-13",15.7
"241","2007-12-14",15
"242","2007-12-17",14.17
"243","2007-12-18",14.76
"244","2007-12-19",14.5
"245","2007-12-20",15.95
"246","2007-12-21",15.32
"247","2007-12-24",15.25
"248","2007-12-26",15.7
"249","2007-12-27",14.87
"250","2007-12-28",14.73
"251","2007-12-31",13.65
"252","2008-01-02",13.52
"253","2008-01-03",14.74
"254","2008-01-04",13.99
"255","2008-01-07",14.78
"256","2008-01-08",14.3
"257","2008-01-09",14
"258","2008-01-10",14.34
"259","2008-01-11",13.93
"260","2008-01-14",14.01
"261","2008-01-15",13.55
"262","2008-01-16",14.1
"263","2008-01-17",14.01
"264","2008-01-18",13.71
"265","2008-01-22",14.35
"266","2008-01-23",14.35
"267","2008-01-24",14.15
"268","2008-01-25",14
"269","2008-01-28",14.23
"270","2008-01-29",14.34
"271","2008-01-30",14.47
"272","2008-01-31",14.99
"273","2008-02-01",15.01
"274","2008-02-04",15.01
"275","2008-02-05",15.5
"276","2008-02-06",15.52
"277","2008-02-07",15
"278","2008-02-08",15
"279","2008-02-11",15
"280","2008-02-12",15
"281","2008-02-13",15
"282","2008-02-14",14.54
"283","2008-02-15",14.85
"284","2008-02-19",14.86
"285","2008-02-20",14.85
"286","2008-02-21",14.52
"287","2008-02-22",14.5
"288","2008-02-25",14.75
"289","2008-02-26",14.33
"290","2008-02-27",14.93
"291","2008-02-28",15.99
"292","2008-02-29",14.53
"293","2008-03-03",14.67
"294","2008-03-04",14.67
"295","2008-03-05",14.67
"296","2008-03-06",14.67
"297","2008-03-07",14.67
"298","2008-03-10",14.69
"299","2008-03-11",14.7
"300","2008-03-12",14.72
"301","2008-03-13",14.5
"302","2008-03-14",14.35
"303","2008-03-17",14.5
"304","2008-03-18",14.11
"305","2008-03-19",14.1
"306","2008-03-20",13.51
"307","2008-03-24",13.75
"308","2008-03-25",13.75
"309","2008-03-26",13.75
"310","2008-03-27",13.89
"311","2008-03-28",13.75
"312","2008-03-31",14.2
"313","2008-04-01",13.5
"314","2008-04-02",14.15
"315","2008-04-03",13.75
"316","2008-04-04",14
"317","2008-04-07",14
"318","2008-04-08",13.95
"319","2008-04-09",13.52
"320","2008-04-10",14.25
"321","2008-04-11",13.9
"322","2008-04-14",13.75
"323","2008-04-15",12.97
"324","2008-04-16",12.69
"325","2008-04-17",12.69
"326","2008-04-18",13.25
"327","2008-04-21",13.25
"328","2008-04-22",13.5
"329","2008-04-23",13.5
"330","2008-04-24",13.5
"331","2008-04-25",13.25
"332","2008-04-28",12.5
"333","2008-04-29",12.5
"334","2008-04-30",12.76
"335","2008-05-01",12.77
"336","2008-05-02",13
"337","2008-05-05",13
"338","2008-05-06",13.01
"339","2008-05-07",13.25
"340","2008-05-08",13.25
"341","2008-05-09",13.24
"342","2008-05-12",13.2
"343","2008-05-13",13
"344","2008-05-14",13.68
"345","2008-05-15",13.98
"346","2008-05-16",13.53
"347","2008-05-19",13.75
"348","2008-05-20",13.7
"349","2008-05-21",13.78
"350","2008-05-22",13.97
"351","2008-05-23",13.97
"352","2008-05-27",13.26
"353","2008-05-28",13.99
"354","2008-05-29",13.99
"355","2008-05-30",12.82
"356","2008-06-02",13.25
"357","2008-06-03",13.1
"358","2008-06-04",13.25
"359","2008-06-05",13
"360","2008-06-06",13.25
"361","2008-06-09",13.05
"362","2008-06-10",13.2
"363","2008-06-11",13
"364","2008-06-12",12.65
"365","2008-06-13",13
"366","2008-06-16",13.15
"367","2008-06-17",12.7
"368","2008-06-18",12.56
"369","2008-06-19",13
"370","2008-06-20",12.8
"371","2008-06-23",12.8
"372","2008-06-24",12.8
"373","2008-06-25",13
"374","2008-06-26",12.8
"375","2008-06-27",12.9
"376","2008-06-30",12.5
"377","2008-07-01",11.81
"378","2008-07-02",10.37
"379","2008-07-03",10.78
"380","2008-07-07",10.08
"381","2008-07-08",10.84
"382","2008-07-09",11
"383","2008-07-10",11.25
"384","2008-07-11",11.15
"385","2008-07-14",10.44
"386","2008-07-15",10.75
"387","2008-07-16",10.93
"388","2008-07-17",10.75
"389","2008-07-18",10.6
"390","2008-07-21",10.5
"391","2008-07-22",10.6
"392","2008-07-23",11.1
"393","2008-07-24",11.14
"394","2008-07-25",11.5
"395","2008-07-28",11.5
"396","2008-07-29",11.38
"397","2008-07-30",11.55
"398","2008-07-31",11.75
"399","2008-08-01",12
"400","2008-08-04",12.5
"401","2008-08-05",12.5
"402","2008-08-06",13.07
"403","2008-08-07",13
"404","2008-08-08",13.05
"405","2008-08-11",13.25
"406","2008-08-12",13.3
"407","2008-08-13",13
"408","2008-08-14",13.41
"409","2008-08-15",13.5
"410","2008-08-18",13.55
"411","2008-08-19",12.24
"412","2008-08-20",12.24
"413","2008-08-21",12.04
"414","2008-08-22",12
"415","2008-08-25",11.75
"416","2008-08-26",12.94
"417","2008-08-27",13
"418","2008-08-28",13
"419","2008-08-29",12.04
"420","2008-09-02",12.01
"421","2008-09-03",13
"422","2008-09-04",13.43
"423","2008-09-05",13.43
"424","2008-09-08",12.5
"425","2008-09-09",12.79
"426","2008-09-10",12.5
"427","2008-09-11",12.51
"428","2008-09-12",12.4
"429","2008-09-15",12.5
"430","2008-09-16",12.5
"431","2008-09-17",12.53
"432","2008-09-18",12.7
"433","2008-09-19",12.5
"434","2008-09-22",12.15
"435","2008-09-23",12.38
"436","2008-09-24",12.25
"437","2008-09-25",12.94
"438","2008-09-26",12.8
"439","2008-09-29",12.5
"440","2008-09-30",11.75
"441","2008-10-01",11.75
"442","2008-10-02",11.5
"443","2008-10-03",11.46
"444","2008-10-06",11
"445","2008-10-07",11
"446","2008-10-08",11.08
"447","2008-10-09",11
"448","2008-10-10",11
"449","2008-10-13",11.35
"450","2008-10-14",11.75
"451","2008-10-15",11.75
"452","2008-10-16",11.75
"453","2008-10-17",11.75
"454","2008-10-20",11.8
"455","2008-10-21",10.66
"456","2008-10-22",11.5
"457","2008-10-23",10.64
"458","2008-10-24",10.64
"459","2008-10-27",10.6
"460","2008-10-28",10.6
"461","2008-10-29",10.26
"462","2008-10-30",10.25
"463","2008-10-31",9.65
"464","2008-11-03",8.5
"465","2008-11-04",8.6
"466","2008-11-05",8.6
"467","2008-11-06",8.5
"468","2008-11-07",8.5
"469","2008-11-10",8.5
"470","2008-11-11",8.25
"471","2008-11-12",8.25
"472","2008-11-13",8.25
"473","2008-11-14",8.75
"474","2008-11-17",8.14
"475","2008-11-18",8.6
"476","2008-11-19",8.5
"477","2008-11-20",8.8
"478","2008-11-21",9
"479","2008-11-24",8.75
"480","2008-11-25",8.75
"481","2008-11-26",8.76
"482","2008-11-28",8.76
"483","2008-12-01",8.99
"484","2008-12-02",8.99
"485","2008-12-03",8.75
"486","2008-12-04",8.26
"487","2008-12-05",7.74
"488","2008-12-08",8
"489","2008-12-09",7.85
"490","2008-12-10",8.77
"491","2008-12-11",7.88
"492","2008-12-12",8
"493","2008-12-15",7.85
"494","2008-12-16",8.8
"495","2008-12-17",8.61
"496","2008-12-18",9.01
"497","2008-12-19",8.86
"498","2008-12-22",9.01
"499","2008-12-23",9
"500","2008-12-24",9
"501","2008-12-26",9
"502","2008-12-29",9
"503","2008-12-30",9
"504","2008-12-31",9
"505","2009-01-02",9
"506","2009-01-05",9
"507","2009-01-06",9
"508","2009-01-07",9
"509","2009-01-08",9
"510","2009-01-09",9.79
"511","2009-01-12",9.11
"512","2009-01-13",9.14
"513","2009-01-14",9.99
"514","2009-01-15",9.96
"515","2009-01-16",9.25
"516","2009-01-20",9.25
"517","2009-01-21",9
"518","2009-01-22",8.75
"519","2009-01-23",9
"520","2009-01-26",9
"521","2009-01-27",9
"522","2009-01-28",9
"523","2009-01-29",9.25
"524","2009-01-30",9.25
"525","2009-02-02",9.25
"526","2009-02-03",9.25
"527","2009-02-04",9.01
"528","2009-02-05",9.01
"529","2009-02-06",9
"530","2009-02-09",8.99
"531","2009-02-10",9.14
"532","2009-02-11",9.14
"533","2009-02-12",9.01
"534","2009-02-13",8.55
"535","2009-02-17",8.55
"536","2009-02-18",8.51
"537","2009-02-19",8.41
"538","2009-02-20",8.41
"539","2009-02-23",8.41
"540","2009-02-24",8.2
"541","2009-02-25",8.01
"542","2009-02-26",7.85
"543","2009-02-27",7.66
"544","2009-03-02",7.6
"545","2009-03-03",7.6
"546","2009-03-04",7.5
"547","2009-03-05",7.5
"548","2009-03-06",7.25
"549","2009-03-09",7.03
"550","2009-03-10",7.08
"551","2009-03-11",7.5
"552","2009-03-12",7.85
"553","2009-03-13",7.85
"554","2009-03-16",7.25
"555","2009-03-17",7.5
"556","2009-03-18",7
"557","2009-03-19",7.79
"558","2009-03-20",7.6
"559","2009-03-23",7.52
"560","2009-03-24",7.5
"561","2009-03-25",7.41
"562","2009-03-26",6.85
"563","2009-03-27",6.92
"564","2009-03-30",6.92
"565","2009-03-31",7.88
"566","2009-04-01",7.5
"567","2009-04-02",7.99
"568","2009-04-03",7.99
"569","2009-04-06",7.99
"570","2009-04-07",7.14
"571","2009-04-08",8
"572","2009-04-09",7.62
"573","2009-04-13",7.63
"574","2009-04-14",7.66
"575","2009-04-15",7.45
"576","2009-04-16",6.7
"577","2009-04-17",8.49
"578","2009-04-20",7.54
"579","2009-04-21",7.76
"580","2009-04-22",7.75
"581","2009-04-23",7.5
"582","2009-04-24",6.97
"583","2009-04-27",7.5
"584","2009-04-28",6.65
"585","2009-04-29",7.6
"586","2009-04-30",7.2
"587","2009-05-01",7.31
"588","2009-05-04",6.96
"589","2009-05-05",7.23
"590","2009-05-06",6.91
"591","2009-05-07",6.72
"592","2009-05-08",6.31
"593","2009-05-11",6.01
"594","2009-05-12",5.71
"595","2009-05-13",5.25
"596","2009-05-14",5.54
"597","2009-05-15",5.5
"598","2009-05-18",5.57
"599","2009-05-19",5.69
"600","2009-05-20",5.51
"601","2009-05-21",5.87
"602","2009-05-22",6.17
"603","2009-05-26",5.76
"604","2009-05-27",6.02
"605","2009-05-28",5.75
"606","2009-05-29",6.02
"607","2009-06-01",6.02
"608","2009-06-02",6.02
"609","2009-06-03",5.65
"610","2009-06-04",5.75
"611","2009-06-05",6.16
"612","2009-06-08",5.98
"613","2009-06-09",5.8
"614","2009-06-10",5.7
"615","2009-06-11",5.6
"616","2009-06-12",5.55
"617","2009-06-15",5.51
"618","2009-06-16",5.58
"619","2009-06-17",5.82
"620","2009-06-18",5.84
"621","2009-06-19",5.8
"622","2009-06-22",5.45
"623","2009-06-23",5.93
"624","2009-06-24",5.44
"625","2009-06-25",5.88
"626","2009-06-26",5.82
"627","2009-06-29",5.49
"628","2009-06-30",5.58
"629","2009-07-01",5.66
"630","2009-07-02",5.63
"631","2009-07-06",5.5
"632","2009-07-07",5.5
"633","2009-07-08",5.79
"634","2009-07-09",5.72
"635","2009-07-10",5.53
"636","2009-07-13",5.69
"637","2009-07-14",5.91
"638","2009-07-15",6.24
"639","2009-07-16",5.9
"640","2009-07-17",6.2
"641","2009-07-20",6.2
"642","2009-07-21",6.14
"643","2009-07-22",6.57
"644","2009-07-23",6.28
"645","2009-07-24",6.45
"646","2009-07-27",7
"647","2009-07-28",8.06
"648","2009-07-29",7.41
"649","2009-07-30",7.41
"650","2009-07-31",7.78
"651","2009-08-03",7.33
"652","2009-08-04",7.04
"653","2009-08-05",6.64
"654","2009-08-06",6.35
"655","2009-08-07",6.4
"656","2009-08-10",6.72
"657","2009-08-11",6.07
"658","2009-08-12",5.81
"659","2009-08-13",5.5
"660","2009-08-14",5.5
"661","2009-08-17",5.5
"662","2009-08-18",5.43
"663","2009-08-19",5.5
"664","2009-08-20",5.5
"665","2009-08-21",5.67
"666","2009-08-24",5.7
"667","2009-08-25",5.65
"668","2009-08-26",5.65
"669","2009-08-27",5.65
"670","2009-08-28",5.75
"671","2009-08-31",5.32
"672","2009-09-01",5.35
"673","2009-09-02",5.3
"674","2009-09-03",5.3
"675","2009-09-04",5.4
"676","2009-09-08",5.3
"677","2009-09-09",5.3
"678","2009-09-10",5.33
"679","2009-09-11",5.3
"680","2009-09-14",5.3
"681","2009-09-15",5.3
"682","2009-09-16",5.25
"683","2009-09-17",5.1
"684","2009-09-18",5.06
"685","2009-09-21",5.06
"686","2009-09-22",5.15
"687","2009-09-23",5.15
"688","2009-09-24",5.12
"689","2009-09-25",5.12
"690","2009-09-28",5.01
"691","2009-09-29",5.01
"692","2009-09-30",5.01
"693","2009-10-01",4.75
"694","2009-10-02",4.25
"695","2009-10-05",3.53
"696","2009-10-06",3.89
"697","2009-10-07",3.9
"698","2009-10-08",4.04
"699","2009-10-09",4.35
"700","2009-10-12",4.42
"701","2009-10-13",4.42
"702","2009-10-14",4.37
"703","2009-10-15",4.5
"704","2009-10-16",4.34
"705","2009-10-19",4.03
"706","2009-10-20",4.3
"707","2009-10-21",4.2
"708","2009-10-22",4.16
"709","2009-10-23",4.05
"710","2009-10-26",4
"711","2009-10-27",3.75
"712","2009-10-28",3.76
"713","2009-10-29",3.76
"714","2009-10-30",3.85
"715","2009-11-02",4.27
"716","2009-11-03",4.26
"717","2009-11-04",4.5
"718","2009-11-05",4.43
"719","2009-11-06",4.5
"720","2009-11-09",4.5
"721","2009-11-10",4.28
"722","2009-11-11",4.28
"723","2009-11-12",4.25
"724","2009-11-13",4.47
"725","2009-11-16",4.26
"726","2009-11-17",4.26
"727","2009-11-18",4.26
"728","2009-11-19",4.25
"729","2009-11-20",4.25
"730","2009-11-23",4.01
"731","2009-11-24",4.27
"732","2009-11-25",3.91
"733","2009-11-27",3.91
"734","2009-11-30",3.93
"735","2009-12-01",4.23
"736","2009-12-02",4.24
"737","2009-12-03",4.23
"738","2009-12-04",4.18
"739","2009-12-07",4.18
"740","2009-12-08",3.9
"741","2009-12-09",4.07
"742","2009-12-10",3.85
"743","2009-12-11",4
"744","2009-12-14",4.24
"745","2009-12-15",4.03
"746","2009-12-16",3.9
"747","2009-12-17",3.9
"748","2009-12-18",3.9
"749","2009-12-21",3.99
"750","2009-12-22",3.9
"751","2009-12-23",3.9
"752","2009-12-24",3.9
"753","2009-12-28",3.85
"754","2009-12-29",3.91
"755","2009-12-30",3.95
"756","2009-12-31",3.8
"757","2010-01-04",3.95
"758","2010-01-05",3.78
"759","2010-01-06",3.83
"760","2010-01-07",3.94
"761","2010-01-08",3.9
"762","2010-01-11",3.98
"763","2010-01-12",3.95
"764","2010-01-13",3.95
"765","2010-01-14",3.95
"766","2010-01-15",3.67
"767","2010-01-19",3.67
"768","2010-01-20",3.67
"769","2010-01-21",3.81
"770","2010-01-22",3.97
"771","2010-01-25",3.85
"772","2010-01-26",3.97
"773","2010-01-27",3.97
"774","2010-01-28",3.95
"775","2010-01-29",3.95
"776","2010-02-01",3.95
"777","2010-02-02",3.95
"778","2010-02-03",3.81
"779","2010-02-04",3.81
"780","2010-02-05",3.86
"781","2010-02-08",3.86
"782","2010-02-09",3.86
"783","2010-02-10",3.86
"784","2010-02-11",4.07
"785","2010-02-12",4.07
"786","2010-02-16",4.22
"787","2010-02-17",3.85
"788","2010-02-18",4
"789","2010-02-19",3.99
"790","2010-02-22",4
"791","2010-02-23",3.8
"792","2010-02-24",4.16
"793","2010-02-25",3.95
"794","2010-02-26",4.15
"795","2010-03-01",4.15
"796","2010-03-02",4.15
"797","2010-03-03",3.9
"798","2010-03-04",4.12
"799","2010-03-05",4.01
"800","2010-03-08",4
"801","2010-03-09",4
"802","2010-03-10",4.05
"803","2010-03-11",4.02
"804","2010-03-12",4
"805","2010-03-15",3.85
"806","2010-03-16",3.8
"807","2010-03-17",3.8
"808","2010-03-18",3.8
"809","2010-03-19",3.87
"810","2010-03-22",3.81
"811","2010-03-23",3.81
"812","2010-03-24",3.81
"813","2010-03-25",3.99
"814","2010-03-26",3.97
"815","2010-03-29",3.87
"816","2010-03-30",4
"817","2010-03-31",3.87
"818","2010-04-01",3.87
"819","2010-04-05",4
"820","2010-04-06",4
"821","2010-04-07",3.85
"822","2010-04-08",3.98
"823","2010-04-09",3.92
"824","2010-04-12",3.77
"825","2010-04-13",3.75
"826","2010-04-14",3.89
"827","2010-04-15",3.96
"828","2010-04-16",3.76
"829","2010-04-19",3.8
"830","2010-04-20",3.8
"831","2010-04-21",3.76
"832","2010-04-22",3.78
"833","2010-04-23",3.9
"834","2010-04-26",4.85
"835","2010-04-27",4.15
"836","2010-04-28",4.52
"837","2010-04-29",4.61
"838","2010-04-30",4.55
"839","2010-05-03",4.75
"840","2010-05-04",4.65
"841","2010-05-05",4.19
"842","2010-05-06",4.45
"843","2010-05-07",4.09
"844","2010-05-10",4.06
"845","2010-05-11",4.06
"846","2010-05-12",4.05
"847","2010-05-13",4.16
"848","2010-05-14",4.16
"849","2010-05-17",3.85
"850","2010-05-18",4.01
"851","2010-05-19",4.05
"852","2010-05-20",3.85
"853","2010-05-21",3.85
"854","2010-05-24",3.74
"855","2010-05-25",3.65
"856","2010-05-26",3.91
"857","2010-05-27",3.91
"858","2010-05-28",3.75
"859","2010-06-01",3.7
"860","2010-06-02",3.39
"861","2010-06-03",3.23
"862","2010-06-04",3.29
"863","2010-06-07",3.3
"864","2010-06-08",3.35
"865","2010-06-09",3.12
"866","2010-06-10",3.1
"867","2010-06-11",3.16
"868","2010-06-14",3.1
"869","2010-06-15",3.06
"870","2010-06-16",3
"871","2010-06-17",3.2
"872","2010-06-18",3.3
"873","2010-06-21",3.3
"874","2010-06-22",2.97
"875","2010-06-23",3.01
"876","2010-06-24",2.82
"877","2010-06-25",2.58
"878","2010-06-28",2.52
"879","2010-06-29",2.52
"880","2010-06-30",2.61
"881","2010-07-01",2.4
"882","2010-07-02",2.5
"883","2010-07-06",2.5
"884","2010-07-07",2.45
"885","2010-07-08",2.41
"886","2010-07-09",2.4
"887","2010-07-12",2.4
"888","2010-07-13",2.35
"889","2010-07-14",2.35
"890","2010-07-15",2.4
"891","2010-07-16",2.38
"892","2010-07-19",2.55
"893","2010-07-20",2.55
"894","2010-07-21",2.55
"895","2010-07-22",2.5
"896","2010-07-23",2.4
"897","2010-07-26",2.69
"898","2010-07-27",2.69
"899","2010-07-28",2.69
"900","2010-07-29",3.25
"901","2010-07-30",3.4
"902","2010-08-02",3.4
"903","2010-08-03",3.5
"904","2010-08-04",3.5
"905","2010-08-05",4.07
"906","2010-08-06",3.78
"907","2010-08-09",3.51
"908","2010-08-10",3.57
"909","2010-08-11",3.39
"910","2010-08-12",3.3
"911","2010-08-13",3.16
"912","2010-08-16",3.08
"913","2010-08-17",3.3
"914","2010-08-18",3.45
"915","2010-08-19",3.45
"916","2010-08-20",3.74
"917","2010-08-23",3.28
"918","2010-08-24",3.29
"919","2010-08-25",3.41
"920","2010-08-26",3.49
"921","2010-08-27",3.65
"922","2010-08-30",3.5
"923","2010-08-31",3.39
"924","2010-09-01",3.26
"925","2010-09-02",3.65
"926","2010-09-03",3.61
"927","2010-09-07",3.39
"928","2010-09-08",3.63
"929","2010-09-09",3.49
"930","2010-09-10",3.49
"931","2010-09-13",3.72
"932","2010-09-14",3.7
"933","2010-09-15",3.7
"934","2010-09-16",3.79
"935","2010-09-17",3.71
"936","2010-09-20",3.69
"937","2010-09-21",3.69
"938","2010-09-22",3.85
"939","2010-09-23",3.85
"940","2010-09-24",3.8
"941","2010-09-27",3.8
"942","2010-09-28",3.85
"943","2010-09-29",3.85
"944","2010-09-30",3.85
"945","2010-10-01",3.85
"946","2010-10-04",3.85
"947","2010-10-05",3.98
"948","2010-10-06",3.96
"949","2010-10-07",3.99
"950","2010-10-08",3.86
"951","2010-10-11",3.86
"952","2010-10-12",4.14
"953","2010-10-13",3.93
"954","2010-10-14",3.93
"955","2010-10-15",3.89
"956","2010-10-18",3.89
"957","2010-10-19",3.89
"958","2010-10-20",4.09
"959","2010-10-21",3.95
"960","2010-10-22",3.95
"961","2010-10-25",4.09
"962","2010-10-26",4.09
"963","2010-10-27",4.09
"964","2010-10-28",3.99
"965","2010-10-29",4.09
"966","2010-11-01",4.14
"967","2010-11-02",4.14
"968","2010-11-03",4.14
"969","2010-11-04",4.05
"970","2010-11-05",4.13
"971","2010-11-08",4.15
"972","2010-11-09",4.5
"973","2010-11-10",4.5
"974","2010-11-11",4.35
"975","2010-11-12",4.4
"976","2010-11-15",4.75
"977","2010-11-16",4.75
"978","2010-11-17",4.83
"979","2010-11-18",4.75
"980","2010-11-19",4.75
"981","2010-11-22",4.75
"982","2010-11-23",4.85
"983","2010-11-24",4.74
"984","2010-11-26",4.75
"985","2010-11-29",4.75
"986","2010-11-30",4.54
"987","2010-12-01",4.54
"988","2010-12-02",4.82
"989","2010-12-03",4.75
"990","2010-12-06",4.27
"991","2010-12-07",4.27
"992","2010-12-08",4.35
"993","2010-12-09",4.7
"994","2010-12-10",4.3
"995","2010-12-13",4.3
"996","2010-12-14",4.3
"997","2010-12-15",4.3
"998","2010-12-16",4.29
"999","2010-12-17",4.29
"1000","2010-12-20",3.9
"1001","2010-12-21",4.02
"1002","2010-12-22",3.61
"1003","2010-12-23",3.63
"1004","2010-12-27",3.55
