"","date","AEZS"
"1120","2011-06-13",1350
"1121","2011-06-14",1344
"1122","2011-06-15",1272
"1123","2011-06-16",1284
"1124","2011-06-17",1278
"1125","2011-06-20",1296
"1126","2011-06-21",1338
"1127","2011-06-22",1308
"1128","2011-06-23",1350
"1129","2011-06-24",1326
"1130","2011-06-27",1314
"1131","2011-06-28",1326
"1132","2011-06-29",1326
"1133","2011-06-30",1320
"1134","2011-07-01",1362
"1135","2011-07-05",1362
"1136","2011-07-06",1338
"1137","2011-07-07",1404
"1138","2011-07-08",1386
"1139","2011-07-11",1362
"1140","2011-07-12",1404
"1141","2011-07-13",1410
"1142","2011-07-14",1398
"1143","2011-07-15",1380
"1144","2011-07-18",1326
"1145","2011-07-19",1326
"1146","2011-07-20",1338
"1147","2011-07-21",1338
"1148","2011-07-22",1350
"1149","2011-07-25",1320
"1150","2011-07-26",1302
"1151","2011-07-27",1200
"1152","2011-07-28",1206
"1153","2011-07-29",1188
"1154","2011-08-01",1200
"1155","2011-08-02",1146
"1156","2011-08-03",1128
"1157","2011-08-04",1038
"1158","2011-08-05",996
"1159","2011-08-08",858
"1160","2011-08-09",984
"1161","2011-08-10",948
"1162","2011-08-11",984
"1163","2011-08-12",1062
"1164","2011-08-15",1128
"1165","2011-08-16",1116
"1166","2011-08-17",1152
"1167","2011-08-18",1062
"1168","2011-08-19",1026
"1169","2011-08-22",1062
"1170","2011-08-23",1098
"1171","2011-08-24",1110
"1172","2011-08-25",1086
"1173","2011-08-26",1092
"1174","2011-08-29",1134
"1175","2011-08-30",1218
"1176","2011-08-31",1206
"1177","2011-09-01",1182
"1178","2011-09-02",1158
"1179","2011-09-06",1134
"1180","2011-09-07",1176
"1181","2011-09-08",1194
"1182","2011-09-09",1158
"1183","2011-09-12",1146
"1184","2011-09-13",1152
"1185","2011-09-14",1164
"1186","2011-09-15",1152
"1187","2011-09-16",1128
"1188","2011-09-19",1068
"1189","2011-09-20",1032
"1190","2011-09-21",1026
"1191","2011-09-22",984
"1192","2011-09-23",990
"1193","2011-09-26",1002
"1194","2011-09-27",966
"1195","2011-09-28",924
"1196","2011-09-29",888
"1197","2011-09-30",912
"1198","2011-10-03",858
"1199","2011-10-04",882
"1200","2011-10-05",918
"1201","2011-10-06",930
"1202","2011-10-07",942
"1203","2011-10-10",966
"1204","2011-10-11",966
"1205","2011-10-12",966
"1206","2011-10-13",960
"1207","2011-10-14",888
"1208","2011-10-17",888
"1209","2011-10-18",900
"1210","2011-10-19",870
"1211","2011-10-20",864
"1212","2011-10-21",900
"1213","2011-10-24",906
"1214","2011-10-25",954
"1215","2011-10-26",942
"1216","2011-10-27",972
"1217","2011-10-28",1050
"1218","2011-10-31",1014
"1219","2011-11-01",996
"1220","2011-11-02",1002
"1221","2011-11-03",1008
"1222","2011-11-04",966
"1223","2011-11-07",900
"1224","2011-11-08",900
"1225","2011-11-09",876
"1226","2011-11-10",924
"1227","2011-11-11",960
"1228","2011-11-14",1014
"1229","2011-11-15",1056
"1230","2011-11-16",1050
"1231","2011-11-17",1014
"1232","2011-11-18",1008
"1233","2011-11-21",972
"1234","2011-11-22",972
"1235","2011-11-23",996
"1236","2011-11-25",978
"1237","2011-11-28",984
"1238","2011-11-29",966
"1239","2011-11-30",960
"1240","2011-12-01",966
"1241","2011-12-02",984
"1242","2011-12-05",1026
"1243","2011-12-06",1044
"1244","2011-12-07",1068
"1245","2011-12-08",1008
"1246","2011-12-09",1044
"1247","2011-12-12",1032
"1248","2011-12-13",1008
"1249","2011-12-14",990
"1250","2011-12-15",912
"1251","2011-12-16",930
"1252","2011-12-19",930
"1253","2011-12-20",924
"1254","2011-12-21",936
"1255","2011-12-22",948
"1256","2011-12-23",948
"1257","2011-12-27",924
"1258","2011-12-28",906
"1259","2011-12-29",912
"1260","2011-12-30",924
"1261","2012-01-03",948
"1262","2012-01-04",948
"1263","2012-01-05",954
"1264","2012-01-06",990
"1265","2012-01-09",996
"1266","2012-01-10",984
"1267","2012-01-11",1014
"1268","2012-01-12",1008
"1269","2012-01-13",990
"1270","2012-01-17",990
"1271","2012-01-18",1014
"1272","2012-01-19",1020
"1273","2012-01-20",1008
"1274","2012-01-23",978
"1275","2012-01-24",936
"1276","2012-01-25",948
"1277","2012-01-26",978
"1278","2012-01-27",984
"1279","2012-01-30",1002
"1280","2012-01-31",1026
"1281","2012-02-01",1062
"1282","2012-02-02",1080
"1283","2012-02-03",1098
"1284","2012-02-06",1098
"1285","2012-02-07",1068
"1286","2012-02-08",1050
"1287","2012-02-09",1020
"1288","2012-02-10",984
"1289","2012-02-13",1056
"1290","2012-02-14",1014
"1291","2012-02-15",978
"1292","2012-02-16",978
"1293","2012-02-17",984
"1294","2012-02-21",960
"1295","2012-02-22",960
"1296","2012-02-23",954
"1297","2012-02-24",948
"1298","2012-02-27",948
"1299","2012-02-28",984
"1300","2012-02-29",1032
"1301","2012-03-01",1014
"1302","2012-03-02",1050
"1303","2012-03-05",1290
"1304","2012-03-06",1116
"1305","2012-03-07",1062
"1306","2012-03-08",1080
"1307","2012-03-09",1098
"1308","2012-03-12",1056
"1309","2012-03-13",1068
"1310","2012-03-14",1026
"1311","2012-03-15",1032
"1312","2012-03-16",1122
"1313","2012-03-19",1164
"1314","2012-03-20",1128
"1315","2012-03-21",1158
"1316","2012-03-22",1158
"1317","2012-03-23",1170
"1318","2012-03-26",1218
"1319","2012-03-27",1164
"1320","2012-03-28",1200
"1321","2012-03-29",1230
"1322","2012-03-30",1284
"1323","2012-04-02",438
"1324","2012-04-03",408
"1325","2012-04-04",432
"1326","2012-04-05",480
"1327","2012-04-09",480
"1328","2012-04-10",432
"1329","2012-04-11",432
"1330","2012-04-12",420
"1331","2012-04-13",402
"1332","2012-04-16",396
"1333","2012-04-17",384
"1334","2012-04-18",366
"1335","2012-04-19",378
"1336","2012-04-20",378
"1337","2012-04-23",372
"1338","2012-04-24",366
"1339","2012-04-25",366
"1340","2012-04-26",366
"1341","2012-04-27",372
"1342","2012-04-30",378
"1343","2012-05-01",378
"1344","2012-05-02",372
"1345","2012-05-03",366
"1346","2012-05-04",354
"1347","2012-05-07",360
"1348","2012-05-08",354
"1349","2012-05-09",330
"1350","2012-05-10",342
"1351","2012-05-11",336
"1352","2012-05-14",330
"1353","2012-05-15",342
"1354","2012-05-16",324
"1355","2012-05-17",288
"1356","2012-05-18",276
"1357","2012-05-21",306
"1358","2012-05-22",288
"1359","2012-05-23",282
"1360","2012-05-24",300
"1361","2012-05-25",282
"1362","2012-05-29",270
"1363","2012-05-30",258
"1364","2012-05-31",288
"1365","2012-06-01",282
"1366","2012-06-04",270
"1367","2012-06-05",264
"1368","2012-06-06",258
"1369","2012-06-07",270
"1370","2012-06-08",264
"1371","2012-06-11",258
"1372","2012-06-12",246
"1373","2012-06-13",228
"1374","2012-06-14",246
"1375","2012-06-15",270
"1376","2012-06-18",276
"1377","2012-06-19",258
"1378","2012-06-20",270
"1379","2012-06-21",276
"1380","2012-06-22",282
"1381","2012-06-25",276
"1382","2012-06-26",324
"1383","2012-06-27",324
"1384","2012-06-28",294
"1385","2012-06-29",306
"1386","2012-07-02",306
"1387","2012-07-03",306
"1388","2012-07-05",300
"1389","2012-07-06",300
"1390","2012-07-09",294
"1391","2012-07-10",294
"1392","2012-07-11",294
"1393","2012-07-12",300
"1394","2012-07-13",282
"1395","2012-07-16",270
"1396","2012-07-17",270
"1397","2012-07-18",276
"1398","2012-07-19",270
"1399","2012-07-20",264
"1400","2012-07-23",258
"1401","2012-07-24",270
"1402","2012-07-25",270
"1403","2012-07-26",264
"1404","2012-07-27",246
"1405","2012-07-30",246
"1406","2012-07-31",246
"1407","2012-08-01",240
"1408","2012-08-02",234
"1409","2012-08-03",234
"1410","2012-08-06",240
"1411","2012-08-07",246
"1412","2012-08-08",252
"1413","2012-08-09",246
"1414","2012-08-10",258
"1415","2012-08-13",258
"1416","2012-08-14",306
"1417","2012-08-15",282
"1418","2012-08-16",270
"1419","2012-08-17",264
"1420","2012-08-20",270
"1421","2012-08-21",270
"1422","2012-08-22",282
"1423","2012-08-23",282
"1424","2012-08-24",306
"1425","2012-08-27",294
"1426","2012-08-28",294
"1427","2012-08-29",288
"1428","2012-08-30",288
"1429","2012-08-31",288
"1430","2012-09-04",294
"1431","2012-09-05",288
"1432","2012-09-06",300
"1433","2012-09-07",318
"1434","2012-09-10",324
"1435","2012-09-11",318
"1436","2012-09-12",330
"1437","2012-09-13",402
"1438","2012-09-14",366
"1439","2012-09-17",378
"1440","2012-09-18",426
"1441","2012-09-19",408
"1442","2012-09-20",504
"1443","2012-09-21",504
"1444","2012-09-24",468
"1445","2012-09-25",480
"1446","2012-09-26",372
"1447","2012-09-27",366
"1448","2012-09-28",420
"1449","2012-10-01",402
"1450","2012-10-02",414
"1451","2012-10-03",348
"1452","2012-10-04",348
"1453","2012-10-05",309
"1454","2012-10-08",335
"1455","2012-10-09",330
"1456","2012-10-10",315
"1457","2012-10-11",312
"1458","2012-10-12",243
"1459","2012-10-15",240
"1460","2012-10-16",240
"1461","2012-10-17",240
"1462","2012-10-18",240
"1463","2012-10-19",228
"1464","2012-10-22",226
"1465","2012-10-23",223
"1466","2012-10-24",220
"1467","2012-10-25",223
"1468","2012-10-26",216
"1469","2012-10-31",215
"1470","2012-11-01",222
"1471","2012-11-02",220
"1472","2012-11-05",222
"1473","2012-11-06",232
"1474","2012-11-07",223
"1475","2012-11-08",214
"1476","2012-11-09",220
"1477","2012-11-12",210
"1478","2012-11-13",209
"1479","2012-11-14",193
"1480","2012-11-15",187
"1481","2012-11-16",193
"1482","2012-11-19",199
"1483","2012-11-20",216
"1484","2012-11-21",215
"1485","2012-11-23",214
"1486","2012-11-26",216
"1487","2012-11-27",218
"1488","2012-11-28",217
"1489","2012-11-29",231
"1490","2012-11-30",227
"1491","2012-12-03",227
"1492","2012-12-04",222
"1493","2012-12-05",217
"1494","2012-12-06",223
"1495","2012-12-07",221
"1496","2012-12-10",217
"1497","2012-12-11",219
"1498","2012-12-12",223
"1499","2012-12-13",221
"1500","2012-12-14",219
"1501","2012-12-17",219
"1502","2012-12-18",222
"1503","2012-12-19",226
"1504","2012-12-20",230
"1505","2012-12-21",221
"1506","2012-12-24",217
"1507","2012-12-26",221
"1508","2012-12-27",217
"1509","2012-12-28",247
"1510","2012-12-31",238
"1511","2013-01-02",253
"1512","2013-01-03",254
"1513","2013-01-04",257
"1514","2013-01-07",259
"1515","2013-01-08",255
"1516","2013-01-09",258
"1517","2013-01-10",257
"1518","2013-01-11",274
"1519","2013-01-14",267
"1520","2013-01-15",269
"1521","2013-01-16",259
"1522","2013-01-17",260
"1523","2013-01-18",259
"1524","2013-01-22",260
"1525","2013-01-23",258
"1526","2013-01-24",257
"1527","2013-01-25",259
"1528","2013-01-28",275
"1529","2013-01-29",323
"1530","2013-01-30",303
"1531","2013-01-31",286
"1532","2013-02-01",289
"1533","2013-02-04",275
"1534","2013-02-05",272
"1535","2013-02-06",280
"1536","2013-02-07",304
"1537","2013-02-08",302
"1538","2013-02-11",281
"1539","2013-02-12",280
"1540","2013-02-13",284
"1541","2013-02-14",273
"1542","2013-02-15",265
"1543","2013-02-19",254
"1544","2013-02-20",261
"1545","2013-02-21",254
"1546","2013-02-22",258
"1547","2013-02-25",251
"1548","2013-02-26",247
"1549","2013-02-27",243
"1550","2013-02-28",241
"1551","2013-03-01",252
"1552","2013-03-04",244
"1553","2013-03-05",239
"1554","2013-03-06",244
"1555","2013-03-07",254
"1556","2013-03-08",262
"1557","2013-03-11",203
"1558","2013-03-12",197
"1559","2013-03-13",197
"1560","2013-03-14",194
"1561","2013-03-15",193
"1562","2013-03-18",194
"1563","2013-03-19",191
"1564","2013-03-20",188
"1565","2013-03-21",189
"1566","2013-03-22",196
"1567","2013-03-25",190
"1568","2013-03-26",189
"1569","2013-03-27",189
"1570","2013-03-28",188
"1571","2013-04-01",185
"1572","2013-04-02",182
"1573","2013-04-03",176
"1574","2013-04-04",173
"1575","2013-04-05",178
"1576","2013-04-08",181
"1577","2013-04-09",182
"1578","2013-04-10",190
"1579","2013-04-11",197
"1580","2013-04-12",198
"1581","2013-04-15",191
"1582","2013-04-16",193
"1583","2013-04-17",187
"1584","2013-04-18",179
"1585","2013-04-19",178
"1586","2013-04-22",176
"1587","2013-04-23",179
"1588","2013-04-24",182
"1589","2013-04-25",186
"1590","2013-04-26",181
"1591","2013-04-29",185
"1592","2013-04-30",182
"1593","2013-05-01",179
"1594","2013-05-02",177
"1595","2013-05-03",179
"1596","2013-05-06",185
"1597","2013-05-07",186
"1598","2013-05-08",189
"1599","2013-05-09",187
"1600","2013-05-10",187
"1601","2013-05-13",187
"1602","2013-05-14",191
"1603","2013-05-15",195
"1604","2013-05-16",206
"1605","2013-05-17",210
"1606","2013-05-20",206
"1607","2013-05-21",208
"1608","2013-05-22",206
"1609","2013-05-23",203
"1610","2013-05-24",202
"1611","2013-05-28",205
"1612","2013-05-29",205
"1613","2013-05-30",206
"1614","2013-05-31",207
"1615","2013-06-03",193
"1616","2013-06-04",197
"1617","2013-06-05",190
"1618","2013-06-06",188
"1619","2013-06-07",191
"1620","2013-06-10",188
"1621","2013-06-11",190
"1622","2013-06-12",189
"1623","2013-06-13",199
"1624","2013-06-14",193
"1625","2013-06-17",190
"1626","2013-06-18",190
"1627","2013-06-19",187
"1628","2013-06-20",187
"1629","2013-06-21",189
"1630","2013-06-24",184
"1631","2013-06-25",185
"1632","2013-06-26",184
"1633","2013-06-27",183
"1634","2013-06-28",186
"1635","2013-07-01",189
"1636","2013-07-02",186
"1637","2013-07-03",189
"1638","2013-07-05",188
"1639","2013-07-08",191
"1640","2013-07-09",192
"1641","2013-07-10",198
"1642","2013-07-11",196
"1643","2013-07-12",193
"1644","2013-07-15",191
"1645","2013-07-16",187
"1646","2013-07-17",188
"1647","2013-07-18",188
"1648","2013-07-19",188
"1649","2013-07-22",187
"1650","2013-07-23",186
"1651","2013-07-24",177
"1652","2013-07-25",140
"1653","2013-07-26",139
"1654","2013-07-29",139
"1655","2013-07-30",139
"1656","2013-07-31",140
"1657","2013-08-01",142
"1658","2013-08-02",143
"1659","2013-08-05",143
"1660","2013-08-06",142
"1661","2013-08-07",143
"1662","2013-08-08",144
"1663","2013-08-09",149
"1664","2013-08-12",138
"1665","2013-08-13",139
"1666","2013-08-14",139
"1667","2013-08-15",137
"1668","2013-08-16",138
"1669","2013-08-19",137
"1670","2013-08-20",138
"1671","2013-08-21",141
"1672","2013-08-22",146
"1673","2013-08-23",146
"1674","2013-08-26",147
"1675","2013-08-27",142
"1676","2013-08-28",146
"1677","2013-08-29",146
"1678","2013-08-30",147
"1679","2013-09-03",148
"1680","2013-09-04",153
"1681","2013-09-05",170
"1682","2013-09-06",168
"1683","2013-09-09",159
"1684","2013-09-10",161
"1685","2013-09-11",161
"1686","2013-09-12",157
"1687","2013-09-13",154
"1688","2013-09-16",154
"1689","2013-09-17",155
"1690","2013-09-18",156
"1691","2013-09-19",158
"1692","2013-09-20",155
"1693","2013-09-23",153
"1694","2013-09-24",151
"1695","2013-09-25",153
"1696","2013-09-26",155
"1697","2013-09-27",154
"1698","2013-09-30",151
"1699","2013-10-01",151
"1700","2013-10-02",148
"1701","2013-10-03",151
"1702","2013-10-04",151
"1703","2013-10-07",148
"1704","2013-10-08",147
"1705","2013-10-09",146
"1706","2013-10-10",146
"1707","2013-10-11",146
"1708","2013-10-14",149
"1709","2013-10-15",145
"1710","2013-10-16",149
"1711","2013-10-17",146
"1712","2013-10-18",143
"1713","2013-10-21",142
"1714","2013-10-22",140
"1715","2013-10-23",141
"1716","2013-10-24",140
"1717","2013-10-25",141
"1718","2013-10-28",138
"1719","2013-10-29",140
"1720","2013-10-30",140
"1721","2013-10-31",135
"1722","2013-11-01",135
"1723","2013-11-04",136
"1724","2013-11-05",139
"1725","2013-11-06",141
"1726","2013-11-07",135
"1727","2013-11-08",135
"1728","2013-11-11",135
"1729","2013-11-12",127
"1730","2013-11-13",135
"1731","2013-11-14",160
"1732","2013-11-15",165
"1733","2013-11-18",160
"1734","2013-11-19",159
"1735","2013-11-20",105
"1736","2013-11-21",103
"1737","2013-11-22",105
"1738","2013-11-25",114
"1739","2013-11-26",112
"1740","2013-11-27",111
"1741","2013-11-29",115
"1742","2013-12-02",111
"1743","2013-12-03",111
"1744","2013-12-04",113
"1745","2013-12-05",111
"1746","2013-12-06",110
"1747","2013-12-09",108
"1748","2013-12-10",109
"1749","2013-12-11",110
"1750","2013-12-12",121
"1751","2013-12-13",127
"1752","2013-12-16",124
"1753","2013-12-17",121
"1754","2013-12-18",117
"1755","2013-12-19",120
"1756","2013-12-20",120
"1757","2013-12-23",125
"1758","2013-12-24",133
"1759","2013-12-26",144
"1760","2013-12-27",142
"1761","2013-12-30",140
"1762","2013-12-31",138
"1763","2014-01-02",144
"1764","2014-01-03",146
"1765","2014-01-06",149
"1766","2014-01-07",147
"1767","2014-01-08",146
"1768","2014-01-09",119
"1769","2014-01-10",125
"1770","2014-01-13",124
"1771","2014-01-14",127
"1772","2014-01-15",129
"1773","2014-01-16",128
"1774","2014-01-17",132
"1775","2014-01-21",137
"1776","2014-01-22",138
"1777","2014-01-23",136
"1778","2014-01-24",129
"1779","2014-01-27",122
"1780","2014-01-28",127
"1781","2014-01-29",127
"1782","2014-01-30",131
"1783","2014-01-31",127
"1784","2014-02-03",123
"1785","2014-02-04",125
"1786","2014-02-05",126
"1787","2014-02-06",130
"1788","2014-02-07",129
"1789","2014-02-10",132
"1790","2014-02-11",129
"1791","2014-02-12",126
"1792","2014-02-13",128
"1793","2014-02-14",128
"1794","2014-02-18",126
"1795","2014-02-19",126
"1796","2014-02-20",128
"1797","2014-02-21",131
"1798","2014-02-24",130
"1799","2014-02-25",127
"1800","2014-02-26",126
"1801","2014-02-27",126
"1802","2014-02-28",125
"1803","2014-03-03",123
"1804","2014-03-04",124
"1805","2014-03-05",128
"1806","2014-03-06",126
"1807","2014-03-07",128
"1808","2014-03-10",128
"1809","2014-03-11",149
"1810","2014-03-12",138
"1811","2014-03-13",133
"1812","2014-03-14",127
"1813","2014-03-17",126
"1814","2014-03-18",128
"1815","2014-03-19",127
"1816","2014-03-20",126
"1817","2014-03-21",126
"1818","2014-03-24",123
"1819","2014-03-25",122
"1820","2014-03-26",120
"1821","2014-03-27",118
"1822","2014-03-28",120
"1823","2014-03-31",117
"1824","2014-04-01",121
"1825","2014-04-02",123
"1826","2014-04-03",120
"1827","2014-04-04",118
"1828","2014-04-07",118
"1829","2014-04-08",120
"1830","2014-04-09",122
"1831","2014-04-10",117
"1832","2014-04-11",113
"1833","2014-04-14",111
"1834","2014-04-15",107
"1835","2014-04-16",112
"1836","2014-04-17",115
"1837","2014-04-21",117
"1838","2014-04-22",117
"1839","2014-04-23",115
"1840","2014-04-24",117
"1841","2014-04-25",115
"1842","2014-04-28",113
"1843","2014-04-29",114
"1844","2014-04-30",114
"1845","2014-05-01",114
"1846","2014-05-02",113
"1847","2014-05-05",113
"1848","2014-05-06",112
"1849","2014-05-07",109
"1850","2014-05-08",107
"1851","2014-05-09",105
"1852","2014-05-12",107
"1853","2014-05-13",109
"1854","2014-05-14",111
"1855","2014-05-15",110
"1856","2014-05-16",108
"1857","2014-05-19",109
"1858","2014-05-20",108
"1859","2014-05-21",105
"1860","2014-05-22",106
"1861","2014-05-23",107
"1862","2014-05-27",108
"1863","2014-05-28",107
"1864","2014-05-29",111
"1865","2014-05-30",109
"1866","2014-06-02",107
"1867","2014-06-03",106
"1868","2014-06-04",107
"1869","2014-06-05",108
"1870","2014-06-06",107
"1871","2014-06-09",107
"1872","2014-06-10",111
"1873","2014-06-11",112
"1874","2014-06-12",109
"1875","2014-06-13",109
"1876","2014-06-16",109
"1877","2014-06-17",109
"1878","2014-06-18",109
"1879","2014-06-19",109
"1880","2014-06-20",111
"1881","2014-06-23",112
"1882","2014-06-24",113
"1883","2014-06-25",113
"1884","2014-06-26",111
"1885","2014-06-27",111
"1886","2014-06-30",116
"1887","2014-07-01",121
"1888","2014-07-02",129
"1889","2014-07-03",131
"1890","2014-07-07",127
"1891","2014-07-08",125
"1892","2014-07-09",125
"1893","2014-07-10",123
"1894","2014-07-11",125
"1895","2014-07-14",125
"1896","2014-07-15",123
"1897","2014-07-16",117
"1898","2014-07-17",118
"1899","2014-07-18",119
"1900","2014-07-21",122
"1901","2014-07-22",120
"1902","2014-07-23",120
"1903","2014-07-24",119
"1904","2014-07-25",119
"1905","2014-07-28",116
"1906","2014-07-29",118
"1907","2014-07-30",118
"1908","2014-07-31",118
"1909","2014-08-01",114
"1910","2014-08-04",114
"1911","2014-08-05",118
"1912","2014-08-06",118
"1913","2014-08-07",116
"1914","2014-08-08",117
"1915","2014-08-11",118
"1916","2014-08-12",119
"1917","2014-08-13",119
"1918","2014-08-14",125
"1919","2014-08-15",126
"1920","2014-08-18",128
"1921","2014-08-19",133
"1922","2014-08-20",132
"1923","2014-08-21",128
"1924","2014-08-22",129
"1925","2014-08-25",129
"1926","2014-08-26",131
"1927","2014-08-27",133
"1928","2014-08-28",140
"1929","2014-08-29",150
"1930","2014-09-02",145
"1931","2014-09-03",142
"1932","2014-09-04",142
"1933","2014-09-05",141
"1934","2014-09-08",138
"1935","2014-09-09",134
"1936","2014-09-10",135
"1937","2014-09-11",137
"1938","2014-09-12",137
"1939","2014-09-15",138
"1940","2014-09-16",143
"1941","2014-09-17",141
"1942","2014-09-18",136
"1943","2014-09-19",136
"1944","2014-09-22",137
"1945","2014-09-23",137
"1946","2014-09-24",136
"1947","2014-09-25",133
"1948","2014-09-26",133
"1949","2014-09-29",132
"1950","2014-09-30",134
"1951","2014-10-01",130
"1952","2014-10-02",131
"1953","2014-10-03",134
"1954","2014-10-06",134
"1955","2014-10-07",134
"1956","2014-10-08",134
"1957","2014-10-09",134
"1958","2014-10-10",128
"1959","2014-10-13",116
"1960","2014-10-14",99
"1961","2014-10-15",97
"1962","2014-10-16",108
"1963","2014-10-17",108
"1964","2014-10-20",113
"1965","2014-10-21",118
"1966","2014-10-22",118
"1967","2014-10-23",115
"1968","2014-10-24",117
"1969","2014-10-27",122
"1970","2014-10-28",117
"1971","2014-10-29",111
"1972","2014-10-30",106
"1973","2014-10-31",112
"1974","2014-11-03",115
"1975","2014-11-04",111
"1976","2014-11-05",129
"1977","2014-11-06",65
"1978","2014-11-07",57
"1979","2014-11-10",62
"1980","2014-11-11",59
"1981","2014-11-12",61
"1982","2014-11-13",59
"1983","2014-11-14",56
"1984","2014-11-17",55
"1985","2014-11-18",55
"1986","2014-11-19",54
"1987","2014-11-20",53
"1988","2014-11-21",53
"1989","2014-11-24",53
"1990","2014-11-25",53
"1991","2014-11-26",53
"1992","2014-11-28",52
"1993","2014-12-01",64
"1994","2014-12-02",78
"1995","2014-12-03",76
"1996","2014-12-04",68
"1997","2014-12-05",64
"1998","2014-12-08",67
"1999","2014-12-09",63
"2000","2014-12-10",60
"2001","2014-12-11",57
"2002","2014-12-12",60
"2003","2014-12-15",61
"2004","2014-12-16",62
"2005","2014-12-17",61
"2006","2014-12-18",61
"2007","2014-12-19",61
"2008","2014-12-22",61
"2009","2014-12-23",61
"2010","2014-12-24",59
"2011","2014-12-26",59
"2012","2014-12-29",62
"2013","2014-12-30",64
"2014","2014-12-31",60
"2015","2015-01-02",60
"2016","2015-01-05",60
"2017","2015-01-06",58
"2018","2015-01-07",60
"2019","2015-01-08",59
"2020","2015-01-09",61
"2021","2015-01-12",59
"2022","2015-01-13",59
"2023","2015-01-14",59
"2024","2015-01-15",56
"2025","2015-01-16",58
"2026","2015-01-20",56
"2027","2015-01-21",55
"2028","2015-01-22",53
"2029","2015-01-23",52
"2030","2015-01-26",54
"2031","2015-01-27",52
"2032","2015-01-28",53
"2033","2015-01-29",54
"2034","2015-01-30",53
"2035","2015-02-02",52
"2036","2015-02-03",53
"2037","2015-02-04",51
"2038","2015-02-05",54
"2039","2015-02-06",52
"2040","2015-02-09",52
"2041","2015-02-10",53
"2042","2015-02-11",54
"2043","2015-02-12",53
"2044","2015-02-13",53
"2045","2015-02-17",55
"2046","2015-02-18",67
"2047","2015-02-19",64
"2048","2015-02-20",60
"2049","2015-02-23",59
"2050","2015-02-24",63
"2051","2015-02-25",63
"2052","2015-02-26",62
"2053","2015-02-27",65
"2054","2015-03-02",64
"2055","2015-03-03",73
"2056","2015-03-04",84
"2057","2015-03-05",79
"2058","2015-03-06",54
"2059","2015-03-09",52
"2060","2015-03-10",51
"2061","2015-03-11",53
"2062","2015-03-12",53
"2063","2015-03-13",51
"2064","2015-03-16",54
"2065","2015-03-17",53
"2066","2015-03-18",55
"2067","2015-03-19",57
"2068","2015-03-20",60
"2069","2015-03-23",60
"2070","2015-03-24",58
"2071","2015-03-25",57
"2072","2015-03-26",55
"2073","2015-03-27",53
"2074","2015-03-30",53
"2075","2015-03-31",54
"2076","2015-04-01",54
"2077","2015-04-02",55
"2078","2015-04-06",54
"2079","2015-04-07",55
"2080","2015-04-08",53
"2081","2015-04-09",52
"2082","2015-04-10",52
"2083","2015-04-13",54
"2084","2015-04-14",58
"2085","2015-04-15",64
"2086","2015-04-16",61
"2087","2015-04-17",64
"2088","2015-04-20",63
"2089","2015-04-21",63
"2090","2015-04-22",60
"2091","2015-04-23",57
"2092","2015-04-24",57
"2093","2015-04-27",58
"2094","2015-04-28",59
"2095","2015-04-29",57
"2096","2015-04-30",56
"2097","2015-05-01",55
"2098","2015-05-04",55
"2099","2015-05-05",53
"2100","2015-05-06",54
"2101","2015-05-07",53
"2102","2015-05-08",51
"2103","2015-05-11",47
"2104","2015-05-12",43
"2105","2015-05-13",44
"2106","2015-05-14",44
"2107","2015-05-15",43
"2108","2015-05-18",42
"2109","2015-05-19",34
"2110","2015-05-20",30
"2111","2015-05-21",32
"2112","2015-05-22",30
"2113","2015-05-26",30
"2114","2015-05-27",28
"2115","2015-05-28",29
"2116","2015-05-29",29
"2117","2015-06-01",29
"2118","2015-06-02",30
"2119","2015-06-03",29
"2120","2015-06-04",29
"2121","2015-06-05",28
"2122","2015-06-08",30
"2123","2015-06-09",28
"2124","2015-06-10",29
"2125","2015-06-11",29
"2126","2015-06-12",28
"2127","2015-06-15",28
"2128","2015-06-16",28
"2129","2015-06-17",28
"2130","2015-06-18",29
"2131","2015-06-19",28
"2132","2015-06-22",28
"2133","2015-06-23",28
"2134","2015-06-24",27
"2135","2015-06-25",29
"2136","2015-06-26",28
"2137","2015-06-29",27
"2138","2015-06-30",28
"2139","2015-07-01",28
"2140","2015-07-02",27
"2141","2015-07-06",26
"2142","2015-07-07",25
"2143","2015-07-08",24
"2144","2015-07-09",23
"2145","2015-07-10",24
"2146","2015-07-13",24
"2147","2015-07-14",24
"2148","2015-07-15",23
"2149","2015-07-16",22
"2150","2015-07-17",22
"2151","2015-07-20",20
"2152","2015-07-21",21
"2153","2015-07-22",21
"2154","2015-07-23",20
"2155","2015-07-24",21
"2156","2015-07-27",19
"2157","2015-07-28",20
"2158","2015-07-29",19
"2159","2015-07-30",19
"2160","2015-07-31",18
"2161","2015-08-03",18
"2162","2015-08-04",18
"2163","2015-08-05",18
"2164","2015-08-06",17
"2165","2015-08-07",17
"2166","2015-08-10",16
"2167","2015-08-11",17
"2168","2015-08-12",17
"2169","2015-08-13",18
"2170","2015-08-14",14
"2171","2015-08-17",12
"2172","2015-08-18",12
"2173","2015-08-19",11
"2174","2015-08-20",11
"2175","2015-08-21",10
"2176","2015-08-24",9
"2177","2015-08-25",9
"2178","2015-08-26",8
"2179","2015-08-27",9
"2180","2015-08-28",9
"2181","2015-08-31",9
"2182","2015-09-01",9
"2183","2015-09-02",9
"2184","2015-09-03",9
"2185","2015-09-04",8
