"","date","SAFM"
"129","2007-07-09",45.740002
"130","2007-07-10",45.689999
"131","2007-07-11",45.84
"132","2007-07-12",47.310001
"133","2007-07-13",47.860001
"134","2007-07-16",46.580002
"135","2007-07-17",47.32
"136","2007-07-18",47.360001
"137","2007-07-19",47.209999
"138","2007-07-20",46.330002
"139","2007-07-23",47.110001
"140","2007-07-24",46.220001
"141","2007-07-25",45.790001
"142","2007-07-26",44.400002
"143","2007-07-27",42.880001
"144","2007-07-30",41.259998
"145","2007-07-31",39.869999
"146","2007-08-01",39.110001
"147","2007-08-02",39.299999
"148","2007-08-03",38.240002
"149","2007-08-06",37.639999
"150","2007-08-07",36.849998
"151","2007-08-08",37.310001
"152","2007-08-09",37.18
"153","2007-08-10",40.919998
"154","2007-08-13",40.349998
"155","2007-08-14",39.59
"156","2007-08-15",39.080002
"157","2007-08-16",37.98
"158","2007-08-17",38.970001
"159","2007-08-20",38.84
"160","2007-08-21",39.349998
"161","2007-08-22",41.380001
"162","2007-08-23",41.599998
"163","2007-08-24",42.169998
"164","2007-08-27",43.849998
"165","2007-08-28",39.200001
"166","2007-08-29",41
"167","2007-08-30",41.939999
"168","2007-08-31",41.939999
"169","2007-09-04",42.630001
"170","2007-09-05",42.099998
"171","2007-09-06",43.27
"172","2007-09-07",43.650002
"173","2007-09-10",44.119999
"174","2007-09-11",44.549999
"175","2007-09-12",43.740002
"176","2007-09-13",43.459999
"177","2007-09-14",43.540001
"178","2007-09-17",43.529999
"179","2007-09-18",42.91
"180","2007-09-19",43.82
"181","2007-09-20",43.630001
"182","2007-09-21",41.560001
"183","2007-09-24",41.639999
"184","2007-09-25",41.619999
"185","2007-09-26",41.73
"186","2007-09-27",41.330002
"187","2007-09-28",41.669998
"188","2007-10-01",41.75
"189","2007-10-02",41.779999
"190","2007-10-03",41.77
"191","2007-10-04",41.75
"192","2007-10-05",43.18
"193","2007-10-08",43
"194","2007-10-09",43.669998
"195","2007-10-10",43.119999
"196","2007-10-11",41.98
"197","2007-10-12",41.360001
"198","2007-10-15",39.66
"199","2007-10-16",39.52
"200","2007-10-17",37.669998
"201","2007-10-18",35.860001
"202","2007-10-19",33.709999
"203","2007-10-22",33.080002
"204","2007-10-23",33.919998
"205","2007-10-24",33.450001
"206","2007-10-25",33.599998
"207","2007-10-26",34.049999
"208","2007-10-29",33.599998
"209","2007-10-30",33.91
"210","2007-10-31",34.799999
"211","2007-11-01",33.360001
"212","2007-11-02",33.349998
"213","2007-11-05",33.360001
"214","2007-11-06",33.330002
"215","2007-11-07",32.939999
"216","2007-11-08",32.400002
"217","2007-11-09",32.59
"218","2007-11-12",30.98
"219","2007-11-13",31.559999
"220","2007-11-14",31.950001
"221","2007-11-15",31.030001
"222","2007-11-16",31.780001
"223","2007-11-19",30.98
"224","2007-11-20",30.92
"225","2007-11-21",30.799999
"226","2007-11-23",31.09
"227","2007-11-26",30.860001
"228","2007-11-27",30.559999
"229","2007-11-28",32.709999
"230","2007-11-29",30.35
"231","2007-11-30",31.059999
"232","2007-12-03",30.98
"233","2007-12-04",33.16
"234","2007-12-05",33.450001
"235","2007-12-06",33.439999
"236","2007-12-07",34.189999
"237","2007-12-10",33.330002
"238","2007-12-11",32.52
"239","2007-12-12",32.150002
"240","2007-12-13",33.119999
"241","2007-12-14",32
"242","2007-12-17",31.549999
"243","2007-12-18",32.23
"244","2007-12-19",31.67
"245","2007-12-20",32.040001
"246","2007-12-21",32.790001
"247","2007-12-24",33.68
"248","2007-12-26",33.290001
"249","2007-12-27",32.900002
"250","2007-12-28",33.919998
"251","2007-12-31",33.779999
"252","2008-01-02",33.779999
"253","2008-01-03",32.259998
"254","2008-01-04",31.25
"255","2008-01-07",31.299999
"256","2008-01-08",31.17
"257","2008-01-09",31.49
"258","2008-01-10",32.009998
"259","2008-01-11",30.74
"260","2008-01-14",31.450001
"261","2008-01-15",31.59
"262","2008-01-16",31.48
"263","2008-01-17",30.43
"264","2008-01-18",29.969999
"265","2008-01-22",30.040001
"266","2008-01-23",33.59
"267","2008-01-24",32.099998
"268","2008-01-25",32.16
"269","2008-01-28",32.869999
"270","2008-01-29",32.450001
"271","2008-01-30",33.610001
"272","2008-01-31",33.610001
"273","2008-02-01",35.860001
"274","2008-02-04",34.82
"275","2008-02-05",33.720001
"276","2008-02-06",33.610001
"277","2008-02-07",33.84
"278","2008-02-08",33.389999
"279","2008-02-11",32.830002
"280","2008-02-12",33.220001
"281","2008-02-13",33.990002
"282","2008-02-14",33.790001
"283","2008-02-15",33.360001
"284","2008-02-19",34.27
"285","2008-02-20",35.450001
"286","2008-02-21",34.810001
"287","2008-02-22",35.18
"288","2008-02-25",35.5
"289","2008-02-26",36.75
"290","2008-02-27",37.16
"291","2008-02-28",35.779999
"292","2008-02-29",34.860001
"293","2008-03-03",35.049999
"294","2008-03-04",34.939999
"295","2008-03-05",36.939999
"296","2008-03-06",35.759998
"297","2008-03-07",35.43
"298","2008-03-10",34.150002
"299","2008-03-11",34.900002
"300","2008-03-12",38.369999
"301","2008-03-13",38.139999
"302","2008-03-14",37.759998
"303","2008-03-17",36.27
"304","2008-03-18",37.150002
"305","2008-03-19",39.490002
"306","2008-03-20",40.599998
"307","2008-03-24",40.029999
"308","2008-03-25",40.75
"309","2008-03-26",39.400002
"310","2008-03-27",38.509998
"311","2008-03-28",38.529999
"312","2008-03-31",38.009998
"313","2008-04-01",38.939999
"314","2008-04-02",38.59
"315","2008-04-03",38.290001
"316","2008-04-04",38.139999
"317","2008-04-07",38.669998
"318","2008-04-08",38.599998
"319","2008-04-09",37.07
"320","2008-04-10",37.52
"321","2008-04-11",37
"322","2008-04-14",38.990002
"323","2008-04-15",39.240002
"324","2008-04-16",39.779999
"325","2008-04-17",40.119999
"326","2008-04-18",41.939999
"327","2008-04-21",41.93
"328","2008-04-22",40.700001
"329","2008-04-23",40.779999
"330","2008-04-24",41.709999
"331","2008-04-25",41.669998
"332","2008-04-28",41.43
"333","2008-04-29",41.25
"334","2008-04-30",41.669998
"335","2008-05-01",42.68
"336","2008-05-02",42.290001
"337","2008-05-05",42.509998
"338","2008-05-06",44.060001
"339","2008-05-07",44.490002
"340","2008-05-08",45.290001
"341","2008-05-09",45.330002
"342","2008-05-12",45.810001
"343","2008-05-13",45.150002
"344","2008-05-14",45.189999
"345","2008-05-15",45.259998
"346","2008-05-16",44.950001
"347","2008-05-19",44.57
"348","2008-05-20",44.73
"349","2008-05-21",44
"350","2008-05-22",47.709999
"351","2008-05-23",47.34
"352","2008-05-27",48.330002
"353","2008-05-28",50
"354","2008-05-29",49.990002
"355","2008-05-30",49.93
"356","2008-06-02",48.98
"357","2008-06-03",46.82
"358","2008-06-04",48.529999
"359","2008-06-05",49.869999
"360","2008-06-06",46.310001
"361","2008-06-09",44.73
"362","2008-06-10",43.93
"363","2008-06-11",43.080002
"364","2008-06-12",45.049999
"365","2008-06-13",42.950001
"366","2008-06-16",40.889999
"367","2008-06-17",41.709999
"368","2008-06-18",39.990002
"369","2008-06-19",41.099998
"370","2008-06-20",40.130001
"371","2008-06-23",38.709999
"372","2008-06-24",38.389999
"373","2008-06-25",39.220001
"374","2008-06-26",37.52
"375","2008-06-27",35.630001
"376","2008-06-30",34.52
"377","2008-07-01",33.380001
"378","2008-07-02",33.029999
"379","2008-07-03",33.130001
"380","2008-07-07",34.130001
"381","2008-07-08",36.860001
"382","2008-07-09",37.209999
"383","2008-07-10",40.07
"384","2008-07-11",39.57
"385","2008-07-14",39.509998
"386","2008-07-15",42.259998
"387","2008-07-16",43.43
"388","2008-07-17",44.02
"389","2008-07-18",43.419998
"390","2008-07-21",43.27
"391","2008-07-22",45.290001
"392","2008-07-23",44
"393","2008-07-24",42.970001
"394","2008-07-25",42.799999
"395","2008-07-28",41.57
"396","2008-07-29",41.689999
"397","2008-07-30",41.009998
"398","2008-07-31",39.740002
"399","2008-08-01",39.169998
"400","2008-08-04",39.459999
"401","2008-08-05",42.080002
"402","2008-08-06",42.759998
"403","2008-08-07",40.709999
"404","2008-08-08",40.639999
"405","2008-08-11",41.080002
"406","2008-08-12",41.369999
"407","2008-08-13",41.950001
"408","2008-08-14",43.759998
"409","2008-08-15",43.18
"410","2008-08-18",42.380001
"411","2008-08-19",40.240002
"412","2008-08-20",40.48
"413","2008-08-21",40
"414","2008-08-22",40.439999
"415","2008-08-25",39.490002
"416","2008-08-26",35.209999
"417","2008-08-27",35.240002
"418","2008-08-28",34.360001
"419","2008-08-29",34.310001
"420","2008-09-02",34.959999
"421","2008-09-03",36.580002
"422","2008-09-04",36.099998
"423","2008-09-05",37.959999
"424","2008-09-08",38.759998
"425","2008-09-09",37.290001
"426","2008-09-10",38.099998
"427","2008-09-11",39.709999
"428","2008-09-12",41.02
"429","2008-09-15",38.09
"430","2008-09-16",38.220001
"431","2008-09-17",35.66
"432","2008-09-18",38.900002
"433","2008-09-19",40.169998
"434","2008-09-22",38.830002
"435","2008-09-23",37.450001
"436","2008-09-24",36.07
"437","2008-09-25",38.290001
"438","2008-09-26",38.68
"439","2008-09-29",36.830002
"440","2008-09-30",36.740002
"441","2008-10-01",39.5
"442","2008-10-02",38.02
"443","2008-10-03",37.139999
"444","2008-10-06",35.91
"445","2008-10-07",34.529999
"446","2008-10-08",36
"447","2008-10-09",33
"448","2008-10-10",34.23
"449","2008-10-13",36.169998
"450","2008-10-14",36.75
"451","2008-10-15",34.5
"452","2008-10-16",35.080002
"453","2008-10-17",33.169998
"454","2008-10-20",35.029999
"455","2008-10-21",33.439999
"456","2008-10-22",32.59
"457","2008-10-23",31.940001
"458","2008-10-24",28.75
"459","2008-10-27",27.610001
"460","2008-10-28",27.49
"461","2008-10-29",28.120001
"462","2008-10-30",29.299999
"463","2008-10-31",31.219999
"464","2008-11-03",31.370001
"465","2008-11-04",31.16
"466","2008-11-05",28.73
"467","2008-11-06",27.24
"468","2008-11-07",25.16
"469","2008-11-10",24.49
"470","2008-11-11",22.299999
"471","2008-11-12",22.02
"472","2008-11-13",23.01
"473","2008-11-14",22.059999
"474","2008-11-17",21.65
"475","2008-11-18",23.549999
"476","2008-11-19",25.129999
"477","2008-11-20",23.98
"478","2008-11-21",26.32
"479","2008-11-24",28.969999
"480","2008-11-25",30.370001
"481","2008-11-26",30.809999
"482","2008-11-28",31.18
"483","2008-12-01",27.16
"484","2008-12-02",25.690001
"485","2008-12-03",25.620001
"486","2008-12-04",30.459999
"487","2008-12-05",33.389999
"488","2008-12-08",34.25
"489","2008-12-09",32.119999
"490","2008-12-10",33.389999
"491","2008-12-11",30.540001
"492","2008-12-12",31.84
"493","2008-12-15",31.870001
"494","2008-12-16",33.009998
"495","2008-12-17",33.52
"496","2008-12-18",32.720001
"497","2008-12-19",34.509998
"498","2008-12-22",35.299999
"499","2008-12-23",35.32
"500","2008-12-24",33.07
"501","2008-12-26",33.599998
"502","2008-12-29",32.84
"503","2008-12-30",33.639999
"504","2008-12-31",34.560001
"505","2009-01-02",34.650002
"506","2009-01-05",34.75
"507","2009-01-06",34.439999
"508","2009-01-07",33.029999
"509","2009-01-08",32.630001
"510","2009-01-09",31.450001
"511","2009-01-12",31.75
"512","2009-01-13",32.25
"513","2009-01-14",30.719999
"514","2009-01-15",32.82
"515","2009-01-16",34.349998
"516","2009-01-20",33.75
"517","2009-01-21",36.689999
"518","2009-01-22",35.43
"519","2009-01-23",34.91
"520","2009-01-26",36.16
"521","2009-01-27",36.880001
"522","2009-01-28",37.959999
"523","2009-01-29",38.240002
"524","2009-01-30",36.18
"525","2009-02-02",37.189999
"526","2009-02-03",38.540001
"527","2009-02-04",36.98
"528","2009-02-05",36.59
"529","2009-02-06",36.369999
"530","2009-02-09",34.580002
"531","2009-02-10",33.48
"532","2009-02-11",33.040001
"533","2009-02-12",31.610001
"534","2009-02-13",30.82
"535","2009-02-17",29.809999
"536","2009-02-18",28.9
"537","2009-02-19",29.139999
"538","2009-02-20",27.870001
"539","2009-02-23",27.440001
"540","2009-02-24",28.59
"541","2009-02-25",28.25
"542","2009-02-26",31.49
"543","2009-02-27",34.529999
"544","2009-03-02",33.77
"545","2009-03-03",33.330002
"546","2009-03-04",34.299999
"547","2009-03-05",33.099998
"548","2009-03-06",34.009998
"549","2009-03-09",33.529999
"550","2009-03-10",35.09
"551","2009-03-11",35.27
"552","2009-03-12",36.529999
"553","2009-03-13",35.189999
"554","2009-03-16",33.610001
"555","2009-03-17",34.060001
"556","2009-03-18",34.02
"557","2009-03-19",34.23
"558","2009-03-20",32.400002
"559","2009-03-23",34.27
"560","2009-03-24",34.830002
"561","2009-03-25",35.25
"562","2009-03-26",37.91
"563","2009-03-27",37.73
"564","2009-03-30",37.549999
"565","2009-03-31",37.549999
"566","2009-04-01",38.509998
"567","2009-04-02",39.77
"568","2009-04-03",39.279999
"569","2009-04-06",38.959999
"570","2009-04-07",39.650002
"571","2009-04-08",41.490002
"572","2009-04-09",42
"573","2009-04-13",40.970001
"574","2009-04-14",37.610001
"575","2009-04-15",38.689999
"576","2009-04-16",38.98
"577","2009-04-17",39.400002
"578","2009-04-20",39.189999
"579","2009-04-21",39.990002
"580","2009-04-22",39.439999
"581","2009-04-23",39.73
"582","2009-04-24",39.189999
"583","2009-04-27",39.529999
"584","2009-04-28",38.439999
"585","2009-04-29",38.32
"586","2009-04-30",39.900002
"587","2009-05-01",38.82
"588","2009-05-04",42.240002
"589","2009-05-05",40.880001
"590","2009-05-06",39.23
"591","2009-05-07",39.18
"592","2009-05-08",40.25
"593","2009-05-11",39.310001
"594","2009-05-12",38.59
"595","2009-05-13",39.900002
"596","2009-05-14",41.389999
"597","2009-05-15",42.290001
"598","2009-05-18",42.77
"599","2009-05-19",42.549999
"600","2009-05-20",42.389999
"601","2009-05-21",41.450001
"602","2009-05-22",41.18
"603","2009-05-26",42.09
"604","2009-05-27",42.040001
"605","2009-05-28",44
"606","2009-05-29",43.610001
"607","2009-06-01",44.75
"608","2009-06-02",46.560001
"609","2009-06-03",46.889999
"610","2009-06-04",47.669998
"611","2009-06-05",48.080002
"612","2009-06-08",48.529999
"613","2009-06-09",48.099998
"614","2009-06-10",47.610001
"615","2009-06-11",47.349998
"616","2009-06-12",47.700001
"617","2009-06-15",48
"618","2009-06-16",47.220001
"619","2009-06-17",47.990002
"620","2009-06-18",48.57
"621","2009-06-19",47.950001
"622","2009-06-22",47.060001
"623","2009-06-23",46.700001
"624","2009-06-24",45.799999
"625","2009-06-25",46.279999
"626","2009-06-26",46.130001
"627","2009-06-29",45.689999
"628","2009-06-30",45
"629","2009-07-01",46.509998
"630","2009-07-02",46.98
"631","2009-07-06",47.189999
"632","2009-07-07",46.950001
"633","2009-07-08",47.009998
"634","2009-07-09",45.82
"635","2009-07-10",44.799999
"636","2009-07-13",45.709999
"637","2009-07-14",45.299999
"638","2009-07-15",46.130001
"639","2009-07-16",46.599998
"640","2009-07-17",45.700001
"641","2009-07-20",42.07
"642","2009-07-21",41.880001
"643","2009-07-22",40.689999
"644","2009-07-23",40.41
"645","2009-07-24",41.029999
"646","2009-07-27",40.060001
"647","2009-07-28",40.82
"648","2009-07-29",40.18
"649","2009-07-30",40.189999
"650","2009-07-31",40.68
"651","2009-08-03",40.150002
"652","2009-08-04",40.439999
"653","2009-08-05",39.740002
"654","2009-08-06",39.82
"655","2009-08-07",40.57
"656","2009-08-10",40.439999
"657","2009-08-11",39.830002
"658","2009-08-12",39.490002
"659","2009-08-13",39.52
"660","2009-08-14",39.09
"661","2009-08-17",38.509998
"662","2009-08-18",38.689999
"663","2009-08-19",39.73
"664","2009-08-20",39.43
"665","2009-08-21",39.709999
"666","2009-08-24",40.93
"667","2009-08-25",41.630001
"668","2009-08-26",42.75
"669","2009-08-27",42.27
"670","2009-08-28",42.07
"671","2009-08-31",41.57
"672","2009-09-01",40.77
"673","2009-09-02",41.07
"674","2009-09-03",41.119999
"675","2009-09-04",40.869999
"676","2009-09-08",41.77
"677","2009-09-09",41.369999
"678","2009-09-10",41.470001
"679","2009-09-11",40.290001
"680","2009-09-14",40.009998
"681","2009-09-15",39.889999
"682","2009-09-16",39.810001
"683","2009-09-17",38.09
"684","2009-09-18",38.189999
"685","2009-09-21",39.099998
"686","2009-09-22",39.77
"687","2009-09-23",39.68
"688","2009-09-24",39.220001
"689","2009-09-25",39.029999
"690","2009-09-28",39.279999
"691","2009-09-29",38.240002
"692","2009-09-30",37.639999
"693","2009-10-01",37.150002
"694","2009-10-02",36.82
"695","2009-10-05",36.389999
"696","2009-10-06",36.720001
"697","2009-10-07",37.169998
"698","2009-10-08",37.630001
"699","2009-10-09",38.540001
"700","2009-10-12",38.119999
"701","2009-10-13",38.040001
"702","2009-10-14",38.009998
"703","2009-10-15",38.040001
"704","2009-10-16",38
"705","2009-10-19",36.709999
"706","2009-10-20",36.950001
"707","2009-10-21",37.07
"708","2009-10-22",38.439999
"709","2009-10-23",37.75
"710","2009-10-26",37.119999
"711","2009-10-27",37.48
"712","2009-10-28",37.59
"713","2009-10-29",37.610001
"714","2009-10-30",36.59
"715","2009-11-02",36.799999
"716","2009-11-03",37.650002
"717","2009-11-04",37.709999
"718","2009-11-05",37.98
"719","2009-11-06",37.740002
"720","2009-11-09",38.98
"721","2009-11-10",38.66
"722","2009-11-11",39.639999
"723","2009-11-12",39.669998
"724","2009-11-13",40.25
"725","2009-11-16",40
"726","2009-11-17",39.540001
"727","2009-11-18",39.279999
"728","2009-11-19",38.98
"729","2009-11-20",39.400002
"730","2009-11-23",40.450001
"731","2009-11-24",40.279999
"732","2009-11-25",40.52
"733","2009-11-27",39.91
"734","2009-11-30",40.169998
"735","2009-12-01",41.470001
"736","2009-12-02",42.400002
"737","2009-12-03",42.200001
"738","2009-12-04",42.240002
"739","2009-12-07",42.419998
"740","2009-12-08",43.860001
"741","2009-12-09",43.52
"742","2009-12-10",42.790001
"743","2009-12-11",41.889999
"744","2009-12-14",42.52
"745","2009-12-15",42.419998
"746","2009-12-16",41.93
"747","2009-12-17",41.82
"748","2009-12-18",41.560001
"749","2009-12-21",41.939999
"750","2009-12-22",42.810001
"751","2009-12-23",43.560001
"752","2009-12-24",43.459999
"753","2009-12-28",43.369999
"754","2009-12-29",43.459999
"755","2009-12-30",42.290001
"756","2009-12-31",42.16
"757","2010-01-04",42.57
"758","2010-01-05",42.990002
"759","2010-01-06",42.900002
"760","2010-01-07",43.91
"761","2010-01-08",44.57
"762","2010-01-11",44.470001
"763","2010-01-12",44.389999
"764","2010-01-13",45.189999
"765","2010-01-14",46.5
"766","2010-01-15",47.25
"767","2010-01-19",47.950001
"768","2010-01-20",47.599998
"769","2010-01-21",46.900002
"770","2010-01-22",47.360001
"771","2010-01-25",46.810001
"772","2010-01-26",46.860001
"773","2010-01-27",46.82
"774","2010-01-28",46.41
"775","2010-01-29",46.75
"776","2010-02-01",46.099998
"777","2010-02-02",46.549999
"778","2010-02-03",47
"779","2010-02-04",46.349998
"780","2010-02-05",47.990002
"781","2010-02-08",48.560001
"782","2010-02-09",48.91
"783","2010-02-10",49.619999
"784","2010-02-11",50.049999
"785","2010-02-12",50.080002
"786","2010-02-16",50.369999
"787","2010-02-17",50.389999
"788","2010-02-18",50.490002
"789","2010-02-19",50.900002
"790","2010-02-22",51.040001
"791","2010-02-23",50.27
"792","2010-02-24",49.889999
"793","2010-02-25",49.82
"794","2010-02-26",48.959999
"795","2010-03-01",50.580002
"796","2010-03-02",51.919998
"797","2010-03-03",52.34
"798","2010-03-04",52.59
"799","2010-03-05",50.130001
"800","2010-03-08",50.02
"801","2010-03-09",50.68
"802","2010-03-10",50.43
"803","2010-03-11",50.790001
"804","2010-03-12",51.200001
"805","2010-03-15",51.59
"806","2010-03-16",52.32
"807","2010-03-17",51.959999
"808","2010-03-18",52.299999
"809","2010-03-19",53.27
"810","2010-03-22",53.080002
"811","2010-03-23",52.939999
"812","2010-03-24",55.900002
"813","2010-03-25",54.860001
"814","2010-03-26",56.040001
"815","2010-03-29",56.139999
"816","2010-03-30",53.849998
"817","2010-03-31",53.610001
"818","2010-04-01",53.950001
"819","2010-04-05",54.009998
"820","2010-04-06",54.220001
"821","2010-04-07",54.459999
"822","2010-04-08",55.450001
"823","2010-04-09",55.98
"824","2010-04-12",58.09
"825","2010-04-13",57.959999
"826","2010-04-14",58.290001
"827","2010-04-15",59.049999
"828","2010-04-16",58.369999
"829","2010-04-19",57.630001
"830","2010-04-20",58.150002
"831","2010-04-21",57.82
"832","2010-04-22",57.799999
"833","2010-04-23",58.150002
"834","2010-04-26",58.639999
"835","2010-04-27",57.599998
"836","2010-04-28",57.189999
"837","2010-04-29",57.889999
"838","2010-04-30",56.669998
"839","2010-05-03",57.369999
"840","2010-05-04",57.259998
"841","2010-05-05",57.439999
"842","2010-05-06",53.380001
"843","2010-05-07",52.59
"844","2010-05-10",55.580002
"845","2010-05-11",55.610001
"846","2010-05-12",55.799999
"847","2010-05-13",56.049999
"848","2010-05-14",56.02
"849","2010-05-17",55.959999
"850","2010-05-18",55.950001
"851","2010-05-19",56
"852","2010-05-20",54.349998
"853","2010-05-21",53.790001
"854","2010-05-24",53.82
"855","2010-05-25",51.970001
"856","2010-05-26",53.290001
"857","2010-05-27",54.470001
"858","2010-05-28",54.849998
"859","2010-06-01",54.34
"860","2010-06-02",55.060001
"861","2010-06-03",55.57
"862","2010-06-04",53.34
"863","2010-06-07",53.16
"864","2010-06-08",50.889999
"865","2010-06-09",50.299999
"866","2010-06-10",52.23
"867","2010-06-11",52.060001
"868","2010-06-14",53.189999
"869","2010-06-15",53.889999
"870","2010-06-16",52.189999
"871","2010-06-17",51.48
"872","2010-06-18",51.52
"873","2010-06-21",51.43
"874","2010-06-22",50.970001
"875","2010-06-23",50.560001
"876","2010-06-24",52.599998
"877","2010-06-25",50.880001
"878","2010-06-28",51.450001
"879","2010-06-29",51.27
"880","2010-06-30",50.740002
"881","2010-07-01",50.610001
"882","2010-07-02",50.98
"883","2010-07-06",51.66
"884","2010-07-07",51.490002
"885","2010-07-08",51.91
"886","2010-07-09",52.150002
"887","2010-07-12",52.290001
"888","2010-07-13",53.200001
"889","2010-07-14",53.040001
"890","2010-07-15",52.68
"891","2010-07-16",51.389999
"892","2010-07-19",50.68
"893","2010-07-20",50.98
"894","2010-07-21",50.52
"895","2010-07-22",50.610001
"896","2010-07-23",50.75
"897","2010-07-26",48.669998
"898","2010-07-27",48.419998
"899","2010-07-28",47.970001
"900","2010-07-29",47.41
"901","2010-07-30",46.75
"902","2010-08-02",45.82
"903","2010-08-03",45.52
"904","2010-08-04",45.599998
"905","2010-08-05",44.060001
"906","2010-08-06",43.700001
"907","2010-08-09",43.419998
"908","2010-08-10",42.200001
"909","2010-08-11",41.709999
"910","2010-08-12",42.240002
"911","2010-08-13",43.009998
"912","2010-08-16",43.549999
"913","2010-08-17",42.470001
"914","2010-08-18",43.150002
"915","2010-08-19",43.029999
"916","2010-08-20",43.16
"917","2010-08-23",45.799999
"918","2010-08-24",44.68
"919","2010-08-25",43.66
"920","2010-08-26",43.07
"921","2010-08-27",44.009998
"922","2010-08-30",43.139999
"923","2010-08-31",43.029999
"924","2010-09-01",43.02
"925","2010-09-02",42.450001
"926","2010-09-03",42.509998
"927","2010-09-07",43.459999
"928","2010-09-08",43.259998
"929","2010-09-09",43.959999
"930","2010-09-10",43.689999
"931","2010-09-13",43.970001
"932","2010-09-14",43.380001
"933","2010-09-15",42.93
"934","2010-09-16",43.209999
"935","2010-09-17",42.400002
"936","2010-09-20",42.84
"937","2010-09-21",42.18
"938","2010-09-22",41.959999
"939","2010-09-23",41.240002
"940","2010-09-24",41.630001
"941","2010-09-27",41.41
"942","2010-09-28",41.610001
"943","2010-09-29",41.189999
"944","2010-09-30",43.290001
"945","2010-10-01",43.360001
"946","2010-10-04",42.209999
"947","2010-10-05",41.880001
"948","2010-10-06",41.57
"949","2010-10-07",41.470001
"950","2010-10-08",39.52
"951","2010-10-11",38.98
"952","2010-10-12",39.619999
"953","2010-10-13",40.18
"954","2010-10-14",40.900002
"955","2010-10-15",40.52
