"","date","HUN"
"305","2008-03-19",23.6
"306","2008-03-20",23.6
"307","2008-03-24",23.92
"308","2008-03-25",23.959999
"309","2008-03-26",23.540001
"310","2008-03-27",23.66
"311","2008-03-28",23.450001
"312","2008-03-31",23.549999
"313","2008-04-01",23.540001
"314","2008-04-02",23.190001
"315","2008-04-03",22.709999
"316","2008-04-04",22.709999
"317","2008-04-07",22.530001
"318","2008-04-08",22.27
"319","2008-04-09",22.110001
"320","2008-04-10",22.33
"321","2008-04-11",22.15
"322","2008-04-14",22.15
"323","2008-04-15",22.16
"324","2008-04-16",21.940001
"325","2008-04-17",21.91
"326","2008-04-18",22.040001
"327","2008-04-21",21.9
"328","2008-04-22",22.15
"329","2008-04-23",21.98
"330","2008-04-24",22.030001
"331","2008-04-25",22.219999
"332","2008-04-28",22.299999
"333","2008-04-29",22.15
"334","2008-04-30",22.49
"335","2008-05-01",23.01
"336","2008-05-02",23.200001
"337","2008-05-05",23.5
"338","2008-05-06",23.4
"339","2008-05-07",23.07
"340","2008-05-08",23.23
"341","2008-05-09",22.65
"342","2008-05-12",22.9
"343","2008-05-13",23.459999
"344","2008-05-14",23.65
"345","2008-05-15",23.4
"346","2008-05-16",23.309999
"347","2008-05-19",22.65
"348","2008-05-20",22.58
"349","2008-05-21",22.299999
"350","2008-05-22",22.33
"351","2008-05-23",22.190001
"352","2008-05-27",22.35
"353","2008-05-28",22.25
"354","2008-05-29",21.93
"355","2008-05-30",21.93
"356","2008-06-02",21.58
"357","2008-06-03",21.200001
"358","2008-06-04",21.49
"359","2008-06-05",21.65
"360","2008-06-06",21.08
"361","2008-06-09",21.09
"362","2008-06-10",21.290001
"363","2008-06-11",21
"364","2008-06-12",21.17
"365","2008-06-13",21.1
"366","2008-06-16",20.9
"367","2008-06-17",20.290001
"368","2008-06-18",20.860001
"369","2008-06-19",12.86
"370","2008-06-20",12.84
"371","2008-06-23",12.8
"372","2008-06-24",13.07
"373","2008-06-25",12.63
"374","2008-06-26",11.63
"375","2008-06-27",10.69
"376","2008-06-30",11.4
"377","2008-07-01",11.14
"378","2008-07-02",10.77
"379","2008-07-03",10.85
"380","2008-07-07",10.27
"381","2008-07-08",10.28
"382","2008-07-09",10.28
"383","2008-07-10",11.18
"384","2008-07-11",12.03
"385","2008-07-14",11.69
"386","2008-07-15",12.05
"387","2008-07-16",11.96
"388","2008-07-17",13
"389","2008-07-18",13.25
"390","2008-07-21",13
"391","2008-07-22",13.32
"392","2008-07-23",13.5
"393","2008-07-24",13.27
"394","2008-07-25",14.02
"395","2008-07-28",14.1
"396","2008-07-29",13.8
"397","2008-07-30",13.64
"398","2008-07-31",13.5
"399","2008-08-01",13.22
"400","2008-08-04",13.59
"401","2008-08-05",14.24
"402","2008-08-06",14.14
"403","2008-08-07",13.75
"404","2008-08-08",13.94
"405","2008-08-11",14.08
"406","2008-08-12",14.1
"407","2008-08-13",14.19
"408","2008-08-14",14.4
"409","2008-08-15",14.26
"410","2008-08-18",13.96
"411","2008-08-19",13.77
"412","2008-08-20",13.7
"413","2008-08-21",13.55
"414","2008-08-22",13.67
"415","2008-08-25",13.52
"416","2008-08-26",13.48
"417","2008-08-27",13.1
"418","2008-08-28",13.1
"419","2008-08-29",13.05
"420","2008-09-02",13.41
"421","2008-09-03",13.16
"422","2008-09-04",12.62
"423","2008-09-05",13.02
"424","2008-09-08",11.14
"425","2008-09-09",11.24
"426","2008-09-10",10.93
"427","2008-09-11",11.71
"428","2008-09-12",13.2
"429","2008-09-15",11.92
"430","2008-09-16",11.45
"431","2008-09-17",9.58
"432","2008-09-18",9.45
"433","2008-09-19",10.88
"434","2008-09-22",9.98
"435","2008-09-23",9.84
"436","2008-09-24",9.34
"437","2008-09-25",8.97
"438","2008-09-26",8.61
"439","2008-09-29",7.35
"440","2008-09-30",12.6
"441","2008-10-01",12.16
"442","2008-10-02",10.9
"443","2008-10-03",10.62
"444","2008-10-06",9.91
"445","2008-10-07",8.79
"446","2008-10-08",9.08
"447","2008-10-09",11.64
"448","2008-10-10",11.61
"449","2008-10-13",13.34
"450","2008-10-14",13.51
"451","2008-10-15",11.7
"452","2008-10-16",12.22
"453","2008-10-17",12.38
"454","2008-10-20",11.87
"455","2008-10-21",11.86
"456","2008-10-22",10.99
"457","2008-10-23",11.33
"458","2008-10-24",11.64
"459","2008-10-27",12
"460","2008-10-28",12.28
"461","2008-10-29",12.86
"462","2008-10-30",13.65
"463","2008-10-31",10.1
"464","2008-11-03",10.29
"465","2008-11-04",10
"466","2008-11-05",8.49
"467","2008-11-06",8.3
"468","2008-11-07",8.49
"469","2008-11-10",9.27
"470","2008-11-11",9.38
"471","2008-11-12",8.97
"472","2008-11-13",9.56
"473","2008-11-14",9.26
"474","2008-11-17",8.79
"475","2008-11-18",8.6
"476","2008-11-19",7.17
"477","2008-11-20",6.66
"478","2008-11-21",6.54
"479","2008-11-24",6.29
"480","2008-11-25",6.24
"481","2008-11-26",6.67
"482","2008-11-28",7.15
"483","2008-12-01",5.98
"484","2008-12-02",6.14
"485","2008-12-03",5.91
"486","2008-12-04",5.48
"487","2008-12-05",5.91
"488","2008-12-08",6.22
"489","2008-12-09",5.87
"490","2008-12-10",5.82
"491","2008-12-11",5.42
"492","2008-12-12",5.85
"493","2008-12-15",2.98
"494","2008-12-16",2.96
"495","2008-12-17",3.16
"496","2008-12-18",3.37
"497","2008-12-19",3.46
"498","2008-12-22",3.64
"499","2008-12-23",3.48
"500","2008-12-24",3.5
"501","2008-12-26",3.5
"502","2008-12-29",3.38
"503","2008-12-30",3.45
"504","2008-12-31",3.44
"505","2009-01-02",3.46
"506","2009-01-05",3.35
"507","2009-01-06",3.51
"508","2009-01-07",3.71
"509","2009-01-08",3.63
"510","2009-01-09",3.46
"511","2009-01-12",3.24
"512","2009-01-13",3.23
"513","2009-01-14",3.07
"514","2009-01-15",3.05
"515","2009-01-16",3.11
"516","2009-01-20",2.88
"517","2009-01-21",3.04
"518","2009-01-22",2.88
"519","2009-01-23",2.91
"520","2009-01-26",2.88
"521","2009-01-27",2.88
"522","2009-01-28",2.84
"523","2009-01-29",2.79
"524","2009-01-30",2.66
"525","2009-02-02",2.58
"526","2009-02-03",2.59
"527","2009-02-04",2.62
"528","2009-02-05",2.84
"529","2009-02-06",2.97
"530","2009-02-09",3.13
"531","2009-02-10",2.85
"532","2009-02-11",2.99
"533","2009-02-12",2.85
"534","2009-02-13",2.91
"535","2009-02-17",2.67
"536","2009-02-18",2.52
"537","2009-02-19",2.47
"538","2009-02-20",2.3
"539","2009-02-23",2.11
"540","2009-02-24",2.38
"541","2009-02-25",2.25
"542","2009-02-26",2.33
"543","2009-02-27",2.64
"544","2009-03-02",2.59
"545","2009-03-03",2.43
"546","2009-03-04",2.43
"547","2009-03-05",2.16
"548","2009-03-06",2.25
"549","2009-03-09",2.46
"550","2009-03-10",2.76
"551","2009-03-11",2.79
"552","2009-03-12",2.96
"553","2009-03-13",3.01
"554","2009-03-16",3.07
"555","2009-03-17",3.1
"556","2009-03-18",3.19
"557","2009-03-19",3.17
"558","2009-03-20",3.06
"559","2009-03-23",3.18
"560","2009-03-24",3.14
"561","2009-03-25",3.17
"562","2009-03-26",3.47
"563","2009-03-27",3.48
"564","2009-03-30",3.19
"565","2009-03-31",3.13
"566","2009-04-01",3.35
"567","2009-04-02",3.52
"568","2009-04-03",3.66
"569","2009-04-06",3.87
"570","2009-04-07",3.78
"571","2009-04-08",3.84
"572","2009-04-09",4.12
"573","2009-04-13",4.32
"574","2009-04-14",4.3
"575","2009-04-15",4.41
"576","2009-04-16",4.75
"577","2009-04-17",4.64
"578","2009-04-20",4.1
"579","2009-04-21",4.05
"580","2009-04-22",4.46
"581","2009-04-23",4.51
"582","2009-04-24",4.87
"583","2009-04-27",4.77
"584","2009-04-28",4.87
"585","2009-04-29",5.15
"586","2009-04-30",5.36
"587","2009-05-01",5.46
"588","2009-05-04",5.89
"589","2009-05-05",5.94
"590","2009-05-06",6.09
"591","2009-05-07",5.87
"592","2009-05-08",5.7
"593","2009-05-11",5.74
"594","2009-05-12",6.09
"595","2009-05-13",5.92
"596","2009-05-14",6.07
"597","2009-05-15",5.9
"598","2009-05-18",6.39
"599","2009-05-19",6.92
"600","2009-05-20",6.87
"601","2009-05-21",6.59
"602","2009-05-22",6.7
"603","2009-05-26",6.77
"604","2009-05-27",6.35
"605","2009-05-28",6.16
"606","2009-05-29",6.32
"607","2009-06-01",6.61
"608","2009-06-02",6.38
"609","2009-06-03",6.14
"610","2009-06-04",6.3
"611","2009-06-05",6.4
"612","2009-06-08",6.32
"613","2009-06-09",6.74
"614","2009-06-10",6.9
"615","2009-06-11",6.85
"616","2009-06-12",6.67
"617","2009-06-15",6.72
"618","2009-06-16",6.59
"619","2009-06-17",6.37
"620","2009-06-18",6.2
"621","2009-06-19",6.36
"622","2009-06-22",6.01
"623","2009-06-23",5.92
"624","2009-06-24",5.29
"625","2009-06-25",5.36
"626","2009-06-26",5.28
"627","2009-06-29",5.16
"628","2009-06-30",5.03
"629","2009-07-01",5.28
"630","2009-07-02",5.33
"631","2009-07-06",5.23
"632","2009-07-07",5.1
"633","2009-07-08",5.03
"634","2009-07-09",5.19
"635","2009-07-10",5.21
"636","2009-07-13",5.25
"637","2009-07-14",5.3
"638","2009-07-15",5.49
"639","2009-07-16",5.53
"640","2009-07-17",5.46
"641","2009-07-20",5.65
"642","2009-07-21",5.6
"643","2009-07-22",5.67
"644","2009-07-23",5.82
"645","2009-07-24",5.93
"646","2009-07-27",6.18
"647","2009-07-28",6.05
"648","2009-07-29",5.76
"649","2009-07-30",6.03
"650","2009-07-31",6.14
"651","2009-08-03",6.45
"652","2009-08-04",6.95
"653","2009-08-05",7.36
"654","2009-08-06",6.52
"655","2009-08-07",6.24
"656","2009-08-10",6.5
"657","2009-08-11",6.71
"658","2009-08-12",6.77
"659","2009-08-13",6.99
"660","2009-08-14",7.11
"661","2009-08-17",6.84
"662","2009-08-18",7.03
"663","2009-08-19",7.2
"664","2009-08-20",7.39
"665","2009-08-21",7.47
"666","2009-08-24",7.35
"667","2009-08-25",7.56
"668","2009-08-26",7.74
"669","2009-08-27",7.85
"670","2009-08-28",8.35
"671","2009-08-31",8.59
"672","2009-09-01",8.06
"673","2009-09-02",7.72
"674","2009-09-03",7.93
"675","2009-09-04",8.21
"676","2009-09-08",8.29
"677","2009-09-09",8.29
"678","2009-09-10",8.65
"679","2009-09-11",8.48
"680","2009-09-14",8.64
"681","2009-09-15",9.19
"682","2009-09-16",9.5
"683","2009-09-17",9.72
"684","2009-09-18",9.59
"685","2009-09-21",9.35
"686","2009-09-22",9.52
"687","2009-09-23",9.37
"688","2009-09-24",9.18
"689","2009-09-25",8.92
"690","2009-09-28",9.35
"691","2009-09-29",9.34
"692","2009-09-30",9.11
"693","2009-10-01",8.57
"694","2009-10-02",8.49
"695","2009-10-05",8.79
"696","2009-10-06",8.6
"697","2009-10-07",8.81
"698","2009-10-08",9.33
"699","2009-10-09",9.3
"700","2009-10-12",9.66
"701","2009-10-13",9.45
"702","2009-10-14",9.6
"703","2009-10-15",9.31
"704","2009-10-16",9.01
"705","2009-10-19",9.26
"706","2009-10-20",9.21
"707","2009-10-21",8.82
"708","2009-10-22",9
"709","2009-10-23",8.61
"710","2009-10-26",8.27
"711","2009-10-27",8.29
"712","2009-10-28",7.75
"713","2009-10-29",8.66
"714","2009-10-30",7.95
"715","2009-11-02",7.98
"716","2009-11-03",8.19
"717","2009-11-04",8.02
"718","2009-11-05",8.11
"719","2009-11-06",8.21
"720","2009-11-09",8.35
"721","2009-11-10",8.39
"722","2009-11-11",8.45
"723","2009-11-12",8.59
"724","2009-11-13",8.3
"725","2009-11-16",8.67
"726","2009-11-17",8.81
"727","2009-11-18",8.86
"728","2009-11-19",8.82
"729","2009-11-20",8.77
"730","2009-11-23",8.93
"731","2009-11-24",9.02
"732","2009-11-25",9.22
"733","2009-11-27",9.21
"734","2009-11-30",9.52
"735","2009-12-01",9.66
"736","2009-12-02",9.92
"737","2009-12-03",10.26
"738","2009-12-04",10.59
"739","2009-12-07",10.78
"740","2009-12-08",10.74
"741","2009-12-09",10.85
"742","2009-12-10",10.5
"743","2009-12-11",10.6
"744","2009-12-14",10.75
"745","2009-12-15",10.65
"746","2009-12-16",10.84
"747","2009-12-17",11.01
"748","2009-12-18",10.92
"749","2009-12-21",11.18
"750","2009-12-22",11.23
"751","2009-12-23",11.38
"752","2009-12-24",11.45
"753","2009-12-28",11.49
"754","2009-12-29",11.51
"755","2009-12-30",11.45
"756","2009-12-31",11.29
"757","2010-01-04",11.78
"758","2010-01-05",12.3
"759","2010-01-06",11.93
"760","2010-01-07",12.07
"761","2010-01-08",12.26
"762","2010-01-11",12.14
"763","2010-01-12",12.03
"764","2010-01-13",12.27
"765","2010-01-14",12.4
"766","2010-01-15",12.31
"767","2010-01-19",12.59
"768","2010-01-20",12.68
"769","2010-01-21",12.51
"770","2010-01-22",12.1
"771","2010-01-25",12.37
"772","2010-01-26",12.38
"773","2010-01-27",12.52
"774","2010-01-28",12.24
"775","2010-01-29",12.19
"776","2010-02-01",12.54
"777","2010-02-02",12.5
"778","2010-02-03",12.46
"779","2010-02-04",11.52
"780","2010-02-05",11.48
"781","2010-02-08",11.29
"782","2010-02-09",11.81
"783","2010-02-10",11.44
"784","2010-02-11",11.87
"785","2010-02-12",12.24
"786","2010-02-16",12.27
"787","2010-02-17",12.18
"788","2010-02-18",12.37
"789","2010-02-19",13.16
"790","2010-02-22",14.01
"791","2010-02-23",13.5
"792","2010-02-24",13.97
"793","2010-02-25",14
"794","2010-02-26",13.73
"795","2010-03-01",13.74
"796","2010-03-02",13.61
"797","2010-03-03",13.32
"798","2010-03-04",13.38
"799","2010-03-05",13.77
"800","2010-03-08",13.66
"801","2010-03-09",13.36
"802","2010-03-10",13.52
"803","2010-03-11",13.45
"804","2010-03-12",13.5
"805","2010-03-15",13.27
"806","2010-03-16",13.39
"807","2010-03-17",13.44
"808","2010-03-18",13.39
"809","2010-03-19",12.77
"810","2010-03-22",12.86
"811","2010-03-23",13.25
"812","2010-03-24",13.3
"813","2010-03-25",12.85
"814","2010-03-26",12.7
"815","2010-03-29",12.6
"816","2010-03-30",12.36
"817","2010-03-31",12.05
"818","2010-04-01",12.35
"819","2010-04-05",12.71
"820","2010-04-06",12.86
"821","2010-04-07",12.65
"822","2010-04-08",12.64
"823","2010-04-09",12.63
"824","2010-04-12",12.55
"825","2010-04-13",12.42
"826","2010-04-14",12.53
"827","2010-04-15",12.49
"828","2010-04-16",12.07
"829","2010-04-19",11.71
"830","2010-04-20",11.78
"831","2010-04-21",11.66
"832","2010-04-22",11.78
"833","2010-04-23",11.91
"834","2010-04-26",11.79
"835","2010-04-27",11.13
"836","2010-04-28",11.28
"837","2010-04-29",11.71
"838","2010-04-30",11.41
"839","2010-05-03",11.57
"840","2010-05-04",10.94
"841","2010-05-05",10.55
"842","2010-05-06",10.05
"843","2010-05-07",9.92
"844","2010-05-10",10.77
"845","2010-05-11",10.27
"846","2010-05-12",10.36
"847","2010-05-13",10.47
"848","2010-05-14",9.87
"849","2010-05-17",9.57
"850","2010-05-18",9.15
"851","2010-05-19",9.53
"852","2010-05-20",8.72
"853","2010-05-21",9
"854","2010-05-24",8.55
"855","2010-05-25",9.18
"856","2010-05-26",9.51
"857","2010-05-27",10.15
"858","2010-05-28",9.98
"859","2010-06-01",9.59
"860","2010-06-02",10.02
"861","2010-06-03",9.86
"862","2010-06-04",9.3
"863","2010-06-07",9.05
"864","2010-06-08",9.12
"865","2010-06-09",9.18
"866","2010-06-10",9.41
"867","2010-06-11",9.56
"868","2010-06-14",9.58
"869","2010-06-15",9.8
"870","2010-06-16",9.65
"871","2010-06-17",9.38
"872","2010-06-18",9.66
"873","2010-06-21",9.69
"874","2010-06-22",9.39
"875","2010-06-23",9.41
"876","2010-06-24",8.97
"877","2010-06-25",9.08
"878","2010-06-28",9.22
"879","2010-06-29",9.12
"880","2010-06-30",8.67
"881","2010-07-01",8.63
"882","2010-07-02",8.44
"883","2010-07-06",8.3
"884","2010-07-07",8.74
"885","2010-07-08",8.93
"886","2010-07-09",9.01
"887","2010-07-12",8.87
"888","2010-07-13",9.16
"889","2010-07-14",9.19
"890","2010-07-15",9.46
"891","2010-07-16",9.13
"892","2010-07-19",9.11
"893","2010-07-20",9.34
"894","2010-07-21",9.3
"895","2010-07-22",9.73
"896","2010-07-23",9.88
"897","2010-07-26",10.44
"898","2010-07-27",10.22
"899","2010-07-28",10.23
"900","2010-07-29",10.45
"901","2010-07-30",10.47
"902","2010-08-02",10.57
"903","2010-08-03",10.12
"904","2010-08-04",10.27
"905","2010-08-05",10.62
"906","2010-08-06",10.43
"907","2010-08-09",10.38
"908","2010-08-10",9.89
"909","2010-08-11",9.32
"910","2010-08-12",9.46
"911","2010-08-13",9.32
"912","2010-08-16",9.34
"913","2010-08-17",9.52
"914","2010-08-18",9.59
"915","2010-08-19",9.29
"916","2010-08-20",9.07
"917","2010-08-23",8.84
"918","2010-08-24",8.64
"919","2010-08-25",8.71
"920","2010-08-26",8.83
"921","2010-08-27",9.24
"922","2010-08-30",9.14
"923","2010-08-31",9.13
"924","2010-09-01",9.6
"925","2010-09-02",9.59
"926","2010-09-03",9.87
"927","2010-09-07",9.48
"928","2010-09-08",9.49
"929","2010-09-09",9.56
"930","2010-09-10",9.48
"931","2010-09-13",10.14
"932","2010-09-14",10.13
"933","2010-09-15",10.18
"934","2010-09-16",10.61
"935","2010-09-17",10.69
"936","2010-09-20",11.01
"937","2010-09-21",10.69
"938","2010-09-22",10.88
"939","2010-09-23",10.99
"940","2010-09-24",11.54
"941","2010-09-27",11.66
"942","2010-09-28",11.55
"943","2010-09-29",11.6
"944","2010-09-30",11.56
"945","2010-10-01",11.67
"946","2010-10-04",11.5
"947","2010-10-05",11.47
"948","2010-10-06",11.66
"949","2010-10-07",11.69
"950","2010-10-08",11.9
"951","2010-10-11",12.21
"952","2010-10-12",12.27
"953","2010-10-13",12.29
"954","2010-10-14",12.2
"955","2010-10-15",12.26
"956","2010-10-18",12.57
"957","2010-10-19",12.32
"958","2010-10-20",12.8
"959","2010-10-21",13.54
"960","2010-10-22",13.47
"961","2010-10-25",13.9
"962","2010-10-26",14.04
"963","2010-10-27",13.86
"964","2010-10-28",13.7
"965","2010-10-29",13.85
"966","2010-11-01",13.68
"967","2010-11-02",13.81
"968","2010-11-03",13.91
"969","2010-11-04",13.88
"970","2010-11-05",13.71
"971","2010-11-08",13.68
"972","2010-11-09",13.68
"973","2010-11-10",13.73
"974","2010-11-11",13.69
"975","2010-11-12",13.37
"976","2010-11-15",13.16
"977","2010-11-16",12.8
"978","2010-11-17",13.02
"979","2010-11-18",13.53
"980","2010-11-19",13.59
"981","2010-11-22",13.74
"982","2010-11-23",13.57
"983","2010-11-24",14.23
"984","2010-11-26",14.44
"985","2010-11-29",14.62
"986","2010-11-30",15.47
"987","2010-12-01",15.36
"988","2010-12-02",15.64
"989","2010-12-03",15.77
"990","2010-12-06",15.75
