"","date","AMRH"
"93","2015-09-14",118.5
"94","2015-09-15",124.75
"95","2015-09-16",124.75
"96","2015-09-17",131.25
"97","2015-09-18",132.25
"98","2015-09-21",125
"99","2015-09-22",125
"100","2015-09-23",125
"101","2015-09-24",125
"102","2015-09-25",125
"103","2015-09-28",135.75
"104","2015-09-29",125.25
"105","2015-09-30",135.75
"106","2015-10-01",135.75
"107","2015-10-02",135.75
"108","2015-10-05",135.5
"109","2015-10-06",135.5
"110","2015-10-07",125.25
"111","2015-10-08",120
"112","2015-10-09",117.5
"113","2015-10-12",120
"114","2015-10-13",125
"115","2015-10-14",134.5
"116","2015-10-15",134.5
"117","2015-10-16",130
"118","2015-10-19",130
"119","2015-10-20",125.25
"120","2015-10-21",125.25
"121","2015-10-22",125.25
"122","2015-10-23",125.25
"123","2015-10-26",125.25
"124","2015-10-27",125.25
"125","2015-10-28",134.5
"126","2015-10-29",134.5
"127","2015-10-30",134.5
"128","2015-11-02",134.5
"129","2015-11-03",134.5
"130","2015-11-04",142.25
"131","2015-11-05",127.5
"132","2015-11-06",131.25
"133","2015-11-09",131.25
"134","2015-11-10",131.25
"135","2015-11-11",131.25
"136","2015-11-12",127.5
"137","2015-11-13",125
"138","2015-11-16",100.25
"139","2015-11-17",131
"140","2015-11-18",127.25
"141","2015-11-19",127.25
"142","2015-11-20",127.25
"143","2015-11-23",127.25
"144","2015-11-24",137.75
"145","2015-11-25",139.75
"146","2015-11-27",139.75
"147","2015-11-30",146.5
"148","2015-12-01",146.5
"149","2015-12-02",159.75
"150","2015-12-03",159.75
"151","2015-12-04",159.75
"152","2015-12-07",159.75
"153","2015-12-08",159.75
"154","2015-12-09",150.25
"155","2015-12-10",150.25
"156","2015-12-11",175
"157","2015-12-14",150.25
"158","2015-12-15",150.25
"159","2015-12-16",150.25
"160","2015-12-17",150.25
"161","2015-12-18",150.25
"162","2015-12-21",150.25
"163","2015-12-22",150.25
"164","2015-12-23",150.25
"165","2015-12-24",150.25
"166","2015-12-28",150.25
"167","2015-12-29",150.25
"168","2015-12-30",156.25
"169","2015-12-31",165
"170","2016-01-04",156.5
"171","2016-01-05",156.5
"172","2016-01-06",150.5
"173","2016-01-07",150.25
"174","2016-01-08",150.25
"175","2016-01-11",150.25
"176","2016-01-12",150.25
"177","2016-01-13",151.25
"178","2016-01-14",150.5
"179","2016-01-15",150.5
"180","2016-01-19",150.5
"181","2016-01-20",150.5
"182","2016-01-21",150.5
"183","2016-01-22",150.5
"184","2016-01-25",150.5
"185","2016-01-26",150.5
"186","2016-01-27",150.5
"187","2016-01-28",150.5
"188","2016-01-29",150.5
"189","2016-02-01",150.5
"190","2016-02-02",150.5
"191","2016-02-03",150.5
"192","2016-02-04",150.5
"193","2016-02-05",150.25
"194","2016-02-08",150.25
"195","2016-02-09",150.25
"196","2016-02-10",150.25
"197","2016-02-11",150
"198","2016-02-12",150
"199","2016-02-16",150
"200","2016-02-17",150
"201","2016-02-18",150
"202","2016-02-19",150.25
"203","2016-02-22",150.25
"204","2016-02-23",150.25
"205","2016-02-24",162.5
"206","2016-02-25",162.5
"207","2016-02-26",162.5
"208","2016-02-29",162.5
"209","2016-03-01",162.5
"210","2016-03-02",162.5
"211","2016-03-03",162.5
"212","2016-03-04",125
"213","2016-03-07",125
"214","2016-03-08",125
"215","2016-03-09",125
"216","2016-03-10",125
"217","2016-03-11",125
"218","2016-03-14",125
"219","2016-03-15",125
"220","2016-03-16",125
"221","2016-03-17",125
"222","2016-03-18",125
"223","2016-03-21",125
"224","2016-03-22",125
"225","2016-03-23",150
"226","2016-03-24",125.25
"227","2016-03-28",162.75
"228","2016-03-29",162.75
"229","2016-03-30",162.75
"230","2016-03-31",175
"231","2016-04-01",175
"232","2016-04-04",137.5
"233","2016-04-05",137.5
"234","2016-04-06",137.5
"235","2016-04-07",137.5
"236","2016-04-08",137.5
"237","2016-04-11",137.5
"238","2016-04-12",175
"239","2016-04-13",162.75
"240","2016-04-14",175
"241","2016-04-15",175
"242","2016-04-18",175
"243","2016-04-19",162.75
"244","2016-04-20",162.75
"245","2016-04-21",162.75
"246","2016-04-22",162.75
"247","2016-04-25",162.75
"248","2016-04-26",162.75
"249","2016-04-27",162.75
"250","2016-04-28",162.75
"251","2016-04-29",162.75
"252","2016-05-02",162.75
"253","2016-05-03",175
"254","2016-05-04",175
"255","2016-05-05",175
"256","2016-05-06",175
"257","2016-05-09",175
"258","2016-05-10",175
"259","2016-05-11",175
"260","2016-05-12",175
"261","2016-05-13",175
"262","2016-05-16",175
"263","2016-05-17",175
"264","2016-05-18",162.75
"265","2016-05-19",162.75
"266","2016-05-20",162.75
"267","2016-05-23",162.75
"268","2016-05-24",162.75
"269","2016-05-25",162.75
"270","2016-05-26",162.75
"271","2016-05-27",162.75
"272","2016-05-31",162.75
"273","2016-06-01",162.75
"274","2016-06-02",162.75
"275","2016-06-03",162.75
"276","2016-06-06",162.75
"277","2016-06-07",162.75
"278","2016-06-08",162.75
"279","2016-06-09",162.75
"280","2016-06-10",162.75
"281","2016-06-13",162.75
"282","2016-06-14",162.75
"283","2016-06-15",162.75
"284","2016-06-16",162.75
"285","2016-06-17",162.75
"286","2016-06-20",162.75
"287","2016-06-21",162.75
"288","2016-06-22",162.75
"289","2016-06-23",162.75
"290","2016-06-24",162.75
"291","2016-06-27",162.75
"292","2016-06-28",162.75
"293","2016-06-29",162.75
"294","2016-06-30",162.75
"295","2016-07-01",162.75
"296","2016-07-05",125
"297","2016-07-06",162.75
"298","2016-07-07",162.75
"299","2016-07-08",162.75
"300","2016-07-11",162.75
"301","2016-07-12",162.75
"302","2016-07-13",162.75
"303","2016-07-14",162.75
"304","2016-07-15",162.75
"305","2016-07-18",162.75
"306","2016-07-19",162.75
"307","2016-07-20",162.75
"308","2016-07-21",162.75
"309","2016-07-22",162.75
"310","2016-07-25",162.75
"311","2016-07-26",162.75
"312","2016-07-27",162.75
"313","2016-07-28",162.75
"314","2016-07-29",162.75
"315","2016-08-01",162.75
"316","2016-08-02",162.75
"317","2016-08-03",162.75
"318","2016-08-04",162.75
"319","2016-08-05",162.75
"320","2016-08-08",162.75
"321","2016-08-09",162.75
"322","2016-08-10",163.75
"323","2016-08-11",163.75
"324","2016-08-12",163.75
"325","2016-08-15",163.75
"326","2016-08-16",163.75
"327","2016-08-17",163.75
"328","2016-08-18",163.75
"329","2016-08-19",162.75
"330","2016-08-22",162.75
"331","2016-08-23",162.75
"332","2016-08-24",162.75
"333","2016-08-25",162.75
"334","2016-08-26",162.75
"335","2016-08-29",162.75
"336","2016-08-30",162.75
"337","2016-08-31",162.75
"338","2016-09-01",162.75
"339","2016-09-02",162.75
"340","2016-09-06",162.75
"341","2016-09-07",162.75
"342","2016-09-08",162.75
"343","2016-09-09",162.75
"344","2016-09-12",162.75
"345","2016-09-13",162.75
"346","2016-09-14",162.75
"347","2016-09-15",162.75
"348","2016-09-16",162.75
"349","2016-09-19",162.75
"350","2016-09-20",162.75
"351","2016-09-21",175
"352","2016-09-22",175
"353","2016-09-23",175
"354","2016-09-26",162.75
"355","2016-09-27",162.75
"356","2016-09-28",175
"357","2016-09-29",175
"358","2016-09-30",175
"359","2016-10-03",175
"360","2016-10-04",175
"361","2016-10-05",175
"362","2016-10-06",125
"363","2016-10-07",125
"364","2016-10-10",125
"365","2016-10-11",125
"366","2016-10-12",125
"367","2016-10-13",125
"368","2016-10-14",125
"369","2016-10-17",125
"370","2016-10-18",125
"371","2016-10-19",162.75
"372","2016-10-20",162.75
"373","2016-10-21",162.75
"374","2016-10-24",162.75
"375","2016-10-25",162.75
"376","2016-10-26",162.75
"377","2016-10-27",162.75
"378","2016-10-28",162.75
"379","2016-10-31",162.75
"380","2016-11-01",162.75
"381","2016-11-02",162.75
"382","2016-11-03",162.75
"383","2016-11-04",162.75
"384","2016-11-07",162.75
"385","2016-11-08",162.75
"386","2016-11-09",162.75
"387","2016-11-10",162.75
"388","2016-11-11",162.75
"389","2016-11-14",162.75
"390","2016-11-15",162.75
"391","2016-11-16",162.75
"392","2016-11-17",162.75
"393","2016-11-18",162.75
"394","2016-11-21",162.75
"395","2016-11-22",162.75
"396","2016-11-23",162.75
"397","2016-11-25",162.75
"398","2016-11-28",162.75
"399","2016-11-29",162.75
"400","2016-11-30",162.75
"401","2016-12-01",162.75
"402","2016-12-02",162.75
"403","2016-12-05",162.75
"404","2016-12-06",162.75
"405","2016-12-07",162.75
"406","2016-12-08",162.75
"407","2016-12-09",162.75
"408","2016-12-12",162.75
"409","2016-12-13",162.75
"410","2016-12-14",162.75
"411","2016-12-15",162.75
"412","2016-12-16",187.5
"413","2016-12-19",187.5
"414","2016-12-20",187.5
"415","2016-12-21",187.5
"416","2016-12-22",162.75
"417","2016-12-23",162.75
"418","2016-12-27",162.75
"419","2016-12-28",162.75
"420","2016-12-29",162.75
"421","2016-12-30",162.75
"422","2017-01-03",162.75
"423","2017-01-04",162.75
"424","2017-01-05",162.75
"425","2017-01-06",163.75
"426","2017-01-09",163.75
"427","2017-01-10",163.75
"428","2017-01-11",163.75
"429","2017-01-12",163.75
"430","2017-01-13",163.75
"431","2017-01-17",163.75
"432","2017-01-18",162.75
"433","2017-01-19",162.75
"434","2017-01-20",162.75
"435","2017-01-23",162.75
"436","2017-01-24",162.75
"437","2017-01-25",162.75
"438","2017-01-26",162.75
"439","2017-01-27",162.75
"440","2017-01-30",162.75
"441","2017-01-31",162.75
"442","2017-02-01",162.75
"443","2017-02-02",162.75
"444","2017-02-03",162.75
"445","2017-02-06",162.75
"446","2017-02-07",162.75
"447","2017-02-08",162.75
"448","2017-02-09",162.75
"449","2017-02-10",162.75
"450","2017-02-13",162.75
"451","2017-02-14",162.75
"452","2017-02-15",162.75
"453","2017-02-16",162.75
"454","2017-02-17",162.75
"455","2017-02-21",162.75
"456","2017-02-22",162.75
"457","2017-02-23",163.75
"458","2017-02-24",163.75
"459","2017-02-27",163.75
"460","2017-02-28",163.75
"461","2017-03-01",163.75
"462","2017-03-02",163.75
"463","2017-03-03",163.75
"464","2017-03-06",163.75
"465","2017-03-07",163.75
"466","2017-03-08",163.75
"467","2017-03-09",163.75
"468","2017-03-10",163.75
"469","2017-03-13",163.75
"470","2017-03-14",163.75
"471","2017-03-15",163.75
"472","2017-03-16",163.75
"473","2017-03-17",163.75
"474","2017-03-20",163.75
"475","2017-03-21",163.75
"476","2017-03-22",163.75
"477","2017-03-23",163.75
"478","2017-03-24",163.75
"479","2017-03-27",163.75
"480","2017-03-28",163.75
"481","2017-03-29",163.75
"482","2017-03-30",162.75
"483","2017-03-31",162.75
"484","2017-04-03",162.75
"485","2017-04-04",162.75
"486","2017-04-05",162.75
"487","2017-04-06",162.75
"488","2017-04-07",162.75
"489","2017-04-10",162.75
"490","2017-04-11",162.75
"491","2017-04-12",162.75
"492","2017-04-13",162.75
"493","2017-04-17",162.75
"494","2017-04-18",162.75
"495","2017-04-19",162.75
"496","2017-04-20",162.75
"497","2017-04-21",162.75
"498","2017-04-24",162.75
"499","2017-04-25",162.75
"500","2017-04-26",162.75
"501","2017-04-27",162.75
"502","2017-04-28",162.75
"503","2017-05-01",164.75
"504","2017-05-02",164.75
"505","2017-05-03",164.75
"506","2017-05-04",164.75
"507","2017-05-05",164.75
"508","2017-05-08",162.75
"509","2017-05-09",162.75
"510","2017-05-10",162.75
"511","2017-05-11",162.75
"512","2017-05-12",162.75
"513","2017-05-15",162.75
"514","2017-05-16",162.75
"515","2017-05-17",162.75
"516","2017-05-18",162.75
"517","2017-05-19",162.75
"518","2017-05-22",162.75
"519","2017-05-23",162.75
"520","2017-05-24",162.75
"521","2017-05-25",162.75
"522","2017-05-26",162.75
"523","2017-05-30",162.75
"524","2017-05-31",162.75
"525","2017-06-01",162.75
"526","2017-06-02",162.75
"527","2017-06-05",162.75
"528","2017-06-06",174.75
"529","2017-06-07",175
"530","2017-06-08",175
"531","2017-06-09",175
"532","2017-06-12",175
"533","2017-06-13",175
"534","2017-06-14",175
"535","2017-06-15",175
"536","2017-06-16",175
"537","2017-06-19",175
"538","2017-06-20",175
"539","2017-06-21",175
"540","2017-06-22",175
"541","2017-06-23",175
"542","2017-06-26",175
"543","2017-06-27",175
"544","2017-06-28",175
"545","2017-06-29",225
"546","2017-06-30",225
"547","2017-07-03",225
"548","2017-07-05",225
"549","2017-07-06",225
"550","2017-07-07",225
"551","2017-07-10",225
"552","2017-07-11",225
"553","2017-07-12",225
"554","2017-07-13",225
"555","2017-07-14",225
"556","2017-07-17",225
"557","2017-07-18",225
"558","2017-07-19",225
"559","2017-07-20",225
"560","2017-07-21",225
"561","2017-07-24",162.75
"562","2017-07-25",162.75
"563","2017-07-26",162.75
"564","2017-07-27",162.75
"565","2017-07-28",162.75
"566","2017-07-31",162.75
"567","2017-08-01",162.75
"568","2017-08-02",162.75
"569","2017-08-03",162.75
"570","2017-08-04",162.75
"571","2017-08-07",162.75
"572","2017-08-08",162.75
"573","2017-08-09",162.75
"574","2017-08-10",162.75
"575","2017-08-11",162.75
"576","2017-08-14",162.75
"577","2017-08-15",162.75
"578","2017-08-16",162.75
"579","2017-08-17",162.75
"580","2017-08-18",162.75
"581","2017-08-21",171.25
"582","2017-08-22",171.25
"583","2017-08-23",171.25
"584","2017-08-24",171.25
"585","2017-08-25",171.25
"586","2017-08-28",171.25
"587","2017-08-29",171.25
"588","2017-08-30",171.25
"589","2017-08-31",171.25
"590","2017-09-01",162.75
"591","2017-09-05",162.75
"592","2017-09-06",162.5
"593","2017-09-07",162.75
"594","2017-09-08",162.75
"595","2017-09-11",162.75
"596","2017-09-12",162.75
"597","2017-09-13",162.75
"598","2017-09-14",162.75
"599","2017-09-15",162.75
"600","2017-09-18",162.75
"601","2017-09-19",162.75
"602","2017-09-20",162.75
"603","2017-09-21",162.75
"604","2017-09-22",162.75
"605","2017-09-25",162.75
"606","2017-09-26",162.75
"607","2017-09-27",162.75
"608","2017-09-28",162.75
"609","2017-09-29",162.75
"610","2017-10-02",162.75
"611","2017-10-03",162.75
"612","2017-10-04",162.75
"613","2017-10-05",162.75
"614","2017-10-06",162.75
"615","2017-10-09",162.75
"616","2017-10-10",162.75
"617","2017-10-11",162.75
"618","2017-10-12",162.75
"619","2017-10-13",162.75
"620","2017-10-16",162.75
"621","2017-10-17",162.75
"622","2017-10-18",162.75
"623","2017-10-19",162.75
"624","2017-10-20",162.75
"625","2017-10-23",162.75
"626","2017-10-24",162.75
"627","2017-10-25",162.75
"628","2017-10-26",162.75
"629","2017-10-27",162.5
"630","2017-10-30",162.5
"631","2017-10-31",162.75
"632","2017-11-01",162.75
"633","2017-11-02",163
"634","2017-11-03",162.75
"635","2017-11-06",162.75
"636","2017-11-07",195
"637","2017-11-08",165
"638","2017-11-09",165
"639","2017-11-10",165
"640","2017-11-13",199.75
"641","2017-11-14",199.75
"642","2017-11-15",217.5
"643","2017-11-16",217.5
"644","2017-11-17",87.25
"645","2017-11-20",87.25
"646","2017-11-21",81
"647","2017-11-22",79.25
"648","2017-11-24",81.25
"649","2017-11-27",80
"650","2017-11-28",72.5
"651","2017-11-29",63.75
"652","2017-11-30",68.75
"653","2017-12-01",67.5
"654","2017-12-04",62.5
"655","2017-12-05",72
"656","2017-12-06",70.5
"657","2017-12-07",62.5
"658","2017-12-08",58.25
"659","2017-12-11",60.5
"660","2017-12-12",55.375
"661","2017-12-13",46.5
"662","2017-12-14",34.75
"663","2017-12-15",38
"664","2017-12-18",53
"665","2017-12-19",55.25
"666","2017-12-20",77
"667","2017-12-21",75
"668","2017-12-22",68.75
"669","2017-12-26",75
"670","2017-12-27",74
"671","2017-12-28",77.5
"672","2017-12-29",77.5
"673","2018-01-02",77.25
"674","2018-01-03",74.75
"675","2018-01-04",75.25
"676","2018-01-05",86.625
"677","2018-01-08",80.5
"678","2018-01-09",85.5
"679","2018-01-10",147
"680","2018-01-11",122.5
"681","2018-01-12",103
"682","2018-01-16",99.5
"683","2018-01-17",94.75
"684","2018-01-18",94.25
"685","2018-01-19",91.25
"686","2018-01-22",87
"687","2018-01-23",80.5
"688","2018-01-24",73.25
"689","2018-01-25",73.25
"690","2018-01-26",73.25
"691","2018-01-29",70.25
"692","2018-01-30",66.75
"693","2018-01-31",63.75
"694","2018-02-01",60
"695","2018-02-02",56
"696","2018-02-05",47
"697","2018-02-06",51.5
"698","2018-02-07",49.25
"699","2018-02-08",48
"700","2018-02-09",46.5
"701","2018-02-12",46.75
"702","2018-02-13",47.25
"703","2018-02-14",56.25
"704","2018-02-15",73.5
"705","2018-02-16",62.25
"706","2018-02-20",62.75
"707","2018-02-21",62.75
"708","2018-02-22",59.75
"709","2018-02-23",61
"710","2018-02-26",62
"711","2018-02-27",57
"712","2018-02-28",54.5
"713","2018-03-01",52.5
"714","2018-03-02",52.75
"715","2018-03-05",53.125
"716","2018-03-06",50.75
"717","2018-03-07",49
"718","2018-03-08",50
"719","2018-03-09",51
"720","2018-03-12",52
"721","2018-03-13",53
"722","2018-03-14",51.25
"723","2018-03-15",48.75
"724","2018-03-16",45.25
"725","2018-03-19",46
"726","2018-03-20",44.724998
"727","2018-03-21",45.75
"728","2018-03-22",45
"729","2018-03-23",42
"730","2018-03-26",42.5
"731","2018-03-27",40.25
"732","2018-03-28",40.5
"733","2018-03-29",41
"734","2018-04-02",39.674999
"735","2018-04-03",35.450001
"736","2018-04-04",37.5
"737","2018-04-05",36.25
"738","2018-04-06",36.5
"739","2018-04-09",36.5
"740","2018-04-10",37.75
"741","2018-04-11",40
"742","2018-04-12",40.25
"743","2018-04-13",39.25
"744","2018-04-16",39.5
"745","2018-04-17",37.25
"746","2018-04-18",35.25
"747","2018-04-19",36.25
"748","2018-04-20",34.75
"749","2018-04-23",35.25
"750","2018-04-24",33.224998
"751","2018-04-25",31.5
"752","2018-04-26",30.75
"753","2018-04-27",28.5
"754","2018-04-30",28.75
"755","2018-05-01",29.5
"756","2018-05-02",28.5
"757","2018-05-03",40.5
"758","2018-05-04",35.75
"759","2018-05-07",34.5
"760","2018-05-08",33.5
"761","2018-05-09",32.25
"762","2018-05-10",32.25
"763","2018-05-11",32.25
"764","2018-05-14",32.5
"765","2018-05-15",28.75
"766","2018-05-16",28.125
"767","2018-05-17",28.5
"768","2018-05-18",27.75
"769","2018-05-21",25.5
"770","2018-05-22",26
"771","2018-05-23",23.725
"772","2018-05-24",20.625
"773","2018-05-25",21.174999
"774","2018-05-29",20.125
"775","2018-05-30",19.75
"776","2018-05-31",19.5
"777","2018-06-01",21.950001
"778","2018-06-04",20.125
"779","2018-06-05",38.75
"780","2018-06-06",35.75
"781","2018-06-07",34.25
"782","2018-06-08",31.75
"783","2018-06-11",28.75
"784","2018-06-12",29.5
"785","2018-06-13",29
"786","2018-06-14",28.25
"787","2018-06-15",29.25
"788","2018-06-18",27.5
"789","2018-06-19",28.75
"790","2018-06-20",28.25
"791","2018-06-21",27.25
"792","2018-06-22",25.75
"793","2018-06-25",23.375
"794","2018-06-26",27.75
"795","2018-06-27",29.25
"796","2018-06-28",28
"797","2018-06-29",25.75
"798","2018-07-02",29.5
"799","2018-07-03",29
"800","2018-07-05",28.75
"801","2018-07-06",28.25
"802","2018-07-09",29.5
"803","2018-07-10",29.5
"804","2018-07-11",28.75
"805","2018-07-12",27.674999
"806","2018-07-13",28.85
"807","2018-07-16",29.5
"808","2018-07-17",43.5
"809","2018-07-18",37.5
"810","2018-07-19",35.25
"811","2018-07-20",33.25
"812","2018-07-23",40.25
"813","2018-07-24",37.5
"814","2018-07-25",35.5
"815","2018-07-26",37.75
"816","2018-07-27",37.25
"817","2018-07-30",36
"818","2018-07-31",35.75
"819","2018-08-01",35.25
"820","2018-08-02",35.450001
"821","2018-08-03",35.5
"822","2018-08-06",36
"823","2018-08-07",37.299999
"824","2018-08-08",38.75
"825","2018-08-09",41.5
"826","2018-08-10",43
"827","2018-08-13",43.5
"828","2018-08-14",40
"829","2018-08-15",37.75
"830","2018-08-16",35.75
"831","2018-08-17",38.025002
"832","2018-08-20",38.25
"833","2018-08-21",40.25
"834","2018-08-22",41.5
"835","2018-08-23",37.5
"836","2018-08-24",37.5
"837","2018-08-27",37.5
"838","2018-08-28",39
"839","2018-08-29",36.75
"840","2018-08-30",35.75
"841","2018-08-31",36.775002
"842","2018-09-04",34.25
"843","2018-09-05",33.25
"844","2018-09-06",32.75
"845","2018-09-07",34.325001
"846","2018-09-10",35
"847","2018-09-11",35.75
"848","2018-09-12",36.25
"849","2018-09-13",37.5
"850","2018-09-14",36.25
"851","2018-09-17",37.75
"852","2018-09-18",44.25
"853","2018-09-19",36.25
"854","2018-09-20",36.75
"855","2018-09-21",33.75
"856","2018-09-24",33.5
"857","2018-09-25",33.25
"858","2018-09-26",35
"859","2018-09-27",34.25
"860","2018-09-28",32.5
"861","2018-10-01",35.25
"862","2018-10-02",32.5
"863","2018-10-03",32.25
"864","2018-10-04",31.75
"865","2018-10-05",31.5
"866","2018-10-08",30.75
"867","2018-10-09",30.875
"868","2018-10-10",28.75
"869","2018-10-11",28.5
"870","2018-10-12",29.75
"871","2018-10-15",28.5
"872","2018-10-16",27.75
"873","2018-10-17",28.25
"874","2018-10-18",28
"875","2018-10-19",27.75
"876","2018-10-22",27.5
"877","2018-10-23",26
"878","2018-10-24",10.225
"879","2018-10-25",12.15
"880","2018-10-26",9.625
"881","2018-10-29",7.55
"882","2018-10-30",7.325
"883","2018-10-31",8.125
"884","2018-11-01",7.475
"885","2018-11-02",7.575
"886","2018-11-05",7.75
"887","2018-11-06",7.95
"888","2018-11-07",7.375
"889","2018-11-08",7.125
"890","2018-11-09",6.95
"891","2018-11-12",6.5
"892","2018-11-13",7.1
"893","2018-11-14",6.85
"894","2018-11-15",7.875
"895","2018-11-16",7.675
"896","2018-11-19",6.875
"897","2018-11-20",6.85
"898","2018-11-21",6.775
"899","2018-11-23",6.7
"900","2018-11-26",6.25
"901","2018-11-27",6.225
"902","2018-11-28",6.125
"903","2018-11-29",6.2
"904","2018-11-30",6
"905","2018-12-03",6.25
"906","2018-12-04",6.75
"907","2018-12-06",6.25
"908","2018-12-07",6.25
"909","2018-12-10",6.225
"910","2018-12-11",6.275
"911","2018-12-12",6
"912","2018-12-13",6.2
"913","2018-12-14",5.8
"914","2018-12-17",5.55
"915","2018-12-18",5
"916","2018-12-19",4.975
"917","2018-12-20",4.575
"918","2018-12-21",4.275
"919","2018-12-24",4.2
"920","2018-12-26",4.3
"921","2018-12-27",4.25
"922","2018-12-28",4.325
"923","2018-12-31",4.35
"924","2019-01-02",4.6
"925","2019-01-03",4.75
"926","2019-01-04",5.5
"927","2019-01-07",5.25
"928","2019-01-08",6
"929","2019-01-09",6.25
"930","2019-01-10",7.4
"931","2019-01-11",5.8
"932","2019-01-14",5.875
"933","2019-01-15",5.725
"934","2019-01-16",5.625
"935","2019-01-17",5.625
"936","2019-01-18",5.875
"937","2019-01-22",5.75
"938","2019-01-23",5.625
"939","2019-01-24",6
"940","2019-01-25",5.625
"941","2019-01-28",5.625
"942","2019-01-29",5.625
"943","2019-01-30",5.75
"944","2019-01-31",5.75
"945","2019-02-01",6.5
"946","2019-02-04",6.475
"947","2019-02-05",6.9
"948","2019-02-06",6.95
"949","2019-02-07",6.575
"950","2019-02-08",6.5
"951","2019-02-11",7
"952","2019-02-12",7.65
"953","2019-02-13",8.625
"954","2019-02-14",8.5
"955","2019-02-15",8.125
"956","2019-02-19",7.575
"957","2019-02-20",7.95
"958","2019-02-21",8
"959","2019-02-22",8.325
"960","2019-02-25",8
"961","2019-02-26",8.225
"962","2019-02-27",8.25
"963","2019-02-28",8.175
"964","2019-03-01",8.375
"965","2019-03-04",8.625
"966","2019-03-05",8.5
"967","2019-03-06",8.5
"968","2019-03-07",10.375
"969","2019-03-08",10.25
"970","2019-03-11",9.75
"971","2019-03-12",9.3
"972","2019-03-13",9.625
"973","2019-03-14",9.875
"974","2019-03-15",9.975
"975","2019-03-18",10.975
"976","2019-03-19",11.675
"977","2019-03-20",11.5
"978","2019-03-21",10.275
"979","2019-03-22",10.75
"980","2019-03-25",10.75
"981","2019-03-26",9
"982","2019-03-27",8.25
"983","2019-03-28",7.875
"984","2019-03-29",8.375
"985","2019-04-01",8.35
"986","2019-04-02",8.075
"987","2019-04-03",8.325
"988","2019-04-04",8.8
"989","2019-04-05",8.75
"990","2019-04-08",8.5
"991","2019-04-09",8.325
"992","2019-04-10",9.175
"993","2019-04-11",8.875
"994","2019-04-12",8.675
"995","2019-04-15",9.1
"996","2019-04-16",9
"997","2019-04-17",8.975
"998","2019-04-18",8.85
"999","2019-04-22",8.75
"1000","2019-04-23",8.65
"1001","2019-04-24",8.25
"1002","2019-04-25",8.2
"1003","2019-04-26",8.125
"1004","2019-04-29",8
"1005","2019-04-30",8.45
"1006","2019-05-01",8.45
"1007","2019-05-02",8.275
"1008","2019-05-03",8.575
"1009","2019-05-06",9.325
"1010","2019-05-07",9.325
"1011","2019-05-08",9
"1012","2019-05-09",8.775
"1013","2019-05-10",8.55
"1014","2019-05-13",8.5
"1015","2019-05-14",7.9
"1016","2019-05-15",7.825
"1017","2019-05-16",7.3
"1018","2019-05-17",7.05
"1019","2019-05-20",7.15
"1020","2019-05-21",7.625
