"","date","TGA"
"1001","2010-12-21",15.2
"1002","2010-12-22",15.79
"1003","2010-12-23",16.459999
"1004","2010-12-27",15.75
"1005","2010-12-28",15.84
"1006","2010-12-29",16.129999
"1007","2010-12-30",15.96
"1008","2010-12-31",15.97
"1009","2011-01-03",15.94
"1010","2011-01-04",15.79
"1011","2011-01-05",15.85
"1012","2011-01-06",15.61
"1013","2011-01-07",15.82
"1014","2011-01-10",15.03
"1015","2011-01-11",15.28
"1016","2011-01-12",15.32
"1017","2011-01-13",15.47
"1018","2011-01-14",15.18
"1019","2011-01-18",14.84
"1020","2011-01-19",14.61
"1021","2011-01-20",14.47
"1022","2011-01-21",14.52
"1023","2011-01-24",14.29
"1024","2011-01-25",14.04
"1025","2011-01-26",14.09
"1026","2011-01-27",13.44
"1027","2011-01-28",13.31
"1028","2011-01-31",12.15
"1029","2011-02-01",13.39
"1030","2011-02-02",13.33
"1031","2011-02-03",13.39
"1032","2011-02-04",13.53
"1033","2011-02-07",15.17
"1034","2011-02-08",14.99
"1035","2011-02-09",14.95
"1036","2011-02-10",15.67
"1037","2011-02-11",15.45
"1038","2011-02-14",15.21
"1039","2011-02-15",14.88
"1040","2011-02-16",15.05
"1041","2011-02-17",15.18
"1042","2011-02-18",14.8
"1043","2011-02-22",13.77
"1044","2011-02-23",13.72
"1045","2011-02-24",13.76
"1046","2011-02-25",14.29
"1047","2011-02-28",14.56
"1048","2011-03-01",14.32
"1049","2011-03-02",14.37
"1050","2011-03-03",14.48
"1051","2011-03-04",14.92
"1052","2011-03-07",15.03
"1053","2011-03-08",15.02
"1054","2011-03-09",14.45
"1055","2011-03-10",13.89
"1056","2011-03-11",13.37
"1057","2011-03-14",13.48
"1058","2011-03-15",13.37
"1059","2011-03-16",13.19
"1060","2011-03-17",13.45
"1061","2011-03-18",13.51
"1062","2011-03-21",14.1
"1063","2011-03-22",13.89
"1064","2011-03-23",14.03
"1065","2011-03-24",13.89
"1066","2011-03-25",13.89
"1067","2011-03-28",14.6
"1068","2011-03-29",14.83
"1069","2011-03-30",15.2
"1070","2011-03-31",15.2
"1071","2011-04-01",15.13
"1072","2011-04-04",15.35
"1073","2011-04-05",15.62
"1074","2011-04-06",15.59
"1075","2011-04-07",15.34
"1076","2011-04-08",15.41
"1077","2011-04-11",15.05
"1078","2011-04-12",14.27
"1079","2011-04-13",14.17
"1080","2011-04-14",14.32
"1081","2011-04-15",14.14
"1082","2011-04-18",13.78
"1083","2011-04-19",13.64
"1084","2011-04-20",13.76
"1085","2011-04-21",13.99
"1086","2011-04-25",14
"1087","2011-04-26",14.19
"1088","2011-04-27",14.31
"1089","2011-04-28",14.61
"1090","2011-04-29",14.6
"1091","2011-05-02",14.42
"1092","2011-05-03",13.48
"1093","2011-05-04",13.03
"1094","2011-05-05",12.45
"1095","2011-05-06",12.66
"1096","2011-05-09",13.6
"1097","2011-05-10",14.08
"1098","2011-05-11",13.45
"1099","2011-05-12",13.51
"1100","2011-05-13",13.13
"1101","2011-05-16",12.83
"1102","2011-05-17",12.51
"1103","2011-05-18",12.84
"1104","2011-05-19",12.89
"1105","2011-05-20",13.5
"1106","2011-05-23",13.11
"1107","2011-05-24",13.33
"1108","2011-05-25",13.53
"1109","2011-05-26",13.74
"1110","2011-05-27",14.37
"1111","2011-05-31",15.6
"1112","2011-06-01",14.77
"1113","2011-06-02",14.52
"1114","2011-06-03",14.17
"1115","2011-06-06",13.62
"1116","2011-06-07",13.57
"1117","2011-06-08",13.11
"1118","2011-06-09",13.38
"1119","2011-06-10",12.82
"1120","2011-06-13",12.54
"1121","2011-06-14",12.91
"1122","2011-06-15",12.49
"1123","2011-06-16",11.85
"1124","2011-06-17",11.9
"1125","2011-06-20",11.59
"1126","2011-06-21",11.75
"1127","2011-06-22",11.48
"1128","2011-06-23",11.32
"1129","2011-06-24",10.89
"1130","2011-06-27",10.5
"1131","2011-06-28",10.99
"1132","2011-06-29",11.2
"1133","2011-06-30",11.4
"1134","2011-07-01",11.51
"1135","2011-07-05",12.41
"1136","2011-07-06",12.53
"1137","2011-07-07",12.7
"1138","2011-07-08",12.53
"1139","2011-07-11",11.95
"1140","2011-07-12",11.86
"1141","2011-07-13",11.96
"1142","2011-07-14",11.76
"1143","2011-07-15",11.99
"1144","2011-07-18",11.79
"1145","2011-07-19",11.73
"1146","2011-07-20",11.82
"1147","2011-07-21",12.13
"1148","2011-07-22",12
"1149","2011-07-25",11.88
"1150","2011-07-26",11.71
"1151","2011-07-27",11.13
"1152","2011-07-28",11.07
"1153","2011-07-29",10.71
"1154","2011-08-01",10.93
"1155","2011-08-02",10.07
"1156","2011-08-03",9.92
"1157","2011-08-04",9.44
"1158","2011-08-05",9.13
"1159","2011-08-08",8.27
"1160","2011-08-09",9.19
"1161","2011-08-10",8.84
"1162","2011-08-11",9.45
"1163","2011-08-12",9.33
"1164","2011-08-15",9.96
"1165","2011-08-16",9.45
"1166","2011-08-17",9.38
"1167","2011-08-18",8.98
"1168","2011-08-19",8.7
"1169","2011-08-22",8.55
"1170","2011-08-23",8.99
"1171","2011-08-24",9.12
"1172","2011-08-25",8.93
"1173","2011-08-26",9.08
"1174","2011-08-29",9.63
"1175","2011-08-30",9.52
"1176","2011-08-31",9.72
"1177","2011-09-01",9.62
"1178","2011-09-02",9.33
"1179","2011-09-06",9.16
"1180","2011-09-07",10.03
"1181","2011-09-08",10
"1182","2011-09-09",9.53
"1183","2011-09-12",9.2
"1184","2011-09-13",9.17
"1185","2011-09-14",9.4
"1186","2011-09-15",9.88
"1187","2011-09-16",10.46
"1188","2011-09-19",10.07
"1189","2011-09-20",9.79
"1190","2011-09-21",9.33
"1191","2011-09-22",8.5
"1192","2011-09-23",8.56
"1193","2011-09-26",8.52
"1194","2011-09-27",9.14
"1195","2011-09-28",8.82
"1196","2011-09-29",8.57
"1197","2011-09-30",8.03
"1198","2011-10-03",7.55
"1199","2011-10-04",7.54
"1200","2011-10-05",7.96
"1201","2011-10-06",8.56
"1202","2011-10-07",8.43
"1203","2011-10-10",8.81
"1204","2011-10-11",8.91
"1205","2011-10-12",9.04
"1206","2011-10-13",8.72
"1207","2011-10-14",9.1
"1208","2011-10-17",8.82
"1209","2011-10-18",9.15
"1210","2011-10-19",9.29
"1211","2011-10-20",9.22
"1212","2011-10-21",9.52
"1213","2011-10-24",10
"1214","2011-10-25",10.32
"1215","2011-10-26",10.18
"1216","2011-10-27",10.68
"1217","2011-10-28",10.86
"1218","2011-10-31",10.3
"1219","2011-11-01",9.71
"1220","2011-11-02",9.95
"1221","2011-11-03",10.2
"1222","2011-11-04",10.2
"1223","2011-11-07",10.15
"1224","2011-11-08",10.2
"1225","2011-11-09",9.53
"1226","2011-11-10",9.27
"1227","2011-11-11",9.72
"1228","2011-11-14",9.53
"1229","2011-11-15",9.38
"1230","2011-11-16",9.17
"1231","2011-11-17",8.8
"1232","2011-11-18",8.56
"1233","2011-11-21",7.91
"1234","2011-11-22",7.65
"1235","2011-11-23",7.37
"1236","2011-11-25",7.4
"1237","2011-11-28",7.92
"1238","2011-11-29",7.91
"1239","2011-11-30",8.15
"1240","2011-12-01",7.92
"1241","2011-12-02",8.28
"1242","2011-12-05",8.26
"1243","2011-12-06",8.18
"1244","2011-12-07",8
"1245","2011-12-08",7.56
"1246","2011-12-09",7.69
"1247","2011-12-12",7.48
"1248","2011-12-13",7.01
"1249","2011-12-14",6.89
"1250","2011-12-15",6.87
"1251","2011-12-16",7.1
"1252","2011-12-19",7.19
"1253","2011-12-20",7.84
"1254","2011-12-21",7.91
"1255","2011-12-22",8.05
"1256","2011-12-23",7.94
"1257","2011-12-27",8.07
"1258","2011-12-28",7.77
"1259","2011-12-29",7.85
"1260","2011-12-30",7.9
"1261","2012-01-03",8.25
"1262","2012-01-04",8.12
"1263","2012-01-05",8.73
"1264","2012-01-06",8.87
"1265","2012-01-09",9.08
"1266","2012-01-10",9.28
"1267","2012-01-11",8.98
"1268","2012-01-12",8.96
"1269","2012-01-13",8.65
"1270","2012-01-17",8.93
"1271","2012-01-18",8.88
"1272","2012-01-19",9.21
"1273","2012-01-20",9.35
"1274","2012-01-23",9.77
"1275","2012-01-24",9.48
"1276","2012-01-25",9.49
"1277","2012-01-26",9.45
"1278","2012-01-27",9.41
"1279","2012-01-30",9.53
"1280","2012-01-31",9.7
"1281","2012-02-01",10.46
"1282","2012-02-02",10.05
"1283","2012-02-03",10.18
"1284","2012-02-06",10.18
"1285","2012-02-07",10.33
"1286","2012-02-08",10.32
"1287","2012-02-09",10.3
"1288","2012-02-10",10.24
"1289","2012-02-13",10.44
"1290","2012-02-14",10.19
"1291","2012-02-15",10.22
"1292","2012-02-16",10.39
"1293","2012-02-17",10.71
"1294","2012-02-21",10.79
"1295","2012-02-22",10.43
"1296","2012-02-23",10.75
"1297","2012-02-24",11.16
"1298","2012-02-27",11.17
"1299","2012-02-28",11.25
"1300","2012-02-29",11.58
"1301","2012-03-01",11.67
"1302","2012-03-02",11.59
"1303","2012-03-05",11.4
"1304","2012-03-06",11.22
"1305","2012-03-07",11.28
"1306","2012-03-08",11.76
"1307","2012-03-09",11.72
"1308","2012-03-12",11.6
"1309","2012-03-13",12.15
"1310","2012-03-14",11.81
"1311","2012-03-15",11.99
"1312","2012-03-16",12.06
"1313","2012-03-19",11.83
"1314","2012-03-20",11.67
"1315","2012-03-21",11.72
"1316","2012-03-22",11.61
"1317","2012-03-23",12.02
"1318","2012-03-26",12.4
"1319","2012-03-27",12.36
"1320","2012-03-28",12.33
"1321","2012-03-29",12.05
"1322","2012-03-30",12.08
"1323","2012-04-02",12.43
"1324","2012-04-03",12.61
"1325","2012-04-04",12.3
"1326","2012-04-05",12.47
"1327","2012-04-09",12.43
"1328","2012-04-10",12.37
"1329","2012-04-11",13.1
"1330","2012-04-12",13.86
"1331","2012-04-13",13.27
"1332","2012-04-16",12.76
"1333","2012-04-17",12.86
"1334","2012-04-18",13.04
"1335","2012-04-19",13.37
"1336","2012-04-20",13.19
"1337","2012-04-23",13.16
"1338","2012-04-24",12.99
"1339","2012-04-25",13.48
"1340","2012-04-26",13.89
"1341","2012-04-27",13.87
"1342","2012-04-30",13.75
"1343","2012-05-01",14.43
"1344","2012-05-02",14.16
"1345","2012-05-03",13.52
"1346","2012-05-04",13.29
"1347","2012-05-07",12.29
"1348","2012-05-08",11.98
"1349","2012-05-09",11.77
"1350","2012-05-10",11.83
"1351","2012-05-11",12.28
"1352","2012-05-14",11.2
"1353","2012-05-15",10.84
"1354","2012-05-16",10.31
"1355","2012-05-17",10.15
"1356","2012-05-18",10.07
"1357","2012-05-21",10.53
"1358","2012-05-22",10.58
"1359","2012-05-23",10.41
"1360","2012-05-24",10.37
"1361","2012-05-25",10.46
"1362","2012-05-29",10.54
"1363","2012-05-30",9.94
"1364","2012-05-31",10.3
"1365","2012-06-01",9.53
"1366","2012-06-04",9.49
"1367","2012-06-05",9.57
"1368","2012-06-06",9.71
"1369","2012-06-07",9.75
"1370","2012-06-08",9.78
"1371","2012-06-11",9.9
"1372","2012-06-12",10.08
"1373","2012-06-13",9.8
"1374","2012-06-14",9.59
"1375","2012-06-15",9.63
"1376","2012-06-18",9.36
"1377","2012-06-19",9.45
"1378","2012-06-20",9.08
"1379","2012-06-21",7.97
"1380","2012-06-22",8.23
"1381","2012-06-25",8.12
"1382","2012-06-26",8.02
"1383","2012-06-27",8.03
"1384","2012-06-28",8.43
"1385","2012-06-29",8.95
"1386","2012-07-02",8.8
"1387","2012-07-03",9.67
"1388","2012-07-05",9
"1389","2012-07-06",8.87
"1390","2012-07-09",8.83
"1391","2012-07-10",8.79
"1392","2012-07-11",8.85
"1393","2012-07-12",8.54
"1394","2012-07-13",8.95
"1395","2012-07-16",8.79
"1396","2012-07-17",9.13
"1397","2012-07-18",8.9
"1398","2012-07-19",8.93
"1399","2012-07-20",8.81
"1400","2012-07-23",8.76
"1401","2012-07-24",8.76
"1402","2012-07-25",8.69
"1403","2012-07-26",9.16
"1404","2012-07-27",10.05
"1405","2012-07-30",9.84
"1406","2012-07-31",9.58
"1407","2012-08-01",9.36
"1408","2012-08-02",8.89
"1409","2012-08-03",9.24
"1410","2012-08-06",9.44
"1411","2012-08-07",9.79
"1412","2012-08-08",9.68
"1413","2012-08-09",9.69
"1414","2012-08-10",9.52
"1415","2012-08-13",9.43
"1416","2012-08-14",9.41
"1417","2012-08-15",9.47
"1418","2012-08-16",9.93
"1419","2012-08-17",10.4
"1420","2012-08-20",10.41
"1421","2012-08-21",10.87
"1422","2012-08-22",10.81
"1423","2012-08-23",10.54
"1424","2012-08-24",10.59
"1425","2012-08-27",10.49
"1426","2012-08-28",10.29
"1427","2012-08-29",10.5
"1428","2012-08-30",10.26
"1429","2012-08-31",10.23
"1430","2012-09-04",10.3
"1431","2012-09-05",10.85
"1432","2012-09-06",11.5
"1433","2012-09-07",11.96
"1434","2012-09-10",11.73
"1435","2012-09-11",11.51
"1436","2012-09-12",11.38
"1437","2012-09-13",11.78
"1438","2012-09-14",11.55
"1439","2012-09-17",11.78
"1440","2012-09-18",11.85
"1441","2012-09-19",11.78
"1442","2012-09-20",11.71
"1443","2012-09-21",11.32
"1444","2012-09-24",11.07
"1445","2012-09-25",10.63
"1446","2012-09-26",10.34
"1447","2012-09-27",10.58
"1448","2012-09-28",10.86
"1449","2012-10-01",11.45
"1450","2012-10-02",11.08
"1451","2012-10-03",11.01
"1452","2012-10-04",11.13
"1453","2012-10-05",11.17
"1454","2012-10-08",11.13
"1455","2012-10-09",11.21
"1456","2012-10-10",11.16
"1457","2012-10-11",11.14
"1458","2012-10-12",11.25
"1459","2012-10-15",11.14
"1460","2012-10-16",11.35
"1461","2012-10-17",11.68
"1462","2012-10-18",11.61
"1463","2012-10-19",11.39
"1464","2012-10-22",11.32
"1465","2012-10-23",11.14
"1466","2012-10-24",10.96
"1467","2012-10-25",10.75
"1468","2012-10-26",10.72
"1469","2012-10-31",10.77
"1470","2012-11-01",11.01
"1471","2012-11-02",12.15
"1472","2012-11-05",11.96
"1473","2012-11-06",12.2
"1474","2012-11-07",11.8
"1475","2012-11-08",11.76
"1476","2012-11-09",11.63
"1477","2012-11-12",11.63
"1478","2012-11-13",11.39
"1479","2012-11-14",10.98
"1480","2012-11-15",10.58
"1481","2012-11-16",10.75
"1482","2012-11-19",11.26
"1483","2012-11-20",11.04
"1484","2012-11-21",11.07
"1485","2012-11-23",11.27
"1486","2012-11-26",10.49
"1487","2012-11-27",10.31
"1488","2012-11-28",10.31
"1489","2012-11-29",10.37
"1490","2012-11-30",10.36
"1491","2012-12-03",10.25
"1492","2012-12-04",10.31
"1493","2012-12-05",10.19
"1494","2012-12-06",9.84
"1495","2012-12-07",9.55
"1496","2012-12-10",9.81
"1497","2012-12-11",9.9
"1498","2012-12-12",9.98
"1499","2012-12-13",9.45
"1500","2012-12-14",9.64
"1501","2012-12-17",9.7
"1502","2012-12-18",9.68
"1503","2012-12-19",9.73
"1504","2012-12-20",9.76
"1505","2012-12-21",9.61
"1506","2012-12-24",9.62
"1507","2012-12-26",9.37
"1508","2012-12-27",9.43
"1509","2012-12-28",9.34
"1510","2012-12-31",9.39
"1511","2013-01-02",9.63
"1512","2013-01-03",9.41
"1513","2013-01-04",9.35
"1514","2013-01-07",9.23
"1515","2013-01-08",9.02
"1516","2013-01-09",9.02
"1517","2013-01-10",9.62
"1518","2013-01-11",8.98
"1519","2013-01-14",8.6
"1520","2013-01-15",8.43
"1521","2013-01-16",8.6
"1522","2013-01-17",8.79
"1523","2013-01-18",8.78
"1524","2013-01-22",8.67
"1525","2013-01-23",8.67
"1526","2013-01-24",8.27
"1527","2013-01-25",8.53
"1528","2013-01-28",8.46
"1529","2013-01-29",8.43
"1530","2013-01-30",8.44
"1531","2013-01-31",8.56
"1532","2013-02-01",8.71
"1533","2013-02-04",8.67
"1534","2013-02-05",8.69
"1535","2013-02-06",8.77
"1536","2013-02-07",8.8
"1537","2013-02-08",9.16
"1538","2013-02-11",8.75
"1539","2013-02-12",8.75
"1540","2013-02-13",8.66
"1541","2013-02-14",8.45
"1542","2013-02-15",8.2
"1543","2013-02-19",8.09
"1544","2013-02-20",7.72
"1545","2013-02-21",7.62
"1546","2013-02-22",7.87
"1547","2013-02-25",8.01
"1548","2013-02-26",7.78
"1549","2013-02-27",7.93
"1550","2013-02-28",7.85
"1551","2013-03-01",8
"1552","2013-03-04",7.94
"1553","2013-03-05",8.46
"1554","2013-03-06",8.55
"1555","2013-03-07",8.86
"1556","2013-03-08",8.94
"1557","2013-03-11",8.96
"1558","2013-03-12",9
"1559","2013-03-13",8.91
"1560","2013-03-14",9.01
"1561","2013-03-15",9.28
"1562","2013-03-18",9.02
"1563","2013-03-19",8.99
"1564","2013-03-20",8.9
"1565","2013-03-21",8.85
"1566","2013-03-22",8.68
"1567","2013-03-25",8.59
"1568","2013-03-26",8.62
"1569","2013-03-27",8.58
"1570","2013-03-28",8.56
"1571","2013-04-01",8.37
"1572","2013-04-02",8.04
"1573","2013-04-03",7.82
"1574","2013-04-04",7.74
"1575","2013-04-05",7.47
"1576","2013-04-08",7.59
"1577","2013-04-09",7.62
"1578","2013-04-10",7.66
"1579","2013-04-11",8.01
"1580","2013-04-12",7.93
"1581","2013-04-15",7.35
"1582","2013-04-16",7.37
"1583","2013-04-17",6.9
"1584","2013-04-18",7.04
"1585","2013-04-19",7.15
"1586","2013-04-22",7.23
"1587","2013-04-23",7.57
"1588","2013-04-24",7.74
"1589","2013-04-25",8.12
"1590","2013-04-26",7.93
"1591","2013-04-29",8.06
"1592","2013-04-30",7.92
"1593","2013-05-01",7.74
"1594","2013-05-02",7.88
"1595","2013-05-03",8.17
"1596","2013-05-06",8.35
"1597","2013-05-07",8.07
"1598","2013-05-08",8.24
"1599","2013-05-09",8.34
"1600","2013-05-10",8.21
"1601","2013-05-13",8.02
"1602","2013-05-14",7.97
"1603","2013-05-15",7.55
"1604","2013-05-16",7.45
"1605","2013-05-17",7.41
"1606","2013-05-20",7.85
"1607","2013-05-21",7.58
"1608","2013-05-22",7.45
"1609","2013-05-23",7.57
"1610","2013-05-24",7.45
"1611","2013-05-28",7.37
"1612","2013-05-29",7.57
"1613","2013-05-30",7.67
"1614","2013-05-31",7.37
"1615","2013-06-03",7.19
"1616","2013-06-04",7.24
"1617","2013-06-05",7.15
"1618","2013-06-06",7.13
"1619","2013-06-07",7.16
"1620","2013-06-10",7.17
"1621","2013-06-11",7.17
"1622","2013-06-12",7.1
"1623","2013-06-13",7.17
"1624","2013-06-14",7.09
"1625","2013-06-17",7.08
"1626","2013-06-18",7.06
"1627","2013-06-19",7.02
"1628","2013-06-20",6.09
"1629","2013-06-21",5.8
"1630","2013-06-24",5.82
"1631","2013-06-25",5.72
"1632","2013-06-26",5.9
"1633","2013-06-27",6.04
"1634","2013-06-28",6.2
"1635","2013-07-01",6.3
"1636","2013-07-02",6.08
"1637","2013-07-03",6.19
"1638","2013-07-05",6.1
"1639","2013-07-08",5.95
"1640","2013-07-09",5.81
"1641","2013-07-10",5.74
"1642","2013-07-11",6.08
"1643","2013-07-12",6.02
"1644","2013-07-15",6.08
"1645","2013-07-16",6.07
"1646","2013-07-17",6.11
"1647","2013-07-18",6.18
"1648","2013-07-19",6.32
"1649","2013-07-22",6.19
"1650","2013-07-23",6.2
"1651","2013-07-24",6.41
"1652","2013-07-25",6.42
"1653","2013-07-26",6.36
"1654","2013-07-29",6.3
"1655","2013-07-30",6.29
"1656","2013-07-31",6.66
"1657","2013-08-01",6.68
"1658","2013-08-02",6.74
"1659","2013-08-05",7.28
"1660","2013-08-06",6.98
"1661","2013-08-07",6.95
"1662","2013-08-08",7
"1663","2013-08-09",6.88
"1664","2013-08-12",6.49
"1665","2013-08-13",6.6
"1666","2013-08-14",6.46
"1667","2013-08-15",6.49
"1668","2013-08-16",6.6
"1669","2013-08-19",6.52
"1670","2013-08-20",6.74
"1671","2013-08-21",6.68
"1672","2013-08-22",6.79
"1673","2013-08-23",7.03
"1674","2013-08-26",6.95
"1675","2013-08-27",6.63
"1676","2013-08-28",6.73
"1677","2013-08-29",6.65
"1678","2013-08-30",6.98
"1679","2013-09-03",7.06
"1680","2013-09-04",7.09
"1681","2013-09-05",7.22
"1682","2013-09-06",7.29
"1683","2013-09-09",7.21
"1684","2013-09-10",7.34
"1685","2013-09-11",7.38
"1686","2013-09-12",7.33
"1687","2013-09-13",7.41
"1688","2013-09-16",7.69
"1689","2013-09-17",7.87
"1690","2013-09-18",7.85
"1691","2013-09-19",7.8
"1692","2013-09-20",7.66
"1693","2013-09-23",7.89
"1694","2013-09-24",7.76
"1695","2013-09-25",7.8
"1696","2013-09-26",7.83
"1697","2013-09-27",7.86
"1698","2013-09-30",7.86
"1699","2013-10-01",8.14
"1700","2013-10-02",8.15
"1701","2013-10-03",8.52
"1702","2013-10-04",9.21
"1703","2013-10-07",9.06
"1704","2013-10-08",8.84
"1705","2013-10-09",8.76
"1706","2013-10-10",9.05
"1707","2013-10-11",8.93
"1708","2013-10-14",9.12
"1709","2013-10-15",9.01
"1710","2013-10-16",9.02
"1711","2013-10-17",9.11
"1712","2013-10-18",9.42
"1713","2013-10-21",9.29
"1714","2013-10-22",9.33
"1715","2013-10-23",9.22
"1716","2013-10-24",9.08
"1717","2013-10-25",9.04
"1718","2013-10-28",9.28
"1719","2013-10-29",9.12
"1720","2013-10-30",9.09
"1721","2013-10-31",9.07
"1722","2013-11-01",8.87
"1723","2013-11-04",9.29
"1724","2013-11-05",9.41
"1725","2013-11-06",9.19
"1726","2013-11-07",8.78
"1727","2013-11-08",9.04
"1728","2013-11-11",9.01
"1729","2013-11-12",8.58
"1730","2013-11-13",9.03
"1731","2013-11-14",8.72
"1732","2013-11-15",8.85
"1733","2013-11-18",8.58
"1734","2013-11-19",8.67
"1735","2013-11-20",8.66
"1736","2013-11-21",8.89
"1737","2013-11-22",8.82
"1738","2013-11-25",8.67
"1739","2013-11-26",8.73
"1740","2013-11-27",8.66
"1741","2013-11-29",8.76
"1742","2013-12-02",8.76
"1743","2013-12-03",8.81
"1744","2013-12-04",9.15
"1745","2013-12-05",9.15
"1746","2013-12-06",9.16
"1747","2013-12-09",8.65
"1748","2013-12-10",8.88
"1749","2013-12-11",8.62
"1750","2013-12-12",8.51
"1751","2013-12-13",8.56
"1752","2013-12-16",8.72
"1753","2013-12-17",8.66
"1754","2013-12-18",8.41
"1755","2013-12-19",8.43
"1756","2013-12-20",8.65
"1757","2013-12-23",8.33
"1758","2013-12-24",8.37
"1759","2013-12-26",8.23
"1760","2013-12-27",8.31
"1761","2013-12-30",8.28
"1762","2013-12-31",8.36
"1763","2014-01-02",8.33
"1764","2014-01-03",8.3
"1765","2014-01-06",8.42
"1766","2014-01-07",8.43
"1767","2014-01-08",8.31
"1768","2014-01-09",7.98
"1769","2014-01-10",8.02
"1770","2014-01-13",8.2
"1771","2014-01-14",8.49
"1772","2014-01-15",8.58
"1773","2014-01-16",8.52
"1774","2014-01-17",8.27
"1775","2014-01-21",8.34
"1776","2014-01-22",8.29
"1777","2014-01-23",8.41
"1778","2014-01-24",8.39
"1779","2014-01-27",7.94
"1780","2014-01-28",7.43
"1781","2014-01-29",7.52
"1782","2014-01-30",7.43
"1783","2014-01-31",7.28
"1784","2014-02-03",6.9
"1785","2014-02-04",6.78
"1786","2014-02-05",7.06
"1787","2014-02-06",7.24
"1788","2014-02-07",7.19
"1789","2014-02-10",6.97
"1790","2014-02-11",7.07
"1791","2014-02-12",7.22
"1792","2014-02-13",7.26
"1793","2014-02-14",7.33
"1794","2014-02-18",7.28
"1795","2014-02-19",7.06
"1796","2014-02-20",7.12
"1797","2014-02-21",7.36
"1798","2014-02-24",7.48
"1799","2014-02-25",7.44
"1800","2014-02-26",7.34
"1801","2014-02-27",7.33
"1802","2014-02-28",7.39
"1803","2014-03-03",7.49
"1804","2014-03-04",7.81
"1805","2014-03-05",7.75
"1806","2014-03-06",7.82
"1807","2014-03-07",7.84
"1808","2014-03-10",7.68
"1809","2014-03-11",7.54
"1810","2014-03-12",7.3
"1811","2014-03-13",7.35
"1812","2014-03-14",7.58
"1813","2014-03-17",7.75
"1814","2014-03-18",7.59
"1815","2014-03-19",7.41
"1816","2014-03-20",7.32
"1817","2014-03-21",7.37
"1818","2014-03-24",7.69
"1819","2014-03-25",7.48
"1820","2014-03-26",7.31
"1821","2014-03-27",7.61
"1822","2014-03-28",7.57
"1823","2014-03-31",7.58
"1824","2014-04-01",7.62
"1825","2014-04-02",7.64
"1826","2014-04-03",7.69
"1827","2014-04-04",7.62
"1828","2014-04-07",7.29
"1829","2014-04-08",7.48
"1830","2014-04-09",7.55
"1831","2014-04-10",7.31
"1832","2014-04-11",7.16
"1833","2014-04-14",7.42
"1834","2014-04-15",7.44
"1835","2014-04-16",7.61
"1836","2014-04-17",7.88
"1837","2014-04-21",7.81
"1838","2014-04-22",8
"1839","2014-04-23",7.56
"1840","2014-04-24",7.68
"1841","2014-04-25",7.86
"1842","2014-04-28",7.86
"1843","2014-04-29",7.97
"1844","2014-04-30",7.8
"1845","2014-05-01",7.65
"1846","2014-05-02",7.94
"1847","2014-05-05",8.06
"1848","2014-05-06",8.22
"1849","2014-05-07",7.3
"1850","2014-05-08",7.01
"1851","2014-05-09",6.72
"1852","2014-05-12",6.66
"1853","2014-05-13",6.65
"1854","2014-05-14",6.62
"1855","2014-05-15",6.56
"1856","2014-05-16",6.52
"1857","2014-05-19",6.59
"1858","2014-05-20",6.38
"1859","2014-05-21",6.61
"1860","2014-05-22",6.61
"1861","2014-05-23",6.62
"1862","2014-05-27",6.78
"1863","2014-05-28",6.66
"1864","2014-05-29",6.78
"1865","2014-05-30",6.91
"1866","2014-06-02",6.98
"1867","2014-06-03",7.01
"1868","2014-06-04",6.94
"1869","2014-06-05",7.03
"1870","2014-06-06",7.18
"1871","2014-06-09",7.2
"1872","2014-06-10",7.19
"1873","2014-06-11",7.22
"1874","2014-06-12",7.15
"1875","2014-06-13",7.19
"1876","2014-06-16",7.21
"1877","2014-06-17",7.17
"1878","2014-06-18",7.11
"1879","2014-06-19",7.11
"1880","2014-06-20",7.58
"1881","2014-06-23",7.48
"1882","2014-06-24",7.31
"1883","2014-06-25",7.18
"1884","2014-06-26",7.2
"1885","2014-06-27",7.42
"1886","2014-06-30",7.49
"1887","2014-07-01",7.47
"1888","2014-07-02",7.52
"1889","2014-07-03",7.53
"1890","2014-07-07",7.38
"1891","2014-07-08",7.32
"1892","2014-07-09",7.13
"1893","2014-07-10",6.94
"1894","2014-07-11",6.91
"1895","2014-07-14",6.8
"1896","2014-07-15",6.55
"1897","2014-07-16",6.65
"1898","2014-07-17",6.56
"1899","2014-07-18",6.64
"1900","2014-07-21",6.62
"1901","2014-07-22",6.69
"1902","2014-07-23",6.72
"1903","2014-07-24",6.74
"1904","2014-07-25",6.66
"1905","2014-07-28",6.68
"1906","2014-07-29",6.58
"1907","2014-07-30",6.48
"1908","2014-07-31",6.27
"1909","2014-08-01",6.12
"1910","2014-08-04",6.28
"1911","2014-08-05",6.1
"1912","2014-08-06",6.25
"1913","2014-08-07",6.11
"1914","2014-08-08",6.37
"1915","2014-08-11",6.4
"1916","2014-08-12",6.36
"1917","2014-08-13",6.51
"1918","2014-08-14",6.24
"1919","2014-08-15",6.39
"1920","2014-08-18",6.28
"1921","2014-08-19",6.34
"1922","2014-08-20",6.31
"1923","2014-08-21",6.49
"1924","2014-08-22",6.53
"1925","2014-08-25",6.61
"1926","2014-08-26",6.7
"1927","2014-08-27",6.84
"1928","2014-08-28",6.73
"1929","2014-08-29",6.78
"1930","2014-09-02",6.76
"1931","2014-09-03",6.78
"1932","2014-09-04",6.53
"1933","2014-09-05",6.59
