"","date","DUOT"
"113","2017-11-06",1.5
"114","2017-11-07",1.5
"115","2017-11-08",1.5
"116","2017-11-09",1.5
"117","2017-11-10",1.5
"118","2017-11-13",1.5
"119","2017-11-14",1.5
"120","2017-11-15",1.5
"121","2017-11-16",1.5
"122","2017-11-17",1.5
"123","2017-11-20",1.5
"124","2017-11-21",1.5
"125","2017-11-22",1.5
"126","2017-11-24",1.5
"127","2017-11-27",1.5
"128","2017-11-28",1.5
"129","2017-11-29",2
"130","2017-11-30",1.5
"131","2017-12-01",1.6
"132","2017-12-04",1.5
"133","2017-12-05",1.49
"134","2017-12-06",1.49
"135","2017-12-07",1.49
"136","2017-12-08",1.55
"137","2017-12-11",1.55
"138","2017-12-12",1.45
"139","2017-12-13",1.45
"140","2017-12-14",1.3
"141","2017-12-15",1.3
"142","2017-12-18",1.3
"143","2017-12-19",1.3
"144","2017-12-20",1.54
"145","2017-12-21",1.54
"146","2017-12-22",1.54
"147","2017-12-26",1.3
"148","2017-12-27",1.01
"149","2017-12-28",1.01
"150","2017-12-29",0.54
"151","2018-01-02",0.56
"152","2018-01-03",0.51
"153","2018-01-04",0.51
"154","2018-01-05",0.51
"155","2018-01-08",0.51
"156","2018-01-09",0.48
"157","2018-01-10",0.49
"158","2018-01-11",0.49
"159","2018-01-12",0.5
"160","2018-01-16",0.5
"161","2018-01-17",0.5
"162","2018-01-18",0.49
"163","2018-01-19",0.49
"164","2018-01-22",0.49
"165","2018-01-23",0.49
"166","2018-01-24",0.5
"167","2018-01-25",0.49
"168","2018-01-26",0.49
"169","2018-01-29",0.49
"170","2018-01-30",0.48
"171","2018-01-31",0.48
"172","2018-02-01",0.48
"173","2018-02-02",0.48
"174","2018-02-05",0.48
"175","2018-02-06",0.48
"176","2018-02-07",0.48
"177","2018-02-08",0.48
"178","2018-02-09",0.48
"179","2018-02-12",0.17
"180","2018-02-13",0.17
"181","2018-02-14",0.17
"182","2018-02-15",0.17
"183","2018-02-16",0.17
"184","2018-02-20",0.17
"185","2018-02-21",0.17
"186","2018-02-22",0.17
"187","2018-02-23",0.17
"188","2018-02-26",0.17
"189","2018-02-27",0.17
"190","2018-02-28",0.48
"191","2018-03-01",0.48
"192","2018-03-02",0.48
"193","2018-03-05",0.46
"194","2018-03-06",0.4
"195","2018-03-07",0.4
"196","2018-03-08",0.4
"197","2018-03-09",0.45
"198","2018-03-12",0.45
"199","2018-03-13",0.4
"200","2018-03-14",0.4
"201","2018-03-15",0.4
"202","2018-03-16",0.4
"203","2018-03-19",0.4
"204","2018-03-20",0.4
"205","2018-03-21",0.4
"206","2018-03-22",0.4
"207","2018-03-23",0.4
"208","2018-03-26",0.4
"209","2018-03-27",0.4
"210","2018-03-28",0.4
"211","2018-03-29",0.39
"212","2018-04-02",0.37
"213","2018-04-03",0.35
"214","2018-04-04",0.35
"215","2018-04-05",0.35
"216","2018-04-06",0.35
"217","2018-04-09",0.4
"218","2018-04-10",0.3
"219","2018-04-11",0.3
"220","2018-04-12",0.3
"221","2018-04-13",0.27
"222","2018-04-16",0.27
"223","2018-04-17",0.4
"224","2018-04-18",0.44
"225","2018-04-19",0.35
"226","2018-04-20",0.25
"227","2018-04-23",0.255
"228","2018-04-24",0.255
"229","2018-04-25",0.255
"230","2018-04-26",0.25
"231","2018-04-27",0.252
"232","2018-04-30",0.26
"233","2018-05-01",0.3
"234","2018-05-02",0.3
"235","2018-05-03",0.332
"236","2018-05-04",0.26
"237","2018-05-07",0.26
"238","2018-05-08",0.25
"239","2018-05-09",0.25
"240","2018-05-10",0.25
"241","2018-05-11",0.25
"242","2018-05-14",0.25
"243","2018-05-15",0.32
"244","2018-05-16",0.33
"245","2018-05-17",0.4
"246","2018-05-18",0.44
"247","2018-05-21",0.455
"248","2018-05-22",0.39
"249","2018-05-23",0.425
"250","2018-05-24",0.45
"251","2018-05-25",0.45
"252","2018-05-29",0.41
"253","2018-05-30",0.42
"254","2018-05-31",0.41
"255","2018-06-01",0.41
"256","2018-06-04",0.41
"257","2018-06-05",0.39
"258","2018-06-06",0.4
"259","2018-06-07",0.4
"260","2018-06-08",0.38
"261","2018-06-11",0.38
"262","2018-06-12",0.4
"263","2018-06-13",0.4
"264","2018-06-14",0.41
"265","2018-06-15",0.42
"266","2018-06-18",0.45
"267","2018-06-19",0.45
"268","2018-06-20",0.44
"269","2018-06-21",0.46
"270","2018-06-22",0.46
"271","2018-06-25",0.46
"272","2018-06-26",0.46
"273","2018-06-27",0.45
"274","2018-06-28",0.46
"275","2018-06-29",0.46
"276","2018-07-02",0.46
"277","2018-07-03",0.46
"278","2018-07-05",0.46
"279","2018-07-06",0.46
"280","2018-07-09",0.46
"281","2018-07-10",0.47
"282","2018-07-11",0.48
"283","2018-07-12",0.45
"284","2018-07-13",0.46
"285","2018-07-16",0.46
"286","2018-07-17",0.46
"287","2018-07-18",0.44
"288","2018-07-19",0.45
"289","2018-07-20",0.445
"290","2018-07-23",0.46
"291","2018-07-24",0.45
"292","2018-07-25",0.45
"293","2018-07-26",0.47
"294","2018-07-27",0.46
"295","2018-07-30",0.43
"296","2018-07-31",0.43
"297","2018-08-01",0.43
"298","2018-08-02",0.43
"299","2018-08-03",0.38
"300","2018-08-06",0.428
"301","2018-08-07",0.42
"302","2018-08-08",0.42
"303","2018-08-09",0.43
"304","2018-08-10",0.45
"305","2018-08-13",0.44
"306","2018-08-14",0.44
"307","2018-08-15",0.44
"308","2018-08-16",0.45
"309","2018-08-17",0.45
"310","2018-08-20",0.45
"311","2018-08-21",0.49
"312","2018-08-22",0.43
"313","2018-08-23",0.43
"314","2018-08-24",0.46
"315","2018-08-27",0.47
"316","2018-08-28",0.46
"317","2018-08-29",0.49
"318","2018-08-30",0.45
"319","2018-08-31",0.46
"320","2018-09-04",0.46
"321","2018-09-05",0.45
"322","2018-09-06",0.5
"323","2018-09-07",0.49
"324","2018-09-10",0.56
"325","2018-09-11",0.56
"326","2018-09-12",0.59
"327","2018-09-13",0.53
"328","2018-09-14",0.55
"329","2018-09-17",0.55
"330","2018-09-18",0.56
"331","2018-09-19",0.56
"332","2018-09-20",0.56
"333","2018-09-21",0.56
"334","2018-09-24",0.56
"335","2018-09-25",0.56
"336","2018-09-26",0.51
"337","2018-09-27",0.51
"338","2018-09-28",0.53
"339","2018-10-01",0.51
"340","2018-10-02",0.52
"341","2018-10-03",0.5
"342","2018-10-04",0.52
"343","2018-10-05",0.5
"344","2018-10-08",0.52
"345","2018-10-09",0.5
"346","2018-10-10",0.492
"347","2018-10-11",0.5
"348","2018-10-12",0.52
"349","2018-10-15",0.49
"350","2018-10-16",0.51
"351","2018-10-17",0.49
"352","2018-10-18",0.5
"353","2018-10-19",0.5
"354","2018-10-22",0.501
"355","2018-10-23",0.5
"356","2018-10-24",0.53
"357","2018-10-25",0.49
"358","2018-10-26",0.51
"359","2018-10-29",0.52
"360","2018-10-30",0.52
"361","2018-10-31",0.52
"362","2018-11-01",0.52
"363","2018-11-02",0.52
"364","2018-11-05",0.54
"365","2018-11-06",0.53
"366","2018-11-07",0.53
"367","2018-11-08",0.53
"368","2018-11-09",0.53
"369","2018-11-12",0.53
"370","2018-11-13",0.53
"371","2018-11-14",0.5
"372","2018-11-15",0.5
"373","2018-11-16",0.51
"374","2018-11-19",0.5
"375","2018-11-20",0.5
"376","2018-11-21",0.51
"377","2018-11-23",0.5
"378","2018-11-26",0.5
"379","2018-11-27",0.5
"380","2018-11-28",0.5
"381","2018-11-29",0.5
"382","2018-11-30",0.5
"383","2018-12-03",0.5
"384","2018-12-04",0.5
"385","2018-12-06",0.5
"386","2018-12-07",0.5
"387","2018-12-10",0.45
"388","2018-12-11",0.45
"389","2018-12-12",0.45
"390","2018-12-13",0.45
"391","2018-12-14",0.45
"392","2018-12-17",0.45
"393","2018-12-18",0.42
"394","2018-12-19",0.45
"395","2018-12-20",0.45
"396","2018-12-21",0.45
"397","2018-12-24",0.45
"398","2018-12-26",0.45
"399","2018-12-27",0.45
"400","2018-12-28",0.44
"401","2018-12-31",0.5
"402","2019-01-02",6.99996
"403","2019-01-03",6.99996
"404","2019-01-04",6.99996
"405","2019-01-07",6.99996
"406","2019-01-08",6.99996
"407","2019-01-09",6.99996
"408","2019-01-10",6.99996
"409","2019-01-11",7.41995
"410","2019-01-14",7.55995
"411","2019-01-15",7.41995
"412","2019-01-16",7.41995
"413","2019-01-17",7.55995
"414","2019-01-18",7.55995
"415","2019-01-22",7.41995
"416","2019-01-23",7.41995
"417","2019-01-24",7.27996
"418","2019-01-25",7.55995
"419","2019-01-28",7.27996
"420","2019-01-29",7.41995
"421","2019-01-30",7.55995
"422","2019-01-31",7.55995
"423","2019-02-01",7.41995
"424","2019-02-04",6.99996
"425","2019-02-05",8.39995
"426","2019-02-06",7.97995
"427","2019-02-07",7.83855
"428","2019-02-08",7.97995
"429","2019-02-11",7.97995
"430","2019-02-12",7.97995
"431","2019-02-13",6.43996
"432","2019-02-14",7.97995
"433","2019-02-15",7.54595
"434","2019-02-19",7.69995
"435","2019-02-20",7.97995
"436","2019-02-21",7.83995
"437","2019-02-22",7.69995
"438","2019-02-25",7.69995
"439","2019-02-26",7.69995
"440","2019-02-27",7.69995
"441","2019-02-28",8.39995
"442","2019-03-01",8.67995
"443","2019-03-04",8.67995
"444","2019-03-05",8.39995
"445","2019-03-06",8.74995
"446","2019-03-07",9.37994
"447","2019-03-08",9.09995
"448","2019-03-11",9.09995
"449","2019-03-12",9.08595
"450","2019-03-13",9.51994
"451","2019-03-14",9.65994
"452","2019-03-15",9.51994
"453","2019-03-18",9.51994
"454","2019-03-19",9.51994
"455","2019-03-20",9.23994
"456","2019-03-21",9.23994
"457","2019-03-22",9.23994
"458","2019-03-25",8.53995
"459","2019-03-26",10.0799
"460","2019-03-27",10.3599
"461","2019-03-28",10.3599
"462","2019-03-29",10.3599
"463","2019-04-01",10.3599
"464","2019-04-02",10.4999
"465","2019-04-03",10.4999
"466","2019-04-04",10.4999
"467","2019-04-05",10.4999
"468","2019-04-08",9.79994
"469","2019-04-09",9.09995
"470","2019-04-10",9.37994
"471","2019-04-11",9.09995
"472","2019-04-12",10.0799
"473","2019-04-15",9.93994
"474","2019-04-16",9.79994
"475","2019-04-17",11.1999
"476","2019-04-18",10.0799
"477","2019-04-22",10.0785
"478","2019-04-23",10.9199
"479","2019-04-24",10.9059
"480","2019-04-25",10.0799
"481","2019-04-26",10.0799
"482","2019-04-29",10.3599
"483","2019-04-30",10.0799
"484","2019-05-01",9.79994
"485","2019-05-02",9.79994
"486","2019-05-03",9.79994
"487","2019-05-06",9.51994
"488","2019-05-07",9.51994
"489","2019-05-08",9.79994
"490","2019-05-09",9.79994
"491","2019-05-10",9.79994
"492","2019-05-13",9.51994
"493","2019-05-14",9.79994
"494","2019-05-15",10.0799
"495","2019-05-16",9.79994
"496","2019-05-17",9.51994
"497","2019-05-20",9.65994
"498","2019-05-21",10.0799
"499","2019-05-22",10.0799
"500","2019-05-23",10.0771
"501","2019-05-24",10.0645
"502","2019-05-28",10.0799
"503","2019-05-29",10.3599
"504","2019-05-30",10.0799
"505","2019-05-31",10.3599
"506","2019-06-03",10.3599
"507","2019-06-04",10.1499
"508","2019-06-05",10.2199
"509","2019-06-06",10.3599
"510","2019-06-07",10.3599
"511","2019-06-10",10.7799
"512","2019-06-11",10.4999
"513","2019-06-12",11.1999
"514","2019-06-13",11.1999
"515","2019-06-14",11.8999
"516","2019-06-17",11.8999
"517","2019-06-18",11.8999
"518","2019-06-19",11.8999
"519","2019-06-20",11.1285
"520","2019-06-21",10.7799
"521","2019-06-24",10.9185
"522","2019-06-25",11.0599
"523","2019-06-26",11.1999
"524","2019-06-27",11.8999
"525","2019-06-28",10.1499
"526","2019-07-01",10.4999
"527","2019-07-02",10.4999
"528","2019-07-03",10.4999
"529","2019-07-05",10.2199
"530","2019-07-08",9.79994
"531","2019-07-09",9.93854
"532","2019-07-10",9.79994
"533","2019-07-11",9.79994
"534","2019-07-12",9.79994
"535","2019-07-15",9.79994
"536","2019-07-16",9.79994
"537","2019-07-17",9.93994
"538","2019-07-18",10.2199
"539","2019-07-19",0.73
"540","2019-07-22",9.79994
"541","2019-07-23",8.49795
"542","2019-07-24",10.2899
"543","2019-07-25",9.09995
"544","2019-07-26",8.39995
"545","2019-07-29",8.95995
"546","2019-07-30",8.00949
"547","2019-07-31",8.18995
"548","2019-08-01",7.97995
"549","2019-08-02",7.55995
"550","2019-08-05",7.34996
"551","2019-08-06",7.02978
"552","2019-08-07",6.99856
"553","2019-08-08",6.99996
"554","2019-08-09",7.27856
"555","2019-08-12",7.69995
"556","2019-08-13",6.99856
"557","2019-08-14",8.25995
"558","2019-08-15",7.13856
"559","2019-08-16",7.76995
"560","2019-08-19",8.41395
"561","2019-08-20",8.39995
"562","2019-08-21",7.27996
"563","2019-08-22",7.33596
"564","2019-08-23",6.71996
"565","2019-08-26",6.71856
"566","2019-08-27",6.71996
"567","2019-08-28",6.14246
"568","2019-08-29",6.85996
"569","2019-08-30",6.85996
"570","2019-09-03",6.71996
"571","2019-09-04",6.32796
"572","2019-09-05",5.63931
"573","2019-09-06",5.59997
"574","2019-09-09",5.50183
"575","2019-09-10",4.47997
"576","2019-09-11",5.19131
"577","2019-09-12",5.18767
"578","2019-09-13",5.59017
"579","2019-09-16",5.59017
"580","2019-09-17",5.59017
"581","2019-09-18",5.87996
"582","2019-09-19",6.29996
"583","2019-09-20",6.15996
"584","2019-09-23",6.29996
"585","2019-09-24",6.85996
"586","2019-09-25",6.99996
"587","2019-09-26",7.41995
"588","2019-09-27",7.41995
"589","2019-09-30",6.85996
"590","2019-10-01",6.99996
"591","2019-10-02",6.99996
"592","2019-10-03",7.13996
"593","2019-10-04",7.13996
"594","2019-10-07",7.13996
"595","2019-10-08",7.06996
"596","2019-10-09",6.99996
"597","2019-10-10",7.34996
"598","2019-10-11",6.57996
"599","2019-10-14",7.13996
"600","2019-10-15",7.13996
"601","2019-10-16",6.50996
"602","2019-10-17",6.57996
"603","2019-10-18",6.57996
"604","2019-10-21",7.27996
"605","2019-10-22",6.57996
"606","2019-10-23",6.57996
"607","2019-10-24",6.99996
"608","2019-10-25",6.99996
"609","2019-10-28",6.99996
"610","2019-10-29",6.15996
"611","2019-10-30",6.99436
"612","2019-10-31",6.83756
"613","2019-11-01",6.83756
"614","2019-11-04",6.71856
"615","2019-11-05",6.71856
"616","2019-11-06",6.71856
"617","2019-11-07",6.15996
"618","2019-11-08",6.36856
"619","2019-11-11",6.71996
"620","2019-11-12",6.71996
"621","2019-11-13",6.71996
"622","2019-11-14",6.71996
"623","2019-11-15",6.71996
"624","2019-11-18",6.71996
"625","2019-11-19",6.85996
"626","2019-11-20",6.57996
"627","2019-11-21",6.57996
"628","2019-11-22",6.71996
"629","2019-11-25",6.64996
"630","2019-11-26",6.64996
"631","2019-11-27",6.64996
"632","2019-11-29",6.64996
"633","2019-12-02",6.71996
"634","2019-12-03",6.71996
"635","2019-12-04",6.51556
"636","2019-12-05",6.43996
"637","2019-12-06",6.71996
"638","2019-12-09",6.71996
"639","2019-12-10",6.54496
"640","2019-12-11",6.54496
"641","2019-12-12",6.85996
"642","2019-12-13",6.71996
"643","2019-12-16",6.85996
"644","2019-12-17",6.99856
"645","2019-12-18",6.85996
"646","2019-12-19",6.64996
"647","2019-12-20",6.85996
"648","2019-12-23",6.85996
"649","2019-12-24",6.99856
"650","2019-12-26",6.99856
"651","2019-12-27",6.99996
"652","2019-12-30",6.99856
"653","2019-12-31",6.6977
"654","2020-01-02",6.85996
"655","2020-01-03",6.71996
"656","2020-01-06",6.99856
"657","2020-01-07",6.71996
"658","2020-01-08",6.71996
"659","2020-01-09",6.43996
"660","2020-01-10",6.43996
"661","2020-01-13",6.98596
"662","2020-01-14",6.87046
"663","2020-01-15",6.85996
"664","2020-01-16",6.85996
"665","2020-01-17",7
"666","2020-01-21",7
"667","2020-01-22",7
"668","2020-01-23",7
"669","2020-01-24",7
"670","2020-01-27",6.98
"671","2020-01-28",6.8
"672","2020-01-29",6.8
"673","2020-01-30",7.45
"674","2020-01-31",7.3
"675","2020-02-03",7.29
"676","2020-02-04",7.29
"677","2020-02-05",7.3
"678","2020-02-06",7.5
"679","2020-02-07",7.5
"680","2020-02-10",7.5
"681","2020-02-11",7
"682","2020-02-12",7
"683","2020-02-13",6.05
"684","2020-02-14",5.99
"685","2020-02-18",6.145
"686","2020-02-19",6.05
"687","2020-02-20",6.183
"688","2020-02-21",6.09
"689","2020-02-24",6.04
"690","2020-02-25",5.96
"691","2020-02-26",5.997
"692","2020-02-27",5.92
"693","2020-02-28",5.6
"694","2020-03-02",5.7
"695","2020-03-03",5.547
"696","2020-03-04",5.794
"697","2020-03-05",5.9
"698","2020-03-06",5.69
"699","2020-03-09",5.5
"700","2020-03-10",5.8
"701","2020-03-11",5.2
"702","2020-03-12",4.01
"703","2020-03-13",4.52
"704","2020-03-16",3.8
"705","2020-03-17",4.2
"706","2020-03-18",4.22
"707","2020-03-19",3.89
"708","2020-03-20",4.72
"709","2020-03-23",4.69
"710","2020-03-24",4.46
"711","2020-03-25",4.28
"712","2020-03-26",4.64
"713","2020-03-27",4.49
"714","2020-03-30",4.5
"715","2020-03-31",4.74
"716","2020-04-01",4.695
"717","2020-04-02",4.79
"718","2020-04-03",4.6
"719","2020-04-06",4.989
"720","2020-04-07",4.982
"721","2020-04-08",4.8
"722","2020-04-09",4.8
"723","2020-04-13",4.289
"724","2020-04-14",4.4
"725","2020-04-15",4.4
"726","2020-04-16",4.25
"727","2020-04-17",4.4
"728","2020-04-20",4.428
"729","2020-04-21",4.271
"730","2020-04-22",4.15
"731","2020-04-23",4.577
"732","2020-04-24",5
"733","2020-04-27",5.45
"734","2020-04-28",5.43
"735","2020-04-29",5.37
"736","2020-04-30",5.36
"737","2020-05-01",5.5
"738","2020-05-04",5.5
"739","2020-05-05",5.269
"740","2020-05-06",4.878
"741","2020-05-07",4.76
"742","2020-05-08",5.233
"743","2020-05-11",5.115
"744","2020-05-12",4.995
"745","2020-05-13",5
"746","2020-05-14",4.82
"747","2020-05-15",4.45
"748","2020-05-18",4.75
"749","2020-05-19",4.37
"750","2020-05-20",4.37
"751","2020-05-21",4.5
"752","2020-05-22",4.442
"753","2020-05-26",4.6
"754","2020-05-27",4.62
"755","2020-05-28",4.576
"756","2020-05-29",4.566
"757","2020-06-01",4.7
"758","2020-06-02",4.98
"759","2020-06-03",4.89
"760","2020-06-04",4.9015
"761","2020-06-05",5.237
"762","2020-06-08",5.38
"763","2020-06-09",5.36
"764","2020-06-10",5.05
"765","2020-06-11",4.805
"766","2020-06-12",4.94
"767","2020-06-15",5.39
"768","2020-06-16",4.96
"769","2020-06-17",4.91
"770","2020-06-18",5.55
"771","2020-06-19",4.74
"772","2020-06-22",5.07
"773","2020-06-23",4.86
"774","2020-06-24",4.9899
"775","2020-06-25",4.97
"776","2020-06-26",5
"777","2020-06-29",4.75
"778","2020-06-30",4.6
"779","2020-07-01",4.92
"780","2020-07-02",4.725
"781","2020-07-06",4.7334
"782","2020-07-07",4.6028
"783","2020-07-08",4.7537
"784","2020-07-09",4.69
"785","2020-07-10",4.6158
"786","2020-07-13",4.61
"787","2020-07-14",4.56
"788","2020-07-15",4.66
"789","2020-07-16",4.5
"790","2020-07-17",4.46
"791","2020-07-20",4.48
"792","2020-07-21",4.75
"793","2020-07-22",4.88
"794","2020-07-23",4.91
"795","2020-07-24",5.0999
"796","2020-07-27",5
"797","2020-07-28",4.98
"798","2020-07-29",5.09
"799","2020-07-30",4.95
"800","2020-07-31",4.77
"801","2020-08-03",5.2458
"802","2020-08-04",4.8667
"803","2020-08-05",5.01
"804","2020-08-06",4.94
"805","2020-08-07",4.9
"806","2020-08-10",5.06
"807","2020-08-11",4.5
"808","2020-08-12",4.23
"809","2020-08-13",4.091
"810","2020-08-14",4.15
"811","2020-08-17",4.3
"812","2020-08-18",4.22
"813","2020-08-19",4.29
"814","2020-08-20",4.15
"815","2020-08-21",4.18
"816","2020-08-24",4.05
"817","2020-08-25",4.205
"818","2020-08-26",4.1
"819","2020-08-27",4.16
"820","2020-08-28",4.2
"821","2020-08-31",4.18
"822","2020-09-01",4.27
"823","2020-09-02",4.12
"824","2020-09-03",3.99
"825","2020-09-04",3.93
"826","2020-09-08",4.16
"827","2020-09-09",3.98
"828","2020-09-10",3.981
"829","2020-09-11",3.87
"830","2020-09-14",4.24
"831","2020-09-15",3.96
"832","2020-09-16",3.93
"833","2020-09-17",3.75
"834","2020-09-18",3.8
"835","2020-09-21",3.75
"836","2020-09-22",3.76
"837","2020-09-23",3.75
"838","2020-09-24",3.65
"839","2020-09-25",3.825
"840","2020-09-28",3.66
"841","2020-09-29",3.84
"842","2020-09-30",3.803
"843","2020-10-01",3.75
"844","2020-10-02",3.82
"845","2020-10-05",3.61
"846","2020-10-06",3.86
"847","2020-10-07",4.36
"848","2020-10-08",4.23
"849","2020-10-09",4.18
"850","2020-10-12",4
"851","2020-10-13",4
"852","2020-10-14",4
"853","2020-10-15",3.78
"854","2020-10-16",4.144
"855","2020-10-19",3.95
"856","2020-10-20",4.02
"857","2020-10-21",3.74
"858","2020-10-22",3.65
"859","2020-10-23",3.6
"860","2020-10-26",3.58
"861","2020-10-27",3.4
"862","2020-10-28",3.35
"863","2020-10-29",3.4
"864","2020-10-30",3.463
"865","2020-11-02",3.4
"866","2020-11-03",3.55
"867","2020-11-04",3.62
"868","2020-11-05",3.69
"869","2020-11-06",3.56
"870","2020-11-09",3.86
"871","2020-11-10",3.9
"872","2020-11-11",4.1
"873","2020-11-12",4.12
"874","2020-11-13",3.95
"875","2020-11-16",3.96
"876","2020-11-17",4
"877","2020-11-18",4.235
"878","2020-11-19",4.39
"879","2020-11-20",4.345
"880","2020-11-23",4.72
"881","2020-11-24",4.452
"882","2020-11-25",4.72
"883","2020-11-27",4.79
