"","date","UNB"
"176","2007-09-13",20.24
"177","2007-09-14",20.200001
"178","2007-09-17",20.200001
"179","2007-09-18",20.299999
"180","2007-09-19",20.219999
"181","2007-09-20",20.219999
"182","2007-09-21",20.360001
"183","2007-09-24",20.5
"184","2007-09-25",20.860001
"185","2007-09-26",20.799999
"186","2007-09-27",20.75
"187","2007-09-28",20.790001
"188","2007-10-01",20.73
"189","2007-10-02",20.65
"190","2007-10-03",20.4
"191","2007-10-04",20.5
"192","2007-10-05",20.450001
"193","2007-10-08",20.85
"194","2007-10-09",20.85
"195","2007-10-10",20.85
"196","2007-10-11",20.809999
"197","2007-10-12",20.98
"198","2007-10-15",20.879999
"199","2007-10-16",20.879999
"200","2007-10-17",20.76
"201","2007-10-18",20.540001
"202","2007-10-19",20.700001
"203","2007-10-22",20.75
"204","2007-10-23",20.66
"205","2007-10-24",20.65
"206","2007-10-25",20.65
"207","2007-10-26",20.82
"208","2007-10-29",20.67
"209","2007-10-30",20.9
"210","2007-10-31",20.959999
"211","2007-11-01",20.700001
"212","2007-11-02",20.950001
"213","2007-11-05",20.950001
"214","2007-11-06",21.049999
"215","2007-11-07",21.049999
"216","2007-11-08",21.049999
"217","2007-11-09",21.15
"218","2007-11-12",21.15
"219","2007-11-13",21.200001
"220","2007-11-14",21
"221","2007-11-15",20.959999
"222","2007-11-16",20.959999
"223","2007-11-19",21.1
"224","2007-11-20",21.4
"225","2007-11-21",20.76
"226","2007-11-23",20.76
"227","2007-11-26",20.200001
"228","2007-11-27",20
"229","2007-11-28",20.1
"230","2007-11-29",20.700001
"231","2007-11-30",20.700001
"232","2007-12-03",20.799999
"233","2007-12-04",20.799999
"234","2007-12-05",20.639999
"235","2007-12-06",20.639999
"236","2007-12-07",20.639999
"237","2007-12-10",20.639999
"238","2007-12-11",20.200001
"239","2007-12-12",20.459999
"240","2007-12-13",20.5
"241","2007-12-14",20.5
"242","2007-12-17",20.75
"243","2007-12-18",20.58
"244","2007-12-19",20.42
"245","2007-12-20",20.1
"246","2007-12-21",20.26
"247","2007-12-24",20.200001
"248","2007-12-26",20.33
"249","2007-12-27",20.309999
"250","2007-12-28",20
"251","2007-12-31",20.370001
"252","2008-01-02",20.5
"253","2008-01-03",20.5
"254","2008-01-04",20.17
"255","2008-01-07",20.6
"256","2008-01-08",20.01
"257","2008-01-09",19.85
"258","2008-01-10",20.110001
"259","2008-01-11",20
"260","2008-01-14",19.9
"261","2008-01-15",20.040001
"262","2008-01-16",19.879999
"263","2008-01-17",19.799999
"264","2008-01-18",19.700001
"265","2008-01-22",20.08
"266","2008-01-23",20.25
"267","2008-01-24",19.91
"268","2008-01-25",19.67
"269","2008-01-28",20.299999
"270","2008-01-29",20.299999
"271","2008-01-30",20.049999
"272","2008-01-31",19.780001
"273","2008-02-01",19.879999
"274","2008-02-04",20.049999
"275","2008-02-05",20.049999
"276","2008-02-06",20.040001
"277","2008-02-07",20.15
"278","2008-02-08",20.110001
"279","2008-02-11",20.15
"280","2008-02-12",19.860001
"281","2008-02-13",19.950001
"282","2008-02-14",19.85
"283","2008-02-15",19.85
"284","2008-02-19",19.799999
"285","2008-02-20",19.799999
"286","2008-02-21",19.700001
"287","2008-02-22",19.700001
"288","2008-02-25",19.700001
"289","2008-02-26",19.450001
"290","2008-02-27",19.379999
"291","2008-02-28",19.469999
"292","2008-02-29",19.35
"293","2008-03-03",19.299999
"294","2008-03-04",19.299999
"295","2008-03-05",19.5
"296","2008-03-06",19.4
"297","2008-03-07",19.4
"298","2008-03-10",19.4
"299","2008-03-11",19.200001
"300","2008-03-12",19.25
"301","2008-03-13",19.25
"302","2008-03-14",19.35
"303","2008-03-17",19.200001
"304","2008-03-18",19.200001
"305","2008-03-19",19.200001
"306","2008-03-20",19.15
"307","2008-03-24",18.969999
"308","2008-03-25",19
"309","2008-03-26",18.969999
"310","2008-03-27",18.9
"311","2008-03-28",19.01
"312","2008-03-31",19.01
"313","2008-04-01",19.1
"314","2008-04-02",19.200001
"315","2008-04-03",19.15
"316","2008-04-04",19.25
"317","2008-04-07",19.25
"318","2008-04-08",19.01
"319","2008-04-09",19.200001
"320","2008-04-10",19.030001
"321","2008-04-11",19.030001
"322","2008-04-14",19
"323","2008-04-15",19
"324","2008-04-16",19
"325","2008-04-17",19.09
"326","2008-04-18",19.5
"327","2008-04-21",19.49
"328","2008-04-22",19.35
"329","2008-04-23",19.58
"330","2008-04-24",19
"331","2008-04-25",19
"332","2008-04-28",19
"333","2008-04-29",19.25
"334","2008-04-30",19
"335","2008-05-01",19
"336","2008-05-02",18.92
"337","2008-05-05",18.950001
"338","2008-05-06",19
"339","2008-05-07",19
"340","2008-05-08",19.15
"341","2008-05-09",19.15
"342","2008-05-12",19.15
"343","2008-05-13",19
"344","2008-05-14",18.9
"345","2008-05-15",19.16
"346","2008-05-16",19.16
"347","2008-05-19",19.16
"348","2008-05-20",19.25
"349","2008-05-21",19.4
"350","2008-05-22",19.57
"351","2008-05-23",19.65
"352","2008-05-27",19.389999
"353","2008-05-28",19.389999
"354","2008-05-29",19.389999
"355","2008-05-30",19.700001
"356","2008-06-02",19.700001
"357","2008-06-03",19.75
"358","2008-06-04",20
"359","2008-06-05",20
"360","2008-06-06",20
"361","2008-06-09",20
"362","2008-06-10",20
"363","2008-06-11",20
"364","2008-06-12",20.120001
"365","2008-06-13",20.280001
"366","2008-06-16",20.280001
"367","2008-06-17",20.200001
"368","2008-06-18",20.200001
"369","2008-06-19",20.200001
"370","2008-06-20",20.200001
"371","2008-06-23",20.15
"372","2008-06-24",20.1
"373","2008-06-25",20.1
"374","2008-06-26",20.25
"375","2008-06-27",20.25
"376","2008-06-30",20.049999
"377","2008-07-01",20.049999
"378","2008-07-02",20.049999
"379","2008-07-03",20
"380","2008-07-07",20.299999
"381","2008-07-08",19.6
"382","2008-07-09",19.85
"383","2008-07-10",19.85
"384","2008-07-11",19.9
"385","2008-07-14",20.15
"386","2008-07-15",19.6
"387","2008-07-16",19.1
"388","2008-07-17",19.1
"389","2008-07-18",19.200001
"390","2008-07-21",19.01
"391","2008-07-22",19.01
"392","2008-07-23",19.049999
"393","2008-07-24",19
"394","2008-07-25",18.82
"395","2008-07-28",19.25
"396","2008-07-29",19.049999
"397","2008-07-30",19.049999
"398","2008-07-31",19.049999
"399","2008-08-01",19.049999
"400","2008-08-04",19.15
"401","2008-08-05",19
"402","2008-08-06",19.5
"403","2008-08-07",19.5
"404","2008-08-08",19.52
"405","2008-08-11",19.65
"406","2008-08-12",20.15
"407","2008-08-13",20.110001
"408","2008-08-14",19.799999
"409","2008-08-15",19.799999
"410","2008-08-18",19.700001
"411","2008-08-19",20.07
"412","2008-08-20",19.85
"413","2008-08-21",20.16
"414","2008-08-22",20.16
"415","2008-08-25",20.16
"416","2008-08-26",20.35
"417","2008-08-27",20.1
"418","2008-08-28",20.1
"419","2008-08-29",20
"420","2008-09-02",19.799999
"421","2008-09-03",19.559999
"422","2008-09-04",19.559999
"423","2008-09-05",20
"424","2008-09-08",20
"425","2008-09-09",19.200001
"426","2008-09-10",19.68
"427","2008-09-11",20
"428","2008-09-12",19.5
"429","2008-09-15",19.9
"430","2008-09-16",20
"431","2008-09-17",19.5
"432","2008-09-18",20
"433","2008-09-19",19.75
"434","2008-09-22",19.559999
"435","2008-09-23",20
"436","2008-09-24",20
"437","2008-09-25",20.370001
"438","2008-09-26",20.299999
"439","2008-09-29",20
"440","2008-09-30",20.5
"441","2008-10-01",20.25
"442","2008-10-02",20.25
"443","2008-10-03",20.25
"444","2008-10-06",20
"445","2008-10-07",16.1
"446","2008-10-08",19.5
"447","2008-10-09",18.26
"448","2008-10-10",18.85
"449","2008-10-13",18.85
"450","2008-10-14",17.9
"451","2008-10-15",18.76
"452","2008-10-16",18.49
"453","2008-10-17",18.25
"454","2008-10-20",18.25
"455","2008-10-21",19.5
"456","2008-10-22",18.299999
"457","2008-10-23",18.299999
"458","2008-10-24",18.389999
"459","2008-10-27",16.709999
"460","2008-10-28",18.9
"461","2008-10-29",18.9
"462","2008-10-30",19.030001
"463","2008-10-31",19.74
"464","2008-11-03",19.74
"465","2008-11-04",19.74
"466","2008-11-05",18.4
"467","2008-11-06",18.969999
"468","2008-11-07",18.25
"469","2008-11-10",20
"470","2008-11-11",20
"471","2008-11-12",19.799999
"472","2008-11-13",19.43
"473","2008-11-14",17.889999
"474","2008-11-17",17.5
"475","2008-11-18",17.51
"476","2008-11-19",18.040001
"477","2008-11-20",18.49
"478","2008-11-21",18.5
"479","2008-11-24",18.5
"480","2008-11-25",17.700001
"481","2008-11-26",19.9
"482","2008-11-28",19.9
"483","2008-12-01",19.9
"484","2008-12-02",19.9
"485","2008-12-03",19
"486","2008-12-04",19
"487","2008-12-05",19
"488","2008-12-08",19
"489","2008-12-09",17.6
"490","2008-12-10",17.6
"491","2008-12-11",19
"492","2008-12-12",19
"493","2008-12-15",19.35
"494","2008-12-16",17.5
"495","2008-12-17",18.98
"496","2008-12-18",18.98
"497","2008-12-19",17.5
"498","2008-12-22",17.5
"499","2008-12-23",18.940001
"500","2008-12-24",16
"501","2008-12-26",16.9
"502","2008-12-29",16.9
"503","2008-12-30",16
"504","2008-12-31",16.700001
"505","2009-01-02",16.700001
"506","2009-01-05",16.700001
"507","2009-01-06",16.700001
"508","2009-01-07",19.190001
"509","2009-01-08",19.190001
"510","2009-01-09",19.190001
"511","2009-01-12",19.190001
"512","2009-01-13",16.799999
"513","2009-01-14",16.799999
"514","2009-01-15",16.860001
"515","2009-01-16",18.049999
"516","2009-01-20",18
"517","2009-01-21",17
"518","2009-01-22",18.299999
"519","2009-01-23",18.299999
"520","2009-01-26",17.9
"521","2009-01-27",17.030001
"522","2009-01-28",17.030001
"523","2009-01-29",16.700001
"524","2009-01-30",18.83
"525","2009-02-02",19
"526","2009-02-03",19
"527","2009-02-04",16.52
"528","2009-02-05",16.52
"529","2009-02-06",16.799999
"530","2009-02-09",18.790001
"531","2009-02-10",16.52
"532","2009-02-11",17.059999
"533","2009-02-12",18
"534","2009-02-13",18
"535","2009-02-17",17
"536","2009-02-18",16.950001
"537","2009-02-19",16.950001
"538","2009-02-20",17
"539","2009-02-23",17.5
"540","2009-02-24",17
"541","2009-02-25",16.799999
"542","2009-02-26",18
"543","2009-02-27",16.290001
"544","2009-03-02",16.290001
"545","2009-03-03",15.8
"546","2009-03-04",16
"547","2009-03-05",15.9
"548","2009-03-06",15.9
"549","2009-03-09",15.9
"550","2009-03-10",15.5
"551","2009-03-11",18
"552","2009-03-12",18.389999
"553","2009-03-13",18.389999
"554","2009-03-16",15.11
"555","2009-03-17",16.950001
"556","2009-03-18",16.950001
"557","2009-03-19",17.9
"558","2009-03-20",17.9
"559","2009-03-23",17.85
"560","2009-03-24",16.950001
"561","2009-03-25",16.950001
"562","2009-03-26",16.950001
"563","2009-03-27",16.950001
"564","2009-03-30",16.950001
"565","2009-03-31",16.950001
"566","2009-04-01",16.99
"567","2009-04-02",16.950001
"568","2009-04-03",16.940001
"569","2009-04-06",16.940001
"570","2009-04-07",16
"571","2009-04-08",15.9
"572","2009-04-09",16
"573","2009-04-13",16
"574","2009-04-14",16
"575","2009-04-15",15.5
"576","2009-04-16",15.5
"577","2009-04-17",16.209999
"578","2009-04-20",16
"579","2009-04-21",16
"580","2009-04-22",16.23
"581","2009-04-23",16.200001
"582","2009-04-24",15.26
"583","2009-04-27",15.6
"584","2009-04-28",15.6
"585","2009-04-29",16
"586","2009-04-30",16
"587","2009-05-01",16.120001
"588","2009-05-04",15.6
"589","2009-05-05",16
"590","2009-05-06",16
"591","2009-05-07",16.15
"592","2009-05-08",15.53
"593","2009-05-11",16.030001
"594","2009-05-12",16.08
"595","2009-05-13",15.8
"596","2009-05-14",15.91
"597","2009-05-15",16.030001
"598","2009-05-18",16.030001
"599","2009-05-19",15.66
"600","2009-05-20",15.66
"601","2009-05-21",15.66
"602","2009-05-22",15.99
"603","2009-05-26",15.9
"604","2009-05-27",15.9
"605","2009-05-28",15.9
"606","2009-05-29",15.65
"607","2009-06-01",15
"608","2009-06-02",15.5
"609","2009-06-03",15.69
"610","2009-06-04",15.03
"611","2009-06-05",14.8
"612","2009-06-08",15
"613","2009-06-09",15
"614","2009-06-10",14.59
"615","2009-06-11",14.99
"616","2009-06-12",14.93
"617","2009-06-15",14.5
"618","2009-06-16",14.83
"619","2009-06-17",13.98
"620","2009-06-18",14.98
"621","2009-06-19",14.98
"622","2009-06-22",14.98
"623","2009-06-23",14.5
"624","2009-06-24",14.6
"625","2009-06-25",14.02
"626","2009-06-26",14.4
"627","2009-06-29",14.4
"628","2009-06-30",14.4
"629","2009-07-01",15.2
"630","2009-07-02",14.99
"631","2009-07-06",14.34
"632","2009-07-07",15
"633","2009-07-08",14.94
"634","2009-07-09",15
"635","2009-07-10",14.99
"636","2009-07-13",14.87
"637","2009-07-14",15.34
"638","2009-07-15",15
"639","2009-07-16",14.71
"640","2009-07-17",15.01
"641","2009-07-20",14.99
"642","2009-07-21",15.25
"643","2009-07-22",15.25
"644","2009-07-23",15.5
"645","2009-07-24",15.25
"646","2009-07-27",15.25
"647","2009-07-28",15.25
"648","2009-07-29",15.25
"649","2009-07-30",15.25
"650","2009-07-31",15.25
"651","2009-08-03",15.97
"652","2009-08-04",16.450001
"653","2009-08-05",16.450001
"654","2009-08-06",17.969999
"655","2009-08-07",17
"656","2009-08-10",17
"657","2009-08-11",17
"658","2009-08-12",16.5
"659","2009-08-13",18.879999
"660","2009-08-14",17.950001
"661","2009-08-17",17.950001
"662","2009-08-18",17.950001
"663","2009-08-19",17
"664","2009-08-20",17
"665","2009-08-21",16.809999
"666","2009-08-24",16.610001
"667","2009-08-25",17.48
"668","2009-08-26",16.629999
"669","2009-08-27",16.5
"670","2009-08-28",16.5
"671","2009-08-31",16.5
"672","2009-09-01",16.99
"673","2009-09-02",17
"674","2009-09-03",17
"675","2009-09-04",16.5
"676","2009-09-08",16.5
"677","2009-09-09",16.5
"678","2009-09-10",16.5
"679","2009-09-11",17.15
"680","2009-09-14",17
"681","2009-09-15",17
"682","2009-09-16",17
"683","2009-09-17",17
"684","2009-09-18",17.15
"685","2009-09-21",17.15
"686","2009-09-22",17
"687","2009-09-23",17.469999
"688","2009-09-24",17.5
"689","2009-09-25",17.01
"690","2009-09-28",16.040001
"691","2009-09-29",16.040001
"692","2009-09-30",16.040001
"693","2009-10-01",15.75
"694","2009-10-02",15.6
"695","2009-10-05",15.51
"696","2009-10-06",15.08
"697","2009-10-07",15.38
"698","2009-10-08",17.450001
"699","2009-10-09",17.1
"700","2009-10-12",16.139999
"701","2009-10-13",16.139999
"702","2009-10-14",16.24
"703","2009-10-15",16.1
"704","2009-10-16",16.1
"705","2009-10-19",16.1
"706","2009-10-20",16.1
"707","2009-10-21",16.1
"708","2009-10-22",17.48
"709","2009-10-23",16.200001
"710","2009-10-26",16.200001
"711","2009-10-27",16.27
"712","2009-10-28",16.27
"713","2009-10-29",16.200001
"714","2009-10-30",15.47
"715","2009-11-02",15.99
"716","2009-11-03",17.48
"717","2009-11-04",16.959999
"718","2009-11-05",16.26
"719","2009-11-06",16.620001
"720","2009-11-09",16.879999
"721","2009-11-10",16.08
"722","2009-11-11",16.08
"723","2009-11-12",17.5
"724","2009-11-13",17.469999
"725","2009-11-16",15.25
"726","2009-11-17",16.68
"727","2009-11-18",16.68
"728","2009-11-19",16.68
"729","2009-11-20",17.16
"730","2009-11-23",16.51
"731","2009-11-24",16.5
"732","2009-11-25",16.26
"733","2009-11-27",16.26
"734","2009-11-30",16.299999
"735","2009-12-01",16.51
"736","2009-12-02",17
"737","2009-12-03",16.610001
"738","2009-12-04",17
"739","2009-12-07",17
"740","2009-12-08",17
"741","2009-12-09",17
"742","2009-12-10",17.110001
"743","2009-12-11",17
"744","2009-12-14",17
"745","2009-12-15",16.52
"746","2009-12-16",17.200001
"747","2009-12-17",17.200001
"748","2009-12-18",16.52
"749","2009-12-21",16.52
"750","2009-12-22",17
"751","2009-12-23",17
"752","2009-12-24",17
"753","2009-12-28",16.84
"754","2009-12-29",16.9
"755","2009-12-30",16.9
"756","2009-12-31",16.950001
"757","2010-01-04",17.450001
"758","2010-01-05",17.450001
"759","2010-01-06",17.450001
"760","2010-01-07",17
"761","2010-01-08",17
"762","2010-01-11",17.389999
"763","2010-01-12",17.25
"764","2010-01-13",17.25
"765","2010-01-14",17
"766","2010-01-15",17.15
"767","2010-01-19",17.15
"768","2010-01-20",17.15
"769","2010-01-21",17.1
"770","2010-01-22",17.75
"771","2010-01-25",17.52
"772","2010-01-26",17.52
"773","2010-01-27",17.52
"774","2010-01-28",17.52
"775","2010-01-29",17.52
"776","2010-02-01",17.5
"777","2010-02-02",17.51
"778","2010-02-03",17.52
"779","2010-02-04",17.530001
"780","2010-02-05",17.51
"781","2010-02-08",17.75
"782","2010-02-09",17.76
"783","2010-02-10",17.76
"784","2010-02-11",18
"785","2010-02-12",17.99
"786","2010-02-16",17.99
"787","2010-02-17",17.9
"788","2010-02-18",17.530001
"789","2010-02-19",17.6
"790","2010-02-22",17.6
"791","2010-02-23",17.77
"792","2010-02-24",17.77
"793","2010-02-25",17.77
"794","2010-02-26",17.77
"795","2010-03-01",17.77
"796","2010-03-02",17.98
"797","2010-03-03",17.98
"798","2010-03-04",18
"799","2010-03-05",18
"800","2010-03-08",17.700001
"801","2010-03-09",17.700001
"802","2010-03-10",17.99
"803","2010-03-11",18.5
"804","2010-03-12",18.5
"805","2010-03-15",18.5
"806","2010-03-16",18.25
"807","2010-03-17",18.25
"808","2010-03-18",18.25
"809","2010-03-19",18.25
"810","2010-03-22",17.75
"811","2010-03-23",18.25
"812","2010-03-24",17.450001
"813","2010-03-25",18.25
"814","2010-03-26",18.25
"815","2010-03-29",17.5
"816","2010-03-30",18
"817","2010-03-31",18
"818","2010-04-01",18
"819","2010-04-05",17.549999
"820","2010-04-06",17.549999
"821","2010-04-07",17.75
"822","2010-04-08",17.75
"823","2010-04-09",17.75
"824","2010-04-12",18.25
"825","2010-04-13",17.75
"826","2010-04-14",17.6
"827","2010-04-15",17.75
"828","2010-04-16",17.940001
"829","2010-04-19",17.940001
"830","2010-04-20",18.48
"831","2010-04-21",18.299999
"832","2010-04-22",18.299999
"833","2010-04-23",17.620001
"834","2010-04-26",18.73
"835","2010-04-27",18.73
"836","2010-04-28",18.5
"837","2010-04-29",18.5
"838","2010-04-30",18.5
"839","2010-05-03",18.5
"840","2010-05-04",18.5
"841","2010-05-05",18.950001
"842","2010-05-06",18.950001
"843","2010-05-07",18.950001
"844","2010-05-10",18.26
"845","2010-05-11",18.1
"846","2010-05-12",18.299999
"847","2010-05-13",18.6
"848","2010-05-14",18.6
"849","2010-05-17",18.549999
"850","2010-05-18",18.549999
"851","2010-05-19",18.549999
"852","2010-05-20",18.6
"853","2010-05-21",18.6
"854","2010-05-24",18.68
"855","2010-05-25",18.02
"856","2010-05-26",18.02
"857","2010-05-27",18.02
"858","2010-05-28",18.02
"859","2010-06-01",18.02
"860","2010-06-02",18.02
"861","2010-06-03",18.02
"862","2010-06-04",18.02
"863","2010-06-07",18.02
"864","2010-06-08",18.49
"865","2010-06-09",18.49
"866","2010-06-10",18.49
"867","2010-06-11",18.49
"868","2010-06-14",17.950001
"869","2010-06-15",17.950001
"870","2010-06-16",17.950001
"871","2010-06-17",17.950001
"872","2010-06-18",17.799999
"873","2010-06-21",17.950001
"874","2010-06-22",17.75
"875","2010-06-23",17.75
"876","2010-06-24",17.91
"877","2010-06-25",17.91
"878","2010-06-28",18
"879","2010-06-29",17.51
"880","2010-06-30",18.25
"881","2010-07-01",18.25
"882","2010-07-02",17.99
"883","2010-07-06",17.4
"884","2010-07-07",17.4
"885","2010-07-08",18
"886","2010-07-09",18
"887","2010-07-12",18
"888","2010-07-13",17.75
"889","2010-07-14",17.799999
"890","2010-07-15",17.5
"891","2010-07-16",17.799999
"892","2010-07-19",17.799999
"893","2010-07-20",18
"894","2010-07-21",18
"895","2010-07-22",18
"896","2010-07-23",18
"897","2010-07-26",18
"898","2010-07-27",18
"899","2010-07-28",18
"900","2010-07-29",18.25
"901","2010-07-30",18
"902","2010-08-02",18
"903","2010-08-03",17.780001
"904","2010-08-04",17.780001
"905","2010-08-05",17.6
"906","2010-08-06",18
"907","2010-08-09",18
"908","2010-08-10",18
"909","2010-08-11",17.6
"910","2010-08-12",18
"911","2010-08-13",17.959999
"912","2010-08-16",17.959999
"913","2010-08-17",18
"914","2010-08-18",18.01
"915","2010-08-19",17.75
"916","2010-08-20",17.65
"917","2010-08-23",18.15
"918","2010-08-24",18
"919","2010-08-25",18
"920","2010-08-26",18
"921","2010-08-27",18
"922","2010-08-30",18
"923","2010-08-31",18
"924","2010-09-01",17.860001
"925","2010-09-02",17.6
"926","2010-09-03",17.549999
"927","2010-09-07",17.549999
"928","2010-09-08",17.549999
"929","2010-09-09",18
"930","2010-09-10",18
"931","2010-09-13",18.07
"932","2010-09-14",18.07
"933","2010-09-15",18
"934","2010-09-16",18
"935","2010-09-17",18
"936","2010-09-20",18
"937","2010-09-21",18
"938","2010-09-22",18
"939","2010-09-23",18
"940","2010-09-24",18
"941","2010-09-27",17.969999
"942","2010-09-28",18.09
"943","2010-09-29",18.049999
"944","2010-09-30",18.02
"945","2010-10-01",18.049999
"946","2010-10-04",18.02
"947","2010-10-05",18
"948","2010-10-06",18.15
"949","2010-10-07",18.200001
"950","2010-10-08",18.1
"951","2010-10-11",17.950001
"952","2010-10-12",17.98
"953","2010-10-13",17.98
"954","2010-10-14",18.25
"955","2010-10-15",18
"956","2010-10-18",18
"957","2010-10-19",18.15
"958","2010-10-20",18
"959","2010-10-21",18
"960","2010-10-22",18.01
"961","2010-10-25",18.15
"962","2010-10-26",18.129999
"963","2010-10-27",18.17
"964","2010-10-28",18.18
"965","2010-10-29",18.18
"966","2010-11-01",18.200001
"967","2010-11-02",18
"968","2010-11-03",18
"969","2010-11-04",18
"970","2010-11-05",18
"971","2010-11-08",18.18
"972","2010-11-09",18
"973","2010-11-10",18.049999
"974","2010-11-11",18.18
"975","2010-11-12",18.18
"976","2010-11-15",18.15
"977","2010-11-16",18.15
"978","2010-11-17",18
"979","2010-11-18",18.15
"980","2010-11-19",18.15
"981","2010-11-22",18.18
"982","2010-11-23",18.15
"983","2010-11-24",17.879999
"984","2010-11-26",18.16
"985","2010-11-29",18
"986","2010-11-30",18
"987","2010-12-01",18
"988","2010-12-02",17.73
"989","2010-12-03",18.18
"990","2010-12-06",18
"991","2010-12-07",18
"992","2010-12-08",18.200001
"993","2010-12-09",17.940001
"994","2010-12-10",18.18
"995","2010-12-13",17.799999
"996","2010-12-14",18
"997","2010-12-15",17.76
"998","2010-12-16",18.01
"999","2010-12-17",18.18
"1000","2010-12-20",17.85
"1001","2010-12-21",18.17
