"","date","WASH"
"271","2008-01-30",24.309999
"272","2008-01-31",24.91
"273","2008-02-01",25.290001
"274","2008-02-04",24.9
"275","2008-02-05",24.84
"276","2008-02-06",24.59
"277","2008-02-07",24.870001
"278","2008-02-08",24.549999
"279","2008-02-11",24.17
"280","2008-02-12",24.379999
"281","2008-02-13",24.91
"282","2008-02-14",24.17
"283","2008-02-15",24.190001
"284","2008-02-19",24.18
"285","2008-02-20",24.969999
"286","2008-02-21",24.139999
"287","2008-02-22",23.91
"288","2008-02-25",24.700001
"289","2008-02-26",24.790001
"290","2008-02-27",24.41
"291","2008-02-28",24.030001
"292","2008-02-29",23.120001
"293","2008-03-03",22.41
"294","2008-03-04",22.48
"295","2008-03-05",22.26
"296","2008-03-06",22.309999
"297","2008-03-07",22.690001
"298","2008-03-10",22.07
"299","2008-03-11",24.75
"300","2008-03-12",23.860001
"301","2008-03-13",23.83
"302","2008-03-14",23.08
"303","2008-03-17",23.379999
"304","2008-03-18",24.860001
"305","2008-03-19",23.17
"306","2008-03-20",24.93
"307","2008-03-24",25.23
"308","2008-03-25",25.5
"309","2008-03-26",26.1
"310","2008-03-27",25.379999
"311","2008-03-28",24.68
"312","2008-03-31",24.82
"313","2008-04-01",26.049999
"314","2008-04-02",26.360001
"315","2008-04-03",25.43
"316","2008-04-04",25.02
"317","2008-04-07",24.82
"318","2008-04-08",24.940001
"319","2008-04-09",24.110001
"320","2008-04-10",24.809999
"321","2008-04-11",23.93
"322","2008-04-14",24.200001
"323","2008-04-15",24.68
"324","2008-04-16",24.360001
"325","2008-04-17",24.42
"326","2008-04-18",24.59
"327","2008-04-21",25.200001
"328","2008-04-22",24.35
"329","2008-04-23",23.84
"330","2008-04-24",24.9
"331","2008-04-25",25.280001
"332","2008-04-28",25.299999
"333","2008-04-29",24.58
"334","2008-04-30",24.18
"335","2008-05-01",25.43
"336","2008-05-02",24.629999
"337","2008-05-05",24.32
"338","2008-05-06",24.629999
"339","2008-05-07",23.200001
"340","2008-05-08",23.73
"341","2008-05-09",23.75
"342","2008-05-12",24.540001
"343","2008-05-13",24.58
"344","2008-05-14",24.57
"345","2008-05-15",24.6
"346","2008-05-16",24.209999
"347","2008-05-19",23.9
"348","2008-05-20",23.49
"349","2008-05-21",23.309999
"350","2008-05-22",23.780001
"351","2008-05-23",23.459999
"352","2008-05-27",24.200001
"353","2008-05-28",23.66
"354","2008-05-29",24.139999
"355","2008-05-30",23.67
"356","2008-06-02",23.709999
"357","2008-06-03",23.51
"358","2008-06-04",23.809999
"359","2008-06-05",24.09
"360","2008-06-06",23.379999
"361","2008-06-09",23.34
"362","2008-06-10",23.6
"363","2008-06-11",23.190001
"364","2008-06-12",23.540001
"365","2008-06-13",24
"366","2008-06-16",24.120001
"367","2008-06-17",23.26
"368","2008-06-18",23.09
"369","2008-06-19",22.82
"370","2008-06-20",22.26
"371","2008-06-23",21.6
"372","2008-06-24",21.5
"373","2008-06-25",21.52
"374","2008-06-26",20.870001
"375","2008-06-27",21.02
"376","2008-06-30",19.700001
"377","2008-07-01",19.75
"378","2008-07-02",20.02
"379","2008-07-03",19.969999
"380","2008-07-07",18.790001
"381","2008-07-08",20.92
"382","2008-07-09",19.559999
"383","2008-07-10",19.879999
"384","2008-07-11",19.809999
"385","2008-07-14",19.23
"386","2008-07-15",20.01
"387","2008-07-16",21.969999
"388","2008-07-17",23.870001
"389","2008-07-18",23.610001
"390","2008-07-21",22.84
"391","2008-07-22",22.43
"392","2008-07-23",22.9
"393","2008-07-24",22.059999
"394","2008-07-25",23.370001
"395","2008-07-28",23.32
"396","2008-07-29",23.879999
"397","2008-07-30",24.030001
"398","2008-07-31",23.879999
"399","2008-08-01",24.42
"400","2008-08-04",23.73
"401","2008-08-05",24.49
"402","2008-08-06",24.620001
"403","2008-08-07",24.280001
"404","2008-08-08",24.66
"405","2008-08-11",24.870001
"406","2008-08-12",24.84
"407","2008-08-13",24.809999
"408","2008-08-14",24.49
"409","2008-08-15",24.57
"410","2008-08-18",24.73
"411","2008-08-19",24.65
"412","2008-08-20",24.370001
"413","2008-08-21",24.280001
"414","2008-08-22",24.77
"415","2008-08-25",23.719999
"416","2008-08-26",23.85
"417","2008-08-27",24.08
"418","2008-08-28",24.700001
"419","2008-08-29",24.57
"420","2008-09-02",24.290001
"421","2008-09-03",24.33
"422","2008-09-04",23.129999
"423","2008-09-05",23.790001
"424","2008-09-08",24.440001
"425","2008-09-09",24.26
"426","2008-09-10",24.4
"427","2008-09-11",24.85
"428","2008-09-12",24.110001
"429","2008-09-15",22.26
"430","2008-09-16",24.15
"431","2008-09-17",22.940001
"432","2008-09-18",26.98
"433","2008-09-19",27.65
"434","2008-09-22",25.77
"435","2008-09-23",26.02
"436","2008-09-24",26.35
"437","2008-09-25",27.08
"438","2008-09-26",26.969999
"439","2008-09-29",24.16
"440","2008-09-30",26.6
"441","2008-10-01",26.02
"442","2008-10-02",26.26
"443","2008-10-03",24.719999
"444","2008-10-06",21.299999
"445","2008-10-07",21
"446","2008-10-08",21.16
"447","2008-10-09",20
"448","2008-10-10",22.450001
"449","2008-10-13",24.709999
"450","2008-10-14",23.41
"451","2008-10-15",21.139999
"452","2008-10-16",24.59
"453","2008-10-17",23.440001
"454","2008-10-20",23.84
"455","2008-10-21",22.26
"456","2008-10-22",21.610001
"457","2008-10-23",21.620001
"458","2008-10-24",21.360001
"459","2008-10-27",20.5
"460","2008-10-28",22
"461","2008-10-29",21.76
"462","2008-10-30",22
"463","2008-10-31",21.32
"464","2008-11-03",21.92
"465","2008-11-04",21.9
"466","2008-11-05",20.32
"467","2008-11-06",19.9
"468","2008-11-07",19.73
"469","2008-11-10",19.5
"470","2008-11-11",19.17
"471","2008-11-12",18.059999
"472","2008-11-13",20.18
"473","2008-11-14",18.84
"474","2008-11-17",18.51
"475","2008-11-18",18.23
"476","2008-11-19",17
"477","2008-11-20",17.01
"478","2008-11-21",17.91
"479","2008-11-24",18.870001
"480","2008-11-25",19.799999
"481","2008-11-26",19
"482","2008-11-28",19.620001
"483","2008-12-01",16.58
"484","2008-12-02",17.4
"485","2008-12-03",18.42
"486","2008-12-04",18.780001
"487","2008-12-05",19.91
"488","2008-12-08",20.1
"489","2008-12-09",19.58
"490","2008-12-10",20.65
"491","2008-12-11",19.08
"492","2008-12-12",20.74
"493","2008-12-15",20.15
"494","2008-12-16",21.559999
"495","2008-12-17",20.799999
"496","2008-12-18",20.68
"497","2008-12-19",19.049999
"498","2008-12-22",20.120001
"499","2008-12-23",19.99
"500","2008-12-24",19.99
"501","2008-12-26",19.950001
"502","2008-12-29",19.75
"503","2008-12-30",20
"504","2008-12-31",19.75
"505","2009-01-02",20.02
"506","2009-01-05",19.799999
"507","2009-01-06",20.360001
"508","2009-01-07",19.48
"509","2009-01-08",19.219999
"510","2009-01-09",18.82
"511","2009-01-12",18.540001
"512","2009-01-13",19.33
"513","2009-01-14",18.4
"514","2009-01-15",19.08
"515","2009-01-16",18.83
"516","2009-01-20",16.639999
"517","2009-01-21",17.42
"518","2009-01-22",16.51
"519","2009-01-23",16.200001
"520","2009-01-26",16.58
"521","2009-01-27",16.290001
"522","2009-01-28",17.25
"523","2009-01-29",16.75
"524","2009-01-30",16.360001
"525","2009-02-02",17.360001
"526","2009-02-03",17.280001
"527","2009-02-04",16.799999
"528","2009-02-05",17
"529","2009-02-06",17.610001
"530","2009-02-09",17.51
"531","2009-02-10",16.18
"532","2009-02-11",16.59
"533","2009-02-12",16.32
"534","2009-02-13",16.440001
"535","2009-02-17",15.65
"536","2009-02-18",15.7
"537","2009-02-19",15.67
"538","2009-02-20",15.48
"539","2009-02-23",15.09
"540","2009-02-24",16.5
"541","2009-02-25",15.69
"542","2009-02-26",15.68
"543","2009-02-27",14.2
"544","2009-03-02",12.41
"545","2009-03-03",11.84
"546","2009-03-04",12.33
"547","2009-03-05",11.5
"548","2009-03-06",12.13
"549","2009-03-09",11.77
"550","2009-03-10",13.39
"551","2009-03-11",12.6
"552","2009-03-12",14.36
"553","2009-03-13",14.46
"554","2009-03-16",13.6
"555","2009-03-17",14.51
"556","2009-03-18",16.85
"557","2009-03-19",16.92
"558","2009-03-20",16.129999
"559","2009-03-23",18.09
"560","2009-03-24",16.459999
"561","2009-03-25",17.16
"562","2009-03-26",18.389999
"563","2009-03-27",16.299999
"564","2009-03-30",15.85
"565","2009-03-31",16.25
"566","2009-04-01",17.26
"567","2009-04-02",18.389999
"568","2009-04-03",18.200001
"569","2009-04-06",18.09
"570","2009-04-07",17.639999
"571","2009-04-08",18.1
"572","2009-04-09",19.18
"573","2009-04-13",19.5
"574","2009-04-14",18.25
"575","2009-04-15",18.450001
"576","2009-04-16",18.959999
"577","2009-04-17",19.42
"578","2009-04-20",18
"579","2009-04-21",19.299999
"580","2009-04-22",18.25
"581","2009-04-23",17.5
"582","2009-04-24",17.93
"583","2009-04-27",17.17
"584","2009-04-28",17.23
"585","2009-04-29",18.030001
"586","2009-04-30",18.25
"587","2009-05-01",18.08
"588","2009-05-04",18.66
"589","2009-05-05",17.93
"590","2009-05-06",18.049999
"591","2009-05-07",17.84
"592","2009-05-08",18.49
"593","2009-05-11",18.110001
"594","2009-05-12",17.75
"595","2009-05-13",17.1
"596","2009-05-14",17
"597","2009-05-15",17.030001
"598","2009-05-18",17.5
"599","2009-05-19",17.09
"600","2009-05-20",16.360001
"601","2009-05-21",16.299999
"602","2009-05-22",16.6
"603","2009-05-26",17.540001
"604","2009-05-27",16.629999
"605","2009-05-28",16.559999
"606","2009-05-29",16.889999
"607","2009-06-01",17.620001
"608","2009-06-02",17.969999
"609","2009-06-03",18.17
"610","2009-06-04",18.43
"611","2009-06-05",18.360001
"612","2009-06-08",17.98
"613","2009-06-09",17.82
"614","2009-06-10",17.43
"615","2009-06-11",17.9
"616","2009-06-12",18.049999
"617","2009-06-15",17.690001
"618","2009-06-16",18.120001
"619","2009-06-17",18.440001
"620","2009-06-18",18.219999
"621","2009-06-19",17.99
"622","2009-06-22",17.700001
"623","2009-06-23",17.52
"624","2009-06-24",17.379999
"625","2009-06-25",18.02
"626","2009-06-26",18.84
"627","2009-06-29",18.219999
"628","2009-06-30",17.83
"629","2009-07-01",18.67
"630","2009-07-02",17.6
"631","2009-07-06",18.1
"632","2009-07-07",17.559999
"633","2009-07-08",17.32
"634","2009-07-09",17.07
"635","2009-07-10",17.48
"636","2009-07-13",17.57
"637","2009-07-14",17.6
"638","2009-07-15",18.110001
"639","2009-07-16",18.190001
"640","2009-07-17",18.049999
"641","2009-07-20",17.809999
"642","2009-07-21",17.98
"643","2009-07-22",18
"644","2009-07-23",17.620001
"645","2009-07-24",17.950001
"646","2009-07-27",17.860001
"647","2009-07-28",17.9
"648","2009-07-29",18.48
"649","2009-07-30",18.709999
"650","2009-07-31",18.16
"651","2009-08-03",18.799999
"652","2009-08-04",19.549999
"653","2009-08-05",18.85
"654","2009-08-06",18.389999
"655","2009-08-07",19.01
"656","2009-08-10",19.120001
"657","2009-08-11",18.68
"658","2009-08-12",18.57
"659","2009-08-13",18.620001
"660","2009-08-14",18.139999
"661","2009-08-17",17.719999
"662","2009-08-18",17.809999
"663","2009-08-19",18.290001
"664","2009-08-20",18.75
"665","2009-08-21",19.190001
"666","2009-08-24",18.58
"667","2009-08-25",18.690001
"668","2009-08-26",18.620001
"669","2009-08-27",18.5
"670","2009-08-28",17.860001
"671","2009-08-31",17.450001
"672","2009-09-01",17.01
"673","2009-09-02",16.74
"674","2009-09-03",16.83
"675","2009-09-04",16.950001
"676","2009-09-08",17.030001
"677","2009-09-09",17.389999
"678","2009-09-10",17.07
"679","2009-09-11",16.92
"680","2009-09-14",17.07
"681","2009-09-15",17.41
"682","2009-09-16",18.1
"683","2009-09-17",18.1
"684","2009-09-18",18.620001
"685","2009-09-21",17.91
"686","2009-09-22",18.08
"687","2009-09-23",17.690001
"688","2009-09-24",17.790001
"689","2009-09-25",17.719999
"690","2009-09-28",18.49
"691","2009-09-29",18.09
"692","2009-09-30",17.52
"693","2009-10-01",17.02
"694","2009-10-02",17.01
"695","2009-10-05",17.809999
"696","2009-10-06",17.92
"697","2009-10-07",17.469999
"698","2009-10-08",17.120001
"699","2009-10-09",17.379999
"700","2009-10-12",16.790001
"701","2009-10-13",16.610001
"702","2009-10-14",17.040001
"703","2009-10-15",17.26
"704","2009-10-16",16.719999
"705","2009-10-19",16.879999
"706","2009-10-20",16.52
"707","2009-10-21",16.620001
"708","2009-10-22",16.75
"709","2009-10-23",16.110001
"710","2009-10-26",15.96
"711","2009-10-27",15.49
"712","2009-10-28",15.02
"713","2009-10-29",15.18
"714","2009-10-30",15.02
"715","2009-11-02",15.23
"716","2009-11-03",14.9
"717","2009-11-04",14.51
"718","2009-11-05",14.2
"719","2009-11-06",14.16
"720","2009-11-09",14.54
"721","2009-11-10",14.55
"722","2009-11-11",14.72
"723","2009-11-12",14.32
"724","2009-11-13",15.04
"725","2009-11-16",15.59
"726","2009-11-17",15.15
"727","2009-11-18",15.25
"728","2009-11-19",14.85
"729","2009-11-20",14.9
"730","2009-11-23",15.22
"731","2009-11-24",15.11
"732","2009-11-25",14.89
"733","2009-11-27",14.56
"734","2009-11-30",14.85
"735","2009-12-01",14.49
"736","2009-12-02",14.6
"737","2009-12-03",14.26
"738","2009-12-04",14.56
"739","2009-12-07",14.49
"740","2009-12-08",14.43
"741","2009-12-09",14.38
"742","2009-12-10",14.19
"743","2009-12-11",14.22
"744","2009-12-14",14.29
"745","2009-12-15",14.19
"746","2009-12-16",14.25
"747","2009-12-17",14.28
"748","2009-12-18",15.06
"749","2009-12-21",15.1
"750","2009-12-22",14.95
"751","2009-12-23",15.35
"752","2009-12-24",15.43
"753","2009-12-28",15.68
"754","2009-12-29",15.79
"755","2009-12-30",15.95
"756","2009-12-31",15.58
"757","2010-01-04",15.93
"758","2010-01-05",15.37
"759","2010-01-06",14.97
"760","2010-01-07",15.49
"761","2010-01-08",15.26
"762","2010-01-11",15.18
"763","2010-01-12",15.27
"764","2010-01-13",15.26
"765","2010-01-14",15.42
"766","2010-01-15",15.16
"767","2010-01-19",15.18
"768","2010-01-20",15.11
"769","2010-01-21",14.95
"770","2010-01-22",15.16
"771","2010-01-25",15.25
"772","2010-01-26",15.2
"773","2010-01-27",15.92
"774","2010-01-28",15.93
"775","2010-01-29",17.09
"776","2010-02-01",16.93
"777","2010-02-02",16.84
"778","2010-02-03",16.629999
"779","2010-02-04",16.030001
"780","2010-02-05",16.370001
"781","2010-02-08",15.81
"782","2010-02-09",16.1
"783","2010-02-10",16.09
"784","2010-02-11",16.73
"785","2010-02-12",16.700001
"786","2010-02-16",16.9
"787","2010-02-17",17
"788","2010-02-18",17.08
"789","2010-02-19",17
"790","2010-02-22",17.049999
"791","2010-02-23",17.139999
"792","2010-02-24",17.450001
"793","2010-02-25",17.17
"794","2010-02-26",17.030001
"795","2010-03-01",17.209999
"796","2010-03-02",17.450001
"797","2010-03-03",17.309999
"798","2010-03-04",17.780001
"799","2010-03-05",18.280001
"800","2010-03-08",18.690001
"801","2010-03-09",18.450001
"802","2010-03-10",18.49
"803","2010-03-11",18.530001
"804","2010-03-12",18.65
"805","2010-03-15",18.690001
"806","2010-03-16",18.75
"807","2010-03-17",18.879999
"808","2010-03-18",18.82
"809","2010-03-19",19.16
"810","2010-03-22",19.75
"811","2010-03-23",19.77
"812","2010-03-24",19.42
"813","2010-03-25",19.450001
"814","2010-03-26",18.9
"815","2010-03-29",19.26
"816","2010-03-30",19.26
"817","2010-03-31",18.639999
"818","2010-04-01",18.25
"819","2010-04-05",18.780001
"820","2010-04-06",18.98
"821","2010-04-07",19.07
"822","2010-04-08",19.18
"823","2010-04-09",18.77
"824","2010-04-12",18.940001
"825","2010-04-13",19.120001
"826","2010-04-14",19.610001
"827","2010-04-15",19.719999
"828","2010-04-16",19.469999
"829","2010-04-19",19.73
"830","2010-04-20",19.9
"831","2010-04-21",20.040001
"832","2010-04-22",20.43
"833","2010-04-23",19.889999
"834","2010-04-26",19.690001
"835","2010-04-27",19.34
"836","2010-04-28",19.389999
"837","2010-04-29",20.040001
"838","2010-04-30",18.110001
"839","2010-05-03",18.92
"840","2010-05-04",18.35
"841","2010-05-05",18.139999
"842","2010-05-06",17.77
"843","2010-05-07",18.15
"844","2010-05-10",19.549999
"845","2010-05-11",19.790001
"846","2010-05-12",20.24
"847","2010-05-13",20.01
"848","2010-05-14",19.559999
"849","2010-05-17",19.49
"850","2010-05-18",19.280001
"851","2010-05-19",19.309999
"852","2010-05-20",18.219999
"853","2010-05-21",18.379999
"854","2010-05-24",17.76
"855","2010-05-25",17.639999
"856","2010-05-26",18
"857","2010-05-27",18.940001
"858","2010-05-28",18.25
"859","2010-06-01",17.52
"860","2010-06-02",18.440001
"861","2010-06-03",18.559999
"862","2010-06-04",17.49
"863","2010-06-07",17.42
"864","2010-06-08",17.5
"865","2010-06-09",17.43
"866","2010-06-10",18.1
"867","2010-06-11",18.280001
"868","2010-06-14",18.209999
"869","2010-06-15",18.549999
"870","2010-06-16",18.379999
"871","2010-06-17",18.35
"872","2010-06-18",18.34
"873","2010-06-21",17.809999
"874","2010-06-22",17.620001
"875","2010-06-23",17.709999
"876","2010-06-24",17.35
"877","2010-06-25",18.4
"878","2010-06-28",18.41
"879","2010-06-29",17.860001
"880","2010-06-30",17.040001
"881","2010-07-01",16.879999
"882","2010-07-02",16.700001
"883","2010-07-06",17.209999
"884","2010-07-07",17.82
"885","2010-07-08",17.99
"886","2010-07-09",18.49
"887","2010-07-12",18.040001
"888","2010-07-13",18.940001
"889","2010-07-14",18.57
"890","2010-07-15",18.209999
"891","2010-07-16",17.709999
"892","2010-07-19",17.93
"893","2010-07-20",18.51
"894","2010-07-21",18.299999
"895","2010-07-22",19.139999
"896","2010-07-23",19.4
"897","2010-07-26",20.09
"898","2010-07-27",20.049999
"899","2010-07-28",19.629999
"900","2010-07-29",19.389999
"901","2010-07-30",19.360001
"902","2010-08-02",19.82
"903","2010-08-03",19.48
"904","2010-08-04",19.74
"905","2010-08-05",19.26
"906","2010-08-06",19.139999
"907","2010-08-09",19.67
"908","2010-08-10",19.129999
"909","2010-08-11",18.639999
"910","2010-08-12",18.459999
"911","2010-08-13",18.389999
"912","2010-08-16",18.360001
"913","2010-08-17",18.700001
"914","2010-08-18",18.5
"915","2010-08-19",18.25
"916","2010-08-20",18.379999
"917","2010-08-23",18.25
"918","2010-08-24",18.07
"919","2010-08-25",18.49
"920","2010-08-26",18.280001
"921","2010-08-27",18.93
"922","2010-08-30",17.870001
"923","2010-08-31",18.09
"924","2010-09-01",18.9
"925","2010-09-02",18.780001
"926","2010-09-03",18.889999
"927","2010-09-07",18.34
"928","2010-09-08",18.299999
"929","2010-09-09",18.360001
"930","2010-09-10",18.34
"931","2010-09-13",19.299999
"932","2010-09-14",18.99
"933","2010-09-15",19.219999
"934","2010-09-16",18.73
"935","2010-09-17",18.530001
"936","2010-09-20",19.24
"937","2010-09-21",18.889999
"938","2010-09-22",18.58
"939","2010-09-23",18.32
"940","2010-09-24",19.379999
"941","2010-09-27",18.639999
"942","2010-09-28",18.93
"943","2010-09-29",19.030001
"944","2010-09-30",19.120001
"945","2010-10-01",19.290001
"946","2010-10-04",18.530001
"947","2010-10-05",19.48
"948","2010-10-06",19.41
"949","2010-10-07",18.98
"950","2010-10-08",19.48
"951","2010-10-11",19.43
"952","2010-10-12",19.43
"953","2010-10-13",19.799999
"954","2010-10-14",19.889999
"955","2010-10-15",19.450001
"956","2010-10-18",20.209999
"957","2010-10-19",19.530001
"958","2010-10-20",19.719999
"959","2010-10-21",19.200001
"960","2010-10-22",19.440001
"961","2010-10-25",19.469999
"962","2010-10-26",19.610001
"963","2010-10-27",19.120001
"964","2010-10-28",19.23
"965","2010-10-29",20.09
"966","2010-11-01",20.110001
"967","2010-11-02",20.42
"968","2010-11-03",20.49
"969","2010-11-04",21.450001
"970","2010-11-05",21.43
"971","2010-11-08",21.549999
"972","2010-11-09",21.059999
