"","date","INGN"
"268","2015-03-10",33.919998
"269","2015-03-11",37.34
"270","2015-03-12",33.099998
"271","2015-03-13",32.490002
"272","2015-03-16",33.599998
"273","2015-03-17",33.939999
"274","2015-03-18",33.52
"275","2015-03-19",32.150002
"276","2015-03-20",32.049999
"277","2015-03-23",31.48
"278","2015-03-24",31.6
"279","2015-03-25",32.07
"280","2015-03-26",32
"281","2015-03-27",31.889999
"282","2015-03-30",32.650002
"283","2015-03-31",31.99
"284","2015-04-01",33.869999
"285","2015-04-02",33.73
"286","2015-04-06",34.950001
"287","2015-04-07",34.310001
"288","2015-04-08",35.209999
"289","2015-04-09",34.560001
"290","2015-04-10",34.75
"291","2015-04-13",34.66
"292","2015-04-14",34.540001
"293","2015-04-15",35.360001
"294","2015-04-16",36.709999
"295","2015-04-17",36.18
"296","2015-04-20",36.459999
"297","2015-04-21",36.43
"298","2015-04-22",36.389999
"299","2015-04-23",37.02
"300","2015-04-24",37.130001
"301","2015-04-27",37.599998
"302","2015-04-28",37.779999
"303","2015-04-29",38
"304","2015-04-30",36.740002
"305","2015-05-01",35.16
"306","2015-05-04",36.330002
"307","2015-05-05",35.689999
"308","2015-05-06",36.279999
"309","2015-05-07",36.220001
"310","2015-05-08",36
"311","2015-05-11",36.759998
"312","2015-05-12",37.490002
"313","2015-05-13",38.560001
"314","2015-05-14",38.419998
"315","2015-05-15",38.540001
"316","2015-05-18",37
"317","2015-05-19",37.360001
"318","2015-05-20",37.799999
"319","2015-05-21",37.560001
"320","2015-05-22",36.959999
"321","2015-05-26",36.73
"322","2015-05-27",37.73
"323","2015-05-28",37.34
"324","2015-05-29",37.380001
"325","2015-06-01",37.939999
"326","2015-06-02",37.830002
"327","2015-06-03",38.009998
"328","2015-06-04",39.259998
"329","2015-06-05",39.810001
"330","2015-06-08",39.939999
"331","2015-06-09",39.310001
"332","2015-06-10",40.080002
"333","2015-06-11",40.700001
"334","2015-06-12",40.990002
"335","2015-06-15",42.029999
"336","2015-06-16",43.23
"337","2015-06-17",43.799999
"338","2015-06-18",44.669998
"339","2015-06-19",44.91
"340","2015-06-22",45.580002
"341","2015-06-23",44.48
"342","2015-06-24",43.91
"343","2015-06-25",44.970001
"344","2015-06-26",44.34
"345","2015-06-29",43.130001
"346","2015-06-30",44.599998
"347","2015-07-01",43.259998
"348","2015-07-02",42.41
"349","2015-07-06",44.080002
"350","2015-07-07",43.970001
"351","2015-07-08",42.84
"352","2015-07-09",42.849998
"353","2015-07-10",43.740002
"354","2015-07-13",43.650002
"355","2015-07-14",44.119999
"356","2015-07-15",42.380001
"357","2015-07-16",42.959999
"358","2015-07-17",42.700001
"359","2015-07-20",42.990002
"360","2015-07-21",42.75
"361","2015-07-22",43.220001
"362","2015-07-23",43.439999
"363","2015-07-24",42.91
"364","2015-07-27",42.209999
"365","2015-07-28",42.57
"366","2015-07-29",41.799999
"367","2015-07-30",43.150002
"368","2015-07-31",44.459999
"369","2015-08-03",44.830002
"370","2015-08-04",43.650002
"371","2015-08-05",43.900002
"372","2015-08-06",42.75
"373","2015-08-07",43.389999
"374","2015-08-10",43.25
"375","2015-08-11",42.599998
"376","2015-08-12",48.889999
"377","2015-08-13",51.360001
"378","2015-08-14",51.740002
"379","2015-08-17",49.990002
"380","2015-08-18",50.279999
"381","2015-08-19",50.919998
"382","2015-08-20",49.419998
"383","2015-08-21",49.98
"384","2015-08-24",46.66
"385","2015-08-25",45.849998
"386","2015-08-26",47.040001
"387","2015-08-27",47.41
"388","2015-08-28",49.779999
"389","2015-08-31",49.290001
"390","2015-09-01",49.25
"391","2015-09-02",50.73
"392","2015-09-03",51.990002
"393","2015-09-04",51.139999
"394","2015-09-08",52.470001
"395","2015-09-09",52.73
"396","2015-09-10",54.139999
"397","2015-09-11",54.580002
"398","2015-09-14",54.700001
"399","2015-09-15",53.889999
"400","2015-09-16",54.849998
"401","2015-09-17",54.810001
"402","2015-09-18",54.84
"403","2015-09-21",53.490002
"404","2015-09-22",53.349998
"405","2015-09-23",54.389999
"406","2015-09-24",53.66
"407","2015-09-25",50.200001
"408","2015-09-28",46.549999
"409","2015-09-29",46.98
"410","2015-09-30",48.549999
"411","2015-10-01",47.25
"412","2015-10-02",48.610001
"413","2015-10-05",50.580002
"414","2015-10-06",46.759998
"415","2015-10-07",44.419998
"416","2015-10-08",43.619999
"417","2015-10-09",44.459999
"418","2015-10-12",44.470001
"419","2015-10-13",44
"420","2015-10-14",43.209999
"421","2015-10-15",44.810001
"422","2015-10-16",45.110001
"423","2015-10-19",45.639999
"424","2015-10-20",45.48
"425","2015-10-21",42.549999
"426","2015-10-22",39.779999
"427","2015-10-23",41.759998
"428","2015-10-26",40.630001
"429","2015-10-27",41.91
"430","2015-10-28",43.34
"431","2015-10-29",41.709999
"432","2015-10-30",42.740002
"433","2015-11-02",44.98
"434","2015-11-03",45.889999
"435","2015-11-04",46.189999
"436","2015-11-05",46.740002
"437","2015-11-06",47.09
"438","2015-11-09",46.32
"439","2015-11-10",46.529999
"440","2015-11-11",45.5
"441","2015-11-12",44.360001
"442","2015-11-13",43.84
"443","2015-11-16",44.419998
"444","2015-11-17",42.310001
"445","2015-11-18",39.110001
"446","2015-11-19",35
"447","2015-11-20",36.599998
"448","2015-11-23",37.099998
"449","2015-11-24",36.490002
"450","2015-11-25",37.799999
"451","2015-11-27",38
"452","2015-11-30",38.25
"453","2015-12-01",38.919998
"454","2015-12-02",39.84
"455","2015-12-03",38.41
"456","2015-12-04",40.18
"457","2015-12-07",39.73
"458","2015-12-08",40.889999
"459","2015-12-09",40.73
"460","2015-12-10",40.869999
"461","2015-12-11",40.549999
"462","2015-12-14",40.349998
"463","2015-12-15",40.869999
"464","2015-12-16",40.73
"465","2015-12-17",41.209999
"466","2015-12-18",40.759998
"467","2015-12-21",40.060001
"468","2015-12-22",40.700001
"469","2015-12-23",41.380001
"470","2015-12-24",41.599998
"471","2015-12-28",40.310001
"472","2015-12-29",41.34
"473","2015-12-30",40.990002
"474","2015-12-31",40.09
"475","2016-01-04",39.57
"476","2016-01-05",39.299999
"477","2016-01-06",39.389999
"478","2016-01-07",39
"479","2016-01-08",38.040001
"480","2016-01-11",36.900002
"481","2016-01-12",36.57
"482","2016-01-13",35.43
"483","2016-01-14",36.709999
"484","2016-01-15",35.919998
"485","2016-01-19",35.619999
"486","2016-01-20",36.110001
"487","2016-01-21",36.150002
"488","2016-01-22",36.330002
"489","2016-01-25",37.310001
"490","2016-01-26",36.869999
"491","2016-01-27",35.509998
"492","2016-01-28",31.959999
"493","2016-01-29",33.240002
"494","2016-02-01",34.240002
"495","2016-02-02",32.91
"496","2016-02-03",34
"497","2016-02-04",33.029999
"498","2016-02-05",30.809999
"499","2016-02-08",29.540001
"500","2016-02-09",29.559999
"501","2016-02-10",29.67
"502","2016-02-11",29.48
"503","2016-02-12",30.120001
"504","2016-02-16",31.74
"505","2016-02-17",32.5
"506","2016-02-18",32.82
"507","2016-02-19",32.860001
"508","2016-02-22",33.41
"509","2016-02-23",32.66
"510","2016-02-24",32.77
"511","2016-02-25",33.419998
"512","2016-02-26",34.240002
"513","2016-02-29",34.18
"514","2016-03-01",33.220001
"515","2016-03-02",32.880001
"516","2016-03-03",32.990002
"517","2016-03-04",33.060001
"518","2016-03-07",34.009998
"519","2016-03-08",33.02
"520","2016-03-09",33.32
"521","2016-03-10",33.040001
"522","2016-03-11",34.279999
"523","2016-03-14",35.34
"524","2016-03-15",41.349998
"525","2016-03-16",41.529999
"526","2016-03-17",40.02
"527","2016-03-18",41.240002
"528","2016-03-21",41.560001
"529","2016-03-22",41.110001
"530","2016-03-23",41.07
"531","2016-03-24",40.380001
"532","2016-03-28",40.59
"533","2016-03-29",41.849998
"534","2016-03-30",42.009998
"535","2016-03-31",44.98
"536","2016-04-01",44.959999
"537","2016-04-04",44.700001
"538","2016-04-05",44.720001
"539","2016-04-06",46.66
"540","2016-04-07",46.209999
"541","2016-04-08",46.799999
"542","2016-04-11",45.98
"543","2016-04-12",46.779999
"544","2016-04-13",50.220001
"545","2016-04-14",48.959999
"546","2016-04-15",48.900002
"547","2016-04-18",49.610001
"548","2016-04-19",48.59
"549","2016-04-20",48.93
"550","2016-04-21",49.360001
"551","2016-04-22",49.639999
"552","2016-04-25",49.540001
"553","2016-04-26",49.669998
"554","2016-04-27",50.150002
"555","2016-04-28",49.439999
"556","2016-04-29",48.860001
"557","2016-05-02",49.959999
"558","2016-05-03",48.939999
"559","2016-05-04",48.209999
"560","2016-05-05",48.540001
"561","2016-05-06",48.27
"562","2016-05-09",49
"563","2016-05-10",45.099998
"564","2016-05-11",44.91
"565","2016-05-12",44.189999
"566","2016-05-13",43.630001
"567","2016-05-16",44.509998
"568","2016-05-17",44.459999
"569","2016-05-18",44.98
"570","2016-05-19",44.740002
"571","2016-05-20",45.599998
"572","2016-05-23",45.5
"573","2016-05-24",47.310001
"574","2016-05-25",47.950001
"575","2016-05-26",47.75
"576","2016-05-27",47.639999
"577","2016-05-31",47.740002
"578","2016-06-01",48.860001
"579","2016-06-02",49.330002
"580","2016-06-03",49.220001
"581","2016-06-06",49.330002
"582","2016-06-07",50.75
"583","2016-06-08",50.419998
"584","2016-06-09",50.23
"585","2016-06-10",49.459999
"586","2016-06-13",49.220001
"587","2016-06-14",48.599998
"588","2016-06-15",48.709999
"589","2016-06-16",48.549999
"590","2016-06-17",46.84
"591","2016-06-20",46.959999
"592","2016-06-21",45.75
"593","2016-06-22",44.889999
"594","2016-06-23",47.450001
"595","2016-06-24",46.220001
"596","2016-06-27",46.279999
"597","2016-06-28",47.869999
"598","2016-06-29",49.189999
"599","2016-06-30",50.110001
"600","2016-07-01",50.18
"601","2016-07-05",49.709999
"602","2016-07-06",51.110001
"603","2016-07-07",52.400002
"604","2016-07-08",51.91
"605","2016-07-11",51.82
"606","2016-07-12",51.48
"607","2016-07-13",51.75
"608","2016-07-14",51.349998
"609","2016-07-15",50.68
"610","2016-07-18",50.34
"611","2016-07-19",50.130001
"612","2016-07-20",51.560001
"613","2016-07-21",50.919998
"614","2016-07-22",50.93
"615","2016-07-25",50.290001
"616","2016-07-26",51.07
"617","2016-07-27",51.869999
"618","2016-07-28",52.740002
"619","2016-07-29",53.740002
"620","2016-08-01",53
"621","2016-08-02",52.740002
"622","2016-08-03",53.380001
"623","2016-08-04",53.779999
"624","2016-08-05",53.84
"625","2016-08-08",54.779999
"626","2016-08-09",58.349998
"627","2016-08-10",57.07
"628","2016-08-11",56.720001
"629","2016-08-12",56.869999
"630","2016-08-15",57.619999
"631","2016-08-16",56.709999
"632","2016-08-17",56.119999
"633","2016-08-18",56.740002
"634","2016-08-19",57.02
"635","2016-08-22",56.669998
"636","2016-08-23",58.099998
"637","2016-08-24",57.540001
"638","2016-08-25",57.669998
"639","2016-08-26",57.509998
"640","2016-08-29",58.349998
"641","2016-08-30",58.459999
"642","2016-08-31",58.02
"643","2016-09-01",57.950001
"644","2016-09-02",58.110001
"645","2016-09-06",58.75
"646","2016-09-07",59.610001
"647","2016-09-08",59.599998
"648","2016-09-09",58
"649","2016-09-12",58.990002
"650","2016-09-13",57.029999
"651","2016-09-14",57.619999
"652","2016-09-15",59.360001
"653","2016-09-16",60.209999
"654","2016-09-19",59.740002
"655","2016-09-20",59.73
"656","2016-09-21",60.200001
"657","2016-09-22",60.790001
"658","2016-09-23",61.040001
"659","2016-09-26",59.18
"660","2016-09-27",59.5
"661","2016-09-28",59.5
"662","2016-09-29",59
"663","2016-09-30",59.900002
"664","2016-10-03",59.450001
"665","2016-10-04",59.419998
"666","2016-10-05",60.669998
"667","2016-10-06",61.029999
"668","2016-10-07",60.82
"669","2016-10-10",60.990002
"670","2016-10-11",59.630001
"671","2016-10-12",59.049999
"672","2016-10-13",57.34
"673","2016-10-14",56.18
"674","2016-10-17",56.369999
"675","2016-10-18",57.77
"676","2016-10-19",57.439999
"677","2016-10-20",58.759998
"678","2016-10-21",58.52
"679","2016-10-24",58.849998
"680","2016-10-25",57.830002
"681","2016-10-26",53.830002
"682","2016-10-27",51.720001
"683","2016-10-28",53.439999
"684","2016-10-31",53.669998
"685","2016-11-01",52.360001
"686","2016-11-02",50.900002
"687","2016-11-03",50.25
"688","2016-11-04",57.540001
"689","2016-11-07",58.970001
"690","2016-11-08",58.950001
"691","2016-11-09",59.32
"692","2016-11-10",60.709999
"693","2016-11-11",63.59
"694","2016-11-14",62.799999
"695","2016-11-15",64.080002
"696","2016-11-16",64.910004
"697","2016-11-17",67.339996
"698","2016-11-18",66.739998
"699","2016-11-21",65.629997
"700","2016-11-22",64.989998
"701","2016-11-23",66.080002
"702","2016-11-25",66.860001
"703","2016-11-28",65.550003
"704","2016-11-29",65.150002
"705","2016-11-30",64.43
"706","2016-12-01",60.529999
"707","2016-12-02",62.27
"708","2016-12-05",63.540001
"709","2016-12-06",64.800003
"710","2016-12-07",64.93
"711","2016-12-08",65.379997
"712","2016-12-09",65.050003
"713","2016-12-12",64.830002
"714","2016-12-13",65.489998
"715","2016-12-14",65.32
"716","2016-12-15",66.489998
"717","2016-12-16",65.910004
"718","2016-12-19",65.43
"719","2016-12-20",65.309998
"720","2016-12-21",65.559998
"721","2016-12-22",67.660004
"722","2016-12-23",67.870003
"723","2016-12-27",67.529999
"724","2016-12-28",66.900002
"725","2016-12-29",66.970001
"726","2016-12-30",67.169998
"727","2017-01-03",65.550003
"728","2017-01-04",66.75
"729","2017-01-05",65.839996
"730","2017-01-06",65.309998
"731","2017-01-09",65.379997
"732","2017-01-10",66.32
"733","2017-01-11",65.82
"734","2017-01-12",64.949997
"735","2017-01-13",65.199997
"736","2017-01-17",64.209999
"737","2017-01-18",63.93
"738","2017-01-19",63.18
"739","2017-01-20",63.560001
"740","2017-01-23",63.57
"741","2017-01-24",64.099998
"742","2017-01-25",66.220001
"743","2017-01-26",64.709999
"744","2017-01-27",65.080002
"745","2017-01-30",63.549999
"746","2017-01-31",64.370003
"747","2017-02-01",63.990002
"748","2017-02-02",64.57
"749","2017-02-03",65.480003
"750","2017-02-06",65.809998
"751","2017-02-07",66.410004
"752","2017-02-08",66.599998
"753","2017-02-09",67.580002
"754","2017-02-10",67.760002
"755","2017-02-13",67.809998
"756","2017-02-14",68.389999
"757","2017-02-15",69.209999
"758","2017-02-16",68.790001
"759","2017-02-17",69.360001
"760","2017-02-21",69.379997
"761","2017-02-22",69.059998
"762","2017-02-23",68.760002
"763","2017-02-24",69.220001
"764","2017-02-27",69.110001
"765","2017-02-28",68.620003
"766","2017-03-01",73.800003
"767","2017-03-02",72.779999
"768","2017-03-03",73.260002
"769","2017-03-06",71.959999
"770","2017-03-07",71.269997
"771","2017-03-08",70.199997
"772","2017-03-09",70.489998
"773","2017-03-10",71.43
"774","2017-03-13",75.610001
"775","2017-03-14",73.629997
"776","2017-03-15",74.949997
"777","2017-03-16",74.919998
"778","2017-03-17",76.129997
"779","2017-03-20",76.440002
"780","2017-03-21",74.790001
"781","2017-03-22",74.629997
"782","2017-03-23",75.139999
"783","2017-03-24",76.910004
"784","2017-03-27",75.900002
"785","2017-03-28",76.980003
"786","2017-03-29",76.699997
"787","2017-03-30",77.010002
"788","2017-03-31",77.559998
"789","2017-04-03",78.32
"790","2017-04-04",76.720001
"791","2017-04-05",74.93
"792","2017-04-06",75.910004
"793","2017-04-07",76.860001
"794","2017-04-10",75.639999
"795","2017-04-11",76.82
"796","2017-04-12",76.019997
"797","2017-04-13",75.209999
"798","2017-04-17",76.769997
"799","2017-04-18",75.68
"800","2017-04-19",77.089996
"801","2017-04-20",78.669998
"802","2017-04-21",79.18
"803","2017-04-24",80.919998
"804","2017-04-25",81.18
"805","2017-04-26",82.300003
"806","2017-04-27",83.599998
"807","2017-04-28",82.889999
"808","2017-05-01",84.510002
"809","2017-05-02",84.720001
"810","2017-05-03",83.730003
"811","2017-05-04",83.830002
"812","2017-05-05",83.519997
"813","2017-05-08",84.209999
"814","2017-05-09",83.769997
"815","2017-05-10",84.379997
"816","2017-05-11",83.300003
"817","2017-05-12",82.010002
"818","2017-05-15",81.870003
"819","2017-05-16",82.260002
"820","2017-05-17",81.080002
"821","2017-05-18",81.699997
"822","2017-05-19",84.150002
"823","2017-05-22",84.029999
"824","2017-05-23",85.269997
"825","2017-05-24",86.760002
"826","2017-05-25",88.949997
"827","2017-05-26",87.93
"828","2017-05-30",88.889999
"829","2017-05-31",88.639999
"830","2017-06-01",89.580002
"831","2017-06-02",91.279999
"832","2017-06-05",90.480003
"833","2017-06-06",90.709999
"834","2017-06-07",91.110001
"835","2017-06-08",94.230003
"836","2017-06-09",90.879997
"837","2017-06-12",88.610001
"838","2017-06-13",91.470001
"839","2017-06-14",92.360001
"840","2017-06-15",91.839996
"841","2017-06-16",92.309998
"842","2017-06-19",93.769997
"843","2017-06-20",94.440002
"844","2017-06-21",95.949997
"845","2017-06-22",96.230003
"846","2017-06-23",94.129997
"847","2017-06-26",95.519997
"848","2017-06-27",91.800003
"849","2017-06-28",94.370003
"850","2017-06-29",93.940002
"851","2017-06-30",95.419998
"852","2017-07-03",93.949997
"853","2017-07-05",95.349998
"854","2017-07-06",93.639999
"855","2017-07-07",94.860001
"856","2017-07-10",94.18
"857","2017-07-11",94.059998
"858","2017-07-12",94.949997
"859","2017-07-13",94.220001
"860","2017-07-14",95.080002
"861","2017-07-17",94.599998
"862","2017-07-18",94.419998
"863","2017-07-19",96.18
"864","2017-07-20",96.75
"865","2017-07-21",95.220001
"866","2017-07-24",95.959999
"867","2017-07-25",96.440002
"868","2017-07-26",95.690002
"869","2017-07-27",94.269997
"870","2017-07-28",93.970001
"871","2017-07-31",94.379997
"872","2017-08-01",96.370003
"873","2017-08-02",96.5
"874","2017-08-03",98.190002
"875","2017-08-04",91.080002
"876","2017-08-07",91.809998
"877","2017-08-08",92.760002
"878","2017-08-09",93.480003
"879","2017-08-10",91.43
"880","2017-08-11",91.519997
"881","2017-08-14",92.199997
"882","2017-08-15",91.949997
"883","2017-08-16",93.440002
"884","2017-08-17",93.089996
"885","2017-08-18",93.959999
"886","2017-08-21",93.93
"887","2017-08-22",95.379997
"888","2017-08-23",94.010002
"889","2017-08-24",93.510002
"890","2017-08-25",92.910004
"891","2017-08-28",93.720001
"892","2017-08-29",94.129997
"893","2017-08-30",95.190002
"894","2017-08-31",95.800003
"895","2017-09-01",96.809998
"896","2017-09-05",97.330002
"897","2017-09-06",98.379997
"898","2017-09-07",100.790001
"899","2017-09-08",103.050003
"900","2017-09-11",104.360001
"901","2017-09-12",104.489998
"902","2017-09-13",103.900002
"903","2017-09-14",103.589996
"904","2017-09-15",100.870003
"905","2017-09-18",102.489998
"906","2017-09-19",103.480003
"907","2017-09-20",103.580002
"908","2017-09-21",102.870003
"909","2017-09-22",101.75
"910","2017-09-25",100.800003
"911","2017-09-26",99.910004
"912","2017-09-27",99.940002
"913","2017-09-28",95.889999
"914","2017-09-29",95.099998
"915","2017-10-02",94.440002
"916","2017-10-03",93.480003
"917","2017-10-04",93.400002
"918","2017-10-05",93.540001
"919","2017-10-06",94.68
"920","2017-10-09",96.5
"921","2017-10-10",93.690002
"922","2017-10-11",93.660004
"923","2017-10-12",94.779999
"924","2017-10-13",94.379997
"925","2017-10-16",94.18
"926","2017-10-17",93.589996
"927","2017-10-18",94.779999
"928","2017-10-19",94.650002
"929","2017-10-20",96.650002
"930","2017-10-23",98.040001
"931","2017-10-24",95.949997
"932","2017-10-25",94.389999
"933","2017-10-26",94.889999
"934","2017-10-27",98.25
"935","2017-10-30",97.269997
"936","2017-10-31",98.93
"937","2017-11-01",98.010002
"938","2017-11-02",98
"939","2017-11-03",101.169998
"940","2017-11-06",101.139999
"941","2017-11-07",101.650002
"942","2017-11-08",117.379997
"943","2017-11-09",119.720001
"944","2017-11-10",114.190002
"945","2017-11-13",117.370003
"946","2017-11-14",119.239998
"947","2017-11-15",118.309998
"948","2017-11-16",120.209999
"949","2017-11-17",118.260002
"950","2017-11-20",121.639999
"951","2017-11-21",123.440002
"952","2017-11-22",123.349998
"953","2017-11-24",124.389999
"954","2017-11-27",125.330002
"955","2017-11-28",126.459999
