"","date","MDLZ"
"174","2007-09-11",33.790001
"175","2007-09-12",33.900002
"176","2007-09-13",34.029999
"177","2007-09-14",34.099998
"178","2007-09-17",33.889999
"179","2007-09-18",34.389999
"180","2007-09-19",34.380001
"181","2007-09-20",34.599998
"182","2007-09-21",34.849998
"183","2007-09-24",34.709999
"184","2007-09-25",34.419998
"185","2007-09-26",34.23
"186","2007-09-27",34.41
"187","2007-09-28",34.509998
"188","2007-10-01",34.700001
"189","2007-10-02",34.669998
"190","2007-10-03",34.290001
"191","2007-10-04",34.32
"192","2007-10-05",34.299999
"193","2007-10-08",34.07
"194","2007-10-09",34.110001
"195","2007-10-10",34.040001
"196","2007-10-11",33.529999
"197","2007-10-12",33.849998
"198","2007-10-15",33.599998
"199","2007-10-16",33.610001
"200","2007-10-17",33.73
"201","2007-10-18",33.41
"202","2007-10-19",32.599998
"203","2007-10-22",32.68
"204","2007-10-23",32.939999
"205","2007-10-24",32.869999
"206","2007-10-25",32.759998
"207","2007-10-26",33.299999
"208","2007-10-29",32.98
"209","2007-10-30",32.599998
"210","2007-10-31",33.41
"211","2007-11-01",32.799999
"212","2007-11-02",32.82
"213","2007-11-05",33.150002
"214","2007-11-06",33.389999
"215","2007-11-07",33.330002
"216","2007-11-08",33.110001
"217","2007-11-09",32.689999
"218","2007-11-12",32.709999
"219","2007-11-13",33.330002
"220","2007-11-14",32.98
"221","2007-11-15",32.369999
"222","2007-11-16",32.509998
"223","2007-11-19",32.299999
"224","2007-11-20",33.049999
"225","2007-11-21",32.810001
"226","2007-11-23",33.439999
"227","2007-11-26",33.02
"228","2007-11-27",33.200001
"229","2007-11-28",33.799999
"230","2007-11-29",34.330002
"231","2007-11-30",34.549999
"232","2007-12-03",34.419998
"233","2007-12-04",34.400002
"234","2007-12-05",34.830002
"235","2007-12-06",35.200001
"236","2007-12-07",34.68
"237","2007-12-10",34.82
"238","2007-12-11",34.27
"239","2007-12-12",34.16
"240","2007-12-13",34.16
"241","2007-12-14",33.310001
"242","2007-12-17",32.57
"243","2007-12-18",33.049999
"244","2007-12-19",33.029999
"245","2007-12-20",32.91
"246","2007-12-21",33.259998
"247","2007-12-24",33.380001
"248","2007-12-26",33.52
"249","2007-12-27",32.93
"250","2007-12-28",32.950001
"251","2007-12-31",32.630001
"252","2008-01-02",32.049999
"253","2008-01-03",31.799999
"254","2008-01-04",31.450001
"255","2008-01-07",31.940001
"256","2008-01-08",31.6
"257","2008-01-09",31.790001
"258","2008-01-10",32.700001
"259","2008-01-11",31.93
"260","2008-01-14",31.799999
"261","2008-01-15",31.059999
"262","2008-01-16",31.18
"263","2008-01-17",30.65
"264","2008-01-18",30.15
"265","2008-01-22",29.879999
"266","2008-01-23",30.549999
"267","2008-01-24",30
"268","2008-01-25",29.780001
"269","2008-01-28",30.440001
"270","2008-01-29",30.190001
"271","2008-01-30",29.450001
"272","2008-01-31",29.27
"273","2008-02-01",29.42
"274","2008-02-04",29.469999
"275","2008-02-05",28.950001
"276","2008-02-06",29.26
"277","2008-02-07",29.42
"278","2008-02-08",28.809999
"279","2008-02-11",29.32
"280","2008-02-12",29.24
"281","2008-02-13",29.559999
"282","2008-02-14",29.309999
"283","2008-02-15",31.33
"284","2008-02-19",31.18
"285","2008-02-20",31.280001
"286","2008-02-21",30.84
"287","2008-02-22",31.370001
"288","2008-02-25",31.530001
"289","2008-02-26",31.879999
"290","2008-02-27",32.040001
"291","2008-02-28",31.629999
"292","2008-02-29",31.17
"293","2008-03-03",31.200001
"294","2008-03-04",31.01
"295","2008-03-05",31.01
"296","2008-03-06",30.780001
"297","2008-03-07",30.610001
"298","2008-03-10",30.709999
"299","2008-03-11",31.35
"300","2008-03-12",30.950001
"301","2008-03-13",30.280001
"302","2008-03-14",29.870001
"303","2008-03-17",29.870001
"304","2008-03-18",30.559999
"305","2008-03-19",30.17
"306","2008-03-20",31.15
"307","2008-03-24",30.82
"308","2008-03-25",30.66
"309","2008-03-26",30.82
"310","2008-03-27",30.940001
"311","2008-03-28",30.82
"312","2008-03-31",31.01
"313","2008-04-01",31.709999
"314","2008-04-02",31.58
"315","2008-04-03",31.200001
"316","2008-04-04",31.540001
"317","2008-04-07",31.59
"318","2008-04-08",31.66
"319","2008-04-09",31.5
"320","2008-04-10",30.98
"321","2008-04-11",30.73
"322","2008-04-14",30.790001
"323","2008-04-15",30.9
"324","2008-04-16",31.200001
"325","2008-04-17",31.280001
"326","2008-04-18",31.450001
"327","2008-04-21",31.35
"328","2008-04-22",30.92
"329","2008-04-23",31.32
"330","2008-04-24",31.25
"331","2008-04-25",30.6
"332","2008-04-28",30.370001
"333","2008-04-29",30.77
"334","2008-04-30",31.629999
"335","2008-05-01",31.950001
"336","2008-05-02",32.040001
"337","2008-05-05",31.98
"338","2008-05-06",31.959999
"339","2008-05-07",31.530001
"340","2008-05-08",31.790001
"341","2008-05-09",31.34
"342","2008-05-12",31.360001
"343","2008-05-13",31.139999
"344","2008-05-14",31.709999
"345","2008-05-15",31.93
"346","2008-05-16",32.509998
"347","2008-05-19",32.810001
"348","2008-05-20",32.560001
"349","2008-05-21",32.349998
"350","2008-05-22",32.419998
"351","2008-05-23",31.99
"352","2008-05-27",32.279999
"353","2008-05-28",32.450001
"354","2008-05-29",32.82
"355","2008-05-30",32.48
"356","2008-06-02",32.130001
"357","2008-06-03",32.049999
"358","2008-06-04",31.889999
"359","2008-06-05",32.060001
"360","2008-06-06",31.219999
"361","2008-06-09",31.379999
"362","2008-06-10",31.24
"363","2008-06-11",30.780001
"364","2008-06-12",30.799999
"365","2008-06-13",31
"366","2008-06-16",30.27
"367","2008-06-17",30.32
"368","2008-06-18",30
"369","2008-06-19",29.639999
"370","2008-06-20",29.209999
"371","2008-06-23",29.290001
"372","2008-06-24",29.23
"373","2008-06-25",29.25
"374","2008-06-26",28.83
"375","2008-06-27",28.389999
"376","2008-06-30",28.450001
"377","2008-07-01",28.4
"378","2008-07-02",28.719999
"379","2008-07-03",28.809999
"380","2008-07-07",28.700001
"381","2008-07-08",28.99
"382","2008-07-09",29
"383","2008-07-10",28.950001
"384","2008-07-11",28.93
"385","2008-07-14",29.27
"386","2008-07-15",29.42
"387","2008-07-16",29.889999
"388","2008-07-17",29.91
"389","2008-07-18",29.610001
"390","2008-07-21",28.93
"391","2008-07-22",29.24
"392","2008-07-23",29.799999
"393","2008-07-24",29.379999
"394","2008-07-25",29.379999
"395","2008-07-28",30.83
"396","2008-07-29",31.459999
"397","2008-07-30",32.009998
"398","2008-07-31",31.82
"399","2008-08-01",32.040001
"400","2008-08-04",32.099998
"401","2008-08-05",32.34
"402","2008-08-06",32.279999
"403","2008-08-07",31.950001
"404","2008-08-08",32.799999
"405","2008-08-11",32.810001
"406","2008-08-12",32.669998
"407","2008-08-13",32.860001
"408","2008-08-14",32.689999
"409","2008-08-15",32.959999
"410","2008-08-18",32.669998
"411","2008-08-19",32.66
"412","2008-08-20",32.799999
"413","2008-08-21",32.669998
"414","2008-08-22",32.580002
"415","2008-08-25",32.220001
"416","2008-08-26",32.07
"417","2008-08-27",32.080002
"418","2008-08-28",32.080002
"419","2008-08-29",31.51
"420","2008-09-02",31.700001
"421","2008-09-03",31.620001
"422","2008-09-04",31.73
"423","2008-09-05",32.68
"424","2008-09-08",33.18
"425","2008-09-09",32.959999
"426","2008-09-10",32.790001
"427","2008-09-11",33.459999
"428","2008-09-12",33.34
"429","2008-09-15",33.139999
"430","2008-09-16",33.540001
"431","2008-09-17",32.650002
"432","2008-09-18",33.740002
"433","2008-09-19",34.970001
"434","2008-09-22",33.09
"435","2008-09-23",32.59
"436","2008-09-24",32.599998
"437","2008-09-25",33.009998
"438","2008-09-26",32.93
"439","2008-09-29",31.860001
"440","2008-09-30",32.75
"441","2008-10-01",33.450001
"442","2008-10-02",33.540001
"443","2008-10-03",33.080002
"444","2008-10-06",31.73
"445","2008-10-07",30.74
"446","2008-10-08",29.969999
"447","2008-10-09",27.700001
"448","2008-10-10",27.25
"449","2008-10-13",28.33
"450","2008-10-14",27.91
"451","2008-10-15",26.370001
"452","2008-10-16",27.5
"453","2008-10-17",28.620001
"454","2008-10-20",29.59
"455","2008-10-21",29.23
"456","2008-10-22",28.18
"457","2008-10-23",28.41
"458","2008-10-24",27.1
"459","2008-10-27",26.92
"460","2008-10-28",28.879999
"461","2008-10-29",28.469999
"462","2008-10-30",28.950001
"463","2008-10-31",29.18
"464","2008-11-03",29.309999
"465","2008-11-04",30.51
"466","2008-11-05",29.23
"467","2008-11-06",28.02
"468","2008-11-07",28.49
"469","2008-11-10",28.200001
"470","2008-11-11",28.040001
"471","2008-11-12",27.049999
"472","2008-11-13",28.110001
"473","2008-11-14",27.440001
"474","2008-11-17",26.83
"475","2008-11-18",27.120001
"476","2008-11-19",25.99
"477","2008-11-20",24.870001
"478","2008-11-21",26.559999
"479","2008-11-24",26.959999
"480","2008-11-25",26.870001
"481","2008-11-26",26.969999
"482","2008-11-28",27.209999
"483","2008-12-01",25.559999
"484","2008-12-02",26.15
"485","2008-12-03",26.629999
"486","2008-12-04",26.110001
"487","2008-12-05",27.65
"488","2008-12-08",27.68
"489","2008-12-09",26.950001
"490","2008-12-10",26.870001
"491","2008-12-11",26.809999
"492","2008-12-12",26.959999
"493","2008-12-15",26.74
"494","2008-12-16",27.309999
"495","2008-12-17",27.02
"496","2008-12-18",26.73
"497","2008-12-19",26.67
"498","2008-12-22",26.860001
"499","2008-12-23",26.27
"500","2008-12-24",26.469999
"501","2008-12-26",26.639999
"502","2008-12-29",26.52
"503","2008-12-30",26.6
"504","2008-12-31",26.85
"505","2009-01-02",27.34
"506","2009-01-05",27.620001
"507","2009-01-06",27.780001
"508","2009-01-07",27.76
"509","2009-01-08",27.99
"510","2009-01-09",27.780001
"511","2009-01-12",28.530001
"512","2009-01-13",28.82
"513","2009-01-14",27.99
"514","2009-01-15",28.07
"515","2009-01-16",28.639999
"516","2009-01-20",28.219999
"517","2009-01-21",28.33
"518","2009-01-22",28.91
"519","2009-01-23",28.67
"520","2009-01-26",28.85
"521","2009-01-27",29.15
"522","2009-01-28",29.57
"523","2009-01-29",29.280001
"524","2009-01-30",28.049999
"525","2009-02-02",28.24
"526","2009-02-03",28.74
"527","2009-02-04",26.110001
"528","2009-02-05",26
"529","2009-02-06",26.34
"530","2009-02-09",25.879999
"531","2009-02-10",24.98
"532","2009-02-11",25.110001
"533","2009-02-12",25.469999
"534","2009-02-13",25.200001
"535","2009-02-17",24.719999
"536","2009-02-18",24.32
"537","2009-02-19",24.33
"538","2009-02-20",23.51
"539","2009-02-23",22.959999
"540","2009-02-24",23.719999
"541","2009-02-25",23.84
"542","2009-02-26",22.870001
"543","2009-02-27",22.780001
"544","2009-03-02",22.120001
"545","2009-03-03",21.940001
"546","2009-03-04",21.950001
"547","2009-03-05",21
"548","2009-03-06",21.620001
"549","2009-03-09",21.23
"550","2009-03-10",21.799999
"551","2009-03-11",21.32
"552","2009-03-12",22.26
"553","2009-03-13",22.530001
"554","2009-03-16",22.870001
"555","2009-03-17",23.309999
"556","2009-03-18",22.290001
"557","2009-03-19",22.16
"558","2009-03-20",22.139999
"559","2009-03-23",23.15
"560","2009-03-24",23.17
"561","2009-03-25",23.049999
"562","2009-03-26",23.07
"563","2009-03-27",22.889999
"564","2009-03-30",21.84
"565","2009-03-31",22.290001
"566","2009-04-01",22.809999
"567","2009-04-02",22.969999
"568","2009-04-03",23
"569","2009-04-06",22.6
"570","2009-04-07",22.459999
"571","2009-04-08",22.049999
"572","2009-04-09",22.35
"573","2009-04-13",22.459999
"574","2009-04-14",22.41
"575","2009-04-15",22.870001
"576","2009-04-16",22.65
"577","2009-04-17",22.67
"578","2009-04-20",22.469999
"579","2009-04-21",22.75
"580","2009-04-22",22.440001
"581","2009-04-23",22.27
"582","2009-04-24",22.26
"583","2009-04-27",22.379999
"584","2009-04-28",22.799999
"585","2009-04-29",23.27
"586","2009-04-30",23.4
"587","2009-05-01",23.49
"588","2009-05-04",24.26
"589","2009-05-05",25.219999
"590","2009-05-06",25
"591","2009-05-07",25.040001
"592","2009-05-08",25.530001
"593","2009-05-11",25.200001
"594","2009-05-12",25.41
"595","2009-05-13",24.889999
"596","2009-05-14",25.1
"597","2009-05-15",24.799999
"598","2009-05-18",25.059999
"599","2009-05-19",25.059999
"600","2009-05-20",24.85
"601","2009-05-21",24.93
"602","2009-05-22",25.459999
"603","2009-05-26",25.860001
"604","2009-05-27",25.459999
"605","2009-05-28",25.82
"606","2009-05-29",26.110001
"607","2009-06-01",26.639999
"608","2009-06-02",27
"609","2009-06-03",26.809999
"610","2009-06-04",27.040001
"611","2009-06-05",26.629999
"612","2009-06-08",26.59
"613","2009-06-09",26.209999
"614","2009-06-10",25.85
"615","2009-06-11",25.950001
"616","2009-06-12",25.940001
"617","2009-06-15",25.26
"618","2009-06-16",24.809999
"619","2009-06-17",24.879999
"620","2009-06-18",25.85
"621","2009-06-19",25.41
"622","2009-06-22",25.25
"623","2009-06-23",25.629999
"624","2009-06-24",25.74
"625","2009-06-25",25.969999
"626","2009-06-26",25.559999
"627","2009-06-29",25.58
"628","2009-06-30",25.34
"629","2009-07-01",26.610001
"630","2009-07-02",25.959999
"631","2009-07-06",26.440001
"632","2009-07-07",25.75
"633","2009-07-08",25.700001
"634","2009-07-09",25.799999
"635","2009-07-10",26.08
"636","2009-07-13",26.879999
"637","2009-07-14",27
"638","2009-07-15",27.530001
"639","2009-07-16",27.73
"640","2009-07-17",27.43
"641","2009-07-20",27.6
"642","2009-07-21",27.58
"643","2009-07-22",27.92
"644","2009-07-23",28.370001
"645","2009-07-24",28.120001
"646","2009-07-27",28.26
"647","2009-07-28",28.469999
"648","2009-07-29",28.540001
"649","2009-07-30",28.57
"650","2009-07-31",28.34
"651","2009-08-03",28.200001
"652","2009-08-04",28.34
"653","2009-08-05",28.33
"654","2009-08-06",28.360001
"655","2009-08-07",28.700001
"656","2009-08-10",28.629999
"657","2009-08-11",28.459999
"658","2009-08-12",28.5
"659","2009-08-13",28.35
"660","2009-08-14",28.1
"661","2009-08-17",27.790001
"662","2009-08-18",27.940001
"663","2009-08-19",28.629999
"664","2009-08-20",28.35
"665","2009-08-21",28.809999
"666","2009-08-24",28.4
"667","2009-08-25",28.6
"668","2009-08-26",28.459999
"669","2009-08-27",28.42
"670","2009-08-28",28.34
"671","2009-08-31",28.35
"672","2009-09-01",28.07
"673","2009-09-02",28.01
"674","2009-09-03",27.99
"675","2009-09-04",28.1
"676","2009-09-08",26.450001
"677","2009-09-09",26.85
"678","2009-09-10",26.190001
"679","2009-09-11",26.1
"680","2009-09-14",26.110001
"681","2009-09-15",26.08
"682","2009-09-16",26.27
"683","2009-09-17",26.52
"684","2009-09-18",26.73
"685","2009-09-21",26.75
"686","2009-09-22",26.49
"687","2009-09-23",26.280001
"688","2009-09-24",26.379999
"689","2009-09-25",26.530001
"690","2009-09-28",26.17
"691","2009-09-29",26.02
"692","2009-09-30",26.27
"693","2009-10-01",25.99
"694","2009-10-02",25.950001
"695","2009-10-05",26.02
"696","2009-10-06",26.09
"697","2009-10-07",26.049999
"698","2009-10-08",26.110001
"699","2009-10-09",25.969999
"700","2009-10-12",26.190001
"701","2009-10-13",25.99
"702","2009-10-14",26.290001
"703","2009-10-15",26.629999
"704","2009-10-16",27.030001
"705","2009-10-19",27.209999
"706","2009-10-20",27.23
"707","2009-10-21",27.42
"708","2009-10-22",27.110001
"709","2009-10-23",27.049999
"710","2009-10-26",26.700001
"711","2009-10-27",26.73
"712","2009-10-28",26.950001
"713","2009-10-29",27.549999
"714","2009-10-30",27.52
"715","2009-11-02",27.639999
"716","2009-11-03",27.540001
"717","2009-11-04",26.67
"718","2009-11-05",27.030001
"719","2009-11-06",26.780001
"720","2009-11-09",26.530001
"721","2009-11-10",26.799999
"722","2009-11-11",26.82
"723","2009-11-12",26.84
"724","2009-11-13",26.91
"725","2009-11-16",27.629999
"726","2009-11-17",27.639999
"727","2009-11-18",27.26
"728","2009-11-19",26.969999
"729","2009-11-20",27.17
"730","2009-11-23",27.34
"731","2009-11-24",27.219999
"732","2009-11-25",26.799999
"733","2009-11-27",26.639999
"734","2009-11-30",26.58
"735","2009-12-01",26.5
"736","2009-12-02",26.610001
"737","2009-12-03",26.42
"738","2009-12-04",26.57
"739","2009-12-07",26.68
"740","2009-12-08",26.66
"741","2009-12-09",26.709999
"742","2009-12-10",26.68
"743","2009-12-11",26.790001
"744","2009-12-14",26.969999
"745","2009-12-15",26.83
"746","2009-12-16",27.15
"747","2009-12-17",26.879999
"748","2009-12-18",27.01
"749","2009-12-21",26.99
"750","2009-12-22",27.290001
"751","2009-12-23",27.360001
"752","2009-12-24",27.559999
"753","2009-12-28",27.48
"754","2009-12-29",27.450001
"755","2009-12-30",27.49
"756","2009-12-31",27.18
"757","2010-01-04",27.43
"758","2010-01-05",28.77
"759","2010-01-06",28.969999
"760","2010-01-07",28.9
"761","2010-01-08",28.93
"762","2010-01-11",28.799999
"763","2010-01-12",29.290001
"764","2010-01-13",29.23
"765","2010-01-14",29.120001
"766","2010-01-15",29.58
"767","2010-01-19",29.41
"768","2010-01-20",28.780001
"769","2010-01-21",28.24
"770","2010-01-22",27.870001
"771","2010-01-25",27.690001
"772","2010-01-26",27.76
"773","2010-01-27",28.35
"774","2010-01-28",28.040001
"775","2010-01-29",27.66
"776","2010-02-01",28.059999
"777","2010-02-02",28.5
"778","2010-02-03",28.48
"779","2010-02-04",28.389999
"780","2010-02-05",28.440001
"781","2010-02-08",28.360001
"782","2010-02-09",28.9
"783","2010-02-10",28.93
"784","2010-02-11",28.99
"785","2010-02-12",29.09
"786","2010-02-16",28.969999
"787","2010-02-17",28.629999
"788","2010-02-18",28.809999
"789","2010-02-19",28.92
"790","2010-02-22",28.950001
"791","2010-02-23",29.129999
"792","2010-02-24",29.049999
"793","2010-02-25",28.809999
"794","2010-02-26",28.43
"795","2010-03-01",28.719999
"796","2010-03-02",28.91
"797","2010-03-03",28.969999
"798","2010-03-04",29.08
"799","2010-03-05",29.34
"800","2010-03-08",29.17
"801","2010-03-09",29.23
"802","2010-03-10",29.379999
"803","2010-03-11",29.42
"804","2010-03-12",29.450001
"805","2010-03-15",29.559999
"806","2010-03-16",29.690001
"807","2010-03-17",29.700001
"808","2010-03-18",29.83
"809","2010-03-19",29.629999
"810","2010-03-22",29.73
"811","2010-03-23",30.780001
"812","2010-03-24",30.719999
"813","2010-03-25",30.799999
"814","2010-03-26",30.629999
"815","2010-03-29",30.540001
"816","2010-03-30",30.5
"817","2010-03-31",30.24
"818","2010-04-01",30.34
"819","2010-04-05",30.209999
"820","2010-04-06",30.08
"821","2010-04-07",30.07
"822","2010-04-08",30.129999
"823","2010-04-09",30.24
"824","2010-04-12",30.34
"825","2010-04-13",30.65
"826","2010-04-14",30.879999
"827","2010-04-15",31.07
"828","2010-04-16",30.66
"829","2010-04-19",30.790001
"830","2010-04-20",30.450001
"831","2010-04-21",30.25
"832","2010-04-22",30.190001
"833","2010-04-23",30.09
"834","2010-04-26",30.09
"835","2010-04-27",29.5
"836","2010-04-28",29.75
"837","2010-04-29",29.91
"838","2010-04-30",29.6
"839","2010-05-03",29.9
"840","2010-05-04",29.57
"841","2010-05-05",29.75
"842","2010-05-06",29.209999
"843","2010-05-07",30.07
"844","2010-05-10",30.52
"845","2010-05-11",30.370001
"846","2010-05-12",30.4
"847","2010-05-13",30.309999
"848","2010-05-14",30.030001
"849","2010-05-17",30.549999
"850","2010-05-18",30.030001
"851","2010-05-19",30.290001
"852","2010-05-20",29.129999
"853","2010-05-21",29.690001
"854","2010-05-24",28.93
"855","2010-05-25",28.370001
"856","2010-05-26",28.4
"857","2010-05-27",29.059999
"858","2010-05-28",28.6
"859","2010-06-01",28.9
"860","2010-06-02",29.530001
"861","2010-06-03",29.280001
"862","2010-06-04",28.51
"863","2010-06-07",28.32
"864","2010-06-08",28.639999
"865","2010-06-09",28.879999
"866","2010-06-10",29.379999
"867","2010-06-11",29.299999
"868","2010-06-14",29.389999
"869","2010-06-15",29.709999
"870","2010-06-16",29.73
"871","2010-06-17",29.98
"872","2010-06-18",30.01
"873","2010-06-21",29.940001
"874","2010-06-22",29.360001
"875","2010-06-23",29.540001
"876","2010-06-24",29.469999
"877","2010-06-25",29.33
"878","2010-06-28",28.940001
"879","2010-06-29",28.440001
"880","2010-06-30",28
"881","2010-07-01",28
"882","2010-07-02",27.82
"883","2010-07-06",28.25
"884","2010-07-07",28.790001
"885","2010-07-08",29.030001
"886","2010-07-09",28.99
"887","2010-07-12",29
"888","2010-07-13",29.4
"889","2010-07-14",29.32
"890","2010-07-15",29.32
"891","2010-07-16",28.809999
"892","2010-07-19",28.83
"893","2010-07-20",29.209999
"894","2010-07-21",28.84
"895","2010-07-22",29.280001
"896","2010-07-23",29.620001
"897","2010-07-26",29.719999
"898","2010-07-27",29.879999
"899","2010-07-28",29.719999
"900","2010-07-29",29.110001
"901","2010-07-30",29.209999
"902","2010-08-02",29.49
"903","2010-08-03",29.280001
"904","2010-08-04",29.75
"905","2010-08-05",29.66
"906","2010-08-06",30.360001
"907","2010-08-09",30.389999
"908","2010-08-10",30.27
"909","2010-08-11",29.58
"910","2010-08-12",29.5
"911","2010-08-13",29.5
"912","2010-08-16",29.450001
"913","2010-08-17",29.26
"914","2010-08-18",29.34
"915","2010-08-19",29.129999
"916","2010-08-20",29.1
"917","2010-08-23",29.15
"918","2010-08-24",29.290001
"919","2010-08-25",29.59
"920","2010-08-26",29.42
"921","2010-08-27",30
"922","2010-08-30",29.700001
"923","2010-08-31",29.91
"924","2010-09-01",30.379999
"925","2010-09-02",30.35
"926","2010-09-03",30.58
"927","2010-09-07",30.35
"928","2010-09-08",30.58
"929","2010-09-09",30.74
"930","2010-09-10",30.780001
"931","2010-09-13",30.950001
"932","2010-09-14",31.049999
"933","2010-09-15",31.59
"934","2010-09-16",31.4
"935","2010-09-17",31.35
"936","2010-09-20",31.57
"937","2010-09-21",31.620001
"938","2010-09-22",31.309999
"939","2010-09-23",31.27
"940","2010-09-24",31.950001
"941","2010-09-27",31.799999
"942","2010-09-28",31.48
"943","2010-09-29",31.209999
"944","2010-09-30",30.860001
"945","2010-10-01",31.209999
"946","2010-10-04",30.940001
"947","2010-10-05",31.280001
"948","2010-10-06",31.299999
"949","2010-10-07",31.190001
"950","2010-10-08",30.93
"951","2010-10-11",31.040001
"952","2010-10-12",31.15
"953","2010-10-13",31.49
"954","2010-10-14",31.799999
"955","2010-10-15",31.65
"956","2010-10-18",31.66
"957","2010-10-19",31.450001
"958","2010-10-20",31.799999
"959","2010-10-21",31.82
"960","2010-10-22",31.9
"961","2010-10-25",32.470001
