"","date","CADE"
"1","2017-04-24",22.450001
"2","2017-04-25",22.700001
"3","2017-04-26",22.950001
"4","2017-04-27",22.629999
"5","2017-04-28",22.48
"6","2017-05-01",22.5
"7","2017-05-02",22.6
"8","2017-05-03",22.549999
"9","2017-05-04",22.549999
"10","2017-05-05",22.4
"11","2017-05-08",22.120001
"12","2017-05-09",21.99
"13","2017-05-10",22.24
"14","2017-05-11",22.48
"15","2017-05-12",22.18
"16","2017-05-15",21.85
"17","2017-05-16",22.08
"18","2017-05-17",21.690001
"19","2017-05-18",21.57
"20","2017-05-19",21.610001
"21","2017-05-22",21.93
"22","2017-05-23",22.110001
"23","2017-05-24",22.440001
"24","2017-05-25",22.23
"25","2017-05-26",22.290001
"26","2017-05-30",22.32
"27","2017-05-31",21.860001
"28","2017-06-01",22.34
"29","2017-06-02",22.5
"30","2017-06-05",22.48
"31","2017-06-06",22.450001
"32","2017-06-07",22.309999
"33","2017-06-08",23.120001
"34","2017-06-09",23.450001
"35","2017-06-12",23.48
"36","2017-06-13",23.51
"37","2017-06-14",23.290001
"38","2017-06-15",23.32
"39","2017-06-16",22.620001
"40","2017-06-19",22.41
"41","2017-06-20",22.27
"42","2017-06-21",22.139999
"43","2017-06-22",21.799999
"44","2017-06-23",21.01
"45","2017-06-26",21.34
"46","2017-06-27",21.59
"47","2017-06-28",22.27
"48","2017-06-29",21.879999
"49","2017-06-30",21.879999
"50","2017-07-03",22.379999
"51","2017-07-05",22.33
"52","2017-07-06",22.25
"53","2017-07-07",22.639999
"54","2017-07-10",22.33
"55","2017-07-11",22.4
"56","2017-07-12",22.379999
"57","2017-07-13",22.280001
"58","2017-07-14",22.25
"59","2017-07-17",22.1
"60","2017-07-18",21.959999
"61","2017-07-19",21.98
"62","2017-07-20",22.27
"63","2017-07-21",22.15
"64","2017-07-24",22.629999
"65","2017-07-25",22.790001
"66","2017-07-26",22.379999
"67","2017-07-27",22.77
"68","2017-07-28",22.610001
"69","2017-07-31",22.84
"70","2017-08-01",22.969999
"71","2017-08-02",22.870001
"72","2017-08-03",22.85
"73","2017-08-04",22.93
"74","2017-08-07",22.41
"75","2017-08-08",22.389999
"76","2017-08-09",21.809999
"77","2017-08-10",20.860001
"78","2017-08-11",20.65
"79","2017-08-14",21.33
"80","2017-08-15",21.66
"81","2017-08-16",21.469999
"82","2017-08-17",21.709999
"83","2017-08-18",20.65
"84","2017-08-21",20.59
"85","2017-08-22",20.780001
"86","2017-08-23",20.99
"87","2017-08-24",20.98
"88","2017-08-25",20.93
"89","2017-08-28",20.700001
"90","2017-08-29",20.790001
"91","2017-08-30",20.9
"92","2017-08-31",20.84
"93","2017-09-01",20.83
"94","2017-09-05",20.889999
"95","2017-09-06",21.15
"96","2017-09-07",20.75
"97","2017-09-08",20.530001
"98","2017-09-11",20.98
"99","2017-09-12",21.879999
"100","2017-09-13",22.309999
"101","2017-09-14",21.92
"102","2017-09-15",21.370001
"103","2017-09-18",22.01
"104","2017-09-19",22.15
"105","2017-09-20",22.26
"106","2017-09-21",22.209999
"107","2017-09-22",22.190001
"108","2017-09-25",21.889999
"109","2017-09-26",22.08
"110","2017-09-27",22.610001
"111","2017-09-28",22.809999
"112","2017-09-29",22.92
"113","2017-10-02",22.870001
"114","2017-10-03",22.940001
"115","2017-10-04",22.379999
"116","2017-10-05",22.52
"117","2017-10-06",22.65
"118","2017-10-09",22.49
"119","2017-10-10",22.83
"120","2017-10-11",22.85
"121","2017-10-12",22.700001
"122","2017-10-13",22.59
"123","2017-10-16",22.73
"124","2017-10-17",22.620001
"125","2017-10-18",22.620001
"126","2017-10-19",22.82
"127","2017-10-20",22.75
"128","2017-10-23",22.57
"129","2017-10-24",22.610001
"130","2017-10-25",23.01
"131","2017-10-26",23.49
"132","2017-10-27",24.23
"133","2017-10-30",24.110001
"134","2017-10-31",24.360001
"135","2017-11-01",24.52
"136","2017-11-02",25.09
"137","2017-11-03",25.24
"138","2017-11-06",25.459999
"139","2017-11-07",24.17
"140","2017-11-08",23
"141","2017-11-09",22.139999
"142","2017-11-10",22.049999
"143","2017-11-13",22.4
"144","2017-11-14",22.459999
"145","2017-11-15",22.450001
"146","2017-11-16",22.469999
"147","2017-11-17",22.700001
"148","2017-11-20",23.459999
"149","2017-11-21",23.790001
"150","2017-11-22",23.940001
"151","2017-11-24",24.030001
"152","2017-11-27",23.809999
"153","2017-11-28",24.41
"154","2017-11-29",24.870001
"155","2017-11-30",24.4
"156","2017-12-01",25
"157","2017-12-04",25.27
"158","2017-12-05",24.82
"159","2017-12-06",24.73
"160","2017-12-07",25.309999
"161","2017-12-08",25.280001
"162","2017-12-11",24.84
"163","2017-12-12",24.809999
"164","2017-12-13",24.790001
"165","2017-12-14",24.99
"166","2017-12-15",25.65
"167","2017-12-18",26.51
"168","2017-12-19",26.59
"169","2017-12-20",26.860001
"170","2017-12-21",26.709999
"171","2017-12-22",26.959999
"172","2017-12-26",26.76
"173","2017-12-27",26.68
"174","2017-12-28",27.139999
"175","2017-12-29",27.120001
"176","2018-01-02",27.01
"177","2018-01-03",27.27
"178","2018-01-04",27.51
"179","2018-01-05",27.450001
"180","2018-01-08",27.190001
"181","2018-01-09",27.639999
"182","2018-01-10",27.709999
"183","2018-01-11",28.25
"184","2018-01-12",28.17
"185","2018-01-16",27.879999
"186","2018-01-17",28.299999
"187","2018-01-18",28.07
"188","2018-01-19",28.73
"189","2018-01-22",28.4
"190","2018-01-23",28.290001
"191","2018-01-24",28.280001
"192","2018-01-25",28.469999
"193","2018-01-26",28.309999
"194","2018-01-29",28.32
"195","2018-01-30",28.17
"196","2018-01-31",27.98
"197","2018-02-01",28.129999
"198","2018-02-02",26.540001
"199","2018-02-05",26.58
"200","2018-02-06",26.75
"201","2018-02-07",26.959999
"202","2018-02-08",25.290001
"203","2018-02-09",26.34
"204","2018-02-12",27.1
"205","2018-02-13",27.35
"206","2018-02-14",27.99
"207","2018-02-15",28
"208","2018-02-16",28.09
"209","2018-02-20",27.629999
"210","2018-02-21",28.690001
"211","2018-02-22",28.16
"212","2018-02-23",28.190001
"213","2018-02-26",28.219999
"214","2018-02-27",27.870001
"215","2018-02-28",27.42
"216","2018-03-01",27.4
"217","2018-03-02",27.84
"218","2018-03-05",28.370001
"219","2018-03-06",29.049999
"220","2018-03-07",28.98
"221","2018-03-08",28.860001
"222","2018-03-09",29.200001
"223","2018-03-12",28.76
"224","2018-03-13",28.870001
"225","2018-03-14",28.620001
"226","2018-03-15",28.379999
"227","2018-03-16",28.549999
"228","2018-03-19",28.33
"229","2018-03-20",27.84
"230","2018-03-21",28.040001
"231","2018-03-22",27.35
"232","2018-03-23",26.809999
"233","2018-03-26",27.629999
"234","2018-03-27",26.700001
"235","2018-03-28",27.08
"236","2018-03-29",27.23
"237","2018-04-02",26.5
"238","2018-04-03",27.129999
"239","2018-04-04",27.1
"240","2018-04-05",27.23
"241","2018-04-06",26.73
"242","2018-04-09",26.9
"243","2018-04-10",27.450001
"244","2018-04-11",27.549999
"245","2018-04-12",28.049999
"246","2018-04-13",27.73
"247","2018-04-16",28.18
"248","2018-04-17",27.98
"249","2018-04-18",27.379999
"250","2018-04-19",27.879999
"251","2018-04-20",28.24
"252","2018-04-23",28.610001
"253","2018-04-24",28.950001
"254","2018-04-25",28.799999
"255","2018-04-26",29.35
"256","2018-04-27",29.85
"257","2018-04-30",29.23
"258","2018-05-01",29.879999
"259","2018-05-02",29.74
"260","2018-05-03",28.959999
"261","2018-05-04",29.58
"262","2018-05-07",29.610001
"263","2018-05-08",29.889999
"264","2018-05-09",30.120001
"265","2018-05-10",30.059999
"266","2018-05-11",30.23
"267","2018-05-14",29.299999
"268","2018-05-15",29.370001
"269","2018-05-16",29.379999
"270","2018-05-17",29.32
"271","2018-05-18",29.059999
"272","2018-05-21",29.049999
"273","2018-05-22",29.139999
"274","2018-05-23",29.450001
"275","2018-05-24",29.700001
"276","2018-05-25",30.040001
"277","2018-05-29",29.200001
"278","2018-05-30",29.139999
"279","2018-05-31",29.209999
"280","2018-06-01",29.35
"281","2018-06-04",29.85
"282","2018-06-05",29.83
"283","2018-06-06",30.07
"284","2018-06-07",30.35
"285","2018-06-08",31.24
"286","2018-06-11",30.35
"287","2018-06-12",30.139999
"288","2018-06-13",30.139999
"289","2018-06-14",29.870001
"290","2018-06-15",30
"291","2018-06-18",30.049999
"292","2018-06-19",30.209999
"293","2018-06-20",30.280001
"294","2018-06-21",30.1
"295","2018-06-22",30.049999
"296","2018-06-25",29.5
"297","2018-06-26",29.559999
"298","2018-06-27",28.66
"299","2018-06-28",28.68
"300","2018-06-29",28.870001
"301","2018-07-02",28.75
"302","2018-07-03",28.67
"303","2018-07-05",28.73
"304","2018-07-06",28.82
"305","2018-07-09",29.59
"306","2018-07-10",29.440001
"307","2018-07-11",29.17
"308","2018-07-12",28.93
"309","2018-07-13",28.67
"310","2018-07-16",29.07
"311","2018-07-17",29.219999
"312","2018-07-18",29.620001
"313","2018-07-19",29.540001
"314","2018-07-20",29.559999
"315","2018-07-23",28.719999
"316","2018-07-24",28.42
"317","2018-07-25",28.32
"318","2018-07-26",28.190001
"319","2018-07-27",27.889999
"320","2018-07-30",27.77
"321","2018-07-31",27.23
"322","2018-08-01",27.48
"323","2018-08-02",27.959999
"324","2018-08-03",27.65
"325","2018-08-06",27.35
"326","2018-08-07",27.66
"327","2018-08-08",28.09
"328","2018-08-09",28.23
"329","2018-08-10",28.01
"330","2018-08-13",27.879999
"331","2018-08-14",28.07
"332","2018-08-15",27.43
"333","2018-08-16",28.049999
"334","2018-08-17",28.459999
"335","2018-08-20",28.25
"336","2018-08-21",28.709999
"337","2018-08-22",28.85
"338","2018-08-23",28.75
"339","2018-08-24",28.43
"340","2018-08-27",28.4
"341","2018-08-28",28.23
"342","2018-08-29",27.93
"343","2018-08-30",28.07
"344","2018-08-31",28.25
"345","2018-09-04",28.459999
"346","2018-09-05",28.08
"347","2018-09-06",28.129999
"348","2018-09-07",28.15
"349","2018-09-10",27.870001
"350","2018-09-11",27.690001
"351","2018-09-12",27.02
"352","2018-09-13",27.059999
"353","2018-09-14",27.309999
"354","2018-09-17",27.049999
"355","2018-09-18",26.76
"356","2018-09-19",26.83
"357","2018-09-20",27.67
"358","2018-09-21",27.23
"359","2018-09-24",26.540001
"360","2018-09-25",26.52
"361","2018-09-26",26.1
"362","2018-09-27",26.15
"363","2018-09-28",26.120001
"364","2018-10-01",26
"365","2018-10-02",25.620001
"366","2018-10-03",26.27
"367","2018-10-04",26.24
"368","2018-10-05",25.75
"369","2018-10-08",25.91
"370","2018-10-09",25.49
"371","2018-10-10",24.860001
"372","2018-10-11",24.41
"373","2018-10-12",23.709999
"374","2018-10-15",24.129999
"375","2018-10-16",24.02
"376","2018-10-17",23.99
"377","2018-10-18",22.879999
"378","2018-10-19",21.959999
"379","2018-10-22",21.6
"380","2018-10-23",21.77
"381","2018-10-24",20.4
"382","2018-10-25",21.049999
"383","2018-10-26",21.27
"384","2018-10-29",21.559999
"385","2018-10-30",21.780001
"386","2018-10-31",22.059999
"387","2018-11-01",22.059999
"388","2018-11-02",21.459999
"389","2018-11-05",21.49
"390","2018-11-06",22.1
"391","2018-11-07",21.690001
"392","2018-11-08",21.950001
"393","2018-11-09",22.049999
"394","2018-11-12",21.719999
"395","2018-11-13",21.219999
"396","2018-11-14",20.889999
"397","2018-11-15",21.26
"398","2018-11-16",21.17
"399","2018-11-19",20.77
"400","2018-11-20",20.65
"401","2018-11-21",20.4
"402","2018-11-23",20.33
"403","2018-11-26",20.84
"404","2018-11-27",20.450001
"405","2018-11-28",20.77
"406","2018-11-29",20.48
"407","2018-11-30",20.51
"408","2018-12-03",20.790001
"409","2018-12-04",19.690001
"410","2018-12-06",19.59
"411","2018-12-07",19.65
"412","2018-12-10",19.43
"413","2018-12-11",19.34
"414","2018-12-12",19.76
"415","2018-12-13",19.17
"416","2018-12-14",18.84
"417","2018-12-17",18.200001
"418","2018-12-18",17.98
"419","2018-12-19",17.51
"420","2018-12-20",17.799999
"421","2018-12-21",17.200001
"422","2018-12-24",16.290001
"423","2018-12-26",17.24
"424","2018-12-27",17
"425","2018-12-28",16.870001
"426","2018-12-31",16.780001
"427","2019-01-02",16.85
"428","2019-01-03",16.41
"429","2019-01-04",16.85
"430","2019-01-07",16.860001
"431","2019-01-08",17.16
"432","2019-01-09",17.299999
"433","2019-01-10",17.370001
"434","2019-01-11",17.42
"435","2019-01-14",17.57
"436","2019-01-15",17.59
"437","2019-01-16",18.43
"438","2019-01-17",18.23
"439","2019-01-18",18.940001
"440","2019-01-22",18.66
"441","2019-01-23",18.690001
"442","2019-01-24",18.42
"443","2019-01-25",18.85
"444","2019-01-28",19.129999
"445","2019-01-29",18.9
"446","2019-01-30",19.15
"447","2019-01-31",18.75
"448","2019-02-01",18.959999
"449","2019-02-04",19.26
"450","2019-02-05",19.23
"451","2019-02-06",19.42
"452","2019-02-07",19.76
"453","2019-02-08",19.27
"454","2019-02-11",19.43
"455","2019-02-12",19.780001
"456","2019-02-13",20.01
"457","2019-02-14",19.75
"458","2019-02-15",20.26
"459","2019-02-19",20.17
"460","2019-02-20",20.129999
"461","2019-02-21",20
"462","2019-02-22",20.07
"463","2019-02-25",20.17
"464","2019-02-26",19.83
"465","2019-02-27",20.049999
"466","2019-02-28",19.99
"467","2019-03-01",20.16
"468","2019-03-04",20.030001
"469","2019-03-05",20.1
"470","2019-03-06",19.639999
"471","2019-03-07",19.25
"472","2019-03-08",19.35
"473","2019-03-11",19.629999
"474","2019-03-12",19.700001
"475","2019-03-13",19.93
"476","2019-03-14",19.719999
"477","2019-03-15",19.73
"478","2019-03-18",20.24
"479","2019-03-19",20.26
"480","2019-03-20",19.4
"481","2019-03-21",19.07
"482","2019-03-22",17.77
"483","2019-03-25",17.879999
"484","2019-03-26",18.370001
"485","2019-03-27",18.290001
"486","2019-03-28",18.620001
"487","2019-03-29",18.549999
"488","2019-04-01",19.299999
"489","2019-04-02",19.139999
"490","2019-04-03",19.5
"491","2019-04-04",20.200001
"492","2019-04-05",20.41
"493","2019-04-08",20.17
"494","2019-04-09",19.84
"495","2019-04-10",19.82
"496","2019-04-11",20.08
"497","2019-04-12",20.66
"498","2019-04-15",20.24
"499","2019-04-16",20.719999
"500","2019-04-17",20.98
"501","2019-04-18",20.48
"502","2019-04-22",20.24
"503","2019-04-23",20.99
"504","2019-04-24",21.049999
"505","2019-04-25",20.959999
"506","2019-04-26",21.4
"507","2019-04-29",22.450001
"508","2019-04-30",22.75
"509","2019-05-01",22.389999
"510","2019-05-02",22.530001
"511","2019-05-03",23.059999
"512","2019-05-06",22.92
"513","2019-05-07",22.469999
"514","2019-05-08",22.120001
"515","2019-05-09",21.98
"516","2019-05-10",22.01
"517","2019-05-13",20.74
"518","2019-05-14",21.280001
"519","2019-05-15",21.110001
"520","2019-05-16",21.299999
"521","2019-05-17",20.799999
"522","2019-05-20",20.889999
"523","2019-05-21",21.049999
"524","2019-05-22",20.57
"525","2019-05-23",20.129999
"526","2019-05-24",20.33
"527","2019-05-28",19.809999
"528","2019-05-29",19.85
"529","2019-05-30",19.33
"530","2019-05-31",18.5
"531","2019-06-03",18.91
"532","2019-06-04",19.68
"533","2019-06-05",19.76
"534","2019-06-06",19.459999
"535","2019-06-07",19.389999
"536","2019-06-10",19.540001
"537","2019-06-11",19.65
"538","2019-06-12",19.67
"539","2019-06-13",19.879999
"540","2019-06-14",19.92
"541","2019-06-17",19.92
"542","2019-06-18",20.33
"543","2019-06-19",20.42
"544","2019-06-20",20.59
"545","2019-06-21",20.559999
"546","2019-06-24",20.16
"547","2019-06-25",19.91
"548","2019-06-26",20.030001
"549","2019-06-27",20.540001
"550","2019-06-28",20.799999
"551","2019-07-01",20.719999
"552","2019-07-02",20
"553","2019-07-03",19.889999
"554","2019-07-05",20.34
"555","2019-07-08",20.15
"556","2019-07-09",20.139999
"557","2019-07-10",20.040001
"558","2019-07-11",20.139999
"559","2019-07-12",20.200001
"560","2019-07-15",19.639999
"561","2019-07-16",19.440001
"562","2019-07-17",18.98
"563","2019-07-18",19.01
"564","2019-07-19",19.610001
"565","2019-07-22",15.86
"566","2019-07-23",16.200001
"567","2019-07-24",16.639999
"568","2019-07-25",16.57
"569","2019-07-26",16.98
"570","2019-07-29",16.98
"571","2019-07-30",17.200001
"572","2019-07-31",17.139999
"573","2019-08-01",15.99
"574","2019-08-02",16.040001
"575","2019-08-05",15.41
"576","2019-08-06",15.57
"577","2019-08-07",15.29
"578","2019-08-08",15.79
"579","2019-08-09",15.48
"580","2019-08-12",15.3
"581","2019-08-13",15.47
"582","2019-08-14",15.03
"583","2019-08-15",14.94
"584","2019-08-16",15.43
"585","2019-08-19",15.61
"586","2019-08-20",15.56
"587","2019-08-21",15.74
"588","2019-08-22",15.71
"589","2019-08-23",15.07
"590","2019-08-26",15.31
"591","2019-08-27",14.82
"592","2019-08-28",15.17
"593","2019-08-29",15.38
"594","2019-08-30",15.37
"595","2019-09-03",14.88
"596","2019-09-04",15.07
"597","2019-09-05",15.76
"598","2019-09-06",15.64
"599","2019-09-09",17.02
"600","2019-09-10",17.280001
"601","2019-09-11",17.629999
"602","2019-09-12",17.75
"603","2019-09-13",17.85
"604","2019-09-16",18.219999
"605","2019-09-17",17.65
"606","2019-09-18",17.940001
"607","2019-09-19",17.67
"608","2019-09-20",17.75
"609","2019-09-23",17.74
"610","2019-09-24",17.370001
"611","2019-09-25",17.959999
"612","2019-09-26",17.57
"613","2019-09-27",17.73
"614","2019-09-30",17.540001
"615","2019-10-01",17.17
"616","2019-10-02",17.120001
"617","2019-10-03",16.969999
"618","2019-10-04",17.1
"619","2019-10-07",16.879999
"620","2019-10-08",16.190001
"621","2019-10-09",16.17
"622","2019-10-10",16.34
"623","2019-10-11",16.75
"624","2019-10-14",17.01
"625","2019-10-15",17.43
"626","2019-10-16",17.459999
"627","2019-10-17",17.559999
"628","2019-10-18",17.73
"629","2019-10-21",17.709999
"630","2019-10-22",17.969999
"631","2019-10-23",15.74
"632","2019-10-24",15.32
"633","2019-10-25",15.75
"634","2019-10-28",15.69
"635","2019-10-29",15.53
"636","2019-10-30",15.71
"637","2019-10-31",15.38
"638","2019-11-01",15.52
"639","2019-11-04",16.219999
"640","2019-11-05",16.49
"641","2019-11-06",16.32
"642","2019-11-07",16.58
"643","2019-11-08",16.370001
"644","2019-11-11",16.4
"645","2019-11-12",16.48
"646","2019-11-13",16.370001
"647","2019-11-14",16.24
