"","date","CDNS"
"283","2008-02-15",10.93
"284","2008-02-19",10.88
"285","2008-02-20",10.86
"286","2008-02-21",11.25
"287","2008-02-22",10.99
"288","2008-02-25",11.04
"289","2008-02-26",11.11
"290","2008-02-27",11.19
"291","2008-02-28",10.99
"292","2008-02-29",10.62
"293","2008-03-03",11.09
"294","2008-03-04",11.05
"295","2008-03-05",11.15
"296","2008-03-06",10.67
"297","2008-03-07",10.77
"298","2008-03-10",10.7
"299","2008-03-11",10.91
"300","2008-03-12",11.07
"301","2008-03-13",11.19
"302","2008-03-14",11.02
"303","2008-03-17",10.51
"304","2008-03-18",10.87
"305","2008-03-19",10.78
"306","2008-03-20",10.96
"307","2008-03-24",11.37
"308","2008-03-25",11.41
"309","2008-03-26",11.25
"310","2008-03-27",10.68
"311","2008-03-28",10.66
"312","2008-03-31",10.68
"313","2008-04-01",10.93
"314","2008-04-02",11.1
"315","2008-04-03",11.31
"316","2008-04-04",11.28
"317","2008-04-07",11.19
"318","2008-04-08",11.15
"319","2008-04-09",11.07
"320","2008-04-10",11.23
"321","2008-04-11",10.83
"322","2008-04-14",10.8
"323","2008-04-15",10.72
"324","2008-04-16",11.11
"325","2008-04-17",11.02
"326","2008-04-18",11.21
"327","2008-04-21",11.17
"328","2008-04-22",10.93
"329","2008-04-23",11.24
"330","2008-04-24",11.39
"331","2008-04-25",11.44
"332","2008-04-28",11.34
"333","2008-04-29",11.17
"334","2008-04-30",11.13
"335","2008-05-01",11.41
"336","2008-05-02",11.22
"337","2008-05-05",11
"338","2008-05-06",11.06
"339","2008-05-07",10.78
"340","2008-05-08",10.96
"341","2008-05-09",10.97
"342","2008-05-12",11
"343","2008-05-13",10.91
"344","2008-05-14",11.12
"345","2008-05-15",11.25
"346","2008-05-16",11.19
"347","2008-05-19",11.12
"348","2008-05-20",11.14
"349","2008-05-21",11.1
"350","2008-05-22",11.27
"351","2008-05-23",11.17
"352","2008-05-27",11.21
"353","2008-05-28",11.26
"354","2008-05-29",11.67
"355","2008-05-30",11.62
"356","2008-06-02",11.29
"357","2008-06-03",11.23
"358","2008-06-04",11.51
"359","2008-06-05",11.66
"360","2008-06-06",11.42
"361","2008-06-09",11.42
"362","2008-06-10",11.29
"363","2008-06-11",11.25
"364","2008-06-12",11.43
"365","2008-06-13",11.52
"366","2008-06-16",11.59
"367","2008-06-17",10.84
"368","2008-06-18",10.82
"369","2008-06-19",10.94
"370","2008-06-20",10.81
"371","2008-06-23",10.64
"372","2008-06-24",10.65
"373","2008-06-25",10.79
"374","2008-06-26",10.54
"375","2008-06-27",10.14
"376","2008-06-30",10.1
"377","2008-07-01",10.13
"378","2008-07-02",9.8
"379","2008-07-03",9.71
"380","2008-07-07",9.72
"381","2008-07-08",9.83
"382","2008-07-09",9.64
"383","2008-07-10",9.84
"384","2008-07-11",9.8
"385","2008-07-14",9.59
"386","2008-07-15",9.98
"387","2008-07-16",10.13
"388","2008-07-17",10.56
"389","2008-07-18",10.31
"390","2008-07-21",9.83
"391","2008-07-22",10.14
"392","2008-07-23",10.27
"393","2008-07-24",7.11
"394","2008-07-25",7.35
"395","2008-07-28",7.4
"396","2008-07-29",7.34
"397","2008-07-30",7.15
"398","2008-07-31",7.39
"399","2008-08-01",7.11
"400","2008-08-04",7.13
"401","2008-08-05",7.02
"402","2008-08-06",7.03
"403","2008-08-07",7
"404","2008-08-08",7.14
"405","2008-08-11",7.24
"406","2008-08-12",7.17
"407","2008-08-13",7.16
"408","2008-08-14",7.16
"409","2008-08-15",7.64
"410","2008-08-18",7.74
"411","2008-08-19",7.53
"412","2008-08-20",7.66
"413","2008-08-21",7.79
"414","2008-08-22",7.98
"415","2008-08-25",7.99
"416","2008-08-26",7.82
"417","2008-08-27",8.11
"418","2008-08-28",8.18
"419","2008-08-29",7.99
"420","2008-09-02",7.97
"421","2008-09-03",7.83
"422","2008-09-04",7.8
"423","2008-09-05",7.97
"424","2008-09-08",8.24
"425","2008-09-09",7.93
"426","2008-09-10",7.97
"427","2008-09-11",7.75
"428","2008-09-12",7.81
"429","2008-09-15",7.6
"430","2008-09-16",7.65
"431","2008-09-17",7.17
"432","2008-09-18",7.26
"433","2008-09-19",7.44
"434","2008-09-22",7.26
"435","2008-09-23",7.11
"436","2008-09-24",7.09
"437","2008-09-25",6.85
"438","2008-09-26",6.8
"439","2008-09-29",6.2
"440","2008-09-30",6.76
"441","2008-10-01",6.69
"442","2008-10-02",6.33
"443","2008-10-03",6.22
"444","2008-10-06",5.66
"445","2008-10-07",5.16
"446","2008-10-08",5.32
"447","2008-10-09",4.98
"448","2008-10-10",4.74
"449","2008-10-13",5.16
"450","2008-10-14",5.3
"451","2008-10-15",4.5
"452","2008-10-16",4.3
"453","2008-10-17",4.51
"454","2008-10-20",4.78
"455","2008-10-21",4.54
"456","2008-10-22",4.32
"457","2008-10-23",3.22
"458","2008-10-24",2.9
"459","2008-10-27",3.05
"460","2008-10-28",3.49
"461","2008-10-29",3.31
"462","2008-10-30",4.06
"463","2008-10-31",4.07
"464","2008-11-03",4.39
"465","2008-11-04",4.95
"466","2008-11-05",4.34
"467","2008-11-06",3.98
"468","2008-11-07",4.02
"469","2008-11-10",3.94
"470","2008-11-11",3.92
"471","2008-11-12",3.59
"472","2008-11-13",3.95
"473","2008-11-14",3.93
"474","2008-11-17",3.63
"475","2008-11-18",3.77
"476","2008-11-19",3.39
"477","2008-11-20",3.16
"478","2008-11-21",3.12
"479","2008-11-24",3.84
"480","2008-11-25",3.38
"481","2008-11-26",3.81
"482","2008-11-28",3.86
"483","2008-12-01",3.31
"484","2008-12-02",3.67
"485","2008-12-03",3.82
"486","2008-12-04",3.54
"487","2008-12-05",3.9
"488","2008-12-08",4.01
"489","2008-12-09",3.93
"490","2008-12-10",3.93
"491","2008-12-11",3.04
"492","2008-12-12",2.73
"493","2008-12-15",2.61
"494","2008-12-16",3.11
"495","2008-12-17",3.26
"496","2008-12-18",3.18
"497","2008-12-19",3.29
"498","2008-12-22",3.29
"499","2008-12-23",3.22
"500","2008-12-24",3.23
"501","2008-12-26",3.26
"502","2008-12-29",3.28
"503","2008-12-30",3.4
"504","2008-12-31",3.66
"505","2009-01-02",3.84
"506","2009-01-05",3.98
"507","2009-01-06",4.17
"508","2009-01-07",4.03
"509","2009-01-08",4.12
"510","2009-01-09",4.29
"511","2009-01-12",4.12
"512","2009-01-13",4.11
"513","2009-01-14",4.07
"514","2009-01-15",3.94
"515","2009-01-16",3.99
"516","2009-01-20",3.63
"517","2009-01-21",3.79
"518","2009-01-22",3.53
"519","2009-01-23",3.86
"520","2009-01-26",3.9
"521","2009-01-27",4.06
"522","2009-01-28",4.18
"523","2009-01-29",4.01
"524","2009-01-30",3.78
"525","2009-02-02",3.64
"526","2009-02-03",3.68
"527","2009-02-04",3.65
"528","2009-02-05",4.2
"529","2009-02-06",4.5
"530","2009-02-09",4.55
"531","2009-02-10",4.26
"532","2009-02-11",4.3
"533","2009-02-12",4.35
"534","2009-02-13",4.23
"535","2009-02-17",4.01
"536","2009-02-18",3.86
"537","2009-02-19",3.94
"538","2009-02-20",3.85
"539","2009-02-23",3.79
"540","2009-02-24",3.98
"541","2009-02-25",4.11
"542","2009-02-26",4.25
"543","2009-02-27",4.2
"544","2009-03-02",3.97
"545","2009-03-03",3.83
"546","2009-03-04",3.83
"547","2009-03-05",3.73
"548","2009-03-06",3.7
"549","2009-03-09",3.6
"550","2009-03-10",3.83
"551","2009-03-11",3.82
"552","2009-03-12",4.12
"553","2009-03-13",4.11
"554","2009-03-16",4.04
"555","2009-03-17",4.23
"556","2009-03-18",4.39
"557","2009-03-19",4.2
"558","2009-03-20",3.93
"559","2009-03-23",4.26
"560","2009-03-24",4.16
"561","2009-03-25",4.16
"562","2009-03-26",4.5
"563","2009-03-27",4.23
"564","2009-03-30",4.08
"565","2009-03-31",4.2
"566","2009-04-01",4.25
"567","2009-04-02",4.43
"568","2009-04-03",4.54
"569","2009-04-06",4.48
"570","2009-04-07",4.28
"571","2009-04-08",4.62
"572","2009-04-09",4.87
"573","2009-04-13",4.89
"574","2009-04-14",4.84
"575","2009-04-15",4.85
"576","2009-04-16",4.81
"577","2009-04-17",4.87
"578","2009-04-20",4.59
"579","2009-04-21",4.75
"580","2009-04-22",4.74
"581","2009-04-23",4.65
"582","2009-04-24",4.68
"583","2009-04-27",4.59
"584","2009-04-28",4.61
"585","2009-04-29",4.81
"586","2009-04-30",5.58
"587","2009-05-01",5.33
"588","2009-05-04",5.67
"589","2009-05-05",5.53
"590","2009-05-06",5.6
"591","2009-05-07",5.88
"592","2009-05-08",5.87
"593","2009-05-11",5.73
"594","2009-05-12",5.4
"595","2009-05-13",5.18
"596","2009-05-14",5.36
"597","2009-05-15",5.39
"598","2009-05-18",5.67
"599","2009-05-19",5.75
"600","2009-05-20",5.75
"601","2009-05-21",5.55
"602","2009-05-22",5.62
"603","2009-05-26",5.78
"604","2009-05-27",5.78
"605","2009-05-28",5.99
"606","2009-05-29",5.65
"607","2009-06-01",5.7
"608","2009-06-02",5.81
"609","2009-06-03",5.79
"610","2009-06-04",6.02
"611","2009-06-05",5.97
"612","2009-06-08",5.81
"613","2009-06-09",5.92
"614","2009-06-10",5.93
"615","2009-06-11",6.35
"616","2009-06-12",6.31
"617","2009-06-15",6.04
"618","2009-06-16",5.96
"619","2009-06-17",6.05
"620","2009-06-18",6.06
"621","2009-06-19",6.01
"622","2009-06-22",5.66
"623","2009-06-23",5.67
"624","2009-06-24",5.77
"625","2009-06-25",5.95
"626","2009-06-26",6.01
"627","2009-06-29",6.09
"628","2009-06-30",5.9
"629","2009-07-01",5.93
"630","2009-07-02",5.78
"631","2009-07-06",5.62
"632","2009-07-07",5.36
"633","2009-07-08",5.28
"634","2009-07-09",5.37
"635","2009-07-10",5.43
"636","2009-07-13",5.55
"637","2009-07-14",5.53
"638","2009-07-15",5.77
"639","2009-07-16",5.93
"640","2009-07-17",5.92
"641","2009-07-20",5.87
"642","2009-07-21",6
"643","2009-07-22",5.93
"644","2009-07-23",6.14
"645","2009-07-24",6.17
"646","2009-07-27",6.14
"647","2009-07-28",6.23
"648","2009-07-29",6.23
"649","2009-07-30",6.22
"650","2009-07-31",5.9
"651","2009-08-03",5.97
"652","2009-08-04",5.95
"653","2009-08-05",5.7
"654","2009-08-06",5.81
"655","2009-08-07",5.9
"656","2009-08-10",5.73
"657","2009-08-11",5.55
"658","2009-08-12",5.78
"659","2009-08-13",5.92
"660","2009-08-14",5.85
"661","2009-08-17",5.69
"662","2009-08-18",5.79
"663","2009-08-19",5.81
"664","2009-08-20",5.87
"665","2009-08-21",6.04
"666","2009-08-24",5.98
"667","2009-08-25",5.95
"668","2009-08-26",5.94
"669","2009-08-27",6.25
"670","2009-08-28",6.38
"671","2009-08-31",6.27
"672","2009-09-01",6.09
"673","2009-09-02",6.13
"674","2009-09-03",6.15
"675","2009-09-04",6.36
"676","2009-09-08",6.37
"677","2009-09-09",6.51
"678","2009-09-10",6.91
"679","2009-09-11",6.89
"680","2009-09-14",7.09
"681","2009-09-15",7.07
"682","2009-09-16",7.14
"683","2009-09-17",7.07
"684","2009-09-18",7.18
"685","2009-09-21",7.23
"686","2009-09-22",7.32
"687","2009-09-23",7.31
"688","2009-09-24",7.2
"689","2009-09-25",7.18
"690","2009-09-28",7.37
"691","2009-09-29",7.44
"692","2009-09-30",7.34
"693","2009-10-01",7.1
"694","2009-10-02",6.98
"695","2009-10-05",7.29
"696","2009-10-06",7.59
"697","2009-10-07",7.47
"698","2009-10-08",7.57
"699","2009-10-09",7.7
"700","2009-10-12",7.64
"701","2009-10-13",7.83
"702","2009-10-14",8.08
"703","2009-10-15",8.15
"704","2009-10-16",8.04
"705","2009-10-19",8.02
"706","2009-10-20",7.77
"707","2009-10-21",7.87
"708","2009-10-22",7.8
"709","2009-10-23",7.62
"710","2009-10-26",7.6
"711","2009-10-27",7.35
"712","2009-10-28",7.03
"713","2009-10-29",6.35
"714","2009-10-30",6.11
"715","2009-11-02",6.02
"716","2009-11-03",5.86
"717","2009-11-04",5.85
"718","2009-11-05",6
"719","2009-11-06",6.02
"720","2009-11-09",5.9
"721","2009-11-10",5.9
"722","2009-11-11",5.81
"723","2009-11-12",5.64
"724","2009-11-13",5.72
"725","2009-11-16",5.76
"726","2009-11-17",6.19
"727","2009-11-18",6.15
"728","2009-11-19",6.02
"729","2009-11-20",6.09
"730","2009-11-23",6.11
"731","2009-11-24",6.17
"732","2009-11-25",6.27
"733","2009-11-27",6.16
"734","2009-11-30",6
"735","2009-12-01",6.23
"736","2009-12-02",6.29
"737","2009-12-03",6.19
"738","2009-12-04",6.33
"739","2009-12-07",6.27
"740","2009-12-08",6.12
"741","2009-12-09",6.01
"742","2009-12-10",6.09
"743","2009-12-11",5.97
"744","2009-12-14",5.95
"745","2009-12-15",5.76
"746","2009-12-16",5.91
"747","2009-12-17",5.75
"748","2009-12-18",5.88
"749","2009-12-21",5.83
"750","2009-12-22",5.86
"751","2009-12-23",5.85
"752","2009-12-24",6.02
"753","2009-12-28",6.03
"754","2009-12-29",6.05
"755","2009-12-30",6.04
"756","2009-12-31",5.99
"757","2010-01-04",6.12
"758","2010-01-05",6.06
"759","2010-01-06",6.13
"760","2010-01-07",6.25
"761","2010-01-08",6.34
"762","2010-01-11",6.34
"763","2010-01-12",6.2
"764","2010-01-13",6.39
"765","2010-01-14",6.32
"766","2010-01-15",6.22
"767","2010-01-19",6.22
"768","2010-01-20",6.18
"769","2010-01-21",6.12
"770","2010-01-22",5.97
"771","2010-01-25",5.95
"772","2010-01-26",5.93
"773","2010-01-27",5.99
"774","2010-01-28",5.84
"775","2010-01-29",5.81
"776","2010-02-01",5.91
"777","2010-02-02",6.09
"778","2010-02-03",6.08
"779","2010-02-04",5.77
"780","2010-02-05",5.73
"781","2010-02-08",5.6
"782","2010-02-09",5.45
"783","2010-02-10",5.54
"784","2010-02-11",5.64
"785","2010-02-12",5.66
"786","2010-02-16",5.65
"787","2010-02-17",5.77
"788","2010-02-18",5.82
"789","2010-02-19",5.8
"790","2010-02-22",5.7
"791","2010-02-23",5.66
"792","2010-02-24",5.76
"793","2010-02-25",5.74
"794","2010-02-26",5.7
"795","2010-03-01",5.76
"796","2010-03-02",5.95
"797","2010-03-03",6.01
"798","2010-03-04",6.18
"799","2010-03-05",6.22
"800","2010-03-08",6.25
"801","2010-03-09",6.3
"802","2010-03-10",6.4
"803","2010-03-11",6.36
"804","2010-03-12",6.36
"805","2010-03-15",6.32
"806","2010-03-16",6.32
"807","2010-03-17",6.5
"808","2010-03-18",6.68
"809","2010-03-19",6.87
"810","2010-03-22",6.72
"811","2010-03-23",6.72
"812","2010-03-24",6.73
"813","2010-03-25",6.64
"814","2010-03-26",6.62
"815","2010-03-29",6.68
"816","2010-03-30",6.65
"817","2010-03-31",6.67
"818","2010-04-01",6.77
"819","2010-04-05",7.03
"820","2010-04-06",6.76
"821","2010-04-07",6.82
"822","2010-04-08",6.8
"823","2010-04-09",6.84
"824","2010-04-12",6.9
"825","2010-04-13",6.89
"826","2010-04-14",6.99
"827","2010-04-15",7.01
"828","2010-04-16",7.11
"829","2010-04-19",7.22
"830","2010-04-20",7.18
"831","2010-04-21",7.17
"832","2010-04-22",7.34
"833","2010-04-23",7.35
"834","2010-04-26",7.37
"835","2010-04-27",7.16
"836","2010-04-28",7.15
"837","2010-04-29",7.65
"838","2010-04-30",7.45
"839","2010-05-03",7.64
"840","2010-05-04",7.3
"841","2010-05-05",7.12
"842","2010-05-06",6.91
"843","2010-05-07",6.59
"844","2010-05-10",6.81
"845","2010-05-11",6.74
"846","2010-05-12",6.87
"847","2010-05-13",6.87
"848","2010-05-14",6.77
"849","2010-05-17",6.88
"850","2010-05-18",6.69
"851","2010-05-19",6.69
"852","2010-05-20",6.39
"853","2010-05-21",6.44
"854","2010-05-24",6.36
"855","2010-05-25",6.39
"856","2010-05-26",6.64
"857","2010-05-27",6.84
"858","2010-05-28",6.7
"859","2010-06-01",6.49
"860","2010-06-02",6.64
"861","2010-06-03",6.61
"862","2010-06-04",6.46
"863","2010-06-07",6.24
"864","2010-06-08",6.14
"865","2010-06-09",6.16
"866","2010-06-10",6.12
"867","2010-06-11",6.2
"868","2010-06-14",6.21
"869","2010-06-15",6.26
"870","2010-06-16",6.38
"871","2010-06-17",6.42
"872","2010-06-18",6.45
"873","2010-06-21",6.46
"874","2010-06-22",6.32
"875","2010-06-23",6.2
"876","2010-06-24",6.08
"877","2010-06-25",6.25
"878","2010-06-28",6.24
"879","2010-06-29",5.93
"880","2010-06-30",5.79
"881","2010-07-01",5.79
"882","2010-07-02",5.8
"883","2010-07-06",5.65
"884","2010-07-07",5.83
"885","2010-07-08",5.94
"886","2010-07-09",6.05
"887","2010-07-12",6.15
"888","2010-07-13",6.32
"889","2010-07-14",6.31
"890","2010-07-15",6.37
"891","2010-07-16",6.12
"892","2010-07-19",6.16
"893","2010-07-20",6.28
"894","2010-07-21",6.09
"895","2010-07-22",6.4
"896","2010-07-23",6.53
"897","2010-07-26",6.6
"898","2010-07-27",6.62
"899","2010-07-28",6.45
"900","2010-07-29",6.71
"901","2010-07-30",6.96
"902","2010-08-02",7.12
"903","2010-08-03",6.95
"904","2010-08-04",7.02
"905","2010-08-05",6.97
"906","2010-08-06",6.98
"907","2010-08-09",7.08
"908","2010-08-10",6.88
"909","2010-08-11",6.64
"910","2010-08-12",6.46
"911","2010-08-13",6.38
"912","2010-08-16",6.45
"913","2010-08-17",6.82
"914","2010-08-18",6.91
"915","2010-08-19",6.8
"916","2010-08-20",7.08
"917","2010-08-23",6.88
"918","2010-08-24",6.78
"919","2010-08-25",6.88
"920","2010-08-26",6.82
"921","2010-08-27",6.85
"922","2010-08-30",6.8
"923","2010-08-31",6.79
"924","2010-09-01",7.01
"925","2010-09-02",7.09
"926","2010-09-03",7.18
"927","2010-09-07",7.13
"928","2010-09-08",7.19
"929","2010-09-09",7.34
"930","2010-09-10",7.4
"931","2010-09-13",7.45
"932","2010-09-14",7.69
"933","2010-09-15",7.73
"934","2010-09-16",7.68
"935","2010-09-17",7.76
"936","2010-09-20",7.83
"937","2010-09-21",7.7
"938","2010-09-22",7.64
"939","2010-09-23",7.51
"940","2010-09-24",7.73
"941","2010-09-27",7.7
"942","2010-09-28",7.59
"943","2010-09-29",7.61
"944","2010-09-30",7.63
"945","2010-10-01",7.6
"946","2010-10-04",7.5
"947","2010-10-05",7.76
"948","2010-10-06",7.58
"949","2010-10-07",7.64
"950","2010-10-08",7.63
"951","2010-10-11",7.67
"952","2010-10-12",7.74
"953","2010-10-13",7.97
"954","2010-10-14",8.17
"955","2010-10-15",7.97
"956","2010-10-18",7.82
"957","2010-10-19",7.69
"958","2010-10-20",7.73
"959","2010-10-21",7.81
"960","2010-10-22",7.97
"961","2010-10-25",8.09
"962","2010-10-26",8.2
"963","2010-10-27",8.09
"964","2010-10-28",8.43
"965","2010-10-29",8.47
"966","2010-11-01",8.44
"967","2010-11-02",8.5
"968","2010-11-03",8.45
"969","2010-11-04",8.46
"970","2010-11-05",8.61
"971","2010-11-08",8.53
"972","2010-11-09",8.42
"973","2010-11-10",8.48
"974","2010-11-11",8.43
"975","2010-11-12",8.32
"976","2010-11-15",8.24
"977","2010-11-16",8.12
"978","2010-11-17",8.14
"979","2010-11-18",8.35
"980","2010-11-19",8.32
"981","2010-11-22",8.19
"982","2010-11-23",8.05
"983","2010-11-24",8.17
"984","2010-11-26",8.09
"985","2010-11-29",7.97
"986","2010-11-30",7.86
"987","2010-12-01",7.95
"988","2010-12-02",8.17
"989","2010-12-03",8.21
"990","2010-12-06",8.15
"991","2010-12-07",8.24
